Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39)
5.77676373119224e-06,0.5975748043848738,3.76,0.0,0.7411727669442882,0.9838388737512738,0.020521149944428604,0.00016450174329764666,0.0010608399295384688,0.08081188172559459,0.08344650243186776,8.026535774141785e-10,0.15206954622670057,7.520491414062549e-06,0.0001557911997561611,0.0017392476332296694,0.003004004132199844,8.161608141051384e-05,0.0012414375922213674,0.00956744929050942,0.1729103475628057,0.000821042255847304,0.000242374123537168,0.0007338453273895966,0.0009658436134966172,0.00020889134963618971,0.00015347147379159417,0.0006548534633959032,1.1736933457380147e-06,0.00029594004895981495,3.7335419706073936e-09,0.00027694597563497094,0.00016497587650367266,0.00027463868412123845,1.2806530582381728e-07,1.5820545840248946e-07,0.00048189411514668653,0.00022590574821609792,0.0002491393374332231,1.1643082750614304e-05,1.481213462477575e-10,1.3488066012557046e-09,5.3915870923657446e-05
5.797910323765529e-06,0.5979744474229619,3.76,0.0,0.7370342223284234,0.983414936003195,0.02107381727513047,0.0001695611763188058,0.001090013053487432,0.08099613211890046,0.08371454952477587,8.372232489508157e-10,0.15534437993376524,7.850149621956512e-06,0.00016007496323881433,0.0018053455458598982,0.0030454203075683988,8.437370255701854e-05,0.0012686614152702257,0.009771083921645897,0.17662454483305262,0.0008423865835037389,0.0002480915909112969,0.0007498500416617659,0.0009939582585328957,0.0002153799167137598,0.0001606038141378843,0.0006852587367097425,1.198161985566603e-06,0.0003133161060632397,3.90268136348279e-09,0.0002897253776390836,0.00017242094802625473,0.00028748242851852495,1.349841286621763e-07,1.6542818457822783e-07,0.0005034471589007877,0.0002372356823462841,0.0002602060094431953,1.255050918470901e-05,1.571792586098288e-10,1.3881145918707451e-09,5.630553126339489e-05
5.819056916338818e-06,0.59838005050253,3.76,0.0,0.7328336313824032,0.982980547410837,0.021639998177619853,0.00017483432934020077,0.001119849722668916,0.08117773499030408,0.08398261801528517,8.730299978006155e-10,0.1586699787626375,8.191954375119738e-06,0.0001644458813927909,0.0018739628128843393,0.003086685970424736,8.720658851102399e-05,0.0012962798687233517,0.009977486048538797,0.1803952136155338,0.0008641839994795462,0.00025389473735449897,0.0007660380192133394,0.0010228209371134162,0.00022206758127274446,0.0001680274333902728,0.0007169185940094981,1.2229263904342844e-06,0.00033168647232960456,4.078508246823892e-09,0.0003030479850520706,0.0001801566050900083,0.00030086621358327336,1.4226568362172089e-07,1.7294244653656116e-07,0.0005259488029417029,0.0002491178240086616,0.00027178460307673066,1.3530802194768443e-05,1.6676710193853958e-10,1.4283243015971476e-09,5.8833700998615265e-05
5.840203508912107e-06,0.5987916094351629,3.76,0.0,0.7285710339698763,0.9825354964432357,0.02221991993997152,0.00018033037245643188,0.001150353885434291,0.08135665444137069,0.0842507560317526,9.100949937369641e-10,0.16204621028097893,8.546145640229654e-06,0.00016890363703028985,0.0019451890858534744,0.0031277746762580555,9.011555039160142e-05,0.0013242862681445838,0.01018660453634093,0.1842220991193085,0.0008864358124697058,0.0002597822349611064,0.0007824041281800134,0.0010524482187696427,0.00022895937577992748,0.00017575099395092717,0.0007498727891171453,1.2479774956311566e-06,0.0003511041887741177,4.2612143418235584e-09,0.00031693291783012605,0.00018819068624176125,0.0003148081448487452,1.499278134040316e-07,1.8075718510458736e-07,0.0005494342837356809,0.0002615759830556648,0.0002838971530985662,1.4589684370467942e-05,1.7691283303283908e-10,1.4694391111282593e-09,6.150856513630087e-05
5.861350101485396e-06,0.599209114535975,3.76,0.0,0.7242465277577881,0.9820795706725308,0.022813806688616566,0.0001860588181822213,0.001181528672231214,0.08153285520791498,0.08451901465738146,9.484378860609217e-10,0.16547289190374895,8.912951469332366e-06,0.00017344775900614013,0.0020191165043084674,0.0031686598822383005,9.310132948404716e-05,0.0013526730454220743,0.01039838229881995,0.18810488361431543,0.0009091426673374629,0.00026575259138255595,0.000798942916154397,0.0010828568628180664,0.00023606034344114945,0.0001837831542863666,0.0007841614142650137,1.2733053909181515e-06,0.0003716246816954442,4.4509914092195965e-09,0.00033139965946025123,0.00019653096617136613,0.000329326582374531,1.5798911697594567e-07,1.888814040698216e-07,0.0005739396456568278,0.000274634713749272,0.0002965664403300776,1.5733296656198674e-05,1.876455549917829e-10,1.5114611259629977e-09,6.433875949356524e-05
5.882496694058685e-06,0.5996325504079583,3.76,0.0,0.7198602704147168,0.9816125570390706,0.023421878872815573,0.0001920295289427458,0.0012133763382242446,0.08170630273056582,0.08478744801928914,9.88076626035721e-10,0.16894978920174375,9.292586422464086e-06,0.00017807761522623382,0.0020958397071546018,0.0032093150050523807,9.616459260694013e-05,0.0013814317144918988,0.01061275609206657,0.1920431843434548,0.0009323044999745767,0.00027180414525961673,0.0008156486135123162,0.001114063809747419,0.0002433755265590816,0.00019213254405216887,0.0008198248235230407,1.298899295353266e-06,0.00039330582459486894,4.6480307558117035e-09,0.00034646803906914994,0.0002051851291924644,0.0003444401146426164,1.6646896966462395e-07,1.9732415229176423e-07,0.0005995017204774532,0.00028831931372329885,0.0003098159975801024,1.6968224881839608e-05,1.9899553345616634e-10,1.554391104922781e-09,6.733339109839925e-05
5.903643286631974e-06,0.600061895744726,3.76,0.0,0.7154124817545651,0.9811342421413519,0.02404435272414149,0.00019825272413456635,0.00124589820370693,0.08187696322753833,0.08505611337307499,1.0290272933194556e-09,0.17247661427329797,9.685249909980684e-06,0.00018279240594330128,0.0021754558378952833,0.003249713480892749,9.930592751381839e-05,0.0014105528377355903,0.010829656315920857,0.1960365515181168,0.0009559204912661464,0.0002779350619602394,0.000832515138490948,0.001146086171548075,0.000250909954183846,0.0002008077368106247,0.0008569035476348137,1.324747533957462e-06,0.00041620799630235765,4.852522693952583e-09,0.0003621582105507694,0.0002141607404726442,0.00036016752890179204,1.7538754245628716e-07,2.0609450383472015e-07,0.0006261581021326647,0.0003026558198198007,0.0003236701131614454,1.8301527807787903e-05,2.1099421071769992e-10,1.5982283796973944e-09,7.050205911745262e-05
5.924789879205263e-06,0.6004971231412989,3.76,0.0,0.7109034458194596,0.9806444125409849,0.02468143970384894,0.00020473898680948167,0.00127909459478083,0.08204480376830721,0.08532507118274653,1.0713039096938016e-09,0.17605302417602134,1.009112450112284e-05,0.00018759115736182594,0.0022580645454968996,0.003289828825995903,0.00010252583838328487,0.0014400259947814286,0.011049006823177302,0.20008446639245056,0.0009799890211186306,0.0002841433295282735,0.0008495361033841467,0.001178941221313924,0.0002586686285176575,0.00020981722112196896,0.0008954382037372315,1.350837516623176e-06,0.00044039413534076825,5.064655999303548e-09,0.0003784906298095003,0.00022346521593153126,0.00037652777927107067,1.8476582044557343e-07,2.152015376428737e-07,0.0006539471184024385,0.0003176710016447336,0.00033815383250869046,1.9740765989817945e-05,2.236742085907239e-10,1.6429707625667572e-09,7.385487593175297e-05
5.945936471778552e-06,0.6009381989307265,3.76,0.0,0.7063335129405127,0.9801428550748982,0.02533334594422586,0.00021149927021532326,0.001312964785386229,0.08220979234766111,0.08559438519825313,1.114918244595345e-09,0.17967861937966093,1.0510374215873927e-05,0.0001924727153847132,0.002343767983194307,0.003329634697210094,0.00010582474134965099,0.0014698397526490695,0.011270724733035503,0.2041863393679424,0.0010045076227109934,0.00029042675491039953,0.0008667048212244069,0.0012126463824604717,0.00026665650991762255,0.00021916937065131914,0.0009354694028297788,1.3771557182413584e-06,0.0004659297923274365,5.284617365865914e-09,0.0003954860311665338,0.00023310579148250836,0.0003935399538265376,1.9462562077673798e-07,2.2465431704895676e-07,0.0006829078012108426,0.0003333923540576842,0.0003532929587862853,2.1294031034283463e-05,2.3706932700075126e-10,1.688614465681822e-09,7.740248828206199e-05
5.967083064351841e-06,0.6013850829381584,3.76,0.0,0.7017031016757375,0.9796293572014229,0.026000271660312435,0.0002185449034785288,0.0013475069370840326,0.08237189796190915,0.0858641225242,1.159879627817059e-09,0.18335294234710225,1.0943142726420923e-05,0.0001974357398640239,0.0024326707977812352,0.0033691049547889275,0.00010920296016863777,0.0014999816358041256,0.011494720261858124,0.20834150826595796,0.0010294729351018122,0.0002967829606783849,0.0008840143150521984,0.0012472192164524531,0.0002748785011412143,0.00022887241148260748,0.0009770376451861088,1.4036876613224384e-06,0.0004928831752450016,5.512590741345398e-09,0.0004131653994094122,0.00024308948946418852,0.00041122323660600145,2.0498960893533025e-07,2.3446186487087045e-07,0.0007130798499037652,0.0003498480848915826,0.0003691140497302965,2.2969976783565246e-05,2.5121455632267884e-10,1.7351540471754082e-09,8.115609887947422e-05
5.98822965692513e-06,0.6018377284125596,3.76,0.0,0.6970127007066558,0.9791037073581429,0.0266824105543296,0.00022588759702777265,0.0013827180380453254,0.082531090685473,0.08613435368395678,1.206194767027259e-09,0.18707547615403922,1.1389551540745062e-05,0.00020247869928132026,0.002524880115357228,0.0034082137247166276,0.00011266072197827521,0.0015304380984232334,0.011720896561144818,0.21254923665490613,0.0010548806571176632,0.00030320938216572184,0.0009014573279443016,0.0012826774098504549,0.0002833394313095068,0.00023893438774212525,0.0010201832123105943,1.4304179012379162e-06,0.0005213251910146003,5.748756687471436e-09,0.0004315499405136654,0.0002534230840081245,0.0004295968679773692,2.1588131420807465e-07,2.4463313883388317e-07,0.0007445035923498023,0.0003670671007104759,0.0003856444126171872,2.4777851054355166e-05,2.661460733058067e-10,1.7825823072536915e-09,8.512748802624162e-05
6.009376249498419e-06,0.6022960817352643,3.76,0.0,0.6922628705705279,0.9785656953554598,0.027379949190252332,0.00023353944690093081,0.0014185938420536758,0.08268734174931763,0.08640515267305428,1.2538675267236194e-09,0.1908456432753327,1.1849698116677092e-05,0.00020759986589753563,0.0026205055162363687,0.0034469354633242643,0.00011619815324468565,0.0015611944999488249,0.011949149571301705,0.21680871238707844,0.0010807255009317462,0.0003097032650737737,0.0009190263359535303,0.0013190387597965569,0.00029204403808856023,0.0002493631247760343,0.0010649460458613837,1.4573300113201708e-06,0.0005513294785584896,5.99329172897739e-09,0.00045066104747569383,0.0002641130637245042,0.00044868009943426363,2.2732514305934617e-07,2.551770051464453e-07,0.0007772199380938364,0.00038507898728453566,0.0004029120950716997,2.6727529342333e-05,2.8190120289544084e-10,1.8308901757718089e-09,8.932903559017353e-05
6.030522842071708e-06,0.6027600824307148,3.76,0.0,0.6874542453564362,0.9780151127733407,0.028093066373045903,0.00024151293890604987,0.001455128810887988,0.0828406236185027,0.0866765970069166,1.3028987213409654e-09,0.19466280439448377,1.2323654003464037e-05,0.00021279731150693196,0.002719659007932551,0.0034852450193082825,0.0001198152758672039,0.0015922350828358935,0.012179367887367173,0.22111904617716993,0.0011070011476464144,0.0003162616635730044,0.0009367135610581028,0.0013563211589957345,0.00030099694781148944,0.00026016619129094835,0.0011113656265514806,1.4844065727838253e-06,0.0005829724373610296,6.246367642890381e-09,0.00047052026609229787,0.00027516559414412036,0.0004684921480504591,2.3934639143516897e-07,2.6610221125273166e-07,0.000811270331181769,0.0004039139888116929,0.0004209458741786739,2.882954834857499e-05,2.9851841260909233e-10,1.880066702018484e-09,9.377374254942989e-05
6.051669434644997e-06,0.6032296628424801,3.76,0.0,0.6825875341951853,0.9774517533956254,0.028821932499052162,0.00024982095136361554,0.0014923160556575925,0.082990910071152,0.08694876775593428,1.3532859745827862e-09,0.19852625741945498,1.2811462945093686e-05,0.00021806890355961013,0.0028224549857647453,0.0035231176982842886,0.0001235120035141454,0.0016235429508788485,0.012411432645929091,0.22547927044072003,0.0011337002021267072,0.00032288143893841894,0.0009545109873899569,0.0013945425790707078,0.00031020265492005594,0.00027135085930980344,0.0011594808390687418,1.511629170828415e-06,0.0006163332461507861,6.508150585006896e-09,0.0004911492551736426,0.0002865864776812989,0.0004890521448534185,2.519712544614053e-07,2.774173530647021e-07,0.0008466966938993556,0.00042360298131968857,0.00043977524101975065,3.109514153109314e-05,3.16037340347715e-10,1.930099018239449e-09,9.847525277541278e-05
6.072816027218286e-06,0.6037047482311036,3.76,0.0,0.677663522714098,0.9768754136428907,0.02956670892114221,0.00025847675778054046,0.0015301472782069659,0.0831381762757096,0.08722174957322834,1.405023512936581e-09,0.2024352365134684,1.331313901539702e-05,0.0002234123023834892,0.0029290101922618793,0.0035605293227870725,0.0001272881381887221,0.001655100051964466,0.012645217426534225,0.22988833816782842,0.0011608141505923231,0.0003295592586773215,0.0009724103769399907,0.00143372105335567,0.00031966550203275246,0.0002829240628678265,0.001209329839390756,1.5389783904058137e-06,0.0006514938757978862,6.778800445723099e-09,0.000512569747589211,0.00029838111357078024,0.0005103790836436603,2.652268349767866e-07,2.891308466523019e-07,0.0008835413715446211,0.0004441774448520593,0.00045943038320196374,3.3536273940362926e-05,3.344987080434239e-10,1.980972103876977e-09,0.00010344787399378671
6.093962619791575e-06,0.6041852564049263,3.76,0.0,0.6726830742250304,0.9762858930504345,0.03032754727820858,0.00026749402764315145,0.001568612713050455,0.08328239886971686,0.08749563070730848,1.4581018591155969e-09,0.20638891139322904,1.3828664719880722e-05,0.00022882495855258215,0.0030394436611177,0.003597456296093897,0.00013114336706189823,0.0016868871641665753,0.012880588173748209,0.2343451221257283,0.0011883333180833502,0.0003362915962767537,0.0009904032894429884,0.0014738746578116801,0.00032938965818640975,0.00029489235437464654,0.0012609499049986836,1.566433809418129e-06,0.0006885390906436562,7.058470127371863e-09,0.0005348035041501943,0.0003105544550588958,0.0005324917623636148,2.7914114881009514e-07,3.0125089609502386e-07,0.0009218470655704615,0.0004656694286269771,0.0004799421619654255,3.616567954199505e-05,3.539442183152593e-10,2.0326687389774707e-09,0.00010870659904872717
6.115109212364864e-06,0.6046710979307818,3.76,0.0,0.6676471308808304,0.975682994738616,0.03110458884908638,0.000276886827276547,0.0016077010762970117,0.08342355603588221,0.08777050300491007,1.5125077423870628e-09,0.21038638662584988,1.4357989153106659e-05,0.00023430411181819594,0.003153876661148372,0.0036338756590461323,0.0001350772596133536,0.0017188838861840175,0.01311740314213713,0.23884841408712598,0.001216246830674323,0.00034307473159314345,0.0010084811009275785,0.0015150214913155309,0.00033937909399552795,0.00030726186021172425,0.0013143772902448059,1.5939740066314038e-06,0.0007275564418569078,7.347304550948492e-09,0.000557872269756162,0.0003231109670263018,0.0005554087259592524,2.937431284338543e-07,3.1378545905303765e-07,0.0009616567698160027,0.0004881115153413447,0.0005013420870186963,3.89968970633692e-05,3.7441666513517456e-10,2.0851697431729034e-09,0.00011426712581184808
6.136255804938153e-06,0.6051621757080682,3.76,0.0,0.6625567145071038,0.9750665259350141,0.03189796386545108,0.00028666961829340793,0.0016473995141249172,0.08356162757951807,0.08804646189659157,1.5682241002301662e-09,0.2144267012539357,1.4901026167337027e-05,0.00023984678964993425,0.003272432621637324,0.003669765152267627,0.00013908926506314053,0.001751068628094676,0.01335551286433775,0.24339692445909153,0.001244542577191694,0.0003499047520819889,0.0010266350274098417,0.0015571796539432543,0.00034963755585456135,0.0003200382344789525,0.001369647061538023,1.6215765744804725e-06,0.0007686362478957593,7.645439646073386e-09,0.0005817977206314331,0.00033605458105609134,0.0005791482004985434,3.0906262252230166e-07,3.267422069031676e-07,0.0010030136922424787,0.0005115367774955887,0.0005236622852959501,4.204430879386313e-05,3.959599321928664e-10,2.138453721161306e-09,0.00012014587747194197
6.157402397511442e-06,0.6056583853125441,3.76,0.0,0.6574129274180678,0.9744362984775692,0.03270779086912931,0.0002968572563788349,0.0016876935517123643,0.08369659500196856,0.08832360637059956,1.625229590136848e-09,0.2185088283914289,1.5457652623153633e-05,0.0002454498083312261,0.0033952370601073,0.003705103268036441,0.0001431787102033465,0.001783418609510415,0.013594760147095222,0.24798928191003367,0.001273207175740657,0.00035677755438753524,0.0010448561459082985,0.0016003672246324263,0.0003601685425022104,0.00033322661197580423,0.0014267929430265476,1.6492181254796026e-06,0.0008118715653089731,7.953001987319749e-09,0.0006066014160754857,0.0003493886515156205,0.0006037280305806016,3.251303940412274e-07,3.4012849563936075e-07,0.001045961183298938,0.0005359787334481542,0.0005469354673893316,4.53231766721238e-05,4.1861857829663585e-10,2.1924965115006624e-09,0.00012636002068299577
6.178548990084731e-06,0.6061596145391697,3.76,0.0,0.6522169529100179,0.9737921293684614,0.03353417602706667,0.0003074649875408011,0.0017285670427076467,0.08382844157511164,0.08860203893103756,1.683498258318873e-09,0.22263167514974502,1.6027706678317776e-05,0.0002511097730823692,0.0035224174913240677,0.003739869308411532,0.0001473447974864905,0.0018159098595543057,0.013834980081070113,0.2526240333899682,0.0013022259410158795,0.0003636888468283774,0.0010631354208311579,0.0016446022370447226,0.00037097528024015325,0.0003468315597666319,0.001485847142356961,1.676874297205896e-06,0.0008573581482816351,8.27010774332988e-09,0.0006323047407816363,0.0003631159096357788,0.0006291656081193343,3.419781143411376e-07,3.539513267843102e-07,0.0010905426490214708,0.0005614712957685868,0.0005711948882177049,4.884968140941033e-05,4.424379595026685e-10,2.247271955019334e-09,0.0001329274842083652
6.19969558265802e-06,0.6066657436695405,3.76,0.0,0.6469700554638705,0.9731338413367809,0.03437721247404167,0.00031850844278190273,0.0017700021296541864,0.08395715241150571,0.08888186552874609,1.74300007190648e-09,0.22679408279256558,1.6610986137990936e-05,0.0002568230808003189,0.003654103325949202,0.0037740434355462856,0.00015158660380055718,0.0018485172259927257,0.014076000107926997,0.2572996444731245,0.001331582856564663,0.0003706341526168677,0.001081463730737138,0.0016899026534076922,0.0003820606934911814,0.0003608570272579007,0.0015468401758604304,1.7045197895438289e-06,0.0009051943867616041,8.596861261410662e-09,0.0006589288464098186,0.00037723841735567114,0.0006554777994529563,3.59638352089337e-07,3.68217301849943e-07,0.001136801461982012,0.0005880487139499558,0.0005964743009450887,5.264096003641583e-05,4.674645303332476e-10,2.3027517985394533e-09,0.00013986697497274055
6.220842175231309e-06,0.6071766455059971,3.76,0.0,0.6416735810076308,0.9724612634001755,0.0352369796531915,0.00033000363299992374,0.00181197921036527,0.08408271453400376,0.08916319549297333,1.8037007213218073e-09,0.230994826837887,1.7207246989119522e-05,0.00026258592228945837,0.003790425769838206,0.003807606720772925,0.0001559030792162869,0.001881214382746887,0.014317640072204563,0.26201449962730955,0.0013612605550105134,0.0003776088138886318,0.0010998318945741785,0.0017362863384559283,0.00039342737318574225,0.00037530629817125104,0.0016098006946826096,1.7321283905122755e-06,0.0009554812451856582,8.933354566594495e-09,0.0006864945937212208,0.00039175752263245544,0.0006826808727931929,3.7814456193088026e-07,3.829325862471231e-07,0.0011847808727898587,0.0006157455180292359,0.000622807911088428,5.671514323819435e-05,4.937452644241155e-10,2.3589045570787797e-09,0.00014719799405703068
6.241988767804598e-06,0.6076921851018099,3.76,0.0,0.6363289567709414,0.9717742314480626,0.03611354268043292,0.00034196694134159584,0.0018544768975960995,0.0842051169410594,0.08944614143091845,1.865560234823595e-09,0.2352326175101483,1.781620196989914e-05,0.0002683942868542164,0.003931517706924296,0.003840541188533365,0.00016029304649683404,0.0019139738457703754,0.014559712342474678,0.2667669029554374,0.001391240293839349,0.000384607996338831,0.0011182307000239733,0.0017837710308648321,0.0004050775516499025,0.00039018194009139294,0.0016747553053945128,1.7596729907178216e-06,0.001008322176589715,9.279666828772451e-09,0.0007150224909258007,0.00040667381391200564,0.0007107904216476286,3.9753106686986693e-07,3.981028744791015e-07,0.0012345239147616158,0.0006445964540797605,0.0006502303220902152,6.109139177143868e-05,5.213275115918498e-10,2.4156968949841435e-09,0.0001549408500562977
6.261020701120558e-06,0.6081600184957134,3.76,0.0,0.6314788716617661,0.9711434148837509,0.03691685162996827,0.0003531479928732303,0.0018931507924781095,0.08431257009948351,0.08970227004781668,1.922188082149394e-09,0.23907718593570174,1.83748416073717e-05,0.00027365726418278064,0.00406268944536884,0.0038696305154447687,0.00016430577700454922,0.00194348700364781,0.014777786025362408,0.27107470407304246,0.001418463691756389,0.0003909240925489329,0.0011348082083313855,0.0018274631508595268,0.00041580663827719337,0.00040393606968227425,0.0017349395996015813,1.7843853128857346e-06,0.0010581501760683963,9.599796956940506e-09,0.0007415368508888556,0.0004204379081938855,0.0007368763331656713,4.157606238474026e-07,4.1214945266374377e-07,0.0012808358686898864,0.0006715779156396691,0.0006758702896287427,6.530497635665696e-05,5.473040779877466e-10,2.4673274248637613e-09,0.0001622789861266541
6.280052634436518e-06,0.6086313842781366,3.76,0.0,0.626592160637891,0.9705006549838743,0.037733831841125214,0.00036473423058310764,0.0019322094141030013,0.08441745151726679,0.0899598878144984,1.979683607001798e-09,0.24294963453607984,1.894322177053662e-05,0.00027895051130672366,0.004197932324223476,0.0038981850703815,0.00016837594198953378,0.0019730058317177154,0.014995904976863652,0.27541013423123034,0.001445899808357199,0.00039725223526124534,0.001151396377358272,0.0018720740190908596,0.00042676791719494477,0.00041803777683597116,0.0017967749840316037,1.809002206036459e-06,0.0011102114067445775,9.92796975888183e-09,0.0007688611426278314,0.0004345228132517447,0.0007637187593915483,4.347579026542138e-07,4.2657217049577735e-07,0.001328641813968244,0.0006995479728398437,0.000702446147011214,6.979511094228107e-05,5.744092265042116e-10,2.5194189305567115e-09,0.00016998378914253882
6.299084567752478e-06,0.6091061687285186,3.76,0.0,0.6216700308053457,0.969845848812838,0.03856449852450837,0.00037673832923282866,0.00197163335706477,0.08451975752087897,0.09021908310542537,2.038007085936221e-09,0.24684889068570887,1.9521038393632805e-05,0.00028427070816345804,0.004337346163061364,0.003926193891217535,0.0001725024196001732,0.0020025079892061425,0.015213917530539807,0.27977179496752985,0.0014735320828985845,0.0004035885571318962,0.001167988549365218,0.0019176161815796548,0.0004379621498772066,0.00043248724556554214,0.0018602758612190093,1.833502216543263e-06,0.001164586018809245,1.0264211845400862e-08,0.000797009319104531,0.0004489272011490514,0.0007913273420742025,4.5454963106748993e-07,4.413740247846562e-07,0.0013779722552862018,0.0007285321160485518,0.0007299836965623828,7.457804605941238e-05,6.026780097853107e-10,2.5719417200264813e-09,0.0001780717848618675
6.318116501068438e-06,0.6095842532488657,3.76,0.0,0.6167137408370106,0.9691788994712804,0.03940885596642286,0.00038917317893812667,0.002011401989050099,0.08461948587751338,0.09047994608074274,2.097116388455489e-09,0.2507738412676921,2.0107956375645455e-05,0.00028961441839075113,0.0044810315284565085,0.003953646733989438,0.00017668400579346714,0.002031970446876762,0.01543166757991408,0.28415823850876243,0.001501343032149534,0.0004099290914136418,0.0011845781236994365,0.0019641020218779193,0.00044938978676685074,0.0004472840668609005,0.0019254548256273085,1.8578634075426497e-06,0.001221355494387361,1.0608538691124537e-08,0.0008259949341081587,0.0004636491365887284,0.0008197110752978013,4.751630374600071e-07,4.565575971443345e-07,0.0014288572901790758,0.0007585557903959158,0.0007585088363108712,7.967079438926226e-05,6.321461512662555e-10,2.6248649047338784e-09,0.00018656005195812623
6.335245241052802e-06,0.6100172491097244,3.76,0.0,0.612224954072756,0.9685681877261237,0.04018047774758358,0.0004007436550037053,0.0020474704192359645,0.08470703684748689,0.09071622448584861,2.1509496072365703e-09,0.25432731368092515,2.0643661915594112e-05,0.000294440932155082,0.004614084151339354,0.003977871056080382,0.0001804934907736198,0.002058433149013303,0.01562728572378283,0.28812599174497333,0.0015265104626448623,0.0004156358190604602,0.0011995011259771774,0.0020067562096905914,0.00045987432955173506,0.00046089735353480006,0.001985559521515017,1.8796512992787084e-06,0.0012745639693543054,1.0925348682250624e-08,0.0008528088439806041,0.00047716827336256526,0.0008459260598677759,4.944405259402716e-07,4.7055095842156705e-07,0.001476007491747934,0.0007864868489062234,0.000785047295040157,8.45338475113816e-05,6.597224905216964e-10,2.6728108327782926e-09,0.00019455628661136466
6.352373981037167e-06,0.6104527252821096,3.76,0.0,0.6077105464588747,0.9679475053514471,0.040963170480904545,0.000412683325719188,0.00208378355607402,0.08479249976101763,0.0909539960708107,2.205346940899e-09,0.2578997984699996,2.118615386741529e-05,0.00029928096150910413,0.004750752843296044,0.004001630908918274,0.00018434558181249161,0.002084826805485748,0.015822441646412323,0.29211148542801324,0.0015517936828515365,0.0004213396475115472,0.0012144120496072207,0.0020501934122467962,0.00047054788384490875,0.0004747899683861363,0.0020470385171452794,1.9012920249443464e-06,0.001329840348628841,1.1248705264066046e-08,0.0008803209290435497,0.000490940228564359,0.0008727811735053716,5.144265168607146e-07,4.848564873600888e-07,0.001524462131761085,0.0008152988365876578,0.0008124256308214291,8.967577377560754e-05,6.883249101553642e-10,2.7210292209625346e-09,0.00020290425560254852
6.369502721021531e-06,0.610890585813074,3.76,0.0,0.6031715389665732,0.9673167957399278,0.04175691332410009,0.00042500199395366405,0.0021203237990953124,0.08487587608877577,0.091193329759537,2.260270790199614e-09,0.26149040399544765,2.1735122141243257e-05,0.00030413178264276084,0.004891112053242926,0.00402492037631436,0.00018823923542407125,0.0021111333109302883,0.016017013029294674,0.2961135671610737,0.0015771780616786611,0.0004270374988682726,0.001229306280314401,0.0020944222327828692,0.00048141005930106405,0.0004889602696458289,0.002109896791503468,1.922768737678199e-06,0.0013872463886393839,1.1578594990457633e-08,0.0009085400691749515,0.0005049622357039702,0.0009002814221035617,5.351417977136657e-07,4.994751023972522e-07,0.001574242028594394,0.0008450099987120135,0.000840662725101068,9.511062832376636e-05,7.179792181813304e-10,2.7694940237276086e-09,0.00021161756180617695
6.384918587007459e-06,0.6112866173054082,3.76,0.0,0.5990662684241504,0.9667405409538419,0.042480706106396746,0.0004364210323573182,0.002153388999298314,0.08494913277970279,0.09141012331735957,2.310119587662606e-09,0.2647366859293394,2.2234457668431542e-05,0.00030850444791147345,0.005020652447523251,0.004045474233946947,0.00019177815657702094,0.0021347193831378368,0.0161915244244993,0.2997286478598568,0.0016000979300942986,0.00043215786912618185,0.0012426930713144374,0.0021349119849536813,0.000491346764320474,0.0005019492383048206,0.0021676514595628336,1.9419434420370173e-06,0.0014407842140923652,1.1881063585463021e-08,0.0009345488695378149,0.000517793183994932,0.0009255869283401533,5.54426484504416e-07,5.129000342779052e-07,0.0016201938818642117,0.00087253378741967,0.0008668259027814819,0.0001002645037196759,7.455886664116521e-10,2.813300589718733e-09,0.00021978343583043295
6.400334452993387e-06,0.6116844261349375,3.76,0.0,0.5949427122406759,0.9661560879805705,0.04321339968952294,0.0004481623931302961,0.0021866092884206545,0.08502070384022141,0.09162829003864666,2.3603320504262438e-09,0.2679962207690422,2.2738515314646608e-05,0.0003128815293584066,0.005153297184754299,0.004065639095779705,0.00019534902642479642,0.0021582061766689327,0.016365368764944422,0.3033553282632976,0.0016230759312786053,0.00043726854893408123,0.0012560594391936499,0.0021760558195089152,0.000501435090947382,0.0005151595845516558,0.0022265277209588827,1.9609588863873267e-06,0.001496143396282132,1.2188784323343816e-08,0.0009611432146959446,0.0005308214011173419,0.000951421450822367,5.74334452682258e-07,5.265792279211224e-07,0.0016672502257563772,0.0009008136018782184,0.0008937135684619448,0.00010567848764670787,7.740894146721004e-10,2.857264216946525e-09,0.0002282669709242673
