Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527)
6.532856714684499e-07,0.8347418099532691,3.76,0.0,0.7749355146502233,0.9998533158233143,0.0001289484547616681,0.0012691986278310096,2.4564667952933904e-05,0.04694369865131638,0.0469811914875813,6.624753470907742e-10,0.0012491981714048714,3.5311092706173434e-06,9.566629977704561e-06,2.123586917192121e-05,4.477510507639433e-05,1.890699364349595e-07,7.5622562200320174e-06,0.0002180166998350779,0.0014961270933493388,5.157716464840892e-06,3.6423637420662753e-06,2.8655398466150394e-06,1.2743713424055197e-05,4.301381719339127e-06,5.260347837372562e-08,5.675907389374785e-08,1.0016009488144802e-09,1.6931816020167113e-08,9.45719895930326e-14,3.5445445216487536e-08,5.081425213238712e-08,1.1641223972571492e-08,2.4309221587888973e-12,1.3724448673140043e-12,0.00012968391907495035,1.0652002752106107e-06,7.968251814239267e-05,2.4895891661019937e-07,7.623059724396781e-14,6.7733509289340655e-12,1.582730208897908e-05,1.503221529290536e-08,1.829130869153293e-10,2.499331994466842e-09,1.5937015799596627e-10,1.2899654138704693e-08,1.0771814171708813e-11,5.775465128564222e-15,2.1806105382604752e-13,5.374638622949948e-06,1.483300447599796e-10,2.567586899483386e-11,5.84358791681699e-10,8.88938854682022e-15,6.149037103143937e-17,1.563418298167842e-14,5.212343259176803e-07,3.736767577748926e-10,1.3882092465361895e-10,2.6207078831279418e-12,1.4432671848475454e-12,1.8023562017301095e-07,9.99732040153271e-08,5.2048225921536276e-09,0.0011946516966448541,1.2196815710021318e-05,1.0222908823439365e-07,9.726782661504386e-14,5.6641061468697034e-14,4.8114916538587144e-09,8.524188035273708e-08,3.612072232741795e-11,2.3203214622422063e-10,8.511450948503831e-16,5.610535835730607e-12,1.647382013341658e-12,5.5597974332196764e-15,7.128253154167206e-13,3.8510974023696355e-09,2.2264537574705108e-10
6.62338454282337e-07,0.8348469978884238,3.76,0.0,0.7742264676545453,0.9998483232252581,0.000134589498718186,0.0012867639404170233,2.5354895810882004e-05,0.04757285176503244,0.04761177453770827,6.713699203401161e-10,0.0013006670862064974,3.5836000678830676e-06,9.76953768504596e-06,2.2013688594676377e-05,4.581062311569336e-05,1.959654835816011e-07,7.780792071419118e-06,0.00022465528884977053,0.0015560531102223798,5.306320604162119e-06,3.8073147243186402e-06,3.000634003076153e-06,1.3361579047927035e-05,4.437330523482868e-06,5.656314020190054e-08,6.149926086608914e-08,1.0304888388866404e-09,1.813719559139688e-08,1.0246982910918249e-13,3.7306470620588053e-08,5.451900002999248e-08,1.2550325415759534e-08,2.6330043571517e-12,1.4796016082639107e-12,0.00013126906924046462,1.0936858287886153e-06,8.022570501898124e-05,2.5926255269241497e-07,8.169471463322829e-14,7.048269488384726e-12,1.617517995883102e-05,1.5638747801472296e-08,1.983390267285343e-10,2.524246196987853e-09,1.6520930688359225e-10,1.3531822884640553e-08,1.1144941300573943e-11,6.196196358462532e-15,2.3405602002329066e-13,5.464586052146653e-06,1.5396991151367559e-10,2.6589382275186195e-11,6.345263529775231e-10,9.677039202251929e-15,6.628816134914193e-17,1.7621122257254377e-14,5.356857125856296e-07,3.8601611395528845e-10,1.4933390540738652e-10,2.7443473573812446e-12,1.5104635787854926e-12,1.8577883308735053e-07,9.995140603040485e-08,5.441756615646685e-09,0.0012101400737727149,1.2877206824943992e-05,1.0272236408973175e-07,9.769672586432825e-14,5.690411766508297e-14,4.844666238429351e-09,8.686826841025826e-08,3.857014865596567e-11,2.403525448065568e-10,9.087247582357227e-16,5.9791460368601065e-12,1.692427783474729e-12,5.869653265307812e-15,7.558002678213509e-13,3.877636557612679e-09,2.4003153328830457e-10
6.71391237096224e-07,0.8349523583200411,3.76,0.0,0.7735162796197009,0.9998432033898843,0.00014040733091322212,0.001304321577184398,2.6162435337260772e-05,0.048201393606442836,0.048241789133995544,6.802567130782413e-10,0.0013536504473341596,3.636060013009851e-06,9.974111635847483e-06,2.2808021258834288e-05,4.686181404861892e-05,2.0304318924021732e-07,8.003532343256388e-06,0.0002314309733651456,0.0016176975536453843,5.45780274574816e-06,3.9778609837119906e-06,3.141021584716241e-06,1.4003505869138965e-05,4.576273303248206e-06,6.077641186445245e-08,6.65780857558791e-08,1.0599280402661826e-09,1.9419432741029446e-08,1.1093148326588479e-13,3.926260621112907e-08,5.845796619155195e-08,1.3521202608939249e-08,2.8494088096740863e-12,1.5940341482610218e-12,0.00013284884650493687,1.1225379862007119e-06,8.076093187472535e-05,2.6984064101966115e-07,8.750999268906708e-14,7.33211337034666e-12,1.6526238878615775e-05,1.6260682432118613e-08,2.1489792461794742e-10,2.5491241469677966e-09,1.711947156353132e-10,1.4186865503062777e-08,1.15270300607499e-11,6.64288297320925e-15,2.510435276137201e-13,5.555160901211302e-06,1.5973626776302116e-10,2.7521884475586483e-11,6.885332316474723e-10,1.052677240233803e-14,7.141149950916196e-17,1.9838406609365108e-14,5.505231102103439e-07,3.986143463408462e-10,1.6057509449388103e-10,2.8721814498616666e-12,1.5807681321090665e-12,1.914680143160482e-07,9.993099203380181e-08,5.68627726852923e-09,0.0012255832894335255,1.358690173882265e-05,1.032340950520335e-07,9.814239197637727e-14,5.717724381286771e-14,4.8786943106672976e-09,8.853090245558997e-08,4.1154384439723913e-11,2.489253836377393e-10,9.694714086920713e-16,6.367772009914578e-12,1.7380452617060039e-12,6.193299040259757e-15,8.008066056417152e-13,3.903764588769724e-09,2.5860002578163674e-10
6.804440199101111e-07,0.8350578960977865,3.76,0.0,0.7728049183618154,0.9998379538892972,0.00014640565330288074,0.0013218713342369754,2.6987555687990384e-05,0.048829322331705796,0.04887123453584659,6.891357462894118e-10,0.0014081777800444538,3.6884895177922544e-06,1.0180391869334166e-05,2.3619016988734233e-05,4.792887920303246e-05,2.1030667671756096e-07,8.230531331071999e-06,0.00023834572313422784,0.0016810932191851416,5.612200651892215e-06,4.154136903280484e-06,3.2868708894432434e-06,1.4670242748176986e-05,4.718259155925728e-06,6.525692128424645e-08,7.20159267091264e-08,1.0899255226262656e-09,2.0782964665256573e-08,1.1999082084208916e-13,4.131889704489595e-08,6.26437447738699e-08,1.455744040915176e-08,3.080990723314503e-12,1.7161639791986227e-12,0.00013442327174856912,1.1517583123978957e-06,8.12884195454326e-05,2.806963900216395e-07,9.369687851754011e-14,7.625093006119026e-12,1.6880469234209988e-05,1.689817949235993e-08,2.3266203434503994e-10,2.5739745046783865e-09,1.7732866484707038e-10,1.4865346134883132e-08,1.1918255560621092e-11,7.116871356415177e-15,2.6907528826452835e-13,5.646379321242121e-06,1.656300085541011e-10,2.847350642620397e-11,7.466410764294547e-10,1.1442935968648425e-14,7.687923230414234e-17,2.231033017461253e-14,5.657546108894779e-07,4.114745590089403e-10,1.7259157818948132e-10,3.0043043145864465e-12,1.6543432915301254e-12,1.973068238437516e-07,9.991198787831149e-08,5.93853545849048e-09,0.001240980385997185,1.4326817748286219e-05,1.0376473973957593e-07,9.86052403827216e-14,5.746068791146111e-14,4.913596846590858e-09,9.023038102666407e-08,4.387931956414751e-11,2.577586176149618e-10,1.0335234881375344e-15,6.777310214398554e-12,1.7842324749324462e-12,6.531222240486609e-15,8.479168702177704e-13,3.9294925365951716e-09,2.784207401869568e-10
6.894968027239981e-07,0.8351636161321006,3.76,0.0,0.7720923513032941,0.9998325722574473,0.00015258822098265795,0.0013394130105194636,2.783053003520256e-05,0.04945663604844585,0.04950010997988434,6.980070424645371e-10,0.0014642789888662615,3.7408890207623564e-06,1.0388419708168229e-05,2.4446829656504386e-05,4.901202302216707e-05,2.177596377476898e-07,8.461843922610484e-06,0.00024540153354696964,0.0017462733151672434,5.76955252727957e-06,4.3362791326857e-06,3.4383542028820528e-06,1.5362556510917864e-05,4.863337986370572e-06,7.00189044382003e-08,7.783417873751785e-08,1.1204883286577445e-09,2.2232460354365698e-08,1.2968339482111844e-13,4.3480647833003594e-08,6.7089494713224e-08,1.5662796880248935e-08,3.328648005960392e-12,1.8464328881656933e-12,0.00013599236632910985,1.181348546776174e-06,8.180838647835599e-05,2.9183298604353524e-07,1.0027689710350545e-13,7.927422487499374e-12,1.723786166309155e-05,1.7551398481009676e-08,2.5170759616586283e-10,2.5988059317082168e-09,1.83613457152673e-10,1.5567837573070254e-08,1.2318797804556841e-11,7.619566775847863e-15,2.882052803601346e-13,5.738257860441593e-06,1.716520344566651e-10,2.944438088861308e-11,8.091274315906732e-10,1.2430148183959194e-14,8.271111346162607e-17,2.5063509895919666e-14,5.813884287390353e-07,4.2459988780399257e-10,1.8543325503406343e-10,3.140811666486703e-12,1.7313595328046972e-12,2.0329899100718543e-07,9.989441998038434e-08,6.198683743895953e-09,0.0012563303860582196,1.5097891101541226e-05,1.0431476642047678e-07,9.908569513533298e-14,5.775470310944728e-14,4.949395288635526e-09,9.196731235304477e-08,4.6751044935854156e-11,2.6686049237932486e-10,1.1010241711199166e-15,7.20869135361772e-12,1.8309874087014725e-12,6.883924491391206e-15,8.972055445882551e-13,3.9548313128129264e-09,2.9956710555792976e-10
6.985495855378851e-07,0.8352695233948366,3.76,0.0,0.7713785454688711,0.9998270559895408,0.0001589588429114188,0.0013569464077437473,2.8691635620114007e-05,0.05008333281503911,0.05012841467967889,7.068706256773615e-10,0.001521984361543069,3.7932589880200946e-06,1.0598237739982517e-05,2.529161732026783e-05,5.0111453120124763e-05,2.2540583406604507e-07,8.697525600998246e-06,0.0002526004258774548,0.0018132714667619472,5.9298970224986764e-06,4.524426619716323e-06,3.5956478596669885e-06,1.6081232253535527e-05,5.011560520580402e-06,7.507722795314208e-08,8.405529540863424e-08,1.1516235743514657e-09,2.3772831377062936e-08,1.4004651100616354e-13,4.575343444940809e-08,7.180896074461461e-08,1.6841210126215234e-08,3.593323056723394e-12,1.9853037528440378e-12,0.00013755615210992296,1.2113106104375932e-06,8.232104882694887e-05,3.0325359290183945e-07,1.07272702003911e-13,8.23931962294155e-12,1.7598407057992165e-05,1.822049812449417e-08,2.7211502566324857e-10,2.623627095922798e-09,1.900514173041058e-10,1.62949213484462e-08,1.272884185227349e-11,8.15243560110828e-15,3.084898342473669e-13,5.830813472934954e-06,1.7780325330675229e-10,3.043464283351855e-11,8.762866064302223e-10,1.3493312842678089e-14,8.892783917026367e-17,2.8127085948500043e-14,5.974329012162791e-07,4.379935004617704e-10,1.9915298548471684e-10,3.281800827615203e-12,1.8119956874572618e-12,2.0944831530367697e-07,9.987831533721605e-08,6.466876353426701e-09,0.0012716322922261864,1.590107719683491e-05,1.0488465322115017e-07,9.958418908930153e-14,5.805954781397918e-14,4.986111552119107e-09,9.374231444738418e-08,4.9775857870883654e-11,2.762395553446124e-10,1.1721214921652289e-15,7.662881601736663e-12,1.878308006491198e-12,7.251921951554165e-15,9.487490980558245e-13,3.979791704862779e-09,3.221162424943832e-10
7.076023683517722e-07,0.8353756229198982,3.76,0.0,0.7706634674816477,0.9998214025414418,0.00016552138264304937,0.0013744713303167763,2.9571153807065037e-05,0.05070941063988932,0.05075614782547288,7.157265216631863e-10,0.001581324572980832,3.845599914141891e-06,1.080988980177183e-05,2.6153542362447984e-05,5.1227380335829884e-05,2.3324909902560746e-07,8.937632447985768e-06,0.0002599444475365125,0.00188212172007548,6.093273237646804e-06,4.7187206420631806e-06,3.758932305366043e-06,1.6827073651732655e-05,5.162978319631932e-06,8.04474124185607e-08,9.070283195726074e-08,1.1833384492874446e-09,2.5409243104538312e-08,1.5111929894902858e-13,4.8143115853925555e-08,7.681649508591724e-08,1.8096805347682564e-08,3.876004620887745e-12,2.1332613625797544e-12,0.00013911465148917882,1.2416466137185005e-06,8.282662054469561e-05,3.149613514333352e-07,1.1470812812859968e-13,8.561005993543971e-12,1.796209657059624e-05,1.8905636414386888e-08,2.9396911016168893e-10,2.6484466764523402e-09,1.966448922475711e-10,1.7047187816111447e-08,1.3148577983236082e-11,8.717007583162825e-15,3.2998772034244293e-13,5.924063527721146e-06,1.8408458200847312e-10,3.144442972809199e-11,9.484305887576607e-10,1.463763506936557e-14,9.555108475434384e-17,3.1532937690131044e-14,6.138964904474207e-07,4.5165859673125233e-10,2.138067485449835e-10,3.4273707751660757e-12,1.8964392822717023e-12,2.15758667200996e-07,9.986370154434889e-08,6.7432692061066735e-09,0.0012868850869183273,1.6737350778643192e-05,1.0547488833976167e-07,1.0010116408972869e-13,5.837548580274044e-14,5.0237680321424185e-09,9.555601519758585e-08,5.296026760936316e-11,2.859046671355116e-10,1.246968476127885e-15,8.140883877299492e-12,1.926192169023579e-12,7.635745717746267e-15,1.002626031929743e-12,4.004384380594075e-09,3.461491177634035e-10
7.166551511656592e-07,0.835481919803878,3.76,0.0,0.769947083559125,0.9998156093290695,0.00017227975906595192,0.0013919875852700055,3.0469370138773956e-05,0.051334867480694726,0.05138330858390416,7.24574757901861e-10,0.001642330689201357,3.897912323163108e-06,1.1023420966953104e-05,2.7032771628443126e-05,5.236001878555018e-05,2.412933392557858e-07,9.182221147272977e-06,0.0002674356723300222,0.0019528585462468165,6.259720726036105e-06,4.919304839377766e-06,3.928392159035196e-06,1.7600903274341515e-05,5.31764379398874e-06,8.61456564362707e-08,9.780148985964333e-08,1.2156402169318666e-09,2.714712639009854e-08,1.6294278525903676e-13,5.065584644193795e-08,8.212707980534811e-08,1.943390212796225e-08,4.1777297116224264e-12,2.2908132658417126e-12,0.00014066788743020585,1.27235886399362e-06,8.332531347806598e-05,3.269593790373859e-07,1.226082467122802e-13,8.892707009792484e-12,1.8328921615286146e-05,1.9606970646200428e-08,3.173592129794474e-10,2.6732733687114906e-09,2.0339625119521445e-10,1.7825236242509756e-08,1.357820186624728e-11,9.314878227051463e-15,3.527602401904405e-13,6.018025817762762e-06,1.904969483975154e-10,3.2473881833316486e-11,1.0258900044763885e-09,1.5868637942718237e-14,1.0260354252573485e-16,3.5315916208487706e-14,6.307877845604254e-07,4.655984084941687e-10,2.2945380566200284e-10,3.5776221913727384e-12,1.9848868919882645e-12,2.2223398894830575e-07,9.985060681381066e-08,7.028019931743133e-09,0.0013020877321546825,1.76077061313785e-05,1.0608597026485144e-07,1.0063707116298206e-13,5.870278633856613e-14,5.062387611670603e-09,9.740905245970412e-08,5.631100096057845e-11,2.9586501345021783e-10,1.3257232716280953e-15,8.643739165141981e-12,1.974637753613729e-12,8.03594224424956e-15,1.0589169264841538e-12,4.028619892909097e-09,3.7175070424597407e-10
7.257079339795462e-07,0.8355884192067011,3.76,0.0,0.7692293595092266,0.999809673727786,0.00017923794715056342,0.001409494982190362,3.138657439285842e-05,0.051959701243705685,0.052009896097726244,7.334153637029603e-10,0.0017050341713012024,3.95019676963076e-06,1.1238877534919914e-05,2.792947656592715e-05,5.350958591408844e-05,2.4954253636473163e-07,9.431348987924801e-06,0.00027507620072319644,0.002025516845550004,6.429279498005839e-06,5.126325245622947e-06,4.104216276400837e-06,1.8403562901338998e-05,5.47561021819345e-06,9.218886142752944e-08,1.0537716291363263e-07,1.2485362149426947e-09,2.8992189720716743e-08,1.7555996936076286e-13,5.3298088833263e-08,8.77563498911169e-08,2.0857021955071983e-08,4.499585600634002e-12,2.458490644797247e-12,0.00014221588349303915,1.3034498737648153e-06,8.381733745863977e-05,3.392507692116768e-07,1.3099942254397196e-13,9.23465196993468e-12,1.8698873872933786e-05,2.032465745947583e-08,3.423794857794909e-10,2.6981158894553387e-09,2.1030788569248015e-10,1.862967489314559e-08,1.4017914734375034e-11,9.947711244889571e-15,3.7687132057091583e-13,6.112718569223532e-06,1.9704129316901982e-10,3.352314251174792e-11,1.109015125500925e-09,1.7192179964151077e-14,1.101089608452882e-16,3.951409460386191e-14,6.481154990232985e-07,4.798161998823325e-10,2.461568721952873e-10,3.732657515353256e-12,2.0775445057558283e-12,2.288782953880186e-07,9.983905999281536e-08,7.3212878918069404e-09,0.0013172391693558642,1.8513157270407177e-05,1.067184079993007e-07,1.0119237071246087e-13,5.904172428680164e-14,5.101993669300979e-09,9.930207415160671e-08,5.983500808263384e-11,3.06130117362916e-10,1.4085492877201787e-15,9.172527888704722e-12,2.02364257355888e-12,8.453073777532943e-15,1.1177044891716217e-12,4.052508684358419e-09,3.9901014637041594e-10
7.347607167934333e-07,0.8356951263522682,3.76,0.0,0.7685102607263121,0.9998035930717779,0.00018639997870508262,0.0014269933331527132,3.232306063967581e-05,0.05258390978297294,0.052635909485526294,7.422483702932449e-10,0.0017694668794161334,4.002453839723656e-06,1.1456307022930286e-05,2.8843833365021605e-05,5.467630254473853e-05,2.580007486858102e-07,9.685073867884048e-06,0.0002828681601111274,0.0021001319515021486,6.601990024846499e-06,5.3399303217250345e-06,4.286597813668118e-06,1.9235913846322207e-05,5.636931745957639e-06,9.859465721868039e-08,1.1345698486877454e-07,1.2820338554846673e-09,3.09504318573902e-08,1.8901590177077596e-13,5.60766271129673e-08,9.372061704261929e-08,2.237089598639286e-08,4.8427118800058026e-12,2.6368492177519607e-12,0.0001437586638672068,1.3349223690436267e-06,8.43029003944495e-05,3.5183859108157624e-07,1.3990937351985584e-13,9.587074118546304e-12,1.9071945294738354e-05,2.105885287920988e-08,3.6912908928800886e-10,2.7229829818761226e-09,2.173822096810481e-10,1.9461121120969265e-08,1.4467923565375033e-11,1.0617241072944729e-14,4.0238761074641325e-13,6.208160450860036e-06,2.0371857187255137e-10,3.459235854611487e-11,1.198176928342052e-09,1.861447341196507e-14,1.1809218443024998e-16,4.416903721464911e-14,6.658884779882276e-07,4.943152673928873e-10,2.6398229677262886e-10,3.892580996975571e-12,2.1746279078243325e-12,2.3569567476834618e-07,9.982909058305052e-08,7.623234200781404e-09,0.0013323383191437227,1.945473813016099e-05,1.0737272128982368e-07,1.0176753271902172e-13,5.939258023549323e-14,5.142610087089875e-09,1.0123573834743123e-07,6.353946840107383e-11,3.1670985208220446e-10,1.4956153338722737e-15,9.72837133484142e-12,2.0732043975701887e-12,8.887718807911946e-15,1.1790736041334314e-12,4.0760610916905845e-09,4.280209311984045e-10
7.438134996073203e-07,0.8358020465291014,3.76,0.0,0.7677897521871829,0.999797364653432,0.000193769943139603,0.0014444824526538026,3.327912730153563e-05,0.05320749089958642,0.053261347841440515,7.510738109089009e-10,0.0018356610766911896,4.054684152437726e-06,1.1675758160179396e-05,2.977602309957341e-05,5.5860392928092424e-05,2.6667211306899817e-07,9.943454297588317e-06,0.0002908137050958925,0.002176739634977211,6.777893242841808e-06,5.560270988536912e-06,4.4757342919528665e-06,2.0098837283492125e-05,5.801663425663251e-06,1.0538142842694447e-07,1.2206937865155474e-07,1.3161406255545904e-09,3.3028154981756184e-08,2.0335776496538576e-13,5.899858053720895e-08,1.0003689420301475e-07,2.3980473062753146e-08,5.208302597540046e-12,2.8264701702172533e-12,0.00014529625340579336,1.366779298036977e-06,8.478220836058743e-05,3.6472588892329484e-07,1.4936723263315192e-13,9.950210705477481e-12,1.9448128106110237e-05,2.180971235866175e-08,3.977124226566338e-10,2.747883420745159e-09,2.2462165955730831e-10,2.03202014554465e-08,1.4928441267768073e-11,1.1325275486992376e-14,4.293785829538084e-13,6.304370583573275e-06,2.1052975697697504e-10,3.568168046919186e-11,1.2937682058034413e-09,2.014210362402255e-14,1.2657919593993285e-16,4.932608906568762e-14,6.841156956419755e-07,5.090989400016085e-10,2.830002488608542e-10,4.057498752818336e-12,2.276363072942986e-12,2.4269028955632976e-07,9.982072876057808e-08,7.934021748010576e-09,0.0013473840811451243,2.04335027491218e-05,1.0804944086217219e-07,1.0236303694622169e-13,5.975564061851636e-14,5.184261259722449e-09,1.0321071337286631e-07,6.743179667103918e-11,3.276144541821191e-10,1.5870957633395581e-15,1.0312433133306114e-11,2.1233209492509904e-12,9.340472537910389e-15,1.2431113830499544e-12,4.099287350358396e-09,4.588810653339581e-10
7.528662824212074e-07,0.8359091850909928,3.76,0.0,0.7670677984470772,0.9997909857226989,0.00020135198823885463,0.0014619621575476425,3.425507721333758e-05,0.05383044234090449,0.05388621023486729,7.598917208906358e-10,0.001903649433256455,4.106888360834941e-06,1.18972808839208e-05,3.0726231869762794e-05,5.706208478977667e-05,2.7556084671801047e-07,1.020654940369783e-05,0.0002989150177705143,0.002255376108325795,6.957030557434476e-06,5.787500660122426e-06,4.6718276623344404e-06,2.0993234579194357e-05,5.969861216289573e-06,1.1256834166854958e-07,1.3124410723217806e-07,1.350864087317776e-09,3.52319783669938e-08,2.1863495691334855e-13,6.207141771751132e-08,1.0672292085354209e-07,2.569092797890059e-08,5.597608467992898e-12,3.027961115387613e-12,0.00014682867766082188,1.3990238401456898e-06,8.525546568912425e-05,3.779156816810441e-07,1.5940361248578457e-13,1.0324303046529475e-11,1.982741481060099e-05,2.257739082358158e-08,4.2823936175199517e-10,2.7728260176046478e-09,2.3202869422632885e-10,2.1207551692331597e-08,1.539968687273721e-11,1.2073698313484128e-14,4.579166362417528e-13,6.4013685501284685e-06,2.1747584000813202e-10,3.67912629053946e-11,1.3962047343480893e-09,2.178204925387714e-14,1.3559715887262827e-16,5.503468689604675e-14,7.028062575629388e-07,5.24170579274401e-10,3.0328491489183376e-10,4.227518824306436e-12,2.3829865770381566e-12,2.4986637725113424e-07,9.981400539637528e-08,8.253815220079955e-09,0.0013623753337990655,2.1450525451453052e-05,1.0874910866224792e-07,1.0297937315054276e-13,6.013119784173541e-14,5.2269721036048254e-09,1.0522767790129077e-07,7.151964918773616e-11,3.388545373230423e-10,1.683170620094054e-15,1.0925920793194608e-11,2.1739899066254623e-12,9.811947367907587e-15,1.3099072173763632e-12,4.122197598984134e-09,4.916932578305342e-10
