Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32)
5.334109535746016e-07,0.45079961515861566,3.76,0.0,0.9915583847671731,0.9999920107526883,3.769666698794587e-06,1.8678784539764234e-06,5.05324756168736e-07,0.008989448535835151,0.008989736203114157,3.3655507073447216e-12,4.012616723357415e-05,2.5065577124007753e-08,9.047305767683196e-08,2.430119370655665e-07,5.505713629418558e-06,1.04229187033041e-08,1.1388563037606273e-06,6.949886841173458e-06,5.008353324785955e-05,6.272792885439065e-07,1.6913181002603857e-08,3.312770758181327e-08,4.9786995176105286e-08,9.124873403462454e-08,2.262202768009712e-11,4.773155850451964e-11,1.4463228063645734e-09,1.6138350869331205e-10,3.6384039550438666e-16,5.8447410553943464e-09,2.4103575641185955e-11,1.7281755739410894e-11,1.1172684511139447e-14,1.3173820099234448e-14,5.805538469525588e-06,2.041128057848827e-07,4.376221783920507e-06,5.4295531938877054e-11,5.562289127960657e-17,1.1848600646510114e-13,2.472483111251685e-07,6.099795313595575e-16,3.993102417009734e-15,7.319143618030349e-11,2.270473474720135e-12,3.440042493841122e-11,1.3859536211807118e-14,1.2868951594751913e-18,2.4095905160312954e-16,1.0934218102434522e-10,5.572094667871553e-17,3.134638956009038e-18,1.8677344281665854e-13,2.1121680436873784e-19,3.2816007326714493e-19,4.154529364859822e-20,1.8856839394817717e-08
5.510523943639995e-07,0.45082306742543543,3.76,0.0,0.9912580471498458,0.999991549274725,4.107267380709078e-06,1.9782374320926965e-06,5.349085541419959e-07,0.009285348829451758,0.009285658654976398,3.4763812387584556e-12,4.358112381641067e-05,2.5945791330625887e-08,9.468387975376765e-08,2.636571117517059e-07,5.759211742039604e-06,1.1211214012723979e-08,1.2014133600288531e-06,7.346321310559143e-06,5.419626444710644e-05,6.607547562796915e-07,1.8577309806297132e-08,3.621922920857192e-08,5.418015693235865e-08,9.654195875913164e-08,2.6069438911567626e-11,5.624690397633729e-11,1.5260967743875378e-09,1.8034829518402833e-10,4.288979521950198e-16,6.327646023045661e-09,2.7865573868868528e-11,2.0473459426939478e-11,1.3132473351928162e-14,1.5618770337369617e-14,5.981957331580097e-06,2.1737711853647708e-07,4.471138306245184e-06,6.01113778374051e-11,6.217151820360383e-17,1.2913631917277743e-13,2.633653491514749e-07,7.228127117717349e-16,4.6198840030580245e-15,7.507036581391672e-11,2.4590364068728506e-12,3.834154150755346e-11,1.510092966569061e-14,1.4732674581232732e-18,2.760237565455985e-16,1.18617764895834e-10,6.707137590933659e-17,3.816539165707847e-18,2.220686930464463e-13,2.5483276339592767e-19,3.889084867370866e-19,5.335132602383863e-20,2.035436797549696e-08
5.686938351533974e-07,0.450846529610174,3.76,0.0,0.9909575746031262,0.9999910702815069,4.464300533937144e-06,2.090896605950863e-06,5.654696502432615e-07,0.009581158583809975,0.009581491648584208,3.587178572478067e-12,4.722939122057635e-05,2.682581697506821e-08,9.894774706082633e-08,2.852511882547465e-07,6.0190730349717136e-06,1.2035806952547e-08,1.2659650813257514e-06,7.755826073591946e-06,5.853036021452374e-05,6.95303663510371e-07,2.0352787083112106e-08,3.9529868547664863e-08,5.8839370773758913e-08,1.0201267029599002e-07,2.993350328645581e-11,6.598180695038089e-11,1.6084139700833034e-09,2.0095333703715074e-10,5.032906627690039e-16,6.836466144739751e-09,3.2093625860191046e-11,2.414044262992469e-11,1.5371318968200308e-14,1.8429382982918108e-14,6.157434052596507e-06,2.3102949877733447e-07,4.563694465344763e-06,6.638345272261803e-11,6.928832957137094e-17,1.4044212949930023e-13,2.799588142500383e-07,8.531376145757766e-16,5.325576756267673e-15,7.692579156324622e-11,2.657787005680509e-12,4.260549134725541e-11,1.6416604592514098e-14,1.6811481931842156e-18,3.1515223789976744e-16,1.2831824885883896e-10,8.032463007128803e-17,4.62043270272669e-18,2.627904371649359e-13,3.0578449736634405e-19,4.587209926629048e-19,6.80434505520608e-20,2.193559245437284e-08
5.863352759427953e-07,0.45087000224599005,3.76,0.0,0.9906569600592111,0.9999905732370212,4.841397610831705e-06,2.205796332238703e-06,5.970299155042732e-07,0.00987687773254844,0.009877235151916979,3.697942972741208e-12,5.1077205610340154e-05,2.7705654590922817e-08,1.0326672676442505e-07,3.078065225554993e-07,6.285491181018449e-06,1.2897661977225128e-08,1.3325553616281828e-06,8.178690768218804e-06,6.309285208155544e-05,7.309496038102293e-07,2.2244251938646947e-08,4.307195362675868e-08,6.377635131473523e-08,1.0766487444792775e-07,3.4253482464019894e-11,7.707312076975907e-11,1.6933300379879904e-09,2.2329903237463856e-10,5.880674701593657e-16,7.372018334945281e-09,3.683266482649215e-11,2.833836225558287e-11,1.7920884104968545e-14,2.1648629767589636e-14,6.331973588599051e-06,2.4506738379107064e-07,4.653951973641742e-06,7.313639786055272e-11,7.700833312281472e-17,1.5242958577534973e-13,2.9702588296182417e-07,1.003205269998116e-15,6.118193588788898e-15,7.875897116455787e-11,2.8670440411356064e-12,4.720952389402117e-11,1.7809470520051054e-14,1.9124903904880377e-18,3.5871472452990965e-16,1.3844911241833864e-10,9.57385016284553e-17,5.563909784738354e-18,3.096039001367244e-13,3.650536198008615e-19,5.386605833852594e-19,8.622381113811122e-20,2.360382485349398e-08
6.039767167321932e-07,0.45089348587773603,3.76,0.0,0.9903561962953811,0.9999900575929241,5.239203980833688e-06,2.3228785450517497e-06,6.296118774401005e-07,0.010172506206119352,0.01017288913107381,3.808674915555881e-12,5.513093847202783e-05,2.858530477333016e-08,1.0764300292683691e-07,3.3133594151013093e-07,6.558664208591503e-06,1.379777590828476e-08,1.401229369630261e-06,8.61521356509769e-06,6.789092635749843e-05,7.677168606752664e-07,2.425647765286732e-08,4.685835671108622e-08,6.900329780974238e-08,1.1350269622178327e-07,3.90715340246586e-11,8.966950524234262e-11,1.7809022402781157e-09,2.474903825749e-10,6.843678512090131e-16,7.935139622832755e-09,4.213099265142207e-11,3.3127887548283164e-11,2.0815658336647586e-14,2.5323361098942943e-14,6.505580868976418e-06,2.5948822744483526e-07,4.741971019543079e-06,8.039571447629824e-11,8.536816513923959e-17,1.651256073453298e-13,3.1456374929859423e-07,1.1755055649995577e-15,7.006428450758967e-15,8.05711506282248e-11,3.087133041795019e-12,5.217142540833554e-11,1.9282550474663538e-14,2.1693879689052566e-18,4.07108208670017e-16,1.4901605345005027e-10,1.1359852920931567e-16,6.666562820291391e-18,3.6323830897361965e-13,4.337238462717539e-19,6.298860428014143e-19,1.086010508341445e-19,2.5362472585010492e-08
6.21618157521591e-07,0.4509169810622516,3.76,0.0,0.99005527592953,0.999989522788171,5.6583793461413945e-06,2.442086716319996e-06,6.632387348933365e-07,0.01046804393170819,0.010468453550232671,3.919373958357961e-12,5.9397100573704584e-05,2.9464768181075678e-08,1.1207886853027625e-07,3.558527683141705e-07,6.8387946354573425e-06,1.473717880267313e-08,1.4720335763548775e-06,9.065701353739397e-06,7.293192859335298e-05,8.056304226012794e-07,2.639437640455942e-08,5.0902509265961663e-08,7.453290819582062e-08,1.195303825324579e-07,4.4432888390980043e-11,1.0393221938579083e-10,1.8711894915480963e-09,2.736372106656502e-10,7.93427890565042e-16,8.526687930262422e-09,4.8040486923081024e-11,3.857504815054567e-11,2.409315877831585e-14,2.9504575482867134e-14,6.678260796973114e-06,2.742895002812235e-07,4.827810309814996e-06,8.818778540844727e-11,9.440616926194743e-17,1.7855791095175317e-13,3.3256962468211873e-07,1.3727881601919079e-15,7.999707574339837e-15,8.236356499799428e-11,3.3183864909625606e-12,5.7509530381561806e-11,2.0838987430728898e-14,2.4540843847232576e-18,4.607580820233454e-16,1.6002499985953245e-10,1.3422035375355249e-16,7.950164010304628e-18,4.2449175521464694e-13,5.129891862084573e-19,7.336585940073777e-19,1.3600621372185248e-19,2.7215041615697697e-08
6.392595983109889e-07,0.45094048836873507,3.76,0.0,0.9897541914156023,0.9999889682486435,6.099598166485208e-06,2.5633658173337546e-06,6.979343732704749e-07,0.010763490833150927,0.010763928371608443,4.030040225043065e-12,6.388234600756605e-05,3.0344045540306265e-08,1.1657671965644012e-07,3.8137084644188844e-07,7.126089603682786e-06,1.5716934851176728e-08,1.5450157834743565e-06,9.530469933538869e-06,7.822336814055568e-05,8.447159985577793e-07,2.8663004107926464e-08,5.521841744984544e-08,8.03783936231924e-08,1.2575230497984413e-07,5.0386035836231654e-11,1.2003595929170003e-10,1.964252394467657e-09,3.018543916303841e-10,9.165867000581146e-16,9.147542877862882e-09,5.461681968931241e-11,4.475160216811711e-11,2.779414281177817e-14,3.424770441403822e-14,6.8500182502044945e-06,2.8946868962156153e-07,4.911527110955081e-06,9.653989749958607e-11,1.0416247962919523e-16,1.9275503781878007e-13,3.510407378860841e-07,1.5980849419474503e-15,9.108244284109994e-15,8.413743911187385e-11,3.561144026828689e-12,6.324273326965064e-11,2.248205111337615e-14,2.7689816397012588e-18,5.201198551544569e-16,1.7148212055301813e-10,1.5795223612061781e-16,9.438855376345227e-18,4.942363657487485e-13,6.041626635841395e-19,8.513489287669565e-19,1.6941066356874796e-19,2.91651397268707e-08
6.569010391003868e-07,0.4509640083790826,3.76,0.0,0.9894529350389296,0.9999883933867642,6.5635500934309935e-06,2.686662281369548e-06,7.337233801946482e-07,0.011058846830848677,0.011059313555409718,4.140674400802439e-12,6.859347631885477e-05,3.122313764922738e-08,1.2113905151819304e-07,4.079045623930301e-07,7.4207610161227e-06,1.6738143308229284e-08,1.620225152383572e-06,1.000984420996587e-05,8.37729228089078e-05,8.850000338820953e-07,3.106756536714144e-08,5.982067816170849e-08,8.655349349543912e-08,1.3217296270251856e-07,5.698292411208895e-11,1.3816974436105253e-10,2.060153276382513e-09,3.322620954402809e-10,1.0552932079367795e-15,9.798606620971397e-09,6.191968865110672e-11,5.1735425684745684e-11,3.1962833670229205e-14,3.961291384443257e-14,7.020858081197358e-06,3.050232996813626e-07,4.993177289566969e-06,1.0548026475271213e-10,1.1467910868931489e-16,2.0774638148505736e-13,3.699743349808324e-07,1.8547341301824293e-15,1.0343097569536487e-14,8.589398836366797e-11,3.815752646776456e-12,6.939050056700846e-11,2.421514517364657e-14,3.116649820598941e-18,5.856809721870108e-16,1.8339383587091236e-10,1.8517774795109654e-16,1.1159352172229682e-17,5.734238055097952e-13,7.086856070602942e-19,9.844446457787577e-19,2.0994625201684485e-19,3.12164798690651e-08
6.745424798897847e-07,0.4509875416882536,3.76,0.0,0.9891514989114683,0.9999877976011087,7.050940414352286e-06,2.811923967370794e-06,7.706310615895152e-07,0.011354111841679712,0.011354609059794393,4.2512760058530005e-12,7.353744472252772e-05,3.2102045383070865e-08,1.2576845586145781e-07,4.354688677380132e-07,7.723025674834416e-06,1.780193945353807e-08,1.69771223404352e-06,1.0504158396047544e-05,8.958844362502503e-05,9.265097266056358e-07,3.3613418553634186e-08,6.472449565008832e-08,9.307249102566001e-08,1.387969853104781e-07,6.427916716336473e-11,1.5853785417863006e-10,2.158956226885534e-09,3.6498604336242424e-10,1.2111133350329776e-15,1.0480804716481175e-08,7.001306136325833e-11,5.9610924719047e-11,3.6647159478692763e-14,4.56654229856104e-14,7.190785117957469e-06,3.2095085169850857e-07,5.072815351786754e-06,1.1503805226114335e-10,1.2600003992346656e-16,2.235622164000823e-13,3.8936767928100397e-07,2.1464061349467397e-15,1.1716234617837731e-14,8.763441946646733e-11,4.08256691589522e-12,7.597288322329895e-11,2.60418147528064e-14,3.4998373004032356e-18,6.579627358111785e-16,1.9576682770720062e-10,2.163186446546092e-16,1.314116037311944e-17,6.630911289841335e-13,8.281375383953833e-19,1.1345581164219008e-18,2.5892797014602794e-19,3.3372883608164094e-08
6.921839206791826e-07,0.4510110889046356,3.76,0.0,0.9888498749669303,0.9999871802760059,7.562490506340817e-06,2.9391001246562023e-06,8.086834582117581e-07,0.011649285778908813,0.011649814840823964,4.361845031169647e-12,7.872136041005914e-05,3.298076969926211e-08,1.3046761942378008e-07,4.640793007924346e-07,8.033105421719354e-06,1.890949558640976e-08,1.7775289996233118e-06,1.1013756219313234e-05,9.567795969397415e-05,9.6927304422784e-07,3.630608101089881e-08,6.994569869814995e-08,9.995022932162204e-08,1.4562913589986702e-07,7.233426550664726e-11,1.8136081884477643e-10,2.2607271363851074e-09,4.001577782526795e-10,1.3857375801336415e-15,1.1195087022040929e-08,7.8965433118877e-11,6.846947088406877e-11,4.1899006512307873e-14,5.247584143203666e-14,7.359804164565741e-06,3.3724888407486247e-07,5.150494481793301e-06,1.2524340092909216e-10,1.381713256476329e-16,2.4023372726623356e-13,4.092180512961793e-07,2.477131275370925e-15,1.3240597552824916e-14,8.93599312193822e-11,4.361949179801536e-12,8.301052941044982e-11,2.796575445651827e-14,3.921481366861398e-18,7.375223380350359e-16,2.086080494652096e-10,2.518379314155184e-16,1.5416809101123657e-17,7.643670018092393e-13,9.642466958843504e-19,1.3034348028165746e-18,3.178793494648902e-19,3.563828466254204e-08
7.098253614685805e-07,0.4510346506504218,3.76,0.0,0.9885480549558128,0.9999865407811313,8.098938300310026e-06,3.068141358628099e-06,8.479073626469353e-07,0.011944368552093881,0.01194493085241663,4.472382444071101e-12,8.415249294858869e-05,3.385931164302723e-08,1.3523932325422735e-07,4.937520081326335e-07,8.351227281600013e-06,2.0062022053686707e-08,1.8597288719641805e-06,1.1538991134334588e-05,0.00010204968316656939,1.0133187409505024e-06,3.915123439190339e-08,7.5500758397908e-08,1.0720212801215008e-07,1.5267431415199269e-07,8.12118389399995e-11,2.0687646561851798e-10,2.365533735700337e-09,4.379149495541053e-10,1.5809890360117544e-15,1.194242862903914e-08,8.885009926594156e-11,7.840986201544474e-11,4.777448745046747e-14,6.012052558167186e-14,7.527920001804809e-06,3.5391495253203583e-07,5.226266579435451e-06,1.3612745299926287e-10,1.5124119022224132e-16,2.5779303918421686e-13,4.295227486846214e-07,2.851329478632929e-15,1.4930174666034646e-14,9.107171527775769e-11,4.654269781868639e-12,9.052469764633703e-11,2.999081676268409e-14,4.384719436767371e-18,8.249549993115736e-16,2.219247359461589e-10,2.9224313353738643e-16,1.802209885800762e-17,8.784783140716076e-13,1.1189012299445173e-18,1.4929620517741724e-18,3.8856090588379724e-19,3.8016732533106354e-08
7.274668022579784e-07,0.4510582275619933,3.76,0.0,0.9882460304403137,0.9999858784710915,8.661038755601317e-06,3.198999597461297e-06,8.883303367837945e-07,0.01223936006698973,0.012239957046298985,4.582887765990691e-12,8.983827677509967e-05,3.473767235357902e-08,1.400864427832429e-07,5.245037660843936e-07,8.677623607895632e-06,2.1260768312414216e-08,1.944366757888469e-06,1.208022654101328e-05,0.00010871201431535856,1.0586763753862209e-06,4.215473013413603e-08,8.140680652976649e-08,1.1484420042998195e-07,1.5993755951899763e-07,9.097987228478768e-11,2.353410250629132e-10,2.4734456367203132e-09,4.784016138060718e-10,1.7988318599713065e-15,1.2723830830999999e-08,9.974544276917996e-11,8.95388091819073e-11,5.4334225483460364e-14,6.868195543354693e-14,7.69513738781794e-06,3.709466302821112e-07,5.300182297001195e-06,1.4772237840808182e-10,1.6526013902542644e-16,2.7627324863960874e-13,4.502790862102341e-07,3.2738420887875326e-15,1.6800076434763065e-14,9.277095692685782e-11,4.9599072849990025e-12,9.853727028349592e-11,3.212102088810156e-14,4.892901081826174e-18,9.20896231983517e-16,2.3572441323076775e-10,3.3808978361355357e-16,2.0996366534160647e-17,1.0067572094102585e-12,1.2941611122725976e-18,1.7051783910969889e-18,4.730019510812143e-19,4.051239622897753e-08
7.451082430473763e-07,0.4510818202903129,3.76,0.0,0.9879437927891409,0.9999851926849984,9.24956434539249e-06,3.3316280597510576e-06,9.299807297812341e-07,0.012534260225449005,0.012534893371956478,4.693360753236478e-12,9.578631578820096e-05,3.561585307080109e-08,1.4501194852827663e-07,5.563520023195643e-07,9.01253223105801e-06,2.2507024028348037e-08,2.03149908137455e-06,1.2637836008763626e-05,0.00011567354672220199,1.1053763287538559e-06,4.5322595077091024e-08,8.768165456300062e-08,1.2289307136590688e-07,1.674240544986015e-07,1.0171097485989095e-10,2.670303000025346e-10,2.5845343741512735e-09,5.217685514922123e-10,2.0413802248495855e-15,1.3540322129043254e-08,1.117352378499072e-10,1.0197145153942254e-10,6.164365516100874e-14,7.824913289458329e-14,7.861461058802229e-06,3.8834150821415106e-07,5.37229107515622e-06,1.600614019884857e-10,1.802810733809719e-16,2.9570845530826863e-13,4.714843957028553e-07,3.749965920761072e-15,1.8866616622499117e-14,9.445883585964672e-11,5.279248698061643e-12,1.0707076737076394e-10,3.436056213915061e-14,5.449600567516199e-18,1.026024232800713e-15,2.5001490861543495e-10,3.899851384585064e-16,2.438276820292213e-17,1.1506485550183528e-12,1.4922708015637538e-18,1.942283356939836e-18,5.735361252673909e-19,4.312956809099061e-08
7.627496838367741e-07,0.4511054295013244,3.76,0.0,0.9876413331722016,0.9999844827460348,9.865305553211264e-06,3.4659812230978333e-06,9.72887696542319e-07,0.012829068925320174,0.012829739776582434,4.803802696038104e-12,0.00010200438804010585,3.6493855142318654e-08,1.5001890731576753e-07,5.893148177010768e-07,9.356196609933034e-06,2.3802120211438683e-08,2.1211838176208995e-06,1.3212203506737336e-05,0.00012294307258036655,1.1534498235742232e-06,4.866103722702819e-08,9.434381329299806e-08,1.3136599540921982e-07,1.7513912800047006e-07,1.1348265440769958e-10,3.0224090076003015e-10,2.6988734483744127e-09,5.68173601094813e-10,2.3109077769915175e-15,1.4392959276131975e-08,1.2490897056089962e-10,1.1583190056455935e-10,6.977334091725233e-14,8.891800278762254e-14,8.026895729738265e-06,4.0609719509736057e-07,5.442641178080175e-06,1.7317883154041164e-10,1.9635941180851037e-16,3.161337947305378e-13,4.93136026022009e-07,4.285489702350535e-15,2.1147398770899027e-14,9.613652695955359e-11,5.612689707111463e-12,1.1614836089581855e-10,3.6713821772491135e-14,6.05863002382894e-18,1.1410624041239432e-15,2.6480436066710456e-10,4.485921393730213e-16,2.8228580764260076e-17,1.3117178790902829e-12,1.7156727113457236e-18,2.206647881174479e-18,6.928410379918049e-19,4.587266771480078e-08
7.80391124626172e-07,0.4511290558763638,3.76,0.0,0.9873386425551782,0.9999837479610092,1.0509071380857341e-05,3.602014793605883e-06,1.0170812167097529e-06,0.013123786060342426,0.013124496205025723,4.914213202450421e-12,0.00010850045053139025,3.737168003095793e-08,1.5511048391714302e-07,6.234110084998572e-07,9.708865986200054e-06,2.514743038946159e-08,2.2134805280221094e-06,1.3803723640232107e-05,0.000130529588114047,1.2029289428790657e-06,5.2176451673870546e-08,1.0141251313105685e-07,1.4028087588957693e-07,1.8308825880665662e-07,1.2637760624004048e-10,3.412915502822597e-10,2.81653836944684e-09,6.177820112624394e-10,2.6098576280595866e-15,1.528282836189612e-08,1.3936217719588348e-10,1.3125381526970782e-10,7.879931424397927e-14,1.007918977894068e-13,8.191446095158366e-06,4.242113178018156e-07,5.511279727829922e-06,1.8711008678927328e-10,2.1355321803457956e-16,3.3758547191137014e-13,5.152313430242448e-07,4.886733054859175e-15,2.3661408419423045e-14,9.780520108883237e-11,5.9606349115094155e-12,1.2579388941649477e-10,3.9185377393505145e-14,6.724053602539689e-18,1.2667820156887634e-15,2.8010122945324705e-10,5.146336300021705e-16,3.2585523552467154e-17,1.4916598036439598e-12,1.9670215278928385e-18,2.5008252685143184e-18,8.339824404716872e-19,4.874624597568239e-08
