Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886)
0.00026732105837423643,0.3016888516716166,3.76,0.0,2.5488633259742306e-05,0.10756630157577854,0.7006679412650673,0.07158671350989741,6.507961517391018e-05,0.014215310220516466,0.5647991261024988,1.5535848455895256e-11,0.4310365248441123,6.102613176773523e-07,4.844387273737874e-06,0.9412974053795268,0.00019939126922113745,8.70803391986696e-06,4.6103333764951785e-06,0.0005229603092650146,0.039127822026718995,5.52697156007995e-06,1.398851972101929e-05,0.0007728908321021731,0.05395531287307757,1.6653864628942348e-05,1.950921774109065e-05,2.927783816394643e-05,6.632790247672313e-10,0.0026026654738315305,2.9693515685008e-11,2.1058172745012204e-05,1.3876940367221956e-05,5.487170470719445e-06,7.271172220969896e-08,5.209865586203164e-10,0.0016854822315747183,0.0008427917936017546,0.001766853418003309,0.008835838384059057,1.6190636086995e-09,1.9527016750944186e-11,0.012232578748926552,0.0006650666588243715,7.39437447125355e-07,6.159903224033994e-08,5.125908067380574e-06,0.03022946423257491,1.9784615663946648e-05,1.3554184763413701e-12,5.2160351445024203e-11,0.06904588809079906,2.329913537532023e-05,2.2777111310291672e-06,0.011302382670170285,4.1265814601835994e-08,1.194774351493995e-14,6.395797502127864e-08,3.081454638173033e-06,2.371221391948859e-06,3.1717557489823844e-05,9.088266476522906e-09,6.835929993752881e-09,0.0013228736082825164,6.309521079919384e-08,0.0008793150048086003,2.475504017704359e-05,0.00034201712665239497,9.767319022819057e-07,1.0346030270992723e-12,2.892599671261391e-13,4.212481922068824e-09,4.53759310865955e-08,0.0009105717367864264,5.034824035939214e-09,4.335184354972294e-09,0.0007627910874701695,1.783643955992118e-09,2.6242587522579898e-08,1.2665455836876361e-05,7.55884904044189e-08,8.903215322365143e-07,2.945406807723206e-11,7.881220744833199e-08,1.7975012547899544e-05,0.0005260937494533953,7.428052360774545e-10,8.199983693519558e-10,3.0241496729030625e-09,1.213059337494506e-07,1.9118847655876083e-10,2.0547228273980373e-07,3.992479781798402e-12,1.3060841782644875e-07,4.080773613172506e-05,7.268367512046489e-10,8.828986643417494e-05,6.337085500886728e-08,1.2324969754412482e-09
0.00026803598023381357,0.3016990662757812,3.76,0.0,2.5412138832254825e-05,0.1072533524030589,0.7009210289562003,0.0715567962221541,6.488631907132474e-05,0.014188426319467982,0.5649843579707318,1.5498348510255173e-11,0.43101399199324747,6.099653198083552e-07,4.8192684176680674e-06,0.9415719760350895,0.0001986239546114287,8.667510882091275e-06,4.58883324279681e-06,0.000521972352947292,0.03902015504941005,5.501207845612882e-06,1.3957823170871504e-05,0.0007700324613974083,0.05399167583682539,1.6572696370651647e-05,1.9451044931248562e-05,2.910606511516452e-05,6.582440697127791e-10,0.002593650669263747,2.9432424532684183e-11,2.0934866842876738e-05,1.3830927437281749e-05,5.452776609330282e-06,7.215227534051712e-08,5.161972539881822e-10,0.0016812924288156738,0.000838129756801849,0.001763115682934881,0.008824276784678453,1.6133655014314466e-09,1.9429183424232784e-11,0.012218548240544734,0.0006631889428584725,7.369969025501747e-07,6.123368787273586e-08,5.114272261736627e-06,0.03022039926634224,1.9741304114884953e-05,1.3485212951674644e-12,5.176159808040949e-11,0.06910445245740304,2.324591489805733e-05,2.2725132646702645e-06,0.011295271002551796,4.123984910408277e-08,1.1837911075989247e-14,6.369062185169097e-08,3.0689381916958262e-06,2.3657449978082534e-06,3.16144274578863e-05,9.043778885284095e-09,6.8167673547015865e-09,0.0013197411644470377,6.284703645956194e-08,0.0008788576192933769,2.472508682242249e-05,0.0003414110641003996,9.745161703058843e-07,1.0292177026264558e-12,2.877543400911402e-13,4.190605074793322e-09,4.52836593516543e-08,0.0009102854770888564,5.015127543403827e-09,4.331506182269625e-09,0.0007627310031690991,1.7818255034439775e-09,2.619502580158147e-08,1.263977314002173e-05,7.52065796723925e-08,8.888111060869503e-07,2.937795925103265e-11,7.876774439723512e-08,1.798254895486553e-05,0.0005253308207386118,7.417280344668046e-10,8.191242881729984e-10,3.0158278252282874e-09,1.2104890650833189e-07,1.914068203196401e-10,2.0428911661390193e-07,3.9808277782134214e-12,1.304052408899992e-07,4.074543094569507e-05,7.257168516558086e-10,8.813346395793611e-05,6.325747297815502e-08,1.2303091262376593e-09
0.0002687509020933907,0.30170922480088136,3.76,0.0,2.533611447411939e-05,0.10694206323652408,0.7011727354100604,0.07152698554555652,6.469397323227282e-05,0.014161659101753774,0.5651687022763049,1.5461025751077364e-11,0.4309915667052554,6.096703548267395e-07,4.79433430139396e-06,0.9418448849270228,0.00019786120847791494,8.627281213681482e-06,4.567484110888398e-06,0.0005209869768515311,0.03891315713999608,5.475625006229388e-06,1.3927240850206416e-05,0.000767192233807322,0.05402792472283226,1.6492059400638126e-05,1.9393165086729875e-05,2.8935681235682218e-05,6.532592862887862e-10,0.002584707986523566,2.9174223295585744e-11,2.0812609684481944e-05,1.378516949643582e-05,5.418677873393628e-06,7.159843376494963e-08,5.114631597972019e-10,0.0016771239697051504,0.0008335046322287836,0.001759392078539807,0.008812737081914854,1.6077124330812566e-09,1.933205473718632e-11,0.012204614659370517,0.000661316932245118,7.345676390105458e-07,6.087123148914588e-08,5.102671904108829e-06,0.030211331878592963,1.969811148082765e-05,1.3416719241556958e-12,5.136681687131591e-11,0.06916280741608896,2.3192871243317224e-05,2.2673325184337417e-06,0.011288164928136911,4.121390399104374e-08,1.1729344749806575e-14,6.342484892012426e-08,3.056492494316074e-06,2.3602854447253497e-06,3.1511762251987065e-05,8.999628790507855e-09,6.797715952119281e-09,0.001316621139172424,6.260027545974813e-08,0.0008784008895330006,2.469521831670182e-05,0.00034080564927962064,9.72307911202432e-07,1.0238703450556375e-12,2.862593207621131e-13,4.1688825885957335e-09,4.519167163950559e-08,0.0009100010489306988,4.995528963070767e-09,4.327848112394495e-09,0.0007626713266457799,1.7800138543005355e-09,2.614760459297337e-08,1.261417193909293e-05,7.48274016774541e-08,8.873085351106995e-07,2.9302250450072336e-11,7.872327436181003e-08,1.7990069897591078e-05,0.0005245711779829684,7.406554724052794e-10,8.182493034612101e-10,3.0075576897913327e-09,1.2079276493204952e-07,1.9162441085046513e-10,2.0311434909276008e-07,3.9692459710874135e-12,1.3020242231313954e-07,4.068322858325513e-05,7.245988617096456e-10,8.797744107578649e-05,6.314437149041645e-08,1.2281266132600875e-09
0.00026946582395296785,0.30171932769969695,3.76,0.0,2.5260556087067607e-05,0.10663242175846169,0.7014230706139587,0.0714972813514334,6.450257187884585e-05,0.014135007781259003,0.5653521658267348,1.54238790827233e-11,0.43096924819150834,6.093764201340655e-07,4.7695832525502934e-06,0.9421161457859779,0.00019710299414601938,8.587342076741971e-06,4.546284639618513e-06,0.0005200041807765484,0.038806822484297586,5.450221435615116e-06,1.3896772273933747e-05,0.0007643699935801138,0.054064060144032824,1.6411949585504622e-05,1.933557628423844e-05,2.8766672540259003e-05,6.483240822626562e-10,0.002575836626626689,2.8918874398117468e-11,2.0691390021783952e-05,1.3739664691952792e-05,5.384871122381024e-06,7.105012974970878e-08,5.067835292507581e-10,0.0016729767131363955,0.000828916055633055,0.0017556825394822704,0.008801219171465419,1.6021039128236322e-09,1.9235624349304275e-11,0.012190777263772327,0.0006594506194042063,7.321496048728903e-07,6.051163510353471e-08,5.091106943960111e-06,0.030202262253439065,1.9655037783051075e-05,1.3348699643156424e-12,5.097596059458134e-11,0.06922095414596267,2.314000390710645e-05,2.262168845305791e-06,0.011281064600491695,4.1187979823989715e-08,1.1622027444370264e-14,6.316064579005839e-08,3.044117066214051e-06,2.3548427066829495e-06,3.140955946985747e-05,8.955812889364132e-09,6.778774795693374e-09,0.001313513464761271,6.23549189056921e-08,0.0008779448138048307,2.4665433728032905e-05,0.0003402008824392025,9.70107104597113e-07,1.0185606476869647e-12,2.847748368487365e-13,4.14731350719464e-09,4.509996735118295e-08,0.0009097184429798376,4.9760278336332886e-09,4.324210034824874e-09,0.0007626120603726133,1.7782089654534327e-09,2.610032368893044e-08,1.258865211613027e-05,7.445093187178476e-08,8.858137308967939e-07,2.9226938899647814e-11,7.867879624454257e-08,1.7997574905280036e-05,0.0005238148024756745,7.395875234745385e-10,8.173734519391262e-10,2.9993388172306008e-09,1.2053750682755296e-07,1.918412523052204e-10,2.019479107190224e-07,3.957733775827955e-12,1.299999639361926e-07,4.0621129686646726e-05,7.234827922323235e-10,8.782179808899463e-05,6.303155070584887e-08,1.2259494403539815e-09
0.000270180745812545,0.3017293754204126,3.76,0.0,2.5185459615327175e-05,0.10632441576473842,0.7016720444673755,0.07146768350440558,6.431210926900501e-05,0.014108471578820196,0.5655347553628389,1.53869074216749e-11,0.4309470356707777,6.090835131021792e-07,4.7450136162438105e-06,0.9423857722018905,0.00019634927530584273,8.547690667115557e-06,4.5252334969121205e-06,0.0005190239643741048,0.03870114533084852,5.424995539252477e-06,1.3866416958255636e-05,0.000761565586603043,0.054100082708793434,1.6332362826860426e-05,1.9278276614875178e-05,2.859902520882021e-05,6.43437847355684e-10,0.0025670358014422663,2.8666339814049333e-11,2.0571196748940118e-05,1.369441118687111e-05,5.351353254923629e-06,7.050729650438321e-08,5.021576093384022e-10,0.0016688505190239618,0.0008243636669356785,0.0017519870006926018,0.00878972295013158,1.5965394564334646e-09,1.913988588056894e-11,0.0121770353185551,0.0006575899965473425,7.297427485386226e-07,6.015487082849472e-08,5.079577329521406e-06,0.03019319057137562,1.9612083034119268e-05,1.3281150167786995e-12,5.058898166230862e-11,0.06927889381787022,2.3087312382562025e-05,2.2570221979668336e-06,0.011273970170554266,4.116207715458852e-08,1.1515941858464696e-14,6.28980020914106e-08,3.0318114312087004e-06,2.349416756997635e-06,3.1307816720997185e-05,8.912327874066656e-09,6.759942899497507e-09,0.0013104180739760642,6.211095783827706e-08,0.0008774893903792758,2.4635732137981667e-05,0.00033959676387511676,9.679137300417044e-07,1.0132882739048636e-12,2.833007815606427e-13,4.125896175119177e-09,4.500854588562283e-08,0.000909437649921985,4.9566236821632564e-09,4.320591839370889e-09,0.0007625532067340583,1.7764107937243049e-09,2.6053182881993587e-08,1.2563213549109424e-05,7.407714588117923e-08,8.843266062202453e-07,2.915202181681026e-11,7.863430899983565e-08,1.8005063513505762e-05,0.000523061675605348,7.385241613965899e-10,8.16496769810527e-10,2.991170763030693e-09,1.2028312997816523e-07,1.9205734880422876e-10,2.0078973252392796e-07,3.946290613561544e-12,1.2979786755322697e-07,4.055913488304472e-05,7.223686538272822e-10,8.766653527219839e-05,6.291901076602861e-08,1.2237776109971575e-09
0.0002708956676721221,0.30173936840669,3.76,0.0,2.5110821045160718e-05,0.10601803316358216,0.7019196667828365,0.07143819186256553,6.412257969584274e-05,0.014082049722153376,0.5657164775595037,1.5350109686949474e-11,0.4309249283691516,6.087916310710557e-07,4.72062375453281e-06,0.9426537776256682,0.0001956000160084759,8.508324213915892e-06,4.504329368794423e-06,0.0005180463271347504,0.038596119990086906,5.399945743413964e-06,1.3836174420648564e-05,0.0007587788603822229,0.054135993020955606,1.625329506034677e-05,1.9221264183829233e-05,2.8432725584100268e-05,6.386000045797588e-10,0.0025583047335224164,2.8416583035768975e-11,2.045201890027646e-05,1.364940715965201e-05,5.318121208185713e-06,6.996986816561509e-08,4.975846753626384e-10,0.0016647452482964553,0.0008198471101752947,0.0017483053973665827,0.008778248315803042,1.5910185861285636e-09,1.9044833117891792e-11,0.01216338809490235,0.0006557350556818123,7.273470184486659e-07,5.980091129209762e-08,5.068083007216342e-06,0.0301841170093494,1.9569247237620546e-05,1.3214066899568014e-12,5.020583408043552e-11,0.06933662759446016,2.3034796160048835e-05,2.2518925287985712e-06,0.01126688178667111,4.113619652503781e-08,1.1411071403955107e-14,6.263690750696556e-08,3.0195751164083294e-06,2.3440075682907846e-06,3.120653162669595e-05,8.869170516393973e-09,6.741219296426241e-09,0.0013073349000356264,6.186838345235909e-08,0.0008770346175202496,2.460611264141958e-05,0.0003389932939288161,9.657277669892246e-07,1.0080529188369721e-12,2.818370816048759e-13,4.104629611386922e-09,4.4917406629304447e-08,0.000909158660461702,4.937316045775846e-09,4.316993416272115e-09,0.0007624947680285156,1.7746192966783804e-09,2.6006181952671538e-08,1.2537856112046313e-05,7.370601966525367e-08,8.828470750280115e-07,2.9077496473700488e-11,7.858981157694341e-08,1.8012535264147645e-05,0.0005223117788602838,7.374653600341851e-10,8.156192927819235e-10,2.9830530874610554e-09,1.2002963213607927e-07,1.9227270444530005e-10,1.9963974629087743e-07,3.934915911801062e-12,1.2959613491151407e-07,4.0497244784778956e-05,7.212564568351053e-10,8.751165287388219e-05,6.280675179392905e-08,1.2216111283051222e-09
0.00027161058953169927,0.3017493070977054,3.76,0.0,2.5036636404351213e-05,0.10571326197437886,0.7021659472867833,0.07140880627765321,6.393397748801722e-05,0.014055741445781249,0.5658973390264408,1.5313484809024374e-11,0.43090292551995657,6.085007713527081e-07,4.696412046528222e-06,0.9429201753708581,0.00019485518066127076,8.46923997906615e-06,4.483570951018206e-06,0.0005170712684062489,0.03849174083359133,5.375070486829993e-06,1.3806044179915898e-05,0.000756009664023031,0.054171791679879296,1.6174742256010766e-05,1.9164537110463942e-05,2.82677601696323e-05,6.338099616201426e-10,0.0025496426559341546,2.816956723274454e-11,2.0333845648288448e-05,1.360465080423057e-05,5.285171957396294e-06,6.94377797838551e-08,4.930639987563158e-10,0.0016606607628905114,0.000815366033456089,0.0017446376649668611,0.008766795167441182,1.5855408305215048e-09,1.8950459822182784e-11,0.012149834870317535,0.0006538857886154663,7.24962363083518e-07,5.944972925441817e-08,5.056623922258497e-06,0.030175041740824034,1.9526530388757107e-05,1.3147445928332695e-12,4.982647163014219e-11,0.06939415663024805,2.2982454727286944e-05,2.246779789899036e-06,0.011259799594632962,4.1110338468196076e-08,1.1307399343022223e-14,6.237735178466309e-08,3.007407652487083e-06,2.3386151125443107e-06,3.11057018199531e-05,8.82633758907813e-09,6.722603024564204e-09,0.001304263876611372,6.162718689999089e-08,0.000876580493485506,2.457657434625256e-05,0.00033839047298597427,9.635491948205203e-07,1.0028542559971408e-12,2.8038363447383257e-13,4.0835122331471e-09,4.482654896583691e-08,0.000908881465323412,4.918104454886108e-09,4.313414656131271e-09,0.0007624367464701976,1.7728344318643001e-09,2.5959320681134057e-08,1.2512579675103718e-05,7.3337529370575e-08,8.81375052419548e-07,2.9003360138165504e-11,7.854530297173649e-08,1.8019989705328554e-05,0.0005215650938285799,7.364110933909836e-10,8.14741056046592e-10,2.974985355515861e-09,1.19777011030872e-07,1.924873232943462e-10,1.9849788431538474e-07,3.923609103692174e-12,1.2939476771333542e-07,4.0435459989540695e-05,7.20146211340981e-10,8.735715111684569e-05,6.269477389455339e-08,1.2194499950387932e-09
0.0002723255113912764,0.3017591919282175,3.76,0.0,2.4962901761748348e-05,0.1054100903264836,0.7024108956204314,0.07137952659522813,6.374629700911278e-05,0.014029545990962839,0.5660773463089346,1.527703172139247e-11,0.4308810263636767,6.082109312295117e-07,4.6723768879437625e-06,0.9431849786152878,0.00019411473402417134,8.43043525684585e-06,4.462956956259382e-06,0.0005160987873828774,0.038388002293297745,5.3503682277248405e-06,1.3776025756173017e-05,0.0007532578482104863,0.054207479280485395,1.6096700417448815e-05,1.9108093528045535e-05,2.8104115627475684e-05,6.290671563570446e-10,0.0025410488120948204,2.7925256937874626e-11,2.0216666301671183e-05,1.3560140329706794e-05,5.252502515250267e-06,6.89109673082063e-08,4.885948763222721e-10,0.0016565969257436681,0.0008109200888963225,0.0017409837392223769,0.008755363405063556,1.5801057244709189e-09,1.885675990568686e-11,0.012136374928566918,0.0006520421869606639,7.225887309791119e-07,5.910129794547738e-08,5.0452000181774986e-06,0.03016596493584582,1.9483932474179915e-05,1.3081283410973253e-12,4.945084951925612e-11,0.06945148207167814,2.293028756944648e-05,2.2416839330901553e-06,0.011252723737710189,4.1084503507712016e-08,1.1204909577814308e-14,6.211932472665903e-08,2.9953085733914753e-06,2.3332393610847506e-06,3.100532494549341e-05,8.783825936965603e-09,6.704093139404578e-09,0.0013012049378237959,6.138735946701824e-08,0.000876127016527063,2.4547116373303457e-05,0.0003377883014751921,9.613779928272846e-07,9.97691983282026e-13,2.7894036626156464e-13,4.06254304109574e-09,4.473597226784401e-08,0.0009086060552523488,4.898988446228943e-09,4.309855449978662e-09,0.0007623791441909347,1.771056157511774e-09,2.5912598836767146e-08,1.2487384104692101e-05,7.297165145425773e-08,8.799104546327025e-07,2.8929610128444055e-11,7.850078217863038e-08,1.8027426391352546e-05,0.0005208216021983384,7.353613356118484e-10,8.138620943181693e-10,2.9669671368545128e-09,1.195252643635219e-07,1.9270120939393353e-10,1.9736407960285867e-07,3.91236962856118e-12,1.2919376761561885e-07,4.037378108059794e-05,7.190379271750155e-10,8.720303019866677e-05,6.25830771549961e-08,1.2172942136098247e-09
0.00027304043325085354,0.3017690233286063,3.76,0.0,2.488961322677041e-05,0.10510850645804604,0.7026545213406213,0.07135035265483755,6.355953265797368e-05,0.01400346260562246,0.56625650588858,1.524074936841256e-11,0.43085923014787786,6.079221079575836e-07,4.648516691143637e-06,0.9434482004026872,0.00019337864120518112,8.391907373443915e-06,4.442486107390863e-06,0.0005151288831205827,0.03828489886075451,5.325837437236202e-06,1.3746118670894685e-05,0.0007505232651901648,0.054243056413298026,1.6019165582075693e-05,1.9051931583796477e-05,2.7941778776249027e-05,6.243710137915556e-10,0.002532522455609905,2.7683616468532122e-11,2.010047030338229e-05,1.3515873960366096e-05,5.2201099314466014e-06,6.838936757349092e-08,4.841766029339093e-10,0.0016525536007882676,0.0008065089325776429,0.001737343556129523,0.008743952929727952,1.5747128090319376e-09,1.8763727266081486e-11,0.012123007559621939,0.0006502042421389316,7.202260707186754e-07,5.875559075314099e-08,5.03381123732147e-06,0.030156886761106557,1.9441453472482223e-05,1.3015575513848602e-12,4.907892284657405e-11,0.06950860505718683,2.287829416926817e-05,2.2366049099315107e-06,0.011245654356687713,4.105869215815207e-08,1.1103585910771597e-14,6.186281619921021e-08,2.9832774165662107e-06,2.327880284627037e-06,3.0905398659691545e-05,8.741632410702083e-09,6.685688702269669e-09,0.0012981580182388113,6.11488924145271e-08,0.00087567418489153,2.451773785605928e-05,0.00033718677986677875,9.592141402318381e-07,9.92565783261233e-13,2.7750717831498546e-13,4.04172051800906e-09,4.464567590453196e-08,0.0009083324210154931,4.879967552909318e-09,4.306315689233461e-09,0.000762321963241963,1.7692844318789478e-09,2.5866016188059836e-08,1.2462269263571835e-05,7.260836256948713e-08,8.784531990252964e-07,2.88562437618363e-11,7.845624823411419e-08,1.8034844882643438e-05,0.0005200812857577426,7.343160609829439e-10,8.129824418046399e-10,2.9589980057431113e-09,1.192743898134782e-07,1.929143667561638e-10,1.9623826568593702e-07,3.901196931274793e-12,1.2899313623154835e-07,4.0312208626997564e-05,7.179316139190969e-10,8.704929029215636e-05,6.247166164501656e-08,1.2151437860879518e-09
0.0002737553551104307,0.3017788017249365,3.76,0.0,2.4816766948958383e-05,0.10480849871484964,0.7028968339206594,0.07132128429018146,6.337367886814919e-05,0.013977490544280886,0.5664348241840107,1.5204636697875452e-11,0.43083753612712844,6.076342987655208e-07,4.624829884747757e-06,0.9437098536442868,0.00019264686765672225,8.353653686519415e-06,4.422157143209138e-06,0.0005141615545290247,0.0381824250863639,5.30147660490017e-06,1.3716322446903114e-05,0.0007478057687491352,0.0542785236644861,1.5942133820369683e-05,1.89960494386556e-05,2.7780736588938737e-05,6.197209863052143e-10,0.0025240628501141615,2.744461137051931e-11,1.9985247228732955e-05,1.347184993540271e-05,5.187991292115292e-06,6.787291828571915e-08,4.798084962937584e-10,0.0016485306529444442,0.0008021322244949958,0.0017337170519516648,0.008732563643517401,1.5693616313156488e-09,1.8671355938793436e-11,0.012109732059602895,0.0006483719453848616,7.178743309533654e-07,5.8412581496922404e-08,5.022457520466851e-06,0.030147807380006733,1.9399093354104186e-05,1.2950318465357004e-12,4.8710647993949553e-11,0.0695655267172634,2.2826474007155688e-05,2.2315426717281676e-06,0.01123859158989947,4.103290492512639e-08,1.1003412720703037e-14,6.160781612383817e-08,2.971313722706971e-06,2.322537853267427e-06,3.080592063058182e-05,8.699753926635697e-09,6.667388790652641e-09,0.0012951230528642813,6.091177712097505e-08,0.0008752219968205021,2.4488437940547582e-05,0.0003365859086715089,9.570576161756375e-07,9.874753572932627e-13,2.7608399643722027e-13,4.021043651705963e-09,4.455565923536326e-08,0.0009080605534024511,4.861041312097363e-09,4.30279526574307e-09,0.0007622652055956576,1.7675192138505749e-09,2.581957249380727e-08,1.2437235010950123e-05,7.224763966073722e-08,8.770032040610469e-07,2.878325840191729e-11,7.84117001762472e-08,1.804224474568366e-05,0.0005193441263951974,7.332752439319449e-10,8.121021322497091e-10,2.951077540996731e-09,1.1902438503390529e-07,1.9312679936924317e-10,1.9512037677256618e-07,3.890090462688228e-12,1.2879287513034845e-07,4.025074318377467e-05,7.168272809075842e-10,8.689593154580791e-05,6.236052741713543e-08,1.2129987142062966e-09
0.0002744702769700078,0.30178852753899804,3.76,0.0,2.4744359117493344e-05,0.10451005554916461,0.7031378427511497,0.0712923213292737,6.318873010814093e-05,0.013951629067986027,0.5666123075516176,1.5168692667902865e-11,0.43081594356292513,6.073475008573221e-07,4.6013149136385685e-06,0.9439699511203962,0.00019191937917128357,8.315671584768463e-06,4.401968813031272e-06,0.0005131968003841068,0.038080575578655664,5.2772842334587015e-06,1.3686636608410389e-05,0.0007451052141973672,0.05431388161590463,1.5865601236052265e-05,1.8940445267304332e-05,2.7620976190973773e-05,6.151165155927461e-10,0.002515669269115088,2.72082070641524e-11,1.987098678351071e-05,1.3428066508914694e-05,5.156143719362469e-06,6.736155800947456e-08,4.754898737741439e-10,0.001644527948113964,0.000797789628507287,0.001730104163220081,0.008721195449524839,1.564051744438269e-09,1.857963995432893e-11,0.01209654773072227,0.0006465452877505664,7.155334603908845e-07,5.807224417392109e-08,5.011138807242106e-06,0.030138726952716105,1.9356852081754386e-05,1.2885508506481648e-12,4.834598132949715e-11,0.06962224817451244,2.2774826561289773e-05,2.2264971695433737e-06,0.011231535573262418,4.1007142305413065e-08,1.0904374328554292e-14,6.135431448528494e-08,2.9594170359441203e-06,2.31721203651883e-06,3.070688853778744e-05,8.658187410865997e-09,6.6491924883764215e-09,0.0012920999771464325,6.067600495464845e-08,0.0008747704505508786,2.445921578509992e-05,0.0003359856884394434,9.54908399734296e-07,9.824203961538802e-13,2.7467072546480795e-13,4.0005109844921165e-09,4.446592161601558e-08,0.0009077904432263177,4.842209259228454e-09,4.299294071765115e-09,0.0007622088731472426,1.7657604623776758e-09,2.5773267511472257e-08,1.241228120257905e-05,7.18894598744296e-08,8.755603892920683e-07,2.8710651414164332e-11,7.836713708125968e-08,1.804962555295394e-05,0.0005186101060993603,7.322388590280695e-10,8.11221198900535e-10,2.943205325922441e-09,1.1877524765757436e-07,1.9333851119209215e-10,1.9401034760672204e-07,3.8790496791000495e-12,1.2859298583872667e-07,4.0189385292150484e-05,7.157249372336452e-10,8.674295408423881e-05,6.224967450715772e-08,1.2108589993683686e-09
0.00027518519882958496,0.3017982011883656,3.76,0.0,2.467238596075855e-05,0.10421316551861465,0.7033775571408167,0.07126346359459985,6.300468088091905e-05,0.01392587744424556,0.5667889622862597,1.513291624040823e-11,0.43079445172361625,6.07061711411472e-07,4.5779702386106174e-06,0.9442285054819586,0.0001911961418778169,8.277958487498432e-06,4.3819198812429264e-06,0.0005122346193221899,0.037979345003551844,5.253258843118492e-06,1.3657060681009249e-05,0.0007424214583492033,0.05434913084513536,1.578956396542023e-05,1.8885117257953208e-05,2.7462484858110667e-05,6.105570681779261e-10,0.002507340995839503,2.6974370080543646e-11,1.9757678802129493e-05,1.3384521949654863e-05,5.1245643707212834e-06,6.68552261539698e-08,4.712200733781931e-10,0.001640545353173322,0.0007934808122886345,0.0017265048267335519,0.008709848251838587,1.5587827073883467e-09,1.8488573469089055e-11,0.01208345388122925,0.0006447242601095166,7.132034078172134e-07,5.7734553180507645e-08,4.999855035806764e-06,0.030129645636234405,1.9314729610364484e-05,1.2821141935849743e-12,4.798488038081742e-11,0.06967877054371387,2.272335130771794e-05,2.2214683542064893e-06,0.0112244864403101,4.0981404787080813e-08,1.0806455576222119e-14,6.110230132435963e-08,2.947586903634074e-06,2.311902803309694e-06,3.060830007252431e-05,8.616929849661915e-09,6.631098894346374e-09,0.0012890887269664346,6.04415673878563e-08,0.000874319544315231,2.4430070560223705e-05,0.0003353861197587348,9.527664699099488e-07,9.774006051649196e-13,2.732672911756106e-13,3.98012149594256e-09,4.437646239347613e-08,0.0009075220813244901,4.82347093247061e-09,4.295811999987887e-09,0.0007621529677164505,1.7640081369903616e-09,2.5727100989778253e-08,1.2387407690848698e-05,7.153380063216045e-08,8.741246753448772e-07,2.8638420206716122e-11,7.832255802941727e-08,1.805698688287329e-05,0.0005178792069592236,7.312068809822075e-10,8.103396745535722e-10,2.93538094826327e-09,1.1852697529309692e-07,1.9354950615940135e-10,1.9290811357895375e-07,3.8680740426171166e-12,1.2839346984077945e-07,4.0128135479735814e-05,7.14624591750257e-10,8.659035800862655e-05,6.213910293429699e-08,1.20872464265333e-09
