Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57)
3.876661083991495e-06,0.2100074548152002,3.76,0.0,0.06282571821412514,0.8115480982877541,0.20219897965416372,0.01035299999960742,0.0009917231010401646,0.05155882747025972,0.11491490429041033,2.155484347062133e-10,0.4032429675603974,1.6197619594271487e-06,0.00017685710809583008,0.08613000835826763,0.005090837863837199,0.0009488957376129672,0.0004168394796014372,0.0026598954098439004,0.4197403593908814,0.0004529264339586764,0.0001179105344593544,0.006842458166830498,0.012061693488246688,0.0004548658816617204,0.0003167577221364468,0.00346585549991342,6.322143749657561e-07,0.038661764515858794,3.752957960146678e-08,0.006539925943997803,0.0003060056421328862,0.00169237926862592,3.700158879095176e-05,1.7153891422595588e-06,0.011897907633686037,0.016422632965084966,0.006377415644882435,0.011986608963657613,2.461680865630821e-08,1.3215216229080361e-09,0.011594955094421062,0.001957157682841285,2.621058840412539e-06,6.094702658318488e-06,6.37574248927952e-06,0.0018322617027547818,7.724909136615443e-06,6.53290224800857e-11,2.1571937956134605e-08,0.0005986093530444774,1.1002672613981907e-05,1.0175817760358104e-06,0.005132749989489095
3.8829138396522124e-06,0.21001845017981374,3.76,0.0,0.06264036627062405,0.8113113940919661,0.20239218526124145,0.010385562104123424,0.0009879375562942315,0.05155899952890984,0.11503993006469229,2.1419627441383272e-10,0.40332993720508925,1.6105220056420416e-06,0.0001764185346044748,0.08634491947102697,0.005082788342319919,0.0009478056240176883,0.0004147949567320255,0.002648306149103275,0.41969042646188237,0.00045078559835345076,0.00011748803810032256,0.006853524154197833,0.012078855424617884,0.00045328721964199987,0.00031556770973933257,0.0034508347622893855,6.288924409373545e-07,0.03872836306383207,3.735394463504997e-08,0.006535046500656296,0.0003047941031533094,0.0016821553258605725,3.6985170398770654e-05,1.704428524920487e-06,0.011888015873719404,0.016460608113037324,0.0063755286480114805,0.01201664723367219,2.465601947637944e-08,1.3167135779360358e-09,0.011624268904012578,0.0019625298530547494,2.6166632420846962e-06,6.083339993307493e-06,6.392270163610683e-06,0.001838001185579621,7.714995828912732e-06,6.510556865203368e-11,2.1493592397309522e-08,0.0006005723732980611,1.0996290665291862e-05,1.016922965702795e-06,0.005140054885315245
3.8885413197468575e-06,0.2100283030329184,3.76,0.0,0.06247455678949703,0.8110991038338501,0.20256536955191745,0.010414811316933644,0.0009845685738611165,0.05155915143565904,0.11515218165219825,2.129979304341183e-10,0.4034076188160314,1.6023380951056126e-06,0.00017602843273354147,0.08653776566732146,0.005075574935156428,0.0009468190220434406,0.00041297702411267196,0.002638002439138776,0.4196452367067344,0.00044888199948087923,0.0001171121647580767,0.0068634220817780835,0.012094239387054832,0.0004518833336248234,0.00031450899115394767,0.0034374745440223747,6.259388951483819e-07,0.038787973332453075,3.719772786729245e-08,0.006530613969357328,0.0003037168238479052,0.0016730468120862668,3.697004445874146e-05,1.694666325887353e-06,0.011879009665043268,0.01649464813860003,0.006373820617344352,0.01204351909187182,2.4691129781964836e-08,1.3124346448861569e-09,0.011650531864561322,0.0019673293962877065,2.6127567249688527e-06,6.07314485905997e-06,6.407128668935685e-06,0.0018431763935310523,7.706312247343721e-06,6.490679778830639e-11,2.1423894194474063e-08,0.0006023359142548161,1.0990869525373304e-05,1.0163613141478968e-06,0.005146599013939093
3.894168799841503e-06,0.2100381156721861,3.76,0.0,0.06230969027254,0.8108875103683618,0.20273789729720013,0.010444007186454511,0.0009812350075808153,0.05155930035258641,0.11526417880781512,2.1181731379187204e-10,0.40348474778520554,1.5942766976250267e-06,0.0001756426339765978,0.08673007456113016,0.00506839101421284,0.0009458273173038364,0.0004111797103374129,0.002627816689634537,0.4195998137756123,0.0004469999676813937,0.00011674036900720489,0.006873262195830708,0.012109565459575498,0.0004504952140038559,0.00031346173076458747,0.0034242626035507107,6.230190539241863e-07,0.038847275693145424,3.7043245921908216e-08,0.006526143252911398,0.00030265175647155627,0.0016640257209117805,3.6954593101293236e-05,1.685000236247444e-06,0.01186990776218166,0.016528558267871935,0.006372103815691099,0.012070238383456285,2.4726071827026137e-08,1.3082007168871578e-09,0.011676682586208128,0.0019720955872148034,2.608896540843056e-06,6.062979762507685e-06,6.421970951610926e-06,0.0018483608103836383,7.697851350810956e-06,6.471021586914634e-11,2.1354953903897597e-08,0.0006040964783872622,1.098575037772409e-05,1.0158289530731582e-06,0.005153114782004324
3.899796279936148e-06,0.2100478885248282,3.76,0.0,0.062145756029457974,0.8106766064966037,0.20290977544278574,0.010473150051342901,0.000977936297852885,0.05155944609262996,0.11537592426301452,2.1065378291516667e-10,0.4035613310387337,1.5863353793815346e-06,0.00017526107334321647,0.08692185215253642,0.005061236541519032,0.0009448306122144334,0.0004094026803521818,0.0026177470074557037,0.4195541612335101,0.0004451391550366467,0.00011637258860920684,0.006883044891151545,0.012124834248330133,0.00044912262020374046,0.0003124257509146815,0.003411197188272035,6.201323633363068e-07,0.0389062732185454,3.689047746270357e-08,0.0065216350032834694,0.00030159870760002505,0.0016550913591900395,3.6938821619617696e-05,1.6754294252573714e-06,0.011860712519407776,0.016562338950407044,0.006370378664954585,0.012096806503698439,2.47608472290491e-08,1.3040110742126467e-09,0.011702721966742225,0.0019768286119251936,2.6050821308033697e-06,6.052845089750202e-06,6.436796366016495e-06,0.001853554476978431,7.689610123743352e-06,6.451578408657391e-11,2.128676002439988e-08,0.0006058540972378447,1.0980929729318323e-05,1.0153255548289115e-06,0.005159602496243118
3.905423760030793e-06,0.2100576220368469,3.76,0.0,0.0619827435568669,0.8104663851369618,0.20308101081897717,0.010502240246968537,0.0009746718951416293,0.051559588473191274,0.11548742070359895,2.095072786518135e-10,0.4036373753778747,1.5785117618030626e-06,0.00017488368669992693,0.08711310436713289,0.0050541114758958575,0.0009438290079785258,0.0004076456051862287,0.0026077915329754354,0.4195082825704418,0.0004432992198382462,0.00011600876231748749,0.006892770559456379,0.01214004635007838,0.00044776531531550123,0.00031140087687990835,0.0033982765563056426,6.17278279708717e-07,0.038964968939889606,3.673940133243176e-08,0.006517089861892235,0.0003005574870306367,0.0016462430310441303,3.692273522237255e-05,1.6659530615584297e-06,0.01185142625829641,0.0165959906333924,0.006368645575441438,0.012123224834601518,2.4795457601133904e-08,1.2998650107119784e-09,0.011728650894334407,0.0019815286555773396,2.6013129388311317e-06,6.042741209521279e-06,6.4516042798543066e-06,0.0018587574320793477,7.681585585473136e-06,6.432347527230814e-11,2.121930122883632e-08,0.0006076088018763488,1.0976404106603867e-05,1.0148507930818676e-06,0.005166062458408943
3.911051240125438e-06,0.2100673166446451,3.76,0.0,0.06182064252933103,0.8102568393198707,0.203251610145962,0.010531278105532851,0.0009714412595657723,0.051559727315940364,0.11559867077173482,2.083772032188208e-10,0.4037128874849783,1.570803519337241e-06,0.00017451041073652285,0.08730383705852653,0.0050470157731125976,0.0009428226046293165,0.00040590816179004714,0.0025979484385292074,0.4194621812053684,0.0004414798263669456,0.00011564882983694569,0.006902439589499033,0.012155202352595098,0.0004464230659514095,0.00031038693674510266,0.003385498976596085,6.144562694239586e-07,0.03902336584862426,3.6589996529958926e-08,0.006512508460065267,0.00029952790765232267,0.0016374800382877414,3.6906339037240735e-05,1.6565703135317397e-06,0.011842051268791884,0.01662951376177846,0.006366904946424378,0.012149494745232622,2.4829904517564614e-08,1.2957618324837702e-09,0.011754470247872064,0.0019861959024093157,2.597588411097353e-06,6.032668473521382e-06,6.466394072109566e-06,0.0018639697124817184,7.673774787923197e-06,6.413325211177289e-11,2.1152566357296012e-08,0.0006093606229180653,1.097217005571594e-05,1.0144043428982287e-06,0.005172494965501707
3.916678720220083e-06,0.21007697277711954,3.76,0.0,0.06165944279403732,0.810047962184809,0.20342158003688457,0.010560263956127117,0.000968243860665087,0.05155986244670275,0.11570967706711643,2.0726344309325373e-10,0.40378787392701415,1.5632083779988063e-06,0.0001741411829514114,0.08749405600949754,0.005039949385985164,0.0009418115010499002,0.0004041900328750941,0.0025882159276435766,0.41941586048876406,0.0004396806447424071,0.00011529273180274439,0.006912052367130133,0.012170302834898412,0.0004450956421709172,0.0003093837613388858,0.0033728627291725113,6.116658086483702e-07,0.03908146689724219,3.644224222314025e-08,0.006507891419294861,0.0002985097853757112,0.00162880168077157,3.6889638112901114e-05,1.647280349597363e-06,0.011832589809684003,0.01666290877836148,0.00636515716648496,0.012175617591825802,2.4864189545549818e-08,1.2917008581259023e-09,0.011780180897119274,0.0019908305357353617,2.593907995832979e-06,6.022627217013063e-06,6.4811651325896646e-06,0.0018691913530779242,7.666174814664329e-06,6.39450870177427e-11,2.10865444134418e-08,0.0006111095905334543,1.0968224143068486e-05,1.0139858808360884e-06,0.005178900309897632
3.922306200314728e-06,0.21008659085661235,3.76,0.0,0.06149913436746978,0.809839746978496,0.20359092699972683,0.0105891981247587,0.000965079177254673,0.05155999369539298,0.11582044214766135,2.0616549168929773e-10,0.40386234115777486,1.5557241141867405e-06,0.00017377594165012263,0.08768376693246556,0.005032912264443389,0.000940795794981573,0.00040249090679325185,0.0025785922346115426,0.41936932370434904,0.00043790135082274177,0.00011494040977008583,0.006921609275322559,0.012185348367382384,0.00044378281744936616,0.0003083911842010341,0.00336036610547448,6.089063830945063e-07,0.03913927499970681,3.6296117743944475e-08,0.006503239351386834,0.00029750293909569416,0.0016202072566812663,3.6872637420153385e-05,1.6380823384684022e-06,0.011823044108777487,0.01669617612383871,0.006363402613742551,0.012201594717769932,2.489831421952039e-08,1.2876814181230916e-09,0.0118057837027849,0.001995432737937472,2.5902711436417406e-06,6.012617759373546e-06,6.495916862183208e-06,0.00187442238689885,7.658782781064078e-06,6.375894510081442e-11,2.1021224562861637e-08,0.0006128557344534834,1.0964562956166545e-05,1.0135950850388201e-06,0.005185278779427522
3.927933680409373e-06,0.21009617129916774,3.76,0.0,0.061339707432434325,0.80963218705328,0.20375965743898972,0.010618080934372923,0.0009619466972924822,0.051560120895953215,0.1159309685301302,2.050832013630442e-10,0.40393629551984944,1.5483485535565882e-06,0.00017341462594574453,0.08787297546987281,0.005025904355593269,0.0009397755830305506,0.0004008104774454701,0.0025690756240872355,0.41932257407062307,0.0004361416261204802,0.00011459180620559614,0.006931110694191779,0.012200339511934867,0.00044248436865330123,0.00030740904155468176,0.003348007408668679,6.061774878462685e-07,0.03919679303181708,3.615160259543062e-08,0.006498552858592407,0.00029650719065874335,0.0016116960628185777,3.685534185291456e-05,1.6289754494146544e-06,0.01181341636302427,0.016729316236858017,0.006361641656064134,0.012227427453587193,2.4932280062852063e-08,1.2837028549670824e-09,0.011831279516578993,0.002000002690457338,2.5866773078293834e-06,6.00264040451161e-06,6.510648672985368e-06,0.001879662845151229,7.651595834581112e-06,6.357479875420135e-11,2.0956596132017067e-08,0.0006145990839743798,1.096118310440425e-05,1.0132316353238133e-06,0.0051916306574465625
3.933561160504018e-06,0.21010571451466958,3.76,0.0,0.0611811523349113,0.8094252758654059,0.20392777765748724,0.01064691270487912,0.000958845917737986,0.05156024388628845,0.11604125869079415,2.0401612629938369e-10,0.40400974324671257,1.5410795699031534e-06,0.0001730571757571862,0.08806168719466807,0.005018925603782365,0.0009387509606761967,0.00039914844419645365,0.0025596643906287773,0.419275614742437,0.0004344011577173778,0.00011424686447728606,0.00694055700102017,0.01221527682206553,0.00044120007600989173,0.00030643717227426235,0.0033357849539362946,6.034786272089251e-07,0.03925402383162439,3.6008676451988994e-08,0.006493832533751232,0.0002955223648262134,0.0016032673948773019,3.683775622930883e-05,1.6199588525222652e-06,0.011803708738700406,0.01676232955406879,0.006359874651283723,0.012253117116933504,2.496608856995151e-08,1.2797645227581488e-09,0.011856669181282234,0.0020045405737898355,2.58312594461455e-06,5.99269544122288e-06,6.525359988175774e-06,0.0018849127572572223,7.644611154854587e-06,6.339261491436196e-11,2.089264860693706e-08,0.0006163396679629261,1.0958081219773048e-05,1.0128952132653631e-06,0.005197956222909168
3.939188640598663e-06,0.21011522090692472,3.76,0.0,0.0610234595808052,0.809219006973211,0.20409529385820924,0.010675693753179429,0.0009557763444051008,0.05156036250819741,0.11615131506613247,2.029640909396806e-10,0.40408269046488227,1.5339150840558166e-06,0.0001727035318057585,0.08824990761086174,0.00501197595066731,0.0009377220222802927,0.00039750451178500415,0.0025503568582195585,0.4192284488125911,0.0004326796381752351,0.00011390552884346444,0.00694994857028395,0.012230160843040471,0.0004399297230718549,0.0003054754178504483,0.003323697068736271,6.008093145548124e-07,0.03931097019988481,3.5867319162791744e-08,0.00648907896044163,0.00029454828923484376,0.0015949205477136146,3.6819885292819014e-05,1.61103171894437e-06,0.011793923371614458,0.016795216510173405,0.00635810194742717,0.012278665012615346,2.499974122172937e-08,1.2758657871630446e-09,0.011881953530824609,0.0020090465674776994,2.5796165132755245e-06,5.98278314355016e-06,6.540050241823954e-06,0.0018901721508952616,7.6378259536499e-06,6.321236607120798e-11,2.0829371631654432e-08,0.0006180775148621179,1.0955253957497141e-05,1.0125855022722355e-06,0.005204255750447017
3.944816120693308e-06,0.21012469087374475,3.76,0.0,0.06086661983272935,0.8090133740353235,0.20426221214617155,0.010704424393198114,0.0009527374918152027,0.05156047660730468,0.11626114005352745,2.019266978414178e-10,0.4041551431960557,1.5268530627927611e-06,0.00017235363561121436,0.08843764215410058,0.00500505533528129,0.0009366888610965001,0.0003958783902312787,0.0025411513797942774,0.41918107931340876,0.0004309767654454759,0.00011356774444147158,0.0069592857736803255,0.012244992112016646,0.00043867309668122676,0.00030452362235460634,0.003311742093051342,5.981690721611e-07,0.03936763490051648,3.572751075295303e-08,0.006484292713130503,0.0002935847943568472,0.0015866548156083426,3.6801733713438945e-05,1.6021932211415733e-06,0.011784062367324611,0.01682797753797735,0.006356323882934748,0.012304072432613845,2.5033239473166408e-08,1.2720060251104195e-09,0.01190713339036648,0.0020135208501069575,2.5761484762925362e-06,5.9729037711589816e-06,6.554718878729373e-06,0.0018954410520404105,7.631237474772723e-06,6.303402073980712e-11,2.0766755006554928e-08,0.0006198126526968808,1.0952697996622057e-05,1.0123021876604805e-06,0.005210529510446626
3.950443600787953e-06,0.21013412480153568,3.76,0.0,0.060710623896755446,0.8088083708023479,0.2044285385366122,0.010733104936106444,0.0009497288824582195,0.051560586032741204,0.11637073601449495,2.0090374236154172e-10,0.4042271073659782,1.5198915142683282e-06,0.0001720074294449428,0.08862489619678365,0.0049981636942759,0.0009356515693529992,0.00039426979434639534,0.0025320463349068592,0.4191335092221516,0.00042929224240000817,0.00011323345722109567,0.0069685689803304805,0.012259771158704014,0.0004374299867315392,0.0003035816322401567,0.0032999183787685085,5.955574303228265e-07,0.03942402066345455,3.5589231411247293e-08,0.006479474357915749,0.0002926317132757237,0.001578469492538455,3.678330609363011e-05,1.5934425329716929e-06,0.011774127803358984,0.016860613068558097,0.006354540787519822,0.012329340656968767,2.5066584765142002e-08,1.2681846238583078e-09,0.01193220957695644,0.0020179635993727305,2.572721299819544e-06,5.963057570960564e-06,6.569365354542672e-06,0.0019007194851100094,7.624842993352974e-06,6.285755147374835e-11,2.0704788676491556e-08,0.0006215451091079005,1.0950410039242356e-05,1.012044956592373e-06,0.005216777769401513
3.956071080882598e-06,0.21014352308897552,3.76,0.0,0.060555462740828715,0.8086039911290743,0.20459427894317164,0.01076173568993887,0.0009467500479419844,0.05156069063761492,0.11648010526994008,1.9989491111902738e-10,0.40429858879205516,1.5130284950590468e-06,0.00017166485640424892,0.08881167503904382,0.004991300961604219,0.0009346102381074879,0.00039267844457486757,0.0025230401331578557,0.4190857414541373,0.0004276257775900231,0.00011290261404810973,0.006977798556440351,0.012274498504369907,0.0004362001865412339,0.0003026492966468886,0.0032882242916452338,5.92973928964664e-07,0.03948013018003622,3.545246152958264e-08,0.006474624451407891,0.0002916888820371167,0.0015703638723551586,3.6764606959194516e-05,1.5847788303740132e-06,0.011764121725215274,0.016893123531053662,0.006352752980994838,0.01235447095201307,2.509977851530407e-08,1.264400982639493e-09,0.011957182898397499,0.0020223749919244423,2.569334452363659e-06,5.95324477441647e-06,6.583989134215972e-06,0.0019060074727790357,7.6186398158478e-06,6.268292901689277e-11,2.0643462751385543e-08,0.0006232749112969199,1.0948386813507195e-05,1.0118134984056755e-06,0.005223000789399948
3.9616985609772435e-06,0.21015288610767224,3.76,0.0,0.060401127485355956,0.8084002289685747,0.20475943918373662,0.010790316959743269,0.0009438005284266242,0.05156079027878214,0.1165892501024389,1.9889992799168132e-10,0.40436959318967025,1.5062621059424205e-06,0.00017132586039757226,0.08899798391219978,0.0049844670687101845,0.0009335649573020048,0.00039110406647743855,0.002514131212732069,0.4190377788668455,0.00042597708483939,0.00011257516266210336,0.006986974865427064,0.0122891746623045,0.00043498349271431017,0.00030172646727412634,0.003276658211022232,5.904181165469049e-07,0.039535966104935656,3.531718167519131e-08,0.006469743541250913,0.0002907561394947262,0.0015623372490585988,3.674564076345853e-05,1.576201291091877e-06,0.011754046147832027,0.01692550935278576,0.006350960773922126,0.01237946457093894,2.513282212126658e-08,1.2606545116185425e-09,0.01198205415368714,0.002026755203413119,2.56598740639467e-06,5.943465599504473e-06,6.5985896937674224e-06,0.0019113050360805603,7.612625281528725e-06,6.251012520796183e-11,2.058276749593012e-08,0.0006250020860511472,1.0946625073696357e-05,1.0116075045976632e-06,0.005229198828374083
3.9673260410718886e-06,0.21016221423515447,3.76,0.0,0.0602476093931983,0.8081970783659602,0.20492402498660728,0.01081884904774368,0.0009408798720660213,0.051560884816607554,0.11669817275865961,1.9791853939291267e-10,0.40444012617888486,1.4995904883561562e-06,0.0001709903861127967,0.08918382798246188,0.0049776619447187125,0.0009325158158221632,0.0003895463903960986,0.0025053180386082345,0.4189896242640187,0.0004243458829050368,0.0001122510516277066,0.00699609826806408,0.012303800138315264,0.00043377970496913886,0.0003008129982343725,0.0032652185294571225,5.878895495141962e-07,0.03959153105826125,3.518337259547899e-08,0.006464832166675719,0.0002898333271442211,0.0015543889170575268,3.672641189170787e-05,1.5677090949468873e-06,0.011743903057184662,0.01695777095938907,0.006349164468272888,0.012404322754419456,2.51657169625299e-08,1.2569446313675708e-09,0.012006824133494501,0.002031104408536723,2.5626796388614605e-06,5.933720251787342e-06,6.6131665200883914e-06,0.0019166121945173246,7.606796761908094e-06,6.233911261481057e-11,2.0522693322411652e-08,0.0006267266597682653,1.094512159976115e-05,1.0114266687971793e-06,0.005235372140364327
3.978581001261179e-06,0.2101807672853669,3.76,0.0,0.05994299043626575,0.8077925884597228,0.20525149575996832,0.010875766873407808,0.0009351233801907741,0.05156105804063936,0.11691536035535181,1.9599549485879004e-10,0.404579799953245,1.4865243299879895e-06,0.00017032978527392416,0.08955414205997747,0.004964137708898062,0.0009304063012004858,0.00038648008919034416,0.0024879729184272394,0.4188927499695522,0.0004211348505728659,0.00011161264888285184,0.007014187784436391,0.012332901031555274,0.0004314100617630779,0.000299013569313744,0.0032427120008254526,5.829124169055063e-07,0.03970185836219637,3.492009067256948e-08,0.006454920140432407,0.0002880168718376413,0.0015387243083406416,3.6687183331321745e-05,1.5509774642820375e-06,0.011723422137743604,0.017021923221677292,0.006345560727952089,0.01245363771582387,2.5231065776287515e-08,1.2496323758216026e-09,0.01205606338856473,0.002039710493719618,2.5561798667302845e-06,5.914331799403408e-06,6.642246970180208e-06,0.0019272553674871953,7.595687409764956e-06,6.200235214238774e-11,2.0404370596251424e-08,0.0006301681077871712,1.0942876699900743e-05,1.0111392567613181e-06,0.005247645580752574
3.989835961450469e-06,0.2101991851276211,3.76,0.0,0.05964153872559531,0.807390475557359,0.20557673535360313,0.010932491529142786,0.0009294771132357048,0.051561209260664376,0.1171316853364522,1.9412376160047736e-10,0.40471765323327136,1.4738159399061125e-06,0.00016968262671477057,0.08992265731749875,0.0049507276429016644,0.0009282823844838346,0.0003834774779959247,0.0024709930118305213,0.4187951399701652,0.000417990527190841,0.00011098701044133275,0.0070320699396804395,0.012361805085019679,0.0004290897155931574,0.0002972498898180437,0.0032206921172768543,5.780391410017901e-07,0.039811132375826765,3.466246542329044e-08,0.006444892522828355,0.0002862382996444282,0.001523364417568124,3.664695503495324e-05,1.534577428787163e-06,0.011702694282339913,0.017085583690634492,0.0063419440106616985,0.012502425512314924,2.5295835622946424e-08,1.2424597825066665e-09,0.012104906824998278,0.002048194625854969,2.549831031818237e-06,5.895080818840261e-06,6.671226578601531e-06,0.0019379371183654841,7.585291360669761e-06,6.167243449374225e-11,2.02884207804197e-08,0.0006335994589215027,1.0941626880727564e-05,1.0109488559642149e-06,0.005259823067407919
4.001090921639759e-06,0.21021747056404294,3.76,0.0,0.059343189255205785,0.806990695199296,0.20589978650546042,0.010989025333161517,0.0009239377338461125,0.051561337480673416,0.11734716443461078,1.9230141273668784e-10,0.40485372770552897,1.4614518492342542e-06,0.00016904849540880953,0.09028941278320056,0.004937431101651773,0.0009261447393721429,0.00038053656745566937,0.0024543669643046777,0.4186968148724256,0.0004149108348254084,0.00011037375358748188,0.007049747526657412,0.012390516085841982,0.00042681717308788145,0.00029552087657019015,0.0031991465134491802,5.732664551835331e-07,0.039919372850152596,3.4410349487570346e-08,0.00643475333595559,0.00028449643454454046,0.0015083036352518213,3.660575972157051e-05,1.5185025255693037e-06,0.01168173435160388,0.017148755714010797,0.00633831643952215,0.012550695620448051,2.5360036880091126e-08,1.235422575614381e-09,0.012153360474400021,0.0020565581677904027,2.543629095054016e-06,5.875968525101253e-06,6.7001015931429705e-06,0.0019486575512041126,7.575588712501239e-06,6.134915314438908e-11,2.0174772370388764e-08,0.0006370209107577859,1.094134734341625e-05,1.0108530974372934e-06,0.005271906498317963
4.012345881829049e-06,0.21023562632407486,3.76,0.0,0.05904787907678724,0.8065932042725442,0.20622069064856316,0.011045370560478577,0.0009185020224331737,0.051561441755850736,0.11756181385685414,1.9052660696722237e-10,0.4049880636788692,1.4494191728749695e-06,0.0001684269883087443,0.09065444648493264,0.004924247408140246,0.0009239940232810705,0.0003776554391609014,0.002438083815171742,0.4185977945280199,0.00041189376850664177,0.00010977250793839738,0.007067223297630359,0.012419037710909372,0.00042459098773528524,0.00029382548228072886,0.0031780630517148746,5.685912115312503e-07,0.04002659901590976,3.4163598511149085e-08,0.006424506477779074,0.0002827901398482558,0.0014935363773451744,3.6563629102975716e-05,1.5027463437835638e-06,0.011660556757961437,0.017211442615697327,0.0063346800159108435,0.012598457318713447,2.542367964408838e-08,1.2285166318137059e-09,0.012201430240990841,0.0020648024668039585,2.537570086755435e-06,5.85699595724062e-06,6.728868412867005e-06,0.001959416748456476,7.566560054502594e-06,6.103230802175769e-11,2.0063356096747564e-08,0.0006404326550620863,1.0942013733471974e-05,1.0108496509181081e-06,0.005283897714618838
4.023600842018339e-06,0.21025365504952437,3.76,0.0,0.058755547216970405,0.8061979609617431,0.2065394879602514,0.011101529443824601,0.0009131668729485999,0.05156152119063504,0.11777564930357781,1.8879758232052388e-10,0.4051207001396953,1.4377055810419932e-06,0.00016781771415657273,0.09101779547078014,0.004911175855379354,0.000921830877644842,0.0003748322430285754,0.0024221329840935363,0.41849809807121996,0.0004089373936382862,0.00010918291509359256,0.007084499965009138,0.012447373530610727,0.0004224097586838581,0.0002921626944708269,0.003157429825328267,5.640103762072978e-07,0.04013282959755351,3.392207116046165e-08,0.006414155726289357,0.00028111831698532966,0.0014790570909542302,3.6520593916578416e-05,1.4873025297654072e-06,0.011639175473720061,0.0172736476967996,0.006331036625358104,0.012645719689808576,2.5486773738157237e-08,1.2217379746902843e-09,0.012249121904376754,0.0020729288546533484,2.531650110415588e-06,5.838163988614692e-06,6.75752358558202e-06,0.0019702147720108846,7.558186462768991e-06,6.072170530476076e-11,1.99541048698578e-08,0.0006438348779559846,1.0943602147848439e-05,1.010936225854426e-06,0.005295798502681662
4.0348558022076295e-06,0.2102715593100606,3.76,0.0,0.058466134599540115,0.8058049247026112,0.20685621740877697,0.01115750417454709,0.0009079292888639949,0.0515615749368637,0.11798868598662296,1.871126531575404e-10,0.405251674803985,1.4262992732826337e-06,0.00016722029327582522,0.09137949582973012,0.004898215708258629,0.0009196559282177428,0.0003720651949044717,0.0024065042579838663,0.4183977439533437,0.00040603984356972803,0.00010860462829016312,0.007101580202073775,0.01247552701242055,0.00042027212954557616,0.00029053153441430633,0.003137235160609844,5.595210253830453e-07,0.04023808282691326,3.368562912655541e-08,0.006403704743470508,0.000279479904328395,0.001464860259402202,3.64766839568635e-05,1.4721647914777303e-06,0.011617604039298872,0.01733537423659971,0.006327388043089369,0.012692491623155574,2.5549328720335517e-08,1.2150827694767876e-09,0.012296441122306205,0.0020809386476569854,2.525865344454326e-06,5.819473335943216e-06,6.786063803495763e-06,0.0019810516641625966,7.550449494251772e-06,6.041715727868725e-11,1.984695372434307e-08,0.000647227760087517,1.0946089139757279e-05,1.011110572168401e-06,0.005307610596092275
4.05736572258621e-06,0.2103070043443171,3.76,0.0,0.057895839864447414,0.8050253170904906,0.20748362279007956,0.01126890974146151,0.0008977353569236464,0.05156160219804634,0.11841242156233371,1.8386869944468352e-10,0.4055087835281824,1.4043638202345334e-06,0.00016605954929434442,0.09209809034183082,0.004872626559956888,0.0009152730442456557,0.00036669272245758443,0.0023761740351303565,0.4181951333032091,0.00040041407779242374,0.00010748064205422942,0.007135161886510905,0.012531300336805004,0.0004161224611179148,0.0002873603456378235,0.0030981159949923748,5.508056091092145e-07,0.040445727766977184,3.322746287178592e-08,0.006382516172878926,0.0002762992414501179,0.00143729210086692,3.638635434926941e-05,1.442782703596883e-06,0.011573942767982605,0.017457404705017783,0.006320081882087671,0.012784598782836606,2.5672858297610746e-08,1.2021280557611015e-09,0.012389984258640591,0.002096613637774168,2.5146865389403107e-06,5.782518111739929e-06,6.842786841414526e-06,0.0020028421305982066,7.536814017348843e-06,5.982550408616477e-11,1.9638702122493804e-08,0.0006539861982149817,1.0953667366881214e-05,1.0117137842103623e-06,0.005330975379857444
4.07987564296479e-06,0.2103419805336497,3.76,0.0,0.05733655752531761,0.804254080321646,0.20810319597226745,0.011379603996367602,0.0008878983040555718,0.051561517636768237,0.11883313313818039,1.8078265599000024e-10,0.4057596679651845,1.3835281173733478e-06,0.00016494194237108199,0.09281050030456431,0.004847473585834673,0.000910850074592405,0.0003615249806467116,0.002347018330766947,0.41799009769866785,0.0003950028106218956,0.00010639799544866227,0.0071679889795262805,0.012586383491038515,0.0004121319767538136,0.00028430472321168,0.003060616878530293,5.424236232456956e-07,0.04064967032492639,3.2788053617136905e-08,0.006360967880513761,0.0002732403550915138,0.0014107886600821583,3.6292860883693106e-05,1.4145511180293428e-06,0.011529672932072667,0.01757755984958323,0.0063127737205513415,0.012874846146223161,2.579433981690215e-08,1.1896244609527873e-09,0.01248210257444212,0.002111837662671692,2.5040046423895617e-06,5.746133209014276e-06,6.899013798767106e-06,0.002024788127881792,7.5255154213532815e-06,5.925596300477226e-11,1.9438121985853555e-08,0.0006607093112416033,1.0964570069909933e-05,1.0126421165540279e-06,0.0053540049477006045
