Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070),CFO2(332),C3H3(4381),S(4999),C3H3(8252),S(5941),S(7087),S(2403),S(5038),S(8410),S(2402),S(10418),CHO2(146),CFO(51),S(10885),S(4379)
1.0489921484482735e-19,0.8261406127701125,1.0919458111798566e-22,1.7271792993736342e-23,6.411932053034875e-32,6.987871371961371e-31,0.0,0.0,4.183206689919216e-18,3.721621405606704e-33,8.567135690790867e-43,4.1910152602796296e-41,1.1469779680659121e-42,6.525712505651751e-54,7.935397449279688e-36,4.9323803774285195e-30,2.1498245994408798e-17,2.4002704337237383e-32,7.692481143509619e-65,4.5382129390821084e-63,1.953175788602679e-43,6.985752334448118e-31,8.220843059218863e-19,1.6452304230162012e-46,5.357058708850955e-33,2.0401396659799154e-46,3.696874477610936e-32,7.155031286269596e-15,3.4259692167171346e-32,4.2501137041637704e-19,1.939157866996905e-46,1.6137656842242042e-50,7.149599230598632e-45,4.078555649621338e-34,3.76,0.0,0.7670703067448595,0.999999999999526,2.3421063557822586e-43,1.8292067624652152e-16,7.155031286269598e-15,1.761137765295816e-18,1.4085962111238453e-28,2.4221781188965737e-18,8.336160111425845e-49,5.372168325435737e-47,3.9254011624377814e-51,2.1363861127342744e-54,1.2369048993622705e-59,2.1498245994411303e-17,5.339300020933921e-32,4.444984183931706e-35,5.0008286190768304e-48,1.0276717409917562e-46,6.67973179152754e-33,6.416109235184538e-33,8.22084305927158e-19,1.3114773914579279e-34,2.93255406150504e-61,1.6954102925968367e-61,5.208453958341899e-74,4.4344955617141535e-78,9.022723425618842e-47,1.596238614517491e-65,2.88397319183195e-46,6.592500817802409e-57,3.1396656709158382e-49,5.873960881667625e-45,1.2864840412913924e-46,4.6887639835880136e-61,2.5365956243900204e-49,2.1140675999651068e-83,4.2187001776853683e-78,2.3130700893037576e-33,4.2501137041419212e-19,9.67233411725544e-49,1.8759780286542252e-32,4.739027249382537e-13,3.148275091638415e-63,6.128093892049269e-33,3.582735051187738e-64,2.995765871002258e-73,1.82920676246487e-16,1.5156232910952097e-46,3.545643397758673e-64,3.243247346314088e-33,1.7255822456195395e-63,5.715414494127364e-65,3.591887754057883e-75,2.569806405563803e-73,1.958395203966371e-61,4.689618392488623e-35,5.406751092156784e-34,3.162499232724825e-29,1.426158340490772e-61,1.0704811694887561e-80,4.011017346949704e-77,1.3947825887952465e-60,6.579656333625695e-74,2.809558056115793e-63,7.257649445309381e-65,3.684066280990596e-78,1.053809183065955e-63,4.4797508614483393e-66,1.9417368922047506e-49,7.448079336060328e-48,1.2022301786877395e-64,1.6257764570530517e-61
2.098895671482514e-19,0.8261406127701139,2.1848437912735995e-22,3.4558591932496665e-23,2.566443819640838e-31,2.7969696416512178e-30,0.0,0.0,8.370047790513669e-18,1.489618444771572e-32,6.85891773783112e-42,3.3553605251206107e-40,9.182797861776233e-42,5.224537917106247e-53,3.176227003961776e-35,1.9742375663733136e-29,4.301516987412382e-17,9.607337020365663e-32,1.2317992455417717e-63,7.2694492868207745e-62,1.5637282453774505e-42,2.7961214733756924e-30,1.6448828466783041e-18,1.3171847089334632e-45,2.144219573313233e-32,1.633352225032934e-45,1.479713224345003e-31,1.4316278933343857e-14,1.3712805200284577e-31,8.503919948444488e-19,1.552505384581591e-45,1.291993785987948e-49,5.724523297249512e-44,1.6324851621261953e-33,3.76,0.0,0.7670703067448522,0.9999999999990518,1.8751091857384273e-42,3.6600027575650985e-16,1.4316278933343863e-14,3.52380562408487e-18,5.638055752004111e-28,4.84646064957535e-18,6.674007939638801e-48,4.302018195573748e-46,3.1427077515977546e-50,1.7105045140962377e-53,1.981189108001107e-58,4.301516987413383e-17,2.1371114701157873e-31,1.7791520699482216e-34,4.00370361348424e-47,8.227622611700393e-46,2.6736335142671726e-32,2.56811578025307e-32,1.6448828466994046e-18,5.24932737376446e-34,4.6961831165407305e-60,2.715570118767053e-60,1.6685686810637113e-72,1.420613551449474e-76,7.225496483834628e-46,2.556078753684479e-64,2.3089518644395682e-45,1.0556688252452786e-55,2.5142789179523515e-48,4.702740324007291e-44,1.0300246591714594e-45,7.510170985611422e-60,2.031333769081541e-48,6.772524764732696e-82,1.351493369678596e-76,9.258308391530908e-33,8.503919948357033e-19,7.745711905451487e-48,7.50880105324463e-32,9.482171810101566e-13,5.0431022623072985e-62,2.452834584164997e-32,5.739047164890332e-63,9.6014452747534e-72,3.6600027575637185e-16,1.2137278363705961e-45,5.679191410672532e-63,1.298144153177024e-32,2.763930485948151e-62,9.154596024387499e-64,1.1503859618513452e-73,8.230379779458616e-72,3.136835709859659e-60,1.8770695069417204e-34,2.1641094763971105e-33,1.2658238641733552e-28,2.2845088639728028e-60,3.429384385676228e-79,1.2850690262669437e-75,2.2342492393595256e-59,2.1080894473901383e-72,4.500524311202382e-62,1.162575291861407e-63,1.1803188713596524e-76,1.6880568947069187e-62,7.175942712352397e-65,1.554570177915597e-48,5.96299221993264e-47,1.9251346766303654e-63,2.604269541160015e-60
4.198702717550995e-19,0.826140612770116,4.370650183292716e-22,6.913218993968836e-23,1.0269118232117351e-30,1.1191521796520445e-29,0.0,0.0,1.674372999169549e-17,5.960414096961571e-32,5.489218755278389e-41,2.6853081829755306e-39,7.349029129203248e-41,4.181218177432015e-52,1.2709045243039022e-34,7.89952182883569e-29,8.604901763353577e-17,3.84418622189831e-31,1.9716810168894367e-62,1.1637770043221054e-60,1.2514578452368612e-41,1.1188128010360415e-29,3.2904799281614758e-18,1.0541480864532068e-44,8.579671268442321e-32,1.3071781890992228e-44,5.9207803131666155e-31,2.86387742274921e-14,5.486908255678285e-31,1.701153243692885e-18,1.242476145719997e-44,1.0339876920551214e-48,4.581557079565339e-43,6.53206705889888e-33,3.76,0.0,0.7670703067448374,0.9999999999981031,1.500657232841406e-41,7.321594747764967e-16,2.863877422749214e-14,7.049141341259908e-18,2.255956691443773e-27,9.695025710521999e-18,5.341239162003554e-47,3.443328802563463e-45,2.515121349833123e-49,1.369078102745041e-52,3.171616582562211e-57,8.60490176335758e-17,8.551229597055451e-31,7.118925733208475e-34,3.2041796985827347e-46,6.584598631238708e-45,1.069801670051403e-31,1.0275808245571852e-31,3.2904799282459055e-18,2.100414705429705e-33,7.51717202504523e-59,4.347244449087165e-59,5.342403096886287e-71,4.548484869914541e-75,5.783325714918573e-45,4.091404427261421e-63,1.8478711210518502e-44,1.6897654247689428e-54,2.0124421850134308e-47,3.763621516375731e-43,8.243548463913987e-45,1.2022796183751773e-58,1.6258903252565239e-47,2.168410036642396e-80,4.3271951852510205e-75,3.704529306881002e-32,1.7011532436578917e-18,6.19970890674665e-47,3.0044984869594798e-31,1.8968460926582443e-12,8.073656386789713e-61,9.814533301553571e-32,9.187815826815334e-62,3.074863592073231e-70,7.321594747759444e-16,9.714741907859145e-45,9.091638647531167e-62,5.194267523771105e-32,4.424689260607949e-61,1.465530444694669e-62,3.6828069355048266e-72,2.6348420169931895e-70,5.02166139515248e-59,7.510723024999051e-34,8.659256784996888e-33,5.064944268612496e-28,3.6573399902653535e-59,1.0980185221960043e-77,4.114692178567227e-74,3.5768778227778784e-58,6.750048364753221e-71,7.205026778356552e-61,1.8612022801256302e-62,3.7792902388782956e-75,2.7024618218853e-61,1.1488185779073989e-63,1.244128615939086e-47,4.772206050998067e-46,3.081469219654168e-62,4.169254621289867e-59
8.398316809687958e-19,0.8261406127701203,8.742304694657455e-22,1.3827938647275594e-22,4.108315982206016e-30,4.4773374733390813e-29,0.0,0.0,3.3491094394030785e-17,2.384553757639956e-31,4.3922090082978e-40,2.1486545390882346e-38,5.880339877820941e-40,3.345609815203561e-51,5.08444566048604e-34,3.160323117365357e-28,1.7211671315228717e-16,1.537924807256234e-30,3.155331610706613e-61,1.8625754746962848e-59,1.001356416388513e-40,4.4759797312698423e-29,6.581674091009162e-18,8.434786310871754e-44,3.4324271819034555e-31,1.045941157329539e-43,2.3686976633716956e-30,5.728376481578749e-14,2.195120588257349e-30,3.4026757413589285e-18,9.941696921029535e-44,8.273472524904381e-48,3.666021215165754e-42,2.6132521662216796e-32,3.76,0.0,0.7670703067448079,0.9999999999962058,1.200753789038036e-40,1.4644778728165104e-15,5.728376481578768e-14,1.4099812773997702e-17,9.025295755525817e-27,1.939215583077169e-17,4.273804627897069e-46,2.7553489069289914e-44,2.012479239560628e-48,1.095717954777567e-51,5.075958137462396e-56,1.7211671315244738e-16,3.421048661447176e-30,2.8480338503092127e-33,2.5638305866444928e-45,5.268679334787332e-44,4.279903352843418e-31,4.110992417755262e-31,6.5816740913469364e-18,8.40302652459306e-33,1.2030099297406589e-57,6.95745746149611e-58,1.7100464699191108e-69,1.455918723317468e-73,4.627832269180657e-44,6.54759016086406e-62,1.4785808094727843e-43,2.7041810623370406e-53,1.6103614684399405e-46,3.011469036206587e-42,6.596179544135008e-44,1.9241693466297147e-57,1.3010416646299417e-46,6.940836225908741e-79,1.3850892034345823e-73,1.4820529470177574e-31,3.402675741218932e-18,4.961023191802374e-46,1.2019950352010206e-30,3.794103913971548e-12,1.2921605663865325e-59,3.9264524045641062e-31,1.470477900738594e-60,9.843406850830482e-69,1.4644778728143004e-15,7.773761693650246e-44,1.4550568872938515e-60,2.0780452398967715e-31,7.08142375281156e-60,2.3454849604901312e-61,1.1787497843489913e-70,8.43328771544421e-69,8.036838260785536e-58,3.0047782796918185e-33,3.464266567958854e-32,2.0263075167943167e-27,5.853445187890685e-58,3.514644401761163e-76,1.3170970428795797e-72,5.72466829333073e-57,2.1606816629057122e-69,1.1531394247075324e-59,2.978789382217151e-61,1.2097361794898068e-73,4.325195958757569e-60,1.8386440941203119e-62,9.954919321791256e-47,3.8184899057245926e-45,4.931353988637653e-61,6.672746713723183e-58
1.6797544993961882e-18,0.8261406127701291,1.7485780626692912e-21,2.76573781613628e-22,1.6434601430016524e-29,1.7910807546202462e-28,0.0,0.0,6.698582319858797e-17,9.538991323538908e-31,3.5141008436968745e-39,1.7190868463973832e-37,4.7047185797021965e-39,2.6767419886458814e-50,2.033943788601978e-33,1.2642321313556066e-27,3.442521041895002e-16,6.152199902410936e-30,5.049044370291951e-60,2.9805466439354477e-58,8.011611973122388e-40,1.7905376082986247e-28,1.3164062416229913e-17,6.748469764522108e-43,1.3730826155549765e-30,8.368323767465607e-43,9.47556178487816e-30,1.1457374599237398e-13,8.781196975754759e-30,6.805720736567697e-18,7.954112719111824e-43,6.619406482012358e-47,2.933127226856749e-41,1.045385941078974e-31,3.76,0.0,0.767070306744749,0.9999999999924113,9.606942426355251e-40,2.9291146688966987e-15,1.145737459923747e-13,2.8201155633024154e-17,3.610412120467988e-26,3.878641606469661e-17,3.419369056726395e-45,2.2045535048254466e-43,1.6101363016503024e-47,8.770535722348283e-51,8.122630462278218e-55,3.442521041901411e-16,1.3685308370311228e-29,1.1393062583841229e-32,2.0512592222544362e-44,4.2153436813529154e-43,1.7121007213681513e-30,1.64453079998447e-30,1.3164062417581113e-17,3.3614841668659336e-32,1.925025886457484e-56,1.1133425227797502e-56,5.472912786863184e-68,4.65958571809069e-72,3.702734551449656e-43,1.0477218862127006e-60,1.1829782244920453e-42,4.3271348605084954e-52,1.28845228380836e-45,2.4094039795333733e-41,5.277480003206445e-43,3.079088579826505e-56,1.0409651095471868e-45,2.2213755854221926e-77,4.4329043351230517e-72,5.928694269782035e-31,6.805720736007669e-18,3.969321052123479e-45,4.808371444853805e-30,7.588619548666663e-12,2.0677573914248316e-58,1.5707087876655022e-30,2.3531065901020756e-59,3.1505052563624674e-67,2.9291146688878575e-15,6.21979671799081e-43,2.3284068276145195e-59,8.31285746853711e-31,1.1331814978814859e-58,3.753285018337758e-60,3.772401867343349e-69,2.6989390285255847e-67,1.2860685488430888e-56,1.2020091332491846e-32,1.3858194042189597e-31,8.105889732763649e-27,9.366873486044034e-57,1.124843853526966e-74,4.215343520222635e-71,9.160800509104747e-56,6.915247415106325e-68,1.8452912354611765e-58,4.766755711977232e-60,3.871737157863591e-72,6.921319332815985e-59,2.9422581139240255e-61,7.964691849456121e-46,3.055081981503745e-44,7.890969063467463e-60,1.0677946452105556e-56
3.3596001362509734e-18,0.8261406127701468,3.497340012798729e-21,5.531625801943199e-22,6.574108103553364e-29,7.164614591097869e-28,0.0,0.0,1.3397528080724876e-16,3.815751793528751e-30,2.811414136570337e-38,1.3753347676293538e-36,3.7639535441974615e-38,2.141495250990881e-49,8.136106214738667e-33,5.057134300900499e-27,6.885228862627669e-16,2.4609800997973397e-29,8.078882507653998e-59,4.7692153690205575e-57,6.409593851496624e-39,7.162441875062522e-28,2.6328839064772915e-17,5.399032111128729e-42,5.4925539552107766e-30,6.694976834089034e-42,3.7903789459345116e-29,2.291537083455296e-13,3.512621719826426e-29,1.361181072649197e-17,6.36359226355366e-42,5.295776583182704e-46,2.3466258888501343e-40,4.18171391955074e-31,3.76,0.0,0.7670703067446311,0.9999999999848221,7.685918815082658e-39,5.858388261057716e-15,2.291537083455327e-13,5.640384132528052e-17,1.4442236134381736e-25,7.757493650624868e-17,2.7356253945719777e-44,1.7637525623083317e-42,1.288170256257432e-46,7.023097597169806e-50,1.2997086753592656e-53,6.885228862653307e-16,5.474346100929049e-29,4.5574104786806653e-32,1.641085284777486e-43,3.3724350372055036e-42,6.848681942104192e-30,6.578390870804474e-30,2.6328839070177943e-17,1.3446483776784803e-31,3.080209579069801e-55,1.7814675084401383e-55,1.7514543533917494e-66,1.4911707664877945e-70,2.9623751470184656e-42,1.676440994241543e-59,9.464280122435509e-42,6.923771923820394e-51,1.0308270762071846e-44,1.9276146837641734e-40,4.2221985604068654e-42,4.9268758515393345e-55,8.328248019695234e-45,7.108895266185166e-76,1.418628414674187e-70,2.371574206747973e-30,1.3611810724251761e-17,3.1756578706803884e-44,1.923426837817283e-29,1.517765078633094e-11,3.308652235392318e-57,6.2830908110324805e-30,3.76524411980962e-58,1.008260102403539e-65,5.858388261022351e-15,4.976152338849973e-42,3.7257035885710356e-58,3.325278294020296e-30,1.8132133654670403e-57,6.005663355149574e-59,1.2072330105192249e-67,8.637064052617773e-66,2.0578492297500597e-55,4.808232186451198e-32,5.5435031646745285e-31,3.242487830849304e-26,1.4988086614277484e-55,3.599752582401768e-73,1.3490112118431544e-69,1.4658345894378408e-54,2.2130497634973002e-66,2.952680518650292e-57,7.627363344151427e-59,1.23904891786272e-70,1.1074915634516768e-57,4.7079550536972594e-60,6.37205629818298e-45,2.4441816141196036e-43,1.2626192660817664e-58,1.7085955794071157e-55
6.719291409960544e-18,0.826140612770182,6.995130967946615e-21,1.1063402105514955e-21,2.629696766110186e-28,2.8659041773346683e-27,0.0,0.0,2.679541960227559e-16,1.526331770778297e-29,2.2491846947851665e-37,1.1002939325634092e-35,3.0112343093039498e-37,1.7132368659905735e-48,3.25450869892291e-32,2.0228948756544496e-26,1.3770644504046635e-15,9.844120685143422e-29,1.2926542690809532e-57,7.631017203825514e-56,5.127796793554407e-38,2.8650350393641536e-27,5.2658392354264944e-17,4.319328210633126e-41,2.1970662810351686e-29,5.356108598089421e-41,1.5161824254904252e-28,4.583136330517713e-13,1.4050772742567171e-28,2.7223990704367442e-17,5.090994648119002e-41,4.2367218271573115e-45,1.8773503529631e-39,1.6727195994697794e-30,3.76,0.0,0.7670703067443951,0.999999999969644,6.148881019788878e-38,1.1716935445382321e-14,4.583136330517837e-13,1.1280921260660705e-16,5.777011982403656e-25,1.551519772841617e-16,2.1885523774740703e-43,1.4110459546829816e-41,1.0305607679067504e-45,5.628749157519133e-49,2.0796041230875903e-52,1.3770644504149193e-15,2.189782991700775e-28,1.8230012827778494e-31,1.3128993940638928e-42,2.6980120653853713e-41,2.739528818158431e-29,2.631409879905138e-29,5.265839237588549e-17,5.3787029151523224e-31,4.9284703419197426e-54,2.8504435953976316e-54,5.60484954930495e-65,4.771911799129661e-69,2.369975122201954e-41,2.6823743820480944e-58,7.571605824510939e-41,1.1078319992034373e-49,8.24687763915052e-44,1.5421283400805364e-39,3.377844671907338e-41,7.883268670548355e-54,6.662809279148746e-44,2.2749257932829366e-74,4.539769365997119e-69,9.486489820554608e-30,2.7223990695406422e-17,2.5406067381746556e-43,7.693863844040778e-29,3.0355713134755663e-11,5.294035915827613e-56,2.5132874570677025e-29,6.024609442315636e-57,3.22658980800095e-64,1.171693544524086e-14,3.98104786071481e-41,5.961327880548024e-57,1.3301383794092422e-29,2.9012397702304636e-56,9.609387341489656e-58,3.863248694271748e-66,2.7639339620130087e-64,3.292670412758809e-54,1.9233320089627489e-31,2.217446364789899e-30,1.2970215203013833e-25,2.398180984489827e-54,1.151961188040612e-71,4.3169979365088774e-68,2.3454205532215357e-53,7.08203220064592e-65,4.72446046911994e-56,1.2204224730421655e-57,3.9651053735236805e-69,1.7720508793825728e-56,7.533001731027702e-59,5.097766562269821e-44,1.9553917040217456e-42,2.020242191732655e-57,2.7338522490691065e-54
1.3438673957379685e-17,0.8261406127702526,1.3991781097795507e-20,2.212695604049027e-21,1.0518894254187216e-27,1.14637335948409e-26,0.0,0.0,5.359120264465127e-16,6.105389190330322e-29,1.79936910945786e-36,8.802455960668906e-35,2.409016037184209e-36,1.370605759220457e-47,1.3018167221185643e-31,8.091661809666687e-26,2.7541475786699084e-15,3.9376883353828897e-28,2.0682737511992996e-56,1.2209845657603279e-54,4.102286120288344e-37,1.1460256736595464e-26,1.0531749890287306e-16,3.4555035764468973e-40,8.788354519293595e-29,4.28493773048051e-40,6.064791398110703e-28,9.166334824639773e-13,5.6203662694867755e-28,5.4448350652226114e-17,4.072844052040685e-40,3.3894176847420217e-44,1.5019001354584253e-38,6.690946461757324e-30,3.76,0.0,0.7670703067439234,0.9999999999392876,4.919163226461282e-37,2.3434029814041814e-14,9.16633482464026e-13,2.2561995475651543e-16,2.3108282957462012e-24,3.103060584192232e-16,1.7508627281813522e-42,1.1288543261485019e-40,8.244585616527217e-45,4.5192733080236514e-48,3.327422788289486e-51,2.7541475787109327e-15,8.75922107005557e-28,7.292079327314666e-31,1.050331986106581e-41,2.158435262197281e-40,1.0958229188245107e-28,1.0525746555396018e-28,1.0531749898935615e-16,2.1515030316442874e-30,7.88566210504301e-53,4.560786222313068e-53,1.793583150409088e-63,1.5270382324798038e-67,1.8960100999817043e-40,4.291854070940867e-57,6.057357336936908e-40,1.7725539881590115e-48,6.597606564528076e-43,1.2337172967464093e-38,2.7023100643415485e-40,1.2613443721598767e-52,5.330331769371441e-43,7.279891752114786e-73,1.4527515408105697e-67,3.794634521243176e-29,5.444835061638166e-17,2.03251761181683e-42,3.077576812636105e-28,6.071183732398979e-11,8.470611352745698e-55,1.005325209185318e-28,9.63955013143873e-56,1.0325339357916742e-62,2.3434029813475938e-14,3.1848886852058586e-40,9.53828632322961e-56,5.320607641707154e-29,4.642062364220997e-55,1.537528085282934e-56,1.2362560698273439e-64,8.844706204812286e-63,5.268361977819892e-53,7.693406329270292e-31,8.869875566260637e-30,5.188138857143632e-25,3.8371592766455257e-53,3.686340381341731e-70,1.3814652663692678e-66,3.752741055438072e-52,2.2662939783074477e-63,7.559274060736432e-55,1.952711427219211e-56,1.268857524958441e-67,2.8353329073561447e-55,1.2053021615885248e-57,4.07826248882356e-43,1.5643319284277467e-41,3.232428573524766e-56,4.374243058695062e-53
2.6877439052217966e-17,0.8261406127703935,2.79893542356822e-20,4.425406922176911e-21,4.207579251252506e-27,4.585516977279149e-26,0.0,0.0,1.071827687264996e-15,2.4421680975754144e-28,1.43950382768808e-35,7.042006608762137e-34,1.9272242653696253e-35,1.0964911142016722e-46,5.2072933722992306e-31,3.2366811819318993e-25,5.5083138351262066e-15,1.5750833494764463e-27,3.309261029738814e-55,1.9535927675427715e-53,3.281848370301713e-36,4.58412601010802e-26,2.1063571187858558e-16,2.764419262364455e-39,3.5153596839919595e-28,3.4279705237281444e-39,2.425928899622289e-27,1.8332731812872768e-12,2.2481579417765537e-27,1.0889707051637434e-16,3.258294571963316e-39,2.711550234282925e-43,1.201528043344593e-37,2.676392197517877e-29,3.76,0.0,0.7670703067429798,0.9999999998785748,3.935353981995566e-36,4.6868218551401914e-14,1.833273181287473e-12,4.512414374053532e-16,9.243360163526001e-24,6.206142190062884e-16,1.400698514996978e-41,9.030904862550318e-40,6.595710235374013e-44,3.6413931176266214e-47,5.3239214029753895e-50,5.508313835290302e-15,3.503706248592868e-27,2.916846580578012e-30,8.402705839683747e-41,1.7267584462595468e-39,4.383315924108029e-28,4.210320006733371e-28,2.1063571222451968e-16,8.60605573394563e-30,1.2617151955640804e-51,7.297319140922854e-52,5.739516121662309e-62,4.886564680474604e-66,1.5168200808489266e-39,6.867010644110722e-56,4.845914917838329e-39,2.836104599823923e-47,5.2781270969319833e-42,9.869796669231172e-38,2.161861777346351e-39,2.0181681030085346e-51,4.2642991532289495e-42,2.329587518709429e-71,4.648845435791434e-66,1.5178615223080564e-28,1.0889707037299578e-16,1.6260270486771867e-41,1.2310369610357068e-27,1.2142408367199687e-10,1.3553101316907276e-53,4.021321287438906e-28,1.5423420037611675e-54,3.3041489088991815e-61,4.686821854913842e-14,2.5479311069898255e-39,1.5261387491101722e-54,2.128253881534019e-28,7.427362839402637e-54,2.4600659285796032e-55,3.956045789107959e-63,2.83032477719102e-61,8.429450618076635e-52,3.0773782096281575e-30,3.547968174770969e-29,2.0752660977280586e-24,6.139510601398639e-52,1.1796392546768065e-68,4.420730314670449e-65,6.004440228018057e-51,7.252210609337288e-62,1.209494833332976e-53,3.1243666577009166e-55,4.060382111952695e-66,4.536573842872299e-54,1.9285009426342738e-56,3.262630692986506e-42,1.2514729686711892e-40,5.1719184858923325e-55,6.998852465729959e-52
5.375496924189453e-17,0.8261406127706754,5.600159202402298e-20,8.850831682964721e-21,1.683036099652514e-26,1.8342116285014333e-25,0.0,0.0,2.143659008785843e-15,9.76869723280012e-28,1.151606475991188e-34,5.633622086969746e-33,1.54178398599906e-34,8.771954944372222e-46,2.0829226445831125e-30,1.2946757616588751e-24,1.1016646347742035e-14,6.3003494527682795e-27,5.294840841488776e-54,3.1257624340215322e-52,2.625486485516754e-35,1.83365506677819e-25,4.2127213734399566e-16,2.211541967070272e-38,1.4061474465911358e-27,2.742384552194133e-38,9.70374028804644e-27,3.666552578929432e-12,8.992654630632555e-27,2.1779451011839428e-16,2.606643384582376e-38,2.1692466175242253e-42,9.612255985765125e-37,1.0705596015591753e-28,3.76,0.0,0.7670703067410928,0.9999999997571493,3.148292604227969e-35,9.373659602628654e-14,3.666552578930214e-12,9.024843960991136e-16,3.697353441349551e-23,1.241230533448187e-15,1.120562148054084e-40,7.224751996645785e-39,5.276588009342712e-43,2.9546480844483397e-46,8.51831014588597e-49,1.1016646348398416e-14,1.401486063431874e-26,1.1667416104446083e-29,6.722184759468206e-40,1.3814108395863702e-38,1.753332391885856e-27,1.6841322614775223e-27,4.2127213872773573e-16,3.4424309158769957e-29,2.0187533008956198e-50,1.1675759602444488e-50,1.836653142163148e-60,1.5637074750335645e-64,1.2134608648571914e-38,1.0987252617191634e-54,3.8767435170847486e-38,4.537781893446275e-46,4.2225185176656694e-41,7.895860327392701e-37,1.7294949043280988e-38,3.2290826493255197e-50,3.411452816212812e-41,7.454725008303248e-70,1.4876369889588976e-64,6.071461478265439e-28,2.1779450954487867e-16,1.3008269356344297e-40,4.924160163728761e-27,2.428485682461668e-10,2.1685060752985805e-52,1.6085326034362978e-27,2.467758329463518e-53,1.2231879549104481e-59,9.373659601723257e-14,2.0383529491810528e-38,2.441832348953271e-53,8.513037175798119e-28,1.1883831214529378e-52,3.936122610465103e-54,1.2659388615540428e-61,9.057069272331659e-60,1.3487178148842105e-50,1.2309544347754522e-29,1.4191908009827206e-28,8.301085497788491e-24,9.823261556121042e-51,3.77486215280724e-67,1.4146403208082066e-63,9.607148004491924e-50,2.320718575211143e-60,1.9352005160680944e-52,4.999009343947814e-54,1.2993283244894427e-64,7.258551070924678e-53,3.0856154194083014e-55,2.610114445098538e-41,1.0011813449909043e-39,8.275095518835052e-54,1.119821481240948e-50
