Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727)
6.066825634610791e-15,0.5337749842935705,3.76,0.0,0.7897807344887409,0.9999999999999999,7.902548577543992e-34,1.3327949305099473e-17,1.939802924849577e-26,3.1730877722920287e-13,3.17308777229206e-13,5.655997562916723e-31,1.6543024348874995e-22,5.699636984652237e-29,8.346338051683764e-36,8.426117784874258e-35,1.422067508361115e-16,2.2820313488894655e-28,7.917140198219507e-17,1.2236174655001307e-22,3.1693772466411207e-24,6.30354646418985e-17,8.412238951350008e-31,1.386456676807769e-28,5.369100312887053e-37,2.236422794938293e-26,1.9986099072311023e-36,1.958771279396124e-43,2.4645600811261155e-25,4.829333620435556e-39,3.7358357893011334e-54,3.485598517402878e-27,8.902734300240539e-37,2.9783726957083615e-44,7.612177755488461e-49,2.3353381999561948e-53,2.1987481012790036e-17,1.577366127290198e-26,2.198748101678891e-17,2.2812682144546634e-33,3.8393041736957105e-53,1.394188258824269e-33,1.2252315856531646e-20,4.842704383897702e-44,1.2586175744998696e-59,6.225432804216061e-30,6.949767843683085e-41,5.964918761744522e-44,1.1865519982254148e-45,3.352189782738923e-58,2.537319544867154e-52,9.796669829902686e-35,1.9634956523050967e-43,4.85743937679215e-44,9.771797973610312e-47,3.19926856093379e-63,1.0032077533253146e-57,2.1686868660076076e-68,4.33040545589707e-21,8.115807065838732e-42,8.053362631501792e-57,8.730722753026162e-48,1.4073863714700495e-51,9.829315682287502e-31,1.2252308596337228e-20,5.46029327609088e-44,1.332794929499517e-17,6.878859108218641e-32,6.3226937289810044e-27,4.558381526504159e-40,1.8502298475239403e-38,2.336496409138613e-33,4.330402412006788e-21,1.7344557499207713e-58,3.731630706841022e-36,2.0916020418094545e-59,5.403020394411738e-60,1.2157939893147716e-44,7.78064001923589e-63,4.301505385055846e-56,2.4631822011478952e-27,1.667125965155917e-49,1.0522880985700153e-44,8.40194058689585e-62,6.066070269934871e-63,2.3681165590509903e-56,2.1109848208517013e-70,6.440405165207254e-47,1.6542999228104952e-22,1.789845868555981e-64,1.4105197506982527e-58,3.8358924650551275e-53,1.8574760445540742e-35,5.712939815001299e-60,6.343862410243162e-57,6.551481248189693e-61,4.823488795498812e-57
1.2138922186367203e-14,0.5337749842936012,3.76,0.0,0.7897807344884231,0.9999999999999998,6.326843969489536e-33,2.6667478082463953e-17,7.76426711594132e-26,6.348932354115189e-13,6.348932354115313e-13,2.2638485261874785e-30,3.310043330159208e-22,2.281339973981821e-28,6.682144693782465e-35,6.746012322138843e-34,2.845370558562073e-16,9.134072639194708e-28,1.584115849458172e-16,2.4759806681546417e-22,1.2685768361596016e-23,1.2612569219626814e-16,3.367087812918203e-30,5.549441631613292e-28,4.2985445627149784e-36,4.4760595462295393e-26,7.999640598475104e-36,1.5682070790643288e-42,9.864662315847945e-25,3.866403264837324e-38,5.9821990775635755e-53,1.395147751888862e-26,3.563419131635684e-36,2.3845124376147354e-43,6.094370623308579e-48,3.739588602611843e-52,4.3994064929573736e-17,6.313575239780391e-26,4.3994064945579644e-17,9.131025604188423e-33,6.14785750636427e-52,5.580381768691746e-33,2.4515278520921098e-20,3.878091027901254e-43,2.015438279684688e-58,2.4917954055371984e-29,5.564042183284889e-40,4.776863801141265e-43,9.502064659353703e-45,5.239944415710301e-57,2.0313938049942965e-51,7.844476136171175e-34,1.5723889866583963e-42,3.889891045246147e-43,7.82338840053061e-46,5.123003320941803e-62,1.6064365249533974e-56,3.4727291522403993e-67,8.664573197830727e-21,6.497625453424484e-41,1.2895943585552222e-55,6.99450532117502e-47,1.1270216088704568e-50,3.93428786181632e-30,2.4515249461234114e-20,4.372664301780169e-43,2.666747804202041e-17,2.7533363258296935e-31,2.530723075894839e-26,3.6497976715610636e-39,1.4813040872748444e-37,1.8706044317362414e-32,8.66456101434442e-21,2.778378800427845e-57,1.4936239954496624e-35,3.350441766730018e-58,8.656101336714855e-59,9.736205932680566e-44,1.3547648133498661e-61,6.890417921907237e-55,9.859147898316037e-27,1.3347275242603386e-48,8.426728733383576e-44,2.6919399869388414e-60,1.9435389941688023e-61,3.793394363168964e-55,6.763270276709655e-69,1.0312962782157434e-45,3.31003327444555e-22,2.888993164481016e-63,2.2594603233612728e-57,6.144094172092593e-52,7.434736236638592e-35,9.151377528645045e-59,1.0161992316083728e-55,1.04944451666834e-59,7.726563329885624e-56
2.4283115289880028e-14,0.5337749842936622,3.76,0.0,0.7897807344877876,0.9999999999999994,5.06339806401427e-32,5.334653569787587e-17,3.1067183044200136e-25,1.2700621517756395e-12,1.2700621517756892e-12,9.05814689026082e-30,6.621528686444156e-22,9.128329973202348e-28,5.347745509338709e-34,5.398851551574487e-33,5.69197676626329e-16,3.65481890240645e-27,3.1689193915896073e-16,5.063791066155985e-22,5.0759595340622894e-23,2.5230613856345255e-16,1.3472736603591537e-29,2.220500872539142e-27,3.440141536712672e-35,8.959150352610015e-26,3.200892192332386e-35,1.2550407348223154e-41,3.947149187818055e-24,3.0942975737490576e-37,9.575396414023813e-52,5.5824080454904e-26,1.4258360444940503e-35,1.9083399388249612e-42,4.877348524560944e-47,5.98579239851617e-51,8.800723266270806e-17,2.5262524738539554e-25,8.800723272675256e-17,3.653605686675457e-32,9.840475206433555e-51,2.2328758838125974e-32,4.904120948200016e-20,3.1040445019718964e-42,3.22604677541832e-57,9.970426449596868e-29,4.45292540693759e-39,3.8235728491026896e-42,7.605543485009642e-44,8.284796073995428e-56,1.6257250156059952e-50,6.279859249380514e-33,1.2585484862815565e-41,3.113489408395695e-42,6.261101773193354e-45,8.200158563713703e-61,2.571335137557895e-55,5.558642893365937e-66,1.7332908644598248e-20,5.20009300980604e-40,2.0642134234637437e-54,5.602995377743766e-46,9.023707853052917e-50,1.5742276056961928e-29,4.90410932054907e-20,3.4999056067779073e-42,5.3346535536049044e-17,1.1016931690937377e-30,1.0126171459550465e-25,2.921460790006667e-38,1.1854857699860038e-36,1.4970306358568214e-31,1.7332859894842732e-20,4.448055579956418e-56,5.976435288606962e-35,5.363773029631996e-57,1.3861685506634128e-57,7.792900467159039e-43,2.516009684856012e-60,1.1031079996739454e-53,3.944943257291491e-26,1.0682085874810137e-47,6.7446215207722604e-43,8.619520578422645e-59,6.223161961278696e-60,6.072955780251029e-54,2.1655432669363056e-67,1.6507211154448153e-44,6.621488443617273e-22,4.695220729029666e-62,3.6172464556514445e-56,9.835886294381902e-51,2.974855980576151e-34,1.4650835859996086e-57,1.6268644187265754e-54,1.6800481481220532e-58,1.2369690752971744e-54
4.857150149690568e-14,0.5337749842937843,3.76,0.0,0.7897807344865165,0.9999999999999989,4.051487808629447e-31,1.0670465117143156e-16,1.2428897114641365e-24,2.5403999845018354e-12,2.540399984502034e-12,3.623691760181432e-29,1.3244513698402226e-21,3.651925185715412e-27,4.2790071792628755e-33,4.3198878218221264e-32,1.1385189610862879e-15,1.4621656114239106e-26,6.338526007288576e-16,1.0571747747858391e-21,2.0307141734923205e-22,5.046669963316079e-16,5.389971546841111e-29,8.883460368402165e-27,2.7526350607400654e-34,1.7940621181058132e-25,1.2805604669582135e-34,1.0042208102534069e-40,1.5791161617266608e-23,2.475908003745651e-36,1.5323694136593806e-50,2.2333265418146976e-25,5.70430651230803e-35,1.5269703550121341e-41,3.9026195749920645e-46,9.57926541865454e-50,1.7603356772724454e-16,1.010665486569913e-24,1.760335679834642e-16,1.4616850430452088e-31,1.574764221199746e-49,8.932927875621789e-32,9.809309393335883e-20,2.4838642726736717e-41,5.162830708370645e-56,3.988819105805977e-28,3.563016772025756e-38,3.0598661430680115e-41,6.086040518261773e-43,1.3175846975629755e-54,1.300815158225806e-49,5.027872769160338e-32,1.007093769628062e-40,2.491422284896618e-41,5.009854087494097e-44,1.3122977568083868e-59,4.1149430040369755e-54,8.895685244033125e-65,3.466957938973426e-20,4.160871430802802e-39,3.303485879816001e-53,4.4908232476853e-45,7.226914134490028e-49,6.29793546818831e-29,9.809262875233e-20,2.800636608336701e-41,1.0670465052401885e-16,4.407490056663093e-30,4.05111414751737e-25,2.3384340915308655e-37,9.485564131592516e-36,1.1978176756985937e-30,3.466938435944384e-20,7.119163205236327e-55,2.3909582939064392e-34,8.58436698462363e-56,2.2197527579496857e-56,6.23588254555584e-42,5.1379090722934785e-59,1.765485769852932e-52,1.578234089764383e-25,8.547626423082089e-47,5.396780643186705e-42,2.759095837996812e-57,1.992025967764208e-58,9.71953782699602e-53,6.931793863674185e-66,2.641612614029628e-43,1.3244352645888565e-21,7.739061050312282e-61,5.789300715478721e-55,1.5741686488319605e-49,1.1901305556909917e-33,2.3448524022306295e-56,2.60373993851059e-53,2.6887316971015604e-57,1.979725770003979e-53
9.714827391095698e-14,0.5337749842940288,3.76,0.0,0.7897807344839745,0.9999999999999978,3.241498083021713e-30,2.1342088308947038e-16,4.971964208247654e-24,5.081075649946047e-12,5.0810756499468414e-12,1.4494692169595515e-28,2.6490541211247258e-21,1.4608879990926465e-26,3.423528001183177e-32,3.4562164892673644e-31,2.2771617016850185e-15,5.849138958257815e-26,1.2677737364431889e-15,2.2917003973508442e-21,8.123516460014106e-22,1.0093885720031096e-15,2.156163780354731e-28,3.553682129539802e-26,2.2023157875937372e-33,3.5964879704317746e-25,5.122620035985206e-34,8.034489901884956e-40,6.316974438273231e-23,1.9809141762520832e-35,2.4520220542765265e-49,8.934031780316642e-25,2.281935419902682e-34,1.2217058124700165e-40,3.122391652421683e-45,1.532854001058634e-48,3.520862362493886e-16,4.04299094784174e-24,3.520862372743508e-16,5.8472549067234015e-31,2.5197760701473294e-48,3.5734382637075292e-31,1.961969529528775e-19,1.9873426703657957e-40,8.26170731753144e-55,1.5956569311661982e-27,2.8506834454142548e-37,2.4485760138888498e-40,4.8695526234900524e-42,2.101591152873865e-53,1.0407319629626622e-48,4.0275301771282985e-31,8.057770196878858e-40,1.9933901224248983e-40,4.008298049800999e-43,2.099907339075741e-58,6.584481415641164e-53,1.4234694387604792e-63,6.93429202864114e-20,3.32901565669868e-38,5.286346676017318e-52,3.604781774785843e-44,5.792604250145419e-48,2.5193791929223283e-28,1.9619509208311274e-19,2.2407978241885895e-40,2.134208804996087e-16,1.763139509408165e-29,1.620566492074911e-24,1.8722395166837032e-36,7.588974714156504e-35,9.582902722268288e-30,6.934214010556251e-20,1.1392973618960705e-53,9.564571681534254e-34,1.3736455980410625e-54,3.5560837172287596e-55,4.989310979069651e-41,1.1777955798451206e-57,2.825187344332049e-51,6.313449414669997e-25,6.8392860729289395e-46,4.317518299052896e-41,8.830458830525738e-56,6.375465681500514e-57,1.5553468761184718e-51,2.2184900536115514e-64,4.226758640990701e-42,2.648989650871366e-21,1.3102877567247665e-59,9.264303824327343e-54,2.5190109459555283e-48,4.760865287199586e-33,3.752428132417774e-55,4.1665898225205345e-52,4.30219017691182e-56,3.1680212095970334e-52
1.9430181873905958e-13,0.5337749842945175,3.76,0.0,0.7897807344788903,0.9999999999999954,2.593321703887181e-29,4.268533508092576e-16,1.9888672020060616e-23,1.016242698080175e-11,1.016242698080493e-11,5.797109344162572e-28,5.298282852365997e-21,5.843782070887962e-26,2.7389479739424647e-31,2.7650693948259606e-30,4.554447869597362e-15,2.339751191398483e-25,2.535615258170788e-15,5.2924882429407485e-21,3.249537741308179e-21,2.0188311638872335e-15,8.625003601342596e-28,1.421537718942413e-25,1.7619341047344593e-32,7.225994423965502e-25,2.049100418401115e-33,6.427834025130343e-39,2.5268891624952306e-22,1.5848060947485971e-34,3.923375842892904e-48,3.573756971152441e-24,9.12833000449067e-34,9.774327112705212e-40,2.4980311790393954e-44,2.4527411033616267e-47,7.041915668659616e-16,1.6172621690520233e-23,7.0419157096597805e-16,2.3390282441084886e-30,4.0315171606661046e-47,1.429414510293622e-30,3.924050314591136e-19,1.5899742482517453e-39,1.3220485116836107e-53,6.382882906827247e-27,2.2806538456633055e-36,1.9595819047160472e-39,3.896054743694812e-41,3.3568093648688215e-52,8.325947370688549e-48,3.229936237857139e-30,6.446624187011623e-39,1.594812958589855e-39,3.2068454352583926e-42,3.3600780718137294e-57,1.0535395124777514e-51,2.277714957783354e-62,1.3868959970539595e-19,2.6633394068318143e-37,8.45932589571282e-51,2.9026784198208777e-43,4.651142695546854e-47,1.0077926653309185e-27,3.923975877234904e-19,1.7927595270037063e-39,4.268533404493896e-16,7.05284502507552e-29,6.482441332432507e-24,1.4999660353311337e-35,6.071152596533452e-34,7.665808520826901e-29,1.3868647888545294e-19,1.8232184824140124e-52,3.8259524544668014e-33,2.197823887360218e-53,5.70283006120617e-54,3.991658771118541e-40,3.0226436119910476e-56,4.520626808775889e-50,2.525481936912033e-24,5.4725457165484495e-45,3.4535089148107848e-40,2.825958769837081e-54,2.0403061051181245e-55,2.488719197351007e-50,7.099591244196019e-63,6.76235301149083e-41,5.298024608806216e-21,2.3265746592070954e-58,1.4824208631245177e-52,4.030689093754205e-47,1.904388099174625e-32,6.004702134074108e-54,6.667029538468797e-51,6.882706275855349e-55,5.069200995810772e-51
3.886089083952648e-13,0.5337749842954951,3.76,0.0,0.7897807344687219,0.9999999999999909,2.0747068137502076e-28,8.5371830178367e-16,7.955635395094397e-23,2.0325129642382265e-11,2.032512964239499e-11,2.3180885277528617e-27,1.0596835094339266e-20,2.337554217275654e-25,2.1912032704728055e-30,2.2120519258808407e-29,9.109022952278602e-15,9.359198402717044e-25,5.071295302828033e-15,1.342100598052938e-20,1.2998406879642495e-20,4.0377141098228305e-15,3.450069652897919e-27,5.68632275926331e-25,1.4095772739020687e-31,1.4584650336366072e-24,8.196320634675116e-33,5.142288420049428e-38,1.010773483010601e-21,1.2678742027848517e-33,6.277372205032782e-47,1.4295309457744724e-23,3.651579817590261e-33,7.819993907207592e-39,1.9984712134156218e-43,3.924645426428667e-46,1.4084022023882476e-15,6.469180156460599e-23,1.4084022187886514e-15,9.356552191591463e-30,6.449536947405488e-46,5.717622698177244e-30,7.848226303403279e-19,1.2720188125138908e-38,2.1156773468873452e-52,2.5532014762763305e-26,1.8245644293068052e-35,1.5686704544669044e-38,3.1172081295577974e-40,5.36470583493881e-51,6.660430311872194e-47,2.5964210887510183e-29,5.157462548250693e-38,1.2758906110608033e-38,2.565624871271088e-41,5.3764390314592245e-56,1.685606581705062e-50,3.6445902530568846e-61,2.773829490459642e-19,2.130721431106798e-36,1.3537636876641561e-49,2.3520897891218056e-42,3.7479464239294644e-46,4.031252523688729e-27,7.847928551626539e-19,1.4342654824398844e-38,8.537182603433557e-16,2.8211954115331684e-28,2.5929585594020318e-23,1.2033661694497054e-34,4.8565327791018014e-33,6.131388599443925e-28,2.773704657557395e-19,2.917928344949592e-51,1.530386599274973e-32,3.516105988053364e-52,9.165444215236771e-53,3.193359809463966e-39,8.478226465362991e-55,7.233261161938978e-49,1.0102128543499031e-23,4.3795120057543576e-44,2.7617362593573756e-39,9.043378903565168e-53,6.529229985024643e-54,3.9820421484640054e-49,2.2718840305098118e-61,1.08174653188732e-39,1.0595799282608936e-20,4.458556540868001e-57,2.3720386419119234e-51,6.449315580469691e-46,7.617423328595691e-32,9.609091213031044e-53,1.0667639282454401e-49,1.1008578399025505e-53,8.111012208024019e-50
7.772230877076752e-13,0.5337749842974503,3.76,0.0,0.7897807344483851,0.9999999999999818,1.659785478528462e-27,1.7074482658718428e-15,3.1822903131532477e-22,4.065053496501974e-11,4.0650534965070646e-11,9.266035481733463e-27,2.119433361459784e-20,9.350262633472138e-25,1.7529720304299333e-29,1.7695727929790193e-28,1.8218184105043477e-14,3.743720022880588e-24,1.01426433970011e-14,3.818577479909374e-20,5.1994088113052773e-20,8.075471050386342e-15,1.3800403154956008e-26,2.274597195365383e-24,1.1276696543521222e-30,2.9708726118780973e-24,3.2783633837704156e-32,4.113718198568992e-37,4.043113090233295e-21,1.0143101726800068e-32,1.0043319165003752e-45,5.718174538187901e-23,1.4607856165439851e-32,6.256623986201404e-38,1.5987940807848935e-42,6.280024103092036e-45,2.816823370589388e-15,2.5876982773320827e-22,2.8168234361917066e-15,3.74285803907928e-29,1.0316017334497884e-44,2.2869510150103288e-29,1.5696635955773052e-18,1.0176298045243288e-37,3.3862337363670694e-51,1.0212880742726842e-25,1.4596657102133286e-34,1.2564845239159767e-37,2.4942310744625215e-39,8.57346624061447e-50,5.3276306124495615e-46,2.097005726609768e-28,4.126035290023911e-37,1.0207284246853534e-37,2.0526644724002472e-40,8.602979535883703e-55,2.696686506713573e-49,5.831910240580621e-60,5.547696097381235e-19,1.7045957501113495e-35,2.1668082368746798e-48,1.9294997005815647e-41,3.04150492570183e-45,1.6125172897607725e-26,1.569544496619793e-18,1.147450491960141e-37,1.7074481001089047e-15,1.128489647412379e-27,1.0371373941177671e-22,9.680865099383203e-34,3.884465189561904e-32,4.9029243525732514e-27,5.547196780173946e-19,4.670923031646581e-50,6.121404524507522e-32,5.624144477787935e-51,1.4794841297330587e-51,2.5546190416448725e-38,2.521932391009099e-53,1.1573413632516963e-47,4.0408887370230826e-23,3.50584597596228e-43,2.2075728943000288e-38,2.893912881710609e-51,2.0893930904834844e-52,6.37121281653631e-48,7.269714336296158e-60,1.7299930461974434e-38,2.1190167793561436e-20,9.488729518133832e-56,3.795587409641975e-50,1.031906178403518e-44,3.0467731047069267e-31,1.537872519273318e-51,1.706854718405634e-48,1.7600776563640074e-52,1.2977842283130794e-48
1e-12,0.5337749843013604,3.76,0.0,0.7897807344367269,0.9999999999999766,4.9900189766205256e-27,2.1968574617841853e-15,5.918736522709824e-22,5.2302274092617976e-11,5.230227409271264e-11,1.7219182115034293e-26,2.7269940172932213e-20,1.7390399448873824e-24,5.270123435327261e-29,5.319673031063414e-28,2.3440113202521702e-14,6.962934424574976e-24,1.304982997249394e-14,6.21366271100692e-20,9.670342062588488e-20,1.0390144789590197e-14,2.566727317869765e-26,4.230616449745567e-24,3.3902266970100674e-30,3.886389845737731e-24,6.096959290905045e-32,1.2366837696950936e-36,7.519717989839251e-21,3.049439942951968e-32,5.3218810772165554e-45,1.0635190837694485e-22,2.717227166307057e-32,1.8812602899536153e-37,4.806642966217874e-42,3.3285543234034633e-44,3.624214582592704e-15,4.812848469203055e-22,3.6242147046062524e-15,6.961781835036893e-29,5.463860032972073e-44,4.2532120258324987e-29,2.0195880345294642e-18,3.0594242219069416e-37,1.7955423636284486e-50,1.8994825645095598e-25,4.388358255096432e-34,3.784536731513862e-37,7.50067490885697e-39,4.536482019287926e-49,1.6013551282568552e-45,6.395372746292667e-28,1.2404626498199942e-36,3.0687451914868717e-37,6.171821099314779e-40,4.559650987678704e-54,1.4288113570205884e-48,3.0910591420544744e-59,7.137842060759062e-19,5.124728015367399e-35,1.1489912585315252e-47,6.020105564892952e-41,9.341780532941016e-45,2.999113578684128e-26,2.019366529696597e-18,3.4498183760681653e-37,2.1968571534824333e-15,2.098872971374356e-27,1.928837580168107e-22,2.9351453165153922e-33,1.1674646207796359e-31,1.472998286709626e-26,7.136913427533667e-19,2.4773257898724877e-49,1.1384705450248544e-31,2.978927086380866e-50,7.959610440598382e-51,7.679776488718102e-38,2.4053982258607845e-52,6.133306467657677e-47,7.515622621788664e-23,1.0550125138319946e-42,6.628439613164087e-38,2.860766958140448e-50,2.065492426911204e-51,3.376262028083412e-47,7.185731663091088e-59,9.160516808349933e-38,2.7262140513913784e-20,7.188487859888542e-55,2.0117099088776014e-49,5.468557679135017e-44,5.666159046416091e-31,8.153518030183796e-51,9.045473710808882e-48,9.315375612135653e-52,6.877583461287075e-48
1.5544514463324962e-12,0.5337749843013604,3.76,0.0,0.7897807344077116,0.9999999999999636,1.3278367893222726e-26,3.4149084426055543e-15,1.2729256262335432e-21,8.13013456082005e-11,8.13013456084041e-11,3.70131257887926e-26,4.239102614612957e-20,3.7400845954035295e-24,1.4023677218570356e-28,1.4155230501437099e-27,3.643655035999235e-14,1.4974976887627594e-23,2.0285291605184665e-14,1.2174596709091546e-19,2.0797686373641817e-19,1.6150949126466005e-14,5.520176658917116e-26,9.098794635204101e-24,9.02132200129081e-30,6.164946672980771e-24,1.3111934771339925e-31,3.2907359582936556e-36,1.6172358854094453e-20,8.114509895627158e-32,1.6067480125781951e-44,2.2872755183341486e-22,5.844282960958984e-32,5.0062163713467154e-37,1.2790398714706536e-41,1.00497396504823e-43,5.633665295617999e-15,1.0350844886762694e-21,5.6336655580288984e-15,1.497310103296563e-28,1.6494949383311398e-43,9.146880090892166e-29,3.1393685959460877e-18,8.141081275964287e-37,5.421550251421727e-50,4.0851498325527586e-25,1.1677344356326191e-33,1.0076401487532383e-36,1.9960808216207984e-38,1.3693184660267487e-48,4.260887532210511e-45,1.709323091484398e-27,3.300854286340054e-36,8.165888547959484e-37,1.642365700978823e-39,1.3766671675506775e-53,4.3137079265437743e-48,9.332689349271294e-59,1.109542779171541e-18,1.3636818705588291e-34,3.469343326037827e-47,1.6200883790544752e-40,2.5022027138313613e-44,6.450100981113053e-26,3.1388922214091785e-18,9.179995665077856e-37,3.4149077795504713e-15,4.513981574556977e-27,4.1481180826369464e-22,7.830798950930664e-33,3.106299793737036e-31,3.918775432333111e-26,1.1093430668561127e-18,7.480433395155397e-49,2.448410960632642e-31,8.993190026678546e-50,2.408747292197602e-50,2.0435366509118164e-37,7.76433603891749e-52,1.8517583728030584e-46,1.6163606868472132e-22,2.8082062042149796e-42,1.7631177379369418e-37,9.260455977117115e-50,6.686117386653183e-51,1.019348798268961e-46,2.3260417831829667e-58,2.7653746670192166e-37,4.2374182521539775e-20,2.2717760955300185e-54,6.0738389974404185e-49,1.6510580912790234e-43,1.2185336949276765e-30,2.461866329233839e-50,2.7309969221375725e-47,2.8119145876954356e-51,2.0764694666544466e-47
3.1089081635821377e-12,0.5337749843091808,3.76,0.0,0.7897807343263644,0.9999999999999272,1.0622734274721878e-25,6.829829790302219e-15,5.0917396661053266e-21,1.6260296688618517e-10,1.6260296688699945e-10,1.476448221836117e-25,8.47921479229577e-20,1.4960060586345482e-23,1.1218683482174215e-27,1.132192114946079e-26,7.287345866604285e-14,5.990022491948731e-23,4.0570396104126436e-14,4.249867408475085e-19,8.31905198289316e-19,3.230176205990281e-14,2.2080661242758323e-25,3.6398146845227726e-23,7.21693699152157e-29,1.3282553347509335e-23,5.243519379826566e-31,2.6321837276741094e-35,6.468819384661505e-20,6.491595757868237e-31,2.5701867531051846e-43,9.149077895948034e-22,2.338607945219494e-31,4.0064052525600893e-36,1.0232301603989753e-40,1.608487462746789e-42,1.1267347500181028e-14,4.1403477883790194e-21,1.1267348549829625e-14,5.990529827842267e-28,2.6357562502359283e-42,3.6579851715842625e-28,6.2788708762360294e-18,6.512856277089438e-36,8.685839327757429e-49,1.634045494655762e-24,9.341822167202169e-33,8.100243354287235e-36,1.5979592412076646e-37,2.183770769794959e-47,3.4067350054255344e-44,1.418061189227664e-26,2.6406937765223023e-35,6.532731149282265e-36,1.3142555665492032e-38,2.2032560413557758e-52,6.898701804585506e-47,1.4937387590867433e-57,2.2190885102748334e-18,1.0909441300035536e-33,5.558736601729507e-46,1.4184348871908587e-39,2.112157456872802e-43,2.5800461659937846e-25,6.2769655629421605e-18,7.344535864649234e-36,6.829827138075477e-15,1.8055972422382907e-26,1.6588894594300422e-21,6.402183075479653e-32,2.482983969157538e-30,3.1293035768711654e-25,2.2182897836214944e-18,1.1990787886972287e-47,9.792362535210446e-31,1.437152509242336e-48,3.986940933875703e-49,1.6345562477332785e-36,2.4356005901959546e-50,2.9628120445469455e-45,6.465434956223404e-22,2.2521955992566467e-41,1.405795359628633e-36,2.963261328078069e-48,2.1395647171920044e-49,1.6307910725855725e-45,7.441521823703499e-57,4.416211730464397e-36,8.472333121951769e-20,6.0462004233107475e-53,9.721032304576285e-48,2.6416856165771803e-42,4.8726937377024826e-30,3.942997147732424e-49,4.369629529856531e-46,4.485599819798825e-50,3.3223529271783878e-46
6.217821598081421e-12,0.5337749843248217,3.76,0.0,0.7897807341636702,0.9999999999998543,8.498213560940644e-25,1.3659676462610746e-14,2.0367178257748655e-20,3.2520620940864716e-10,3.252062094119034e-10,5.873406492678268e-25,1.696329760666001e-19,5.983779185055506e-23,8.97449360098418e-27,9.053877029480741e-26,1.4574797845056537e-13,2.3960252461162573e-22,8.113983745810692e-14,1.5759320143324084e-18,3.3275900467533798e-18,6.460281506362181e-14,8.832194323206712e-25,1.4561576453031798e-22,5.773330934805167e-28,3.0854926171472887e-23,2.096396933712822e-30,2.105090050926085e-34,2.5874185631152163e-19,5.19323404093286e-30,4.110328430605525e-42,3.659597856904818e-21,9.361557304583116e-31,3.2074023527640387e-35,8.18577706554474e-40,2.5752615017314965e-41,2.2534705327334158e-14,1.6561406646198785e-20,2.2534709525952515e-14,2.397234322550339e-27,4.2062379586234446e-41,1.4625753614063745e-27,1.2558244554809972e-17,5.210240137030608e-35,1.3933609201741688e-47,6.536041542274519e-24,7.473339148924963e-32,6.54267892963348e-35,1.280111098004938e-36,3.4719017828307184e-46,2.722224040545657e-43,1.2149783902434711e-25,2.1125590412918127e-34,5.226186404832578e-35,1.0519809072839495e-37,3.5270773241438657e-51,1.1027560267255908e-45,2.3915986698801215e-56,4.438177541747738e-18,8.727491981223523e-33,8.918853477171919e-45,1.3305132686957908e-38,1.866396732012362e-42,1.0320191484642694e-24,1.255062480905374e-17,5.876455866723567e-35,1.3659665853692987e-14,7.222398318114973e-26,6.632671656503381e-21,5.341244032632325e-31,1.983095462761064e-29,2.4943283449127076e-24,4.434983627757635e-18,1.9255808879842396e-46,3.915905367081564e-30,2.2938215177851516e-47,6.804255465470848e-48,1.3072005247830304e-35,7.715218062900512e-49,4.740462653709662e-44,2.586157884211005e-21,1.8107687353252782e-40,1.117183876085568e-35,9.481826423922581e-47,6.846603389094243e-48,2.6087136853118415e-44,2.3801112526282754e-55,7.039191514459149e-35,1.693461728653882e-19,1.7389751737213797e-51,1.5563715893552993e-46,4.226646677556096e-41,1.9479180714826312e-29,6.321585744813603e-48,6.99146982950843e-45,7.13426293176258e-49,5.315734168238297e-45
