Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159)
2.5695669050789634e-13,0.06569545054778306,3.76,0.0,0.7370813790876595,0.9999999999999986,1.341229998344848e-28,1.0902508654529719e-18,1.5342619738722036e-23,2.8935406407024956e-13,2.8935406407029667e-13,8.427334351766498e-31,1.9930486717650274e-28,2.0053689142951467e-29,1.048094280790763e-33,5.019504645147782e-31,1.470084411525802e-15,1.6799221585098285e-25,9.022117032513366e-16,7.3947715352616e-23,1.0566935929728995e-20,5.67845450409433e-16,4.5792303806025066e-30,2.9067443483509316e-27,4.7706450923610905e-35,2.884713704370057e-27,3.146938278276889e-39,1.1456669356390995e-39,6.190059312570413e-21,1.0868463409488301e-35,5.688114636512189e-47,8.455256139120272e-24,4.089829219721036e-38,5.007501870718742e-43,1.633442635917615e-45,3.004912142297578e-49,3.8968654671757584e-18,6.884582551390389e-24,3.896871158230372e-18,5.938207659939017e-33,5.6565892856109745e-49,3.2309242207769246e-33,6.699994796835999e-22,7.686245144829362e-44,1.3560126458325733e-57,5.670070761907262e-29,1.4141579137458716e-36,8.154284622912775e-42,2.9966341737496294e-44,1.424281167988087e-54,2.22974716648187e-48,5.977414070109644e-31,1.8588165014433566e-43,1.041310845182424e-43,8.140172574017e-46,2.0272626642483666e-62,1.2462801233457102e-53,4.258838795768046e-67,2.1440965151418377e-22,9.698115326958926e-38,1.9028725865730616e-52,1.834985321655003e-44,5.468870037105836e-49,4.3091571844481174e-30,6.698677628114331e-22,3.558422925328843e-43,1.0902506899965387e-18,1.8609502287117221e-31,1.1694366411464255e-25,2.2581446303782737e-35,9.181345609995753e-34,1.396614933787549e-29,2.1436265856789266e-22,2.0375817251577928e-56,3.4685234901265424e-36,7.433566616964463e-58,5.8149912230709924e-58,4.585021414579174e-44,1.6293265369705695e-59,6.079830087462495e-52,1.0298663880988717e-24
5.141366274888664e-13,0.06569545054778653,3.76,0.0,0.7370813790873684,0.9999999999999971,1.0737837256446075e-27,2.181449302683298e-18,6.140950496617425e-23,5.7895952176682e-13,5.789595217670081e-13,3.363871705546174e-30,1.2494685483667427e-27,8.026481701317684e-29,8.390852874915688e-33,4.017601950844164e-30,2.9414670998774388e-15,6.724107888678306e-25,1.8051817639760885e-15,2.46252521893892e-22,4.2294867376574234e-20,1.1361761848440218e-15,1.8328695299658434e-29,1.163556450403574e-26,3.8193217761576396e-34,5.923152162897923e-27,2.519387163064966e-38,9.172746704454924e-39,2.477603002647592e-20,8.70128292328897e-35,9.10857569040266e-46,3.384265830241567e-23,3.2742798332505365e-37,8.018355789353127e-42,1.3077362380378106e-44,9.623598111904327e-48,7.797102758361525e-18,2.7556230105615205e-23,7.797125537372893e-18,2.3770683785016008e-32,9.048241896541284e-48,1.2931122234194447e-32,1.340610602742161e-21,6.155141726113346e-43,2.171343245796662e-56,2.26949863019012e-28,1.1321694307428459e-35,1.2937148266263718e-40,2.4182380045246748e-43,2.2692877307105567e-53,1.7816529486269896e-47,4.902465725683737e-30,1.4885606340026165e-42,8.33893121872583e-43,1.303461070471296e-44,6.4925659954365e-61,3.98813332987806e-52,1.3639451601390994e-65,4.290055487756479e-22,7.764317556635107e-37,3.047039017661651e-51,1.591432204532551e-43,4.422264685405407e-48,1.724785750636097e-29,1.3400834625015848e-21,2.9454651751641654e-42,2.1814486004005e-18,7.448650695706386e-31,4.67947662646281e-25,1.892618549706037e-34,7.339989507896484e-33,1.1166658203282372e-28,4.288174900350502e-22,3.264258994779222e-55,1.388074821996983e-35,1.1897496741177947e-56,9.716130772335932e-57,3.671554457981189e-43,4.093850843555152e-58,9.738953920356809e-51,4.122146164652651e-24
1e-12,0.06569545054779345,3.76,0.0,0.7370813790868185,0.9999999999999942,8.17668618067608e-27,4.242938293975135e-18,2.354997311672282e-22,1.126081066416654e-12,1.126081066417375e-12,1.283108115815876e-29,8.206329043549191e-27,3.078009250060924e-28,6.389268291328584e-32,3.0578346498558454e-29,5.721257440945099e-15,2.578743213486635e-24,3.5109971474327356e-15,8.504161238744211e-22,1.6219873032091155e-19,2.2098416113785973e-15,7.028979072066514e-29,4.4630321380273394e-26,2.9082918657666832e-33,1.2211448921280734e-26,1.91841154811177e-37,6.985772396615032e-38,9.501412650833443e-20,6.6259315668690626e-34,1.3822923911280558e-44,1.297843995841456e-22,2.493276640259536e-36,1.2167435329291778e-40,9.958319204789965e-44,2.9153654796565106e-46,1.5165377269614802e-17,1.0567850877345134e-22,1.516546462739738e-17,9.117913481659052e-32,1.3701665513447235e-46,4.958365672963618e-32,2.6076103714477483e-21,4.6876321951445636e-42,3.294907872438531e-55,8.703527997800583e-28,8.621282011129024e-35,1.95408696592929e-39,1.8697068477184017e-42,3.412858058978498e-52,1.351476475039257e-46,3.909318629338143e-29,1.1336898660703223e-41,6.350941411675566e-42,1.977936238172835e-43,1.9668588822966553e-59,1.2062128135299545e-50,4.13192522364773e-64,8.344192126812859e-22,5.912464264906111e-36,4.623809338776479e-50,1.3964433138005311e-42,3.43385392849302e-47,6.614595156915991e-29,2.605589308361021e-21,2.388190039931869e-41,4.2429356007046184e-18,2.856575996323983e-30,1.7935954786560794e-24,1.5687965880414574e-33,5.573370613026549e-32,8.481239560626508e-28,8.336982710526502e-22,4.9554243126022373e-54,5.321499239228728e-35,1.8027400329557966e-55,1.5959829564978714e-55,2.795987428940398e-42,1.0701198868116698e-56,1.4781265080243487e-49,1.5808507728226064e-23
1.0284965014508068e-12,0.06569545054779345,3.76,0.0,0.7370813790867862,0.9999999999999941,8.593280395359562e-27,4.3638472312501386e-18,2.4571034317090617e-22,1.1581704371595049e-12,1.1581704371602571e-12,1.338634496927324e-29,8.614357712533669e-27,3.211462055898485e-28,6.714793545894796e-32,3.213616776758426e-29,5.884295661088681e-15,2.690552021841756e-24,3.611045377654838e-15,8.858510834421302e-22,1.6923124356983394e-19,2.2728134469108642e-15,7.333737470172825e-29,4.65655056118676e-26,3.0564660575082164e-33,1.2580265481319439e-26,2.0161522879082874e-37,7.341697465352428e-38,9.913367972337192e-20,6.963516710436834e-34,1.4580232936969942e-44,1.3541150408370345e-22,2.6203064039471608e-36,1.283404213297279e-40,1.0465686839415951e-43,3.080710991152635e-46,1.5597535891110933e-17,1.1026047924776882e-22,1.5597627036520138e-17,9.513272574625848e-32,1.4452216446036538e-46,5.173337424595538e-32,2.6819215107305585e-21,4.926467068696008e-42,3.4754231846311686e-55,9.080891959732996e-28,9.060527938248876e-35,2.061108837422652e-39,1.965184247832761e-42,3.5997168420326764e-52,1.4202926600818599e-46,4.109851530846211e-29,1.1914516144843745e-41,6.674523273345823e-42,2.086299736701248e-43,2.078409671872943e-59,1.274619630340925e-50,4.3662681542917176e-64,8.58197236947561e-22,6.213699069033415e-36,4.877130336644315e-50,1.4690125295512948e-42,3.6093166636487885e-47,6.901388664564134e-29,2.6798128271789817e-21,2.5109848811351275e-41,4.3638444212056736e-18,2.9804305136482593e-30,1.87134640010739e-24,1.6497080453493268e-33,5.857205883179102e-32,8.91318112722438e-28,8.574450410634056e-22,5.226920925556647e-54,5.552199557371592e-35,1.9014949841370437e-55,1.6838907423185137e-55,2.938441497403429e-42,1.130482676643839e-56,1.5591084779798683e-49,1.6493927618039618e-23
2.0572162493746873e-12,0.0656954505478073,3.76,0.0,0.7370813790856219,0.9999999999999882,6.875525321720541e-26,8.728647304800727e-18,9.829400341660996e-22,2.316592267943048e-12,2.3165922679460566e-12,5.29747265938406e-29,6.338406312341427e-26,1.2846530410793756e-27,5.372152776859876e-31,2.5686869595506517e-28,1.1770205504227972e-14,1.0764224184209625e-23,7.222466601529734e-15,3.3448804910954634e-21,6.770086279827564e-19,4.545991147957514e-15,2.933870060858935e-28,1.8635698498728417e-25,2.4453938064250062e-32,2.9100023025789013e-26,1.6130311274997758e-36,5.875613125801347e-37,3.9657756766426145e-19,5.5716247392367136e-33,2.3334974507070724e-43,5.417084988418408e-22,2.0964630849821397e-35,2.0536888591943078e-39,8.373854527976608e-43,9.85947976957393e-45,3.119823635988327e-17,4.411110352773175e-22,3.1198600998411506e-17,3.8074509456793375e-31,2.3030081951156384e-45,2.069035357393648e-31,5.364897970423546e-21,3.941946326966624e-41,5.561359858539834e-54,3.6329011133060284e-27,7.249369464254855e-34,3.2905593617375615e-38,1.6199339151844808e-41,5.661874189253448e-51,1.1276352379897342e-45,3.584490708631038e-28,9.534023365388209e-41,5.340968451420545e-41,3.338480858481987e-42,6.651763526332213e-58,4.066136459372716e-49,1.3973766350468476e-62,1.7165801880838825e-21,4.971719711423057e-35,7.804623649494933e-49,1.4879215485717373e-41,3.0002321709595807e-46,2.76100407706171e-28,5.356466372390527e-21,2.2548159180007993e-40,8.728636062805034e-18,1.192366282389635e-29,7.478182522881935e-24,1.5342741305362248e-32,4.659617994954923e-31,7.094467625100287e-27,1.7135731850048104e-21,8.36891933783902e-53,2.2197161950884485e-34,3.0330388256829347e-54,3.105447584405807e-54,2.350884269840705e-41,3.329778222363177e-55,2.495201510927833e-48,6.598623956259053e-23
4.114655745222449e-12,0.06569545054783499,3.76,0.0,0.7370813790832932,0.9999999999999765,5.500295197693243e-25,1.7458264317506753e-17,3.931589485221897e-21,4.633435929502833e-12,4.633435929514852e-12,2.0741865818557477e-28,4.849033875058124e-25,5.1379034452345456e-27,4.2970069083224144e-30,2.050842600894133e-27,2.3543035934875133e-14,4.3062513893892564e-23,1.4444085256112477e-14,1.2981280752780604e-20,2.7080425775332963e-18,9.091959290678316e-15,1.1735615583501041e-27,7.460041468809101e-25,1.9561113999429028e-31,8.20339352865753e-26,1.290232252292543e-35,4.7027597640512e-36,1.5862657622002107e-18,4.457328426863128e-32,3.734568630228989e-42,2.1668048244539523e-21,1.6770414980065764e-34,3.285674195768202e-38,6.699260745230667e-42,3.1548095584217986e-43,6.239897412461778e-17,1.7645663114997765e-21,6.240043277776644e-17,1.5243223440155923e-30,3.654157173129798e-44,8.271727296126048e-31,1.0732269434523679e-20,3.1535963202291814e-40,8.897642607004658e-53,1.4532411266605025e-26,5.799359076757535e-33,5.258669145851175e-37,1.3719243431343661e-40,8.762580279967196e-50,8.884053452605027e-45,3.334250510090189e-27,7.628178879516227e-40,4.273311853386529e-40,5.341223387433095e-41,2.1284387602782796e-56,1.292740016295655e-47,4.471288423248301e-61,3.4333443910986185e-21,3.977459615117979e-34,1.2487475450400063e-47,1.6903494665533478e-40,2.579845243094747e-45,1.1044908917356165e-27,1.0698576313682624e-20,2.1969195590162007e-39,1.7458219345959797e-17,4.7698533288316555e-29,2.984794563102856e-23,1.564572299786043e-31,3.685399561331615e-30,5.616969167597905e-26,3.421333525073297e-21,1.340309856786837e-51,8.867405992344208e-34,4.821071581565164e-53,6.279340529101629e-53,1.8802030527851165e-40,1.019315421620982e-53,3.992591392855445e-47,2.6396475110811995e-22
8.229534736917972e-12,0.06569545054789036,3.76,0.0,0.7370813790786359,0.9999999999999529,4.399409629765868e-24,3.491756580483597e-17,1.5723073741682193e-20,9.267123252593196e-12,9.267123252641129e-12,7.957897379587929e-28,3.7898921188902214e-24,2.0543439723830993e-26,3.435972346324288e-29,1.6338997676037473e-26,4.709273866600412e-14,1.7227396460805384e-22,2.8882429158077266e-14,5.1119551476869866e-20,1.0830912772272298e-17,1.8182346802390515e-14,4.6937814902872554e-27,2.9882365290112063e-24,1.564340707863041e-30,3.239871711994515e-25,1.0317308114992955e-34,3.7653009111940953e-35,6.343932672690614e-18,3.5654008258226444e-31,5.977506271725939e-41,8.66592819521989e-21,1.3412358971381316e-33,5.255547472243617e-37,5.358920545744581e-41,1.0092366236587121e-41,1.2479779707560746e-16,7.058380990840954e-21,1.2480363176824147e-16,6.107281288213296e-30,5.750050609172299e-43,3.304762480297096e-30,2.14726863003859e-20,2.5224629563561212e-39,1.423232051714629e-51,5.812900351897472e-26,4.638608308728568e-32,8.407443964551193e-36,1.218860499955162e-39,1.3175227957505948e-48,6.896796093864945e-44,3.391283810987459e-26,6.102920625303457e-39,3.418859681807884e-39,8.543546971958858e-40,6.809127032599914e-55,4.083235154112748e-46,1.4303839984010514e-59,6.866866012668137e-21,3.181648735414097e-33,1.997716082175823e-46,2.151987493119184e-39,2.350589789414499e-44,4.418138359738567e-27,2.13381955041766e-20,2.386093309968625e-38,3.491738591209348e-17,1.908018988457153e-28,1.1886140694695228e-22,1.7730138471815622e-30,2.882121480789121e-29,4.401495053526562e-25,6.818964991030638e-21,2.1479934089993073e-50,3.537394509669133e-33,7.606384188763543e-52,1.5443106650604045e-51,1.5030709796008435e-39,3.186848510301652e-52,6.387606189532949e-46,1.0558884570601546e-21
1e-11,0.06569545054800112,3.76,0.0,0.7370813790766321,0.9999999999999427,1.1021133045726433e-23,4.2429652001728256e-17,2.5864099278181274e-20,1.1260810664050047e-11,1.1260810664128664e-11,1.2572636416501835e-27,9.418015603877858e-24,3.3786822263939026e-26,8.604194670142072e-29,4.071097177449509e-26,5.722869524373658e-14,2.834897863377223e-22,3.509045414866115e-14,8.374942161329533e-20,1.7818333579520688e-17,2.2092238956453592e-14,7.722050625183249e-27,4.9238294578783435e-24,3.9180165845479086e-30,6.422049432317924e-25,2.5837317631882137e-34,9.445666731321762e-35,1.0435960060426286e-17,8.932539954776427e-31,2.528007859797552e-40,1.4256147739112485e-20,3.359482732971391e-33,2.220299901967154e-36,1.3426577976196594e-40,7.735147656008409e-41,1.5164319323847175e-16,1.1613611365098981e-20,1.5165279340921613e-16,1.0065728115245983e-29,2.3669892800079594e-42,5.430709935344374e-30,2.6098733462782434e-20,6.319237205950458e-39,6.01283540773227e-51,9.564066982008971e-26,1.1620332787130362e-31,3.5516802744051155e-35,3.4713955155915594e-39,5.094929125299234e-48,1.6620280701109484e-43,1.0843353161659885e-25,1.5293658710577128e-38,8.567512063157043e-39,3.6094281989313185e-39,5.218981615893417e-54,3.0602471918788835e-45,1.0962974571206538e-58,8.344165063005586e-21,7.971431302172738e-33,8.441785560482654e-46,8.14383340651883e-39,6.873704304865043e-44,7.269625334650433e-27,2.587793235211706e-20,8.141759895767691e-38,4.242935600634488e-17,3.1394670127347843e-28,1.946628236409497e-22,6.1213287444450556e-30,7.006411744292828e-29,1.0727486729238505e-24,8.265594845097548e-21,9.102613277153043e-50,5.803850522423094e-33,3.145165033223492e-51,9.80065455161031e-51,3.762563765919354e-39,2.4168760554613767e-51,2.6993977646521375e-45,1.7373425496826237e-21
1.645929272030902e-11,0.06569545054800112,3.76,0.0,0.7370813790693213,0.9999999999999057,3.517955668074141e-23,6.983643862314537e-17,6.286220016740588e-20,1.85344978986571e-11,1.853449789884768e-11,2.9408860706705736e-27,2.9951430076125884e-23,8.210343497435975e-26,2.7459724642563863e-28,1.2962868067078859e-25,9.420830275207224e-14,6.89245020660188e-22,5.773955744672293e-14,2.0279489911108058e-19,4.331095255100302e-17,3.635692884026912e-14,1.8770263310316247e-26,1.1985567169212284e-23,1.2505070944356125e-29,1.803177587667249e-24,8.245988266151548e-34,3.016967999254264e-34,2.5365144647134307e-17,2.8513789825890486e-30,9.570279036196547e-40,3.465127503008024e-20,1.0722771562366794e-32,8.403338490226613e-36,4.286028785862051e-40,3.22736851097589e-40,2.4958483356568287e-16,2.82327266955827e-20,2.496081715520477e-16,2.4507562872891815e-29,8.904790875240456e-42,1.3186929278638063e-29,4.297621385336479e-20,2.017123237493176e-38,2.2757355712538224e-50,2.3249669186011513e-25,3.709216950650158e-31,1.3442147343600404e-34,1.1689451713662951e-38,1.8876263170581947e-47,5.20950424201151e-43,3.8031176787322423e-25,4.882476990850673e-38,2.735164386157321e-38,1.3660925161202688e-38,2.1775485774922314e-53,1.2735416569900587e-44,4.574128633848811e-58,1.3733882218457072e-20,2.5446277214410083e-32,3.195206386887124e-45,3.0004237841826046e-38,2.337564945566361e-43,1.767287325098691e-26,4.2440521737787415e-20,2.9140497376478903e-37,6.983571904365746e-17,7.632231386325832e-28,4.712135977512035e-22,2.1985542150480163e-29,2.205330288132421e-28,3.3806974834263514e-24,1.3543419765022657e-20,3.4475562650179334e-49,1.407269551438722e-32,1.1844773956712432e-50,3.9922760347644153e-50,1.200600440866396e-38,1.0071830634466312e-50,1.02173416588127e-44,4.223531661373302e-21
3.291880868709111e-11,0.06569545054822264,3.76,0.0,0.737081379050692,0.9999999999998114,2.811752621953809e-22,1.396752636022293e-16,2.5120067036093344e-19,3.70692471903176e-11,3.7069247191070934e-11,1.0190293735317314e-26,2.37975573802915e-22,3.278425193785685e-25,2.192222461620938e-27,1.0199724031058786e-24,1.885039946645206e-13,2.758088330270086e-21,1.1537568870772362e-13,8.072375186943922e-19,1.7313704119438664e-16,7.26813378374173e-14,7.503988642730246e-26,4.8195345273864626e-23,9.988289849594734e-29,1.2332481594157296e-23,6.584013877644636e-33,2.4210283398317755e-33,1.0137289432362231e-16,2.279517027675518e-29,1.5331729789153922e-38,1.38501486072932e-19,8.566544875205918e-32,1.342713672460035e-34,3.42688923740818e-39,1.0313185593100478e-38,4.991164761130999e-16,1.1292108342139987e-19,4.992098189372044e-16,9.865459995241228e-29,1.3385792954644765e-40,5.249097073664232e-29,8.607402881181715e-20,1.6122888272226622e-37,3.636367105230715e-49,9.298038552344108e-25,2.9645994711171312e-30,2.14848562033012e-33,1.2447135150467212e-37,2.5375457049250928e-46,3.757074112811137e-42,4.591668481420589e-24,3.906020953567502e-37,2.188150259373238e-37,2.1828690293213895e-37,6.959113157207057e-52,3.8783262819524815e-43,1.4616818523333522e-56,2.7467807283217566e-20,2.0345247935021146e-31,5.108492833074736e-44,4.444353777486604e-37,2.5965342051987396e-42,7.069189604732032e-26,8.394925212299299e-20,3.93810663165943e-36,1.396723853039715e-16,3.0529237363125006e-27,1.851571594735931e-21,2.854428940614099e-28,1.6198445284398325e-27,2.5000590931113986e-23,2.6714962210503415e-20,5.54898236495654e-48,5.568232080177343e-32,1.7974637086243588e-49,1.111397660932868e-48,9.574782875936205e-38,3.198863692514031e-49,1.6337816248855529e-43,1.689343377667696e-20
6.58378406206553e-11,0.06569545054866566,3.76,0.0,0.7370813790134336,0.9999999999996222,2.2451944935019227e-21,2.7935723067318956e-16,1.0028072184574041e-18,7.413874577176943e-11,7.4138745774713e-11,3.2005442744635315e-26,1.8946358659808145e-21,1.3068026819737493e-24,1.7464944957682522e-26,7.896378940398646e-24,3.773530688361869e-13,1.1041035978126906e-20,2.303363493179456e-13,3.216481186961182e-18,6.916851811900229e-16,1.452312702436672e-13,2.9982609916310197e-25,1.9470435001004008e-22,7.9653811412456785e-28,9.211435225653912e-23,5.246775282692167e-32,1.948638281975913e-32,4.047855507297206e-16,1.8210490025504162e-28,2.4590778136286432e-37,5.531704975180616e-19,6.834496600344301e-31,2.142493495160828e-33,2.738405518658452e-38,3.2909700330670387e-37,9.980100971764302e-16,4.515988771773019e-19,9.983833898229e-16,3.9960435538831426e-28,1.9095897563288824e-39,2.0793560656210384e-28,1.7263257472047962e-19,1.2876135192292481e-36,5.802233995848946e-48,3.717696185770411e-24,2.3672088653331693e-29,3.4310567738489394e-32,1.489188370763256e-36,3.27964285882409e-45,2.5619553219287e-41,5.645578223378765e-23,3.124805569814605e-36,1.750508658068834e-36,3.483339520594279e-36,2.221103012559778e-50,1.1312314273369912e-41,4.664271493207778e-55,5.493523442486675e-20,1.625710733875004e-30,8.161176460221982e-43,6.819182282656798e-36,3.224914870390046e-41,2.82766523942368e-25,1.6427376558832044e-19,5.717055576204114e-35,2.793457178133412e-16,1.2211758105801345e-26,7.149646483964382e-21,3.649326282548689e-27,1.1062833749446026e-26,1.7262575343284517e-22,5.1993598507045244e-20,8.975965784594878e-47,2.1798754039822462e-31,2.599306901870379e-48,3.2148574856674697e-47,7.612048029939078e-37,1.0172637533279311e-47,2.61080804961388e-42,6.756716191915163e-20
9.875687255421947e-11,0.06569545054910866,3.76,0.0,0.7370813789761752,0.9999999999994326,6.4129441000439705e-21,4.190435145999159e-16,2.128036158312519e-18,1.1120824435135201e-10,1.1120824435750744e-10,5.834279937730803e-26,5.407576617446261e-21,2.770268737374585e-24,4.981955951509523e-26,2.2157836397611812e-23,5.66459270161255e-13,2.347488854141935e-20,3.449863047718901e-13,6.822088348085102e-18,1.4685626405325638e-15,2.1768245160626422e-13,6.366411798110376e-25,4.1645522959105695e-22,2.2734642196619966e-27,2.5878537268862993e-22,1.496908417648011e-31,5.591198836827933e-32,8.591325636648304e-16,5.202846810509664e-28,9.061499727629975e-37,1.1742601974823332e-18,1.95116588922624e-30,7.875462082670465e-33,7.825077021083847e-38,1.5008237798439561e-36,1.496734111888072e-15,9.595201898517101e-19,1.4975272416655623e-15,8.5758426165842e-28,6.665270294534644e-39,4.38918135083934e-28,2.5955391324544534e-19,3.818921871522325e-36,2.1333908589027255e-47,7.897858342577875e-24,6.761394967685732e-29,1.2617291995511148e-31,5.120843548236812e-36,1.1066308521399994e-44,6.785598680351128e-41,1.8849321962673364e-22,9.27672889151417e-36,5.196792891652635e-36,1.280465141520739e-35,1.012998039068481e-49,4.979411901447941e-41,2.127120183687559e-54,8.240224495715755e-20,4.645388166017524e-30,3.001676073626111e-42,2.574409317085693e-35,1.1088095425568048e-40,6.008761300670048e-25,2.419931026254657e-19,2.062079670623572e-34,4.190190503114488e-16,2.5950026611977005e-26,1.4827424714251267e-20,1.2279005438410409e-26,2.8949999966136865e-26,4.543028316448696e-22,7.625097889824987e-20,3.4394418702302295e-46,4.564106185092876e-31,9.493386585320317e-48,1.4008996210224716e-46,2.2520942119960207e-36,4.75042288855894e-47,9.948130714541787e-42,1.4357027584711515e-19
9.999999999999999e-11,0.06569545054955168,3.76,0.0,0.7370813789747682,0.9999999999994255,6.681085662328868e-21,4.2431867639025296e-16,2.184588344154079e-18,1.1260810663090745e-10,1.1260810663722119e-10,5.944293614961159e-26,5.633504707835467e-21,2.8437186587202317e-24,5.189792289720128e-26,2.305627943101868e-23,5.736102110811384e-13,2.4101394447987946e-20,3.493041526364029e-13,7.003275645349983e-18,1.5076339997558334e-15,2.2041471478793261e-13,6.535827371426715e-25,4.2771138347224495e-22,2.3684021808320488e-27,2.694140926723057e-22,1.5593743404221478e-31,5.826806586450206e-32,8.819724889661765e-16,5.4204912931926725e-28,9.588076453173551e-37,1.2054889931737507e-18,2.032679191230581e-30,8.331442912242311e-33,8.152570720010519e-38,1.612907458546404e-36,1.5155611157069238e-15,9.850899167305978e-19,1.5163753804664458e-15,8.809739885950959e-28,7.02305641492559e-39,4.504451845867614e-28,2.6285003525481994e-19,3.988628003300169e-36,2.257122261505623e-47,8.108253068415577e-24,7.044101774191434e-29,1.334828130927239e-31,5.3975032502417564e-36,1.1722187998239743e-44,7.055246409531837e-41,1.9808397328999459e-22,9.689732924614878e-36,5.428155747572711e-36,1.3546066386002552e-35,1.0886583270120698e-49,5.334022347252549e-41,2.2859854917974197e-54,8.34394712255409e-20,4.83975892165166e-30,3.175628201960026e-42,2.736974498163579e-35,1.1686855815003816e-40,6.168931202171718e-25,2.448328584910589e-19,2.1793020776399108e-34,4.242935600056719e-16,2.6641761418721146e-26,1.5201548894890092e-20,1.2907413039858665e-26,2.99898121279433e-26,4.707740629924959e-22,7.713001382825424e-20,3.660517747223566e-46,4.681803266445974e-31,1.0058122186309712e-47,1.522302818940803e-46,2.351786966012824e-36,5.148761329902544e-47,1.0582613356550357e-41,1.4739674229084393e-19
1.3167590448778364e-10,0.06569545054955168,3.76,0.0,0.7370813789389168,0.9999999999992427,1.351355207192419e-20,5.587341151254238e-16,3.6255843123252444e-18,1.482777429290654e-10,1.482777429394128e-10,8.747532127735388e-26,1.1390337313025425e-20,4.7152827538392975e-24,1.0485632246110324e-25,4.59493430589734e-23,7.558220368636418e-13,4.006527757586704e-20,4.593264492346509e-13,1.1620076233288509e-17,2.5032042022841035e-15,2.90035016287812e-13,1.0852674801130176e-24,7.145273945341208e-22,4.7874991129243986e-27,5.402425746377413e-22,3.1510571644567135e-31,1.1830284829126196e-31,1.463952474050733e-15,1.0966250796098213e-27,2.300568228306925e-36,2.001224259857333e-18,4.1097048232664126e-30,1.9950207548807286e-32,1.6497378135181769e-37,4.4688913025753524e-36,1.995288577908231e-15,1.6366274796277136e-18,1.9966413793032853e-15,1.4769633692143138e-27,1.613973951529945e-38,7.441638377440496e-28,3.4683792105318706e-19,8.3128791003476e-36,5.40989964108319e-47,1.346928283490426e-23,1.4247702524312737e-28,3.1974487144309248e-31,1.2447018829736472e-35,2.8434533731085277e-44,1.3926091184029573e-40,4.424642241117988e-22,2.0213413622013805e-35,1.1323470625399808e-35,3.24379264928919e-35,3.0165443716440857e-49,1.4369786660721215e-40,6.334003531452773e-54,1.0986884523787521e-19,9.792484815994276e-30,7.608070765475423e-42,6.879268328406534e-35,2.6943760464009653e-40,1.0250191348913235e-24,3.171921615315231e-19,5.166224923789657e-34,5.58692382798291e-16,4.4267730295584976e-26,2.47345391387382e-20,2.8919752909302963e-26,5.648507682056398e-26,8.90474515053553e-22,9.952854310114074e-20,9.29371198484019e-46,7.680821203091087e-31,2.4448047385458827e-47,4.615755638139099e-46,4.892039910374166e-36,1.529875074944294e-46,2.674975023027714e-41,2.44898238222469e-19
