Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520)
2.0475873652184035e-15,0.8170788176707404,3.76,0.0,0.5622619217473656,0.999999999999836,1.8953979113601822e-30,6.531273799502896e-41,2.9360335226874135e-27,2.9787545243068425e-13,1.6385857656152293e-13,1.5365994502624271e-24,3.474271181663608e-22,1.3401687423971245e-13,5.431735848236301e-18,7.615067461693058e-24,8.568601139364148e-19,1.805308523217744e-24,6.495621723091149e-29,8.301084958119559e-35,9.020731164525982e-31,1.0521055547064866e-33,2.3897139285612977e-33,3.523574544272916e-24,5.708818143281025e-48,4.901560787943199e-47,1.8987820167271986e-54,1.1020702526277189e-70,5.431088424285255e-18,6.460971991375068e-25,1.7510275088885393e-38,4.173768703642991e-40,3.1281188863299715e-37,6.290957295228903e-32,2.6339001685137714e-33,3.278737274070024e-60,3.358848119860235e-57,4.7967121805329965e-68,8.876275683167415e-72,5.32535423953378e-52,1.1166424424655154e-36,5.569743069763268e-73,1.4878638750178958e-74,9.674408715805455e-62,2.3827742503932314e-38,2.5257706595489615e-74,1.3043442497874278e-73,2.086472577218663e-62,1.3643445858407526e-33,2.2526246776767924e-46,5.411633231164522e-72,7.672129218284703e-82,2.653843802867904e-66,8.473772770431639e-48,8.720599117653843e-92,2.982084321660007e-78,4.3644199301868935e-89,2.367792038305447e-77,6.375047792576623e-83,7.913106247875407e-38,1.097159761712255e-57,6.922421275315508e-54,5.879667184124607e-79,5.923403993194785e-92,1.1665092013619796e-60
4.096953694264103e-15,0.8170788176707611,3.76,0.0,0.5622619217470675,0.999999999999672,1.517470815738283e-29,5.228994194781999e-40,1.1751784792421353e-26,5.960097032327354e-13,3.2785951500751124e-13,6.1504016401663554e-24,1.3906138872011186e-21,2.6815018170318196e-13,1.0869485305684918e-17,3.048011656078824e-23,1.7151484774772612e-18,7.225937658376059e-24,2.599945611378099e-28,6.645916185037551e-34,3.611275023440277e-30,8.423239872471175e-33,1.9132238191120336e-32,1.410348085201067e-23,9.141526558900675e-47,7.850886017955576e-46,6.081973578389179e-53,7.060291474752847e-69,1.0866893922661644e-17,2.586071976158733e-24,1.401886944848522e-37,3.341553191642907e-39,2.5043864987141542e-36,5.036579122483742e-31,2.1088290275304278e-32,1.0504909453470147e-58,1.0764517479376217e-55,3.07456152294986e-66,5.689207439109689e-70,8.532199442280487e-51,8.939920365237503e-36,3.5711902317079083e-71,9.534391981953262e-73,3.099805894310324e-60,1.923398375588728e-37,1.6197991906745456e-72,8.360584533971057e-72,6.684954751949439e-61,1.0923050229682497e-32,3.607134835301051e-45,3.46784119414795e-70,9.831501142369334e-80,1.7014477056966736e-64,1.3569048867548595e-46,2.2372779854194887e-89,2.427730939383596e-76,5.598150311161068e-87,1.792765676933184e-75,8.170495348103683e-81,6.33527315894959e-37,2.399176565029339e-56,1.1173360943471077e-52,4.06873611239429e-77,7.627869760808098e-90,3.732376286655301e-59
8.195686352355502e-15,0.817078817670802,3.76,0.0,0.5622619217464712,0.9999999999993441,1.2144378361597074e-28,4.18479073401442e-39,4.702243999600395e-26,1.1922782086778076e-12,6.558613917755198e-13,2.4609612591122242e-23,5.564266853938255e-21,5.364167908056241e-13,2.174886929970587e-17,1.2196017864060281e-22,3.4337774989256492e-18,2.8913153215746017e-23,1.0403201956339571e-27,5.318753158086631e-33,1.4454859140709696e-29,6.741148983639594e-32,1.531159925338284e-31,5.643229383964956e-23,1.463231845497803e-45,1.256813209011734e-44,1.9471714226099205e-51,4.520852673152344e-67,2.1738500392311454e-17,1.0347651631528883e-23,1.1219359989272164e-36,2.674258757662923e-38,2.004253302006455e-35,4.030774994007863e-30,1.6878759921534675e-31,3.3636430775705865e-57,3.4472407100883525e-54,1.9692072860852305e-64,3.6437697519692615e-68,1.3672103268336266e-49,7.154639169424485e-35,2.2887238440461363e-69,6.105851198599617e-71,9.926607050184974e-59,1.564480884348685e-36,1.038532628190613e-70,5.354862312589243e-70,2.1405050619812554e-59,8.74175631039206e-32,5.773765087411252e-44,2.2208258301789754e-68,1.2588812685735108e-77,1.0898820613732995e-62,2.171922509351261e-45,5.733569184564438e-87,2.2162769831378596e-74,7.173794515866477e-85,1.500592959005562e-73,1.0464906023685876e-78,5.0701065774455366e-36,5.8954763833498895e-55,1.8167863136090516e-51,2.9902684562875814e-75,9.851777087125344e-88,1.1918688730045163e-57
1.63931516685383e-14,0.8170788176708846,3.76,0.0,0.5622619217452786,0.999999999998688,9.717347686249315e-28,3.3484782932753647e-38,1.8812032649163006e-25,2.384815234931833e-12,1.311865144815664e-12,9.845443326566938e-23,2.2260690221977143e-20,1.0729499857125218e-12,4.3523177603568196e-17,4.879202119312161e-22,6.8792447185477695e-18,1.156713628658055e-22,4.161984542517508e-27,4.255810877745662e-32,5.786929673303969e-29,5.39393874802909e-31,1.2251596196033743e-30,2.2576592023787838e-22,2.341621617478469e-44,2.011438225650475e-43,6.232452348007681e-50,2.894085561775364e-65,4.348169522321476e-17,4.1397306203236533e-23,8.977198700231472e-36,2.1398143407064607e-37,1.603679903385148e-34,3.225201968347375e-29,1.350832255838251e-30,1.0766964748233452e-55,1.1035326995644366e-52,1.2607608334004803e-62,2.3328563767500574e-66,2.192791427904762e-48,5.724775735869119e-34,1.4671559925985503e-67,3.9089448578042627e-69,3.178203181817325e-57,1.2921137037892835e-35,6.662837640299601e-69,3.4284139235308833e-68,6.851726770434023e-58,6.994727447552967e-31,9.239903763862285e-43,1.4217786837601234e-66,1.6109734349040786e-75,6.978285527234511e-61,3.475754360339277e-44,1.4685692477464638e-84,2.265800008159571e-72,9.189398084373968e-83,1.4119166780433382e-71,1.3399322898680221e-76,4.056795788571131e-35,1.601199586027713e-53,2.9980931923622244e-50,2.4065777591291656e-73,1.2816950225306256e-85,3.7946535480235197e-56
3.2788082300903895e-14,0.8170788176710493,3.76,0.0,0.5622619217428935,0.999999999997376,7.774616016135418e-27,2.6790528144850174e-37,7.525421272930231e-25,4.7698893488954045e-12,2.623872648912461e-12,3.9384944960998475e-22,8.905000445546636e-20,2.146016282334381e-12,8.713395546917913e-17,1.9518403438713236e-21,1.3803015858761847e-17,4.627224914050112e-22,1.664950387705452e-26,3.404972228521317e-31,2.3181963451925725e-28,4.315553279463257e-30,9.80219227928679e-30,9.03137166200521e-22,3.746892670189936e-43,3.218730155102596e-42,1.9946250978282927e-48,1.852470056717145e-63,8.696801245156045e-17,1.6560239523626841e-22,7.182450629074832e-35,1.7120156493588544e-36,1.2830221310237752e-33,2.580357853376443e-28,1.0812084687274455e-29,3.445951774363213e-54,3.531971670811128e-51,8.070263325676457e-61,1.4932811633103536e-64,3.5242158988131963e-47,4.580219223026519e-33,9.414807196253753e-66,2.5020713187156763e-67,1.0176356427062564e-55,1.0982595430118783e-34,4.2825576777035206e-67,2.1945930317295928e-66,2.1928893790946396e-56,5.596304038173717e-30,1.478534886739231e-41,9.10081907940369e-65,2.0600504524600958e-73,4.467051720080098e-59,5.561680659907304e-43,3.7604760148436387e-82,2.534551918688024e-70,1.1771261466886927e-80,1.4813943986111544e-69,1.7153776370003631e-74,3.245649104848264e-34,4.6670643071792555e-52,5.087515067844802e-49,2.1704767534922515e-71,1.6922668847325644e-83,1.2015600323258461e-54
6.557794356563509e-14,0.8170788176713788,3.76,0.0,0.5622619217381233,0.999999999994752,6.219987638725789e-26,2.1433693213158283e-36,3.010287627791204e-24,9.540037822644642e-12,5.2478876491720916e-12,1.5754592215222762e-21,3.56214484985312e-19,4.292148502810421e-12,1.7460415618878255e-16,7.807684299851303e-21,2.778190489561711e-17,1.850960346237556e-21,6.66024117414081e-26,2.724107442292542e-30,9.299052420766437e-28,3.4525946052980614e-29,7.842101581516702e-29,3.612695562585595e-21,5.995066781792984e-42,5.150309083216766e-41,6.383182993564008e-47,1.1856862276476558e-61,1.7394035717540305e-16,6.624340836346922e-22,5.746248874816354e-34,1.3696801545363237e-35,1.0263966614270053e-32,2.0643063440677742e-27,8.65711918104293e-29,1.102784330519365e-52,1.1303388360643269e-49,5.16528093754249e-59,9.55759219131743e-63,5.688290250473322e-46,3.66429136673089e-32,6.0557715684427175e-64,1.6013885800349266e-65,3.259587605731919e-54,9.81801275619322e-34,2.7635360673668464e-65,1.4046591176064188e-64,7.017778941079181e-55,4.477240975878092e-29,2.365775720626966e-40,5.824976878879268e-63,2.6311427079358272e-71,2.8591858801556027e-57,8.898847048390442e-42,9.627742470393653e-80,3.010128073504633e-68,1.508410061522112e-78,1.6875415411778837e-67,2.1958338300065385e-72,2.5964894595641805e-33,1.4203540174661846e-50,9.06866399722484e-48,2.195671151412472e-69,2.297654832353185e-81,3.7651806010274864e-53
1.3115766609509747e-13,0.8170788176720379,3.76,0.0,0.5622619217285828,0.999999999989504,4.97610750556997e-25,1.7147766735258627e-35,1.204136852567917e-23,1.9080335753431522e-11,1.049591761795548e-11,6.301943636269122e-21,1.4248867108822086e-18,8.58441145269236e-12,3.505391372362071e-16,3.1231414425279347e-20,5.626506961541827e-17,7.403952533546604e-21,2.6642855728580424e-25,2.179338206268673e-29,3.740408841210229e-27,2.762122175697198e-28,6.273790947428136e-28,1.445107542755534e-20,9.591497843337333e-41,8.24075957277442e-40,2.0426785711331987e-45,7.589032356960111e-60,3.478838876996518e-16,2.6497706280787736e-21,4.597133120571581e-33,1.095774315395589e-34,8.210252037383152e-32,1.6513595832334112e-26,6.937124042037153e-28,3.5290123077245634e-51,3.617264383564649e-48,3.305708638021047e-57,6.1167706976365576e-61,9.259118421898505e-45,2.931409933883349e-31,3.91392203073296e-62,1.0248474132452851e-63,1.0449634046209344e-52,9.504885794102096e-33,1.7974693647799665e-63,8.990059771654969e-63,2.245770681315415e-53,3.581854124368303e-28,3.7853360110129337e-39,3.7281214392828257e-61,3.352911089703e-69,1.829926664813394e-55,1.4237574671505255e-40,2.464678062340288e-77,3.703116497085426e-66,1.9347203515235372e-76,2.026415792716486e-65,2.8107156814624163e-70,2.076995961079304e-32,4.428106628192653e-49,1.7480176542995268e-46,2.437557877285595e-67,3.277185732881036e-79,1.1566868663906394e-51
2.6231711115402224e-13,0.8170788176733558,3.76,0.0,0.5622619217095018,0.9999999999790079,3.980932100695539e-24,1.3719024447665013e-34,4.816574832064346e-23,3.816093554815908e-11,2.0991977428578713e-11,2.5207859263039496e-20,5.6996030747101846e-18,1.7168931388180223e-11,7.063874150014611e-16,1.249272630866416e-19,1.1533294260244407e-16,2.9615795515681847e-20,1.065832991545472e-24,1.7434920858956631e-28,1.5127486879372517e-26,2.209693453117588e-27,5.01902955243115e-27,5.780488308117744e-20,1.5343862543052987e-39,1.318540325146137e-38,6.539243781685781e-44,4.888149190782151e-58,6.957663131180732e-16,1.059903340012459e-20,3.677789867571733e-32,8.766365474146015e-34,6.56649437907955e-31,1.3209038768073045e-25,5.567784236049042e-27,1.1292794470981144e-49,1.3083129446796097e-46,2.3770662139966963e-55,4.3207127431994235e-59,1.5319131424372163e-43,2.345007402130244e-30,2.5537152210473286e-60,6.558070166524433e-62,3.356449774605611e-51,1.0243914083202572e-31,1.189304777512224e-61,6.491140074082476e-61,7.186834437688205e-52,2.8654794271554368e-27,6.056610108228927e-38,2.386017449972126e-59,4.253681065216668e-67,1.54741789394546e-53,2.277739340456675e-39,1.3635566866474097e-74,4.6462366842519196e-64,4.36091365091774e-74,2.509006936726359e-63,3.597605183823547e-68,1.6612247522051914e-31,1.3982417122360027e-47,3.746968413354831e-45,2.8824377259126736e-65,9.55573618914586e-77,3.4269442019262616e-50
5.246360012718718e-13,0.8170788176759918,3.76,0.0,0.5622619216713399,0.9999999999580157,3.184762739614429e-23,1.0976321861744662e-33,1.9266224721856922e-22,7.632215087023115e-11,4.198409654205044e-11,1.0083057623625363e-19,2.2798514271977023e-17,3.4337947402088145e-11,1.4339972111138952e-15,4.997142704417695e-19,2.418748384707314e-16,1.1846125754830065e-19,4.264217018118152e-24,1.394803268565193e-27,6.183585762884085e-26,1.767716433866549e-26,4.015147035758159e-26,2.3122065516223717e-19,2.4541607114542096e-38,2.1096717594320957e-37,2.092592921066588e-42,3.129446318792503e-56,1.3915126219439555e-15,4.239509380981709e-20,2.9423125155665853e-31,7.013241019044783e-33,5.2503724788177354e-30,1.0564103484400131e-24,4.483071928142367e-26,3.6135758191239294e-48,4.201758149978258e-45,1.528764700705811e-53,2.7768194814287844e-57,2.6124419322923443e-42,1.875779682574922e-29,1.6967626953016353e-58,4.195842867309264e-60,1.0818433899255747e-49,1.2417218035898386e-30,8.096141036902262e-60,4.176143177762593e-59,2.2998800447793517e-50,2.2923365381428388e-26,9.690623259980804e-37,1.5270391198804744e-57,5.349726467382379e-65,9.939968579756185e-52,3.6434416916946275e-38,3.496860594445607e-72,5.885867563901638e-62,5.655534493949717e-72,3.1561238931215265e-61,4.604536850757844e-66,1.3283613104620359e-30,4.444192650195135e-46,9.03368708717892e-44,3.536629446872599e-63,1.7028660396014967e-74,9.547817816513446e-49
1e-12,0.8170788176812636,3.76,0.0,0.5622619216021844,0.9999999999199745,2.3384361777255136e-22,8.06096024281547e-33,7.163539580263327e-22,1.4547646477083534e-10,8.002518918435779e-11,3.749033688734015e-19,8.47704823808654e-17,6.545087800887215e-11,2.8102176707293036e-15,1.85808216239199e-18,5.016555102122791e-16,4.404502961738248e-19,1.5861684590886918e-23,1.02414795547521e-26,2.39530057725553e-25,1.2978898990078454e-25,2.9480099103331793e-25,8.59735897190979e-19,3.5783993662283105e-37,3.0782481157606575e-36,6.087023470896742e-41,1.818459037944046e-54,2.65224958173636e-15,1.576264729537937e-19,2.1605081488746555e-30,5.149686288195803e-32,3.8509985629197407e-29,7.752160606613926e-24,3.333475107988656e-25,1.0510510348520316e-46,1.222392779784899e-43,8.87633556914668e-52,1.6123672616997959e-55,4.279585926157423e-41,1.376962990247909e-28,1.057867082266465e-56,2.4355064981001505e-58,3.1917417580135114e-48,1.523291177131501e-29,5.264369197621462e-58,2.425696815631704e-57,6.690426046456112e-49,1.6830795374716523e-25,1.413979024563004e-35,8.869240508978271e-56,6.000249285540139e-63,5.7723621788715695e-50,5.313444768527162e-37,8.108959686726684e-70,6.796203906220032e-60,6.69169711125441e-70,3.6299135138098802e-59,5.343585821768638e-64,9.74453563581423e-30,1.288271243598927e-44,2.1980564617754337e-42,4.016007696596478e-61,3.0786399159467164e-72,2.2072183725733024e-47
1.049273781507571e-12,0.8170788176812636,3.76,0.0,0.5622619215950161,0.9999999999160313,2.5478148080349774e-22,8.782742931758014e-33,7.706371410286406e-22,1.5264464444485644e-10,8.396833273789044e-11,4.033123416557435e-19,9.11941771166082e-17,6.867588400192313e-11,2.952869588869452e-15,1.9988835754016763e-18,5.285830354214481e-16,4.738260199970772e-19,1.706381829211526e-23,1.1158480412116333e-26,2.579489224569051e-25,1.414099237787036e-25,3.2119664757515917e-25,9.248845470524812e-19,3.92387923237237e-37,3.3754556765507004e-36,6.696282204569525e-41,2.0037073045570336e-54,2.7829310756263905e-15,1.6957076367405857e-19,2.3539567910038795e-30,5.610780580191648e-32,4.1957505668121155e-29,8.446207560386745e-24,3.6325367404331124e-25,1.1562519203307006e-46,1.3447443877587302e-43,9.780564368105314e-52,1.7766186320343693e-55,4.696106514802795e-41,1.5002485100995107e-28,1.1657613537504063e-56,2.683609351737305e-58,3.5113674236874183e-48,1.6683166395866193e-29,5.8016545272995134e-58,2.6728032678377634e-57,7.360081748981648e-49,1.833777706892735e-25,1.5505000003928907e-35,9.772751757057625e-56,6.616658943275827e-63,6.360392225598442e-50,5.826443023010481e-37,8.945867979052104e-70,7.494562380401811e-60,7.379461701210544e-70,4.002900160367116e-59,5.8927015552274386e-64,1.061691287924576e-29,1.4172001784095747e-44,2.4165318088342893e-42,4.428620463304148e-61,3.395990755452348e-72,2.426110474664387e-47
2.098549341978969e-12,0.8170788176918072,3.76,0.0,0.5622619214423681,0.9999999998320623,2.0382501612740515e-21,7.02885947993646e-32,3.0824420276397063e-21,3.0528988331614006e-10,1.6793679700512123e-10,1.6131635127387226e-18,3.647762771772649e-16,1.3735137549199257e-10,6.2452240721357236e-15,7.995715731234958e-18,1.2364954952908815e-15,1.8951447873700607e-18,6.831061292354631e-23,8.926831420998077e-26,1.1166362885700043e-24,1.1311561149915437e-24,2.5693199290912784e-24,3.6995394868112735e-18,6.269306232154052e-36,5.400633870828988e-35,2.1427868413499463e-39,1.2834630255056492e-52,5.565471359706405e-15,6.782035845394783e-19,1.8833238661167674e-29,4.488904527437076e-31,3.349331461764337e-28,6.748828643489756e-23,2.9796139742152162e-24,3.6993885348766734e-45,4.303361762479199e-42,6.252700629323702e-50,1.1359718916561042e-53,9.164400409772222e-40,1.199593428600044e-27,8.482672182068455e-55,1.71528739277105e-56,1.1551066581185079e-46,2.4126644286659624e-28,4.506970850439268e-56,1.7100226977624495e-55,2.35550652612377e-47,1.4668692177242202e-24,2.480789062702115e-34,6.25413251834704e-54,7.933847813221847e-61,4.0686198149167725e-48,9.312485724683201e-36,2.2869704348689182e-67,9.567726925376443e-58,9.802799554678746e-68,5.0963639096861064e-57,7.539772592921396e-62,8.477569534486207e-29,4.526414646199724e-43,6.966529188895851e-41,5.604765043362285e-59,7.445989825915171e-70,5.493519041371142e-46
3.1478249024503673e-12,0.8170788177023511,3.76,0.0,0.5622619212897199,0.9999999997480933,5.8281220862352e-21,2.0103345492148075e-31,6.550029536633092e-21,4.579353739095644e-10,2.519052531478668e-10,3.4278446439844164e-18,7.751485646585201e-16,2.0602648527478404e-10,9.79218686889975e-15,1.6991153801724773e-17,2.0789024662531034e-15,4.026946787430122e-18,1.4525471461456777e-22,2.552573391925972e-25,2.516029256939038e-24,3.234195540881466e-24,7.34623127712566e-24,7.861519373554589e-18,2.3060787822278978e-35,2.0398168461654517e-34,9.875515452495016e-39,7.090643250857123e-52,8.347715053117536e-15,1.4410651854930654e-18,5.385381814146112e-29,1.2836689914951088e-30,9.565077802000155e-28,1.928407301518691e-22,8.640534763097647e-24,1.730576448622693e-44,1.9198768720006647e-41,3.3740137319629435e-49,6.164137085381789e-53,3.7023562497075965e-39,3.429091900419782e-27,4.9903285322737294e-54,9.561847209939875e-56,5.455851252573783e-46,8.667042160378045e-28,2.681461452164473e-55,9.218585832788718e-55,1.1018809154814388e-46,4.194076174806308e-24,9.131060867516562e-34,3.4878238035251473e-53,5.085856535727811e-60,2.0188265134706028e-47,3.4258763552122454e-35,1.2328499519206866e-66,6.263813993206162e-57,5.071859377381757e-67,3.3348951617422296e-56,4.925466589340507e-61,2.4214374240301263e-28,2.1167403644435078e-42,3.1118682181589305e-40,3.6650121786325004e-58,3.9830213408712514e-69,2.2787684973980547e-45
4.197100462921765e-12,0.8170788177128948,3.76,0.0,0.5622619211370712,0.9999999996641241,1.2293196632934604e-20,4.241620005380059e-31,1.1173327196086295e-20,6.105811162252373e-10,3.358737011660911e-10,5.8472980609072655e-18,1.322310452607336e-15,2.7470121335262016e-10,1.3593756564912643e-14,2.8985310139589884e-17,3.05580239344673e-15,6.869126026431836e-18,2.4794583630347197e-22,5.3842320839503e-25,4.530372697996011e-24,6.821463959026122e-24,1.5494529166877634e-23,1.3410821998291476e-17,5.845634155673708e-35,5.405651912384128e-34,2.991590071923917e-38,2.4823013126195076e-51,1.1129662188472085e-14,2.4581028737838018e-18,1.1359804170183635e-28,2.7079401644153826e-30,2.015275741919733e-27,4.065015475661719e-22,1.845607972394805e-23,5.58248757623264e-44,6.498292188889499e-41,1.2660751905941194e-48,2.30365158069276e-52,1.0455564303391742e-38,7.231042820173243e-27,1.998579022130268e-53,3.604104871873461e-55,1.7805278333313923e-45,2.16610629440376e-27,1.0954633277133646e-54,3.463079901927512e-54,3.555140741841829e-46,8.84603655848734e-24,2.3158638844895166e-33,1.3150734022120483e-52,2.100691579557336e-59,8.538499192316743e-47,8.684785677083506e-35,8.35199426727239e-66,2.730391942435109e-56,2.819801452643109e-66,1.453059428104032e-55,2.0652636602983766e-60,5.102511663888698e-28,6.826840298315637e-42,9.146836796947581e-40,1.596131447811045e-57,2.6152014882131814e-68,6.756962317339311e-45
6.295651583864562e-12,0.8170788177339819,3.76,0.0,0.5622619208317734,0.9999999994961852,3.3576533865211454e-20,1.1592969406439242e-30,2.3132078700235774e-20,9.158731916336225e-10,5.038105781346724e-10,1.2105389535582198e-17,2.737669226736483e-15,4.120497736773355e-10,2.1794438374605618e-14,6.001177945339401e-17,5.3252441586556104e-15,1.4220367935912122e-17,5.139529051210708e-22,1.4706651827089498e-24,1.0293254953211008e-23,1.8629752505354504e-23,4.231673301926662e-23,2.776538200803421e-17,2.0426008415077227e-34,2.112053589098452e-33,1.3698458414966945e-37,1.4106597915668038e-50,1.6692860556818065e-14,5.088550561592621e-18,3.1029255689359877e-28,7.398200220454092e-30,5.494012862987419e-27,1.1091213253098843e-21,5.1457192642845284e-23,3.072215154985674e-43,3.927000857065665e-40,8.970390334734854e-48,1.6129852823243746e-51,4.6569032608176476e-38,1.9741555537969364e-26,1.709738115600624e-52,2.616546646680578e-54,1.0058817770774075e-44,7.451593539973824e-27,9.776714870084403e-54,2.4610185491451147e-53,1.9576703409049163e-45,2.4159064814100058e-23,8.098903166865878e-33,9.552099397743963e-52,1.72515698153778e-58,7.686840205637003e-46,3.0347672724557546e-34,1.679325927259726e-64,2.643669947516973e-55,4.083518027394594e-65,1.4059698281531784e-54,1.7354963159809423e-59,1.3913836872228169e-27,3.756418375723681e-41,3.9378885081311644e-39,1.5435001311429054e-56,5.041773476443841e-67,3.2940253069955806e-44
8.394202704807358e-12,0.8170788177550696,3.76,0.0,0.562261920526475,0.9999999993282459,7.025332219927638e-20,2.4271184052731022e-30,3.934018668116324e-20,1.2211661927153879e-09,6.717474252261889e-10,2.0586965374452147e-17,4.656047275969622e-15,5.493969303560839e-10,3.093138881264349e-14,1.0206653844169301e-16,8.089251575592e-15,2.418304060150419e-17,8.751415604381833e-22,3.0772382315532957e-24,1.9055269321715988e-23,3.8976365887913514e-23,8.853401447200027e-23,4.722160434240286e-17,5.100303576863604e-34,5.6212360032077765e-33,4.111568527755004e-37,4.859791715878679e-50,2.2254968646457913e-14,8.653256809942197e-18,6.4927411164434435e-28,1.5483884086288669e-29,1.1476181815547899e-26,2.3185014174337792e-21,1.09608014697085e-22,9.858321055597477e-43,1.3098207116986465e-39,3.4118136776841483e-47,6.107215270236662e-51,1.3584579652804082e-37,4.128985977815599e-26,6.808885407042386e-52,9.615698355817388e-54,3.277651358523934e-44,1.8436967075337216e-26,3.968131522204033e-53,9.372371812044863e-53,6.284443844129961e-45,5.054475132485532e-23,2.0237416397059373e-32,3.5121596541256606e-51,7.082196786322661e-58,3.031299216049529e-45,7.578228226248452e-34,8.698424253044862e-64,1.1120526099501538e-54,1.9079364540277877e-64,5.911215811525642e-54,7.26869781730247e-59,2.90703396413167e-27,1.2052875182868432e-40,1.1362285786496964e-38,6.489078936509371e-56,2.5821742930059295e-66,9.415819962701295e-44
1e-11,0.8170788177761571,3.76,0.0,0.5622619202928617,0.9999999991997396,1.1247585774162314e-19,3.887766881842281e-30,5.481701651380409e-20,1.4547750269851812e-09,8.002515568447558e-10,2.868565655925649e-17,6.487957857333343e-15,6.544930412273988e-10,3.860039688673871e-14,1.422271016880129e-16,1.0562110714005184e-14,3.3695556046298017e-17,1.2206244681720304e-21,4.926798869851812e-24,2.827390670620365e-23,6.239707746868605e-23,1.4173466798398303e-22,6.580091252652181e-17,9.232930398848865e-34,1.0568379461005622e-32,8.48568571104188e-37,1.1143201870576044e-49,2.6510267815484678e-14,1.2056735032106939e-17,1.0395395479810784e-27,2.479583230783613e-29,1.8348737273899755e-26,3.709153077292323e-21,1.7799185515983899e-22,2.1204514180875608e-42,2.8871248238201383e-39,8.299667689807317e-47,1.4813751031441753e-50,2.7595596542201474e-37,6.608448425161932e-26,1.743608650565942e-51,2.3064002752006316e-53,7.147722943544858e-44,3.3193447792618175e-26,1.0347826017954504e-52,2.2820155453412525e-52,1.3522082481094692e-44,8.091710485087795e-23,3.665807258005653e-32,8.42753961884969e-51,1.8279141294665653e-57,7.64012482299495e-45,1.3719795957035515e-33,2.8311375620846145e-63,2.9991305521117295e-54,5.612561988031705e-64,1.5936192494985945e-53,1.9090711093395116e-58,4.648746386134711e-27,2.5924068390180658e-40,2.2845141297909134e-38,1.7492186682836545e-55,8.321323728544167e-66,1.870220602675111e-43
1.0492753825750154e-11,0.8170788177761571,3.76,0.0,0.5622619202211752,0.9999999991603062,1.2789339484341283e-19,4.4212519027219744e-30,6.010069229521369e-20,1.5264601855907809e-09,8.396842403063238e-10,3.145046050915591e-17,7.11337062552301e-15,6.867425831439639e-10,4.1071474756818563e-14,1.559380727057582e-16,1.138314036960476e-14,3.694296673065124e-17,1.3386520328195335e-21,5.6021724077979505e-24,3.153976275268369e-23,7.094885745087887e-23,1.6116028676616117e-22,7.214387870591894e-17,1.08127399500877e-33,1.247966970530486e-32,1.0223611032679008e-36,1.3704821065684747e-49,2.7815908798263774e-14,1.3218602356285907e-17,1.1820479909641392e-27,2.819650844582279e-29,2.0856612020657173e-26,4.216764646981438e-21,2.031286006828069e-22,2.5755918558770856e-42,3.5233363581748775e-39,1.0314734100800746e-46,1.840114303383965e-50,3.3143104423026377e-37,7.513685233292999e-26,2.186627257338213e-51,2.859754882534356e-53,8.705867786864931e-44,3.882558315125349e-26,1.3016741631620365e-52,2.8365130183325406e-52,1.6425653387095984e-44,9.200720689773403e-23,4.293678303169404e-32,1.0450227562279197e-50,2.2948897041197154e-57,9.554605123649566e-45,1.6067663691663856e-33,3.680560316463986e-63,3.793486084061867e-54,7.193893541570617e-64,2.0155891339477463e-53,2.4037503183544334e-58,5.284372060810781e-27,3.1488328344669286e-40,2.7377333280264523e-38,2.2123498142030025e-55,1.080370666197474e-65,2.235183176598664e-43
