Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20)
4.004433397629206e-09,0.6624808409534777,3.76,0.0,0.8450751364776085,0.9999999957339402,1.8216131355763834e-15,2.3460429985541731e-29,2.0537851172186384e-20,4.481853506298442e-09,4.265606370601581e-09,9.728582711612051e-14,3.2724613105552136e-13,2.1471657638629551e-10,6.729513226406308e-13,4.456837867136967e-14,2.8701147665221653e-13,4.609004040522341e-15,2.080335096307521e-20,1.4493576482006036e-21,1.8939204116026683e-19,5.98174310522661e-21,8.20472725056336e-19,2.3442417598408466e-14,6.746178594648226e-32,4.8855804933689976e-30,9.554316470291582e-33,3.892804345952456e-46,8.327780262646864e-16,1.638030852939368e-16,2.8600431502328124e-23,9.943336845746805e-27,9.046133381951396e-23,5.438643161476669e-18,1.816297711637305e-17,3.042170093587611e-38
5.428231992651547e-09,0.6624808409625295,3.76,0.0,0.845075134883671,0.9999999942168933,4.4429575786764574e-15,5.508815133383565e-29,3.655790021781932e-20,6.075669774823428e-09,5.782276109476034e-09,1.769725948865607e-13,6.004014283380443e-13,2.9058150559324905e-10,1.2344697686351994e-12,8.204669030936172e-14,5.257906568870102e-13,8.301141023636967e-15,4.69452019360443e-20,3.545568207023715e-21,4.624273030065696e-19,1.4577832032013924e-20,1.8601535010026764e-18,4.3065110554290606e-14,1.7370947423643332e-31,1.541963424630682e-29,3.8807001785799104e-32,2.2327528105458506e-45,1.0369297703351853e-15,2.7166116662363943e-16,7.545782196494512e-23,2.5953962675393486e-26,1.8520408907161544e-22,9.558779385992554e-18,4.392464334620464e-17,1.142167663179816e-37
6.852030587673888e-09,0.6624808409715771,3.76,0.0,0.8450751332895563,0.9999999926997295,8.827547924486138e-15,1.0551497392356964e-28,5.645228329281544e-20,7.669628386170135e-09,7.298950790931914e-09,2.7919456008686637e-13,9.55316953014405e-13,3.6619665889007287e-10,1.9642306644800187e-12,1.309825150027567e-13,8.353952668267408e-13,1.2967331485197634e-14,8.873939791632828e-20,7.069293401691022e-21,9.19651431495576e-19,2.8941311821698436e-20,3.443824463870462e-18,6.861039140895925e-14,3.5757561766433747e-31,3.717667147373215e-29,1.1290820868269925e-31,8.217067791034997e-45,1.2056770980506025e-15,3.908643951987355e-16,1.559912497171076e-22,5.426683790968714e-26,3.1126939138207834e-22,1.4229863254785102e-17,8.473803192018638e-17,3.0763564374485682e-37
8.275829182696228e-09,0.6624808409806211,3.76,0.0,0.845075131695264,0.99999999118245,1.5458315058899553e-14,1.781396154053746e-28,7.98113922491551e-20,9.263730340461731e-09,8.815630338119575e-09,4.032264033031589e-13,1.3916414355494644e-12,4.4156299820153564e-10,2.861658483269377e-12,1.9144092655252374e-13,1.2152109684247754e-12,1.854385227772934e-14,1.5006268820788394e-19,1.2430592795600851e-20,1.6119568676195303e-18,5.0640082776702075e-20,5.621779375904558e-18,1.000776369959933e-13,6.426569438081099e-31,7.603954221970788e-29,2.7074192083394034e-31,2.4104753914982967e-44,1.3457194360429946e-15,5.146412673026175e-16,2.7702320380360695e-22,9.894216439268072e-26,4.627823027058032e-22,1.9151120231110138e-17,1.4231958794688866e-16,6.799904266992353e-37
9.999999999999999e-09,0.6624808409986976,3.76,0.0,0.845075129764393,0.9999999893449235,2.7162086503953614e-14,2.9866739464939324e-28,1.1228465196388937e-19,1.1194325843796152e-08,1.0652283181122494e-08,5.816778389178693e-13,2.0285071814711775e-12,5.324972534809593e-10,4.172072505643573e-12,2.801581941881338e-13,1.7683019623587827e-12,2.6438430695098947e-14,2.55835755812176e-19,2.19954622682585e-20,2.836021924206201e-18,8.888483570903754e-20,9.048503606515326e-18,1.4611025636892172e-13,1.1585329656216364e-30,1.571409043391302e-28,6.881982186750947e-31,8.635066447499218e-44,1.4828885615456434e-15,6.661788164988843e-16,4.794152156499149e-22,1.8071737953812248e-25,6.712361003857844e-22,2.5245070619228438e-17,2.3445762368508424e-16,1.496006269493117e-36
1.112342637274091e-08,0.6624808409986976,3.76,0.0,0.8450751285061454,0.9999999881475475,3.732092310543772e-14,3.9798213530479276e-28,1.3566183164623974e-19,1.2452367960637358e-08,1.1849003732965419e-08,7.140851119968167e-13,2.5071483126613476e-12,5.915529047603808e-10,5.157292932140551e-12,3.471458336252954e-13,2.1831185046663072e-12,3.221277204284263e-14,3.4628512758216157e-19,3.0375967084014746e-20,3.900028997498812e-18,1.2204145178323026e-19,1.174303047866011e-17,1.807756002399421e-13,1.61460724064046e-30,2.36182308552082e-28,1.1565042434504318e-30,1.6863871102822586e-43,1.5564672981457563e-15,7.634241146241256e-16,6.450802605205776e-22,2.5348944230227613e-25,8.167752424083087e-22,2.918462593815905e-17,3.076788783480888e-16,2.3120430429701407e-36
1.3686263843781124e-08,0.662480841014955,3.76,0.0,0.8450751256353288,0.9999999854157491,6.933258015447322e-14,6.911543759861043e-28,1.946736385810851e-19,1.5322641208373373e-08,1.4579055687663573e-08,1.0619052957263061e-12,3.7860989013407854e-12,7.257020416711775e-10,7.791232476267465e-12,5.27231708171922e-13,3.288471356897578e-12,4.7096961850792514e-14,6.270888512481784e-19,5.714551692253014e-20,7.259066074100185e-18,2.2635971023292074e-19,1.9252986023226436e-17,2.736508243273202e-13,3.084210632405444e-30,5.1718141076905925e-28,3.11321738190261e-30,6.170474871518131e-43,1.6893318721815114e-15,9.718296782994057e-16,1.1235059642639545e-21,4.885891095855024e-25,1.1665222938753467e-21,3.7677052152139776e-17,5.139221097864194e-16,5.24622678648903e-36
1.624910131482134e-08,0.6624808410312006,3.76,0.0,0.8450751227639328,0.9999999826835899,1.1578434121980826e-13,1.0810079928253212e-27,2.604898733409045e-19,1.819339274074714e-08,1.730912226548868e-08,1.4705399160108537e-12,5.323523189903666e-12,8.590590883363542e-10,1.095986251180407e-11,7.454504136064092e-13,4.612265909971333e-12,6.415112269044753e-14,1.02869406220337e-18,9.679851622458394e-20,1.2145789147584164e-17,3.7741154140295567e-19,2.851222915172233e-17,3.857038460167129e-13,5.27912187464097e-30,9.822112240792344e-28,7.010189067720573e-30,1.8218432554581507e-42,1.7848490679426724e-15,1.1573493740838446e-15,1.7272942840117002e-21,8.383425080886303e-25,1.5238065221591984e-21,4.528291491070862e-17,7.704550917324353e-16,1.0084232951303561e-35
1.8811938785861555e-08,0.6624808410474361,3.76,0.0,0.8450751198919559,0.9999999799510755,1.7931190648392324e-13,1.5704709428912769e-27,3.319352472793306e-19,2.1064627328984093e-08,2.0039203045419144e-08,1.9366626897250386e-12,7.117445346742586e-12,9.91629172354586e-10,1.4660030600203767e-11,1.0020462660115572e-12,6.151198506479586e-12,8.313848018225056e-14,1.5721535743608517e-18,1.5226894908642736e-19,1.8846130821943323e-17,5.835429029720058e-19,3.932392363459107e-17,5.169311671059718e-13,8.367324596996326e-30,1.688656969921415e-27,1.393951376172906e-29,4.6651333312699395e-42,1.8539314934354134e-15,1.3177069188181854e-15,2.4341284965926973e-21,1.3253977386600633e-24,1.874610428838622e-21,5.18845908322501e-17,1.07144572560167e-15,1.7270091546551697e-35
2.137477625690177e-08,0.6624808410636618,3.76,0.0,0.8450751170193967,0.9999999772182105,2.625316712108017e-13,2.1601391213967613e-27,4.080445257998659e-19,2.3936349530493173e-08,2.2769297608974634e-08,2.457132869245262e-12,9.165887423223162e-12,1.1234173640577846e-09,1.8888603488444436e-11,1.2972370331742216e-12,7.902003136354392e-12,1.038488585639731e-13,2.2782514297624795e-18,2.2673063899079727e-19,2.7646328824956175e-17,8.529748807095746e-19,5.147911182188158e-17,6.673292853031175e-13,1.2530488631542342e-29,2.697644844662576e-27,2.5303697867014043e-29,1.0726461793901656e-41,1.9040892939115797e-15,1.4536858168904167e-15,3.2186670442938167e-21,1.9721306156198598e-24,2.2110757745416395e-21,5.749954809365913e-17,1.4105661669128623e-15,2.7192241232492453e-35
2.3937613727941986e-08,0.6624808410798775,3.76,0.0,0.8450751141462538,0.9999999744849998,3.6804110418274675e-13,2.8490277513884876e-27,4.880216088811321e-19,2.680856370151747e-08,2.549940554012946e-08,3.0289826007185515e-12,1.1466869502444386e-11,1.254428682378061e-09,2.3642466450629713e-11,1.6312172899085818e-12,9.861450377762299e-12,1.26095335595514e-13,3.1674871206375513e-18,3.236138433655852e-19,3.883294755025278e-17,1.1938048083269903e-18,6.478117902025332e-17,8.368946939519798e-13,1.796497164831885e-29,4.073049930308797e-27,4.2831958219424627e-29,2.2652644424229062e-41,1.940588821986105e-15,1.5674672671918444e-15,4.0564933233253555e-21,2.8006219977737826e-24,2.5293642147965672e-21,6.220881648551743e-17,1.78177227152761e-15,4.017517302172103e-35
2.9063288670022413e-08,0.6624808411122818,3.76,0.0,0.8450751083982118,0.9999999690175586,6.562254639428631e-13,4.516487061232328e-27,6.569833757199053e-19,3.255448449727467e-08,3.0959659853219115e-08,4.31569370095309e-12,1.6818530704351498e-11,1.5141405487360373e-09,3.471369478506807e-11,2.4162338575861407e-12,1.439352884927065e-11,1.7453989296062955e-13,5.575940248188185e-18,5.996376215178597e-19,6.951265718849887e-17,2.1214526616121063e-18,9.41563925795515e-17,1.2335133428617483e-12,3.350641568210914e-29,8.186738226033758e-27,1.049018056274309e-28,8.331036613977159e-41,1.9877376161863157e-15,1.7383003813439032e-15,5.810050285082256e-21,5.089719012417656e-24,3.1041692758146933e-21,6.929459273268557e-17,2.5995423314839255e-15,7.635018822862043e-35
3.418896361210284e-08,0.6624808411446522,3.76,0.0,0.8450751026478187,0.9999999635487864,1.0642516988118419e-12,6.5491441262358e-27,8.348238718745131e-19,3.830242091490984e-08,3.641996270720643e-08,5.7761350489228776e-12,2.315657733864108e-11,1.7708039839203113e-09,4.784918005798753e-11,3.3582822964912e-12,1.9722327616512238e-11,2.2734820908696554e-13,8.955500113265516e-18,1.0131641806982722e-18,1.1318178715493197e-16,3.4287606730933908e-18,1.2634037019212368e-16,1.706759005545563e-12,5.687195458392649e-29,1.457266145393447e-26,2.2076030370482817e-28,2.4857216093710003e-40,2.013649270820065e-15,1.8524102812143827e-15,7.561395733138391e-21,8.36307698574215e-24,3.60065994243702e-21,7.403848717165879e-17,3.489384346240069e-15,1.2738211033373383e-34
3.931463855418327e-08,0.6624808411769912,3.76,0.0,0.8450750968950652,0.9999999580787144,1.6121691364010688e-12,8.918671530870839e-27,1.0189615079657214e-18,4.4052401315424794e-08,4.1880310867593046e-08,7.391999776988232e-12,3.0465159080171446e-11,2.024457466014349e-09,6.302471025993304e-11,4.4582959408097966e-12,2.5823350397039504e-11,2.8365024422412716e-13,1.3458986916965707e-17,1.6017568687552192e-18,1.7213974418469312e-16,5.1758697812718384e-18,1.606089395515113e-16,2.2566035344300907e-12,9.02151234522586e-29,2.379432918627745e-26,4.169628023494552e-28,6.384669517213082e-40,2.0258695452701336e-15,1.928797700582416e-15,9.230992192665388e-21,1.2785641163723295e-23,4.0298528983161715e-21,7.722446775298451e-17,4.4270258290607945e-15,1.9413423523425746e-34
4.44403134962637e-08,0.6624808412093016,3.76,0.0,0.8450750911399407,0.9999999526073731,2.31969824484051e-12,1.1600243619119057e-26,1.2075122160206234e-18,4.9804451668090046e-08,4.734070114100993e-08,9.146908904653811e-12,3.872844162740381e-11,2.2751388399980866e-09,8.021638246712112e-11,5.717038512321866e-12,3.267267526802423e-11,3.4274632100045434e-13,1.9234250974717486e-17,2.4076924238855573e-18,2.4868818259312783e-16,7.420867832321466e-18,1.965395032295959e-16,2.8830187519087912e-12,1.3596154884370556e-28,3.6426913355934915e-26,7.2604224836381475e-28,1.468864830050806e-39,2.030664717582658e-15,1.9783714496165505e-15,1.078135598306647e-20,1.8517048034651414e-23,4.397953351713859e-21,7.929767230523492e-17,5.3971185097665105e-15,2.771271999995679e-34
4.9565988438344134e-08,0.662480841241585,3.76,0.0,0.8450750853824366,0.9999999471347893,3.206243917375461e-12,1.457258017369781e-26,1.3989696229285281e-18,5.55585959036112e-08,5.280113037283732e-08,1.1026082655397706e-11,4.7930615280756185e-11,2.5228853881814075e-09,9.940058462078112e-11,7.135155466992154e-12,4.024691719904033e-11,4.040556171401475e-13,2.6424549091963897e-17,3.4777534039929636e-18,3.451309825098235e-16,1.0219898581666305e-17,2.3385341837014057e-16,3.5859764519199145e-12,1.967976148988549e-28,5.305094625857535e-26,1.1864130801359029e-27,3.0968676447507024e-39,2.0340667912660686e-15,2.007946304888296e-15,1.2191844187890778e-20,2.5712015360223186e-23,4.7086640627209126e-21,8.053358346315725e-17,6.3885210511179695e-15,3.7707771616367445e-34
5.4691663380424565e-08,0.6624808412738437,3.76,0.0,0.8450750796225439,0.9999999416609899,4.290896704132883e-12,1.7814292773349737e-26,1.592278815031607e-18,6.131485601512548e-08,5.826159544658724e-08,1.3016243671545627e-11,5.805589781758557e-11,2.7677338396452885e-09,1.20553990826234e-10,8.71318065362838e-12,4.852321990382834e-11,4.671094571245844e-13,3.5168731317108324e-17,4.863114120968025e-18,4.637747133042485e-16,1.3627194590318498e-17,2.723413542765094e-16,4.365448394970665e-12,2.7566315893770003e-28,7.425520707464078e-26,1.8424086270318694e-27,6.072745849164561e-39,2.038346069135363e-15,2.0253044006178327e-15,1.344683421445782e-20,3.4520568047653404e-23,4.970476472480335e-21,8.125293545648261e-17,7.391927701321363e-15,4.9491498589252405e-34
5.9817338322505e-08,0.6624808413060796,3.76,0.0,0.8450750738602544,0.9999999361859992,5.592422786526327e-12,2.1304254082137806e-26,1.7869048346474792e-18,6.707325204422198e-08,6.37220932848481e-08,1.5105618410413387e-11,6.908853779347786e-11,3.0097203586403957e-09,1.4365356847196006e-10,1.0451532723326622e-11,5.7479268636045774e-11,5.315549389094335e-13,4.5601163644703873e-17,6.619411379382231e-18,6.069289736927286e-16,1.7695043640663637e-17,3.1191545254921154e-16,5.221406304337977e-12,3.7575683621169047e-28,1.0064833380404526e-25,2.744543699623303e-27,1.1200340920564621e-38,2.041707458898969e-15,2.037837289817583e-15,1.4544759641245963e-20,4.508795748988537e-23,5.1956696979167915e-21,8.17731178090889e-17,8.40142361736356e-15,6.311789956770312e-34
6.643388508341996e-08,0.6624808413476606,3.76,0.0,0.8450750664183682,0.9999999291168092,7.623043425140463e-12,2.615178683158615e-26,2.0395837141046954e-18,7.450974295979578e-08,7.077089422841074e-08,1.793260706667697e-11,8.464631166972646e-11,3.317918014209474e-09,1.763127290930587e-10,1.293310598266547e-11,7.001012017020666e-11,6.163712034230619e-13,6.177433541463027e-17,9.533147880533735e-18,8.317136486503092e-16,2.4004205689185356e-17,3.647100606614571e-16,6.439377065312732e-12,5.419948314130793e-28,1.4342722868175544e-25,4.366577690227041e-27,2.2921561984699431e-38,2.0441633933022497e-15,2.0496660879352776e-15,1.5759144605616764e-20,6.155679464994089e-23,5.442129252680039e-21,8.22641659780446e-17,9.711269301624322e-15,8.344123591567496e-34
7.305043184433495e-08,0.662480841389209,3.76,0.0,0.8450750589724588,0.9999999220457189,1.0084599702183411e-11,3.136103648531111e-26,2.293423946171863e-18,8.194985887473728e-08,7.781973826740771e-08,2.0887804893593694e-11,1.0165620267021393e-10,3.6214815171283382e-09,2.1212877589516904e-10,1.5682991331807003e-11,8.359182430648855e-11,7.026056638730536e-13,8.124576061008223e-17,1.3305566971917839e-17,1.106174563393195e-15,3.160160122159598e-17,4.1960329151890375e-16,7.784690436645797e-12,7.574441533834494e-28,1.9732955800220183e-25,6.634085768679881e-27,4.3705668240371135e-38,2.044928790312032e-15,2.0580726928463405e-15,1.677874554541913e-20,8.148104639237465e-23,5.6471512149607385e-21,8.261068669906008e-17,1.1027007216776234e-14,1.0693507554561276e-33
7.966697860524993e-08,0.6624808414307282,3.76,0.0,0.8450750515225119,0.9999999149727711,1.3015058772708699e-11,3.691438103548119e-26,2.548066846588885e-18,8.939363137286362e-08,8.486861906390636e-08,2.3954196670667026e-11,1.20084699179363e-10,3.920484971929498e-09,2.510542762792687e-10,1.8701665692469786e-11,9.818019429118249e-11,7.899260568645262e-13,1.0427316859742045e-16,1.8088333193581755e-17,1.435299607034871e-15,4.0586023226229286e-17,4.768220425507759e-16,9.257285364396827e-12,1.0308369004352025e-27,2.638532291936664e-25,9.706275389108474e-27,7.855069587429863e-38,2.0455268233287876e-15,2.0628682745250338e-15,1.7636882577290587e-20,1.0513960524262042e-22,5.816184995682201e-21,8.281012441340678e-17,1.2347785404799613e-14,1.3365591664607706e-33
8.628352536616491e-08,0.6624808414722202,3.76,0.0,0.8450750440685135,0.9999999078980065,1.6451522733118756e-11,4.2795597667469667e-26,2.8032266435329856e-18,9.684108873996449e-08,9.191753037886205e-08,2.7116943665239556e-11,1.3989847108702225e-10,4.2150012580253506e-09,2.9304253827693553e-10,2.198953498950325e-11,1.1373235228142523e-10,8.780719697799907e-13,1.3110400009881979e-16,2.4043853504745648e-17,1.8240839049582025e-15,5.105165949257258e-17,5.365738663014228e-16,1.0857100716776448e-11,1.3715256770328143e-27,3.4455449371659513e-25,1.3761927030458215e-26,1.3434981874817386e-37,2.0466127841549436e-15,2.0654299235208386e-15,1.835589687815017e-20,1.3280035166139446e-22,5.955327248071707e-21,8.292081588170103e-17,1.3671859347293052e-14,1.637839807324108e-33
9.290007212707989e-08,0.6624808415136875,3.76,0.0,0.8450750366104511,0.9999999008214636,2.043019783806568e-11,4.899165666778262e-26,3.0587334829579948e-18,1.0429225601205276e-07,9.896646607473921e-08,3.0363303271413804e-11,1.610643880067242e-10,4.505102002219289e-09,3.380476301840265e-10,2.554693486650453e-11,1.3020675851416002e-10,9.668541409973223e-13,1.6197527801973175e-16,3.13454446444848e-17,2.277530662088659e-15,6.308805024789876e-17,5.990861014404726e-16,1.2584075275297385e-11,1.789491268297944e-27,4.411025604127978e-25,1.900244261810917e-26,2.2038359422447227e-37,2.048134158971431e-15,2.0673790210683278e-15,1.895395375174606e-20,1.6472001643194648e-22,6.0703717204819004e-21,8.299717377965062e-17,1.4997784931252748e-14,1.9742456912315076e-33
9.951661888799487e-08,0.6624808415551321,3.76,0.0,0.8450750291483139,0.999999893743178,2.498643650241438e-11,5.549014228497624e-26,3.3144851965567944e-18,1.1174715554295349e-07,1.0601542010949615e-07,3.368214163728228e-11,1.8354954148655812e-10,4.790857679375658e-09,3.860243353644243e-10,2.93741599085236e-11,1.4756310881383652e-10,1.056125070371748e-12,1.9711464796922183e-16,4.017626462474607e-17,2.8006504399360322e-15,7.678055110391585e-17,6.646223751408996e-16,1.4438147747088149e-11,2.29528681148361e-27,5.552451297115681e-25,2.5650636014974304e-26,3.488379823759963e-37,2.049780027860577e-15,2.0696840893256223e-15,1.944949552475251e-20,2.011452902889256e-22,6.166449820992098e-21,8.307962437725749e-17,1.6324941151728462e-14,2.3480179312976596e-33
9.999999999999998e-08,0.6624808415965562,3.76,0.0,0.845075028602997,0.9999998932259966,2.534287688601837e-11,5.597645696365395e-26,3.3331776253083776e-18,1.1229193053527569e-07,1.0653039189911354e-07,3.3927176871004814e-11,1.8524304929847196e-10,4.811565533054887e-09,3.896446091853129e-10,2.96643465884283e-11,1.4886460532276544e-10,1.0626629468698744e-12,1.9985506708742526e-16,4.088652338274651e-17,2.8417345297686517e-15,7.784801389065739e-17,6.695366227735171e-16,1.457857978659994e-11,2.335979102672487e-27,5.643233473915415e-25,2.619804403579912e-26,3.602834004710119e-37,2.0498978973648287e-15,2.069874832236038e-15,1.9482179630476368e-20,2.0398946457870497e-22,6.172840339942975e-21,8.308668107375012e-17,1.6421946123683375e-14,2.376846349683074e-33
