Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31)
1.8745553930239269e-06,0.6242410289061869,3.76,0.0,0.8476195401340043,0.9999994175502434,5.139413276717148e-09,9.973658327242771e-23,1.5943996741728965e-16,6.000181007104922e-07,5.770847462416429e-07,5.894004823925731e-10,1.547788870282808e-09,3.954256375825913e-09,6.040049874657148e-09,2.1660143538678136e-09,6.921287473250152e-10,5.874689457475434e-12,1.0424070079079873e-13
1.926008716729441e-06,0.6242410289452286,3.76,0.0,0.8476195233286363,0.9999994014866421,5.424288358223069e-09,1.0880001925084011e-22,1.6835953501211725e-16,6.16684829611419e-07,5.929076720583779e-07,6.064077620131565e-10,1.5795324401233195e-09,3.98321425830752e-09,6.276770936876311e-09,2.287457122333085e-09,7.012326626255971e-10,6.045835847136243e-12,1.131293277189597e-13
1.9774620404349553e-06,0.6242410289844523,3.76,0.0,0.8476195065145259,0.9999993854203365,5.71489113176902e-09,1.1840782059247764e-22,1.775235075783485e-16,6.333569528444994e-07,6.087292200418971e-07,6.234208680892268e-10,1.6106756405764052e-09,4.011372880531035e-09,6.515195059859794e-09,2.4122409208260225e-09,7.100203425643723e-10,6.217324313827714e-12,1.2251171226053783e-13
2.0289153641404694e-06,0.6242410290238589,3.76,0.0,0.8476194896918687,0.9999993693513557,6.011116138387213e-09,1.2857702158826048e-22,1.869319627208616e-16,6.500342733266992e-07,6.245493797013294e-07,6.404395749873742e-10,1.641261087116901e-09,4.0388076160747205e-09,6.75527685737624e-09,2.540367288305703e-09,7.185170478362586e-10,6.3891528614177304e-12,1.3240136413352538e-13
2.0803686878459835e-06,0.6242410290634494,3.76,0.0,0.8476194728608452,0.999999353279725,6.312865486158002e-09,1.393247769706283e-22,1.9658497526931546e-16,6.667166094375561e-07,6.403681414898906e-07,6.574636743900448e-10,1.6713292326997522e-09,4.065586764662095e-09,6.996975224488085e-09,2.6718377258992453e-09,7.267462873573781e-10,6.5613196454554e-12,1.4281179978987911e-13
2.1318220115514976e-06,0.6242410291032247,3.76,0.0,0.8476194560216209,0.9999993372054684,6.620048453399857e-09,1.5066836482587902e-22,2.06482617497071e-16,6.834037939662496e-07,6.56185496716274e-07,6.744929742158765e-10,1.7009183417130793e-09,4.0917722159418405e-09,7.240252935753171e-09,2.8066536998420846e-09,7.347298977558415e-10,6.7338230101039165e-12,1.53756542296921e-13
2.1832753352570117e-06,0.6242410291431859,3.76,0.0,0.8476194391743485,0.9999993211286069,6.932581090150476e-09,1.6262518925650973e-22,2.166249593250189e-16,7.000956731069093e-07,6.720014374643386e-07,6.915272975469166e-10,1.730064493789292e-09,4.117420051187994e-09,7.485076281055676e-09,2.9448166442949865e-09,7.424881269436276e-10,6.906661443139115e-12,1.6524912124388184e-13
2.234728658962526e-06,0.6242410291833339,3.76,0.0,0.8476194223191684,0.9999993050491597,7.250385822502061e-09,1.7521278280438372e-22,2.2701206851105047e-16,7.167921055036092e-07,6.878159565203428e-07,7.085664815655748e-10,1.7588016117646462e-09,4.142581088485261e-09,7.731414735647047e-09,3.086327963964704e-09,7.500397199788885e-10,7.079833532112373e-12,1.7730307267044139e-13
2.28618198266804e-06,0.6242410292236691,3.76,0.0,0.8476194054562091,0.999999288967144,7.57339106365613e-09,1.8844880864666144e-22,2.376440108259068e-16,7.334929613458905e-07,7.036290473070201e-07,7.256103765444965e-10,1.787161508766394e-09,4.167301376612359e-09,7.97924066121148e-09,3.2311890364895577e-09,7.574020056382882e-10,7.253337970378555e-12,1.899319390143886e-13
2.337635306373554e-06,0.6242410292641926,3.76,0.0,0.8476193885855877,0.9999992728825753,7.901530834910049e-09,2.023510625771896e-22,2.4852085021613915e-16,7.501981215151046e-07,7.194407038238452e-07,7.426588449099677e-10,1.8151739500259283e-09,4.191622642543271e-09,8.228529035002054e-09,3.3794012146407417e-09,7.645909823527257e-10,7.42717357215665e-12,2.0314926907577492e-13
2.389088630079068e-06,0.6242410293049045,3.76,0.0,0.8476193717074132,0.999999256795468,8.234744399027929e-09,2.1693747478595462e-22,2.5964264895491843e-16,7.669074767812436e-07,7.352509205929021e-07,7.597117603648347e-10,1.8428667256974072e-09,4.215582697017581e-09,8.479257204374917e-09,3.53096582838595e-09,7.716214024805419e-10,7.60133926003806e-12,2.1696861799519274e-13
2.4405419537845823e-06,0.6242410293458059,3.76,0.0,0.8476193548217839,0.9999992407058342,8.572975907712628e-09,2.322261114493189e-22,2.710094677814299e-16,7.836209270492824e-07,7.510596926098275e-07,7.767690070531422e-10,1.870265731635996e-09,4.239215802098969e-09,8.731404664338246e-09,3.685884186807582e-09,7.78506854203088e-10,7.775834042712832e-12,2.314035472440837e-13
2.4919952774900964e-06,0.6242410293868967,3.76,0.0,0.8476193379287906,0.9999992246136858,8.91617406433138e-09,2.482351761441406e-22,2.8262136602957367e-16,8.0033838065362e-07,7.668670152993582e-07,7.938304787660734e-10,1.8973950556486797e-09,4.2625530042315e-09,8.984952855976057e-09,3.844157579860163e-09,7.852598405424036e-10,7.950657008047165e-12,2.4646762462522993e-13
2.5434486011956105e-06,0.624241029428178,3.76,0.0,0.8476193210285154,0.9999992085190328,9.264291802660841e-09,2.649830110992176e-22,2.944784017466646e-16,8.170597536989463e-07,7.826728844750512e-07,8.108960781983394e-10,1.924277067154963e-09,4.2856224360166034e-09,9.239884983799623e-09,4.0057872799824885e-09,7.918918551288531e-10,8.125807325447144e-12,2.6217442428179424e-13
2.5949019249011246e-06,0.6242410294696501,3.76,0.0,0.8476193041210346,0.9999991924218844,9.617285982121836e-09,2.824880982971942e-22,3.0658063180279944e-16,8.337849694457278e-07,7.984772963027888e-07,8.279657162580979e-10,1.950932508536907e-09,4.308449589666506e-09,9.496185850246804e-09,4.170774543589738e-09,7.984134544440458e-10,8.301284241341464e-12,2.7853752671346155e-13
2.6463552486066387e-06,0.624241029511313,3.76,0.0,0.8476192872064169,0.999999176322249,9.975117099704833e-09,3.0076906043929386e-22,3.189281119915281e-16,8.505139577383702e-07,8.142802472677056e-07,8.450393114248568e-10,1.9773805867673066e-09,4.3310575648045785e-09,9.753841705712526e-09,4.33912061245355e-09,8.048343263641846e-10,8.47708706844444e-12,2.955705187984e-13
2.697808572312153e-06,0.6242410295531673,3.76,0.0,0.847619270284725,0.9999991602201338,1.0337749018540396e-08,3.198446617845289e-22,3.3152089712244027e-16,8.672466544739961e-07,8.300817341442199e-07,8.621167891490936e-10,2.003639064190229e-09,4.35346729301518e-09,1.0012840112649921e-08,4.510826714968582e-09,8.111633549248893e-10,8.653215178573893e-12,3.132869938199179e-13
2.749261896017667e-06,0.6242410295952132,3.76,0.0,0.8476192533560164,0.9999991441155455,1.0705148712868988e-08,3.3973380887461464e-22,3.443590411062478e-16,8.839830011097096e-07,8.458817539688778e-07,8.791980812917658e-10,2.029724347575345e-09,4.3756977413194726e-09,1.0273169822423963e-08,4.6858940673121126e-09,8.174086813032301e-10,8.829668000386044e-12,3.3170055149684244e-13
2.8521685434286956e-06,0.6242410296798817,3.76,0.0,0.8476192194777535,0.9999991118989733,1.14541335006693e-08,3.820290810882597e-22,3.7077161722733926e-16,9.174664350906788e-07,8.774773817798399e-07,9.133718653427628e-10,2.0814346909713846e-09,4.419687889555256e-09,1.0797783467413268e-08,5.0461173311997525e-09,8.296774085975474e-10,9.183545756445387e-12,3.706733460820661e-13
2.944784526098621e-06,0.6242410297567417,3.76,0.0,0.847619188963797,0.9999990828956544,1.2144249876619091e-08,4.230697556407765e-22,3.953825880650411e-16,9.476135194735662e-07,9.059084043091406e-07,9.44140746438195e-10,2.1275215078831518e-09,4.458822089497649e-09,1.1274396577628114e-08,5.381825729484854e-09,8.405014074405194e-10,9.503141544743124e-12,4.0826944926311175e-13
3.0374005087685465e-06,0.6242410298342268,3.76,0.0,0.8476191584277896,0.9999990538843985,1.2849418776924583e-08,4.670469118931105e-22,4.207893265270987e-16,9.777717284590312e-07,9.34334637113625e-07,9.749211685491908e-10,2.1732491958517003e-09,4.497598363629042e-09,1.1755191763373819e-08,5.7284430366832e-09,8.511525375562954e-10,9.82378268340475e-12,4.4833590093435396e-13
3.130016491438472e-06,0.624241029912338,3.76,0.0,0.8476191278699172,0.9999990248652243,1.3569532051254293e-08,5.140760199568919e-22,4.469921234345006e-16,1.0079408689635933e-06,9.627560696315286e-07,1.0057129059485626e-09,2.2186750824741738e-09,4.536076950777733e-09,1.224013390926585e-08,6.08597602558865e-09,8.616581400723872e-10,1.01454673672518e-11,4.909522520884312e-13
3.2226324741083975e-06,0.6242410299910763,3.76,0.0,0.8476190972903369,0.9999989958381479,1.4304498985569433e-08,5.642740728274996e-22,4.739912649073998e-16,1.0381207780106608e-06,9.911726926106385e-07,1.036515767879498e-09,2.263848263684303e-09,4.574308272984246e-09,1.2729193840712255e-08,6.4544314054375806e-09,8.720414092034624e-10,1.0468194106839215e-11,5.361981242308933e-13
3.315248456778323e-06,0.624241030070443,3.76,0.0,0.8476190666891785,0.9999989668031807,1.5054243776667874e-08,6.177595880614785e-22,5.017870331025951e-16,1.068311318204387e-06,1.0195844978938465e-06,1.067329593338522e-09,2.3088106958933364e-09,4.612334542526133e-09,1.3222347351389129e-08,6.833815831990756e-09,8.823219972871553e-10,1.0791961679578168e-11,5.841532100850747e-13
3.4078644394482484e-06,0.6242410301504385,3.76,0.0,0.847619036066552,0.9999989377603324,1.5818703348566143e-08,6.746526088982563e-22,5.303797068394575e-16,1.0985123738558303e-06,1.0479914782397315e-06,1.0981542466041875e-09,2.353598164189295e-09,4.650191106398712e-09,1.3719574389609422e-08,7.224135916093661e-09,8.925165373711227e-10,1.1116769084938848e-11,6.348972742627092e-13
3.500480422118174e-06,0.6242410302310631,3.76,0.0,0.8476190054225472,0.9999989087096103,1.659782546436596e-08,7.3507470425469725e-22,5.597695621313091e-16,1.1287238476665873e-06,1.0763936271724776e-06,1.1289896134009876e-09,2.3982411395381395e-09,4.687907571057355e-09,1.4220858377672048e-08,7.625398230937546e-09,9.026390946555903e-10,1.14426155128846e-11,6.885101538980146e-13
3.5930964047880994e-06,0.6242410303123181,3.76,0.0,0.8476189747572399,0.9999988796510194,1.7391567110086403e-08,7.991489682515549e-22,5.899568726318593e-16,1.1589456579185517e-06,1.1047909388576947e-06,1.1598355976394586e-09,2.442765529681914e-09,4.72550873299837e-09,1.4726185648715236e-08,8.037609318159271e-09,9.127015524058312e-10,1.1769500318023853e-11,7.450717592403302e-13
3.685712387458025e-06,0.6242410303942036,3.76,0.0,0.8476189440706917,0.9999988505845634,1.819989310994624e-08,8.670000191459385e-22,6.209419100125953e-16,1.1891777360835063e-06,1.1331834079986125e-06,1.1906921186382044e-09,2.4871933331017827e-09,4.763015356734304e-09,1.5235544975926618e-08,8.46077569300276e-09,9.227139420211618e-10,1.2097422992910189e-11,8.046620742055795e-13
3.7783283701279504e-06,0.6242410304767202,3.76,0.0,0.8476189133629536,0.999998821510245,1.902277494106631e-08,9.387539980647568e-22,6.527249442826585e-16,1.2194200247877685e-06,1.1615710297487967e-06,1.2215591087568384e-09,2.5315432054512525e-09,4.8004448289111464e-09,1.5748927176708163e-08,8.894903848694156e-09,9.326847250420615e-10,1.2426383145272012e-11,8.673611568837582e-13
3.870944352797876e-06,0.6242410305598683,3.76,0.0,0.8476188826340665,0.9999987924280651,1.9860189718918408e-08,1.014538567531934e-21,6.853062440602365e-16,1.2496724760782351e-06,1.1899537996386443e-06,1.2524365113780209e-09,2.57583094944069e-09,4.837811709188872e-09,1.6266324779314204e-08,9.34000026015093e-09,9.426210341514698e-10,1.2756380481659195e-11,9.332491400039522e-13
3.963560335467801e-06,0.6242410306436482,3.76,0.0,0.8476188518840646,0.9999987633380242,2.0712119331712706e-08,1.094482909948218e-21,7.186860768017805e-16,1.2799350499508961e-06,1.2183317135138468e-06,1.2833242791924723e-09,2.6200699376353973e-09,4.875128191455984e-09,1.6787731743752372e-08,9.796071387115324e-09,9.525288785246522e-10,1.308741479307502e-11,1.0024062313579838e-12
4.056176318137727e-06,0.6242410307280605,3.76,0.0,0.8476188211129738,0.9999987342401219,2.1578549704141767e-08,1.178717726063007e-21,7.528647089949582e-16,1.3102077131060685e-06,1.246704767484058e-06,1.3142223727459146e-09,2.6642714762358087e-09,4.912404488534742e-09,1.7313143228986133e-08,1.026312367679414e-08,9.62413318258853e-10,1.3419485940813073e-11,1.0749127141855435e-12
4.148792300807652e-06,0.6242410308131052,3.76,0.0,0.8476187903208158,0.9999987051343567,2.245947017249448e-08,1.2673752335332187e-21,7.878424063209986e-16,1.3404904378967517e-06,1.275072957880038e-06,1.3451307592102867e-09,2.7084451168002605e-09,4.949649153393186e-09,1.784255539855991e-08,1.0741163566079413e-08,9.72278612194246e-10,1.3752593845047339e-11,1.1508489475232767e-12
4.241408283477578e-06,0.6242410308987828,3.76,0.0,0.8476187595076067,0.9999986760207275,2.3354872954523197e-08,1.3605891655959747e-21,8.236194337915413e-16,1.3707832014394346e-06,1.3034362812177231e-06,1.3760494113443317e-09,2.752598922562846e-09,4.9868693484289805e-09,1.8375965257647495e-08,1.1230197483419226e-08,9.821283431265395e-10,1.4086738476396176e-11,1.230295366520768e-12
4.334024266147503e-06,0.6242410309850936,3.76,0.0,0.8476187286733586,0.9999986468992321,2.4264752699773857e-08,1.4584947698764637e-21,8.601960558640995e-16,1.4010859848619647e-06,1.3317947341680542e-06,1.4069783066138751e-09,2.7967396956378476e-09,5.024071071634984e-09,1.891337051619344e-08,1.1730231850396807e-08,9.919655238711918e-10,1.4421919848208579e-11,1.313332482726173e-12
4.426640248817429e-06,0.6242410310720381,3.76,0.0,0.8476186978180809,0.999998617769868,2.5189106108500115e-08,1.5612288073378207e-21,8.97572536539361e-16,1.4313987726679913e-06,1.3601483135316726e-06,1.4379174264477712e-09,2.840873170721507e-09,5.0612593462432e-09,1.9454769474155617e-08,1.2241273083062094e-08,1.0017926870503e-09,1.4758138009296977e-11,1.400040884344339e-12
4.519256231487354e-06,0.624241031159616,3.76,0.0,0.8476186669417795,0.9999985886326321,2.6127931609236612e-08,1.6689295513938814e-21,9.357491394430106e-16,1.4617215522009215e-06,1.3884970162177591e-06,1.468866755609819e-09,2.8850041800123513e-09,5.098438379332861e-09,2.0000160925528267e-08,1.2763327593051087e-08,1.01161196098012e-09,1.5095393038273826e-11,1.4905012364700047e-12
4.61187221415728e-06,0.6242410312478283,3.76,0.0,0.8476186360444575,0.9999985594875218,2.7081229086424813e-08,1.7817367872012604e-21,9.747261278944654e-16,1.492054313192383e-06,1.4168408392263494e-06,1.4998262816694506e-09,2.929136793330597e-09,5.1356116944066e-09,2.054954407811765e-08,1.3296401788525833e-08,1.0214251337074929e-09,1.5433685039190757e-11,1.5847942812985928e-12
4.704488196827205e-06,0.6242410313366746,3.76,0.0,0.8476186051261175,0.9999985303345333,2.804899965050861e-08,1.8997918111353427e-21,1.0145037649646355e-15,1.5223970473819538e-06,1.4451797796335256e-06,1.5307959945557914e-09,2.9732744369256695e-09,5.172782242378056e-09,2.1102918486381688e-08,1.3840502074964728e-08,1.0312337070003453e-09,1.5773014137481524e-11,1.6830008383169538e-12
4.797104179497131e-06,0.6242410314261554,3.76,0.0,0.8476185741867592,0.9999985011736635,2.9031245443919964e-08,2.0232374304406956e-21,1.055082313524491e-15,1.5527497481968278e-06,1.473513834579002e-06,1.5617758861818272e-09,3.0174199940974986e-09,5.209952494627153e-09,2.1660283995121095e-08,1.4395634855827422e-08,1.0410389418632526e-09,1.6113380476313822e-11,1.7852018044763177e-12
4.889720162167056e-06,0.6242410315162711,3.76,0.0,0.8476185432263814,0.9999984720049089,3.002796947739609e-08,2.152217963044271e-21,1.0964620362858982e-15,1.5831124104820207e-06,1.501843001255719e-06,1.5927659501276884e-09,3.0615758903761085e-09,5.24712452101199e-09,2.222164069227333e-08,1.49618065331135e-08,1.0508418969046426e-09,1.645478421379421e-11,1.891478154349482e-12
5.074952127506907e-06,0.6242410316984072,3.76,0.0,0.8476184812425546,0.9999984136437292,3.206486789630948e-08,2.4273685930622018e-21,1.1816260546520019e-15,1.6438676046952741e-06,1.5584866587934017e-06,1.6547765761818336e-09,3.149926507329838e-09,5.321480523086013e-09,2.3356329004390665e-08,1.612729218020892e-08,1.070444366209844e-09,1.714070457944131e-11,2.1165812924627228e-12
5.2416608963127734e-06,0.624241031864503,3.76,0.0,0.8476184253851873,0.9999983610916618,3.3947635605162034e-08,2.6954122923160884e-21,1.2610163203179265e-15,1.698581317745854e-06,1.60944920534857e-06,1.7106208901384689e-09,3.2294947004317833e-09,5.388421627434193e-09,2.4391202944624372e-08,1.721404649837406e-08,1.0880863050629446e-09,1.776158262881736e-11,2.3339258600635108e-12
5.404400967304338e-06,0.6242410320286317,3.76,0.0,0.8476183707918156,0.9999983097659566,3.5830900478435357e-08,2.9765974237769796e-21,1.3410243785554005e-15,1.7520236035921504e-06,1.6591832113688688e-06,1.76516750909342e-09,3.3072235481097306e-09,5.45379373160929e-09,2.541392235698442e-08,1.8309524064227782e-08,1.1053109300692702e-09,1.8370924858820284e-11,2.56004726154247e-12
5.567141038295903e-06,0.6242410321947246,3.76,0.0,0.847618316133447,0.9999982584158246,3.775897100585383e-08,3.277910232084981e-21,1.4235114326599278e-15,1.8054966103180428e-06,1.7089020702198046e-06,1.8197454864197824e-09,3.385011157339146e-09,5.519193952774609e-09,2.6448978303700864e-08,1.9439214604334852e-08,1.1225401610220015e-09,1.8983474057059294e-11,2.8003970972911806e-12
5.729881109287468e-06,0.624241032362783,3.76,0.0,0.8476182614100435,0.9999982070412428,3.973188219231494e-08,3.600198786943648e-21,1.5084789057028358e-15,1.8590003402901698e-06,1.7586057677935115e-06,1.8743548229821687e-09,3.4628608012093302e-09,5.584625006536176e-09,2.7496376421192663e-08,2.0603152852066114e-08,1.139775404808332e-09,1.9599231400750244e-11,3.0554180454547435e-12
5.8926211802790324e-06,0.624241032532808,3.76,0.0,0.8476182066215646,0.9999981556421874,4.17496706239884e-08,3.944325603611229e-21,1.5959282208879927e-15,1.9125347984176776e-06,1.8082942900729312e-06,1.928995522640086e-09,3.540774913204714e-09,5.650088904069249e-09,2.8556122773773882e-08,2.1801373549459345e-08,1.1570177041672078e-09,2.0218198092914687e-11,3.3255535335306233e-12
6.055361251270597e-06,0.6242410327048008,3.76,0.0,0.847618151767968,0.9999981042186352,4.381237403154102e-08,4.3111676613180616e-21,1.6858608016572668e-15,1.9660999914415835e-06,1.857967623105381e-06,1.983667591411318e-09,3.6187553202936767e-09,5.7155871503787615e-09,2.9628223733682374e-08,2.3033911448666415e-08,1.1742678393977255e-09,2.084037535469704e-11,3.611247739575711e-12
6.218101322262162e-06,0.6242410328787625,3.76,0.0,0.8476180968492096,0.9999980527705625,4.5920031031296356e-08,4.701616422963365e-21,1.7782780717521655e-15,2.0196959275153315e-06,1.90762575298713e-06,2.038371036977642e-09,3.6968033821111416e-09,5.78112086000542e-09,3.071268591106213e-08,2.4300801312800797e-08,1.1915263885031803e-09,2.1465764420907412e-11,3.9129455932597584e-12
6.380841393253727e-06,0.624241033054694,3.76,0.0,0.8476180418652449,0.9999980012979452,4.8072680940799846e-08,5.116577854559987e-21,1.8731814552576088e-15,2.0733226159057705e-06,1.9572686658523955e-06,2.0931058683324887e-09,3.774920090039657e-09,5.846690839635549e-09,3.180951610397233e-08,2.5602077916540343e-08,1.2087937700508403e-09,2.2094366536731283e-11,4.231092776780968e-12
6.5435814642452914e-06,0.6242410332325968,3.76,0.0,0.8476179868160278,0.9999979498007594,5.0270363569208985e-08,5.556972449704492e-21,1.970572376651709e-15,2.1269800666527456e-06,2.006896347860746e-06,2.1478720953799934e-09,3.853106179456466e-09,5.9122976825984336e-09,3.2918721241201875e-08,2.6937776046813212e-08,1.2260702919215149e-09,2.2726182954101004e-11,4.566135726038942e-12
6.869061606228421e-06,0.6242410335943203,3.76,0.0,0.8476178765216509,0.9999978467325858,5.480098805664747e-08,6.517815877171146e-21,2.1728225331300238e-15,2.23438729823133e-06,2.10610596403434e-06,2.2574987795345997e-09,4.009688495899042e-09,6.043623546208727e-09,3.517428454726847e-08,2.971257609794109e-08,1.2606515791768176e-09,2.3999463723348706e-11,5.288698438962964e-12
7.159345422377716e-06,0.6242410339235908,3.76,0.0,0.8476177779334767,0.9999977547267109,5.8994051299563166e-08,7.469971028597669e-21,2.361610486432185e-15,2.3302837916910236e-06,2.1945358525788944e-06,2.355376858974715e-09,4.149576885048923e-09,6.16087601945852e-09,3.722776893308054e-08,3.230382034755674e-08,1.2915259388135547e-09,2.5145915510643707e-11,5.994567735228646e-12
7.420600856912081e-06,0.6242410342253107,3.76,0.0,0.8476176890260085,0.9999976718542785,6.289083384716954e-08,8.408469836090478e-21,2.5383049099994334e-15,2.4166744638434173e-06,2.2740811417647315e-06,2.4435526823341567e-09,4.275669633125179e-09,6.266507025040751e-09,3.910966050621497e-08,3.47300258866049e-08,1.3193395329270738e-09,2.618648229006857e-11,6.68157782233656e-12
7.681856291446447e-06,0.6242410345321291,3.76,0.0,0.8476175999495984,0.9999975889181308,6.690434307659274e-08,9.428563407571064e-21,2.721433603540595e-15,2.503144603043005e-06,2.353586951301869e-06,2.5318096066709395e-09,4.40194592894007e-09,6.372236715970661e-09,4.102356218081376e-08,3.724551485474595e-08,1.3471785791860152e-09,2.723535359036426e-11,7.419528165558385e-12
7.943111725980813e-06,0.6242410348440502,3.76,0.0,0.8476175107040489,0.9999975059181676,7.103474916669916e-08,1.0534525749962019e-20,2.911002475331749e-15,2.589694258932418e-06,2.433053224128446e-06,2.6201476825116817e-09,4.52840612137303e-09,6.478065323852873e-09,4.2969504019357854e-08,3.98504315967553e-08,1.3750431918282644e-09,2.8292534622226452e-11,8.210289891559154e-12
8.204367160515178e-06,0.6242410351610792,3.76,0.0,0.8476174212891615,0.9999974228542879,7.528222252026655e-08,1.1730728869626557e-20,3.1070174369386432e-15,2.6763234813575043e-06,2.5124799031700064e-06,2.70856696062206e-09,4.655050492083814e-09,6.583993025949194e-09,4.494751612769702e-08,4.2544920548300596e-08,1.4029334564609708e-09,2.9358030586202075e-11,9.055739184741056e-12
8.465622595049544e-06,0.6242410354832201,3.76,0.0,0.8476173317047382,0.9999973397263915,7.964693373427942e-08,1.3021643060426536e-20,3.309484403213145e-15,2.763032320319844e-06,2.591866931337956e-06,2.7970674919507193e-09,4.781879271729967e-09,6.6900199578441624e-09,4.695762864732248e-08,4.5329126235937225e-08,1.4308494368795177e-09,3.043184667239003e-11,9.95775729602528e-12
8.988133464118274e-06,0.6242410361428572,3.76,0.0,0.8476171520264894,0.9999971732781447,8.872875303545462e-08,1.590597959824706e-20,3.733798025533569e-15,2.9366890485351803e-06,2.750521806625355e-06,2.974312518846988e-09,5.036090762011201e-09,6.902371872565885e-09,5.107427564740319e-08,5.1167266379554256e-08,1.4867587063505945e-09,3.26044599170461e-11,1.1939050379110131e-11
9.510644333187005e-06,0.6242410368229985,3.76,0.0,0.8476169716677107,0.99999700657262,9.828157517081757e-08,1.92252745669672e-20,4.1839907265569955e-15,3.1106648458101264e-06,2.909017392972197e-06,3.1518831733927408e-09,5.2910417190050454e-09,7.115121559956876e-09,5.531968671621321e-08,5.73660100557818e-08,1.5427712023765972e-09,3.481041565242486e-11,1.4169320812199132e-11
9.999999999999997e-06,0.6242410375236811,3.76,0.0,0.8476168021348073,0.9999968502111377,1.076565731776544e-07,2.2763271730184472e-20,4.629127177075092e-15,3.2738909501876374e-06,3.057311007437343e-06,3.3184819830739058e-09,5.530486495486761e-09,7.314732500659766e-09,5.941269337363544e-08,6.349945734382525e-08,1.5953232089513727e-09,3.690666807867436e-11,1.6497374052485018e-11
1.0033155202255736e-05,0.6242410375236811,3.76,0.0,0.8476167906268092,0.9999968396090092,1.0830677024098812e-07,2.3018857912952913e-20,4.660109942724253e-15,3.2849601150881716e-06,3.0673532330778933e-06,3.3297798666096742e-09,5.546733047839001e-09,7.328269328764457e-09,5.969410382399211e-08,6.392651674432163e-08,1.598887032447776e-09,3.7049754982248844e-11,1.666380187655686e-11
1.0555666071324467e-05,0.6242410382449417,3.76,0.0,0.8476166089021896,0.9999966723865022,1.1880570997799758e-07,2.732766009797897e-20,5.162203162380555e-15,3.4595752594323866e-06,3.2255288693428238e-06,3.5080030096514983e-09,5.803165627897552e-09,7.541815466039775e-09,6.419776911473171e-08,7.084994737419328e-08,1.6551062937176926e-09,3.9322518809746934e-11,1.9437808755938245e-11
1.1078176940393198e-05,0.6242410389868178,3.76,0.0,0.8476164264922558,0.9999965049042886,1.297797676762625e-07,3.219422174697954e-20,5.690317925433675e-15,3.6345106819181102e-06,3.383543843869165e-06,3.6865530136780547e-09,6.06034034730341e-09,7.755760265282986e-09,6.883092488701415e-08,7.813746432056356e-08,1.7114290877811815e-09,4.162874783509786e-11,2.2506738824147247e-11
1.212319867853066e-05,0.6242410405325641,3.76,0.0,0.8476160596100484,0.9999961691574912,1.5315873818587741e-07,4.377891334471548e-20,6.824802496242967e-15,3.985343974099634e-06,3.6990899746772076e-06,4.044635249858993e-09,6.576919648907888e-09,8.184846929301347e-09,7.848667790313142e-08,9.380941386616741e-08,1.8243856373435479e-09,4.6341763262690786e-11,2.9591371253915614e-11
1.3168220416668121e-05,0.6242410421612163,3.76,0.0,0.8476156899673799,0.9999958323621053,1.784547000318682e-07,5.814582162809096e-20,8.0639449919401e-15,4.337463217710957e-06,4.013987956579094e-06,4.404029866028351e-09,7.096477771729264e-09,8.615531411588076e-09,8.866330450651915e-08,1.1095169317464445e-07,1.9377573832184353e-09,5.11891227727505e-11,3.804253269072443e-11
1.4213242154805582e-05,0.6242410438730716,3.76,0.0,0.8476153175514168,0.9999954945116006,2.0567869664657086e-07,7.569418890238577e-20,9.408127551940898e-15,4.690871639571952e-06,4.328234116193304e-06,4.764740153843678e-09,7.619021406837212e-09,9.047815679521673e-09,9.936274881067737e-08,1.2957365296566904e-07,2.051544982331182e-09,5.617114454920837e-11,4.798638926376502e-11
1.5746159186719024e-05,0.6242410465353104,3.76,0.0,0.8476147662188614,0.9999949970041653,2.491244583686491e-07,1.0808892176334064e-19,1.1570726174550767e-14,5.211617136420995e-06,4.788007150381219e-06,5.296244650709071e-09,8.390943623964508e-09,9.684821515369166e-09,1.1600750850659526e-07,1.5958654432437074e-07,2.219211033979494e-09,6.372345326871896e-11,6.554046157231462e-11
1.7279076218632464e-05,0.6242410493781565,3.76,0.0,0.8476142088505789,0.9999944971915554,2.967776708013834e-07,1.4970127054542906e-19,1.3961377842869064e-14,5.735153719549257e-06,5.246358104482694e-06,5.830597584312561e-09,9.169325109864796e-09,1.0325279724298478e-08,1.337875690005688e-07,1.9283314819641646e-07,2.3877753646218334e-09,7.1567175121562e-11,8.698877816930332e-11
1.8811993250545905e-05,0.624241052402549,3.76,0.0,0.8476136454057648,0.99999399505293,3.486734774455415e-07,2.0210792395199305e-19,1.6581297743275786e-14,6.261491575197532e-06,5.703275336192671e-06,6.367809345332696e-09,9.954186572337417e-09,1.0969195973453958e-08,1.5270909297154654e-07,2.2934324293188457e-07,2.557239992809722e-09,7.970327433614492e-11,1.1274538232285876e-10
2.0344910282459345e-05,0.624241055609428,3.76,0.0,0.8476130758435001,0.9999934905673584,4.0484713360359526e-07,2.6701467963232187e-19,1.9431704499866283e-14,6.790640888708141e-06,6.158747185960393e-06,6.907890323465207e-09,1.0745548483797261e-08,1.1616575655328168e-08,1.7277825280208327e-07,2.691467103967504e-07,2.727606886423441e-09,8.813269875085013e-11,1.432306969462848e-10
