Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230),C2HO2(812)
1.6600325163385392e-06,0.8160441378737614,3.76,0.0,0.6840024833216349,0.9998738744031647,4.0383718732015475e-05,3.605053268060056e-16,1.707042300034704e-11,0.0002883572095014877,9.773154797092523e-05,1.4027382614187794e-08,7.346786730830576e-06,9.951740401503577e-06,5.0500896243479795e-05,4.678467209625993e-06,2.6980407328484037e-06,1.0682015999792668e-08,1.863840223480277e-09,4.113297195456031e-08,7.114800166104014e-08,1.576612888767896e-09,4.0953324069943825e-08,7.702402779215845e-07,6.066755371082289e-16,5.867806012393626e-13,8.284456898263577e-12,5.1457781861225454e-17,3.658243520336027e-10,5.202536214643466e-10,2.006413899795007e-17,7.469226976413924e-15,5.81525458730405e-17,2.1894267023745366e-11,2.9357240902283838e-08,8.556891163250643e-17,6.699613069352092e-15,3.041778081495252e-20,1.083690414134709e-23,5.953297960512855e-16,1.2825232303215951e-15,1.5469842555930008e-16,3.62682915385211e-21,3.4606824553785124e-20,4.145507726651516e-11,1.3461027032323591e-17,3.0247203070327133e-23,3.2096589382263227e-20,4.958515979946845e-10,3.374940399867642e-12,7.4245916459239585e-19,8.35971434636656e-25,6.981161598451135e-20,1.32326964406323e-18,1.1567225174110983e-30,2.4678341751523202e-19,2.0848450691288337e-33,1.2899720937398531e-20,1.1039005373786696e-23,1.4675454256470938e-17,4.996600320154779e-16,4.818673041440405e-20,5.90165804793449e-22,4.23077757207126e-34,8.296305149930318e-24,5.123900607274599e-20,5.481134738579095e-25,2.726601753481387e-22,7.93324134991137e-19,4.433095909228547e-30,7.777631477691028e-22,5.598254573517717e-22,8.010304419529679e-26,1.0133006624441985e-26
1.702993243694126e-06,0.8160445038261603,3.76,0.0,0.6839936841197147,0.999870564861078,4.206885749595032e-05,3.736121025945738e-16,1.7579180182602812e-11,0.0002968612438256176,9.99768557278961e-05,1.4444083244205586e-08,7.433866303317044e-06,1.0009833681043194e-05,5.213695626489993e-05,4.947549103521667e-06,2.718074239229063e-06,1.1062416902980536e-08,1.977051968259041e-09,4.478563671688047e-08,7.735140290969015e-08,1.6792556427740305e-09,4.415876355221274e-08,7.995545909031533e-07,6.605616414411332e-16,6.461119188217238e-13,9.316391622787324e-12,5.847261249148939e-17,3.80488771284299e-10,5.419389059886849e-10,2.090095159137566e-17,7.932840538567683e-15,6.057658314469162e-17,2.2809629751375945e-11,3.133569190767072e-08,9.85330237400635e-17,7.539745812265858e-15,3.4234868143112755e-20,1.2237331107570103e-23,6.529760984505725e-16,1.3409416214392238e-15,1.8387060452275622e-16,4.3109421800215034e-21,3.738970041206004e-20,4.4200803223338557e-11,1.6003998402790036e-17,3.44154603816164e-23,3.612230242457217e-20,5.160383485443654e-10,3.684793343993517e-12,8.98158266568517e-19,1.0112778957797545e-24,7.616761513633366e-20,1.4125504676538831e-18,1.3316692367513727e-30,2.87821291068147e-19,2.3991368448154917e-33,1.4935465769637423e-20,1.335670828930099e-23,1.5287197540074066e-17,5.60181681936125e-16,5.184393395487e-20,6.842003203713025e-22,4.864661350337704e-34,9.151146157217098e-24,5.507601308646761e-20,6.295149723419522e-25,2.920964408845835e-22,8.581990090771118e-19,4.997925827957193e-30,8.284117683205552e-22,6.666917643090572e-22,9.106917402782924e-26,1.164901884438569e-26
1.7459539710497127e-06,0.8160448719474296,3.76,0.0,0.6839848492201602,0.9998672550357928,4.3773875365162134e-05,3.8687990930322485e-16,1.8089538402403704e-11,0.0003053913799524107,0.00010220825744542863,1.4862063688817431e-08,7.520734693657505e-06,1.0067789300530936e-05,5.378266230573174e-05,5.224802562514474e-06,2.7380413389980603e-06,1.14470726737617e-08,2.0939745476757327e-09,4.865646337463814e-08,8.391596626897358e-08,1.7858417216509217e-09,4.752978581450442e-08,8.290014055861575e-07,7.176669145332777e-16,7.097502180147675e-13,1.0445289955772706e-11,6.622853022780524e-17,3.954263370697807e-10,5.640480458395122e-10,2.1754120727653175e-17,8.412502822959091e-15,6.304798907947602e-17,2.3743018185984046e-11,3.339586920046385e-08,1.130411381710707e-16,8.460828493648739e-15,3.8420040495307025e-20,1.3777616428836075e-23,7.145773442779209e-16,1.400927504960919e-15,2.175765311838243e-16,5.101403493649214e-21,4.0326858063382844e-20,4.7055683132199947e-11,1.8943020332557406e-17,3.903393254193807e-23,4.0535990810526696e-20,5.365681552620243e-10,4.0137851191200084e-12,1.0812910178385366e-18,1.2174720340260315e-24,8.29379376922499e-20,1.5055279228589802e-18,1.5279519761561665e-30,3.3431429526003875e-19,2.7516286300261527e-33,1.7227628456914377e-20,1.6083248878666276e-23,1.5910895056156356e-17,6.261994288379069e-16,5.568573084669113e-20,7.902304001110445e-22,5.575081492389283e-34,1.0069533852844667e-23,5.908949688896865e-20,7.206036029422121e-25,3.1238183266964726e-22,9.264909801783968e-19,5.6202357999434194e-30,8.81006498259428e-22,7.903703889609414e-22,1.0321841980863995e-25,1.3346710062168943e-26
1.7889146984052994e-06,0.816045242232191,3.76,0.0,0.6839759787245823,0.9998639448562487,4.5498732726101335e-05,4.00309143380879e-16,1.860148684864723e-11,0.00031394743356153007,0.00010442579686848266,1.5281314617592342e-08,7.60745603340934e-06,1.0125615220191113e-05,5.543799559798513e-05,5.510267680991137e-06,2.7579516993988203e-06,1.1835960079706917e-08,2.214637034435693e-09,5.2752489599869384e-08,9.085277343153283e-08,1.896431890679264e-09,5.1071057179501716e-08,8.585669538234421e-07,7.780952249824662e-16,7.77896954837382e-13,1.1677472483128031e-11,7.478288881549094e-17,4.106395382987327e-10,5.865849372615385e-10,2.262379696704895e-17,8.908387540363244e-15,6.55671989446892e-17,2.469459979022571e-11,3.5539370081180356e-08,1.2923034227893864e-16,9.4684838973945e-15,4.2998890329751263e-20,1.5467936224497362e-23,7.803037711042848e-16,1.4625158463974836e-15,2.563787318449559e-16,6.011411642544945e-21,4.342387414840383e-20,5.002161445412116e-11,2.2327361458462513e-17,4.4139050494933683e-23,4.5364610585971107e-20,5.574445974228493e-10,4.362553281335366e-12,1.2958297115727559e-18,1.459026119699935e-24,9.014156625942855e-20,1.6022747596198985e-18,1.7476018174012386e-30,3.868159556539173e-19,3.1459441307596106e-33,1.9800831417671188e-20,1.9277890289379093e-23,1.6546656657119838e-17,6.980556321729558e-16,5.971741626917165e-20,9.094292587707674e-22,6.369248373401674e-34,1.1054488478933151e-23,6.328324218931004e-20,8.222695385973898e-25,3.335335684268072e-22,9.982825344778756e-19,6.304609058041005e-30,9.355773148584779e-22,9.329830098845286e-22,1.1664719679594947e-25,1.5242884859680108e-26
1.8318754257608862e-06,0.8160456146749826,3.76,0.0,0.6839670727177191,0.9998606342510609,4.724340321650819e-05,4.13900176079003e-16,1.9115015788070763e-11,0.0003225292371937155,0.00010662951780669377,1.570182757779968e-08,7.694082497793357e-06,1.0183317926366554e-05,5.71029385699387e-05,5.803984276593986e-06,2.7778130782947655e-06,1.2229056329970331e-08,2.339068590961458e-09,5.708080760705096e-08,9.817296755353746e-08,2.0110870873056676e-09,5.4787284333388996e-08,8.882381377490448e-07,8.419512464225671e-16,8.50758491280075e-13,1.3019504461216062e-11,8.419600913319483e-17,4.261307134934632e-10,6.09553255839889e-10,2.3510122307994222e-17,9.420669387720164e-15,6.813462323977403e-17,2.566453276586543e-11,3.7767806197715114e-08,1.4724602757496047e-16,1.056858979927635e-14,4.7998172272843514e-20,1.7318958541478552e-23,8.503292794983636e-16,1.5257417085543293e-15,3.0089295683888704e-16,7.055414271768895e-21,4.6686434472821205e-20,5.3100507301797484e-11,2.6210968122868544e-17,4.976930013196228e-23,5.0636340717901395e-20,5.786709749861637e-10,4.731740360700766e-12,1.5462053222491341e-18,1.740928809969209e-24,9.779812422519695e-20,1.7028643877145743e-18,1.992794252299026e-30,4.459197221726365e-19,3.5859636158802894e-33,2.2681376805272356e-20,2.3006745964538705e-23,1.7194585943529857e-17,7.761049942386717e-16,6.394434915710786e-20,1.0430526133456285e-21,7.2548796529239504e-34,1.2109097475379317e-23,6.766107133961963e-20,9.354628467445791e-25,3.555690185171194e-22,1.0736556304352707e-18,7.055909312175543e-30,9.921542798315929e-22,1.0968580792536482e-21,1.3145753400615959e-25,1.7355485228792007e-26
1.874836153116473e-06,0.8160459892702541,3.76,0.0,0.683958131270633,0.999857323148607,4.900787121926926e-05,4.2765335613315293e-16,1.9630116360390273e-11,0.00033113663704357105,0.00010881946412907684,1.6123594828157e-08,7.780656318456536e-06,1.024090274956623e-05,5.877747462847458e-05,6.105991901909203e-06,2.7976317071773175e-06,1.2626338971337205e-08,2.4672984525284073e-09,6.164856430086518e-08,1.0588775319404148e-07,2.1298684244094846e-09,5.868321398320295e-08,9.180024968020021e-07,9.093404597091275e-16,9.285461237215317e-13,1.4478199799101206e-11,9.453126616126205e-17,4.419020631375095e-10,6.329564749499875e-10,2.4413230911279748e-17,9.949523981017003e-15,7.07506498846955e-17,2.6652966848339814e-11,4.008280276666773e-08,1.6724217790019349e-16,1.1767285451872489e-14,5.34458327117816e-20,1.9341856461790593e-23,9.24831462716153e-16,1.5906402982277156e-15,3.5179175487311224e-16,8.249192027609771e-21,5.0120332149815153e-20,5.6294283212299333e-11,3.0652780117237224e-17,5.596528946400814e-23,5.638061420381232e-20,6.002503297149518e-10,5.12199387918659e-12,1.8373478983953983e-18,2.0687306193607826e-24,1.0592788514373194e-19,1.8073708431731147e-18,2.265856391417518e-30,5.122607852572431e-19,4.075836892784657e-33,2.5897318913498853e-20,2.7343383490766314e-23,1.7854780814383223e-17,8.607147301684458e-16,6.837195083959386e-20,1.1924424658887821e-21,8.240225791934046e-34,1.323651474409918e-23,7.222684418392471e-20,1.0611962032926437e-24,3.7850570742042784e-22,1.152691692744308e-18,7.879293891492535e-30,1.0507675409853498e-21,1.2845454821531024e-21,1.4775728870911937e-25,1.970364244992591e-26
1.9177968804720597e-06,0.8160463660123796,3.76,0.0,0.6839491544433418,0.9998540114770997,5.0792129781144474e-05,4.415690130994267e-16,2.0146780409968698e-11,0.0003397694903202945,0.00011099567975982566,1.6546609201935924e-08,7.86721148097855e-06,1.0298374114554911e-05,6.0461587987637904e-05,6.416329853717713e-06,2.817412599219003e-06,1.3027785800977903e-08,2.5993559098585598e-09,6.646296139112484e-08,1.1400839619666623e-07,2.2528371948367487e-09,6.276363257138522e-08,9.478481764141367e-07,9.803691546203914e-16,1.011476115613964e-12,1.6060625063868288e-11,1.0585517844144725e-16,4.579556642412969e-10,6.567978872759617e-10,2.5333249951235134e-17,1.0495127785337636e-14,7.34156466208026e-17,2.7660044221347038e-11,4.248599786686543e-08,1.8938166225421503e-16,1.3070978148159189e-14,5.93710397607817e-20,2.1548321756023078e-23,1.0039916354313934e-15,1.6572470199121667e-15,4.098082011251477e-16,9.609946071321278e-21,5.373146696390445e-20,5.960487403197847e-11,3.571706013441381e-17,6.276981867830251e-23,6.262814956491316e-20,6.221854699902479e-10,5.533966365384741e-12,2.174729542234409e-18,2.4485923018152902e-24,1.145517824135669e-19,1.9158687580980845e-18,2.5692744821050573e-30,5.865179341205907e-19,4.619996753916832e-33,2.9478538382172033e-20,3.2369467152635787e-23,1.8527334079080283e-17,9.522647371256797e-16,7.30057045520765e-20,1.3590309933114242e-21,9.3340964672634e-34,1.4439960051269437e-23,7.698445799154466e-20,1.2005476891900869e-24,4.023613158029445e-22,1.235471605426146e-18,8.78022765123706e-30,1.1114473344939992e-21,1.498831897412505e-21,1.656603658282811e-25,2.230773048290461e-26
1.9607576078276465e-06,0.81604674489566,3.76,0.0,0.6839401422869806,0.9998506991646388,5.259617888691708e-05,4.556474599379741e-16,2.0665000347594196e-11,0.00034842766307992235,0.00011315820867499677,1.697086399444884e-08,7.953775155573401e-06,1.035573573564382e-05,6.21552635344781e-05,6.735037180238917e-06,2.837159796204302e-06,1.3433374794705904e-08,2.735270293767417e-09,7.153125547762191e-08,1.2254622352285198e-07,2.380054875917219e-09,6.703336603540011e-08,9.777638982461053e-07,1.0551444311130425e-15,1.0997697296793629e-12,1.7774103507522307e-11,1.1823749830801694e-16,4.742934832427035e-10,6.810806234657938e-10,2.6270300310329912e-17,1.105765805610211e-14,7.612996294692082e-17,2.8685900262277916e-11,4.497904180416475e-08,2.138365314560567e-16,1.448634986200361e-14,6.580421360561042e-20,2.395057944581501e-23,1.0879948609824098e-15,1.7255975199460387e-15,4.757397793336484e-16,1.115638920867328e-20,5.75258457789566e-20,6.303422091161003e-11,4.1473736957442113e-17,7.022795524249124e-23,6.9410982720757e-20,6.444789942116181e-10,5.968315366276817e-12,2.564410029260624e-18,2.8873362044791723e-24,1.2369141919373948e-19,2.0284333295565598e-18,2.905701419670864e-30,6.694154583259967e-19,5.223171874313221e-33,3.3456817665931964e-20,3.817543999234093e-23,1.9212333943005708e-17,1.051147761903926e-15,7.785115324417279e-20,1.5443445169201633e-21,1.0545886103421087e-33,1.5722719419335276e-23,8.193784741497034e-20,1.3546636628384132e-24,4.271536764541968e-22,1.3220757054628353e-18,9.764496287235723e-30,1.1742239870306542e-21,1.7427568588786015e-21,1.8528694562973748e-25,2.5189420744709683e-26
2.0037183351832332e-06,0.8160471259143266,3.76,0.0,0.6839310948455501,0.9998473861392543,5.442002404897189e-05,4.698889950007e-16,2.1184769038562176e-11,0.0003571110284718161,0.0001153070948999329,1.7396352871965275e-08,8.040368887565963e-06,1.0412990765941843e-05,6.385848672623147e-05,7.062152686638885e-06,2.8568765628537144e-06,1.38430840493169e-08,2.8750709619378503e-09,7.686075810580659e-08,1.3151262303835628e-07,2.5115831342379943e-09,7.14972796105237e-08,1.007738931938494e-06,1.1337742001477613e-15,1.1936532615403238e-12,1.9626219117294165e-11,1.317513036796113e-16,4.909173870693847e-10,7.058076685403892e-10,2.7224497218454346e-17,1.1637292785650992e-14,7.88939321089806e-17,2.973066425168111e-11,4.756359654633939e-08,2.4078831928589187e-16,1.602036396769975e-14,7.277705717465095e-20,2.6561401584447346e-23,1.1770299807982708e-15,1.7957277277700623e-15,5.504524240038884e-16,1.2908840778698456e-20,6.15095820697011e-20,6.658427340971181e-11,4.7998762937938564e-17,7.838710575434854e-23,7.676249922799047e-20,6.671333118413145e-10,6.4257034560963966e-12,3.0130852175349664e-18,3.392500761140207e-24,1.333690786166172e-19,2.145140295437844e-18,3.27796456670265e-30,7.617250928579151e-19,5.8904009013928995e-33,3.786591819481656e-20,4.4861247613798147e-23,1.9909864505087908e-17,1.1577695699699808e-15,8.291389813590653e-20,1.75000757866798e-21,1.1885601617729849e-33,1.708814435754055e-23,8.709098449762691e-20,1.5247616952120302e-24,4.529007762834576e-22,1.4125837771058592e-18,1.0838220691088086e-29,1.2391279181559826e-21,2.019629552483589e-21,2.067637125423033e-25,2.837173825268202e-26
2.04667906253882e-06,0.816047509062549,3.76,0.0,0.6839220121573456,0.9998440723289383,5.626367514756509e-05,4.842939038503591e-16,2.170607971128858e-11,0.00036581946530749737,0.0001174423825072009,1.7823069797321995e-08,8.127009591372693e-06,1.0470141914252435e-05,6.557124350953441e-05,7.397714939218409e-06,2.876565542016316e-06,1.4256891735212668e-08,3.0187872872315e-09,8.245883579857947e-08,1.4091904326112016e-07,2.6474838299501946e-09,7.616027766535443e-08,1.03776306827224e-06,1.2163671841620806e-15,1.2933580736031734e-12,2.1624820687987263e-11,1.464730911230348e-16,5.078291538832486e-10,7.309818774120628e-10,2.8195950879335347e-17,1.2234210654136616e-14,8.17078728711826e-17,3.079446004802701e-11,5.02413352163987e-08,2.704283478600684e-16,1.7680272037635382e-14,8.03225871693622e-20,2.939412125683133e-23,1.2712896446258185e-15,1.867673896024019e-15,6.348847242023475e-16,1.488932533622054e-20,6.568889544245201e-20,7.025698868617441e-11,5.537448590352984e-17,8.729708827283764e-23,8.471746689473293e-20,6.901506626118043e-10,6.9067982425631e-12,3.528138329838824e-18,3.972398218758243e-24,1.4360773427118143e-19,2.2660659142190278e-18,3.689074015986102e-30,8.642680065534973e-19,6.627047390046084e-33,4.2741659519109115e-20,5.2537104971038045e-23,2.0620006212756615e-17,1.2725491149264049e-15,8.819959872377795e-20,1.977747136563479e-21,1.3363891729519258e-33,1.8539651000560244e-23,9.244787870842596e-20,1.712133594306935e-24,4.79620760267757e-22,1.5070750448856912e-18,1.2007872793914007e-29,1.3061896425212317e-21,2.333046358323179e-21,2.3022408837309547e-25,3.1879119315683436e-26
2.0896397898944068e-06,0.8160478943344361,3.76,0.0,0.6839128942561284,0.999840757661672,5.8127145475142865e-05,4.988624610762155e-16,2.2228925882522033e-11,0.0003745528568874398,0.00011956411561490005,1.825100896890373e-08,8.213710380829868e-06,1.0527191538265906e-05,6.729352025579725e-05,7.741762268573253e-06,2.8962288798126868e-06,1.4674776057164161e-08,3.1664486467575115e-09,8.833291006696043e-08,1.5077699307394481e-07,2.7878190207985885e-09,8.102730356610779e-08,1.0678265936633534e-06,1.3030329172300473e-15,1.39912063006891e-12,2.3778025916845574e-11,1.6248287046459887e-16,5.250304835326911e-10,7.566059898457241e-10,2.9184767021922175e-17,1.2848590987682756e-14,8.457209097133124e-17,3.187740666779279e-11,5.3013941640594996e-08,3.0295803752001558e-16,1.947362071841239e-14,8.847516549704466e-20,3.246264795326944e-23,1.3709703375039577e-15,1.9414726358127653e-15,7.30052292257552e-16,1.7121675206432396e-20,7.007011260584149e-20,7.405433078026528e-11,6.369003579915136e-17,9.701021189825848e-23,9.331206879137039e-20,7.1353313509792e-10,7.412272370795138e-12,4.1176942213667975e-18,4.636175724774715e-24,1.544310609818653e-19,2.391286941403004e-18,4.14223081360158e-30,9.779168340275892e-19,7.438813756225377e-33,4.8121999690129264e-20,6.132430783848243e-23,2.1342836227274846e-17,1.3959187056977958e-15,9.371397085362246e-20,2.229396845482757e-21,1.4992074614426823e-33,2.0080720739544602e-23,9.801257702168988e-20,1.9181485098886865e-24,5.073319267990646e-22,1.6056281670969772e-18,1.328029031543713e-29,1.3754397717398011e-21,2.6869091590975834e-21,2.5580847520218018e-25,3.5737470745259087e-26
2.1326005172499935e-06,0.8160482817240414,3.76,0.0,0.6839037411720861,0.9998374420654463,6.001045094909733e-05,5.135949317326354e-16,2.275330129607524e-11,0.00038331109003913707,0.00012167233838526027,1.8680164770579428e-08,8.300481262804868e-06,1.0584141719045237e-05,6.902530370934188e-05,8.094332771927297e-06,2.9158683267810685e-06,1.5096715222693447e-08,3.3180844120849974e-09,9.4490457401773e-08,1.6109804140635076e-07,2.9326509657771274e-09,8.610333956469614e-08,1.0979202659205559e-06,1.3938817449423167e-15,1.5111825323843173e-12,2.6094225520529098e-11,1.7986426067712586e-16,5.425230062269527e-10,7.826826436441503e-10,3.0191047407970975e-17,1.3480613718451912e-14,8.748688076494118e-17,3.2979618856135344e-11,5.588310994728036e-08,3.38589221151689e-16,2.1408258685485766e-14,9.727053102039636e-20,3.578148195498654e-23,1.4762724090117712e-15,2.0171609499626175e-15,8.370523004169535e-16,1.963163698284388e-20,7.465966764390425e-20,7.797826996694131e-11,7.304172634213801e-17,1.0758135312754907e-22,1.0258393661989947e-19,7.372826837601846e-10,7.94280352523294e-12,4.790676742826521e-18,5.393879897993511e-24,1.6586344586743135e-19,2.5208806121161968e-18,4.640835393159619e-30,1.1035977517580299e-18,8.331756425662342e-33,5.404711729061078e-20,7.135609060425189e-23,2.2078428830945016e-17,1.5283241747292882e-15,9.946278499009089e-20,2.5069014404286356e-21,1.678216779640993e-33,2.171489948268632e-23,1.0378916401490258e-19,2.1442561011414487e-24,5.3605272905961485e-22,1.7083212304646744e-18,1.466269236677673e-29,1.4469090162047122e-21,3.085444432504075e-21,2.8366449948418293e-25,3.997423053833793e-26
