Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199)
2.3723951112556063e-05,0.797682592858922,3.76,0.0,0.8922822834609985,0.999071924259634,0.0008671969085299388,4.27347542187103e-16,2.102616421751086e-11,0.002040935971295502,0.0002800312263476745,1.663784094681038e-07,1.1500050700116972e-05,9.534799167274683e-06,0.0005332947211398715,0.00037679192093657165,2.482618395634006e-06,1.1900294215735945e-07,1.3030258421578662e-07,2.628607908222143e-05,6.49672560947094e-05,1.5105939910185759e-07,1.6450329267148188e-05,6.1333357395703805e-06,1.0762840924404157e-13,6.572441661623676e-10,2.7657496329901423e-08,9.676207136128882e-14,4.193666466116544e-09,6.640837195984548e-09,3.959608059774397e-16,5.734293827279928e-13,9.252811666620628e-16,2.8123846909749623e-10,4.398549333307788e-06,5.655000414050522e-13,4.6829367640624344e-11,8.614413737929872e-17,2.516187044378618e-20,4.525910234151465e-13,6.535446432220687e-16,3.582635166344105e-11
2.4110095945337217e-05,0.797684756690087,3.76,0.0,0.8922201336747386,0.9990509102993876,0.0008939573059872574,4.407217203476548e-16,2.1423461758776068e-11,0.0020785119874758094,0.0002801052695131853,1.6944012937463286e-07,1.1662949892224788e-05,9.65009827344883e-06,0.0005474460803902298,0.0003902528850680007,2.5156976311450996e-06,1.2121282428363797e-07,1.3542228663314332e-07,2.7776092864858743e-05,6.842308027566934e-05,1.5824398169626122e-07,1.7413399541944608e-05,6.145325313223445e-06,1.1372941170994124e-13,7.040902822536591e-10,3.0114672611423715e-08,1.0680373390426282e-13,4.336456902859315e-09,6.8698974307329444e-09,4.0961046722382155e-16,5.994209430293657e-13,9.571748460016077e-16,2.910273759760175e-10,4.6285007053433975e-06,6.250693287815638e-13,5.1209654309066236e-11,9.420729249528675e-17,2.766635323601365e-20,4.83213112705772e-13,6.895434163639611e-16,4.0385527840633366e-11
2.449624077811837e-05,0.7976869279762208,3.76,0.0,0.8921574179108795,0.9990296270832776,0.0009210956228737876,4.54302212743634e-16,2.182065581079585e-11,0.002116029826706235,0.0002801205925892461,1.7249693131389675e-07,1.182509008571539e-05,9.765718246084872e-06,0.0005617774288700671,0.0004039398695663084,2.548782317184722e-06,1.2340398728469748e-07,1.4064695767005339e-07,2.9324000339823102e-05,7.19956629502693e-05,1.6564107439899712e-07,1.841661191260113e-05,6.155605338785468e-06,1.200674730041661e-13,7.534178795989986e-10,3.27454009979531e-08,1.1770492843510896e-13,4.481331342664345e-09,7.10237031848283e-09,4.234629026082129e-16,6.261213995985371e-13,9.89542252637162e-16,3.0096674590986375e-10,4.8663811084188106e-06,6.898179082003564e-13,5.59234743123494e-11,1.0288493034935623e-16,3.037609575426608e-20,5.153221936072967e-13,7.269718952466572e-16,4.54364565878637e-11
2.4882385610899525e-05,0.7976891064067402,3.76,0.0,0.8920941384137357,0.9990080724794925,0.0009486101921587016,4.680892324769513e-16,2.2217687507482794e-11,0.002153483153857065,0.0002800804218756651,1.7554829521497878e-07,1.1986479429512464e-05,9.881678338934056e-06,0.0005762894792231923,0.00041785095516423876,2.581874190279795e-06,1.2557610374686867e-07,1.459762462254314e-07,3.0930966077744946e-05,7.568628448379165e-05,1.732525335108445e-07,1.9460947537188502e-05,6.164258414365921e-06,1.2664736209198028e-13,8.053117397136382e-10,3.555878087211441e-08,1.2952381926933921e-13,4.628259810505453e-09,7.3382060317630585e-09,4.37515114575863e-16,6.535346627478564e-13,1.022376381981109e-15,3.1105459281320244e-10,5.112310830403178e-06,7.601023230689771e-13,6.099046269377744e-11,1.1221326666075133e-16,3.330435826794925e-20,5.489592070067207e-13,7.658661433709761e-16,5.102270232779843e-11
2.5268530443680678e-05,0.7976912916879138,3.76,0.0,0.8920302973718842,0.9989862444495211,0.0009764993671127639,4.820830280122818e-16,2.2614500167566368e-11,0.0021908658540092593,0.0002799879033335804,1.7859371902258174e-07,1.2147127103567825e-05,9.997997640354523e-06,0.0005909829700143444,0.00043198417713592307,2.614975027976906e-06,1.2772890136336753e-07,1.5140977176574478e-07,3.259815005263868e-05,7.949616872867948e-05,1.8108014385649485e-07,2.054739180568497e-05,6.1713656887982014e-06,1.3347382913337098e-13,8.59857790241082e-10,3.856421815718803e-08,1.4232146976292902e-13,4.777212279804973e-09,7.577354454783533e-09,4.517640878125981e-16,6.81664356721504e-13,1.0556701888977978e-15,3.2128891512591205e-10,5.366408564360909e-06,8.362972594811874e-13,6.643106421188316e-11,1.2223001339696306e-16,3.646502887518111e-20,5.841650507128866e-13,8.062627833669952e-16,5.7190840696964495e-11
2.5654675276461832e-05,0.7976934835428549,3.76,0.0,0.8919658969170415,0.9989641410463236,0.0010047615236244342,4.962839136066324e-16,2.3011039342533122e-11,0.0022281720318549,0.00027984610178703295,1.8163271864925057e-07,1.2307043256331713e-05,1.0114695054306645e-05,0.0006058586654541704,0.0004463375287508046,2.648086644601842e-06,1.2986216092324815e-07,1.56947126130771e-07,3.432670731391942e-05,8.342648262767689e-05,1.8912561990184079e-07,2.167693405557645e-05,6.177006788105576e-06,1.4055160414030855e-13,9.171430872834658e-10,4.1771429299447096e-08,1.5616193521288193e-13,4.928158711266988e-09,7.819765305757536e-09,4.662067972513639e-16,7.105138270931099e-13,1.0894166047888104e-15,3.3166770093929165e-10,5.6287913980343825e-06,9.187961452775234e-13,7.226655132907101e-11,1.3297441212189543e-16,3.9872640698849665e-20,6.209805644342159e-13,8.481990168282319e-16,6.399060562751756e-11
2.6040820109242986e-05,0.797695681711496,3.76,0.0,0.8919009391230864,0.9989417604124506,0.0010333950623718099,5.106922474031759e-16,2.340725274540276e-11,0.0022653960108082578,0.00027965800028497003,1.8466482790371552e-07,1.2466238942351498e-05,1.0231789281416245e-05,0.0006209173550999897,0.00046090896463534155,2.6812108869848305e-06,1.319757144865794e-07,1.6258787532301201e-07,3.611778767864891e-05,8.747833591070124e-05,1.9739060694294323e-07,2.285056729512347e-05,6.181259748961815e-06,1.4788539571684196e-13,9.7725579820482e-10,4.519044518270799e-08,1.7111235713019347e-13,5.08106908574595e-09,8.06538819829193e-09,4.808402117074828e-16,7.400861463375622e-13,1.1236085464349072e-15,3.4218893065954054e-10,5.899574806540904e-06,1.0080117583918114e-12,7.85190421754928e-11,1.4448726736194868e-16,4.35423908508748e-20,6.594465082691156e-13,8.917126377067675e-16,7.14750403052369e-11
2.642696494202414e-05,0.7976978859505374,3.76,0.0,0.8918354260052225,0.9989191007781081,0.0010623984108509336,5.253084126175802e-16,2.3803090243217112e-11,0.002302532331837549,0.00027942649962015427,1.8768959839644806e-07,1.262472606021251e-05,1.0349298800858526e-05,0.0006361598535325823,0.00047569640403984277,2.71434963016611e-06,1.3406944294153787e-07,1.6833156125625086e-07,3.797253544380799e-05,9.165278088322113e-05,2.0587668237784903e-07,2.406928793444917e-05,6.184200958984939e-06,1.5547988988119004e-13,1.04028518505197e-09,4.883161497712914e-08,1.8724305866994815e-13,5.235913491054286e-09,8.314172722827443e-09,4.956612979436711e-16,7.703841176802962e-13,1.158238927120915e-15,3.528505803591891e-10,6.178872648034335e-06,1.1043768448400766e-12,8.521151848405296e-11,1.5681097998638512e-16,4.7490161346562944e-20,6.996035256794699e-13,9.368420476392125e-16,7.970065198951865e-11
2.6813109774805293e-05,0.7977000960333732,3.76,0.0,0.8917693595192793,0.9988961604591772,0.0010917700252614656,5.40132866143311e-16,2.4198503931994222e-11,0.0023395757520280956,0.0002791544180010377,1.9070659942323167e-07,1.2782517291037154e-05,1.0467241852378783e-05,0.0006515870000094281,0.0004906977340066565,2.7475047731160446e-06,1.361432737716853e-07,1.7417770349142072e-07,3.989208911831985e-05,9.595081230374003e-05,2.1458535705770958e-07,2.5334095524579944e-05,6.185905103687418e-06,1.6333974896873135e-13,1.1063215886476701e-09,5.270560992438112e-08,2.046276415666075e-13,5.392662158788792e-09,8.5660685708788e-09,5.106670288582017e-16,8.014102838734771e-13,1.1933006738328495e-15,3.6365062695179694e-10,6.466797162230183e-06,1.2083447463909308e-12,9.236784351165864e-11,1.6998958044642568e-16,5.173253670985029e-20,7.414921335936644e-13,9.836262768511854e-16,8.872757067971803e-11
2.7199254607586447e-05,0.7977023117499967,3.76,0.0,0.8917027415611498,0.9988729378551924,0.0011215083922512046,5.551661202649171e-16,2.4593448051673982e-11,0.0023765212428879337,0.00027884449087228085,1.937154178274164e-07,1.2939626037727591e-05,1.0585636418501694e-05,0.0006671996580949112,0.0005059108124370589,2.780678234492605e-06,1.381971792430325e-07,1.801258009532694e-07,4.187758117449881e-05,0.00010037336734783012,2.2351807668069036e-07,2.6645992504541728e-05,6.186445119894788e-06,1.7146961061453098e-13,1.1754564131649392e-09,5.682342706133331e-08,2.2334308456364741e-13,5.551285475552441e-09,8.821025586326413e-09,5.258543868130389e-16,8.331669341941226e-13,1.2287867348592686e-15,3.7458705049932244e-10,6.763458971763484e-06,1.3203900375759128e-12,1.0001277993873501e-10,1.8406876203360446e-16,5.628682320771525e-20,7.851527089623111e-13,1.032104996611381e-15,9.861971161096988e-11
2.75853994403676e-05,0.7977045329068827,3.76,0.0,0.8916355739663608,0.9988494314472838,0.0011516120305213407,5.704086947829978e-16,2.4987878930807352e-11,0.002413363988407248,0.00027849937087924494,1.9671565784206335e-07,1.309606636512341e-05,1.0704500207949191e-05,0.0006829987152681178,0.0005213334710559033,2.8138719484425156e-06,1.4023117390663016e-07,1.8617533359514462e-07,4.393013781858954e-05,0.00010492132565601226,2.3267622324178182e-07,2.800598395657492e-05,6.185892155428628e-06,1.7987408681402022e-13,1.2477821113277017e-09,6.119639288441961e-08,2.4346984301920525e-13,5.7117540662925335e-09,9.078993815515375e-09,5.412203654832837e-16,8.656561080364769e-13,1.2646900865914616e-15,3.8565783628520485e-10,7.0689670861161255e-06,1.4410091724660494e-12,1.0817200773672688e-10,1.990959141908437e-16,6.117107129761254e-20,8.306254496712865e-13,1.0823185323120137e-15,1.0944494156154747e-10
2.7971544273148754e-05,0.7977067593268529,3.76,0.0,0.8915678585097698,0.9988256397960878,0.001182079492294734,5.858611854253087e-16,2.5381755094308182e-11,0.0024500993828834717,0.0002781216279714754,1.9970694091297457e-07,1.325185294125268e-05,1.0823850639545533e-05,0.0006989850825090415,0.00053696351827165,2.847087860475203e-06,1.4224531219137204e-07,1.9232576403183657e-07,4.605087878001823e-05,0.00010959550946265015,2.420611165469143e-07,2.9415077369511035e-05,6.184315534838656e-06,1.8855776306034451e-13,1.323392170367622e-09,6.583616695690715e-08,2.650919499246259e-13,5.874038833898884e-09,9.339923632202464e-09,5.567619780426836e-16,8.988796047199693e-13,1.3010037505550695e-15,3.968609799518272e-10,7.383428907958225e-06,1.5707211413950619e-12,1.168721420283094e-10,2.1512015565662263e-16,6.640409371326616e-20,8.779503690213205e-13,1.1343078852785977e-15,1.2127524895295897e-10
2.8357689105929908e-05,0.7977089908489174,3.76,0.0,0.8914995969053916,0.998801561539631,0.0012129093646498872,6.01524264637387e-16,2.5775037183857795e-11,0.0024867230285240374,0.00027771374963993597,2.0268890550326129e-07,1.3407000979823724e-05,1.0943704826320177e-05,0.0007151596938640517,0.0005527987419300616,2.8803279234330023e-06,1.4423968668274365e-07,1.985765391495695e-07,4.824091711890923e-05,0.00011439668380292015,2.5167401574379047e-07,3.0874282410335036e-05,6.181782730962982e-06,1.975251975564888e-13,1.402381098440922e-09,7.075474546128053e-08,2.8829711850040597e-13,6.038110946759735e-09,9.603765786639591e-09,5.724762608005109e-16,9.328389920049598e-13,1.3377208008654503e-15,4.0819448977500874e-10,7.706950241922441e-06,1.7100681370568575e-12,1.2614075093804085e-10,2.3219236763415245e-16,7.200548468687491e-20,9.271672928061892e-13,1.1881147440573487e-15,1.3418691772331416e-10
2.874383393871106e-05,0.7977112273281027,3.76,0.0,0.8914307908063399,0.9987771953911907,0.0012441002707235889,6.173985890586104e-16,2.6167687833847854e-11,0.0025232307328389146,0.00027727814128249845,2.056612068806904e-07,1.3561526184084063e-05,1.1064079561108972e-05,0.0007315235059915613,0.0005688369119621619,2.913594093555735e-06,1.462144256956679e-07,2.04927091660036e-07,5.0501359051413794e-05,0.00011932555679481446,2.6151612088073166e-07,3.2384610703918446e-05,6.1783593420837175e-06,2.06780920500298e-13,1.4848444116180838e-09,7.596446469891108e-08,3.131768460389405e-13,6.203941915224054e-09,9.870471418339828e-09,5.88360272481504e-16,9.675356088678306e-13,1.3748343660102994e-15,4.196563872490145e-10,8.039635305562598e-06,1.8596162304264376e-12,1.3600637341136945e-10,2.5036522707660197e-16,7.799564416986498e-20,9.78315816760838e-13,1.2437814940278392e-15,1.4826070495393809e-10
2.9129978771492215e-05,0.7977134686352598,3.76,0.0,0.8913614418048901,0.9987525401371422,0.0012756508707855445,6.334848816617908e-16,2.6559671809426642e-11,0.0025596185058353667,0.00027681712669199875,2.0862351688897889e-07,1.3715444692185077e-05,1.118499130299867e-05,0.0007480774976889848,0.0005850757829254482,2.946888326661799e-06,1.4816969072783106e-07,2.113768416058305e-07,5.283330379240084e-05,0.0001243827799930513,2.715885745198037e-07,3.394707562089028e-05,6.174109074437121e-06,2.1632943344067433e-13,1.5708786217070314e-09,8.147800453922079e-08,3.3982651906561564e-13,6.371503639948708e-09,1.0139992177696173e-08,6.044111019962223e-16,1.0029705759028566e-12,1.4123376450351797e-15,4.3124471198053704e-10,8.381586742271695e-06,2.019956056936473e-12,1.464985370355021e-10,2.6969323978157705e-16,8.43957965610862e-20,1.0314353036936712e-12,1.30135124009641e-15,1.6358202222882813e-10
2.951612360427337e-05,0.7977157146568554,3.76,0.0,0.8912915514326494,0.9987275946347878,0.0013075598631885437,6.497839775716844e-16,2.6950955963103238e-11,0.002595882557027363,0.0002763329486610111,2.1157552370365743e-07,1.3868773024163024e-05,1.1306456163874213e-05,0.0007648226694021053,0.0006015130964372901,2.980212574470998e-06,1.5010567488088059e-07,2.1792519783730762e-07,5.523784341498153e-05,0.0001295689488117062,2.818924633452456e-07,3.556269207360424e-05,6.1690937298371036e-06,2.261752087026883e-13,1.660581224507056e-09,8.73083918205259e-08,3.683455201055777e-13,6.540768375210843e-09,1.0412280283776107e-08,6.206258731836863e-16,1.0391448056157052e-12,1.4502239162989595e-15,4.429575243583694e-10,8.732905636224517e-06,2.1917035120498304e-12,1.576477758728052e-10,2.902327735148869e-16,9.122800951939299e-20,1.0865648942996324e-12,1.3608678169377756e-15,1.8024112070637643e-10
2.9902268437054522e-05,0.797717965294749,3.76,0.0,0.8912211211608364,0.9987023578101806,0.0013398259851979946,6.662966720684897e-16,2.734150902155629e-11,0.0026320192922720345,0.00027582776969734793,2.1451693157368168e-07,1.4021528030618323e-05,1.14284898966317e-05,0.000781760042717992,0.0006181465835024261,3.01356878105997e-06,1.5202260062916296e-07,2.245715594347291e-07,5.771606272631228e-05,0.00013488460301231878,2.9242881977034394e-07,3.7232476320124495e-05,6.163373198164135e-06,2.363226888792534e-13,1.7540506885175984e-09,9.346900370464779e-08,3.9883733580082175e-13,6.711708793284807e-09,1.0687288495827374e-08,6.370017413599913e-16,1.0760590038316506e-12,1.4884865339087045e-15,4.547929045492047e-10,9.093691529146743e-06,2.3755004566030835e-12,1.694856482666239e-10,3.120420913434011e-16,9.851522020590175e-20,1.1437434597447556e-12,1.4223757937702152e-15,1.9833327988266123e-10
3.0288413269835676e-05,0.7977202204659573,3.76,0.0,0.8911501524006592,0.9986768286559434,0.001372448013704827,6.830237962270405e-16,2.773130173748332e-11,0.0026680253104457386,0.0002753036728441866,2.1744746055012032e-07,1.4173726843191772e-05,1.1551107884613015e-05,0.0007988906598427449,0.0006349739667348896,3.0469588794633713e-06,1.5392071716084965e-07,2.3131531707011052e-07,6.026903915917626e-05,0.00014033022725418228,3.0319862359349936e-07,3.895744577613413e-05,6.157005454465888e-06,2.4677628638754715e-13,1.8513864445533385e-09,9.99735709874006e-08,4.314096662732716e-13,6.884298048279513e-09,1.096497022355526e-08,6.535358999640497e-16,1.1137136801088074e-12,1.527118941846548e-15,4.66748956783708e-10,9.464042438603795e-06,2.57201543275661e-12,1.8204475465710033e-10,3.3518138475282035e-16,1.0628125495352694e-19,1.2030095983524395e-12,1.4859204980278026e-15,2.1795900002562045e-10
3.0674558102616826e-05,0.7977224801023995,3.76,0.0,0.8910786465037914,0.9986510062290844,0.0014054247658259855,6.999663451677376e-16,2.8120306924828484e-11,0.002703897399972133,0.00027476266259867266,2.2036684620250562e-07,1.4325386826914888e-05,1.1674325130962457e-05,0.0008162155830653641,0.0006519929624736678,3.080384788448891e-06,1.5580029895741238e-07,2.3815585433254178e-07,6.28978426787785e-05,0.00014590625170350993,3.142028036349792e-07,4.073861883467234e-05,6.1500465604204645e-06,2.575403830877298e-13,1.9526888757771923e-09,1.0683618136704375e-07,4.66174536065705e-13,7.058509716740404e-09,1.1245279606856901e-08,6.702255873124286e-16,1.1521091602776627e-12,1.5661146856795742e-15,4.78823812911541e-10,9.84405487790346e-06,2.7819443893780375e-12,1.9535875544188435e-10,3.59712806788318e-16,1.145508471316841e-19,1.2644016643122028e-12,1.5515480251510184e-15,2.392241982596614e-10
3.106070293539798e-05,0.797724744150637,3.76,0.0,0.8910066047629369,0.9986248896488209,0.0014387550993968652,7.171252598742377e-16,2.8508499143111752e-11,0.0027396325352145186,0.0002742066659227922,2.2327483932387858e-07,1.447652553447446e-05,1.1798156249667453e-05,0.0008337358942089876,0.0006692012827950162,3.1138484094514668e-06,1.576616438824674e-07,2.4509254900284483e-07,6.56035357041149e-05,0.00015161305269815117,3.254422393398999e-07,4.257701469357624e-05,6.142550669911016e-06,2.686193299611536e-13,2.0580593080032057e-09,1.1407128267264666e-07,5.032484065445148e-13,7.234317842603897e-09,1.1528171445855716e-08,6.870680805698383e-16,1.191245585994331e-12,1.605467403907992e-15,4.910156298835191e-10,1.02338238775059e-05,3.0060114169899413e-12,2.094623888187132e-10,3.8570050553429706e-16,1.2334966563139102e-19,1.327957714415203e-12,1.6193052369323599e-15,2.6224040828050004e-10
3.144684776817913e-05,0.7977270125715976,3.76,0.0,0.8909340284124794,0.9985984780944046,0.0014724379133601731,7.345014543096199e-16,2.8895854826587753e-11,0.0027752278727446573,0.0002736375333402868,2.2617120562598305e-07,1.4627160662451983e-05,1.1922615458237663e-05,0.0008514526940708862,0.0006865966374231008,3.1473516236689537e-06,1.5950507043745235e-07,2.5212477426274826e-07,6.838717304337842e-05,0.00015745095346451674,3.369177624292815e-07,4.447365319048029e-05,6.1345700384563835e-06,2.800174468462549e-13,2.1676000009712124e-09,1.2169368605431162e-07,5.427522895148955e-13,7.4116970233336466e-09,1.1813601286920145e-08,7.040607002212252e-16,1.2311229243616969e-12,1.6451708382144004e-15,5.033225928852621e-10,1.0633443007548444e-05,3.2449694937081966e-12,2.2439148864037836e-10,4.1321065735354713e-16,1.3270433597501424e-19,1.3937154992799157e-12,1.6892397863030072e-15,2.8712498368032646e-10
3.183299260096028e-05,0.7977292853402892,3.76,0.0,0.8908609186292129,0.9985717708029616,0.0015064721480557983,7.52096072272991e-16,2.928235244946504e-11,0.0028106807475001476,0.0002730570401134151,2.2905572542518507e-07,1.4777310009585969e-05,1.2047716570071548e-05,0.000869367101852599,0.000704176735538402,3.1808962893508693e-06,1.6133091647575696e-07,2.5925189985841363e-07,7.124980184284448e-05,0.00016342022488339763,3.486301585265038e-07,4.6429554645240576e-05,6.12615503625089e-06,2.9173902222970273e-13,2.281414140071406e-09,1.2971856913720832e-07,5.848118623411798e-13,7.590622332240002e-09,1.2101525538472528e-08,7.212008197319044e-16,1.271740983421446e-12,1.685218849748459e-15,5.157429202575363e-10,1.1043004401574014e-05,3.49960124072133e-12,2.401830023564263e-10,4.4231150011776565e-16,1.4264245653248556e-19,1.461712515186542e-12,1.7614001279185021e-15,3.140013048639578e-10
3.221913743374143e-05,0.797731562445506,3.76,0.0,0.8907872765331442,0.9985447670673446,0.0015408567854163623,7.699102164445622e-16,2.9667972110871055e-11,0.0028459886688420193,0.00027246688749339563,2.3192819331992296e-07,1.4926991437060539e-05,1.2173472988347494e-05,0.0008874802545814822,0.0007219392874874297,3.214484239262833e-06,1.6313953773036314e-07,2.6647329321733363e-07,7.419246154853652e-05,0.00016952108630137894,3.605801687142027e-07,4.8445739709627855e-05,6.117354164568948e-06,3.0378831308954344e-13,2.3996058280847745e-09,1.3816147914118846e-07,6.295575846250165e-13,7.771069334430605e-09,1.2391901365049552e-08,7.384858575455779e-16,1.3130994095044559e-12,1.7256054064923835e-15,5.282748597920032e-10,1.1462598781490783e-05,3.770719686930738e-12,2.5687500895544113e-10,4.730733669542195e-16,1.5319262938612587e-19,1.5319859450460502e-12,1.8358355081707316e-15,3.429989895371779e-10
3.260528226652258e-05,0.7977338438895258,3.76,0.0,0.890713103188364,0.9985174662340016,0.0015755908490731484,7.879448560585959e-16,3.005269557983017e-11,0.002881149316524143,0.00027186870403840893,2.3478841786122022e-07,1.5076222830844931e-05,1.229989770201894e-05,0.0009057933065250841,0.0007398820063968006,3.2481172783159997e-06,1.649313050198691e-07,2.7378832050141107e-07,7.721618388009798e-05,0.00017575370638455947,3.7276849113993657e-07,5.05232292241041e-05,6.108214075286896e-06,3.1616954478859356e-13,2.5222800779413804e-09,1.4703833596772624e-07,6.771248161070366e-13,7.953014201118869e-09,1.2684686730812212e-08,7.559132779980499e-16,1.3551976949355241e-12,1.7663245872283901e-15,5.409166899944691e-10,1.1892315483295723e-05,4.059169044972451e-12,2.745067369111189e-10,5.055687197285206e-16,1.6438448366063853e-19,1.6045726365415523e-12,1.912595991109636e-15,3.7425410674893745e-10
3.299142709930373e-05,0.797736129687799,3.76,0.0,0.8906383996039808,0.998489867700865,0.0016106734043771441,8.062012582951406e-16,3.0436506643695687e-11,0.0029161605365858358,0.00027126404699314056,2.3763622121687234e-07,1.5225022066108991e-05,1.242700328125667e-05,0.000924307428599752,0.0007580026096910527,3.281797181396983e-06,1.6670660303182507e-07,2.811963476061244e-07,8.032199281636134e-05,0.00018211820401134842,3.8519578260425703e-07,5.266304408152144e-05,6.0987795932854754e-06,3.288869110159315e-13,2.6495428060398015e-09,1.5636543525598305e-07,7.276539359751793e-13,8.13643362182285e-09,1.2979840564255173e-08,7.73480604583618e-16,1.3980351974339793e-12,1.8073706036349424e-15,5.536667267360681e-10,1.2332242483593844e-05,4.365825497041634e-12,2.931185822632996e-10,5.398721824402298e-16,1.7624868921737782e-19,1.6795091833438568e-12,1.9917324719694225e-15,4.079093944699105e-10
3.337757193208488e-05,0.7977384198686281,3.76,0.0,0.890563166735112,0.9984619709152645,0.0016461035583399672,8.246807149319445e-16,3.081939062530032e-11,0.002951020337178497,0.00027065440372395146,2.404714388298279e-07,1.5373406973686925e-05,1.2554801874047247e-05,0.0009430238077747017,0.0007762988205179341,3.3155256913817277e-06,1.684658293956594e-07,2.886967411146291e-07,8.351090459188604e-05,0.00018861464920116088,3.978626600394081e-07,5.486620509756978e-05,6.089093741503494e-06,3.4194457377275136e-13,2.7815008252596344e-09,1.661594514095759e-07,7.812904637945696e-13,8.321304779692223e-09,1.3277322629656242e-08,7.911854111726624e-16,1.4416111351714533e-12,1.8487377858536956e-15,5.665233190118675e-10,1.2782466427112371e-05,4.6915979892454294e-12,3.1275212673415684e-10,5.76060575370777e-16,1.8881698986157374e-19,1.756831862463566e-12,2.0732966565499837e-15,4.4411448069066725e-10
3.376371676486603e-05,0.7977407144728498,3.76,0.0,0.8904874054839271,0.9984337753718627,0.00168188045949938,8.433842273927565e-16,3.1201334255253145e-11,0.0029857268843369593,0.0002700411932038467,2.432939190723016e-07,1.5521395308581343e-05,1.2683305205409918e-05,0.0009619436464729098,0.000794768369085639,3.3493045173077085e-06,1.702093918952026e-07,2.9628886919548095e-07,8.678392770384738e-05,0.00019524306407585703,4.1076970203569343e-07,5.713373288776142e-05,6.07919776841021e-06,3.5534666340088545e-13,2.9182618389928635e-09,1.7643744059556974e-07,8.381851817123593e-13,8.507605497594634e-09,1.3577093504879907e-08,8.090253177193739e-16,1.485924590991944e-12,1.8904205773471443e-15,5.794848474907671e-10,1.3243072654699843e-05,5.037429037678146e-12,3.334501558239702e-10,6.142129489578057e-16,2.021222300541614e-19,1.8365765882452476e-12,2.1573410879015013e-15,4.830261080232776e-10
3.414986159764718e-05,0.7977430135535035,3.76,0.0,0.8904111167007349,0.9984052806106224,0.0017180032977140978,8.623131400581873e-16,3.158232624597814e-11,0.00302027849770601,0.000269425767541584,2.461035228963297e-07,1.5669004720515237e-05,1.2812524575878541e-05,0.0009810681619702106,0.0008134089939112181,3.3831353327432847e-06,1.7193770721463424e-07,3.039721024415809e-07,9.01420629288437e-05,0.00020200342385086003,4.23917450372793e-07,5.9466647750771135e-05,6.069131177676007e-06,3.6909727865241827e-13,3.059934435966618e-09,1.8721684371733499e-07,8.984942579655045e-13,8.695314152880292e-09,1.3879114803411599e-08,8.269980074104211e-16,1.5309745369062845e-12,1.9324135632099854e-15,5.925497330146323e-10,1.371414523171815e-05,5.404295544827528e-12,3.552566770895771e-10,6.544106174247057e-16,2.1619836504876726e-19,1.918779029896269e-12,2.2439191661731708e-15,5.248083617911342e-10
3.453600643042833e-05,0.7977453171754978,3.76,0.0,0.8903343011851159,0.9983764862147997,0.0017544713038925624,8.814689721234182e-16,3.1962356814322156e-11,0.0030546736462318835,0.0002688094135494156,2.489001234809667e-07,1.5816252726480537e-05,1.2942470860533785e-05,0.0010003985857937273,0.0008322184429835948,3.4170197743430937e-06,1.7365120064113995e-07,3.117458146616199e-07,9.358630334890931e-05,0.0002088956578529681,4.3730641139850586e-07,6.186596955795368e-05,6.058931759832676e-06,3.8320048679614695e-13,3.2066280843764627e-09,1.9851548936267283e-07,9.62379372034463e-13,8.884409599085069e-09,1.4183349046451916e-08,8.451012189843074e-16,1.5767598271959138e-12,1.974711457367869e-15,6.057164328400379e-10,1.41957669772213e-05,5.793209623637831e-12,3.7821693851777535e-10,6.967371934697326e-16,2.3108049609654585e-19,2.0034745508931357e-12,2.3330851146461855e-15,5.696329015927689e-10
3.492215126320948e-05,0.7977476254152788,3.76,0.0,0.8902569596870887,0.9983473918089724,0.001791283749660244,9.008527498534207e-16,3.2341417269162754e-11,0.003088910943828304,0.00026819335434408425,2.51683605877579e-07,1.5963156685245575e-05,1.3073154511198754e-05,0.0010199361631208776,0.0008511944748470983,3.4509594405472607e-06,1.753503033724378e-07,3.196093836259919e-07,9.711763438605119e-05,0.00021591965056190715,4.5093705744692783e-07,6.433271764881134e-05,6.048635625711265e-06,3.976603237591507e-13,3.3584531269496708e-09,2.1035159672848433e-07,1.0300078411531252e-12,9.074871343478294e-09,1.4489759548415593e-08,8.63332735485753e-16,1.6232791969946396e-12,2.017309085417375e-15,6.189834356097639e-10,1.4688019493428267e-05,6.2052194334832454e-12,4.0237744683638403e-10,7.41278622710525e-16,2.468049022006977e-19,2.0906981234238135e-12,2.4248940059571458e-15,6.17679196325938e-10
