Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603)
0.4331257801366558,0.5758304162482537,3.76,0.0,0.24298988116783984,0.25259560171757683,0.9139437831368754,1.2113300202478442e-17,1.4725094178177038e-13,0.00015448201728071546,0.00024279377171672862,2.2726210024414055e-07,1.7652875724835341e-06,9.549179138668239e-06,0.2068395726244361,0.0036138161469072634,5.5232627630073e-07,5.6360754262884105e-08,2.5064679501246494e-06,0.029782866651010296,0.004544694527184319,4.901386635949234e-07,0.4718768606999832,0.00010124853648083883,6.45213435691403e-15,2.1417988003456682e-07,0.0015758999990194032,4.1153219467003477e-11,4.157862732612848e-11,1.5137954728963228e-09,4.5841460495516477e-14,8.984926165519459e-12,5.308138238400335e-15,1.6140599737270787e-11,0.05233130779591383,1.890580795847517e-08,2.0298788170322896e-05,4.3708387212648265e-14,1.8547098386158438e-16
0.4340939887448405,0.5759210966971049,3.76,0.0,0.24162332070195172,0.2503173739869799,0.9165027973248218,1.2379005434981774e-17,1.4859326475642024e-13,0.0001539786704585305,0.000241173660242161,2.2444321499513528e-07,1.7573527131873872e-06,9.583891994330674e-06,0.20735886347552104,0.003576714963864062,5.515333150264208e-07,5.579381115967261e-08,2.5033350426138546e-06,0.02967168754874091,0.004516754822845335,4.879428211095652e-07,0.4731979502636618,0.00010003415616175175,6.441425856193255e-15,2.147667995429841e-07,0.001576787467486888,4.126208428663942e-11,4.138915188527564e-11,1.5195178145276247e-09,4.559365927119293e-14,8.90633798462554e-12,5.279445477622629e-15,1.6050843015745885e-11,0.05269088420697071,1.9040500429172918e-08,2.0284836198843218e-05,4.367827578099802e-14,1.8531062891725684e-16
0.4350621973530252,0.5760109562944261,3.76,0.0,0.24026921504623902,0.24805732739726624,0.9190396933018059,1.2647354375814676e-17,1.4992019446917078e-13,0.00015347271514424564,0.000239552979990014,2.2165136492202737e-07,1.7493352829331552e-06,9.617987744255695e-06,0.2078740179252834,0.0035399575394074794,5.50687698931512e-07,5.5228509674343745e-08,2.5000317152814264e-06,0.029560770651209472,0.004488981715914525,4.857173219829914e-07,0.47450644280644577,9.882826798954941e-05,6.430639199902298e-15,2.1534390833044712e-07,0.0015776486221607084,4.13660788578761e-11,4.1197818456537677e-11,1.5251205331204635e-09,4.53426186842332e-14,8.827840775314624e-12,5.250377602007102e-15,1.5960011742259907e-11,0.05304945743882166,1.917396759622246e-08,2.0270697802084938e-05,4.3646880397396786e-14,1.8512961082407852e-16
0.4360304059612099,0.5760999976817094,3.76,0.0,0.2389275281998191,0.24581547000622436,0.9215544852597873,1.2918274365880578e-17,1.512311682776126e-13,0.00015296421775851254,0.0002379320616357322,2.1888656884133712e-07,1.7412378851917385e-06,9.651460193973126e-06,0.208385058545295,0.003503544176774214,5.497898354911065e-07,5.466496594465915e-08,2.4965598404898857e-06,0.029450132166550465,0.004461375314031187,4.834630012739789e-07,0.47580236895964045,9.763104713436808e-05,6.419775078927574e-15,2.1591121532588033e-07,0.0015784851916641146,4.146521420603974e-11,4.1004689542397934e-11,1.53060264085881e-09,4.508844487927182e-14,8.749454326506769e-12,5.22094690232622e-15,1.586814306059596e-11,0.05340699635082226,1.9306187152324927e-08,2.0256396521528242e-05,4.3614255835297014e-14,1.849282471660799e-16
0.4369986145693946,0.5761882236582359,3.76,0.0,0.23759822207707262,0.24359180555373855,0.9240471922484033,1.3191680035073402e-17,1.5252562571021234e-13,0.00015245324463129402,0.0002363112313319469,2.1614883690531458e-07,1.7330631289625831e-06,9.684303355531644e-06,0.20889200845871747,0.0034674750511775516,5.488401623950518e-07,5.410329335037138e-08,2.4929213322920914e-06,0.029339787810841428,0.004433935693015621,4.811807007281359e-07,0.4770857620300392,9.644266047490222e-05,6.408834099038989e-15,2.1646872540405455e-07,0.0015792988835402592,4.155950458424617e-11,4.080982734277537e-11,1.5359631738803636e-09,4.483124440039047e-14,8.671197969363827e-12,5.1911657156060995e-15,1.5775274211383497e-11,0.05376347043077496,1.943713708970767e-08,2.0241955277301362e-05,4.358045616565599e-14,1.8470686353108981e-16
0.4379668231775793,0.5762756371770194,3.76,0.0,0.23628125655339255,0.24138633352581043,0.9265178380950249,1.3467475446054966e-17,1.53803025754867e-13,0.00015193986223564556,0.000234690810552884,2.1343817101258595e-07,1.7248136259714563e-06,9.716511665083898e-06,0.20939489131530872,0.00343175021343047,5.478391398824278e-07,5.354360261379532e-08,2.4891181667859344e-06,0.02922975281210763,0.0044066628978270675,4.788712624167594e-07,0.4783566579356642,9.526326617905236e-05,6.3978168940018914e-15,2.1701644705224237e-07,0.0015800913831662176,4.164896718381615e-11,4.061329412194586e-11,1.5412012389670046e-09,4.4571123699973055e-14,8.593090575771476e-12,5.161046368252753e-15,1.568144236625884e-11,0.05411884980178052,1.956679672529436e-08,2.0227396365856367e-05,4.3545534649184175e-14,1.8446579088704508e-16
0.438935031785764,0.576362241338052,3.76,0.0,0.23497658951260392,0.23919904922289426,0.9289664513204547,1.3745587927272135e-17,1.5506284894383493e-13,0.00015142413786721555,0.00023307111461027578,2.1075456488149617e-07,1.7164919836580396e-06,9.748079846207478e-06,0.20989373126620164,0.003396369593505975,5.467872393547085e-07,5.2986001558858004e-08,2.4851523623046334e-06,0.02912004191496498,0.004379556943027002,4.7653552349999176e-07,0.4796150951394332,9.409301462673635e-05,6.3867242008899674e-15,2.1755440362911882e-07,0.0015808643531060639,4.173361969755235e-11,4.041515232361664e-11,1.5463160483679293e-09,4.430818895322603e-14,8.515150550318313e-12,5.1306011546249495e-15,1.558668457003705e-11,0.054473105228013116,1.9695146493984217e-08,2.0212741461797998e-05,4.350954352806676e-14,1.842053610913547e-16
0.4399032403939487,0.5764480393866935,3.76,0.0,0.23368417689202345,0.23702994382067663,0.9313930650605883,1.4025933980799773e-17,1.563045570671791e-13,0.0001509061389062189,0.00023145245426880228,2.0809800473752522e-07,1.7081008175583297e-06,9.779002547866651e-06,0.21038855294028566,0.003361333001416007,5.456849743040089e-07,5.2430595357456356e-08,2.481025952829491e-06,0.029010669385120286,0.004352617813829943,4.741743367827472e-07,0.48086111458877656,9.293204877141941e-05,6.375556528486538e-15,2.1808260441970774e-07,0.0015816194321339753,4.181348341390395e-11,4.0215463738447426e-11,1.5513067836473303e-09,4.4042547326266884e-14,8.437395867305502e-12,5.099842483830268e-15,1.549103816725598e-11,0.05482620812085512,1.9822165721493562e-08,2.01980116144072e-05,4.347253444453042e-14,1.8392591687048366e-16
0.4407746281413149,0.5765245711992353,3.76,0.0,0.23253144511309015,0.23509328135575852,0.9335582389064729,1.4280058827797388e-17,1.5740619250886482e-13,0.00015043805090266836,0.00022999679825843656,2.0573020767190395e-07,1.7004914881971174e-06,9.806277296986092e-06,0.21083047754144352,0.0033300939617790975,5.446503118344439e-07,5.193269118276133e-08,2.477176622168348e-06,0.028912534820790724,0.004328515198487511,4.720282103401004e-07,0.481971950705993,9.189523021913455e-05,6.365442029279708e-15,2.1854965586008146e-07,0.0015822850409421751,4.1881286823330404e-11,4.0034472849998034e-11,1.55569176508016e-09,4.3801243405422274e-14,8.367589609701026e-12,5.0719018554476e-15,1.540422726052592e-11,0.05514299220597473,1.9935330503728385e-08,2.0184707568368492e-05,4.3438397875474274e-14,1.836584455449911e-16
0.44164601588868113,0.5766004553663748,3.76,0.0,0.2313885674189143,0.2331713212701608,0.9357056541582776,1.4535829861333682e-17,1.5849239569428256e-13,0.00014996822455815936,0.00022854244733087984,2.0338427964168275e-07,1.692829861027103e-06,9.83302226718346e-06,0.21126918623140842,0.0032991330387301095,5.435756770009453e-07,5.1436720495770696e-08,2.4732004850738277e-06,0.028814695240688668,0.004304547627155883,4.6986276957725553e-07,0.4830727967792825,9.08661347599377e-05,6.35526779671291e-15,2.1900883565838517e-07,0.0015829386244772072,4.1945249653058116e-11,3.9852324424412214e-11,1.559975193875189e-09,4.3557910284847087e-14,8.297960095933092e-12,5.043726244261173e-15,1.5316753444619785e-11,0.05545880019266449,2.0047390210871148e-08,2.017137382780777e-05,4.3403514130441806e-14,1.8337610472133064e-16
0.44251740363604736,0.5766756945276681,3.76,0.0,0.2302555078234034,0.23126404882776438,0.9378353442335908,1.4793202336680335e-17,1.5956280386065675e-13,0.00014949670955738317,0.00022708961689023557,2.010601946608638e-07,1.685117833328855e-06,9.859234092879672e-06,0.2117046978643281,0.003268449858681174,5.424614856026029e-07,5.0942754202610714e-08,2.469099102858338e-06,0.02871716006913387,0.004280715031701167,4.676786349176845e-07,0.4841636875675471,8.98448503432235e-05,6.3450342417763614e-15,2.1946016223913417e-07,0.0015835813247410651,4.200539110428077e-11,3.9669063218317655e-11,1.56415661643543e-09,4.331262570362601e-14,8.228519472435197e-12,5.0153246519682714e-15,1.5228643740412698e-11,0.05577361260374373,2.0158331199693947e-08,2.0158024443444558e-05,4.336791895336007e-14,1.8307915103416715e-16
0.4433887913834136,0.5767502914203286,3.76,0.0,0.2291322291768351,0.22937144675399326,0.9399473453711068,1.505208286521689e-17,1.6061707318012713e-13,0.0001490235557673569,0.00022563851902872737,1.987579227018525e-07,1.6773573086826162e-06,9.884909954933915e-06,0.21213703155057492,0.0032380439771437534,5.413081753545641e-07,5.0450861448274266e-08,2.464874103175408e-06,0.02861993842866486,0.004257017326858419,4.654764282589706e-07,0.485244659302431,8.883145980693468e-05,6.334741747430746e-15,2.1990364505980192e-07,0.001584214266001491,4.206173452042117e-11,3.948473402350331e-11,1.5682356029395313e-09,4.3065467085056676e-14,8.15927959618882e-12,4.986706043662583e-15,1.5139925033981766e-11,0.056087410397631404,2.0268141473575206e-08,2.014467305872867e-05,4.333164767033005e-14,1.8276784672515368e-16
0.4442601791307798,0.576824248860371,3.76,0.0,0.22801869319970322,0.22749349528936846,0.9420416965665114,1.5312387721991385e-17,1.6165488006867955e-13,0.00014854881297487736,0.00022418936112786686,1.964774284088351e-07,1.6695501717629017e-06,9.910047283080696e-06,0.2125662066399397,0.003207914882789127,5.401161772541433e-07,4.9961109290620794e-08,2.4605271302956513e-06,0.028523039144328778,0.0042334544109478185,4.632567585966485e-07,0.48631574963887203,8.782604099445209e-05,6.3243908279540995e-15,2.2033930811417983e-07,0.001584838554463179,4.2114302118727494e-11,3.929938144601117e-11,1.5722117966623292e-09,4.281651088028534e-14,8.090251983152767e-12,4.957879271900623e-15,1.5050623860379406e-11,0.05640017497085902,2.037681004858539e-08,2.013133291351087e-05,4.329473470197163e-14,1.8244244914965997e-16
0.44513156687814603,0.5768975697380981,3.76,0.0,0.22691486051058002,0.22563017223056908,0.9441184395210133,1.557406056030203e-17,1.6267589502737578e-13,0.00014807253099167366,0.00022274234747296636,1.9421867172878482e-07,1.6616983041978174e-06,9.934643383648714e-06,0.21299224270885733,0.0031780619975045076,5.388859470262883e-07,4.9473562992437776e-08,2.456059826361441e-06,0.028426470747206858,0.004210026166107147,4.6102024274822323e-07,0.4873769976189398,8.68286668822674e-05,6.3139819141921305e-15,2.2076717413073694e-07,0.001585455278127881,4.2163117672777854e-11,3.911304970166229e-11,1.57608486243971e-09,4.2565833928222443e-14,8.021447859027915e-12,4.9288532341561695e-15,1.4960766863643314e-11,0.05671188815902065,2.048432506924549e-08,2.0118016845710878e-05,4.325721399912032e-14,1.821032208709819e-16
0.44600295462551226,0.5769702570361868,3.76,0.0,0.22582069050820708,0.2237814526496967,0.9461776189473032,1.5837015322769108e-17,1.636798016875064e-13,0.00014759475984331915,0.00022129767833941282,1.91981608148944e-07,1.6538035845003108e-06,9.958695935196973e-06,0.2134151595770689,0.0031484846691375874,5.376179573285526e-07,4.898828593000541e-08,2.4514738735709334e-06,0.028330241438948564,0.004186732456423948,4.587674967732713e-07,0.4884284438175864,8.583940533350812e-05,6.303515392465216e-15,2.211872591581808e-07,0.0015860655039064942,4.2208207604276286e-11,3.892578281481469e-11,1.579854487007783e-09,4.231351265237147e-14,7.95287813524289e-12,4.899636779791749e-15,1.4870380521393052e-11,0.057022532296472146,2.0590675776918205e-08,2.0104737241218055e-05,4.321911888940863e-14,1.8175042748253091e-16
0.4468743423728785,0.5770423137194987,3.76,0.0,0.22473614169651518,0.22194730960043974,0.9482192817841884,1.6101169829780612e-17,1.646662967100668e-13,0.00014711554965618753,0.00021985555064945935,1.8976618905082434e-07,1.645867883196641e-06,9.982202807472346e-06,0.21383497723438175,0.003119182191862193,5.363126842842348e-07,4.850533979116991e-08,2.446770974023305e-06,0.028234359175473515,0.0041635731329029485,4.564991316957336e-07,0.4894701299294457,8.48583202158937e-05,6.2929917199473035e-15,2.2159958743455274e-07,0.001586670282251509,4.224959833682418e-11,3.8737624672476117e-11,1.5835204061014147e-09,4.205962296148748e-14,7.884553446818009e-12,4.870238698580173e-15,1.477949111750647e-11,0.057332090097449634,2.0695851959111716e-08,2.0091506144496484e-05,4.3180482050174495e-14,1.813843330526988e-16
0.4477457301202447,0.5771137430299501,3.76,0.0,0.22366117161772608,0.22012771395783018,0.9502434773713153,1.6366449040974063e-17,1.6563508974510104e-13,0.0001466349508214158,0.0002184161572286976,1.8757236195876672e-07,1.6378930646405327e-06,1.0005162082800869e-05,0.21425171584990704,0.0030901538023435774,5.349706195290537e-07,4.802478436717163e-08,2.4419528562514622e-06,0.028138831646051583,0.004140548032661007,4.5421575722346726e-07,0.49050209885006496,8.38854708033784e-05,6.282411389980886e-15,2.2200418777004453e-07,0.0015872706458092492,4.228731783828867e-11,3.854861906284026e-11,1.5870824120384824e-09,4.18042405043602e-14,7.816484141475219e-12,4.840667750200039e-15,1.468812482503798e-11,0.05764054469159901,2.0799843876447507e-08,2.0078335230834828e-05,4.314133564624417e-14,1.810052042008559e-16
0.44861711786761094,0.5771845480845279,3.76,0.0,0.22259573678976177,0.2183226342574031,0.9522502576208619,1.6632774098094804e-17,1.6658589754405174e-13,0.00014615301371080606,0.00021697968714998967,1.854000699283863e-07,1.6298809836339963e-06,1.00275720044168e-05,0.21466539577727625,0.0030613986754484423,5.335922700597051e-07,4.754667760293122e-08,2.4370212641167035e-06,0.02804366625226941,0.004117656978013158,4.5191798358494515e-07,0.49152439475256826,8.292091158690976e-05,6.271774843484958e-15,2.2240108464893263e-07,0.0015878676073340845,4.232139588064741e-11,3.835880938286474e-11,1.590540320399266e-09,4.154744056520475e-14,7.748680257113892e-12,4.810932652118985e-15,1.4596307670770763e-11,0.057947879662646556,2.0902642166219532e-08,2.006523577412685e-05,4.3101711253434145e-14,1.806133096752857e-16
0.44948850561497716,0.5772547321365017,3.76,0.0,0.22153979273804286,0.21653203674764962,0.9542396769543935,1.6900057499661612e-17,1.6751844461733948e-13,0.00014566978858454656,0.00021554632580584918,1.8324925191367336e-07,1.6218334830169308e-06,1.004943098665982e-05,0.2150760375415777,0.003032915926278341,5.321781504895003e-07,4.7071075616770805e-08,2.431977954999663e-06,0.02794887011283811,0.00409489977688034,4.49606417609716e-07,0.4925370630454315,8.196469253244172e-05,6.261082500690104e-15,2.2279030139975165e-07,0.0015884621592670441,4.235186290522594e-11,3.816823860598286e-11,1.5938939657920349e-09,4.128929787854818e-14,7.681151529751215e-12,4.781042058161018e-15,1.4504065473173215e-11,0.05825407904728814,2.1004237906474778e-08,2.0052218651478688e-05,4.3061639741376127e-14,1.802089175982327e-16
0.4503598933623434,0.5773242985451026,3.76,0.0,0.22049329418338484,0.214755885808442,0.9562117918407474,1.7168213289971004e-17,1.6843247198955082e-13,0.0001451853259022092,0.00021411625475482185,1.811198433567218e-07,1.613752397801853e-06,1.0070737707804567e-05,0.21548366180078496,0.0030047046221593635,5.307287845924259e-07,4.659803275282992e-08,2.4268247135316194e-06,0.027854450113674923,0.004072276225471938,4.472816611715273e-07,0.4935401501349043,8.101685979604842e-05,6.250334867472375e-15,2.2317186962892687e-07,0.0015890552771567353,4.2378750224091676e-11,3.7976949609553494e-11,1.5971432426628682e-09,4.1029886651592404e-14,7.613907427435431e-12,4.751004561096455e-15,1.4411423851572679e-11,0.05855912726001698,2.110462281369158e-08,2.003929441188524e-05,4.3021151444314694e-14,1.7979229651728855e-16
0.4512312811097096,0.5773932505382738,3.76,0.0,0.219456194734947,0.21299414321294854,0.9581666615980279,1.74371627205017e-17,1.6932772909712967e-13,0.00014469967582253019,0.00021268965151483772,1.7901177452344772e-07,1.6056395467850702e-06,1.0091490961683225e-05,0.2158882893874649,0.00297676376327877,5.292447066515842e-07,4.612760130805529e-08,2.421563327339517e-06,0.027760412814565476,0.004049786103650536,4.4494431369540806e-07,0.49453370380327555,8.00774543762541e-05,6.239532431377951e-15,2.2354582174472618e-07,0.0015896479124937347,4.240209012106517e-11,3.7784984732675634e-11,1.6002880784282042e-09,4.076928043828594e-14,7.546957061959754e-12,4.72082867805964e-15,1.4318408179229483e-11,0.058863009252387445,2.1203788758196477e-08,2.0026473139393788e-05,4.298027588245415e-14,1.7936371465109446e-16
0.45210266885707584,0.5774615916925165,3.76,0.0,0.21842844712625983,0.21124676866272613,0.9601043478038165,1.7706825160415827e-17,1.702039710751732e-13,0.00014421288865160302,0.0002112666898470033,1.7692497304188084e-07,1.5974967388066396e-06,1.011168968240552e-05,0.21628994126505327,0.002949092296925688,5.277264654882228e-07,4.565983199255554e-08,2.4161955974961507e-06,0.0276667645143601,0.004027429178487246,4.4259497480458975e-07,0.4955177729134282,7.914651327115063e-05,6.228675602593462e-15,2.2391218315054576e-07,0.0015902409967690008,4.242191649784881e-11,3.7592386017205044e-11,1.6033284179990185e-09,4.0507552496532834e-14,7.480309297185174e-12,4.690522891911422e-15,1.4225043709831674e-11,0.05916571041192182,2.1301727964630446e-08,2.0013764548415998e-05,4.2939042028652255e-14,1.7892344208183778e-16
0.45297405660444207,0.5775293253936442,3.76,0.0,0.2174100032043302,0.20951371973650265,0.9620249143449645,1.797710428461292e-17,1.7106097134736642e-13,0.00014372501486910433,0.00020984753894535315,1.748593622332225e-07,1.5893257705715146e-06,1.0131333164036707e-05,0.21668863851955944,0.0029216891182162526,5.261746179850062e-07,4.519477347368271e-08,2.4107233555308493e-06,0.02757351124231939,0.004005205203763859,4.4023423660381705e-07,0.4964924074179135,7.822406950184657e-05,6.217764839382761e-15,2.2427098173401744e-07,0.0015908354400396318,4.243826422731785e-11,3.739919520803338e-11,1.6062642534074203e-09,4.0244775239742755e-14,7.413972687957904e-12,4.660095587731259e-15,1.4131355387919338e-11,0.059467216584334764,2.139843373153697e-08,2.0001177970143468e-05,4.289747819274541e-14,1.7847174845686957e-16
0.4538454443518083,0.5775964552645709,3.76,0.0,0.21640081405026837,0.2077949521568826,0.9639284271226379,1.8247904178881185e-17,1.7189852319181677e-13,0.00014323610443408473,0.000208432363486464,1.7281486081581743e-07,1.581128415889693e-06,1.0150420947106412e-05,0.21708440233461376,0.0028945530789089673,5.245897186721649e-07,4.473247229629e-08,2.4051484408217617e-06,0.027480658789402763,0.003983113921959418,4.3786267944575104e-07,0.4974576582052639,7.73101519710285e-05,6.2068007608851316e-15,2.2462226173654799e-07,0.0015914321334462812,4.2451167881116576e-11,3.720545357215406e-11,1.6090956404856973e-09,3.998101985734737e-14,7.347955446350763e-12,4.6295550088720326e-15,1.4037367720831442e-11,0.05976751402682522,2.149389984547211e-08,1.998872239575813e-05,4.2855611927579825e-14,1.7800889946102694e-16
0.4547168320991745,0.5776629848586256,3.76,0.0,0.2154008299547116,0.206090419714939,0.9658149541296208,1.8519164919812338e-17,1.7271641223213062e-13,0.00014274620717768464,0.00020702132579910614,1.707913861322636e-07,1.5729064391112935e-06,1.0168952357350272e-05,0.21747725398964327,0.0028676829818363014,5.229723410217552e-07,4.427297389216735e-08,2.399472675248713e-06,0.02738821269841792,0.003961155063694534,4.3548089249722283e-07,0.49841357713026513,7.640478557455733e-05,6.195783852798357e-15,2.24966061188635e-07,0.001592031948365565,4.246066349937045e-11,3.701120202770514e-11,1.6118226409850097e-09,3.971635776997729e-14,7.282265577657256e-12,4.598909425471452e-15,1.3943105278513833e-11,0.060066589430179874,2.1588118970937594e-08,1.997640645495673e-05,4.281347026355997e-14,1.775351633847998e-16
0.45558821984654074,0.5777289178558828,3.76,0.0,0.21441000034526128,0.2044000740658022,0.9676845656648887,1.8790785927345308e-17,1.735144439366026e-13,0.00014225537365757736,0.0002056145837115912,1.6878885043135119e-07,1.5646615981684902e-06,1.0186927284637713e-05,0.2178672148594533,0.0028410775776996967,5.213230748693379e-07,4.3816321494257376e-08,2.3936979329807153e-06,0.02729617823471217,0.003939328346351605,4.3308945976621755e-07,0.4993602170995315,7.550799116328801e-05,6.1847145028677305e-15,2.2530240006829495e-07,0.0015926357326731806,4.246678958343376e-11,3.6816481099549855e-11,1.6144453405621398e-09,3.9450859558729096e-14,7.216910773797134e-12,4.568167010455064e-15,1.3848592321764675e-11,0.06036442997692951,2.1681086059868486e-08,1.9964238380509204e-05,4.27710797057293e-14,1.7705081125113615e-16
0.4563724688191704,0.5777877504977188,3.76,0.0,0.21352603853013463,0.2028908515966571,0.9693528126441084,1.903547031297306e-17,1.7421554849592942e-13,0.00014181286429353534,0.00020435231553677524,1.6700439678490966e-07,1.5572231245962823e-06,1.0202628970214282e-05,0.21821572573286155,0.0028173579686612076,5.198119495855484e-07,4.3407802128103176e-08,2.3884175872991663e-06,0.02721370336158858,0.003919797040964021,4.3092939448166516e-07,0.5002043038417207,7.470822008398479e-05,6.174707748003521e-15,2.255987619504997e-07,0.0015931832202111355,4.2469452886595216e-11,3.664086418342765e-11,1.6167167125414572e-09,3.921125358569309e-14,7.158384069990363e-12,4.540422681302652e-15,1.376333615972079e-11,0.06063142034063083,2.1763681803704823e-08,1.995342013078917e-05,4.2732736694581814e-14,1.7660603617765736e-16
0.4571567177918,0.577846105556387,3.76,0.0,0.21264941256027384,0.2013930423677239,0.9710074702204016,1.9280305436436787e-17,1.7490029907092788e-13,0.0001413696731542341,0.00020309376069476011,1.6523676226359662e-07,1.5497687850821371e-06,1.0217879980727926e-05,0.21856192810809186,0.0027938507543665905,5.182758953888093e-07,4.300165079338068e-08,2.3830599451678192e-06,0.0271315695297105,0.0039003723128931524,4.2876239354549963e-07,0.5010409578175405,7.391541669791516e-05,6.1646594163638864e-15,2.258891476330863e-07,0.0015937351864516163,4.24694447898373e-11,3.6464928466417334e-11,1.6189038408326865e-09,3.897107669255189e-14,7.100139973769054e-12,4.5126122322041675e-15,1.3677913603890994e-11,0.06089739161086951,2.1845255340675487e-08,1.9942733628798176e-05,4.2694231219088914e-14,1.761530692075472e-16
0.45794096676442964,0.577903985878133,3.76,0.0,0.21178008418781433,0.19990660765255777,0.9726485933870364,1.9525236886750494e-17,1.7556857859761969e-13,0.00014092583679584198,0.00020183902620487203,1.6348587749852218e-07,1.542299826433056e-06,1.0232680523997896e-05,0.2189058376963948,0.0027705549425028463,5.167153571516513e-07,4.2597895568482045e-08,2.377626384690335e-06,0.02704978011893147,0.0038810539352208883,4.265888732495651e-07,0.5018702192656097,7.31295889243432e-05,6.154569888292186e-15,2.261735839800036e-07,0.001594292210008172,4.246679475353913e-11,3.6288702784716584e-11,1.6210068812885939e-09,3.8730378892939866e-14,7.042183551395682e-12,4.484741454494446e-15,1.3592341814352688e-11,0.06116233527569965,2.1925803245713105e-08,1.9932184210888193e-05,4.265558138603266e-14,1.756921062617335e-16
0.45872521573705927,0.5779613941953953,3.76,0.0,0.21091801473623426,0.19843150762122047,0.9742762383184004,1.9770194207330922e-17,1.7622028571333783e-13,0.0001404813917123835,0.00020058821575254135,1.61751670022553e-07,1.5348174788476532e-06,1.0247031104993012e-05,0.21924747024199112,0.0027474695169083757,5.151307773105026e-07,4.219656313007565e-08,2.3721182987231186e-06,0.026968338361431015,0.0038618416743893044,4.2440924129860445e-07,0.502692128940257,7.235074230402114e-05,6.144439559728731e-15,2.264520952464948e-07,0.0015948548560205885,4.24615325553476e-11,3.611221560296619e-11,1.623026016814588e-09,3.8489209159327486e-14,6.984519645161581e-12,4.4568160189455206e-15,1.3506637584189946e-11,0.061426243096012724,2.200532335914349e-08,1.9921777004128073e-05,4.2616804832075305e-14,1.7522334044472584e-16
0.4595094647096889,0.5780183332401476,3.76,0.0,0.21006316498743802,0.196967701026887,0.9758904626996787,2.0015104572438653e-17,1.768553128710146e-13,0.00014003637344340704,0.00019934143122900548,1.600340648044275e-07,1.527322953621718e-06,1.0260932080367117e-05,0.21958684152330418,0.002724593428558246,5.135225932377082e-07,4.1797679065086106e-08,2.3665370502027408e-06,0.026887247299267537,0.0038427352882145103,4.2222390079537393e-07,0.5035067282464217,7.157887953347165e-05,6.134268833867679e-15,2.2672471219126952e-07,0.0015954236723699966,4.245368651952208e-11,3.593549460744513e-11,1.6249614095201073e-09,3.8247615885162736e-14,6.927152883799031e-12,4.428841529288834e-15,1.3420817496754031e-11,0.06168910719011079,2.2083812542071146e-08,1.991151685529656e-05,4.25779184720295e-14,1.747469599392058e-16
0.46029371368231853,0.5780748059521118,3.76,0.0,0.20921549539950648,0.19551514576618403,0.9774913251281345,2.0259902417046805e-17,1.7747355899188543e-13,0.0001395908178383765,0.00019809877252770848,1.5833298709848147e-07,1.5198174591030822e-06,1.0274383890452715e-05,0.21992396733519665,0.002701925607755195,5.118912553753442e-07,4.14012682505765e-08,2.3608840145552457e-06,0.026806509858453956,0.003823734529250159,4.200332551580656e-07,0.504314058975358,7.081400183782615e-05,6.124058155869711e-15,2.269914710752873e-07,0.0015959991967195001,4.2443286152700864e-11,3.575856752692596e-11,1.6268132548758437e-09,3.8005647426228636e-14,6.870087810030564e-12,4.40082358489982e-15,1.3334898114450447e-11,0.06195091989753585,2.2161267387389445e-08,1.990140843468483e-05,4.2538939042690523e-14,1.7426315572633832e-16
0.46107796265494816,0.57813081511535,3.76,0.0,0.20837496601344796,0.1940737986208459,0.9790788853853468,2.050453117177926e-17,1.78074947635721e-13,0.0001391447613908224,0.00019686033606976992,1.5664835880035372e-07,1.5123021961980952e-06,1.028738738194276e-05,0.22025886348995832,0.0026794649599154972,5.102372265893244e-07,4.1007354087809224e-08,2.355160601407581e-06,0.02672612881248068,0.0038048391432342,4.178377046144116e-07,0.5051141634136604,7.005610812962386e-05,6.113807982578602e-15,2.2725240351351958e-07,0.0015965819525518945,4.243036338677157e-11,3.558146212471017e-11,1.6285818250223756e-09,3.776335137579473e-14,6.813328752763526e-12,4.3727676968601654e-15,1.3248895726358807e-11,0.06221167385123803,2.2237686109560264e-08,1.989145618743626e-05,4.249988302439503e-14,1.7377212111752617e-16
0.4618622116275778,0.5781863636467262,3.76,0.0,0.207541536574932,0.1926436155726174,0.9806532040999312,2.0748931848501672e-17,1.7865941899706973e-13,0.00013869823998989106,0.00019562621418465364,1.5498009924213108e-07,1.5047783363974028e-06,1.029994365599411e-05,0.22059154580934257,0.002657210377246255,5.085609554209122e-07,4.061595850770444e-08,2.3493682190018024e-06,0.026646106823498557,0.003786048871310367,4.1563763671502036e-07,0.5059070841961365,6.930519524017994e-05,6.103518740540284e-15,2.2750753285648755e-07,0.0015971724522942368,4.2414949482475904e-11,3.5404205630065126e-11,1.6302674185856993e-09,3.7520773891201793e-14,6.7568798185909405e-12,4.3446792099760395e-15,1.3162826121898805e-11,0.062471361899413935,2.231306860402124e-08,1.988166441080247e-05,4.246076637774716e-14,1.7327404313336224e-16
