Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16)
6.913045245981965e-07,0.8351209323786586,3.76,0.0,0.6849931252771646,0.9999236196324365,1.552317931703145e-05,1.6884730181792854e-14,3.364243047425006e-11,0.00017237112098893946,6.218315052277428e-05,6.812759803915866e-09,8.0884912462019e-06,1.3856545077498729e-05,2.9896538702680042e-05,1.2674701108667622e-06,3.4942631515737276e-06,6.145039802628921e-09,5.817471611456775e-10,6.21968350936486e-09,9.04990740509167e-09,1.2596968189958112e-09
7.016580433234378e-07,0.8351210700001785,3.76,0.0,0.6849900333131549,0.9999224319444368,1.598935495707446e-05,1.7527188928008727e-14,3.4263804400177545e-11,0.00017541894345428005,6.306808696984478e-05,6.9351983543597415e-09,8.16592835795241e-06,1.3892367167126852e-05,3.04987543319736e-05,1.309692638524262e-06,3.5135003925589944e-06,6.268411058589657e-09,6.031108141069694e-10,6.541867784780194e-09,9.511483621868184e-09,1.322033310510136e-09
7.12011562048679e-07,0.8351212078494265,3.76,0.0,0.6849869341197293,0.9999212442305752,1.6459923447450942e-05,1.8183073837892422e-14,3.4886606963369626e-11,0.0001784731719439599,6.395161518683115e-05,7.0579021308377735e-09,8.241621956792754e-06,1.3927494488802523e-05,3.110251093450314e-05,1.35267905937472e-06,3.5321892340330194e-06,6.3924724982994675e-09,6.249090309893094e-10,6.875614617876003e-09,9.989267429390892e-09,1.3865020065867457e-09
7.327185994991615e-07,0.8351214842307154,3.76,0.0,0.6849807147029022,0.9999188687644396,1.7413847593411867e-05,1.9535339192854584e-14,3.613634432090151e-11,0.00018460017559167582,6.571444880349464e-05,7.304077190079865e-09,8.38797787469219e-06,1.3995829500569806e-05,3.231453184027602e-05,1.4409522702135058e-06,3.5680229772017935e-06,6.642642389402647e-09,6.698141517606996e-10,7.578716625989314e-09,1.0994696645264641e-08,1.5220016753439829e-09
7.513549332045957e-07,0.8351217337516772,3.76,0.0,0.6849750941043355,0.9999167308489322,1.8286443824717826e-05,2.0798837833790423e-14,3.726561966010193e-11,0.0001901347536530745,6.729618789329948e-05,7.526473246803392e-09,8.514231902179507e-06,1.4055348316020991e-05,3.341034526396052e-05,1.5230321531506346e-06,3.59864376405761e-06,6.8700981013328604e-09,7.11727219279874e-10,8.253366435808342e-09,1.1958124226029132e-08,1.651660741774084e-09
7.6999126691003e-07,0.8351219840087994,3.76,0.0,0.6849694524800866,0.9999145929834501,1.9171825377418627e-05,2.2106674844758746e-14,3.8398962735429177e-11,0.0001956876394933081,6.887337250863012e-05,7.74962588278671e-09,8.635599745783712e-06,1.4113193684539041e-05,3.451074648368669e-05,1.6076198148284994e-06,3.6278553118449427e-06,7.099703111615276e-09,7.550668084130924e-10,8.969074849997423e-09,1.2978895014585242e-08,1.7888780115805543e-09
7.886276006154642e-07,0.8351222350013425,3.76,0.0,0.684963790618514,0.9999124552061533,2.00695021225834e-05,2.345916054100653e-14,3.953618818939616e-11,0.00020125802659967367,7.044600631265128e-05,7.973501211487619e-09,8.752356335495211e-06,1.4169541373987895e-05,3.561561167651984e-05,1.6947268502486927e-06,3.655777428208847e-06,7.331428029297584e-09,7.998392953038463e-10,9.727201660350116e-09,1.4058829980258526e-08,1.9339013466816617e-09
8.072639343208985e-07,0.8351224867285202,3.76,0.0,0.6849581092523241,0.9999103175496546,2.0979011897702784e-05,2.485660372060423e-14,4.0677123299301994e-11,0.00020684516442817462,7.201409324181216e-05,8.198067684076151e-09,8.864768662485235e-06,1.4224548233330233e-05,3.6724830008589415e-05,1.7843645119020161e-06,3.6825207738479814e-06,7.565245092800269e-09,8.460507952510952e-10,1.0529112496572143e-08,1.5199754791122792e-08,2.086980901985316e-09
8.259002680263327e-07,0.8351227391894956,3.76,0.0,0.684952409061967,0.9999081800416333,2.1899919645577676e-05,2.6299311962582926e-14,4.1821607236748056e-11,0.00021244835498396617,7.3577637475877e-05,8.42329594851046e-09,8.973094919578987e-06,1.4278354233647946e-05,3.783830223344416e-05,1.8765437333696586e-06,3.708187394547573e-06,7.80112808413158e-09,8.937071954052834e-10,1.1376178599651624e-08,1.640349951753191e-08,2.2483691235682036e-09
8.445366017317669e-07,0.8351229923833938,3.76,0.0,0.6849466906788906,0.9999060427053789,2.2831816475351208e-05,2.7787591877744557e-14,4.296949035428961e-11,0.00021806694954662576,7.513664341124168e-05,8.64915871432231e-09,9.077583853111184e-06,1.433108428770042e-05,3.895593944263773e-05,1.9712751513890933e-06,3.7328712498462262e-06,8.03905224481375e-09,9.428141844839602e-10,1.2269776625022892e-08,1.7671898374473522e-08,2.4183207480846312e-09
8.631729354372012e-07,0.8351232463093023,3.76,0.0,0.6849409546886523,0.9999039055602785,2.377431866580803e-05,2.93217493189926e-14,4.412063349969919e-11,0.0002237003455389818,7.669111563713827e-05,8.875630623106343e-09,9.178474295268918e-06,1.438284987472352e-05,4.0077661950177685e-05,2.0685691264916264e-06,3.7566587333262624e-06,8.278994194170866e-09,9.93377279666911e-10,1.3211288472034308e-08,1.9006789497948294e-08,2.597092803118978e-09
8.818092691426354e-07,0.8351235009662747,3.76,0.0,0.6849352016338841,0.9999017686222461,2.472706662447123e-05,3.0902089555596454e-14,4.5274907359203315e-11,0.0002293479835436402,7.8241058914523e-05,9.102688124912177e-09,9.275994859426748e-06,1.443375048421374e-05,4.120339830137992e-05,2.1684357622412856e-06,3.7796291803461326e-06,8.520931850391501e-09,1.045401850924338e-09,1.4202101138125381e-08,2.041001475343401e-08,2.7849446084212523e-09
9.004456028480696e-07,0.8351237563533356,3.76,0.0,0.6849294320171115,0.9998996319041064,2.5689723821614053e-05,3.2528917416735085e-14,4.643219183023585e-11,0.00023500934446642294,7.978647815727378e-05,9.330309360550857e-09,9.370363769463379e-06,1.448387490388221e-05,4.233308438880665e-05,2.270884923173038e-06,3.8018553582231106e-06,8.764844354279062e-09,1.0988931430238427e-09,1.5243606594659194e-08,2.1883419572378967e-08,2.9821377778110686e-09
9.190819365535039e-07,0.8351240124694819,3.76,0.0,0.6849236463034278,0.9998974954159358,2.666197571351868e-05,3.42025374096532e-14,4.759237542410235e-11,0.00024068394684607244,8.132737841542271e-05,9.558474049822244e-09,9.461788801082384e-06,1.4533302370224023e-05,4.346666266260014e-05,2.3759262515026467e-06,3.823403935611427e-06,9.010711995787419e-09,1.1538562953256533e-09,1.6337201682198182e-08,2.3428852813688738e-08,3.188936221638358e-09
9.377182702589381e-07,0.8351242693136872,3.76,0.0,0.6849178449230265,0.999895359165368,2.7643528665867857e-05,3.5923253816350506e-14,4.8755354698375274e-11,0.00024637134430742123,8.286376486019414e-05,9.78716338557407e-09,9.550467316708081e-06,1.4582103597099617e-05,4.460408142462391e-05,2.483569182681702e-06,3.844335929532041e-06,9.25851614360429e-09,1.21029635947867e-09,1.748428802312185e-08,2.50481666473372e-08,3.405606149676016e-09
9.563546039643725e-07,0.8351245268849039,3.76,0.0,0.6849120282735938,0.9998932231578647,2.8634108884975157e-05,3.769137077217401e-14,4.992103371866352e-11,0.0002520711231549306,8.439564277067767e-05,1.0016359933484239e-08,9.636586380028457e-06,1.463034169378315e-05,4.574529419853475e-05,2.593822959858461e-06,3.8647071295215e-06,9.50823917785399e-09,1.268218315171332e-09,1.868627194985131e-08,2.6743216457819878e-08,3.6324160743704917e-09
9.749909376698068e-07,0.8351247851820641,3.76,0.0,0.6849061967225635,0.9998910873969566,2.9633461363771076e-05,3.9507192328923715e-14,5.1089323549235815e-11,0.00025778290010285214,8.592301752196987e-05,1.0246047537429638e-08,9.720322937058552e-06,1.4678072983611654e-05,4.6890259168130275e-05,2.7066966473071575e-06,3.884568498547197e-06,9.75986442582852e-09,1.3276270841211047e-09,1.9944564446971022e-08,2.851586076524646e-08,3.869636814372301e-09
9.936272713752411e-07,0.8351250442040835,3.76,0.0,0.6849003506092453,0.9998889518844588,3.064134884893491e-05,4.137102250497315e-14,5.226014177189672e-11,0.00026350632013796333,8.744589457462438e-05,1.0476211230291561e-08,9.801844051245006e-06,1.4725347734085244e-05,4.803893867651216e-05,2.8221991428881605e-06,3.903966550385293e-06,1.0013376100744432e-08,1.3885275424551063e-09,2.126058110564253e-08,3.0367961161973884e-08,4.11754149828152e-09
9.999999999999997e-07,0.8351253039498618,3.76,0.0,0.6848983482356649,0.999888221699117,3.0987916145246376e-05,4.201943228667946e-14,5.2661071491020376e-11,0.0002654660659461533,8.79656142179032e-05,1.0555022849596679e-08,9.829240512449073e-06,1.4741416855043165e-05,4.843257783806153e-05,2.8623001618007245e-06,3.910501157182838e-06,1.0100495006686156e-08,1.4096956896670487e-09,2.1724093977089433e-08,3.10198547130846e-08,4.204813568230762e-09
1.0122636050806755e-06,0.8351253039498618,3.76,0.0,0.6848944902468196,0.9998868166206609,3.165755083463403e-05,4.328316532453607e-14,5.3433412032372264e-11,0.00026924105451032494,8.896427946525835e-05,1.0706837150024843e-08,9.881307181192398e-06,1.4772210808545222e-05,4.919129877910335e-05,2.9403391896011505e-06,3.922943703456637e-06,1.0268759243578298e-08,1.4509245316047973e-09,2.2635742088810785e-08,3.2301382262791894e-08,4.376405568545722e-09
1.0308999387861098e-06,0.8351255644182853,3.76,0.0,0.684888615924216,0.9998846816044982,3.268186258694262e-05,4.524392484795577e-14,5.460906361333454e-11,0.0002749867988471266,9.047817779818841e-05,1.0937912460799536e-08,9.95886049141792e-06,1.4818702248078889e-05,5.034730884457397e-05,3.0611253862898176e-06,3.941538611555029e-06,1.0525999667934293e-08,1.5148228678325201e-09,2.4071472105854683e-08,3.4317991666883396e-08,4.646506785460973e-09
1.0495362724915442e-06,0.8351258256082273,3.76,0.0,0.68488272790787,0.9998825468337024,3.371409420179352e-05,4.7253605194561096e-14,5.578703103309914e-11,0.0002807432713844534,9.198759523798532e-05,1.1169425279011331e-08,1.003464318821303e-05,1.486485779098742e-05,5.150694119863378e-05,3.1845661975528678e-06,3.95978647222585e-06,1.0785083907833538e-08,1.5802273505168719e-09,2.5569200395466782e-08,3.6419659929987e-08,4.9281252312365085e-09
1.0681726061969785e-06,0.8351260875185503,3.76,0.0,0.6848768264433696,0.999880412304937,3.4754069698520657e-05,4.931251055941602e-14,5.6967253668984326e-11,0.0002865102113117216,9.349253750285191e-05,1.1401364603951994e-08,1.0108785873869232e-05,1.4910709336300795e-05,5.26701708062355e-05,3.3106699629129643e-06,3.977719313675178e-06,1.104599916835468e-08,1.6471427693205347e-09,2.7130360715665556e-08,3.860826054535557e-08,5.221543314093061e-09
1.0868089399024129e-06,0.835126350148107,3.76,0.0,0.6848709117569964,0.9998782780139166,3.580162615054156e-05,5.142094522508326e-14,5.8149675404298025e-11,0.00029228737722351736,9.499301035873517e-05,1.1633720252929167e-08,1.0181410913315733e-05,1.4956285357306571e-05,5.383697498808849e-05,3.4394449052929864e-06,3.995366261112365e-06,1.1308733279073058e-08,1.7155739103493003e-09,2.87563913399452e-08,4.0885669932229126e-08,5.527045772370109e-09
1.1054452736078472e-06,0.8351266134957415,3.76,0.0,0.6848649840571625,0.9998761439555139,3.685661285426085e-05,5.3579213569352205e-14,5.933424429790129e-11,0.0002980745456735699,9.648901961409155e-05,1.1866482800623814e-08,1.0252632807951052e-05,1.5001611270551526e-05,5.50073331677322e-05,3.570899138846914e-06,4.012753783463488e-06,1.1573274650203276e-08,1.7855255613980227e-09,3.044873505866071e-08,4.325376743065535e-08,5.844919678621634e-09
1.1240816073132815e-06,0.8351268775602891,3.76,0.0,0.6848590435357533,0.9998740101238548,3.7918890536766784e-05,5.5787620069721396e-14,6.05209122752808e-11,0.00030387150982560506,9.798057111523337e-05,1.2099643522472998e-08,1.0322558572246577e-05,1.5046709765179042e-05,5.618122664582819e-05,3.7050406761901338e-06,4.029905921458712e-06,1.1839612231328714e-08,1.8570025163744163e-09,3.2208839184833514e-08,4.5714435301610524e-08,6.1754544436840666e-09
1.1427179410187159e-06,0.8351271423405792,3.76,0.0,0.6848530903693779,0.9998718765124024,3.898833060241269e-05,5.804646930529962e-14,6.170963484005757e-11,0.00030967807819588447,9.946767074219269e-05,1.2333194341867041e-08,1.0391288109480537e-05,1.5091601096865996e-05,5.7358638398741845e-05,3.84187743507124e-06,4.0468444981496786e-06,1.2107735472619612e-08,1.930009578988835e-09,3.403815556364849e-08,4.826955873149254e-08,6.5189418207046475e-09
1.1613542747241502e-06,0.8351274078354342,3.76,0.0,0.6848471247205344,0.9998697431140326,4.006481441800223e-05,6.035606595668664e-14,6.29003708048688e-11,0.000315494073482349,0.00010095032440504711,1.2567127780953786e-08,1.0458914583618319e-05,1.5136303350124995e-05,5.8539552898827284e-05,3.981417244524734e-06,4.063589312922524e-06,1.2377634288446207e-08,2.004551565791731e-09,3.593814058499516e-08,5.0921025840166827e-08,6.87567590912252e-09
1.1799906084295846e-06,0.8351276740436714,3.76,0.0,0.6848411467386927,0.9998676099211007,4.1148232636031295e-05,6.2716714804305e-14,6.409308204057854e-11,0.00032131933147542234,0.00010242853804065724,1.2801436914847843e-08,1.0525524784875415e-05,1.5180832672349125e-05,5.97239559540958e-05,4.123667850541707e-06,4.080158320047134e-06,1.2649299023277029e-08,2.080633308631614e-09,3.7910255198478976e-08,5.3670727691839055e-08,7.245953158597957e-09
1.198626942135019e-06,0.8351279409641031,3.76,0.0,0.6848351565613022,0.9998654769255005,4.2238484555233195e-05,6.512872072557096e-14,6.528773324279896e-11,0.00032715370004569416,0.0001039023176097708,1.3036115329048694e-08,1.0591199486934857e-05,1.5225203482644153e-05,6.0911834565177043e-05,4.268636921293345e-06,4.096567792768926e-06,1.29227204197481e-08,2.158259656599e-09,3.9955964930395004e-08,5.652055830811255e-08,7.630072372887323e-09
1.2172632758404533e-06,0.8351282085955372,3.76,0.0,0.6848291543147267,0.9998633441187177,4.33354775174932e-05,6.759238869121693e-14,6.648429171473035e-11,0.00033299703820386284,0.00010537166909445285,1.3271157079877785e-08,1.0656013794188916e-05,1.5269428658175913e-05,6.21031767976998e-05,4.4163320519399904e-06,4.112832473919035e-06,1.3197889588799303e-08,2.2374354775170278e-09,4.207673990221287e-08,5.947241468266444e-08,8.028334713663062e-09
1.2358996095458876e-06,0.835128476936778,3.76,0.0,0.6848231401151127,0.9998612114918765,4.4439126340040676e-05,7.01080237610194e-14,6.768272716535866e-11,0.0003388492152284914,0.00010683659849580656,1.350655665775135e-08,1.0720037477741231e-05,1.5313519700457657e-05,6.32979716684275e-05,4.566760769056361e-06,4.128965713988469e-06,1.3474797981777145e-08,2.3181656590349964e-09,4.427405485017705e-08,6.252819679704669e-08,8.441043704279505e-09
1.254535943251322e-06,0.835128745986626,3.76,0.0,0.684817114069193,0.9998590790357814,4.554935278170382e-05,7.267593107913844e-14,6.888301152208175e-11,0.00034471010985731283,0.00010829711183195221,1.374230895311296e-08,1.0783335299225432e-05,1.5357486883730543e-05,6.44962090436706e-05,4.719930534701488e-06,4.144979597574509e-06,1.3753437364398219e-08,2.40045510937581e-09,4.6549389145677164e-08,6.568980763718406e-08,8.868505233486788e-09
1.2731722769567563e-06,0.8351290157438794,3.76,0.0,0.6848110762750331,0.9998569467409546,4.666608504192784e-05,7.529641586923857e-14,7.008511875687366e-11,0.0003505796095380131,0.00010975321513623658,1.3978409224857308e-08,1.0845967321762792e-05,1.5401339387357533e-05,6.569787954865758e-05,4.87584875016005e-06,4.1608850590622675e-06,1.4033799792469344e-08,2.4843087577828606e-09,4.890422681608899e-08,6.895915321019935e-08,9.311027559096164e-09
1.2918086106621906e-06,0.8351292862073336,3.76,0.0,0.6848050268227216,0.9998548145976688,4.7789257291203194e-05,7.796978342952481e-14,7.128902472513284e-11,0.0003564576097346163,0.00011120491445564704,1.42148530710846e-08,1.090798920760178e-05,1.544508541394935e-05,6.69029744866849e-05,5.034522759379926e-06,4.1766919883561e-06,1.4315877589267414e-08,2.569731554707135e-09,5.13400565658276e-08,7.233814256124904e-08,9.768921311600845e-09
1.310444944367625e-06,0.8351295573757814,3.76,0.0,0.6847989657950071,0.9998526825959764,4.891880923151656e-05,8.069633912779809e-14,7.249470701640002e-11,0.00036234401328578356,0.00011265221584940808,1.4451636402032647e-08,1.0969452502169962e-05,1.5488732294760517e-05,6.811148576699066e-05,5.1959598521291636e-06,4.192409327428068e-06,1.4599663324485422e-08,2.656728471771571e-09,5.3858371797390326e-08,7.582868779009825e-08,1.0242499497756837e-08
1.3290812780730593e-06,0.8351298292480146,3.76,0.0,0.6847928932678906,0.9998505507257358,5.0054685685417176e-05,8.347638839660735e-14,7.370214481616922e-11,0.0003682387298115353,0.00011409512538773928,1.4688755415041373e-08,1.1030404904430673e-05,1.55322865837274e-05,6.932340584041058e-05,5.360167266893882e-06,4.208045158405371e-06,1.4885149794651546e-08,2.7453045015460603e-09,5.6460670632199874e-08,7.943270406720622e-08,1.073207750412861e-08
1.3477176117784937e-06,0.8351301018228224,3.76,0.0,0.6847868093111694,0.9998484189766347,5.1196836212285975e-05,8.631023672855733e-14,7.491131877805527e-11,0.0003741416751650866,0.00011553364915075806,1.492620657141221e-08,1.109089052357481e-05,1.5575754141370814e-05,7.053872764197736e-05,5.527152193537193e-06,4.223606783873925e-06,1.5172330004931768e-08,2.835464657162933e-09,5.914845593108725e-08,8.315210964913187e-08,1.1237973100604589e-08
1.366353945483928e-06,0.8351303750989937,3.76,0.0,0.6847807139889416,0.9998462873382102,5.2345214750402575e-05,8.919818967181429e-14,7.612221090561764e-11,0.0003800527709266733,0.00011696779322750979,1.5163986575032184e-08,1.1150950122191818e-05,1.561914020965328e-05,7.175744453971585e-05,5.696921775737698e-06,4.239100800030772e-06,1.546119715223205e-08,2.927213971799335e-09,6.192323531428101e-08,8.698882589310123e-08,1.176050644388749e-08
1.3849902791893623e-06,0.8351306490753144,3.76,0.0,0.6847746073600703,0.9998441557998672,5.349977928342572e-05,9.214055282584117e-14,7.733480444318082e-11,0.00038597194393642754,0.00011839756371511232,1.5402092352640023e-08,1.1210621346155445e-05,1.5662449478763813e-05,7.297955028896658e-05,5.8694831132248495e-06,4.254533163274338e-06,1.5751744609519366e-08,3.020557498049892e-09,6.478652118079302e-08,9.094477727060902e-08,1.2300000080964643e-08
1.4222629466002308e-06,0.8351311991235516,3.76,0.0,0.684762360394135,0.9998398929804787,5.5827316708829795e-05,9.818973239473059e-14,7.976503435173789e-11,0.00039783425289276783,0.00012124400834749043,1.5879269946729174e-08,1.1328934927374909e-05,1.5748853956518558e-05,7.543390507076564e-05,6.22300924491486e-06,4.285233901905735e-06,1.6337854743438955e-08,3.2120474891403274e-09,7.078468596386319e-08,9.922209895682305e-08,1.3431170396253487e-08
1.4558083472700125e-06,0.8351316965492949,3.76,0.0,0.6847512999538534,0.9998360566768535,5.7942907309210925e-05,1.0382314360935681e-13,8.195791400665841e-11,0.00040853731438960923,0.0001237909121485272,1.630981704710979e-08,1.1434410150476488e-05,1.5826393058681198e-05,7.765435818270962e-05,6.550800959869993e-06,4.312702392481272e-06,1.6871037156459133e-08,3.3898917446873654e-09,7.650099731654629e-08,1.0709884311374746e-07,1.4510512737017886e-08
1.4893537479397942e-06,0.83513219622463,3.76,0.0,0.6847402035981593,0.9998322205282252,6.007804140613814e-05,1.0963759852944091e-13,8.41560924920813e-11,0.00041926560667674166,0.00012632374064116866,1.6741380264992857e-08,1.1539091666573804e-05,1.590373671543894e-05,7.988570788818484e-05,6.8877465672855265e-06,4.3400403674704476e-06,1.7409567329929444e-08,3.5729806302914413e-09,8.25278108160587e-08,1.1539198202851831e-07,1.5649932293287186e-08
1.5228991486095759e-06,0.8351326981424629,3.76,0.0,0.6847290715303668,0.9998283844697955,6.22325840652344e-05,1.1563488079783308e-13,8.635950534553625e-11,0.0004300188437427615,0.00012884252959476485,1.7173947640794654e-08,1.1643112089315086e-05,1.598089884893302e-05,8.212792731517236e-05,7.233886116786304e-06,4.367266244850008e-06,1.795341129590162e-08,3.761344206578804e-09,8.887412184031158e-08,1.2411285319677236e-07,1.685139704194715e-08
1.5564445492793576e-06,0.835133202295703,3.76,0.0,0.6847179039252032,0.9998245484362791,6.440642325777385e-05,1.2181677434618088e-13,8.856809491380957e-11,0.0004407967683030929,0.00013134731482280455,1.7607508433859563e-08,1.1746585465855369e-05,1.6057890928046228e-05,8.438099137500564e-05,7.589259320213657e-06,4.394395299448895e-06,1.850253602805928e-08,3.955012669177218e-09,9.554897719717703e-08,1.332728274763099e-07,1.81169003274557e-08
1.5899899499491393e-06,0.8351337086772573,3.76,0.0,0.6847067009330186,0.9998207123620241,6.659946662885343e-05,1.2818506335133428e-13,9.078180935667847e-11,0.00045159914757186544,0.0001338381321778031,1.8042052943374323e-08,1.1849609725436411e-05,1.6134722429141636e-05,8.664487644756755e-05,7.953905570756227e-06,4.421440195595894e-06,1.9056909294445346e-08,4.154016332412863e-09,1.0256147534633547e-07,1.4288330913784877e-07,1.9448460926996498e-08
1.623535350618921e-06,0.8351342172800387,3.76,0.0,0.6846954626833908,0.9998168761811089,6.881163869717467e-05,1.347415322023139e-13,9.300060179215208e-11,0.0004624257696395415,0.00013631501754732815,1.8477572354872114e-08,1.1952268831813607e-05,1.6211401210918148e-05,8.891956012519775e-05,8.327863959157962e-06,4.4484114318740145e-06,1.9616499529001843e-08,4.358385611241487e-09,1.0992076659119417e-07,1.5295573587145897e-07,2.0848123116904356e-08
1.6570807512887026e-06,0.8351347280969613,3.76,0.0,0.6846841892882172,0.999813039827423,7.104287842802702e-05,1.414879654723578e-13,9.522442956285467e-11,0.00047327644036824904,0.0001387780068509494,1.891405860861482e-08,1.2054634675044436e-05,1.628793381868292e-05,9.120502100483384e-05,8.711173287438728e-06,4.475317712294143e-06,2.018127572140395e-08,4.568151004222354e-09,1.1763605324116108e-07,1.6350157875301367e-07,2.2317956739455042e-08
1.6906261519584843e-06,0.8351352411209461,3.76,0.0,0.6846728808443394,0.9998092032347251,7.32931371482127e-05,1.4842614789736472e-13,9.745325361219149e-11,0.00048415098075564426,0.00014122713603797755,1.9351504287784623e-08,1.2156768720168872e-05,1.6364325727612645e-05,9.350123852183439e-05,9.103872080383545e-06,4.5021662522185e-06,2.0751207323587485e-08,4.78334307810581e-09,1.2571658974415474e-07,1.745323421712273e-07,2.3860057270641537e-08
1.724171552628266e-06,0.835135756344918,3.76,0.0,0.6846615374357831,0.999805366336696,7.556237674901693e-05,1.555578643567838e-13,9.968703795118172e-11,0.0004950492246846527,0.0001436624410857811,1.9789902523005005e-08,1.2258723444592027e-05,1.6440581540218428e-05,9.580819281506853e-05,9.505998595216992e-06,4.528963032568771e-06,2.1326264169112107e-08,5.003992453729273e-09,1.3417168279301525e-07,1.860595637200103e-07,2.5476545888464278e-08
1.7577169532980477e-06,0.8351362737618099,3.76,0.0,0.6846501591356755,0.999801529066978,7.785056813676976e-05,1.6288489985755235e-13,1.0192574920196716e-10,0.0005059710169988466,0.00014608395799853923,2.0229246910652087e-08,1.2360543589331542e-05,1.6516705148169204e-05,9.812586461632618e-05,9.917590829766225e-06,4.55571301192439e-06,2.1906416403603677e-08,5.230129792396427e-09,1.4301069140803663e-07,1.9809481405808673e-07,2.716956954202197e-08
1.7912623539678294e-06,0.83513679336456,3.76,0.0,0.6846387460078855,0.9997976913592059,8.015768989697804e-05,1.704090395200796e-13,1.0416935620680441e-10,0.0005169162118555277,0.0001484917228063399,2.0669531442931083e-08,1.2462267247263882e-05,1.6592699865175355e-05,0.00010045423515946628,1.0338686529343637e-05,4.582420303690464e-06,2.2491634425612542e-08,5.461785783137208e-09,1.5224302699727524e-07,2.1064969673877238e-07,2.8941301021232e-08
1.824807754637611e-06,0.835137315146115,3.76,0.0,0.6846272981084218,0.9997938531470368,8.248372714673527e-05,1.781320685666324e-13,1.0641782969450562e-10,0.0005278846713222706,0.00015088577156456808,2.111075044826955e-08,1.2563926806594813e-05,1.666856853501605e-05,0.0001027932861065158,1.076932319251361e-05,4.609088323167716e-06,2.308188883611174e-08,5.698991131210547e-09,1.6187815339562123e-07,2.2373584801181544e-07,3.079393902726328e-08
1.8583531553073928e-06,0.8351378390994284,3.76,0.0,0.684615815486621,0.9997900143641673,8.482867055170799e-05,1.8605577231148782e-13,1.0867114199674869e-10,0.0005388762641845905,0.00015326614035353003,2.1552898540660136e-08,1.2665549766476656e-05,1.6744313618780804e-05,0.00010514299948793921,1.1209538075897382e-05,4.6357199090697875e-06,2.367715039511666e-08,5.94177654774013e-09,1.71925586884549e-07,2.3736493659987002e-07,3.272970824358728e-08
1.8918985559771745e-06,0.8351383652174621,3.76,0.0,0.6846042981861558,0.9997861749443528,8.71925154852091e-05,1.9418193615246843e-13,1.1092926680698596e-10,0.0005498908649336733,0.00015563286527825893,2.199597057664004e-08,1.2767159440577386e-05,1.6819937265470723e-05,0.00010750335765424627,1.1659368198164608e-05,4.662317423887014e-06,2.4277389985028555e-08,6.190172740174079e-09,1.8239489619453714e-07,2.5154866345198776e-07,3.475085940762146e-08
1.925443956646956e-06,0.8351388934931864,3.76,0.0,0.6845927462458936,0.99978233482142,8.957526130869443e-05,2.0251234556326753e-13,1.1319217897533766e-10,0.0005609283529059621,0.00015798598246845427,2.243996161871387e-08,1.286877556335867e-05,1.6895441369563975e-05,0.00010987434323647598,1.211885034334554e-05,4.688882837023113e-06,2.488257857984454e-08,6.4442104035662955e-09,1.9329570249188695e-07,2.6629876147658187e-07,3.685966938286277e-08
1.958989357316738e-06,0.8351394239195792,3.76,0.0,0.6845811597006249,0.9997784939292775,9.19769107563009e-05,2.1104878608628785e-13,1.1545985433405668e-10,0.0005719886115515819,0.00016032552807852308,2.2884866904245847e-08,1.2970414812006622e-05,1.697082761810472e-05,0.0001122559391138106,1.2588021063572331e-05,4.715417793752635e-06,2.5492687218873348e-08,6.703920212777743e-09,2.0463767935132296e-07,2.8162699525596745e-07,3.90584412314283e-08
1.9925347579865195e-06,0.8351399564896277,3.76,0.0,0.6845695385816836,0.9997746522019261,9.439746940907232e-05,2.1979304332584548e-13,1.1773226954920833e-10,0.0005830715278131612,0.0001626515382876989,2.3330681819039587e-08,1.3072091255116002e-05,1.7046097529084315e-05,0.00011464812838711438,1.3066916681334113e-05,4.7419236723049765e-06,2.6107686984422033e-08,6.9693328155249456e-09,2.1643055271577133e-07,2.9754516074437073e-07,4.134950428691329e-08
2.0260801586563012e-06,0.8351404911963276,3.76,0.0,0.6845578829174727,0.9997708095734632,9.683694524663377e-05,2.287469029417142e-13,1.2000940199487981e-10,0.0005941769915994583,0.00016496404930022393,2.377740187494428e-08,1.3173816737708088e-05,1.712125248255778e-05,0.00011705089435741412,1.3555573291317062e-05,4.768401630963976e-06,2.6727548983276656e-08,7.240478826102185e-09,2.286841008446685e-07,3.1406508495109233e-07,4.373521422749911e-08
2.059625559326083e-06,0.8351410280326836,3.76,0.0,0.6845461927339075,0.9997669659780904,9.929534826542e-05,2.379121506429292e-13,1.2229122964662513e-10,0.0006053048953398508,0.0001672630973455756,2.4225022690896208e-08,1.3275601211068181e-05,1.7196293745844586e-05,0.00011946422050840252,1.4054026761893787e-05,4.794852646868567e-06,2.7352244331243915e-08,7.517388819704405e-09,2.414081542519869e-07,3.3119862561041947e-07,4.6217953149239475e-08
2.0931709599958646e-06,0.8351415669917097,3.76,0.0,0.6845344680547939,0.9997631213501178,0.00010177269015376602,2.4729057218171823e-13,1.2457773099121835e-10,0.0006164551336073045,0.000169548718678724,2.467353997687061e-08,1.3377453014970242e-05,1.7271222494009925e-05,0.0001218880904921491,1.4562312736319076e-05,4.821277547998953e-06,2.798174414010864e-08,7.800093327361264e-09,2.5461259563501067e-07,3.489576708397788e-07,4.88001296394464e-08
