Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002)
0.023605241595429288,0.8920770669338725,3.76,0.0,7.751883833440765e-13,1.68237913257095e-05,1.0305462475693439,1.3628972108244388e-17,4.413611330867475e-17,1.5009274154003128e-13,4.560591134796852e-09,6.395944947488587e-23,0.0008737892988758008,0.0010461096295751194,0.13067891510721943,2.0883735310987714e-09,4.3684852517044796e-06,3.045203355121826e-16,1.0082298654588899e-25,8.627037484265668e-21,1.0881906212683343e-25,1.619353746147903e-08,0.19364319567484325,3.2288134859457986e-09,6.875876020924058e-28,7.449005064419263e-22,6.180398528735525e-17,6.4826244851762825e-21,6.856228329665807e-17,1.5655131055868923e-15,1.8158641662374975e-19,8.705150818017412e-29,1.5674075098522263e-19,2.1936659563211911e-10,0.3874493395245657,2.7433463228116417e-17,1.5132179717579759e-15,2.0244446572936472e-20,6.583695744442954e-24,1.9512813697029397e-20,3.04609211231859e-09,-3.781716328837064e-17,-2.2698090587910224e-21,4.93587877228168e-11,1.5900088675603324e-08,6.679659582412663e-17,2.2249926727822507e-23,2.2304187286644998e-20,9.753559657238631e-15,5.023682164242576e-21,-6.633041469466994e-17,1.001322194614703e-27
0.023729927322358697,0.8920768508825239,3.76,0.0,7.758176606617635e-13,1.6776540037178506e-05,1.0305474351849249,1.358708665796973e-17,4.4041025294427545e-17,1.5001587452157658e-13,4.5457985658844065e-09,6.374501041034726e-23,0.0008726296662068358,0.0010447208010976458,0.13067900175072206,2.088395271928612e-09,4.356889738899032e-06,3.041197440886773e-16,-6.077462315670611e-26,9.86906096391478e-21,7.294025297191142e-26,1.6172675686737416e-08,0.19364311753382338,3.220298597574554e-09,6.925002438053627e-28,-1.0422688687655116e-22,-4.6505914487627556e-17,-5.5963088642763534e-21,6.845302414314023e-17,1.5631016422617691e-15,1.8144155736380357e-19,5.473930920972039e-29,1.56556949273133e-19,2.1907547761679307e-10,0.38744941769081526,2.7370118584178062e-17,1.5147306797690919e-15,2.0264459041257837e-20,6.587386018727542e-24,1.9502812616272272e-20,3.0420498601814946e-09,1.4181576561494047e-16,8.425156440855046e-21,4.9293304001240376e-11,1.5900097146564994e-08,-9.084487612160739e-17,2.216587696899e-23,2.2326056113013654e-20,9.740817746687741e-15,-3.725189546814346e-21,1.9160672276997258e-17,-2.734045403803062e-27
0.023854613049288105,0.8920766389684192,3.76,0.0,7.764875057386695e-13,1.673025128607253e-05,1.0305486000692377,1.3545642232461984e-17,4.3953176064018066e-17,1.499825035674287e-13,4.531314648382361e-09,6.355903114310795e-23,0.0008714921744975592,0.0010433584914317387,0.13067908679503873,2.0884166048943543e-09,4.345530611041717e-06,3.0372687002180375e-16,-3.105910092361322e-26,-2.847682309463797e-21,6.910359768590086e-26,1.615221140488801e-08,0.19364304096452373,3.211957093766061e-09,-2.5169334381604626e-28,-4.85636255534501e-22,-5.394371781752342e-17,-2.5383276878783935e-21,6.836465365765915e-17,1.561150027885117e-15,1.8129964709392213e-19,6.090861248467079e-29,1.5637689002581725e-19,2.1878991799255506e-10,0.38744949428486375,2.7364082418741547e-17,1.5140442546989366e-15,2.0255230491972445e-20,6.58395708829948e-24,1.9498472204400025e-20,3.0380847875617594e-09,5.781834170442613e-17,3.513010893787712e-21,4.922907049836487e-11,1.5900105469829595e-08,-9.262036281883928e-17,2.2167559297986702e-23,2.231587795572011e-20,9.728335226530465e-15,-4.374522723122576e-21,1.1834956637697697e-16,-4.9950560522856115e-28
0.023979298776217513,0.8920764311075006,3.76,0.0,7.772364119707453e-13,1.6684903343851197e-05,1.0305497426853771,1.3504555827336619e-17,4.3862976715190024e-17,1.4994224147194527e-13,4.517132153387325e-09,6.33599229602751e-23,0.0008703763746772831,0.0010420221626459415,0.1306791702705888,2.0884375449705226e-09,4.334402525053884e-06,3.033414580415572e-16,-4.098105607930995e-26,-5.641562781496076e-21,6.803200741844263e-26,1.6132136583693867e-08,0.19364296593215302,3.203785062779269e-09,-4.03574779156076e-28,-3.407936335319922e-24,2.5534374282983024e-17,1.5733149141922396e-21,6.827026515253804e-17,1.5590737978668896e-15,1.8116061930518294e-19,5.887268430250483e-29,1.562004888128792e-19,2.1850980402008037e-10,0.3874495693415122,2.7342534496749172e-17,1.5136305109472299e-15,2.024963989075281e-20,6.580876465265406e-24,1.9493235813965436e-20,3.0341953290572265e-09,-5.822568617631626e-17,-3.4468295818883184e-21,4.91660618593183e-11,1.590011364788092e-08,7.490893589559594e-17,2.2155682429507666e-23,2.230959252825721e-20,9.716083113744463e-15,2.0603481076331063e-21,-4.3296380050116106e-18,1.432852003096351e-27
0.02409151593045398,0.8920762474298289,3.76,0.0,7.7785868373676e-13,1.6644877080648806e-05,1.0305507523750046,1.3470401760261889e-17,4.378661305265959e-17,1.4987755758851625e-13,4.50461980739392e-09,6.319504062630735e-23,0.0008693903382941429,0.0010408412454321952,0.13067924408194267,2.088456070533165e-09,4.324580484450155e-06,3.0300083375115326e-16,-2.797765185841763e-27,6.302840598607203e-21,8.100189307823178e-26,1.61143957380366e-08,0.19364289968904502,3.196571982908061e-09,5.421722731235895e-28,4.9420819703692585e-22,2.1484244156737712e-17,1.7249470620880925e-21,6.818374607498981e-17,1.557160396192806e-15,1.810379052385986e-19,6.643423867400894e-29,1.5604478732763739e-19,2.1826226631831829e-10,0.38744963560607504,2.7323899564136998e-17,1.5155122383904658e-15,2.0274762623174024e-20,6.587884427141742e-24,1.9484828354792718e-20,3.0307582007180836e-09,4.500849318343119e-17,2.668487915614574e-21,4.9110380841209155e-11,1.5900120885993063e-08,1.897086321717297e-17,2.214201171584602e-23,2.233714330033444e-20,9.705253491951148e-15,1.775963871029818e-21,-4.7981354881285674e-17,-1.7057795845330793e-28
0.024203733084690444,0.8920760669095028,3.76,0.0,7.78431877918114e-13,1.660558066831247e-05,1.0305517447172443,1.3434429039013062e-17,4.371009567376453e-17,1.4984242978250014e-13,4.492340920647322e-09,6.303432943735134e-23,0.0008684212032422908,0.001039680571238877,0.1306793166680766,2.0884742887023553e-09,4.314937670832382e-06,3.026660821307422e-16,1.0628167336113986e-25,1.1001647720175743e-20,1.087070551369387e-25,1.6096958385717223e-08,0.19364283463923732,3.1894903793432165e-09,8.39721635082533e-28,5.026372134514819e-22,1.7201920080322052e-18,4.585935884496877e-21,6.810626064912802e-17,1.5554552140468674e-15,1.809174274234042e-19,8.804341033716995e-29,1.5589192373715397e-19,2.180189716172306e-10,0.3874497006769705,2.7334797328968855e-17,1.517137668777599e-15,2.0296425648039218e-20,6.5936507714872886e-24,1.948026237376214e-20,3.027379987422578e-09,7.059007321197001e-17,4.224292834527184e-21,4.905565418477088e-11,1.5900128010223676e-08,-9.463273566607004e-17,2.215390144561899e-23,2.2360903009837255e-20,9.69461528356465e-15,1.5841873107798307e-22,5.60986314688005e-17,-1.1600330246900225e-27
0.02431595023892691,0.8920758894888501,3.76,0.0,7.790449632223551e-13,1.6566999409084445e-05,1.030552720028529,1.3399312845790511e-17,4.363197162134381e-17,1.498262305969458e-13,4.480290621393801e-09,6.285363858818008e-23,0.0008674686625307076,0.0010385397723335096,0.13067938804992915,2.0884922004345295e-09,4.305470470807708e-06,3.0233706327831727e-16,9.84844892557787e-26,4.907754229183897e-21,1.1039720705285126e-25,1.6079819033689565e-08,0.19364277075915168,3.1825376061476002e-09,3.298903690995834e-28,2.2156493390507523e-22,4.790662781755712e-17,3.382709845031718e-21,6.802555083101294e-17,1.55368165506324e-15,1.8079914087124263e-19,8.638071789287837e-29,1.5574184093294324e-19,2.1777984284680376e-10,0.3874497645777832,2.7314818734739503e-17,1.5168507965155854e-15,2.029247532625143e-20,6.590791777667936e-24,1.9478151721831132e-20,3.02405961904156e-09,-6.45256994856562e-17,-3.839712906676994e-21,4.9001864556874954e-11,1.5900135022306993e-08,1.971163756545941e-17,2.2136299415615035e-23,2.2356447829877764e-20,9.684154631444328e-15,3.86619838545595e-21,3.203137000971487e-17,3.961568882276985e-28
0.024428167393163374,0.8920757151113962,3.76,0.0,7.796558286812074e-13,1.6529118948038048e-05,1.0305536786188874,1.3367261593602678e-17,4.356067176190932e-17,1.4976664332091758e-13,4.468464156373005e-09,6.269965478130255e-23,0.0008665324153355547,0.001037418488372555,0.13067945824806199,2.08850982164914e-09,4.2961753552149474e-06,3.0201362964322305e-16,4.5993556597388214e-26,4.788523815862763e-21,9.485566721616133e-26,1.6062972298674144e-08,0.19364270802574643,3.175711078909495e-09,4.230480466528135e-28,4.517557007267882e-22,5.647121955496366e-17,2.001280497218689e-21,6.79443117647242e-17,1.5518802165726e-15,1.8068300164026833e-19,7.60826408528785e-29,1.5559448313660207e-19,2.1754480448535023e-10,0.38744982733156164,2.7277808914524738e-17,1.5168961634842718e-15,2.0293061177571297e-20,6.5904801745395325e-24,1.9470404405205232e-20,3.0207960469444314e-09,-4.0479130411987356e-17,-2.425152989517398e-21,4.894899497254608e-11,1.5900141923953275e-08,9.125867548923425e-17,2.2107536221808607e-23,2.235703873409966e-20,9.673871946135727e-15,4.595678855355303e-21,-7.088734278347509e-17,1.1921587215702838e-27
0.02454038454739984,0.892075543721806,3.76,0.0,7.801991274364422e-13,1.6491925261686606e-05,1.0305546207921248,1.333336573262981e-17,4.348839977313699e-17,1.4970595593578225e-13,4.456856887862189e-09,6.255961232457314e-23,0.0008656121668331463,0.00103631636620122,0.130679527282668,2.0885271565784722e-09,4.287048876689704e-06,3.016957255199209e-16,7.233558809693731e-26,9.586717660879871e-21,9.790416085959371e-26,1.6046412904229544e-08,0.19364264641649903,3.1690082729709353e-09,7.699110457156138e-28,6.888583725273235e-22,3.548013489115099e-18,5.785602446505861e-21,6.786916603543577e-17,1.5502243047503565e-15,1.8056896680231004e-19,8.129740043235472e-29,1.5544979585418244e-19,2.1731378251756052e-10,0.38744988896083465,2.7276173067592957e-17,1.518293865565188e-15,2.031169309285156e-20,6.595355906383334e-24,1.946251499086386e-20,3.0175882434167284e-09,8.782162042974773e-17,5.242939667325288e-21,4.889702878553385e-11,1.590014871684923e-08,-6.425489989331368e-17,2.2101270521061235e-23,2.237744814437186e-20,9.663768273746329e-15,3.2297831411642154e-22,5.960548622209047e-18,-8.069028908931283e-28
0.024652601701636304,0.8920753752658468,3.76,0.0,7.80753472974848e-13,1.645540464837792e-05,1.0305555468459733,1.33002435610996e-17,4.3413140138285734e-17,1.4969518768616017e-13,4.445464289476212e-09,6.238032306930201e-23,0.0008647076280538319,0.0010352330596783246,0.13067959517357797,2.088544199388685e-09,4.2780876670961535e-06,3.013832747018413e-16,8.155870611338532e-26,7.17740372401327e-21,1.0524391478285195e-25,1.6030135678018655e-08,0.1936425859093917,3.1624267215504848e-09,4.809221692662617e-28,2.2772922507586817e-22,1.937635573580027e-17,3.569945369510194e-21,6.779051260917849e-17,1.5484973256085738e-15,1.804569944137561e-19,8.294472897706293e-29,1.5530772584353757e-19,2.1708670439781942e-10,0.387449949487626,2.7262579920670723e-17,1.5188956615632467e-15,2.0319587984362743e-20,6.595819242127673e-24,1.9461110040579867e-20,3.0144352011507417e-09,4.0985529782566335e-18,2.5238433104053156e-22,4.8845949680066585e-11,1.5900155402658105e-08,-6.98320767491964e-17,2.2082875014576512e-23,2.2386009302656354e-20,9.65383206604661e-15,1.5592834759124721e-21,7.887174740566087e-17,-1.0483155586518493e-27
0.02476481885587277,0.8920752096903674,3.76,0.0,7.813552662068875e-13,1.641954372009904e-05,1.030556457072226,1.326980761338966e-17,4.33457410969947e-17,1.496645592947671e-13,4.434281942715842e-09,6.222184848492788e-23,0.000863818515753913,0.001034168229522859,0.13067966194026856,2.088560960997943e-09,4.26928843550248e-06,3.0107613621073214e-16,6.926526404486674e-26,4.584178139339974e-21,1.0262476506789552e-25,1.6014135549595343e-08,0.1936425264828985,3.1559640142693006e-09,3.781791859677768e-28,2.3250085779656457e-22,7.107554347552495e-17,2.106213785178531e-22,6.771416143059084e-17,1.546803083810967e-15,1.8034704349075048e-19,8.06026802783855e-29,1.5516822108289614e-19,2.168634990180602e-10,0.3874500089334682,2.7228515576484684e-17,1.5186489611504755e-15,2.0316266183067004e-20,6.594369690825951e-24,1.9457127503379782e-20,3.011335932799178e-09,-9.550467740119815e-17,-5.7021373357285406e-21,4.8795741663622273e-11,1.5900161983019943e-08,1.0210926023770381e-16,2.206426163419001e-23,2.2382325484076274e-20,9.644066960919533e-15,5.7571633278707564e-21,-4.235055815387247e-17,1.4271402372638284e-27
0.024877036010109235,0.8920750469436002,3.76,0.0,7.819123041693107e-13,1.6384329424823165e-05,1.0305573517562314,1.3237969765788822e-17,4.327754345747954e-17,1.496060243874604e-13,4.423305543923276e-09,6.209271387858342e-23,0.0008629445529127099,0.001033121543909059,0.13067972760182248,2.0885774527511165e-09,4.260647972083662e-06,3.007742118957151e-16,1.0269491479433079e-25,9.02455524138988e-21,1.0887179634760953e-25,1.5998407559504135e-08,0.19364246811602487,3.1496178000559516e-09,7.437772572157912e-28,7.41167656767955e-22,5.629371512816974e-17,4.941415860932339e-21,6.764394114991316e-17,1.545256191627066e-15,1.8023907405528445e-19,8.723758714949929e-29,1.5503123082446573e-19,2.1664409683251492e-10,0.38745006731936155,2.7225763153121584e-17,1.5195506182874797e-15,2.0328298371580198e-20,6.5974475690627604e-24,1.9449518853617602e-20,3.0082894727074023e-09,-1.142811395534515e-17,-7.035294353200025e-22,4.874638909500096e-11,1.590016845954774e-08,5.0865087774124356e-17,2.206308684111322e-23,2.239547769970571e-20,9.634471701596057e-15,4.58479000982443e-21,-6.121465058869633e-17,4.174879342250073e-28
0.0249892531643457,0.8920748869729593,3.76,0.0,7.824002417623154e-13,1.634974901550909e-05,1.0305582311776962,1.320621669186262e-17,4.320633793131373e-17,1.4955123502721102e-13,4.412530901345991e-09,6.195385093116717e-23,0.0008620854679244581,0.0010320926775001659,0.13067979217701206,2.0885936745337676e-09,4.252163149359604e-06,3.0047741802547097e-16,6.355879286849245e-26,1.0371249082186718e-20,9.875859215736219e-26,1.5982946844140483e-08,0.19364241078824154,3.143385787804748e-09,7.0855557121189435e-28,6.038360460728092e-22,-1.791187852890922e-17,8.470133272022765e-21,6.757163230486475e-17,1.5436713422148917e-15,1.8013304715035e-19,7.931755003210033e-29,1.5489670561916097e-19,2.1642842965499448e-10,0.38745012466584133,2.7222811249493315e-17,1.5208052779385377e-15,2.034493658069245e-20,6.600714909675756e-24,1.9442391743302477e-20,3.005294874098428e-09,1.2637882749924615e-16,7.552620932240775e-21,4.869787663865386e-11,1.5900174833837536e-08,-1.7095542557581921e-16,2.2040940912688875e-23,2.2413636463360585e-20,9.625036040872177e-15,-1.4282998431709579e-21,9.722502938620963e-17,-2.321157936914946e-27
0.025101470318582165,0.892074729731188,3.76,0.0,7.829118030806139e-13,1.6315789943878023e-05,1.0305590956121844,1.3177678955308204e-17,4.314091439875591e-17,1.4953232045143582e-13,4.401953877367715e-09,6.179159516886166e-23,0.000861240993229197,0.0010310813098031437,0.13067985568430615,2.088609623580219e-09,4.24383087369105e-06,3.0018569263638e-16,3.936916894017841e-26,4.608967042903797e-21,9.23834941504666e-26,1.5967748613028466e-08,0.193642354479355,3.1372657115627266e-09,3.3572926581972054e-28,9.334675055982996e-23,-2.5466209223190735e-17,3.407476058146822e-21,6.749693581374853e-17,1.542016205810238e-15,1.800289242449983e-19,7.46009802753394e-29,1.5476459655890044e-19,2.1621643031475173e-10,0.38745018099310674,2.719514870335169e-17,1.5210005939043049e-15,2.0347468096462863e-20,6.600643274985825e-24,1.9439930606140318e-20,3.002351204295058e-09,6.093995392734002e-17,3.671825518596183e-21,4.86501891875221e-11,1.590018110745726e-08,-1.581399528923918e-16,2.2014983641071656e-23,2.241638747564588e-20,9.615758325375569e-15,-2.0617205302007447e-21,1.5673952462552935e-16,-1.9469349936813343e-27
0.02521368747281863,0.8920745751670902,3.76,0.0,7.835064634563263e-13,1.6282439992679783e-05,1.0305599453292211,1.3148560142567982e-17,4.30798323815614e-17,1.4952304605000951e-13,4.391570455789153e-09,6.163856612427656e-23,0.0008604108670532559,0.0010300871272598702,0.13067991814185292,2.088625307793812e-09,4.235648141616015e-06,2.998989375268404e-16,9.83988320190473e-26,2.527222031996077e-21,1.0749003731286911e-25,1.5952808178036286e-08,0.1936422991696705,3.1312553709316122e-09,3.2800267559989984e-28,2.339305808400336e-22,6.818444162198515e-17,-1.227319626773438e-21,6.742734105163654e-17,1.5404676972966995e-15,1.7992666792341638e-19,8.641495090080725e-29,1.5463485615098488e-19,2.1600803309398776e-10,0.38745023632085823,2.7165070856955286e-17,1.5205999332484903e-15,2.0342132208639907e-20,6.599125753251163e-24,1.9438726232166474e-20,2.999457550794155e-09,-1.2504655946551563e-16,-7.468509701674919e-21,4.860331196114925e-11,1.5900187281957578e-08,1.3008245948570843e-16,2.2012347306323143e-23,2.2410527223202037e-20,9.606641912303395e-15,5.5147890927430824e-21,-3.8809452579868576e-17,1.5257306825323108e-27
0.025325904627055095,0.8920744232336277,3.76,0.0,7.840831164705223e-13,1.6249687200145777e-05,1.0305607805931785,1.3117468078200401e-17,4.3013775208032956e-17,1.4947234581264368e-13,4.381376716958231e-09,6.15151144960105e-23,0.0008595948326056004,0.0010291098222821801,0.13067997956747626,2.0886407403063678e-09,4.2276120230351875e-06,2.996170146927684e-16,9.641945799307969e-26,8.369715668650401e-21,1.08913310301532e-25,1.5938120939345048e-08,0.19364224483990872,3.125352619132392e-09,6.204358877979833e-28,6.234636656888832e-22,1.1031714318906047e-16,2.134579517215805e-21,6.736167721269531e-17,1.539025914517992e-15,1.7982624168229132e-19,8.584748962836564e-29,1.5450743806050554e-19,2.1580317352578902e-10,0.3874502906683807,2.714987834008056e-17,1.5209300756252883e-15,2.034647807811142e-20,6.599129226712817e-24,1.9432131467560883e-20,2.996613018461097e-09,-1.0582851995751753e-16,-6.349635660920378e-21,4.855723046034188e-11,1.590019335887147e-08,2.2128972395937753e-16,2.200203358716278e-23,2.2415179454140475e-20,9.597681384174407e-15,8.948335290922654e-21,-1.908799976546165e-16,2.9045580007754554e-27
0.02543812178129156,0.8920742738836698,3.76,0.0,7.845604751965054e-13,1.621751982645741e-05,1.0305616016641725,1.3090632286181599e-17,4.295001305254741e-17,1.494170369914999e-13,4.371368809087329e-09,6.139114186019213e-23,0.000858792637216361,0.0010281490922170004,0.13068003997872976,2.0886559232092318e-09,4.219719628586239e-06,2.99339860862556e-16,1.5407077010028775e-25,1.7147567466988724e-20,1.2462757497717432e-25,1.592368237134381e-08,0.19364219147113815,3.1195553394050837e-09,1.3276986264176913e-27,1.1598220861811267e-21,5.2988345820576936e-17,9.284869569221247e-21,6.72950050530126e-17,1.537562097945052e-15,1.797276095257523e-19,9.728855656606223e-29,1.5438229659859145e-19,2.156017881777057e-10,0.38745034405461126,2.716633714802251e-17,1.5230038531668436e-15,2.0374148287474138e-20,6.606629035013581e-24,1.942494399612341e-20,2.9938167265250565e-09,6.797643405557698e-17,4.005040491965269e-21,4.8511930418624856e-11,1.5900199339707375e-08,-7.606700956680814e-17,2.2005784668937357e-23,2.2445500218882006e-20,9.588870665989292e-15,4.329458116517551e-21,-1.3642697117724507e-17,-1.9376559002033067e-27
0.025550338935528025,0.8920741270695045,3.76,0.0,7.85030202450078e-13,1.6185926465712804e-05,1.0305624087959637,1.306283134260328e-17,4.2889458460948173e-17,1.494023290283654e-13,4.3615430014772225e-09,6.12388440717709e-23,0.0008580040343209663,0.0010272046417284916,0.13068009939280834,2.0886708505132534e-09,4.211968164644647e-06,2.9906742703627277e-16,1.4162456418481073e-25,1.2826276276725314e-20,1.2319357034401663e-25,1.5909488056366562e-08,0.19364213904494323,3.1138614845376666e-09,9.794183728337996e-28,5.739050310229633e-22,3.464298205433309e-17,4.2762563618524544e-21,6.722536978348124e-17,1.5360176936641809e-15,1.796307366435126e-19,9.480060557580179e-29,1.5425938758240878e-19,2.1540381515033104e-10,0.3874503964979707,2.7143249546499808e-17,1.5236307329385652e-15,2.0382443143426588e-20,6.6083338451978854e-24,1.9423028645635045e-20,2.991067815501365e-09,8.843704182675238e-18,5.252235251370922e-22,4.846739791413069e-11,1.5900205225954945e-08,-1.0284468255444632e-16,2.1982453370805657e-23,2.2454596911869752e-20,9.580206065138158e-15,2.814619727593138e-21,8.861896346518713e-17,-1.5474697399755947e-27
0.02566255608976449,0.8920739827464947,3.76,0.0,7.855341105565435e-13,1.615489600937032e-05,1.0305632022365327,1.303465866771572e-17,4.2827623716179617e-17,1.4936448388286047e-13,4.3518956572367125e-09,6.111218587251801e-23,0.0008572287829470184,0.0010262761821781747,0.13068015782654316,2.088685533351883e-09,4.204354897493757e-06,2.987995906013396e-16,5.507654184752107e-26,4.695973395440838e-21,9.716172669214343e-26,1.5895533677077886e-08,0.19364208754337447,3.108269051460855e-09,3.56854779486452e-28,2.0834958792848474e-22,3.583629232115681e-17,1.6610117388881604e-21,6.716109953313459e-17,1.5345988270972707e-15,1.7953558897200098e-19,7.765096608542978e-29,1.541386677746926e-19,2.1520919394801202e-10,0.3874504480164137,2.7110137290166634e-17,1.5227963044519885e-15,2.0371211878910832e-20,6.6038859055006555e-24,1.9418104432898744e-20,2.9883654453968035e-09,-4.353426043245123e-17,-2.5826090031323243e-21,4.842361934075547e-11,1.590021101907189e-08,5.575101334499416e-17,2.195240963112332e-23,2.2442183997799978e-20,9.571691341627498e-15,2.912577796620027e-21,-1.8130011276122768e-17,1.1306384704873298e-27
0.02576355152857731,0.8920738549493513,3.76,0.0,7.859830261094916e-13,1.612744088491229e-05,1.0305639048283182,1.3010605005956319e-17,4.277384311105101e-17,1.493287209319887e-13,4.343362685314454e-09,6.099964129940594e-23,0.0008565422766736725,0.0010254540065588226,0.13068020959238064,2.0886985442384037e-09,4.197618896282331e-06,2.9856240859050803e-16,5.950769368363441e-26,5.67087229396752e-21,9.587702686843301e-26,1.5883176376587788e-08,0.19364204196797877,3.1033209513624404e-09,4.613669125091394e-28,4.827514666468334e-22,3.70836463846316e-17,3.0741722903436234e-21,6.710341224268333e-17,1.5333265579264204e-15,1.7945140347285784e-19,7.85297100725494e-29,1.5403185662613633e-19,2.1503685157445655e-10,0.38745049360675227,2.7098844360279554e-17,1.5230663057086172e-15,2.0374782647524295e-20,6.604203564544039e-24,1.9413454207217972e-20,2.985972422999801e-09,1.151560618571157e-18,4.290078123332123e-23,4.838485219229389e-11,1.590021615443561e-08,2.1188947857979375e-17,2.1941221998291615e-23,2.2446031564504352e-20,9.564150571335336e-15,3.013611679613584e-21,-2.895531234651321e-17,-3.336782945754537e-28
0.02586454696739013,0.8920737291025906,3.76,0.0,7.864199009906951e-13,1.6100425105391682e-05,1.0305645967020458,1.298693034485975e-17,4.272143782997413e-17,1.4930236693420573e-13,4.334968836027887e-09,6.088668522337852e-23,0.000855866223774772,0.0010246443507641724,0.13068026058941395,2.0887113624552948e-09,4.190990748147531e-06,2.9832884563041836e-16,9.626953993829015e-26,9.219409631865347e-21,1.0816555216364565e-25,1.587100694915565e-08,0.1936419971146923,3.098452008552954e-09,7.092342110854111e-28,5.404340384548972e-22,4.137275240790673e-17,4.368676023188652e-21,6.704785803642601e-17,1.5321002855252916e-15,1.7936856447610405e-19,8.578916355099753e-29,1.539267541081342e-19,2.1486713346109229e-10,0.3874505384747543,2.7093848512856117e-17,1.5239953193180404e-15,2.0387157129380647e-20,6.607339697556928e-24,1.9410028018783084e-20,2.983615839109578e-09,2.0538836168075855e-18,1.223927390626128e-22,4.83466753245057e-11,1.590022121656203e-08,-1.3227200343583665e-17,2.1938363345833802e-23,2.2459589518843743e-20,9.556725450963081e-15,3.364934416154143e-21,-4.0272579195695654e-19,-1.6539410340863346e-29
0.025965542406202947,0.8920736051747117,3.76,0.0,7.86845689060752e-13,1.6073841026422922e-05,1.0305652780294114,1.2963408752923292e-17,4.266918651687894e-17,1.4927175955761528e-13,4.326711615013022e-09,6.077373793343322e-23,0.0008552004573672469,0.0010238470149023144,0.13068031082933954,2.0887239906834344e-09,4.18446857550172e-06,2.9809882681991406e-16,9.251590866169962e-26,8.829070211478359e-21,1.0778000913370042e-25,1.5859022404017263e-08,0.19364195297115647,3.093660847010285e-09,6.693589939368702e-28,4.552752031589111e-22,3.485978017613857e-17,3.694277903120623e-21,6.699137204284394e-17,1.5308532404006948e-15,1.792870485807511e-19,8.503241657487776e-29,1.5382333051900818e-19,2.1469999771229534e-10,0.3874505826327822,2.7081280457652725e-17,1.5244420675489289e-15,2.0393074449245656e-20,6.608404401418505e-24,1.9406047610807503e-20,2.9812951119974716e-09,-3.65726130559758e-18,-2.1921165470331017e-22,4.830907931454727e-11,1.5900226206474756e-08,-2.2778305711676444e-18,2.1926053734831745e-23,2.2466044459161736e-20,9.549411645220973e-15,2.8407442269012464e-21,-2.4175361769181486e-19,6.325875566196555e-30
0.026066537845015766,0.8920734831352948,3.76,0.0,7.872643262297829e-13,1.6047681158715977e-05,1.0305659489790588,1.2940291726565517e-17,4.261780777059307e-17,1.4924232397461121e-13,4.318588579791522e-09,6.066300157372544e-23,0.0008545448135148917,0.0010230618026118722,0.13068036032366645,2.088736432722939e-09,4.178050538370784e-06,2.9787230445649355e-16,6.503036449115357e-26,6.191183161057723e-21,9.885766581443881e-26,1.5847219802984686e-08,0.19364190952525584,3.088946118263513e-09,4.749072272275607e-28,3.5671007706118146e-22,2.7234747168363772e-17,2.823668353790424e-21,6.693591402558336e-17,1.5296277830391272e-15,1.7920683285630526e-19,7.958166666807663e-29,1.5372155675460187e-19,2.1453540317230716e-10,0.3874506260929548,2.706358565782598e-17,1.5244961551377778e-15,2.039374108330628e-20,6.607810257208063e-24,1.9402218671055596e-20,2.979009670207911e-09,5.538431651035707e-19,3.092851025012283e-23,4.827205490594448e-11,1.5900231125183152e-08,3.2048644471978574e-18,2.190807222593044e-23,2.246671947680334e-20,9.54220914281848e-15,2.217883549468225e-21,-2.8148948531081796e-18,-2.540906990782315e-29
0.026167533283828585,0.8920733629540751,3.76,0.0,7.876820826528024e-13,1.6021938164409993e-05,1.0305666097166337,1.291762130142476e-17,4.256747890840156e-17,1.49215238943276e-13,4.310597339358823e-09,6.0554572263655e-23,0.0008538991311784782,0.0010222885210019103,0.13068040908371867,2.088748691460106e-09,4.1717348337331645e-06,2.9764922463871764e-16,5.500847107960011e-26,5.2719183541342045e-21,9.546407254369999e-26,1.583559625954759e-08,0.19364186676511322,3.0843065008474596e-09,4.119538927183732e-28,3.4827529116766304e-22,2.6852239829963382e-17,2.853266326841951e-21,6.688199595551776e-17,1.5284370134887508e-15,1.791278948302965e-19,7.758681990400042e-29,1.5362140429224565e-19,2.1437330941264944e-10,0.3874506688671527,2.7049544389618217e-17,1.5247541651808476e-15,2.039714086056814e-20,6.608112769389304e-24,1.9398696065234822e-20,2.9767589523836794e-09,8.5462094554933575e-19,5.1690751752094725e-23,4.823559300577783e-11,1.5900235973683033e-08,-1.8574472309240424e-19,2.1894973733913983e-23,2.247040085151071e-20,9.535116488386898e-15,2.185149637056262e-21,8.267820881563606e-19,1.16330681694589e-30
