Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128)
3.263094389730949e-05,0.999237382474481,3.76,0.0,0.2860863376550321,0.6566806951475638,0.3643079067264511,8.625377015568379e-07,1.6726338405293488e-05,0.08189254541961366,0.0010755622065595034,9.972006816836015e-07,0.006412061082899584,0.020037951797559787,0.4489995939838523,0.007261364717192485,0.0014163104179125148,7.083787039068596e-06,0.00013865213730307582,0.04834003691338072,0.0036631643933368796,0.001038154104383639,0.1611956958526581,4.804790706421142e-05,6.8801253093021725e-09,0.000516676443135347,0.06489281176451314,0.0001658627536320457,0.00011920175652658951,0.00022028153609408803,3.717527996255633e-12,1.2236525594870771e-09,1.3644619438206169e-11,5.337044566960807e-06,0.07044448376890423,0.0003874958981575137,0.0014099328483128276,3.6894832795092907e-08,1.6974936644480476e-10,1.052770792790129e-07,1.0870328668788301e-08,0.0014148600035983033,1.2624721527536715e-07,6.034785199795237e-11,2.6766690961826727e-05,0.0013299006336732848,4.24412021017346e-10,4.8686237168000564e-08
3.270461566333023e-05,0.9997596263809064,3.76,0.0,0.2826771543363255,0.6532945121989561,0.36771935052991694,9.102921288210107e-07,1.7285698798320158e-05,0.08186215177460511,0.001067413714844669,9.911834849044295e-07,0.0064987750838124605,0.020385300114278387,0.4521628188900005,0.007200236657447058,0.0014321473697578577,7.0361165688060825e-06,0.00013855991407511436,0.048037783349339724,0.0036305855400651354,0.0010419024931350269,0.16288558457090152,4.770211240667259e-05,6.88240844452176e-09,0.0005214863699333395,0.06568058057509277,0.0001686473334867341,0.00012096330140245824,0.00022411667945593255,3.76096899313652e-12,1.2228485526488082e-09,1.3803546149411301e-11,5.398112261876445e-06,0.07125544550165709,0.0003934086812174623,0.0014246779032730948,3.7476880392964194e-08,1.7484643194633353e-10,1.0584236778671844e-07,1.1162494028468145e-08,0.0014164746710469307,1.263982183727276e-07,6.183134728532205e-11,2.6868831827396864e-05,0.0013374842848498712,4.3581511072875463e-10,4.958472268867894e-08
3.277828742935097e-05,1.000284841165204,3.76,0.0,0.27926040628494075,0.6498733353403573,0.37116372073218423,9.609747027283593e-07,1.7866449565995225e-05,0.08182534667717027,0.0010591318325480017,9.850434482822633e-07,0.006587107334415799,0.020740306071964563,0.45532998930624896,0.0071388751317770826,0.0014482652260510412,6.9873662793678295e-06,0.0001384434701992021,0.047726744738706334,0.0035974348584063677,0.0010455754788195894,0.16459250228436326,4.734615951823009e-05,6.88458010162646e-09,0.0005262735177378983,0.06647277802125869,0.000171472334415393,0.00012275344666536056,0.0002280330660974547,3.804844618090153e-12,1.2218505864012197e-09,1.396404784419052e-11,5.459771823848077e-06,0.07207581563671724,0.0003993595163450874,0.001439301538673951,3.8065368153870624e-08,1.800917086545622e-10,1.0639896637008069e-07,1.1463447737339937e-08,0.0014177209853392379,1.2651654090945458e-07,6.335553274479939e-11,2.696892895187898e-05,0.001344687150359288,4.4748522399744097e-10,5.04980985840146e-08
3.2851959195371705e-05,1.0008129975769853,3.76,0.0,0.2758364542319946,0.6464168284667844,0.3746412834722412,1.0147791569080363e-06,1.846946395529094e-05,0.08178192117399997,0.0010507177114943045,9.787791292690027e-07,0.00667708999656107,0.021103152285699547,0.45850054734409457,0.007077289613126218,0.0014646703878374214,6.937537849583683e-06,0.000138302059295922,0.047406918278456785,0.0035637127539175006,0.001049170106858099,0.16631663500864846,4.698007952415629e-05,6.886652901967102e-09,0.000531034379037042,0.06726923434493479,0.00017433804692705798,0.00012457239171071387,0.00023203229701497456,3.849146702418911e-12,1.2206533556417597e-09,1.4126093952094355e-11,5.52201114163905e-06,0.07290568642236143,0.0004053466258901823,0.0014537938696514202,3.86603293040845e-08,1.85488949302115e-10,1.0694636315306802e-07,1.177346942659251e-08,0.0014185910313143665,1.2660147690632098e-07,6.49215866690401e-11,2.706688197360218e-05,0.0013514958953549528,4.5942636159230345e-10,5.1426602899670447e-08
3.292563096139244e-05,1.0013440639255065,3.76,0.0,0.27240567534205257,0.6429246597162083,0.37815229896568203,1.0719127145221332e-06,1.9095649584106488e-05,0.08173166085332026,0.0010421726103079627,9.723891133570502e-07,0.0067687555861358625,0.021474024712868668,0.46167391315931583,0.0070154896243316885,0.0014813693797685271,6.886633735697565e-06,0.00013813492478955149,0.04707830643178012,0.003529420074356185,0.0010526833444262644,0.16805816946571253,4.6603912747142266e-05,6.888639548793286e-09,0.0005357652963524219,0.0680697693445801,0.00017724474024908765,0.00012642031074664017,0.00023611597480641607,3.893866110918868e-12,1.2192514983631704e-09,1.428965028901254e-11,5.5848167124792715e-06,0.07374514824768331,0.0004113681399881271,0.0014681448802595298,3.9261797317956305e-08,1.9104195345299324e-10,1.0748402992769949e-07,1.2092846681257648e-08,0.00141907700622913,1.2665233015504585e-07,6.653071725809773e-11,2.716258726106111e-05,0.0013578972276908565,4.716424483368592e-10,5.237047646289956e-08
3.299930272741318e-05,1.0018780059017276,3.76,0.0,0.2689684636558455,0.6393965020776987,0.3816970209048729,1.132597056245589e-06,1.974594918430133e-05,0.08167434585341676,0.0010334978970968059,9.658720182740965e-07,0.006862136952686919,0.021853112610392435,0.4648494844110786,0.006953484730902847,0.0014983688499913403,6.834657193803459e-06,0.0001379413008216805,0.046740917171895734,0.003494558135499167,0.0010561120801982863,0.16981729293713937,4.6217709051488417e-05,6.890552792983712e-09,0.0005404624593942219,0.06887419200650428,0.0001801926603876594,0.0001282973505884797,0.0002402856995440661,3.938992652729058e-12,1.2176396077070068e-09,1.4454678507183274e-11,5.648173455221707e-06,0.07459428941476728,0.0004174220949282576,0.0014823444333813308,3.986980621048491e-08,1.967545693263031e-10,1.0801142104498047e-07,1.242187538262907e-08,0.0014191712371403405,1.2666841573552967e-07,6.818416169680923e-11,2.725593785820459e-05,0.0013638779221721623,4.841373218734937e-10,5.332996330522612e-08
3.3072974493433916e-05,1.0024147865587527,3.76,0.0,0.2655252305443663,0.6358320341095561,0.38527569576385634,1.1970692171921697e-06,2.042134150241312e-05,0.08160975089620241,0.0010246950515934348,9.592264999066553e-07,0.006957267252625808,0.022240608471402714,0.46802663571843334,0.0068912845339739815,0.0015156755685594937,6.781612354791388e-06,0.00013772041377859917,0.046394764246434544,0.0034591287501287205,0.001059453122650094,0.17159419308193788,4.582152817101761e-05,6.8924050419213354e-09,0.0005451219024745615,0.06968230011926071,0.00018318202827310027,0.0001302036279757441,0.0002445430655950166,3.984514664182663e-12,1.215812234827796e-09,1.4621135094812928e-11,5.712064271211297e-06,0.07545319587022833,0.000423506431850642,0.0014963822829619558,4.048438938726116e-08,2.0263067003008636e-10,1.0852796870266483e-07,1.276086012369735e-08,0.0014188662009641715,1.2664906183510103e-07,6.988318817711558e-11,2.7346823491909048e-05,0.001369424848701119,4.969146847696528e-10,5.4305308104268116e-08
3.314664625945465e-05,1.0029543661181177,3.76,0.0,0.26207640513727554,0.6322309406108281,0.38888856214808265,1.2655826740627707e-06,2.112284284607245e-05,0.08153764532907831,0.0010157656679631321,9.524512572178803e-07,0.007054179924183353,0.02263670794767683,0.47120471814081205,0.006828898662450075,0.0015332964271260285,6.727504252907971e-06,0.00013747148349068926,0.04603986742889927,0.0034231342545854777,0.0010627032004955073,0.17338905776832553,4.541544005649653e-05,6.894208490216609e-09,0.0005497395025669456,0.07049387990150272,0.00018621303740982035,0.00013213922720104902,0.0002488896604706381,4.030419238276101e-12,1.2137638882589373e-09,1.478897245500085e-11,5.776470429819106e-06,0.07632195095099738,0.0004296189952688558,0.0015102480850993068,4.110557947941168e-08,2.0867414739635862e-10,1.0903308816697467e-07,1.3110113484968879e-08,0.0014181545431429876,1.2659361140769154e-07,7.162909724435371e-11,2.743513052948063e-05,0.0013745249987100303,5.09978116017279e-10,5.529675567323606e-08
3.321295084887332e-05,1.0034423456184844,3.76,0.0,0.25896805018233443,0.6289583867380144,0.39216956594805025,1.3309238849017187e-06,2.1777387973639226e-05,0.08146613383287854,0.0010076224443486262,9.462415871393684e-07,0.007142953096180732,0.023000717755153707,0.4740652326854192,0.0067726006013883394,0.001549429581521499,6.677902729867549e-06,0.000137222819787818,0.04571300567376785,0.0033902584147984167,0.0010655477273177948,0.1750199509572077,4.504155638562695e-05,6.895800114092504e-09,0.0005538560302542314,0.07122708367038619,0.00018897668508420013,0.00013390637832355186,0.0002528791880814538,4.072049041052341e-12,1.2117268996196935e-09,1.494116377421925e-11,5.834859835977472e-06,0.07711231765333874,0.00043514257567448385,0.0015225715883865976,4.1670327895796664e-08,2.1425964821308327e-10,1.0947742922080202e-07,1.3433486387952218e-08,0.001417160463044741,1.265123136755455e-07,7.32415966659363e-11,2.7512305519260793e-05,0.001378722509121697,5.219826765110709e-10,5.620303283905766e-08
3.327925543829198e-05,1.0039325245945383,3.76,0.0,0.2558558665259815,0.625655697126985,0.3954786125387889,1.3999688028856651e-06,2.2454730253072566e-05,0.08138817204392365,0.0009993794388345552,9.399249472481584e-07,0.00723322198621284,0.023372004364839112,0.4769254489811775,0.006716167004040184,0.001565828058148899,6.627449699587957e-06,0.00013695022886775287,0.04537910593549454,0.0033569296759519748,0.001068313359256878,0.17666568444302044,4.465977914008453e-05,6.897370829031405e-09,0.0005579319633776655,0.0719627437234505,0.0001917742930144647,0.00013569733058961745,0.00025694340104165993,4.113966221199226e-12,1.2095024518612653e-09,1.509438917049806e-11,5.893633715425827e-06,0.07791078339143451,0.00044068548456840804,0.0015347396342679051,4.2240480183728766e-08,2.1998680781674938e-10,1.0991157348356378e-07,1.3765677328889968e-08,0.0014158261345561126,1.264008044278563e-07,7.489413466633831e-11,2.7587209462185422e-05,0.0013825384650712168,5.342241903978314e-10,5.712273729150634e-08
3.334556002771065e-05,1.0044248678687857,3.76,0.0,0.252740205596075,0.6223226580844567,0.3988158565306157,1.472941307919161e-06,2.315569110944934e-05,0.08130358095872027,0.000991038060087745,9.335005002499633e-07,0.007325011427296094,0.023750716599464924,0.47978484299149227,0.006659604918511719,0.001582497124128876,6.576150806028742e-06,0.00013665313377607616,0.0450381962253759,0.003323150945624747,0.0010709975433557796,0.17832639478942092,4.4270181854988365e-05,6.898928769980402e-09,0.0005619639607902398,0.0727006786592355,0.00019460593641412984,0.0001375120672828223,0.0002610834210741426,4.156158336139012e-12,1.2070865103270078e-09,1.5248603022352165e-11,5.952774174741341e-06,0.07871740233090734,0.0004462459454554346,0.0015467445321839261,4.2816059201597766e-08,2.2585849669074254e-10,1.1033505408518e-07,1.410693204726909e-08,0.0014141466311963465,1.262586428019002e-07,7.65877224747585e-11,2.765975250669779e-05,0.0013859637565311119,5.467049456037506e-10,5.805604822466026e-08
3.341186461712931e-05,1.004919338176048,3.76,0.0,0.24962143150942911,0.6189590620189805,0.40218144546186,1.5500792772556385e-06,2.3881118884111025e-05,0.08121217827743525,0.0009825997974139595,9.269674510082724e-07,0.007418346352604684,0.02413700508619136,0.4826428739982283,0.006602921392201433,0.0015994421204832588,6.524012325768091e-06,0.0001363309569434855,0.04469030918473416,0.0032889255478621973,0.0010735976738678542,0.18000221815966397,4.3872845585782075e-05,6.900482225895834e-09,0.0005659485741171475,0.07344069854011365,0.00019747166665979693,0.00013935054352147625,0.0002653003545108631,4.198612362889705e-12,1.2044750605716042e-09,1.540375673008497e-11,6.012262264681151e-06,0.0795322261741481,0.00045182211585425056,0.001558578561660187,4.339708930362585e-08,2.3187762122616493e-10,1.1074739590241393e-07,1.4457501791054597e-08,0.0014121171910006817,1.2608540228852545e-07,7.832338880735477e-11,2.7729842599194554e-05,0.0013889894303610777,5.594271571792204e-10,5.9003148405040544e-08
3.347153874760611e-05,1.0053661475382336,3.76,0.0,0.24681218442930247,0.615905533064393,0.40523482627303564,1.623273544221555e-06,2.4555645729124388e-05,0.08112393869004306,0.0009749238221594708,9.209942316522633e-07,0.007503689842763747,0.024491268305290605,0.4852134759825356,0.006551808207338864,0.0016149330095842375,6.476375574861449e-06,0.00013601907587957178,0.04437127607003933,0.003257743886140482,0.0010758637292943435,0.18152349292832526,4.350869931520797e-05,6.901882863423716e-09,0.0005694912756051403,0.07410833502501993,0.0002000799902080154,0.00014102540816184492,0.0002691622528808427,4.237033145321627e-12,1.2019542938751452e-09,1.5544154572677584e-11,6.066081626511979e-06,0.08027262341912582,0.0004568525245719978,0.0015690766977670835,4.392469671146964e-08,2.374232901533055e-10,1.1110857324065977e-07,1.4781191725342316e-08,0.0014099877065269191,1.2590257346292037e-07,7.992233047553359e-11,2.7790748558031248e-05,0.0013913636061318546,5.710853020580681e-10,5.986747868901655e-08
3.3531212878082906e-05,1.0058146176414369,3.76,0.0,0.24400100486724952,0.6128269485187903,0.4083113764088854,1.7002415718127535e-06,2.5251355819243176e-05,0.0810298940934262,0.0009671718452691175,9.149319262503387e-07,0.0075903236966117765,0.02485190386767614,0.48778210401315897,0.006500607487243496,0.0016306557788452712,6.428069951756894e-06,0.00013568599169195653,0.04404665230127152,0.0032262065148450873,0.0010780575737694236,0.18305721748027606,4.313842643218002e-05,6.903291344057904e-09,0.0005729900492221654,0.07477734843157499,0.00020271594586760482,0.00014271936471984387,0.0002730881051793954,4.275643241411942e-12,1.1992690149306196e-09,1.568522909644595e-11,6.1201495776655636e-06,0.0810197401694084,0.00046189267503931366,0.001579424508848082,4.445675471343883e-08,2.430928296100841e-10,1.1145996300749738e-07,1.5112826698971858e-08,0.0014075678496919795,1.256939499634836e-07,8.155698203893993e-11,2.7849521099032482e-05,0.0013934007188778849,5.829421043404444e-10,6.074325561105767e-08
3.35908870085597e-05,1.0062647167270746,3.76,0.0,0.2411881855147834,0.609723171927043,0.4114111866751549,1.781189409103086e-06,2.5968924136902205e-05,0.08092990512340655,0.0009593451242676357,9.087800594984828e-07,0.007678266193892462,0.02521902496758702,0.4903483282356974,0.0064493243502150846,0.001646614465342182,6.379101489863278e-06,0.00013533128693180236,0.04371647195939022,0.003194316794525489,0.0010801771980109786,0.1846034896242021,4.276210237401265e-05,6.9047127420804155e-09,0.0005764421568305632,0.07544758168526715,0.00020537951523447973,0.00014443231423642784,0.0002770786698614411,4.314430778249968e-12,1.1964163398966758e-09,1.582693615225003e-11,6.1744489461090995e-06,0.08177360818019612,0.0004669410857553639,0.0015896163424160678,4.499327979092082e-08,2.488883452875487e-10,1.1180119089586654e-07,1.545260186568119e-08,0.0014048545476123071,1.2545925587983952e-07,8.322813332778682e-11,2.7906088596386924e-05,0.0013950946499860747,5.949988856775583e-10,6.163061024964503e-08
3.36505611390365e-05,1.0067164115180833,3.76,0.0,0.23837402792529008,0.6065940722616747,0.41453434191374894,1.8663346510592328e-06,2.6709044050151325e-05,0.08082383051897825,0.0009514449720893037,9.025381940490251e-07,0.007767535611186867,0.02559274573258932,0.4929117072466859,0.006397963902829753,0.0016628131480525112,6.329476695943466e-06,0.0001349545468356933,0.04338077258155016,0.003162078404178964,0.0010822205586410636,0.18616240649803698,4.237980794945026e-05,6.906151751280759e-09,0.0005798447898733416,0.07611887156990103,0.00020807066018710041,0.00014616413443942973,0.00028113468608807274,4.353383074755856e-12,1.1933934073859313e-09,1.5969228736044687e-11,6.228961442053273e-06,0.0825342570609182,0.000471996231273321,0.0015996465507463053,4.55342877726809e-08,2.5481193049920287e-10,1.1213187386282507e-07,1.580071611991138e-08,0.001401844871565612,1.2519822798232326e-07,8.49365858345821e-11,2.796037803461923e-05,0.0013964394364491422,6.072568621202428e-10,6.252967227672248e-08
3.37102352695133e-05,1.0071696671683503,3.76,0.0,0.23555884262457108,0.6034395242885859,0.417680920666531,1.955907065604656e-06,2.7472427227456602e-05,0.08071152720609756,0.0009434727576395868,8.962059334212774e-07,0.00785815020292843,0.02597318115042421,0.4954717879742605,0.006346531237326818,0.001679255945799701,6.279202575265916e-06,0.00013455536023693643,0.043039595260143254,0.0031294953518246397,0.0010841855785384985,0.18773406446040675,4.199162943502184e-05,6.907612684006593e-09,0.0005831950696941063,0.07679104860627127,0.00021078932183251234,0.00014791467844798325,0.0002852568707921136,4.392486629595041e-12,1.190197384210007e-09,1.611205689424628e-11,6.283667637978027e-06,0.08330171413978868,0.0004770565421750632,0.0016095094970469876,4.607979387687168e-08,2.6086566501541066e-10,1.1245162082194885e-07,1.615737196563824e-08,0.0013985360459450962,1.2491061650798425e-07,8.668315339903298e-11,2.801231503135464e-05,0.0013974292840303962,6.197171407507182e-10,6.344056996343567e-08
3.3769909399990094e-05,1.0076244472274214,3.76,0.0,0.23274294921462815,0.6002594089517035,0.4208509948247662,2.050149213373021e-06,2.8259803871566377e-05,0.08059285039163869,0.0009354299062285509,8.897829247126234e-07,0.007950128181011354,0.026360446985834597,0.4980281055699454,0.006295031428988502,0.0016959470149848367,6.2282866350308185e-06,0.0001341333204945837,0.04269298474232535,0.0030965719851755455,0.0010860701471824,0.18931855897493868,4.159765866517348e-05,6.909099440336962e-09,0.0005864900481651587,0.07746393693340844,0.00021353541940563953,0.00014968377352286708,0.00028944591677654134,4.431727122475079e-12,1.1868254734311731e-09,1.6255367624722763e-11,6.338546935684673e-06,0.08407600432098608,0.00048212040511433726,0.0016191995619043978,4.6629812720298515e-08,2.670516131393623e-10,1.1276003266400107e-07,1.6522775549975322e-08,0.0013949254574943497,1.2459618597318834e-07,8.846866129132296e-11,2.8061823861095052e-05,0.0013980585808842823,6.323807150895402e-10,6.43634300613686e-08
3.382958353046689e-05,1.0080807136069712,3.76,0.0,0.2299266764700193,0.5970536137725555,0.4240446292666829,2.1493171515127564e-06,2.9071922919460623e-05,0.08046765366688861,0.0009273178999093258,8.832688612990837e-07,0.008043487693133362,0.02675465969063769,0.5005801833120066,0.006243469533560763,0.0017128905471143268,6.176736890557212e-06,0.0001336880264052258,0.04234098952960228,0.003063313002292747,0.001087872121125853,0.1909159844881976,4.119799311586222e-05,6.910615460996672e-09,0.0005897267085712373,0.07813735419328553,0.00021630884914783136,0.00015147121980815784,0.0002937024905123223,4.471089381010543e-12,1.1832749195804848e-09,1.6399104809734258e-11,6.3935775371213004e-06,0.08485714993664571,0.0004871861629121662,0.0016287111499313125,4.7184358165120506e-08,2.733718189892318e-10,1.1305670228069774e-07,1.6897136601613634e-08,0.0013910106647372254,1.2425471601035752e-07,9.02939457804478e-11,2.8108827486336128e-05,0.0013983219115073677,6.452484568936727e-10,6.529837739550608e-08
3.388925766094369e-05,1.008538426544033,3.76,0.0,0.2271103624255861,0.5938220332611809,0.4272618814858024,2.253681186733262e-06,2.990955194792683e-05,0.08033578912049326,0.0009191382777814567,8.766634857815258e-07,0.008138246799959132,0.027155936308899977,0.5031275325213121,0.0061918505847577505,0.0017300907660971249,6.124561878296767e-06,0.0001332190831889386,0.041983661976694085,0.0030297234620851217,0.00108958932461506,0.1925264343022008,4.0792735982621586e-05,6.9121636865161935e-09,0.0005929019666337127,0.07881111142008486,0.00021910948316427567,0.00015327678899717116,0.00029802722904134955,4.5105573525626154e-12,1.1795430149760167e-09,1.6543209103579155e-11,6.44873640279843e-06,0.08564517059538815,0.0004922521147020683,0.0016380386965445502,4.774344321817337e-08,2.7982830263026636e-10,1.1334121475701468e-07,1.72806683645485e-08,0.001386789407512169,1.2388600221144262e-07,9.215985394613691e-11,2.8153247595077632e-05,0.0013982140708956692,6.583211095391646e-10,6.624553454067268e-08
3.3948931791420485e-05,1.008997544563484,3.76,0.0,0.22429435445454626,0.5905645693396111,0.43050280120994117,2.3635266226862328e-06,3.077347707708905e-05,0.08019710746180769,0.0009108926362619513,8.69966592996562e-07,0.008234423451017568,0.027564394374392523,0.5056696524912618,0.006140179591829846,0.0017475519252750967,6.071770664579535e-06,0.00013272610355087724,0.04162105838917521,0.0029958087946121096,0.0010912195502816558,0.19415000044127892,4.0381996253161075e-05,6.913746512768604e-09,0.0005960126717289194,0.07948501293461885,0.0002219371682460185,0.0001551002229686353,0.00030242073695613974,4.550114072526947e-12,1.175627106531385e-09,1.6687617812282392e-11,6.5039992056252216e-06,0.0864400830264135,0.0004973165161362845,0.0016471766748624038,4.8307079909106055e-08,2.8642305580291035e-10,1.1361314753090821e-07,1.767358753417123e-08,0.0013822596165956645,1.234898569798815e-07,9.406724314961513e-11,2.819500464234606e-05,0.001397730078897104,6.715992809824619e-10,6.72050214575973e-08
3.402828106646612e-05,1.0096101400860922,3.76,0.0,0.22055096988625295,0.5861928424488859,0.43484901317611246,2.518599374605499e-06,3.196436330746543e-05,0.08000188300062068,0.000899828918902578,8.609196668366346e-07,0.00836453674587986,0.028118851284100663,0.5090409513407507,0.00607140011640379,0.001771181734961515,6.000635811720261e-06,0.00013203270352389368,0.04113083304219967,0.002950218579461696,0.0010932487036034492,0.19632934389010892,3.9827537793076765e-05,6.915907820229182e-09,0.000600043482597798,0.08038098076973307,0.00022573875575474152,0.00015755203011836132,0.00030837031935161403,4.602819584029221e-12,1.170130632023356e-09,1.687999681968297e-11,6.577599403210307e-06,0.08750778373892147,0.0005040452197577488,0.0016590244907270756,4.906362183630449e-08,2.9540969416441725e-10,1.1395451396357863e-07,1.8210975112796084e-08,0.0013757552329675233,1.2292032021479688e-07,9.666925995989636e-11,2.82462655769189e-05,0.0013964957677740334,6.895745056959735e-10,6.850015899043219e-08
3.410763034151176e-05,1.0102250368298928,3.76,0.0,0.2168096231509975,0.5817750026055488,0.43923721895333384,2.684651974368063e-06,3.320511163144779e-05,0.07979398186882192,0.0008886554480916667,8.51710476940403e-07,0.008497229334858579,0.028686492291596814,0.5124008573674533,0.006002549060230133,0.001795290610911366,5.928452551713755e-06,0.00013129527224359507,0.04063153945161949,0.002904078555763204,0.001095114764028983,0.19853224737915348,3.9263875368343275e-05,6.918135901276053e-09,0.0006039467311982295,0.0812763498778006,0.0002295873528351104,0.00016003413926533267,0.0003144437304259032,4.655605524725634e-12,1.1642983389127257e-09,1.707263159967843e-11,6.65127385468168e-06,0.08858771714728025,0.0005107636968013045,0.0016705146948911666,4.982825293261589e-08,3.046487698532322e-10,1.1427184598607125e-07,1.8765876587551198e-08,0.00136869823024919,1.223016345106935e-07,9.934821820270392e-11,2.8292482106921075e-05,0.001394577576646949,7.079145971012225e-10,6.981756890756349e-08
3.4186979616557396e-05,1.01084212257384,3.76,0.0,0.21307120876917196,0.5773108885320964,0.44366746416126673,2.8624938704706976e-06,3.449772092027066e-05,0.07957304444214071,0.0008773764505144756,8.423390281059367e-07,0.008632542005108252,0.029267595537798397,0.5157480937879245,0.005933637956978699,0.0018198887290828494,5.855246695210328e-06,0.00013051298180449445,0.04012334423441444,0.0028574047248221776,0.001096812297929009,0.2007589140523887,3.8691313916972826e-05,6.920431031851613e-09,0.0006077144972381034,0.08217060327360957,0.00023348236812856008,0.00016254567263507036,0.0003206420694257568,4.708424060014248e-12,1.1581245715251172e-09,1.726534561297088e-11,6.724954165474366e-06,0.08967989583698122,0.0005174674951396166,0.0016816347365679993,5.060099070400245e-08,3.141446436487283e-10,1.1456409137817938e-07,1.933882800459212e-08,0.001361085495653592,1.2163351317978978e-07,1.0210620754492788e-10,2.833345802002134e-05,0.001391965919653288,7.266197311224313e-10,7.115750396911097e-08
3.426632889160303e-05,1.0114612792431477,3.76,0.0,0.20933665113178668,0.5728003688870141,0.44813976414991347,3.0529940260504048e-06,3.58442453467202e-05,0.07933870906551847,0.0008659963327274836,8.328055346280803e-07,0.008770514785034544,0.029862438846299945,0.5190813458860296,0.005864678232126192,0.0018449863019511245,5.781045811287323e-06,0.00012968504495896346,0.03960642771633437,0.0028102143887174494,0.001098335786966762,0.2030095408421699,3.8110177227248054e-05,6.9227910807510544e-09,0.0006113386824031654,0.08306320170957923,0.0002374231127179067,0.00016508563869848376,0.00032696628761283116,4.761224129579706e-12,1.1516039531909357e-09,1.7457950496356893e-11,6.798567399660945e-06,0.09078432091673795,0.0005241520325173241,0.0016923722886506406,5.1381847273588165e-08,3.239015145242053e-10,1.1483017773456985e-07,1.9930374608380283e-08,0.001352914657192895,1.209157348399473e-07,1.0494534060245452e-10,2.8368994065138158e-05,0.0013886521308909723,7.4568954863116e-10,7.252020228128713e-08
3.434567816664867e-05,1.0120823827989271,3.76,0.0,0.20560690453313674,0.5682433443432805,0.4526541021870307,3.2570848965506315e-06,3.7246792969122056e-05,0.07909061286079079,0.0008545196804222321,8.231104343042818e-07,0.008911186808730676,0.030471299083805397,0.5223992611479974,0.005795681195177708,0.0018705935583364047,5.705879245698784e-06,0.0001288107205286078,0.039080984287490864,0.002762526185288755,0.001099679633567302,0.20528431776138095,3.752080804390284e-05,6.9252112983619585e-09,0.000614811021820013,0.08395358340585127,0.00024140879456925883,0.00016765292614630793,0.00033341717380570493,4.813951331178505e-12,1.1447314191855869e-09,1.7650245675448576e-11,6.872035931797274e-06,0.09190098126282037,0.0005308125991672096,0.0017027152788109197,5.21708285813645e-08,3.3392339615287693e-10,1.1506901390483874e-07,2.054107021417853e-08,0.0013441841246532261,1.2014814704832553e-07,1.0786774947735737e-10,2.8398888254076705e-05,0.001384628527377635,7.65123120908224e-10,7.390588517162151e-08
3.4425027441694306e-05,1.0127053030984614,3.76,0.0,0.20188295311061283,0.5636397497949042,0.4572104275461401,3.4757667492759517e-06,3.8707523381156835e-05,0.07882839261737166,0.000842951257087285,8.132544030705602e-07,0.009054596168912524,0.03109445146560795,0.5257004495518963,0.005726658033510927,0.0018967207206816812,5.629778149457969e-06,0.00012788931909958395,0.03854722274137655,0.0027143601217542858,0.0011008381668575946,0.20758342712944902,3.6923568102688724e-05,6.927684087714139e-09,0.0006181230973673856,0.08484116385135072,0.0002454385127809531,0.0001702462977623276,0.00033999533767938505,4.866547877496981e-12,1.1375022517844682e-09,1.7842018197794535e-11,6.945277386160908e-06,0.09302985272414398,0.0005374443607001516,0.001712651921302593,5.296793348194023e-08,3.4421409145025815e-10,1.1527949173809009e-07,2.1171476477940462e-08,0.001334893131225385,1.1933066999469637e-07,1.1087558253487739e-10,2.8422936214436413e-05,0.0013798884726998572,7.84918915907218e-10,7.531475482589179e-08
3.450437671673994e-05,1.0133299038104924,3.76,0.0,0.19816581070789013,0.5589895565536608,0.46180865361684936,3.7101122806511976e-06,4.022864459963253e-05,0.07855168574942904,0.0008312960022744474,8.032383692114994e-07,0.009200779763642085,0.03173216881243297,0.5289834839466625,0.0056576198061087535,0.0019233779810673866,5.552775495546838e-06,0.00012692020912995197,0.03800536658836856,0.0026657376035614227,0.00110180564974476,0.20990704279450684,3.631883812061674e-05,6.930198769756783e-09,0.0006212663536874876,0.08572533564190529,0.0002495112516942955,0.000172864384321944,0.0003467011918717636,4.918952538805801e-12,1.1299121190099029e-09,1.8033042456762268e-11,7.018204535084985e-06,0.09417089733167537,0.0005440423614442828,0.0017221707482156844,5.377315266995427e-08,3.5477716435340137e-10,1.1546048818720879e-07,2.182216203514709e-08,0.001325041773436469,1.184633000472021e-07,1.1397100019711405e-10,2.8440931558381187e-05,0.0013744264393649045,8.050747645145036e-10,7.674699158349965e-08
