Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207)
0.006734429328069968,0.5124369764512766,3.76,0.0,0.7143356421122151,0.999823213170067,0.00018206599025437473,1.982039383658799e-27,1.3878149347203964e-19,2.0043072135142804e-05,8.871875317270086e-06,2.082346571492197e-07,1.8328685270490794e-08,5.76628050220048e-09,1.0084502011283631e-05,0.00014813811260996668,1.7859153763042506e-09,4.894955373873907e-10,3.0197624429088256e-10,5.749641312090421e-07,3.337748107425901e-05,1.2719133627170686e-10,2.5602794265621728e-06,1.3141631686213877e-06,3.116572115559694e-20,1.4182246019825711e-14,5.363120011794265e-12,3.080514747103703e-22,7.673549354893423e-14,1.6783391643734377e-12,8.567112921660123e-16
0.006775131357236836,0.5124369673815773,3.76,0.0,0.7143336870741699,0.9998217754254101,0.00018363119559725843,1.9848148386358594e-27,1.3901968161978082e-19,2.0052482527327618e-05,8.884011109034774e-06,2.0833213553860075e-07,1.8343835350151928e-08,5.7757778966417925e-09,1.0177848808597857e-05,0.00014937725718036984,1.7878548554910847e-09,4.902588122131161e-10,3.0334258524963494e-10,5.818667798915988e-07,3.370277797764985e-05,1.2831117667704762e-10,2.602261087425657e-06,1.3164992820457e-06,3.153987688795556e-20,1.4363427806546586e-14,5.47367152256814e-12,3.1463376456350625e-22,7.682640870347136e-14,1.6802912584758645e-12,8.652068386724696e-16
0.006815833386403704,0.5124369583215781,3.76,0.0,0.7143317306690158,0.9998203365935899,0.00018519771395611147,1.9810742810380575e-27,1.3925469561558365e-19,2.0061823070893308e-05,8.89616548155337e-06,2.0842888737181478e-07,1.8358943014913197e-08,5.785272899287152e-09,1.0271360704801725e-05,0.000150616856822569,1.7897909872048152e-09,4.910217151691137e-10,3.0470955305631623e-10,5.888005705616135e-07,3.4028352434169766e-05,1.294321129281729e-10,2.6446079652109528e-06,1.3188380744063313e-06,3.191572066382004e-20,1.4545606561918286e-14,5.585630510113643e-12,3.213055523016347e-22,7.691689837914873e-14,1.6822337179275817e-12,8.737122243550646e-16
0.006856535415570571,0.5124369492714591,3.76,0.0,0.7143297729004143,0.9998188966781585,0.00018676554191014616,1.9986689878041578e-27,1.3949934549530048e-19,2.007109804985862e-05,8.908338303950197e-06,2.0852495717882372e-07,1.837401185708715e-08,5.794766551513416e-09,1.0365037694502052e-05,0.0001518569074021988,1.7917240993616887e-09,4.91784266311737e-10,3.0607723350735024e-10,5.957655181704849e-07,3.435420232523961e-05,1.3055416223396523e-10,2.6873204118596047e-06,1.3211796803103388e-06,3.229325329544437e-20,1.472878806088455e-14,5.699004720034049e-12,3.2806738965650547e-22,7.700700611756823e-14,1.684168078302033e-12,8.822274034377181e-16
0.006897237444737439,0.5124369402314494,3.76,0.0,0.7143278137716547,0.9998174556823707,0.00018833467638753725,2.0198481542542777e-27,1.397449130082379e-19,2.0080311493350686e-05,8.92052942772606e-06,2.08620386840134e-07,1.8389045221475264e-08,5.804259707402101e-09,1.045887979013017e-05,0.00015309740509041888,1.7936545089807002e-09,4.925465948823435e-10,3.074457075877795e-10,6.02761639964963e-07,3.4680325690045835e-05,1.3167732781584686e-10,2.7303987823870582e-06,1.3235242218905416e-06,3.2672475716575475e-20,1.4912974963872124e-14,5.813801931566724e-12,3.3491992124322588e-22,7.709675351805808e-14,1.6860945939992019e-12,8.907523341374367e-16
0.006937939473904307,0.5124369312017096,3.76,0.0,0.7143258532857977,0.9998160136092985,0.0001899051145318737,2.0054463745477214e-27,1.399737904735414e-19,2.0089467273629512e-05,8.932738694187962e-06,2.0871521660565454e-07,1.8404046295584368e-08,5.813753126390596e-09,1.0552887014775919e-05,0.00015433834624823507,1.7955825349126435e-09,4.933088912467393e-10,3.0881505367675914e-10,6.097889545567625e-07,3.50067206645064e-05,1.3280160125411077e-10,2.7738434333293373e-06,1.325871813538424e-06,3.30533889336111e-20,1.5098167379006892e-14,5.930029944291731e-12,3.4186392935590346e-22,7.718615087453763e-14,1.6880126317228158e-12,8.992869771102935e-16
0.006978641503071175,0.5124369221824487,3.76,0.0,0.714323891445586,0.9998145704617574,0.0001914768537864365,1.994795702592402e-27,1.4020497623305167e-19,2.0098569038586274e-05,8.94496593082561e-06,2.0880948439292674e-07,1.8419018110135208e-08,5.823247719242051e-09,1.064705940671797e-05,0.00015557972750025937,1.7975084566654646e-09,4.940711393430673e-10,3.101853481745475e-10,6.168474825916212e-07,3.533338552165627e-05,1.3392700005389037e-10,2.8176547241707337e-06,1.328222558947864e-06,3.343599406822783e-20,1.5284371280643528e-14,6.04769659081164e-12,3.4890002120073005e-22,7.72752417343398e-14,1.689923732836145e-12,9.078312964141613e-16
0.007019343532238043,0.5124369131738183,3.76,0.0,0.7143219282535175,0.9998131262423652,0.00019304989182450047,2.033365779088914e-27,1.404581630559257e-19,2.0107620264771734e-05,8.957210955076362e-06,2.0890322633882353e-07,1.8433963555113226e-08,5.832744352142974e-09,1.0741397015643352e-05,0.0001568215456742325,1.7994325192976727e-09,4.94833283797727e-10,3.1155666230381807e-10,6.239372462331688e-07,3.5660318639069944e-05,1.3505355160439006e-10,2.8618330163522867e-06,1.3305765535747908e-06,3.3820292324712535e-20,1.54715948603236e-14,6.166809728815936e-12,3.560286174831384e-22,7.736407202873017e-14,1.6918300600508906e-12,9.163852587122695e-16
0.0070600455614049104,0.5124369041759944,3.76,0.0,0.7143199637118713,0.9998116809535614,0.00019462422652686968,2.0352836186524378e-27,1.4069419138344853e-19,2.0116624272945084e-05,8.969473575926499e-06,2.089964769607134e-07,1.8448885307211394e-08,5.842243519042943e-09,1.0835899901345802e-05,0.00015806379778153157,1.801355005108132e-09,4.955956187094343e-10,3.1292906393144953e-10,6.310582690085622e-07,3.5987518488769e-05,1.361812316749774e-10,2.9063786730644442e-06,1.3329338854493147e-06,3.4206284972907746e-20,1.5659834812446364e-14,6.287377239959699e-12,3.6325063222786185e-22,7.745262774483121e-14,1.6937296063051399e-12,9.249488331114315e-16
0.007100747590571778,0.5124368951891378,3.76,0.0,0.7143179978226647,0.9998102345975719,0.00019619985602162184,1.9901623724857877e-27,1.4090917318280358e-19,2.0125584193856384e-05,8.98175359248065e-06,2.0908926880072411e-07,1.8463785914494072e-08,5.851745868315149e-09,1.0930568135870904e-05,0.00015930648105246973,1.8032761650301524e-09,4.963582442235876e-10,3.143026194574488e-10,6.382105761608935e-07,3.631498365715523e-05,1.3731004005779874e-10,2.9512920600474855e-06,1.3352946337981929e-06,3.459397338050621e-20,1.5849093248426772e-14,6.409407037217755e-12,3.7056682499906447e-22,7.754092661338571e-14,1.6956223793731528e-12,9.335219915450662e-16
0.007141449619738646,0.5124368862133939,3.76,0.0,0.7143160305876922,0.9998087871764397,0.0001977767786469619,2.0286205060580752e-27,1.4116236805905758e-19,2.0134502997274367e-05,8.994050795879258e-06,2.091816327278699e-07,1.8478667860456586e-08,5.861252356806273e-09,1.1025401801571141e-05,0.0001605495929042708,1.8051961850163885e-09,4.971208813499886e-10,3.1567739302465037e-10,6.453941943648341e-07,3.664271282733314e-05,1.3844003100988963e-10,2.9965735450585053e-06,1.3376588703510778e-06,3.49833590017849e-20,1.60393844746677e-14,6.532907060449052e-12,3.7797742993124555e-22,7.762904777281948e-14,1.6975127306328224e-12,9.421047082770493e-16
0.007182151648905514,0.5124368772489148,3.76,0.0,0.7143140620085209,0.9998073386920201,0.00019935499295719553,2.0627134674261855e-27,1.4141273054466789e-19,2.0143383483871187e-05,9.00636496971143e-06,2.0927359785364453e-07,1.8493533368281578e-08,5.8707633306543506e-09,1.1120400991368847e-05,0.00016179313094552978,1.8071152931060503e-09,4.978838051981717e-10,3.1705344280156166e-10,6.526091518255611e-07,3.6970704783143806e-05,1.3957118338795376e-10,3.04222349830126e-06,1.3400266591613466e-06,3.537444335999948e-20,1.6230706004615448e-14,6.657885280348108e-12,3.8548328922930415e-22,7.771697331781134e-14,1.6993987810415552e-12,9.506969602175154e-16
0.007222853678072382,0.5124368682958321,3.76,0.0,0.7143120920865293,0.9998058891460112,0.00020093449768585474,2.0066630396477086e-27,1.4162208945541603e-19,2.0152228311594534e-05,9.018695892227317e-06,2.0936519180572842e-07,1.8508384531160557e-08,5.880279123888162e-09,1.1215565806681184e-05,0.0001630370929452382,1.8090337202374386e-09,4.986472962981724e-10,3.1843082472858375e-10,6.598554780166792e-07,3.729895839243781e-05,1.407034695028279e-10,3.08824229187555e-06,1.3423980579224075e-06,3.576722804732568e-20,1.64230539450373e-14,6.784349695031887e-12,3.9308540622836573e-22,7.780468461197515e-14,1.7012783047641298e-12,9.59298726378411e-16
0.0072635557072392495,0.5124368593542824,3.76,0.0,0.7143101208229036,0.9998044385399507,0.00020251529174869653,2.010297020019457e-27,1.4186007026168207e-19,2.0161039993016893e-05,9.031043336181244e-06,2.0945644070054585e-07,1.8523223433742178e-08,5.88980063924217e-09,1.131089635770582e-05,0.00016428147683585992,1.8109516263300958e-09,4.9941103417176e-10,3.1980959570691223e-10,6.671332037150105e-07,3.762747260859557e-05,1.4183694302389898e-10,3.1346302999207154e-06,1.3447731178637576e-06,3.616171474166339e-20,1.6616442558201422e-14,6.912308330884966e-12,4.0078412172451907e-22,7.789226467376381e-14,1.7031556826744893e-12,9.679099877738994e-16
0.007304257736406117,0.5124368504243877,3.76,0.0,0.7143081482186586,0.9998029868752313,0.00020409737422498578,2.1022129391982886e-27,1.4213719145651747e-19,2.01698209085285e-05,9.043407070256177e-06,2.0954736928115025e-07,1.8538051996802252e-08,5.899328398386009e-09,1.1406392762375151e-05,0.00016552628069638458,1.812869162097798e-09,5.001749750342068e-10,3.211898080680181e-10,6.74442360878904e-07,3.795624646212134e-05,1.429716294210527e-10,3.181387898491873e-06,1.3471518844336537e-06,3.6557905177152565e-20,1.6810879835037215e-14,7.041769242165693e-12,4.085797991267072e-22,7.797974388876356e-14,1.7050326008611172e-12,9.765307273931632e-16
0.007344959765572985,0.5124368415062694,3.76,0.0,0.7143061742746531,0.9998015341531132,0.0002056807443429407,2.0802583168881917e-27,1.4236251447628225e-19,2.017857331544288e-05,9.055786860146956e-06,2.0963800101092081e-07,1.855287190802352e-08,5.908862341767483e-09,1.1502055145460515e-05,0.00016677150273970823,1.8147865501522484e-09,5.009396787461922e-10,3.225715079916476e-10,6.817829825625179e-07,3.8285279054460234e-05,1.4410745991286724e-10,3.2285154654668674e-06,1.3495343978394362e-06,3.6955801132578636e-20,1.7006352885138478e-14,7.172740511042167e-12,4.1647380768465926e-22,7.806705085788256e-14,1.7069035763414064e-12,9.851609301324656e-16
0.007385661794739853,0.512436832600043,3.76,0.0,0.7143041989915896,0.9998000803747226,0.0002072654014805775,2.0634812023518665e-27,1.425911405671367e-19,2.0187299346457905e-05,9.068182468442745e-06,2.0972835805776191e-07,1.856768490430017e-08,5.9184031931113085e-09,1.1597883638686718e-05,0.00016801714131482406,1.8167039281399494e-09,5.017048966164148e-10,3.239547443373927e-10,6.89155102932415e-07,3.8614569558743586e-05,1.452444775473737e-10,3.2760133804840314e-06,1.351920693023659e-06,3.7355404467614944e-20,1.720287366473503e-14,7.30523024752488e-12,4.244665608034985e-22,7.815425182620259e-14,1.708772029139696e-12,9.938005824924818e-16
0.0074222936209900345,0.5124368245946974,3.76,0.0,0.7143024200923963,0.9997987710718843,0.00020869269290843746,2.1066308475965925e-27,1.4282308127405993e-19,2.0195131888201348e-05,9.079351842392737e-06,2.0980946185509866e-07,1.858101202601398e-08,5.926996306266705e-09,1.1684271421032612e-05,0.00016913857090750328,1.8184296598622472e-09,5.023939207637414e-10,3.2520100943306155e-10,6.958169717583644e-07,3.891115089973196e-05,1.462688362838218e-10,3.3190784668866594e-06,1.3540716169177668e-06,3.771650886043354e-20,1.7380646373644386e-14,7.425776026360694e-12,4.31744764404015e-22,7.823267769160752e-14,1.710453469282881e-12,1.00158433929037e-15
0.007458925447240216,0.5124368165991492,3.76,0.0,0.7143006401093234,0.9997974609149205,0.00021012102617389182,2.123005814938998e-27,1.4304226655343613e-19,2.0202946086934913e-05,9.090533659060377e-06,2.0989037456576403e-07,1.8594335903193106e-08,5.935595492418647e-09,1.1770793969582767e-05,0.00017026033562918933,1.8201555968728082e-09,5.03083482282485e-10,3.2644858711646195e-10,7.025044094518802e-07,3.920794002562937e-05,1.4729416027163416e-10,3.362444123673394e-06,1.356225647023969e-06,3.807899920635625e-20,1.755927235976139e-14,7.547564309439558e-12,4.391039607843442e-22,7.831102702756006e-14,1.7121328362321334e-12,1.0093757333098107e-15
0.007495557273490398,0.5124368086134731,3.76,0.0,0.7142988590425925,0.9997961499044009,0.0002115504011020094,2.0561808109866327e-27,1.4322500912045644e-19,2.0210743260417112e-05,9.101727741505771e-06,2.0997110988685791e-07,1.8607657523598717e-08,5.94420087179019e-09,1.1857451393056722e-05,0.00017138243452872055,1.821881859836546e-09,5.037737588692778e-10,3.276975054230279e-10,7.092174430492954e-07,3.950493646827879e-05,1.4832042609582493e-10,3.4061106313582365e-06,1.358382799091717e-06,3.8442876967292233e-20,1.7738748263403834e-14,7.670601068258552e-12,4.465449973806431e-22,7.838928459378966e-14,1.7138084187217269e-12,1.0171747581373435e-15
0.007532189099740579,0.512436800637738,3.76,0.0,0.7142970768923489,0.999794838040828,0.00021298081759049686,2.0516491571497895e-27,1.4343760168314212e-19,2.02185246618991e-05,9.11293391256397e-06,2.100516808450436e-07,1.8620977919548226e-08,5.952813037450123e-09,1.1944243803438539e-05,0.00017250486672208416,1.8236085110522375e-09,5.044644184120307e-10,3.28947795180881e-10,7.159561001655995e-07,3.9802139795300515e-05,1.4934768610661865e-10,3.45007827154178e-06,1.3605430863585462e-06,3.880814364947885e-20,1.7919087483846004e-14,7.794892292885625e-12,4.540679787527345e-22,7.846752113458722e-14,1.7154842602219009e-12,1.0249814081289636e-15
0.007568820925990761,0.5124367926720134,3.76,0.0,0.714295293658661,0.9997935253246362,0.00021441227561210007,2.1318862496023134e-27,1.4368608894325832e-19,2.0226291478598588e-05,9.124151994764457e-06,2.1013209978112532e-07,1.8634298029263988e-08,5.961432214954821e-09,1.2031171316051862e-05,0.00017362763139367506,1.8253356012970344e-09,5.051553976339773e-10,3.3019948658104013e-10,7.22720409008701e-07,4.009954961118495e-05,1.503759684102681e-10,3.494347326927965e-06,1.3627065194719125e-06,3.9174800783391214e-20,1.8100298120277023e-14,7.920443992104808e-12,4.616729504542152e-22,7.85457560673945e-14,1.7171619809270458e-12,1.0327956786026362e-15
0.007605452752240943,0.512436784716363,3.76,0.0,0.7142935093415294,0.9997922117561991,0.00021584477520462863,2.137160213799469e-27,1.4389890159951076e-19,2.023404483832288e-05,9.135381810949037e-06,2.1021237841795898e-07,1.864761863708496e-08,5.970058210004305e-09,1.2118234048968755e-05,0.00017475072778756117,1.8270632449869214e-09,5.058471106765746e-10,3.314526031056811e-10,7.295103983227158e-07,4.0397165552909245e-05,1.51405219016809e-10,3.5389180812912387e-06,1.364873106856647e-06,3.954284991686414e-20,1.828237016809813e-14,8.047262193612103e-12,4.693609565857483e-22,7.862392980613993e-14,1.718837375060931e-12,1.0406175657950743e-15
0.007642084578491124,0.5124367767708505,3.76,0.0,0.7142917239408862,0.9997908973358284,0.00021727831647235058,2.1029806491837637e-27,1.4409988565330244e-19,2.0241785808250872e-05,9.146623184045402e-06,2.1029252784743033e-07,1.8660940531274432e-08,5.9786913629506145e-09,1.2205432123094175e-05,0.00017587415520966586,1.8287915598051834e-09,5.065395446694824e-10,3.3270716621302166e-10,7.36326097395405e-07,4.069498729062283e-05,1.5243542205512755e-10,3.583790819403328e-06,1.367042854658473e-06,3.9912292639726433e-20,1.8465301933119056e-14,8.175352943276027e-12,4.771331561606453e-22,7.870206257159902e-14,1.7205100042941273e-12,1.0484470666860169e-15
0.007678716404741306,0.5124367688355344,3.76,0.0,0.7142899374565956,0.9997895820637741,0.00021871289958517616,2.129078035064953e-27,1.4432618334150313e-19,2.024951539474247e-05,9.15787593769059e-06,2.1037255853068156e-07,1.867426454875976e-08,5.9873320223588235e-09,1.2292765662185065e-05,0.00017699791302712054,1.830520550415727e-09,5.072324209611416e-10,3.339632051129105e-10,7.431675360547508e-07,4.099301452753889e-05,1.5346664641922398e-10,3.628965827043935e-06,1.3692157667998108e-06,4.02831305752538e-20,1.864911057202149e-14,8.304722306968155e-12,4.84989005259154e-22,7.878020571845151e-14,1.7221841855628852e-12,1.056284178975348e-15
0.007715348230991488,0.5124367609104762,3.76,0.0,0.714288149888465,0.999788265940234,0.0002201485247689083,2.168084166293375e-27,1.4455594255448573e-19,2.025723455004266e-05,9.169139896605822e-06,2.1045248036575688e-07,1.8687591381553158e-08,5.995980218015992e-09,1.2380234792302515e-05,0.00017812200065890903,1.8322502842031067e-09,5.079258650461204e-10,3.352207429569933e-10,7.500347446273058e-07,4.129124699561482e-05,1.5449888176878846e-10,3.674443391149386e-06,1.3713918453329973e-06,4.0655365364285707e-20,1.8833795800774537e-14,8.43537637105804e-12,4.929290963929167e-22,7.885834662361851e-14,1.723858961204521e-12,1.064128901176495e-15
0.007751980057241669,0.512436752995725,3.76,0.0,0.7142863612362629,0.9997869489653688,0.0002215851922872038,2.1483757523837966e-27,1.447619545310382e-19,2.0264944190816194e-05,9.18041488602729e-06,2.105323028804588e-07,1.8700921653619983e-08,6.004635957097769e-09,1.2467839640964181e-05,0.00017924641755948052,1.8339808627663499e-09,5.086200978692206e-10,3.3647979813965803e-10,7.569277537494786e-07,4.15896844459041e-05,1.5553208661652566e-10,3.720223799179505e-06,1.3735710910325184e-06,4.1028998662855294e-20,1.901935039592562e-14,8.567321233781961e-12,5.009546541723155e-22,7.893646058524155e-14,1.7255316451167952e-12,1.0719812323053173e-15
0.007788611883491851,0.5124367450913395,3.76,0.0,0.714284571499698,0.9997856311392841,0.00022302290246163737,2.1231427007008706e-27,1.449677088751419e-19,2.0272645176834587e-05,9.191700732511381e-06,2.106120350115359e-07,1.871425602290684e-08,6.013299505628719e-09,1.2555580338105645e-05,0.00018037116323800154,1.8357123354286374e-09,5.093150036811948e-10,3.377403921184209e-10,7.638465945760219e-07,4.1888326659513617e-05,1.565662834697764e-10,3.76630733970121e-06,1.3757535027470912e-06,4.1404032163131086e-20,1.9205781220004762e-14,8.700563014972197e-12,5.090660119570864e-22,7.901457585140431e-14,1.7272038077235832e-12,1.0798411720317211e-15
0.007825243709742032,0.5124367371973682,3.76,0.0,0.7142827806784334,0.9997843124620426,0.00022446165565875303,2.1537723834247917e-27,1.451962589440379e-19,2.028033832389544e-05,9.2029972637853e-06,2.1069168523898395e-07,1.872759513322269e-08,6.021971104103072e-09,1.2643457015477883e-05,0.0001814962372461357,1.8374447228927767e-09,5.100104186718543e-10,3.3900254827893757e-10,7.707912986523995e-07,4.2187173440730766e-05,1.5760151448523297e-10,3.81269430208432e-06,1.3779390778335308e-06,4.178046757904755e-20,1.939309959308845e-14,8.835107851662929e-12,5.172630474285977e-22,7.909272492576526e-14,1.72887802391097e-12,1.0877087205737937e-15
0.007871585823622322,0.512436727225878,3.76,0.0,0.7142805135953162,0.9997826430131297,0.00022628328557627725,2.163977461039359e-27,1.4547251933233678e-19,2.029006071433946e-05,9.217303298474916e-06,2.1079234401753838e-07,1.8744477737861143e-08,6.032952806905318e-09,1.2754822892253255e-05,0.00018292001330175202,1.839637744849789e-09,5.108911978174921e-10,3.406015399234264e-10,7.796139958077206e-07,4.256553073058015e-05,1.589125997851071e-10,3.871812603661055e-06,1.380708526162499e-06,4.2258698998910275e-20,1.9631337027433676e-14,9.007194107414476e-12,5.27757120737181e-22,7.919160114096425e-14,1.7309958350887675e-12,1.0976726854150498e-15
0.007917927937502612,0.512436717271238,3.76,0.0,0.7142782447747209,0.9997809722019633,0.00022810658637473257,2.161794588200233e-27,1.457448326500412e-19,2.029977323492567e-05,9.231625818492948e-06,2.108928995282655e-07,1.8761369785405457e-08,6.0439475641058e-09,1.2866406882938571e-05,0.00018434431345947558,1.8418324455968574e-09,5.117731081926919e-10,3.4220309623779183e-10,7.884782019950231e-07,4.2944214851083235e-05,1.6022529563940635e-10,3.931417562985989e-06,1.3834830186516248e-06,4.2739180406422706e-20,1.9870992380975098e-14,9.181388168182688e-12,5.383910391334603e-22,7.929050736002339e-14,1.7331137740282191e-12,1.1076488321796187e-15
0.007964270051382902,0.5124367073335292,3.76,0.0,0.7142759742156751,0.9997793000283877,0.00022993155908274565,2.1782872618742716e-27,1.46025858043125e-19,2.0309477240984207e-05,9.245964486377525e-06,2.1099336585912976e-07,1.87782722495456e-08,6.054955621067412e-09,1.2978209265152594e-05,0.00018576913708519271,1.844028901585194e-09,5.126560889001206e-10,3.438072521217188e-10,7.973839837677353e-07,4.3323225558209106e-05,1.6153962243779358e-10,3.9915097719232284e-06,1.3862625406678652e-06,4.3221915411167614e-20,2.0112074251578788e-14,9.357702588960823e-12,5.491656560161605e-22,7.938946600769245e-14,1.7352330410034467e-12,1.1176371651109407e-15
0.008010612165263192,0.5124366974128433,3.76,0.0,0.7142737019171163,0.9997776264921564,0.000231758204818856,2.1901204992774943e-27,1.463050689342173e-19,2.031917399029561e-05,9.260318969559612e-06,2.110937560839388e-07,1.8795185999239947e-08,6.0659770789076915e-09,1.3090230319712773e-05,0.00018719448363186533,1.8462271918211265e-09,5.135402092639556e-10,3.454140403621212e-10,8.063314085612496e-07,4.3702562656893126e-05,1.628555786216902e-10,4.052089824359003e-06,1.3890470747403846e-06,4.3706907667033283e-20,2.0354586531452232e-14,9.536149972245839e-12,5.600820794835798e-22,7.948847678225192e-14,1.7373533128639108e-12,1.1276376896752882e-15
0.008056954279143482,0.5124366875092627,3.76,0.0,0.7142714278778999,0.99977595159294,0.00023358652478347875,2.1934428539790992e-27,1.465813555491239e-19,2.0328864649349612e-05,9.27468894063413e-06,2.111940823274421e-07,1.8812111833386273e-08,6.077012076768945e-09,1.3202470330241603e-05,0.00018862035263262527,1.8484273913556406e-09,5.144254970839383e-10,3.47023491788906e-10,8.153205446354191e-07,4.408222599727405e-05,1.6417316580761784e-10,4.113158316088604e-06,1.3918366008537376e-06,4.4194160873817423e-20,2.0598533746931195e-14,9.716742967453172e-12,5.711414655744703e-22,7.958754635931582e-14,1.7394745715261363e-12,1.1376504124308703e-15
0.008103296393023773,0.5124366776228678,3.76,0.0,0.7142691520968067,0.9997742753303304,0.00023541652025229918,2.201499589579894e-27,1.4686037994270476e-19,2.033855029810585e-05,9.289074077716826e-06,2.112943558150798e-07,1.8829050488698685e-08,6.0880607671911135e-09,1.3314929582888177e-05,0.00019004674369490633,1.8506295631171941e-09,5.15311934703539e-10,3.4863563583854917e-10,8.243514610376844e-07,4.446221547173145e-05,1.6549239417447722e-10,4.174715844829257e-06,1.3946310966954637e-06,4.4683678775129414e-20,2.084392233182779e-14,9.899494271540583e-12,5.823448422188898e-22,7.968668767405621e-14,1.7415973336022402e-12,1.1476753409491468e-15
0.008195980620784355,0.5124366579019319,3.76,0.0,0.7142645953038119,0.999770918712976,0.0002390815431108241,2.2258153907709836e-27,1.4742342299353122e-19,2.035791051703183e-05,9.317888589665452e-06,2.114947856043056e-07,1.886296888758886e-08,6.110199616121837e-09,1.3540506968524284e-05,0.00019290109073988275,1.8550400512402494e-09,5.170883141271816e-10,3.518681104108066e-10,8.425389143532027e-07,4.522317256801211e-05,1.681357939918351e-10,4.299300412481961e-06,1.400234899281349e-06,4.5669523812877704e-20,2.1339045053615937e-14,1.0271522814475214e-11,6.051878533183354e-22,7.988521128267219e-14,1.7458479747785041e-12,1.1677618498277025e-15
0.008279396425768878,0.512436640212598,3.76,0.0,0.7142604882194022,0.9997678930890915,0.00024238580799086084,2.230640597817385e-27,1.479250942882366e-19,2.0375326853254044e-05,9.34387040741769e-06,2.1167508839018948e-07,1.889354535030213e-08,6.130172231909243e-09,1.3744279333493404e-05,0.00019547178588319092,1.8590167690203565e-09,5.186911654893878e-10,3.547868063194044e-10,8.59051217947207e-07,4.590914899607635e-05,1.7052050213954805e-10,4.413105061902832e-06,1.4052950564593694e-06,4.6564567917257364e-20,2.1789635971488466e-14,1.0613858244769422e-11,6.262500647644738e-22,8.006418048729578e-14,1.7496793592256386e-12,1.185881545491197e-15
0.008362812230753401,0.5124366225800264,3.76,0.0,0.7142563754696187,0.9997648630384772,0.00024569552413037705,2.2609641479364674e-27,1.4843941890592355e-19,2.0392740316244628e-05,9.369896629381462e-06,2.118553591160573e-07,1.8924171942398593e-08,6.1501904143902915e-09,1.394876657590239e-05,0.00019804416921342892,1.8630006182140556e-09,5.202978504982425e-10,3.5771460623215246e-10,8.756999949471162e-07,4.659618204857337e-05,1.7291060356040279e-10,4.528503566344333e-06,1.4103708875940069e-06,4.746700953744915e-20,2.2244980842389174e-14,1.0963386209519724e-11,6.477957319819669e-22,8.024348047833202e-14,1.7535181079416992e-12,1.204040944819916e-15
0.008446228035737925,0.5124366050045812,3.76,0.0,0.7142522570454745,0.999761828556622,0.00024901070090275004,2.2328762496787385e-27,1.4893193533747528e-19,2.0410154699933778e-05,9.395965602467178e-06,2.1203563721581466e-07,1.8954850880718612e-08,6.170254194113269e-09,1.4153970416954203e-05,0.00020061824042565452,1.866991805698495e-09,5.219086046540394e-10,3.6065163026375017e-10,8.924856709175078e-07,4.7284272255719505e-05,1.7530608622894091e-10,4.645499471511657e-06,1.4154622085272655e-06,4.8376871735962294e-20,2.270510285157672e-14,1.132018246133096e-11,6.698318844899943e-22,8.042310478162874e-14,1.7573623843033289e-12,1.2222401198580842e-15
0.008529643840722448,0.512436587486599,3.76,0.0,0.7142481329377126,0.9997587896386333,0.00025233134798030067,2.267011147653042e-27,1.4945220347614846e-19,2.0427573294496012e-05,9.422075742021816e-06,2.1221595688906177e-07,1.8985584072117244e-08,6.19036393858425e-09,1.4359892581170487e-05,0.00020319399955347615,1.870990461212043e-09,5.235231479379382e-10,3.6359798098985857e-10,9.094086761229129e-07,4.79734203569773e-05,1.77707023314086e-10,4.764096336969505e-06,1.420568828878814e-06,4.9294177843326444e-20,2.317004397921225e-14,1.168432323009926e-11,6.923643101625835e-22,8.060312382018324e-14,1.7612161915885133e-12,1.2404791474567656e-15
0.008613059645706972,0.5124365700263794,3.76,0.0,0.71424400313679,0.9997557462792213,0.00025565747534904085,2.3028780216019036e-27,1.4997537171747512e-19,2.044499887168632e-05,9.448225532541353e-06,2.1239634694531477e-07,1.901637294233059e-08,6.2105195281146465e-09,1.4566534796908771e-05,0.0002057714469822665,1.8749967103852286e-09,5.251416353900201e-10,3.665537524488735e-10,9.264694456486487e-07,4.866362730854475e-05,1.8011340912351397e-10,4.884297736589229e-06,1.4256905515836403e-06,5.021895143962629e-20,2.3639829329469672e-14,1.2055885238037175e-11,7.153999828172895e-22,8.078353295251567e-14,1.7650782481754813e-12,1.2587581096771243e-15
0.008696475450691495,0.512436552624215,3.76,0.0,0.7142398676329315,0.9997526984727453,0.0002589890932580197,2.3415232423425852e-27,1.505018301614127e-19,2.0462433728907683e-05,9.474413528119741e-06,2.1257683126355246e-07,1.9047218579983654e-08,6.2307208938296736e-09,1.4773898794009722e-05,0.00020835058340396795,1.879010636535083e-09,5.267640688888615e-10,3.6951902981318224e-10,9.436684190026088e-07,4.935489425851652e-05,1.825252633664783e-10,5.006107257595702e-06,1.430827174728766e-06,5.115121634869643e-20,2.411448973012091e-14,1.2434945700009544e-11,7.389455651342803e-22,8.096434798004199e-14,1.7689488754544495e-12,1.2770770930340801e-15
