Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53)
6.510305495908672e-05,0.9878522933819874,3.76,0.0,7.184365813817132e-05,0.017826800110452286,0.9708138541554928,7.561211259108392e-05,1.6605215990314007e-05,0.00017253059377915145,1.1899782349162554e-05,7.023835705496188e-11,0.04083030821144036,0.15946327087109852,0.4004827268449879,2.6779490142365814e-05,0.010520413760189938,6.398621649175307e-09,2.569751152899636e-09,2.7120459722953463e-06,4.72780424814138e-09,1.3488556910678903e-05,0.523498725450253,2.881896478531268e-06,5.534466715812883e-11,2.358819243839855e-06,0.0017871777133709383,9.855804928662572e-06,4.953068607824145e-06,1.935270518298069e-05,1.098093441014784e-14,2.418076574286584e-13,3.438986735145115e-14,2.8826301063972553e-08,0.20928397023202905,1.662326535658875e-05,2.5869109699335813e-05,3.571184905460139e-09,5.270762871541212e-11,4.22275788027566e-10,2.2503848024708862e-07,9.794666620961468e-08,1.1684957467681633e-10,1.2799503947069236e-09,2.614311813002452e-07,6.007695147215513e-08,7.236285902365692e-11,7.596451768729045e-09,1.2663835383370211e-06,1.2922962211979157e-06,8.744123909923635e-07,1.0056929719294442e-14,1.7118605616030633e-07,9.156428057249413e-11,6.553369379642811e-16,4.554640715055933e-09,1.6294008515496526e-18,3.6270065699594265e-11,2.8359317528269072e-11,1.335340726870097e-14,1.1258433840194806e-14,1.8545713183601297e-12,1.0403374762768018e-10,3.4430541705613405e-19,2.171018690015695e-16,3.7834145794311925e-10,5.819514987637816e-14,2.6230455852772975e-12,5.2698423094420174e-14
6.515013984046851e-05,0.9878467917788052,3.76,0.0,7.075210088012003e-05,0.0177377780967212,0.970801545242704,7.46216537699721e-05,1.636225436817232e-05,0.00016994063667347917,1.1840346440186995e-05,6.883836794594149e-11,0.04082138679441999,0.15947431535560416,0.4005282980641439,2.637029940780364e-05,0.010512795688443082,6.300338875246334e-09,2.5219709225715843e-09,2.668193446007616e-06,4.588708032877823e-09,1.3319423420085376e-05,0.5234116260942785,2.880414202077731e-06,5.452796146629332e-11,2.3238521429551403e-06,0.0017607766055832816,9.705994865543555e-06,4.877419836006043e-06,1.9065939458935664e-05,1.077726393485153e-14,2.37833110844646e-13,3.372740857967751e-14,2.8590960283626876e-08,0.20943165574572642,1.6365409079487502e-05,2.547416796049688e-05,3.5161299734696265e-09,5.189377313806152e-11,4.158906363929195e-10,2.2521318269383012e-07,9.470452966629533e-08,1.1295919326779483e-10,1.2807719389627956e-09,2.576757908039122e-07,5.8099342396747466e-08,7.126786433335995e-11,7.479232339070844e-09,1.2471459508988103e-06,1.2732390401974568e-06,8.452257228551919e-07,9.672751689367654e-15,1.714743859656018e-07,9.161872840425748e-11,6.556212496021562e-16,4.404442368785993e-09,1.6301092878552628e-18,3.507743949707148e-11,2.7412690247139777e-11,1.309018489989646e-14,1.0910158032283136e-14,1.8280723439102495e-12,1.0061182352631706e-10,3.44454766718868e-19,2.1713204580390534e-16,3.783435483389239e-10,5.745616473173667e-14,2.6230597869867488e-12,5.194512846046065e-14
6.51925162337121e-05,0.9878418315810432,3.76,0.0,6.978495142068983e-05,0.01765869429876941,0.9707896133107773,7.374015989268668e-05,1.6146649654983256e-05,0.00016764477203201175,1.1787560242215442e-05,6.760550908603434e-11,0.04081325732709535,0.15948381946008983,0.4005699779433266,2.6007612621578538e-05,0.010505934483141808,6.213238311108523e-09,2.4798524367287765e-09,2.6294035374535673e-06,4.467157889875715e-09,1.3169476525594468e-05,0.5233327715901566,2.8790740051989703e-06,5.3803499030068e-11,2.292842407611103e-06,0.001737362730648322,9.573194700088413e-06,4.810356700896891e-06,1.8811595544690667e-05,1.0597730184150666e-14,2.343177900295087e-13,3.314366933929356e-14,2.8383778657431772e-08,0.2095642394600861,1.6136909107990246e-05,2.5124107324210715e-05,3.467330041973723e-09,5.117238783699585e-11,4.102293451350156e-10,2.253694848629018e-07,9.188153684356067e-08,1.0957208770878745e-10,1.2815042444763514e-09,2.543520754918359e-07,5.637707083089792e-08,7.029697047969124e-11,7.3753314594890335e-09,1.2300930262426468e-06,1.2563356547953344e-06,8.198190873991e-07,9.340227975073268e-15,1.717318628693452e-07,9.166761429412222e-11,6.558756061114811e-16,4.273633611729183e-09,1.630743099343313e-18,3.403867220567034e-11,2.658866368591201e-11,1.2858281221461684e-14,1.060632540629697e-14,1.804613088815944e-12,9.763139223481516e-11,3.4458838092266105e-19,2.1715904864466647e-16,3.7834425108169506e-10,5.680103390768945e-14,2.6230644321736286e-12,5.127824571702457e-14
6.52348926269557e-05,0.9878368632835925,3.76,0.0,6.883200840902034e-05,0.01758057745902171,0.9707768882011918,7.286799740685408e-05,1.59339060611861e-05,0.00016538163387053905,1.1735432775920627e-05,6.639774126375984e-11,0.040805034768528294,0.1594929162630734,0.4006122755480444,2.5650134786000222e-05,0.010499068942166925,6.1274001552325884e-09,2.4385515975751818e-09,2.591242991378868e-06,4.348950720203806e-09,1.3021650493896942e-05,0.5232534875796594,2.877728124671412e-06,5.3088910826821776e-11,2.262262627215644e-06,0.0017142728500540768,9.442287354234758e-06,4.744246117397711e-06,1.8560748498994883e-05,1.0421687166757981e-14,2.308598765202954e-13,3.257147660147196e-14,2.8180876840614753e-08,0.20969650760010036,1.591173907278451e-05,2.477907149855033e-05,3.419229480411847e-09,5.046134600945413e-11,4.046477050954112e-10,2.2552491250738994e-07,8.914552062327684e-08,1.0628969947514746e-10,1.282229901022469e-09,2.510806213062999e-07,5.470756250755409e-08,6.933970631133491e-11,7.2729203882924565e-09,1.2132834638428723e-06,1.2396638977020116e-06,7.952014565268738e-07,9.01963123463357e-15,1.719874392266815e-07,9.171638892107543e-11,6.561285301368797e-16,4.146829830429391e-09,1.631373356607921e-18,3.303163214808641e-11,2.579022809003189e-11,1.2631001836802848e-14,1.0311331608183237e-14,1.7815169439028098e-12,9.474197831181692e-11,3.447212427056551e-19,2.171859018501531e-16,3.783438516822635e-10,5.615519245913205e-14,2.623061468384621e-12,5.062168599549406e-14
6.52772690201993e-05,0.9878318870704352,3.76,0.0,6.789304211186056e-05,0.017503413780411294,0.9707633848984312,7.200510234228205e-05,1.5723986854889316e-05,0.0001631507263090047,1.1683954341195069e-05,6.521448941510212e-11,0.04079672085273297,0.15950161116495917,0.40065517852736054,2.5297788107274592e-05,0.010492199390641211,6.042805191312064e-09,2.3980500358556036e-09,2.553700159721269e-06,4.233991096193049e-09,1.287591424359281e-05,0.5231737845941108,2.8763766943078686e-06,5.2384061406553955e-11,2.2321066689038035e-06,0.0016915023482170235,9.313245015463312e-06,4.67907432340502e-06,1.8313349595582842e-05,1.0249059168430655e-14,2.274583179575133e-13,3.201057696349141e-14,2.7982159492329533e-08,0.20982846030451574,1.5689848845136073e-05,2.4438985868564697e-05,3.371818124133916e-09,4.9760497533189347e-11,3.9914457366761613e-10,2.256794718772515e-07,8.649372449783782e-08,1.0310866070192288e-10,1.2829489682217074e-09,2.478605568313147e-07,5.3089154990193476e-08,6.839587863201698e-11,7.171977478981747e-09,1.1967136483330911e-06,1.2232205435804768e-06,7.713476423633747e-07,8.710770542447605e-15,1.722411275918047e-07,9.17650520289321e-11,6.563800324687014e-16,4.0239053135356566e-09,1.632000086211111e-18,3.2055304283920556e-11,2.5016566494145745e-11,1.2408244552195113e-14,1.0024891591438681e-14,1.7587780330971852e-12,9.194075109261638e-11,3.448533577103161e-19,2.1721260385540923e-16,3.7834236382344285e-10,5.551850490460987e-14,2.6230509895964484e-12,4.9975282039732446e-14
6.53196454134429e-05,0.9878269031222598,3.76,0.0,6.696782705188234e-05,0.017427189670120247,0.9707491181553679,7.115141009206569e-05,1.5516855717380623e-05,0.00016095156159565778,1.1633115389967962e-05,6.405519305335701e-11,0.04078831728668276,0.15950990948683058,0.40069867472156556,2.4950495998698097e-05,0.010485326146478758,5.959434513094384e-09,2.3583298501610794e-09,2.5167636434436264e-06,4.122186426216024e-09,1.2732237161478576e-05,0.5230936730003366,2.875019845997854e-06,5.1688817244115526e-11,2.2023684881007536e-06,0.001669046675803014,9.186040283272459e-06,4.614827753011965e-06,1.8069350775158678e-05,1.0079772471657816e-14,2.2411207094666248e-13,3.146072197823393e-14,2.7787533299440146e-08,0.20996009772103158,1.547118905950742e-05,2.4103776943969843e-05,3.3250859573857097e-09,4.9069694489642535e-11,3.9371882527117074e-10,2.2583316915227173e-07,8.392348116807209e-08,1.0002575267244998e-10,1.2836615050806188e-09,2.446910260968172e-07,5.1520239349800534e-08,6.74652967902813e-11,7.072481400351139e-09,1.1803800203555066e-06,1.2070024112660323e-06,7.482332777237593e-07,8.413075900574348e-15,1.7249294047668243e-07,9.181360337139926e-11,6.566301237474105e-16,3.904738362308553e-09,1.632623314441399e-18,3.110872945687919e-11,2.4266888535859654e-11,1.2189909188507385e-14,9.746741144229032e-15,1.7363905759332423e-12,8.92249317595413e-11,3.4498473152507566e-19,2.1723915322864746e-16,3.7833980095889754e-10,5.489083782095887e-14,2.6230330882113646e-12,4.933886967451391e-14
6.536202180668649e-05,0.9878219116164988,3.76,0.0,6.605614191353068e-05,0.01735189173654836,0.9707341024966746,7.030685545388603e-05,1.5312476740493482e-05,0.00015878365995833507,1.1582906523696687e-05,6.291930583882471e-11,0.04077982575070933,0.1595178164716563,0.40074275215941685,2.4608183061061158e-05,0.010478449520536313,5.877269518746576e-09,2.3193735933422155e-09,2.480422286407539e-06,4.013446867014647e-09,1.2590589095309871e-05,0.5230131630029946,2.873657709726492e-06,5.100304693846633e-11,2.173042127288328e-06,0.0016469013488150481,9.060646163348578e-06,4.55149303393964e-06,1.7828704637022087e-05,9.913754822949693e-15,2.2082013106023464e-13,3.0921668767512693e-14,2.7596906904937663e-08,0.21009142000621617,1.5255711102357493e-05,2.3773372342651548e-05,3.2790231095346316e-09,4.838879110298273e-11,3.88369350062281e-10,2.2598601044060346e-07,8.143220956896058e-08,9.703795074607346e-11,1.2843675699993094e-09,2.415711882907609e-07,4.9999258379428766e-08,6.654777287446608e-11,6.974411127139296e-09,1.1642790756435422e-06,1.191006363215312e-06,7.258347891134705e-07,8.125883220366862e-15,1.7274289035001424e-07,9.186204271355616e-11,6.56878814488961e-16,3.789211161441856e-09,1.6332430674443588e-18,3.019100575482566e-11,2.3540429598166318e-11,1.1975897789193936e-14,9.476651109253426e-15,1.7143488992645349e-12,8.659184279334642e-11,3.4511536970676793e-19,2.1726554861133954e-16,3.7833617631771974e-10,5.427205994181842e-14,2.6230078550916765e-12,4.871228767540493e-14
6.540439819993009e-05,0.9878169127274038,3.76,0.0,6.515776945175918e-05,0.01727750678633011,0.9707183522221815,6.94713726700831e-05,1.5110814423921919e-05,0.0001566465494593529,1.1533318490903016e-05,6.180629519542207e-11,0.0407712478988955,0.15952533728547535,0.40078739905541677,2.4270775063415435e-05,0.01047156981676107,5.796291905676702e-09,2.2811642599702727e-09,2.4446651694423628e-06,3.9076852390657575e-09,1.2450940346696739e-05,0.5229322646468725,2.8722904135935213e-06,5.032662029316389e-11,2.144121714791947e-06,0.001625061947692813,8.937036061649022e-06,4.4890569849741884e-06,1.759136443083835e-05,9.750935687417839e-15,2.1758151435577199e-13,3.039318203110727e-14,2.7410191764853513e-08,0.21022242732542082,1.5043367101107675e-05,2.3447700774425014e-05,3.2336198406615137e-09,4.77176434839653e-11,3.830950534311239e-10,2.2613800178002442e-07,7.901741229599205e-08,9.414218915607549e-11,1.2850672207760799e-09,2.3850021747699667e-07,4.8524704955451316e-08,6.564312156413523e-11,6.877745916010766e-09,1.1484073641250199e-06,1.1752293049620268e-06,7.041293707581075e-07,7.84916390882207e-15,1.7299098963623183e-07,9.191036982295925e-11,6.571261151532765e-16,3.6772096557062474e-09,1.6338593709573275e-18,2.930120432404105e-11,2.2836449983611023e-11,1.1766115496785299e-14,9.214363593588436e-15,1.692647418950232e-12,8.403892517052634e-11,3.4524527772098673e-19,2.1729178854481156e-16,3.7833150290887155e-10,5.366204164904465e-14,2.6229753796152627e-12,4.809537698949023e-14
6.544677459317368e-05,0.987811906626101,3.76,0.0,6.42724964028356e-05,0.017204021821389366,0.9707018814101953,6.864489546671174e-05,1.4911833672561179e-05,0.00015453976585303982,1.1484342184744956e-05,6.071564195811363e-11,0.040762585359463734,0.1595324770185676,0.4008326038071228,2.3938198924124792e-05,0.01046468733233556,5.716483665448716e-09,2.2436852742423293e-09,2.409481604551332e-06,3.804816943917993e-09,1.2313261664084323e-05,0.522850987819159,2.8709180838323377e-06,4.965940887750866e-11,2.1156014635795904e-06,0.0016035241164213206,8.815183778823034e-06,4.427506613461083e-06,1.7357284048438176e-05,9.591246511521704e-15,2.143952370401749e-13,2.987503090681852e-14,2.7227301254787235e-08,0.21035311985269423,1.4834109913234426e-05,2.312669202490993e-05,3.1888665540452665e-09,4.705610986369901e-11,3.7789485727711655e-10,2.2628914914161073e-07,7.667667270681566e-08,9.133551691800219e-11,1.2857605146132348e-09,2.3547730231828528e-07,4.709512043208791e-08,6.475115994167657e-11,6.782465327591061e-09,1.132761489038386e-06,1.1596681845786936e-06,6.830949593399846e-07,7.582461332601631e-15,1.7323725071453022e-07,9.19585844759452e-11,6.573720360610296e-16,3.5686234300379604e-09,1.634472250412406e-18,2.843844436375858e-11,2.2154234059875185e-11,1.1560469274108843e-14,8.959628415200906e-15,1.6712806375939697e-12,8.156365804753974e-11,3.453744609738105e-19,2.1731787170974953e-16,3.7832579352558035e-10,5.306065524072361e-14,2.6229357496775414e-12,4.7487981480329326e-14
6.548915098641728e-05,0.9878068934806512,3.76,0.0,6.340011339720041e-05,0.017131424036031843,0.9706847039207747,6.782735709162594e-05,1.4715499793793988e-05,0.00015246285244592824,1.1435968640627887e-05,5.964683999553376e-11,0.040753839735159766,0.15953924068660869,0.400878354992487,2.3610382692222823e-05,0.010457802357819748,5.637827078480328e-09,2.2069204776546375e-09,2.37486112925671e-06,3.704759883749402e-09,1.2177524235826614e-05,0.5227693422516901,2.8695408448290713e-06,4.9001286550632444e-11,2.087475670071809e-06,0.0015822835616490353,8.69506350467173e-06,4.36682911282335e-06,1.7126418015679696e-05,9.43462005817654e-15,2.112603545062301e-13,2.936698903918676e-14,2.7048150296203077e-08,0.21048349777069544,1.462789311547942e-05,2.281027693963334e-05,3.1447537963902275e-09,4.640405060490288e-11,3.7276769882446327e-10,2.264394584280925e-07,7.440765212696624e-08,8.861522576504097e-11,1.286447508124964e-09,2.3250164580376363e-07,4.570909300396033e-08,6.387170773925138e-11,6.688549223261995e-09,1.1173381060617443e-06,1.1443199921426218e-06,6.627102094554922e-07,7.325020338951368e-15,1.7348168591793113e-07,9.200668646223507e-11,6.57616587390127e-16,3.463345591889231e-09,1.635081731170186e-18,2.760192148893165e-11,2.1493089474988997e-11,1.1358867859658e-14,8.71224301737045e-15,1.6502431632452031e-12,7.916360072540652e-11,3.4550292485614412e-19,2.1734379690471494e-16,3.7831906074963e-10,5.246777520642046e-14,2.622889051716192e-12,4.6889948025741534e-14
6.553152737966088e-05,0.987801873456107,3.76,0.0,6.254041487459172e-05,0.01705970081407827,0.9706668333989619,6.701869035153839e-05,1.4521778494665114e-05,0.0001504153599598592,1.1388189033858997e-05,5.859939584184507e-11,0.040745012603631094,0.15954563323180693,0.40092464136723105,2.328725552910282e-05,0.010450915177290306,5.560304709021456e-09,2.170854117216738e-09,2.340793501102173e-06,3.6074343836974534e-09,1.2043699683377793e-05,0.5226873375231684,2.868158819141733e-06,4.835212824510181e-11,2.0597387129661404e-06,0.0015613360518164166,8.576649812421298e-06,4.307011860068413e-06,1.6898721484414418e-05,9.28099056509247e-15,2.0817594803142706e-13,2.88688378068735e-14,2.687265658495204e-08,0.21061356127060402,1.4424670993189584e-05,2.2498387408388895e-05,3.101272237525408e-09,4.5761327837967464e-11,3.677125295750453e-10,2.265889354740946e-07,7.2208087608551e-08,8.597853650573394e-11,1.2871282573424025e-09,2.2957246498118912e-07,4.436525620104806e-08,6.30045872442055e-11,6.5959777308272995e-09,1.1021339224572066e-06,1.1291817592049874e-06,6.429544698898755e-07,7.076947109019618e-15,1.737243075323813e-07,9.205467557294227e-11,6.578597792778095e-16,3.3612726570481466e-09,1.635687838194204e-18,2.6790788816875604e-11,2.085234641721918e-11,1.1161223147437984e-14,8.471979474825783e-15,1.6295296903292423e-12,7.683643896456114e-11,3.4563067466747164e-19,2.1736956277485733e-16,3.783113169555302e-10,5.1883277569058356e-14,2.622835370776579e-12,4.6301125402130323e-14
6.557390377290447e-05,0.9877968467145701,3.76,0.0,6.16931990015689e-05,0.016988839726040695,0.9706482832779693,6.621882764799037e-05,1.4330635879010811e-05,0.00014839684639810681,1.1340994677345325e-05,5.757282836756705e-11,0.04073610551780002,0.15955165952402386,0.4009714518622564,2.296874769054189e-05,0.010444026068476551,5.483899400409664e-09,2.13547083444114e-09,2.3072686923180675e-06,3.512763117082928e-09,1.1911760054613045e-05,0.522604983061351,2.8667721275194396e-06,4.7711810435723896e-11,2.0323850520780983e-06,0.0015406774162949899,8.459917653240759e-06,4.248042413331264e-06,1.6674150224506222e-05,9.130294247426477e-15,2.0514108996994204e-13,2.8380362704116335e-14,2.6700739715213972e-08,0.2107433105520312,1.4224398529798753e-05,2.2190956349718245e-05,3.0584126837946228e-09,4.512780571215551e-11,3.627283169403965e-10,2.267375860507349e-07,7.00757893104853e-08,8.342273417330333e-11,1.2878028177184384e-09,2.266889906952216e-07,4.3062287443313706e-08,6.214962300870376e-11,6.504731269105503e-09,1.0871456962318932e-06,1.1142505582640105e-06,6.238077607102847e-07,6.837907471617722e-15,1.739651277958842e-07,9.2102551606178e-11,6.581016217417231e-16,3.2623044402806944e-09,1.6362905960934943e-18,2.6004233955017336e-11,2.0231356834145885e-11,1.0967448743621348e-14,8.238600299290274e-15,1.6091349904775068e-12,7.457988953976281e-11,3.4575771563838834e-19,2.1739516810253265e-16,3.783025743146444e-10,5.1307040093587795e-14,2.6227747905101224e-12,4.5721365086823376e-14
6.561628016614807e-05,0.9877918134152511,3.76,0.0,6.0858267591311826e-05,0.01691882852634081,0.9706290667823185,6.542770101225143e-05,1.4142038444577906e-05,0.0001464068769144186,1.1294377019332475e-05,5.656666845012507e-11,0.04072712000623176,0.15955732436187806,0.401018775581088,2.265479050903978e-05,0.010437135302893197,5.408594270155891e-09,2.1007556543689384e-09,2.2742768846415787e-06,3.420671033199173e-09,1.1781677817255224e-05,0.5225222881452114,2.865380888921687e-06,4.708021208375205e-11,2.0054092271979605e-06,0.0015203035445368544,8.344842350956579e-06,4.189908509467739e-06,1.6452660615902664e-05,8.982468544404986e-15,2.0215488987774922e-13,2.7901352511323167e-14,2.6532320387569396e-08,0.2108727458229299,1.4027031396450367e-05,2.188791769562738e-05,3.016166084148864e-09,4.4503350512891e-11,3.578140433722276e-10,2.268854158641866e-07,6.800863785006626e-08,8.094540405523917e-11,1.2884712441354985e-09,2.2385046733068927e-07,4.1798906554535397e-08,6.130664212495202e-11,6.414790554123433e-09,1.0723702353146147e-06,1.0995235022436108e-06,6.05250751149903e-07,6.6069897574513456e-15,1.7420415889766903e-07,9.215031437576932e-11,6.58342124635364e-16,3.1663439495376164e-09,1.6368900294764909e-18,2.5241545103527342e-11,1.9629493715060907e-11,1.0777459520033504e-14,8.011924210856611e-15,1.5890539382644367e-12,7.239172380023435e-11,3.4588405300154805e-19,2.174206118494508e-16,3.782928447992108e-10,5.0738942787369776e-14,2.62270739318564e-12,4.515052168808884e-14
6.565865655939167e-05,0.9877867737145175,3.76,0.0,6.003542602550473e-05,0.016849655150568212,0.9706091969309362,6.464524213921821e-05,1.395595308009653e-05,0.00014444502368479926,1.1248327641181462e-05,5.558045863566681e-11,0.040718057573497106,0.1595626324738301,0.40106660179735315,2.234531637645906e-05,0.010430243145970467,5.334372705126773e-09,2.066693974746233e-09,2.2418084642806195e-06,3.331085287332913e-09,1.1653425852393738e-05,0.522439261907071,2.8639852205376294e-06,4.645721311716568e-11,1.978805856961869e-06,0.0015002103852346641,8.231399596583161e-06,4.1325980616552635e-06,1.6234209640818144e-05,8.83745209440268e-15,1.9921649137513556e-13,2.743160403227877e-14,2.6367322037432332e-08,0.21100186729950093,1.3832525941753523e-05,2.1589206376590923e-05,2.974523503173483e-09,4.3887830174949214e-11,3.5296870465655476e-10,2.2703243055455836e-07,6.600458239737636e-08,7.854403737124246e-11,1.289133590911292e-09,2.2105615256016357e-07,4.057387440506017e-08,6.047547422147104e-11,6.32613655284202e-09,1.0578043967470692e-06,1.084997743977691e-06,5.872647382517599e-07,6.384433240287937e-15,1.7444141297739146e-07,9.219796369605753e-11,6.585812977813524e-16,3.0732972829906996e-09,1.637486162579034e-18,2.450195243018263e-11,1.9046150440997445e-11,1.0591173605541982e-14,7.791753852147157e-15,1.5692814937184603e-12,7.026984789437586e-11,3.460096918999222e-19,2.1744589275711185e-16,3.782821401862263e-10,5.017886709576205e-14,2.622633259766234e-12,4.45884514398337e-14
6.570103295263526e-05,0.9877817277659519,3.76,0.0,5.922448317818589e-05,0.016781307712777437,0.970588686540208,6.38713824203563e-05,1.3772347062302808e-05,0.000142510865781865,1.1202838255183456e-05,5.4613752825640635e-11,0.04070891970053019,0.15956758851925334,0.40111491995229154,2.2040258726962105e-05,0.010423349857181465,5.261218357060536e-09,2.033271555854696e-09,2.2098540170092184e-06,3.243935172919293e-09,1.1526977448113374e-05,0.5223559133347062,2.862585237805363e-06,4.584269468479078e-11,1.9525696377363148e-06,0.0014803939454915392,8.119565442948928e-06,4.0760991570058336e-06,1.6018754876009494e-05,8.695185515624661e-15,1.9632501968510906e-13,2.6970918139867597e-14,2.6205670092707257e-08,0.2111306752061017,1.3640839181666324e-05,2.1294758306643745e-05,2.933476133907926e-09,4.3281114524955256e-11,3.4819131179327557e-10,2.2717863570132782e-07,6.406163834897336e-08,7.621611440691855e-11,1.289789911802789e-09,2.183053170970353e-07,3.9385991617665795e-08,5.965595106028956e-11,6.238750508073395e-09,1.04344508588886e-06,1.0706704756991828e-06,5.698316261731836e-07,6.170094036590576e-15,1.7467690212436388e-07,9.224549938561263e-11,6.588191509122231e-16,2.983073529742084e-09,1.6380790192080445e-18,2.3784697887972434e-11,1.8480740076921775e-11,1.0408510854022992e-14,7.577862909785677e-15,1.5498126837132786e-12,6.821219907828532e-11,3.4613463739239144e-19,2.1747100968600176e-16,3.7827047206130416e-10,4.962669598367961e-14,2.6225524699069332e-12,4.403501298360195e-14
6.574340934587886e-05,0.9877766757204045,3.76,0.0,5.842525134153406e-05,0.01671377450282361,0.9705675482269903,6.310605297568733e-05,1.359118805293683e-05,0.00014060398905174374,1.1157900702412965e-05,5.3666115980747514e-11,0.04069970784498177,0.15957219708948997,0.40116371965229874,2.173955202024291e-05,0.010416455690166651,5.189115138021237e-09,2.000474510631963e-09,2.1784043233935504e-06,3.1591520558811355e-09,1.1402306293230083e-05,0.5222722512734281,2.861181054431202e-06,4.523654067156121e-11,1.926695342516629e-06,0.0014608502900007618,8.009316299606418e-06,4.020400054221464e-06,1.5806254485094545e-05,8.55561062419189e-15,1.9347963225234713e-13,2.6519097473159142e-14,2.604729059013671e-08,0.21125916977515374,1.3451928789509538e-05,2.1004510368672103e-05,2.893015312573406e-09,4.2683075555612894e-11,3.4348089068126804e-10,2.2732403682258319e-07,6.217788475447918e-08,7.395948788963936e-11,1.290440260013494e-09,2.1559724445316592e-07,3.823409720668526e-08,5.884790681016671e-11,6.152613958871635e-09,1.0292892556361738e-06,1.0565389285333433e-06,5.529339061477305e-07,5.962836800980012e-15,1.7491063837681717e-07,9.229292128159488e-11,6.590556935721739e-16,2.8955846735858374e-09,1.6386686232420646e-18,2.3089156520484206e-11,1.7932694705350454e-11,1.0229391757173169e-14,7.370085047647072e-15,1.5306426347498908e-12,6.621673868857885e-11,3.462588945589408e-19,2.1749596176761754e-16,3.7825785182245713e-10,4.908231473533701e-14,2.622465101947288e-12,4.349006829386757e-14
6.578578573912246e-05,0.9877716177260425,3.76,0.0,5.7637546153577594e-05,0.016647043983736797,0.9705457944115788,6.23491846848206e-05,1.3412444095708353e-05,0.0001387239859935487,1.111350695061857e-05,5.2737123818242936e-11,0.04069042344156718,0.15957646270888726,0.4012129906665028,2.144313172504799e-05,0.010409560892855696,5.118047215806374e-09,1.9682892948224356e-09,2.147450354152424e-06,3.0766693111566023e-09,1.1279386471118435e-05,0.5221882844281344,2.859772782408945e-06,4.4638635896761463e-11,1.901177819840271e-06,0.0014415755402357384,7.900628927640292e-06,3.96548918127557e-06,1.5596667210940544e-05,8.418670120631747e-15,1.9067953229311992e-13,2.6075953017913852e-14,2.5892112210341628e-08,0.21138735124704724,1.3265753086114271e-05,2.0718400400032253e-05,2.853132484318227e-09,4.209358680360014e-11,3.388364796643335e-10,2.2746863937221767e-07,6.035146270925575e-08,7.177191267147317e-11,1.291084688200024e-09,2.12931230700364e-07,3.711706734550341e-08,5.8051178175678283e-11,6.067708680845504e-09,1.015333905654302e-06,1.042600371995616e-06,5.365546371573717e-07,5.763008831588527e-15,1.7514263372119433e-07,9.234022922149871e-11,6.592909352741983e-16,2.810745499411959e-09,1.639254998238765e-18,2.2414634108816023e-11,1.7401464854521986e-11,1.005374016471032e-14,7.168254017473354e-15,1.5117665602989313e-12,6.42815690569852e-11,3.463824683965861e-19,2.1752074783811064e-16,3.782442906837189e-10,4.854561002342201e-14,2.6223712330013e-12,4.2953480735188956e-14
6.582816213236605e-05,0.9877665539283991,3.76,0.0,5.686118652778004e-05,0.01658110478913476,0.970523437320636,6.160070821704201e-05,1.3236083613221005e-05,0.00013687045564132565,1.1069649092150067e-05,5.1826362517420974e-11,0.04068106790240948,0.15958038983582148,0.40126272292437176,2.1150934302979393e-05,0.01040266570758687,5.047999009658395e-09,1.936702697565181e-09,2.116983265644117e-06,2.9964222613179986e-09,1.1158192453644062e-05,0.5221040213653347,2.858360532039141e-06,4.4048865955150794e-11,1.8760119927141087e-06,0.0014225658736501034,7.79348043443287e-06,3.9113551331045376e-06,1.538995236815375e-05,8.284308671133443e-15,1.8792389584865081e-13,2.5641300186963557e-14,2.5740065866897493e-08,0.21151521987004634,1.3082271030100643e-05,2.043636717824322e-05,2.8138192127549165e-09,4.151252353464268e-11,3.3425713145830254e-10,2.276124487459478e-07,5.858057334638239e-08,6.965102599566069e-11,1.2917232484755975e-09,2.1030658423742975e-07,3.603381421213743e-08,5.72656038802936e-11,5.9840167070861e-09,1.0015760816238824e-06,1.0288521134945917e-06,5.20677427232394e-07,5.570748923201166e-15,1.7537290009147125e-07,9.238742304302885e-11,6.595248854818831e-16,2.728473503345949e-09,1.6398381672261552e-18,2.17604128005012e-11,1.6886518862816806e-11,9.881481837141728e-15,6.972155339269638e-15,1.4931797298227489e-12,6.240483306613044e-11,3.4650536379638655e-19,2.1754536680777527e-16,3.7822979967875576e-10,4.8016469757396656e-14,2.6222709389597614e-12,4.2425115674470316e-14
