Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22)
1.9486748669793813e-05,0.774264841816828,3.76,0.0,0.717720297456933,0.9993670334563949,0.0005398812199844668,2.952869202192149e-16,1.895324255796872e-11,0.0014129375491700208,0.0002410240747821541,1.1694999979302685e-07,1.0437232681873559e-05,7.808240862042603e-06,0.0003095137814622624,0.0002147980316991923,2.433531678899033e-06,7.751840172949195e-08,6.24674872293585e-08,1.0395579120790536e-05,2.6160494096204113e-05,7.388636141794616e-08,7.3843907926108366e-06,4.2826130227564295e-06,4.42359993756585e-14,2.1712311926527423e-10,7.604041618127046e-09
1.9853360686203057e-05,0.7742665058626306,3.76,0.0,0.7176743906120715,0.9993515702773874,0.0005590184896670767,3.0565017607240756e-16,1.9378139198558822e-11,0.0014445432044379665,0.00024198268975906637,1.1956626428308077e-07,1.0615290052900978e-05,7.905635279029109e-06,0.00031867044904303074,0.00022389430455262732,2.4685201913150287e-06,7.943422024259103e-08,6.539377548401645e-08,1.1085247148213016e-05,2.7818184484050968e-05,7.795463930475271e-08,7.87852674497023e-06,4.31120655486981e-06,4.717078981937066e-14,2.352721269266049e-10,8.391187174136008e-09
2.02199727026123e-05,0.7742681796812448,3.76,0.0,0.7176280108423102,0.9993359143409686,0.0005784790950081765,3.161884390494016e-16,1.9803713997489103e-11,0.0014761967152349261,0.0002428638040039946,1.2218639830254325e-07,1.0792845659014814e-05,8.003033453618627e-06,0.00032794741213554985,0.00023318789176950816,2.503484053490543e-06,8.134556625196331e-08,6.839759500898276e-08,1.1806857374901212e-05,2.9545749978615543e-05,8.216827823529053e-08,8.396350564717865e-06,4.338078179153391e-06,5.0241509877375626e-14,2.5456664285314586e-10,9.243540310519758e-09
2.0586584719021546e-05,0.7742698629266714,3.76,0.0,0.7175811598448084,0.9993200632366527,0.0005982621237288137,3.269015485981457e-16,2.0229884934925797e-11,0.0015078919315492524,0.00024367018041593648,1.2480988984154e-07,1.0969891994650455e-05,8.10045443230218e-06,0.00033734488790408283,0.00024267820920445676,2.538425321928871e-06,8.325169593705136e-08,7.147918291554554e-08,1.2561242643697614e-05,3.1344524486652206e-05,8.652943121644164e-08,8.938556122977167e-06,4.363279291287959e-06,5.345170388367816e-14,2.750554350560755e-10,1.0165180494860575e-08
2.095319673543079e-05,0.774271555262113,3.76,0.0,0.7175338392943412,0.9993040146224552,0.0006183666517788642,3.377893715511287e-16,2.065657160318261e-11,0.0015396228240946162,0.00024440454631085825,1.274362369033663e-07,1.1146422728061805e-05,8.19791724902404e-06,0.00034686311477139046,0.0002523646109051531,2.5733461041967284e-06,8.515190578956209e-08,7.463874704021538e-08,1.3349237933626e-05,3.3215818160668e-05,9.104020897444944e-08,9.505843696713731e-06,4.386861332803717e-06,5.6804925271538664e-14,2.967882823270062e-10,1.116035933490204e-08
2.1319808751840034e-05,0.7742732563601494,3.76,0.0,0.7174860508418609,0.9992877662243504,0.0006387917454727947,3.4885180390792e-16,2.1083695232370395e-11,0.0015713834862250422,0.00024506959195215255,1.300649476644448e-07,1.1322432678164454e-05,8.295440917693259e-06,0.00035650235235549577,0.00026224639138171084,2.6082485575206196e-06,8.704553245978799e-08,7.787646669937274e-08,1.4171680042035828e-05,3.516091643896951e-05,9.570267951309625e-08,1.0098919770061108e-05,4.408875713586768e-06,6.03047352209826e-14,3.19815966473675e-10,1.2233504113333284e-08
2.168642076824928e-05,0.7742749659028973,3.76,0.0,0.7174377961131113,0.9992713158356734,0.0006595364635800073,3.6008877247931875e-16,2.151117871385582e-11,0.0016031681356849087,0.00024566796915287235,1.3269554062057153e-07,1.1497917789391878e-05,8.393044423886333e-06,0.00036626288139958424,0.00027232278787708603,2.643134887122075e-06,8.893195251074554e-08,8.119249347038662e-08,1.5029407275093172e-05,3.718107913349436e-05,1.0051886776402722e-07,1.0718496836825048e-05,4.429373737568206e-06,6.395470134183072e-14,3.4419026446979943e-10,1.3389221295903305e-08
2.2053032784658523e-05,0.7742766835821573,3.76,0.0,0.7173890767072915,0.999254661316476,0.0006805998593663118,3.7150023639100645e-16,2.1938946621517162e-11,0.0016349711161930678,0.00024620228995180903,1.3532754471937653e-07,1.1672875104704858e-05,8.490746715822518e-06,0.00037614500369416085,0.00028259298263402614,2.6780073443122917e-06,9.081058208459842e-08,8.458695199661103e-08,1.5923259146890267e-05,3.9277539566050866e-05,1.0549075532635003e-07,1.1365293204454331e-05,4.448406531614916e-06,6.77583963934081e-14,3.699639405579652e-10,1.4632300012622629e-08
2.2419644801067768e-05,0.7742784090995489,3.76,0.0,0.7173398941957803,0.9992378005928296,0.0007019809825833148,3.830861884451999e-16,2.236692523079098e-11,0.0016667868988606916,0.00024667512536518673,1.3796049947896305e-07,1.1847302736897254e-05,8.588566694692842e-06,0.00038614904199066926,0.00029305610515425177,2.712868224366713e-06,9.26808764859572e-08,8.805994081367207e-08,1.6854076087417588e-05,4.1451503753458476e-05,1.1062028029245437e-07,1.2040032799751904e-05,4.466024977638788e-06,7.171939704197044e-14,3.971907383424044e-10,1.5967715511941816e-08
2.3152868833886256e-05,0.7742818825049737,3.76,0.0,0.7172401459950094,0.9992034525619636,0.0007456926041460396,4.0678170363904564e-16,2.3223228256770847e-11,0.0017304353989960294,0.00024744641223470445,1.4322747248487208e-07,1.2194566569016497e-05,8.784635021797261e-06,0.0004065242617923364,0.0003145574012183034,2.782564639717072e-06,9.63944737812813e-08,9.524177797882884e-08,1.882996980935905e-05,4.603662651806353e-05,1.213597768379248e-07,1.3476264331367193e-05,4.497220751511943e-06,8.012763424628023e-14,4.5622352353695644e-10,1.8936408911563414e-08
2.3812770463422897e-05,0.774285032587979,3.76,0.0,0.7171488039456666,0.9991718146338004,0.0007861101535977474,4.287050743753412e-16,2.3993917358931587e-11,0.0017877100154986194,0.00024795520327129303,1.479665997161519e-07,1.250529437938929e-05,8.961687290927517e-06,0.00042528257574058316,0.00033455864702251336,2.845275660805068e-06,9.970352358039893e-08,1.0197448914209687e-07,2.0743134845851676e-05,5.043981360242664e-05,1.3158299410882346e-07,1.4871809288134488e-05,4.520963095091949e-06,8.826895230503312e-14,5.148816374095656e-10,2.1977867705335784e-08
2.447267209295954e-05,0.7742882038868746,3.76,0.0,0.7170559844784585,0.9991394792837921,0.0008275423991785363,4.511953281041431e-16,2.476422188443476e-11,0.0018449460628177398,0.00024830277578970607,1.527021384083423e-07,1.2814322231391506e-05,9.1394115428444e-06,0.00044444186379279246,0.00035516926586383866,2.9079866149574952e-06,1.0297882651178005e-07,1.0896206847307146e-07,2.2789150027758044e-05,5.511154523311926e-05,1.4234510769373532e-07,1.6369385574645866e-05,4.540896580974238e-06,9.697562038665361e-14,5.791276235517122e-10,2.5404738894161203e-08
2.513257372249618e-05,0.7742913950283608,3.76,0.0,0.7169616956061439,0.999106436696132,0.0008699839128514842,4.742537673496738e-16,2.5533775105774143e-11,0.0019021160293395134,0.0002485025047639054,1.5743179586449543e-07,1.3121673518019307e-05,9.317914861591061e-06,0.00046400475111472756,0.0003763825654994977,2.9707121341121535e-06,1.0621854056833413e-07,1.1620426116162169e-07,2.497291477184488e-05,6.005777827525106e-05,1.5365585333390736e-07,1.7973393556673333e-05,4.557301331105232e-06,1.0626848957967064e-13,6.493093085172967e-10,2.9253213384567204e-08
2.579247535203282e-05,0.7742946047508127,3.76,0.0,0.7168659449697149,0.9990726776777908,0.0009134293674696082,4.97882108192737e-16,2.6302228919100556e-11,0.001959193796872392,0.00024856726237727805,1.6215339507671542e-07,1.3427380148937615e-05,9.497302931191683e-06,0.0004839740724083232,0.0003981914733004175,3.0334670883709804e-06,1.0942117813207031e-07,1.23700608838219e-07,2.7299318087439944e-05,6.528413514877869e-05,1.6552452206518592e-07,1.968827795686883e-05,4.570450604337032e-06,1.1616836679483777e-13,7.257841999679319e-10,3.356170227569138e-08
2.6452376981569462e-05,0.7742978319004125,3.76,0.0,0.7167687398254433,0.9990381936388206,0.0009578735636475049,5.220824829050181e-16,2.7069253842862304e-11,0.0020161546402998635,0.0002485094078507864,1.6686487471065405e-07,1.373148184737237e-05,9.677679809265301e-06,0.0005043528684186338,0.00042058857455528774,3.0962665260752286e-06,1.1258558836766576e-07,1.314504665783971e-07,2.977323468096306e-05,7.079589674560567e-05,1.7795996853497328e-07,2.151852466397717e-05,4.580610055202345e-06,1.2669599819143953e-13,8.089193612999445e-10,3.8370897805952534e-08
2.7112278611106104e-05,0.7743010754341856,3.76,0.0,0.7166700870342965,0.9990029765717198,0.00100331145424726,5.468574368654026e-16,2.783453894959753e-11,0.0020729752222087582,0.00024834077994705426,1.7156428867146427e-07,1.4034025431249386e-05,9.859147699564171e-06,0.0005251443820356009,0.00044356614937795093,3.159125612343705e-06,1.1571093784245224e-07,1.3945301998918746e-07,3.239952139884065e-05,7.659799697062353e-05,1.9097062121679506e-07,2.3468657667609197e-05,4.588037096595121e-06,1.3787205404374575e-13,8.990912920264675e-10,4.3723833531489747e-08
2.7772180240642745e-05,0.7743043344177872,3.76,0.0,0.716569993053683,0.9989670190300128,0.001049738166498035,5.722099239675374e-16,2.859779173511658e-11,0.0021296335828202406,0.00024807269202368115,1.7624980527894318e-07,1.4335064094598672e-05,1.0041806733208593e-05,0.0005463520539953282,0.00046711620812499825,3.222059566765178e-06,1.1879669065365332e-07,1.4770730205285247e-07,3.518301399767865e-05,8.26950188202734e-05,2.045644936670822e-07,2.554323612301216e-05,4.592980362450737e-06,1.4971711500023574e-13,9.966858175047787e-10,4.966594380930594e-08
2.8432081870179386e-05,0.7743076080255555,3.76,0.0,0.7164684639315263,0.9989303141061417,0.0010971490217157364,5.981432985838435e-16,2.9358737926537435e-11,0.002186109125356114,0.0002477159295978465,1.809197060626692e-07,1.4634656699430945e-05,1.0225754762264877e-05,0.0005679795181887686,0.0004912305252194483,3.2850836028411263e-06,1.2184258831479268e-07,1.562122094723546e-07,3.812852424366078e-05,8.909119198113596e-05,2.1874919697142672e-07,2.774685155105205e-05,4.59567926728378e-06,1.622516597440337e-13,1.102097990102218e-09,5.624512261877801e-08
2.9091983499716027e-05,0.7743108955390026,3.76,0.0,0.7163655053025497,0.9988928554088342,0.0011455395526914047,6.246613017390281e-16,3.011712123462333e-11,0.00224238259723029,0.0002472807502703926,1.855723842089031e-07,1.4932867080012115e-05,1.041108716419601e-05,0.0005900305966038263,0.0005159006713111347,3.348212870080566e-06,1.248486285423135e-07,1.6496651871535368e-07,4.124083732832366e-05,9.579039185746685e-05,2.335319534403365e-07,3.0084125175135064e-05,4.5963636560556865e-06,1.7549605399985934e-13,1.2157319981128357e-09,6.3511781798196e-08
2.975188512925267e-05,0.7743141963454864,3.76,0.0,0.7162611223866754,0.9988546370400724,0.0011949055188037643,6.517680469013321e-16,3.0872703054705385e-11,0.002298436067383639,0.00024677688588187484,1.9020634268641596e-07,1.5229763362068089e-05,1.0597896658933377e-05,0.0006125092939246026,0.0005411180437122999,3.4114623974906436e-06,1.2781504415664507e-07,1.7396890162124594e-07,4.4524709591589815e-05,0.00010279613995656387,2.489196109243298e-07,3.255970539714655e-05,4.595253538864494e-06,1.8947054084861294e-13,1.338001083103761e-09,7.15189087552466e-08
3.041178675878931e-05,0.7743175099363325,3.76,0.0,0.7161553199894342,0.9988156535717991,0.0012452429189244712,6.794680046019583e-16,3.162526212008077e-11,0.0023542529000843736,0.0002462135467563417,1.9482019207807513e-07,1.5525417304138058e-05,1.07862731431435e-05,0.0006354197918132977,0.0005668738950735796,3.474847039223134e-06,1.3074228269629045e-07,1.8321794020821784e-07,4.7984866540476825e-05,0.00011011160555139354,2.649186575576255e-07,3.517826541256352e-05,4.592558905152422e-06,2.0419523230042992e-13,1.4693274696494655e-09,8.032212371284736e-08
3.107168838832595e-05,0.774320835904802,3.76,0.0,0.7160481025042773,0.9987759000224691,0.0012965480021893217,7.077659816186717e-16,3.2374594112078207e-11,0.0024098177254909393,0.00024559942789506236,1.9941264814193112e-07,1.5819903666981582e-05,1.0976303543696292e-05,0.000658766442904856,0.0005931593602833936,3.538381424531311e-06,1.3363098538396606e-07,1.9271214091279824e-07,5.162600115203799e-05,0.00011773960854671124,2.815352371318702e-07,3.794450096386182e-05,4.588479612255194e-06,2.1969010207748274e-13,1.610142304403062e-09,8.99797365500068e-08
3.173159001786259e-05,0.7743241739437468,3.76,0.0,0.7159394739166582,0.9987353718335558,0.0013488172767321133,7.366671004553867e-16,3.312051123131325e-11,0.0024651164073035267,0.0002449427169684169,2.0398252912964458e-07,1.6113299613755846e-05,1.1168071688728866e-05,0.0006825537645487428,0.0006199654815884983,3.6020799119240904e-06,1.3648196659314147e-07,2.0244994827534716e-07,5.545277244728965e-05,0.0001256826234671562,2.9877516472540215e-07,4.0863128230684804e-05,4.583205342506738e-06,2.359749795500069e-13,1.7608856018570347e-09,1.0055280329639145e-07
3.239149164739923e-05,0.7743275238430618,3.76,0.0,0.7158294378097391,0.99869406484612,0.0014020475164894448,7.661767798651728e-16,3.386284173410209e-11,0.0025201360078379487,0.00024425110394640825,2.0852875289043746e-07,1.6405684142317596e-05,1.13616581971224e-05,0.0007067864323328523,0.0006472832319458747,3.665956546515475e-06,1.392961948627984e-07,2.1242975765669326e-07,5.946980432220595e-05,0.000133942784482046,3.1664394221717153e-07,4.393888185429236e-05,4.576915622794002e-06,2.530695447664986e-13,1.9220062004929083e-09,1.1210518233333156e-07
3.3051393276935864e-05,0.7743308854869231,3.76,0.0,0.7157179973715786,0.9986519752775452,0.0014562357661908423,7.963007106355932e-16,3.460142943864e-11,0.002574864750853795,0.00024353179220229244,2.1305033378697888e-07,1.669713755181966e-05,1.1557140389566652e-05,0.0007314692734258799,0.000675103536631934,3.73002502142334e-06,1.4207477359302492e-07,2.2264992717994278e-07,6.368168462017387e-05,0.0001425218913781515,3.351467738766104e-07,4.717651309266104e-05,4.569779900485102e-06,2.709933245117025e-13,2.0939617290742485e-09,1.2470359035736667e-07
3.37112949064725e-05,0.7743342588508544,3.76,0.0,0.7156051554036555,0.9986090996985284,0.001511379344652303,8.270448322341332e-16,3.5336133205593507e-11,0.0026292919824589204,0.00024279151092548108,2.1754637945057553e-07,1.698774094652678e-05,1.1754592219872081e-05,0.0007566072597761917,0.000703417293143662,3.7942986442308304e-06,1.4481892231737322e-07,2.331087890940399e-07,6.809296443002239e-05,0.00015142141639256176,3.54288581959521e-07,5.0580788102417555e-05,4.561957669914024e-06,2.8976568932450423e-13,2.2772185789321115e-09,1.3841765816228706e-07
3.437119653600914e-05,0.7743376439986378,3.76,0.0,0.715490914330574,0.9985654350104135,0.0015674758464973356,8.58415312363299e-16,3.6066826396750015e-11,0.0026834081304049563,0.00024203652868260065,2.220160874026974e-07,1.7277575778305673e-05,1.195408422451519e-05,0.0007822055012049649,0.0007322153894358817,3.858790307923019e-06,1.475299602435629e-07,2.4380466012369367e-07,7.270815759417017e-05,0.00016064251181911802,3.7407402186851274e-07,5.415648634342177e-05,4.553598643800822e-06,3.094058514101537e-13,2.47225188354035e-09,1.5331998628679972e-07
3.503109816554578e-05,0.7743410410791054,3.76,0.0,0.7153752762108038,0.9985209784229434,0.0016245231424328558,8.904185222910414e-16,3.679339631583761e-11,0.0027372046620772637,0.00024127266796850947,2.2645874156667612e-07,1.75667234269793e-05,1.2155683492603177e-05,0.0008082692384301293,0.0007614887205509778,3.923512465749535e-06,1.5020928970299143e-07,2.5473585090585843e-07,7.75317404108195e-05,0.00017018601830336258,3.945074969369693e-07,5.790839910095293e-05,4.544842964109472e-06,3.2993286337859963e-13,2.6795455072408046e-09,1.6948620057140898e-07
3.5690999795082416e-05,0.7743444503228273,3.76,0.0,0.7152582427483049,0.9984757274324969,0.0016825193782065825,9.23061013498571e-16,3.751574363595271e-11,0.0027906740414692,0.00024050532059233644,2.3087370869402508e-07,1.7855264818164075e-05,1.2359453655332893e-05,0.0008348038360571164,0.0007912282037014616,3.988477110513356e-06,1.5285837992876943e-07,2.6590067488587627e-07,8.256815151377123e-05,0.00018005247374210516,4.155931730216337e-07,6.184132812021246e-05,4.535821446994074e-06,3.513656177386112e-13,2.89959203974593e-09,1.8699500766969645e-07
3.6350901424619054e-05,0.7743478720387212,3.76,0.0,0.7151398153049003,0.9984296798008734,0.0017414629723711422,9.563494989246827e-16,3.8233781816704065e-11,0.00284380968541762,0.00023973946374855889,2.3526043472979254e-07,1.814328007957165e-05,1.2565454891826792e-05,0.0008618147755715949,0.0008214247918694283,4.0536957584694645e-06,1.5547875370494986e-07,2.772974562685701e-07,8.782179191425688e-05,0.00019024212270558197,4.373349925436723e-07,6.596008434799659e-05,4.5266558567295175e-06,3.737228470814342e-13,3.132892795317114e-09,2.0592825055394673e-07
3.701080305415569e-05,0.7743513066106062,3.76,0.0,0.7150199949132537,0.9983828335346817,0.001801352612980039,9.90290830090745e-16,3.8947436514466486e-11,0.002896605919364066,0.00023897967662938276,2.396184411373852e-07,1.8430848235392985e-05,1.277374395289129e-05,0.0008893076483676478,0.0008520694859964462,4.119179437234673e-06,1.5807197413789778e-07,2.889245369747074e-07,9.329702518908566e-05,0.0002007549263029015,4.597366878672165e-07,7.026948677600957e-05,4.517459203834645e-06,3.970231248875453e-13,3.379957819383196e-09,2.2637096405036938e-07
3.767070468369233e-05,0.7743547544937239,3.76,0.0,0.7148987822903158,0.9983351868653755,0.0018621872533384125,1.024891975722664e-15,3.965664498986187e-11,0.002949057932889564,0.00023823015744218754,2.4394732120337894e-07,1.871804693650091e-05,1.2984374201552809e-05,0.0009172881488427671,0.0008831533458380312,4.184938677381674e-06,1.6063963118511296e-07,3.0078028312424146e-07,9.899817779925801e-05,0.00021159057241485247,4.828017943228755e-07,7.477436138000434e-05,4.508336062915093e-06,4.2128486688852513e-13,3.641305900905938e-09,2.484114304397793e-07
3.833060631322897e-05,0.7743582162112392,3.76,0.0,0.7147761778511226,0.9982867382299744,0.0019239661069258818,1.0601600065173085e-15,4.036135551496102e-11,0.0030011617352507162,0.00023749474070410156,2.4824673634324547e-07,1.9004952224996458e-05,1.3197395666078119e-05,0.0009457620675886357,0.0009146674995555131,4.250983507800108e-06,1.6318333153411623e-07,3.12863090735974e-07,0.00010492953952448009,0.00022274848622183833,5.065336626553129e-07,7.947954014916302e-05,4.499382906055435e-06,4.4652633292205546e-13,3.9174645870413385e-09,2.721412351548598e-07
3.8990507942765605e-05,0.7743616923507467,3.76,0.0,0.7146521817228223,0.998237486252507,0.0019866886416031546,1.0961020754873764e-15,4.106152678257715e-11,0.003052914111126756,0.0002367769146943023,2.5251641242386804e-07,1.929163833260936e-05,1.3412855107374672e-05,0.0009747352847044421,0.0009466031521257356,4.317323454610175e-06,1.6570468890268568e-07,3.251713904058143e-07,0.00011109536399950006,0.00023422784095845708,5.309354706830709e-07,8.438986020022307e-05,4.490688447897187e-06,4.727656292207744e-13,4.208970203080063e-09,2.976553225999852e-07
3.965040957230224e-05,0.7743651835607993,3.76,0.0,0.7145267937588258,0.998187429726196,0.002050354573210147,1.1327253997935192e-15,4.175712732128236e-11,0.003104312576771883,0.0002360798389533032,2.567561361182157e-07,1.9578177511270743e-05,1.3630796100190561e-05,0.0010042137632575048,0.0009789515926474082,4.383967543185538e-06,1.6820531322090433e-07,3.377036515782407e-07,0.00011749986933797802,0.0002460275688301527,5.56010234533563e-07,8.951016297076792e-05,4.482333998860355e-06,5.000207110736462e-13,4.5163678790690875e-09,3.250520521221277e-07
4.031031120183888e-05,0.7743686905474662,3.76,0.0,0.7144000135529762,0.9981365675964076,0.002114963858658055,1.1700372501122625e-15,4.244813491810263e-11,0.0031553553367492477,0.00023540636172753724,2.609657513094583e-07,1.9864639893161728e-05,1.3851259121991952e-05,0.0010342035429129273,0.0010117042006166635,4.450924303005839e-06,1.7068680349353682e-07,3.5045838626036215e-07,0.0001241472388309795,0.0002581463720315801,5.817608193118508e-07,9.484529348622452e-05,4.474393823288288e-06,5.283093858045645e-13,4.840211577099234e-09,3.544332541584617e-07
4.097021283137552e-05,0.7743722140709361,3.76,0.0,0.7142718404536486,0.9980848989443775,0.0021805166886101884,1.2080449346226885e-15,4.313453605016969e-11,0.0032060412414030804,0.00023475903726684184,2.651451555562204e-07,2.015109337829719e-05,1.4074281651595956e-05,0.0010647107337510247,0.0010448524512509467,4.518201775119039e-06,1.7315074158661473e-07,3.634341517372759e-07,0.00013104162170817632,0.00027058273381059557,6.081899489122832e-07,0.00010040009969533021,4.466935499617146e-06,5.576493160184126e-13,5.181064120378337e-09,3.8590428657840303e-07
4.1630114460912156e-05,0.7743757549421957,3.76,0.0,0.7141422735776985,0.9980324229717233,0.0022470134798393735,1.246755784572165e-15,4.38163253284115e-11,0.0032563697452081533,0.00023414014289174987,2.692942966288249e-07,2.0437603548277092e-05,1.429989827884157e-05,0.001095741510289512,0.0010783879199383263,4.585807521954703e-06,1.755986837527751e-07,3.766295529215572e-07,0.00013818713394959223,0.00028333492952601605,6.353002154446313e-07,0.00010617943186903068,4.460020279982924e-06,5.880580230624606e-13,5.539497230436401e-09,4.1957409124075986e-07
4.2290016090448794e-05,0.7743793140197617,3.76,0.0,0.7140113118241833,0.9979791389857431,0.0023144548673439116,1.2861771489763102e-15,4.4493504954811304e-11,0.0033063408661197714,0.00023355169575657453,2.7341316912993143e-07,2.0724233604112762e-05,1.4528140817441013e-05,0.0011273021057246347,0.0011123022858784493,4.653748639200377e-06,1.7803215596189807e-07,3.9004324440745306e-07,0.00014558785913699896,0.0002964010376517084,6.630940881767704e-07,0.00011218814205794774,4.453703446965685e-06,6.195528906559241e-13,5.916091565507106e-09,4.555552507886207e-07
4.294991771998543e-05,0.7743828922065008,3.76,0.0,0.7138789538877938,0.9979250463855018,0.0023828416962975423,1.3263163817738274e-15,4.516608419337522e-11,0.0033559551460303747,0.00023299546924310087,2.775018112076465e-07,2.101104432549613e-05,1.4759038422463777e-05,0.0011593988064021044,0.0011465873349873566,4.722031769368837e-06,1.8045265098245087e-07,4.036739315981631e-07,0.00015324784933549445,0.0003097789506838954,6.915739215272106e-07,0.00011843108360367934,4.448034665451638e-06,6.521511686484526e-13,6.311436756109076e-09,4.939640456953847e-07
4.360981934952207e-05,0.7743864904465445,3.76,0.0,0.7137451982719395,0.9978701446486975,0.0024521750139011897,1.3671808307964118e-15,4.583407885732582e-11,0.003405213612422671,0.00023247300892834406,2.8156030136571126e-07,2.129809404950196e-05,1.4992617716395194e-05,0.0011920379465271743,0.0011812349621376011,4.790663116796376e-06,1.82861621851826e-07,4.175203714654246e-07,0.00016117112599549395,0.00032346638591258396,7.207419627517181e-07,0.00012491311069948554,4.4430583278712e-06,6.858699768661224e-13,6.726131449139041e-09,5.34920511574839e-07
4.426972097905871e-05,0.7743901097222934,3.76,0.0,0.7136100433014394,0.9978144333192983,0.0025224560611974227,1.4087778385458712e-15,4.649751081386975e-11,0.0034541177412942582,0.00023198564807810708,2.855887553805221e-07,2.158543866722113e-05,1.5228902914695174e-05,0.001225225903120932,0.0012162371727899442,4.859648463953371e-06,1.852604789757363e-07,4.3158137328064214e-07,0.0001693616808662973,0.0003374608960221613,7.506003593422449e-07,0.0001316390779962456,4.438813891316294e-06,7.207263090059661e-13,7.1607833559281784e-09,5.78548496774053e-07
4.4929622608595346e-05,0.7743937510515173,3.76,0.0,0.7134734871347799,0.9977579119959396,0.0025936862649027412,1.451114731515196e-15,4.715640750554747e-11,0.0035026694214144497,0.0002315345226258471,2.8958732333026764e-07,2.187313163625072e-05,1.5467915950958952e-05,0.0012589690912265836,0.0012515860840783843,4.9289931887337855e-06,1.876505902414645e-07,4.458557985420537e-07,0.00017782347691416167,0.00035175987949027547,7.811511653529421e-07,0.0001386138402496411,4.435336205271673e-06,7.567370365497794e-13,7.616009293109696e-09,6.249757202611556e-07
4.558952423813198e-05,0.7743974154845762,3.76,0.0,0.7133355277759068,0.9977005803210621,0.002665867229306404,1.49419881126359e-15,4.7810801490058215e-11,0.00355087091996126,0.00023112058560381573,2.9355618673598526e-07,2.216122400670734e-05,1.5709676608783248e-05,0.0012932739593684824,0.001287273925412655,4.998702282369162e-06,1.9003327605865215e-07,4.6034256048408936e-07,0.00018656044923754972,0.00036636059075772506,8.123963474656674e-07,0.0001458422520047391,4.432655828925399e-06,7.939189126670579e-13,8.092435230751386e-09,6.743338298160627e-07
4.624942586766862e-05,0.774401104101744,3.76,0.0,0.7131961630855269,0.9976424379707757,0.002739000728278019,1.5380373622797728e-15,4.846073000004987e-11,0.0035987248495738693,0.00023074462100043005,2.974955558210263e-07,2.2449764459211904e-05,1.5954202650477515e-05,0.0013281469852650081,0.001323293038643016,5.068780367921591e-06,1.9240980741109082e-07,4.7504062379886306e-07,0.0001955765059726488,0.00038126015014573213,8.443377910782814e-07,0.00015332916731457662,4.430799337215133e-06,8.322885760759063e-13,8.590696348558971e-09,7.267584605381715e-07
4.690932749720526e-05,0.7744048180106318,3.76,0.0,0.713055390791897,0.9975834846454272,0.002813088697420365,1.5826376423661905e-15,4.910623452084293e-11,0.003646234136843472,0.00023040725702418524,3.0140566689254535e-07,2.273879935344835e-05,1.6201509940530516e-05,0.0013635946717930666,0.0013596358778366743,5.139231719169682e-06,1.9478140871312956e-07,4.899490037284538e-07,0.00020487552918423507,0.0003964555535005951,8.769773051786156e-07,0.0001610794394894136,4.4297896149416475e-06,8.71862554840936e-13,9.111437081008693e-09,7.823892936809809e-07
4.75692291267419e-05,0.774408558343747,3.76,0.0,0.7129132085010959,0.9975237200608505,0.002888133226398871,1.6280068734126188e-15,4.9747360387216826e-11,0.0036934019922560605,0.0002301089787603774,3.052867798405707e-07,2.3028372785356607e-05,1.6451612574708697e-05,0.0013996235432016846,0.001396295008722581,5.2100602795209125e-06,1.9714925416410695e-07,5.050667646476401e-07,0.000214461375736859,0.00041194368154868664,9.103166269201242e-07,0.0001690979208734425,4.429646138466016e-06,9.126572700890823e-13,9.655311167296482e-09,8.413701158190972e-07
