Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983)
1.8628306309805852e-06,0.8742243296578478,3.76,0.0,0.7438524492611558,0.9995942638759745,0.000217283215624503,2.4980000065317615e-14,3.3136263202240295e-10,0.0012511093949500874,0.00025895305833615017,3.7101050425679205e-08,2.8346980088898436e-05,3.5733284125486456e-05,0.00028100981356269316,3.1240253394657856e-05,9.272935389033276e-06,6.463978927246615e-08,2.7626239537880144e-08,9.790625559776142e-07,9.805504635959562e-07,2.840662643236431e-08,7.397582666545602e-07,2.6898291517965583e-06,4.483799076977139e-14,4.832572097117274e-11,8.319552200961289e-10,2.819747652773616e-14,6.360420389586884e-09,9.625593126703588e-09,3.04539953271469e-16,1.47820986744349e-13,1.0207501162665549e-15,3.908576118522146e-10,5.63415316967056e-07,3.149554447014782e-14,1.003536539394674e-12,1.0232485547810584e-17,4.467189779317549e-21,4.2421608693671664e-14,2.6369253856614418e-14,9.356387877301668e-14,4.4262700935356475e-18,2.5229078531168853e-18,1.0554415367357801e-09,8.05334210313831e-15,8.832929413258197e-21,1.1122080793690496e-17,6.357280310209829e-09,2.3401157413454087e-10,1.7456089565930927e-15,1.3941459192255842e-21,2.6422263983705287e-18,1.2829989592896832e-16,1.5552764257687627e-27,5.32667821947457e-17,8.164886065047337e-29,2.5888708142100357e-18,4.6192145668655674e-20
1.921912451994372e-06,0.8742268107822587,3.76,0.0,0.7438044122630855,0.9995810842317719,0.00022803904542471746,2.6131284031500438e-14,3.434926605057074e-10,0.0012963631708800113,0.0002651698359219738,3.8449259949155285e-08,2.881502801859476e-05,3.603486348098709e-05,0.00029208835179609196,3.346913619127847e-05,9.371335723058776e-06,6.756997616240744e-08,2.968416943636022e-08,1.085716939117996e-06,1.0841893129067946e-06,3.081691539259546e-08,8.12913510284619e-07,2.788085258016819e-06,4.972347412860959e-14,5.4349622819119544e-11,9.60503973896116e-10,3.30030682671058e-14,6.693862067271283e-09,1.0147986398418886e-08,3.210712388497782e-16,1.591512074262738e-13,1.0761374406300352e-15,4.1215031402991554e-10,6.115726412151268e-07,3.7393727042635846e-14,1.162517367219063e-12,1.185467752622838e-17,5.1908635853012205e-21,4.769889327418971e-14,2.8518699569999104e-14,1.1551502247048414e-13,5.464960366469368e-18,2.7857792981563186e-18,1.1417414652424157e-09,9.948720011681608e-15,1.0364364844394871e-20,1.2884458145060564e-17,6.695283222483234e-09,2.603122383517433e-10,2.201955399733066e-15,1.758584174824433e-21,2.9685036306198046e-18,1.392724806635592e-16,1.8555376728274083e-27,6.401854890472707e-17,9.868183899422636e-29,3.0973710943185168e-18,5.827879837812293e-20
1.9809942730081587e-06,0.8742293113473142,3.76,0.0,0.7437560638797351,0.999567880868834,0.00023897205479074182,2.7302884124660918e-14,3.55677491047178e-10,0.0013418066851150457,0.000271275482895793,3.980309453663355e-08,2.9283531444318227e-05,3.6336096089974864e-05,0.00030326300806224533,3.578187608118925e-05,9.469639188318448e-06,7.054027744285121e-08,3.182569941813459e-08,1.2001556206624385e-06,1.1950021348391334e-06,3.3354453058646627e-08,8.909457249010697e-07,2.8853711638190233e-06,5.496560390669855e-14,6.091447723930045e-11,1.1040363631218232e-09,3.844549467759401e-14,7.035892080812447e-09,1.0684501536109446e-08,3.3804918435500153e-16,1.7097501099106387e-13,1.133020799633796e-15,4.3402404941113024e-10,6.623150198575058e-07,4.416000730052428e-14,1.3409578229878712e-12,1.3675593051946797e-17,6.005523643703194e-21,5.345068350714967e-14,3.080244735382606e-14,1.416909731782685e-13,6.7036051086720155e-18,3.0680003705535957e-18,1.2322608283065202e-09,1.2210446238851732e-14,1.2104971827552389e-20,1.4862614131818733e-17,7.0417788442476645e-09,2.8859275877442483e-10,2.758158609344384e-15,2.2027601510079545e-21,3.3269101493459045e-18,1.508346218206547e-16,2.2028092905540576e-27,7.650186787482051e-17,1.1860319118575745e-28,3.68546596056096e-18,7.30125013485628e-20
2.0400760940219454e-06,0.8742318312188657,3.76,0.0,0.7437074045724058,0.9995546521991465,0.0002500824420435202,2.8494869408361794e-14,3.67916580915894e-10,0.001387437580493881,0.00027727110259394055,4.116248325966204e-08,2.9752490470222995e-05,3.663701791083126e-05,0.0003145337803897332,3.817898822496108e-05,9.567855033604672e-06,7.35498276415192e-08,3.4051723772322855e-08,1.3226882485770226e-06,1.3132385639312513e-06,3.602243037504018e-08,9.74040394574746e-07,2.9816465293793213e-06,6.057856973464952e-14,6.805185237268587e-11,1.2637755292784689e-09,4.458716933298814e-14,7.386563364088464e-09,1.1235230578216033e-08,3.5547668304753003e-16,1.8329994588746732e-13,1.191409876136157e-15,4.5648280229710163e-10,7.15712110837018e-07,5.18900255364843e-14,1.5406046511042423e-12,1.571308793489272e-17,6.919615286218754e-21,5.970490200438969e-14,3.322664045277219e-14,1.727395029021475e-13,8.172868964890546e-18,3.370484949889883e-18,1.3270851800746155e-09,1.489503584381444e-14,1.4076290774502675e-20,1.707592440962983e-17,7.3968048706160745e-09,3.1893426131416077e-10,3.4321338684091126e-15,2.7409775975072423e-21,3.7200020094845594e-18,1.6300224084921495e-16,2.602890168436083e-27,9.093053021097343e-17,1.4179940896801217e-28,4.362683218471338e-18,9.086855046291367e-20
2.099157915035732e-06,0.8742343702636339,3.76,0.0,0.7436584347856227,0.9995413966401144,0.00026137040350709305,2.9707310120491825e-14,3.802093932673046e-10,0.0014332535195840242,0.0002831577992727663,4.2527355794780436e-08,3.0221895538095538e-05,3.693766415678652e-05,0.0003259006782477365,4.066097450779021e-05,9.665991621670356e-06,7.659776391612157e-08,3.6363129020550175e-08,1.4536276594622113e-06,1.4391486583527306e-06,3.8824052286562265e-08,1.0623855125403508e-06,3.076875854969389e-06,6.657670739097775e-14,7.579429224819357e-11,1.4410059717491278e-09,5.149470310845659e-14,7.745927117277454e-09,1.1800262630599486e-08,3.73356534796617e-16,1.9613355642010987e-13,1.2513140405456666e-15,4.79530439368079e-10,7.718340410429015e-07,6.068673160357566e-14,1.763311086008767e-12,1.79861079798746e-17,7.94212176919435e-21,6.649035438066063e-14,3.579756899977404e-14,2.093842394949701e-13,9.90700821916094e-18,3.694168451535471e-18,1.4262996342894225e-09,1.806568551650139e-14,1.630142399057869e-20,1.954494645621773e-17,7.760395810560223e-09,3.5141872911645886e-10,4.2443591421575704e-15,3.3895859176264176e-21,4.150494368981459e-18,1.7579136778847326e-16,3.0621199917278503e-27,1.0753740234800947e-16,1.6869610714141208e-28,5.139370073864984e-18,1.12390282710173e-19
2.158239736049519e-06,0.874236928349369,3.76,0.0,0.743609154950439,0.9995281126147066,0.0002728361307496678,3.094027787843543e-14,3.92555396272562e-10,0.001479252181523607,0.0002889366779420935,4.38976423217105e-08,3.0691730936777916e-05,3.723806948088753e-05,0.0003373637223472121,4.322832358383163e-05,9.764056698167056e-06,7.968322624434247e-08,3.8760793731644483e-08,1.59328984697788e-06,1.5729828437020236e-06,4.176253748486277e-08,1.1561715746890376e-06,3.1710279871333448e-06,7.297449735564587e-14,8.417532616542964e-11,1.6370749942599933e-09,5.923907797860738e-14,8.11403312369051e-09,1.2379684319617914e-08,3.916914601309419e-16,2.0948338094447939e-13,1.3127423984953508e-15,5.031707277832252e-10,8.307513936417238e-07,7.06607281708353e-14,2.0110407897556043e-12,2.0514729373608183e-17,9.082585620568998e-21,7.383673656132892e-14,3.8521670003459633e-14,2.5243103786581806e-13,1.1944172519466684e-17,4.040008135628591e-18,1.5299888353869668e-09,2.1792844372388288e-14,1.8805108888800973e-20,2.2291463310609094e-17,8.132583541722847e-09,3.8612899463041344e-10,5.2181569391344446e-15,4.1672050923350464e-21,4.621268221971223e-18,1.892181384019579e-16,3.587414961197222e-27,1.2657554719966556e-16,1.9976083337560563e-28,6.02673875397569e-18,1.381965652454106e-19
2.2173215570633056e-06,0.8742395053448702,3.76,0.0,0.7435595654866978,0.9995147985515864,0.0002844798087516239,3.2193845820961336e-14,4.049540625491687e-10,0.0015254312599050077,0.0002946088441982781,4.52732734546263e-08,3.1161977376925746e-05,3.753826811360211e-05,0.00034892294447982935,4.5881510922590426e-05,9.862057588919361e-06,8.280535767318415e-08,4.124558839611859e-08,1.7419939297716376e-06,1.7149918568006596e-06,4.4841118104178166e-08,1.255591573215021e-06,3.264075676669001e-06,7.978656334079348e-14,9.322947776894337e-11,1.8533941600604765e-09,6.789582435534205e-14,8.490929943667213e-09,1.2973580130425391e-08,4.1048411131327603e-16,2.2335695033867604e-13,1.3757038271293915e-15,5.274073490218479e-10,8.925351970316086e-07,8.193062218579748e-14,2.2858718629768875e-12,2.332019981234469e-17,1.035113015980667e-20,8.177464208781764e-14,4.140552723003162e-14,3.027746855478295e-13,1.4326722440051648e-17,4.408983086615121e-18,1.6382369333795906e-09,2.6154815824023438e-14,2.161378980238277e-20,2.5338528125063764e-17,8.513397711621561e-09,4.231487315049849e-10,6.379998144937741e-15,5.094968123747828e-21,5.1353772804684085e-18,2.0329879167892694e-16,4.1863051036502115e-27,1.48319381197114e-16,2.3550600110698763e-28,7.036913529118868e-18,1.6898986861333554e-19
2.2764033780770924e-06,0.8742421011200965,3.76,0.0,0.7435096668044676,0.9995014528852285,0.00029630161479982255,3.346808873577297e-14,4.1740486881281085e-10,0.0015717884614780114,0.0003001754040568708,4.665418019948627e-08,3.163261382533969e-05,3.783829396114674e-05,0.0003605783873885826,4.862099885798658e-05,9.960001338501271e-06,8.596330459290744e-08,4.3818375328537636e-08,1.9000621190049377e-06,1.8654266895576936e-06,4.806303939002641e-08,1.3608409903817518e-06,3.355995183290127e-06,8.702767080300264e-14,1.0299227406898328e-10,2.0914407557343963e-09,7.75452023669219e-14,8.876665087038617e-09,1.3582032669750744e-08,4.297370805458618e-16,2.377617866250391e-13,1.4402070028142364e-15,5.522439093582656e-10,9.572569151653449e-07,9.462338476565083e-14,2.5900009299127083e-12,2.642498040372396e-17,1.1758481694577434e-20,9.033556889621873e-14,4.445587082703328e-14,3.614059520063761e-13,1.710156332564077e-17,4.802094391560712e-18,1.7511275619571863e-09,3.123839149339207e-14,2.4755693924140738e-20,2.871050954546148e-17,8.90286606737647e-09,4.6256244634463987e-10,7.759828968468082e-15,6.1967819133836566e-21,5.69605500437354e-18,2.1804966765910932e-16,4.866973030148746e-27,1.7306586913863131e-16,2.7649194814637947e-28,8.182979047306173e-18,2.0556495451342864e-19
2.335485199090879e-06,0.8742447155462238,3.76,0.0,0.7434594593047509,0.9994880740560235,0.00030830171802428296,3.476308317296374e-14,4.299072957373689e-10,0.0016183215055808448,0.0003056374637849313,4.804029393451406e-08,3.2103618682082515e-05,3.813818066726608e-05,0.00037233010466785493,5.1447236640326973e-05,1.0057894794901887e-05,8.91562170391048e-08,4.648000859618545e-08,2.067819685534496e-06,2.0245385329810923e-06,5.143155934107153e-08,1.472117792370264e-06,3.446765924351618e-06,9.471272543974862e-14,1.1350025437365629e-10,2.35275926373599e-09,8.827238718270197e-14,9.271285154236594e-09,1.4205122875888191e-08,4.494529066651803e-16,2.527054017178657e-13,1.5062604234725036e-15,5.776839483417072e-10,1.0249884390904977e-06,1.0887471987188788e-13,2.9257472999558995e-12,2.9852788349365043e-17,1.3315992065935804e-20,9.955192608536714e-14,4.76795768599187e-14,4.2941899919217945e-13,2.032049624717072e-17,5.220365263648424e-18,1.86874381947327e-09,3.713951888439039e-14,2.82609077588702e-20,3.2433137941942996e-17,9.301014714042666e-09,5.044554703398992e-10,9.391422672511602e-15,7.499607902257222e-21,6.3067217799515736e-18,2.3348720552127587e-16,5.638294294192511e-27,2.0113575822088375e-16,3.2333012669486856e-28,9.479030065104964e-18,2.488182225309344e-19
2.394567020104666e-06,0.8742473484957071,3.76,0.0,0.7434089433796881,0.9994746605103753,0.00032048027937546855,3.607890753632046e-14,4.4246082795353254e-10,0.0016650281240658113,0.00031099612973298153,4.943154640644695e-08,3.25749704859975e-05,3.843796165120929e-05,0.00038417816068330834,5.436066049181159e-05,1.0155744658876738e-05,9.238324901617349e-08,4.923133397642742e-08,2.2455949268474266e-06,2.192578721454183e-06,5.494994832187973e-08,1.5896224231297817e-06,3.5363701634276767e-06,1.0285677167453578e-13,1.2479097906862465e-10,2.6389628435323507e-09,1.0016765836697623e-13,9.674835927012393e-09,1.4842930171123828e-08,4.696340800379509e-16,2.6819529631532676e-13,1.5738724247806504e-15,6.037309449360415e-10,1.0958020794361313e-06,1.2482944197094495e-13,3.295557207009041e-12,3.3628640430264344e-17,1.503566171151899e-20,1.0945704028798155e-13,5.1083666714679806e-14,5.080191663513297e-13,2.404058668524638e-17,5.664841108553151e-18,1.9911682522174674e-09,4.396400413713344e-14,3.2161455461085226e-20,3.653355250679527e-17,9.70786829521175e-09,5.489139508036585e-10,1.1312757564606527e-14,9.033763651097575e-21,6.970992243996059e-18,2.496279418911072e-16,6.509879341388995e-27,2.328748511277871e-16,3.766864285257451e-28,1.094022255411374e-17,2.9975775512775526e-19
2.4536488411184526e-06,0.8742499998423411,3.76,0.0,0.743358119412533,0.99946121070079,0.0003328374518104325,3.7415642167333556e-14,4.550649541072409e-10,0.0017119060614527878,0.00031625250816658053,5.082786973412043e-08,3.304664836424626e-05,3.8737670136027614e-05,0.0003961226305009874,5.736169366623107e-05,1.0253557518564216e-05,9.564355882291373e-08,5.207318892923763e-08,2.4337191338581197e-06,2.3697986773786194e-06,5.8621488659212645e-08,1.7135577981633548e-06,3.624792733158606e-06,1.1147499113568824e-13,1.369030383801455e-10,2.951734821103459e-09,1.1332659337346664e-13,1.0087362444543148e-08,1.5495532578620894e-08,4.90283046238595e-16,2.8423895886816453e-13,1.6430511925421083e-15,6.30388322182101e-10,1.1697705595399234e-06,1.426418627638269e-13,3.7020081265479046e-12,3.7778897292964524e-17,1.6930163226115714e-20,1.2008516180578908e-13,5.467530638203133e-14,5.985311358906244e-13,2.832455126363035e-17,6.136589649991312e-18,2.1184828392938083e-09,5.182825062493446e-14,3.649137932632581e-20,4.1040349218294595e-17,1.0123450137630877e-08,5.960248426517002e-10,1.3566422402442064e-14,1.0833246279473036e-20,7.692682748740138e-18,2.6648850929543824e-16,7.492117073324103e-27,2.686553180334623e-16,4.372846466187232e-28,1.2582826195405002e-17,3.595140915943744e-19
2.5127306621322394e-06,0.8742526694613112,3.76,0.0,0.7433069877775251,0.9994477230859645,0.00034537338056985016,3.87733694253046e-14,4.677191669470129e-10,0.0017589530751790543,0.0003214077050976011,5.222919641521624e-08,3.351863234261735e-05,3.903733917247398e-05,0.0004081635998215435,6.045074651303737e-05,1.0351339877532427e-05,9.89363093755423e-08,5.500640257997544e-08,2.632526557632207e-06,2.5564498562473084e-06,6.244947423242878e-08,1.844129298219358e-06,3.71202078762943e-06,1.2058270113179494e-13,1.498760611240506e-10,3.292830186654694e-09,1.278502652022264e-13,1.0508909072541138e-08,1.61630068251446e-08,5.114022093119887e-16,3.0084386459832454e-13,1.7138047735813799e-15,6.576594513068907e-10,1.246967009045212e-06,1.6247618704946069e-13,4.147813170214245e-12,4.233130853279533e-17,1.901286538713154e-20,1.3147147055777648e-13,5.846180568226263e-14,7.024074867670328e-13,3.3241162839289746e-17,6.636701035507417e-18,2.2507689787218013e-09,6.086003412868033e-14,4.128682173816198e-20,4.598362966803185e-17,1.0547782377339948e-08,6.458758998528822e-10,1.6200050368456734e-14,1.2936078682330148e-20,8.475818963674132e-18,2.840856347214203e-16,8.596220067033467e-27,3.0887704835160305e-16,5.059100744492288e-28,1.4424278280165032e-17,4.29351761676173e-19
2.571812483146026e-06,0.8742553572292417,3.76,0.0,0.743255548839669,0.9994341961308651,0.0003580882035325,4.0152173755791684e-14,4.804229634352097e-10,0.0018061669359347417,0.0003264628261153391,5.363545933581385e-08,3.39909035382293e-05,3.9337001657216024e-05,0.00042030116492033296,6.362821654559569e-05,1.0449098174921437e-05,1.0226066852984977e-07,5.8031795716738796e-08,2.842354376071091e-06,2.7527836921907872e-06,6.643721005700406e-08,1.9815447628802184e-06,3.7980435811403185e-06,1.301953531253365e-13,1.6375072329456622e-10,3.664077100457799e-09,1.4384544416102835e-13,1.09395195509672e-08,1.6845428420115114e-08,5.329939343061409e-16,3.180174745918543e-13,1.7861410841389083e-15,6.855476548849031e-10,1.3274649579107608e-06,1.8450691783096114e-13,4.635825558413192e-12,4.731505858014586e-17,2.1297857669726185e-20,1.4365208174431442e-13,6.245061741174973e-14,8.212376449210445e-13,3.8865674400038925e-17,7.166287907870297e-18,2.388107474629814e-09,7.11993156083504e-14,4.658610879228987e-20,5.139505075747004e-17,1.0980886053430371e-08,6.985556668593197e-10,1.9266782967971583e-14,1.538467960227797e-20,9.32464361108845e-18,3.024361382692121e-16,9.83427148211208e-27,3.5396904329998087e-16,5.834132453100622e-28,1.6483239024000418e-17,5.106816149126195e-19
2.630894304159813e-06,0.8742580630242399,3.76,0.0,0.7432038029544303,0.9994206283068069,0.00037098205164257873,4.1552141752319634e-14,4.931758448784145e-10,0.0018535454280801814,0.00033141897621756424,5.504659178261979e-08,3.446344424467135e-05,3.963669034496281e-05,0.0004325354325935129,6.689448851344027e-05,1.0546838797213657e-05,1.0561580939944199e-07,6.115018079887478e-08,3.063542660590546e-06,2.9590515440344617e-06,7.058801186084686e-08,2.126014484042818e-06,3.882852270917004e-06,1.4032853120603458e-13,1.7856875651365888e-10,4.067378406676207e-09,1.6142480384241995e-13,1.1379237030293245e-08,1.754287171205567e-08,5.550605490512833e-16,3.357672349494869e-13,1.8600679158414506e-15,7.140562090673628e-10,1.411338330769849e-06,2.0891927083952395e-13,5.1690431717427705e-12,5.276081339904428e-17,2.3799975271526593e-20,1.5666405125779282e-13,6.664933640387913e-14,9.567572417700922e-13,4.528026229178949e-17,7.726485494549362e-18,2.5305785254011227e-09,8.299909273748196e-14,5.242983583488218e-20,5.730787527329009e-17,1.1422781176547973e-08,7.541534700243078e-10,2.282576533141518e-14,1.8226258736535332e-20,1.0243624332666989e-17,3.2155693188488093e-16,1.1219273680282134e-26,4.0439084978854045e-16,6.70713814543382e-28,1.8779648302432014e-17,6.050739850753153e-19
2.6899761251735996e-06,0.8742607867259367,3.76,0.0,0.7431517504673847,0.9994070180915253,0.00038405504937233723,4.297336222062926e-14,5.059773170706475e-10,0.0019010863501013678,0.00033627725964159236,5.6462527456486826e-08,3.493623794726965e-05,3.993643785713004e-05,0.0004448665201081272,7.024993447852437e-05,1.0644568085199314e-05,1.0900091066708109e-07,6.436236197003162e-08,3.2964343428281316e-06,3.1755046418993814e-06,7.490520566128645e-08,2.2777511992869817e-06,3.9664397411775626e-06,1.5099795056552445e-13,1.9437295651354332e-10,4.504713155053738e-09,1.8070713153737966e-13,1.182810410952138e-08,1.825540994342703e-08,5.776043458827398e-16,3.541005759607482e-13,1.935592941494642e-15,7.431883457429838e-10,1.498661441565284e-06,2.359095986780363e-13,5.750613181960985e-12,5.870076800528307e-17,2.6534824650842734e-20,1.7054538088546495e-13,7.106569854212413e-14,1.110857890911225e-12,5.2574489256332057e-17,8.31845170993981e-18,2.678261712608949e-09,9.642629129695516e-14,5.886095488434828e-20,6.375702334945186e-17,1.1873486794164933e-08,8.127594090199962e-10,2.6942674398582046e-14,2.1513238055081663e-20,1.1237461685935731e-17,3.4146501815662407e-16,1.2765198589073914e-26,4.606340358853075e-16,7.688045871577324e-28,2.133478381803257e-17,7.142727290219027e-19
