Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23)
0.00014188936439961543,0.8203137142887275,3.76,0.0,0.7604960052428741,0.9461228381815602,0.06550659260767958,8.819787890505255e-13,1.4474493798792766e-09,0.015380692786457428,0.0007454991837983741,9.416300616740434e-07,0.0001709288616356438,0.0002802373755457511,0.057817138693838824,0.010915682448243591,4.782128824956874e-05,1.6076629556264243e-06,1.3580378026409679e-05,0.019752245414965508,0.006697397460512847,4.8003793545938115e-05,0.02330841645545257,2.7655029748694436e-05,1.389101824832922e-10,6.098227875325383e-06,0.0019098001209641115,1.4685209358408318e-07,4.612431980066147e-07,7.504068502024449e-07,3.0176853400943025e-14,1.0239716563104936e-10,7.820859977028126e-14,3.154915938554523e-08,0.003093442910971974,8.457460742645921e-07,1.611523043274645e-05,4.41320960242637e-11,3.2398230138878145e-14,1.2932559087308182e-09,1.1263984530792767e-11,9.354212975670498e-05,1.4088495864270268e-09,7.789966851997251e-14,1.3050794423036208e-06,1.69539005881439e-05,2.795079689500952e-13,4.580113125699818e-11,5.572673706504644e-07,1.0426622515784424e-06
0.00014312346452436032,0.8204631834259731,3.76,0.0,0.758487092710881,0.9449954655478574,0.06688182549986713,9.284265778877598e-13,1.4945539584297217e-09,0.015464340468287154,0.00075200767769658,9.454510418361596e-07,0.0001732328369973744,0.0002854704900989824,0.05916440801844316,0.010964093256198244,4.85221961215814e-05,1.6267535514386392e-06,1.3777008459667175e-05,0.020179515422281052,0.006751967051731959,4.886501151016218e-05,0.02395304644688461,2.805999683834456e-05,1.4192795578441394e-10,6.312643214978273e-06,0.001991284008609132,1.5503244916019444e-07,4.6965798780286504e-07,7.6546803829623e-07,3.0740633971943104e-14,1.0398384448414856e-10,7.966905630042361e-14,3.2132943035326984e-08,0.003177287809397377,8.95275117351189e-07,1.7066712267746274e-05,4.674293216150826e-11,3.437784396223277e-14,1.326683017990369e-09,1.170127870291996e-11,9.822020041452922e-05,1.4793082136975234e-09,8.107194112797656e-14,1.3297116598721958e-06,1.8242091591335464e-05,2.974640327629638e-13,4.852131159689266e-11,5.678064883249257e-07,1.067269563833439e-06
0.0001443575646491052,0.8206151075960388,3.76,0.0,0.7564568226557643,0.9438524124576364,0.06827578354617879,9.773716868867686e-13,1.5433377057396339e-09,0.015547582609028988,0.0007584874472189669,9.492150384731644e-07,0.00017555770385073758,0.00029078366313038337,0.06053102798737358,0.011010686528642552,4.923014512398048e-05,1.6458493413014011e-06,1.3974337761406408e-05,0.020609899458403535,0.006805740850763001,4.9731918839930495e-05,0.024608900880309384,2.8466279020011876e-05,1.449685608391455e-10,6.532444393013686e-06,0.002075394888381694,1.635868747602711e-07,4.781770116222677e-07,7.807766188852622e-07,3.131208708786119e-14,1.0557861314975152e-10,8.114937425409131e-14,3.2724225820037224e-08,0.0032627325258200264,9.472536118791531e-07,1.8065687091403163e-05,4.948453378191479e-11,3.646231258559556e-14,1.3606285158481916e-09,1.2153901440693147e-11,0.00010306600529830284,1.5522932873436863e-09,8.435084796121433e-14,1.3545600426275424e-06,1.9611265240192795e-05,3.164463793077574e-13,5.1378599436343144e-11,5.784767988877078e-07,1.0921639845734217e-06
0.0001455916647738501,0.8207695051307047,3.76,0.0,0.7544050944503748,0.9426935288139607,0.06968862228331865,1.0289579054678172e-12,1.5938688486456781e-09,0.015630441171911136,0.0007649381478148389,9.529230520194299e-07,0.00017790408084370686,0.00029617903070977065,0.06191710003904184,0.011055473552153052,4.994531081947258e-05,1.6649500891100364e-06,1.4172393289893868e-05,0.021043302356181348,0.006858724517999908,5.060457980259897e-05,0.02527606613248397,2.887383094798835e-05,1.4803137138454086e-10,6.757725212061674e-06,0.002162189105427522,1.7252906496326288e-07,4.868031003665589e-07,7.963395577610425e-07,3.189141013908308e-14,1.0718169205083633e-10,8.265006475238802e-14,3.332319669011233e-08,0.00334979950413661,1.0017833818618425e-06,1.9114071457565583e-05,5.236221974329854e-11,3.8656508981669555e-14,1.3950989783338375e-09,1.2622386203684279e-11,0.0001080824812951229,1.6278490526393915e-09,8.773960791963107e-14,1.379626309383955e-06,2.1065316524312175e-05,3.365081902912739e-13,5.437863903968296e-11,5.892816823165408e-07,1.117344246837324e-06
0.000146825764898595,0.8209263947145399,3.76,0.0,0.752331803107285,0.9415186605570411,0.07112050145222226,1.0833395558030374e-12,1.6462189680215706e-09,0.01571293839254747,0.0007713594935213388,9.565760876106416e-07,0.00018027261555503038,0.0003016588182497419,0.06332272822916712,0.011098466205531126,5.066787593377734e-05,1.6840557393543054e-06,1.4371204878726867e-05,0.02147962821806638,0.006910924174557247,5.1483068357539e-05,0.02595463033381829,2.9282610581808687e-05,1.511157578293173e-10,6.988582086284387e-06,0.0022517237071634057,1.8187314204031683e-07,4.955392365511485e-07,8.12164134493389e-07,3.247880974810829e-14,1.0879331890199691e-10,8.417166281716727e-14,3.393005388322144e-08,0.003438511759735262,1.0589700463816952e-06,2.0213840274203548e-05,5.5381474810876816e-11,4.096552091778786e-14,1.4301013901477159e-09,1.3107288545882084e-11,0.00011327250289807768,1.706018815761257e-09,9.124155726824073e-14,1.4049124204776083e-06,2.2608255880789265e-05,3.577052899580532e-13,5.7527255972472586e-11,6.002247175291956e-07,1.1428091088731528e-06
0.00014805986502333988,0.8210857954151471,3.76,0.0,0.7502368390841172,0.9403276494798416,0.0725715852133549,1.1406798812624528e-12,1.7004630993082933e-09,0.01579509676537759,0.0007777512547647357,9.601751535868065e-07,0.00018266398504384059,0.00030722534338178904,0.06474801944508361,0.011139676913501236,5.1398030484130714e-05,1.7031664148138398e-06,1.457080482929568e-05,0.021918780470272705,0.006962346369253116,5.2367468243084465e-05,0.026644683517355102,2.9692579196587958e-05,1.542210877487552e-10,7.225114201215546e-06,0.002344056465682437,1.9163367204577576e-07,5.043885586346605e-07,8.282579489516719e-07,3.3074502055325644e-14,1.1041374877077189e-10,8.571472811103023e-14,3.454500519587744e-08,0.0035288929059980353,1.1189231755314722e-06,2.1367028057464752e-05,5.854795358806429e-11,4.3394661887974726e-14,1.4656431642695442e-09,1.3609187312741336e-11,0.00011863887869034859,1.7868448908612678e-09,9.486015574167062e-14,1.430420583992182e-06,2.424420893906957e-05,3.800962879070134e-13,6.083046182843794e-11,6.113096857816833e-07,1.1685573588805981e-06
0.00014929396514808477,0.8212477267137105,3.76,0.0,0.7481200880890416,0.9391203330401308,0.07404204236530572,1.2011515916802474e-12,1.7566799875130947e-09,0.01587693903068188,0.0007841132561037081,9.63721260005977e-07,0.00018507889642592097,0.000312881018943222,0.06619308362047513,0.011179118600767044,5.213597191618335e-05,1.7222824135542294e-06,1.4771227909679352e-05,0.0223606619133973,0.007012998045689945,5.3257873046803066e-05,0.027346317769751993,3.0103701385349868e-05,1.573467263539221e-10,7.467423677108489e-06,0.0024392459017814477,2.0182568181182526e-07,5.133543654015377e-07,8.446289358684581e-07,3.367871292118458e-14,1.1204325404160774e-10,8.727984545812179e-14,3.516826817371217e-08,0.003620967181564564,1.1817564544610187e-06,2.2575730211027397e-05,6.186748452410117e-11,4.59494822496416e-14,1.5017321577741786e-09,1.4128685763018898e-11,0.00012418434792648602,1.8703685486039445e-09,9.859899256078969e-14,1.4561532618354924e-06,2.597741606403204e-05,4.0374272260775834e-13,6.42944590409923e-11,6.22540578683684e-07,1.1945878204739143e-06
0.00015052806527282966,0.8214122085358279,3.76,0.0,0.7459814308863052,0.9378965441688689,0.07553204656679771,1.2649416763144296e-12,1.8149523731233887e-09,0.015958488162215807,0.0007904453739231161,9.67215417269952e-07,0.00018751808747559365,0.00031862835609502895,0.06765803395046095,0.011216804646535032,5.288190524672393e-05,1.741404205087457e-06,1.4972511345036927e-05,0.022805174769440134,0.007062886509500991,5.4154386265568417e-05,0.028059627384231,3.0515945051886792e-05,1.6049203690372467e-10,7.715615729904883e-06,0.0025373513106330134,2.1246467678664546e-07,5.224401206098694e-07,8.612853811384475e-07,3.429167821734864e-14,1.1368212432327781e-10,8.886762559756247e-14,3.580007038951293e-08,0.0037147594783719234,1.2475878558381774e-06,2.384210433189336e-05,6.534607403480402e-11,4.863578111464683e-14,1.5383766772664269e-09,1.4666412772764542e-11,0.00012991157721547732,1.956629966238089e-09,1.0246179271393478e-13,1.4821131756589012e-06,2.7812231689859322e-05,4.2870921253247264e-13,6.792564586517958e-11,6.339216057364919e-07,1.2208993576103731e-06
0.00015176216539757454,0.8215792612827022,3.76,0.0,0.7438207431017418,0.9366561110747417,0.07704177656224115,1.332248999633449e-12,1.8753670494526593e-09,0.016039767355454218,0.000796747534078481,9.706586347125529e-07,0.0001899823272610311,0.0003244699676366361,0.06914298710701008,0.011252748839544736,5.363604321336791e-05,1.7605324273172862e-06,1.517469480835494e-05,0.023252220725098856,0.007112019395806121,5.505712137783334e-05,0.028784709015509787,3.092928139524461e-05,1.6365638114412175e-10,7.969798845904143e-06,0.0026384327891338837,2.2356665980851583e-07,5.316494578662184e-07,8.782359258420206e-07,3.491364419735444e-14,1.1533066654636768e-10,9.047870614401131e-14,3.644064979469577e-08,0.0038102953705414257,1.3165398208397013e-06,2.516837154277978e-05,6.898991076669896e-11,5.145961946097859e-14,1.5755854996814016e-09,1.5223024262476646e-11,0.0001358231573065016,2.045668179216366e-09,1.064524240806755e-13,1.5083033126111662e-06,2.9753123438381266e-05,4.550636260063384e-13,7.173062160237506e-11,6.454571963109399e-07,1.2474908789641118e-06
0.00015299626552231943,0.8217489058626859,3.76,0.0,0.7416378950281475,0.9353988570446938,0.07857141641099306,1.4032810657147375e-12,1.938015103221108e-09,0.01612080001647356,0.0008030197094938851,9.740519191738549e-07,0.00019247241681806345,0.00033040857148038843,0.0706480634547117,0.01128696533363626,5.4398606435598004e-05,1.7796678829084435e-06,1.537782042116495e-05,0.0237017009712264,0.007160404636913125,5.5966201907729494e-05,0.02952166183677233,3.134368488778172e-05,1.6683911973348703e-10,8.230084964644686e-06,0.0027425512649823704,2.3514815096284427e-07,5.409861856658356e-07,8.95489580071696e-07,3.554486772115274e-14,1.1698920493826154e-10,9.211375216453897e-14,3.709025492853019e-08,0.003907601144142361,1.3887394496092104e-06,2.6556817851744927e-05,7.280536994570944e-11,5.4427333501740175e-14,1.6133678914233875e-09,1.579920452894427e-11,0.0001419215999782363,2.13752103437582e-09,1.1057490448197289e-13,1.5347269309944344e-06,3.180467101522862e-05,4.828772521660091e-13,7.571619191894465e-11,6.571520078334829e-07,1.2743613435028306e-06
0.00015423036564706432,0.8219211637230747,3.76,0.0,0.7394327514302954,0.934124600240308,0.08012115572050972,1.4782642002194365e-12,2.0029924163653952e-09,0.016201609751530704,0.0008092619177264898,9.773962737175456e-07,0.00019498918985963356,0.0003364469942534262,0.07217338726687643,0.011319468603973476,5.5169823585289234e-05,1.798811534548681e-06,1.5581932745029237e-05,0.024153516238446474,0.007208050430323429,5.688176146904927e-05,0.030270587698686402,3.175913324434242e-05,1.7003961258216384e-10,8.496589653644869e-06,0.0028497685275083572,2.47226208440879e-07,5.504542928062292e-07,9.130557500985521e-07,3.618561651866599e-14,1.1865808089510456e-10,9.377345686078818e-14,3.774914516920087e-08,0.004006703827815573,1.4643187018557498e-06,2.800979554080573e-05,7.679901784784049e-11,5.754554885426253e-14,1.6517336097931337e-09,1.6395667615310185e-11,0.000148209335035683,2.232225144739463e-09,1.1483340888137063e-13,1.5613875658188736e-06,3.397156487560712e-05,5.122249781129493e-13,7.988937434669109e-11,6.690109377904459e-07,1.3015097658369369e-06
0.0001554644657718092,0.8220960568822367,3.76,0.0,0.7372051713494456,0.9328331534897766,0.08169118988358809,1.5574439112032618e-12,2.07039970271859e-09,0.01628222035735385,0.0008154742185038916,9.806926963200871e-07,0.00019753351352555978,0.00034258817513258704,0.07371908694198176,0.011350273403978525,5.594993156429509e-05,1.8179645013136435e-06,1.5787078771829554e-05,0.02460756682883022,0.007254965207082581,5.780394382455686e-05,0.03103159129049548,3.2175607382743347e-05,1.7325721922842244e-10,8.769432296361331e-06,0.00296014726027409,2.5981845040549113e-07,5.600579539632229e-07,9.309442408235188e-07,3.6836169680998293e-14,1.2033765313803298e-10,9.54585428442353e-14,3.841759120035999e-08,0.004107631224360766,1.5434146072594367e-06,2.952972458356596e-05,8.09776164428733e-11,6.082119629889205e-14,1.6906929242352082e-09,1.701315900721225e-11,0.00015468870741414229,2.3298158459329594e-09,1.1923227768372342e-13,1.5882890342259913e-06,3.625860465282238e-05,5.431854908908043e-13,8.425740409027886e-11,6.810391243489677e-07,1.3289352201045363e-06
0.0001566985658965541,0.8222736079622025,3.76,0.0,0.734955007907269,0.9315243240752141,0.0832817203199169,1.6410704614283343e-12,2.1403425582578926e-09,0.01636265581212743,0.0008216567112228368,9.839421785086822e-07,0.0002001062891817716,0.00034883516992299454,0.07528529522057548,0.011379394722936921,5.67391756942575e-05,1.8371280546556586e-06,1.5993307929228907e-05,0.025063752643486845,0.007301157600484035,5.8732902956230626e-05,0.031804780303311124,3.259309137987668e-05,1.7649129922961237e-10,9.048736298968053e-06,0.0030737510755171195,2.729430781170195e-07,5.69801535517783e-07,9.491652600843681e-07,3.7496817978008214e-14,1.220282977237064e-10,9.716976295106634e-14,3.909587530671822e-08,0.004210411943375669,1.6261694864726855e-06,3.111909409124769e-05,8.534812813087149e-11,6.426152788691281e-14,1.7302566416124433e-09,1.7652457243563294e-11,0.00016136197438584857,2.430327154149234e-09,1.2377602504356908e-13,1.615435440869785e-06,3.867069734384362e-05,5.75841482244193e-13,8.882773994209016e-11,6.932419519215376e-07,1.3566368454485283e-06
0.000157932666021299,0.8224538402215362,3.76,0.0,0.7326821081089311,0.9301979135152111,0.08489295472218028,1.7294145801037454e-12,2.212932324793874e-09,0.016442940267184587,0.0008278095324147363,9.871457041714922e-07,0.00020270845326492737,0.0003551911552606933,0.07687214940266263,0.011406847744371153,5.7537809920342105e-05,1.8563036128274725e-06,1.6200672076177294e-05,0.025521973206126668,0.007346636415167058,5.9668803106330264e-05,0.03259026559567836,3.3011572420410706e-05,1.7974121242911485e-10,9.334629283641464e-06,0.003190644550477979,2.8661890031708926e-07,5.796896020240743e-07,9.67729464221052e-07,3.816786401089369e-14,1.2373040787008909e-10,9.89079006351286e-14,3.978429151807154e-08,0.004315075434857115,1.7127311843603473e-06,3.278046378963305e-05,8.991772060647266e-11,6.787413388617445e-14,1.7704361033172326e-09,1.831437547433091e-11,0.0001682313028714311,2.533791725694212e-09,1.2846934715319384e-13,1.6428311832743996e-06,4.1212855243190474e-05,6.102798565860372e-13,9.360807038338788e-11,7.056250707957214e-07,1.3846138523096802e-06
0.00015916676614604388,0.8226367775884497,3.76,0.0,0.7303863126450332,0.9288537173422821,0.08652510730697671,1.82278424713466e-12,2.288286315722489e-09,0.01652309803948422,0.0008339328532106449,9.903042483578282e-07,0.0002053409781755834,0.00036165943304988085,0.07847979156559433,0.011432647805311209,5.8346097024512116e-05,1.8754927367685316e-06,1.640922549282953e-05,0.025982127682571222,0.007391410596657866,6.0611818821841175e-05,0.03338816136143614,3.343104073517476e-05,1.830063192561073e-10,9.627243286180279e-06,0.0033108932656017334,3.008653587210795e-07,5.897269227338899e-07,9.86647969025745e-07,3.8849622811921346e-14,1.2544439419377207e-10,1.0067377153002518e-13,4.0483146181098244e-08,0.004421652023867132,1.8032533151389673e-06,3.4516465527770276e-05,9.46937719328997e-11,7.166696178077486e-14,1.8112432047296678e-09,1.8999763453031836e-11,0.00017529876685751496,2.6402408181322145e-09,1.333171318910505e-13,1.6704809571019203e-06,4.38901936163447e-05,6.465919708027285e-13,9.860632007369314e-11,7.1819439891803e-07,1.4128655258686268e-06
0.00016040086627078877,0.8228224446945418,3.76,0.0,0.7280674556923445,0.9274915248747445,0.088178399070858,1.9214872430394486e-12,2.3665272784828564e-09,0.016603153604869886,0.000840026876790109,9.93418775975697e-07,0.00020800487323815352,0.00036824343528496506,0.08010836878268869,0.01145681035634903,5.91643088512007e-05,1.8946971260575915e-06,1.66190248934599e-05,0.02644411489595356,0.007435489201335095,6.156213504023625e-05,0.034198585300064956,3.385148953699408e-05,1.862859810959834e-10,9.926714990084031e-06,0.0034345638446982686,3.1570255490680044e-07,5.999184782519469e-07,1.0059323245891306e-06,3.954242244418375e-14,1.2717068479019085e-10,1.0246822499232633e-13,4.119275852296652e-08,0.004530172946516119,1.8978955191997588e-06,3.6329804815321074e-05,9.968387571780543e-11,7.564833574940528e-14,1.8526904299793734e-09,1.9709509522419273e-11,0.00018256634490919276,2.749704252862296e-09,1.3832446867084824e-13,1.698389761424382e-06,4.670792810826598e-05,6.848738808359109e-13,1.0383065646767812e-10,7.309561186065067e-07,1.4413912308074719e-06
0.00016163496639553366,0.8230108669089987,3.76,0.0,0.7257253647131402,0.9261111189830272,0.08985305805179879,2.025837455422028e-12,2.4477846351308733e-09,0.016683131591998895,0.0008460918357722129,9.964902406875964e-07,0.00021070118571528125,0.0003749467290204107,0.08175803334269556,0.011479350922468698,5.9992726549359335e-05,1.9139186125297054e-06,1.683012943072755e-05,0.026907833337697362,0.007478881366821437,6.251994715022243e-05,0.03502165878970747,3.427291495303828e-05,1.8957956049690914e-10,1.0233185949990986e-05,0.003561723997162063,3.31151278762553e-07,6.102694683753879e-07,1.0255945806484721e-06,4.024660394855547e-14,1.2890972499357135e-10,1.042921439543523e-13,4.1913460595922943e-08,0.0046406703870768016,1.9968237340211906e-06,3.822326239110509e-05,1.0489584641567825e-10,7.982697699278997e-14,1.8947908462341578e-09,2.0444542411070227e-11,0.00019003591777331835,2.862210379066036e-09,1.4349665805715665e-13,1.7265629040774978e-06,4.9671371879234464e-05,7.25226586838434e-13,1.0928949660973525e-10,7.439167061465281e-07,1.470190419265231e-06
0.00016286906652027855,0.8232020703728153,3.76,0.0,0.7233598602526378,0.9247122758501718,0.09154931959639247,2.1362231568115308e-12,2.5321956239572175e-09,0.016763056777063693,0.0008521279896158769,9.99519583830008e-07,0.0002134310018674719,0.00038177302146731276,0.08342894297002067,0.011500285064933436,6.083164082769685e-05,1.9331591555646243e-06,1.704260068341892e-05,0.027373181174461837,0.007521596282883635,6.348546101360379e-05,0.03585750706283302,3.469531594343945e-05,1.9288642137238905e-10,1.0546802792917045e-05,0.003692442562190032,3.4723303822530423e-07,6.207853200381075e-07,1.0456473414635512e-06,4.09625218476739e-14,1.3066197770910447e-10,1.0614644624785282e-13,4.264559775995926e-08,0.004753177516167742,2.10021047991224e-06,4.019969582705698e-05,1.1033772488652208e-10,8.421202670856835e-14,1.9375581171887832e-09,2.120583351809003e-11,0.00019770926608159923,2.9777860391590833e-09,1.4883922293177918e-13,1.755006006989535e-06,5.2785932454706984e-05,7.677563168830706e-13,1.1499151441862047e-10,7.570829436741314e-07,1.4992626344378936e-06
0.00016410316664502343,0.8233960820337433,3.76,0.0,0.7209707557343865,0.9232947647255638,0.09326742663316515,2.2530451519585973e-12,2.6199035766142127e-09,0.016842954079441412,0.000858135622066271,1.0025077331608494e-06,0.00021619544810807495,0.0003887261656913726,0.08512126104605329,0.011519628344124615,6.168135222508121e-05,1.95242083847486e-06,1.725650267742615e-05,0.027840056250603377,0.007563643162813615,6.44588930632079e-05,0.03670625938475675,3.5118694216333946e-05,1.9620592935897003e-10,1.0867717475592326e-05,0.0038267895550517764,3.6397009058575013e-07,6.314716946941376e-07,1.0661036807927875e-06,4.169054540113395e-14,1.324279236098307e-10,1.0803208784865412e-13,4.33895298751404e-08,0.004867728530605815,2.2082351593207655e-06,4.226204116060609e-05,1.1601778407060924e-10,8.881306975446061e-14,1.981006549598484e-09,2.1994399382093695e-11,0.00020558806813759345,3.0964565355082717e-09,1.543579201993799e-13,1.7837250115220922e-06,5.605710828500684e-05,8.125748249277057e-13,1.2094564813640855e-10,7.704618966811729e-07,1.5286075132967848e-06
0.00016521385675729382,0.8235731164885233,3.76,0.0,0.7188002235115802,0.9220028470786544,0.09483260797256643,2.3639685114018305e-12,2.7017838178537e-09,0.016914858519852877,0.0008635183574650279,1.0051626018598406e-06,0.00021871402275899554,0.0003950957606571741,0.08666279130721896,0.011535689938256374,6.245558055949139e-05,1.9697762437033474e-06,1.7450292665484035e-05,0.028261464916266497,0.0076009217952302316,6.534193946792425e-05,0.03748127966707702,3.550057380241876e-05,1.992037770619326e-10,1.1162910456779215e-05,0.003950863007901137,3.796127389614981e-07,6.412401048166608e-07,1.084870675264917e-06,4.235643378772795e-14,1.3402939390314426e-10,1.0975678066684995e-13,4.4069462356837985e-08,0.0049726010886679715,2.309576874906135e-06,4.419409780676695e-05,1.2134051101889796e-10,9.31469816399522e-14,2.020704870626863e-09,2.2728306835190842e-11,0.00021285595588752635,3.2059257128450365e-09,1.5948029660873396e-13,1.8098131838238478e-06,5.913968740310625e-05,8.549654352999465e-13,1.2652753404920216e-10,7.826909251532981e-07,1.5552508158751707e-06
0.0001663245468695642,0.8237524689476068,3.76,0.0,0.7166102717069311,0.9206954371214311,0.09641587565487693,2.4807467003513034e-12,2.7865733785661978e-09,0.016986779033414605,0.0008688784735156043,1.0077854983471052e-06,0.00022126247398271694,0.00040157437612174153,0.08822192704577884,0.011550486774561924,6.323903974217955e-05,1.9871522342462426e-06,1.764534555235183e-05,0.028683952705218212,0.007637673469208322,6.623175640857953e-05,0.0382669606384006,3.5883253475395406e-05,2.022108969100941e-10,1.146426111437969e-05,0.0040779859904267485,3.9582218693106867e-07,6.511558992758356e-07,1.1039859731400014e-06,4.303272819829435e-14,1.3564273447218625e-10,1.1150841275339867e-13,4.47595342039127e-08,0.005079184218451872,2.414967599599827e-06,4.6200440521044615e-05,1.2686942808375742e-10,9.76716558070624e-14,2.0609783715001425e-09,2.3485977889000332e-11,0.0002202926109188963,3.317937138843987e-09,1.6475475282064196e-13,1.8361347048239394e-06,6.23577778819877e-05,8.993950688911809e-13,1.323279984042962e-10,7.951038611847498e-07,1.5821146511214715e-06
0.00016743523698183459,0.8239341608756191,3.76,0.0,0.7144007486801128,0.9193723512062077,0.09801742365949112,2.603735608435485e-12,2.8743937377546866e-09,0.017058734071140655,0.0008742162169845757,1.0103770666164633e-06,0.00022384171137917078,0.00040816514809812187,0.08979880001043208,0.01156403005213508,6.403197047032114e-05,2.004550562652379e-06,1.7841713140889092e-05,0.029107444457810473,0.0076739048389760115,6.712852393109088e-05,0.03906340564397373,3.626673983614831e-05,2.0522683073091867e-10,1.1771892303444093e-05,0.004208212186071892,4.126163530320882e-07,6.612237302591493e-07,1.123460302662821e-06,4.371972937408044e-14,1.3726833268813512e-10,1.1328776266077595e-13,4.5460038751461886e-08,0.0051875051492364654,2.524553712874702e-06,4.828337940128892e-05,1.3261107212752113e-10,1.0239510572710833e-13,2.1018388491660625e-09,2.4268257023496882e-11,0.00022789903574661419,3.43250593345571e-09,1.7018602052208518e-13,1.8626945917600902e-06,6.571556135206144e-05,9.459579309112198e-13,1.3835413787044564e-10,8.07706539380755e-07,1.6091989771426564e-06
0.00016843485808287794,0.8240997020960865,3.76,0.0,0.7123953150443907,0.9181680149621667,0.09947461145082369,2.71999549619284e-12,2.9561281763954004e-09,0.01712353844316762,0.000879001269041156,1.0126832154142733e-06,0.00022619012287582117,0.00041419541851780826,0.09123326333734555,0.011575156394723007,6.47539110518767e-05,2.020229659352116e-06,1.801961218259239e-05,0.029489383118503753,0.007706073668743216,6.794171205133374e-05,0.039789497317857504,3.661257399807734e-05,2.0794832972605915e-10,1.2054235126776698e-05,0.00432811410365263,4.282463132287199e-07,6.704187576584916e-07,1.1413033487157054e-06,4.4347441714268877e-14,1.3874218102334634e-10,1.1491354159945285e-13,4.609966351200012e-08,0.0052865029408718815,2.6268935711696254e-06,5.0225468309645086e-05,1.3796597094861577e-10,1.0682307676536169e-13,2.139125262220324e-09,2.4994075164084712e-11,0.00023489074163878058,3.5378160194506186e-09,1.7521229539039907e-13,1.8868066198393703e-06,6.886049984974378e-05,9.897698642940064e-13,1.4397663710428744e-10,8.192161873529284e-07,1.6337634187886753e-06
0.0001694344791839213,0.8242671727087989,3.76,0.0,0.7103737837300509,0.9169506869026194,0.10094691759478285,2.8418275611536844e-12,3.0405181356609676e-09,0.017188399369003172,0.0008837685987906138,1.0149649535637917e-06,0.0002285649374359126,0.00042032161235357505,0.09268230614398763,0.011585284382463548,6.548391019991923e-05,2.0359296927678637e-06,1.8198659506678867e-05,0.02987201879877928,0.007737831164756133,6.876082318893806e-05,0.04052447388399577,3.69590751749755e-05,2.1067626648268834e-10,1.2341863592532849e-05,0.004450614262103846,4.4437877393634337e-07,6.797444936669839e-07,1.1594546509710637e-06,4.498431263854874e-14,1.4022658051246205e-10,1.1656303033794683e-13,4.674821300458951e-08,0.00538695200859243,2.7328690120581593e-06,5.223327969749782e-05,1.4350361293844205e-10,1.1142519958070617e-13,2.1769062982505305e-09,2.574120662615249e-11,0.00024202134288332685,3.645218419957289e-09,1.8037328678650757e-13,1.9111199445407998e-06,7.212513261443224e-05,1.0354647247020088e-12,1.4979328839071927e-10,8.308890332346257e-07,1.6585065699214083e-06
0.00017043410028496465,0.8244365896925918,3.76,0.0,0.7083360331473672,0.9157202220154861,0.10243449568680889,2.9696078294223623e-12,3.127665708531526e-09,0.017253330479992536,0.000888518402643052,1.0172227254570468e-06,0.00023096688154047493,0.00042654625568325515,0.09414603360879256,0.01159442196001101,6.622215882148898e-05,2.0516520743649537e-06,1.837889630332604e-05,0.030255296205019468,0.007769182037614956,6.958600355028887e-05,0.04126841736449027,3.7306251317470136e-05,2.1341031045643826e-10,1.2634876186260286e-05,0.004575753732101756,4.6102804944597614e-07,6.892047127405348e-07,1.1779229340140785e-06,4.563058439549495e-14,1.4172183852313566e-10,1.1823685599650588e-13,4.740592360302412e-08,0.005488873879241457,2.8425983219751702e-06,5.4308615436634776e-05,1.492291189262156e-10,1.1620810162613003e-13,2.215191529385488e-09,2.6510345470589267e-11,0.00024929141802214214,3.754721865636405e-09,1.8567284697192804e-13,1.9356386950181015e-06,7.551260478729283e-05,1.0831208938858836e-12,1.5580967824353811e-10,8.427298257583108e-07,1.6834285668662849e-06
0.000171433721386008,0.8246079704716973,3.76,0.0,0.7062819380564863,0.9144764715593268,0.10393750340287267,3.1036200397880447e-12,3.2176763186769165e-09,0.017318345464913405,0.000893250880244111,1.0194569668905026e-06,0.00023339670284109476,0.00043287195600123714,0.09562455396361438,0.011602576979742804,6.69688529571088e-05,2.067398253057078e-06,1.856036487325633e-05,0.030639159867356797,0.007800130934672148,7.041740417735895e-05,0.0420214120380978,3.7654111286035606e-05,2.161501323349888e-10,1.2933374459075833e-05,0.004703574239463358,4.78208878912764e-07,6.988033179042844e-07,1.1967171655364724e-06,4.6286506886077096e-14,1.4322827026469022e-10,1.1993566546367836e-13,4.807303915085289e-08,0.005592290645362285,2.9562037353862397e-06,5.6453315928900137e-05,1.5514772690459086e-10,1.2117868268215697e-13,2.2539908507744733e-09,2.7302212873531904e-11,0.0002567014961342693,3.866334342829035e-09,1.911149663123613e-13,1.9603671538948133e-06,7.902608813709659e-05,1.1328201099533365e-12,1.6203153038903227e-10,8.547434755673398e-07,1.7085296042302876e-06
