Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21)
4.593591446565567e-06,0.8782668647316194,3.76,0.0,0.6330186839112991,0.998527528721582,0.0014505177487168816,4.4957822371083525e-13,3.0896580947873676e-09,0.005069102949109515,0.00048517636727874396,1.267960349306126e-07,8.899467441793714e-05,7.548791355431532e-05,0.0012987263551368904,0.0003685504427568555,2.424715545374459e-05,3.5553228850967163e-07,4.3514376395604827e-07,4.3306943284590915e-05,2.871313339295914e-05,7.59920469068619e-07,2.946810581085867e-05,5.721325148204098e-06,3.0982570295112577e-12,5.4539532132520765e-09,1.2588925006860194e-07,1.5144198832323684e-11
4.678186405933517e-06,0.8782739641552557,3.76,0.0,0.6328865531785733,0.9984943135457797,0.0014943673012337698,4.635183466234505e-13,3.1552228223710813e-09,0.005175922687723258,0.0004874005799857322,1.2946768745574405e-07,9.0206177915271e-05,7.621317338369737e-05,0.0013316554817785042,0.00038327947737354276,2.450049680590048e-05,3.6381137997132577e-07,4.5403513956507315e-07,4.600802050741958e-05,3.034725313318134e-05,7.995272671435295e-07,3.126687035125413e-05,5.764575384593134e-06,3.29151465093495e-12,5.86221243190132e-09,1.376767729280844e-07,1.674730796142162e-11
4.762781365301466e-06,0.8782811095080807,3.76,0.0,0.6327534577402933,0.9984607594309939,0.0015388066260629146,4.776984776553321e-13,3.220949608907547e-09,0.0052829884300608235,0.0004894854368326427,1.3214524870607253e-07,9.14196141414224e-05,7.694399218588862e-05,0.001364924485513622,0.0003982981720961808,2.4754811276073054e-05,3.7208957480301093e-07,4.7338876225586556e-07,4.882469762460761e-05,3.203975395100855e-05,8.404725685946295e-07,3.314265054020456e-05,5.805768795564622e-06,3.4930440785784316e-12,6.2934856238427456e-09,1.503391138517518e-07,1.8490088427597358e-11
4.847376324669416e-06,0.8782883007204555,3.76,0.0,0.6326193956139284,0.9984268606966871,0.0015838365833678583,4.921221157908219e-13,3.286834855673026e-09,0.005390293954594696,0.0004914355473780254,1.3482855757832586e-07,9.263509555284761e-05,7.768057387407684e-05,0.0013985363266013988,0.00041360554644299805,2.5010145374645684e-05,3.8036516641684683e-07,4.932074768707436e-07,5.175974078251068e-05,3.379141543492882e-05,8.827782328778037e-07,3.5097414109550124e-05,5.8449632546479716e-06,3.703043273352878e-12,6.748677423886659e-09,1.6392518870918493e-07,2.0382303762972656e-11
4.931971284037365e-06,0.8782955377433843,3.76,0.0,0.6324843646565369,0.9983926117260878,0.0016294580901140476,5.06792865665507e-13,3.352875082898577e-09,0.005497833230398814,0.000493255443526113,1.3751745770880854e-07,9.385273742180742e-05,7.842312144059612e-05,0.0014324940484175105,0.00042920057026600355,2.526654528567141e-05,3.88636551064897e-07,5.134940961160734e-07,5.4815930996949234e-05,3.560300084278231e-05,9.26466122691418e-07,3.713314727924901e-05,5.8822164090904884e-06,3.921711261220706e-12,7.228714758427522e-09,1.784858217707359e-07,2.2434251539797736e-11
5.016566243405315e-06,0.8783028205484046,3.76,0.0,0.6323483625653314,0.9983580069650712,0.0016756721214537871,5.217144378271696e-13,3.4190669284898437e-09,0.005605600414992202,0.000494949579070438,1.402117974192355e-07,9.507265771442798e-05,7.917183695547154e-05,0.001466800776946575,0.0004450821658174772,2.55240568640739e-05,3.9690222603302247e-07,5.342514027616891e-07,5.7996063905400196e-05,3.747525708840438e-05,9.715581072861395e-07,3.9251854705977117e-05,5.9175856173627255e-06,4.149248115493023e-12,7.73454721184614e-09,1.9407379242039522e-07,2.465678609197854e-11
5.101161202773264e-06,0.8783101491274702,3.76,0.0,0.6322113868782909,0.9983230409210072,0.001722479712049003,5.368906489716006e-13,3.4854071467011067e-09,0.005713589852105759,0.0004965223293117288,1.4291142966061534e-07,9.629497696966299e-05,7.992692156507045e-05,0.001501459720277214,0.0004612492097787889,2.5782725632881874e-05,4.0516078777533527e-07,5.554821518235967e-07,6.130294953155816e-05,3.940891474359006e-05,1.0180760659328968e-06,4.145555943949355e-05,5.951127890572719e-06,4.385854940001715e-12,8.267147402756404e-09,2.1074388263097577e-07,2.7061342033943493e-11
5.1857561621412135e-06,0.8783175234928284,3.76,0.0,0.6320734349748238,0.9982877081615774,0.0017698819573322634,5.523254221447611e-13,3.5518926067660754e-09,0.005821796069375857,0.000497977990748795,1.4561621195527912e-07,9.751981817938186e-05,8.068857549089436e-05,0.0015364741680997276,0.00047770053525016245,2.6042596780527037e-05,4.134109300378976e-07,5.771890727254491e-07,6.473941206211089e-05,4.14046880548755e-05,1.066041891533607e-06,4.374630288680048e-05,5.982899837621491e-06,4.631733853171173e-12,8.8275113701592e-09,2.2855292522170025e-07,2.965995860224285e-11
5.270351121509163e-06,0.8783249436768913,3.76,0.0,0.6319345040764752,0.998252003313562,0.0018178800147067,5.680227869207852e-13,3.618520291487688e-09,0.005930213775968609,0.0004993207808410189,1.4832600633714492e-07,9.87473066696927e-05,8.145699802871815e-05,0.001571847491206392,0.0004944349337002851,2.6303715158222432e-05,4.216514418513785e-07,5.99374871431565e-07,6.830828963556248e-05,4.346327497462624e-05,1.1154774943617043e-06,4.612614478411214e-05,6.012957613945307e-06,4.887087972944504e-12,9.416658969610102e-09,2.4755985291841116e-07,3.246530484595685e-11
5.354946080877112e-06,0.8783324097320995,3.76,0.0,0.6317945912476859,0.9982159210616023,0.0018664751046856092,5.839868795644696e-13,3.685287295789007e-09,0.0060388378601385516,0.0005005548378409754,1.510406792903124e-07,9.997756998353302e-05,8.223238754808513e-05,0.00160758314099441,0.0005114511568746103,2.6566125277436993e-05,4.298812054516441e-07,6.220422325535379e-07,7.20124341429146e-05,4.558535720591549e-05,1.1664048059211783e-06,4.859716317663398e-05,6.0413568737039e-06,5.152121402539248e-12,1.0035634279517212e-08,2.678257482367831e-07,3.549070569257337e-11
5.439541040245062e-06,0.8783399217307828,3.76,0.0,0.6316536933965889,0.9981794561469338,0.0019156685119725235,6.002219431669725e-13,3.752190825227602e-09,0.0061476633867256205,0.0005016842206956299,1.5376010168608657e-07,0.00010121073776459494,8.301494149212004e-05,0.0016436846489715554,0.0005287479186612731,2.6829871307485295e-05,4.3809919422580747e-07,6.451938214304429e-07,7.585471104000473e-05,4.777160026067185e-05,1.2188457829110728e-06,5.116145440614148e-05,6.068152725285453e-06,5.4270392170696016e-12,1.0685506017621207e-08,2.894138942091021e-07,3.8750168916556064e-11
5.524135999613011e-06,0.8783474797650134,3.76,0.0,0.6315118072758564,0.9981426033660975,0.001965461586482543,6.167323277594084e-13,3.819228194475758e-09,0.006256685594593978,0.0005027129090144875,1.564841487185224e-07,0.00010244694164271634,8.380485637785346e-05,0.0016801556262645927,0.000546323896913873,2.7094997073250643e-05,4.463044705677586e-07,6.688322861761263e-07,7.983799917129507e-05,5.0022653530571886e-05,1.2728224112833749e-06,5.382113310633694e-05,6.093399690006578e-06,5.712047450984596e-12,1.1367367967719609e-08,3.1238982597532467e-07,4.225841303842908e-11
5.608730958980961e-06,0.878355083946455,3.76,0.0,0.6313689294835827,0.9981053575696291,0.0020158557443057416,6.335224904193376e-13,3.886396825768527e-09,0.006365899894016385,0.000503644803102992,1.5921269983857424e-07,0.0001036863151208927,8.46023277971147e-05,0.0017169997631305532,0.0005641777352303595,2.7361546053059575e-05,4.5449618364728344e-07,6.929602596923281e-07,8.396519060488839e-05,5.233915037015164e-05,1.3283567103837044e-06,5.657833220595154e-05,6.117151663890464e-06,6.007353086278882e-12,1.2082339416719468e-08,3.368213832592266e-07,4.6030896182842544e-11
5.69332591834891e-06,0.8783627344062073,3.76,0.0,0.6312250564642122,0.9980677136607278,0.002066852468613577,6.505969953596349e-13,3.9536942473217955e-09,0.006475301864007697,0.0005044837240594271,1.6194563868694687e-07,0.00010492899346403814,8.540755041790333e-05,0.0017542208284709788,0.0005823080446872425,2.7629561376723874e-05,4.626735672253936e-07,7.175803616495253e-07,8.823919047853436e-05,5.4721708191609244e-05,1.38547073716214e-06,5.943520293954914e-05,6.139461882410507e-06,6.313164041528995e-12,1.2831565602040778e-08,3.6277876375052623e-07,5.0083845924728826e-11
5.77792087771686e-06,0.8783704312946456,3.76,0.0,0.631080184509504,0.9980296665939037,0.002118453310509274,6.679605139968684e-13,4.021118091722609e-09,0.006584887249611107,0.0005052334139335013,1.6468285302573862e-07,0.00010617511358959469,8.622071798638179e-05,0.001791822669349267,0.0006007134055286662,2.789908582376072e-05,4.708359374282854e-07,7.42695200431645e-07,9.266291685638491e-05,5.7170928570771175e-05,1.4441865904424755e-06,6.239391486597762e-05,6.1603828880907106e-06,6.6296891617035835e-12,1.3616218169399887e-08,3.9033457741392913e-07,5.443429015328375e-11
5.862515837084809e-06,0.8783781747812557,3.76,0.0,0.6309343097595347,0.9979912113736131,0.002170659889823255,6.856178250187458e-13,4.088666094293923e-09,0.006694651959140683,0.0005058975359447576,1.6742423466896206e-07,0.00010742481396008453,8.704202332959833e-05,0.0018298092105112397,0.0006193923688099572,2.817016182180168e-05,4.789826904251295e-07,7.683073750412729e-07,9.723930059624708e-05,5.968739736369524e-05,1.504526415241311e-06,6.545665589440451e-05,6.179966500857507e-06,6.9571382086784794e-12,1.4437495641055534e-08,4.1956390174610537e-07,5.910008898413018e-11
5.9471107964527586e-06,0.8783859650544671,3.76,0.0,0.6307874282037378,0.9979523430528726,0.0022234738958546696,7.035738144448402e-13,4.15633609143579e-09,0.00680459206138373,0.0005064796747589062,1.7016967941203065e-07,0.00010867823447771453,8.787165835882632e-05,0.001868184453909109,0.0006383434579951481,2.844283144520377e-05,4.871133001556273e-07,7.944194769668329e-07,0.00010197128522706929,6.227168483338431e-05,1.5665124071262257e-06,6.862563231786414e-05,6.198263791040496e-06,7.295721852528603e-12,1.5296623894530595e-08,4.5054433800167455e-07,6.409996775067206e-11
6.1163007151886575e-06,0.8784016868080802,3.76,0.0,0.630490627885734,0.9978733475564919,0.0023309312965619153,7.404019095186189e-13,4.29203391026311e-09,0.007024983504400864,0.0005074119508719323,1.7567236085461106e-07,0.00011119680215106856,8.955668056983158e-05,0.0019461174384322224,0.0006770559791228025,2.8993118092951106e-05,5.033243608223694e-07,8.481538020460872e-07,0.00011191389399219144,6.764591973978613e-05,1.6955119534201018e-06,7.529120871293744e-05,6.23119979839401e-06,8.0071401066835e-12,1.7133475991515838e-08,5.180819169356304e-07,7.518139965232697e-11
6.268571642050967e-06,0.8784159986685315,3.76,0.0,0.6302200210439413,0.99780079012268,0.0024297387491582618,7.746198909280832e-13,4.414559473063819e-09,0.007223899392924756,0.0005080049828067574,1.806377035456459e-07,0.00011347766533918628,9.110359475374976e-05,0.002017628197870782,0.0007128125950139385,2.94942410953088e-05,5.178553392088552e-07,8.982503537967033e-07,0.00012142418208107887,7.272007766935326e-05,1.8174652926154392e-06,8.167606406317745e-05,6.256939160049514e-06,8.687628626475698e-12,1.8928968148636534e-08,5.856867551838599e-07,8.650403824768037e-11
6.420842568913276e-06,0.8784304658954337,3.76,0.0,0.6299460830106045,0.9977268193785188,0.0025305437787684734,8.098864881115685e-13,4.537451090164009e-09,0.007423329447121125,0.0005083845883589436,1.8561476442116665e-07,0.00011577281270097698,9.268044038538244e-05,0.0020904640701448155,0.0007494268336858233,3.0001165538149306e-05,5.32329143342705e-07,9.500068182826496e-07,0.0001314849630862299,7.802213950374103e-05,1.9451001739579548e-06,8.844027972577215e-05,6.279268490695564e-06,9.407510318566935e-12,2.0867464801068522e-08,6.602935614278777e-07,9.92435853035608e-11
6.573113495775585e-06,0.8784450902490041,3.76,0.0,0.6296687850978155,0.9976514080424665,0.002633358828311846,8.462340830486506e-13,4.660699572774352e-09,0.00762325616213223,0.000508568888813436,1.906030701240733e-07,0.00011808309914269832,9.428830429321617e-05,0.0021646511249517383,0.0007868892799279531,3.0514123923185234e-05,5.467452135714167e-07,1.0034382681219699e-06,0.00014211384919172348,8.35548871460304e-05,2.078548450381002e-06,9.55973946246205e-05,6.298455853564521e-06,1.016804575230386e-11,2.295717136018315e-08,7.424539448487251e-07,1.1354530609580675e-10
6.725384422637894e-06,0.8784598736744541,3.76,0.0,0.6293880971299121,0.9975745292287326,0.002738197111717557,8.836961880905814e-13,4.784296654936722e-09,0.007823663484286944,0.0005085752208006117,1.9560218320282115e-07,0.00012040938709050615,9.592826422874543e-05,0.0022402162058740697,0.00082519034021182,3.103334501116402e-05,5.611036229012827e-07,1.0585598313721441e-06,0.00015332857906843282,8.932095185661293e-05,2.2179428561672407e-06,0.00010316114585637464,6.314760101246693e-06,1.0970504568133034e-11,2.520662223178938e-08,8.327508549637833e-07,1.29566591694917e-10
6.877655349500203e-06,0.8784748182973388,3.76,0.0,0.6291039874678366,0.9974961564198002,0.002845072619867527,9.223074472552193e-13,4.908234959897412e-09,0.008024536754264486,0.000508420149610879,2.0061170067541493e-07,0.00012275254491904758,9.760138906730083e-05,0.0023171869221195584,0.0008643202650589174,3.155905383568618e-05,5.754050347174506e-07,1.1153867193383026e-06,0.00016514701704630443,9.53228179218368e-05,2.3634170881548586e-06,0.00011114547051146153,6.328430731551161e-06,1.1816165419727499e-11,2.7624691650494905e-08,9.317998263319961e-07,1.4747779393145723e-10
7.0299262763625126e-06,0.8784899264206675,3.76,0.0,0.6288164230341525,0.9974162634389268,0.0029540001251461357,9.621036377338223e-13,5.032507966352919e-09,0.008225862650014609,0.00050811948378767,2.0563125258644407e-07,0.00012511344547265791,9.930873903608074e-05,0.0023955916404527523,0.000904269169859582,3.209147172600268e-05,5.896506611428622e-07,1.173934252616392e-06,0.0001775871525348932,0.00010156282649437499,2.515105885729639e-06,0.0001195645077142004,6.3397078011573595e-06,1.2706315933994504e-11,3.022060489764906e-08,1.040250264164492e-06,1.674631121328341e-10
7.182197203224822e-06,0.8785052005208279,3.76,0.0,0.628525369338606,0.9973348244226944,0.0030649951847147965,1.003121671891272e-12,5.157109974697595e-09,0.008427629129605705,0.0005076882908426959,2.1066050056173028e-07,0.00012749296467973463,0.00010105136596933802,0.0024754594773235016,0.0009450270542105048,3.2630816337373985e-05,6.038422218683956e-07,1.2342178858303178e-06,0.00019066709966476122,0.00010804317957202802,2.6731451090345555e-06,0.00012843260086903443,6.348821892149319e-06,1.364225268658237e-11,3.300394984638687e-08,1.1587867713872222e-06,1.8972152950557495e-10
7.334468130087131e-06,0.8785206432441339,3.76,0.0,0.6282307905041686,0.9972518137936676,0.003178074142559456,1.0453995998459285e-12,5.282036073326701e-09,0.008629825374132765,0.0005071409140142938,2.1569913636379263e-07,0.0001298919802633304,0.00010283031359288682,0.0025568202912080477,0.0009865838197696353,3.317730168930574e-05,6.179819046297779e-07,1.2962532306954525e-06,0.00020440509713875803,0.00011476594409605531,2.8376718149183497e-06,0.00013776430010964256,6.355994127270726e-06,1.462528119282928e-11,3.598468885317103e-08,1.2881305191089495e-06,2.1446780198909548e-10
7.48673905694944e-06,0.8785362574030918,3.76,0.0,0.6279326492934433,0.9971672062332366,0.0032932541304258513,1.0889766125537443e-12,5.4072821050848734e-09,0.008832441730855334,0.0005064909899191063,2.2074688045228378e-07,0.0001323113705482646,0.00010464661783756796,0.002639704675173975,0.0010289292866923847,3.373113821207698e-05,6.32072327032758e-07,1.360056077192849e-06,0.00021881950826857524,0.00012173305613818592,3.0088243304106346e-06,0.00014757436493813302,6.361436227714825e-06,1.565671591221428e-11,3.917317103293951e-08,1.4290406612717176e-06,2.419335051764656e-10
7.639009983811748e-06,0.8785520459728067,3.76,0.0,0.6276309071353405,0.997080976654704,0.0034105530677344437,1.1338930455711325e-12,5.532844633984778e-09,0.009035469656716937,0.0005057514669774006,2.2580348055347864e-07,0.00013475201336369362,0.00010650130717955714,0.0027241439496831954,0.001072053208694043,3.429253280153672e-05,6.461164990018841e-07,1.4256424133710286e-06,0.0002339288211762405,0.0001289463251512617,3.186742323674351e-06,0.0001578777670446955,6.365350608558163e-06,1.673788026415606e-11,4.2580144888558414e-08,1.5823157947732602e-06,2.723681410708538e-10
7.791280910674058e-06,0.8785680120873642,3.76,0.0,0.6273255241519288,0.9969931001766706,0.003529989660567103,1.1801903836383373e-12,5.658720912269808e-09,0.009238901662381437,0.0005049346244952076,2.308687102422101e-07,0.0001372147850393069,0.00010839540300459064,0.0028101701556441493,0.0011159452867892162,3.486168888127714e-05,6.601177871309703e-07,1.4930284436508392e-06,0.0002497516491403062,0.00013640743825965744,3.3715668722275018e-06,0.00016868969329794135,6.3679305077623325e-06,1.787010665462055e-11,4.6216771277303955e-08,1.7487954662508242e-06,3.06040305707425e-10
7.943551837536367e-06,0.8785841590362873,3.76,0.0,0.6270164591853828,0.9969035520967707,0.003651583399804073,1.2279112659718399e-12,5.784908847866822e-09,0.009442731256901952,0.0005040520923032754,2.3594236753895673e-07,0.00013970055949315838,0.00011032991999591786,0.0028978160477234954,0.001160595181753391,3.543880647142364e-05,6.740798808962834e-07,1.5622306052512486e-06,0.00026630673106919033,0.0001441179645691816,3.5634405281947093e-06,0.00018002554889771848,6.369360145192086e-06,1.90547365122596e-11,5.009463674081489e-08,1.929361726846652e-06,3.4323892136813755e-10
8.095822764398676e-06,0.8786004902610353,3.76,0.0,0.6267036698249556,0.9968123078657949,0.0037753545584914743,1.2770994923826038e-12,5.911406972316572e-09,0.009646952893129971,0.0005031148708521435,2.4102427352504366e-07,0.00014221020740932673,0.00011230586654602206,0.0029871150879265296,0.0012059925253588904,3.602408226384624e-05,6.880067595677195e-07,1.6332655831757647e-06,0.00028361293208278306,0.00015207935947662024,3.762507380466836e-06,0.00019190096068158466,6.369814907940991e-06,2.02931203316606e-11,5.422576720332847e-08,2.1249407362207755e-06,3.842745373396772e-10
8.248093691260985e-06,0.8786170093515744,3.76,0.0,0.6263871124338943,0.9967193430622497,0.0039013241885198797,1.3278000303838416e-12,6.038214409254255e-09,0.009851561913967487,0.0005021333516644465,2.461142709786353e-07,0.00014474459550336473,0.0001143242451891604,0.0030781014394555203,0.0012521269304378874,3.661770970370732e-05,7.019026610098941e-07,1.7061503239009862e-06,0.000301689244183665,0.00016029296895984793,3.968913113722743e-06,0.00020433178057585746,6.369461558233362e-06,2.1586617723455982e-11,5.862264201701103e-08,2.3365044170728214e-06,4.294807015251092e-10
8.400364618123294e-06,0.8786337200430149,3.76,0.0,0.6260667421762323,0.9966246333673834,0.00402951411669465,1.3800590231521184e-12,6.165330843473093e-09,0.010056554499558338,0.0005011173380480853,2.5121222303368025e-07,0.00014730458587285648,0.0001163860530527421,0.0031708099608540145,0.0012989879998290164,3.721987907682683e-05,7.157720527737435e-07,1.780902047317745e-06,0.0003205547869998037,0.0001687600338303108,4.182805064225958e-06,0.0002173340891820398,6.368458460425292e-06,2.2936597470253575e-11,6.329820835830314e-08,2.5650721613784983e-06,4.792154055671562e-10
8.552635544985604e-06,0.8786506262123362,3.76,0.0,0.6257425130433895,0.9965281545407153,0.004159946940274674,1.4339237984137852e-12,6.292756490630177e-09,0.01026192761550444,0.0005000760659807395,2.5631801186415264e-07,0.0001498910354296543,0.00011849228232710263,0.0032652762004438314,0.001346565334265736,3.783077760209082e-05,7.296196038970615e-07,1.8575382571854242e-06,0.0003402288085805067,0.00017748169393127082,4.404332272353127e-06,0.0002309241994898145,6.366955824032673e-06,2.4344437585532068e-11,6.826589599189645e-08,2.811712589554579e-06,5.338626073031204e-10
8.704906471847913e-06,0.8786677318751971,3.76,0.0,0.6254143778805175,0.9964298823960959,0.004292646022051526,1.4894428784442567e-12,6.42049206766094e-09,0.01046767896218129,0.0004990182250829369,2.6143153739567646e-07,0.00015250479541011787,0.00012064392075076727,0.003361536391060077,0.0013948485392617025,3.845058952831219e-05,7.434501583527648e-07,1.93607675046174e-06,0.000360730686227953,0.00018645899226677056,4.633645531836561e-06,0.0002451186607081689,6.365095960016083e-06,2.5811525375451617e-11,7.353963239589072e-08,3.0775453638000168e-06,5.938338341586192e-10
8.857177398710222e-06,0.8786850411828421,3.76,0.0,0.6250822884125411,0.9963297927783181,0.004427635485036967,1.5466659910027981e-12,6.548538763924723e-09,0.010673806925217322,0.000497951979602653,2.6655271604587003e-07,0.0001551467109597763,0.00012284195210892618,0.003459627445088323,0.0014438272310481081,3.907949623514023e-05,7.572687110999934e-07,2.016535625110331e-06,0.00038207992734791505,0.0001956928790476544,4.870897435673999e-06,0.0002599342622064799,6.363013547728445e-06,2.733925750312727e-11,7.91338582393237e-08,3.3637430568650315e-06,6.595698705855494e-10
9.009448325572531e-06,0.878702558419112,3.76,0.0,0.6247461952698437,0.9962278615403062,0.004564940206823794,1.6056440812294252e-12,6.676898213108658e-09,0.010880310527194072,0.0004968849893390864,2.7168147949492937e-07,0.0001578176207888967,0.00012508735674517153,0.003559586949807025,0.0014934910416207897,3.971767633757321e-05,7.710803848641566e-07,2.0989332864172795e-06,0.000404296170303241,0.00020518421564210768,5.116242418735617e-06,0.00027538803755755396,6.360835910080912e-06,2.8929040052029265e-11,8.506354322357066e-08,3.671533077477609e-06,7.315425330606189e-10
9.16171925243484e-06,0.8787202879975605,3.76,0.0,0.6244060480135496,0.9961240645208932,0.004704585813682232,1.6664293247430372e-12,6.80557246594274e-09,0.011087189380616853,0.0004958244304380468,2.768177734880225e-07,0.0001605183568952522,0.00012738111208360878,0.0036614531630371648,0.0015438296229522178,4.036530579352378e-05,7.848904081286172e-07,2.183288452303237e-06,0.0004273991852536244,0.0002149337784192897,5.369836797129315e-06,0.00029149726867483687,6.358683294681235e-06,3.0582288588581213e-11,9.134420229418057e-08,4.0021996536572416e-06,8.102565366111636e-10
9.31399017929715e-06,0.8787382344586766,3.76,0.0,0.6240617951603676,0.9960183775232024,0.004846598674450601,1.7290751417142004e-12,6.93456396374824e-09,0.01129444364219796,0.0004947770159966664,2.819615566702889e-07,0.00016324974435004834,0.00012972419315807285,0.003765265009099745,0.0015948326504216655,4.1022558013835607e-05,7.987040959205798e-07,2.2696201573865973e-06,0.0004514088749663844,0.00022494226247582555,5.631838804285797e-06,0.00030827949003628646,6.356669158929849e-06,3.2300428224291945e-11,9.799191221453283e-08,4.35708587515535e-06,8.962514567243982e-10
9.466261106159459e-06,0.8787564024672289,3.76,0.0,0.623713384206957,0.9959107762936465,0.004991005894275083,1.7936362118761532e-12,7.063875512824509e-09,0.011502073968486255,0.0004937490164206806,2.8711279945524535e-07,0.00016601260114281697,0.00013211757314894587,0.003871062075080378,0.0016464898255191534,4.168960397419013e-05,8.125268314155026e-07,2.3579477556123633e-06,0.00047634527558347713,0.00023521028523611356,5.902408623804863e-06,0.00032575249298770687,6.354900457273851e-06,3.408489367347207e-11,1.0502332850445884e-07,4.737595796259035e-06,9.901037904471263e-10
9.618532033021768e-06,0.8787747968097221,3.76,0.0,0.6233607616537878,0.995801236501546,0.005137835308249281,1.8601684908039263e-12,7.193510259706125e-09,0.011710081472869489,0.0004927462794828366,2.9227148292766295e-07,0.00016880773808126517,0.0001345622239255905,0.003978884607399176,0.001698790877875438,4.236661232846409e-05,8.263640481721301e-07,2.4482909219400197e-06,0.0005022285573298172,0.0002457383899185336,6.1817084191968096e-06,0.00034393433011865686,6.353477928997558e-06,3.593712930657133e-11,1.1245570275516193e-07,5.14519660019514e-06,1.0924291207705236e-09
9.770802959884077e-06,0.8787934223919758,3.76,0.0,0.6230038730284722,0.9956897337193759,0.005287115475000665,1.9287292271829764e-12,7.323471667311723e-09,0.011918467683969314,0.0004917742500359809,2.974375977812287e-07,0.000171635958742228,0.00013705911659033244,0.004088773508682981,0.0017517255666666702,4.30537495231076e-05,8.402212152024804e-07,2.5406696530576944e-06,0.0005290790251490061,0.00025652704886070936,6.4699023604976104e-06,0.00036284331970434975,6.352496385086555e-06,3.7858589200605166e-11,1.2030690031650376e-07,5.581420826379759e-06,1.2038843885991859e-09
9.923073886746386e-06,0.8788122842368207,3.76,0.0,0.6226426629085413,0.9955762434036397,0.005438875670267466,1.9993769809193442e-12,7.453763491976933e-09,0.012127234505442416,0.0004908379893391154,3.026111432911333e-07,0.0001744980594697899,0.00013960922202450933,0.0042007703349356855,0.0018052836814447595,4.375117991201625e-05,8.54103823064586e-07,2.635104266786478e-06,0.0005569171192533657,0.00026757666669797054,6.767156647772416e-06,0.00038249805020721664,6.352044992860567e-06,3.9850737182013373e-11,1.285954183548608e-07,6.0478686617590955e-06,1.3251702766180385e-09
9.999999999999997e-06,0.8788313874819257,3.76,0.0,0.6224585213924649,0.9955181454586536,0.005516496180054455,2.035880146858278e-12,7.519712825321999e-09,0.012232847323961247,0.000490380101995406,3.052276061926718e-07,0.00017595710320722052,0.00014091805601413395,0.004258165099573171,0.0018325746303449288,4.4107481597289754e-05,8.611286293767254e-07,2.6836001132944154e-06,0.0005713627412567815,0.00027325817802237057,6.920825385752166e-06,0.0003927169836119655,6.3520453303372074e-06,4.08844986855704e-11,1.329550395816334e-07,6.295533216652001e-06,1.3904159043923164e-09
1.0075344813608695e-05,0.8788313874819257,3.76,0.0,0.6222770749436594,0.9954607408763732,0.00559314588050619,2.0721716425683826e-12,7.584389761381467e-09,0.012336384177195778,0.0004899421939593485,3.077921263222113e-07,0.00017739482941660223,0.00014221351143580503,0.0043149172930013946,0.0018594550424418954,4.445906587141799e-05,8.680173699273267e-07,2.7316154005632957e-06,0.0005857634155749337,0.0002788875833900947,7.073639531694958e-06,0.00040291738483209125,6.352207557228535e-06,4.191504686165235e-11,1.3734040429314693e-07,6.546210297485065e-06,1.4570337094696394e-09
1.0227615740471005e-05,0.8788507373777382,3.76,0.0,0.6219070518772545,0.9953432013072716,0.005749956796566293,2.1471744537853713e-12,7.715354753388479e-09,0.012545919238018354,0.0004890912142172229,3.1298056037263844e-07,0.00018032705062454986,0.00014487295690227749,0.004431257238314132,0.001914229500392246,4.517756791439656e-05,8.819673503284654e-07,2.8302240091854547e-06,0.0006156386261047678,0.0002904600770923407,7.389521331204155e-06,0.0004241204661292688,6.353062797566522e-06,4.405300166492511e-11,1.465616746323735e-07,7.078188352173073e-06,1.600270474861147e-09
1.0379886667333314e-05,0.878870339285552,3.76,0.0,0.621532535567565,0.9952235996964394,0.005909339807465052,2.2244480284467776e-12,7.846662975785092e-09,0.012755842489626103,0.0004882890721472593,3.1817646465277064e-07,0.00018329549814102313,0.00014758853191332213,0.004549833672926613,0.00196959693591608,4.590684480463873e-05,8.959592452978132e-07,2.9309513614290332e-06,0.0006465635991089524,0.0003022943668676585,7.714974448197046e-06,0.00044612672063995627,6.354684619352896e-06,4.626609485163673e-11,1.5627973415029592e-07,7.645620362992461e-06,1.7557279703550683e-09
1.0532157594195623e-05,0.8788901986757008,3.76,0.0,0.6211534670080954,0.9951019108577538,0.006071326994292299,2.304056375104886e-12,7.978319146914696e-09,0.012966156962112622,0.0004875394789496989,3.233798631993161e-07,0.00018630094016718724,0.00015036121190827517,0.004670690743809704,0.002025547258510032,4.6647053669009404e-05,9.099985117960668e-07,3.03381903574708e-06,0.0006785593192095815,0.0003143906152377581,8.050173379484148e-06,0.00046895586357888696,6.357142379816536e-06,4.855582952447666e-11,1.665157954890093e-07,8.250401345839938e-06,1.924308080680222e-09
1.0684428521057932e-05,0.8789103211258688,3.76,0.0,0.620769786347479,0.9949781094028342,0.006235951124271483,2.3860649205546676e-12,8.110328177211167e-09,0.013176865880793687,0.0004868458519133338,3.285907840246674e-07,0.00018934413823482437,0.00015319197480784258,0.004793873241413414,0.002082070405180393,4.73983501086482e-05,9.240905744879631e-07,3.138848915397622e-06,0.0007116469073192824,0.0003267489305714818,8.395294726048227e-06,0.0004926279035491401,6.360501146964461e-06,5.0923718631164344e-11,1.7729179913243192e-07,8.894506425846953e-06,2.106970190542545e-09
