Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28)
8.390845231520895e-05,0.6917252482604962,3.76,0.0,0.6101583679149185,0.9993823320397996,0.0006266834021164674,3.1093009868781817e-18,6.834130681429125e-13,0.0008319646679107437,0.0001211230298297729,1.7438585922206607e-07,4.09791438606875e-06,2.232253155891949e-06,0.00019303691558593817,0.0003429779403703613,8.571542670997556e-07,3.681366012359158e-08,3.9675715710836266e-08,1.390074802026267e-05,7.375755982798093e-05,4.441504316103107e-08,1.2686768465722483e-05,2.6783403574048076e-06,7.0219741494345035e-15,2.610731370196069e-10
8.499693924779556e-05,0.691725739679585,3.76,0.0,0.6101297926878294,0.9993692801330498,0.000642806988954549,3.181402325430377e-18,6.924078408629629e-13,0.0008428895913947807,0.00012098665393784612,1.766745574885656e-07,4.142581743647253e-06,2.2544677194069067e-06,0.00019756857136347196,0.0003525653318729153,8.662296118830566e-07,3.727119749818677e-08,4.085763970575432e-08,1.452861603760878e-05,7.68548485463216e-05,4.603150457159077e-08,1.329261106526834e-05,2.6780154800396287e-06,7.339148017491453e-15,2.7581156937534687e-10
8.608542618038216e-05,0.6917262279253767,3.76,0.0,0.6101009889454511,0.99935608343857,0.0006591052587627271,3.2538514654629788e-18,7.013278978337377e-13,0.0008537227890520438,0.00012084250965980165,1.7894394323092217e-07,4.1868316199962945e-06,2.276600013006665e-06,0.0002021486728971223,0.00036226399232473864,8.752482230614365e-07,3.772252432285628e-08,4.205294066117459e-08,1.5174981876552572e-05,8.002801112777385e-05,4.767989917308002e-08,1.391864813347048e-05,2.6774170839384903e-06,7.665666575879165e-15,2.9113230072019567e-10
8.717391311296877e-05,0.6917267129350196,3.76,0.0,0.610071958934122,0.9993427424457347,0.000675576613267243,3.3266326329148743e-18,7.101720398118788e-13,0.0008644628037133212,0.0001206915104818932,1.8119371025802234e-07,4.2306669414216355e-06,2.2986530268732607e-06,0.00020677713180114175,0.00037207231256532793,8.842105724159868e-07,3.816770489569628e-08,4.3261298192445126e-08,1.5840049003009794e-05,8.327708032296358e-05,4.9360101524992234e-08,1.456522821344662e-05,2.67657039036914e-06,8.001632626368127e-15,3.070470247830507e-10
8.826240004555537e-05,0.6917271946536967,3.76,0.0,0.6100427048794944,0.9993292576771788,0.0006922194666345715,3.3997306450775084e-18,7.189391679836909e-13,0.0008751083007445954,0.00012053453479935916,1.8342357812317055e-07,4.27409098477762e-06,2.3206297743426562e-06,0.0002114538647435356,0.0003819886779844036,8.931171752260346e-07,3.860681239369273e-08,4.448239309630906e-08,1.6524015822398692e-05,8.660204680420704e-05,5.107197470961242e-08,1.5232697700939265e-05,2.6754998106515327e-06,8.347146414705203e-15,3.23567334754206e-10
8.935088697814198e-05,0.6917276730344865,3.76,0.0,0.6100132289851805,0.9993156296870814,0.0007090322467822513,3.4731308599497586e-18,7.276282821830693e-13,0.0008856580658550465,0.00012037242614780551,1.8563329166355905e-07,4.317107354530452e-06,2.3425332849439107e-06,0.00021617879348660048,0.0003920114703110164,9.019685873264467e-07,3.903992754898909e-08,4.571590790074654e-08,1.7227075702944462e-05,9.000286007091375e-05,5.281537094978579e-08,1.5921400744591576e-05,2.6742289405696476e-06,8.702305642358448e-15,3.4070471988316064e-10
9.043937391072858e-05,0.6917281480382105,3.76,0.0,0.6099835334314962,0.9993018590594686,0.0007260133966008341,3.546819255474673e-18,7.362384789832621e-13,0.0008961110027523104,0.00012020599349748599,1.87822620508056e-07,4.359719960231102e-06,2.364366597239609e-06,0.0002209518449138316,0.0004021390693268561,9.107654022228032e-07,3.946713781902514e-08,4.69615273971649e-08,1.7949417007552987e-05,9.347942940751079e-05,5.4590132297566635e-08,1.663167915300544e-05,2.6727805571067445e-06,9.067205482627596e-15,3.5847056275843384e-10
9.152786084331519e-05,0.6917286196332698,3.76,0.0,0.6099536203743027,0.9992879464065317,0.0007431613750886347,3.620782408057729e-18,7.44768949666843e-13,0.000906466130657102,0.00012003601160684794,1.8999135855516638e-07,4.401932994439815e-06,2.386132750787207e-06,0.00022577295104363892,0.00041236985450307577,9.195082482823106e-07,3.988853771638617e-08,4.821893915895698e-08,1.8691223133800314e-05,9.703162488937146e-05,5.6396091224528314e-08,1.7363872308504295e-05,2.671176617393886e-06,9.441938600853041e-15,3.768761368105199e-10
9.26163477759018e-05,0.6917290877954736,3.76,0.0,0.6099234919439432,0.9992738923669617,0.0007604746584011887,3.695007409334716e-18,7.532189780961709e-13,0.0009167225816893726,0.00011986322143160455,1.9213932342368753e-07,4.443750911129081e-06,2.407834780176836e-06,0.00023064204903045453,0.00042270220656340696,9.281977859631856e-07,4.0304227518400004e-08,4.948783401051997e-08,1.945267256163308e-05,0.00010065927843223209,5.823307120636355e-08,1.8118317087479376e-05,2.6694382597479227e-06,9.826595178476268e-15,3.9593260423326677e-10
9.37048347084884e-05,0.6917295525078625,3.76,0.0,0.6098931502442718,0.9992596976043094,0.0007779517408175188,3.769481973483188e-18,7.615879384897748e-13,0.0009268795981382355,0.0001196883305855774,1.9426635587945622e-07,4.485178404664011e-06,2.4294757092392606e-06,0.00023555908115402966,0.00043313450897191534,9.36834705121219e-07,4.0714312177508714e-08,5.0767906470114216e-08,2.0233938908317113e-05,0.00010436218488062261,6.010088741829497e-08,1.8895347787221258e-05,2.6675858066733874e-06,1.022126294081066e-14,4.1565101467711954e-10
9.4793321641075e-05,0.6917300137605165,3.76,0.0,0.6098625973517714,0.9992453628053668,0.0007955911356255056,3.844194413434398e-18,7.698752931032853e-13,0.0009369365296275184,0.00011951201384957711,1.9637231923998418e-07,4.526220389391898e-06,2.451058543772325e-06,0.00024052399479742944,0.00044366514934459565,9.45419722423736e-07,4.111890201124817e-08,5.205885518192243e-08,2.103519099014916e-05,0.00010814010313092457,6.199934730898192e-08,1.969529605912398e-05,2.6656387697149253e-06,1.062602718823299e-14,4.360423040754066e-10
9.588180857366161e-05,0.6917304715503635,3.76,0.0,0.6098318353147603,0.9992308886785776,0.0008133913759288027,3.919133507770718e-18,7.780805898405279e-13,0.0009468928301886963,0.00011933491372453414,1.9845709875912646e-07,4.566881979831739e-06,2.4725862666028573e-06,0.0002455367424143367,0.0004542925207891309,9.539535788175497e-07,4.1518111551925994e-08,5.33603833024422e-08,2.1856592890514535e-05,0.00011199275728472411,6.392825112562068e-08,2.0518490848091738e-05,2.663615856034591e-06,1.104097083051534e-14,4.5711729372224683e-10
9.697029550624822e-05,0.6917309258809815,3.76,0.0,0.6098008661526805,0.9992162759524742,0.0008313510153778712,3.9942886496448705e-18,7.862034598032954e-13,0.0009567480552529357,0.00011915764102512627,2.0052060099533963e-07,4.607168471550819e-06,2.4940618333826513e-06,0.00025059728148659426,0.00046501502317199584,9.62437037081651e-07,4.1912058084757965e-08,5.4672198854539246e-08,2.269830403384317e-05,0.0001159198378282088,6.588739260496285e-08,2.1365258338010597e-05,2.6615349765850928e-06,1.1466174424201582e-14,4.788866902470402e-10
9.805878243883482e-05,0.6917313767623902,3.76,0.0,0.6097696918554686,0.9992015253741479,0.0008494686288278184,4.069649833720631e-18,7.942436147700665e-13,0.0009665018585734454,0.00011898077551025274,2.0256275316528346e-07,4.647085322757795e-06,2.515488166142949e-06,0.00025570557447251926,0.0004758310643114729,9.708708795126106e-07,4.230086271458593e-08,5.599401507093813e-08,2.3560479264971356e-05,0.00011992100283350678,6.787655953022912e-08,2.223592190315247e-05,2.6594132557685907e-06,1.1901716212729547e-14,5.013610856542708e-10
9.914726937142143e-05,0.6917318242108407,3.76,0.0,0.6097383143830034,0.9991866377077492,0.000867742812925824,4.145207446172236e-18,8.022008446315802e-13,0.000976153989089017,0.00011880486654669335,2.045835024843391e-07,4.6866381365661e-06,2.536868149278656e-06,0.00026086158874654916,0.00048673906110234533,9.792559056740713e-07,4.268464950432412e-08,5.732555069846418e-08,2.4443268933489908e-05,0.00012399587917796137,6.989553417108447e-08,2.31308020653051e-05,2.6572670424603735e-06,1.2347672168974301e-14,5.245509573588167e-10
9.999999999999998e-05,0.6917322682486098,3.76,0.0,0.6097135923033171,0.9991748793129112,0.0008821674556429663,4.2045313189357195e-18,8.083765925914383e-13,0.0009836444247443928,0.00011866806391051753,2.0615160227840177e-07,4.71737357803259e-06,2.5535868903384126e-06,0.0002649341760004137,0.0004953477031902725,9.857912379172152e-07,4.298188734874977e-08,5.837529883304264e-08,2.514934980319705e-05,0.0001272394068749386,7.149789604861816e-08,2.3848982324962343e-05,2.6555786976360008e-06,1.27043610433591e-14,5.43224646279454e-10
0.00010023575630400803,0.6917322682486098,3.76,0.0,0.6097067356646281,0.9991716137330245,0.0008861721866309886,4.220952468562729e-18,8.10075014798007e-13,0.0009857042877396435,0.00011863043380235331,2.0658281549765778e-07,4.725832644000641e-06,2.558204627090907e-06,0.00026606529653125393,0.0004977374405724884,9.875929302269634e-07,4.3063543508786365e-08,5.86665302680343e-08,2.534681898266475e-05,0.0001281440637774362,7.19440939589428e-08,2.4050216456456405e-05,2.6551119222698224e-06,1.2804116040187112e-14,5.484666692806116e-10
0.00010132424323659464,0.6917327089037767,3.76,0.0,0.6096749575987428,0.9991564542438874,0.000904755391669508,4.296876500993234e-18,8.178660635569697e-13,0.0009951526842444064,0.00011845796796567216,2.0856067740352322e-07,4.764674687784448e-06,2.57950039820303e-06,0.0002713166748222477,0.000508824640868761,9.958827809119572e-07,4.343767218797095e-08,6.001668435156679e-08,2.627127104245355e-05,0.00013236512482994817,7.402201203619483e-08,2.4994479786896046e-05,2.652962730935976e-06,1.327111939503868e-14,5.731184729960319e-10
0.00010241273016918124,0.6917331462100065,3.76,0.0,0.609642982052466,0.9991411600470267,0.0009234910929281018,4.372971436070542e-18,8.255739994103497e-13,0.0010044991938513348,0.00011828793148779844,2.105170913698676e-07,4.80317020682304e-06,2.6007582122430825e-06,0.00027661570530642526,0.000519999112179171,1.0041262966031814e-06,4.3807165034688646e-08,6.137574978589927e-08,2.7216762526204253e-05,0.00013665860306605245,7.612905758673435e-08,2.5963903818503894e-05,2.6508335687475886e-06,1.3748751672375463e-14,5.985165085117116e-10
0.00010350121710176785,0.6917335802063374,3.76,0.0,0.6096108108613597,0.9991257319605532,0.0009423779787886415,4.44922972649089e-18,8.331988984154655e-13,0.001013743914069016,0.00011812075934419936,2.1245207784748028e-07,4.841325221440954e-06,2.6219807692333945e-06,0.00028196237427464315,0.0005312593175929705,1.0123243254274809e-06,4.417215096437234e-08,6.274346986641513e-08,2.818342673066603e-05,0.0001410240130025052,7.826499648116303e-08,2.6958797343022972e-05,2.6487378158648615e-06,1.4237080231760815e-14,6.246708062903537e-10
0.00010458970403435445,0.6917340109369526,3.76,0.0,0.6095784458292136,0.9991101708126852,0.0009614147614069228,4.52564448938246e-18,8.407409014966402e-13,0.0010228870213889409,0.00011795685981261566,2.1436567388185511e-07,4.879145819425424e-06,2.6431707149077887e-06,0.0002873566725293789,0.0005426037338943658,1.020477723050016e-06,4.453275997741943e-08,6.411959452348147e-08,2.9171392938874685e-05,0.0001454608441959748,8.042959183888575e-08,2.797946616518849e-05,2.646688148450792e-06,1.4736170405540575e-14,6.515912894369795e-10
0.00010567819096694106,0.691734438450962,3.76,0.0,0.6095458887278905,0.9990944774404742,0.0009806001769385277,4.6022090117291324e-18,8.482002117508597e-13,0.001031928768006884,0.00011779661526433042,2.1625793242366745e-07,4.916638142762027e-06,2.664330637754836e-06,0.00029279859528757307,0.000554030852297643,1.0285873510384074e-06,4.488912353557176e-08,6.550388046854884e-08,3.018078652550996e-05,0.0001499685624937278,8.262260422758655e-08,2.9026213090472835e-05,2.6446965555171426e-06,1.52460855519372e-14,6.792877749866121e-10
0.00010676667789952766,0.6917348628021867,3.76,0.0,0.6095131412972227,0.9990786526885701,0.0009999329857146766,4.678917078004243e-18,8.55577091790202e-13,0.001040869478551826,0.0001176403829657631,2.1812892164116978e-07,4.953808375090922e-06,2.68546307029408e-06,0.0002982881420798416,0.0005655391791273959,1.0366540752667937e-06,4.524137118003213e-08,6.689609132047773e-08,3.121172906440266e-05,0.00015454661127829437,8.484379225696885e-08,3.0099337917212577e-05,2.6427743563691726e-06,1.5766887109369756e-14,7.07769976638915e-10
0.00010785516483211427,0.6917352840489362,3.76,0.0,0.6094802052449612,0.9990626974080293,0.001019411972370943,4.755763229156728e-18,8.628718610727873e-13,0.001049709546830104,0.00011748849588769695,2.1997872423679883e-07,4.990662729968592e-06,2.7065704853809827e-06,0.00030382531664662594,0.0005771272364372991,1.044678764494655e-06,4.558963225340682e-08,6.829599771172823e-08,3.226433843781102e-05,0.00015919441270339347,8.709291318644107e-08,3.1199137433008656e-05,2.640932218568896e-06,1.6298634651806566e-14,7.370475079427821e-10
0.00010894365176470087,0.6917357022537869,3.76,0.0,0.6094470822467704,0.9990466124551621,0.001039035945931673,4.832742034809463e-18,8.700848932345929e-13,0.0010584494325915539,0.00011734126351954401,2.2180743676709174e-07,5.02720743979344e-06,2.727655293172739e-06,0.00030941012683117244,0.0005887935625754877,1.052662289035071e-06,4.59340373459919e-08,6.970337735956119e-08,3.333872894708226e-05,0.00016391136891858807,8.936972297739957e-08,3.232590541516611e-05,2.6391801763405697e-06,1.684138594449039e-14,7.67129883885237e-10
0.00011003213869728748,0.6917361174833752,3.76,0.0,0.6094137739462723,0.9990303986904229,0.0010588037398528637,4.90984845241913e-18,8.772166134896248e-13,0.0010670896583247946,0.00011719897268604283,2.2361516896870985e-07,5.063448745387047e-06,2.748719844257954e-06,0.0003150425844705751,0.0006005367127030263,1.0606055194278373e-06,4.6274714055843556e-08,7.111801513368437e-08,3.443501142442048e-05,0.0001686968632801698,9.167397680224126e-08,3.347993263490374e-05,2.6375276493107226e-06,1.7395197000386703e-14,7.980265240669715e-10
0.00011112062562987409,0.6917365298081809,3.76,0.0,0.6093802819551254,0.999014056977343,0.001078714212026205,4.987078353170594e-18,8.842674960372885e-13,0.0010756308060880587,0.00011706188836412224,2.2540204309343334e-07,5.09939288635699e-06,2.7697664271252326e-06,0.00032072270528555745,0.0006123552592563016,1.068509325289075e-06,4.6611788461292786e-08,7.253970310634988e-08,3.555329334545175e-05,0.00017355026154606745,9.400542974260012e-08,3.4661506865251016e-05,2.635983461513842e-06,1.7960122137289076e-14,8.297467568997396e-10
0.00011220911256246069,0.6917369393023074,3.76,0.0,0.6093466078531483,0.9989975881815032,0.0010987662447469384,5.064427489872977e-18,8.912380614669838e-13,0.0010840735143807388,0.00011693025449781096,2.271681932503761e-07,5.1350460920837985e-06,2.790797264532562e-06,0.00032645050876847184,0.0006242477923607625,1.0763745742684451e-06,4.694538801382491e-08,7.396824055224916e-08,3.669367894222969e-05,0.00017847091305280637,9.636383668833761e-08,3.587091289242454e-05,2.634555860608866e-06,1.853621403466735e-14,8.622998213196862e-10
0.0001132975994950473,0.6917373460432877,3.76,0.0,0.6093127531884753,0.9989809931695505,0.0011189587446480732,5.1418918157698175e-18,8.981288742608142e-13,0.0010924184750614253,0.00011680429480898761,2.289137647574222e-07,5.1704145732724125e-06,2.811814518359297e-06,0.00033222601807076285,0.0006362129202062818,1.0842021309683548e-06,4.7275636435779395e-08,7.540343396374705e-08,3.785626931643623e-05,0.00018345815187250768,9.874895271091226e-08,3.710843253037217e-05,2.6332525372076026e-06,1.9123523790785396e-14,8.956948700711169e-10
0.0001143860864276339,0.6917377501118765,3.76,0.0,0.6092787194777473,0.9989642728082544,0.0011392906426034297,5.219468438826456e-18,9.049405403258325e-13,0.0011006664303176508,0.00011668421360212071,2.306389135055399e-07,5.205504514243742e-06,2.8328202885460636e-06,0.00033804925989079507,0.0006482492693721983,1.0919928560325026e-06,4.7602654486410214e-08,7.684509706249313e-08,3.904116255254687e-05,0.0001885112979482064,1.011605339078891e-07,3.8374344638428394e-05,2.632080644255421e-06,1.9722100980248485e-14,9.29940974985734e-10
0.00011547457336022051,0.6917381515918388,3.76,0.0,0.6092445082063304,0.9989474279636053,0.0011597608936019146,5.297154221110909e-18,9.116737045077935e-13,0.0011088181696909411,0.00011657019656137436,2.3234380533354737e-07,5.240322065809486e-06,2.853816608297731e-06,0.00034392026436102125,0.0006603554851075649,1.0997476053712495e-06,4.7926564714686216e-08,7.829305073312256e-08,4.024845383064382e-05,0.00019362965820606966,1.035983371595924e-07,3.966892514192332e-05,2.631046816432949e-06,2.033199371068443e-14,9.650471287128519e-10
0.00011656306029280711,0.6917385505697671,3.76,0.0,0.6092101208285654,0.9989304594999543,0.0011803684765953227,5.3749459163998436e-18,9.183290482288585e-13,0.001116874527161578,0.00011646241153826531,2.3402861541415246e-07,5.274873338600999e-06,2.8748054503888077e-06,0.0003498390649356671,0.000672530231581811,1.1074672293007077e-06,4.824748562576482e-08,7.974712298816086e-08,4.147823553865063e-05,0.0001988125276429682,1.0606212029207484e-07,4.0992447055383276e-05,2.6301571894890974e-06,2.0953248679265552e-14,1.0010222476890418e-09
0.00011754269853213506,0.6917389075843644,3.76,0.0,0.6091790227948735,0.9989150829008346,0.0011990318954219873,5.445047631109548e-18,9.242529119324502e-13,0.001124044420194278,0.00011637085836618543,2.3552792642073888e-07,5.305746829040922e-06,2.893690597415152e-06,0.00035520688136139386,0.0006835450085404211,1.1143855563215862e-06,4.853385275825723e-08,8.106088300490751e-08,4.2604342590182386e-05,0.00020353167402751662,1.0830153938619282e-07,4.22085850038156e-05,2.6294845013147104e-06,2.1522130368268194e-14,1.0341501332856984e-09
0.000118522336771463,0.691739262711287,3.76,0.0,0.6091477842852284,0.9988996074945983,0.0012178050344190626,5.5152322589558675e-18,9.30114864297831e-13,0.0011311384278543317,0.00011628457410307069,2.370112598075355e-07,5.336413932005095e-06,2.9125725871425362e-06,0.0003606134711714987,0.0006946132820983221,1.1212767260675098e-06,4.8817975367796856e-08,8.237935010109365e-08,4.37488031986311e-05,0.00020830196440302118,1.1056163370363428e-07,4.344857928065679e-05,2.628937006716899e-06,2.21002843697497e-14,1.0679954495900663e-09
0.00011950197501079094,0.691739616018789,3.76,0.0,0.6091164062965266,0.9988840339047806,0.0012366871982731646,5.585497409638199e-18,9.359154688785177e-13,0.0011381572392484183,0.00011620364712608805,2.384787603175305e-07,5.366878996036057e-06,2.931452728440078e-06,0.00036605886521666974,0.0007057341184755659,1.1281413442459975e-06,4.9099937113586674e-08,8.370241346628397e-08,4.49116793552242e-05,0.00021312286419947072,1.1284223012526412e-07,4.471262297443453e-05,2.62851821819689e-06,2.268774201890723e-14,1.1025645549107634e-09
0.00012048161325011889,0.6917399675764835,3.76,0.0,0.6090848898060643,0.9988683627519349,0.0012556777068797867,5.6558427633869595e-18,9.416553076534215e-13,0.00114510156576875,0.00011612815600370622,2.3993057737428843e-07,5.397146330030248e-06,2.9503322964788872e-06,0.0003715430962547278,0.0007169065967038596,1.1349800112937582e-06,4.937981467159162e-08,8.50299668469438e-08,4.609303149330478e-05,0.0002179938335705015,1.1514315742781785e-07,4.6000907335777577e-05,2.628231368198751e-06,2.328453386465815e-14,1.1378637687171348e-09
0.00012146125148944683,0.6917403174552991,3.76,0.0,0.6090532357717418,0.9988525946532287,0.0012747758951984272,5.726268052388828e-18,9.473349796841596e-13,0.0011519721395525484,0.00011605816992606601,2.4136686475922083e-07,5.427220200884041e-06,2.9692125233562164e-06,0.00037706619888831647,0.000728129808669702,1.1417933222513303e-06,4.9657687482548784e-08,8.636190843528582e-08,4.729291855178021e-05,0.00022291432796283202,1.1746424625299787e-07,4.73136217970809e-05,2.6280794200173855e-06,2.3890689701288795e-14,1.1738993740310076e-09
0.00012234292590484198,0.6917406309703303,3.76,0.0,0.6090246303171015,0.9988383209827363,0.0012920557931926397,5.789717369129434e-18,9.52395749817159e-13,0.001158093217982739,0.00011599993924108711,2.426463758913826e-07,5.454124764703682e-06,2.9862062784187854e-06,0.00038207025650819276,0.0007382733366145679,1.1479041098773705e-06,4.9906123856367475e-08,8.756432711496812e-08,4.838871182099497e-05,0.0002273846633896474,1.1957032503576678e-07,4.851610766654081e-05,2.6280602488036645e-06,2.4444260208309723e-14,1.206966196265951e-09
0.00012322460032023714,0.6917409432372472,3.76,0.0,0.6089959148837593,0.998823969727307,0.0013094219212002765,5.853229309555854e-18,9.574087411445145e-13,0.0011641557250902917,0.00011594625456152201,2.4391355340073954e-07,5.480879089801845e-06,3.0032023813208806e-06,0.00038710585728559104,0.0007484565899032547,1.1539952619696947e-06,5.015305399223143e-08,8.877015323926597e-08,4.949960595204678e-05,0.00023189426719082915,1.2169247676728504e-07,4.9738669484740686e-05,2.628154343168663e-06,2.5005459819446307e-14,1.2406390847045192e-09
0.0001241062747356323,0.6917412543098272,3.76,0.0,0.6089670901305865,0.998809541328399,0.0013268738250712298,5.916804515662206e-18,9.623744212398193e-13,0.0011701602319900413,0.00011589714846089658,2.4516851724504953e-07,5.507486192244457e-06,3.0202016549810443e-06,0.00039217303004204676,0.000758678933323302,1.160067200102355e-06,5.0398530844432056e-08,8.997932146458996e-08,5.062564104768018e-05,0.0002364427347087369,1.2383058154148607e-07,5.098144165556088e-05,2.628363345854701e-06,2.5574308808637363e-14,1.274922549859333e-09
0.00012498794915102746,0.6917415642428333,3.76,0.0,0.6089381567042934,0.9987950362243673,0.0013444110601209453,5.98044206564762e-18,9.67293265898508e-13,0.0011761073197990171,0.00011585264838623411,2.464113894815531e-07,5.533949054498033e-06,3.037204896745734e-06,0.0003972718046599396,0.0007689397401246888,1.1661203416739392e-06,5.064260821327877e-08,9.119176929342097e-08,5.1766856384031627e-05,0.0002410296595247154,1.2598452056875748e-07,5.224455744615221e-05,2.6286887492587873e-06,2.6150827031760026e-14,1.3098210833056067e-09
0.00012586962356642262,0.691741873091277,3.76,0.0,0.608909115239554,0.9987804548502928,0.0013620331910368798,6.044140930538192e-18,9.721657585878304e-13,0.00118199757891977,0.00011581277686461473,2.476422941165995e-07,5.560270625696239e-06,3.0542128820327783e-06,0.00040240221205143,0.000779238392020134,1.1721550998859893e-06,5.088533784130316e-08,9.240743698394596e-08,5.2923290441482627e-05,0.0002456546337184967,1.2815417611894468e-07,5.352814899944801e-05,2.629131901152165e-06,2.673503394274965e-14,1.345339156972045e-09
0.00012675129798181778,0.6917421809108895,3.76,0.0,0.6088799663591684,0.9987657976377932,0.0013797397917533578,6.107902237800184e-18,9.769923897785716e-13,0.0011878316081692162,0.00011577755175482703,2.488613569238958e-07,5.586453820629337e-06,3.071226365820077e-06,0.000407564284122509,0.0007895742791610383,1.1781718835826485e-06,5.112676854713245e-08,9.362626740715134e-08,5.409498094390483e-05,0.0002503172481880007,1.3033943217002158e-07,5.483234735032512e-05,2.629694010926196e-06,2.7326948614298564e-14,1.3814812271760988e-09
0.00012763297239721294,0.6917424877576938,3.76,0.0,0.6088507106741929,0.9987510650148759,0.0013975304453529467,6.171726403270433e-18,9.817736563338163e-13,0.0011936100141188733,0.00011574698644008203,2.5006870530504555e-07,5.6125015199632155e-06,3.0882460793662095e-06,0.0004127580537442102,0.0007999468001155997,1.1841710973059423e-06,5.1366950016724483e-08,9.484820596910279e-08,5.5281964888006884e-05,0.00025501709288732035,1.325401742179525e-07,5.6157282438806126e-05,2.630376154928088e-06,2.7926589751582683e-14,1.4182517360390664e-09
0.0001285146468126081,0.6917427936882183,3.76,0.0,0.6088213487840917,0.998736257405782,0.0014154047439486573,6.23561193232022e-18,9.865100608769463e-13,0.0011993334103463516,0.00011572109004741073,2.5126446813110286e-07,5.6384165688506075e-06,3.1052727316388865e-06,0.0004179835547208865,0.0008103553618364262,1.1901531412027793e-06,5.160593181449152e-08,9.607320072228789e-08,5.648427857750687e-05,0.00025975375709990755,1.347562888717051e-07,5.7503083126024945e-05,2.631179282065516e-06,2.8533975709054186e-14,1.4556551108496324e-09
0.00012939632122800326,0.6917430987592748,3.76,0.0,0.6087918812768767,0.9987213752308493,0.0014333622885769565,6.299559348337149e-18,9.912021113399465e-13,0.0012050024167788373,0.00011569986764122622,2.524487756060848e-07,5.664201776683801e-06,3.122307013785583e-06,0.00042324082176168053,0.0008207993796340615,1.1961184109298096e-06,5.184375960264247e-08,9.730120223763522e-08,5.770195765321577e-05,0.0002645268296750103,1.3698766427425474e-07,5.886987720837876e-05,2.6321042190956867e-06,2.914912450720279e-14,1.4936957658445774e-09
0.00013027799564339842,0.6917434030280009,3.76,0.0,0.6087623087292325,0.9987064189063959,0.0014514026891002687,6.363570634447829e-18,9.958503204697475e-13,0.001210617659119496,0.00011568332039271306,2.536217591470359e-07,5.68985991714061e-06,3.1393495963718175e-06,0.000428529890456002,0.0008312782771413306,1.2020672976542952e-06,5.208047837050757e-08,9.853216341721146e-08,5.893503711985176e-05,0.0002693358992348454,1.392341904465414e-07,6.025779143035309e-05,2.6331516751002203e-06,2.977205384585512e-14,1.5323781052819091e-09
0.00013115967005879358,0.6917437065518812,3.76,0.0,0.6087326317067289,0.998691388844535,0.0014695255640411902,6.4276443386560534e-18,1.0004552049546204e-12,0.001216179767898404,0.00011567144586256738,2.5478355118205366e-07,5.7153937263402005e-06,3.1564011276819716e-06,0.00043385079723257645,0.0008417914862500534,1.2080001879858594e-06,5.231613448144993e-08,9.976603973281769e-08,6.018355139040916e-05,0.00027418055451792914,1.4149575873092258e-07,6.166695150730414e-05,2.6343222488851314e-06,3.0402781124595846e-14,1.5717065226099481e-09
0.00013204134447418874,0.6917440093885737,3.76,0.0,0.6087028507639567,0.9986762854530756,0.0014877305404750816,6.491780722523996e-18,1.0050172850775207e-12,0.0012216893779222256,0.0001156642381655588,2.5593428503661524e-07,5.740805903072965e-06,3.1734622391068288e-06,0.00043920357933539155,0.0008523384470675445,1.2139174639008507e-06,5.255077127187817e-08,1.0100278898593237e-07,6.14475343129166e-05,0.00027906038457673637,1.4377226199883948e-07,6.309748213934029e-05,2.63561643332293e-06,3.10413234584972e-14,1.6116854018836656e-09
0.0001329230188895839,0.6917443115957983,3.76,0.0,0.6086729664446251,0.9986611091354531,0.0015060172539560635,6.555982268356331e-18,1.009537084416532e-12,0.0012271471279025564,0.0001156616880824382,2.570740948560701e-07,5.766099110945734e-06,3.1905335454502232e-06,0.00044458827480717554,0.0008629186078866797,1.219819502888556e-06,5.27844296609576e-08,1.0224237105260693e-07,6.272701918822962e-05,0.00028397497890721726,1.460635948783837e-07,6.454950702155783e-05,2.6370346187458175e-06,3.1687697687237956e-14,1.6523191210447628e-09
0.00013380469330497905,0.691744613231624,3.76,0.0,0.6086429792817394,0.9986458602906034,0.001524385348374511,6.620248495544137e-18,1.0140151291551956e-12,0.0012325536597355676,0.00011566378327834355,2.582031154520155e-07,5.791275975666773e-06,3.207615640449951e-06,0.00045000492245829215,0.0008735314251122497,1.2257066778673939e-06,5.301715222004419e-08,1.0348474822805849e-07,6.402203880514817e-05,0.0002889239277089807,1.483696536758703e-07,6.60231488633534e-05,2.6385770985266357e-06,3.234192039057752e-14,1.6936120521025617e-09
0.00013468636772037421,0.691744914354064,3.76,0.0,0.6086128897977461,0.9986305393128675,0.0015428344758453075,6.684578167985359e-18,1.0184519476807977e-12,0.0012379096179616462,0.00011567050846737528,2.5932148218939323e-07,5.81633908525539e-06,3.2247091003231047e-06,0.0004554535618423141,0.0008841763632115058,1.2315793571674743e-06,5.324898047277182e-08,1.0472988509578354e-07,6.533262546685149e-05,0.0002939068220760907,1.506903361252498e-07,6.751852940373188e-05,2.6402440737489536e-06,3.3004007902840757e-14,1.7355685596185364e-09
