Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13)
0.00035349806634160983,0.7253802255554269,3.76,0.0,0.9236330084775365,0.9939992866843085,0.007074713535674234,1.0087452364040105e-17,8.877273968536307e-13,0.0018196913758594087,0.00017176005503921252,4.021448591952681e-07,6.1619678892816574e-06,5.557685414093271e-06,0.0028875928890767927,0.0035790137829723643,1.2769941154272192e-06,9.849761501668221e-08,4.2121968079875933e-07,0.0008077989503952006,0.001990301701826808,7.536536710609295e-07,0.0009819265890526109,6.578605298687185e-06
0.00036024360314592844,0.7253869684836328,3.76,0.0,0.9233078301279597,0.993823302195506,0.007289467252180196,1.0341532917406934e-17,8.939111120230658e-13,0.0018317451363865556,0.00017356155711718084,4.0473340774026325e-07,6.235302161042925e-06,5.657512566840991e-06,0.002989591531144595,0.003661156610642722,1.2949701554004403e-06,9.988604972046696e-08,4.321428189733601e-07,0.0008452348806969424,0.002042759939408669,7.770899792791798e-07,0.0010330707550908545,6.6805808399338704e-06
0.00036698913995024705,0.7253939298736275,3.76,0.0,0.9229797865125293,0.9936453944585691,0.007506833937015999,1.0599111939647608e-17,9.000624840428725e-13,0.0018437140204032802,0.00017536948530105778,4.073013014928433e-07,6.308864863137599e-06,5.758020811701378e-06,0.00309347363801992,0.003743016170245637,1.3130171819689753e-06,1.012820728235889e-07,4.431499265163321e-07,0.0008836280958517007,0.002095126589758947,8.007390101350797e-07,0.0010857165687223381,6.783465272684596e-06
0.00037373467675456566,0.7254011115495127,3.76,0.0,0.9226488766728024,0.9934655599639257,0.007726822287085589,1.0860187775598773e-17,9.061822516595879e-13,0.0018555993498559516,0.00017718331653701348,4.098488231911482e-07,6.3826502934007295e-06,5.859199522387136e-06,0.0031992490700816795,0.0038245807737951674,1.3311336061518705e-06,1.0268548532068186e-07,4.5423937346813163e-07,0.0009229855533277296,0.002147394802915849,8.245966714445567e-07,0.0011398751466857448,6.887233903191058e-06
0.00038048021355888427,0.7254085152895658,3.76,0.0,0.9223150998703057,0.9932837953160951,0.00794944075714615,1.1124756472850543e-17,9.122710386088004e-13,0.0018674022117024008,0.00017900255049943636,4.1237620368688954e-07,6.456652259750983e-06,5.961037679048049e-06,0.0033069273779993613,0.003905838959670484,1.3493177397651228e-06,1.0409608050661118e-07,4.65409469794621e-07,0.0009633140543329813,0.002199557908711941,8.486587678156287e-07,0.0011955573475873134,6.9918625765276555e-06
0.0003872257503632029,0.7254161428133279,3.76,0.0,0.9219784556054498,0.9931000972530476,0.008174697543037391,1.1392812097304662e-17,9.18329375239161e-13,0.001879123502686195,0.00018082670576686295,4.1488363187915435e-07,6.5308641627306775e-06,6.063523936401368e-06,0.003416517794734404,0.003986779483730432,1.367567814560369e-06,1.0551364486787043e-07,4.766584748977968e-07,0.0010046202387447591,0.0022516093970299505,8.729210092334573e-07,0.0012527737666897505,7.097327509793706e-06
0.0003939712871675215,0.725423995789508,3.76,0.0,0.9216389436327049,0.9929144626621098,0.00840260056764589,1.1664346908871633e-17,9.243577161081427e-13,0.0018907639656112547,0.00018265531681011158,4.1737126278669377e-07,6.605279061391797e-06,6.166646670732317e-06,0.0035280292286144505,0.004067391312551678,1.38588199715472e-06,1.0693795877072159e-07,4.879846033931481e-07,0.0010469105807628092,0.002303542902204696,8.973790156483059e-07,0.001311534731088188,7.2036051584389115e-06
0.0004007168239718401,0.7254320758347332,3.76,0.0,0.9212965639726357,0.9927268885929628,0.00863315746918755,1.1939351483333025e-17,9.303564541047425e-13,0.0019023242184178788,0.00018448793163946693,4.1983922401701247e-07,6.679889726593096e-06,6.270394017406861e-06,0.0036414702573013126,0.00414766361848145,1.4042584009015521e-06,1.0836879706851748e-07,4.99386029657753e-07,0.0010901913851650018,0.0023553521909280297,9.220283199528117e-07,0.001371850295207681,7.310672113704103e-06
0.0004074623607761587,0.7254403845156193,3.76,0.0,0.9209513169214802,0.9925373722683526,0.008866375591335504,1.2217814963857926e-17,9.363259316876298e-13,0.0019138047775590767,0.0001863241099538099,4.2228762093762577e-07,6.754688688813496e-06,6.374753917616236e-06,0.0037568491225010176,0.004227585776074502,1.4226950970065186e-06,1.098059297463329e-07,5.108608950278922e-07,0.001134468784060981,0.0024070311528874362,9.468643766076327e-07,0.001433730236595206,7.418505024519764e-06
0.0004142078975804773,0.7254489233488186,3.76,0.0,0.9206032030588777,0.9923459110931357,0.009102261974741978,1.2499725173159081e-17,9.422664502999682e-13,0.00192520607741581,0.00018816342164061075,4.2471654100229547e-07,6.829668277991308e-06,6.479714149662925e-06,0.003874173725285294,0.004307147359485147,1.441190123717833e-06,1.1124912237654846e-07,5.224073113889213e-07,0.0011797487340324453,0.0024585737933217246,9.71882566216792e-07,0.001497184051977919,7.527080535625439e-06
0.00042095343438479593,0.7254576938015884,3.76,0.0,0.9202522232540248,0.9921525026619535,0.009340823349745815,1.2785068617382594e-17,9.481782782915588e-13,0.0019365284865362885,0.00019000544554818714,4.271260573751442e-07,6.904820655329676e-06,6.585262348985134e-06,0.003993451621953118,0.0043863381406150466,1.4597414933294721e-06,1.12698136515226e-07,5.340233629208732e-07,0.0012260370136132526,0.0025099742271135136,9.970781957017678e-07,0.001562220953566161,7.636375237517935e-06
0.00042769897118911455,0.7254666972919577,3.76,0.0,0.9198983786704882,0.9919571447656801,0.009582066130136811,1.3073830717310293e-17,9.540616572739495e-13,0.0019477723209740492,0.00019184976850003004,4.2951623186469696e-07,6.980137842474932e-06,6.691386041298651e-06,0.0041146900203907,0.004465148087901156,1.4783471986728891e-06,1.1415273022111838e-07,5.457071123399027e-07,0.0012733392210857516,0.002561226674235833,1.0224465070152616e-06,0.0016288498656052708,7.746365627834998e-06
0.00043444450799343316,0.7254759351890052,3.76,0.0,0.9195416707697707,0.9917598353967351,0.00982599640790027,1.3365995923649798e-17,9.599168073397182e-13,0.0019589378550660262,0.00019369598453798493,4.318871173287027e-07,7.055611747853203e-06,6.798072667647847e-06,0.00423789577693412,0.004543567365644041,1.4970052194127975e-06,1.1561265838782793e-07,5.574566038534545e-07,0.0013216607725846457,0.0026123254563918336,1.047982683273478e-06,0.0016970794211991888,7.857028083873576e-06
0.00044119004479775177,0.7254854088129649,3.76,0.0,0.9191821013137926,0.9915605727534561,0.010072619948817035,1.3661547603868845e-17,9.65743931380024e-13,0.001970025330175452,0.00019554369433949677,4.342387596430517e-07,7.1312341866818045e-06,6.90530959398756e-06,0.004363075393671189,0.004621586333782406,1.515713526600405e-06,1.1707767299201385e-07,5.692698625300619e-07,0.0013710069004667846,0.0026632649946174043,1.0736818458314171e-06,0.001766917959371579,7.968338843461397e-06
0.0004479355816020704,0.725495119435248,3.76,0.0,0.9188196723665553,0.9913593552437405,0.01032194218874656,1.3960468254708265e-17,9.715432184066015e-13,0.0019810349618172114,0.0001973925047519687,4.3657119924786683e-07,7.206996897490094e-06,7.013084132731329e-06,0.004490235016106017,0.004699195547979225,1.5344700857629883e-06,1.185475235416286e-07,5.811448998810739e-07,0.0014213826519016105,0.002714039807604686,1.0995390622639815e-06,0.0018383735223389136,8.080273991848358e-06
0.000454681118406389,0.7255050682784235,3.76,0.0,0.9184543862951405,0.9911561814880685,0.010573968230488517,1.4262739676177923e-17,9.773148463755803e-13,0.0019919669455292876,0.00019924202843147785,4.388844724575814e-07,7.282891559784717e-06,7.1213835644983385e-06,0.004619380431183464,0.004776385759904955,1.5532728611396875e-06,1.2002195733503736e-07,5.930797170942167e-07,0.001472792887669139,0.0027646445105643275,1.1255493554694653e-06,0.0019114538530209393,8.192809453964396e-06
0.0004614266552107076,0.7255152565161862,3.76,0.0,0.9180862457700545,0.9909510503219731,0.010828702841189319,1.4568342738773665e-17,9.830589846755028e-13,0.002002821461755589,0.0002010918835723896,4.411786125870074e-07,7.358909808897371e-06,7.230195143143214e-06,0.0047505170656520325,0.004853147917693582,1.5721198195244753e-06,1.2150071959345572e-07,6.050723023118346e-07,0.0015252422811507802,0.0028150738145309943,1.1517076978202864e-06,0.0019861663927746784,8.305920990630694e-06
0.0004681721920150262,0.7255256852732661,3.76,0.0,0.9177152537650389,0.9907439607980435,0.011086150450229506,1.487725755590994e-17,9.88775795897245e-13,0.0020135986798235144,0.00020294169369288,4.4345365079019187e-07,7.435043245245091e-06,7.339506107850883e-06,0.004883649984711344,0.004929473166538287,1.5910089312466596e-06,1.229835538860114e-07,6.171206356238317e-07,0.001578735317485647,0.0028653225260452373,1.1780090169615741e-06,0.0020625182793154754,8.41958419810234e-06
0.0004749177288193448,0.7255363556253686,3.76,0.0,0.9173414135564505,0.9905349121875101,0.011346315147530137,1.518946378222068e-17,9.944654373341051e-13,0.0020242987611419905,0.00020479108747633958,4.4570961676666103e-07,7.511283445978392e-06,7.449303703024319e-06,0.005018783890957361,0.005005352849353938,1.6099381726883043e-06,1.244702023601724e-07,6.292226934909639e-07,0.001633276292894022,0.0029153855471291197,1.2044482093061799e-06,0.0021405163448570135,8.533774511447926e-06
0.00048166326562366343,0.7255472685991284,3.76,0.0,0.9169647287221979,0.9903239039814355,0.011609200682261284,1.5504940270728182e-17,1.0001280624496508e-12,0.002034921861842438,0.0002066396986782384,4.479465394085296e-07,7.587621978015365e-06,7.5595751836789645e-06,0.005155923123626124,0.0050807785074837184,1.628905530336429e-06,1.2596040576774432e-07,6.413764441839965e-07,0.001688869314165473,0.002965257875477592,1.2310201324050377e-06,0.0022201671144830926,8.648467209979305e-06
0.0004884088024279821,0.7255584251720018,3.76,0.0,0.9165852031403161,0.9901109358915974,0.011874810461909063,1.5823665148319803e-17,1.0057638217496155e-12,0.002045468134965904,0.0002084871660538026,4.5016444723466083e-07,7.664050403434354e-06,7.67030781948685e-06,0.005295071658072477,0.0051557418814418875,1.647909000628242e-06,1.2745390389625116e-07,6.535798518184246e-07,0.0017455182982763155,0.0030149346048125455,1.257719606468846e-06,0.002301476804691026,8.763637423840121e-06
0.0004951543392323007,0.7255698262721827,3.76,0.0,0.9162028409872688,0.9898960078511209,0.0121431475516425,1.614561629795164e-17,1.0113728635363192e-12,0.002055937732239362,0.00021033313329328138,4.5236336876425596e-07,7.740560285989591e-06,7.781488911508465e-06,0.005436233105486734,0.005230234911639639,1.666946590681438e-06,1.2895043580322805e-07,6.658308826410604e-07,0.0018032269721358586,0.0030644109253526526,1.2845414328020336e-06,0.0023844513221208687,8.879260143341155e-06
0.0005018998760366193,0.7255814727785949,3.76,0.0,0.9158176467359685,0.9896791200148107,0.01241421467398204,1.6470770943689796e-17,1.0169553349130763e-12,0.002066330805547025,0.00021217724901177019,4.545433329285658e-07,7.817143203808801e-06,7.893105801649496e-06,0.005579410712884216,0.005304249739068737,1.6860163228794901e-06,1.3044973972423825e-07,6.781274990047355e-07,0.0018619988724800818,0.003113682124356681,1.3114803866221667e-06,0.0024690962625274933,8.99531022944295e-06
0.0005086454128409379,0.725593365520832,3.76,0.0,0.9154296251535093,0.9894602727592403,0.012688014208769763,1.6799105542960553e-17,1.0225113821698544e-12,0.0020766475081627975,0.00021401916675658906,4.5670436928902186e-07,7.893790753981743e-06,8.005145871115912e-06,0.005724607363310759,0.005377778705968929,1.7051162345791279e-06,1.319515535357125e-07,6.904676618880725e-07,0.0019218373458787668,0.003162743586726049,1.3385312121965154e-06,0.002555416909927605,9.111762424095283e-06
0.0005153909496452565,0.7256055052790912,3.76,0.0,0.9150387812986912,0.9892394666826781,0.01296454819338925,1.7130596494122854e-17,1.0280411510489401e-12,0.002086887995749475,0.00021585854498584362,4.5884650821124286e-07,7.970494554526976e-06,8.117596551590077e-06,0.005871825576243589,0.005450814356456625,1.724244377049956e-06,1.3345561503085279e-07,7.028493395293193e-07,0.0019827455488457316,0.003211590795650842,1.3656886454269727e-06,0.0026434182358934335,9.228591362865093e-06
0.0005221364864495752,0.725617892784226,3.76,0.0,0.9146451205193632,0.9890167026047731,0.013243818323222287,1.7465219731950603e-17,1.0335447875807351e-12,0.0020970524271670754,0.00021769504709458733,4.6096978115924005e-07,8.047246256397097e-06,8.23044534072108e-06,0.006021067508249494,0.005523349437058107,1.7433988203261103e-06,1.3496166167514815e-07,7.152705004647696e-07,0.0020447264480881466,0.0032602193332549696,1.3929474103281356e-06,0.0027331048990975725,9.345771588375308e-06
0.0005288820232538938,0.725630528717769,3.76,0.0,0.9142486484495438,0.9887919815660221,0.013525825952367279,1.7802950328858507e-17,1.0390224382185047e-12,0.0021071409651677708,0.00021952834147307063,4.630742207968726e-07,8.124037549528854e-06,8.343679798301938e-06,0.006172334953857066,0.005595376897180681,1.7625776535699441e-06,1.3646943111756447e-07,7.27729113846947e-07,0.0021077828208633915,0.0033086248812300954,1.4203022063942641e-06,0.002824481245055539,9.463277562616387e-06
0.0005356275600582124,0.7256434137118948,3.76,0.0,0.9138493710063527,0.9885653048271359,0.013810572094582522,1.8143763425033034e-17,1.0444742496977387e-12,0.0021171537769910046,0.00022135810150278163,4.65159861031827e-07,8.200860161305836e-06,8.457287549174894e-06,0.00632562934658435,0.005666889889549488,1.7817789825189845e-06,1.3797866156243761e-07,7.402231606607656e-07,0.002171917255415029,0.0033568032214730237,1.4477477327533607e-06,0.00291755130596928,9.58108368129535e-06
0.000542373096862531,0.7256565483495311,3.76,0.0,0.913447294386826,0.9883366738682178,0.014098057424421374,1.8487633973785735e-17,1.0499003699049513e-12,0.0021270910348191096,0.00022318400558588825,4.672267372655887e-07,8.277705866499354e-06,8.571256304728372e-06,0.006480951760205959,0.0057378817705218054,1.8010009339794156e-06,1.3948909131408694e-07,7.527506265090878e-07,0.0022371321515402705,0.003404750236687137,1.4752786919204402e-06,0.003012318800814517,9.699164289004725e-06
0.0005491186336668496,0.7256699331644977,3.76,0.0,0.9130424250645701,0.9881060903877114,0.014388282278599542,1.8834535946369523e-17,1.0553009479574714e-12,0.002136952916157928,0.00022500573723784748,4.6927488643956543e-07,8.354566496097143e-06,8.685573860836311e-06,0.0066383029102479426,0.005808346100294934,1.820241657284122e-06,1.4100045933905017e-07,7.653094990405019e-07,0.0023034297212684352,0.0034524619109314535,1.5028897696370917e-06,0.003108787135668122,9.817493692486095e-06
0.0005558641704711682,0.7256835686415083,3.76,0.0,0.9126347697862119,0.9878735563012846,0.014681246657582948,1.918444340564592e-17,1.060676133591189e-12,0.002146739604208082,0.00022682298509543928,4.7130434697218093e-07,8.431433934095468e-06,8.80022809070285e-06,0.006797683155605115,0.005878276643099926,1.8394993209555722e-06,1.4251250582182364e-07,7.778977817655612e-07,0.0023708119895988586,0.0034999343301565186,1.5305756562661043e-06,0.0032069594040955935,9.936046175706468e-06
0.0005626097072754868,0.7256974552163313,3.76,0.0,0.9122243355677715,0.9876390737405811,0.014976950227337018,1.953733059953134e-17,1.0660260781698837e-12,0.0021564512881302586,0.00022863544292957722,4.733151590022685e-07,8.508300123625891e-06,8.915206970363496e-06,0.006959092500372137,0.005947667367269085,1.8587721161251228e-06,1.4402497141835452e-07,7.905134873767606e-07,0.0024392807953599964,0.003547163682692464,1.5583310609180624e-06,0.0033068383877517876,1.0054796016038247e-05
0.0005693552440798054,0.7257115932760547,3.76,0.0,0.9118111296909396,0.9874026450517213,0.015275392321275406,1.9893170707571076e-17,1.0713509349493234e-12,0.0021660881632317506,0.00023044280975781405,4.7530736442535184e-07,8.585157078560311e-06,9.030498582209923e-06,0.007122530595923904,0.006016512445146289,1.8780582589839284e-06,1.4553759784047785e-07,8.031546316193192e-07,0.002508837792187202,0.003594146259654719,1.5861506862828713e-06,0.0034084265572751193,1.0173717497979886e-05
0.000576100780884124,0.7257259831591459,3.76,0.0,0.9113951596991374,0.9871642727937516,0.015576571942431457,2.025193686410598e-17,1.0766508578271191e-12,0.0021756504312076207,0.00023224478986790673,4.772810067246661e-07,8.661996881151828e-06,9.1460910976586e-06,0.007287996743093041,0.0060848062530042815,1.8973559876836659e-06,1.4705012873244964e-07,8.158192495648227e-07,0.002579484449544291,0.0036408784553258852,1.6140292417101198e-06,0.0035117260732169583,1.0292784928281334e-05
0.0005828463176884426,0.72574062515564,3.76,0.0,0.910976433393501,0.9869239597370206,0.01588048776577558,2.0613602838844388e-17,1.0819260024979985e-12,0.00218513830031046,0.00023404109280364356,4.792361312253571e-07,8.738811683060237e-06,9.261972803328585e-06,0.007455489894525423,0.0061525433708561,1.916663564200148e-06,1.4856230854253539e-07,8.285053903414396e-07,0.0026512220538521475,0.0036873567674939357,1.6419614692261447e-06,0.0036167387871284436,1.0411972652590262e-05
0.0005895918544927613,0.7257555195075381,3.76,0.0,0.9105549588288405,0.9866817088612945,0.016187138140695872,2.097814137597567e-17,1.0871765272607412e-12,0.0021945519854122005,0.00023583143348043147,4.811727851639196e-07,8.815593718353345e-06,9.378132112852353e-06,0.0076250086573090734,0.006219718582057475,1.9359792771224334e-06,1.5007388304409936e-07,8.412111067671953e-07,0.0027240517097447394,0.00373357779769021,1.6699421183858665e-06,0.0037234662429921294,1.0531255069400412e-05
0.0005963373912970799,0.7257706664089417,3.76,0.0,0.9101307443093835,0.9864375233538015,0.016496521093701862,2.134552481998682e-17,1.0924025908919498e-12,0.0022038917081530023,0.00023761553223203098,4.830910173994846e-07,8.892335304640965e-06,9.494557541119725e-06,0.007796551295684837,0.006286326872927194,1.9553014398650925e-06,1.515846007303851e-07,8.539344738446899e-07,0.0027979743413585898,0.003779538251392523,1.6979659452341819e-06,0.0038319096786902903,1.0650606644715303e-05
0.0006030829281013985,0.7257860660062512,3.76,0.0,0.9097037983844152,0.986191406607264,0.01680863433127136,2.1715726605414958e-17,1.0976043537803993e-12,0.002213157697063687,0.00023939311476985144,4.849908786773886e-07,8.969028838802004e-06,9.61123772745092e-06,0.007970115733890698,0.00635236343230129,1.9746283909546806e-06,1.5309421122639637e-07,8.666735859163946e-07,0.0028729906937119696,0.003825234938195482,1.7260277492270692e-06,0.003942070027556075,1.0770001928717321e-05
0.0006098284649057171,0.7258017183986906,3.76,0.0,0.9092741298439597,0.9859433622176853,0.017123475242823368,2.2088719458173505e-17,1.1027819798284307e-12,0.0022223501875524225,0.00024116391228120386,4.868724217809906e-07,9.045666808957447e-06,9.728161456626952e-06,0.008145699559299929,0.0064178236508331266,1.9939584961214337e-06,1.5460246557225812e-07,8.794265412594547e-07,0.002949101334217811,0.003870664771874159,1.7541223553183262e-06,0.004053947920302374,1.0889415569939846e-05
0.0006165740017100357,0.7258176236385325,3.76,0.0,0.9088417477142644,0.9856933939820199,0.01744104090390528,2.2464475106351516e-17,1.1079356332063384e-12,0.0022314694219769467,0.0002429276615044747,4.887357011046321e-07,9.122241801122783e-06,9.84531762782768e-06,0.008323300025635786,0.006482703120305808,2.013290148627834e-06,1.5610911839535066e-07,8.92191462480571e-07,0.0030263066542244575,0.003915824770399031,1.7822445939388413e-06,0.004167543687019124,1.1008822329022451e-05
0.0006233195385143543,0.7258337817312988,3.76,0.0,0.908406661253153,0.9854415058958783,0.01776132807953021,2.284296665186803e-17,1.1130654790062484e-12,0.0022405156497377118,0.00024468410467297683,4.905807729059105e-07,9.198746490798006e-06,9.9626952717413e-06,0.00850291405626997,0.006546997632930048,2.0326217684654052e-06,1.5761392583639142e-07,9.04966497400956e-07,0.0031046068706278595,0.00396071205592921,1.8103893447726643e-06,0.004282857359173378,1.1128197094926213e-05
0.0006300650753186729,0.7258501926363911,3.76,0.0,0.9079688799454466,0.985187702151037,0.018084333227608152,2.3224167272454175e-17,1.1181716870446763e-12,0.002249489127228502,0.0002464329895744713,4.924076955988601e-07,9.275173651147859e-06,1.0080283580057525e-05,0.008684538247828487,0.0066107031803585145,2.0519518026678498e-06,1.5911664529783716e-07,9.177497975866498e-07,0.0031840020276197884,0.0040053238547048215,1.8385515347177395e-06,0.004399888671987812,1.1247514899520737e-05
0.0006368106121229915,0.7258668562674272,3.76,0.0,0.9075284134982422,0.9849319871327713,0.018410052502569666,2.3608048378795745e-17,1.123254427374911e-12,0.002258390117840595,0.0002481740696535496,4.942165291716971e-07,9.351516165917177e-06,1.019807187265419e-05,0.008868168873877938,0.0066738159526886056,2.071278728042024e-06,1.6061703869960458e-07,9.305395401321902e-07,0.003264491998461516,0.004049657496875673,1.866726096126745e-06,0.0045186370669464335,1.1366750930065789e-05
0.0006435561489273101,0.7258837724924321,3.76,0.0,0.907085271836036,0.9846743654172418,0.018738481759150858,2.399458252839212e-17,1.1283138695174532e-12,0.0022672188920239305,0.00024990710395983906,4.960073353850017e-07,9.427767019186192e-06,1.0316049606636811e-05,0.009053801888642183,0.006736332337505502,2.0906010501030205e-06,1.621148699988528e-07,9.433339340849019e-07,0.0033460764873111167,0.0040937104163135994,1.8949080101448982e-06,0.0046391016942327,1.1485880544388055e-05
0.0006503016857316288,0.7259009411345568,3.76,0.0,0.9066394650959064,0.9844148417687747,0.019069616556250144,2.438374381051261e-17,1.1333501892568901e-12,0.002275975727232743,0.0002516318571502149,4.977801782766151e-07,9.503919297514091e-06,1.0434206412665936e-05,0.00924143293103235,0.0067982489186328935,2.1099173008590278e-06,1.6360990395282912e-07,9.561311916395037e-07,0.0034287550311857358,0.004137480150340043,1.9230923296313943e-06,0.004761281415507515,1.1604879286219155e-05
0.0006570472225359474,0.725918361972538,3.76,0.0,0.9061910036226215,0.9841534211368993,0.019403452160943687,2.4775503910579997e-17,1.1383635631556047e-12,0.002284660907873712,0.0002533480996085091,4.995351234162827e-07,9.579966208276059e-06,1.0552532063533682e-05,0.009431057328770266,0.006859562474832273,2.129226043642208e-06,1.6510191077666887e-07,9.689295503682567e-07,0.003512527001948225,0.004180964339377391,1.9512741160431834e-06,0.004885174806891505,1.1723722896189882e-05
0.000663792759340266,0.7259360347408768,3.76,0.0,0.9057398979635979,0.9838901086534274,0.019739983552670634,2.516983434853413e-17,1.143354164659487e-12,0.002293274725321595,0.0002550556074227148,5.012722379808128e-07,9.65590107041847e-06,1.0671016473734572e-05,0.009622670102483686,0.006920269978595134,2.1485258726372073e-06,1.6659066350966894e-07,9.817272876999436e-07,0.0035973916083295743,0.004224160726581742,1.9794484717929306e-06,0.005010780161830538,1.1842387325211688e-05
0.0006705382961445846,0.7259539591306189,3.76,0.0,0.9052861588638677,0.9836249096295355,0.02007920542748118,2.5566710386819846e-17,1.1483221752093814e-12,0.0023018174778796753,0.0002567541623180343,5.029915915517894e-07,9.731717309553115e-06,1.0789649741376075e-05,0.009816265970113723,0.006980368594655133,2.1678154079903275e-06,1.680759351678567e-07,9.9452268340675e-07,0.0036833478980845278,0.004267067157413043,2.0076105966699285e-06,0.0051380954942236165,1.1960848750930068e-05
0.0006772838329489032,0.7259721347899564,3.76,0.0,0.9048297972610467,0.9833578295525665,0.0204211122024016,2.5966105146000326e-17,1.1532677788150666e-12,0.0023102894706893,0.0002584435517757984,5.04693255216052e-07,9.80740847944974e-06,1.0908422120692365e-05,0.010011839351442916,0.007039855678393405,2.187093301979513e-06,1.6955750507536861e-07,1.0073140405726675e-06,0.0037703947601712925,0.004309681579121305,2.035755707947194e-06,0.005267118541842497,1.2079083587331991e-05
0.0006840293697532218,0.7259905613244338,3.76,0.0,0.9043708242796829,0.9830888740825249,0.020765698020393884,2.6367988621431335e-17,1.1581911519312708e-12,0.0023186910156927777,0.0002601235690484593,5.063773014591418e-07,9.882968255305194e-06,1.1027324010316647e-05,0.010209384372961492,0.007098728774241913,2.2063582394499324e-06,1.7103515609585245e-07,1.0200997116389111e-06,0.003858530927153434,0.004352002040162074,2.0638790522850656e-06,0.0053978467699198505,1.219706849653668e-05
0.0006907749065575404,0.72600923829725,3.76,0.0,0.9039092512270689,0.9828180490495286,0.02111295675410828,2.6772336755018333e-17,1.1630924830253445e-12,0.0023270224315850305,0.0002617940130788658,5.080438052050372e-07,9.958390427273697e-06,1.1146346002490715e-05,0.010408894871723112,0.007156985614271073,2.2256089316394423e-06,1.7250867163746757e-07,1.032878046388749e-06,0.003947754977122322,0.004394026689698445,2.0919759852599934e-06,0.005530277373975418,1.2314780402394279e-05
0.000697520443361859,0.7260281652315358,3.76,0.0,0.9034450895878375,0.9825453604503435,0.021462882010748564,2.7179123952108314e-17,1.1679719587791587e-12,0.002335284043736513,0.00026345468854489134,5.096928427616383e-07,1.0033668915275977e-05,1.1265478846906757e-05,0.010610364400434651,0.0072146241162721544,2.2448441226773463e-06,1.7397784048621833e-07,1.0456474318717064e-06,0.004038065336108024,0.0044357537769250475,2.1200418951196015e-06,0.005664407283737387,1.2432196503657236e-05
0.0007042659801661776,0.7260473416086604,3.76,0.0,0.9029783510183703,0.9822708144447494,0.02181546713719867,2.7588321681785336e-17,1.1728297652202535e-12,0.002343476184115828,0.0002651054058921123,5.113244921654039e-07,1.0108797765744338e-05,1.1384713465347389e-05,0.010813786232504103,0.007271642381961801,2.2640625873178787e-06,1.7544245480828455e-07,1.0584062821686517e-06,0.004129460280614916,0.00447718165034816,2.148072221505323e-06,0.005800233166980125,1.2549294281884808e-05
0.0007110115169704963,0.726066766869915,3.76,0.0,0.9025090473414538,0.9819944173520987,0.022170705224992187,2.799990521160756e-17,1.177666093266876e-12,0.002351599191202223,0.0002667459812924954,5.12938833241752e-07,1.018377115338787e-05,1.1504040954651874e-05,0.01101915336715535,0.007328038695007248,2.2832631309418148e-06,1.7690230998606553e-07,1.071153034810715e-06,0.004221937940109855,0.004518308757029241,2.17606248022292e-06,0.005937751433447657,1.2666051515541899e-05
0.0007177570537748149,0.7260864404172525,3.76,0.0,0.9020371905410676,0.9817161756478715,0.022528589115228658,2.8413849332363904e-17,1.1824811344643959e-12,0.002359653409915886,0.00026837623664412256,5.145359474481995e-07,1.025858338293689e-05,1.1623452589040601e-05,0.01122645853443597,0.007383811519075612,2.3024445903248053e-06,1.7835720528842347e-07,1.0838861556798047e-06,0.004315496299471003,0.0045591336417994816,2.2040082450952333e-06,0.006076958238767981,1.278244628964266e-05
0.0007245025905791335,0.726106361613672,3.76,0.0,0.901562792757185,0.9814360959601613,0.022889111403567423,2.883012757886594e-17,1.1872750813735726e-12,0.0023676391914967034,0.0002699959995884397,5.16115917897943e-07,1.033322889083556e-05,1.1742939817563296e-05,0.011435694200288693,0.007438959495824124,2.321605832911952e-06,1.7980694373417292e-07,1.0966041381458464e-06,0.004410133201484282,0.004599654946431202,2.2319051549637452e-06,0.00621784948844268,1.2898457004525701e-05
0.0007379936641877707,0.7261469442174636,3.76,0.0,0.9006064235354281,0.9808704498806513,0.023618040371951612,2.9669588000264565e-17,1.1968004740390948e-12,0.002383406879202643,0.000273203387262878,5.192247680746735e-07,1.0481998156296724e-05,1.1982107759356412e-05,0.0118599256135597,0.007547376346845637,2.3598632950559342e-06,1.8269018109815124e-07,1.1219887994796298e-06,0.004602633315043477,0.004679781859880912,2.2875353068180836e-06,0.006504667725882688,1.3129241508920317e-05
0.0007514847377964079,0.7261885088277857,3.76,0.0,0.8996400397115292,0.9802975350521701,0.02435742818581835,3.0518089696862115e-17,1.2062438486958768e-12,0.0023989051871378887,0.00027636687934110455,5.22266080689263e-07,1.0630037128637238e-05,1.2221479997641555e-05,0.012291782254981447,0.0076532818589297134,2.398027083544588e-06,1.8555052359954504e-07,1.147295529406879e-06,0.00479941828062151,0.004758680535527398,2.3429194278357834e-06,0.006798168548067976,1.3358238918976513e-05
