Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17)
8.63124820596798e-08,0.5790082903917219,3.76,0.0,0.9519874796836738,0.9999999963849743,4.8826195126013716e-14,2.7795457267812797e-31,2.8615330368844256e-22,3.6273773108225858e-09,3.6115159004252518e-09,2.8278810227372027e-12,5.207286697185004e-13,1.7330664362686676e-11,5.943451108276494e-13,3.2762208385792373e-13,2.3662495812269716e-13,1.1761301988637016e-14,1.242747430791467e-19,4.25412264739727e-21,5.276282351944948e-18,6.937927985369013e-20,1.9791300842686457e-18,1.0930438554971357e-13,2.974769798359782e-33,1.458514615098236e-30,1.2199097374770364e-32,1.1602206698893863e-46,1.763176361266672e-18,1.2465681325698473e-17
9.556983482459975e-08,0.5790082903918587,3.76,0.0,0.9519874792941876,0.9999999959968873,6.585094404600334e-14,3.2026890289601936e-31,3.2230071045176983e-22,4.016210938638644e-09,3.998874113833474e-09,3.403817931947783e-12,6.331062866667549e-13,1.9074710279671306e-11,7.257383974196989e-13,4.0223879438090573e-13,2.8710541441566836e-13,1.3823768307628087e-14,1.680967356686964e-19,6.218971710166193e-21,7.160407840945284e-18,9.281611210547236e-20,2.4259495426273524e-18,1.3400218278272615e-13,4.35327231751025e-33,2.039694098094376e-30,1.892479047961117e-32,2.151187244924166e-46,1.7733167120173997e-18,1.3570409495841742e-17
9.999999999999998e-08,0.5790082903919912,3.76,0.0,0.9519874791077896,0.9999999958111447,7.520708484926423e-14,3.406479683091744e-31,3.3960578374131254e-22,4.202279047377947e-09,4.18424737965544e-09,3.6942847164464046e-12,6.904012394959508e-13,1.9901866380965917e-11,7.930533280014742e-13,4.406795429438076e-13,3.1278350184710285e-13,1.4838563793171254e-14,1.9225112478472105e-19,7.37052505744112e-21,8.202065934598692e-18,1.0559643675778859e-19,2.6536565132885977e-18,1.4671064909429777e-13,5.161631000462315e-33,2.3676334047197536e-30,2.3000039860690893e-32,2.8346350853226012e-46,1.7779942627405306e-18,1.407846429763206e-17
1.048271875895197e-07,0.5790082903919912,3.76,0.0,0.9519874789046818,0.9999999956087419,8.634375673152578e-14,3.6293571284213654e-31,3.5846423645489833e-22,4.405014806663362e-09,4.386233795564565e-09,4.021273858890778e-12,7.553755200955892e-13,2.0797697854259223e-11,8.696434041818761e-13,4.845812432110508e-13,3.4185759464960086e-13,1.5962394842540574e-14,2.210601128656135e-19,8.799676128745208e-21,9.446982307453125e-18,1.2072948733613001e-19,2.9117272723994487e-18,1.6121327302510424e-13,6.165196503779104e-33,2.7648596378089018e-30,2.8162553180861424e-32,3.7707226414679966e-46,1.782908801512525e-18,1.4617473370790707e-17
1.1408454035443966e-07,0.5790082903921193,3.76,0.0,0.9519874785151563,0.9999999952205411,1.1059590581142694e-13,4.0591304578390994e-31,3.9463703917890014e-22,4.793791648981502e-09,4.7735948781686565e-09,4.677740835723799e-12,8.872716452380996e-13,2.2499918048761193e-11,1.025908377228834e-12,5.746612113586097e-13,4.0073565402518287e-13,1.8164939162341354e-14,2.8399242411105513e-19,1.2110953980749104e-20,1.2174980665481384e-17,1.5342096751450153e-19,3.434989043936205e-18,1.9093750312343254e-13,8.491509553599164e-33,3.6532802769522935e-30,4.047832007538485e-32,6.294098929810972e-46,1.791940231516232e-18,1.561010635918975e-17
1.233418931193596e-07,0.5790082903922432,3.76,0.0,0.9519874781256106,0.9999999948322869,1.3888848185857096e-13,4.491826445633902e-31,4.30816241631237e-22,5.1825439899912265e-09,5.160957295392427e-09,5.37090918330382e-12,1.028537388921602e-12,2.4181654291479486e-11,1.1943842680222023e-12,6.724879713994775e-13,4.635986687552691e-13,2.042173305963233e-14,3.57707713948682e-19,1.6281044405407608e-20,1.5383386188580455e-17,1.9116624389728807e-19,3.994432011490634e-18,2.2317471941322045e-13,1.1422777308457638e-32,4.726258454194755e-30,5.653902845702625e-32,1.0102806756555548e-45,1.8005511382559648e-18,1.655119438331188e-17
1.3259924588427955e-07,0.5790082903923635,3.76,0.0,0.9519874777360448,0.9999999944439818,1.7149336748385266e-13,4.927286282408749e-31,4.669992311225167e-22,5.571274178864651e-09,5.548320982118689e-09,6.098634321600429e-12,1.1789223136495774e-12,2.584318351381885e-11,1.3749245926270062e-12,7.780690564842017e-13,5.303101546666119e-13,2.2724901403022354e-14,4.4300701535617065e-19,2.1449800281935858e-20,1.9111130868612272e-17,2.3421953091176363e-19,4.588892677821773e-18,2.579247677778618e-13,1.5057782330779003e-32,6.007128490713362e-30,7.711029759110696e-32,1.569667140466507e-45,1.8088243134153746e-18,1.7443477049521864e-17
1.5111395141411946e-07,0.5790082903925929,3.76,0.0,0.9519874769568517,0.9999999936672279,2.5069620352693956e-13,5.805808181960074e-31,5.393669964467821e-22,6.348676948553641e-09,6.323051907422659e-09,7.649690388072774e-12,1.506071254245722e-12,2.910670882349965e-11,1.7716212064276885e-12,1.0125204807090565e-12,6.747476223383045e-13,2.7442884504214577e-14,6.515179540834145e-19,3.538486589712722e-20,2.8280319439479714e-17,3.3720051116905287e-19,5.878651731992024e-18,3.3496274254004225e-13,2.4863988282991484e-32,9.29513877494724e-30,1.3529389844366129e-31,3.4925264341559646e-45,1.8243742248059605e-18,1.9092226364708528e-17
1.6777718639097537e-07,0.5790082903927884,3.76,0.0,0.951987476255507,0.9999999929679957,3.393159191133524e-13,6.6045497366672535e-31,6.044938494418825e-22,7.048284802360755e-09,7.020313445455758e-09,9.144603497713193e-12,1.8292832247051003e-12,3.1977462960683225e-11,2.1684769293415846e-12,1.2501036680175126e-12,8.166002007269231e-13,3.178788313635542e-14,8.86637981327378e-19,5.293031382213437e-20,3.869908195122573e-17,4.502903299665436e-19,7.149488801869898e-18,4.128892518617643e-13,3.721870922512736e-32,1.3239415728558933e-29,2.127153561560045e-31,6.636109343275002e-45,1.8372689098678248e-18,2.0434582596284388e-17
1.8444042136783128e-07,0.5790082903929744,3.76,0.0,0.9519874755540939,0.9999999922686286,4.458264357484812e-13,7.4105665330230246e-31,6.696160679517192e-22,7.747852024752088e-09,7.717578121537576e-09,1.0723179925583554e-11,2.1783761518534626e-12,3.478685664386594e-11,2.6022280252816538e-12,1.5128885900218273e-12,9.689472196812972e-13,3.620176853551115e-14,1.1713164397020916e-18,7.63043983285755e-20,5.1405650405019407e-17,5.838789095478444e-19,8.520040208465138e-18,4.9895492316184e-13,5.3685884942235e-32,1.8313204941918438e-29,3.2125185229966964e-31,1.1880164407254895e-44,1.849248533442693e-18,2.1656328681472385e-17
2.011036563446872e-07,0.5790082903931519,3.76,0.0,0.9519874748526117,0.9999999915691365,5.715708989159293e-13,8.223647117549522e-31,7.347352253294224e-22,8.447388243597543e-09,8.414845585433275e-09,1.2376718324332617e-11,2.5520698039908633e-12,3.7536354477269406e-11,3.072086786365116e-12,1.800892156319044e-12,1.1311084155476378e-12,4.0666902462051686e-14,1.5098853542143161e-18,1.0665566473625345e-19,6.662698596665976e-17,7.389592423052288e-19,9.986825920020204e-18,5.931588439025237e-13,7.507744628548469e-32,2.473262632305737e-29,4.694441983960321e-31,2.0251396422445876e-44,1.8604636306999138e-18,2.2769183612936358e-17
2.177668913215431e-07,0.5790082903933217,3.76,0.0,0.9519874741510594,0.9999999908695274,7.178260436133071e-13,9.043583807032902e-31,7.998522669696337e-22,9.146902115605865e-09,9.112115495185944e-09,1.4097416313051611e-11,2.9491338376239064e-12,4.0227382369741127e-11,3.5772841553274845e-12,2.1141271121954388e-12,1.3024349952916986e-12,4.5170112399079504e-14,1.906581038609489e-18,1.4522751091543275e-19,8.459006703992171e-17,9.16410796876838e-19,1.1547161561309053e-17,6.955000976144096e-13,1.0227251339153345e-31,3.274211226112696e-29,6.674254097083392e-31,3.3138878544000727e-44,1.8710123449476095e-18,2.3783812460005463e-17
2.34430126298399e-07,0.5790082903934842,3.76,0.0,0.9519874734494361,0.999999990169809,8.858039923793114e-13,9.870148128256929e-31,8.649674860005174e-22,9.846401408019905e-09,9.809387517015313e-09,1.5878291204340714e-11,3.3683867138560476e-12,4.2861328941458146e-11,4.1170694927484905e-12,2.4526029951464923e-12,1.4823087127809626e-12,4.970170876457438e-14,2.365545086477416e-18,1.9335686526722718e-19,1.0552187487878461e-16,1.1170105266486171e-18,1.3199093689221563e-17,8.059777639733198e-13,1.3621646005355091e-31,4.2616287814076366e-29,9.271273559819782e-31,5.238156279291131e-44,1.8809626018061965e-18,2.470989451292391e-17
2.510933612752549e-07,0.5790082903936407,3.76,0.0,0.9519874727477414,0.9999999894699882,1.0766549712183032e-12,1.0703117340577123e-30,9.300812604898776e-22,1.0545893090223269e-08,1.0506661325090945e-08,1.7713091781750916e-11,3.8086939069017024e-12,4.543954738031224e-11,4.690710062329449e-12,2.816327020462324e-12,1.6701405111132324e-12,5.425457035876574e-14,2.8908268542131964e-18,2.524718956008239e-19,1.296494002777779e-16,1.3414449330601373e-18,1.4941327313432458e-17,9.245909189058413e-13,1.779192884216697e-31,5.466159407181808e-29,1.26249554048192e-30,8.036997942234594e-44,1.890389881142168e-18,2.5556191075978512e-17
2.8441983122896674e-07,0.5790082903939366,3.76,0.0,0.9519874713441343,0.9999999880700632,1.5312823608783583e-12,1.2387460678073578e-30,1.060306634591362e-21,1.1944877961498559e-08,1.190121303513548e-08,2.152269164260622e-11,4.748158259344939e-12,5.043404422415859e-11,5.936712587959899e-12,3.6195401057220508e-12,2.067460690923832e-12,6.340494693179803e-14,4.156093967421679e-18,4.098153421055917e-19,1.8839967658019412e-16,1.8641698582631807e-18,1.8694449283094782e-17,1.1862199800034755e-12,2.889558835957641e-31,8.665847832819551e-29,2.227385587945752e-30,1.7563408831744646e-43,1.9079566792918083e-18,2.7040413819638043e-17
3.1774630118267856e-07,0.5790082903942139,3.76,0.0,0.951987469940234,0.9999999866697957,2.0897678979720543e-12,1.4095153638225179e-30,1.1905344288668758e-21,1.3343899407525886e-08,1.3295768169587088e-08,2.5488073910514975e-11,5.759327211308094e-12,5.522104540628518e-11,7.30976960746549e-12,4.523798873913919e-12,2.490219514924372e-12,7.259350058149323e-14,5.733022428063572e-18,6.304275557309075e-19,2.626573615573311e-16,2.4886422741092966e-18,2.2807016737989275e-17,1.4803798169076865e-12,4.44697939045613e-31,1.318728649052237e-28,3.722542547175886e-30,3.5392263295761466e-43,1.9242815613147562e-18,2.829146727073249e-17
3.510727711363904e-07,0.5790082903944755,3.76,0.0,0.9519874685360362,0.9999999852692206,2.759337957791019e-12,1.5824807223918107e-30,1.3207686758105066e-21,1.4742991870643295e-08,1.4690324386908335e-08,2.957846483942425e-11,6.834648970660336e-12,5.981024090636453e-11,8.804616045149242e-12,5.529127771983823e-12,2.9346307450620044e-12,8.180304784411781e-14,7.650921489989775e-18,9.288057551664942e-19,3.5423952363544813e-16,3.218055379261098e-18,2.7286388697235737e-17,1.8070629115554664e-12,6.554014291435484e-31,1.9403885483878708e-28,5.956041899936213e-30,6.682938551115184e-43,1.9397137282241657e-18,2.9354837414997966e-17
3.843992410901022e-07,0.5790082903947243,3.76,0.0,0.9519874671315387,0.9999999838683665,3.546448099631843e-12,1.7574978196097518e-30,1.4510100728770151e-21,1.6142182909376744e-08,1.6084879454778345e-08,3.376918424552187e-11,7.967177871501087e-12,6.421086035463666e-11,1.0416232662898913e-11,6.635544361922173e-12,3.3972679527030616e-12,9.102535111443145e-14,9.937825852932725e-18,1.3207205982144637e-18,4.649638936034932e-16,4.054903216339338e-18,3.2145676377806046e-17,2.1662616942669464e-12,9.322243955063302e-31,2.7751373096763014e-28,9.19208309982175e-30,1.1963394445814778e-42,1.954615601316964e-18,3.0267854541395104e-17
4.17725711043814e-07,0.5790082903949625,3.76,0.0,0.9519874657267388,0.9999999824672573,4.456838977275961e-12,1.934438713550055e-30,1.5812609059834372e-21,1.7541494210918433e-08,1.7479431245466273e-08,3.804070126584473e-11,9.150536472321622e-12,6.843169340801467e-11,1.2139835642334566e-11,7.843060252952514e-12,3.875037997319191e-12,1.0025985557855364e-13,1.26205472414121e-17,1.8231660515703454e-18,5.966488967167416e-16,5.001097786506448e-18,3.7402891809497956e-17,2.5579685460127582e-12,1.2871913035829895e-30,3.8730098251500596e-28,1.3759586240005094e-29,2.0476459218505734e-42,1.9692229849634975e-18,3.1060969958638757e-17
4.5105218099752585e-07,0.5790082903951919,3.76,0.0,0.9519874643216352,0.9999999810659125,5.4955971331329465e-12,2.1131967868083442e-30,1.711525037952449e-21,1.8940942822121902e-08,1.887397773056425e-08,4.2377477033328584e-11,1.0378874083393538e-11,7.248111894983236e-11,1.3970864697395915e-11,9.151688108107973e-12,4.3651519717952395e-12,1.0950628521007883e-13,1.5724732319387348e-17,2.4543038413246434e-18,7.511137195955044e-16,6.0581167469039706e-18,4.3079938670583943e-17,2.982175800922819e-12,1.7331541112656122e-30,5.290761200228381e-28,2.006111060728192e-29,3.372299277057556e-42,1.9838170649799334e-18,3.17589993103379e-17
4.843786509512377e-07,0.5790082903954139,3.76,0.0,0.9519874629162269,0.999999979664348,6.66721923569987e-12,2.2936592710414613e-30,1.841803390544486e-21,2.034054246651636e-08,2.0268516975446784e-08,4.67667255681622e-11,1.1646822959121776e-11,7.636713388019016e-11,1.59049705781878e-11,1.0561447094285029e-11,4.86509453379815e-12,1.187587678134689e-13,1.9274924686689274e-17,3.233404305220674e-18,9.301783948242013e-16,7.227163696699104e-18,4.920152662710209e-17,3.4388757489509536e-12,2.283749113475042e-30,7.092132355094826e-28,2.858247318908781e-29,5.3709506130458395e-42,1.9985501713427164e-18,3.2382731340818194e-17
5.177051209049495e-07,0.5790082903956301,3.76,0.0,0.9519874615105136,0.999999978262578,7.975661590484177e-12,2.475709654274834e-30,1.972095339121679e-21,2.174030406965495e-08,2.166304713514895e-08,5.119794802013191e-11,1.2949464126621728e-11,8.009736220195871e-11,1.793800583125362e-11,1.2072354811476744e-11,5.37260112966764e-12,1.2801372581592482e-13,2.3294612987279437e-17,4.180798958558413e-18,1.1356638024982585e-15,8.509218944611413e-18,5.579470352669539e-17,3.9280606380024445e-12,2.953366002321696e-30,9.347983668794074e-28,3.9903051541175796e-29,8.306770868501166e-42,2.013585114541157e-18,3.2949483201521146e-17
5.510315908586614e-07,0.5790082903958411,3.76,0.0,0.9519874601044951,0.9999999768606143,9.424378751777337e-12,2.6592511467558056e-30,2.102402158491168e-21,2.3140235911280915e-08,2.3057566450919747e-08,5.566282579183717e-11,1.4282300030327924e-11,8.367906483946944e-11,2.006601706295857e-11,1.3684422834921763e-11,5.8856406013225955e-12,1.372742732901981e-13,2.780626935577057e-17,5.317841468594206e-18,1.369391624681569e-15,9.905039017995786e-18,6.288869115511014e-17,4.449722675684245e-12,3.7571159049124375e-30,1.2136370579910622e-27,5.470551856754404e-29,1.25174377074055e-41,2.0290500473406195e-18,3.3473389885176634e-17
5.843580608123732e-07,0.5790082903960478,3.76,0.0,0.9519874586981719,0.9999999754584661,1.1016358205507452e-11,2.8442045867357813e-30,2.2327260960362043e-21,2.4540343823485766e-08,2.445207324667601e-08,6.015506172205432e-11,1.564122923370129e-11,8.71191602597914e-11,2.228523693149483e-11,1.5397662573953292e-11,6.40239944302099e-12,1.4654428705665944e-13,3.2831386184205024e-17,6.666870293441906e-18,1.6331843000555583e-15,1.1415166162988259e-17,7.051471115960953e-17,5.0038540309767885e-12,4.7108152054742236e-30,1.5542623227408234e-27,7.378513859550908e-29,1.8428381808752847e-41,2.045048758113292e-18,3.396565218819454e-17
6.17684530766085e-07,0.5790082903962508,3.76,0.0,0.951987457291545,0.9999999740561412,1.2754165039143805e-11,3.0304810301783613e-30,2.3630670319100992e-21,2.5940631924130054e-08,2.5846565924530804e-08,6.46696983980682e-11,1.7022514489354952e-11,9.042425133882192e-11,2.4592074045077586e-11,1.721209337935399e-11,6.921260893156243e-12,1.5582006422007023e-13,3.8390524420289526e-17,8.251161662099557e-18,1.9288650504700813e-15,1.3040017537459336e-17,7.87053972118145e-17,5.590446836326769e-12,5.830919103923256e-30,1.9659495994714728e-27,9.805975102135156e-29,2.6568278593685507e-41,2.0616439458039434e-18,3.443534630107583e-17
6.510110007197968e-07,0.5790082903964511,3.76,0.0,0.9519874558846151,0.9999999726536474,1.4639993960897153e-11,3.2179878895424254e-30,2.4934239173298818e-21,2.73411034948845e-08,2.7241042960108397e-08,6.92023020178107e-11,1.8422746440256333e-11,9.360064020659482e-11,2.698310243947511e-11,1.9127737784558883e-11,7.440780665690951e-12,1.6509479671093331e-13,4.450336921154398e-17,1.0094876595557914e-17,2.2582579616151944e-15,1.4779994592688793e-17,8.749407058075526e-17,6.209493189996268e-12,7.134586002982888e-30,2.4587321087652058e-27,1.2858106477621968e-28,3.758578868351802e-41,2.078906996708887e-18,3.489037218979095e-17
6.843374706735086e-07,0.5790082903966487,3.76,0.0,0.9519874544773839,0.9999999712509907,1.6675703189611444e-11,3.406657327926225e-30,2.623797948483812e-21,2.874176087540522e-08,2.8635502899608586e-08,7.374910775398743e-11,1.983881938558031e-11,9.665432564646046e-11,2.9455055038531866e-11,2.1144606881017198e-11,7.95967217712645e-12,1.7437321471084686e-13,5.118876688979926e-17,1.2223024093148421e-17,2.623187969624606e-15,1.6635447817671875e-17,9.691476765485194e-17,6.860985157695482e-12,8.639437174336387e-30,3.043400572112468e-27,1.6654606698074154e-28,5.226611832445058e-41,2.0968960456142387e-18,3.5337472115784844e-17
7.176639406272205e-07,0.5790082903968444,3.76,0.0,0.9519874530698532,0.9999999698481765,1.8862830764380555e-11,3.5964255335848004e-30,2.754189955938552e-21,3.0142605023373315e-08,3.002994435735026e-08,7.830747471409059e-11,2.1267917307160173e-11,9.959102381264062e-11,3.200481807647105e-11,2.326271093847937e-11,8.476799964319623e-12,1.8366110003749932e-13,5.846474660687226e-17,1.466143635724471e-17,3.0254807175205647e-15,1.8606600066375913e-17,1.0700259033531135e-16,7.544914773682172e-12,1.0363782630632327e-29,3.731500028963053e-27,2.133070523642721e-28,7.154885800550073e-41,2.1156513631740963e-18,3.578178321417367e-17
7.509904105809323e-07,0.5790082903970385,3.76,0.0,0.9519874516620247,0.9999999684452097,2.1202621944221592e-11,3.787223006173475e-30,2.884599486046756e-21,3.154363604255951e-08,3.1424366012640235e-08,8.28753883815482e-11,2.2707493556179638e-11,1.0241618879847568e-10,3.4629424016702287e-11,2.5482066827647642e-11,8.991166872962292e-12,1.9295769913945204e-13,6.634855401144329e-17,1.7436736104994354e-17,3.4669625778540378e-15,2.069361836384585e-17,1.1779330310199185e-16,8.261274042196618e-12,1.2326499076773217e-29,4.535338811858008e-27,2.703797577953701e-28,9.654475059405901e-41,2.1352046048071255e-18,3.6227365438854654e-17
7.843168805346441e-07,0.5790082903972311,3.76,0.0,0.9519874502539005,0.9999999670420935,2.369606321630622e-11,3.978985004333732e-30,3.015026127271355e-21,3.294485352701404e-08,3.2818766606279114e-08,8.74511550154981e-11,2.415524597033937e-11,1.051350229200243e-10,3.7326043707281144e-11,2.7802693780726373e-11,9.501898658969394e-12,2.0225984995093457e-13,7.485669225428789e-17,2.0576296436096073e-17,3.949460666459874e-15,2.2896653752703865e-17,1.2932304680092874e-16,9.010054939220711e-12,1.4546944908619312e-29,5.467994291169529e-27,3.394549375208306e-28,1.2855753747291794e-40,2.155580530929173e-18,3.6677597000829484e-17
