Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196)
0.0003163135148422469,0.9288754952132903,3.76,0.0,0.0027967177051040483,0.00015742090261538103,1.008831025640486,6.128076675769932e-07,6.828208038268832e-07,0.0009056115945918025,1.2454783556347874e-07,6.035345007656159e-12,0.001198671880365168,0.009179143820673644,0.6019014020409262,2.7649683640433376e-05,1.0734427645695458e-05,1.1376408278895204e-09,5.1648736011368125e-08,9.453834017672946e-05,4.07415728444695e-06,1.8690386703375184e-06,0.5651118934002705,1.5380448006891364e-08,9.642934981970199e-12,4.74429740287048e-06,0.020049650702070387,2.3385131298416304e-06,5.639602433841854e-07,1.344349652287985e-05,7.854473749786356e-17,4.147807355913809e-13,2.148424217280979e-16,8.345555581466204e-10,0.21220006793110163,3.087998151258448e-06,9.90637734346037e-05,5.087406774377687e-10,6.674795359826446e-13,4.070636302675995e-10,1.4133285333321447e-08,9.130535658511725e-06,3.413313550510188e-10,3.477573802981631e-11,4.296916246921932e-08,7.804466119724087e-06,2.532286039484188e-11,5.78832180180732e-10,5.44480548652337e-07,9.96177239789649e-07,1.2518673936503156e-05,1.927141602645081e-15,2.7827350292332197e-08,1.0160690511220128e-11,1.0761068763894746e-16,8.744272806125823e-08,1.9035799803807255e-19,5.253148144946931e-10,1.9219149288045732e-10,5.3404706303860735e-17,3.1542111716554976e-12,2.3724771302947883e-14,1.6325570194333798e-09,3.585927437582857e-20,1.610819896702231e-18,4.242918185341923e-13
0.00031658179876478134,0.928875160100969,3.76,0.0,0.002798945271002058,0.00015680640683281573,1.0088089145126826,6.083576535889825e-07,6.792892622695286e-07,0.0009046540567493766,1.2402151911594131e-07,6.005429132708565e-12,0.0011959346761722955,0.009158861099680117,0.6019385666085032,2.7602105298036815e-05,1.0685463848437572e-05,1.134250601374799e-09,5.1528350663312145e-08,9.447567832983044e-05,4.072859845393753e-06,1.8627824676726553e-06,0.5651089586319856,1.5314264176332754e-08,9.603762722440092e-12,4.732596158551916e-06,0.020043355120331403,2.3325254544846374e-06,5.621409872729754e-07,1.3404141224506306e-05,7.801846909413168e-17,4.1356027107140036e-13,2.1338648389820805e-16,8.324024212868473e-10,0.21221465230114547,3.0799444269288626e-06,9.902108430036022e-05,5.083419544095479e-10,6.646357653666005e-13,4.065216654284521e-10,1.4103042658853415e-08,9.136913123255973e-06,3.412450807706774e-10,3.469694872562943e-11,4.295605542820488e-08,7.81033740502218e-06,2.5256476583406366e-11,5.781910407036472e-10,5.427809699379621e-07,9.946314744906472e-07,1.2521368855750735e-05,1.920032892212754e-15,2.778531267266498e-08,1.0161385107278912e-11,1.0761752415440824e-16,8.731319211957975e-08,1.9037009538014331e-19,5.245470818600922e-10,1.922328659814192e-10,5.304112629457788e-17,3.148788637113663e-12,2.3665170943741135e-14,1.6301585156596893e-09,3.586155247747475e-20,1.606992766714034e-18,4.223818850442539e-13
0.0003168500826873158,0.9288748262109116,3.76,0.0,0.002801171475150098,0.00015619568133997438,1.0087868652451888,6.03946061934712e-07,6.757807959638402e-07,0.0009036984730077927,1.2349850893140177e-07,5.975720250527774e-12,0.00119320816230119,0.009138654918561986,0.6019756055727593,2.7554687611717477e-05,1.0636803779483602e-05,1.1308762039364687e-09,5.140836070457827e-08,9.441315386379831e-05,4.071556738593081e-06,1.8565576466837566e-06,0.5651060248633821,1.5248469083671892e-08,9.564831773071041e-12,4.720942784621311e-06,0.02003707858910431,2.3265635933502132e-06,5.603301374265979e-07,1.3364947950561868e-05,7.749667161435414e-17,4.1234534585832055e-13,2.1194301604118302e-16,8.302598084524932e-10,0.2122291957824457,3.0719263735161074e-06,9.897853455612449e-05,5.079451259450229e-10,6.618104066820274e-13,4.0598141279708353e-10,1.4072910707909633e-08,9.14328582574551e-06,3.411596139459963e-10,3.4618465284591385e-11,4.2943057045439616e-08,7.81620475751255e-06,2.519038373254423e-11,5.77553389452611e-10,5.410888891651261e-07,9.93094345372155e-07,1.2524067006607044e-05,1.9129676141385986e-15,2.7743407080653428e-08,1.0162077776688e-11,1.0762434024137127e-16,8.718405885927172e-08,1.9038215656891684e-19,5.237816976274274e-10,1.922742887034176e-10,5.2680672086006403e-17,3.1433818874924295e-12,2.3605859651146978e-14,1.6277674460335224e-09,3.586382377194167e-20,1.6031815286463573e-18,4.2048366098318773e-13
0.00031711836660985025,0.9288744935368491,3.76,0.0,0.002803396312880178,0.00015558869551949607,1.0087648775622517,5.995725110882814e-07,6.722952220323514e-07,0.0009027448362741413,1.2297877783867632e-07,5.946216528383211e-12,0.0011904922804463999,0.009118524876476637,0.6020125195610705,2.7507429753443894e-05,1.0588445179625288e-05,1.1275175362169205e-09,5.1288762458304395e-08,9.435076609549115e-05,4.070247985429412e-06,1.850364000728683e-06,0.5651030921214559,1.5183059864942357e-08,9.526140250953817e-12,4.709337010258783e-06,0.020030821011327565,2.3206272529617365e-06,5.585276420246002e-07,1.3325915839737827e-05,7.697929848237385e-17,4.111359258525613e-13,2.105118859385154e-16,8.281276410750117e-10,0.21224369856135095,3.063943767928321e-06,9.893612342724662e-05,5.075501777446958e-10,6.590032973050026e-13,4.0544286242679646e-10,1.4042888919055675e-08,9.149653746960073e-06,3.41074948434872e-10,3.454028604901707e-11,4.293016628334576e-08,7.82206816205635e-06,2.5124580067411146e-11,5.769191979254278e-10,5.394042631315707e-07,9.915657891691593e-07,1.2526768318410238e-05,1.905945395952261e-15,2.7701632918702606e-08,1.0162768527906454e-11,1.076311359957547e-16,8.705532617869998e-08,1.9039418177393529e-19,5.230186496628984e-10,1.9231575996035799e-10,5.2323310476712374e-17,3.137990847748753e-12,2.3546835230554082e-14,1.6253837717731486e-09,3.586608829114771e-20,1.5993860880417163e-18,4.185970549338192e-13
0.0003173866505323847,0.9288741620727572,3.76,0.0,0.0028056197795809,0.0001549854190516775,1.0087429511896693,5.952366230065735e-07,6.688323619262186e-07,0.0009017931394998742,1.224622989309037e-07,5.916916160770444e-12,0.0011877869727123834,0.009098470574967307,0.6020493091970575,2.7460330899235284e-05,1.0540385849213233e-05,1.124174499568401e-09,5.11695569288083e-08,9.428851434466433e-05,4.068933607297383e-06,1.8442013257264755e-06,0.5651001604328457,1.5118033681440978e-08,9.487686294000787e-12,4.697778566722911e-06,0.020024582290443564,2.3147163053144146e-06,5.567334506357213e-07,1.3287044033801785e-05,7.646630302158377e-17,4.099319767536587e-13,2.090929553128005e-16,8.26005838651412e-10,0.21225816082307394,3.0559963864938167e-06,9.889385014446152e-05,5.071570967913424e-10,6.562142945958143e-13,4.0490600438284705e-10,1.4012976733935333e-08,9.156016868025851e-06,3.4099107821432223e-10,3.446240937224798e-11,4.291738211502358e-08,7.827927603683113e-06,2.5059063826077632e-11,5.762884405818179e-10,5.377270491890333e-07,9.900457431516916e-07,1.252947272113335e-05,1.8989658733266727e-15,2.7659989592558406e-08,1.0163457369407209e-11,1.0763791151354183e-16,8.692699199222616e-08,1.9040617116486879e-19,5.222579259637029e-10,1.9235727867795122e-10,5.196900671164741e-17,3.1326154430425324e-12,2.34880955021381e-14,1.6230074544947669e-09,3.5868346067035266e-20,1.595606351175942e-18,4.167219774030158e-13
0.00031765493445491916,0.928873831812568,3.76,0.0,0.0028078418706908013,0.00015438582188738646,1.0087210858546192,5.909380224883944e-07,6.653920374694114e-07,0.000900843375678141,1.2194904553896802e-07,5.887817362031827e-12,0.0011850921818801225,0.009078491618096967,0.6020859751006177,2.7413390233822076e-05,1.0492623318258328e-05,1.1208469954466745e-09,5.105074300763463e-08,9.422639794039875e-05,4.0676136256367795e-06,1.8380694191020022e-06,0.5650972298238849,1.5053387712997137e-08,9.449468063743178e-12,4.686267186932887e-06,0.020018362330383416,2.3088307171953908e-06,5.549475130415956e-07,1.3248331684695505e-05,7.595764199590261e-17,4.0873346444214813e-13,2.0768610812783185e-16,8.238943279915853e-10,0.21227258275180536,3.0480840125890514e-06,9.885171394470126e-05,5.067658702247368e-10,6.534432589410536e-13,4.0437082876934974e-10,1.3983173597317153e-08,9.162375170390493e-06,3.4090799763502135e-10,3.4384833629544785e-11,4.290470352411963e-08,7.833783067598153e-06,2.499383326361336e-11,5.756610923447662e-10,5.360572048287944e-07,9.885341450147492e-07,1.2532180144477455e-05,1.89202870522904e-15,2.7618476510960548e-08,1.0164144309898657e-11,1.0764466689273835e-16,8.67990542255981e-08,1.904181249155272e-19,5.214995146039169e-10,1.923988437776356e-10,5.161773158296464e-17,3.1272555989140177e-12,2.3429638356621312e-14,1.620638456036795e-09,3.587059713232686e-20,1.5918422257614439e-18,4.148583413067889e-13
0.0003179232183774536,0.9288735027502603,3.76,0.0,0.0028100625817084677,0.00015378987429811146,1.0086992812860813,5.866763385724434e-07,6.619740700071469e-07,0.000899895537855343,1.2143899128091114e-07,5.858918359807418e-12,0.0011824078510050528,0.009058587612993382,0.6021225178871187,2.7366606946386178e-05,1.0445155218295384e-05,1.1175349266333265e-09,5.0932316457250286e-08,9.416441621975976e-05,4.0662880619370185e-06,1.8319680790878493e-06,0.5650943003205081,1.4989119165766066e-08,9.411483735137731e-12,4.674802605889804e-06,0.020012161036009706,2.3029702547803762e-06,5.53169778506139e-07,1.320977794789303e-05,7.545327092267814e-17,4.0754035561429206e-13,2.0629122065933435e-16,8.21793033933478e-10,0.21228696453052018,3.040206428684874e-06,9.88097140697145e-05,5.063764840029713e-10,6.506900306136164e-13,4.03837325884264e-10,1.3953478958425006e-08,9.168728635728496e-06,3.4082570076932365e-10,3.430755720263507e-11,4.2892129505788806e-08,7.839634539226182e-06,2.4928886647008728e-11,5.750371252060072e-10,5.343946877573314e-07,9.87030933104302e-07,1.2534890518941915e-05,1.8851335343940654e-15,2.757709308624518e-08,1.016482935776886e-11,1.0765140222824599e-16,8.667151082134993e-08,1.9043004319372565e-19,5.207434037203647e-10,1.924404541910725e-10,5.126945400113123e-17,3.121911242011945e-12,2.337146167997888e-14,1.618276738483528e-09,3.587284151861642e-20,1.5880936198062816e-18,4.130060578150148e-13
0.00031819150229998806,0.9288731748797924,3.76,0.0,0.0028122819081943824,0.00015319754686277993,1.0086775372146728,5.824512061297563e-07,6.585782850112389e-07,0.0008989496191265186,1.2093211005462554e-07,5.830217410004127e-12,0.001179733923427176,0.009038758169261104,0.6021589381680069,2.731998023104309e-05,1.0397979378845986e-05,1.1142381969031765e-09,5.081427576770145e-08,9.41025685196291e-05,4.064956937714571e-06,1.8258971061884693e-06,0.5650913719482791,1.4925225274500652e-08,9.373731507094926e-12,4.663384560703327e-06,0.02000597831282919,2.2971347372737756e-06,5.514001975860123e-07,1.317138198257132e-05,7.495314613004228e-17,4.0635261692733986e-13,2.0490816828712553e-16,8.197018812315727e-10,0.21230130634100236,3.0323634203094985e-06,9.876784976688477e-05,5.059889253463655e-10,6.479544696390441e-13,4.03305486096024e-10,1.3923892269584608e-08,9.175077245969716e-06,3.40744181813903e-10,3.4230578480341176e-11,4.2879659066807915e-08,7.845482004192443e-06,2.486422225902161e-11,5.7441651413984e-10,5.327394561247859e-07,9.855360464805275e-07,1.2537603776445707e-05,1.8782800116394098e-15,2.753583873426535e-08,1.0165512521393963e-11,1.0765811761468794e-16,8.654435973959226e-08,1.9044192616689368e-19,5.199895815699874e-10,1.9248210887308156e-10,5.092414263997884e-17,3.1165822992242166e-12,2.331356338658276e-14,1.6159222642727025e-09,3.587507925742489e-20,1.5843604419002056e-18,4.111650396128401e-13
0.0003184597862225225,0.9288728481953299,3.76,0.0,0.0028144998457487994,0.0001526088103811001,1.008655853372211,5.782622608675759e-07,6.552045091368755e-07,0.0008980056126180903,1.2042837595060979e-07,5.801712772066228e-12,0.0011770703428825417,0.00901900289853616,0.6021952365516972,2.7273509285126595e-05,1.0351093527580052e-05,1.1109567101860285e-09,5.0696621018289766e-08,9.40408541847253e-05,4.063620274499843e-06,1.8198563021328093e-06,0.565088444732498,1.4861703291771092e-08,9.336209576466572e-12,4.652012789783587e-06,0.019999814066768238,2.291324062557753e-06,5.496387210547167e-07,1.3133142951727834e-05,7.445722424045455e-17,4.0517021512754856e-13,2.035368285865122e-16,8.176207954396496e-10,0.21231560836419736,3.0245547697468924e-06,9.872612028782906e-05,5.056031816411361e-10,6.452364383325659e-13,4.0277529974803275e-10,1.3894412986192572e-08,9.18142098317104e-06,3.406634350609595e-10,3.4153895863165133e-11,4.28672912212938e-08,7.851325448240285e-06,2.4799838389260467e-11,5.737992345226945e-10,5.310914683539601e-07,9.840494243751498e-07,1.254031984875294e-05,1.871467794625232e-15,2.7494712873358476e-08,1.0166193809153887e-11,1.0766481314655957e-16,8.64175989516405e-08,1.9045377400237705e-19,5.192380364784984e-10,1.9252380677686173e-10,5.058176671385938e-17,3.1112686979333773e-12,2.32559413905166e-14,1.6135749960653893e-09,3.587731038025725e-20,1.5806426013790438e-18,4.0933520007276085e-13
0.000318728070145057,0.9288725226908864,3.76,0.0,0.0028167163900366787,0.00015202363597739373,1.0086342294922626,5.741091448296403e-07,6.518525700888751e-07,0.0008970635115046202,1.1992776335060232e-07,5.773402731832379e-12,0.0011744170536544401,0.008999321415456337,0.6022314136420998,2.7227193314309007e-05,1.0304495313988548e-05,1.1076903713382427e-09,5.0579350293510493e-08,9.397927256724654e-05,4.062278093870077e-06,1.8138454706041294e-06,0.5650855186980868,1.4798550496500895e-08,9.29891616977156e-12,4.640687033700274e-06,0.0199936682044953,2.2855381137246757e-06,5.478852998696375e-07,1.309506002789642e-05,7.396546293930889e-17,4.03993117382918e-13,2.02177084781584e-16,8.155497043263798e-10,0.21232987077979534,3.0167802624056786e-06,9.868452489031015e-05,5.052192398967396e-10,6.425357926607567e-13,4.022467573301711e-10,1.386504056751554e-08,9.187759829745628e-06,3.4058345487097705e-10,3.4077507767851467e-11,4.285502499654818e-08,7.857164857395785e-06,2.4735733344963896e-11,5.731852607798306e-10,5.294506831296564e-07,9.825710067196745e-07,1.2543038667880848e-05,1.864696545332032e-15,2.7453714925562517e-08,1.0166873229407916e-11,1.0767148891811623e-16,8.62912264470103e-08,1.9046558686702433e-19,5.184887568644262e-10,1.9256554685849849e-10,5.0242296867278756e-17,3.10597036605444e-12,2.3198593650392e-14,1.6112348968344079e-09,3.587953491852553e-20,1.5769400084936917e-18,4.075164533735761e-13
0.00031899635406759143,0.9288721983606393,3.76,0.0,0.0028189315367756584,0.00015144199505402208,1.0086126653099046,5.69991503543781e-07,6.48522296257929e-07,0.0008961233090120553,1.194302468850428e-07,5.7452855958941714e-12,0.0011717740002773168,0.008979713337097843,0.6022674700393988,2.7181031529962746e-05,1.0258182526467728e-05,1.1044390860853115e-09,5.0462460083080704e-08,9.391782302193666e-05,4.060930417450678e-06,1.807864416374605e-06,0.5650825938696326,1.4735764189064454e-08,9.261849533374185e-12,4.629407034814386e-06,0.019987540633374913,2.2797767029890293e-06,5.46139885226286e-07,1.3057132389322565e-05,7.347781993526611e-17,4.0282129118662936e-13,2.0082881866484145e-16,8.134885354545819e-10,0.21234409376641689,3.009039689365314e-06,9.864306283692717e-05,5.04837087019149e-10,6.398523866321348e-13,4.0171984944618783e-10,1.3835774476047639e-08,9.194093768376851e-06,3.405042355966474e-10,3.400141261802302e-11,4.2842859429982055e-08,7.863000217867697e-06,2.4671905445862818e-11,5.725745669904338e-10,5.278170593448195e-07,9.811007339787398e-07,1.2545760167193934e-05,1.857965925295819e-15,2.7412844316081996e-08,1.0167550790426102e-11,1.0767814502268436e-16,8.616524022737835e-08,1.9047736492593213e-19,5.177417312088569e-10,1.9260732809413877e-10,4.990570339175153e-17,3.1006872320700825e-12,2.314151814259515e-14,1.60890192974559e-09,3.588175290331191e-20,1.573252573956405e-18,4.057087144776842e-13
0.0003192646379901259,0.9288718751987607,3.76,0.0,0.0028211452817294667,0.00015086385924377346,1.0085911605614675,5.659089860793845e-07,6.45213518636248e-07,0.0008951849984014011,1.1893580139153708e-07,5.717359679269384e-12,0.0011691411275030778,0.008960178282486048,0.602303406340742,2.713502314642564e-05,1.0212153089676613e-05,1.101202760882535e-09,5.034594879556113e-08,9.38565049060127e-05,4.059577266884223e-06,1.8019129456520656e-06,0.5650796702714441,1.4673341692294223e-08,9.225007918016708e-12,4.618172537039066e-06,0.0199814312612993,2.274039643585626e-06,5.444024287807646e-07,1.3019359215309726e-05,7.299425316011926e-17,4.0165470426428014e-13,1.9949191028189741e-16,8.114372159432213e-10,0.21235827750178207,3.0013328426058364e-06,9.860173339450726e-05,5.044567104058537e-10,6.371860814054189e-13,4.0119456674137856e-10,1.380661417706552e-08,9.200422781900196e-06,3.4042577157629927e-10,3.3925608842099193e-11,4.283079356715131e-08,7.86883151598032e-06,2.460835302117363e-11,5.719671283958985e-10,5.261905562495932e-07,9.796385470429595e-07,1.2548484281203026e-05,1.8512755963938273e-15,2.737210047279575e-08,1.0168226500364382e-11,1.0768478155227472e-16,8.603963830633761e-08,1.904891083419333e-19,5.169969480716122e-10,1.9264914947842273e-10,4.957195612749521e-17,3.0954192250933205e-12,2.3084712844421684e-14,1.6065760582093156e-09,3.588396436527192e-20,1.5695802089086988e-18,4.039118995846188e-13
0.00031953292191266034,0.9288715531993829,3.76,0.0,0.0028233576207381188,0.0001502892005572178,1.0085697149853172,5.618612472134923e-07,6.419260719828242e-07,0.0008942485729861134,1.1844440204955944e-07,5.689623329934725e-12,0.0011665183807358737,0.00894071587403064,0.6023392231381175,2.708916738614393e-05,1.0166404866810076e-05,1.0979813032980086e-09,5.022981645837275e-08,9.379531758496285e-05,4.0582186638446325e-06,1.7959908675689423e-06,0.5650767479273903,1.4611280363257882e-08,9.188389605894134e-12,4.606983286979851e-06,0.01997533999693504,2.2683268298567867e-06,5.426728831617057e-07,1.2981739693296806e-05,7.251472244538761e-17,4.0049332462200097e-13,1.9816624706397926e-16,8.093956757316457e-10,0.21237242216212857,2.993659516955975e-06,9.856053583815101e-05,5.040780981147699e-10,6.345367479887884e-13,4.006708999759351e-10,1.3777559140167041e-08,9.206746853537815e-06,3.4034805732887313e-10,3.385009488715422e-11,4.281882646781189e-08,7.874658738315484e-06,2.454507442208587e-11,5.713629218465051e-10,5.245711335909417e-07,9.78184387655483e-07,1.2551210945155573e-05,1.8446252320444938e-15,2.7331482827982693e-08,1.01689003673932e-11,1.0769139859888064e-16,8.591441871963978e-08,1.9050081727793912e-19,5.162543961566945e-10,1.9269101001786778e-10,4.924102677719981e-17,3.0901662748867278e-12,2.3028175784957556e-14,1.6042572460896957e-09,3.5886169335075854e-20,1.5659228256180886e-18,4.021259272300553e-13
0.0003198012058351948,0.9288712323568693,3.76,0.0,0.0028255685496844972,0.0001497179912404793,1.0085483283211645,5.578479431109172e-07,6.386597893081875e-07,0.000893314026116857,1.1795602424395442e-07,5.6620749065386724e-12,0.0011639057058636128,0.008921325736522176,0.602374921020048,2.70434634769801e-05,1.0120935509119064e-05,1.0947746208383844e-09,5.011406140298581e-08,9.373426043125082e-05,4.056854630036602e-06,1.7900979917782389e-06,0.5650738268610521,1.4549577573155917e-08,9.151992887073155e-12,4.59583903250162e-06,0.019969266749445314,2.262638196588997e-06,5.409512008949872e-07,1.2944273019152262e-05,7.203918729343042e-17,3.9933712020879884e-13,1.968517186265998e-16,8.073638456718067e-10,0.21238652792278756,2.9860195093036107e-06,9.851946944749387e-05,5.03701237677117e-10,6.319042491118329e-13,4.001488399140484e-10,1.374860883842814e-08,9.21306596671078e-06,3.402710874686701e-10,3.3774869216336316e-11,4.280695720048299e-08,7.880481871611104e-06,2.4482068005301472e-11,5.707619228693153e-10,5.229587511685558e-07,9.76738197782479e-07,1.2553940093424798e-05,1.8380145115041144e-15,2.7290990816608986e-08,1.0169572399761892e-11,1.0769799625528944e-16,8.578957951471573e-08,1.9051249189823372e-19,5.155140642206034e-10,1.927329087048094e-10,4.891288760798604e-17,3.0849283111113787e-12,2.2971905006612144e-14,1.6019454574453597e-09,3.588836784365318e-20,1.5622803371942046e-18,4.003507152258918e-13
0.00032006948975772925,0.9288709126653972,3.76,0.0,0.002827778064515496,0.00014915020385989752,1.0085270003105355,5.538687373407613e-07,6.354145042878465e-07,0.0008923813512028987,1.1747064365013436e-07,5.6347127790315134e-12,0.0011613030489909507,0.008902007497675099,0.6024105005706064,2.6997910653801732e-05,1.007574288475974e-05,1.0915826222426192e-09,4.999867906607246e-08,9.367333282194677e-05,4.055485187202902e-06,1.7842341292091386e-06,0.565070907095635,1.4488230722880542e-08,9.11581606361049e-12,4.584739523480765e-06,0.019963211428896132,2.2569735085560045e-06,5.392373343498233e-07,1.2906958394215278e-05,7.156760610994258e-17,3.9818605970913895e-13,1.9554820587498065e-16,8.053416539381588e-10,0.2124005949578253,2.978412616850775e-06,9.847853350919848e-05,5.033261160633058e-10,6.292884375489647e-13,3.9962837748098333e-10,1.3719762749209309e-08,9.219380105143323e-06,3.401948564714628e-10,3.369993029707245e-11,4.2795184846015984e-08,7.886300902892367e-06,2.4419332141106085e-11,5.701641054419798e-10,5.213533690632264e-07,9.7529992002649e-07,1.2556671662283152e-05,1.8314431057412124e-15,2.725062387741737e-08,1.0170242605453374e-11,1.0770457461159189e-16,8.566511876014237e-08,1.9052413236206326e-19,5.147759411155197e-10,1.927748445597276e-10,4.858750867393892e-17,3.0797052645690523e-12,2.2915898542597102e-14,1.5996406566615846e-09,3.589055992098479e-20,1.558652657130002e-18,3.9858618121424664e-13
0.0003203377736802637,0.9288705941193613,3.76,0.0,0.0028299861612288064,0.00014858581124266917,1.0085057306964245,5.499232962670049e-07,6.3219005649549e-07,0.0008914505416956039,1.1698823617592787e-07,5.607535341719566e-12,0.001158710356453731,0.008882760787390998,0.6024459623704116,2.6952508153866264e-05,1.0030825029454e-05,1.0884052173992178e-09,4.988366954605565e-08,9.3612534135106e-05,4.054110357082227e-06,1.7783990929970807e-06,0.5650679886540283,1.4427237236764501e-08,9.079857458952588e-12,4.5736845117688766e-06,0.019957173945904,2.251332593538368e-06,5.375312371683385e-07,1.2869795018736482e-05,7.109994027133625e-17,3.970401119785846e-13,1.9425559942886678e-16,8.033290322290779e-10,0.21241462344026804,2.9708386334471684e-06,9.843772731430536e-05,5.029527217766829e-10,6.266891896318215e-13,3.9910950368102934e-10,1.3691020352390032e-08,9.225689252654694e-06,3.401193588763998e-10,3.362527660153331e-11,4.278350849438323e-08,7.892115819345098e-06,2.4356865217700725e-11,5.695694473994708e-10,5.197549478587989e-07,9.738694974819737e-07,1.2559405588951055e-05,1.8249106920993247e-15,2.721038145225817e-08,1.0170910992382254e-11,1.0771113375687404e-16,8.554103453883554e-08,1.905357388271967e-19,5.140400158084896e-10,1.9281681661949136e-10,4.826486247749281e-17,3.07449706675027e-12,2.286015447395441e-14,1.59734280845104e-09,3.5892745596772616e-20,1.5550396994486261e-18,3.968322434701897e-13
0.00032060605760279815,0.9288702767131242,3.76,0.0,0.0028321928358654817,0.00014802478644582352,1.008484519223056,5.460112870232166e-07,6.289862866497655e-07,0.0008905215910758384,1.1650877793049068e-07,5.580541006099103e-12,0.0011561275751150162,0.00886358523768862,0.6024813069968878,2.690725522054232e-05,9.986179828743338e-06,1.085242316388761e-09,4.976903395682428e-08,9.355186375838299e-05,4.052730161422203e-06,1.7725926980820277e-06,0.5650650715588584,1.43665945574239e-08,9.044115409840051e-12,4.5626737507655605e-06,0.019951154211492864,2.245715392598904e-06,5.358328634246386e-07,1.2832782100843827e-05,7.063615182711486e-17,3.958992458222417e-13,1.9297379499431896e-16,8.013259141729433e-10,0.21242861354223222,2.9632973549180414e-06,9.839705015861892e-05,5.025810434314106e-10,6.241063836375158e-13,3.9859220952490487e-10,1.3662381130709038e-08,9.231993393268168e-06,3.4004458942953036e-10,3.355090661861286e-11,4.277192724377924e-08,7.897926608284885e-06,2.429466563290434e-11,5.689779268313391e-10,5.181634483885117e-07,9.724468736082504e-07,1.2562141810683404e-05,1.8184169600645385e-15,2.7170262985691978e-08,1.0171577568591178e-11,1.077176737814488e-16,8.541732494351784e-08,1.9054731145366285e-19,5.133062773243831e-10,1.9285882392169108e-10,4.794492282043958e-17,3.0693036493041476e-12,2.2804670906554604e-14,1.5950518777105757e-09,3.589492490114428e-20,1.5514413790486835e-18,3.950888227052355e-13
0.0003208743415253326,0.9288699604410773,3.76,0.0,0.0028343980845243885,0.00014746710282580788,1.0084633656363162,5.421323831929881e-07,6.258030292557238e-07,0.0008895944928828996,1.1603224529065587e-07,5.5537281951857084e-12,0.0011535546523784514,0.008844480483499888,0.6025165350231273,2.6862151105640795e-05,9.941805064087835e-06,1.0820938291512383e-09,4.965476593903591e-08,9.349132108405716e-05,4.051344622037571e-06,1.7668147595849716e-06,0.5650621558323953,1.4306300147193091e-08,9.008588265617983e-12,4.551706995449966e-06,0.01994515213743336,2.2401217811073916e-06,5.341421660563197e-07,1.2795918862582475e-05,7.017619892050276e-17,3.947634301337768e-13,1.9170267514680958e-16,7.993322290754883e-10,0.21244256543464962,2.9557885923266615e-06,9.835650134304986e-05,5.022110673694912e-10,6.215398626414964e-13,3.9807648608957325e-10,1.3633844571448872e-08,9.238292511359356e-06,3.39970542907003e-10,3.3476818855815875e-11,4.2760440204274815e-08,7.90373325720651e-06,2.4232731787205054e-11,5.68389515909373e-10,5.165788313888841e-07,9.710319924587227e-07,1.256488026506572e-05,1.81196159851496e-15,2.713026792579423e-08,1.017224234216577e-11,1.0772419477632089e-16,8.529398808055252e-08,1.90558850402281e-19,5.125747147169694e-10,1.929008655061927e-10,4.7627660186410685e-17,3.0641249435558415e-12,2.2749445928643448e-14,1.592767829494728e-09,3.5897097864377596e-20,1.5478576116569046e-18,3.933558408413825e-13
0.00032114262544786706,0.9288696452976114,3.76,0.0,0.002836601903357621,0.00014691273399897642,1.0084422696836763,5.382862634142708e-07,6.226401278344387e-07,0.0008886692406994596,1.1555861487132614e-07,5.5270953564630104e-12,0.0011509915357964763,0.008825446162186454,0.6025516470184998,2.6817195061966468e-05,9.897698683369747e-06,1.0789596679677909e-09,4.9540864522388654e-08,9.343090550265241e-05,4.049953760740617e-06,1.7610650947504737e-06,0.565059241496584,1.424635149567024e-08,8.973274404026705e-12,4.540784003102348e-06,0.019939167636183964,2.234551574110462e-06,5.32459099685589e-07,1.275920451849792e-05,6.972004468534945e-17,3.936326347461577e-13,1.9044213557349054e-16,7.973479110120412e-10,0.212456479287404,2.9483121475026598e-06,9.831608017385006e-05,5.018427823452318e-10,6.189895051380524e-13,3.975623246575527e-10,1.360541016446746e-08,9.24458659146652e-06,3.398972139438054e-10,3.3403011819277324e-11,4.274904649509443e-08,7.909535753825455e-06,2.4171062110402305e-11,5.678041930009011e-10,5.150010582246632e-07,9.696247987467556e-07,1.2567620890332897e-05,1.805544292582004e-15,2.7090395723803527e-08,1.0172905320830709e-11,1.077306968284165e-16,8.517102207458987e-08,1.9057035582693837e-19,5.118453172073851e-10,1.9294294042539428e-10,4.731304834871975e-17,3.058960882748876e-12,2.269447768868091e-14,1.59049062932278e-09,3.58992645154441e-20,1.5442883133579525e-18,3.916332175760305e-13
