Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77)
3.7077834985422906e-07,0.7118282537756687,3.76,0.0,0.8432060131224087,0.9999983620023251,1.4334692550935685e-08,1.938204304584374e-22,7.38089298589196e-16,1.8945310468039672e-06,1.609519762773705e-06,4.036677736925198e-10,2.1859653401351816e-08,1.2094908127111712e-07,5.83114801451233e-08,2.816271903842143e-09,1.4117445018674762e-08,2.917505814457381e-11,1.24861106442831e-13,1.7386978467571367e-13,1.9832524473341316e-12,5.702521366862603e-14,3.1446814646635325e-13,1.4940029409154318e-09,6.298294599988511e-23,1.6817633904155496e-20,4.977834232235599e-21,2.2596274486070274e-29,5.0229645468071406e-14,5.129738435951861e-14,4.070257277788305e-21,1.9664434600965995e-19,6.229050156051581e-21,2.2777465132614877e-15,1.4338628461551724e-12,1.5842718701008147e-28,3.448876811940011e-23,1.158789111248679e-29,6.0918177309865415e-34,1.734750490902312e-22,3.343687953697541e-19,6.09215761542614e-29,1.4231272652229566e-34,4.796157068124636e-27,1.1031864900362126e-15
3.808892252774633e-07,0.7118282544842301,3.76,0.0,0.8432059591711937,0.9999983168404365,1.5375406276545945e-08,2.0261000617645534e-22,7.598339168074605e-16,1.9483096270445094e-06,1.6533245450239862e-06,4.160488093675821e-10,2.2726540918175593e-08,1.2272855288682346e-07,6.10188274010274e-08,2.975172473405118e-09,1.457625816047017e-08,3.0057006298641005e-11,1.333520192231314e-13,1.9087518472843413e-13,2.1536701579960914e-12,6.069770261765077e-14,3.3988176630039456e-13,1.5755661691379368e-09,6.914883396707186e-23,1.8753013825025443e-20,5.687953138528075e-21,2.6909263999371234e-29,5.0747129576425716e-14,5.197507740180745e-14,4.124272094550869e-21,2.101043646409304e-19,6.302809785355231e-21,2.3084012844419503e-15,1.482816406037698e-12,1.8159821453217365e-28,3.860943953193814e-23,1.297417467108611e-29,6.829914718750169e-34,1.9000293456276804e-22,3.3877279976943514e-19,7.338571020022483e-29,1.7146629549737208e-34,5.1612654324634965e-27,1.1407975080761434e-15
3.910001007006975e-07,0.711828255193355,3.76,0.0,0.843205905117231,0.9999982716619685,1.6456607801160614e-08,2.1150064614867546e-22,7.816190848262507e-16,2.002186417200249e-06,1.6971232729626211e-06,4.2845341966304926e-10,2.3594089317918922e-08,1.244575089604305e-07,6.376515185906449e-08,3.1385600686859323e-09,1.5030427271991766e-08,3.094165617363878e-11,1.4215371042466395e-13,2.0900801737360176e-13,2.3337700367937005e-12,6.451054312836565e-14,3.667221894827416e-13,1.6592408097276814e-09,7.572389868327894e-23,2.0856144672215948e-20,6.478725351826068e-21,3.189092531278324e-29,5.127759489631255e-14,5.267021234151217e-14,4.1791739328205904e-21,2.240625623837784e-19,6.3896040742186e-21,2.3383685108546e-15,1.5324246230613967e-12,2.0785034030996186e-28,4.3098592091679464e-23,1.4484577998257478e-29,7.635654981066279e-34,2.0764295566530704e-22,3.432913022667716e-19,8.800272386526597e-29,2.056617360879675e-34,5.542321256265948e-27,1.178909198203762e-15
4.0111097612393174e-07,0.711828255903054,3.76,0.0,0.8432058509618298,0.9999982264674431,1.7578312307631465e-08,2.2048823754079335e-22,8.034442730669715e-16,2.0561600990351164e-06,1.7409158651308109e-06,4.4088130419355986e-10,2.4461631662950813e-08,1.2613758443179187e-07,6.654934943363688e-08,3.3064435445937476e-09,1.5479724014597562e-08,3.1828989504780745e-11,1.5126797471572872e-13,2.283086202508217e-13,2.5238378407420987e-12,6.846482053042589e-14,3.9503016331726013e-13,1.7450225547765348e-09,8.272279541566359e-23,2.3136807414542485e-20,7.357048440179149e-21,3.762145689459341e-29,5.1820859327770227e-14,5.3382562972237765e-14,4.235216472425457e-21,2.385220736787351e-19,6.483527557316577e-21,2.370291408660306e-15,1.5827013451668446e-12,2.3754193254593334e-28,4.7978866822458423e-23,1.6126737214525344e-29,8.513402983830165e-34,2.264378705844228e-22,3.47922602062986e-19,1.0507944830543548e-28,2.45618505351406e-34,5.939498232818903e-27,1.217532116827515e-15
4.1122185154716596e-07,0.7118282566133376,3.76,0.0,0.843205796706303,0.9999981812573646,1.874050465933208e-08,2.295688412598601e-22,8.253089492694588e-16,2.110229349881601e-06,1.784702242717609e-06,4.533321610561586e-10,2.532853578616447e-08,1.277703613379442e-07,6.937035177324913e-08,3.478831647143053e-09,1.5923944510612795e-08,3.271898786738423e-11,1.6069655474815847e-13,2.4881755957549795e-13,2.7241605260256255e-12,7.256156329156602e-14,4.248461689614227e-13,1.8329071006488383e-09,9.016025756888308e-23,2.5605055258577597e-20,8.330216263242828e-21,4.418782762413978e-29,5.237673744550377e-14,5.411189938367322e-14,4.2934050250432976e-21,2.5348595190077145e-19,6.562418718476511e-21,2.403594577763863e-15,1.633663420833205e-12,2.7106503996958863e-28,5.327371177527062e-23,1.7908560515895913e-29,9.467697090943769e-34,2.464307378838106e-22,3.526652622359035e-19,1.2495755433181779e-28,2.9213785408550545e-34,6.3529266332934716e-27,1.2566792336342e-15
4.213327269704002e-07,0.7118282573242161,3.76,0.0,0.8432057423519677,0.999998136032221,1.9943141000497067e-08,2.387386856219957e-22,8.472125787490492e-16,2.1643928441759117e-06,1.828482329474198e-06,4.658056870526804e-10,2.6194203311624018e-08,1.2935737052312856e-07,7.22271251041832e-08,3.655733013103465e-09,1.6362907782548722e-08,3.361163268379941e-11,1.7044114411341323e-13,2.705756236054897e-13,2.9350262234556377e-12,7.680174700471161e-14,4.562104158394421e-13,1.9228901481069143e-09,9.80511043316196e-23,2.827120995897507e-20,9.4059297781163e-21,5.168408732798765e-29,5.294504059161122e-14,5.4857989087165844e-14,4.352489408694153e-21,2.6895717407336233e-19,6.652885706261852e-21,2.4358544352252233e-15,1.6853293247944019e-12,3.088475943768791e-28,5.900739199144248e-23,1.983823196740763e-29,1.0503253373723541e-33,2.6766490825914844e-22,3.5751797052786384e-19,1.4801652101257482e-28,3.4610980529589945e-34,6.782838415784224e-27,1.2963648294154666e-15
4.314436023936344e-07,0.7118282580356999,3.76,0.0,0.8432056879001419,0.9999980907924849,2.1186150310625177e-08,2.4799416004989555e-22,8.691546251531991e-16,2.2186492549146037e-06,1.872256051630933e-06,4.783015778501707e-10,2.7058068666527872e-08,1.309000932880105e-07,7.511866911157203e-08,3.8371561697591065e-09,1.6796454277443388e-08,3.450690524765087e-11,1.8050338995111753e-13,2.9362381646584343e-13,3.156724214026567e-12,8.118629813177836e-14,4.891628375647716e-13,2.0149674024320054e-09,1.0641023466439892e-22,3.114585801204012e-20,1.0592307695345834e-20,6.021167531569855e-29,5.35255773529251e-14,5.5620595283794106e-14,4.412377830185159e-21,2.849386450043691e-19,6.756480857781483e-21,2.469635482615642e-15,1.7377123252918855e-12,3.5135567532917474e-28,6.520499907510168e-23,2.1924215290705902e-29,1.1624968891863823e-33,2.9018401130197685e-22,3.6247896248508264e-19,1.7467677219648996e-28,4.085205249334133e-34,7.2294196857635e-27,1.3365990139663053e-15
4.4155447781686864e-07,0.7118282587477985,3.76,0.0,0.8432056333521438,0.9999980455386127,2.2469435912627864e-08,2.57331808783814e-22,8.911345513596376e-16,2.2729972550348274e-06,1.9160233378170804e-06,4.908195282169472e-10,2.7919598088114176e-08,1.3239996299923213e-07,7.804401585664629e-08,4.023109534777635e-09,1.7224444472016017e-08,3.540478675870364e-11,1.9088489525619115e-13,3.1800335229054685e-13,3.3895449045998792e-12,8.57160974373051e-14,5.237430890103995e-13,2.109134573540785e-09,1.1525261714184087e-22,3.4239846748429394e-20,1.1897896980820018e-20,6.987972633457847e-29,5.4118154227613797e-14,5.639947634230196e-14,4.4745353960376904e-21,3.014332009127934e-19,6.841080467151376e-21,2.5054458155186994e-15,1.7908275202510244e-12,3.9909583391812903e-28,7.18924607329736e-23,2.417525617971195e-29,1.2837923643794982e-33,3.1403194180272994e-22,3.675466275478e-19,2.0540298525228365e-28,4.804601030177811e-34,7.692764659157812e-27,1.3773933712260384e-15
4.5166535324010287e-07,0.7118282594605211,3.76,0.0,0.8432055787092905,0.9999980002710461,2.379287693456722e-08,2.667483248494323e-22,9.13151820117027e-16,2.3274355187204954e-06,1.9597841189831465e-06,5.033592323491359e-10,2.8778288628802618e-08,1.3385836664176892e-07,8.100222872901478e-08,4.213601416199187e-09,1.7646757554565296e-08,3.630525835166441e-11,2.0158722092455752e-13,3.4375564964608757e-13,3.6337798037438023e-12,9.039198311813043e-14,5.599905443772372e-13,2.205387376097597e-09,1.245932991142391e-22,3.7564280340836704e-20,1.3331683199871831e-20,8.080537341173262e-29,5.4722576105597826e-14,5.719438743513808e-14,4.5376943736501364e-21,3.1844361267421424e-19,6.93364181191676e-21,2.54006429571531e-15,1.8446935047600564e-12,4.526174721093382e-28,7.909655045111685e-23,2.660038571959758e-29,1.41473841107629e-33,3.392528512507201e-22,3.7271963860720355e-19,2.4070757624162174e-28,5.631307493576125e-34,8.173089428472355e-27,1.4187622976075754e-15
4.617762286633371e-07,0.7118282601738769,3.76,0.0,0.8432055239728965,0.9999979549902125,2.5156329724971932e-08,2.762405443676927e-22,9.35205894450437e-16,2.381962722636733e-06,2.003538328325722e-06,5.159203842111418e-10,2.9633667162560464e-08,1.352766463104782e-07,8.399240143285459e-08,4.408640012543294e-09,1.806329017971649e-08,3.720830111474437e-11,2.126118875729027e-13,3.7092232620551116e-13,3.8897214977547464e-12,9.521475372745797e-14,5.979442963930209e-13,2.3037215296225413e-09,1.3444740411029334e-22,4.113051574387252e-20,1.4903100700499396e-20,9.311404710027888e-29,5.533864657044261e-14,5.800508218536e-14,4.6012462112020615e-21,3.3597258870802656e-19,7.046872437124976e-21,2.575529417932908e-15,1.8993233860637305e-12,5.125152747195179e-28,8.684489673187794e-23,2.9208924397101965e-29,1.5558806802046784e-33,3.658911400490098e-22,3.779962083977999e-19,2.811543656658608e-28,6.578554096501957e-34,8.67060604937843e-27,1.4607157932304483e-15
4.718871040865713e-07,0.7118282608878747,3.76,0.0,0.8432054691442734,0.9999979096965254,2.655962922185153e-08,2.8580544116544113e-22,9.572962380727756e-16,2.4365775470949817e-06,2.047285901214761e-06,5.285026778329912e-10,3.0485289395187596e-08,1.3665610066761874e-07,8.70136570058846e-08,4.608233413020154e-09,1.8473955292281797e-08,3.8113896105540225e-11,2.2396037716387187e-13,3.9954519364532076e-13,4.15766362688453e-12,1.0018517089291567e-13,6.376431564617063e-13,2.4041327585955635e-09,1.4483011795208822e-22,4.495015858239399e-20,1.6622042633278354e-20,1.0693977069834432e-28,5.596616823521213e-14,5.88313129700839e-14,4.6671375822475764e-21,3.540227775182319e-19,7.13823017469914e-21,2.613639521081911e-15,1.9547302773048623e-12,5.794316914323971e-28,9.516599219042618e-23,3.201048429592035e-29,1.7077839896282732e-33,3.939914474893257e-22,3.83374573741349e-19,3.273624288476448e-28,7.6608682103166985e-34,9.185378917956512e-27,1.5032638693491888e-15
4.819979795098055e-07,0.711828261602523,3.76,0.0,0.8432054142247274,0.9999978643903844,2.8002590275648944e-08,2.954401215788821e-22,9.794223159020546e-16,2.49127867715104e-06,2.0910267751232134e-06,5.411058075704002e-10,3.13327388809614e-08,1.3799798635317453e-07,9.006514687007408e-08,4.812389597834444e-09,1.887868101669635e-08,3.902202437028316e-11,2.356341344639748e-13,4.2966625274147666e-13,4.4379008617957365e-12,1.053039618098635e-13,6.791256555689525e-13,2.506616792556656e-09,1.557566981336813e-22,4.903505900235077e-20,1.849887080619486e-20,1.2242545106028897e-28,5.660494316180318e-14,5.9672830700135e-14,4.734262015497396e-21,3.7259676998507434e-19,7.231174676325653e-21,2.6506927097753667e-15,2.010932552615266e-12,6.5405946596675585e-28,1.0408920294635457e-22,3.5014972023922566e-29,1.8710326361949613e-33,4.235986424202565e-22,3.888534204796657e-19,3.80010134929028e-28,8.89417013037918e-34,9.717593315415611e-27,1.5464207650146307e-15
5.02219730356274e-07,0.7118282630338042,3.76,0.0,0.8432053041180643,0.9999977737422755,3.100666352237587e-08,3.1490789052669346e-22,1.023779542924635e-15,2.6009346239817725e-06,2.178488186004323e-06,5.663733559659575e-10,3.301358726014567e-08,1.405738761131702e-07,9.6255571673776e-08,5.234421698917618e-09,1.967009661314243e-08,4.0845804975024886e-11,2.5996305272199036e-13,4.945718667171926e-13,5.036444344762692e-12,1.1598941491053563e-13,7.675943059795375e-13,2.717786219469343e-09,1.7930283705021579e-22,5.804923068548904e-20,2.27700339347313e-20,1.5899442830968614e-28,5.791546053316408e-14,6.140072676024442e-14,4.8711157056378834e-21,4.113262530602585e-19,7.443647689209899e-21,2.727898318939108e-15,2.1257745125868127e-12,8.294871181911844e-28,1.2386385503695992e-22,4.1673852973029926e-29,2.2340025619946377e-33,4.875142775247393e-22,4.001054791404462e-19,5.076604940910469e-28,1.1884996217123594e-33,1.0834910207658665e-26,1.6346001610311885e-15
5.204193061180955e-07,0.7118282643242628,3.76,0.0,0.8432052047240891,0.9999976921201348,3.3843747415797506e-08,3.326410485203503e-22,1.0638179320247572e-15,2.699907082042207e-06,2.2571799587110965e-06,5.891823585196194e-10,3.450843819389398e-08,1.427754852185337e-07,1.019223916664205e-07,5.629933153682026e-09,2.03616119041434e-08,4.249568163861428e-11,2.8298527091674103e-13,5.585357946326209e-13,5.620159156668509e-12,1.2612042979785547e-13,8.536970155234173e-13,2.9148849624271112e-09,2.0250881722304454e-22,6.719290551137585e-20,2.726793564074649e-20,1.9920909254187453e-28,5.913142803238398e-14,6.30056043260073e-14,4.9980945173962495e-21,4.479990773219367e-19,7.644478879134174e-21,2.799101136200346e-15,2.2319895508616817e-12,1.0218160734475426e-27,1.4403307575100702e-22,4.8466393832358897e-29,2.6057477074255357e-33,5.506464887922553e-22,4.105591001551183e-19,6.527428866119686e-28,1.5284973010990003e-33,1.1902027298847342e-26,1.7161488409917507e-15
5.386188818799171e-07,0.711828265616951,3.76,0.0,0.843205105055529,0.9999976104632887,3.6805667399718814e-08,3.505608371719482e-22,1.1039638820958537e-15,2.799139039745314e-06,2.335849143451374e-06,6.12054158400095e-10,3.598446389257694e-08,1.4487313325742216e-07,1.0767517700074057e-07,6.040347206112747e-09,2.103335483995782e-08,4.415347282712367e-11,3.070822523500488e-13,6.280152192136688e-13,6.248337491852404e-12,1.3674213973031895e-13,9.461653867510247e-13,3.118633420441895e-09,2.277171959537234e-22,7.73910428225747e-20,3.24609622512189e-20,2.4746023019050446e-28,6.038078906524665e-14,6.465612746029662e-14,5.128956702618166e-21,4.864068845944483e-19,7.845716733775255e-21,2.8687162498079057e-15,2.340997235784785e-12,1.2524783529083246e-27,1.6665071321616198e-22,5.608429649125051e-29,3.0242595202733678e-33,6.193685978367061e-22,4.213127055865493e-19,8.324186984476788e-28,1.94964346286914e-33,1.30282239724981e-26,1.799835568242754e-15
5.568184576417387e-07,0.7118282669119091,3.76,0.0,0.8432050051197141,0.9999975287736351,3.989077525925431e-08,3.6865454123644347e-22,1.1442143724911213e-15,2.89862312201947e-06,2.41449544313077e-06,6.349870174154928e-10,3.744011698981625e-08,1.4687279855330471e-07,1.1350989072835675e-07,6.465706525924502e-09,2.168532995910103e-08,4.581906992995602e-11,3.3226122644097745e-13,7.032613381024106e-13,6.922732124334009e-12,1.4785781028365685e-13,1.0452143648555287e-12,3.329006883049991e-09,2.5501924862532304e-22,8.872104471493469e-20,3.8427727691445255e-20,3.0493896379428174e-28,6.166241213265361e-14,6.635085875457979e-14,5.263192945102968e-21,5.26562934227345e-19,8.055722845938532e-21,2.9473445705468812e-15,2.4528640381527057e-12,1.5276805097710727e-27,1.9192077551581893e-22,6.459640034332486e-29,3.493686592797862e-33,6.939497151656707e-22,4.3235597773767755e-19,1.0533928214600952e-27,2.467681531868375e-33,1.4213945757517475e-26,1.885710986353584e-15
5.750180334035603e-07,0.7118282682091772,3.76,0.0,0.8432049049238587,0.999997447052961,4.3097301979565955e-08,3.8691047698948367e-22,1.184566425508722e-15,2.9983520703582856e-06,2.493118577855225e-06,6.579792190080132e-10,3.88740682574105e-08,1.487801156313548e-07,1.1942272808268817e-07,6.9060526904746755e-09,2.2317631884479734e-08,4.7492365477768456e-11,3.5852911141415705e-13,7.845269941637345e-13,7.645104866465304e-12,1.59470491186004e-13,1.1510562412853818e-12,3.545980699686343e-09,2.8450682614667336e-22,1.0126255013998011e-19,4.525249403676317e-20,3.7295105160220756e-28,6.297518356261424e-14,6.808837936761896e-14,5.401165558712606e-21,5.684800045522191e-19,8.264051770716244e-21,3.027964704402974e-15,2.5676716057107336e-12,1.8543718375849408e-27,2.200571307628357e-22,7.407487300976446e-29,4.018402784774539e-33,7.7466087133197e-22,4.436802170783027e-19,1.323384736706492e-27,3.100739568949137e-33,1.546020102478435e-26,1.9738379845418467e-15
5.932176091653818e-07,0.7118282695087913,3.76,0.0,0.8432048044750508,0.9999973653029495,4.642337542244542e-08,4.0531792042164997e-22,1.225017111593965e-15,3.0983187540867884e-06,2.571718283940114e-06,6.810290714432593e-10,4.0285190493239085e-08,1.5060039499271566e-07,1.25410103109605e-07,7.361426202522737e-09,2.2930432913723474e-08,4.9173253362837593e-11,3.858925277945326e-13,8.72066604527578e-13,8.417226176963971e-12,1.7158304059069402e-13,1.263900757727594e-12,3.76953028102075e-09,3.1627234877892915e-22,1.1509736027878303e-19,5.302532983488082e-20,4.529214606255168e-28,6.431801156816495e-14,6.98672949518016e-14,5.542602988367963e-21,6.121704138173604e-19,8.47399553302708e-21,3.102279110493893e-15,2.685500467917312e-12,2.240297620923532e-27,2.5128366343321097e-22,8.459526527922327e-29,4.60301203261893e-33,8.617749289874076e-22,4.552769833287283e-19,1.6512399541403593e-27,3.869592451245018e-33,1.676817215591561e-26,2.0642786249286372e-15
6.114171849272034e-07,0.7118282708107866,3.76,0.0,0.8432047037802408,0.9999972835251857,4.986703665747484e-08,4.238670404036786e-22,1.2655635537692829e-15,3.1985161800738843e-06,2.650294312977096e-06,7.041349106494324e-10,4.167254308668511e-08,1.5233864172918948e-07,1.3146863607663523e-07,7.831866509630415e-09,2.3523971911528908e-08,5.0861629034249494e-11,4.1435781076496005e-13,9.661360926576225e-13,9.240874781852864e-12,1.841981463356623e-13,1.3839552183252197e-12,3.999631100199239e-09,3.504088158771118e-22,1.3030936631605936e-19,6.184226305955708e-20,5.463987401856046e-28,6.568982967794203e-14,7.168624211017802e-14,5.686718817140336e-21,6.576460393378415e-19,8.70003606081667e-21,3.184599108519507e-15,2.8064062159996144e-12,2.6940530108980984e-27,2.858344263945586e-22,9.62365660394408e-29,5.2523531576351324e-33,9.555665060435393e-22,4.671361106030161e-19,2.0470492234152516e-27,4.7979423513231384e-33,1.8138407261238342e-26,2.1570750293604646e-15
6.29616760689025e-07,0.7118282721151966,3.76,0.0,0.8432046028462356,0.999997201721162,5.342625503632413e-08,4.42548836438082e-22,1.3062029314078565e-15,3.298937501037438e-06,2.7288464309542615e-06,7.272951027208558e-10,4.303535726582578e-08,1.5399957313818674e-07,1.3759514160090282e-07,8.317412024953902e-09,2.4098544362376345e-08,5.255738966666684e-11,4.4393102163730305e-13,1.0669928232125464e-12,1.0117837308403816e-11,1.9731834463920357e-13,1.5114246079403479e-12,4.236258693997914e-09,3.8700972674842093e-22,1.4698447999623205e-19,7.180542901932582e-20,6.550592083664211e-28,6.708959981261913e-14,7.35438926148861e-14,5.834138027877768e-21,7.049183351440914e-19,8.926214467254464e-21,3.271847774207345e-15,2.930459522968744e-12,3.225137378913957e-27,3.239537905329851e-22,1.090812473723107e-28,5.9715034610555575e-33,1.0563119024070961e-21,4.792491437127381e-19,2.5222755498956785e-27,5.912717623105197e-33,1.9571413968029644e-26,2.252281486014744e-15
