Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49)
4.049386095249954e-06,0.5670688466625688,3.76,0.0,0.558571622143594,0.9999996579949451,3.4500076716865447e-09,1.4430173592519095e-27,3.292680651503715e-19,3.4542252034166563e-07,3.375669002400589e-07,6.176973499170213e-10,7.52185626420649e-10,9.026426003751662e-10,1.6785277559776349e-09,2.2047662743646344e-09,2.523924883462996e-10,3.03504465852656e-12,1.7642032908639877e-14,5.074959197437579e-14,1.9097651843677456e-12,5.504094339250182e-15,8.832684923489871e-14,4.892170479497789e-10,1.651082013497105e-25,1.4130469955915925e-22,8.211436267890777e-23,1.7753536165576938e-33,7.289679961997699e-17,1.3558894001643088e-15,3.657026575244761e-22,1.1598949252358135e-20
4.151070065833738e-06,0.5670688466723273,3.76,0.0,0.5585716132634312,0.9999996493478929,3.6235680083746395e-09,1.4861047226419854e-27,3.376480586126908e-19,3.541735613015435e-07,3.4602035199776074e-07,6.337356734919442e-10,7.68430833554275e-10,9.107710318473836e-10,1.7379126993631486e-09,2.3174553551192915e-09,2.5576872664464686e-10,3.1150290120645065e-12,1.8640640217204562e-14,5.5058570190686455e-14,2.0580736643772408e-12,5.795426821715623e-15,9.507541420686637e-14,5.138002004635588e-10,1.791281687343761e-25,1.5585487726976228e-22,9.291534101430535e-23,2.0409615526867715e-33,7.568608724618318e-17,1.4106937491236437e-15,3.8669807586313605e-22,1.2268014596699452e-20
4.252754036417522e-06,0.567068846682179,3.76,0.0,0.5585716043778345,0.9999996406983169,3.800830614287354e-09,1.5294865033412962e-27,3.4603054968341504e-19,3.6292718817411736e-07,3.544725128627425e-07,6.497787815888405e-10,7.846235682790198e-10,9.188633978461763e-10,1.797828890664197e-09,2.4329718243220546e-09,2.591116189286379e-10,3.195152223630267e-12,1.9667423204645236e-14,5.960808247245373e-14,2.213896394768468e-12,6.094390737002366e-15,1.0216266355410242e-13,5.389710853463405e-10,1.9393081849770965e-25,1.7148583817435444e-22,1.0481367587851894e-22,2.3382073960399477e-33,7.85382647890118e-17,1.4667591422979257e-15,4.0853493540686215e-22,1.2956972152271568e-20
4.4561219775850905e-06,0.5670688467021642,3.76,0.0,0.5585715865904114,0.9999996233916001,4.166419778042241e-09,1.6171410035904758e-27,3.6280294856938074e-19,3.8044212084143385e-07,3.713729568624329e-07,6.818791859945579e-10,8.168802739725491e-10,9.349590238693354e-10,1.9192465605230275e-09,2.672491392261568e-09,2.657128194473575e-10,3.355814579557623e-12,2.180560540598262e-14,6.945549140707406e-14,2.5488366913397405e-12,6.715243716319024e-15,1.173870367347797e-13,5.910718652745434e-10,2.259713198697788e-25,2.0619668117393293e-22,1.3222809667290527e-22,3.0393395733391054e-33,8.443224444412034e-17,1.5826909347190451e-15,4.548097455923416e-22,1.4394846766650487e-20
4.6391531246359026e-06,0.5670688467204726,3.76,0.0,0.55857157056331,0.9999996078069375,4.508016138301708e-09,1.6970552000978158e-27,3.77906476945665e-19,3.962142251758948e-07,3.865789300029485e-07,7.107855370478336e-10,8.457980192852291e-10,9.49364911717645e-10,2.0303203139295745e-09,2.8977398234631e-09,2.7157530951214495e-10,3.5008841569087893e-12,2.3826553714493836e-14,7.920799761127549e-14,2.877869086646103e-12,7.30018818120145e-15,1.323321852113778e-13,6.39962124304064e-10,2.5770326541437867e-25,2.416602389898524e-22,1.6150120536979541e-22,3.809514897845601e-33,8.995426486672135e-17,1.6913866794625024e-15,4.995278726596586e-22,1.575767506480607e-20
4.822184271686715e-06,0.5670688467390871,3.76,0.0,0.5585715545188269,0.9999995922141158,4.861478183209149e-09,1.7779498395152176e-27,3.930178590051162e-19,4.119944599429697e-07,4.0178070429248445e-07,7.397068677949237e-10,8.746392528218323e-10,9.63713640355826e-10,2.143089192156903e-09,3.1321662123379476e-09,2.7737952260666563e-10,3.646401673935671e-12,2.5939137716828393e-14,8.98441022442384e-14,3.234175621082805e-12,7.909978163957946e-15,1.4850645728846714e-13,6.907404013106472e-10,2.9231041158680306e-25,2.814599584256568e-22,1.9569782101304114e-22,4.733028460878659e-33,9.568361797389474e-17,1.8042358572263645e-15,5.472724950164451e-22,1.718605527935236e-20
5.005215418737527e-06,0.5670688467580086,3.76,0.0,0.5585715384570119,0.9999995766131362,5.226779558351471e-09,1.8598325934532395e-27,4.081370395047532e-19,4.2778276715590246e-07,4.1697827549692364e-07,7.686430547619453e-10,9.034280200597598e-10,9.780191865622376e-10,2.257547312727459e-09,3.3757769365354116e-09,2.831379035527509e-10,3.7923667150573376e-12,2.8143487771439263e-14,1.0140300660593661e-13,3.6188571011306345e-12,8.544658396615449e-15,1.6595947594645818e-13,7.434006401847117e-10,3.2992032748694697e-25,3.259314468535219e-22,2.3540751798091805e-22,5.8330081524011954e-33,1.0162151921682422e-16,1.9212619715569247e-15,5.981574192162555e-22,1.8680401722892892e-20
5.188246565788339e-06,0.567068846777238,3.76,0.0,0.5585715223779,0.9999995610040003,5.60390284317825e-09,1.9427101725767125e-27,4.232639767570742e-19,4.4357910268584594e-07,4.3217164009468415e-07,7.975940032172059e-10,9.321838017367812e-10,9.922923747897863e-10,2.37369025990494e-09,3.6285783445011926e-09,2.8886040575014463e-10,3.938778991692469e-12,3.043973483475278e-14,1.1392396793046023e-13,4.033015907540844e-12,9.20427356774627e-15,1.8474097089711316e-13,7.979368025618404e-10,3.7066076423487946e-25,3.7542288798931912e-22,2.8126463697449933e-22,7.135079643020562e-33,1.0776910852247606e-16,2.042487214213871e-15,6.522970747240582e-22,2.0241129703644814e-20
5.371277712839151e-06,0.5670688467967759,3.76,0.0,0.5585715062815159,0.9999995453867064,5.992837835994913e-09,2.0265883878143637e-27,4.383986399505686e-19,4.5938343351238043e-07,4.473607951147126e-07,8.265596415244394e-10,9.609223153535152e-10,1.0065415941235191e-09,2.491514751175108e-09,3.890576762779912e-09,2.945549700923516e-10,4.085638317546254e-12,3.282801059708846e-14,1.2744629966087754e-13,4.477756006680118e-12,9.888868340279155e-15,2.0490077523198653e-13,8.543428678541654e-10,4.146596558649795e-25,4.302950682231159e-22,3.3394993329711626e-22,8.667537358345781e-33,1.1412744888441402e-16,2.16793239973654e-15,7.098064778807191e-22,2.1868655615118273e-20
5.554308859889963e-06,0.5670688468166235,3.76,0.0,0.5585714901678753,0.999999529761253,6.393580145138663e-09,2.1114722737281456e-27,4.535410069565083e-19,4.751957354898973e-07,4.6254573801062075e-07,8.555399165380787e-10,9.896561933452692e-10,1.0207733552951208e-09,2.611018378136008e-09,4.161778501871157e-09,3.002279181962659e-10,4.232944588301488e-12,3.530844754546395e-14,1.4200937176433598e-13,4.954182960972008e-12,1.0598487367783835e-14,2.2648882231789113e-13,9.126128332625908e-10,4.620451203511908e-25,4.909214073377701e-22,3.9419222922011633e-22,1.0461523632332857e-32,1.2069753231036082e-16,2.297616993392485e-15,7.708011952963642e-22,2.356339697861974e-20
5.737340006940775e-06,0.567068846836781,3.76,0.0,0.5585714740369865,0.9999995141276374,6.806130032879993e-09,2.1973662912990258e-27,4.686910625556277e-19,4.910159915371199e-07,4.777264665639381e-07,8.845347898537751e-10,1.0183955573176282e-09,1.0349927188616461e-09,2.732199407325397e-09,4.4421898609061145e-09,3.058842750953987e-10,4.38069776495467e-12,3.7881178975350054e-14,1.5765261107156304e-13,5.463403938604068e-12,1.1333175307301772e-14,2.495551429509893e-13,9.72740713773614e-10,5.129454607117997e-25,5.576879874947826e-22,4.627700699908236e-22,1.2551213124058432e-32,1.2748028604613103e-16,2.4315591973328595e-15,8.3539730832375865e-22,2.5325772451809057e-20
5.920371153991587e-06,0.5670688468572496,3.76,0.0,0.5585714578888522,0.9999994984858566,7.230491484898717e-09,2.2842743832209286e-27,4.838487970420404e-19,5.068441901984832e-07,4.929029788115792e-07,9.135442348214401e-10,1.047148494982705e-09,1.0492036162249676e-09,2.8550566308995233e-09,4.7318171313041285e-09,3.1152802870426316e-10,4.528897860701968e-12,4.054633896632668e-14,1.7441550162341458e-13,6.0065277224298894e-12,1.2092976829768312e-14,2.7414986281753307e-13,1.0347205421433663e-09,5.674891661372375e-25,6.309935838573761e-22,5.405133840759793e-22,1.4974002209288634e-32,1.3447657675078872e-16,2.569776065875523e-15,9.037113797640256e-22,2.715620181644924e-20
6.103402301042399e-06,0.5670688468780296,3.76,0.0,0.5585714417234712,0.9999994828359066,7.66667146026536e-09,2.3722000005623123e-27,4.990142050926185e-19,5.226803244933158e-07,5.080752729897719e-07,9.42568234154862e-10,1.0759214515963606e-09,1.0634090978034745e-09,2.979589251199105e-09,5.030666599667987e-09,3.1716233842458887e-10,4.6775449304933015e-12,4.330406234679307e-14,1.9233758500401036e-13,6.5846647181916535e-12,1.2877936628393184e-14,3.00323200257891e-13,1.0985463688730157e-09,6.25804913074258e-25,7.112496957212442e-22,6.283051473434924e-22,1.7770704609841012e-32,1.416872184340961e-16,2.7122836162049386e-15,9.758604238003157e-22,2.9055105959022395e-20
6.286433448093211e-06,0.5670688468991215,3.76,0.0,0.5585714255408378,0.9999994671777831,8.114679286504294e-09,2.461146270529133e-27,5.141872848547844e-19,5.385243909911384e-07,5.232433474897151e-07,9.716067780083082e-10,1.1047195485483133e-09,1.0776115292907563e-09,3.105796789462882e-09,5.338744550096553e-09,3.227897029358469e-10,4.826639062463979e-12,4.615448465542878e-14,2.1145846065248282e-13,7.1989269620535735e-12,1.3688099425877184e-14,3.281254643392433e-13,1.1642122621780613e-09,6.880215662405248e-25,7.988805799169363e-22,7.270830515196683e-22,2.0985753977397244e-32,1.4911298043716147e-16,2.8590969406665082e-15,1.0519618793076006e-21,3.102290684654732e-20
6.469464595144023e-06,0.5670688469205264,3.76,0.0,0.5585714093409442,0.999999451511482,8.574526170257381e-09,2.5511160440897492e-27,5.2936803722707e-19,5.543763890664148e-07,5.384072008224464e-07,1.0006598624226372e-09,1.1335468432966757e-09,1.091812747150402e-09,3.2336790135025345e-09,5.656057266036535e-09,3.2841209570849176e-10,4.97618037102487e-12,4.9097742100757016e-14,2.3181778615533047e-13,7.850428127539448e-12,1.4523509980385318e-14,3.5760705320313206e-13,1.2317123079528653e-09,7.542681795760899e-25,8.943232854227474e-22,8.378411770102245e-22,2.466741145507744e-32,1.5675459067615242e-16,3.010230324444954e-15,1.1321335863065663e-21,3.30600275036491e-20
6.652495742194835e-06,0.5670688469422448,3.76,0.0,0.5585713931237805,0.9999994358369987,9.04622480366112e-09,2.642111860088508e-27,5.445564652776794e-19,5.702363203029512e-07,5.535668315916913e-07,1.0297274880815546e-09,1.1624065415470757e-09,1.1060141787951523e-09,3.3632358818050284e-09,5.982611031746334e-09,3.340310739416564e-10,5.126168991443595e-12,5.2133971517648865e-14,2.5345527752224985e-13,8.540283531922494e-12,1.5384213090400622e-14,3.888184526666505e-13,1.3010406097310808e-09,8.246739971411151e-25,9.9802768893581e-22,9.616316703811727e-22,2.8867978975324786e-32,1.6461274202423543e-16,3.1656973564423847e-15,1.2164937654166528e-21,3.516689198826763e-20
6.835526889245647e-06,0.5670688469642771,3.76,0.0,0.558571376889334,0.9999994201543285,9.529789050159454e-09,2.7341360756024636e-27,5.59752573773276e-19,5.861041880221064e-07,5.687222384732137e-07,1.0588096593258504e-09,1.1913011694989356e-09,1.1202169339730542e-09,3.4944675010283036e-09,6.3184121334403e-09,3.396478654277188e-10,5.276605075492068e-12,5.526331032349796e-14,2.764107094455421e-13,9.269610142145959e-12,1.6270253598700855e-14,4.2181023504767604e-13,1.3721912886427637e-09,8.993684539601368e-25,1.1104565310945204e-21,1.099566426567296e-21,3.364401961180305e-32,1.726880999517525e-16,3.3255110269421973e-15,1.3051610001476697e-21,3.734392536341208e-20
7.018558036296459e-06,0.567068846986624,3.76,0.0,0.5585713606375918,0.9999994044634661,1.0025233695116177e-08,2.827190932726942e-27,5.749563688203503e-19,6.019799969103871e-07,5.838734201989927e-07,1.0879063833742302e-09,1.220232712253552e-09,1.1344218748167018e-09,3.6273740934215456e-09,6.66346686018144e-09,3.452634373561446e-10,5.427488787930599e-12,5.848589647749376e-14,3.0072391554167695e-13,1.0039526580329908e-11,1.7181676395740675e-14,4.566330581901824e-13,1.4451584833690664e-09,9.784811768082663e-25,1.2320854537996456e-21,1.2528187759223811e-21,3.905658399121559e-32,1.809813040500641e-16,3.4896838177577106e-15,1.3982542217953477e-21,3.959155367339857e-20
7.201589183347271e-06,0.5670688470092858,3.76,0.0,0.5585713443685397,0.9999993887644072,1.053257424773187e-08,2.9212784769585265e-27,5.901678575826267e-19,6.178637527243585e-07,5.990203755448166e-07,1.1170176697046834e-09,1.2492027243459303e-09,1.1486296707480388e-09,3.761955971289229e-09,7.0177815045824526e-09,3.508785508319811e-10,5.578820303781098e-12,6.180186844482342e-14,3.264347885754157e-13,1.0851153128926306e-11,1.8118526422484628e-14,4.933376646625059e-13,1.5199363500952702e-09,1.0621419849406251e-24,1.3634030386870964e-21,1.4226251762100172e-21,4.517144221533955e-32,1.8949297166374668e-16,3.658227780392946e-15,1.4958926966271505e-21,4.1910203925036965e-20
7.384620330398083e-06,0.5670688470322638,3.76,0.0,0.558571328082162,0.9999993730571458,1.1051826783244537e-08,3.016400637707488e-27,6.053870480424187e-19,6.337554620559055e-07,6.141631033204795e-07,1.1461435295620337e-09,1.2782124180927044e-09,1.1628408418674335e-09,3.898213516811114e-09,7.3813623633581825e-09,3.5649380424363217e-10,5.730599806186535e-12,6.52113651653481e-14,3.5358328066880017e-13,1.1705611735574288e-11,1.908084867269301e-14,5.319748811047232e-13,1.596519062462581e-09,1.1504808907725047e-24,1.5049108464231389e-21,1.6102869096880114e-21,5.205932246108243e-32,1.9822370489451985e-16,3.831154602510618e-15,1.5981960150737847e-21,4.4300304066765916e-20
7.567651477448895e-06,0.567068847055558,3.76,0.0,0.5585713117784429,0.9999993573416774,1.1583007817216775e-08,3.112559323139905e-27,6.206139488188071e-19,6.496551321458028e-07,6.29301602362135e-07,1.1752839755670033e-09,1.3072627344506034e-09,1.1770557927967152e-09,4.0361471663022636e-09,7.754215737758403e-09,3.6210966779755736e-10,5.8828274846464765e-12,6.871452602575862e-14,3.822094034976829e-13,1.2604026017702918e-11,2.0068688194762708e-14,5.725956177026307e-13,1.6749008115189383e-09,1.2436281005189889e-24,1.6571234563553939e-21,1.817171785384922e-21,5.979615615711744e-32,2.0717409082588986e-16,4.0084756705833074e-15,1.7052840826714393e-21,4.676228297224285e-20
7.933713771550518e-06,0.5670688471030977,3.76,0.0,0.5585712791189145,0.9999993258860979,1.2681223118673431e-08,3.3079932967654466e-27,6.510909182609784e-19,6.814783860340683e-07,6.595659096894292e-07,1.2336086817563375e-09,1.3654879428926224e-09,1.205498209778278e-09,4.317044730530683e-09,8.527765262847904e-09,3.733446095452057e-10,6.18862815221754e-12,7.600239981353271e-14,4.440548869178071e-13,1.453722445292835e-11,2.212109952865072e-14,6.599917075723e-13,1.8370382706223292e-09,1.4448692291410275e-24,1.995786726082348e-21,2.2944250961362237e-21,7.814793789650029e-32,2.257361020541414e-16,4.37634484230565e-15,1.9342956217203785e-21,5.190359713309669e-20
8.299776065652142e-06,0.5670688471519097,3.76,0.0,0.5585712463898186,0.999999294397626,1.3827357777826631e-08,3.50759413842674e-27,6.815988429292516e-19,7.133335804223836e-07,6.898132885507147e-07,1.291991906524889e-09,1.4238823386137633e-09,1.2339587006786537e-09,4.6046528411501575e-09,9.338480591514874e-09,3.845854810155695e-10,6.496223903890767e-12,8.366661298307629e-14,5.122925301477297e-13,1.6659770932451834e-11,2.427612195692862e-14,7.559348728025603e-13,2.00630260201221e-09,1.6669109187480707e-24,2.3837713783388297e-21,2.8667231391550537e-21,1.0094799826216378e-31,2.451834919544663e-16,4.761922084545309e-15,2.1838926028419026e-21,5.733759544641293e-20
8.665838359753766e-06,0.5670688472019987,3.76,0.0,0.5585712135910155,0.9999992628762189,1.50215518694275e-08,3.7113749755232624e-27,7.121378034859474e-19,7.45220784967259e-07,7.200437301279416e-07,1.3504337759297235e-09,1.4824482070434597e-09,1.262438364396333e-09,4.898975998495934e-09,1.0186412322926669e-08,3.9583359627771147e-10,6.805616375340783e-12,9.170829456696511e-14,5.872445883659935e-13,1.8980714934874068e-11,2.6534117968277822e-14,8.608353700639434e-13,2.1826479555607927e-09,1.9108018538959225e-24,2.8256668794217878e-21,3.547578196907911e-21,1.2901755620448577e-31,2.655206440149668e-16,5.1652919889223596e-15,2.455044988756625e-21,6.30677410452369e-20
9.03190065385539e-06,0.5670688472533689,3.76,0.0,0.5585711807223638,0.9999992313218338,1.6263946863736406e-08,3.9193484902886926e-27,7.427078827240028e-19,7.771400714122796e-07,7.502572257039423e-07,1.4089344205943051e-09,1.5411867466262485e-09,1.2909378721470202e-09,5.200018908678881e-09,1.1071611146753878e-08,4.070897663190132e-10,7.116807226195054e-12,1.0012857909172801e-13,6.692342854386578e-13,2.1509133040311363e-11,2.8895451016770514e-14,9.75104770576411e-13,2.366028754759653e-09,2.177593871444035e-24,3.3262748433386065e-21,4.3517322173997225e-21,1.63286718275323e-31,2.8675185481273205e-16,5.5865375505506556e-15,2.7487273174803107e-21,6.909751097585897e-20
9.397962947957014e-06,0.567068847306025,3.76,0.0,0.5585711477837201,0.9999991997344271,1.7554684966032708e-08,4.131527216164855e-27,7.733091646444702e-19,8.09091512625247e-07,7.804537666267084e-07,1.4674939736790719e-09,1.6000984564041016e-09,1.3194576254467912e-09,5.507786410112767e-09,1.1994127844807216e-08,4.1835447955984873e-10,7.429798130562414e-12,1.0892860630133192e-13,7.585858184615637e-13,2.4254129045752858e-11,3.1360485544353827e-14,1.0991559589396464e-12,2.556399695072612e-09,2.468341975337685e-24,3.890610443854234e-21,5.2952125787711585e-21,2.0480396623276318e-31,3.088813841839731e-16,6.025740727873378e-15,3.0659186357383485e-21,7.543039605605227e-20
9.764025242058638e-06,0.5670688473599712,3.76,0.0,0.5585711147749409,0.9999991681139551,1.8893908641644316e-08,4.347923454645668e-27,8.039417337726711e-19,8.410751819048774e-07,8.106333442835092e-07,1.5261125694199732e-09,1.6591834146054668e-09,1.3479978705279988e-09,5.822283420301949e-09,1.295401329203725e-08,4.29628032034473e-10,7.744590770596362e-12,1.1810952095497217e-13,8.556243621376491e-13,2.7224834077838254e-11,3.392958699057274e-14,1.233403133139582e-12,2.7537157422932105e-09,2.784104350853195e-24,4.523903738256755e-21,6.395388198485106e-21,2.5474587198868808e-31,3.319134507701065e-16,6.48298282328834e-15,3.40760245156055e-21,8.20699007997151e-20
9.999999999999997e-06,0.5670688474152119,3.76,0.0,0.5585710934592442,0.9999991477129005,1.9782980705830017e-08,4.4896603580222915e-27,8.237050331415423e-19,8.617099344913515e-07,8.300790111290716e-07,1.5639312388682955e-09,1.6973631229952455e-09,1.366406710670144e-09,6.028587202916596e-09,1.3592616879557182e-08,4.36900078952389e-10,7.948471436424341e-12,1.2423025575499896e-13,9.224054947663896e-13,2.926376432712933e-11,3.5641042928474886e-14,1.3255417895290495e-12,2.8845721920928754e-09,3.0014099054071558e-24,4.9712333481031206e-21,7.196366865685274e-21,2.920141405455422e-31,3.4724100236517353e-16,6.787334868220777e-15,3.641306789737746e-21,8.651410428764384e-20
