Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92)
0.00018611765168481383,0.7211822067804506,3.76,0.0,0.6811553228051913,0.9950037382030141,0.00594403874709231,9.53197665644763e-17,4.7543211308639994e-12,0.002557383658383542,0.00017760305543797054,4.009950885583722e-07,1.3272793295647498e-05,9.895347846484212e-06,0.002302338857224268,0.0029582596232528803,3.023505987345795e-06,1.3306675202330713e-07,5.344178203090475e-07,0.0006409376026700909,0.0014147838294724824,1.066036040223469e-06,0.0007075383422008775,4.591689149859149e-06,6.273282957035843e-13
0.00018754234118363068,0.721184691027199,3.76,0.0,0.6810305034632055,0.9949378393469896,0.006025035468519601,9.653089162783297e-17,4.773213038355145e-12,0.002567180794847834,0.0001784155602922819,4.025034166178531e-07,1.3352934817263036e-05,9.980952489552042e-06,0.002337999681907852,0.002990638501216361,3.0445261743991186e-06,1.339660604317482e-07,5.411801741031868e-07,0.0006545784656466183,0.001434142284244205,1.0824145317488113e-06,0.000724150723381415,4.6233219522214045e-06,6.406795422319984e-13
0.00018896703068244753,0.7211872090282154,3.76,0.0,0.6809050924093225,0.9948715658802065,0.006106532860354657,9.775066678648666e-17,4.79203548885077e-12,0.002576935057858873,0.00017923288689014862,4.04004634937856e-07,1.3433211368499448e-05,1.006690111395787e-05,0.002373982244087874,0.003023016419742443,3.06559374630426e-06,1.3486841551745156e-07,5.479742608175635e-07,0.0006683905088779217,0.0014535277054592182,1.0988932995332878e-06,0.000741002196274246,4.655206668999199e-06,6.541983348977763e-13
0.00019039172018126438,0.7211897610593648,3.76,0.0,0.6807790894382787,0.9948049175190649,0.006188531878265984,9.897914122182124e-17,4.8107905470914616e-12,0.0025866475300297966,0.0001800549159244584,4.0549891258591016e-07,1.351362508110881e-05,1.0153194029431374e-05,0.002410287709537236,0.0030553919805691382,3.0867090330951032e-06,1.3577382305286113e-07,5.548000619544287e-07,0.0006823745114715291,0.001472938948631113,1.1154720514971627e-06,0.0007580940127038564,4.687340335354899e-06,6.678854362691692e-13
0.00019181640968008124,0.7211923473919408,3.76,0.0,0.6806524943276696,0.9947378939629149,0.006271033489157973,1.0021637055739306e-16,4.82948018876679e-12,0.002596319244567602,0.00018088153217420418,4.0698641082603767e-07,1.3594177949814668e-05,1.023983148872258e-05,0.002446917240897981,0.003087763804957056,3.1078723371758714e-06,1.366822841746177e-07,5.616575587105201e-07,0.0006965312516202515,0.0014923748961293466,1.132150494275938e-06,0.0007754274196510985,4.719720085463344e-06,6.817416080191663e-13
0.0001932410991788981,0.7211949682935941,3.76,0.0,0.6805253068390235,0.9946704948949958,0.006354038670394589,1.0146240457756319e-16,4.848106300529385e-12,0.0026059511871376877,0.000181712624321935,4.0846728343291827e-07,1.3674871837864001e-05,1.0326813689983108e-05,0.0024838719974866015,0.003120130532983603,3.1290839351426248e-06,1.3759380266466371e-07,5.685467251074257e-07,0.0007108615064810551,0.0015118344562045785,1.1489283301198598e-06,0.0007930036592221262,4.752343147095758e-06,6.957676108069112e-13
0.00019466578867771494,0.721197624027269,3.76,0.0,0.6803975267168718,0.9946027199813441,0.006437548410330304,1.0271728460334592e-16,4.866670672094088e-12,0.0026155442918210357,0.0001825480852417242,4.0994167606710446e-07,1.3755708466353433e-05,1.041414076623229e-05,0.0025211531346137754,0.0031524908253187417,3.150344074542596e-06,1.3850838338339398e-07,5.754675235530347e-07,0.0007253660518643398,0.0015313165652522706,1.165805254203466e-06,0.0008108239679520759,4.7852068496280666e-06,7.099642039736087e-13
0.0001960904781765318,0.7212003148535164,3.76,0.0,0.6802691536948438,0.9945345688767724,0.006521563704258055,1.0398106268102368e-16,4.885175031967656e-12,0.0026250994577477534,0.00018338781061009182,4.11409728855628e-07,1.383668945948717e-05,1.05018128117002e-05,0.002558761804437379,0.003184843356621503,3.1716529846834723e-06,1.3942602463622739e-07,5.824199190185667e-07,0.0007400456624389155,0.0015508201787860546,1.182780958626777e-06,0.0008288895782973653,4.818308587772185e-06,7.243321457431507e-13
0.00019751516767534864,0.7212030410323846,3.76,0.0,0.6801401874930535,0.9944660412220572,0.006606085556038144,1.0525378534441774e-16,4.903621025818778e-12,0.0026346175396216457,0.00018423169968586036,4.1287157490793357e-07,1.3917816320367786e-05,1.058982990359019e-05,0.0025966991550794255,0.00321718681905138,3.1930108747584443e-06,1.4034672668474857e-07,5.894038741632718e-07,0.0007549011114485308,0.0015703442765522327,1.199855137750739e-06,0.000847201717547054,4.851645835180382e-06,7.388721929445999e-13
0.0001989398571741655,0.721205802808531,3.76,0.0,0.6800106278200257,0.9943971366459757,0.006691114976802078,1.0653549437322509e-16,4.922010228090398e-12,0.002644099354687538,0.00018507965465915552,4.1432734150419506e-07,1.3999090436880208e-05,1.0678191966664317e-05,0.0026349663306574644,0.0032495199205553123,3.214417918791135e-06,1.4127049035681313e-07,5.964193306151566e-07,0.0007699331704991831,0.0015898878590476075,1.2170274650537616e-06,0.0008657616080947248,4.885216143444568e-06,7.535851008041539e-13
0.00020036454667298235,0.7212086004366285,3.76,0.0,0.679880474372879,0.9943278547651544,0.006776652984753187,1.0782623279572635e-16,4.9403441412530314e-12,0.0026535456800159157,0.00018593158086609372,4.1577714952663296e-07,1.4080513078481879e-05,1.0766898940958215e-05,0.0026735644708232222,0.0032818413852870186,3.2358742755188193e-06,1.421973131925144e-07,6.034662378881734e-07,0.0007851426094737676,0.0016094499488054127,1.2342976143575682e-06,0.0008845704670737061,4.919017133563159e-06,7.684716228614542e-13
0.0002017892361717992,0.7212114341617067,3.76,0.0,0.6797497268384968,0.9942581951850767,0.006862700604345329,1.091260456365618e-16,4.958624198542961e-12,0.0026629572551201018,0.00018678738657495144,4.1722111394408713e-07,1.4162085406689671e-05,1.0855950719623785e-05,0.0027124947106550897,0.003314149952788645,3.2573800803504625e-06,1.4312719236508088e-07,6.105445414308928e-07,0.0008005301963880228,0.0016290295890381342,1.2516652648800096e-06,0.0009036295064067222,4.953046493107856e-06,7.835325108286418e-13
0.00020321392567061605,0.7212143042244449,3.76,0.0,0.6796183848958199,0.9941881575025374,0.006949258864763793,1.1043497200102936e-16,4.976851776642183e-12,0.002672334789710805,0.0001876469823471303,4.186593450728403e-07,1.4243808501255248e-05,1.0945347116409197e-05,0.002751758181206184,0.0033464443751393047,3.2789354512396748e-06,1.4406012534195854e-07,6.176541725452353e-07,0.0008160966975552603,0.0016486258395187587,1.2691300760048564e-06,0.0009229399335602806,4.98730196323939e-06,7.987685147516488e-13
0.0002046386151694329,0.7212172108718162,3.76,0.0,0.6794864482135178,0.9941177413026696,0.00703632880121618,1.11753052847211e-16,4.995028176487402e-12,0.0026816789513829232,0.0001885102819970744,4.2009194652667383e-07,1.432568331938122e-05,1.103508795404676e-05,0.0027913560076490147,0.0033787234215672726,3.3005404873715523e-06,1.4499610713661466e-07,6.247950702601209e-07,0.0008318428768541018,0.0016682377832375017,1.2866917132643692e-06,0.0009425029496622189,5.021781351677149e-06,8.141803822933625e-13
0.00020606330466824976,0.7212201543330383,3.76,0.0,0.6793539164528064,0.9940469461620085,0.007123911453138736,1.1308032996626293e-16,5.013154640493608e-12,0.0026909903763975367,0.0001893772017042627,4.215190170229451e-07,1.4407710711887416e-05,1.1125172939656703e-05,0.0028312893100861,0.0034109858748714314,3.3221952569777325e-06,1.459351323893539e-07,6.319671620059808e-07,0.0008477694958897916,0.0016878645207296815,1.3043498348911573e-06,0.0009623197505488939,5.056482524061529e-06,8.297688588916217e-13
0.0002074879941670666,0.7212231348475859,3.76,0.0,0.6792207892679354,0.9939757716487495,0.007212007863709061,1.1441683726397752e-16,5.031232349306083e-12,0.0027002696684651334,0.00019024766011928242,4.229406501888693e-07,1.4489891447394755e-05,1.1215601740079678e-05,0.0028715592031096854,0.003443230531486815,3.3438998190185565e-06,1.4687719593185553e-07,6.391703621859143e-07,0.0008638773138836008,0.0017075051706922969,1.3221040769789945e-06,0.0009823915264352615,5.091403397232389e-06,8.455346876509689e-13
0.00020891268366588346,0.7212261526417006,3.76,0.0,0.679087066308026,0.9939042173244689,0.007300619078745257,1.1576260955973523e-16,5.049262435448414e-12,0.002709517404603727,0.00019112157784684328,4.2435693541006175e-07,1.457222619238318e-05,1.1306373977719847e-05,0.002912166795985984,0.0034754561997765946,3.36565420478422e-06,1.4782229118265795e-07,6.464045883188399e-07,0.0008801670875815707,0.0017271588668395232,1.3399540788731253e-06,0.0010027194623412965,5.1265419351671596e-06,8.614786092532484e-13
0.00021033737316470031,0.7212292079461662,3.76,0.0,0.6789527472171393,0.9938322827441343,0.007389746146476905,1.171176879004141e-16,5.0672459809848544e-12,0.0027187341335912518,0.0001919988775711707,4.257679575912549e-07,1.465471552535481e-05,1.1397489231351067e-05,0.0029531131922517543,0.0035076617003545925,3.3874584283177595e-06,1.4877040968665332e-07,6.536697602282588e-07,0.0008966395711348948,0.0017468247587930235,1.357899484093009e-06,0.0010233047377088873,5.1618961446332e-06,8.776013618405334e-13
0.00021176206266351717,0.7212323009841762,3.76,0.0,0.6788178316351794,0.9937599674568097,0.007479390116955595,1.1848210600237269e-16,5.085184017718715e-12,0.0027279203783333564,0.00019287948386181235,4.2717379763541605e-07,1.4737359954945736e-05,1.1488947030332873e-05,0.0029943994895905044,0.003539845865609294,3.409312493132352e-06,1.4972154375336175e-07,6.609657805552938e-07,0.000913295515952384,0.0017665020108405321,1.3759399148649195e-06,0.0010441485264460534,5.197464073378694e-06,8.939036808708249e-13
0.00021318675216233402,0.7212354319792635,3.76,0.0,0.6786823191977099,0.9936872710051526,0.007569552041936143,1.198558911808441e-16,5.103077522131416e-12,0.0027370766320074773,0.00019376332346404934,4.285745317551514e-07,1.4820159892590223e-05,1.1580746857910197e-05,0.0030360267787286213,0.0035720075412630546,3.43121638085935e-06,1.5067568509870794e-07,6.68292548176371e-07,0.0009301356702061973,0.001786189804145661,1.3940749848945174e-06,0.0010652519959381069,5.233243812683503e-06,9.103862986342018e-13
0.00021461144166115087,0.7212386011535799,3.76,0.0,0.6785462095379635,0.9936141929277412,0.007660232973752357,1.212390814844764e-16,5.1209274346141294e-12,0.0027462033666259943,0.00019465032465390469,4.299702327655751e-07,1.4903115680607713e-05,1.167288817600561e-05,0.003077996144885882,0.003604145582619382,3.4531700604644867e-06,1.5163282301836024e-07,6.756499703450321e-07,0.0009471607794774448,0.0018058873319303063,1.412304316169045e-06,0.00108661630853205,5.269233481574435e-06,9.27049944884658e-13
0.00021603613115996772,0.7212418087200239,3.76,0.0,0.678409502286877,0.9935407327589977,0.0077514339651762595,1.2263170839093913e-16,5.138734653298656e-12,0.002755301032643175,0.00019554041724159069,4.3136097016400796e-07,1.4986227584252052e-05,1.176537035260859e-05,0.003120308667157713,0.003636258855395486,3.4751734799983785e-06,1.5259294747182932e-07,6.830379371943386e-07,0.0009643715863790589,0.0018255937999090174,1.430627511696634e-06,0.0011082426210220313,5.305431233364873e-06,9.438953464711146e-13
0.00021746082065878458,0.7212450548960395,3.76,0.0,0.6782721970734631,0.9934668900292213,0.00784315606902981,1.240337989284446e-16,5.156500033122051e-12,0.0027643700571111872,0.00019643353269734967,4.327468097447097e-07,1.5069495794158193e-05,1.1858192745132486e-05,0.0031629654178007074,0.003668346236347515,3.4972265760607462e-06,1.5355604763996723e-07,6.904563377466325e-07,0.0009817688302611771,0.001845308427270493,1.449044165994663e-06,0.0011301320840817585,5.341835251783733e-06,9.609232270489681e-13
0.00021888551015760143,0.7212483398938198,3.76,0.0,0.6781342935254674,0.9933926642651144,0.007935400337703319,1.254453844350199e-16,5.174224389077002e-12,0.0027734108449139986,0.00019732960406566974,4.341278137961012e-07,1.5152920427463552e-05,1.1951354672261693e-05,0.003205967462101632,0.003700406612902289,3.5193292691965333e-06,1.5452211151814638e-07,6.979050608071284e-07,0.0009993532470986234,0.001865030446041619,1.467553875700204e-06,0.0011522858422268276,5.378443749436424e-06,9.781343069699588e-13
0.00022031019965641828,0.7212516639217682,3.76,0.0,0.6779957912699992,0.9933180549907975,0.008028167822872346,1.2686649336837966e-16,5.191908503050594e-12,0.002782423783506086,0.00019822856561202106,4.3550404189426435e-07,1.5236501543557402e-05,1.2044855394511774e-05,0.003249315859361846,0.003732438881207083,3.5414814677206803e-06,1.554911268360539e-07,7.053839860492488e-07,0.0010171255699370962,0.0018847590984873658,1.4861562224808363e-06,0.0011747050347365145,5.415254961810429e-06,9.955293037189347e-13
0.00022173488915523513,0.7212550271931113,3.76,0.0,0.6778566899339572,0.9932430617271771,0.008121459574700498,1.2829715343527741e-16,5.209553112412456e-12,0.0027914092357596487,0.00019913035333624267,4.36875549707952e-07,1.5320239124648324e-05,1.2138694175050073e-05,0.0032930116602327363,0.003764441949400482,3.5636830680396046e-06,1.5646308023535466e-07,7.128929961460015e-07,0.0010350865276310608,0.001904493641202973,1.5048507883704767e-06,0.0011973907934122038,5.452267151152125e-06,1.0131089306784698e-12
0.00022315957865405198,0.7212584299077184,3.76,0.0,0.6777169891446736,0.9931676839931223,0.008215276641646133,1.297373919965868e-16,5.2271589204113794e-12,0.0028003675464729335,0.00020003490449477425,4.382423900954218e-07,1.54041330808979e-05,1.2232870189870954e-05,0.003337055908107915,0.00379641473514928,3.5859339457325213e-06,1.574379579966601e-07,7.204319648328207e-07,0.0010532368454137012,0.0019242333415770726,1.5236371471067114e-06,0.0012203442438530297,5.489478604163301e-06,1.03087389768678e-12
0.00022458426815286884,0.7212618722730558,3.76,0.0,0.677576688530483,0.9930919213058177,0.008309620069902499,1.3118723291191536e-16,5.244726594931167e-12,0.002809299041692451,0.00020094215764822806,4.396046129844076e-07,1.5488183269089793e-05,1.232738258166811e-05,0.0033814496385728473,0.003828356165811486,3.60823397067696e-06,1.5841574582558582e-07,7.280007578004549e-07,0.0010715772446840525,0.0019439774781906608,1.5425148533544823e-06,0.0012435665050373917,5.526887627561561e-06,1.0488249108293758e-12
0.0002260089576516857,0.7212653544866932,3.76,0.0,0.6774357877214143,0.9930157731815012,0.008404490903095323,1.3264670037646402e-16,5.2622567763612004e-12,0.0028182040322254883,0.0002018520523924086,4.4096226588398747e-07,1.5572389476608445e-05,1.2422230458602826e-05,0.0034261938798926497,0.0038602651772781296,3.6305829932260634e-06,1.5939642868640998e-07,7.355992421372624e-07,0.0010901084431480558,0.001963725338868326,1.561483462759899e-06,0.0012670586898555756,5.564492546887089e-06,1.0669626725770659e-12
0.00022743364715050254,0.7212688767494517,3.76,0.0,0.6772942863494927,0.9929392391356674,0.008499890181881043,1.341158202030184e-16,5.2797500757816045e-12,0.002827082812729139,0.0002027645294150162,4.423153937503545e-07,1.5656751435002035e-05,1.2517412895033284e-05,0.0034712896524768887,0.0038921407143054335,3.6529808530384717e-06,1.6037999082835974e-07,7.432272842461616e-07,0.0011088311545954337,0.0019834762212720793,1.5805425306200491e-06,0.0012908219046478982,5.602291703349453e-06,1.085287881567577e-12
0.0002288583366493194,0.7212724392564477,3.76,0.0,0.6771521840492453,0.9928623186834382,0.008595818943618211,1.355946143658054e-16,5.297207075623727e-12,0.0028359356631418127,0.00020367953040649733,4.4366403927180163e-07,1.574126883010446e-05,1.2612928927471567e-05,0.003516737968841134,0.003923981730226249,3.6754273834020144e-06,1.6136641623490811e-07,7.508847393241689e-07,0.001127746088825451,0.0020032294321429417,1.599691593712301e-06,0.0013148572492611467,5.640283452902525e-06,1.1038012325329584e-12
0.00023028302614813625,0.721276042203245,3.76,0.0,0.6770094804579815,0.9927850113397796,0.008692278222083212,1.370831025940865e-16,5.314628330820141e-12,0.0028447628484620014,0.00020459699807292458,4.450082427775476e-07,1.5825941292269405e-05,1.2708777562872816e-05,0.003562539833314276,0.003955787187020413,3.6979224049312993e-06,1.6235568819794345e-07,7.585714609179544e-07,0.0011468539515147433,0.002022984287471703,1.618930180841343e-06,0.0013391658168139047,5.6784661642409855e-06,1.122503416170159e-12
0.0002317077156469531,0.7212796857819358,3.76,0.0,0.6768661752163604,0.992707316619977,0.008789269046986872,1.3858130865500767e-16,5.332014371287006e-12,0.0028535646194925925,0.00020551687607559463,4.463480423355513e-07,1.591076839399713e-05,1.2804957767403293e-05,0.003608696241755969,0.003987556055158104,3.7204657248038393e-06,1.6334778920360527e-07,7.662873048262901e-07,0.0011661554440552495,0.0020427401121705445,1.6382578236989388e-06,0.0013637486935017768,5.7168382173046795e-06,1.141395118982374e-12
0.00023313240514576995,0.721283370182857,3.76,0.0,0.6767222679688075,0.9926292340399786,0.008886792443680269,1.400892527749679e-16,5.349365701626171e-12,0.0028623412139597106,0.00020643910895479776,4.476834739927348e-07,1.5995749659836973e-05,1.2901468474725334e-05,0.0036552081815169396,0.004019287313328382,3.743057141554825e-06,1.6434270142080634e-07,7.740321186771403e-07,0.0011856512635069851,0.002062496239490346,1.6576740412221793e-06,0.001388606958629639,5.755398002781742e-06,1.1604770232328841e-12
0.0002345570946445868,0.7212870955946513,3.76,0.0,0.6765777583637638,0.9925507631165889,0.008984849432946768,1.4160695136639414e-16,5.36668280189881e-12,0.0028710928567589476,0.0002073636421213874,4.490145717988995e-07,1.6080884569060742e-05,1.2998308594064442e-05,0.003702076631344642,0.0040509799483324635,3.765696445447273e-06,1.653404065777158e-07,7.818057441698268e-07,0.001205342102553235,0.0020822520108961435,1.6771783405273265e-06,0.001413741684556785,5.7941439204961066e-06,1.1797498069011884e-12
0.00023740647364222053,0.7212946701938456,3.76,0.0,0.6762869306981675,0.9923926543139087,0.009182568246925118,1.4467169138066042e-16,5.401216129849518e-12,0.0028885221287521315,0.000209219394818309,4.51663892795041e-07,1.6251613000297537e-05,1.3192972514927025e-05,0.003796886931925925,0.004114245335385701,3.8111178221112708e-06,1.6734411900951875e-07,7.974388016071352e-07,0.0012453115874553674,0.002121759890120542,1.716449200649895e-06,0.0014648447727323257,5.8721877890317535e-06,1.218870702184137e-12
0.0002398096433064978,0.721301187801097,3.76,0.0,0.6760397702137783,0.9922580933004047,0.009350992810521982,1.472869973668075e-16,5.430239085791831e-12,0.0029031462265050444,0.00021079121399884856,4.538851307865927e-07,1.639607779149634e-05,1.3358166134634427e-05,0.003877967255638462,0.0041674743616777945,3.849573099504401e-06,1.6904256119180734e-07,8.107118851848054e-07,0.0012796344573150426,0.0021550739853577272,1.7498396575571845e-06,0.001508814346482538,5.93857457095768e-06,1.252464866221847e-12
0.00024221281297077504,0.7213078245325006,3.76,0.0,0.6757908913387423,0.9921224209500727,0.009520949016452226,1.4993028652915145e-16,5.45917025315114e-12,0.0029177018939826748,0.000212368879215789,4.560944233635514e-07,1.6540971074931774e-05,1.3524281207361131e-05,0.003960074666798277,0.004220580280916877,3.888161466224978e-06,1.7074868465617846e-07,8.240647581843666e-07,0.0013145212778261106,0.0021883785743215005,1.7834739382734473e-06,0.0015535845603118403,6.005469867048132e-06,1.286611008517914e-12
0.0002446159826350523,0.7213145812366043,3.76,0.0,0.6755402925393811,0.9919856350005682,0.009692441600477178,1.5260163853293199e-16,5.48801137033764e-12,0.0029321899031643267,0.00021395214897824112,4.5829188563315974e-07,1.6686289127662952e-05,1.3691311620966146e-05,0.004043213598266583,0.004273558451449333,3.926881663859137e-06,1.7246238611291941e-07,8.374965949630581e-07,0.0013499752373194378,0.0022216707044362327,1.8173494996069502e-06,0.0015991603502461906,6.072866144464594e-06,1.321312249724158e-12
0.0002470191522993296,0.7213214587461526,3.76,0.0,0.6752879723353642,0.9918477332141474,0.009865475243749226,1.5530110067760596e-16,5.516764040677801e-12,0.002946610956934815,0.00021554078647614768,4.604776220564299e-07,1.6832027938042797e-05,1.3859251067761025e-05,0.00412738840440289,0.004326404289860253,3.96573237675573e-06,1.7418355977590448e-07,8.510065261036755e-07,0.0013859994834089766,0.0022549474735644105,1.851463714636645e-06,0.001645546590559504,6.140755876568755e-06,1.3565716706401478e-12
0.00024942232196360683,0.7213284578788725,3.76,0.0,0.6750339293021782,0.9917087133798569,0.010040054570566255,1.580287648181786e-16,5.5454297579235e-12,0.002960965693185538,0.00021713455929132976,4.6265172663299407e-07,1.6978183214874217e-05,1.4028092982062881e-05,0.004212603359817651,0.004379113270290887,4.004712230412732e-06,1.7591209412158556e-07,8.645936981061116e-07,0.001422597122198106,0.002288206028232225,1.8858139421508978e-06,0.0016927480928396567,6.209131537376238e-06,1.3923923114359242e-12
0.0002518254916278841,0.7213355794377881,3.76,0.0,0.6747781620741099,0.9915685733161239,0.010216184145627638,1.6078464213376405e-16,5.574009886024152e-12,0.002975254689931965,0.00021873323910150903,4.648142844819831e-07,1.7124750408714718e-05,1.4197830682448539e-05,0.004298862657774969,0.004431680923697872,4.043819803903987e-06,1.7764787752997325e-07,8.782571799744999e-07,0.0014597712174340047,0.0023214435614535085,1.9203974247045805e-06,0.0017407696049512214,6.2779855957908105e-06,1.4287771708250695e-12
0.00025398834432573364,0.7213420941670656,3.76,0.0,0.6745464963030257,0.9914414876851305,0.010376029948183122,1.63289112226976e-16,5.599659878779304e-12,0.0029880590128784335,0.00022017606073478272,4.6675077717264107e-07,1.7257009115039697e-05,1.4351354781734236e-05,0.004377392337952198,0.004478867328610689,4.079124605375747e-06,1.792161832566458e-07,8.906188087376685e-07,0.0014937232707573347,0.002351337083887988,1.951719703215133e-06,0.00178469394623408,6.340357041603501e-06,1.46200839551076e-12
0.0002561511970235832,0.7213487092649569,3.76,0.0,0.6743134319711471,0.9913134913834422,0.010537138337093573,1.6581651982322794e-16,5.6252424395220985e-12,0.0030008108576151564,0.0002216225137787808,4.6867802900336164e-07,1.7389593939007696e-05,1.4505593692354787e-05,0.004456774204449004,0.004525932504308954,4.114530563747101e-06,1.807901780894576e-07,9.030408296648281e-07,0.0015281468723168726,0.0023812093559758417,1.983226615580832e-06,0.001829289658088972,6.403104357424989e-06,1.4957011577350277e-12
0.00025831404972143275,0.721355425287019,3.76,0.0,0.6740789682175845,0.9911845828926702,0.010699512504823455,1.6836690575421e-16,5.650758377875362e-12,0.0030135105416648914,0.0002230724390191644,4.705960855811013e-07,1.752250109828322e-05,1.4660542159077046e-05,0.004537011138948132,0.004572873307242181,4.1500365541831805e-06,1.823697721100049e-07,9.155225527475149e-07,0.0015630441637864585,0.002411058419070535,2.0149160671751087e-06,0.0018745600648978256,6.4662219987999815e-06,1.5298575537109628e-12
0.0002604769024192823,0.7213622427790088,3.76,0.0,0.6738431042274339,0.9910547607202634,0.010863155597805894,1.709402683098521e-16,5.676208443346948e-12,0.003026158355497621,0.000224525679225121,4.725049885532557e-07,1.765572668135736e-05,1.4816194848943465e-05,0.004618105965886485,0.0046196866291184895,4.185641425225553e-06,1.8395487537847598e-07,9.280632557402456e-07,0.0015984172567641841,0.0024408823398673566,2.0467859150524062e-06,0.0019205084464355908,6.5297043958845526e-06,1.5644796502146536e-12
0.00026263975511713186,0.7213691622774197,3.76,0.0,0.6736058392326418,0.9909240234003802,0.011028070715519504,1.7353666038421893e-16,5.7015933508486e-12,0.003038754564192061,0.00022598207903391966,4.74404775265569e-07,1.7789266651175636e-05,1.4972546280821031e-05,0.004700061451861515,0.004666369396795288,4.22134400486942e-06,1.8554539318079014e-07,9.40662232836695e-07,0.0016342682323641545,0.002470679209797947,2.0788339984583657e-06,0.001967138037357664,6.593545951969587e-06,1.5995694841850987e-12
0.0002648026078149814,0.72137618430944,3.76,0.0,0.6733671725131651,0.9907923694949795,0.011194260909308595,1.761560538793402e-16,5.726913752912898e-12,0.0030512994094482517,0.00022744148483102978,4.7629547994989007e-07,1.792311685556251e-05,1.5129590945528912e-05,0.004782880304849022,0.004712918572118062,4.2571430950253335e-06,1.871412331835882e-07,9.533187318089101e-07,0.0016705991408434914,0.0025004471442610465,2.1110581016046057e-06,0.002014452026628247,6.657741040703447e-06,1.6351290623598595e-12
0.00026696546051283097,0.7213833093934924,3.76,0.0,0.6731271034038158,0.9906597975982789,0.011361729175534786,1.7879851873877622e-16,5.752170281157576e-12,0.0030637931095938834,0.00022890374485683924,4.78177132549697e-07,1.805727302965834e-05,1.5287323168250865e-05,0.004866565167031341,0.004759331155220763,4.293037483399853e-06,1.887422957658359e-07,9.66032037079941e-07,0.0017074119976686988,0.0025301842841857266,2.143456014818649e-06,0.002062453551893283,6.722283996833648e-06,1.6711603574239277e-12
0.0002691283132106805,0.7213905380353918,3.76,0.0,0.6728856312829746,0.9905263063305196,0.011530478466824062,1.8146403770876909e-16,5.777363517210853e-12,0.0030762358669529175,0.00023036870867525547,4.80049761100934e-07,1.8191730820127162e-05,1.5445737260879126e-05,0.00495111862878235,0.0048056041758653524,4.329025938220562e-06,1.9034848430052638e-07,9.788013845483833e-07,0.001744708790944058,0.0025598887895267428,2.17602546162694e-06,0.002111145710441035,6.78716912790371e-06,1.7076653152814742e-12
0.0002712911659085301,0.7213978707451113,3.76,0.0,0.6726427555723575,0.9903918943380933,0.01170051169211577,1.8415262381603776e-16,5.802494021149118e-12,0.003088627868294723,0.00023183622714081337,4.819133910277525e-07,1.832648579753755e-05,1.5604827481306727e-05,0.005036543229000606,0.004851734693044602,4.365107220668662e-06,1.9195969867469194e-07,9.916260150922086e-07,0.0017824914815546653,0.0025895588390738955,2.2087641386088143e-06,0.0021605315593401665,6.852390698120847e-06,1.7446458551951962e-12
0.00027345401860637964,0.7214053080019817,3.76,0.0,0.6723984757533829,0.9902565603037417,0.011871831700080035,1.8686427830598871e-16,5.827562311793297e-12,0.0031009692812249633,0.00023330615276552085,4.837680449093316e-07,1.8461533424750746e-05,1.5764587933637366e-05,0.005122841436060184,0.004897719805398125,4.401280064318814e-06,1.9357583871150144e-07,1.004505156377277e-06,0.0018207619930184949,0.0026191926364869202,2.241669734226268e-06,0.002210614100505244,6.917942926471513e-06,1.7821038598540133e-12
0.0002756168713042292,0.7214128502870305,3.76,0.0,0.6721527913661973,0.9901203029463183,0.012044441280081988,1.8959901886128214e-16,5.852568884622683e-12,0.0031132602568576086,0.000234778339547436,4.856137425744812e-07,1.8596869066713257e-05,1.5925012712690798e-05,0.005210015649536284,0.0049435566496709655,4.437543194888081e-06,1.9519679973083978e-07,1.0174380352963584e-06,0.0018595222123891782,0.002648788408625757,2.2747398739250423e-06,0.00226139628210898,6.98381999445459e-06,1.820041176256547e-12
0.00027777972400207875,0.7214204980642998,3.76,0.0,0.6719057020069117,0.989983121019531,0.012218343164785688,1.9235683611809002e-16,5.877514198420452e-12,0.003125500933174952,0.00023625264279349055,4.874505021510217e-07,1.873248803742343e-05,1.608609580182136e-05,0.005298068204014114,0.004989242397995202,4.4738953232776995e-06,1.968224798257659e-07,1.0304238615368556e-06,0.0018987739921933623,0.002678344403223897,2.3079722018075612e-06,0.0023128810014265053,7.050016049723007e-06,1.858459617607581e-12
0.0002799425766999283,0.7214282518151732,3.76,0.0,0.6716572073210126,0.9898450133081863,0.012393540036556095,1.9513773931338524e-16,5.902398702923748e-12,0.0031376914371628825,0.00023772891898802162,4.89278339760911e-07,1.886838557479355e-05,1.6247831220190428e-05,0.005387001376683816,0.005034774253480548,4.510335159428211e-06,1.984527709355084e-07,1.043461845347915e-06,0.001938519154503583,0.002707858886315207,2.34136427808912e-06,0.002365071110774045,7.116525190251924e-06,1.897360967304218e-12
0.00028210542939777786,0.7214361119866342,3.76,0.0,0.6714073070043381,0.9897059786291841,0.012570034526135226,1.979417163715663e-16,5.927222813702257e-12,0.003149831885727248,0.00023920702575194833,4.910972704169805e-07,1.900455687667235e-05,1.6410212846150634e-05,0.005476817386248513,0.005080149450588075,4.546861400016929e-06,2.0008757007412916e-07,1.0565511810478176e-06,0.001978759490287343,0.0027373301422584577,2.3749137005362325e-06,0.0024179694163953963,7.183341461852809e-06,1.9367469782990306e-12
