Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27)
9.473111563300487e-06,0.9045260005233243,3.76,0.0,0.7508411756193665,0.9945777309757936,0.006456123914649947,3.199542550510322e-12,8.634803160061896e-09,0.0147665963583664,0.0005564365302340924,3.468920841667511e-07,0.00018245243998957943,0.0001816083414157525,0.005924939152821912,0.0021182848217335274,4.671458144772438e-05,1.0753694321571674e-06,3.764829301030824e-06,0.0007828740063961038,0.00035398083549341723,9.062508785188141e-06,0.0004780958344340423,8.366103106199611e-06,6.07364195163677e-11,2.0297567049846343e-07,9.281537290677896e-06,2.096450435861382e-09,5.174755073737196e-07,8.536028182291305e-07,3.1453709753567763e-13,2.8479403941169302e-11,4.0508789244507623e-13,3.284537453498576e-08,0.00021116589496367712,2.944998004743001e-09,2.907149728940451e-08
9.505534629006032e-06,0.9045317406086568,3.76,0.0,0.7507380496591659,0.9945446870050813,0.006497754612616526,3.2288311709067205e-12,8.674380711743059e-09,0.014823096152366,0.0005561363374229294,3.482067376628122e-07,0.00018315332213403006,0.0001824476220626951,0.005962423821179746,0.0021321720417365915,4.690080522288453e-05,1.079170168273892e-06,3.795284838296459e-06,0.0007917682627579523,0.0003572405880019013,9.154182727945985e-06,0.0004837493960482523,8.36489644044024e-06,6.142652402224942e-11,2.0602768380375214e-07,9.448894578201351e-06,2.1425149795606733e-09,5.215554514854819e-07,8.602561331528696e-07,3.169778945398031e-13,2.872663906746212e-11,4.08229475138362e-13,3.310223471718156e-08,0.0002134323448710228,3.011629176811846e-09,2.964196198028258e-08
9.537957694711576e-06,0.904537499523301,3.76,0.0,0.750634619801192,0.9945114981833036,0.006539548492070656,3.2583681044690837e-12,8.714074590286064e-09,0.01487962072759547,0.0005558392378500682,3.4952181020551044e-07,0.00018385627065127975,0.00018329107053996076,0.006000085019115592,0.0021460918010339524,4.708770641027998e-05,1.0829732130074947e-06,3.825889414144661e-06,0.0008007330113303531,0.0003605167871499994,9.24649722407575e-06,0.0004894518369727635,8.363743287073161e-06,6.21220993392523e-11,2.0911709153482538e-07,9.618759852328783e-06,2.1894695790201658e-09,5.256584764135455e-07,8.669455372799258e-07,3.1943175452427944e-13,2.8975217373949932e-11,4.11387865423459e-13,3.336048454909186e-08,0.00021571649840986524,3.079589346991535e-09,3.0222106113833835e-08
9.570380760417121e-06,0.9045432773636464,3.76,0.0,0.7505308850443194,0.994478164033099,0.006581506057600253,3.288155620418674e-12,8.75388586762465e-09,0.014936170141349495,0.0005555452842236207,3.5083730220224165e-07,0.000184561295732151,0.00018413870400917515,0.006037923580718752,0.0021600439550478194,4.7275287292719505e-05,1.086778653312049e-06,3.8566433890837176e-06,0.0008097685749776648,0.0003638094333849345,9.339455044342747e-06,0.0004952034370992582,8.362644784039577e-06,6.282317054817656e-11,2.1224426309886233e-07,9.791163676475068e-06,2.2373292895595095e-09,5.297846917556519e-07,8.73671191139346e-07,3.2189873355073077e-13,2.9225142358336075e-11,4.145631368653648e-13,3.3620128125000484e-08,0.0002180184513914904,3.1489018259225123e-09,3.081207216887058e-08
9.602803826122666e-06,0.9045490742265131,3.76,0.0,0.7504268443839835,0.9944446840759037,0.006623627816316934,3.3181960107978754e-12,8.793815625775345e-09,0.014992744451559011,0.0005552545282389083,3.521532140710515e-07,0.00018526840754980506,0.00018499053965937733,0.0060759403431114205,0.0021740283593099283,4.7463550151384636e-05,1.0905865759726527e-06,3.887547124867296e-06,0.0008188752770690919,0.00036711852697201533,9.4330589679688e-06,0.0005010044773334848,8.361602051865755e-06,6.352976276974467e-11,2.1540957089196182e-07,9.96613691308376e-06,2.2861093889440705e-09,5.339342076234593e-07,8.804332560470539e-07,3.243788881146194e-13,2.9476417467742736e-11,4.17755361675625e-13,3.3881172242685077e-08,0.0002203383000382129,3.2195902851663245e-09,3.141200449049522e-08
9.63522689182821e-06,0.9045548902091468,3.76,0.0,0.7503224968121776,0.9944110578319415,0.006665914277859139,3.3484915906913344e-12,8.833864956897936e-09,0.015049343716781103,0.0005549670205826956,3.5346954624037344e-07,0.0001859776162597807,0.00018584659470854625,0.00611413614645509,0.0021880448694612236,4.765249726583167e-05,1.0943970676006369e-06,3.918600984482e-06,0.0008280534414795101,0.0003704440679951243,9.527311782618642e-06,0.0005068552395988609,8.360616193742713e-06,6.42419011642749e-11,2.1861339031607388e-07,1.0143710725192816e-05,2.335825379804366e-09,5.381071346378676e-07,8.872318941042918e-07,3.2687227507100854e-13,2.972904611441725e-11,4.2096461146181083e-13,3.414362504221663e-08,0.00022267614098628538,3.2916787598613197e-09,3.2022049303519374e-08
9.667649957533755e-06,0.9045607254092606,3.76,0.0,0.7502178413174746,0.9943772848202093,0.0067083659543840405,3.3790446986215366e-12,8.874034963405733e-09,0.015105967996169416,0.0005546828109504267,3.5478629914829385e-07,0.00018668893200012216,0.00018670688641029933,0.006152511833948196,0.0022020933412496314,4.784213091406563e-05,1.0982102146522127e-06,3.949805332154389e-06,0.0008373033925884592,0.0003737860563591259,9.622216284442947e-06,0.0005127560068393644,8.359688295827208e-06,6.49596109313619e-11,2.218560998028084e-07,1.0323916578620065e-05,2.3864929926814466e-09,5.423035839385919e-07,8.940672682000291e-07,3.293789512467844e-13,2.998303182641134e-11,4.241909609948493e-13,3.440748983923697e-08,0.0002250320712934865,3.3651916540717094e-09,3.2642354735302634e-08
9.7000730232393e-06,0.9045665799249901,3.76,0.0,0.7501128768850387,0.994343364558455,0.006750983360566323,3.409857696761808e-12,8.914326758017387e-09,0.015162617349442199,0.0005544019480627738,3.5610347324178737e-07,0.00018740236489156068,0.00018757143204627396,0.006191068251833005,0.0022161736305281086,4.8032453372624386e-05,1.1020261034092977e-06,3.981160533349344e-06,0.0008466254552805308,0.00037714449179203986,9.717775278090604e-06,0.0005187070630260814,8.358819427537194e-06,6.568291731075057e-11,2.2513808083678804e-07,1.050678624543903e-05,2.4381281893834077e-09,5.465236671834041e-07,9.009395420124905e-07,3.318989738857998e-13,3.0238378077620785e-11,4.27434483836253e-13,3.4672773309477476e-08,0.0002274061884338657,3.4401537474982194e-09,3.327307084831869e-08
9.729253782374289e-06,0.9045718655854632,3.76,0.0,0.7500181439125827,0.9943127100245075,0.006789481152394142,3.437813572772124e-12,8.950694430001616e-09,0.015213623255354107,0.0005541520724214126,3.572892904157628e-07,0.00018804627300899126,0.00018835317454077955,0.006225924254290092,0.002228872975778754,4.820433439857137e-05,1.1054628186128968e-06,4.009509497230283e-06,0.0008550772360312554,0.0003801811455594096,9.804340287775688e-06,0.0005241062461764684,8.35808878694841e-06,6.633869904824435e-11,2.2812575871129482e-07,1.0673673014324933e-05,2.4854405314573584e-09,5.503420418239819e-07,9.071562736176233e-07,3.341784530664485e-13,3.046935582022394e-11,4.30368398095993e-13,3.491274745864979e-08,0.00022955852450407067,3.5088794837610117e-09,3.3849742086317335e-08
9.758434541509279e-06,0.9045771670435964,3.76,0.0,0.7499231591311958,0.9942819354730402,0.006828113982910372,3.465983648386437e-12,8.98716248585802e-09,0.015264649564203953,0.0005539049804969586,3.584754494559926e-07,0.0001886919115566834,0.00018913838938985295,0.006260927957497919,0.00224159787158252,4.837677686138511e-05,1.1089018869775776e-06,4.037981217627072e-06,0.0008635879282826239,0.00038323112064622054,9.891439771063882e-06,0.000529546602697137,8.3574075696871e-06,6.699905297335737e-11,2.3114584047117904e-07,1.0842767056132687e-05,2.5335617028306756e-09,5.541797329397236e-07,9.134031476450313e-07,3.364688315979828e-13,3.070144094924188e-11,4.333163363490772e-13,3.515388059506295e-08,0.00023172574285921084,3.578818055504254e-09,3.443508128594665e-08
9.787615300644269e-06,0.9045824843718439,3.76,0.0,0.7498279217940186,0.9942510405498417,0.006866882232536123,3.4943696958576944e-12,9.02373175845839e-09,0.015315696320614544,0.0005536607058266315,3.5966195070467573e-07,0.00018933928787727753,0.00018992708926028655,0.006296079984705052,0.0022543482130684776,4.854978241782188e-05,1.112343371021326e-06,4.066575963496049e-06,0.0008721577699247731,0.00038629441649260573,9.979075790239887e-06,0.0005350283417529813,8.356776521389996e-06,6.766399756812749e-11,2.3419861063787754e-07,1.1014092177965222e-05,2.5825038312786897e-09,5.580368230014856e-07,9.19680285056529e-07,3.387701516757215e-13,3.0934636042784984e-11,4.3627835369300963e-13,3.5396176001218184e-08,0.0002339079154385043,3.6499883262502157e-09,3.502920194981239e-08
9.816796059779258e-06,0.9045878176429483,3.76,0.0,0.7497324311519844,0.9942200248998414,0.006905786283337692,3.522973503624546e-12,9.06040308760633e-09,0.015366763569517088,0.0005534192813415544,3.608487945083169e-07,0.00018998840930248647,0.00019071928683836266,0.006331380961165922,0.0022671238954300207,4.872335272384227e-05,1.1157873331273945e-06,4.095294004594234e-06,0.0008807869991788367,0.0003893710324269966,1.0067250413187426e-05,0.0005405516731940132,8.356196377308631e-06,6.833355134082844e-11,2.3728435578543207e-07,1.1187672394327804e-05,2.632279203567898e-09,5.619133948192763e-07,9.2598780733347e-07,3.4108245577192894e-13,3.116894363686083e-11,4.3925450440625854e-13,3.5639639256460785e-08,0.0002361051144592677,3.7224094193467044e-09,3.563221891342744e-08
9.845976818914248e-06,0.9045931669299344,3.76,0.0,0.7496366864538213,0.9941888881671098,0.006944826519025761,3.5517968764213205e-12,9.097177320070362e-09,0.01541785135615011,0.0005531807393675404,3.620359812176901e-07,0.00019063928315308967,0.0001915149948314497,0.006366831514140057,0.002279924813924742,4.8897489434600686e-05,1.119233835545407e-06,4.1241356114704156e-06,0.0008894758545967391,0.0003924609676662001,1.0155965713390193e-05,0.0005461168075552702,8.355667862325233e-06,6.900773282556037e-11,2.404033645527718e-07,1.136353192715944e-05,2.682900267311229e-09,5.658095315388417e-07,9.323258364766889e-07,3.4340578660547984e-13,3.140436624188526e-11,4.422448422616133e-13,3.588427669614032e-08,0.000238317412418424,3.796100718977335e-09,3.624424834579576e-08
9.875157578049238e-06,0.9045985323061203,3.76,0.0,0.7495406869460615,0.9941576299948427,0.00698400332495337,3.5808416355759695e-12,9.134055309667828e-09,0.015468959726036244,0.0005529451116375524,3.6322351118726916e-07,0.00019129191673908472,0.0001923142259740248,0.006402432272896083,0.0022927508638725556,4.907219420450795e-05,1.1226829403928058e-06,4.153101055463065e-06,0.000898224575061113,0.00039556422131699175,1.024522376995624e-05,0.0005517239560612799,8.355191691173277e-06,6.96865605820566e-11,2.435559276572309e-07,1.1541695208378683e-05,2.734379632644678e-09,5.697253166488489e-07,9.386944950079042e-07,3.457401868479084e-13,3.1640906474708736e-11,4.4524942340118414e-13,3.613008983007868e-08,0.00024054488210009238,3.871081874822508e-09,3.686540777444567e-08
9.904338337184228e-06,0.9046039138451043,3.76,0.0,0.7494444318730498,0.9941262500253529,0.007023317088114126,3.6101096191463878e-12,9.171037917294694e-09,0.015520088724967079,0.000552712429300034,3.644113847748576e-07,0.00019194631735981965,0.0001931169930191458,0.006438183868713829,0.002305601940654397,4.924746868728071e-05,1.1261347096492966e-06,4.182190608697572e-06,0.0009070333997850547,0.0003986807923771425,1.0335026667620196e-05,0.0005573733306288538,8.354768568587197e-06,7.037005319668983e-11,2.4674233790707605e-07,1.1722186881550105e-05,2.7867300742847733e-09,5.736608339800534e-07,9.450939059689464e-07,3.4808569944323407e-13,3.187856689555358e-11,4.482683031844519e-13,3.637708415085839e-08,0.0002427875965680363,3.947372805747568e-09,3.749581610216336e-08
9.930601020405719e-06,0.904608771110441,3.76,0.0,0.7493575831727411,0.9940979036198393,0.007058816894564254,3.636643193990186e-12,9.204412429836807e-09,0.015566122499892393,0.0005525055587849947,3.654807650952669e-07,0.00019253679475759566,0.00019384251711538944,0.006470489794012252,0.0023171892212818534,4.9405704192531996e-05,1.1292436311646347e-06,4.208477545549954e-06,0.0009150129291542562,0.0004014970918006974,1.0416316842222211e-05,0.0005624940467310961,8.354433689280045e-06,7.098920038585088e-11,2.496392901429407e-07,1.1886640701998733e-05,2.8346009346655802e-09,5.77219740185706e-07,9.508797712753976e-07,3.502061975282048e-13,3.209342114001514e-11,4.50997565714084e-13,3.660039333000035e-08,0.0002448191344981263,4.0171711836150746e-09,3.807119079751838e-08
9.95686370362721e-06,0.9046136415815449,3.76,0.0,0.7492705262967863,0.9940694580061127,0.007094428235592569,3.663360446941386e-12,9.237873023717252e-09,0.015612173055382803,0.0005523011206954628,3.665504243035391e-07,0.00019312871466385878,0.0001945709249716101,0.006502918873336865,0.002328796612768735,4.9564403708800115e-05,1.1323548059277296e-06,4.2348654314170625e-06,0.0009230415118552018,0.00040432417654358884,1.0498051559003034e-05,0.0005676492936249287,8.354142842021989e-06,7.161215477161357e-11,2.525641138739e-07,1.2053018919446264e-05,2.8831973980033826e-09,5.807947592572265e-07,9.566907365677225e-07,3.523357631376209e-13,3.230918668289877e-11,4.5373849537630406e-13,3.6824666526433604e-08,0.0002468631337833058,4.0880617400274954e-09,3.8654243179243035e-08
9.9831263868487e-06,0.9046185253126621,3.76,0.0,0.7491832606897886,0.9940409129215546,0.007130151396720868,3.690262753350884e-12,9.271420341405228e-09,0.015658240425335975,0.0005520991365479056,3.676203626663573e-07,0.0001937220823780811,0.00019530222593324987,0.006535471571075416,0.0023404240389706117,4.972356844030337e-05,1.1354682788245441e-06,4.261354466295468e-06,0.0009311193229599458,0.00040716204565155467,1.0580232349432351e-05,0.000572839227244135,8.353896520218223e-06,7.223892995717449e-11,2.555170269495819e-07,1.2221339943660429e-05,2.932529126319333e-09,5.843859530136652e-07,9.625268926268192e-07,3.5447442793296595e-13,3.252586540388159e-11,4.564911329993204e-13,3.7049907093553344e-08,0.0002489196482806218,4.160059566414987e-09,3.924506283435492e-08
9.999999999999997e-06,0.9046234223582228,3.76,0.0,0.7491270826768016,0.9940225202718116,0.007153162443594603,3.707645607273175e-12,9.29302034768817e-09,0.01568784731634182,0.0005519706676277496,3.683079389321135e-07,0.00019410408389143664,0.00019577361320883565,0.006556451923207427,0.0023479051249713826,4.9826076834194084e-05,1.1374698995170487e-06,4.278426973051321e-06,0.0009363353237665541,0.0004089910490313877,1.0633269086430253e-05,0.0005761921027980511,8.353761980318914e-06,7.264365153560012e-11,2.574291785958096e-07,1.2330518901956945e-05,2.9646169576445814e-09,5.867018363478909e-07,9.662899213051251e-07,3.558533228873101e-13,3.266556286334874e-11,4.582658824513884e-13,3.719513480117724e-08,0.00025024757496619433,4.206909067702164e-09,3.9628801250350014e-08
1.0009389070070192e-05,0.9046234223582228,3.76,0.0,0.7490957857949302,0.9940122681029474,0.00716598666454392,3.717351499982977e-12,9.30505503012895e-09,0.015704324643795967,0.0005518996274917898,3.6869058045184564e-07,0.0001943169031929903,0.00019603642936109653,0.006568148352939701,0.00235207142378033,4.988319959088135e-05,1.1385840946433284e-06,4.2879448506895855e-06,0.0009392465377567816,0.0004100106981007963,1.0662860748682681e-05,0.0005780640039824156,8.353695211010436e-06,7.286953956272592e-11,2.5849824862258223e-07,1.23916223266958e-05,2.982605894228629e-09,5.879933834982906e-07,9.683883305767834e-07,3.56622223703109e-13,3.274345918159622e-11,4.592555194093173e-13,3.727611846640128e-08,0.00025098873203568614,4.233179938484179e-09,3.98437402869602e-08
1.0035651753291683e-05,0.9046283327728459,3.76,0.0,0.7490081010539772,0.9939835232864684,0.007201934326728557,3.744628085120147e-12,9.338777741901915e-09,0.01575042574494507,0.0005517026143140822,3.6976107792936676e-07,0.0001949131823946386,0.0001967735446316267,0.0066009496859668355,0.002363738691127226,5.0043298364016485e-05,1.1417022980740306e-06,4.3146367856083e-06,0.0009474233317500642,0.0004128701327985094,1.0745938295632182e-05,0.0005833237806949666,8.35353939535778e-06,7.350399722546384e-11,2.6150799955647133e-07,1.2563884763848985e-05,3.0334375901873312e-09,5.916171129781689e-07,9.742751418850343e-07,3.587791823429524e-13,3.2961969900191904e-11,4.620316956429309e-13,3.7503303990131066e-08,0.0002530704392835555,4.30743831836283e-09,4.0450367008019565e-08
1.0088177119734665e-05,0.9046381939286788,3.76,0.0,0.7488320997937966,0.9939257326015452,0.007274167990203601,3.79975042236061e-12,9.406489866758914e-09,0.015842678732670725,0.000551316156962394,3.7190291304267645e-07,0.00019611013706957785,0.00019825654828566877,0.006666927880294519,0.002387132569326344,5.0364903590271116e-05,1.147946046035001e-06,4.3683261135569245e-06,0.000963926360422204,0.00041862134422693395,1.0913447006687965e-05,0.0005939489637830359,8.353366138240967e-06,7.47845113562129e-11,2.676139789693645e-07,1.2914425305139031e-05,3.137405897842144e-09,5.989137191128401e-07,9.861252521626376e-07,3.6312071637111023e-13,3.340174970687676e-11,4.676195824815399e-13,3.796061110287823e-08,0.00025727194214978245,4.45943189823458e-09,4.1687838948194294e-08
1.0140702486177647e-05,0.9046481092208176,3.76,0.0,0.7486552524151787,0.9938675387439314,0.007346854709890998,3.855641185690666e-12,9.474562028824147e-09,0.015934999664453744,0.000550939923694184,3.7404587017899907e-07,0.0001973129885604593,0.00019975131222455772,0.006733409916908132,0.0024106050657040066,5.068839374056438e-05,1.1541998782025974e-06,4.422424068216058e-06,0.0009806298173252498,0.00042441566983217826,1.1082770867828939e-05,0.000604716040635821,8.353380475699621e-06,7.608058178660292e-11,2.7383675899104354e-07,1.3273114028842917e-05,3.244515476475561e-09,6.062762740414554e-07,9.980779620714116e-07,3.6749928742841555e-13,3.384521994341846e-11,4.732551246977342e-13,3.842185573731925e-08,0.00026152459457127363,4.61616780788317e-09,4.295822971186397e-08
1.0193227852620629e-05,0.9046580790928862,3.76,0.0,0.7484775544016142,0.9938089395808019,0.007419996825638861,3.9123119870478156e-12,9.542999619339183e-09,0.016027388817987737,0.0005505740681644708,3.761899515195038e-07,0.00019852177892221124,0.00020125791203656502,0.006800399579938996,0.00243415557293294,5.101377843193657e-05,1.16046414839368e-06,4.476932275596983e-06,0.000997535114252825,0.00043025309843443515,1.1253922323727601e-05,0.0006156262828565146,8.353586040219675e-06,7.739231822507274e-11,2.801781564754386e-07,1.3640105744196419e-05,3.3548496475877632e-09,6.137052839852156e-07,1.01013401573424e-06,3.719151547298677e-13,3.429239577071639e-11,4.789386557652913e-13,3.888706538554625e-08,0.00026582883731039617,4.777776658562223e-09,4.4262306086485546e-08
1.024575321906361e-05,0.9046681039914594,3.76,0.0,0.7482990012142723,0.9937499329691987,0.007493596694372486,3.969774633435981e-12,9.61180810889369e-09,0.016119846472476083,0.0005502187386168584,3.7833515924780807e-07,0.0001997365501093982,0.00020277642357427898,0.006867900674842539,0.002457783484196263,5.134106727764089e-05,1.1667392087154414e-06,4.531852369566054e-06,0.0010146436664358182,0.0004361336177937158,1.1426913878576835e-05,0.0006266809695738211,8.353986372375636e-06,7.871983065082389e-11,2.8664001158610515e-07,1.4015557639054154e-05,3.4684936671525564e-09,6.212012587678097e-07,1.0222941627958382e-06,3.763685792914424e-13,3.4743292391352824e-11,4.846705114917018e-13,3.935626771759638e-08,0.00027018511422207206,4.944392241163642e-09,4.560085091117591e-08
1.0298278585506592e-05,0.9046781843660758,3.76,0.0,0.7481195882921163,0.993690516755876,0.007567656690069818,4.028041130552499e-12,9.680993048348479e-09,0.016212372908397665,0.0005498740780137906,3.8048149554418267e-07,0.00020095734397855458,0.00020430692295970437,0.006935917028440888,0.002481488193161105,5.1670269887800684e-05,1.1730254095304597e-06,4.587185991763462e-06,0.0010319568925342634,0.0004420572146239435,1.1601758096154658e-05,0.0006378813874909747,8.354584923185625e-06,8.006322931327611e-11,2.9322418804273956e-07,1.4399629310358814e-05,3.5855347646838393e-09,6.287647118208848e-07,1.034559158432136e-06,3.808598239322837e-13,3.519792504872595e-11,4.904510299993175e-13,3.9829490594574555e-08,0.0002745938722755238,5.116151596309466e-09,4.697466339842822e-08
1.0350803951949574e-05,0.9046883206692197,3.76,0.0,0.7479393110520144,0.9936306887771531,0.00764217920373862,4.087123686514905e-12,9.750560069789353e-09,0.01630496840728425,0.0005495402241607007,3.826289625800271e-07,0.0002021842022905278,0.00020584948658919838,0.007004452488965111,0.002505269093952475,5.200139587004216e-05,1.179323099421213e-06,4.642934791522916e-06,0.0010494762146286423,0.0004480238746060074,1.1778467599876084e-05,0.0006492288309334162,8.355385056360465e-06,8.14226247314797e-11,2.9993257336447873e-07,1.479248279403522e-05,3.7060621819813657e-09,6.363961601902431e-07,1.0469297633607888e-06,3.8538915327491316e-13,3.565630902680168e-11,4.962805517253088e-13,4.030676206515739e-08,0.0002790555615753954,5.293195083675717e-09,4.8384559452825e-08
1.0455854684835538e-05,0.9047087628857461,3.76,0.0,0.7475761451755896,0.9935097888157548,0.00779262143404663,4.207786842908448e-12,9.890863299060571e-09,0.016490367724092004,0.0005489054628422568,3.8692729748020455e-07,0.0002046562788213508,0.00020897111356590417,0.007143096231011124,0.0025530570496485622,5.266945637234624e-05,1.191954331636474e-06,4.755684559060195e-06,0.001085138852172194,0.0004600863216546374,1.2137533257831844e-05,0.0006723700100836845,8.35760310082458e-06,8.418984925559469e-11,3.137296411743691e-07,1.5605195712791612e-05,3.95794324261737e-09,6.518651291698032e-07,1.0719908717448048e-06,3.945631335762662e-13,3.658439228181401e-11,5.080879781771567e-13,4.1273563919499864e-08,0.0002881395501323412,5.663712903868563e-09,5.131595124041589e-08
1.0560905417721502e-05,0.9047294343197503,3.76,0.0,0.7472094664821094,0.9933872155613038,0.007944942853144805,4.331865965869746e-12,1.0032764515973212e-08,0.016676046688019842,0.0005483154585511192,3.9123018093846767e-07,0.00020715311196416847,0.00021214192134779407,0.007283863116655081,0.0026011425124222148,5.334532561898635e-05,1.2046356571695658e-06,4.8701150175788165e-06,0.001121643023742307,0.0004723208241869724,1.250421303400677e-05,0.0006961150158856887,8.360665752500252e-06,8.702239374235852e-11,3.2804680080505973e-07,1.645504261445827e-05,4.224892574398097e-09,6.67612374593961e-07,1.0974836849612689e-06,4.038926732678072e-13,3.752766522551794e-11,5.20095560733181e-13,4.2256901422815154e-08,0.00029744074423960777,6.057137678607715e-09,5.440189981272457e-08
1.0665956150607466e-05,0.9047503386968232,3.76,0.0,0.7468392375219723,0.9932629513138546,0.008099163200036893,4.459466414110971e-12,1.0176311804243966e-08,0.016862007567377116,0.0005477711403245341,3.955376294633239e-07,0.0002096750326037453,0.00021536253148099995,0.00742678470694615,0.0026495206489877523,5.4029080443629054e-05,1.2173697975046813e-06,4.9862396300702374e-06,0.0011590002280603164,0.00048472723167248004,1.287861006624428e-05,0.0007204744822331157,8.36459700029928e-06,8.992115197803767e-11,3.4290003522390977e-07,1.7343410710840567e-05,4.507700752250612e-09,6.836421635760944e-07,1.1234144894241044e-06,4.133799543197455e-13,3.8486251550299857e-11,5.323061064148253e-13,4.325700572292092e-08,0.0003069628597683762,6.474719171641355e-09,5.764956723766793e-08
1.077100688349343e-05,0.9047714797895203,3.76,0.0,0.7464654205021215,0.9931369781927344,0.008255302484306554,4.590697177180907e-12,1.0321554645859146e-08,0.017048252627195937,0.0005472733659952981,3.9984965892036054e-07,0.00021222237032646264,0.00021863357036888087,0.007571892909789237,0.002698186630728485,5.4720797698075805e-05,1.2301594430182904e-06,5.104071974202543e-06,0.001197222017479841,0.0004973053781283372,1.3260828448975328e-05,0.0007454591695985262,8.369419641758204e-06,9.288702198700877e-11,3.58305732913088e-07,1.8271729219132122e-05,4.807194589210706e-09,6.999588216648219e-07,1.149789661330458e-06,4.230271876233102e-13,3.946027555725385e-11,5.447224594086633e-13,4.427411097469931e-08,0.00031670966479383037,6.917767404861101e-09,6.106641542043557e-08
1.0876057616379394e-05,0.9047928614170363,3.76,0.0,0.7460879772892065,0.9930092781321563,0.008413380985601111,4.725671016990324e-12,1.0468543956137138e-08,0.017234784122996546,0.0005468229257213527,4.041662843763982e-07,0.0002147954535009707,0.00022195566942509614,0.007719219981470854,0.0027471356327695875,5.5420554270695775e-05,1.2430072524380397e-06,5.223625739222718e-06,0.0012363199975207156,0.0005100550824118756,1.3650973233024456e-05,0.00077107996658722,8.375155347464595e-06,9.592090599881582e-11,3.742806963632715e-07,1.9241470396445135e-05,5.124238576038776e-09,7.16566733055368e-07,1.1766156670555207e-06,4.3283661301759127e-13,4.044986213985677e-11,5.57347501101884e-13,4.530845434251492e-08,0.00032668498027647164,7.3876552292005996e-09,6.4660217853229e-08
1.0981108349265358e-05,0.9048144874453894,3.76,0.0,0.7457068694126651,0.9928798328769142,0.008573419253172168,4.864504614907048e-12,1.0617332119801552e-08,0.017421604294759075,0.0005464205454083955,4.0848751994851303e-07,0.00021739460935982604,0.00022532946522555716,0.007868798528227512,0.0027963628330348886,5.6128427104424495e-05,1.2559158523337532e-06,5.344914722771894e-06,0.0012763058263500929,0.0005229761484823909,1.4049150424934358e-05,0.0007973478915001808,8.381824723630148e-06,9.902371041124301e-11,3.9084215070681076e-07,2.0254150597021947e-05,5.459736369932197e-09,7.334703408064617e-07,1.203899063559958e-06,4.4281049931815487e-13,4.145513676686386e-11,5.701841501177703e-13,4.636027600247313e-08,0.0003368926807461887,7.885820996411382e-09,6.843907182087512e-08
1.1086159082151322e-05,0.9048363617872669,3.76,0.0,0.7453220580677162,0.992748623978166,0.008735438105475727,5.007318724648345e-12,1.0767973028144287e-08,0.017608715361115225,0.0005460668900154007,4.128133786582448e-07,0.00022002016408218303,0.0002287555996587857,0.00802066150785143,0.002845863411292942,5.684449321426355e-05,1.268887836791662e-06,5.467952827548037e-06,0.0013171912142099606,0.000536068365631586,1.4455466985789347e-05,0.0008242740939020023,8.389447372639031e-06,1.021963457493585e-10,4.0800775245824526e-07,2.1311331350067118e-05,5.814632331010038e-09,7.506741470593944e-07,1.2316464988058063e-06,4.529511443451346e-13,4.247622546369656e-11,5.832353623517788e-13,4.7429819144614094e-08,0.00034733669498744786,8.413771328837908e-09,7.241141105221505e-08
1.1191209815037286e-05,0.9048584884020705,3.76,0.0,0.7449335041182629,0.99261563278932,0.008899458629835147,5.154238331650187e-12,1.092052211739351e-08,0.017796119513773787,0.0005457625667335723,4.171438722913181e-07,0.00022267244287722758,0.00023223472007435566,0.00817484223132996,0.0028956325481964904,5.7568829704214366e-05,1.281925767169937e-06,5.592754057851174e-06,0.0013589879227890037,0.0005493315086815544,1.4870030829527086e-05,0.0008518698561908069,8.398041951401922e-06,1.0543972662036682e-10,4.2579559837653095e-07,2.2414620457161112e-05,6.1899131086916515e-09,7.681827132619261e-07,1.2598647121865456e-06,4.632608749533242e-13,4.351325479280548e-11,5.965041310105204e-13,4.851732997529949e-08,0.0003580210067244142,8.973083988949392e-09,7.658601882240533e-08
1.129626054792325e-05,0.904880871295924,3.76,0.0,0.7445411680997019,0.9924808404620127,0.009065502182167402,5.305392819016272e-12,1.10750364082717e-08,0.01798381891217333,0.000545508128041219,4.2147901126272696e-07,0.00022535177006778001,0.00023576747942938617,0.008331374364517192,0.002945665424317569,5.8301513783629204e-05,1.2950321719291524e-06,5.7193325160326635e-06,0.0014017077645368556,0.0005627653381508411,1.5292950820754303e-05,0.0008801465951705753,8.407626227544392e-06,1.0875477166412567e-10,4.442242344690231e-07,2.3565673110161026e-05,6.586609281174762e-09,7.860006603959754e-07,1.2885605349706583e-06,4.737420470647513e-13,4.456635183302403e-11,6.09993486653087e-13,4.962305771971241e-08,0.00036894965530637273,9.565410854790192e-09,8.097204152997265e-08
