Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635)
7.135523658987479e-06,0.6082388505878189,3.76,0.0,0.7653883553707523,0.999998388415198,3.8717053814865014e-08,5.428189867597498e-26,4.261535603186864e-18,1.6649713565605918e-06,1.5703968041273606e-06,1.9545859815106794e-09,3.1464819606635086e-09,4.039228726218796e-09,2.0920899736658678e-08,2.1806047917597527e-08,9.283734966713217e-10,1.6839354198247113e-11,3.5191803088035235e-13,2.6081581845055523e-12,6.432540732675805e-11,9.230408803848e-14,2.4808150986325205e-12,6.924267465879048e-09,2.1387941676769806e-23,3.1875217172935125e-20,1.5419111698057263e-18,1.7203924629298995e-28,1.049201909308037e-15,1.4122684612830066e-15,2.8005216113160537e-22,2.7723792085770884e-19,1.924012055753341e-22,7.09337757020301e-17,4.073402010055974e-13,7.807109949674847e-27,1.2443819223468823e-22,3.0773981860017797e-30,3.911539867969976e-34,3.438842938246825e-22,2.5542197499626348e-20,1.803937612037359e-25,4.0223707618392686e-32,2.243789208327449e-28,1.3362149888385095e-16,2.363212482483998e-32,1.444119955250788e-32,2.6676164122705058e-30,1.0495501948813705e-13,2.4903193400505826e-19,9.304179935478379e-31
7.474804576630791e-06,0.6082388508198835,3.76,0.0,0.7653882724057948,0.999998310889045,4.217183395923943e-08,5.783693152497436e-26,4.468493564464805e-18,1.745672837143285e-06,1.6442963097871055e-06,2.0503363459563936e-09,3.279690010529406e-09,4.129605989376075e-09,2.2311131902942018e-08,2.395208550530874e-08,9.54708351875459e-10,1.773499729904908e-11,3.883514699985633e-13,3.0191718207268982e-12,7.405298561727548e-11,1.0168117588739041e-13,2.856005813342637e-12,7.574288186595288e-09,2.4758577764857575e-23,3.832073939466629e-20,1.876612511150586e-18,2.161761227527427e-28,1.1404171553136446e-15,1.5375317428570044e-15,3.0488547552865093e-22,3.0706385134860543e-19,2.0967863051922695e-22,7.725214161048374e-17,4.602721562399031e-13,9.89380526325298e-27,1.5422830905217668e-22,3.8143477629894276e-30,4.890461308621791e-34,3.9774301706415784e-22,2.780871074091234e-20,2.4140100506169958e-25,5.382818166115501e-32,2.6427665903511005e-28,1.5101512562704143e-16,3.375404119064132e-32,1.832346480884631e-32,3.306256049347473e-30,1.1060179223364977e-13,2.885446878054057e-19,1.3070202257666046e-30
7.814085494274102e-06,0.6082388510575226,3.76,0.0,0.7653881892116721,0.99999823328399,4.5770227649167376e-08,6.148208871160683e-26,4.675771235495054e-18,1.8264988453881395e-06,1.7181241966853035e-06,2.146234381909935e-09,3.4136021170408753e-09,4.2200596963907495e-09,2.3732150651091938e-08,2.6200590366401e-08,9.810708027746335e-10,1.8638873563731945e-11,4.2664283437806043e-13,3.471687887573791e-12,8.472358056259076e-11,1.1153243654232574e-13,3.2676020970007896e-12,8.251248561221796e-09,2.846958187814144e-23,4.569994200539852e-20,2.263560176124483e-18,2.6894771926254866e-28,1.2359517340021152e-15,1.6687055042427685e-15,3.3090625859788565e-22,3.385746071274351e-19,2.275738997942119e-22,8.385535411722456e-17,5.178155937683837e-13,1.2404928339669635e-26,1.8943239533738814e-22,4.6852729538348605e-30,6.0557982670641955e-34,4.571194882294956e-22,3.0182217198733575e-20,3.187976561984352e-25,7.108777323269867e-32,3.0946364189125934e-28,1.6992911401616899e-16,4.7473501944241854e-32,2.300811651320004e-32,4.060962166083124e-30,1.1630435155851403e-13,3.320733015590168e-19,1.808231206681482e-30
8.246781024161249e-06,0.6082388513687215,3.76,0.0,0.7653880827779324,0.9999981341970713,5.0568936785067664e-08,6.62622065287563e-26,4.940584518956572e-18,1.9297601207883627e-06,1.8121752305844474e-06,2.2687511900315216e-09,3.585401191676627e-09,4.335530529717049e-09,2.558913087076164e-08,2.9217210220224328e-08,1.0147325760942432e-09,1.9803577014211967e-11,4.781862490363815e-13,4.112289340893985e-12,9.977193690947075e-11,1.247884339517643e-13,3.8481218605159025e-12,9.153258265079688e-09,3.37230634325696e-23,5.660419057510813e-20,2.841245410424015e-18,3.507177783374429e-28,1.3641068347246903e-15,1.8446351618356462e-15,3.6584150364373176e-22,3.812420226783005e-19,2.511136924951589e-22,9.267455816920361e-17,5.982317410636842e-13,1.6322192831705308e-26,2.4330656092891353e-22,6.0181558879901474e-30,7.853108260062981e-34,5.413258718504283e-22,3.336562251178003e-20,4.466952749785269e-25,9.960971798485202e-32,3.755339028855638e-28,1.9636914164453483e-16,7.187555041990767e-32,3.0339761310949733e-32,5.2159206928827896e-30,1.236581543227377e-13,3.937323985255695e-19,2.6813522045589417e-30
8.636207001059682e-06,0.6082388516566344,3.76,0.0,0.7653879866665626,0.999998044908543,5.508982815596228e-08,7.06907631220151e-26,5.179364470283939e-18,2.0228697485081186e-06,1.8967214486785292e-06,2.379223229151059e-09,3.740989239285697e-09,4.439562797178636e-09,2.7303309588829064e-08,3.2075372352433026e-08,1.045067830987719e-09,2.086329151107821e-11,5.271857201869509e-13,4.752986878681416e-12,1.1476754023522268e-10,1.3738687654678397e-13,4.426675534723363e-12,1.0001699926959879e-08,3.8977354132147833e-23,6.79954854839204e-20,3.4507507687864227e-18,4.403201832896222e-28,1.485550765431984e-15,2.011316738130198e-15,3.988677588462804e-22,4.220569695764571e-19,2.7436404486690435e-22,1.0110556429371022e-16,6.7768490438582e-13,2.0642198676328426e-26,3.0162498117238473e-22,7.461069980357178e-30,9.813605790172111e-34,6.257254693598976e-22,3.638174715882235e-20,5.960814426706691e-25,1.3292434575547517e-31,4.4387556737664275e-28,2.2250091070431045e-16,1.02563357794644e-31,3.845389287879187e-32,6.466158161907394e-30,1.3035456733398032e-13,4.554372621789524e-19,3.7563040627763384e-30
9.025632977958115e-06,0.6082388519520097,3.76,0.0,0.7653878902499207,0.9999979555152244,5.980331001818935e-08,7.523967961545853e-26,5.4185705260437686e-18,2.1161453219032144e-06,1.9811731434381903e-06,2.489892062141674e-09,3.897489290332019e-09,4.5436984099241555e-09,2.9058169900804e-08,3.5069561816987264e-08,1.0754409438131093e-09,2.1933899297087372e-11,5.786718223276241e-13,5.457742660410088e-12,1.3121040736597778e-10,1.506226006446723e-13,5.061143093854038e-12,1.0884433550551108e-08,4.4756999674355484e-23,8.103323429762271e-20,4.154408856805504e-18,5.474181001604183e-28,1.6128269737560612e-15,2.1859673063154078e-15,4.334431440417452e-22,4.651954929760875e-19,2.991199880467104e-22,1.0997354109286869e-16,7.641842854594697e-13,2.5834263313689125e-26,3.7058348935805296e-22,9.167321934167803e-30,1.214746218440276e-33,7.187721796461009e-22,3.954212815973782e-20,7.8521181234671385e-25,1.751029972065341e-31,5.214698098532439e-28,2.5095878237861887e-16,1.4415798418067222e-31,4.8239455003851275e-32,7.944501464020131e-30,1.3712507366197816e-13,5.233460495572063e-19,5.184455216902295e-30
9.415058954856548e-06,0.608238852254886,3.76,0.0,0.7653877935268925,0.9999978660168313,6.471050496378707e-08,7.990950151225094e-26,5.658204290792241e-18,2.2095874580165616e-06,2.065530258125274e-06,2.600758423284025e-09,4.054895538262534e-09,4.6479377516541376e-09,3.085375325516292e-08,3.820012691719566e-08,1.1058521039695052e-09,2.3015415942549307e-11,6.326577798689793e-13,6.229735476113831e-12,1.491699612303629e-10,1.6449986686496702e-13,5.754220592361302e-12,1.180106523593006e-08,5.1088071540864254e-23,9.587161477465768e-20,4.9616625998183515e-18,6.744840344114317e-28,1.7459828721756503e-15,2.368647903048595e-15,4.69759671722295e-22,5.106929087875925e-19,3.2305941517230033e-22,1.1909429821501506e-16,8.580606233559603e-13,3.202525619656076e-26,4.515742955911583e-22,1.1171380537736757e-29,1.490598975343898e-33,8.209431643774011e-22,4.28478749625506e-20,1.0221662018941514e-24,2.2794781442782173e-31,6.092012877043439e-28,2.818530067255795e-16,1.997874403722057e-31,5.994869596697584e-32,9.680797594582959e-30,1.4396987309101287e-13,5.977682160685047e-19,7.057756295230514e-30
9.80448493175498e-06,0.6082388525653017,3.76,0.0,0.7653876964963708,0.9999977764130784,6.981252833322816e-08,8.47007760272382e-26,5.898267346631527e-18,2.3031967650459548e-06,2.149792736076702e-06,2.711823036349587e-09,4.213202220991068e-09,4.7522811942615234e-09,3.2690101217133494e-08,4.1467416935589564e-08,1.1363014926860948e-09,2.410785697951864e-11,6.891569020948238e-13,7.072161092504107e-12,1.6871599284264535e-10,1.7902295610196657e-13,6.508619248983212e-12,1.2751205152927082e-08,5.799677946926336e-23,1.1267226042087502e-19,5.882446574753848e-18,8.242211508253914e-28,1.8850658476768678e-15,2.5594195902282235e-15,5.077321514380653e-22,5.585847706771689e-19,3.4745124785807193e-22,1.2856672871658448e-16,9.596468917901675e-13,3.93541726238555e-26,5.461102356554847e-22,1.3510702153792242e-29,1.814515784321213e-33,9.327233560564688e-22,4.6300090979681074e-20,1.3162682924997606e-24,2.935383934598554e-31,7.079603302037573e-28,3.152946659909298e-16,2.7334855357916096e-31,7.385965337991083e-32,1.1707479569421217e-29,1.5088916508379664e-13,6.790148697092475e-19,9.488047383355208e-30
9.999999999999997e-06,0.6082388528832942,3.76,0.0,0.7653876476649709,0.9999977313868325,7.244785950369158e-08,8.715224939070716e-26,6.01895568024073e-18,2.3502574432497643e-06,2.1920618242662095e-06,2.7676590746868067e-09,4.293019327399126e-09,4.804707184920635e-09,3.3627441308181125e-08,4.3159455256816167e-08,1.151603366701831e-09,2.46604515845253e-11,7.184746583586867e-13,7.522676185350989e-12,1.7914951567648798e-10,1.8655928015832637e-13,6.911351027817501e-12,1.3240745264195746e-08,6.169144788395346e-23,1.218999815113445e-19,6.3908025933956495e-18,9.088612711483883e-28,1.9571435720061212e-15,2.6582684088117487e-15,5.273339448497235e-22,5.835434421495302e-19,3.610476998867752e-22,1.3355045085098966e-16,1.0136617192825928e-12,4.3509997106951504e-26,5.99189330140102e-22,1.4824200189120856e-29,1.9971539753337166e-33,9.926215875537355e-22,4.808888291073918e-20,1.4887544496858738e-24,3.320065638002816e-31,7.619820990432998e-28,3.3308008050261436e-16,3.1848800939250695e-31,8.176860381428329e-32,1.2845401764717054e-29,1.5439121331794537e-13,7.224770804192129e-19,1.0958949613889008e-29
1.0193910908653413e-05,0.6082388528832942,3.76,0.0,0.765387599157255,0.999997686703679,7.511048828686829e-08,8.961405237104397e-26,6.1387612535020764e-18,2.3969738424554194e-06,2.233960520708728e-06,2.8230866147526506e-09,4.37240358285352e-09,4.856729070962153e-09,3.456725548401633e-08,4.4871782133190084e-08,1.1667892663633318e-09,2.521123790181469e-11,7.481825823989274e-13,7.988232253499131e-12,1.8991866129151233e-10,1.9419616958564667e-13,7.327065449212572e-12,1.3734467539728672e-08,6.550947165313574e-23,1.3160432186430316e-19,6.927187263483824e-18,9.99567378191556e-28,2.030123282003274e-15,2.758343463730745e-15,5.470565199700668e-22,6.08906869654697e-19,3.7639979641504274e-22,1.387232454608599e-16,1.0692783485543457e-12,4.7972694536507776e-26,6.558251265324982e-22,1.6225739640469418e-29,2.192563594439087e-33,1.0546054717315882e-21,4.989987468282872e-20,1.6781095890514257e-24,3.742371291640664e-31,8.186400915406408e-28,3.513956914469413e-16,3.6953931696454882e-31,9.027651732635371e-32,1.4059574106316484e-29,1.5788314880886674e-13,7.673987711279432e-19,1.260736392089004e-29
1.0972762862450279e-05,0.6082388535421581,3.76,0.0,0.7653874035488748,0.9999975069667899,8.629861543764415e-08,9.980881667774965e-26,6.621047751114075e-18,2.585033663318777e-06,2.4020117840554582e-06,3.0462134702407707e-09,4.693467451138198e-09,5.065939343899939e-09,3.844415033852087e-08,5.2093143848770554e-08,1.2278805164824628e-09,2.7450881171260457e-11,8.738676062453994e-13,1.0054248443549714e-11,2.375764139721785e-10,2.2651027545025857e-13,9.167082724873248e-12,1.5798836473335963e-08,8.245291720486448e-23,1.7657748003889154e-19,9.432770044559921e-18,1.4401262808158142e-27,2.3383509813077283e-15,3.1808921946488002e-15,6.30859977858298e-22,7.169861365381409e-19,4.343913920346348e-22,1.6003027231187337e-16,1.3140328504943489e-12,6.975339337701221e-26,9.279981340587393e-22,2.2961394246701925e-29,3.137899141729438e-33,1.3306859918149764e-21,5.75465951521278e-20,2.655165815995969e-24,5.921462988332858e-31,1.0799176316781747e-27,4.320290417770697e-16,6.54284243069653e-31,1.3198971421387353e-31,1.9894493550944057e-29,1.7209598628722087e-13,9.668377569405454e-19,2.1580373008241716e-29
1.1751614816247145e-05,0.6082388542317702,3.76,0.0,0.765387206693087,0.9999973268038523,9.82836109903425e-08,1.1049822245218682e-25,7.105075826799381e-18,2.773771544345049e-06,2.569683596994004e-06,3.2701444928840636e-09,5.018041674798089e-09,5.2755708090871995e-09,4.248477383892787e-08,5.986703310486948e-08,1.2891268206141328e-09,2.973446883886643e-11,1.0098216525212152e-12,1.2453831018731735e-11,2.927119671259878e-10,2.6147700026841804e-13,1.1296390328473902e-11,1.7991165131940517e-08,1.0213203005398658e-22,2.3229780713084567e-19,1.257192724935819e-17,2.0249697871757302e-27,2.671044626509528e-15,3.636783191362654e-15,7.205950378222268e-22,8.352218247665548e-19,5.058072993202165e-22,1.83713901300615e-16,1.595058568875003e-12,9.885841348398087e-26,1.2838525449952504e-21,3.17685690329331e-29,4.385783966580288e-33,1.6532862433873023e-21,6.579687639404554e-20,4.069569118822745e-24,9.076013869467276e-31,1.4014651827454695e-27,5.246678281392189e-16,1.1150420702814693e-30,1.881259649748316e-31,2.752341405684186e-29,1.866099716102601e-13,1.1986208457199695e-18,3.5599511408654557e-29
1.253046677004401e-05,0.6082388549524148,3.76,0.0,0.7653870085813353,0.9999971462125389,1.1107408825182384e-07,1.216867298378738e-25,7.590857177398442e-18,2.9631919727832196e-06,2.736975509497544e-06,3.4948850235844125e-09,5.346081592777035e-09,5.485625620515978e-09,4.668946380856557e-08,6.819628577934035e-08,1.3505290763302981e-09,3.206212324135789e-11,1.1561548177056399e-12,1.5213305787789344e-11,3.5590010673531753e-10,2.9913148548669703e-13,1.373735348651404e-11,2.0308508827586085e-08,1.2476273181613139e-22,3.003974152110172e-19,1.6446404981466445e-17,2.7874890745809904e-27,3.0285828043201943e-15,4.126505928364338e-15,8.193436345999275e-22,9.639088833922405e-19,5.5204859661722925e-22,2.0675776218672237e-16,1.9151340200389165e-12,1.370224522318606e-25,1.741448655755686e-21,4.309448714318648e-29,6.0044678702719497e-33,2.026637356875238e-21,7.465965062012222e-20,6.066753101051667e-24,1.3530417517571127e-30,1.7929515769120007e-27,6.302430490945941e-16,1.837219749460256e-30,2.6224500433593015e-31,3.7333525518689546e-29,2.0142668489460656e-13,1.4653108543948456e-18,5.685118619444596e-29
1.3309318723840876e-05,0.6082388557043698,3.76,0.0,0.7653868092051702,0.999996965190507,1.2467855168590037e-07,1.333788308361075e-25,8.078403159770611e-18,3.1532993018524813e-06,2.9038870726416126e-06,3.720440243836445e-09,5.6775435197232785e-09,5.696105967401486e-09,5.105855979160218e-08,7.708375212437077e-08,1.4120881967613057e-09,3.443396589865466e-11,1.3129784687980945e-12,1.83592814202693e-11,4.27721740040646e-10,3.3950919858323255e-13,1.651258740747253e-11,2.2747983482784654e-08,1.5056323183360226e-22,3.826362924784349e-19,2.1166388664243046e-17,3.766163221899209e-27,3.4113439096681073e-15,4.650550669746137e-15,9.210636026127125e-22,1.1033461299870852e-18,6.527145549791995e-22,2.354289739709809e-16,2.2770688584894038e-12,1.8624741334767465e-25,2.321362138059337e-21,5.744869486711887e-29,8.072465439789268e-33,2.4551036764663813e-21,8.414365075926476e-20,8.827058948585707e-24,1.968693370049883e-30,2.2637209237996027e-27,7.49697575869968e-16,2.9392543831585575e-30,3.585079183118034e-31,4.9765954905216915e-29,2.1654770055092797e-13,1.769498137054664e-18,8.825442627124808e-29
1.4088170677637742e-05,0.6082388564879053,3.76,0.0,0.7653866085562469,0.9999967837353999,1.3910539927327045e-07,1.455790489239693e-25,8.567724797444641e-18,3.3440977533494554e-06,3.0704178385947382e-06,3.946815178855332e-09,6.012384673365985e-09,5.9070140621639795e-09,5.5592403068086816e-08,8.653229638218951e-08,1.473805088003404e-09,3.6850117484056127e-11,1.4804052205073448e-12,2.1918652756518777e-11,5.087639636664427e-10,3.826459329505926e-13,1.9644959532258134e-11,2.530676431560508e-08,1.7975414372174946e-22,4.809048286185403e-19,2.6850684461168005e-17,5.004835086446148e-27,3.819706477045044e-15,5.2094077576373994e-15,1.0359678327804273e-21,1.2538362318555712e-18,6.768321716956425e-22,2.594948715364785e-16,2.6837297017543646e-12,2.488238668632984e-25,3.04687102503234e-21,7.540766437819056e-29,1.067865711647252e-32,2.943183123014381e-21,9.425799091966837e-20,1.2571232487043382e-23,2.8037951682944358e-30,2.8258511350749893e-27,8.839949762577013e-16,4.582350658326989e-30,4.816876227233329e-31,6.531975205281581e-29,2.319745862089109e-13,2.1138009077604274e-18,1.3364116566839019e-28
1.4867022631434607e-05,0.6082388573032848,3.76,0.0,0.7653864066263218,0.9999966018448463,1.5436292453422358e-07,1.5829193548600085e-25,9.058832786515415e-18,3.535591419904398e-06,3.2365673606155683e-06,4.17401470029444e-09,6.350563090557273e-09,6.118352049369496e-09,6.0291336673753e-08,9.654479645705379e-08,1.5356806204776547e-09,3.9310697745324906e-11,1.6585489123081876e-12,2.5918603603666705e-11,5.996201208946614e-10,4.285778085018011e-13,2.3157591485911582e-11,2.7982084732178802e-08,2.125583543338178e-22,5.9722624693929815e-19,3.362688153052608e-17,6.553343763449763e-27,4.254048553428517e-15,5.803568694809562e-15,1.1467855155010308e-21,1.4156857830909621e-18,8.494631515155315e-22,2.9656779822634586e-16,3.137995841217331e-12,3.273526289636638e-25,3.944124465208784e-21,9.761903606296052e-29,1.3924332034613828e-32,3.495513238846568e-21,1.0501116517156588e-19,1.7565888857406908e-23,3.917817923302763e-30,3.4892617362567246e-27,1.0341044814650184e-15,6.981591143880927e-30,6.373019407706604e-31,8.455555194990525e-29,2.4770890351033867e-13,2.5008655132850353e-18,1.9795209970990643e-28
1.5645874585231473e-05,0.6082388581507647,3.76,0.0,0.7653862034072529,0.9999964195164612,1.704593184652314e-07,1.7152207315205917e-25,9.551737500972292e-18,3.7277842670690174e-06,3.4023351930415102e-06,4.402043528717645e-09,6.692037630461617e-09,6.330122088037484e-09,6.515570538376544e-08,1.0712414357255728e-07,1.5977156385171774e-09,4.181582549877923e-11,1.847524586453865e-12,3.0386609643993315e-11,7.008898611763734e-10,4.773412719461891e-13,2.7073861140513096e-11,3.0771235175126156e-08,2.4920128318006335e-22,7.337590436921843e-19,4.1631525621033195e-17,8.467662723667902e-27,4.714748697042953e-15,6.433524584628383e-15,1.27571528899288e-21,1.5892052224928001e-18,8.843697239058185e-22,3.2432381157857843e-16,3.642827045732038e-12,4.247679972574845e-25,5.042324101267891e-21,1.2480602866882507e-28,1.7922079732577164e-32,4.1168679893275826e-21,1.1641258052799308e-19,2.4129666828115333e-23,5.381837346732746e-30,4.268890299980815e-27,1.2010240868087774e-15,1.0419722555087418e-29,8.315545921308562e-31,1.080994005297996e-28,2.6375220656941473e-13,2.9333667167942524e-18,2.8747092337545766e-28
1.642472653902834e-05,0.6082388590305945,3.76,0.0,0.765385998890996,0.9999962367478457,1.8740267148416887e-07,1.852740764476799e-25,1.0046448998084834e-17,3.920680135397718e-06,3.5677208912754986e-06,4.630906236053449e-09,7.036767997304124e-09,6.542326292922551e-09,7.018585568845478e-08,1.1827324192059709e-07,1.6599109786065557e-09,4.436561851130762e-11,2.0474484607100167e-12,3.535044140785852e-11,8.13179200821527e-10,5.289730977506482e-13,3.1417404738673897e-11,3.3671561945571725e-08,2.8991060513353477e-22,8.92800000084101e-19,5.101029811070233e-17,1.0810756070859371e-26,5.2021849032956474e-15,7.099768213209325e-15,1.3986336709802136e-21,1.7747089766847854e-18,1.0953887290865009e-21,3.6721460396416766e-16,4.201176928418181e-12,5.443632266890698e-25,6.373911709030531e-21,1.5777221155013407e-28,2.2799300233237356e-32,4.812167965605368e-21,1.284705960466679e-19,3.26397245738938e-23,7.279982859422542e-30,5.176072239290093e-27,1.3857511173417735e-15,1.5262363083299103e-29,1.0715553642635023e-30,1.3664686682226403e-28,2.8010604315954096e-13,3.4140079878877966e-18,4.100779902275822e-28
