Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32)
9.999999999999999e-10,0.6028175789866498,3.76,0.0,0.7377283041528901,0.999999999802714,1.9318374145987444e-18,2.645815826364983e-33,1.8372202638203288e-23,2.0065833074651154e-10,1.9728253903449376e-10,1.8934609828639887e-15,1.3552256979214792e-15,3.3730323500297623e-12,1.92844809405546e-15,4.0098194027882013e-16,9.891320185680997e-16,3.2505744178917053e-17,1.6525758297452718e-23,3.9162539358472586e-25,1.854787117210422e-22,3.3538885274855243e-22,8.941316247207729e-22,1.4413789896710558e-16,1.668811737219454e-36,7.290397477111659e-35,2.5627260223495886e-38,3.7240147871059985e-53,7.912014073586697e-18,5.228799160170983e-19,1.0485990866895624e-26,2.0042380431543527e-30,5.029219401086541e-26,1.3423069111780991e-20,1.2728054226716698e-20,6.482730046566084e-44,1.1993378235396078e-39,1.1113343473427298e-47,2.4211076195636702e-52,1.1650421442890693e-35,1.0915679619765918e-24,8.69650077727343e-53,6.892088101008651e-60,6.635686137744908e-43,3.7857164714203015e-24,2.2198807819217836e-66,9.254676685349025e-55,7.568755411569945e-47,2.7228965214909413e-21
1.4155768e-09,0.6028175789866498,3.76,0.0,0.7377283040694993,0.999999999720725,4.551876475573108e-18,6.1508414286309764e-33,3.3954898898125545e-23,2.8404716754806034e-10,2.792686805953232e-10,3.5240444218395388e-15,2.5254923328532613e-15,4.773338293751628e-12,3.590214768736086e-15,7.476835994124851e-16,1.842127916837861e-15,6.037068648924129e-17,3.566384532501142e-23,9.238606725417191e-25,4.597850407263178e-22,7.722280933758579e-22,2.0601213710902685e-21,2.6868361737597075e-16,4.311500147303327e-36,2.353262754767429e-34,9.72385073030296e-38,2.0658391259147554e-52,1.0914888368641688e-17,9.451599132629199e-19,2.4671842437115405e-26,5.135380751807738e-30,9.811018289975269e-26,2.75561066331266e-20,3.267549098395577e-20,2.5738588480491456e-43,5.178645822891135e-39,5.173658678426855e-47,1.0835377981904586e-51,4.705369406348635e-35,2.456993061602281e-24,5.7014261749325254e-52,4.7071902231872665e-59,3.766452001608344e-42,9.802576078406006e-24,2.2068412930652675e-65,4.535650568684804e-54,2.9788754787645073e-46,6.381993320673133e-21
1.887436e-09,0.6028175789868242,3.76,0.0,0.737728303974814,0.9999999996276306,9.521805918525011e-18,1.2687275069930886e-32,5.720713596257475e-23,3.7872944645649745e-10,3.7235843877098267e-10,5.983167661343293e-15,4.2937880290086995e-15,6.362241833059222e-12,6.1002181834789175e-15,1.2720275312972862e-15,3.1303751295885596e-15,1.0225990615745863e-16,7.016910225875959e-23,1.935850988826968e-24,1.0046520032004757e-21,1.5769450796912179e-21,4.209921174448105e-21,4.56959135751602e-16,9.693677738388569e-36,6.314670238580149e-34,3.0277957743061377e-37,7.844626484575627e-52,1.4132074877172684e-17,1.5538723489411408e-18,5.090849732019538e-26,1.1667553414985493e-29,1.7078902783464106e-25,5.0159784533224175e-20,7.287858655708202e-20,7.948431419506199e-43,1.7033309947915494e-38,1.840277119711537e-46,3.7146097979685615e-51,1.4647773930527923e-34,4.899236504990085e-24,2.4657222702337722e-51,2.192867227535457e-58,1.4335847473127584e-41,2.200070359691991e-23,1.2812822065293564e-64,1.6988042447669113e-53,8.981273331946995e-46,1.3276683743612099e-20
2.3592951999999996e-09,0.6028175789869984,3.76,0.0,0.7377283038801281,0.9999999995345352,1.7329931973120602e-17,2.2764803345457694e-32,8.656437218121837e-23,4.734116441054104e-10,4.6544827462713743e-10,9.124845062650218e-15,6.557728129787617e-15,7.949962677728758e-12,9.313174343719244e-15,1.9440135566983193e-15,4.778949002187266e-15,1.5558500792784233e-16,1.221233429269853e-22,3.530300601315786e-24,1.8838347380808713e-21,2.8008827674585466e-21,7.482892393482711e-21,6.981281789607406e-16,1.8646454433295397e-35,1.4060468357940532e-33,7.726074524505868e-37,2.376721097284414e-51,1.7143779396447458e-17,2.2931401954059787e-18,9.049964083346461e-26,2.2907572923511982e-29,2.623261140681013e-25,7.984513822667163e-20,1.3876380265047146e-19,1.9918846740983943e-42,4.5326382311748065e-38,5.221592921646194e-46,1.0196112208924782e-50,3.707286817859025e-34,8.493525050016763e-24,8.62957649524244e-51,8.034857864778414e-58,4.3558945134640743e-41,4.2080479570805593e-23,5.83452317300549e-64,5.081679975511194e-53,2.217647868436607e-45,2.4028824933449373e-20
3.3030135999999997e-09,0.6028175789873467,3.76,0.0,0.7377283036907535,0.99999999934834,4.5726213905006586e-17,5.781329243248608e-32,1.6285342399143129e-22,6.627758171817147e-10,6.516281833804985e-10,1.7475423102054382e-14,1.2600422082403477e-14,1.1121788416635325e-11,1.788905002491341e-14,3.7410969855598204e-15,9.17585013143864e-15,2.963467986116811e-16,3.002199933723903e-22,9.37006511960342e-24,5.150857103935383e-21,6.92908241320277e-21,1.8547699185388545e-20,1.342466012483956e-15,5.380473348605855e-35,5.322878974020246e-33,4.2423149533571934e-36,1.7879956467594736e-50,2.2611053799453872e-17,4.07918643751359e-18,2.1764574220637617e-25,7.068977125175107e-29,4.905185330466771e-25,1.570133729923733e-19,3.842908877796278e-19,9.779252231777381e-42,2.582633171865133e-37,3.571129131245117e-45,6.339703208913786e-50,1.8294100576288457e-33,1.975455031101227e-23,1.1930264226971269e-49,1.391261209998492e-56,3.1162386327584504e-40,1.1731579779272098e-22,2.555835941758421e-62,4.314664711756967e-52,1.0322450214856887e-44,6.244633627312112e-20
4.246732e-09,0.6028175789876946,3.76,0.0,0.7377283035013759,0.9999999991621398,9.474586845247458e-17,1.1573516966643877e-31,2.614986866929189e-22,8.521397193541408e-10,8.378084056771433e-10,2.8546531011968947e-14,2.064894741258803e-14,1.4288824868474869e-11,2.931319973937035e-14,6.139840203335158e-15,1.5027640218892413e-14,4.815415914258555e-16,5.954008054646645e-22,1.9522773514804784e-23,1.0854603605188611e-20,1.3549383582036517e-20,3.633349451169007e-20,2.2016251530251324e-15,1.1767615572522458e-34,1.390609420386485e-32,1.3860634122006516e-35,6.925855013490958e-50,2.739872173449651e-17,6.204034236404137e-18,4.0956282524504737e-25,1.6305100911241506e-28,7.688374549086112e-25,2.5412284154187657e-19,8.052366843187899e-19,2.940332243954038e-41,8.635220530276461e-37,1.2962547053773415e-44,2.197626675688003e-49,5.541629181306474e-33,3.6516951489201973e-23,5.893782516758145e-49,7.450729631286867e-56,1.1725737375945476e-39,2.4673078834170255e-22,1.7770457657109444e-61,1.7626573641315743e-51,3.0746848181076816e-44,1.2762908432896792e-19
6.1341688e-09,0.6028175789883894,3.76,0.0,0.7377283031226115,0.9999999987897231,2.842877305899409e-16,3.2101166115479324e-31,5.187474972182186e-22,1.2308669008765736e-09,1.2101697843826122e-09,5.868366834189469e-14,4.273898749896441e-14,2.060857796716563e-11,6.068297613575921e-14,1.2748298022029314e-14,3.106732021241773e-14,9.789454273932568e-16,1.688366610483278e-21,5.94173058599563e-23,3.3096302278599405e-20,3.57225006690861e-20,9.617898729503484e-20,4.5642927855341576e-15,3.8006491478270598e-34,5.965910484477752e-32,9.054418475878834e-35,6.070719346447474e-49,3.5338233466414065e-17,1.1020959614755447e-17,9.719001718705586e-25,5.769841478289751e-28,1.4123343337996649e-24,4.837344187152781e-19,2.3142608945025653e-18,1.5522422740613792e-40,5.744904880089608e-36,9.826801960178313e-44,1.5454288153919357e-48,2.930401582507442e-32,8.537291584285304e-23,9.331205213089328e-48,1.3842023695057613e-54,8.963739225591285e-39,7.12100844259234e-22,7.421776651358377e-60,1.772391443814383e-50,1.6835070979101058e-43,3.7094066618230213e-19
8.0216056e-09,0.602817578989083,3.76,0.0,0.7377283027438346,0.9999999984172859,6.263511026847037e-16,6.613286056155877e-31,8.493965162348279e-22,1.6095934444585749e-09,1.5825324019925011e-09,9.931315168077866e-14,7.279526615386345e-14,2.6909285007427266e-11,1.0339190302638114e-13,2.1777531781845656e-14,5.285972006637182e-14,1.639536429843087e-15,3.608122810187161e-21,1.326459701205061e-22,7.3426829990481e-20,7.049456667735583e-20,1.904821917268656e-19,7.786068055447918e-15,8.74588593123424e-34,1.6394266916292668e-31,3.144267939390873e-34,2.50180960625841e-48,4.142821443950909e-17,1.626644926875789e-17,1.733299209906028e-24,1.4020938676497013e-27,2.124707234617154e-24,7.420533575153562e-19,4.787986671952145e-18,4.662896568634833e-40,2.031609888813697e-35,3.663678587556594e-43,5.585436669050112e-48,8.942861270932226e-32,1.5160963980330877e-22,4.900160494246714e-47,7.651922103065191e-54,3.419073317883461e-38,1.4764081396992128e-21,5.427111540542992e-59,7.617713241568373e-50,5.432827984348074e-43,7.951839097027203e-19
9.9090424e-09,0.6028175789897748,3.76,0.0,0.7377283023650453,0.9999999980448278,1.16478406308703e-15,1.154852698015121e-30,1.2447092707276636e-21,1.9883196238923265e-09,1.9548962490356856e-09,1.5019687073283643e-13,1.1078255776981175e-13,3.319101344378567e-11,1.5740704128876442e-13,3.3236082424165344e-14,8.036350133064985e-14,2.4547211666875442e-15,6.580342259274733e-21,2.4999059916485065e-22,1.370954750659139e-19,1.1831627465791134e-19,3.208086342626579e-19,1.1866905111526071e-14,1.6797383163195504e-33,3.5971968092612895e-31,8.234826952798934e-34,7.555239938849068e-48,4.6081028381442276e-17,2.156654753660748e-17,2.632906197896578e-24,2.7936669125477553e-27,2.8520231652943957e-24,1.007932251263278e-18,8.28662966515188e-18,1.0728388618110014e-39,5.400331020520058e-35,1.0078066701938975e-42,1.5060432647704881e-47,2.0989827626143644e-31,2.303291145537939e-22,1.797367284293611e-46,2.8971126616116427e-53,9.551076109408328e-38,2.55858891231087e-21,2.6451099265757226e-58,2.3495512566802713e-49,1.3597059346775969e-42,1.4409586384730288e-18
9.999999999999999e-09,0.6028175789904657,3.76,0.0,0.7377283023467908,0.9999999980268782,1.1968244082644251e-15,1.1828168919397699e-30,1.2651917956780803e-21,2.0065708416958357e-09,1.9728408922680937e-09,1.5290195646717477e-13,1.1281260678202442e-13,3.3493259052139294e-11,1.6029479692832585e-13,3.384984996812572e-14,8.183212310638854e-14,2.4976984888730237e-15,6.756009413626438e-21,2.5705577675527504e-22,1.4088939369859517e-19,1.2094503079048066e-19,3.279935384622258e-19,1.2085261091403087e-14,1.7285364966691496e-33,3.724437086575764e-31,8.603305399987895e-34,7.960615381766398e-48,4.6277395932544226e-17,2.1816908187764977e-17,2.678155573677973e-24,2.879154979009103e-27,2.8865087203935183e-24,1.0205673824347108e-18,8.481147688719665e-18,1.1126469496257294e-39,5.645658343132897e-35,1.0553577489381579e-42,1.575577451693196e-47,2.179272974964182e-31,2.343058865091822e-22,1.9173137930584468e-46,3.0962764291480508e-53,1.000507075541115e-37,2.6187821200266643e-21,2.8866610684602553e-58,2.4772122435576348e-49,1.4174378033199384e-42,1.4786112510814273e-18
1.1796479199999999e-08,0.6028175789904657,3.76,0.0,0.7377283019862434,0.9999999976723496,1.944447207219091e-15,1.8139065485217006e-30,1.6967190083528818e-21,2.367045714984071e-09,2.3272613158256005e-09,2.1109553986758963e-13,1.5666480656378538e-13,3.945383167139329e-11,2.2269475354263364e-13,4.7132309434934167e-14,1.1353647021591025e-13,3.416112390214349e-15,1.0836683750111461e-20,4.2317042842724542e-22,2.2949541716944914e-19,1.7897325048015006e-19,4.869407251883025e-19,1.6806763812214415e-14,2.8807094796449827e-33,6.857322618197539e-31,1.820166976768815e-33,1.90166754948137e-47,4.9630907008128076e-17,2.666643146780862e-17,3.607596236281682e-24,4.9148148223195886e-27,3.556985515492683e-24,1.2667691648152329e-18,1.2811323039511191e-17,2.0982005738014582e-39,1.205471350124185e-34,2.3080583632636555e-42,3.3987630772968216e-47,4.184022825850804e-31,3.163019522835815e-22,5.3593201488488054e-46,8.846798043072556e-53,2.195811524594996e-37,3.959170339544661e-21,1.0299863359069925e-57,5.962303638509636e-49,2.904155516888687e-42,2.3453590248247265e-18
1.55713528e-08,0.6028175789918433,3.76,0.0,0.737728301228602,0.9999999969273332,4.392312753008119e-15,3.646708922517278e-30,2.7463344069852648e-21,3.124498621727147e-09,3.0719950730227457e-09,3.6208204644270243e-13,2.719813166895895e-13,5.1922986380582754e-11,3.86964255575651e-13,8.226641137298075e-14,1.967352835669075e-13,5.748853270558175e-15,2.4055935810538906e-20,9.8450709096416e-22,5.204372564101869e-19,3.3577543136578705e-19,9.196564169045077e-19,2.926340804836166e-14,6.81490380204025e-33,1.895053687083441e-30,6.420963471104585e-33,8.721702893563673e-47,5.427602958919293e-17,3.582290990135379e-17,5.598561204547125e-24,1.1957229093252159e-26,4.832861354515639e-24,1.737076784019378e-18,2.473567835815774e-17,5.859038985276269e-39,4.2783600948918605e-34,8.497594327809034e-42,1.2257863668027477e-46,1.2048372611049661e-30,4.941037534095788e-22,3.256104122612506e-45,5.5924386935003574e-52,7.918272242795269e-37,7.652814103464532e-21,1.0887505923660924e-56,2.655582088217704e-48,9.702742224110181e-42,5.0433633811908206e-18
1.93462264e-08,0.602817578993216,3.76,0.0,0.7377283004709102,0.9999999961822386,8.325456105598751e-15,6.180528990315865e-30,3.949371042662359e-21,3.881954275395001e-09,3.816733596712509e-09,5.504502585318543e-13,4.1845780908444626e-13,6.4317284059917e-11,5.95933572167166e-13,1.272395772265919e-13,3.0212285174893427e-13,8.577955200410637e-15,4.5109467235824794e-20,1.924054746821157e-21,9.894037584798031e-19,5.336318452547651e-19,1.4712726962891494e-18,4.515570161580192e-14,1.3456926256102956e-32,4.1710292801085144e-30,1.7055883527488216e-32,2.8593170249090716e-46,5.695586503623658e-17,4.305364082712525e-17,7.379643176755224e-24,2.385127293651071e-26,5.847380610830016e-24,2.111658731224311e-18,4.004110426785642e-17,1.2650211107788059e-38,1.1312643964623877e-33,2.300531574084702e-41,3.275780765129164e-46,2.6651979346940648e-30,6.562118561942127e-22,1.246027746858097e-44,2.1944592761907942e-51,2.0755308402595568e-36,1.2396524975032071e-20,5.690707101789862e-56,8.281603593238189e-48,2.4717509573894447e-41,9.113240315522099e-18
2.3121099999999998e-08,0.6028175789945839,3.76,0.0,0.7377282997131673,0.9999999954370679,1.4114933100997617e-14,9.388455788026487e-30,5.265654852155041e-21,4.639414812253296e-09,4.561476806525782e-09,7.743634512656664e-13,5.957934357318817e-13,7.663727796394729e-11,8.493236965720818e-13,1.821086021794859e-13,4.293521328540336e-13,1.1846642302264401e-14,7.592499372829979e-20,3.3687112684769166e-21,1.6818140282195262e-18,7.631626809780334e-19,2.1180383600715024e-18,6.448333207048352e-14,2.3727505308643561e-32,7.949632875980033e-30,3.8160139001089873e-32,7.821748251886157e-46,5.866828617114586e-17,4.835218303221834e-17,8.78354594680787e-24,4.1986630260574034e-26,6.5933219717521645e-24,2.3869469518114665e-18,5.798575665545673e-17,2.3306529187537324e-38,2.496588125940655e-33,5.167609230071246e-41,7.289351572838158e-46,4.9798986465901185e-30,7.865019241961404e-22,3.7784581050325986e-44,6.773326082113767e-51,4.456358644052049e-36,1.7960193766251066e-20,2.2505588651338165e-55,2.1059443452850217e-47,5.317018461095212e-41,1.473229330166107e-17
2.8419714385419817e-08,0.6028175789964964,3.76,0.0,0.7377282986494732,0.9999999943909815,2.6058259918799485e-14,1.4886100660775446e-29,7.260350007914278e-21,5.702638863506389e-09,5.606845945191968e-09,1.1454592352868724e-12,8.962084447333502e-13,9.380594066421712e-11,1.2794138957730422e-12,2.7590619111685e-13,6.441457688868284e-13,1.7089930158029838e-14,1.3920855375559847e-19,6.5435954661440155e-21,3.115959975114179e-18,1.1237067661231537e-18,3.145479488413787e-18,9.74072814440318e-14,4.6407307411172745e-32,1.6717089553555727e-29,9.913583224929436e-32,2.8617578795024113e-45,5.988608391177331e-17,5.352631832425957e-17,1.0241464677162425e-23,8.054650375514676e-26,7.324797435860198e-24,2.6572295160936617e-18,8.630744424970804e-17,4.5588472866914884e-38,6.243323304799064e-33,1.3172936841015954e-40,1.8398325874082018e-45,9.842349697836071e-30,9.237138604756422e-22,1.531541852402414e-43,2.8249334718671824e-50,1.0469588476292754e-35,2.6743175343997754e-20,1.473614876303404e-54,6.409931188091955e-47,1.2976091186268081e-40,2.538802010245985e-17
3.371832877083964e-08,0.6028175789984004,3.76,0.0,0.7377282975856776,0.9999999933447539,4.3328727228591486e-14,2.1398758960152979e-29,9.375762435033577e-21,6.765881456646239e-09,6.652223953220367e-09,1.5789969948885534e-12,1.2560549074594333e-12,1.108306573093572e-10,1.7957620499102777e-12,3.8940519541914663e-13,9.004200826930307e-13,2.299600038073308e-14,2.303904029335496e-19,1.1477837889080257e-20,5.199047512340552e-18,1.5155834660625111e-18,4.275064475764067e-18,1.3709825245535806e-13,8.178727603478747e-32,3.072696183330289e-29,2.1841779113473756e-31,8.677761881938349e-45,6.047460533738206e-17,5.671190959373428e-17,1.1162820160118718e-23,1.376663746622471e-25,7.77610004667567e-24,2.824145496854744e-18,1.170758177022977e-16,7.733527970201252e-38,1.3148227739353705e-32,2.8111939457444724e-40,3.900274770018285e-45,1.678542695920518e-29,1.0115830005618896e-21,4.90737502634311e-43,9.253104612040365e-50,2.0580067938377023e-35,3.6286401424046543e-20,7.315234968068714e-54,1.5804190850756928e-46,2.691428123947149e-40,3.942933062202433e-17
3.9016943156259457e-08,0.6028175790002964,3.76,0.0,0.7377282965217798,0.9999999922983895,6.688115144846692e-14,2.8749562734964326e-29,1.157336249448512e-20,7.829147423480206e-09,7.697610621936428e-09,2.07089796099182e-12,1.6745439881885575e-12,1.277128177518751e-10,2.3976436617291666e-12,5.227045955958298e-13,1.197290599629546e-12,2.9466616738162566e-14,3.5441071448855705e-19,1.8697791120009863e-20,8.052265802493016e-18,1.929381425464852e-18,5.477982746876547e-18,1.8355541457467122e-13,1.3369374493268458e-31,5.133565912629469e-29,4.255600023847544e-31,2.2262626133050847e-44,6.077341837596091e-17,5.861741900873915e-17,1.1726234344153224e-23,2.169173326818237e-25,8.046427607440864e-24,2.9241445655031423e-18,1.493367738611425e-16,1.192749871649104e-37,2.449847194528483e-32,5.2880063482916395e-40,7.302517816839241e-45,2.590322506578566e-29,1.0657496035990048e-21,1.284122855354106e-42,2.4539121673692476e-49,3.5823671643817767e-35,4.6293435226721354e-20,2.5420551867398573e-53,3.352722859599704e-46,4.964772245040045e-40,5.690849293156338e-17
4.4315557541679276e-08,0.6028175790021848,3.76,0.0,0.7377282954577792,0.9999999912518925,9.765242658663045e-14,3.6783466843669165e-29,1.3825862374025035e-20,8.892441295691083e-09,8.743005745804621e-09,2.6173625840699635e-12,2.1508963593067427e-12,1.4445377881150078e-10,3.0843451763634916e-12,6.758893155719661e-13,1.5338922175872154e-12,3.641775013606241e-14,5.161033165003995e-19,2.8799732836560416e-20,1.1796116933782037e-17,2.359708501494374e-18,6.7353488636289865e-18,2.367779392912275e-13,2.0646584666761762e-31,7.991145740309227e-29,7.569075715484309e-31,5.07237322470006e-44,6.095553763398036e-17,5.97666110005164e-17,1.2068276140800043e-23,3.217962325078067e-25,8.209470026573173e-24,2.984429605891002e-18,1.8244362015753193e-16,1.7186315550815537e-37,4.1756077834418256e-32,9.077162385802301e-40,1.249247089065685e-44,3.724966269296088e-29,1.0985804044502151e-21,2.9355522164216614e-42,5.662860546796954e-49,5.725929378810221e-35,5.656332156823133e-20,7.3442438313405915e-53,6.3860736920761086e-46,8.403547357346558e-40,7.779720832131808e-17
4.9614171927099096e-08,0.6028175790040662,3.76,0.0,0.7377282943936752,0.9999999902052676,1.3657045115426203e-13,4.536995235108518e-29,1.611581081242655e-20,9.955767349080578e-09,9.788409120444362e-09,3.2148331361236823e-12,2.6843347047195598e-12,1.6105487774647239e-10,3.855157124479241e-12,8.490314953979302e-13,1.90937098499246e-12,4.377831487938394e-14,7.202411785461122e-19,4.24578774463229e-20,1.6551600660660994e-17,2.804942667467206e-18,8.037639914146802e-18,2.967649943150528e-13,3.0501363105750896e-31,1.1784912796600744e-28,1.255887031212858e-30,1.055511604159891e-43,6.107572156511276e-17,6.047925798710593e-17,1.227916489541229e-23,4.5575746168775395e-25,8.31051150968549e-24,3.0217769882308975e-18,2.1603992062961483e-16,2.35465608528905e-37,6.655486077930563e-32,1.454719302096478e-39,1.9968848058102744e-44,5.088740486906146e-29,1.1187644329132408e-21,6.073112624731192e-42,1.1801381195618425e-48,8.589564479360552e-35,6.698527924742954e-20,1.8650813227469155e-52,1.1223704254861718e-45,1.3327976636611556e-39,1.0199324255576957e-16
