species_name,agent,phi,path,suppressant_frac,Tin(K),P(atm),Su0 (cm/s),T0,O2,N2,2-BTP(1),sensitivity,Su (cm/s),T,dH (kJ/mol)
S(5155),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.9685518117417766e-05,13.940159963155875,2025.0374873907638,10.0
S(4913),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.9508255607672188e-05,13.940135257341929,2025.0372417970532,10.0
S(1697),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.7649620701660378e-05,13.939876211657385,2025.0125770083532,10.0
S(879),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.722197623046048e-05,13.939816609067105,2025.0326432752518,10.0
S(4206),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.6607850361052077e-05,13.939731015788015,2025.0213994362894,10.0
C2H6(31),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.603842532327443e-05,13.939651652649923,2025.0182081941866,10.0
C2HF2(72),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.598078278589053e-05,13.939643618769516,2025.020280803189,10.0
S(18584),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.563432965985062e-05,13.939595332155019,2025.0309891917288,10.0
S(17160),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.5278746086948355e-05,13.939545772992131,2025.0255040156217,10.0
S(13736),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.5093101766141528e-05,13.939519898970284,2024.9975674260393,10.0
S(4899),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.4838457121635682e-05,13.939484408086066,2025.0252247288897,10.0
CHO2(204),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.4282455153953936e-05,13.939406915777136,2025.0296737149642,10.0
S(13490),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.3620339397944678e-05,13.939314633947763,2025.0135959197287,10.0
S(16381),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.3450632345739917e-05,13.939290981169389,2025.0265342096895,10.0
S(18668),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.3309182154420876e-05,13.939271266667353,2025.0260638776467,10.0
S(14333),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.3254632240606413e-05,13.939263663818767,2025.0136269040663,10.0
S(23842),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.2623207111788983e-05,13.939175659469875,2025.0263323568324,10.0
S(13492),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.245665844317626e-05,13.93915244688857,2025.017391335751,10.0
S(16382),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.2448965362367474e-05,13.939151374671871,2025.0232953429254,10.0
S(15782),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.2437538301721631e-05,13.939149782034857,2025.0236970253059,10.0
S(6392),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.2210841790170222e-05,13.93911818639828,2025.0225487413056,10.0
S(16955),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.1537142885622254e-05,13.939024290177274,2025.0198854941166,10.0
S(13493),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.148788192374212e-05,13.939017424471938,2025.020805832049,10.0
S(12869),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.1278690690516253e-05,13.938988268618878,2025.0234201327207,10.0
S(22825),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,-1.1047818870457102e-05,13.935876530033752,2024.9843287464562,10.0
S(23841),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.097732146280401e-05,13.93894626553498,2025.0229665406637,10.0
S(8845),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0841409892633768e-05,13.938927322973631,2025.0200319754445,10.0
S(12868),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0746228240428392e-05,13.938914057110512,2025.022841448529,10.0
S(10462),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0510722947177886e-05,13.938881233757359,2025.0199108886702,10.0
S(1149),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.04099078724005e-05,13.938867182740683,2025.0218325133774,10.0
S(15526),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.040437113576255e-05,13.938866411062648,2025.0172532209774,10.0
S(10556),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.034718119785422e-05,13.938858440262914,2025.0193095891216,10.0
S(18680),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.032083164667594e-05,13.93885476781627,2025.0209548873377,10.0
S(24520),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0298729647173558e-05,13.938851687368587,2025.0137303958727,10.0
S(22930),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0281276349981383e-05,13.938849254829897,2025.0192051972838,10.0
S(18769),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0214727256266123e-05,13.938839979605655,2025.0216936366392,10.0
S(28804),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,1.0046752365882748e-05,13.938816568245885,2025.0216352617995,10.0
S(18790),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.990234503489463e-06,13.938808691116114,2025.0202101834875,10.0
S(13723),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.886399532578853e-06,13.938794219203942,2025.021361133094,10.0
S(27322),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.839240059111544e-06,13.938787646391795,2025.0189263290558,10.0
S(28810),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.737120090560746e-06,13.938773413506642,2025.020291998649,10.0
S(137),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.690300990239157e-06,13.938766888133717,2025.018627098408,10.0
S(25256),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.661203594755051e-06,13.938762832708573,2025.0193214119229,10.0
S(2693),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.66069211183518e-06,13.938762761421069,2025.0183214703347,10.0
CHF2(82),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,-9.649414130259318e-06,13.9360714315241,2024.9924536521557,10.0
S(2163),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.647628408513732e-06,13.938760940678351,2025.0172146375455,10.0
S(24945),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.579898948574026e-06,13.938751500941555,2025.0204124720226,10.0
S(15931),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.4937738871785e-06,13.9387394973332,2025.018798491622,10.0
S(23830),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.48231171272727e-06,13.938737899802229,2025.019592332504,10.0
S(28762),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.434097512708437e-06,13.938731179988451,2025.0179728389148,10.0
S(28806),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.384451352171746e-06,13.938724260596375,2025.0194228707699,10.0
S(23078),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.325562982700885e-06,13.938716053079164,2025.0201289643587,10.0
S(23694),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.321867851584656e-06,13.938715538073357,2025.0203361046263,10.0
S(14369),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.188539292274667e-06,13.938696955516985,2025.0168901886375,10.0
S(15522),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.180236802971895e-06,13.938695798364487,2025.0182267408377,10.0
S(12867),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.157489708603081e-06,13.938692628007246,2025.0198211119925,10.0
S(17261),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.129221674706686e-06,13.938688688173679,2025.0194221613629,10.0
S(15120),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.093935317191035e-06,13.938683770167131,2025.017125408951,10.0
S(14947),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.066589660583049e-06,13.938679958889127,2025.014761886837,10.0
S(26103),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,9.016941294941802e-06,13.938673039189716,2025.0189923332787,10.0
S(25254),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.893675709975179e-06,13.938655859151972,2025.0187608862839,10.0
S(1392),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.862955324335671e-06,13.938651577523933,2025.018491165952,10.0
S(18682),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.8188020386445e-06,13.938645423696691,2025.0185419582087,10.0
S(15097),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.813552018300537e-06,13.9386446919795,2025.0137932299806,10.0
S(1371),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.77385827795255e-06,13.938639159697658,2025.019503171819,10.0
S(26102),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.714828940047648e-06,13.938630932533089,2025.0186742910469,10.0
S(687),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.568966878807881e-06,13.938610603130375,2025.0186416852703,10.0
S(12882),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.43040710635807e-06,13.93859129147805,2025.0171775022102,10.0
S(17027),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.425836087954075e-06,13.938590654396185,2025.015861589456,10.0
S(16954),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.384927049234128e-06,13.93858495273315,2025.0175424864187,10.0
S(29141),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.254855623515994e-06,13.938566824137046,2025.017722653682,10.0
C3HF3(202),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.250813863203134e-06,13.938566260820085,2025.016813047803,10.0
S(23089),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.187572807916008e-06,13.93855744665093,2025.0168515169096,10.0
S(15996),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.14827861807597e-06,13.938551970056107,2025.017499627097,10.0
S(18852),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.08360324799617e-06,13.938542955980529,2025.017087533305,10.0
S(1448),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.076081076568163e-06,13.938541907584181,2025.0171232446226,10.0
S(723),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.065163407794769e-06,13.938540385943233,2025.0171345633553,10.0
S(15933),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,8.060877104771656e-06,13.938539788543336,2025.0170722466894,10.0
S(23294),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.993990188156273e-06,13.93853046623531,2025.0167200234744,10.0
S(3806),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.993471810802022e-06,13.9385303939869,2025.0145064219103,10.0
S(17159),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.951560868576086e-06,13.938524552684402,2025.0158965459955,10.0
S(16953),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.943355198229418e-06,13.938523409025965,2025.0159871151059,10.0
S(3167),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.940731804032496e-06,13.938523043392594,2025.0183196940907,10.0
S(24141),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.935894955860464e-06,13.938522369260928,2025.0168288120722,10.0
S(23171),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.92937091024999e-06,13.938521459977531,2025.0172377352214,10.0
S(15152),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.897163138048955e-06,13.938516971046235,2025.016033106599,10.0
S(23340),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.860451984304743e-06,13.938511854459906,2025.0177082843556,10.0
S(23628),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.794908496306632e-06,13.938502719391119,2025.016542473248,10.0
S(29071),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.757149599381542e-06,13.93849745677646,2025.016246339761,10.0
S(16442),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.937416310542963,2025.006606275213,0.18470149253731344,0.6944776119402986,0.01,7.684246923149345e-06,13.938487296026972,2025.0170315303453,10.0
