rxn_eqn,agent,phi,path,suppressant_frac,Tin(K),P(atm),Su0 (cm/s),T0,O2,N2,2-BTP(1),sensitivity,Su (cm/s),T
S(2448) <=> CF2(43) + CF3CCH(84),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443494814519323,8.225208167906832,1881.903886834957
C3H3(3807) + S(24998) <=> C#CC(2921) + S(25256),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443463664366522,8.225208165344934,1881.9038842658179
C2H(22) + S(24998) <=> C2H2(23) + S(25256),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443458713522077,8.22520816493776,1881.9038794854337
S(23342) <=> S(23841),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443358344616075,8.22520815668307,1881.9038928482723
H(6) + S(24998) <=> H2(8) + S(25254),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443235521387809,8.225208146581659,1881.90389254494
C2H3(29) + CH3CO(34) <=> C2H2(23) + CH3CHO(36),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443174735543533,8.225208141582419,1881.9038833882137
CO(13) + H2CC(24) <=> C3HO(6390) + H(6),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443110054450641,8.22520813626282,1881.903890803494
HCO(15) + S(14369) <=> CO(13) + S(18668),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443103206134192,8.22520813569959,1881.90388314069
O2(2) + S(24096) <=> HO2(11) + S(24320),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443047919332298,8.22520813115261,1881.9038832007839
S(18854) <=> S(12958),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010443029762017044,8.22520812965929,1881.9038826783435
C2H2(23) + O(7) <=> CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442923534427833,8.225208120922762,1881.9038917016428
S(1371) <=> OH(4) + S(130),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044290069176,8.225208119044101,1881.903896576965
CH2CHO(35) + S(127) <=> CF3CCH(84) + CH3CHO(36),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442889782208524,8.225208118146861,1881.9038780589017
S(740) <=> S(723),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442887827478227,8.225208117986098,1881.9038868158611
H2O2(12) + S(25256) <=> HO2(11) + S(24998),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044288666466619,8.225208117890464,1881.9038749969718
CH3(19) + S(24335) <=> CH4(5) + S(24320),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442855587193191,8.225208115334544,1881.90388675642
O2(157) + S(1795) <=> O2(2) + S(1795),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442768908418862,8.225208108205779,1881.903880170258
BR(90) + S(15522) <=> HBR(92) + S(14846),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044268080410527,8.225208100959772,1881.9038845957853
S(15869) <=> S(15933),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442642560943752,8.225208097814521,1881.9038843328037
S(25118) <=> S(25117),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442593943210259,8.225208093816029,1881.9038867606564
C3HO(6390) + CH2CHO(35) <=> C3H2O(249) + CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442564459487607,8.225208091391185,1881.9038851458217
CHO2(204) + S(14846) <=> CO2(14) + S(15526),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442551887372158,8.22520809035721,1881.9038797864494
C2H3(29) + S(127) <=> C2H4(30) + CF3CCH(84),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442402309661203,8.225208078055417,1881.9038791856897
CH2CHO(35) + CH3O(27) <=> CH2O(20) + CH3CHO(36),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442350218567527,8.225208073771263,1881.9038869496694
S(12849) <=> S(10552),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442305871209782,8.225208070123982,1881.9038822565556
S(130) + S(4206) <=> 2-BTP(1) + S(1709),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442258146498308,8.225208066198935,1881.9038794924872
CH2(T)(18) + HCCO(21) <=> C2H3(29) + CO(13),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442149049298842,8.2252080572264,1881.9044098030122
C2H3(29) + S(17405) <=> C2H4(30) + S(18769),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044208800040336,8.225208052205526,1881.9038883853625
C2H5(32) + S(813) <=> C2H4(30) + S(746),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044208402247472,8.225208051878367,1881.9038795952215
C2H(22) + CH3CO(34) <=> C2H2(23) + CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442079512396017,8.225208051507442,1881.903872077087
CF2CH(73) + S(15522) <=> CH2CF2(57) + S(14846),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010442049487926998,8.225208049038125,1881.9038881198965
BR(90) + CH2CF2(57) <=> CF2BR(96) + CH2(T)(18),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441815617715084,8.225208029803822,1881.9038935793749
S(28806) <=> S(28804),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441764693623604,8.225208025615647,1881.9038831386724
CH2(S)(25) + H2(8) <=> CH4(5),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441719959151417,8.225208021936528,1881.9039708593823
S(746) <=> H(6) + S(815),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441709247466113,8.225208021055561,1881.903882630059
S(13539) <=> S(13586),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441698681032418,8.22520802018654,1881.9038838979513
CH3CHO(36) + CO2(14) <=> CH2CHO(35) + CHO2(204),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441640145756551,8.225208015372395,1881.9038878643742
CH3(19) + S(746) <=> CH4(5) + S(813),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441633602976056,8.225208014834294,1881.9038720753163
C2H3F2(64) + CH2OH(33) <=> CH2CF2(57) + CH3OH(26),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441562728311298,8.225208009005314,1881.903884267485
CH3(19) + S(26102) <=> CBr(372) + S(25117),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441553780790498,8.225208008269439,1881.9038816964069
HCO(15) + S(25254) <=> CO(13) + S(24998),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441531903997277,8.225208006470215,1881.9038910820832
2-BTP(1) <=> CH(17) + S(150),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441527666646022,8.22520800612172,1881.9038826678845
CH2Br(362) + S(24998) <=> CBr(372) + S(25256),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441485200690808,8.225208002629172,1881.9038814864045
CF2(43) + HO2(11) <=> CHF2(82) + O2(2),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441390135531267,8.225207994810681,1881.9038817890603
C2H4(30) + HO2(11) <=> CH2(S)(25) + CH3O2(375),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441331286425527,8.225207989970725,1881.903874311136
HCCO(21) + S(127) <=> CF3CCH(84) + CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441310322460382,8.225207988246575,1881.903891201279
S(23671) <=> S(23089),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441207440582727,8.22520797978521,1881.9038609163767
2-BTP(1) + O2(2) <=> O(7) + S(161),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441204110141489,8.225207979511303,1881.9038828427579
CH2OH(33) + CH3O(27) <=> CH2O(20) + CH3OH(26),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441119612085205,8.225207972561888,1881.90387126421
CH3(19) + S(4206) <=> CH4(5) + S(1709),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044102060437578,8.225207964419148,1881.9038890575216
O2(157) + S(12600) <=> O2(2) + S(12600),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010441001547537283,8.225207962851847,1881.903881220188
S(670) <=> C2H(22) + CF3CCH(84),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440971128545451,8.225207960350083,1881.90388171759
S(22930) <=> S(22889),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440886972159831,8.225207953428768,1881.9038801659256
C2H5(32) + CH2CHO(35) <=> C2H6(31) + CH2CO(28),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440864891452787,8.225207951612774,1881.9038837844585
C3H3(3807) + S(24998) <=> C#CC(2921) + S(25254),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440804435248672,8.225207946640644,1881.9038825876003
S(24998) <=> H(6) + S(25256),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440628674234035,8.225207932185445,1881.9038942578518
S(22825) => S(22930),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440563188436422,8.225207926799664,1881.9038817462126
CH3O(27) + HCO(15) <=> CH3OH(26) + CO(13),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440562310425535,8.225207926727453,1881.9039953713645
CH2OH(33) + CHO2(204) <=> CH3OH(26) + CO2(14),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440507349268031,8.225207922207256,1881.903884869413
C3H2O(249) + S(811) <=> C3HO(6390) + S(2474),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440485946070657,8.225207920446982,1881.9038689252523
S(25256) + S(4206) <=> S(1709) + S(24998),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440478380502835,8.225207919824763,1881.9038989704422
S(13736) + S(140) <=> 2-BTP(1) + S(13509),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440457340596477,8.225207918094368,1881.903891158589
H(6) + S(24998) <=> H2(8) + S(25256),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440457165711379,8.225207918079985,1881.9038863859525
HO2(11) + S(13736) <=> O2(2) + S(13509),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440406918848782,8.225207913947507,1881.9038776727905
C2H6(31) + S(24520) <=> C2H5(32) + S(24320),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044032733044812,8.22520790740188,1881.9038335134865
C2H5(32) + S(127) <=> C2H6(31) + CF3CCH(84),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440320687751795,8.22520790685556,1881.9038898089414
CH2Br(362) + O2(2) <=> BrO2(145) + CH2(S)(25),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440299714434391,8.225207905130642,1881.9038744922948
S(164) <=> CF3CCH(84) + HBR(92),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440281371758644,8.225207903622076,1881.90380939092
C2H3F2(64) + C3HO(6390) <=> C3H2O(249) + CH2CF2(57),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044025455811697,8.225207901416828,1881.903869058208
HCO(15) + S(813) <=> CO(13) + S(746),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001044016428876603,8.225207893992762,1881.9038673559162
CF2(43) + H(6) <=> CHF2(82),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440111275708005,8.225207889632783,1881.903881759089
HCO(15) + S(15526) <=> CH2O(20) + S(14846),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440071450632257,8.22520788635743,1881.9038879700008
CH2Br(362) + S(746) <=> CBr(372) + S(813),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010440065904223812,8.225207885901273,1881.9038720407973
CH3O(27) + S(14369) <=> CH2O(20) + S(18668),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439994721388055,8.225207880046948,1881.9038800760188
S(18852) <=> S(12958),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439930979819297,8.22520787480462,1881.9038799038287
C2H5(32) + S(2474) <=> C2H6(31) + S(811),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439837892673508,8.225207867148807,1881.9038964177669
C2H(22) + S(12715) <=> C2H2(23) + S(12958),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.0001043968022845442,8.225207854181951,1881.9038742584312
S(22891) <=> S(23071),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439633336223664,8.22520785032537,1881.9038846471701
CH2OH(33) + CH3CO(34) <=> CH2O(20) + CH3CHO(36),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439543662242335,8.225207842950269,1881.9038821888673
S(2693) <=> CF3(45) + HCCO(21),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439473153395647,8.225207837151375,1881.9038794511637
C3H2O(249) + O2(157) <=> C3HO(6390) + HO2(11),2-BTP(1),0.6,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,8.224349258418501,1881.905641401696,0.1956521739130435,0.7356521739130435,0.01,0.00010439386308764499,8.22520783000897,1881.9038004722408
