grid,velocity,T,density,Y_N2,Y_Ne,Y_CH4(1),Y_O2(2),Y_H2O(3),Y_C(4),Y_CH(5),Y_H(6),Y_O(7),Y_OH(8),Y_H2(9),Y_Ar(10),Y_He(11),Y_HO2(12),Y_H2O2(13),Y_CO(14),Y_CO2(15),Y_HCO(16),Y_CH2(T)(17),Y_CH3(18),Y_CH2O(19),Y_HCCO(20),Y_C2H(21),Y_C2H2(22),Y_H2CC(23),Y_CH2(S)(24),Y_CH3OH(25),Y_CH3O(26),Y_CH2CO(27),Y_C2H3(28),Y_C2H4(29),Y_C2H6(30),Y_C2H5(31),Y_CH2OH(32),Y_CH3CO(33),Y_CH2CHO(34),Y_CH3CHO(35),Y_C2H2O(42),Y_C2H4(46),Y_C2H2O(50),Y_C2H3O(52),Y_C2H4O(55),Y_CHO2(56),Y_CHO2(57),Y_C2H5O(59),Y_O2(60),Y_CO3(61),Y_CO3(62),Y_CH2O2(64),Y_CHO3(70),Y_CH3O2(71),Y_CH2O2(76),Y_C2HO2(104),Y_C2HO3(138),Y_C3H5(211),Y_C3H7(214),Y_CH3O2(218),Y_CO2(359),Y_C2O3(419),Y_C2O3(431),Y_C1OO1(541),Y_CHO2(549),Y_CO3(581),Y_C3H5(708),Y_C2H2O(781),Y_CHO3(812),Y_CH2O3(884),Y_C#CC(903),Y_C3H5(905),Y_C2HO3(915),Y_C2HO2(927),Y_C2O2(928),Y_CH3O2(935),Y_S(956),Y_C3H3(1010),Y_C3H4(1012),Y_C3H4(1139),Y_S(1204),Y_C3H3(1412),Y_S(1422),Y_S(1428),Y_C2O3(1434)
0.028015625000000002,1.0416072766223536,833.2806879706324,0.39516686759992764,0.7231374522783276,0.0,0.03735267565361134,0.17457937397735562,0.037285432076429655,2.465671322246991e-16,9.568384971268188e-13,6.015579566304875e-07,9.033453347757834e-07,1.0267988338723625e-05,0.0011011616545865697,0.0,0.0,0.00037135340040404574,0.00019814347572722467,0.01274273754211538,0.011097728019605258,2.683988646454681e-07,9.506852491626818e-10,5.421193668422707e-05,0.0005978321760721459,4.692521066389112e-09,1.1942591531278053e-13,6.471938904563256e-05,2.4393054151337817e-12,6.183936765435127e-10,0.0002828151133316708,7.72912512798076e-06,1.2785200392040176e-05,5.905659751559754e-09,0.0002768902704191895,0.0006175257800269345,2.0248851646605e-06,1.4412421458865437e-08,8.477287280268901e-10,2.0516583530006305e-07,8.234713099273064e-06,1.3731687261015175e-14,8.285828651184232e-16,1.0699978039396419e-14,7.192333665361935e-12,1.7907277715674587e-05,2.095361423051457e-11,2.139778891138404e-10,3.251674833503706e-10,2.1397370794937012e-07,1.912373422902146e-26,2.9000622622514256e-19,6.908110847777225e-16,4.4407114957445814e-13,6.738176158656318e-16,8.733048170110477e-07,1.369064417674733e-16,7.882079432862041e-20,1.6660840637917763e-09,1.2764365422377302e-08,0.00017661345979201086,1.4942639355838573e-15,3.584624755339936e-19,2.4616719564540205e-20,3.100465977012053e-14,7.77593449938612e-19,4.76617991426454e-13,1.626106861436373e-09,1.7636599383908488e-16,1.5033368919036724e-18,3.2245417349891822e-09,4.365300139756097e-07,2.3161098378989244e-07,2.0752978873139627e-16,3.190739409351057e-15,3.4411300153157613e-07,2.637961672346254e-14,5.561165266284719e-17,3.552171363912251e-08,2.757713873767518e-14,2.2370850887337522e-07,1.6536919830445488e-18,3.73507343212097e-18,9.463522368636637e-11,8.839245635956736e-13,1.6921137234640043e-14
0.0280234375,1.0754053771078913,859.8401791215944,0.38274746763782597,0.723166494837308,0.0,0.03643653163946898,0.17192751819289084,0.03906653774736134,7.121998811294625e-16,2.011851672593919e-12,8.246357213024346e-07,1.2446070467575374e-06,1.2697962530120019e-05,0.0011190786156450585,0.0,0.0,0.00038605969159697306,0.00020060796934613924,0.013501606027995779,0.011944024016534691,3.872879384915114e-07,1.4651875572147866e-09,6.8403204763345e-05,0.000630184312266883,7.501260632999169e-09,2.828539408769837e-13,6.938774789807576e-05,5.103255095051444e-12,9.455046351841765e-10,0.00030191242656100244,7.35629654043737e-06,1.3780705006460704e-05,8.97763873854633e-09,0.00029607775424034266,0.0006630548761322862,2.5556317894849282e-06,2.013230632857277e-08,9.491532409260144e-10,2.880082846490626e-07,8.949528226706393e-06,2.001222612697753e-14,1.6141643430680412e-15,1.816053075889524e-14,1.0638873991826484e-11,1.941553132702698e-05,3.007236727038169e-11,3.0884961318928547e-10,2.852176113128388e-10,3.208569614461695e-07,3.932877980443281e-26,5.386946819387665e-19,9.75694156951812e-16,5.586694020114709e-13,8.836806156828002e-16,9.349054881703889e-07,2.1577562142519827e-16,1.7343952644046233e-19,2.0607408488140446e-09,1.2391824532335904e-08,0.00015230468566074286,1.942232781897257e-15,4.3726575600508e-19,3.113109792359185e-20,3.351297674870183e-14,1.41587148253713e-18,5.404056854808844e-13,2.28173105770894e-09,2.661796394889271e-16,2.0861873867798984e-18,3.6375401957525275e-09,4.778035506270446e-07,2.54412158378338e-07,2.474753138929409e-16,3.2789211204125816e-15,3.828339560661041e-07,4.2946461120590695e-14,6.235540411377203e-17,4.2562351347234013e-08,4.242587089872037e-14,2.416261234985621e-07,2.556717844036441e-18,8.748498536152525e-18,7.218333709403839e-11,8.017316304265501e-13,1.3005753647342568e-14
0.02803125,1.110134080206144,887.1127688943403,0.3707738480524031,0.7232029554577593,0.0,0.03548914577937958,0.1691724122504394,0.04089313109590179,1.9487599224812702e-15,4.0449416898337904e-12,1.1075611993636594e-06,1.7006356917204717e-06,1.5500669306575214e-05,0.0011369722427398599,0.0,0.0,0.0003982383799979569,0.00020194213050069292,0.014292687658752138,0.012840948831121066,5.513089111847734e-07,2.195497159816086e-09,8.476817388068505e-05,0.0006614372162994517,1.1846202847096704e-08,6.727403603617242e-13,7.433962960018379e-05,1.0345828406368128e-11,1.4027046010084415e-09,0.0003214260012492647,6.815203615231462e-06,1.4819726660858266e-05,1.3421628147060394e-08,0.0003161930607386906,0.0007094745962930425,3.159055141495547e-06,2.780346986993179e-08,1.0617250420391787e-09,3.932100226413793e-07,9.716358770864488e-06,2.930028165701323e-14,3.029977521875471e-15,3.136531176425381e-14,1.519627031428431e-11,2.1022599160598333e-05,4.221376166475017e-11,4.34143444953164e-10,2.4938846385467874e-10,4.736137620689537e-07,7.895656728358833e-26,9.867873093836202e-19,1.3449109195189572e-15,6.951250272370099e-13,1.1402836274070422e-15,9.98364597574852e-07,3.35141169621363e-16,3.7289250426516933e-19,2.399960066068693e-09,1.1666360045736198e-08,0.00012605152358226263,2.4973693329150895e-15,5.289251481697354e-19,3.9218137187132064e-20,3.5618366010699246e-14,2.5028447570454057e-18,6.136893493858555e-13,3.085431002574941e-09,4.001247503711486e-16,2.8520669690565827e-18,4.096557197798259e-09,5.221113427524053e-07,2.7878268646581705e-07,2.91839104342694e-16,3.282623655853799e-15,4.2563792092951206e-07,6.733159034650888e-14,6.928494908104121e-17,5.103923769196395e-08,6.411670429206278e-14,2.6029995047294217e-07,3.853616635854219e-18,2.043180235992244e-17,5.594907829322559e-11,7.344764689559838e-13,9.978448670372234e-15
0.028046875,1.1821866189515187,943.6563220920201,0.34817572638168026,0.7232959964885372,0.0,0.033533462394939685,0.16344539988333062,0.04461676723261901,1.1350935366953549e-14,1.3895683011649462e-11,1.8705604703463085e-06,3.0281842660522212e-06,2.2214752131101034e-05,0.001172099433967191,0.0,0.0,0.00041415833525409567,0.0002011084964142816,0.015944409638262425,0.014759017740336524,1.0537575457006125e-06,4.5320884323410345e-09,0.0001235012367435303,0.000718177694987006,2.7086637241846332e-08,3.480563140645697e-12,8.496557981130198e-05,3.685999954135852e-11,2.825817764001668e-09,0.0003604780592290377,5.463767638413513e-06,1.6985588100629123e-05,2.8169979148593842e-08,0.0003586019254624106,0.000801278293530018,4.544533973421069e-06,5.088669803370254e-08,1.3171553674685559e-09,6.702977783861591e-07,1.1381179508471877e-05,6.235490756850735e-14,9.38420565214246e-15,9.16995961555292e-14,2.7733759818306046e-11,2.447891345639012e-05,7.724506863268584e-11,7.927568819680886e-10,1.8953114240549494e-10,9.844159589148611e-07,2.8395186574663006e-25,3.163923114757217e-18,2.3768674337890097e-15,1.0382262106487788e-12,1.7965896994139544e-15,1.1281999440681917e-06,7.587174652778286e-16,1.5671307862626373e-18,2.7346385044068303e-09,9.450141724406433e-09,7.478983289876823e-05,3.899820902225211e-15,7.399869289482724e-19,6.03836416882919e-20,3.827038842886256e-14,7.153356426993783e-18,7.924369539757989e-13,5.027688968246297e-09,8.744302612442068e-16,5.086818030827811e-18,5.1453831980517296e-09,6.188995354920293e-07,3.3100638395037685e-07,3.9039068840114697e-16,3.0206811448302003e-15,5.230506315263384e-07,1.4570705991938772e-13,8.322197254097632e-17,7.29526006329534e-08,1.3675677914162676e-13,2.993180448822739e-07,8.043756206932392e-18,9.873520555006867e-17,3.5001115408994884e-11,6.301861445441569e-13,6.112540446960728e-15
0.028062499999999997,1.2573657455003315,1002.5800488391602,0.32735795948406404,0.7234155040387911,0.0,0.03146395665359136,0.15732776206256271,0.04849195043117153,5.765775119157824e-14,4.310714758187576e-11,3.0045980836307777e-06,5.2198729875371656e-06,3.1044734267676e-05,0.001207017042237442,0.0,0.0,0.00041933477565301783,0.0001955560708378602,0.017716620882591093,0.01688181948658046,1.91618988298956e-06,8.845924921812413e-09,0.00017192832887318808,0.0007653710275687726,5.895316362896585e-08,1.694652431311919e-11,9.68643989796558e-05,1.2131989574747545e-10,5.340371811869486e-09,0.0003985223030726273,4.197068383391459e-06,1.929329820776797e-05,5.69971482147156e-08,0.00040493453842956403,0.0008863753304688479,6.1101398035694635e-06,9.137407571255945e-08,1.6521131132651555e-09,1.0308223132872963e-06,1.324044800967318e-05,1.3816562640651285e-13,2.6644510342079014e-14,2.6781384927714946e-13,4.5215833073092295e-11,2.8299413936365603e-05,1.3313227806399164e-10,1.376423791484717e-09,1.4766765446920088e-10,1.920439927317601e-06,9.678339585560137e-25,9.721667178412268e-18,4.027073865498597e-15,1.5218988357949695e-12,2.7245174024174457e-15,1.263790551201565e-06,1.6263750516273768e-15,5.960039494061716e-18,2.531928717547053e-09,7.227246786656881e-09,3.74890117441583e-05,5.8691118070753314e-15,1.0045320323018608e-18,9.140491586404707e-20,4.0564225201113836e-14,1.914724645773932e-17,1.0418726716221355e-12,6.9869036155752905e-09,1.9159697230657776e-15,8.56760957997909e-18,6.401864955324136e-09,7.300751688104126e-07,3.867670705558545e-07,5.107708261314622e-16,2.522229975012976e-15,6.40554943313499e-07,2.749993822157234e-13,9.921019852944137e-17,1.0530395675813679e-07,2.808461315777974e-13,3.4187706814295597e-07,1.5654229647070967e-17,4.469895871333409e-16,2.3489959718030606e-11,5.661819399872812e-13,3.989647323019773e-15
0.028078124999999995,1.3352275416624564,1063.5291216374637,0.308268569909564,0.7235609873435739,0.0,0.029285405390075334,0.15082632830103537,0.05250363901449148,2.6603896219887127e-13,1.2553283415348003e-10,4.6334673800190155e-06,8.66529671948184e-06,4.287462596506528e-05,0.001241597311895927,0.0,0.0,0.00041471480590670704,0.00018522943706202324,0.019606368912072257,0.019219164452266683,3.3110708070342778e-06,1.6876811533852053e-08,0.00023302457183979313,0.0008014720129171127,1.2066043459774727e-07,7.510964370031871e-11,0.00011022793979100642,3.755469732000038e-10,9.797107625732473e-09,0.00043351368033709597,3.2145865415833273e-06,2.1753702955279896e-05,1.1270365849641649e-07,0.0004555613694455237,0.0009563870818118498,7.719071303604526e-06,1.626070468625469e-07,2.09311070285462e-09,1.4340963248355518e-06,1.527005007546308e-05,3.16962320984695e-13,7.09933704428983e-14,7.475567898343864e-13,6.789626489005869e-11,3.244114909898424e-05,2.1881147738878718e-10,2.3463125051956264e-09,1.1986895447694854e-10,3.5207907810998272e-06,3.43031334546554e-24,2.8883001853681523e-17,6.749112104605371e-15,2.2177891422731697e-12,4.015548044040128e-15,1.4057405960077519e-06,3.2959465675660703e-15,2.0459141567480542e-17,2.0738229632073193e-09,5.586959482798473e-09,1.705532574599215e-05,8.5355194622117e-15,1.3169088886728513e-18,1.3497781393025338e-19,4.3744160757495714e-14,4.949665537613841e-17,1.4090540970887622e-12,8.154003267537064e-09,4.225802197399057e-15,1.3667926892255276e-17,7.89211030598532e-09,8.581970992911423e-07,4.4261686311214153e-07,6.622054379296047e-16,2.0081347859458005e-15,7.824837896237374e-07,4.569489858358465e-13,1.244172974964982e-16,1.5433698865234732e-07,5.627007205960452e-13,3.899686699901335e-07,2.8737560009990265e-17,1.8780163907116456e-15,1.6967353602912763e-11,5.347304292809122e-13,2.7559693587126676e-15
0.028093749999999997,1.4152385672265744,1126.0761360883741,0.2908404945314437,0.7237325965970364,0.0,0.027005732804841146,0.14395715992608105,0.056633904606634373,1.1523139150568363e-12,3.5216524896320217e-10,6.912922593257421e-06,1.3847027846023484e-05,5.905611825173912e-05,0.0012756238499488535,0.0,0.0,0.00040206157194294266,0.00017030645505535508,0.021607472757526395,0.021779970649671885,5.432816901026003e-06,3.207210037411046e-08,0.00031036215285259,0.0008265595486883509,2.3190378912103403e-07,2.9837845934119637e-10,0.00012530469682307403,1.1067061031914555e-09,1.7801213330981046e-08,0.00046321996484783873,2.509649595439034e-06,2.4402738438761556e-05,2.1928090668252702e-07,0.0005104896139638465,0.0010023168275725017,9.180696102525533e-06,2.8725092204167793e-07,2.6588409348179686e-09,1.8112629195847365e-06,1.7419821489082255e-05,7.40003353834871e-13,1.80214482149857e-13,1.952517369617636e-12,9.675329012974722e-11,3.680660339678924e-05,3.462899935154545e-10,3.997466539575568e-09,1.0226896046364729e-10,6.076561064548113e-06,1.500637210481317e-23,8.297009677062435e-17,1.1375784596767721e-14,3.2407519049607986e-12,5.793253666122111e-15,1.5549758041777986e-06,6.307751271648143e-15,6.33886659764925e-17,1.6397055758302943e-09,4.499595437742019e-09,7.956707738825905e-06,1.213024685725489e-14,1.6700075651890578e-18,1.9467639231801277e-19,4.881846634975585e-14,1.255996372071507e-16,1.9661588540842272e-12,7.999716645193436e-09,9.377928529187072e-15,2.0727177935819978e-17,9.641951099071068e-09,1.0049269104665871e-06,4.929733502162749e-07,8.590884367742201e-16,1.6319548807415611e-15,9.542675308738395e-07,6.817607972490971e-13,1.7266385266303312e-16,2.3006780352312452e-07,1.1099864898372895e-12,4.4676516891497967e-07,5.0251189474000964e-17,7.339818172710982e-15,1.3177276345623805e-11,5.308060130651501e-13,1.994704271062636e-15
0.028109375,1.4967755247919938,1189.725654079052,0.2749969370519671,0.7239297654300778,0.0,0.02463731063848559,0.13674358343130044,0.06086076700937566,4.7485604504719445e-12,9.601376593542675e-10,1.0030140678462014e-05,2.134184238015463e-05,8.153643598974008e-05,0.001308740546245876,0.0,0.0,0.00038351075670916093,0.00015131719280478905,0.023709268798407554,0.02457148969101408,8.462028191441421e-06,6.093376428966315e-08,0.00040584380230941836,0.0008418300903819649,4.1924481447334534e-07,1.054730908229753e-09,0.00014240829916491372,3.097786787752141e-09,3.2184495887719084e-08,0.00048529702194079373,2.0079296194021063e-06,2.7286785856730367e-05,4.1781022616687786e-07,0.0005686137468445214,0.0010154306522133598,1.0294026804500639e-05,5.011426498224791e-07,3.3615725371244784e-09,2.0936907636423873e-06,1.9613550447367154e-05,1.7171870245481921e-12,4.3640676542143497e-13,4.736072683760239e-12,1.336442403660345e-10,4.122140601445254e-05,5.312257026627705e-10,6.825952001720065e-09,9.175848624233598e-11,9.893716720683164e-06,8.413586023520548e-23,2.2854228835558547e-16,1.9307740415719434e-14,4.769135243996883e-12,8.215664182139424e-15,1.7122937267623366e-06,1.139053111274723e-14,1.77484782101625e-16,1.31061403126066e-09,3.7602682666220345e-09,4.131707484277299e-06,1.7148734666986186e-14,2.060042765020543e-18,2.7645716541109177e-19,5.652121715039492e-14,3.132043454498298e-16,2.811722186974434e-12,6.84708389097973e-09,2.0750719222517006e-14,2.999026332659153e-17,1.1675921103511611e-08,1.1704194930220078e-06,5.297942069619617e-07,1.1221806733776327e-15,1.418763828227713e-15,1.1626564892145464e-06,9.366362287415988e-13,2.632601470136172e-16,3.478290836345916e-07,2.1621630903429486e-12,5.156381560903432e-07,8.429303606486202e-17,2.6681833936505303e-14,1.093721570944301e-11,5.510569867241266e-13,1.5089633876410153e-15
0.028124999999999997,1.5791209049412813,1253.914668964928,0.2606568524830301,0.7241504187100702,0.0,0.02219858036019787,0.12921775527036344,0.06515680244207334,1.8633047278286576e-11,2.5392947974645224e-09,1.4197898211772943e-05,3.1824767413232596e-05,0.00011299293796648967,0.0013403961352377162,0.0,0.0,0.0003610734741244234,0.00012924656004133255,0.025895045004720226,0.027598048804637766,1.252035348286428e-05,1.1510942472683024e-07,0.0005182304617154459,0.0008489535748702464,7.1522885143997e-07,3.310139403027713e-09,0.00016190138577227046,8.119850647316675e-09,5.761688280995349e-08,0.0004974528822167529,1.6426905211788237e-06,3.0425333821349846e-05,7.674405732742387e-07,0.0006267524048195522,0.0009889229458918505,1.091032222338844e-05,8.560124672696746e-07,4.215267348582288e-09,2.246713970862281e-06,2.1755176231504658e-05,3.876998766842002e-12,9.96634417596959e-13,1.0666405492156138e-11,1.808133194408619e-10,4.541771327831676e-05,7.932434234248812e-10,1.1607789098367039e-08,8.592917483352212e-11,1.5230898286405539e-05,5.068735778781476e-22,5.971006113337531e-16,3.273754261030373e-14,7.072029733574392e-12,1.1476109956007698e-14,1.8783480841953133e-06,1.940951240836126e-14,4.502549289210028e-16,1.070637581890194e-09,3.2117546774506173e-09,2.369979250202182e-06,2.4631278048464782e-14,2.4897622181428557e-18,3.9141532412788387e-19,6.747164610411051e-14,7.614446101109418e-16,4.069651449292818e-12,5.447888858622067e-09,4.509963333516019e-14,4.1531432752057176e-17,1.4016002797938236e-08,1.3532576450782934e-06,5.430789141447699e-07,1.4802562015293568e-15,1.343363398553578e-15,1.4158644128762958e-06,1.2141403304282014e-12,4.209996480819514e-16,5.297081493960304e-07,4.14842994396621e-12,5.984734034886305e-07,1.3629850985477577e-16,8.994445053297917e-14,9.603107787145523e-12,5.928638742472842e-13,1.1939283202414224e-15
0.028140624999999996,1.6614596939060522,1318.0123299908792,0.24773919360298555,0.7243907829802653,0.0,0.019715696832070653,0.12142511922969218,0.06948778796978955,6.919269773823715e-11,6.466457774891388e-09,1.9641154733635068e-05,4.60794498038002e-05,0.00015694234523932734,0.0013697936576607499,0.0,0.0,0.00033626816618600194,0.00010554910785819728,0.028140267030009315,0.030859213432731205,1.7626479000808975e-05,2.1409240719368486e-07,0.0006423996742686325,0.0008493565272872136,1.1558828904001746e-06,9.227708921913925e-09,0.0001841068702021886,1.954303990553977e-08,1.0116809633198226e-07,0.0004977374254626672,1.3688861018490576e-06,3.3763619424612394e-05,1.3300811345332474e-06,0.0006789411433503199,0.0009202261980929763,1.0966354193127491e-05,1.4171051009896456e-06,5.236164385704962e-09,2.2767578566986416e-06,2.3734131126728765e-05,8.389107864924135e-12,2.107124799115572e-12,2.2372447654372744e-11,2.4003884674752426e-10,4.903583816220023e-05,1.155709144980408e-09,1.9446087258148546e-08,8.285248248109044e-11,2.2220892816456123e-05,2.8166385996851316e-21,1.4677808639115705e-15,5.478074162646383e-14,1.0542364740567407e-11,1.5800075861781524e-14,2.0536134207723743e-06,3.123784971163932e-14,1.0386420716882143e-15,8.916666838357268e-10,2.756370492715643e-09,1.4457189541661135e-06,3.6580871442559255e-14,2.9706114162760073e-18,5.607513445909379e-19,8.219562814208311e-14,1.7828837450993992e-15,5.890921362238671e-12,4.25685073562038e-09,9.47990409210931e-14,5.5142444903867905e-17,1.6680156376055796e-08,1.5491458789555416e-06,5.233493191918634e-07,1.9720807443057564e-15,1.3904549051039303e-15,1.7234995679887917e-06,1.5138750961921375e-12,6.780810486581384e-16,8.04649879478496e-07,7.785277725726431e-12,6.934190074573435e-07,2.1312376731314004e-16,2.795954476152432e-13,8.801782812234182e-12,6.53026739606462e-13,9.892423334688492e-16
0.028156249999999997,1.7428827747657276,1381.3245449615854,0.23616544424651587,0.7246453717587845,0.0,0.017223654743494337,0.11342883947037928,0.07381171502395714,2.4076458181429084e-10,1.5695237644975374e-08,2.657442916366906e-05,6.502204294791095e-05,0.00021780837407656183,0.00139585878962787,0.0,0.0,0.0003099786096716529,8.200975865109326e-05,0.030410814331195905,0.034347362460730696,2.3660578049628194e-05,3.8747296631693196e-07,0.000768967762937169,0.0008435542217126474,1.7760395392415966e-06,2.289253210075716e-08,0.00020907111816612442,4.2431756919087917e-08,1.722823554221579e-07,0.00048491946535847896,1.1572941281536433e-06,3.713733737345233e-05,2.132208074111928e-06,0.0007166238953787129,0.0008130211901393776,1.0473679869070185e-05,2.2499047168876503e-06,6.427491423232198e-09,2.20945418970719e-06,2.541871459952689e-05,1.7228037840272286e-11,4.0517868538822355e-12,4.3864146008705746e-11,3.1158867412948246e-10,5.1655793939106684e-05,1.644604735382908e-09,3.168916584578353e-08,8.090102170620413e-11,3.0794984085561246e-05,1.358675312106119e-20,3.383188603942964e-15,8.923179339235394e-14,1.573398990285545e-11,2.14313018358994e-14,2.2379383547094212e-06,4.7542695015075895e-14,2.187251841000649e-15,7.52469985585492e-10,2.3359129678283703e-09,9.13950938780469e-07,5.653825506691923e-14,3.524461039307605e-18,8.242573017094513e-19,1.0095398673821113e-13,3.965478095408621e-15,8.461265320597658e-12,3.3506622685676314e-09,1.903217235913948e-13,7.01768924137714e-17,1.96807518986052e-08,1.747496684356978e-06,4.6676327843978275e-07,2.6487512970794654e-15,1.5616687568220395e-15,2.0960871495362748e-06,1.8394894193802217e-12,1.0748804280341716e-15,1.2047363713975903e-06,1.4143743689223082e-11,7.921874640166949e-07,3.2292155110536057e-16,7.953656456550105e-13,8.293314568225023e-12,7.260130562487707e-13,8.589953136516862e-16
0.028171875,1.8223987698599287,1443.1042994713575,0.22586093207458882,0.7249072029746517,0.0,0.014766265377857923,0.10531263858430177,0.07807864223746648,7.761191690260665e-10,3.590808922185753e-08,3.5169679795446715e-05,8.974339644132338e-05,0.00030093215766871864,0.001417248537792953,0.0,0.0,0.00028252323811684554,6.0428352031698474e-05,0.03266164867739106,0.03804494885786823,3.0340000851619818e-05,6.743405166752792e-07,0.0008846950372946385,0.0008308016384766124,2.601331028556581e-06,5.065659848992242e-08,0.00023613525947067333,8.218211469755754e-08,2.8134062494845767e-07,0.0004588638472855858,9.88363653990755e-07,4.026837871720225e-05,3.1201260641125653e-06,0.0007302034571599273,0.0006777768250444742,9.497798713764651e-06,3.392333512372158e-06,7.754595774591092e-09,2.0697038008703993e-06,2.6636956089969955e-05,3.334293262003412e-11,7.0054238071831e-12,8.060020762691555e-11,3.931547448524222e-10,5.2862527153855205e-05,2.286161978190729e-09,4.96009866170483e-08,7.868252656114633e-11,4.06354871073135e-05,5.598742130730525e-20,7.314759016989072e-15,1.3960559888676631e-13,2.339856785313797e-11,2.8595267659906444e-14,2.4295222056383683e-06,6.849192654989926e-14,4.220103392081677e-15,6.379894265230673e-10,1.921702943099573e-09,5.900173024859003e-07,9.042152033819927e-14,4.185456410452448e-18,1.2537975990309864e-18,1.2344371373625078e-13,8.265364330252215e-15,1.2014149911551904e-11,2.6611341860437053e-09,3.616312048168983e-13,8.538836645737975e-17,2.302312086352208e-08,1.9277797009731367e-06,3.8062503905439496e-07,3.5760888550252786e-15,1.864943328103479e-15,2.5439302956172153e-06,2.1945547609286857e-12,1.6573474335769958e-15,1.7545332520260946e-06,2.456288834660547e-11,8.786930865935233e-07,4.747158163879876e-16,2.0520359141082082e-12,7.902710274179554e-12,8.02295662954553e-13,7.81663450315241e-16
0.028187499999999997,1.898956965171568,1502.5684156119785,0.2167551410176162,0.7251684312572949,0.0,0.012394411786878909,0.09718102107707668,0.08223184270389639,2.291440315267557e-09,7.660572149166112e-08,4.551699124175577e-05,0.00012156456742229215,0.00041246700496513927,0.001432424072776318,0.0,0.0,0.00025389091451086336,4.2211100658711685e-05,0.03483653285024908,0.041922113381689524,3.720881470596084e-05,1.1162636303257733e-06,0.0009742075191050262,0.0008092663291009032,3.6356761343731847e-06,1.0018414141298705e-07,0.0002634269835350434,1.4139392941966648e-07,4.3606155400401306e-07,0.0004207814426933175,8.487595747852057e-07,4.28008860937949e-05,4.145206077583914e-06,0.0007118502028771561,0.0005300723304101018,8.151233348304291e-06,4.817622915237848e-06,9.121309857113055e-09,1.87849359903414e-06,2.7165883111084624e-05,6.04393338339838e-11,1.0848132052777483e-11,1.3887547018347217e-10,4.790659072155918e-10,5.233380006534107e-05,3.10309611206719e-09,7.372222284053597e-08,7.509604175363229e-11,5.117951718253585e-05,1.9699207422158988e-19,1.4871853793331404e-14,2.073038419870373e-13,3.4511681336981284e-11,3.742578872842766e-14,2.623370257075902e-06,9.341720589990878e-14,7.480398541313691e-15,5.376771100754491e-10,1.510324138053082e-09,3.850768405360734e-07,1.4805671587533985e-13,5.001982735967457e-18,1.9723900438537945e-18,1.4844832710289598e-13,1.5948975754131868e-14,1.684598204375289e-11,2.1125850587186124e-09,6.459396026042742e-13,9.888680501616823e-17,2.670443971862688e-08,2.059393228707146e-06,2.833786931562701e-07,4.835713158747038e-15,2.3018298907769674e-15,3.075034698559749e-06,2.5784863947735657e-12,2.46940981520426e-15,2.452624862841774e-06,4.0232849009016646e-11,9.322272143953214e-07,6.776165709280693e-16,4.757220287478024e-12,7.493599955108059e-12,8.679394840202638e-13,7.445320472833314e-16
0.028203124999999996,1.9714854793620764,1558.9233090204827,0.20878098727124977,0.7254213522882592,0.0,0.010162283617974626,0.08915595384852426,0.08621049124834347,6.131019495747332e-09,1.5091751337758273e-07,5.7584641694660824e-05,0.0001620845559147798,0.000559034853080246,0.0014398036666843838,0.0,0.0,0.00022407777349550036,2.8054015748687147e-05,0.03686949582450349,0.04593566153171488,4.365027382986786e-05,1.7407989497834875e-06,0.0010230624363354419,0.0007766760001047558,4.845148876793721e-06,1.7737568141519458e-07,0.0002876057617327161,2.1621821413174427e-07,6.358610851177939e-07,0.0003732240722510784,7.295775798483158e-07,4.436834772972351e-05,5.0003794833163005e-06,0.0006586707533979111,0.0003869426784229689,6.589609370346368e-06,6.405331502825005e-06,1.035801949201668e-08,1.6549740659125862e-06,2.6762380000079897e-05,1.0199329021247213e-10,1.506682190728362e-11,2.2401219011553102e-10,5.601706233569122e-10,4.992514013420577e-05,4.1097692493721485e-09,1.0304120090184547e-07,6.946657795666733e-11,6.168513005094323e-05,5.949669518372394e-19,2.85258371171882e-14,2.892821487916327e-13,5.0267196457260345e-11,4.784958016888076e-14,2.809642564680131e-06,1.2052588683339895e-13,1.2201128870807544e-14,4.4536060361915386e-10,1.1178887005511564e-09,2.520904604375006e-07,2.4631717537267656e-13,6.037507314799822e-18,3.1760721478222644e-18,1.7356928882362076e-13,2.8200467212521918e-14,2.3329482186123897e-11,1.6570365664822626e-09,1.0786106634411736e-12,1.0840797014055862e-16,3.071303752703911e-08,2.108476075377578e-06,1.9561252337390788e-07,6.521904223069257e-15,2.8547358841064883e-15,3.69189493273206e-06,2.9825802443496e-12,3.5386144656721313e-15,3.251045625993452e-06,6.137419809410722e-11,9.355038282594148e-07,9.397036529193245e-16,9.827936473671367e-12,6.968306229626927e-12,9.066566557462425e-13,7.404052914460111e-16
