Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46)
3.7683100000000004e-10,0.5297641357666061,2.8260979763255714e-15,4.093934005349498e-17,9.700930852513975e-17,3.343419592848023e-13,0.0,0.0,7.098543385381798e-13,1.0584927816633465e-19,8.073003173263129e-17,4.87620034301446e-16,1.8491221566644485e-25,6.831777480377498e-37,2.1006091214078676e-22,1.5549365809290299e-13,3.4315057636504176e-18,4.0837191761982753e-17,6.65032618606463e-34,8.418355522869882e-49,8.264422709256611e-30,4.432532169159178e-29,6.433929788497555e-12,2.9632209268874867e-32,4.2840004138415416e-26,1.5964243588845823e-34,3.106814410608358e-42,6.904630155837202e-32,1.1947131291288274e-38,2.4475913746850137e-37,1.2096767516943355e-30,7.06620547807886e-42,9.28262067575645e-46,1.356404458095236e-45,3.76,0.0,0.5006124703758953,0.9999999999992878,1.3330583916889452e-17,2.351483246450372e-23,7.098610085016143e-13,6.591881546401189e-12,1.3458741610822907e-21,1.5639526729998147e-20,1.845463827966167e-15,3.342947355679558e-13,2.951250202743701e-17
5.07903e-10,0.529764135766849,6.926374895862649e-15,9.753611283607115e-17,2.143411581061802e-16,4.506843613145185e-13,0.0,0.0,9.567616914660536e-13,1.9213107297543014e-19,1.9222965042095625e-16,1.3922046631727407e-15,4.668976106297427e-25,1.6566851259403748e-36,3.788051873865988e-22,2.7929544752363e-13,8.17092620433876e-18,9.723914339008758e-17,2.7525375345803498e-33,4.4968492684882026e-48,3.427462348611558e-29,1.8367893987081831e-28,8.599570691906738e-12,1.2274942403266167e-31,1.3275653896614346e-25,8.909798979440756e-34,1.7403267438953677e-41,2.9642350087243863e-31,9.154273594770383e-38,1.3665672112214218e-36,4.1153822261845285e-30,5.406292768152466e-41,6.779830594094465e-45,1.1082731535704453e-44,3.76,0.0,0.5006124703732393,0.9999999999990375,3.1769586461381723e-17,7.290204338164732e-23,9.567607470317279e-13,8.884719223472844e-12,3.8189448832558695e-21,3.6515812483842355e-20,4.163198872222975e-15,4.505716359797078e-13,5.3568893221485013e-17
6.389750000000001e-10,0.5297641357670917,1.3909751982191252e-14,1.9068322672948633e-16,3.98966477010598e-16,5.67069328865998e-13,0.0,0.0,1.2036697027843223e-12,3.039779409382749e-19,3.755681635662625e-16,3.1289042556859797e-15,9.629236627360324e-25,3.325808755401878e-36,5.954119893467271e-22,4.372597248398006e-13,1.5963975309414593e-17,1.89980716234534e-16,8.116926161902563e-33,1.6032748982670696e-47,1.0145717648268435e-28,5.433359716576963e-28,1.0728861728662584e-11,3.622286540750778e-31,3.179951375148906e-25,3.216328695773576e-33,6.300711477376548e-41,9.013483377565005e-31,4.006898223906131e-37,4.934674003125303e-36,1.0666102882153035e-29,2.3639287294432643e-40,2.900371410750486e-44,5.060740346232003e-44,3.76,0.0,0.5006124703705833,0.999999999998785,6.212238409324215e-17,1.7469500813950852e-22,1.2036574231317214e-12,1.1177556900669506e-11,8.6004924703171e-21,6.999924594661022e-20,7.724950685195732e-15,5.668485355421377e-13,8.475284426622628e-17
7.700470000000001e-10,0.5297641357673346,2.466090467173998e-14,3.296944416013992e-16,6.661529029711652e-16,6.835079257053248e-13,0.0,0.0,1.4505787323927625e-12,4.413896534776268e-19,6.489059055555642e-16,6.0644901894487574e-15,1.7519592333153938e-24,5.974134644229665e-36,8.588565746640905e-22,6.281907527310317e-13,2.7582616526997552e-17,3.282482947299036e-16,1.9668756998830807e-32,4.633450944308769e-47,2.463940514692805e-28,1.318601541513993e-27,1.2822445683129765e-11,8.783522544229869e-31,6.513507355340386e-25,9.218972677194e-33,1.8114610027970961e-40,2.2500220914303336e-30,1.356318225785713e-36,1.4148817090859275e-35,2.348540452779001e-29,7.99356102314524e-40,9.637035982308027e-44,1.7871307719090385e-43,3.76,0.0,0.5006124703679271,0.9999999999985298,1.0742656692989665e-16,3.5797226583880434e-22,1.450552392153163e-12,1.3470394578071602e-11,1.6784750209203073e-20,1.1867406704822995e-19,1.2688778526490703e-14,6.831254342552552e-13,1.2306419181416936e-16
9.011190000000002e-10,0.5297641357675777,4.0080825427825403e-14,5.234825791977815e-16,1.0304722274394212e-15,8.000108724705765e-13,0.0,0.0,1.6974892153393558e-12,6.043663974452188e-19,1.0295310565969653e-15,1.0607253036125968e-14,2.923108486609946e-24,9.999342270861829e-36,1.1681452324501187e-21,8.50938256424401e-13,4.376175853167591e-17,5.207870853405439e-16,4.186923745428001e-32,1.1794312690749129e-46,5.24333760585728e-28,2.8039217754613837e-27,1.4880946432829104e-11,1.871139357850655e-30,1.199132692215875e-24,2.2755196113778437e-32,4.485635512797658e-40,4.9344097015667094e-30,3.889388128685723e-36,3.4935357103799627e-35,4.635683206572842e-29,2.2894611694944088e-39,2.7313876206199412e-43,5.353832577585922e-43,3.76,0.0,0.500612470365271,0.9999999999982713,1.7058839892635374e-16,6.5929896808328085e-22,1.6974471497094037e-12,1.5763232255783937e-11,2.966393833112082e-20,1.8470423671800326e-19,1.9146017394091233e-14,7.994023321190573e-13,1.685029233098922e-16
9.999999999999999e-10,0.529764135767821,5.534040928182151e-14,7.110083655750158e-16,1.37787868661991e-15,8.879497311464882e-13,0.0,0.0,1.883760279075126e-12,7.442345908519923e-19,1.3974734839004346e-15,1.5355976751858033e-14,4.11862985744407e-24,1.4291179876682126e-35,1.431236421906973e-21,1.0393747522341417e-12,5.940187685526991e-17,7.06910335908408e-16,6.944731404178729e-32,2.2567646224267487e-46,8.684420294028064e-28,4.641212866891183e-27,1.6411028379546486e-11,3.1054622653040736e-30,1.801796333519793e-24,4.1810656874995215e-32,8.263219766154884e-40,8.37263125682079e-30,7.942094327863225e-36,6.420793294703565e-35,7.336275498684855e-29,4.669900836645744e-39,5.55418244746436e-43,1.1319580192496078e-42,3.76,0.0,0.5006124703632673,0.9999999999980737,2.317117079396205e-16,9.909776649237666e-22,1.88370592968231e-12,1.7492953954140446e-11,4.3359313546434317e-20,2.470636092448002e-19,2.5030767060227772e-14,8.871218745385038e-13,2.0749867789432532e-16
1.0321910000000002e-09,0.529764135767821,6.105358117286067e-14,7.804123557070832e-16,1.5055591729958181e-15,9.165883727345416e-13,0.0,0.0,1.944401645628666e-12,7.929085173456714e-19,1.5335717191280475e-15,1.718196249824388e-14,4.5736997393364765e-24,1.5967678048956713e-35,1.5223320477821763e-21,1.104416548137737e-12,6.518701674955107e-17,7.75755470729299e-16,8.094482220508323e-32,2.7427021674689943e-46,1.0116665326076194e-27,5.405617075652621e-27,1.6904958590793994e-11,3.6202607081425634e-30,2.0395462396510885e-24,5.017514743756373e-32,9.923709777231158e-40,9.825479290251233e-30,9.80682114446989e-36,7.705913782204955e-35,8.438179784301731e-29,5.7645878911947976e-39,6.852614220404318e-43,1.4106944813081988e-42,3.76,0.0,0.5006124703626149,0.9999999999980089,2.5433401974715154e-16,1.1218566129810721e-21,1.9443433109782814e-12,1.805606993393462e-11,4.8673834939786214e-20,2.698359306148374e-19,2.7137997137458955e-14,9.156792291335378e-13,2.2106910907940248e-16
1.2943350000000004e-09,0.5297641357683083,1.230784777701474e-13,1.515723544520401e-15,2.840072176204061e-15,1.1500066917430007e-12,0.0,0.0,2.4382345255471905e-12,1.2466897231710007e-18,2.973245893501423e-15,3.810244262476851e-14,9.73797952446889e-24,3.745230972417047e-35,2.361729128899987e-21,1.699385465385982e-12,1.2638384133691134e-16,1.5040129917923253e-15,2.447839460166287e-31,1.2738663229647216e-45,3.0403458997096674e-27,1.6215218089476598e-26,2.0851829265267362e-11,1.0967312144898684e-29,4.958310236263176e-24,1.9167653696241751e-31,3.8195353257350314e-39,3.1560218750177106e-29,4.811553639654231e-35,2.946071123985262e-34,2.338830423335958e-28,2.8161570195562494e-38,3.3902030012343226e-42,7.643572914252475e-42,3.76,0.0,0.5006124703573028,0.9999999999974711,4.940037487208499e-16,2.729865249471447e-21,2.4381469036262854e-12,2.2641745292165305e-11,1.1121510530468024e-19,5.032514399830593e-19,4.7823856587687476e-14,1.148233020614537e-12,3.4758415568251926e-16
1.5564790000000005e-09,0.5297641357687971,2.1746284421855883e-13,2.5971668630953653e-15,4.769347537441366e-15,1.3838402448447354e-12,0.0,0.0,2.932082164378293e-12,1.802735879997427e-18,5.0850113127820315e-15,7.222423806365037e-14,1.816650991657091e-23,8.096072474409609e-35,3.369897205935923e-21,2.4050202042593803e-12,2.1615070386585341e-16,2.572247107984594e-15,6.005528080092744e-31,4.6675036260372064e-45,7.406460855117349e-27,3.94278914107943e-26,2.4667570021526258e-11,2.695413740602403e-29,1.0222157232026726e-23,5.641467005388561e-31,1.132018316538533e-38,8.177196507902282e-29,1.7092352001339839e-34,8.677260530820725e-34,5.422309779509645e-28,9.966785585498002e-38,1.2129380344385836e-41,2.942405235741468e-41,3.76,0.0,0.5006124703519905,0.9999999999969129,8.464538389860506e-16,5.633262121703201e-21,2.9319784540242592e-12,2.722742065418685e-11,2.17558708246594e-19,8.283566144148796e-19,7.473172626597073e-14,1.3807868086982456e-12,5.026105631830948e-16
1.8186230000000006e-09,0.5297641357692874,3.506660625490558e-13,4.083202532611492e-15,7.38754069282854e-15,1.6181643364822822e-12,0.0,0.0,3.4259499680974382e-12,2.461050278213333e-18,7.978851349783249e-15,1.2288386879271154e-13,3.0893017376248366e-23,1.643083976993167e-34,4.539905137428325e-21,3.2135810741987047e-12,3.3916367439887877e-16,4.036092791994186e-15,1.2736544799307672e-30,1.451736247793233e-44,1.5593535756960924e-26,8.285901567846597e-26,2.8356571733611177e-11,5.726303820050202e-29,1.8788303635889312e-23,1.3890264654135876e-30,2.80603961576194e-38,1.8232931188451613e-28,4.912738107512553e-34,2.138011521340809e-33,1.1067754993620315e-27,2.854844270109385e-37,3.5024016940899104e-41,9.090663193412858e-41,3.76,0.0,0.5006124703466782,0.9999999999963307,1.33066726118057e-15,1.0363698351214714e-20,3.4258551643521335e-12,3.1813096021731025e-11,3.8182793521173652e-19,1.2519040256775194e-18,1.0770358862681593e-13,1.6133405933846675e-12,6.861503715602313e-16
2.0807670000000007e-09,0.5297641357697798,5.288231680894472e-13,6.029187248873109e-15,1.0783273629705345e-14,1.8530521614961833e-12,0.0,0.0,3.9198439146520415e-12,3.221637381957384e-18,1.175761633194408e-14,1.9330046386020639e-13,4.9058831682631256e-23,3.155674165960088e-34,5.8650555071236194e-21,4.1176722996298996e-12,4.997958519237765e-16,5.947576775882039e-15,2.4303257216822955e-30,4.010912239451309e-44,2.9533745390875967e-26,1.5664533764041838e-25,3.192309855035721e-11,1.094554061104892e-28,3.1751209120360055e-23,3.0114579153386748e-30,6.124438197154942e-38,3.646084480431032e-28,1.218254797294354e-33,4.6385946521843215e-33,2.0562703839280142e-27,7.055857721344304e-37,8.711950174540236e-41,2.4113485494273144e-40,3.76,0.0,0.5006124703413658,0.9999999999957218,1.964582824666126e-15,1.7530623212584507e-20,3.9197961168491106e-12,3.639877139683331e-11,6.187929675121714e-19,1.7783376944512e-18,1.4649267341871902e-13,1.8458943746738077e-12,8.982066591744735e-16
2.342911000000001e-09,0.5297641357702745,7.576976524447482e-13,8.487175537534083e-15,1.5039325557892772e-14,2.0885745140262444e-12,0.0,0.0,4.413770505330223e-12,4.084503061320651e-18,1.6516674234669687e-14,2.8653838566151827e-13,7.390517336838763e-23,5.762677654266491e-34,7.33891892914255e-21,5.110270508969262e-12,7.021025081621427e-16,8.354940854602668e-15,4.28085303530391e-30,1.0078644451074046e-43,5.1628725890699746e-26,2.733317959640955e-25,3.537127004221346e-11,1.9313448532882622e-28,5.03339960607263e-23,5.933410122266547e-30,1.2148046484792986e-37,6.713239500592074e-28,2.705195364291124e-33,9.145919506522095e-33,3.5545643350001e-27,1.56160786374461e-36,1.9393349088939365e-40,5.705945772453528e-40,3.76,0.0,0.5006124703360533,0.9999999999950828,2.765031229513009e-15,2.781693908512038e-20,4.413822162862509e-12,4.0984446781819596e-11,9.435634114311937e-19,2.4100794076077726e-18,1.9079073845434879e-13,2.0784481525656667e-12,1.1387836944200694e-15
2.605055000000001e-09,0.5297641357707717,1.0426627870973948e-12,1.1505966327245651e-14,2.0232736968104226e-14,2.324799746939287e-12,0.0,0.0,4.907736710240578e-12,5.049654644101382e-18,2.234406758567807e-14,4.05483849606282e-13,1.06764231303443e-22,1.004652522000566e-33,8.955343901701682e-21,6.1847227637596106e-12,9.498277431286203e-16,1.1302721255729595e-14,7.081472568132808e-30,2.3373564201707736e-43,8.475297515678118e-26,4.478649715248615e-25,3.870505839462061e-11,3.200504142382639e-28,7.587743332624966e-23,1.0846136631358927e-29,2.235629702925412e-37,1.1582068589983695e-27,5.508690149298881e-33,1.6730731212452687e-32,5.8036163574422575e-27,3.169391758631037e-36,3.958470035317002e-40,1.2340769641138163e-39,3.76,0.0,0.5006124703307406,0.9999999999944114,3.747752137544322e-15,4.1973268475608165e-20,4.907955787521671e-12,4.5570122179286516e-11,1.3713125071718286e-18,3.1478865987960335e-18,2.402559844040397e-13,2.3110019270602432e-12,1.4078870206434244e-15
3.1293430000000012e-09,0.5297641357717754,1.8004696250582824e-12,1.94066094237607e-14,3.37141981942324e-14,2.799621265423975e-12,0.0,0.0,5.895817810588909e-12,7.286852400315906e-18,3.7523380112620457e-14,7.310987677440219e-13,2.0224000386715273e-22,2.7077688954334776e-33,1.2592591936105308e-20,8.554239297035664e-12,1.5951234001934334e-15,1.8981159659681898e-14,1.679607096493866e-29,1.0597267544784874e-42,1.9788128952685767e-25,1.0416928466702633e-24,4.504470694095519e-11,7.618765045863787e-28,1.537122785982413e-22,3.061314436493204e-29,6.3991827577844835e-37,2.9731906941353627e-27,1.8902185837427867e-32,4.729495806902938e-32,1.357271838937606e-26,1.0795077045936396e-35,1.3664425172269391e-39,4.767930506973646e-39,3.76,0.0,0.5006124703201148,0.9999999999929609,6.318101139438386e-15,8.519244183443928e-20,5.89664286919294e-12,5.474147302323768e-11,2.595140919316584e-18,4.939160127312338e-18,3.533207218857737e-13,2.7761094658575512e-12,2.0317016537216844e-15
3.6536310000000015e-09,0.5297641357727925,2.8377848014526947e-12,3.006406778237594e-14,5.1742887528776544e-14,3.2780199685299526e-12,0.0,0.0,6.8841507007159635e-12,9.933320333125009e-18,5.787101078572662e-14,1.1895197826395823e-12,3.476763700351327e-22,6.350782953168714e-33,1.6732845292785225e-20,1.1179565718837333e-11,2.4601608377995683e-15,2.9273986346841106e-14,3.4571839862094157e-29,3.783513692911143e-42,4.009376222438234e-25,2.1024962088972074e-24,5.097117863685525e-11,1.5739971473311062e-27,2.7795321369196424e-22,7.28141513505932e-29,1.543228663165544e-36,6.573305139839713e-27,5.292133180635318e-32,1.1266458807414915e-31,2.7834401275940947e-26,3.000723434621514e-35,3.848563669366302e-39,1.4794191293014317e-38,3.76,0.0,0.5006124703094884,0.9999999999913527,9.782322690936989e-15,1.5434813766196077e-19,6.886065332935995e-12,6.391282395413047e-11,4.40603409426656e-18,7.13683335655328e-18,4.829429432488287e-13,3.2412169910657277e-12,2.7697231697572965e-15
4.177919000000002e-09,0.5297641357738245,4.184630733947126e-12,4.377016003110659e-14,7.476186658717267e-14,3.760467146064393e-12,0.0,0.0,7.872803943831946e-12,1.2989175252848269e-17,8.387066810633413e-14,1.7972563507094153e-12,5.562826552672552e-22,1.3328743810290202e-32,2.1336211733878816e-20,1.4018778699695987e-11,3.565520628490875e-15,4.2425884889699744e-14,6.416239072237608e-29,1.1316544017225284e-41,7.325350962041842e-25,3.826427408643285e-24,5.651166866925029e-11,2.932149257114659e-27,4.626012273378832e-22,1.5282447893392913e-28,3.283506090918962e-36,1.301789628750038e-26,1.2779014330705652e-31,2.368255858967145e-31,5.181045545045469e-26,7.19533023067194e-35,9.346695983393052e-39,3.916523196721223e-38,3.76,0.0,0.5006124702988606,0.999999999989572,1.4233382044470333e-14,2.5738165250573024e-19,7.87645015087316e-12,7.308417500059236e-11,6.911403569838423e-18,9.715440367938516e-18,6.265923007222825e-13,3.70632450268477e-12,3.622049145419554e-15
4.702207000000002e-09,0.5297641357748732,5.866041987975026e-12,6.077973023388397e-14,1.0314961506922932e-13,4.247404349612782e-12,0.0,0.0,8.861850194619045e-12,1.6454563209805027e-17,1.1592430420157977e-13,2.5681926578691074e-12,8.420913161971627e-22,2.560487561253947e-32,2.636675328808925e-20,1.7034242479299138e-11,4.928310222971289e-15,5.864018251063939e-14,1.100539865499198e-28,2.9603445547192314e-41,1.2369978419625563e-24,6.436031111644878e-24,6.169157400622624e-11,5.0484750635195154e-27,7.227033196967578e-22,2.9171668442688084e-28,6.353845017605637e-36,2.3697907858573395e-26,2.7615528410096915e-31,4.527585022669699e-31,8.953026858864284e-26,1.5441572021795675e-34,2.031162686656108e-38,9.208467089217366e-38,3.76,0.0,0.5006124702882315,0.9999999999876065,1.9751955564580258e-14,4.028808606165515e-19,8.868039902018867e-12,8.225552619390009e-11,1.0207902649018758e-17,1.2644380437273535e-17,7.820009704594383e-13,4.171432000714682e-12,4.588804289351188e-15
5.226495000000002e-09,0.5297641357759397,7.9025950651162e-12,8.131414955353997e-14,1.3722644239211328e-13,4.7392451799862084e-12,0.0,0.0,9.851365376911925e-12,2.032966114253708e-17,1.543605891450238e-13,3.513870487687921e-12,1.2197896263096656e-21,4.57958690801336e-32,3.1792381500598804e-20,2.0192234029565297e-11,6.562523808068993e-15,7.808313680391515e-14,1.7741998478708076e-28,6.965755863317437e-41,1.963320185637667e-24,1.0174141347831732e-23,6.653461020449608e-11,8.170237132140402e-27,1.0741314203905598e-21,5.1689422080561175e-28,1.1414209423178364e-35,4.0361036176795494e-26,5.4726181996365885e-31,8.034992734539437e-31,1.458704860968135e-25,3.038869374641885e-34,4.047777133475117e-38,1.97364031565198e-37,3.76,0.0,0.5006124702776009,0.9999999999854462,2.6407647046289688e-14,5.999639650856558e-19,9.861089790706037e-12,9.142687756751131e-11,1.4380534606659144e-17,1.589081552059016e-17,9.471256905801005e-13,4.636539485155462e-12,5.670142159208871e-15
5.7507830000000025e-09,0.529764135777025,1.0310873598395454e-11,1.0556442185347759e-13,1.7726015604580244e-13,5.236376935662724e-12,0.0,0.0,1.0841427980413838e-11,2.461467806063044e-17,1.9944238194619683e-13,4.643736844096608e-12,1.7045766003510273e-21,7.724081221991935e-32,3.7584731077411125e-20,2.3462608667623756e-11,8.479359566747295e-15,1.0088771492424504e-13,2.720612444757992e-28,1.5032753726405337e-40,2.9640669896421427e-24,1.529761660097827e-23,7.106291831678603e-11,1.2577856001834363e-26,1.5333938852726838e-21,8.625195165067538e-28,1.9312459439002535e-35,6.512608343120893e-26,1.0114324087357997e-30,1.3428916529839756e-30,2.26579602734239e-25,5.577131765286031e-34,7.523634698062166e-38,3.925203846660999e-37,3.76,0.0,0.5006124702669685,0.9999999999830825,3.426006330378496e-14,8.581797544334792e-19,1.0855865094568757e-11,1.0059822915666284e-10,1.950266807258668e-17,1.9421287542059807e-17,1.1201160487242926e-12,5.101646956007107e-12,6.866246442715807e-15
6.275071000000003e-09,0.5297641357781295,1.3103841202450692e-11,1.336938355424196e-13,2.2347088004776867e-13,5.739162097717902e-12,0.0,0.0,1.183211848137602e-11,2.9309855847781225e-17,2.5137305522307997e-13,5.9653327411336776e-12,2.3120471586848537e-21,1.2405175236360443e-31,4.371902073352805e-20,2.6818512772689868e-11,1.0687488269389842e-14,1.2715679291275428e-13,4.003454667707616e-28,3.0153108653071437e-40,4.2943758134762055e-24,2.2071770647293208e-23,7.529715959884059e-11,1.8582794647816782e-26,2.1174823827617218e-21,1.369744761554418e-27,3.110152135560443e-35,1.0048808532698357e-25,1.764366793361351e-30,2.1360335652102246e-30,3.3829115412102726e-25,9.660765425340493e-34,1.320036458527225e-37,7.333218041180854e-37,3.76,0.0,0.500612470256334,0.9999999999805096,4.3359728596062476e-14,1.1874261194833698e-18,1.1852639098132428e-11,1.0976958099804382e-10,2.5636362162446746e-17,2.3202721831405278e-17,1.2993084742624857e-12,5.566754413269621e-12,8.177331861061553e-15
6.799359000000003e-09,0.529764135779254,1.6291288452258347e-11,1.6584117071148073e-13,2.760368689990259e-13,6.247940172536079e-12,0.0,0.0,1.2823518660979701e-11,3.441547006994276e-17,3.1030411107118267e-13,7.484518629708893e-12,3.0580564090494945e-21,1.9116546009149708e-31,5.0173854538295066e-20,3.023603495601873e-11,1.3193376704663837e-14,1.5696700817280986e-13,5.69123870323764e-28,5.6923352977036105e-40,6.01076038842796e-24,3.0763793934471594e-23,7.925663244848674e-11,2.65245629900634e-26,2.8436922354457885e-21,2.086853458961654e-27,4.8059258041792847e-35,1.4931723666556157e-25,2.9327223759321586e-30,3.259614351994005e-30,4.885325029750018e-25,1.5944618243882582e-33,2.2071680328877814e-37,1.300503418465004e-36,3.76,0.0,0.5006124702456972,0.9999999999777225,5.374918825662457e-14,1.5978539886028045e-18,1.2851690662179527e-11,1.1894093312941026e-10,3.283293595883271e-17,2.7203426707352577e-17,1.4832209088805999e-12,6.031861856943e-12,9.603645103875052e-15
