Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148)
7.561946642942974e-08,0.835134449429086,6.507749451208478e-05,3.582765224440231e-06,4.007948762098401e-06,5.3669047138267686e-05,0.0,0.0,9.845200183827755e-07,1.6444613634278085e-09,1.5312676780758828e-06,4.439100515670286e-05,7.765247505976683e-10,2.5948168864920235e-13,3.5478936627102945e-09,9.937117327265016e-06,1.5984953904701253e-06,7.743699184733571e-07,1.0870301185598675e-13,5.2074361320217814e-17,7.727571640132837e-11,2.2127391898911575e-10,1.1222781985379701e-05,4.473497229762339e-13,4.228388517355458e-11,1.826440049463084e-14,3.0174412007709803e-15,5.974846329388393e-11,6.944759643442569e-14,2.89340405335374e-14,1.2344294625751556e-12,4.2037188618501595e-18,8.320960436237383e-17,7.241300298731245e-18,3.76,0.0,0.6850387482040836,0.9999453223449933,2.1851293307714127e-06,7.574537071912916e-08,2.7784269865680147e-05,6.99503857765409e-05,8.13477633840682e-12,5.466664949311599e-12,4.1450365123042184e-07,2.7470800712387968e-05,2.2688611198240703e-08,1.9983266477215283e-09,5.698805056641856e-12,1.157665483378585e-12,2.8314678634490083e-06
7.734993036955076e-08,0.8351350242482246,6.663094881988631e-05,3.7453602934813053e-06,4.184761864752127e-06,5.563539494029989e-05,0.0,0.0,1.0128232781956053e-06,1.7263230539496845e-09,1.581047130799337e-06,4.5844130915825764e-05,8.314893601187457e-10,2.8213811930896217e-13,3.701166645707667e-09,9.951020400428285e-06,1.6496811448600458e-06,7.995195860790029e-07,1.1544055632905578e-13,5.731851989910327e-17,8.081095875366189e-11,2.2716960514016963e-10,1.1226822598057788e-05,4.940544505050378e-13,4.383176980075367e-11,1.976073740232991e-14,3.339449851051193e-15,6.364453228920702e-11,7.61346342686375e-14,3.12813128488685e-14,1.3275404099802647e-12,4.594920392438535e-18,9.481164689488413e-17,8.2764963318535e-18,3.76,0.0,0.6850349230003216,0.9999434305286548,2.33471091246446e-06,8.035853768269885e-08,2.9311596999096972e-05,7.155302097051932e-05,8.194981729158656e-12,5.477874950879566e-12,4.151046499854071e-07,2.803741641438021e-05,2.450683462196925e-08,2.122759541353077e-09,5.9111125362135695e-12,1.1819983151499099e-12,2.9581507029006544e-06
7.908039430967178e-08,0.8351355993367675,6.815665384059963e-05,3.909742896994861e-06,4.363479697430624e-06,5.7630852940752426e-05,0.0,0.0,1.0413488807939085e-06,1.8104238598049426e-09,1.6308993737673865e-06,4.729924060504675e-05,8.883026299846638e-10,3.057161222006916e-13,3.854040745253526e-09,9.963319849212179e-06,1.700874374988114e-06,8.247039724543748e-07,1.223883524156975e-13,6.289566602149764e-17,8.439040327135345e-11,2.3292416246373825e-10,1.12303652700056e-05,5.441989416568379e-13,4.538229152455586e-11,2.1336333763867518e-14,3.682986563004602e-15,6.766818887151458e-11,8.324945880312426e-14,3.3735084059019245e-14,1.4249150735447255e-12,5.00965012226625e-18,1.0758753844334399e-16,9.423236501231926e-18,3.76,0.0,0.6850310592369054,0.999941528968464,2.4904403131906797e-06,8.5117089700465e-08,3.0877316761003104e-05,7.315573103600782e-05,8.250304444430866e-12,5.4879083201378005e-12,4.1563626745984645e-07,2.8601446110789547e-05,2.6421375166493632e-08,2.2509610680744102e-09,6.125291006443261e-12,1.2062233811161512e-12,3.0874116149321173e-06
8.08108582497928e-08,0.835136174659973,6.965476615530458e-05,4.075790184579646e-06,4.543980483460721e-06,5.965489332133306e-05,0.0,0.0,1.0700925117581417e-06,1.896777006489858e-09,1.6808169187063376e-06,4.875610551873337e-05,9.46930284636365e-10,3.3018545707932983e-13,4.006349882620841e-09,9.97419595350111e-06,1.752065691522019e-06,8.499192616034606e-07,1.2954605528390753e-13,6.881298727571212e-17,8.80124998212885e-11,2.38538010071554e-10,1.1233470065264408e-05,5.979262798496375e-13,4.693496120877474e-11,2.2992970156291707e-14,4.048493803853901e-15,7.181917556875738e-11,9.08053318300062e-14,3.6295774758229876e-14,1.526606095096025e-12,5.448434114755799e-18,1.216083578427162e-16,1.0689555357652285e-17,3.76,0.0,0.6850271573506069,0.9999396179972221,2.6523798706402386e-06,9.00210326401651e-08,3.248099168912229e-05,7.475851451188648e-05,8.30109692600411e-12,5.4968860097814375e-12,4.16106294925098e-07,2.916290156260958e-05,2.8434556356206054e-08,2.3828960936638533e-09,6.341258044387534e-12,1.2303410845533567e-12,3.21923870129909e-06
8.254132218991383e-08,0.8351367501870821,7.112548871394553e-05,4.2433825722339986e-06,4.726145566827501e-06,6.170699217237569e-05,0.0,0.0,1.0990498943177645e-06,1.985395315023206e-09,1.7307931214322144e-06,5.021452268687326e-05,1.0073363442389263e-09,3.5551378013908374e-13,4.15794160474221e-09,9.983809254892308e-06,1.8032466338389887e-06,8.751620668041918e-07,1.369133005717522e-13,7.507725356710612e-17,9.167577025466414e-11,2.440119681672295e-10,1.12361897245285e-05,6.553800744395272e-13,4.84893379549066e-11,2.4732384649842263e-14,4.436377912749796e-15,7.609722877820991e-11,9.881543456951365e-14,3.896371550464584e-14,1.6326624462006777e-12,5.911772358334529e-18,1.369459437177946e-16,1.2083757376093752e-17,3.76,0.0,0.6850232177803369,0.9999376979209471,2.820587909758905e-06,9.507034699368348e-08,3.4122182199653e-05,7.6361369949035e-05,8.347692049140945e-12,5.504916855839319e-12,4.1652167210286035e-07,2.9721794477603367e-05,3.05486737052406e-08,2.5185283832606548e-09,6.558933529398988e-12,1.2543518291485487e-12,3.3536201172569915e-06
8.427178613003485e-08,0.8351373258908708,7.25690643531505e-05,4.412403768896471e-06,4.909859422857163e-06,6.378663025329223e-05,0.0,0.0,1.1282167948002272e-06,2.0762912064640447e-09,1.7808220889814842e-06,5.1674312053081536e-05,1.0694833464510026e-09,3.8166695823223225e-13,4.308676424517994e-09,9.992302623235824e-06,1.8544095716180108e-06,9.004293834533544e-07,1.4448970755912755e-13,8.169481934759504e-17,9.537880371261259e-11,2.4934720257443025e-10,1.1238570570470656e-05,7.167043340582074e-13,5.004502434956416e-11,2.6556272079208907e-14,4.8470095838487505e-15,8.050208091137707e-11,1.0729286656416511e-13,4.173915362726657e-14,1.7431294509452955e-12,6.4001386496141306e-18,1.536727443467034e-16,1.361441178097147e-17,3.76,0.0,0.6850192409662538,0.9999357690216073,2.9951188354272766e-06,1.0026499037612442e-07,3.5800447475578506e-05,7.796429591259352e-05,8.390403321789913e-12,5.512098731007399e-12,4.168885760432687e-07,3.027813651054836e-05,3.2765994623772766e-08,2.65782077460299e-09,6.778239582335345e-12,1.2782560189411756e-12,3.490544071369402e-06
8.600225007015587e-08,0.8351379017472627,7.398577003239201e-05,4.58274078830718e-06,5.095009658073764e-06,6.58932936424407e-05,0.0,0.0,1.157589027260366e-06,2.16947670685601e-09,1.830898596557698e-06,5.31353139492704e-05,1.133332553655127e-09,4.0860936901147546e-13,4.458427148273664e-09,9.999803124715512e-06,1.9055476167256831e-06,9.257185468829741e-07,1.5227488188469207e-13,8.867162713362519e-17,9.912025227392405e-11,2.5454517510897187e-10,1.1240653298214277e-05,7.820433453353567e-13,5.160166213378136e-11,2.8466283503429463e-14,5.2807244970159075e-15,8.503346211347271e-11,1.1625064483270344e-13,4.462225963544792e-14,1.858048815471393e-12,6.9139805835915694e-18,1.7186167171634742e-16,1.5290347162764807e-17,3.76,0.0,0.6850152273489789,0.9999338315595707,3.1760232269592355e-06,1.0560489975878488e-07,3.7515346249368454e-05,7.956729098389325e-05,8.429525253297411e-12,5.518519600184891e-12,4.172125015234341e-07,3.0831939263479484e-05,3.5088758376460465e-08,2.800735333819285e-09,6.999100506364143e-12,1.302054058266247e-12,3.6299988253143516e-06
8.77327140102769e-08,0.8351384777349782,7.537591171736713e-05,4.754283948125095e-06,5.281487000678508e-06,6.802647428886143e-05,0.0,0.0,1.187162457383681e-06,2.264963452529478e-09,1.8810180133463296e-06,5.459738683859277e-05,1.198844145985148e-09,4.363041852661542e-13,4.607078200135096e-09,1.0006423706510999e-05,1.956654544406931e-06,9.51027194669406e-07,1.6026841786888216e-13,9.601321215658122e-17,1.0289882692906464e-10,2.596075993022411e-10,1.1242473666085536e-05,8.515415568718872e-13,5.3158928267853066e-11,3.046402584067043e-14,5.73782407464987e-15,8.969110162290915e-11,1.257017032358458e-13,4.761313323171093e-14,1.9774586638082544e-12,7.453719638752032e-18,1.9158596024577564e-16,1.7120645914447302e-17,3.76,0.0,0.6850111773689058,0.9999318857757985,3.3633479339079187e-06,1.1108999346402741e-07,3.926643749148167e-05,8.117035376209355e-05,8.46533385695234e-12,5.524258483788469e-12,4.1749833359618553e-07,3.1383214285930255e-05,3.7519176086738486e-08,2.9472334952450695e-09,7.22144272932099e-12,1.3257463516991158e-12,3.7719726936886607e-06
8.946317795039792e-08,0.8351390538352217,7.673981984282878e-05,4.926926858101699e-06,5.469185282994592e-06,7.018567047756214e-05,0.0,0.0,1.216933005751052e-06,2.362762695698108e-09,1.931176236291927e-06,5.606040529948793e-05,1.2659774005737771e-09,4.647136421231872e-13,4.754524951727466e-09,1.0012264713070054e-05,2.0077247228349627e-06,9.763532329773668e-07,1.684699004972699e-13,1.0372470799861568e-16,1.0671329386387095e-10,2.6453640099934206e-10,1.1244063100466351e-05,9.25343468314371e-13,5.4716531364517603e-11,3.255106166358024e-14,6.218576344220548e-15,9.447472882995194e-11,1.3565889201185088e-13,5.0711808933179495e-14,2.101393579530428e-12,8.019751346748985e-18,2.1291903057926795e-16,1.9114638514628996e-17,3.76,0.0,0.6850070914655942,0.9999299318938096,3.5571361727086304e-06,1.167201729484197e-07,4.105328101538725e-05,8.277348286556126e-05,8.498087254160735e-12,5.529386334721948e-12,4.1775041292093737e-07,3.1931973075172166e-05,4.005943078110364e-08,3.097276186697731e-09,7.445194747578064e-12,1.3493333040018468e-12,3.916454043810526e-06
9.119364189051894e-08,0.8351396300314029,7.807784529403268e-05,5.1005663988535706e-06,5.658001417017479e-06,7.23703872185074e-05,0.0,0.0,1.2468966505407962e-06,2.46288531029585e-09,1.981369631019021e-06,5.7524258226212074e-05,1.334690857537706e-09,4.937992862964068e-13,4.900673063641872e-09,1.0017415248802472e-05,2.058753050165359e-06,1.0016948065251165e-06,1.7687890711121765e-13,1.1181085308229354e-16,1.1056247103384266e-10,2.693336833797296e-10,1.1245449226015143e-05,1.0035935243825565e-12,5.627420846235261e-11,3.4728909141304206e-14,6.7232168882506364e-15,9.938407408502915e-11,1.4613497744705332e-13,5.391826131126948e-14,2.2298846527853312e-12,8.612445537645004e-18,2.3593435875882713e-16,2.1281897681547877e-17,3.76,0.0,0.6850029700772379,0.9999279701214366,3.7574276237589256e-06,1.2249532439720482e-07,4.28754380084304e-05,8.437667693302157e-05,8.528026353805255e-12,5.533966835294999e-12,4.1797259450410643e-07,3.2478227076452324e-05,4.271167746836383e-08,3.2508239415402727e-09,7.670287071382209e-12,1.3728153200711392e-12,4.063431295520537e-06
9.292410583063996e-08,0.8351402063088886,7.939035585297298e-05,5.275102692541619e-06,5.847835364029072e-06,7.458013656804384e-05,0.0,0.0,1.2770494297331448e-06,2.565341798009123e-09,2.031594979168529e-06,5.8988847223902814e-05,1.4049424732895593e-09,5.235222070113316e-13,5.045437843350271e-09,1.0021954401294103e-05,2.1097348983329543e-06,1.0270502718025082e-06,1.8549500884518578e-13,1.202759978975208e-16,1.1444522500862e-10,2.740016959779275e-10,1.1246656330367178e-05,1.0864360137034053e-12,5.783172211143843e-11,3.699904211455672e-14,7.251949865505427e-15,1.0441886929864685e-10,1.571426416537182e-13,5.723240986320109e-14,2.3629595322538966e-12,9.232146652145292e-18,2.607053510000026e-16,2.363223241939656e-17,3.76,0.0,0.6849988136401974,0.9999260006523972,3.964258528600944e-06,1.2841532015005506e-07,4.473247149657341e-05,8.597993462450721e-05,8.55537558563478e-12,5.538057120446822e-12,4.1816830044953883e-07,3.302198768322948e-05,4.547804324958064e-08,3.407836998753226e-09,7.89665217162444e-12,1.3961928048877328e-12,4.212892920981289e-06
9.465456977076099e-08,0.8351407826547813,8.067773306130929e-05,5.450439066603106e-06,6.0385900991143866e-06,7.681443789047698e-05,0.0,0.0,1.307387442874594e-06,2.670142294464711e-09,2.0818494314976107e-06,6.04540851785038e-05,1.4766897617925665e-09,5.53843248548553e-13,5.188743623048569e-09,1.0025952337963592e-05,2.160666062909552e-06,1.052418173212061e-06,1.9431777184507243e-13,1.2912411286108734e-16,1.1836046806623753e-10,2.785428073135614e-10,1.1247705771179886e-05,1.1740149723104475e-12,5.938885774495253e-11,3.9362890290792115e-14,7.804949088918585e-15,1.095788483685351e-10,1.6869448243254814e-13,6.065412353097176e-14,2.5006424816273936e-12,9.879174112316841e-18,2.8730522423029195e-16,2.617568197639258e-17,3.76,0.0,0.684994622588595,0.9999240236676978,4.177661786916414e-06,1.3448001997579756e-07,4.662394675011684e-05,8.75832546221289e-05,8.580343670241708e-12,5.541708433251958e-12,4.1834056727033895e-07,3.3563266237408635e-05,4.836062745494869e-08,3.568275392129145e-09,8.124224428004112e-12,1.4194661634672813e-12,4.364827444475734e-06
9.638503371088201e-08,0.8351413590577225,8.194036945603767e-05,5.626482011578498e-06,6.230171571344744e-06,7.907281806684287e-05,0.0,0.0,1.337906852454552e-06,2.7772965755376766e-09,2.1321304661471606e-06,6.191989498357111e-05,1.5498899243771236e-09,5.847232045628261e-13,5.330523160139661e-09,1.0029471287962623e-05,2.211542718399175e-06,1.0777972218316085e-06,2.0334675829799083e-13,1.3835879671310347e-16,1.223071555177656e-10,2.829594807699943e-10,1.1248616332720523e-05,1.2664740916684994e-12,6.094542131227516e-11,4.1821839547110135e-14,8.382359147161255e-15,1.1486374746504628e-10,1.808030132007965e-13,6.418322488455e-14,2.6429544401940205e-12,1.05538227428488e-17,3.158068925000473e-16,2.892250973249879e-17,3.76,0.0,0.6849903973539598,0.9999220393368865,4.397667053075108e-06,1.406892722122871e-07,4.854943163689679e-05,8.91866356306879e-05,8.603124410599779e-12,5.544966718215309e-12,4.184920882655877e-07,3.4102074029573914e-05,5.136150180417861e-08,3.7320990296204875e-09,8.3529400785514e-12,1.4426358008126411e-12,4.519223442204393e-06
9.811549765100303e-08,0.8351419355077163,8.31786661376493e-05,5.803141133976628e-06,6.422488660319721e-06,8.135481165729203e-05,0.0,0.0,1.3686038849420226e-06,2.886814063747101e-09,2.182435851530664e-06,6.338620840746879e-05,1.6244999687379283e-09,6.1612299451496e-13,5.4707170624136556e-09,1.003256642024018e-05,2.2623613783992236e-06,1.1031862765220695e-06,2.1258152730029047e-13,1.4798328536287648e-16,1.2628428324400642e-10,2.87254253389126e-10,1.124940453849842e-05,1.36395663108411e-12,6.250123715073579e-11,4.437723232918815e-14,8.984296558055378e-15,1.2027330520187656e-10,1.9348066296994302e-13,6.781949398673087e-14,2.789913087138177e-12,1.1256363235865527e-17,3.4628285933142067e-16,3.1883197033320696e-17,3.76,0.0,0.6849861383649208,0.9999200478191738,4.624300832006127e-06,1.4704291478620146e-07,5.0508496928886235e-05,9.079007637815025e-05,8.623897492284375e-12,5.547873157523984e-12,4.18625251428173e-07,3.463842229922025e-05,5.448271058726102e-08,3.8992677637964685e-09,8.582737170472162e-12,1.4657021218675532e-12,4.6760695420816115e-06
9.984596159112405e-08,0.8351425119959738,8.439303063433585e-05,5.9803291050112284e-06,6.615453129677456e-06,8.36599610228135e-05,0.0,0.0,1.3994748315249001e-06,2.998703834711543e-09,2.232763613348647e-06,6.485296508597086e-05,1.700476817732336e-09,6.480038227249097e-13,5.609273239304473e-09,1.0035286627956907e-05,2.3131188601084903e-06,1.1285843271293981e-06,2.2202163558692545e-13,1.580004611053263e-16,1.30290885426789e-10,2.9142971727740293e-10,1.1250084925571269e-05,1.4666053343628395e-12,6.405614607434343e-11,4.703036813519848e-14,9.610850943348021e-15,1.2580726271515307e-10,2.0673977635991513e-13,7.156267195772022e-14,2.941532909167509e-12,1.19870426531452e-17,3.788051160269205e-16,3.5068436985278385e-17,3.76,0.0,0.6849818460469393,0.9999180492644297,4.857586574192668e-06,1.5354077612600443e-07,5.250071656750066e-05,9.239357561599928e-05,8.642829281793626e-12,5.550464655193781e-12,4.18742173319477e-07,3.517232223498352e-05,5.7726270862839194e-08,4.069741454288919e-09,8.813555512280212e-12,1.4886655314716672e-12,4.835354423530878e-06
9.999999999999998e-08,0.835143088514775,8.44999820006192e-05,5.996124375558812e-06,6.632658465792126e-06,8.386626255388475e-05,0.0,0.0,1.4022311356402625e-06,3.0087790590751074e-09,2.237244596865785e-06,6.498354904902189e-05,1.7073047425749687e-09,6.508637328890206e-13,5.621525951325054e-09,1.0035512098138445e-05,2.317634005924564e-06,1.1308455566793045e-06,2.2287189089136737e-13,1.5891126843102855e-16,1.3064893278380048e-10,2.9179570471109167e-10,1.1250140708740357e-05,1.4759978828080284e-12,6.419450839786629e-11,4.7271319129705866e-14,9.667819629642186e-15,1.2630589260932593e-10,2.0794864306963803e-13,7.190104561816265e-14,2.9552557825109466e-12,1.2053456192009306e-17,3.818017040603375e-16,3.5363223556907794e-17,3.76,0.0,0.6849814623622015,0.9999178710254889,4.878675793822694e-06,1.5412617183741902e-07,5.267964802520932e-05,9.253631497019387e-05,8.644430545540455e-12,5.550681217321838e-12,4.1875185899677993e-07,3.521972940227223e-05,5.8020996274461815e-08,4.085075121158041e-09,8.834149474946767e-12,1.4907046603573804e-12,4.849651100481664e-06
1.0157642553124508e-07,0.835143088514775,8.558387502968532e-05,6.157961605931433e-06,6.8089795781005316e-06,8.5987816411332e-05,0.0,0.0,1.4305160485891693e-06,3.1129746236400238e-09,2.283112005284497e-06,6.632011162682726e-05,1.7777774085978336e-09,6.803273207037137e-13,5.746146379968131e-09,1.0037675228660849e-05,2.3638122527167467e-06,1.1539904795557762e-06,2.316666381420105e-13,1.6841286213743071e-16,1.3432603245826837e-10,2.9548850334522026e-10,1.125067028529012e-05,1.574562350577718e-12,6.561000365913564e-11,4.978250407440123e-14,1.0262086215674605e-14,1.314653636700794e-10,2.205926136395901e-13,7.541246425785124e-14,3.0978252711003257e-12,1.2746084960081099e-17,4.1344504591843086e-16,3.84891282257314e-17,3.76,0.0,0.6849775208220824,0.9999160438140775,5.097544769621801e-06,1.601826759797735e-07,5.452566789227634e-05,9.39971321194822e-05,8.660073614627858e-12,5.552774273790983e-12,4.18844729314421e-07,3.57037849748695e-05,6.109417267177038e-08,4.24348002302938e-09,9.045336627183189e-12,1.5115264343168847e-12,4.997066817279418e-06
1.033068894713661e-07,0.8351436650573454,8.675161432485682e-05,6.335957270575494e-06,7.002985388276131e-06,8.833793601261203e-05,0.0,0.0,1.4617239579708799e-06,3.2296348318377496e-09,2.333479482984981e-06,6.77876008142807e-05,1.8563587831940667e-09,7.130556735304595e-13,5.8812974584339265e-09,1.0039770588790709e-05,2.4144388892602124e-06,1.1794039424991444e-06,2.415160887077332e-13,1.7922269231168933e-16,1.3838882901267524e-10,2.9943326712801165e-10,1.1251171874578046e-05,1.6879691588175384e-12,6.716267870631018e-11,5.263485549086254e-14,1.0938041769737402e-14,1.3724735421104679e-10,2.3505135078555927e-13,7.936854370677202e-14,3.2587984890651737e-12,1.3533691586068325e-17,4.502733345034149e-16,4.2156368680467746e-17,3.76,0.0,0.6849731631088244,0.9999140316018876,5.3441930405469586e-06,1.6696842614824363e-07,5.658293183704285e-05,9.56007446877633e-05,8.675772566635606e-12,5.554831628072181e-12,4.189345805845972e-07,3.623282160648134e-05,6.458837926375265e-08,4.420443503005236e-09,9.27802370768919e-12,1.5342852349049854e-12,5.1611955051520965e-06
1.0503735341148712e-07,0.835144241617747,8.789666500925227e-05,6.514237625702458e-06,7.197390674215696e-06,9.070988598591572e-05,0.0,0.0,1.493095047010094e-06,3.348692533208351e-09,2.383864680969931e-06,6.925539090276098e-05,1.9361781698542935e-09,7.461517311082764e-13,6.014693265735046e-09,1.0041606680243443e-05,2.4649963215702054e-06,1.2048240156809542e-06,2.515695402065908e-13,1.9043183107005394e-16,1.4247841226614882e-10,3.03266676461556e-10,1.125159960135783e-05,1.8069664967874715e-12,6.871405186591953e-11,5.558859664349739e-14,1.163873367076937e-14,1.4315298286852105e-10,2.501280795528479e-13,8.343055325703103e-14,3.424457905981662e-12,1.4350042006455e-17,4.89359885387777e-16,4.6081449319881826e-17,3.76,0.0,0.6849687733218796,0.9999120127546884,5.597546232941945e-06,1.7389783114231496e-07,5.867209309726898e-05,9.720441214399607e-05,8.690057203539855e-12,5.5566632395152225e-12,4.190131981517813e-07,3.675944316724601e-05,6.821082733512809e-08,4.600592081195025e-09,9.511561571402406e-12,1.556942337506509e-12,5.327729319864729e-06
1.0676781735160815e-07,0.8351448181907809,8.901944381632021e-05,6.692727029593366e-06,7.39211822729392e-06,9.310324046394636e-05,0.0,0.0,1.5246258684329385e-06,3.4701554807367334e-09,2.4342663921510795e-06,7.07234449900567e-05,2.0171930574075954e-09,7.795791051741497e-13,6.146305968671569e-09,1.004321357600955e-05,2.51548229797938e-06,1.230250079399978e-06,2.618265450899202e-13,2.0204184350751416e-16,1.4659395025146285e-10,3.0699140080610645e-10,1.1251962187344548e-05,1.931694293137252e-12,7.026401440540331e-11,5.864486143434581e-14,1.236415583427021e-14,1.491820004338811e-10,2.6583480755267223e-13,8.759810853941521e-14,3.5948059690066384e-12,1.5195294341760004e-17,5.307737419323712e-16,5.0275847924204925e-17,3.76,0.0,0.6849643518720603,0.999909987393001,5.857616506543098e-06,1.809706887733304e-07,6.07927402718822e-05,9.88081333353248e-05,8.703048304681338e-12,5.5582928553782506e-12,4.1908188431273375e-07,3.728366064463935e-05,7.196342727617398e-08,4.783886136283022e-09,9.745896617976457e-12,1.5794981461208588e-12,5.496657144816903e-06
1.0849828129172917e-07,0.8351453947719015,9.012036664351545e-05,6.871352609354267e-06,7.58709346132404e-06,9.551758153622247e-05,0.0,0.0,1.5563130400850043e-06,3.594031112938653e-09,2.4846835496723697e-06,7.219173046123948e-05,2.0993612619096125e-09,8.133022529630252e-13,6.27611269464525e-09,1.0044617891240542e-05,2.5658947434837832e-06,1.2556815852663668e-06,2.7228665562385965e-13,2.1405399051986429e-16,1.507346403355404e-10,3.1061010203415775e-10,1.125226731102796e-05,2.062291603394609e-12,7.181246710855076e-11,6.18047441776591e-14,1.3114281191838393e-14,1.5533415981150042e-10,2.821834583335229e-13,9.187080019675968e-14,3.769842308644495e-12,1.6069585970370847e-17,5.745830144806529e-16,5.475122286725538e-17,3.76,0.0,0.6849598991661576,0.9999079556316017,6.1244134233929744e-06,1.8818679068355188e-07,6.294446598251004e-05,0.00010041190713282473,8.714857058014297e-12,5.55974173563622e-12,4.1914179170895055e-07,3.780548497641008e-05,7.584806342637948e-08,4.9702862716978295e-09,9.980976787195085e-12,1.6019530644375993e-12,5.667967913884369e-06
1.1022874523185019e-07,0.8351459713571405,9.119984761767462e-05,7.050044197297506e-06,7.78224435694573e-06,9.795249921466276e-05,0.0,0.0,1.5881532445366126e-06,3.720326560265178e-09,2.53511521081429e-06,7.366021849552584e-05,2.1826409865958642e-09,8.472865484404623e-13,6.404095141821453e-09,1.004584317552571e-05,2.6162317420904925e-06,1.2811180479854356e-06,2.829494241222746e-13,2.264692389951535e-16,1.5489970780865375e-10,3.1412542651536337e-10,1.125252173329336e-05,2.1988965493845052e-12,7.335931929169912e-11,6.506930040301364e-14,1.38890628386996e-14,1.6160921585564955e-10,2.99185871462907e-13,9.624819602225218e-14,3.9495638192363575e-12,1.6973034151314827e-17,6.208548130281001e-16,5.951940692733234e-17,3.76,0.0,0.684955415606841,0.9999059175800314,6.397944034814469e-06,1.9554592282343996e-07,6.51268669727584e-05,0.00010201573243138947,8.725585724296479e-12,5.561028910880472e-12,4.191939402899892e-07,3.832492705080249e-05,7.986659433638542e-08,5.159753344467822e-09,1.0216751518150656e-11,1.6243074957989176e-12,5.841650611211098e-06
1.1195920917197121e-07,0.8351465479430397,9.225829828912736e-05,7.228734266727666e-06,7.977501405565717e-06,0.00010040759138383208,0.0,0.0,1.6201432285780162e-06,3.849048651451908e-09,2.5855605427327014e-06,7.51288836291065e-05,2.2669908755467884e-09,8.814983420184081e-13,6.5302392137320515e-09,1.004691026159173e-05,2.666491521109863e-06,1.3065590380747678e-06,2.9381440313485327e-13,2.39288272012855e-16,1.590884045751616e-10,3.1753999834938887e-10,1.1252731407803287e-05,2.341646262018157e-12,7.490448792514888e-11,6.843954768628645e-14,1.4688435159239812e-14,1.6800692519831963e-10,3.168538026079293e-13,1.0072984291747479e-13,4.133964740559767e-12,1.7905736654001426e-17,6.696551851801683e-16,6.459240113310037e-17,3.76,0.0,0.6849509015925775,0.9999038733430413,6.6782129667582305e-06,2.030478658815904e-07,6.733954418984103e-05,0.00010361960814957276,8.735328269188096e-12,5.562171414005617e-12,4.1923923239492245e-07,3.8841997706778254e-05,8.402085303542208e-08,5.352248490337859e-09,1.0453171709491703e-11,1.6465618431632237e-12,6.017694271001036e-06
1.1368967311209224e-07,0.8351471245265895,9.32961269396954e-05,7.407357867415625e-06,8.172797553060367e-06,0.00010288246373801287,0.0,0.0,1.6522798026204853e-06,3.980203919804353e-09,2.6360188098276014e-06,7.659770336772658e-05,2.3523700615273676e-09,9.159050096553612e-13,6.65453467733924e-09,1.004783757510688e-05,2.7166724371774628e-06,1.3320041754108746e-06,3.0488114559745106e-13,2.5251149901883957e-16,1.633000079365548e-10,3.208564136132377e-10,1.1252901577997692e-05,2.4906768273391264e-12,7.644789684891308e-11,7.191646650291446e-14,1.551231492747862e-14,1.7452704607284735e-10,3.3519892361355094e-13,1.0531526868457422e-13,4.32303674028694e-12,1.8867772392144135e-17,7.210490592347904e-16,6.998236865161032e-17,3.76,0.0,0.6849463575175649,0.9999018230210004,6.965222503478061e-06,2.1069239567252822e-07,6.958210285061341e-05,0.00010522353322939127,8.744170962589522e-12,5.563184488250983e-12,4.19278466153661e-07,3.9356707734236844e-05,8.831264730321796e-08,5.54773314554715e-09,1.0690189680711502e-11,1.6687165090698627e-12,6.196087977309649e-06
1.1542013705221326e-07,0.8351477011051783,9.431373799134802e-05,7.585852561007219e-06,8.368068143423101e-06,0.00010537672970701838,0.0,0.0,1.6845598400173648e-06,4.113798609412137e-09,2.686489362559331e-06,7.806665784346864e-05,2.4387382084377063e-09,9.504749922182014e-13,6.776974843524392e-09,1.0048641409788849e-05,2.7667729638139434e-06,1.357453123512806e-06,3.161492049507743e-13,2.6613906594787425e-16,1.675338194584436e-10,3.2407723550381185e-10,1.1253036862349406e-05,2.646123235716832e-12,7.798947607297501e-11,7.550100109840439e-14,1.636060237996757e-14,1.811693381372383e-10,3.5423282257786447e-13,1.1000398366607962e-13,4.516768997064993e-12,1.9859202059396837e-17,7.75100192217331e-16,7.570162872496762e-17,3.76,0.0,0.6849417837716802,0.9998997667102516,7.258972669499301e-06,2.1847928348699156e-07,7.185415249383645e-05,0.00010682750663609408,8.752192945027458e-12,5.5640817739246956e-12,4.1931234738914256e-07,3.986906787423511e-05,9.274375994546986e-08,5.746169065628158e-09,1.0927759134450497e-11,1.6907718956049028e-12,6.3768208638353046e-06
