Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62)
2.851925416356786e-16,0.7462814966355011,2.7705156922651555e-19,1.882929219467286e-21,4.758914816250488e-27,6.191859847812723e-15,0.0,0.0,3.8465963860921474e-16,1.3978457011438566e-27,2.3018025515339547e-31,2.7463463512711694e-31,8.081703631427168e-38,1.1921280557192628e-45,7.413348948791852e-29,4.536158035052344e-22,6.176621658837842e-18,1.2032264002824483e-29,9.769437374514169e-56,1.8063183963824196e-58,1.329081550330402e-39,1.6587757823465393e-51,2.5319858025451278e-14,2.6140352210674626e-53,2.0707789800551032e-30,7.973446377909004e-62,1.5086593787632254e-43,5.573074691155042e-40,1.9381861448608436e-44,5.063578030255966e-45,1.5285667221711139e-40,1.1932987669489111e-61,4.89579458191385e-53,2.9920104813292004e-65,3.76,0.0,0.7400132245120924,0.9999999992937862,3.785409977422612e-32,9.207342483773244e-28,3.849366880517127e-16,2.5319858479233265e-14,1.2544375594571274e-36,3.1717886299830996e-35,1.00550999744673e-27,6.1918598452451855e-15,6.519494460342257e-27,1.5097164602864273e-27,4.071892887925342e-30,4.8516760947821803e-29,2.415232463645184e-24,6.1766215521864756e-18,1.3845005820663785e-27,5.751786714374157e-26,7.062135367817448e-10,1.2808104804487945e-41,7.205735134814033e-41,8.551869541195573e-41
5.703852041517649e-16,0.7462814966355054,5.541080906802158e-19,3.7658658084895046e-21,1.903643648099647e-26,1.2383722320079241e-14,0.0,0.0,7.693194398884984e-16,5.5913845793374895e-27,1.8414426677824776e-30,2.1970934938858602e-30,6.465366074718218e-37,9.537027689963461e-45,2.9653404586423463e-28,1.8144637325754692e-21,1.235324593380289e-17,4.85948166903563e-29,3.12622169241475e-54,2.8901114464524336e-57,1.0632656342491895e-38,5.266821957367568e-50,5.063972587562793e-14,4.198522653754084e-52,8.283118427130221e-30,2.5758793241384317e-60,1.2069279479315025e-42,4.458462331248764e-39,1.5505496822591441e-43,4.05086554187417e-44,1.2228539112656802e-39,3.818557960297461e-60,7.833274406555275e-52,9.574440429661618e-64,3.76,0.0,0.7400132245120605,0.9999999985875727,3.0283290495951766e-31,3.682938163806795e-27,7.698735394722347e-16,5.0639727690756426e-14,1.0035509145738719e-35,2.537431565000913e-34,4.047772482657007e-27,1.2383722309809091e-14,2.607798698065028e-26,6.038867697005624e-27,1.6287582379791213e-29,1.9406707362476596e-28,9.660932890439972e-24,1.235324550719639e-17,5.538003223139533e-27,2.300715416309599e-25,1.4124266780916827e-09,1.024651322405122e-40,5.764590370118461e-40,6.841498937087359e-40
8.555778666678513e-16,0.7462814966355096,8.311682382559625e-19,5.6488073265061465e-21,4.045356394999835e-26,1.8575584792346037e-14,0.0,0.0,1.153979240890276e-15,1.1881693338047868e-26,5.26537553669186e-30,6.282340427967847e-30,1.84869091466054e-36,2.7269940667403955e-44,6.301348970082959e-28,3.855735706565791e-21,1.8529870207368148e-17,1.0394805864765066e-28,1.4625162667263043e-53,1.0637532006047896e-56,3.040275461944552e-38,2.325659880735561e-49,7.595959304537898e-14,1.6034683541643244e-51,1.760162811687848e-29,1.191763881560797e-59,3.451059925412765e-42,1.32360625366019e-38,4.603195015517667e-43,1.2026010649111472e-43,3.4965983668555025e-39,1.786405286154069e-59,2.883165408935426e-51,4.479137142872961e-63,3.76,0.0,0.7400132245120287,0.9999999978813597,8.659129109187461e-31,7.826244329123179e-27,1.1548103910512359e-15,7.595959690252736e-14,2.8695294822380514e-35,7.25546861169165e-34,8.639310036457319e-27,1.857558477052196e-14,5.541572875908737e-26,1.2832594961381063e-26,3.4611124089988147e-29,4.123925231920003e-28,2.0529484258559893e-23,1.8529869300827934e-17,1.1768256677376023e-26,4.889020715567846e-25,2.1186392982988164e-09,2.9659252547860875e-40,1.648312736317213e-39,1.9577326943634538e-39
1.1407705291839377e-15,0.7462814966355139,1.1082320119718374e-18,7.531753773824056e-21,6.901080329768558e-26,2.476744726461311e-14,0.0,0.0,1.538639041614548e-15,2.0268771975508897e-26,1.1106202358107916e-29,1.325132515525635e-29,3.8994249995668575e-36,5.752020483264916e-44,1.0749360387127459e-27,6.577431687144003e-21,2.4706494479534222e-17,1.7839763532782718e-28,4.718183719327824e-53,2.6979091222878782e-56,6.412821803116429e-38,7.93451584452325e-49,1.0127945953470446e-13,4.322298883785856e-51,3.00263079653749e-29,3.723075116536068e-59,7.279285245267843e-42,2.8840687306252307e-38,1.0030120434717422e-42,2.6204050627052474e-43,7.37533927153561e-39,5.763060342840732e-59,7.312332054802251e-51,1.4450022832474035e-62,3.76,0.0,0.7400132245119968,0.9999999971751473,1.8264611911921842e-30,1.3350652744013772e-26,1.5397472427887163e-15,1.0127946611454607e-13,6.052670617098546e-35,1.5303884536692821e-33,1.4797008747572633e-26,2.47674472273838e-14,9.453272034956144e-26,2.189089821071514e-26,5.904252172443854e-29,7.03493088716501e-28,3.5020886543580564e-23,2.470649293308113e-17,2.0075260375986082e-26,8.340094568675438e-25,2.8248513974035304e-09,6.324181680276408e-40,3.4767691632431324e-39,4.1322453611663384e-39
1.7111558542161104e-15,0.7462814966355225,1.6623680697885461e-18,1.1297658238179992e-20,1.4288425727783794e-25,3.715117220914792e-14,0.0,0.0,2.3079586424118034e-15,4.196391977671442e-26,3.033448393751286e-29,3.6193703698999375e-29,1.065054071489612e-35,1.5710552306323785e-43,2.2255185827098702e-27,1.3617737013892313e-20,3.705974302058447e-17,3.7306284169671944e-28,2.597109139289725e-52,9.434724590932943e-56,1.7515406160741273e-37,4.868620673754353e-48,1.519191909164383e-13,1.755306191393036e-50,6.21656585873632e-29,1.885311548151882e-58,1.9881986641175398e-41,8.371563363175144e-38,2.911434774871623e-42,7.606230758192487e-43,2.0144341170475492e-38,3.1722405672478687e-58,2.557158048664551e-50,7.953970150892927e-62,3.76,0.0,0.740013224511933,0.9999999957627235,4.988632159928758e-30,2.7640831995295693e-26,2.309620946635621e-15,1.5191920453916499e-13,1.653172859077425e-34,4.179965325337981e-33,3.0840471811533906e-26,3.7151172132069346e-14,1.957180058167489e-25,4.5322325763511175e-26,1.2224009238607548e-28,1.456492896278881e-27,7.250630032844643e-23,3.7059739818842483e-17,4.156327168197387e-26,1.726710724654551e-24,4.237274372618677e-09,1.7638851542331363e-39,9.496135560875469e-39,1.130156194835332e-38
2.281541179248283e-15,0.7462814966355311,2.2165174623659946e-18,1.506358083188372e-20,2.4301865319764297e-25,4.9534897153683755e-14,0.0,0.0,3.077278242188572e-15,7.136963823496204e-26,6.346988760029172e-29,7.57297509636959e-29,2.2284496464256913e-35,3.2871730788962194e-43,3.7850242202544124e-27,2.3160203771688258e-20,4.9412991556494484e-17,6.4049110696755285e-28,8.334815410848902e-52,2.3574818756144987e-55,3.6648089649777715e-37,1.6332671187447017e-47,2.0255891979600475e-13,4.768001694506693e-50,1.0572750401595607e-28,5.888682539874376e-58,4.159976771851813e-41,1.830766729632857e-37,6.366979759603762e-42,1.6633974361280726e-42,4.2148703354527575e-38,1.0180545131987624e-57,6.389641850861606e-50,2.552641260156831e-61,3.76,0.0,0.7400132245118691,0.9999999943503017,1.043788732721378e-29,4.700981679538046e-26,3.079494651065319e-15,2.0255894296469505e-13,3.458992019298091e-34,8.745885165937863e-33,5.278354220626953e-26,4.953489702259329e-14,3.328650852590587e-25,7.708140652985795e-26,2.0789845846182823e-28,2.477112586906977e-27,1.2331422883847925e-22,4.941298611115826e-17,7.068822959416275e-26,2.936682760486058e-24,5.649695431557566e-09,3.749180453820766e-39,1.9869092956233978e-38,2.36708594585653e-38
2.851926504280456e-15,0.7462814966355396,2.770681142307955e-18,1.8829522851939642e-20,3.7129315530405093e-25,6.191862209822068e-14,0.0,0.0,3.846597840871964e-15,1.090366823853786e-25,1.155445045578951e-28,1.3786388686733287e-28,4.0568078860397925e-35,5.98417295810211e-43,5.782661715593587e-27,3.5383557520742777e-20,6.176624008690119e-17,9.879227750030878e-28,2.177860460168021e-51,5.001657146929793e-55,6.671644813817714e-37,4.411900714614784e-47,2.531986459946778e-13,1.074256147426169e-49,1.6152773617562303e-28,1.5164734864501058e-57,7.57307889161712e-41,3.4347679468515476e-37,1.1945320862988582e-41,3.1207609855793994e-42,7.673010933436375e-38,2.66013998972745e-57,1.3556321897582087e-49,6.66997022596075e-61,3.76,0.0,0.7400132245118053,0.9999999929378818,1.9001775126311534e-29,7.182037896709549e-26,3.8493683561194425e-15,2.531986813912013e-13,6.296965350479728e-34,1.5921548682801893e-32,8.116048952499794e-26,6.191862189794407e-14,5.085426619461592e-25,1.1776297259620125e-25,3.176219872507363e-28,3.7844677265967414e-27,1.8839628010419237e-22,6.176623176763965e-17,1.0799562649632474e-25,4.4865877617207734e-24,7.062114437345893e-09,6.900631414014458e-39,3.617092582271835e-38,4.312307433185082e-38
3.9926971543448014e-15,0.7462814966355565,3.879052262553707e-18,2.636146640525821e-20,7.1405300051128715e-25,8.668607198729793e-14,0.0,0.0,5.385237034889948e-15,2.096736761511423e-25,3.050715556686489e-28,3.6400685387309825e-28,1.0711172237525912e-34,1.579998082149567e-42,1.1119852986107937e-26,6.804132199671573e-20,8.647273713088662e-17,1.941667003346475e-27,1.2182977084186426e-50,1.8324541862711705e-54,1.761511033751252e-36,2.4723525703599134e-46,3.5447809018094606e-13,4.204236859296182e-49,3.1061210121585333e-28,8.55535556140416e-57,1.999516213065796e-40,9.398153343858016e-37,3.268457524556566e-41,8.538977347638876e-42,2.0259015118799468e-37,1.488083276858208e-56,4.966615294561006e-49,3.7311906824884154e-60,3.76,0.0,0.7400132245116777,0.9999999901130485,5.0170289560138743e-29,1.3810804367748272e-25,5.3891157681402275e-15,3.544781582472039e-13,1.6625863547333945e-33,4.2037575181195287e-32,1.5838506831969904e-25,8.668607160217306e-14,9.779095940572963e-25,2.264540173669511e-25,6.107763345045766e-28,7.277394459429437e-27,3.622793672316273e-22,8.647272113316078e-17,2.0767168476909047e-25,8.62754927129927e-24,9.88694616052129e-09,1.8463390892457456e-38,9.550191844538666e-38,1.1395840859461442e-37
5.133467804409147e-15,0.7462814966355739,4.987481413184016e-18,3.389348889025145e-20,1.1711557972301535e-24,1.114535218763797e-13,0.0,0.0,6.923876224467172e-15,3.43864292116561e-25,6.324896924599117e-28,7.546877142454385e-28,2.220694742117805e-34,3.275731491817265e-42,1.8236529529135136e-26,1.1158758562399378e-19,1.1117923415258166e-16,3.251188472440757e-27,4.0272395603408547e-50,4.758266501925853e-54,3.652053486390953e-36,8.261441976024675e-46,4.557575234786871e-13,1.1267797816788195e-48,5.094030330015553e-28,2.8798765108003415e-56,4.1454978086176785e-40,1.981245498109407e-36,6.890306205699608e-41,1.8001215473115705e-41,4.2002016874840156e-37,4.919047958302049e-56,1.2896614456426794e-48,1.233393344353334e-59,3.76,0.0,0.7400132245115502,0.9999999872882238,1.040155700502682e-28,2.2649683825627968e-25,6.9288631826972185e-15,4.557576351071715e-13,3.446961136833322e-33,8.715440166985554e-32,2.6344490672070265e-25,1.1145352124477583e-13,1.6037693536485986e-24,3.713839998077346e-25,1.001672436712154e-27,1.1934903716744619e-26,5.941372301030254e-22,1.1117920791622356e-16,3.4058090731595556e-25,1.414915872228461e-23,1.2711769544802823e-08,3.852185224913086e-38,1.9799940059667576e-37,2.3636463796639333e-37
7.415009104537838e-15,0.746281496635608,7.204513787105012e-18,4.895777072330278e-20,2.4285091415305764e-24,1.6098842165455687e-13,0.0,0.0,1.0001154590301268e-14,7.128922449176473e-25,1.9004484078479635e-27,2.2676917360895347e-27,6.672549321922433e-34,9.842624766508633e-42,3.780758686880416e-26,2.3134100742883795e-19,1.6059222812931138e-16,7.038333592899236e-27,2.6967680790676917e-49,2.109135035784832e-53,1.0973364926782247e-35,5.478276998551881e-45,6.583163574131829e-13,5.142126775992922e-48,1.056083614383596e-27,2.0553399286236964e-55,1.2456022353689784e-39,6.043416252049691e-36,2.1017571665625977e-40,5.490937550664745e-41,1.2620395570959715e-36,3.293950654535974e-55,5.716501060844701e-48,8.259201773427646e-59,3.76,0.0,0.7400132245112949,0.9999999816385988,3.1253669100120525e-28,4.695684997794104e-25,1.000835801941902e-14,6.583165888389996e-13,1.0357144963334126e-32,2.618736489958449e-31,5.6263416175881745e-25,1.6098842034512863e-13,3.324901565738712e-24,7.699454864113093e-25,2.0766499248027373e-27,2.4743171941858218e-26,1.231752834681372e-21,1.6059217373606987e-16,7.060846473742187e-25,2.933373939326165e-23,1.8361391300326662e-08,1.1641699502622008e-37,5.949310164245269e-37,7.1048433617992574e-37
1.197809170479522e-14,0.7462814966356764,1.1639274858511576e-17,7.908728248520527e-20,6.316869704094765e-24,2.6005822121096656e-13,0.0,0.0,1.6155711268688918e-14,1.853531886888613e-24,8.170637412847031e-27,9.750237637648448e-27,2.868747375058633e-33,4.2316601772107244e-41,9.830034293166484e-26,6.014903278672274e-19,2.594182158174241e-16,1.9933392968120867e-26,3.355697473937943e-48,1.555600303276898e-52,4.7178031006126943e-35,6.638720217462052e-44,1.0634338946392935e-12,3.8759895177531573e-47,2.745834813767053e-27,2.9186408867857335e-54,5.3552451904810136e-39,2.622292516873096e-35,9.119703974825625e-40,2.382572347622124e-40,5.425918234129433e-36,4.098797426113108e-54,4.216205618938695e-47,1.0277276135556588e-57,3.76,0.0,0.7400132245107844,0.9999999703394492,1.3436956708598833e-27,1.2208860411575543e-24,1.6167347723295387e-14,1.0634344963502287e-12,4.4528924967825656e-32,1.1258779235917763e-30,1.55310981875803e-24,2.600582178064291e-13,8.64480327606023e-24,2.0018710609974862e-24,5.399344740719158e-27,6.433255372690573e-26,3.202578076182091e-21,2.5941807439093236e-16,1.8358289873860047e-24,7.626821835571669e-23,2.9660534760814347e-08,5.0230847723451e-37,2.5578006643613716e-36,3.05534172993685e-36
2.1104256905309984e-14,0.7462814966358132,2.051158258272274e-17,1.3935010362301536e-19,1.959683971955521e-23,4.581978203240136e-13,0.0,0.0,2.846482441234722e-14,5.745132814031544e-24,4.6009813977752034e-26,5.491305528149411e-26,1.6154303188318568e-32,2.3828973068477487e-40,3.0468764457236213e-25,1.8643539118055264e-18,4.570701901427237e-16,7.224793007601735e-26,6.397420767400033e-47,1.6442261752194067e-51,2.656651787649349e-34,1.224462205060004e-42,1.8736684465246232e-12,4.2797350611370484e-46,8.510876258835672e-27,6.865630377123785e-53,3.015602988181106e-38,1.4825320176956787e-34,5.155880351981635e-39,1.3470105469365363e-39,3.0554042148299903e-35,7.814093143698386e-53,4.456368541261583e-46,1.9593033836491708e-56,3.76,0.0,0.7400132245097636,0.9999999477415502,7.566509308907824e-27,3.784209249988828e-24,2.8485327252792114e-14,1.873670311562975e-12,2.507503734305966e-31,6.339939384570423e-30,5.392008369018572e-24,4.58197809771434e-13,2.6795103440044697e-23,6.204917549320904e-24,1.6735718621929108e-26,1.994018790165819e-25,9.926581338042414e-21,4.570697517627242e-16,5.6902422077496894e-24,2.3639789973296044e-22,5.225842148944191e-08,2.8331084931474965e-36,1.4403290467907252e-35,1.7206862390242763e-35
3.9356587306339515e-14,0.7462814966360868,3.82673428199548e-17,2.598909783075129e-19,6.823897053654899e-23,8.544770185510663e-13,0.0,0.0,5.3083049847224034e-14,1.9969615256155387e-23,3.055217196813323e-25,3.647547170304258e-25,1.0727108023009222e-31,1.5823295707390522e-39,1.059068525885097e-24,6.480333745507902e-18,8.523741346729838e-16,3.247771052529962e-25,1.5594752524181773e-45,2.127586536023454e-50,1.764114717148732e-33,2.908985209468857e-41,3.4941354600322118e-12,6.171552479025809e-45,2.958309535148347e-26,2.2741655753191564e-51,2.0024713782458904e-37,9.857809311809397e-34,3.4282891976198087e-38,8.956766040818888e-39,2.0289067706108166e-34,1.9048094946546798e-51,5.766315497655565e-45,4.776154725426916e-55,3.76,0.0,0.7400132245077218,0.9999999025473528,5.0244371035261427e-26,1.3153604347823743e-23,5.312128679887225e-14,3.4941419427496204e-12,1.6651103689345033e-30,4.2099333669784465e-29,2.28109422776308e-23,8.544769818710717e-13,9.313773970984242e-23,2.156777983990368e-23,5.817289349160177e-26,6.930997142264577e-25,3.45039857131267e-20,8.523726107579339e-16,1.9778683330714354e-23,8.216999126281567e-22,9.745259423131884e-08,1.8825271429816667e-35,9.56432476039037e-35,1.1426481082599668e-34
7.586124810839857e-14,0.7462814966366345,7.382346221421338e-17,5.010339930305218e-19,2.544056989171772e-22,1.6470354150094e-12,0.0,0.0,1.0231949730743971e-13,7.418368748584571e-23,2.221021784102933e-24,2.6532608296682513e-24,7.7982836540156625e-31,1.1502908974083637e-38,3.934250103599335e-24,2.407325789051337e-17,1.6429820079190661e-15,1.7558733537452704e-24,4.3402417699443937e-44,3.0585436799790372e-49,1.2824448850586403e-32,7.967474072378154e-40,6.735061126020382e-12,1.0921402977902049e-43,1.0989596720914767e-25,9.596079843887265e-50,1.4557209403947572e-36,7.169118894083651e-33,2.4932131056399055e-37,6.513949608212127e-38,1.4749471015865187e-33,5.301334873327726e-50,8.289133694862003e-44,1.3292910905336983e-53,3.76,0.0,0.7400132245036383,0.9999998121653605,3.652570488402931e-25,4.886338033745462e-23,1.0239320784026764e-13,6.735085208167512e-12,1.2105242049797704e-29,3.0604334955405544e-28,1.1508823113617055e-22,1.6470352787488895e-12,3.459917011097977e-22,8.012052083829969e-23,2.161089684329625e-25,2.5747087654217087e-24,1.2817633655529225e-19,1.642976345779196e-15,7.347338901176483e-23,3.052473942305047e-21,1.878345372774924e-07,1.3691136566975378e-34,6.9529165281099406e-34,8.306831595569799e-34
1.4887056971251668e-13,0.7462814966377291,1.4511425497181457e-16,9.835677697378168e-19,9.866987593204565e-22,3.2321522079461116e-12,0.0,0.0,2.007923785914756e-13,2.8567223786063025e-22,1.692679126764838e-23,2.0245958258053267e-23,5.9433615554994866e-30,8.766566358944222e-38,1.515025526699206e-23,9.27026259631053e-17,3.224197696488509e-15,1.0997580632985886e-23,1.2940658262291423e-42,4.6378828830593776e-48,9.77378666638077e-32,2.3544518214844637e-38,1.3216879014059557e-11,2.300529410785276e-42,4.231947000906023e-25,4.795049961113971e-48,1.1094356550891151e-35,5.464403263492296e-32,1.9003321957341177e-36,4.965202148914625e-37,1.124101487852867e-32,1.5806068777203845e-48,1.256842421048794e-42,3.963465584783046e-52,3.76,0.0,0.7400132244954711,0.9999996314269823,2.783693107986607e-24,1.8816686790051697e-22,2.0093705772711243e-13,1.321697175118167e-11,9.22645314487141e-29,2.3323770197021673e-27,6.771773032423736e-22,3.232151683218777e-12,1.3323791901397414e-21,3.0853368613216657e-22,8.32260431668873e-25,9.91459689782492e-24,4.935909789870964e-19,3.2241758841323597e-15,2.829291078728691e-22,1.175470121778267e-20,3.685728169864039e-07,1.0440521552429233e-33,5.2989861644717104e-33,6.331021655506695e-33
2.218798913166348e-13,0.746281496638824,2.1664332637462003e-16,1.466435382639191e-18,2.2047211997567986e-21,4.81726900091364e-12,0.0,0.0,2.9926524169594265e-13,6.345746397077719e-22,5.303708752225154e-23,6.348988720515784e-23,1.8622792112982113e-29,2.7468476947939493e-37,3.3653734873861284e-23,2.0592291475673343e-16,4.805413314792754e-15,3.223810658074009e-23,7.253791278916536e-42,1.9403674018444568e-47,3.0624532387668688e-31,1.424062800861828e-37,1.9698652310403125e-11,1.167033781773956e-41,9.400564570249329e-25,3.481655849870963e-47,3.4762309145904017e-35,1.7122339013160969e-31,5.954489314119065e-36,1.555856440511026e-36,3.5222116542906465e-32,8.859941990486686e-48,5.2580163396602413e-42,2.2217229227108566e-51,3.76,0.0,0.740013224487304,0.9999994507227415,8.722219422365512e-24,4.1798226491192433e-22,2.9948091802864996e-13,1.9698858310433604e-11,2.891121962855517e-28,7.308020046831089e-27,1.935555200113686e-21,4.817267835307758e-12,2.9596790832097543e-21,6.85356604791613e-22,1.8488266489425944e-24,2.20231391175984e-23,1.0964319249751565e-18,4.805364847143614e-15,6.284667347268008e-22,2.6111166715186782e-20,5.492769592439449e-07,3.2728098573178626e-33,1.660353199560906e-32,1.9837692161318115e-32
3.67898534524871e-13,0.7462814966410138,3.6041786506598707e-16,2.4331985771698175e-18,6.141594429979007e-21,7.987502586972011e-12,0.0,0.0,4.962109133834585e-13,1.744620838165242e-21,2.415747635816324e-22,2.8982190851848393e-22,8.482753674844923e-29,1.2511417914909679e-36,9.252275421734036e-23,5.661329466157326e-16,7.967844393163925e-15,1.3707208520487594e-22,9.712657830081778e-41,1.4714814322409385e-46,1.3949079910206367e-30,1.8717656938109124e-36,3.266206512966349e-11,1.3224817032493627e-40,2.5844618180734535e-24,7.725926825170789e-46,1.5833772300542533e-34,7.799328950653581e-31,2.7122231835409214e-35,7.087513632760274e-36,1.6043543927186248e-31,1.1863074952241036e-46,3.9867867295188057e-41,2.975000164740997e-50,3.76,0.0,0.7400132244709697,0.9999990894166394,3.9728352839885855e-23,1.1491487656210356e-21,4.965686699458847e-13,3.266263147765043e-11,1.3170696387543387e-27,3.3285945432876956e-26,7.996580192288486e-21,7.987499382343667e-12,8.137063804402894e-21,1.8842280127359254e-21,5.08352282963309e-24,6.054438082519525e-23,3.0143906088881366e-18,7.967711048979791e-15,1.7277386667597916e-21,7.178680744140862e-20,9.105828645445927e-07,1.4923302794487103e-32,7.562744652735167e-32,9.036349580238258e-32
