Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81),S(2051),CF2(42),CF2O(48),S(2111),CHF2O(189)
0.009874550321307003,0.59126010162941,0.0001190014306874378,0.00013654278430207426,0.00020390115748595465,0.010509829899938794,0.0,0.0,0.0005077239822506241,7.111229648625908e-05,0.4870330676051195,0.05966371215202595,4.6795052759600733e-07,8.267816294682922e-15,1.276582596284232e-11,7.40180310694566e-10,3.1442223131472192e-06,0.00019875957440767115,4.043357338994174e-08,3.308225470064662e-11,2.2036636104387555e-06,3.1356138363686375e-13,9.647318025107509e-11,3.7940175568899023e-06,2.025321026826e-09,5.8583692953776166e-05,2.743088711586082e-10,5.782457617618955e-07,3.010173394703682e-08,3.3712920950575e-10,4.340722263162964e-09,5.5661953723781485e-12,1.8797699201964795e-09,8.42980600656662e-09,3.76,0.0,0.003742220313526663,0.42201319417138405,0.5425404824653334,3.943382153477992e-05,8.246566768704636e-05,0.5458746829194273,3.245269126429791e-16,5.927543281300436e-17,1.7069162168983202e-11,1.712971001312462e-07,0.003945772837655722,4.793304527071991e-07,3.336958766188575e-14,2.4417976265919376e-16,3.675758639914031e-08,9.908490212545375e-08,2.6674009990790583e-10,0.0001661261102683451,3.809668434268236e-05,5.100595119839022e-08,1.8386772035284386e-05,5.78791146583154e-08,5.49470409713815e-07,3.4855625136817553e-12,2.6352723729942093e-13,1.3471906617899394e-08,8.984826203657121e-07,1.855975931743033e-08,8.48532565882321e-11,2.0760705880209804e-12,2.465716522366748e-10,1.1210694556006868e-07,5.0389904103910515e-06,8.067598304715111e-05,6.254131215636017e-06,1.1458788322467527e-07,1.5231894575737397e-06,0.0012697389012356992,5.749998522996353e-10,1.3748658091872235e-11
0.009884113098340332,0.5912576043649613,0.00012049530657438237,0.00013872892945842387,0.0002063957784862796,0.010474555531790492,0.0,0.0,0.0005069229247683892,7.062966854900486e-05,0.48686436066548405,0.05998733952820855,4.6777661157271536e-07,8.534909472826999e-15,1.3007406364984673e-11,7.438905333915931e-10,3.136519006086047e-06,0.00019596742352444074,4.054233043596902e-08,3.296675520274442e-11,2.1628348242697766e-06,3.1372877520614687e-13,9.738234112298581e-11,3.8007762244648303e-06,2.022132474150338e-09,5.806704894410907e-05,2.731227339064299e-10,5.692178021451878e-07,2.98034786112249e-08,3.363215512435319e-10,4.364477005396211e-09,5.55096080474213e-12,1.8803683794649755e-09,8.323258053600037e-09,3.76,0.0,0.003646540056991084,0.4217289099309299,0.5426783889856371,3.929456686423874e-05,8.128294103860201e-05,0.5460234045036486,3.259014527765932e-16,5.952757599905347e-17,1.7147315314754722e-11,1.708151704011697e-07,0.003898154236551359,4.7214126395614405e-07,3.327865220602911e-14,2.433762108462901e-16,3.666335232708214e-08,9.956459721129625e-08,2.6295263450282615e-10,0.0001632963053559878,3.807104698507135e-05,5.0768196645100363e-08,1.836277897605066e-05,5.7609978677612505e-08,5.444758255962685e-07,3.47866763843233e-12,2.6119116602653246e-13,1.3416190848809255e-08,8.954426028995263e-07,1.852295649573689e-08,8.638521963119911e-11,2.112878046544125e-12,2.423558955343691e-10,1.1159211705972232e-07,5.08250698112392e-06,7.904246601104036e-05,6.158915358112789e-06,1.1276868204362783e-07,1.523936151546343e-06,0.0012707620611212094,5.826903009257358e-10,1.3561068371918245e-11
0.009893675875373662,0.591254776077859,0.00012202248486044927,0.00014096535694635873,0.00020894986296136396,0.010438807337541454,0.0,0.0,0.0005061153331558826,7.014327170983022e-05,0.48669065832856684,0.060314773126469615,4.6757270878288145e-07,8.811766358521137e-15,1.3253609901437017e-11,7.475554577051646e-10,3.128181207811687e-06,0.00019317388935771108,4.064674254884237e-08,3.2844158637622613e-11,2.1220980400086224e-06,3.139032010253576e-13,9.829533979930877e-11,3.8068923844243557e-06,2.01863419485401e-09,5.7541974039648726e-05,2.71895939224963e-10,5.601699565622251e-07,2.9493725502812096e-08,3.3542916762359915e-10,4.388191158464288e-09,5.53459808920599e-12,1.8806927240841714e-09,8.215860642907186e-09,3.76,0.0,0.0035521205271560542,0.4214437212443815,0.5428154740922589,3.915044805743041e-05,8.009806916334137e-05,0.5461709218089355,3.2725310652677587e-16,5.97755511037821e-17,1.722466461348847e-11,1.7031436754099722e-07,0.003850483364395863,4.64948080805943e-07,3.318436036059944e-14,2.4254676294991356e-16,3.6565782068364315e-08,1.0005203953005455e-07,2.5916226033409975e-10,0.00016047238366002136,3.804532850795931e-05,5.0524244107557105e-08,1.8337450222710707e-05,5.7333809246904325e-08,5.394748916455895e-07,3.4715201723061808e-12,2.588174130257318e-13,1.3359033635118055e-08,8.922884851327639e-07,1.8484807131891442e-08,8.795838350669426e-11,2.150710315794658e-12,2.3818852915927653e-10,1.1106516780873776e-07,5.126560647674714e-06,7.74175115993265e-05,6.0632929305685205e-06,1.1094419552239777e-07,1.524527249337232e-06,0.0012717737511133533,5.90548973674907e-10,1.3373199286013449e-11
0.009903238652406991,0.5912516118688234,0.00012358400100150318,0.00014325356997966596,0.00021156531976404192,0.010402580290953433,0.0,0.0,0.0005053012457038374,6.965310018505926e-05,0.4865118689792179,0.060646100264957495,4.673373287865822e-07,9.098737855064541e-15,1.350449453468233e-11,7.511718646255415e-10,3.1191981504803676e-06,0.00019037902539314133,4.0746604362642175e-08,3.2714361679421236e-11,2.0814634303705845e-06,3.140842040402972e-13,9.921182911827856e-11,3.8123445393871913e-06,2.014821673813581e-09,5.7008442980807174e-05,2.706279231332267e-10,5.511041440165792e-07,2.9172540867730864e-08,3.3445000069923544e-10,4.411849154332685e-09,5.5170891595681005e-12,1.8807339946778914e-09,8.107629717660981e-09,3.76,0.0,0.0034589639536687254,0.42115758389400637,0.5429517387147946,3.9001399851131265e-05,7.891109763697124e-05,0.5463172307033566,3.285804176486918e-16,6.001909248221298e-17,1.7301150001053188e-11,1.6979397523584815e-07,0.0038027613571394924,4.5775118586241506e-07,3.308658205805465e-14,2.416904453396157e-16,3.6464752978832336e-08,1.0054743515511718e-07,2.5536909093869655e-10,0.00015765476150324606,3.801952493483002e-05,5.0273987473990316e-08,1.831073343503367e-05,5.705048586861925e-08,5.344679559673194e-07,3.464110410309683e-12,2.5640587043085236e-13,1.3300403193561361e-08,8.890176116603734e-07,1.844525953241665e-08,8.957423166886909e-11,2.1896053041752193e-12,2.3406956264852934e-10,1.1052584803408869e-07,5.171159262033647e-06,7.58013576984067e-05,5.967279136964663e-06,1.0911471405196125e-07,1.5249569168196774e-06,0.0012727738997311076,5.985810956752294e-10,1.3185092527950033e-11
0.00991280142944032,0.5912481066950805,0.00012518092499967754,0.00014559512125613834,0.00021424412770738472,0.010365869312625738,0.0,0.0,0.0005044807024021452,6.915914900701896e-05,0.486327898174062,0.06098141096144136,4.67068910530816e-07,9.396258614187687e-15,1.3760116643874344e-11,7.547362192219275e-10,3.109559154552692e-06,0.00018758288929747363,4.084170180973174e-08,3.257725824315966e-11,2.0409413254569816e-06,3.14271424295896e-13,1.0013142805130652e-10,3.8171107984579634e-06,2.0106904189231577e-09,5.646643481593899e-05,2.693181133643016e-10,5.420223361076907e-07,2.8840008204957887e-08,3.3338197625765776e-10,4.4354343862765906e-09,5.49841612282801e-12,1.880482890478303e-09,7.998581994016717e-09,3.76,0.0,0.0033670725806256192,0.4208704522916453,0.543087183747412,3.884735693143761e-05,7.77220751946006e-05,0.5464623269431361,3.298818186801396e-16,6.02579137689687e-17,1.73767064215056e-11,1.6925323048461855e-07,0.0037549894259025995,4.5055087375551973e-07,3.2985177831489905e-14,2.40806215877522e-16,3.636013533586562e-08,1.0105099681198788e-07,2.51573242088366e-10,0.0001548438651426998,3.799363216589232e-05,5.0017317309917274e-08,1.8282573824645473e-05,5.6759884049752455e-08,5.294553690438118e-07,3.456428195810188e-12,2.5395644973688723e-13,1.324026821370793e-08,8.856272529713521e-07,1.8404259599969246e-08,9.123431153496297e-11,2.2296026704828e-12,2.2999902855106988e-10,1.0997389817736126e-07,5.2163106100749875e-06,7.419424718631508e-05,5.8708899278927545e-06,1.0728054119624034e-07,1.525219113110758e-06,0.0012737624358337112,6.067920678938738e-10,1.2996791517417197e-11
0.009921407928770316,0.591244656225378,0.00012664934624159358,0.0001477494449340223,0.00021671091150746578,0.010332411431201576,0.0,0.0,0.000503736727633509,6.87113579802509e-05,0.4861578138909816,0.06128667317689517,4.667977342477805e-07,9.673393000591869e-15,1.3994261918213111e-11,7.578964320403284e-10,3.1003144831593823e-06,0.0001850653306723457,4.092303281911847e-08,3.2447531600676154e-11,2.004576285866174e-06,3.144453625820867e-13,1.0096138883886902e-10,3.82079558641968e-06,2.0066960653637484e-09,5.59713659414612e-05,2.68103107993048e-10,5.338367057228668e-07,2.853110965896925e-08,3.323430665374163e-10,4.456584032667904e-09,5.480600463977455e-12,1.8799989715774147e-09,7.89975514465321e-09,3.76,0.0,0.003285453956717144,0.42061114494777213,0.5432083842344048,3.870439384658838e-05,7.665024461867454e-05,0.5465918731369224,3.3102957962953943e-16,6.046857153808319e-17,1.7443857135762136e-11,1.6874850744796572e-07,0.0037119530692449805,4.4406792984686337e-07,3.289069380604075e-14,2.3998565182373555e-16,3.6262799479562973e-08,1.0151136594294684e-07,2.481547916004428e-10,0.00015232016946424795,3.797024892063696e-05,4.9780740287712605e-08,1.8255949242985326e-05,5.6492016907715737e-08,5.249395005684268e-07,3.449272493963123e-12,2.517195288895307e-13,1.318483355050468e-08,8.824714603266675e-07,1.836607124421733e-08,9.276753390239455e-11,2.2665769496593402e-12,2.263769837094028e-10,1.0946612293185094e-07,5.257425772002934e-06,7.275578467388082e-05,5.783832470638614e-06,1.0562603638474721e-07,1.5253067376449548e-06,0.001274642131125343,6.143394831608679e-10,1.2827191949297343e-11
0.009930014428100311,0.591240921477787,0.00012814818091204478,0.00014994947427366813,0.0002192322096343579,0.010298553636869852,0.0,0.0,0.0005029875885368111,6.82604999079039e-05,0.4859833807242672,0.06159530686140177,4.6649720202704525e-07,9.959684091548846e-15,1.4232311668323775e-11,7.610086348824447e-10,3.0905223024916972e-06,0.00018254684139860165,4.1000157242010154e-08,3.2311729529755996e-11,1.968318617252132e-06,3.146240640142978e-13,1.0179322402003468e-10,3.823890257045855e-06,2.0024366374337184e-09,5.546940880767247e-05,2.6685339868908164e-10,5.256412733497452e-07,2.8213187793036045e-08,3.3122901104788087e-10,4.477646386454697e-09,5.461814844269114e-12,1.8792632996340406e-09,7.80029422317913e-09,3.76,0.0,0.003204863626583952,0.4203509589346461,0.5433289221390555,3.855728458189058e-05,7.557683690601274e-05,0.5467204302840574,3.3215381732742325e-16,6.067494345082981e-17,1.7510150421814523e-11,1.682260717683467e-07,0.003668878322563381,4.37582728437359e-07,3.2793047797045147e-14,2.3914080405569103e-16,3.6162346356188353e-08,1.0197868980346598e-07,2.4473437870548593e-10,0.00014980260040815417,3.794678683258153e-05,4.953879682577623e-08,1.8228066117705948e-05,5.621805966875154e-08,5.204195991907027e-07,3.4418794847059785e-12,2.4945183749626786e-13,1.312812852275143e-08,8.792145383301368e-07,1.8326617968260186e-08,9.433911346323326e-11,2.3045088984559083e-12,2.227941672019445e-10,1.0894770095979122e-07,5.299000411279205e-06,7.132503248256831e-05,5.6964972360068645e-06,1.0396822995829694e-07,1.525248937403719e-06,0.0012755123116345562,6.220405191660929e-10,1.2657506193493512e-11
0.009938620927430307,0.5912368984555011,0.00012967828772165554,0.00015219644925511068,0.0002218096129041576,0.010264292127925546,0.0,0.0,0.0005022333186353675,6.780657330691993e-05,0.4858045235562736,0.06190738360978782,4.6616598182636416e-07,1.0255469031181261e-14,1.4474302161716034e-11,7.640700287120489e-10,3.080175083966024e-06,0.00018002747466742204,4.107290041361922e-08,3.216977904733999e-11,1.9321761702077455e-06,3.148068106640422e-13,1.026265949257715e-10,3.826378066223165e-06,1.9979088881862225e-09,5.496055832183941e-05,2.655685414864429e-10,5.174375904930521e-07,2.7886341801785644e-08,3.300383293976525e-10,4.498606975542836e-09,5.442046728864444e-12,1.878268557097869e-09,7.70021315462807e-09,3.76,0.0,0.003125303249285365,0.4200898579931589,0.5434487980222589,3.840598166070814e-05,7.450189731052578e-05,0.546847995034629,3.332532423240015e-16,6.087679396565761e-17,1.757553267972384e-11,1.6768530638170662e-07,0.003625766250322675,4.310955455727109e-07,3.26921276322311e-14,2.3827083543621747e-16,3.605867104701719e-08,1.0245313389381545e-07,2.4131211523456586e-10,0.0001472914903194085,3.792324264090731e-05,4.929140146462356e-08,1.819887928851945e-05,5.5937915062490164e-08,5.158959252598543e-07,3.4342408305678393e-12,2.4715335678026466e-13,1.3070127586378569e-08,8.758543563576999e-07,1.828585537040733e-08,9.595031946523798e-11,2.343431101924657e-12,2.1925055676083884e-10,1.0841842857247459e-07,5.341039967326864e-06,6.990217847242851e-05,5.608897555388191e-06,1.0230737364433913e-07,1.5250408551701453e-06,0.0012763729263296432,6.298995163663301e-10,1.2487770005273933e-11
0.009947227426760302,0.5912325830542935,0.00013124055049250867,0.00015449164539408026,0.00022444476430500673,0.010229623077027027,0.0,0.0,0.0005014739528584082,6.734957752419533e-05,0.4856211651646684,0.06222297701832292,4.658027002037785e-07,1.0561170687326882e-14,1.4720250390722004e-11,7.670771567312035e-10,3.069265410629116e-06,0.00017750728775677103,4.114108125783995e-08,3.202160394412567e-11,1.896156893867536e-06,3.1499390593636177e-13,1.034611314101886e-10,3.828242034137923e-06,1.9931096065851487e-09,5.444481300636952e-05,2.6424813886756087e-10,5.092272466231458e-07,2.755068373864236e-08,3.287695376444158e-10,4.519450070604053e-09,5.421283793661128e-12,1.87700715298191e-09,7.59952645285608e-09,3.76,0.0,0.0030467744904649225,0.4198278048521334,0.5435680124069816,3.825043773414589e-05,7.342547365985423e-05,0.5469745639497928,3.34326468782942e-16,6.107386991664565e-17,1.7639946051071538e-11,1.6712555634989572e-07,0.003582617983072769,4.2460666063842323e-07,3.2587812025505513e-14,2.373748470869439e-16,3.595166221955531e-08,1.0293487265223451e-07,2.3788811377135045e-10,0.00014478717867953916,3.7899612993730385e-05,4.903847104025817e-08,1.816834170296963e-05,5.565148856564064e-08,5.113687406201357e-07,3.4263478439503982e-12,2.4482408419488773e-13,1.3010806328050748e-08,8.723887300264177e-07,1.8243737182608432e-08,9.760246956902461e-11,2.3833775379580667e-12,2.1574625032587512e-10,1.0787809412130247e-07,5.383549762950584e-06,6.848741409462127e-05,5.521047330448296e-06,1.0064372886966513e-07,1.5246774826079484e-06,0.0012772239244830308,6.379209383151207e-10,1.2318020413798646e-11
0.009953924221974858,0.59122902024338,0.0001324789906526968,0.00015631175511425692,0.00022653623074393053,0.01020236237741803,0.0,0.0,0.0005008795810607672,6.699186189595304e-05,0.4854753276942762,0.062471024264162546,4.654969081324699e-07,1.0805994415655978e-14,1.4914367413931577e-11,7.693775045234794e-10,3.060382715023524e-06,0.00017554577967023992,4.119085842064379e-08,3.190196075433707e-11,1.8682203263370613e-06,3.1514254576520116e-13,1.0411106107829156e-10,3.829249827257536e-06,1.9891853208838637e-09,5.40387385545367e-05,2.631958788136798e-10,5.028351371121527e-07,2.7283488886952806e-08,3.277273037555699e-10,4.5355763366861325e-09,5.4044320214636266e-12,1.875836183176392e-09,7.520771920641594e-09,3.76,0.0,0.0029863852749202596,0.4196232157077243,0.5436603169002986,3.8126443515747884e-05,7.258690474531041e-05,0.5470723572116567,3.3514258945287924e-16,6.122376039692831e-17,1.7689361825269016e-11,1.666764544968452e-07,0.003549019652761878,4.195566252091841e-07,3.250421684157442e-14,2.366590974038304e-16,3.58660189841953e-08,1.0331487589530566e-07,2.3522275220350367e-10,0.000142843475999565,3.788116523069729e-05,4.8837775421275616e-08,1.8143614433661345e-05,5.5424205099730026e-08,5.078438371831591e-07,3.42002454660154e-12,2.429903636092639e-13,1.2963716139826467e-08,8.696177285352815e-07,1.8209996234772497e-08,9.891722223527225e-11,2.415191126141568e-12,2.1304666806723538e-10,1.074498635748593e-07,5.416955654200895e-06,6.739229419493375e-05,5.452526218490687e-06,9.934747681816126e-08,1.524284010621056e-06,0.0012778794090231999,6.442778006488337e-10,1.218595217480253e-11
0.009960621017189414,0.5912252758282824,0.0001337378938159248,0.00015816248660602107,0.00022866450261016944,0.010174850775438156,0.0,0.0,0.0005002821633592412,6.663228870901243e-05,0.4853266785855881,0.06272128297534672,4.6517009840341565e-07,1.1057168783852927e-14,1.511090853879289e-11,7.716417298775568e-10,3.0511516708980145e-06,0.00017358384397944668,4.123766985201266e-08,3.177847569632926e-11,1.8403670330455405e-06,3.1529290312744173e-13,1.0476127645344865e-10,3.8298613014459185e-06,1.9850931657875175e-09,5.362849375430837e-05,2.621216191582526e-10,4.964407629872846e-07,2.7011098951709882e-08,3.266362244220465e-10,4.551613587580484e-09,5.386965008629333e-12,1.874495379293615e-09,7.441667248758034e-09,3.76,0.0,0.0029266224551480606,0.4194180083822295,0.543752221390891,3.799983086487377e-05,7.174749461789187e-05,0.5471695437008773,3.359413374265393e-16,6.137048433095076e-17,1.77381282327548e-11,1.6621514177602672e-07,0.0035154007312661693,4.145059100608379e-07,3.241843556793076e-14,2.359266244220687e-16,3.5778235030379594e-08,1.0369948295298775e-07,2.3255648382361682e-10,0.00014090426575001834,3.786266198100132e-05,4.86336314817155e-08,1.8118016006069346e-05,5.519300785220194e-08,5.043170922576914e-07,3.4135374472115953e-12,2.41138023019592e-13,1.2915796517448941e-08,8.667804750328041e-07,1.8175382269239582e-08,1.002582592616171e-10,2.447663196176298e-12,2.1037080720993707e-10,1.0701470150508622e-07,5.450651783591232e-06,6.630228367078223e-05,5.383869276363617e-06,9.804983429305663e-08,1.5237908974751362e-06,0.001278529017072563,6.507380341306026e-10,1.2053917954587406e-11
0.00996731781240397,0.5912213477327344,0.0001350177098666626,0.00016004448732812764,0.00023083041864308275,0.010147086442250021,0.0,0.0,0.0004996817184663155,6.627085890258606e-05,0.4851751786689012,0.0629737904718823,4.648215318634681e-07,1.1314844051661764e-14,1.5309873149981162e-11,7.738681018196777e-10,3.0415689546489662e-06,0.00017162151418109037,4.128142171730509e-08,3.1651117158544985e-11,1.8126008788687613e-06,3.154450746535496e-13,1.0541157678942471e-10,3.830068181913359e-06,1.9808316412351117e-09,5.32140829549798e-05,2.6102516605306073e-10,4.900449225356829e-07,2.6733583635507273e-08,3.254956290898681e-10,4.567553180530197e-09,5.368877275815461e-12,1.8729809475212906e-09,7.362220073999582e-09,3.76,0.0,0.002867486819215658,0.41921216397964756,0.5438437260714309,3.787057774792465e-05,7.090727111930591e-05,0.547266121676582,3.3672201560296845e-16,6.151391482962718e-17,1.778621637932929e-11,1.6574128257306019e-07,0.003481761845249456,4.0945468072883076e-07,3.2330406243064096e-14,2.351769702725433e-16,3.5688253215118244e-08,1.0408878065742472e-07,2.2988937925832784e-10,0.0001389697171841693,3.784410154528277e-05,4.842599626274522e-08,1.8091521940527518e-05,5.495784818100444e-08,5.007886310407103e-07,3.406882047340821e-12,2.3926708387871413e-13,1.2867034496297758e-08,8.638758842137711e-07,1.8139871325329884e-08,1.0162626595620923e-10,2.4808113947650843e-12,2.0771868816457542e-10,1.0657250289020221e-07,5.484640471243576e-06,6.521747733850966e-05,5.315083835846853e-06,9.675093836354234e-08,1.5231955869949924e-06,0.0012791727251697893,6.573039155262259e-10,1.1921937089403472e-11
0.009974014607618526,0.5912172338382436,0.0001363188996329767,0.00016195841811608524,0.0002330348376913472,0.010119067543891655,0.0,0.0,0.0004990782654374297,6.590757384625803e-05,0.4850207879195599,0.06322858488412611,4.6445043803087986e-07,1.1579180535686591e-14,1.5511263702292705e-11,7.760549453885841e-10,3.0316313011041476e-06,0.00016965882593434934,4.132201828835829e-08,3.151985443592244e-11,1.7849257624264967e-06,3.1559890854174424e-13,1.0606175156320804e-10,3.829862120152788e-06,1.976399252317425e-09,5.2795512126268895e-05,2.5990632456100817e-10,4.836484290556463e-07,2.645101778076774e-08,3.2430485259424163e-10,4.583386202165184e-09,5.350163446079936e-12,1.87128898140889e-09,7.282438280557065e-09,3.76,0.0,0.00280897915553897,0.41900566319614546,0.543934831115559,3.7738662245163727e-05,7.006626336347305e-05,0.5473620893599346,3.3748389794798193e-16,6.165391931025775e-17,1.783359600565365e-11,1.6525453298091702e-07,0.003448103652318479,4.04403112437236e-07,3.22400657761294e-14,2.344096682763251e-16,3.559601498052826e-08,1.0448285594363831e-07,2.272215118682728e-10,0.00013704000237330945,3.7825482187482845e-05,4.821482549283059e-08,1.8064106975832972e-05,5.471867583166893e-08,4.972585792679317e-07,3.400053709261769e-12,2.3737757491081667e-13,1.2817416441296604e-08,8.609028536613255e-07,1.810343870784959e-08,1.030219483362111e-10,2.5146539192480767e-12,2.0509030234151614e-10,1.0612315938996296e-07,5.518923964613505e-06,6.41379714168545e-05,5.246177467137131e-06,9.54509303679216e-08,1.5224954634493213e-06,0.001279810509998158,6.639777783061253e-10,1.179002947557374e-11
0.009980711402833083,0.5912129319812851,0.0001376419353612674,0.0001639049534811057,0.00023527863816240062,0.010090792242204629,0.0,0.0,0.0004984718238381455,6.554243537013818e-05,0.48486346543898473,0.06348570517012432,4.640560201013594e-07,1.1850367180796983e-14,1.5715083064940535e-11,7.782005396883923e-10,3.0213355069300947e-06,0.0001676958172577314,4.1359361300885657e-08,3.1384657216305325e-11,1.7573456153754692e-06,3.1575407134290514e-13,1.0671157978478876e-10,3.829234697457296e-06,1.9717945107536007e-09,5.2372788930112766e-05,2.587648845074666e-10,4.772521110116546e-07,2.616348145245551e-08,3.230632490220488e-10,4.599103411688618e-09,5.3308182581174625e-12,1.8694155401526933e-09,7.2023300082012574e-09,3.76,0.0,0.002751100252107037,0.4187984863115706,0.5440255366771469,3.760406256732481e-05,6.922450208942322e-05,0.547457444932885,3.382262359558652e-16,6.179036122688464e-17,1.7880235954424194e-11,1.6475454496764285e-07,0.0034144268425637986,3.9935138973239545e-07,3.214735044847782e-14,2.3362424643990984e-16,3.5501460938555634e-08,1.0488179701324744e-07,2.2455295934802838e-10,0.00013511529624335837,3.7806802134084364e-05,4.800007491900283e-08,1.803574510547916e-05,5.4475440485601194e-08,4.937270632167513e-07,3.393047662783954e-12,2.354695324331843e-13,1.2766928608415292e-08,8.578602652185482e-07,1.8066059014365298e-08,1.0444603410394333e-10,2.549209510454512e-12,2.0248563168617249e-10,1.0566656079129652e-07,5.553504432504735e-06,6.30638635373847e-05,5.177157987494498e-06,9.414995606393273e-08,1.5216878507906442e-06,0.0012804423483934921,6.707620143797392e-10,1.1658215597516456e-11
0.009987408198047639,0.591208439952433,0.00013898729927752749,0.00016588478241662082,0.0002375627188363803,0.010062258696391964,0.0,0.0,0.0004978624142230473,6.517544579446333e-05,0.4847031694355872,0.06374519113304909,4.6363745341789277e-07,1.2128573446435826e-14,1.5921329207361513e-11,7.803030920566609e-10,3.0106784392951762e-06,0.00016573252870751273,4.139334947118625e-08,3.124549603218461e-11,1.7298644017348912e-06,3.1591032202821284e-13,1.0736082948956319e-10,3.828177428880407e-06,1.967015937157855e-09,5.1945922790323475e-05,2.576006413987633e-10,4.7085681230823275e-07,2.587106001538342e-08,3.2177018592792316e-10,4.614695111118412e-09,5.310836578729483e-12,1.867356630514457e-09,7.1219036608227285e-09,3.76,0.0,0.0026938508956544363,0.41859061317987334,0.5441158428891023,3.746675707435316e-05,6.838202001753701e-05,0.5475521865368815,3.389482560275632e-16,6.192309939229839e-17,1.7926103976050717e-11,1.642409602679715e-07,0.0033807321402076805,3.9429970848499315e-07,3.2052194573904376e-14,2.3282021950791755e-16,3.5404529989902945e-08,1.052856938591282e-07,2.2188380477508792e-10,0.00013319577662094907,3.778805957325829e-05,4.7781699716903776e-08,1.8006409595970443e-05,5.422809123242618e-08,4.901942096983663e-07,3.385859009901116e-12,2.335430006677553e-13,1.2715556976782801e-08,8.547469844322494e-07,1.8027706163543563e-08,1.0589927177860707e-10,2.5844974751275663e-12,1.999046689827037e-10,1.0520259574649754e-07,5.588383958477955e-06,6.199525275650716e-05,5.108033470815272e-06,9.284816570552887e-08,1.5207700119764827e-06,0.0012810682173526216,6.776590670506031e-10,1.1526516533620157e-11
0.009994104993262195,0.5912037554965024,0.00014035548355637123,0.000167898608399162,0.0002398879995337942,0.010033465064593527,0.0,0.0,0.0004972500580666473,6.480660796629435e-05,0.48453985720548554,0.06400708343882024,4.6319388267256677e-07,1.2413984437540792e-14,1.6129998982149888e-11,7.823607651780485e-10,2.999657042059999e-06,0.00016376900354971185,4.142387887864156e-08,3.110234246701641e-11,1.7024861171484736e-06,3.160673577325497e-13,1.0800925787163243e-10,3.826681767594242e-06,1.9620620621096623e-09,5.151492496724826e-05,2.5641339045716417e-10,4.6446339257545183e-07,2.557384420885368e-08,3.204250413331575e-10,4.630151199490341e-09,5.290213411887139e-12,1.8651081653206284e-09,7.041167914230657e-09,3.76,0.0,0.002637231871020697,0.41838202322059237,0.5442057498617473,3.732672429497838e-05,6.753885186316359e-05,0.5476463122715681,3.3964916153632255e-16,6.20519884398152e-17,1.7971166854311382e-11,1.6371340919859212e-07,0.003347020305470198,3.892482764390755e-07,3.195453037842444e-14,2.3199708702228e-16,3.5305159251861626e-08,1.056946378292758e-07,2.1921413654015315e-10,0.00013128162427904037,3.7769252654093085e-05,4.7559653962378045e-08,1.7976072951206886e-05,5.397657589160818e-08,4.866601460563709e-07,3.3784827186038707e-12,2.3159803207505967e-13,1.2663287209382486e-08,8.51561860126565e-07,1.7988353361317483e-08,1.0738243146913392e-10,2.6205377059318777e-12,1.973473994918767e-10,1.0473115100756357e-07,5.623564531504937e-06,6.0932239574048403e-05,5.038812254145034e-06,9.154571419047358e-08,1.5197391482604567e-06,0.0012816880940428974,6.846714312223636e-10,1.1394953968582275e-11
