Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309)
4.964106001475379e-19,0.6085951074410778,3.810944133237376e-24,5.890749926440829e-27,8.085768865542207e-34,6.028199942582667e-20,0.0,0.0,1.9361823264663385e-20,2.021372464560847e-35,2.0174684479637395e-41,2.3571723307531376e-41,4.499416547403372e-49,1.015584374286538e-58,2.6170355775789944e-37,1.967742841213978e-29,3.559652860865676e-23,5.313276433198602e-38,1.0814935736399712e-73,2.2717241594706695e-76,2.7881063809725518e-52,3.3406670155476517e-69,5.218407553922183e-19,8.06206146832447e-53,5.2999501647005865e-39,3.036584591482562e-72,2.698178484206026e-57,1.4532316243400885e-52,2.975481540996499e-57,1.9617431833390136e-58,3.471969663626191e-52,1.2131932429998554e-79,1.585354548699592e-69,5.036604865709981e-84,3.76,0.0,0.5324893958670023,0.9999999999996316,3.318549665076656e-42,2.185722354562391e-36,1.936563420876719e-20,5.218407554118971e-19,1.0400048490979832e-46,3.5002530926751676e-45,3.145572121680239e-35,6.028199942579533e-20,8.57419406355023e-34,3.3848899987473466e-34,6.622218288502299e-38,8.082267299530928e-37,3.035345610242465e-32,3.5596528607790877e-23,4.428062244595779e-35,3.3240475924340825e-34,3.683199996692127e-13,2.2985395277335262e-54,3.245914137186819e-53,2.0292765209595235e-53,2.7287211123743767e-65,3.42647832256113e-67,1.7631497998349014e-78,9.299772852362202e-53,4.214318226405132e-64,1.743464728061235e-54,4.914345015074991e-52,5.187952787024969e-83
9.932524866548913e-19,0.6085951074410778,7.625199312617215e-24,1.1786617983388361e-26,3.2364148259007704e-33,1.2061637243933873e-19,0.0,0.0,3.8740468269773e-20,8.090757706915028e-35,1.615201465459019e-40,1.887171150278645e-40,3.6022690771112015e-48,8.1308501815722e-58,1.0474962501430244e-36,7.876099450189483e-29,7.122398382774226e-23,2.1271038212237515e-37,3.4650520859361726e-72,3.637718495556705e-75,2.232180392817801e-51,1.0009817037263728e-67,1.044134891071192e-18,6.454551253105678e-52,2.1213612727303468e-38,4.864189966117957e-71,2.1601833953884787e-56,1.1637639223794374e-51,2.3827984545119814e-56,1.57098559729751e-57,2.779686837234947e-51,3.887011332252379e-78,2.5386328434450195e-68,1.613703366260404e-82,3.76,0.0,0.5324893958670023,0.999999999999263,2.656857552194995e-41,8.748585575096944e-36,3.874809346896781e-20,1.0441348911499582e-18,8.326362489884291e-46,2.802330777324693e-44,1.2590710392118252e-34,1.206163724392132e-19,3.431912124907445e-33,1.3548381272822554e-33,2.65061311927122e-37,3.235013215408991e-36,1.2149292779882158e-31,7.122398382427646e-23,1.7723788838809283e-34,1.3304853087763507e-33,7.369599986774908e-13,1.840379251982633e-53,2.5987049647713456e-52,1.6246610951068038e-52,4.371034678919355e-64,5.486829684961806e-66,5.649045019140342e-77,7.44735900088421e-52,6.750233406464425e-63,1.3958318836265975e-53,3.934529566058963e-51,1.6621945175308502e-81
1.986936259669598e-18,0.6085951074410778,1.5253709853845526e-23,2.3578354666479762e-26,1.2949875469335002e-32,2.412851184663628e-19,0.0,0.0,7.74977582799634e-20,3.2373569527593166e-34,1.2926520649099018e-39,1.5103105084546386e-39,2.882910066887973e-47,6.50715127582349e-57,4.191349427276719e-36,3.1514656891313704e-28,1.4247889426589983e-22,8.514455575556697e-37,1.1095007943868192e-70,5.8227186487730834e-74,1.7864227194433803e-50,3.094133797199268e-66,2.088723162310921e-18,5.165602672266048e-51,8.488208291742551e-38,7.787231743089478e-70,1.7288032401346315e-55,9.314828177106684e-51,1.9072045240483188e-55,1.25742521740068e-56,2.22459427358945e-50,1.2446110630494408e-76,4.0634658264227067e-67,5.167036812024509e-81,3.76,0.0,0.5324893958670023,0.9999999999985257,2.126293514793e-40,3.500573786081025e-35,7.751301198934587e-20,2.0887231626260875e-18,6.663620579275403e-45,2.242716306520278e-43,5.038103677555123e-34,2.412851184658606e-19,1.373211877239694e-32,5.421117267444138e-33,1.0605905092388048e-36,1.2944266629076622e-35,4.861299630588802e-31,1.4247889425203212e-22,7.0918241636689035e-34,5.3236742724702105e-33,1.4742399947112442e-12,1.4729229119534157e-52,2.0797537717338572e-51,1.300225047624638e-51,6.997722862227913e-63,8.78250075899746e-65,1.8088097286353944e-75,5.960904961930403e-51,1.0806236187894404e-61,1.1170897286802972e-52,3.1489241514207945e-50,5.322304385792697e-80
3.974303805699011e-18,0.6085951074410778,3.051073166617676e-23,4.716183030944965e-26,5.180793865214481e-32,4.82622610520411e-19,0.0,0.0,1.5501233830022888e-19,1.2951535851275125e-33,1.034318050721792e-38,1.2084779371764018e-38,2.3067660716864856e-46,5.206709683181072e-56,1.6768126949179946e-35,1.2607914864490983e-27,2.8498871514216097e-22,3.408952771804935e-36,3.5514975466491743e-69,9.318245561982201e-73,1.4294095956229962e-49,9.726690326273278e-65,4.177899704317506e-18,4.1332669732872003e-50,3.395836035469845e-37,1.2463197850393673e-68,1.3833052577497465e-54,7.453749725566947e-50,1.526150017768347e-54,1.0061949452083446e-55,1.7800134128817648e-49,3.983983750439821e-75,6.502868273533811e-66,1.6539617354761314e-79,3.76,0.0,0.5324893958670023,0.9999999999970511,1.7013578698226836e-39,1.4004574581079381e-34,1.5504284903000924e-19,4.1778997055783754e-18,5.331908957704318e-44,1.7945137908418972e-42,2.0157131597954824e-33,4.826226105184021e-19,5.493741691002537e-32,2.168799908879025e-32,4.243052677488476e-36,5.178549505723565e-35,1.9448364010306345e-30,2.849887150866812e-22,2.837191455515204e-33,2.1298163658344897e-32,2.9487999788475407e-12,1.1785864761717243e-51,1.6641190053826165e-50,1.040378561315176e-50,1.1199611521450392e-61,1.405486049259898e-63,5.789976284351326e-74,4.769931368267664e-50,1.729466942572838e-60,8.938415078899785e-52,2.5197853281785805e-49,1.7036627793833904e-78
7.949038897757837e-18,0.6085951074410776,6.102477821033854e-23,9.432879070255148e-26,2.072486552973442e-31,9.652975946285077e-19,0.0,0.0,3.100414983402986e-19,5.181035978576567e-33,8.275330081873091e-38,9.668742454551644e-38,1.8455880873468667e-45,4.165763252279793e-55,6.707796664898616e-35,5.043576394667312e-27,5.700083568944677e-22,1.3657851485602575e-35,1.1366544472730015e-67,1.4910709688650452e-71,1.1436362561216972e-48,3.084604801222262e-63,8.356252786439182e-18,3.30692754614364e-49,1.3584449657205598e-36,1.9944030327672562e-67,1.1067492836631658e-53,5.963754752291173e-49,1.2210745924972111e-53,8.050578983308701e-55,1.4241459427859012e-48,1.2750713710150092e-73,1.040564773034879e-64,5.293493643839989e-78,3.76,0.0,0.5324893958670023,0.999999999994102,1.3612155324517986e-38,5.6022857522483e-34,3.101025231109652e-19,8.356252791483074e-18,4.265932275956918e-43,1.4357473438115288e-41,8.064657966706162e-33,9.652975946204716e-19,2.197675525647671e-31,8.675905689265169e-32,1.6973592242223976e-35,2.0715883695525227e-34,7.779978746641309e-30,5.700083566725308e-22,1.1349689457075584e-32,8.519958826384268e-32,5.897919915395291e-12,9.429689093079111e-51,1.331421613826399e-49,8.323822861532433e-50,1.792198273422804e-60,2.249006435167051e-62,1.8530780754300446e-72,3.816428112146081e-49,2.7675224829198183e-59,7.151411034935882e-51,2.0162878144298984e-48,5.4525621241543115e-77
1.589850908187549e-17,0.6085951074410778,1.2205288297666574e-22,1.8866274791751344e-25,8.290286312725763e-31,1.9306475628447025e-18,0.0,0.0,6.20099818418593e-19,2.072498722040878e-32,6.6205783479145915e-37,7.735362745995422e-37,1.4765405720348133e-44,3.3327688101301777e-54,2.6832278455624856e-34,2.017512649002796e-26,1.140047640398219e-21,5.480108070834198e-35,3.6375746249510766e-66,2.385834907716256e-70,9.149524390618721e-48,9.826029544569708e-62,1.6712958943116547e-17,2.645667630284336e-48,5.434000973063125e-36,3.191281701370669e-66,8.854414601317385e-53,4.771305818789006e-48,9.76921509084019e-53,6.44087131950237e-54,1.13937084280186e-47,4.0805429228658085e-72,1.66498832147424e-63,1.694048559722161e-76,3.76,0.0,0.5324893958670023,0.9999999999882038,1.089024122708472e-37,2.2410054881079067e-33,6.202218712713935e-19,1.6712958963292934e-17,3.412907983439147e-42,1.1486523997387743e-40,3.226913779450621e-32,1.9306475628125568e-18,8.79105981463284e-31,3.4705034912168994e-31,6.789713335448692e-35,8.286690500253075e-34,3.1121181315416255e-29,1.1400476395104348e-21,4.540060507725833e-32,3.4081222080823585e-31,1.1796159661591421e-11,7.544157547150496e-50,1.0651878588798616e-48,6.659376363579933e-49,2.8677255728870944e-59,3.598593266617856e-61,5.930306866450165e-71,3.0533357070495516e-48,4.4283362916856955e-58,5.721400430385877e-50,1.6135358821837585e-47,1.744954792358918e-75
3.1797449450110797e-17,0.6085951074410778,2.4410913922138663e-22,3.7733080806335e-25,3.3161842064944856e-30,3.8613474992770956e-18,0.0,0.0,1.2402164585678017e-18,8.290163552341397e-32,5.296588386960654e-36,6.188439601477584e-36,1.1812605095029262e-43,2.6662783292166463e-53,1.0733129734705826e-33,8.070214768715872e-26,2.280126207402273e-21,2.205484235627859e-34,1.164068742574423e-64,3.817432963196461e-69,7.319793253719474e-47,3.137175871098482e-60,3.342637122620736e-17,2.1165843423665095e-47,2.1736446114430603e-35,5.106252158108567e-65,7.083699817883286e-52,3.8171654811599884e-47,7.815619420548729e-52,5.152860856624166e-53,9.115183113560005e-47,1.3058240590484245e-70,2.664049063927721e-62,5.421164396970555e-75,3.76,0.0,0.5324893958670023,0.9999999999764073,8.71239976375364e-37,8.964204330083915e-33,1.2404605675863157e-18,3.342637130691456e-17,2.7303914297164443e-41,9.18943725964598e-40,1.2915272488553583e-31,3.861347499148512e-18,3.5164954701852124e-30,1.3882296398781359e-30,2.7159407206895903e-34,3.314743506119338e-33,1.2448725795426014e-28,2.2801262038510638e-21,1.8160611417792752e-31,1.3632766192178457e-30,2.3592638646386234e-11,6.035500290238085e-49,8.521705168674438e-48,5.3276288183071e-48,4.588527509709225e-58,5.757895459798166e-60,1.8977712734134775e-69,2.4427458525747293e-47,7.085578323345968e-57,4.577228986912384e-49,1.2915458480757588e-46,5.584073147711929e-74
6.359533018658141e-17,0.6085951074410778,4.882218385595079e-22,7.546675112257107e-25,1.326488947028089e-29,7.722747372141903e-18,0.0,0.0,2.4804497388366986e-18,3.3160991540362206e-31,4.237320981380155e-35,4.950814464346328e-35,9.45019644923596e-43,2.1330479699162996e-52,4.293295556252162e-33,3.228118732327584e-25,4.5602833413965895e-21,8.929199046835568e-34,3.7250917422882293e-63,6.107970500765137e-68,5.855904100276403e-46,1.0027516483632978e-58,6.68531956713333e-17,1.6932875685366724e-46,8.694666886150041e-35,8.170202955179316e-64,5.667027109191833e-51,3.0537807411721927e-46,6.252594477072039e-51,4.122355075348831e-52,7.292233058181659e-46,4.178717481382579e-69,4.262532702026933e-61,1.7348060783997645e-73,3.76,0.0,0.5324893958670023,0.9999999999528144,6.970002508262534e-36,3.5857182078794046e-32,2.4809379601924216e-18,6.685319599416538e-17,2.184339443169433e-40,7.351636965020836e-39,5.17204541417731e-31,7.722747371627558e-18,1.4066124975878718e-29,5.5529750450893715e-30,1.0863874439279042e-33,1.325910784098581e-32,4.979540971657603e-28,4.560283327191604e-21,7.264318389569275e-31,5.453161949218219e-30,4.718559458558625e-11,4.828488716448813e-48,6.817445088608811e-47,4.262154937181876e-47,7.341777030131707e-57,9.212749251644591e-59,6.072984671621391e-68,1.9542275935350496e-46,1.1337117503308643e-55,3.6618266451158064e-48,1.0343473583031234e-45,1.7869395009282536e-72
1.2719109165952265e-16,0.6085951074410778,9.764479846337808e-22,1.5093432490894764e-24,5.305996941327729e-29,1.5445547117871594e-17,0.0,0.0,4.96091629925641e-18,1.3264464082355064e-30,3.389876874264839e-34,3.9606815177106796e-34,7.560202371716963e-42,1.7064484886338116e-51,1.717326948205635e-32,1.291254049934914e-24,9.12059760933008e-21,3.65743610996343e-33,1.1920408274119366e-61,9.77281523266336e-67,4.6847510791403076e-45,3.715061676613831e-57,1.3370684407736242e-16,1.3546380913316482e-45,3.477884438738242e-34,1.3072615584236829e-62,4.533648588295907e-50,2.443043975671441e-45,5.002115158169131e-50,3.2979120063302806e-51,5.833821102062072e-45,1.337202455442523e-67,6.820095680953037e-60,5.551433195511088e-72,3.76,0.0,0.5324893958670022,0.9999999999056285,5.57603505904811e-35,1.434294578345966e-31,4.961892745309681e-18,1.3370684536869735e-16,1.7474825253458316e-39,5.881344325482997e-38,2.073535804306809e-30,1.5445547115814207e-17,5.626478613666488e-29,2.2212013138344137e-29,4.3455727131273793e-33,5.303669262433591e-32,1.991826518753103e-27,9.120597552509815e-21,2.905742075917148e-30,2.1812758741126484e-29,9.43714983424292e-11,3.862856418812527e-47,5.4539885062264526e-46,3.4097459683015493e-46,1.1746948465620675e-55,1.4740490504379395e-57,1.9433734344694544e-66,1.56339443347972e-45,1.8139541680570742e-54,2.9294786951857525e-47,8.292402748141332e-45,5.718273061410245e-71
2.543826146054051e-16,0.6085951074410778,1.9529032664009403e-21,3.0187040514235403e-24,2.122415506573702e-28,3.089114660933128e-17,0.0,0.0,9.921849419623497e-18,5.305799125982563e-30,2.7119095035858572e-33,3.168564925188982e-33,6.04818040275464e-41,1.3651628200264458e-50,6.869325189806395e-32,5.165029249827875e-24,1.824122614497671e-20,1.5315689970724858e-32,3.814548930480823e-60,1.563655503195944e-65,3.747811982618914e-44,1.1936075417423468e-55,2.6741413895252977e-16,1.083713685423005e-44,1.3911573092579783e-33,2.0916826572418597e-61,3.626929629143643e-49,1.954442997801796e-44,4.001707957130503e-49,2.638343007256266e-50,4.667070789266103e-44,4.279068323565674e-66,1.091218776807782e-58,1.7764673432523198e-70,3.76,0.0,0.5324893958670021,0.9999999998112566,4.46084122555925e-34,5.737192903745344e-31,9.923802315164396e-18,2.6741414411788256e-16,1.3979911301866373e-38,4.705089186318297e-37,8.331821325685677e-30,3.0891146601101705e-17,2.250597173470385e-28,8.884827836049424e-29,1.7382341735542803e-32,2.1214724202875747e-31,7.967326330017891e-27,1.8241225917694763e-20,1.1622997388179089e-29,8.725125684603625e-29,1.8874327336989804e-10,3.0903593961798194e-46,4.363203865009167e-45,2.7278076067395625e-45,1.8795198710761196e-54,2.3584853331072784e-56,6.218822810213513e-65,1.2507204806108843e-44,2.9023389394595605e-53,2.343589902597373e-46,6.662061604286825e-44,1.8298632981359528e-69
5.0876566049717e-16,0.6085951074410778,3.9058257886216596e-21,6.037462966120656e-24,8.489763481488813e-28,6.178234559225187e-17,0.0,0.0,1.984371565846835e-17,2.1223223488189168e-29,2.1695307541162035e-32,2.534872196552175e-32,4.838552396991908e-40,1.092131842112531e-49,2.747733511751571e-31,2.0660142587927037e-23,3.6482483215390214e-20,6.67501111081922e-32,1.2206585374718456e-58,2.5018530864918774e-64,2.9982540333504516e-43,3.819583106597535e-54,5.348287209553008e-16,8.669722296773042e-44,5.564636279758661e-33,3.346879161985219e-60,2.9015480036753e-48,1.563557627779928e-43,3.20137269784316e-48,2.1106833246605486e-49,3.733662267050473e-43,1.3693050663184262e-64,1.745952814702075e-57,5.684710229130173e-69,3.76,0.0,0.5324893958670017,0.9999999996225133,3.568678183466708e-33,2.2948800795262493e-30,1.9847621453354602e-17,5.348287416167378e-16,1.1183961026310798e-37,3.7640765586347915e-36,3.362858404780295e-29,6.178234555933349e-17,9.002400176526273e-28,3.553935641818479e-28,6.952950877312088e-32,8.485895032549088e-31,3.186934578836977e-26,3.648248230625879e-20,4.64920448759303e-29,3.4900547108793376e-28,3.774866934800567e-10,2.4723941539302703e-45,3.490568453385622e-44,2.1822536576741125e-44,3.007237286973015e-53,3.77358046687051e-55,1.9900267259623126e-63,1.000578342579433e-43,4.643752044180659e-52,1.8748746923233586e-45,5.374648790718528e-43,5.855622086801368e-68
1.0175317522806997e-15,0.608595107441078,7.811718669504267e-21,1.2075130064453652e-23,3.395980079707454e-27,1.2356474355809794e-16,0.0,0.0,3.9687448128600757e-17,8.489294790648702e-29,1.7356257831091305e-31,2.0279256549612393e-31,3.87084622370914e-39,8.737060672325814e-49,1.0990940570095048e-30,8.264061743624764e-23,7.296499735271143e-20,3.1089882462002255e-31,3.90611163592995e-57,4.0029690950073334e-63,2.3986050048314375e-42,1.2221964921299272e-52,1.0696578539705897e-15,6.9357829050782074e-43,2.2258559006047352e-32,5.355615288246848e-59,2.3212401182065294e-47,1.2508475582434802e-42,2.561100690955047e-47,1.688555920025357e-48,2.986932184028468e-42,4.3817808770486287e-63,2.7935267130371307e-56,1.8191101278927028e-67,3.76,0.0,0.5324893958670011,0.999999999245027,2.85494451867433e-32,9.179526153786344e-30,3.9695259723658136e-17,1.0696579366163875e-15,8.947200087214734e-37,3.011262881458793e-35,1.3692447196978723e-28,1.2356474342642436e-16,3.6009623884402594e-27,1.4215751512086985e-27,2.781186392720805e-31,3.39435581991423e-30,1.2747746375605786e-25,7.296499371616363e-20,1.859682673832383e-28,1.3960227712816827e-27,7.549730139219739e-10,1.978081069968289e-44,2.7924571270350277e-43,1.7458111381530165e-43,4.811580849952747e-52,6.037726940404042e-54,6.368084444050606e-62,8.004634325903662e-43,7.430010822134164e-51,1.4999008486158954e-44,4.371708763860602e-42,1.8738303980815535e-66
1.5262978440642295e-15,0.608595107441078,1.171765938852361e-20,1.8112946460548193e-23,7.21656554415832e-27,1.853471415239489e-16,0.0,0.0,5.953118059117588e-17,1.8039754800570465e-28,4.962805742092528e-31,5.798644377474598e-31,1.1068205385832303e-38,2.4982536724113653e-48,2.335575239546289e-30,1.7561133687291888e-22,1.0944751148654017e-19,7.251356235674808e-31,1.8273663734902245e-56,1.4733589055558378e-62,6.858512490613403e-42,5.403155160431795e-52,1.6044869559956276e-15,1.983200789547569e-42,4.7299446342412117e-32,2.041928972530399e-58,6.6372972167665065e-47,3.713455101780754e-42,7.60326981302414e-47,5.0129146054345127e-48,8.540761094904464e-42,2.0498950095590245e-62,1.028203519459982e-55,8.510205408685486e-67,3.76,0.0,0.5324893958670004,0.9999999988675411,8.163358298488934e-32,1.9506496723673707e-29,5.954289798788482e-17,1.6044871316179769e-15,2.5583445578103372e-36,8.610330457627712e-35,2.945043163045599e-28,1.8534714124414248e-16,7.652046547786558e-27,3.0208477473950065e-27,5.91002846627337e-31,7.213001075084508e-30,2.7088966047340293e-25,1.0944750375884555e-19,3.951825974880914e-28,2.9665489427670276e-27,1.1324588145862067e-09,5.72589562725114e-44,7.984684099713728e-43,4.994718576303584e-43,1.8344151639448203e-51,2.222283716724458e-53,2.979131510594804e-61,2.3762963111970748e-42,2.810932027152223e-50,4.2887797766534475e-44,1.261860056427025e-41,8.766243789903565e-66
2.0350639358477593e-15,0.608595107441078,1.5623647947375248e-20,2.4150912183227062e-23,1.2310780337813031e-26,2.471295394898049e-16,0.0,0.0,7.937491304619373e-17,3.0773702377287714e-28,1.0467995389983472e-30,1.2231104617457846e-30,2.3346057673015798e-38,5.26954091763524e-48,3.984216868207789e-30,2.995722973141695e-22,1.459300256168897e-19,1.338268718774392e-30,5.895217037896017e-56,3.73675819503381e-62,1.446659070992958e-41,1.8463823697575912e-51,2.139316027030416e-15,4.183145251498468e-42,8.068729811364479e-32,5.494259996172242e-58,1.3999983563165996e-46,8.091425319477101e-42,1.6567127295815228e-46,1.0922908379035267e-47,1.8014941088268026e-41,6.613110452616683e-62,2.607747005465052e-55,2.7454547982941117e-66,3.76,0.0,0.5324893958669997,0.9999999984900558,1.7218888258589696e-31,3.3275791788860185e-29,7.939053624603469e-17,2.139316326621506e-15,5.396297922649013e-36,1.816168066787351e-34,5.079497091703436e-28,2.471295390124878e-16,1.305349251407374e-26,5.153211346516088e-27,1.0081824112707473e-30,1.2304522413076089e-29,4.621059356390775e-25,1.459300124343049e-19,6.74135015256235e-28,5.06058398512561e-27,1.5099440954734707e-09,1.2209716779865627e-43,1.6842013965655858e-42,1.0540587885491097e-42,4.935627440793859e-51,5.636190697156221e-53,9.610888591092186e-61,5.17767936676971e-42,7.317549966273965e-50,9.046279551777384e-44,2.684252132332462e-41,2.8280739242436857e-65
3.052596119414819e-15,0.6085951074410781,2.3435737347495632e-20,3.6227194178345114e-23,2.5488487628353836e-26,3.7069433542152864e-16,0.0,0.0,1.1906237793849301e-16,6.371304793856753e-28,2.8591343498567983e-30,3.340732099522182e-30,6.376535143728664e-38,1.4392751322194816e-47,8.248815363165833e-30,6.202264053470966e-22,2.188950538694644e-19,3.1206965716210063e-30,3.245003543710502e-55,1.3067631760161663e-61,3.951275015565072e-41,1.1352761477506794e-50,3.2089740963677825e-15,1.1425468166920121e-41,1.6705281559748178e-31,2.2225025492063473e-57,3.82383011083948e-46,2.3486920451705523e-41,4.808926740634931e-46,3.17060163188585e-47,4.920439879549712e-41,3.640165558692718e-61,9.119418547839526e-55,1.5112275718883738e-65,3.76,0.0,0.5324893958669985,0.9999999977350864,4.703012708688528e-31,6.889330675412633e-29,1.1908581274807256e-16,3.208974716633116e-15,1.473900003476538e-35,4.960517935140149e-34,1.0708596731145316e-27,3.706943344333037e-16,2.702560098851581e-26,1.0669070470783732e-26,2.0873172285271233e-30,2.547491846502686e-29,9.56731730344152e-25,2.188950265764365e-19,1.3957108109796009e-27,1.0477297336920972e-26,2.2649134373654966e-09,3.4057461254444653e-43,4.6000772673615956e-42,2.8817938776291224e-42,1.9962966318307966e-50,1.9710019570981008e-52,5.29027412730724e-60,1.5028450453785528e-41,2.6863366577764926e-49,2.470819748072315e-43,7.43443959976444e-41,1.5567298378480747e-64
4.0701283029818785e-15,0.6085951074410783,3.1248002685826943e-20,4.8304025540005435e-23,4.3350179596532756e-26,4.942591313532709e-16,0.0,0.0,1.587498428030016e-16,1.083592126851457e-27,5.982265516584398e-30,6.989999480189216e-30,1.3341849085047217e-37,3.011445053174835e-47,1.4029074563894077e-29,1.0548426526507228e-21,2.9186008210935504e-19,5.8738495173662694e-30,1.0414081347888695e-54,3.2652467343836886e-61,8.267389533834573e-41,3.8111372638495557e-50,4.2786320517429656e-15,2.3905902470450443e-41,2.8411309684552348e-31,6.020716884227107e-57,8.000732132096288e-46,5.136326000908534e-41,1.0516581321834171e-45,6.933781647034818e-47,1.0295207150566176e-40,1.168226134181667e-60,2.2786945279985624e-54,4.849933405380642e-65,3.76,0.0,0.5324893958669973,0.999999996980119,9.840275952558687e-31,1.1716947661484992e-28,1.58781089227764e-16,4.278633106651858e-15,3.0838985483145323e-35,1.0379061851618043e-33,1.852345592256531e-27,4.942591296725583e-16,4.596347159404318e-26,1.8145295291088372e-26,3.549985601632314e-30,4.332611012965554e-29,1.6271501685985418e-24,2.9186003569080525e-19,2.3737382619330247e-27,1.7819139516518278e-26,3.0198808678581714e-09,7.239623540021253e-43,9.624901729035686e-42,6.034218111414092e-42,5.407414147537604e-50,4.924994485542784e-52,1.697788133809003e-59,3.2864386719584393e-41,6.966921823771578e-49,5.169781667931736e-43,1.5746338676410582e-40,4.996009904800366e-64
5.087660486548938e-15,0.6085951074410785,3.906045654071767e-20,6.038144570133131e-23,6.623074471751651e-26,6.178239272850333e-16,0.0,0.0,1.984373076377345e-16,1.6554839797873478e-27,1.0890485706747382e-29,1.2725157155032385e-29,2.42883345075448e-37,5.482220611063633e-47,2.1433255744936125e-29,1.6115611680737798e-21,3.6482511033574425e-19,9.859623659557868e-30,2.7211659449950004e-54,6.9275797651449e-61,1.5050467364106097e-40,1.029951894115813e-49,5.3482898850158214e-15,4.3519783411255164e-41,4.340606238116457e-31,1.3526794424747521e-56,1.456502770622971e-45,9.636448963974505e-41,1.9730538908536935e-45,1.3008781932590502e-46,1.874203276773399e-40,3.052537267808562e-60,4.834499034574709e-54,1.2672723637945338e-64,3.76,0.0,0.5324893958669961,0.9999999962251536,1.7913846390143115e-30,1.7900849100425556e-28,1.98476365683513e-16,5.348291496678242e-15,5.614131801081446e-35,1.8894683345388934e-33,2.8785916078900954e-27,6.178239247172831e-16,7.02218017484266e-26,2.772191188689915e-26,5.423584658998868e-30,6.619242086281735e-29,2.4859178657782662e-24,3.6482503941828695e-19,3.626535210237372e-27,2.722361972310701e-26,3.774846250427755e-09,1.3326310450061908e-42,1.7521767986127407e-41,1.0990931975366801e-41,1.214757725723454e-49,1.0448906442696987e-51,4.436260507072338e-59,6.165665731701517e-41,1.523442238905878e-48,9.411390286738704e-43,2.9019273844321565e-40,1.3054553215426282e-63
7.122724853683058e-15,0.6085951074410787,5.46859417184993e-20,8.453809071358638e-23,1.2736590691084961e-25,8.649535191486208e-16,0.0,0.0,2.7781223721600343e-16,3.1834370980390666e-27,2.875409187573932e-29,3.359910456421564e-29,6.412842059954045e-37,1.4474678120582779e-46,4.1215388004006367e-29,3.098974595810067e-21,5.107551667477721e-19,2.29114350165869e-29,1.5222233235695258e-53,2.5380528493942545e-60,3.973767473084202e-40,5.775056602242686e-49,7.487605177584876e-15,1.1490506677361377e-40,8.346831926099535e-31,5.247497032806921e-56,3.845597059938936e-45,2.6367094493698352e-40,5.398635291957232e-45,3.5594837517084275e-46,4.9484502164572e-40,1.7075927201685804e-59,1.7712103706914083e-53,7.089143816018428e-64,3.76,0.0,0.5324893958669936,0.9999999947152289,4.729783508842591e-30,3.4422699242602687e-28,2.7786691852168076e-16,7.487608276754416e-15,1.4823051741284728e-34,4.988751800598823e-33,5.752381853654842e-27,8.649535142109238e-16,1.3503404188478493e-25,5.33082545277136e-26,1.0429399806932971e-29,1.2728529081152035e-28,4.7803320290940844e-24,5.1075503037422925e-19,6.973696118870656e-27,5.235005713192696e-26,5.2847707431914395e-09,3.5665084781084995e-42,4.626264795809147e-41,2.9038482771417684e-41,4.710661588633919e-49,3.8281467201846043e-51,2.4816402440370895e-58,1.686994337483839e-40,5.859831423973373e-48,2.484884671902075e-42,7.916932933028801e-40,7.303012355522852e-63
