Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128)
2.007427601915343e-06,0.7759198263477373,3.0504310322495376e-05,5.644889769775671e-06,7.1490534010187556e-06,0.000544515799665554,0.0,0.0,1.0027316127180815e-05,1.811155681262795e-07,1.1495187102809072e-05,0.000304151613240219,2.1266038226772107e-09,3.0690121385405925e-14,5.034123922421708e-10,1.4743847198368744e-06,5.391504496632874e-06,4.71697508932993e-06,8.346632220833599e-13,2.9532246325939114e-15,3.2819856897662094e-10,6.48797986670823e-12,1.6010832039504213e-06,3.536992395973233e-10,1.1528805277452203e-10,1.1754455516458203e-12,3.912355854561036e-14,1.5570563528520866e-09,8.191076274741343e-11,9.951416644289271e-13,2.1542237304243162e-11,8.221200735453603e-17,7.249382085283262e-15,1.0728914412051012e-14,3.76,0.0,0.8978581801040789,0.9985219220959557,0.00018605441587674093,6.9024970568644665e-06,0.000749961678929051,0.0003371088298373358,4.086910039152056e-12,1.4182692718874988e-12,6.192739786950161e-08,1.5588493671466947e-05,5.3296358483102536e-05,2.1219833365386427e-07,2.2797627259215635e-11,6.462112401086838e-13,1.85889580855929e-06,2.9124290134285347e-07,1.4816673083030798e-08,1.5978209114482968e-06,0.0010273976508412234
2.0533721433580615e-06,0.7759220522554463,3.054974068785364e-05,5.69309369923878e-06,7.240835701795694e-06,0.0005582517832957416,0.0,0.0,1.0259135830917184e-05,1.8858297545751712e-07,1.1902660345270209e-05,0.000311524703921354,2.183825883173456e-09,3.0780543666254514e-14,5.04133621340914e-10,1.4743203084144327e-06,5.4320974920747005e-06,4.834446901363202e-06,8.69185250745633e-13,3.1269574247558096e-15,3.442444658043045e-10,6.488327813790752e-12,1.600996887835876e-06,3.7185828861869707e-10,1.1635660958775658e-10,1.238836126092212e-12,4.047840287731383e-14,1.6128839814829862e-09,8.569968482070677e-11,1.0110966521570452e-12,2.2195845084839748e-11,8.563025050157322e-17,7.527760935266878e-15,1.146209016998625e-14,3.76,0.0,0.8978271250823349,0.9985094467113843,0.00019243316528001035,7.148790614597095e-06,0.0007700082031149134,0.00034534589345423225,4.086668557234739e-12,1.4181853519733011e-12,6.192374860016552e-08,1.5607411717314377e-05,5.598735365817165e-05,2.179129405179029e-07,2.2837764977318948e-11,6.469995163558181e-13,1.861452450841476e-06,2.91636435529229e-07,1.5212712860231573e-08,1.6502807678521172e-06,0.0010273848154275264
2.09931668480078e-06,0.7759242822231975,3.0594802693065166e-05,5.741328168365827e-06,7.332744992951874e-06,0.0005720047615486234,0.0,0.0,1.0490502261961701e-05,1.9614894135828103e-07,1.2320251764031585e-05,0.00031889934303341595,2.2418230355452274e-09,3.087028658711022e-14,5.048480941434343e-10,1.4742557725863826e-06,5.470989102437309e-06,4.952397116206044e-06,9.045596939932698e-13,3.3075315841758317e-15,3.6074654139468257e-10,6.4886825958938735e-12,1.6009103319384698e-06,3.9050545087036696e-10,1.1739079306647604e-10,1.3043666105304301e-12,4.185058641408067e-14,1.6691267694604835e-09,8.954314728394711e-11,1.026513704885788e-12,2.2856439185249132e-11,8.912760914018081e-17,7.810388123079748e-15,1.2227522361394195e-14,3.76,0.0,0.8977959480916544,0.9984968915339281,0.00019889273571982192,7.396878254542198e-06,0.0007900991170136649,0.0003535957793063973,4.086426385608718e-12,1.4181011930670944e-12,6.19200882210547e-08,1.5624566480200864e-05,5.8744593723222305e-05,2.2364007431238793e-07,2.287408730829712e-11,6.477132725594146e-13,1.8637667794209507e-06,2.919912144650367e-07,1.5609617296396815e-08,1.7032836865409686e-06,0.0010273718979137566
2.145261226243499e-06,0.7759265162654454,3.063954005630701e-05,5.789599237377932e-06,7.424785611503912e-06,0.0005857745919374505,0.0,0.0,1.0721414810993608e-05,2.0381082903089938e-07,1.274820695320414e-05,0.00032627534940810353,2.3006042977994926e-09,3.095944116385182e-14,5.055565848503141e-10,1.4741911132536648e-06,5.5082563361298724e-06,5.0708336201408635e-06,9.40809038203074e-13,3.49510494848557e-15,3.7770951979015675e-10,6.489043954646964e-12,1.600823537383902e-06,4.09643457881335e-10,1.1839209070911058e-10,1.3720814022323001e-12,4.324015873109066e-14,1.7257672553990514e-09,9.343914731692088e-11,1.0414081981861588e-12,2.3524096467843033e-11,9.270558718304356e-17,8.097263075943473e-15,1.3025898817780126e-14,3.76,0.0,0.8977646494286827,0.9984842565786111,0.00020543323589582418,7.646683966529798e-06,0.0008102339185541836,0.00036185856632628286,4.086183527025888e-12,1.4180167960781205e-12,6.191641683867035e-08,1.5640128409624557e-05,6.156799838325713e-05,2.2937958494842092e-07,2.290696167744847e-11,6.483597063842075e-13,1.865862176391171e-06,2.923109791158567e-07,1.600737630623654e-08,1.756839043694389e-06,0.001027358898315518
2.1912057676862175e-06,0.7759287543988871,3.0683992317708524e-05,5.8379123811458645e-06,7.516961458588032e-06,0.0005995611483675162,0.0,0.0,1.095187310670917e-05,2.1156605798718895e-07,1.3186771211569565e-05,0.00033365255927362035,2.3601787189240395e-09,3.104808993191101e-14,5.062597936090559e-10,1.47412633123702e-06,5.5439727435089005e-06,5.189764382441769e-06,9.779561410767435e-13,3.68983800882593e-15,3.951382080018663e-10,6.489411643613173e-12,1.6007365051713899e-06,4.2927507864230224e-10,1.1936192618002084e-10,1.4420259314981357e-12,4.464717550022299e-14,1.7827887588666549e-09,9.738574215171371e-11,1.0557956156561443e-12,2.4198893283602794e-11,9.63657146385379e-17,8.388386610876124e-15,1.3857908321885267e-14,3.76,0.0,0.8977332293453092,0.9984715418445967,0.0002120547780957896,7.89813517478681e-06,0.0008304121522890006,0.0003701343514891171,4.085939983921076e-12,1.4179321618096528e-12,6.191273454848455e-08,1.5654251638422084e-05,6.445748580870656e-05,2.3513133608299384e-07,2.2936720360308014e-11,6.489453264074253e-13,1.8677597849892309e-06,2.9259911205771113e-07,1.640598072790586e-08,1.81095673780363e-06,0.0010273458166320814
2.237150309128936e-06,0.7759309966422425,3.0728195239528396e-05,5.886272546527123e-06,7.6092760428449775e-06,0.0006133643195654291,0.0,0.0,1.1181876992715451e-05,2.1941210308530636e-07,1.363618953716887e-05,0.00034103082458866095,2.4205553854551472e-09,3.113630774023805e-14,5.06958353609807e-10,1.4740614272836787e-06,5.578208571157345e-06,5.309197453816243e-06,1.0160242013457545e-12,3.891893988624671e-15,4.130375003352619e-10,6.489785427806285e-12,1.6006492361851502e-06,4.494031195641491e-10,1.2030166201991425e-10,1.5142466646975931e-12,4.607169806875564e-14,1.840175346101226e-09,1.0138104904269583e-10,1.0696914740476751e-12,2.4880905427107033e-11,1.0010954570166682e-16,8.683760846195094e-15,1.4724240678861238e-14,3.76,0.0,0.8977016880528078,0.9984587473167136,0.00021875747783015934,8.151162583580524e-06,0.0008506334050646908,0.0003784232480625247,4.0856957584399e-12,1.4178472909682321e-12,6.190904143595684e-08,1.5667075546005813e-05,6.741297280891934e-05,2.4089520384061483e-07,2.2963663841046226e-11,6.494760181359293e-13,1.8694787241230942e-06,2.928586718350992e-07,1.6805422237165645e-08,1.8656471467359095e-06,0.0010273326528479558
2.283094850571655e-06,0.7759332430160563,3.0772181167756574e-05,5.934684203602798e-06,7.70173251907824e-06,0.0006271840076595185,0.0,0.0,1.1411426506652757e-05,2.2734649356271977e-07,1.4096706622513471e-05,0.0003484100115364764,2.4817434275552263e-09,3.1224162471539505e-14,5.076528374956876e-10,1.4739964020734666e-06,5.611030909378843e-06,5.429140964895374e-06,1.0550367308163193e-12,4.1014389220262e-15,4.314123823609026e-10,6.4901650832265366e-12,1.6005617312048248e-06,4.700304243710014e-10,1.2121260224345363e-10,1.5887911069811836e-12,4.7513793084345364e-14,1.8979117971875974e-09,1.0542324500312775e-10,1.0831112578116735e-12,2.5570208101901393e-11,1.0393865701091354e-16,8.983389121507963e-15,1.562558678550479e-14,3.76,0.0,0.897670025725582,0.9984458729668317,0.00022554145350345067,8.405700029761524e-06,0.000870897302102451,0.0003867253840244788,4.085450852464088e-12,1.417762184172059e-12,6.190533757745467e-08,1.5678726171398856e-05,7.043437498937176e-05,2.4667107565617525e-07,2.2988063851264854e-11,6.499571036824763e-13,1.871036282283313e-06,2.930924240156279e-07,1.7205693269677337e-08,1.9209210889624805e-06,0.0010273194069343055
2.3290393920143735e-06,0.7759354935425153,3.0815979359345014e-05,5.9831513920457106e-06,7.794333723226581e-06,0.0006410201268961269,0.0,0.0,1.1640521861320803e-05,2.3536681206784347e-07,1.4568566850358773e-05,0.00035578999916324126,2.543752024785414e-09,3.1311715696028424e-14,5.083437631649802e-10,1.4739312562244615e-06,5.642503833199495e-06,5.549603124773266e-06,1.0950175285743638e-12,4.318641731964917e-15,4.5026793456575834e-10,6.490550396413992e-12,1.6004739909149466e-06,4.911598739347043e-10,1.2209599482858224e-10,1.6657078046943355e-12,4.897353216180781e-14,1.9559835746358768e-09,1.095105663400145e-10,1.0960703621583686e-12,2.6266875892675296e-11,1.0785464605700426e-16,9.287275925768327e-15,1.656263869772928e-14,3.76,0.0,0.8976382425045598,0.9984329187551094,0.00023240682611758748,8.661684341896792e-06,0.0008912035034464749,0.00039504090063299037,4.0852052676342776e-12,1.417676841958688e-12,6.190162304109242e-08,1.5689317490872275e-05,7.352160689419214e-05,2.5245884922644206e-07,2.3010166119110905e-11,6.50393395724644e-13,1.8724480928713464e-06,2.9330286926716313e-07,1.7606786950590727e-08,1.9767897885380473e-06,0.0010273060788502338
2.374983933457092e-06,0.7759377482452878,3.085961627826334e-05,6.031677763100951e-06,7.887082204017948e-06,0.000654872602478653,0.0,0.0,1.1869163427614755e-05,2.4347069369253855e-07,1.5052014289986833e-05,0.0003631706781466306,2.6065904115956833e-09,3.139902326449377e-14,5.09031599020992e-10,1.4738659902981571e-06,5.672688537157796e-06,5.670592219594086e-06,1.1359906571845312e-12,4.543674306709496e-15,4.696093357165156e-10,6.490941164018724e-12,1.6003860159135066e-06,5.127943860571456e-10,1.2295303410203012e-10,1.7450463475219961e-12,5.045099158488835e-14,2.014376793304421e-09,1.1364130801547237e-10,1.1085840438453233e-12,2.697098274083439e-11,1.1185912973103175e-16,9.595426832267486e-15,1.7536089696304326e-14,3.76,0.0,0.8976063385002709,0.9984198846311174,0.00023935371900403574,8.919055205698244e-06,0.0009115517007447373,0.0004033699511327191,4.084959005370913e-12,1.4175912647920447e-12,6.189789788749134e-08,1.5698952573405586e-05,7.66745821354033e-05,2.582584315597213e-07,2.303019285645782e-11,6.507892463042302e-13,1.8737282927593876e-06,2.934922687483733e-07,1.8008697030722923e-08,2.033264843463528e-06,0.0010272926685439409
2.420928474899811e-06,0.775940007149377,3.090311586307927e-05,6.080266617341439e-06,7.979980251389103e-06,0.0006687413695179073,0.0,0.0,1.2097351719102435e-05,2.5165582500736084e-07,1.5547292693951367e-05,0.0003705519496822505,2.6702678824960607e-09,3.148613584596343e-14,5.097167687158471e-10,1.4738006048041556e-06,5.701643464147468e-06,5.79211661118554e-06,1.17798042073343e-12,4.776711574771743e-15,4.894418659624855e-10,6.491337192387605e-12,1.6002978067197305e-06,5.349369152065386e-10,1.2378486302523196e-10,1.8268573703887107e-12,5.1946252038281616e-14,2.0730781916136007e-09,1.178138228593762e-10,1.120667378884243e-12,2.7682601924361452e-11,1.1595374300088063e-16,9.9078484395217e-15,1.8546634350915725e-14,3.76,0.0,0.8975743137956332,0.9984067705348574,0.00024638225758252206,9.177755035469917e-06,0.0009319416143319989,0.0004117126995855082,4.0847120668934384e-12,1.4175054530688032e-12,6.1894162170468e-08,1.5707724625565156e-05,7.989321351010657e-05,2.640697381148125e-07,2.304834500909884e-11,6.511485909568875e-13,1.8748896656732838e-06,2.9366266706772715e-07,1.841141782872994e-08,2.0903581971095936e-06,0.0010272791759537733
2.4668730163425295e-06,0.7759422702809857,3.094649976875841e-05,6.128920938560347e-06,8.073029921941871e-06,0.0006826263720832855,0.0,0.0,1.232508737808764e-05,2.5991994310121373e-07,1.6054645495242712e-05,0.0003779337244768168,2.7347937969279155e-09,3.157309941499525e-14,5.103996554360743e-10,1.473735100204462e-06,5.729424428565555e-06,5.914184735739155e-06,1.2210113445800215e-12,5.0179315792766536e-15,5.097709097029058e-10,6.491738297167442e-12,1.6002093637811314e-06,5.575904522132122e-10,1.2459257538462379e-10,1.9111925551372374e-12,5.345939836809275e-14,2.13207510399873e-09,1.2202652065527475e-10,1.1323352263916818e-12,2.8401806043690322e-11,1.2014013770546562e-16,1.0224548317615986e-14,1.9594968582701978e-14,3.76,0.0,0.8975421684484788,0.9983935763976814,0.00025349256914387403,9.43772885131057e-06,0.0009523729905869449,0.00042006931981316924,4.084464453237742e-12,1.4174194071241997e-12,6.189041593765908e-08,1.571571793622032e-05,8.317741310671879e-05,2.698926920209594e-07,2.306480429219799e-11,6.514749886119597e-13,1.8759437718288103e-06,2.938159130402268e-07,1.8814944178714312e-08,2.148082112411128e-06,0.0010272656010091696
2.512817557785248e-06,0.7759445376673992,3.098978758530904e-05,6.177643424339704e-06,8.166233061874178e-06,0.0006965275623449631,0.0,0.0,1.2552371163015258e-05,2.682608346268951e-07,1.6574315804833667e-05,0.0003853159218378713,2.800177583894834e-09,3.165995569337377e-14,5.110806057776484e-10,1.4736694769174358e-06,5.756084734009894e-06,6.036805102538013e-06,1.2651081566850362e-12,5.267515552494828e-15,5.306019582414216e-10,6.492144302923798e-12,1.6001206874799197e-06,5.807580239297728e-10,1.2537721789015803e-10,1.998104632007046e-12,5.4990519368955385e-14,2.1913554345518445e-09,1.2627786711943241e-10,1.1436021979289869e-12,2.912866701251963e-11,1.2441998145668058e-16,1.0545534959799856e-14,2.06817897254417e-14,3.76,0.0,0.8975099024938427,0.9983803021431241,0.0002606847826542946,9.698924161817542e-06,0.00097284559953683,0.00042843999444177775,4.084216165271974e-12,1.417333127237347e-12,6.188665923108881e-08,1.5723008730678278e-05,8.65270924012909e-05,2.7572722337090194e-07,2.3079735031158448e-11,6.517716576667916e-13,1.8769010651363896e-06,2.939536784526809e-07,1.921927138273999e-08,2.2064491485661248e-06,0.0010272519436315187
2.558762099227967e-06,0.7759468093368741,3.103299703556919e-05,6.226436513730539e-06,8.259591327735235e-06,0.0007104448997982601,0.0,0.0,1.2779203937087447e-05,2.766763348538579e-07,1.7106546409570478e-05,0.0003926984688506967,2.8664287463865765e-09,3.1746742550591455e-14,5.117599332516858e-10,1.473603735321405e-06,5.781675285761911e-06,6.159986292731279e-06,1.3102957703995427e-12,5.525647990189601e-15,5.519406122485684e-10,6.4925550427749295e-12,1.6000317781388094e-06,6.044426928598862e-10,1.2613979218579288e-10,2.0876473809318766e-12,5.6539707594376104e-14,2.2509076318034502e-09,1.3056638279089622e-10,1.1544826317757862e-12,2.986325605136285e-11,1.287949566397456e-16,1.0870817738851734e-14,2.18077965854875e-14,3.76,0.0,0.8974775159460374,0.9983669476876526,0.00026795902857874594,9.961290852047059e-06,0.0009933592326855697,0.00043682491403766244,4.083967203710998e-12,1.4172466136360804e-12,6.18828920876838e-08,1.5729665943000175e-05,8.994216234484877e-05,2.815732685799029e-07,2.30932858264103e-11,6.520415086053174e-13,1.8777709991769411e-06,2.94077475030264e-07,1.9624395167777607e-08,2.265472139995516e-06,0.0010272382037349302
2.6047066406706855e-06,0.7759490853185409,3.107614415407905e-05,6.275302412290963e-06,8.353106205186656e-06,0.0007243783505623082,0.0,0.0,1.3005586657974971e-05,2.851643267293251e-07,1.765157977037664e-05,0.00040008129963403166,2.933556865592205e-09,3.1833494366923754e-14,5.124379214548543e-10,1.4735378757579406e-06,5.806244698281076e-06,6.2837369581541025e-06,1.356599268601885e-12,5.792516725308549e-15,5.73792584050985e-10,6.49297035804025e-12,1.5999426360262864e-06,6.286475567595316e-10,1.2688125677556173e-10,2.1798756326734626e-12,5.810705918666336e-14,2.3107206645971742e-09,1.3489064184850894e-10,1.1649905716150053e-12,3.060564368336003e-11,1.3326675950358791e-16,1.1200406867505044e-14,2.2973689500483957e-14,3.76,0.0,0.8974450088005347,0.9983535129413466,0.0002753154387216564,1.022478107649709e-05,0.0010139137010441882,0.00044522427632625347,4.083717569129627e-12,1.4171598665013559e-12,6.187911453973905e-08,1.5735751914378804e-05,9.342253344259626e-05,2.874307698045295e-07,2.3105591059003177e-11,6.522871734937273e-13,1.8785621230306285e-06,2.9418866977772967e-07,2.0030311646661845e-08,2.3251641773450916e-06,0.0010272243812269374
2.650651182113404e-06,0.7759513656423165,3.111924344878834e-05,6.324243114671396e-06,8.4467790259027e-06,0.000738327886745976,0.0,0.0,1.323152036851968e-05,2.9372273994873783e-07,1.8209658020740663e-05,0.00040746435466706467,3.0015716048978283e-09,3.192024236243296e-14,5.131148269351434e-10,1.4734718985348694e-06,5.8298393979270515e-06,6.408065820191697e-06,1.404043889081354e-12,6.068313001226988e-15,5.961636997641078e-10,6.493390097902908e-12,1.5998532613614032e-06,6.533757482143141e-10,1.2760252886865598e-10,2.274845269806924e-12,5.969267372423385e-14,2.3707839990122024e-09,1.392492708689275e-10,1.1751397491305248e-12,3.1355899733109413e-11,1.3783709933363114e-16,1.1534313362389784e-14,2.4180170396923025e-14,3.76,0.0,0.8974123810356727,0.9983399978085126,0.0002827541460834055,1.0489349156889972e-05,0.0010345088333448106,0.00045363828548588143,4.083467261974646e-12,1.4170728859712694e-12,6.187532661534132e-08,1.5741323024635734e-05,9.696811582573423e-05,2.9329967441564033e-07,2.3116772252231e-11,6.525110326513623e-13,1.8792821679271798e-06,2.942884988505241e-07,2.043701728268792e-08,2.385538590333624e-06,0.0010272104760091275
2.696595723556123e-06,0.7759536503388219,3.116230804725212e-05,6.373260424982833e-06,8.540610982788828e-06,0.0007522934858746179,0.0,0.0,1.3457006188333391e-05,3.023495500363877e-07,1.8781022965461525e-05,0.00041484758018091084,3.0704827136836803e-09,3.200701489502529e-14,5.137908817824386e-10,1.4734058039290335e-06,5.852503721116538e-06,6.532981668687022e-06,1.452655011074963e-12,6.3532315450687806e-15,6.190599012834753e-10,6.493814119086043e-12,1.5997636543181246e-06,6.786304341961309e-10,1.2830448614682162e-10,2.372613227572132e-12,6.129665408510071e-14,2.4310875762900798e-09,1.4364094753810352e-10,1.1849435700718338e-12,3.211409332848518e-11,1.4250769769987094e-16,1.1872549011221792e-14,2.5427942846626132e-14,3.76,0.0,0.8973796326142006,0.9983264021882384,0.00029027528473105774,1.0754951484541988e-05,0.0010551444744209132,0.00046206715150938385,4.0832162825757424e-12,1.4169856721447255e-12,6.187152833875343e-08,1.5746430263212288e-05,0.00010057881931657953,2.9917993452046875e-07,2.3126939302980686e-11,6.527152387660724e-13,1.8799381255927277e-06,2.9437808009599937e-07,2.0844508857504317e-08,2.446608932270305e-06,0.0010271964879777138
2.7425402649988415e-06,0.775955939439312,3.120534982883828e-05,6.422355975202187e-06,8.634603143718115e-06,0.000766275130371786,0.0,0.0,1.368204530620657e-05,3.1104277743696574e-07,1.9365916079627847e-05,0.0004222309276083977,3.140300030940714e-09,3.209383773052677e-14,5.144662959711966e-10,1.4733395921888043e-06,5.874280008113435e-06,6.658493360891427e-06,1.502458142870456e-12,6.647470641261433e-15,6.424872481483851e-10,6.494242285542301e-12,1.599673815029275e-06,7.044148156021252e-10,1.2898796845725454e-10,2.4732374946040866e-12,6.291910632504642e-14,2.4916217917239776e-09,1.4806439932729812e-10,1.1944151034007607e-12,3.288029290447442e-11,1.4728028777359897e-16,1.2215126343027075e-14,2.6717712122236134e-14,3.76,0.0,0.8973467634846849,0.9983127259748948,0.0002978789896818722,1.1021546427115847e-05,0.0010758204837379582,0.0004705110896270217,4.082964631155498e-12,1.4168982250847732e-12,6.186771973076242e-08,1.5751119745450855e-05,0.00010425455348760842,3.050715065291095e-07,2.3136191595196468e-11,6.529017386987898e-13,1.8805363190887154e-06,2.944584243922024e-07,2.1252783441987085e-08,2.5083889660806972e-06,0.001027182417024051
2.78848480644156e-06,0.7759582329756077,3.1248379544294644e-05,6.471531241822161e-06,8.728756463946056e-06,0.0007802728070906184,0.0,0.0,1.3906638973248997e-05,3.1980048661866197e-07,1.9964578507809003e-05,0.00042961435308655276,3.2110334887164757e-09,3.2180734287435925e-14,5.151412594791756e-10,1.4732732635363822e-06,5.895208692643183e-06,6.7846098204571164e-06,1.5534789103949073e-12,6.951232205115594e-15,6.664519192903712e-10,6.494674468155987e-12,1.599583743590125e-06,7.307321267785363e-10,1.296537794340558e-10,2.5767771135540565e-12,6.456013956845862e-14,2.552377474470042e-09,1.5251840214345044e-10,1.203567073174157e-12,3.365456620840651e-11,1.5215661370671802e-16,1.2562058601065958e-14,2.8050185251767945e-14,3.76,0.0,0.897313773582781,0.9982989690585877,0.0003055653967983057,1.1289094239560806e-05,0.0010965367340601334,0.00047897031978481636,4.0827123078385e-12,1.4168105448216488e-12,6.186390080899573e-08,1.5755433179424575e-05,0.00010799522771499066,3.109743507611835e-07,2.3144619006727687e-11,6.530722931993719e-13,1.8810824668645466e-06,2.9453044589987923e-07,2.1661838369812358e-08,2.57089265169547e-06,0.0010271682630351039
2.834429347884279e-06,0.7759605309800391,3.129140692386769e-05,6.520787560900785e-06,8.82307179731908e-06,0.0007942865068901473,0.0,0.0,1.4130788496692228e-05,3.2862078518834384e-07,2.0577251063438397e-05,0.00043699781700673923,3.2826931153927428e-09,3.226772585867432e-14,5.158159442032207e-10,1.473206818169899e-06,5.915328387514048e-06,6.911340036470018e-06,1.6057430467143584e-12,7.264721856324212e-15,6.909602146777403e-10,6.495110544457473e-12,1.5994934400616528e-06,7.575856350317996e-10,1.3030268805118382e-10,2.68329218161204e-12,6.621986591006064e-14,2.613345868242016e-09,1.570017789625453e-10,1.2124118528400733e-12,3.4436980306666234e-11,1.5713843006815094e-16,1.291335971807572e-14,2.9426071072247966e-14,3.76,0.0,0.8972806628323884,0.9982851313255698,0.0003133346426934169,1.15575569790535e-05,0.0011172931102403948,0.00048744506617298715,4.082459312659655e-12,1.4167226313555517e-12,6.186007158820769e-08,1.5759408288059546e-05,0.00011180075122712451,3.168884310889099e-07,2.3152302819782228e-11,6.532284947341128e-13,1.8815817406751405e-06,2.945949713320344e-07,2.2071671213473517e-08,2.634134134670464e-06,0.0010271540258938675
2.8803738893269975e-06,0.7759628334853904,3.133444077505825e-05,6.5701261416500765e-06,8.917549906379956e-06,0.000808316224252237,0.0,0.0,1.4354495234290656e-05,3.375018230192586e-07,2.1204174228371163e-05,0.0004443812836078798,3.355289038800756e-09,3.235483181244573e-14,5.164905056912774e-10,1.4731402562653458e-06,5.934675966420249e-06,7.038693062521862e-06,1.6592763823757412e-12,7.588148992555003e-15,7.160185568662868e-10,6.495550398349415e-12,1.5994029044735065e-06,7.849786401290871e-10,1.3093543010972665e-10,2.7928438509402497e-12,6.789840032643077e-14,2.6745186128518447e-09,1.6151339845356446e-10,1.220961461653616e-12,3.52276015929784e-11,1.6222750133230246e-16,1.326904429355475e-14,3.08460802824797e-14,3.76,0.0,0.8972474311467009,0.998271212658609,0.00032118686464568946,1.1826898423761249e-05,0.0011380895081222722,0.0004959355567996978,4.082205645571726e-12,1.4166344846591732e-12,6.185623208053989e-08,1.5763079190826756e-05,0.00011567103314863383,3.228137146131708e-07,2.3159316544216242e-11,6.533717836056014e-13,1.8820388179504026e-06,2.9465274833508536e-07,2.2482279762513772e-08,2.6981277359196935e-06,0.0010271397054797485
2.926318430769716e-06,0.7759651405248518,3.137748907101206e-05,6.619548078707046e-06,9.012191471479023e-06,0.000822361956935259,0.0,0.0,1.4577760589263732e-05,3.464417913916247e-07,2.184558815259994e-05,0.000451764720608648,3.428831489184936e-09,3.244206977417629e-14,5.171650847083859e-10,1.4730735779783289e-06,5.953286642094486e-06,7.166678015820425e-06,1.714104836527645e-12,7.92172686333429e-15,7.416334924653467e-10,6.4959939198443815e-12,1.5993121368266926e-06,8.129144737902726e-10,1.315527096622072e-10,2.9054943290264325e-12,6.95958605964832e-14,2.735887726560463e-09,1.6605217359966054e-10,1.2292275629533624e-12,3.602649579794612e-11,1.6742560141491753e-16,1.3629127572922757e-14,3.231092549498197e-14,3.76,0.0,0.8972140784291566,0.9982572129373245,0.00032912220052234634,1.2097083995257231e-05,0.0011589258335429182,0.0005044420231057774,4.081951306452249e-12,1.4165461046800038e-12,6.185238229575736e-08,1.5766476748870614e-05,0.0001196059825402461,3.287501713694652e-07,2.3165726661988137e-11,6.535034625282678e-13,1.882457929147338e-06,2.947044530666365e-07,2.2893662003766108e-08,2.7628879424542184e-06,0.0010271253016689117
2.972262972212435e-06,0.7759674521319755,3.1420559030450465e-05,6.669054363223316e-06,9.1069970989962e-06,0.0008364237056609695,0.0,0.0,1.4800586005727297e-05,3.5543892214641025e-07,2.2501732654114084e-05,0.00045914809887489345,3.5033308020255035e-09,3.252945579133356e-14,5.178398086527728e-10,1.473006783445678e-06,5.971194040970301e-06,7.295304076336839e-06,1.7702544087611668e-12,8.265672644236947e-15,7.678116935274646e-10,6.4964410048134455e-12,1.5992211370960277e-06,8.413964991731274e-10,1.3215520037652394e-10,3.0213068789650866e-12,7.131236722992679e-14,2.7974455892042743e-09,1.706170603223547e-10,1.2372214640685369e-12,3.6833727999465645e-11,1.7273451325206123e-16,1.3993625428400084e-14,3.382132128713966e-14,3.76,0.0,0.8971806045743034,0.9982431320384879,0.0003371407887103066,1.236808068442443e-05,0.0011798020014278385,0.0005129646996164916,4.081696295109812e-12,1.4164574913424334e-12,6.184852224146242e-08,1.5769628877077418e-05,0.0001236055084349309,3.346977740609259e-07,2.3171593300310385e-11,6.53624709807575e-13,1.8828429005655757e-06,2.947506970468967e-07,2.330581610341047e-08,2.828429399029984e-06,0.0010271108143345888
3.0182075136551535e-06,0.7759697683406382,3.146365718995045e-05,6.718645892889287e-06,9.201967328761955e-06,0.0008505014738314093,0.0,0.0,1.5022972964567126e-05,3.644914868525367e-07,2.317284721888885e-05,0.00046653139211892284,3.57879742072693e-09,3.2617004482724095e-14,5.185147928363881e-10,1.4729398727869221e-06,5.988430274508042e-06,7.4245804859886936e-06,1.82775117161648e-12,8.620207511307085e-15,7.945599588691742e-10,6.496891554745302e-12,1.5991299052323687e-06,8.704281103533582e-10,1.327435468420285e-10,3.140345819673868e-12,7.304804340263538e-14,2.8591849260642853e-09,1.7520705611380557e-10,1.2449541176479242e-12,3.764936263389894e-11,1.7815602841832722e-16,1.4362554341407144e-14,3.537798425159409e-14,3.76,0.0,0.8971470094685834,0.9982289698362973,0.0003452427680540311,1.2639856980692394e-05,0.0012007179349686771,0.0005215038236268077,4.081440611289804e-12,1.4163686445496698e-12,6.184465192328931e-08,1.5772560826253755e-05,0.00012766951987064348,3.4065649781584994e-07,2.317697084032599e-11,6.537365912567568e-13,1.8831971930614039e-06,2.947920333534376e-07,2.3718740390677514e-08,2.894766900616965e-06,0.0010270962433473617
