Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181)
1.1439326533555086e-16,0.7903117798533121,3.132064085935113e-19,2.805223886761212e-21,1.4909237714137553e-27,7.611558662348715e-15,0.0,0.0,3.441426567395596e-16,7.813776504281642e-28,3.570251182039083e-32,4.310431709288544e-32,2.2753094782462712e-38,8.058121601765024e-46,5.144816534873258e-29,1.8362079099977169e-22,8.485845593389895e-18,7.764825270952234e-30,7.981463649143927e-57,1.608885354618039e-58,7.991183003369435e-40,1.2800985045446962e-52,2.6978146788916455e-14,2.3067622802651197e-41,1.4954748356264913e-30,3.5563144009060853e-56,1.4514457298371977e-43,3.0722497716504806e-40,1.1401081066843818e-44,4.108594066374035e-45,5.002183753400971e-41,9.818691657682046e-63,1.8530308051045575e-53,3.534092358512862e-66,3.76,0.0,0.8457391505108324,0.9999999996375581,5.87141586229241e-33,7.34808621577669e-28,3.444558620694087e-16,2.69781469726404e-14,1.9940546935960347e-37,4.659175787911472e-36,4.234391147192047e-28,7.611558660990035e-15,2.2645989648791236e-27,4.337436529008338e-28,2.0170947322801833e-30,2.375711150763979e-29,1.2612033567716761e-24,8.485845529075556e-18,6.075871337795868e-28,3.7618064719942236e-26,3.624415488548766e-10,8.01148620425639e-42,3.795123418395803e-41,5.144178748832985e-41,1.2433869344164515e-50,8.003386257661926e-55,3.5316006771126293e-60
2.2878662764355645e-16,0.7903117798533171,6.264156075701088e-19,5.610453062772314e-21,5.963818642197378e-27,1.5223123777101135e-14,0.0,0.0,6.882856050419716e-16,3.1255125880642186e-27,2.8562030301730847e-31,3.448357576629353e-31,1.8202490087088993e-37,6.446501986628549e-45,2.0579279051539646e-28,7.344836218593939e-22,1.697169837883882e-17,3.113156107428798e-29,2.5540713966685072e-55,2.574218946568685e-57,6.392951143733159e-39,3.9105467261689326e-51,5.3956316080266754e-14,1.845411180594337e-40,5.98190310246787e-30,5.6901989537619135e-55,1.1611574439321947e-42,2.4578023268000032e-39,9.120873872692111e-44,3.286878730072484e-44,4.0017501063790856e-40,3.141984975931338e-61,2.9648516372547647e-52,1.1309109632044436e-64,3.76,0.0,0.8457391505107974,0.9999999992751162,4.697136146499933e-32,2.9392363548061946e-27,6.889120163345574e-16,5.3956316815162984e-14,1.595245172902612e-36,3.7273432242984016e-35,1.6977564558626256e-27,1.5223123771666416e-14,9.058401786580579e-27,1.7349757057909253e-27,8.06838495451215e-30,9.502850017016044e-29,5.044816626116276e-24,1.6971698121581105e-17,2.430349910298265e-27,1.5047235452449116e-25,7.248832639588854e-10,6.40919745116824e-41,3.0361010053808417e-40,4.1153461112994056e-40,1.98942097949741e-49,1.2805425886862776e-53,1.130113257135074e-58
4.575733522595677e-16,0.790311779853327,1.2528415801756893e-18,1.1220920148924612e-20,2.385624027185153e-26,3.044625400660602e-14,0.0,0.0,1.376571501134577e-15,1.25020543201852e-26,2.2849632171109352e-30,2.7587025266636334e-30,1.4561998685502255e-36,5.157203379644684e-44,8.231714099881172e-28,2.9379353484873398e-21,3.394340394527542e-17,1.2510420599399652e-28,8.173033088511921e-54,4.118753017955825e-56,5.114362810308336e-38,1.2215775835122205e-49,1.0791265356123508e-13,1.4763294720942945e-39,2.3927619670418026e-29,9.104609765488612e-54,9.289262977042617e-42,1.9662429597012145e-38,7.296702704297988e-43,2.629504646366107e-43,3.2014014890158343e-39,1.0054357089422141e-59,4.7437644816836685e-51,3.6189175582996785e-63,3.76,0.0,0.8457391505107276,0.9999999985502325,3.7577102669642505e-31,1.175694915489256e-26,1.3778243254547775e-15,1.0791265650082092e-13,1.276196987242643e-35,2.9818754120965753e-34,6.823019340646284e-27,3.044625398486712e-14,3.623362000777596e-26,6.939904958257371e-27,3.2273557242739853e-29,3.8011407129245833e-28,2.0179272852253674e-23,3.39434029162426e-17,9.72140137158235e-27,6.018896092492704e-25,1.4497662711770974e-09,5.127365254405646e-40,2.4288817349465995e-39,3.2922781817585525e-39,3.183074176783025e-48,2.0488682193304243e-52,3.616362548229952e-57
6.863600768755789e-16,0.7903117798533367,1.8792751274561197e-18,1.6831395969588533e-20,5.0695922552559064e-26,4.566938423611095e-14,0.0,0.0,2.064857396714964e-15,2.656686790497626e-26,6.53356723127867e-30,7.88819115298658e-30,4.163822094923604e-36,1.4746379617228182e-43,1.7492393894683675e-27,6.243113092009564e-21,5.09151095072519e-17,2.6669528569181374e-28,3.8235272650371087e-53,1.515974969010038e-55,1.4623882551278085e-37,5.380716809487687e-49,1.6186898994047123e-13,4.221379953480777e-39,5.084619604244488e-29,3.471182741072538e-53,2.656148882292214e-41,5.837284819547631e-38,2.166208919433355e-42,7.806343627448319e-43,9.154008609990689e-39,4.703644014904251e-59,1.7460204966869954e-50,1.693010464184574e-62,3.76,0.0,0.8457391505106577,0.9999999978253492,1.0744703745123632e-30,2.4983519287449895e-26,2.0667366351649216e-15,1.6186899618709165e-13,3.6491267246612e-35,8.52630036909982e-34,1.454590474793884e-26,4.5669384189915776e-14,7.699645168324568e-26,1.4747299309844978e-26,6.85813260725109e-29,8.077424032013652e-28,4.2880958719108235e-23,5.0915107320554534e-17,2.0657977847317132e-26,1.279015538968802e-24,2.1746488554057504e-09,1.4832756258508812e-39,6.945084421116808e-39,9.420878335820033e-39,1.213547044509016e-47,7.541194987836893e-52,1.691814917085762e-56
9.151468014915901e-16,0.7903117798533463,2.5057162494338647e-18,2.2441880525145608e-20,8.648349424726218e-26,6.08925144656159e-14,0.0,0.0,2.7531432917831335e-15,4.5319953338258595e-26,1.3781186079046033e-29,1.6638529105105138e-29,8.782707556999873e-36,3.1104386677850396e-43,2.9839967198242835e-27,1.0650016804411646e-20,6.788681506476937e-17,4.56284061615186e-28,1.2334976780728027e-52,3.844841625161375e-55,3.084600525416927e-37,1.8294389565717952e-48,2.1582532521797517e-13,8.904113313624155e-39,8.673763198835839e-29,9.339590603113124e-53,5.602587549120163e-41,1.2719137865076552e-37,4.720055586367037e-42,1.7009614629583685e-42,1.9308457016870205e-38,1.5174212727176184e-58,4.428286223448777e-50,5.461775056508205e-62,3.76,0.0,0.8457391505105879,0.9999999971004664,2.266369310551389e-30,4.2618946751320146e-26,2.7556489454649912e-15,2.1582533587397515e-13,7.697066698108154e-35,1.7984436930350768e-33,2.488740698723675e-26,6.089251438681237e-14,1.3134689768947138e-25,2.5157158712988643e-26,1.1699169614160377e-28,1.3779134628862412e-27,7.314987417994896e-23,6.788681133451695e-17,3.524007844370681e-26,2.1818501435621583e-24,2.8995310166450917e-09,3.1611209888815236e-39,1.4649195327196547e-38,1.9884633935918214e-38,3.2651373628945674e-47,1.9126101180322133e-51,5.457916254870654e-56
1.3727202507236125e-15,0.7903117798533659,3.758616270809873e-18,3.3662870137702707e-20,1.7906073669899888e-25,9.133877492462594e-14,0.0,0.0,4.129715080717328e-15,9.38292111832179e-26,3.764069451748774e-29,4.544520646181317e-29,2.3988301228034402e-35,8.495572959521427e-43,6.17798635901747e-27,2.204950747604519e-20,1.0183022616934274e-16,9.492857522320566e-28,6.789748612408685e-52,1.3445604530339857e-54,8.425001147255404e-37,1.1175765139523092e-47,3.237379931872852e-13,2.431989601047364e-38,1.795792552167298e-28,3.77763468045778e-52,1.5302404984350415e-40,3.691973939767519e-37,1.3700866367665715e-41,4.937367647564479e-42,5.273739038374178e-38,8.35248123718394e-58,1.5485932131599657e-49,3.0064170093744107e-61,3.76,0.0,0.8457391505104481,0.9999999956507016,6.190157747900275e-30,8.82371199020204e-26,4.133473567449655e-15,3.237380152491803e-13,2.1023082817268117e-34,4.912107367607521e-33,5.178127000768203e-26,9.13387747614732e-14,2.7193709134425195e-25,5.208470351005422e-26,2.4221651497126456e-28,2.8527945346713884e-27,1.5144752950502755e-22,1.0183021844631551e-16,7.296009877540428e-26,4.517243793404114e-24,4.349294346394522e-09,8.808035835120139e-39,4.0011498328523116e-38,5.438225678043018e-38,1.3206400262117792e-46,6.68848877005329e-51,3.0042904111227318e-55
1.830293699955635e-15,0.7903117798533855,5.011544147236075e-18,4.488389187474665e-20,3.045477830245288e-25,1.2178503538363608e-13,0.0,0.0,5.506286867767918e-15,1.595789166850979e-25,7.87569245480527e-29,9.508698579017474e-29,5.019155490989808e-35,1.7775580595138865e-42,1.0507136761027987e-26,3.750043707345732e-20,1.3577363725752802e-16,1.621942650809254e-27,2.1790113079108406e-51,3.359691831414726e-54,1.762792107251497e-36,3.7434820270642387e-47,4.3165065710513306e-13,5.088535840464387e-38,3.054172813977228e-28,1.0232755697512556e-51,3.2017750762714303e-40,8.073931500800006e-37,2.996225077788095e-41,1.0797468230085873e-41,1.1034427028298583e-37,2.6805205343029366e-57,3.869512886934278e-49,9.648394217596734e-61,3.76,0.0,0.8457391505103083,0.9999999942009384,1.2951880870015963e-29,1.50068233899945e-25,5.511298191603695e-15,4.3165069462663886e-13,4.398733269790494e-34,1.027777128159413e-32,8.847912261675142e-26,1.21785035106156e-13,4.624937962592136e-25,8.858244008766233e-26,4.119469540310324e-28,4.85185578078411e-27,2.5757258654614097e-22,1.3577362412265999e-16,1.2408600406680727e-25,7.682648740319715e-24,5.79905612066344e-09,1.8708066649089318e-38,8.371744156641398e-38,1.1389982156325202e-37,3.5772494954974325e-46,1.6712709092813637e-50,9.641564289782841e-55
2.2878671491876574e-15,0.7903117798534048,6.264501868509072e-18,5.610494803343387e-20,4.652995362494869e-25,1.522312958426464e-13,0.0,0.0,6.882858652800359e-15,2.4380053036288975e-25,1.433739718107152e-28,1.7310298622532159e-28,9.137181554381111e-35,3.235976528670764e-42,1.6052530776373005e-26,5.729219377028791e-20,1.697170483281621e-16,2.4896223157555783e-27,5.693686515746537e-51,7.127955387207768e-54,3.209095735405238e-36,1.0102377751382592e-46,5.395633166821289e-13,9.263485141651909e-38,4.666085949156733e-28,2.2988000196943027e-51,5.828709288054136e-40,1.5147795775194542e-36,5.62132616745314e-41,2.025752346438442e-41,2.0087754222900422e-37,7.0040896905485e-57,8.209593523360646e-49,2.521094595511068e-60,3.76,0.0,0.8457391505101686,0.9999999927511769,2.3578404452543154e-29,2.2927035594073296e-25,6.889122818082079e-15,5.395633740065117e-13,8.007727835352293e-34,1.871028890773022e-32,1.3582157885948238e-25,1.5223129541871954e-13,7.065860548080718e-25,1.3533395325440944e-25,6.293620175921271e-28,7.412538421563854e-27,3.935127165401794e-22,1.6971702826101825e-16,1.895753515541407e-25,1.1737351504720195e-23,7.248816228347745e-09,3.441622398341214e-38,1.5240440787194091e-37,2.0749700700344688e-37,8.036177184173342e-46,3.545782691792123e-50,2.519308503738539e-54
3.2030140476517023e-15,0.790311779853444,8.770508721292904e-18,7.854716579518833e-20,8.948407694734175e-25,2.1312381676066752e-13,0.0,0.0,9.636002216684044e-15,4.688197799771033e-25,3.785495590925074e-28,4.570484159057585e-28,2.41248589099356e-34,8.543932170609104e-42,3.08684465888182e-26,1.1017085181834714e-19,2.3760387041572477e-16,4.839480185414325e-27,3.185055040158622e-50,2.611464375962075e-53,8.472959374414546e-36,5.653971000740483e-46,7.553886225408987e-13,2.4458332654439704e-37,8.972717615849902e-28,8.915042193301639e-51,1.5389511838756074e-39,4.144713763308796e-36,1.5380973034244197e-40,5.542829770495507e-41,5.303760439969056e-37,3.918082417107384e-56,3.007740087402979e-48,1.4103037325597577e-59,3.76,0.0,0.845739150509889,0.999999989851659,6.22539414158277e-29,4.408787698703531e-25,9.644772078157945e-15,7.553887327736521e-13,2.1142776929265727e-33,4.940067224422886e-32,2.640599460931192e-25,2.1312381594547118e-13,1.3587400648604182e-24,2.602423898546818e-25,1.2102415020061563e-27,1.4254044183855214e-26,7.567110028783903e-22,2.3760383182717063e-16,3.6454656059236957e-25,2.2570511001145153e-23,1.0148331339288535e-08,9.202885300996738e-38,4.023926043144513e-37,5.483274655628035e-37,3.116322391332522e-45,1.2990637234982862e-49,1.409302063098603e-53
5.033307844579792e-15,0.790311779853522,1.378288583731162e-17,1.2343202061515146e-19,2.183593510732875e-24,3.3490885859671183e-13,0.0,0.0,1.5142289319877922e-14,1.1437782637538477e-24,1.4637910024798115e-27,1.7673822792889945e-27,9.328704551575596e-34,3.303802837493185e-41,7.530965363799287e-26,2.6878347522197467e-19,3.7337751437763067e-16,1.2080147599983971e-26,3.383553590105834e-49,1.6561180981474151e-52,3.2763591609758434e-35,5.890644186483806e-45,1.1870391814028167e-12,9.457649145344606e-37,2.1890711660393463e-27,5.734755244557446e-50,5.950880373616386e-39,1.6460666412814703e-35,6.10852731802286e-40,2.2013271830549567e-40,2.0508808200881556e-36,4.162266658271198e-55,1.9074209731622294e-47,1.4981973910664728e-58,3.76,0.0,0.8457391505093299,0.9999999840526437,2.4072611512209024e-28,1.075610664059196e-24,1.515607062661226e-14,1.1870394503373304e-12,8.175588672606258e-33,1.9102448752747705e-31,6.593539613488433e-25,3.3490885660787944e-13,3.314914853575919e-24,6.349125745552706e-25,2.9526260910521957e-27,3.477552674645671e-26,1.8461456201361957e-21,3.7337742023247074e-16,8.893825496657132e-25,5.506521058752555e-23,1.5947341268399836e-08,3.593259964057713e-37,1.5559885477923486e-36,2.1217116293394784e-36,2.0043102581895639e-44,8.238268790326836e-49,1.4971277995566955e-52
8.693895438435971e-15,0.7903117798536782,2.3809094928794624e-17,2.1320340960842676e-19,6.482511228307892e-24,5.784789422688101e-13,0.0,0.0,2.615486342789325e-14,3.394098957926174e-24,7.703738276790737e-27,9.3020490983942e-27,4.9095792532747795e-33,1.7387477087135003e-40,2.2347720674067134e-25,7.975999378126663e-19,6.449248014502742e-16,3.754683144656583e-26,5.839746422459095e-48,1.6021372743661393e-51,1.7243048907189338e-34,9.837728058763274e-44,2.050340087534129e-12,4.977436103242632e-36,6.495947037457067e-27,5.439491653294375e-49,3.131870296216731e-38,8.778469624845714e-35,3.2576737654559684e-39,1.1739682980665483e-39,1.0793524686660207e-35,7.183758881718903e-54,1.8452411431922118e-46,2.585773730557717e-57,3.76,0.0,0.8457391505082117,0.999999972454694,1.2669098398612658e-27,3.191815375356278e-24,2.6178667836825323e-14,2.050340885582372e-12,4.3027184973574416e-32,1.0053358738307513e-30,2.0506818207926637e-24,5.784789363670575e-13,9.836831106552872e-24,1.8840678686139357e-24,8.761776290687486e-27,1.0319431157748137e-25,5.478335197062135e-21,6.449245220748761e-16,2.639189706277807e-24,1.6340297783861223e-22,2.754527989076805e-08,1.9003283554272344e-36,8.188964884710711e-36,1.1170063737267102e-35,1.900474691441604e-43,7.969680625867032e-48,2.5839085479573693e-51
1.601507062614833e-14,0.7903117798539903,4.386733120552863e-17,3.9275290953552533e-19,2.1974699015091124e-23,1.0656191096130518e-12,0.0,0.0,4.818001125055602e-14,1.1495285711056634e-23,4.927291287229164e-26,5.950286814946134e-26,3.1401615729183637e-32,1.1120985962686725e-39,7.568822959039076e-25,2.7013455842075857e-18,1.1880193722109935e-15,1.3889162503033014e-25,1.348172216299416e-46,1.980905188757521e-50,1.1028615642766613e-33,2.2075555619227463e-42,3.776941053678386e-12,3.183556116880888e-35,2.200075624348587e-26,6.563320253937893e-48,2.003137181223581e-37,5.641979982795351e-34,2.0937251308816465e-38,7.54518428511142e-39,6.90352439702933e-35,1.6584549533861949e-52,2.281463118034035e-45,5.969569681118862e-56,3.76,0.0,0.8457391505059754,0.9999999492591195,8.103125035704876e-27,1.0810182738731521e-23,4.822386271035883e-14,3.776943756543057e-12,2.7520265914713853e-31,6.430093134888043e-30,7.594451675986567e-24,1.0656190896247194e-12,3.3315845738692014e-23,6.3810436783796576e-24,2.967492025487869e-26,3.4950207967702503e-25,1.8554268715108092e-20,1.1880184259766485e-15,8.93849785721266e-24,5.534204948053415e-22,5.0740832292795404e-08,1.2176590249589939e-35,5.237645079875652e-35,7.145245676158038e-35,2.2915552364857894e-42,9.853668448302102e-47,5.965175072960817e-50
3.065742100157305e-14,0.7903117798546145,8.400707986240431e-17,7.518788500929426e-19,8.062325993744411e-23,2.039899444301779e-12,0.0,0.0,9.223030532240558e-14,4.210024582031094e-23,3.513191833710797e-25,4.243627686085333e-25,2.238966723897479e-31,7.929337961711612e-39,2.771997870490633e-24,9.893376536058632e-18,2.274208500346567e-15,5.95106058649638e-25,3.6483802761673094e-45,2.7844916004969818e-49,7.863485305092435e-33,5.86411698744371e-41,7.2301396014013654e-12,2.26989796392908e-34,8.057534952705192e-26,9.073228287372807e-47,1.4282516543490204e-36,4.028704148395805e-33,1.4950378640604397e-37,5.387722127914663e-38,4.922278890578752e-34,4.488054566403869e-51,3.2069221663257733e-44,1.6154741346456584e-54,3.76,0.0,0.8457391505015027,0.9999999028692701,5.777585704280186e-26,3.959113060905722e-23,9.231425427009994e-14,7.230149500346883e-12,1.9622405233095938e-30,4.584686191335601e-29,3.2598138606212684e-23,2.0398993710965636e-12,1.2201589924021916e-22,2.3369874891772818e-23,1.086822723289308e-25,1.2800062299562691e-24,6.795300167196484e-20,2.2742050346198377e-15,3.2736082737483876e-23,2.026842974517118e-21,9.713063772316796e-08,8.687225885147539e-35,3.7344820517736608e-34,5.094817042949959e-34,3.163521782193904e-41,1.3850526808967396e-45,1.6142368879775563e-48
5.994212175242248e-14,0.7903117798558634,1.643797047813252e-16,1.4702389098688424e-18,3.0926344443288346e-22,3.9884601136807e-12,0.0,0.0,1.8033088717261337e-13,1.609196473976207e-22,2.6513878319822572e-24,3.20420583490532e-24,1.6897524063277382e-30,5.984230871396961e-38,1.0595383956508138e-23,3.781534233108793e-17,4.446586704297294e-15,2.93659538938012e-24,1.0724559582222741e-43,4.175792086672185e-48,5.934544318095761e-32,1.705613015020114e-39,1.4136523158813529e-11,1.7130819018335268e-33,3.079825369608556e-25,1.3499145989133398e-45,1.0778962568768434e-35,3.0416967801229596e-32,1.128756119677319e-36,4.067791974399472e-37,3.7148481590018225e-33,1.3192770529314204e-49,4.8091339915694246e-43,4.748800162114982e-53,3.76,0.0,0.8457391504925574,0.9999998100947682,4.360318857231122e-25,1.5132906851490753e-22,1.804950446417182e-13,1.4136560995484238e-11,1.4809337373372575e-29,3.4600187585659385e-28,1.6123876469284891e-22,3.988459833867845e-12,4.663825683100574e-22,8.932652599770838e-23,4.15424151675822e-25,4.892506707191118e-24,2.5973649125643516e-19,4.446573455381041e-15,1.251254798027947e-22,7.747196158367828e-21,1.8990505143685974e-07,6.5579563451566035e-34,2.8184033055857296e-33,3.845095965760193e-33,4.693657054975684e-40,2.0769760927284274e-44,4.744881048494697e-47
1.1851152325412136e-13,0.7903117798583609,3.25497661981978e-16,2.907395083994858e-18,1.2174200934663832e-21,7.88558145244836e-12,0.0,0.0,3.56532025701595e-13,6.2899650883289225e-22,2.0598177752508935e-23,2.491720081861487e-23,1.3127641249581803e-29,4.649046796646438e-37,4.141470709821464e-23,1.4781050901885702e-16,8.7913429126947e-15,1.66555708230274e-23,3.288328266255146e-42,6.468718543525805e-47,4.610465016485952e-31,5.20018643735062e-38,2.7949236121672096e-11,1.330866413269812e-32,1.2038272264625069e-24,2.0905480431870622e-44,8.374023485804278e-35,2.3633291108121635e-31,8.770072283625965e-36,3.160625422475256e-36,2.8860478340674646e-32,4.0450900942629627e-48,7.449331104943914e-42,1.456091384070999e-51,3.76,0.0,0.8457391504746667,0.999999624566551,3.387464159163668e-24,5.91509263058701e-22,3.5685665440590356e-13,2.7949384015877694e-11,1.150575606056931e-28,2.687997637680814e-27,9.167914437186206e-22,7.885580358720617e-12,1.8229903173018546e-21,3.491554606440157e-22,1.623858166431303e-24,1.91231925895345e-23,1.0152474295345524e-18,8.791291111145487e-15,4.890734918904451e-22,3.0281942521576066e-20,3.754330924208593e-07,5.0961581836772574e-33,2.1895830414509316e-32,2.987233894027332e-32,7.228140597220844e-39,3.2170320541750584e-43,1.4547166928828318e-45
1.7708092475582023e-13,0.7903117798608581,4.871128188022203e-16,4.345137023886073e-18,2.7339300862616404e-21,1.1782702791234262e-11,0.0,0.0,5.32733130672014e-13,1.4043238756810527e-21,6.490845465025051e-23,7.856982542486996e-23,4.136800688552129e-29,1.4649959408638832e-36,9.246398125414449e-23,3.3000672887460355e-16,1.313609886785223e-14,4.6756620757091555e-23,1.855515923748212e-41,2.7209771016462246e-46,1.4528421358186807e-30,3.1739285255090713e-37,4.176187688222769e-11,4.193797684168762e-32,2.6877093425439543e-24,9.172262524898684e-44,2.6388078733301054e-34,7.447493915673118e-31,2.7636626451588996e-35,9.96010037217198e-36,9.094538079473819e-32,2.282524091633223e-47,3.1333140171343454e-41,8.216418490713506e-51,3.76,0.0,0.8457391504567761,0.999999439066046,1.0674506173970884e-23,1.320628357930154e-21,5.332183028808301e-13,4.1762207076429357e-11,3.6257991564954635e-28,8.470282911922738e-27,2.5765650740199522e-21,1.1782700349320848e-11,4.070106741865111e-21,7.795379222084063e-22,3.625612375111971e-24,4.269440869747899e-23,2.2666828040009968e-18,1.3135983186381115e-14,1.0919034330197423e-21,6.760873162430075e-20,5.609334209841225e-07,1.6061946348175682e-32,6.899787829965602e-32,9.413394192984462e-32,3.1615386359745144e-38,1.353092446642624e-42,8.208050750593724e-45
