Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49)
1.7902019771460321e-19,0.7464656585225812,1.1322099725313424e-22,4.9998511061828735e-25,3.3354146733445004e-33,2.4008142568091927e-18,0.0,0.0,1.7826200828933902e-19,3.8023438600047473e-34,4.0755047509084565e-41,2.0456321456655184e-32,9.748809355411473e-48,8.39869539500401e-56,1.4878514418945137e-35,1.2887004884019246e-28,2.22780062932246e-21,2.337615332497728e-36,4.195047162414793e-72,4.90300891673213e-72,1.3407795381600987e-49,1.1246896347683829e-66,1.1479938534148122e-17,6.808912112643662e-51,3.783925730057249e-37,3.8314144985935186e-69,1.0169421465299804e-53,5.744375106062275e-50,1.8125719228555813e-54,3.807703594135481e-55,1.613893502655098e-50,6.070956023492874e-78,2.023183217900365e-66,9.362522732325422e-82,3.76,0.0,0.8766185673154414,0.9999999999996231,6.706025848914215e-42,2.045513689567371e-34,1.7837522928609136e-19,1.1479938534277056e-17,2.1913639859631168e-46,5.812011487348236e-45,1.4412099650178732e-34,2.4008142568085563e-18,1.8578337955362785e-33,4.883095193867764e-34,5.872506879365453e-37,7.160540607961163e-36,5.753044668717773e-31,2.227800629294019e-21,3.4049475908542476e-34,1.4513709165592933e-32,3.76853641134527e-13,1.3356811836659443e-51,1.745495468315267e-33,9.760175895152409e-51,3.3193711326882754e-63,7.548989008605865e-50,6.927801138927165e-76,5.601756411106228e-51,7.685091744264824e-63,1.4692976844592298e-48,7.174243292805786e-35,3.750835266246591e-72,4.334865038878667e-38,5.840324539504333e-51,1.9706394837416763e-35
3.5819592991896717e-19,0.7464656585225812,2.2654036316288096e-22,1.0004046144466961e-24,1.3350351171436186e-32,4.80371436440623e-18,0.0,0.0,3.566788923459969e-19,1.521928463409501e-33,3.262881882028822e-40,8.187859673244653e-32,7.804975178387656e-47,6.724063082311156e-55,5.955283220261278e-35,5.158160403902564e-28,4.457536793509251e-21,9.356635866041647e-36,1.3440780324377294e-70,7.851202420685987e-71,1.0734388818868942e-48,1.905449931869182e-65,2.2969850950344233e-17,5.451269800130565e-50,1.5145564115146517e-36,6.1373974911756965e-68,8.141720615841083e-53,4.600158978299457e-49,1.451527598798484e-53,3.0492510595412387e-54,1.292096118527499e-49,1.7307972467377528e-76,3.239729163091988e-65,2.999706121180909e-80,3.76,0.0,0.8766185673154414,0.9999999999992459,5.36889822988085e-41,8.187385520790375e-34,3.5690543270715534e-19,2.29698509508603e-17,1.754423632540186e-45,4.653143141364815e-44,5.7686413079509425e-34,4.803714364403684e-18,7.436176836869918e-33,1.954510648869979e-33,2.350533171819011e-36,2.8660823328074947e-35,2.3027171541894643e-30,4.457536793395413e-21,1.3628663911686767e-33,5.809266048004459e-32,7.540346961445206e-13,1.069434076181072e-50,6.986530765727895e-33,7.814107370085227e-50,5.3171745087623635e-62,6.0437813131013094e-49,2.219633326108272e-74,4.485944473805991e-50,1.2309523044787948e-61,1.1763315434559332e-47,2.8715669787399865e-34,6.0083205271553596e-71,1.7351060854915417e-37,4.676974559512647e-50,7.887693569672165e-35
7.16547394327695e-19,0.7464656585225812,4.531790984413247e-22,2.0012436259476627e-24,5.341879541625283e-32,9.609514579600306e-18,0.0,0.0,7.135126604590382e-19,6.0896962572612464e-33,2.6112971619382898e-39,3.276210402898941e-31,6.246352234989023e-46,5.381294045813915e-54,2.382888999603664e-34,2.0639360429850312e-27,8.91700912188159e-21,3.743939153923519e-35,4.3037123699557094e-69,1.256703695035115e-69,8.590773454992692e-48,3.383664562326667e-64,4.594967578196222e-17,4.362672592212522e-49,6.060198447038263e-36,9.82554756166903e-67,6.515850927761515e-52,3.681991651060698e-48,1.1618103906216251e-52,2.4406367259064056e-53,1.0340695893089697e-48,5.198901849636414e-75,5.185676524706977e-64,9.604982098217005e-79,3.76,0.0,0.8766185673154414,0.9999999999984915,4.29675030158988e-40,3.276020664666021e-33,7.13965839549459e-19,4.594967578402717e-17,1.40407211223397e-44,3.723928697780867e-43,2.3082443724255608e-33,9.609514579590119e-18,2.9754393417342834e-32,7.820588463406282e-33,9.405194403413715e-36,1.1468062567427339e-34,9.213868044687617e-30,8.917009121426089e-21,5.453240779361908e-33,2.324463111144974e-31,1.508396805459235e-12,8.559030748354633e-50,2.79552234406194e-32,6.253673582233195e-49,8.512427009113221e-61,4.836861875356414e-48,7.10720900009372e-73,3.590572204047266e-49,1.970594400657047e-60,9.414227459265805e-47,1.1490008303017301e-33,9.618903819028546e-70,6.942927473495184e-37,3.7434665388255126e-49,3.15610484753145e-34
1.4332503231451506e-18,0.7464656585225812,9.064565828340136e-22,4.002921664326197e-24,2.1370997463956125e-31,1.9221115009988456e-17,0.0,0.0,1.4271801966840222e-18,2.4362750401083334e-32,2.0894344767305325e-38,1.3106975075628685e-30,4.998030828868111e-45,4.305852843245012e-53,9.533107642046944e-34,8.257088125719242e-27,1.7835953778621285e-20,1.497872300245336e-34,1.3776141418404087e-67,2.0111350615650496e-68,6.873924002839642e-47,6.482416795853112e-63,9.190932544210128e-17,3.4908009161588555e-48,2.4244739951560317e-35,1.572544813574807e-65,5.2136707277546653e-51,2.946339290837556e-47,9.29683694607967e-52,1.953003854189131e-52,8.274127829306242e-48,1.6092570246803957e-73,8.298770751356383e-63,3.074542222287307e-77,3.76,0.0,0.8766185673154413,0.9999999999969829,3.438053067726185e-39,1.3106215875206776e-32,1.4280866532347694e-18,9.190932545036243e-17,1.1234710191028456e-43,2.979708752388785e-42,9.23477216699014e-33,1.9221115009947706e-17,1.1903694857467324e-31,3.1287446314286476e-32,3.762690194764098e-35,4.587971775219326e-34,3.6861471888801715e-29,1.7835953776798976e-20,2.1816514046627731e-32,9.299366044050463e-31,3.0171210212675706e-12,6.84864821492288e-49,1.1183909711044633e-31,5.003894146386127e-48,1.3623842737011394e-59,3.8702243828804194e-47,2.2750083122923534e-71,2.8731845905633373e-48,3.1538078569663064e-59,7.532812317579524e-46,4.5967515046990704e-33,1.5394720459188396e-68,2.777817558292122e-36,2.9955281714806866e-48,1.262647452215443e-33
2.8666561807800622e-18,0.7464656585225814,1.8130116069625974e-21,8.006277802589693e-24,8.549095419340145e-31,3.844431587076477e-17,0.0,0.0,2.8545152691295977e-18,9.74589329130726e-32,1.6717062970200135e-37,5.2432168278180934e-30,3.9988043218954444e-44,3.445009352028407e-52,3.813553407345813e-33,3.303104059789487e-26,3.567384309208076e-20,5.9923996526667575e-34,4.4090472723068276e-66,3.218143463170124e-67,5.499661353580872e-46,1.3788621654949394e-61,1.8382862474999168e-16,2.7929058980737844e-47,9.698685269011808e-35,2.516437933998329e-64,4.1713326186949556e-50,2.3573698578378345e-46,7.438411200258287e-51,1.5626008991418933e-51,6.619930778416657e-47,5.062557816983036e-72,1.3279384019773847e-61,9.840052116101395e-76,3.76,0.0,0.8766185673154412,0.9999999999939654,2.7507036124853116e-38,5.242913023773349e-32,2.8563282806082003e-18,1.8382862478303906e-16,8.98862158129906e-43,2.383993342787096e-41,3.694442835435488e-32,3.844431587060173e-17,4.761865469161682e-31,1.2515997089950117e-31,1.5051985756599685e-34,1.8353380660893305e-33,1.474578878268342e-28,3.567384308479093e-20,8.727315850285646e-32,3.720049159068278e-30,6.0345694415998705e-12,5.479488148634702e-48,4.473927977285069e-31,4.0034974725256545e-47,2.1801316482150707e-58,3.0964734837411413e-46,7.281149080396809e-70,2.2988384387028884e-47,5.0467781214007345e-58,6.026822055088575e-45,1.8388502486849084e-32,2.463513312882219e-67,1.1113730460931568e-35,2.3967245500059897e-47,5.051000864523413e-33
5.733467896049885e-18,0.7464656585225812,3.6261218765926055e-21,1.6012990325142627e-23,3.4197778792193584e-30,7.68907175923174e-17,0.0,0.0,5.709185414003177e-18,3.898515948333973e-31,1.3374285269556574e-36,2.0973721531781404e-29,3.1991953321784313e-43,2.756138319352088e-51,1.5254834350135346e-32,1.3212953874130358e-25,7.134962171892005e-20,2.3973956665642194e-33,1.4110042596754076e-64,5.149291462757416e-66,4.399937954532758e-45,3.299331647862465e-60,3.676672233162219e-16,2.2344307899673747e-46,3.879631970502032e-34,4.0265950143351776e-63,3.3372245179609784e-49,1.8860152648075963e-45,5.951105640546094e-50,1.2501598540684745e-50,5.2961960451868325e-46,1.606085101544846e-70,2.1248095152394262e-60,3.149059423159153e-74,3.76,0.0,0.876618567315441,0.9999999999879304,2.2006673586092687e-37,2.0972505472839225e-31,5.71281153536631e-18,3.6766722344841687e-16,7.191238686742997e-42,1.9072852138667088e-40,1.4780239394611708e-31,7.689071759166523e-17,1.904823696036868e-30,5.006602555735402e-31,6.021039325683137e-34,7.341650952720693e-33,5.898555526807826e-28,7.134962168975957e-20,3.491068387675394e-31,1.488080214068778e-29,1.2069466237126986e-11,4.383818468530543e-47,1.7896440120641072e-30,3.202950851943151e-46,3.4884640952940295e-57,2.47729637303902e-45,2.330147308403175e-68,1.8391870642978386e-46,8.07539347175885e-57,4.821686536439724e-44,7.355700294607311e-32,3.9419078608166373e-66,4.44691785683195e-35,1.9175004522492925e-46,2.0204825598557435e-32
1.146709132658953e-17,0.7464656585225814,7.252343301344086e-21,3.202641635435404e-23,1.3679394303016517e-29,1.5378352103542282e-16,0.0,0.0,1.1418525703680045e-17,1.5594381062511557e-30,1.0699682174897717e-35,8.389659935844663e-29,2.5594170220785754e-42,2.204962991600611e-50,6.102057884492312e-32,5.2852890760217885e-25,1.4270117897228e-19,9.592483974226921e-33,4.515388248122797e-63,8.239075927913283e-65,3.5200339145066607e-44,8.776850125961084e-59,7.353444202504795e-16,1.78758706136548e-45,1.551884361021571e-33,6.442791681016271e-62,2.6698429851787805e-48,1.5088599666121728e-44,4.761035189154646e-49,1.0001595438967946e-49,4.2370574126755003e-45,5.117176435126296e-69,3.399781684523608e-59,1.0077378584342132e-72,3.76,0.0,0.8766185673154405,0.9999999999758606,1.760575675003279e-36,8.389172867707265e-31,1.1425778044927513e-17,7.353444207792705e-16,5.753127573051407e-41,1.5258643854367407e-39,5.9137094458924975e-31,1.53783521032814e-16,7.619449806672077e-30,2.0026817666943938e-30,2.4084647508033657e-33,2.9367200924035637e-32,2.3594702141295407e-27,1.4270117885563569e-19,1.3964557620293043e-30,5.952441959281492e-29,2.4139259647631272e-11,3.5071461271088515e-46,7.158721693020031e-30,2.562421838467638e-45,5.581745292601602e-56,1.9818841161705854e-44,7.45675869525541e-67,1.4713961777716797e-45,1.2921068346327377e-55,3.857440788118711e-43,2.942339975362381e-31,6.307282171560016e-65,1.7797991742423745e-34,1.534048687776716e-45,8.08209467033744e-32
2.2934338187668823e-17,0.7464656585225815,1.4504789692813745e-20,6.405327234921325e-23,5.471816965504245e-29,3.0756912792163407e-16,0.0,0.0,2.2837206282752626e-17,6.237815879328909e-30,8.559847317154839e-35,3.3558986200616704e-28,2.047557928279657e-41,1.763991327414968e-49,2.4408479813676977e-31,2.1141371338427883e-24,2.8540429347772543e-19,3.839197606430697e-32,1.4449521769080267e-61,1.318268929687506e-63,2.8160605523751255e-43,2.5236168530915165e-57,1.4706988133261843e-15,1.4300866205239616e-44,6.207600587723653e-33,1.030867183635787e-60,2.1358997366706874e-47,1.207107078517793e-43,3.8088884229042393e-48,8.001403088058981e-49,3.3896861690624116e-44,1.633928916647497e-67,5.4397198637441936e-58,3.22482330927051e-71,3.76,0.0,0.8766185673154396,0.9999999999517211,1.408477254754627e-35,3.355703283088229e-30,2.285171106422985e-17,1.4706988154413689e-15,4.602556790759617e-40,1.2207059903144422e-38,2.3667025764258492e-30,3.0756912791119877e-16,3.0478109298661495e-29,8.010808554093905e-30,9.633957165539125e-33,1.174699957394023e-31,9.437976862625126e-27,2.854042930111433e-19,5.585879838070406e-30,2.381001004503497e-28,4.827884574644011e-11,2.8057537149222444e-45,2.863517806316524e-29,2.049961942996786e-44,8.930954552575238e-55,1.5855260715870451e-43,2.3862087086381672e-65,1.1771355523621672e-44,2.067406037376878e-54,3.085989253889804e-42,1.1769479589396053e-30,1.0091836231115164e-63,7.127235931618018e-34,1.2272582802782465e-44,3.2328707545261714e-31
4.58688319098274e-17,0.7464656585225816,2.9009696643626586e-20,1.2810700008479132e-22,2.1887407843702584e-28,6.151403416940584e-16,0.0,0.0,4.5674567439773183e-17,2.495139042592378e-29,6.847918472376722e-34,1.3423666818349395e-27,1.6380560793481609e-40,1.4112014346934924e-48,9.763441568530382e-31,8.456591526180464e-24,5.708105224835183e-19,1.5374188497884e-31,4.6330789207782404e-60,2.109243757254068e-62,2.252861810251499e-42,8.755200203387693e-56,2.9414075963063523e-15,1.1440760841544653e-43,2.4830528618201654e-32,1.6494082724459332e-59,1.7087299285996521e-46,9.65693309811993e-43,3.0471348470975064e-47,6.401173313402749e-48,2.7117650433653275e-43,5.222864277947626e-66,8.70360711503979e-57,1.0319534127311862e-69,3.76,0.0,0.8766185673154379,0.9999999999034419,1.1267884886011025e-34,1.3422881404564707e-29,4.5703577103554265e-17,2.9414076047671336e-15,3.6820674570831663e-39,9.765705787310943e-38,9.476416383676875e-30,6.151403416523168e-16,1.219130575346665e-28,3.204339717405775e-29,3.8536025950825007e-32,4.698823495053067e-31,3.775209945108558e-26,5.708105206171802e-19,2.2343632736926725e-29,9.524052459603649e-28,9.655801505525902e-11,2.2446181322310735e-44,1.145412948291449e-28,1.6399793579597685e-43,1.4289656447709595e-53,1.2684283228658667e-42,7.63594092197554e-64,9.41715884928546e-44,3.3078777341487365e-53,2.468806051478084e-41,4.707815750927838e-30,1.6147089304220027e-62,2.8572823564213185e-33,9.81814355298641e-44,1.2931548790504412e-30
9.173781935414457e-17,0.7464656585225821,5.801956721680008e-20,2.562145185402979e-22,8.75500832794347e-28,1.2302827692389137e-15,0.0,0.0,9.134928974931583e-17,9.980581551663423e-29,5.4783510053958295e-33,5.369483632076606e-27,1.3104487780418031e-39,1.1289644953534984e-47,3.9053865462038e-30,3.3826451956529805e-23,1.1416229804747147e-18,6.163547044199256e-31,1.4826842687803883e-58,3.374800930403583e-61,1.8022947954863971e-41,2.740063790890466e-54,5.88282514958172e-15,9.152635810145046e-43,9.932236684374466e-32,2.639083665607346e-58,1.3669879982534552e-45,7.725577144175474e-42,2.4377175211571986e-46,5.120959224486217e-47,2.169418497862578e-42,1.6704032158567843e-64,1.3925815643676776e-55,3.3022668960638453e-68,3.76,0.0,0.8766185673154343,0.9999999998068835,9.014334629719096e-34,5.369166216216467e-29,9.140730918508201e-17,5.882825183424931e-15,2.945662985729431e-38,7.812587674321645e-37,3.798222553840269e-29,1.230282769071947e-15,4.876534723679819e-28,1.281739144709135e-28,1.5414450608666692e-31,1.8795339907316133e-30,1.5100878170649952e-25,1.1416229730093403e-18,8.93747561513664e-29,3.809630672014763e-27,1.9311634211770317e-10,1.795701265757893e-43,4.58166344405907e-28,1.3119874311782574e-42,2.286355237593644e-52,1.01474557107845e-41,2.4435125779020585e-62,7.533756834482838e-43,5.292626812879006e-52,1.9750506988053355e-40,1.88313106539451e-29,2.5835475059946558e-61,1.14801464874048e-32,7.854545750721523e-43,5.172632670170673e-30
1.8347579424277892e-16,0.7464656585225833,1.1603953504976828e-19,5.124298073960089e-22,3.5020261245352395e-27,2.460567624328654e-15,0.0,0.0,1.826987343504073e-16,3.9922376965424362e-28,4.382687263291783e-32,2.1477987834576754e-26,1.0483606200381818e-38,9.031729328971825e-47,1.56215659436816e-29,1.3530597848990957e-22,2.2832478963755635e-18,2.4765067710134805e-30,4.744610219414498e-57,5.399690681146834e-60,1.441837975189678e-40,8.652608911428702e-53,1.1765660205392582e-14,7.322119480301935e-42,3.972899708035143e-31,4.222602477117705e-57,1.0935920202028937e-44,6.180474105750589e-41,1.9501778742172296e-45,4.096775987517298e-46,1.7355374154067695e-41,5.343828789525062e-63,2.2281340415246973e-54,1.0567279942913019e-66,3.76,0.0,0.8766185673154271,0.9999999996137667,7.211478362767464e-33,2.147669217302026e-28,1.8281477335965327e-16,1.1765660340765598e-14,2.356534333004172e-37,6.250079194825714e-36,1.5254080485445804e-28,2.4605676236607856e-15,1.950616386305439e-27,5.126963083024874e-28,6.165788905555142e-31,7.518144025193066e-30,6.040358938322268e-25,2.283247866514007e-18,3.5749946248419943e-28,1.523854206309773e-26,3.862329500218277e-10,1.4365648299360552e-42,1.832667707275009e-27,1.0495915602652477e-41,3.658176122209975e-51,8.117975044386549e-41,7.819257236695896e-61,6.027017342087832e-42,8.468220781781417e-51,1.5800428993082244e-39,7.532533647466132e-29,4.1336901454777396e-60,4.6328548823846527e-32,6.283648938190426e-42,2.0690556984327296e-29
3.6695174402004756e-16,0.746465658522585,2.320803774656293e-19,1.0248613929445894e-21,1.400826012694164e-26,4.921137334508245e-15,0.0,0.0,3.6539762348061506e-16,1.5968960934830656e-27,3.5061523429720365e-31,8.591221392627017e-26,8.386891859158946e-38,7.225388770802144e-46,6.248630266256946e-29,5.41224246967276e-22,4.566497727851203e-18,9.994711983025968e-30,1.5182771468583178e-55,8.639513907673081e-59,1.1534712354854898e-39,2.7501691358579697e-51,2.3531330114054815e-14,5.857699880966114e-41,1.589160879560503e-30,6.756360583370271e-56,8.748742639195944e-44,4.944384439353461e-40,1.560143842119814e-44,3.277424838640005e-45,1.3884310301238358e-40,1.7097912908380913e-61,3.5650172901049077e-53,3.3815339233662382e-65,3.76,0.0,0.8766185673154127,0.9999999992275336,5.769186906790802e-32,8.590682330316482e-28,3.6562970175485904e-16,2.3531330655547217e-14,1.885229582396103e-36,5.000066718113096e-35,6.150572849731965e-28,4.921137331836772e-15,7.802470637868504e-27,2.05078652499829e-27,2.4663177877702097e-30,3.007258324000364e-29,2.4161451029507015e-24,4.5664976084047294e-18,1.4299986254620608e-27,6.095420699185396e-26,7.724659809471103e-10,1.1492551722197639e-41,7.330675484166476e-27,8.39673954175127e-41,5.85308663488451e-50,6.494382345171409e-40,2.5021641465065833e-59,4.821618579406732e-41,1.3549167333422525e-49,1.2640352510903808e-38,3.0130152208296983e-28,6.613926940858769e-59,1.8857755101559283e-31,5.026924044413048e-41,8.276228051004792e-29
5.504276937973162e-16,0.7464656585225868,3.481221266348544e-19,1.5372939863886957e-21,2.976777383407493e-26,7.38170704468795e-15,0.0,0.0,5.480965125388476e-16,3.3934048325943705e-27,1.0025406152875394e-30,1.8256379417824398e-25,2.3981274590671183e-37,2.0660099890749802e-45,1.3278341675134398e-28,1.15010172355765e-21,6.8497475590009006e-18,2.1369013638984215e-29,7.097153696727087e-55,3.1799157894138632e-58,3.2982074418757505e-39,1.2145729850864198e-50,3.529699981975755e-14,1.6749363708397807e-40,3.376967479843145e-30,2.575895908543675e-55,2.501594073025453e-43,1.4678645877061787e-39,4.631678332792114e-44,9.729859087202683e-45,3.970045844567324e-40,7.998578755303685e-61,1.3121633341115068e-52,1.581957281777887e-64,3.76,0.0,0.8766185673153982,0.9999999988413004,1.6496271850501213e-31,1.825520336452504e-27,5.484446301961281e-16,3.529700097042912e-14,5.390580542618654e-36,1.4297067925923004e-34,1.3141845626882784e-27,7.381707039011066e-15,1.658025339915948e-26,4.357922162659437e-27,5.2409272445713295e-30,6.390423373638178e-29,5.1343092911686396e-24,6.849747305176845e-18,3.0387474509449538e-27,1.2952771405789385e-25,1.158698826989515e-09,3.3218561302134623e-41,1.557768830797126e-26,2.4024296550698986e-40,2.2314896495003687e-49,1.8569873936012233e-39,1.1705682570408558e-58,1.4312385830389522e-40,5.126773240221827e-49,3.6143514746585605e-38,6.402658315444846e-28,2.521562894420557e-58,4.05520251901596e-31,1.4913587245203596e-40,1.7586987889704633e-28
9.173795933518536e-16,0.7464656585225905,5.80209252014279e-19,2.562163205325951e-21,8.230069036173177e-26,1.230284646504781e-14,0.0,0.0,9.134942903674122e-16,9.3817679697777e-27,4.6073049943697415e-30,5.0473746318071625e-25,1.1020906659192848e-36,9.494616222612455e-45,3.6710714999905733e-28,3.1796934509494924e-21,1.1416247219997464e-17,6.000756561917386e-29,1.0380665469343567e-53,2.4466555737119314e-57,1.5157339162591242e-38,1.9529047599947768e-49,5.88283384193251e-14,7.697386759808326e-40,9.336323372933509e-30,2.1183558743243095e-54,1.1496399303556146e-42,6.87578946206791e-39,2.1695762688503163e-43,4.557674337732413e-44,1.8244861048837916e-39,1.168179304042976e-59,1.0095896486793806e-51,2.3105406885539177e-63,3.76,0.0,0.8766185673153694,0.9999999980688351,7.581075087026742e-31,5.047027711404389e-27,9.140744872629213e-16,5.882834160059406e-14,2.477312692165526e-35,6.570401813151969e-34,3.6845740968374834e-27,1.230284644935289e-14,4.583953365349154e-26,1.2048375058492767e-26,1.4489631848418525e-29,1.7667631695835822e-28,1.419485753926175e-23,1.141624651824667e-17,8.401243050302266e-27,3.5810609666465706e-25,1.931163779543521e-09,1.5351920429320656e-40,4.306773411356168e-26,1.104425238849015e-39,1.8350338516330672e-48,8.534020186206936e-39,1.7096810300849596e-57,6.703808186320821e-40,4.051402012748928e-48,1.661021984897379e-37,1.7701468651455578e-27,2.073582077436044e-57,1.1553124574477035e-30,6.9835017162280925e-40,4.862285748740962e-28
1.2476363029509371e-15,0.746465658522594,7.89090594640471e-19,3.4845487596174886e-21,1.4655496820920347e-25,1.673187194337205e-14,0.0,0.0,1.242352290180567e-15,1.670615017715064e-26,1.0370997763736617e-29,8.987905056581565e-25,2.480795378215702e-36,2.137228715407575e-44,6.53709098642091e-28,5.662092177950319e-21,1.5526096913842673e-17,1.0795174418413885e-28,3.7186561719813026e-53,6.738187983819994e-57,3.4119020490069477e-38,7.237319155121713e-49,8.000654250316875e-14,1.7326741304705685e-39,1.662522664005638e-29,6.178408317713253e-54,2.5878281060249616e-42,1.5866584474036359e-38,5.0065178890420805e-43,1.0517300144497168e-43,4.1069003650556945e-39,4.182431462464387e-59,2.780449635791333e-51,8.272535033489401e-63,3.76,0.0,0.8766185673153434,0.999999997373617,1.706492483641099e-30,8.987261589098643e-27,1.2431413587718685e-15,8.000654816806656e-14,5.576408404636409e-35,1.4789908487647567e-33,6.62161959852882e-27,1.6731871915424047e-14,8.16266348958754e-26,2.1454587495014122e-26,2.580175109308423e-29,3.1460804667638415e-28,2.527683711909921e-23,1.5526095664230213e-17,1.4960124047106388e-26,6.376808987058112e-25,2.626381639482019e-09,3.4814075881835608e-40,7.669087913076082e-26,2.4871204613741477e-39,5.351954263493931e-48,1.920998786006838e-38,6.121246135994437e-57,1.546849588465916e-39,1.1384286449221614e-47,3.738944037085031e-37,3.1521071170928326e-27,6.047706648850516e-57,2.0976020090865063e-30,1.610827237989343e-39,8.658290862654734e-28
1.5778930125500208e-15,0.7464656585225974,9.979750384077436e-19,4.406937762045465e-21,2.2877723870690863e-25,2.116089742169668e-14,0.0,0.0,1.5712102897475693e-15,2.607853720420054e-26,1.9601861073419542e-29,1.4030287667731806e-24,4.688865275361066e-36,4.0395015016035416e-44,1.0204491519680349e-27,8.838605925551133e-21,1.9635946606575483e-17,1.7024044474625155e-28,9.825171528655194e-53,1.5176418830697393e-56,6.448717162609439e-38,1.8926791227609445e-48,1.0118474589289635e-13,3.27486696591706e-39,2.595221414899559e-29,1.4137755814066244e-53,4.891163715281564e-42,3.0550151788388085e-38,9.639747790306128e-43,2.0250431520980167e-43,7.762309645108249e-39,1.1052202025600096e-58,6.262404350670767e-51,2.186057761664281e-62,3.76,0.0,0.8766185673153174,0.9999999966783993,3.225381939205176e-30,1.4029242720760316e-26,1.5722082304383545e-15,1.0118475473588202e-13,1.0539779250986102e-34,2.795388866841221e-33,1.0431703566739435e-26,2.116089737806944e-14,1.2742033657171908e-25,3.349091493015719e-26,4.027691195505758e-29,4.911073867271692e-28,3.9457500836786517e-23,1.9635944655909363e-17,2.3352963072431295e-26,9.954289208155905e-25,3.321598867127685e-09,6.617155751292028e-40,1.1971554918676233e-25,4.702362929682758e-39,1.2246315633965227e-47,3.630811444567505e-38,1.617568587159474e-56,2.978193378574455e-39,2.6063153588223397e-47,7.0668477940673364e-37,4.920483586633543e-27,1.3838362716864814e-56,3.337909558584128e-30,3.1005845091190324e-39,1.3515714745427054e-27
1.9081497221491045e-15,0.7464656585226008,1.206862411551067e-18,5.329330021936557e-21,3.279727316635194e-25,2.5589922900021674e-14,0.0,0.0,1.9000682890820547e-15,3.7385481850152693e-26,3.276376691431593e-29,2.011349423580233e-24,7.837261110696205e-36,6.751873580588022e-44,1.4628881358496817e-27,1.2670784837799393e-20,2.374579629825819e-17,2.464108672848162e-28,2.2264387746710608e-52,2.9168692251456324e-56,1.0778786212958932e-37,4.3615852682745275e-48,1.223629486269578e-13,5.4738159145107005e-39,3.720438818781227e-29,2.7959042173465546e-53,8.175394676851352e-42,5.194277476066711e-38,1.6389942085661036e-42,3.4430723451395997e-43,1.2974406837992023e-38,2.5037931172274904e-58,1.2036178794407553e-50,4.952380056755085e-62,3.76,0.0,0.8766185673152914,0.9999999959831823,5.391103555331601e-30,2.0111940907849317e-26,1.901275102253653e-15,1.2236296130402145e-13,1.761684768388858e-34,4.6723861896594734e-33,1.5084775061549752e-26,2.5589922837478854e-14,1.8266633344720816e-25,4.8011664701419805e-26,5.773990333448832e-29,7.040378776805302e-28,5.656520011935445e-23,2.3745793501831693e-17,3.34781693362937e-26,1.4270198348155842e-24,4.01681549750626e-09,1.1118404097056537e-39,1.716209560854789e-25,7.862239245859855e-39,2.4217970069456177e-47,6.068761448438104e-38,3.6645007702892073e-56,5.063396573578989e-39,5.084817719075597e-47,1.1811968072439457e-36,7.053871072287311e-27,2.7366424377354886e-56,4.8719364540077815e-30,5.270270528821345e-39,1.9375761153115313e-27
2.5686631413472715e-15,0.7464656585226076,1.6246438382826748e-18,7.174121971264814e-21,5.6507242555218e-25,3.444797385667249e-14,0.0,0.0,2.5577842872207743e-15,6.441109428126487e-26,6.994690247205728e-29,3.465350977866643e-24,1.6731660432788544e-35,1.4414479884254524e-43,2.520396116200865e-27,2.1830374915823704e-20,3.196549567923078e-17,4.3136712674303e-28,7.787564501139074e-52,7.542945528476107e-56,2.301147888589481e-37,1.5957679834690923e-47,1.647193525998461e-13,1.1685972362339024e-38,6.409908865658291e-29,7.820892012561496e-53,1.745353492972353e-41,1.1484603609578277e-37,3.623833493622554e-42,7.6126732211183e-43,2.7698880511497e-38,8.75106205039344e-58,3.1125213700645205e-50,1.7309335041879748e-61,3.76,0.0,0.8766185673152396,0.9999999945927498,1.150939086316002e-29,3.465067342519667e-26,2.559408846223618e-15,1.6471937444103919e-13,3.760998186998781e-34,9.975010416786634e-33,2.6366224288257854e-26,3.4447973748918056e-14,3.1471411432050204e-25,8.271884364688861e-26,9.947958584966439e-29,1.2129793010103293e-27,9.745564946930552e-23,3.196549086128063e-17,5.767921210773186e-26,2.4585990223297766e-24,5.4072473962082276e-09,2.3997678740669524e-39,2.9568412717644723e-25,1.6795856201259026e-38,6.774189531586146e-47,1.2956105707674162e-37,1.2807983497105489e-55,1.119405344019608e-38,1.352515893734478e-46,2.5217204099747224e-36,1.2153046799482956e-26,7.654904719017704e-56,8.645079577689023e-30,1.1646056186698653e-38,3.338231622744497e-27
