Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78)
4.165113683876034e-09,0.48360137879339526,1.0701485810240085e-14,1.099240549461255e-16,3.237125050705898e-16,4.497117951746343e-15,0.0,0.0,1.3905558919918283e-13,5.67244997543323e-20,2.149453786847476e-16,4.535389428892226e-15,4.4512919072261927e-26,2.510773926798401e-39,1.4764470331420972e-24,3.55778093848211e-14,1.0152760905236566e-17,1.0872987088897124e-16,7.541950348221704e-35,8.704966957996105e-50,2.132293704757619e-30,1.0205028952374904e-29,1.3350491791797785e-13,2.2623180362931315e-30,1.5446446050538936e-25,1.5804431911022627e-33,2.591668865416816e-40,1.054626465766109e-31,1.8971199085822614e-36,2.4146721553908795e-36,4.035511436710579e-30,1.0956301943984121e-39,9.536661901826668e-43,1.680448000027279e-45,3.76,0.0,0.9845034437440913,0.9999863656617082,3.776792943994609e-17,3.3776852032709323e-22,1.38843542888234e-13,1.7566629316385482e-13,3.357692517261778e-20,2.2731664565839584e-20,1.7148295380049627e-15,4.35584577976902e-15,1.45315495998726e-16,7.923681662682421e-17,2.228905480263361e-22,5.86278344247328e-23,6.474227140230664e-18,5.82344106192404e-19,1.30003318044311e-19,4.457975217840157e-20,1.3634338145824489e-05,2.0766855224436988e-29,1.1429603205226986e-29,9.484630065766234e-30,3.153572789952255e-36,9.200399472630683e-36,5.291436924417681e-41,2.363918513355133e-31,5.5311501037258436e-33
4.294341417324525e-09,0.48360137879339576,1.168178190453924e-14,1.1955569371228616e-16,3.484408196216977e-16,4.644614928241522e-15,0.0,0.0,1.4337085099063227e-13,6.029915534862523e-20,2.3371067668099784e-16,4.978321777033322e-15,4.968299167705471e-26,2.9779380738246446e-39,1.5595453806947795e-24,3.741724202461534e-14,1.0998198750436574e-17,1.1822227522604547e-16,8.669862336818673e-35,1.0497005291451871e-49,2.4402310982063513e-30,1.1673939227849811e-29,1.365409972826901e-13,2.5945262405841165e-30,1.7223608173114857e-25,1.8684428282168567e-33,2.8404187137696176e-40,1.2243420599551659e-31,2.2935682717780538e-36,2.8398138459160058e-36,4.623191994256449e-30,1.3294575551362464e-39,1.1036524812513313e-42,2.0944732895914833e-45,3.76,0.0,0.9845034437440814,0.9999863656213642,4.111838806538617e-17,3.76673131650217e-22,1.431458481173767e-13,1.8111656111429226e-13,3.700107665603366e-20,2.4208571574725562e-20,1.817557005730702e-15,4.4907765794322606e-15,1.5446903405902775e-16,8.422427080499576e-17,2.383453419544652e-22,6.068233700856443e-23,6.881504115885488e-18,5.971019758510671e-19,1.3738079813727564e-19,4.738743835844748e-20,1.3634378484989162e-05,2.3262643713008118e-29,1.2526906661824943e-29,1.0624424520538843e-29,3.494160270464584e-36,1.0228385621850738e-35,6.158841411468092e-41,2.5730916817617145e-31,6.215724898881986e-33
4.423569150773016e-09,0.48360137879339626,1.2715067980069823e-14,1.296807781883483e-16,3.74238804254691e-16,4.792777144702274e-15,0.0,0.0,1.476862131648828e-13,6.398304821301223e-20,2.5342814532906095e-16,5.447080355439482e-15,5.527045112758814e-26,3.513371442758639e-39,1.644364753775531e-24,3.928121542252768e-14,1.1885390329208838e-17,1.2819633399904434e-16,9.921744476463643e-35,1.2597490349801798e-49,2.780224829223627e-30,1.329433464763051e-29,1.3952337290834407e-13,2.9643602025523147e-30,1.914610216033553e-25,2.197012073297891e-33,3.104642879597267e-40,1.4151729050675332e-31,2.7576334445162427e-36,3.323197107392882e-36,5.2767258348652535e-30,1.603658093953438e-39,1.272535368424169e-42,2.5935812154668703e-45,3.76,0.0,0.9845034437440715,0.9999863655931462,4.4645341333762634e-17,4.1876557569689037e-22,1.4744789879362805e-13,1.8656682944142366e-13,4.063833840110079e-20,2.5719812641723333e-20,1.922145555811963e-15,4.625694475666566e-15,1.6390194070212933e-16,8.936360578703304e-17,2.5432582327235493e-22,6.273673821135587e-23,7.301160553232701e-18,6.117299319985983e-19,1.449169747183799e-19,5.028076742452734e-20,1.3634406697945014e-05,2.5964489051157694e-29,1.3692292717986113e-29,1.185831750437018e-29,3.861074974328302e-36,1.1332685503376756e-35,7.131278763267425e-41,2.7932186637335295e-31,6.959846566257263e-33
4.5527968842215076e-09,0.4836013787933969,1.3802132788415214e-14,1.403061252926426e-16,4.011166348519717e-16,4.941617694266347e-15,0.0,0.0,1.5200168046119478e-13,6.777618094553272e-20,2.7411005919357296e-16,5.942112394517896e-15,6.129459621797357e-26,4.124351750318639e-39,1.7308667330212143e-24,4.116839844202213e-14,1.2814873917494428e-17,1.3865825628342304e-16,1.1306402973200963e-34,1.505025956946787e-49,3.1543171687228317e-30,1.5075616673526492e-29,1.4245299998751608e-13,3.37484338687381e-30,2.1220945204580356e-25,2.5702344876397982e-33,3.3848186556279416e-40,1.6289844760418146e-31,3.298310225351454e-36,3.87056258115313e-36,6.001325197110048e-30,1.9236092364780518e-39,1.4621470434581067e-42,3.191926283105098e-45,3.76,0.0,0.9845034437440616,0.9999863655734055,4.8351656280148905e-17,4.642005041095865e-22,1.5174970240160406e-13,1.9201709814293812e-13,4.44930989314181e-20,2.7264129399725675e-20,2.0285048793619204e-15,4.760599469705882e-15,1.7361420273106787e-16,9.465479486213251e-17,2.7083195423194876e-22,6.479102020409749e-23,7.733192680808414e-18,6.262330388286122e-19,1.526087407325462e-19,5.325973118662154e-20,1.363442643395812e-05,2.8881750784531465e-29,1.492781161586222e-29,1.31905831964667e-29,4.255645114157471e-36,1.2516192236877226e-35,8.216963513821396e-41,3.0244715087708682e-31,7.766578256694272e-33
4.682024617669999e-09,0.4836013787933973,1.494372350562565e-14,1.514382194772518e-16,4.290839273821612e-16,5.091149364271123e-15,0.0,0.0,1.563172576685044e-13,7.167855626483094e-20,2.9576801813572267e-16,6.46384309423642e-15,6.777492026724976e-26,4.818640051124923e-39,1.8190136435464837e-24,4.3077497682988205e-14,1.3787158205555588e-17,1.496139098566981e-16,1.283291250949965e-34,1.790419979513375e-49,3.564589032658498e-30,1.702733415901871e-29,1.4533081664110597e-13,3.8291420249874395e-30,2.345523896114065e-25,2.992438756545282e-33,3.68142493104357e-40,1.867737734860171e-31,3.925454724183081e-36,4.487991222362098e-36,6.802441428987096e-30,2.2951947295743614e-39,1.674446223278087e-42,3.9054816887380944e-45,3.76,0.0,0.9845034437440517,0.9999863655595832,5.2240096834332335e-17,5.131344946468781e-22,1.5605126649050196e-13,1.9746736721662566e-13,4.856955024050091e-20,2.884028538731341e-20,2.136547078945787e-15,4.895491562784046e-15,1.836058073760701e-16,1.0009781158902043e-16,2.8786369347102764e-22,6.684516934009736e-23,8.177596728047047e-18,6.406162616559552e-19,1.604530501398223e-19,5.632432145549367e-20,1.3634440251047933e-05,3.2023832798701754e-29,1.6235513734419827e-29,1.462551605830756e-29,4.679234124195054e-36,1.3781802485458515e-35,9.424368242719456e-41,3.2670156192346e-31,8.639029945002953e-33
4.81125235111849e-09,0.4836013787933979,1.6140546884870008e-14,1.6308322194844045e-16,4.581497537649459e-16,5.2413846427983846e-15,0.0,0.0,1.606329496223968e-13,7.569017701137423e-20,3.18412966482382e-16,7.012676217463596e-15,7.47310982801076e-26,5.604491192808805e-39,1.9087685423807713e-24,4.5007256588276994e-14,1.4802723138527634e-17,1.6106883089512785e-16,1.4510609117758713e-34,2.1213696736230758e-49,4.013156965405416e-30,1.9159167674481452e-29,1.4815774422469053e-13,4.330566726217731e-30,2.58561645754395e-25,3.468202028484914e-33,3.994942264519934e-40,2.1334898069681744e-31,4.649833724333341e-36,5.181909046547169e-36,7.685767177476676e-30,2.7248317921678784e-39,1.911523215865435e-42,4.752205122420264e-45,3.76,0.0,0.9845034437440419,0.999986365549903,5.631332653630467e-17,5.65725943887737e-22,1.603525986698599e-13,2.029176366603748e-13,5.2871691696628555e-20,3.044706715797242e-20,2.246186632639563e-15,5.0303707561347744e-15,1.938767422997947e-16,1.0569262979813634e-16,3.054209968466992e-22,6.889917519182677e-23,8.634368925281516e-18,6.548844688320357e-19,1.6844691673213485e-19,5.947453004269044e-20,1.3634449926386385e-05,3.540017516373166e-29,1.76174495962383e-29,1.6167427111010554e-29,5.133240539630693e-36,1.5132416020432553e-35,1.0762211495810992e-40,3.5210099243647355e-31,9.580356610818014e-33
4.940480084566981e-09,0.4836013787933984,1.7393270386061926e-14,1.7524697967183065e-16,4.88322657362388e-16,5.3923357250838894e-15,0.0,0.0,1.649487612021659e-13,7.981104614859643e-20,3.4205521174361695e-16,7.58899467349843e-15,8.218297448279356e-26,6.490663557166448e-39,2.0000952060833738e-24,4.6956454569555476e-14,1.5862020737167846e-17,1.730282334419422e-16,1.634908286157945e-34,2.503911041071572e-49,4.502170134458546e-30,2.1480913962509213e-29,1.5093468762939146e-13,4.8825739904086534e-30,2.8430977852457993e-25,4.002352842649329e-33,4.3258529558659325e-40,2.428394512868672e-31,5.483174644102847e-36,5.959091321141176e-36,8.65723839720784e-30,3.2194983649402825e-39,2.175605006072783e-42,5.752213257900163e-45,3.76,0.0,0.984503443744032,0.9999863655431281,6.057391118981263e-17,6.221349629731738e-22,1.6465370660543733e-13,2.0836790647217098e-13,5.740333407005209e-20,3.208328514289152e-20,2.3573403547668807e-15,5.165237050991666e-15,2.0442699560228184e-16,1.114392235936682e-16,3.235038180916145e-22,7.095302979261464e-23,9.103505503743333e-18,6.690424336232711e-19,1.7658741297264846e-19,6.27103487605417e-20,1.3634456696140524e-05,3.9020246306363176e-29,1.90756698744667e-29,1.782064036221724e-29,5.619097846367375e-36,1.6570935342844098e-35,1.223944536788097e-40,3.786607050235495e-31,1.0593756466844898e-32
5.069707818015472e-09,0.483601378793399,1.8702523282248975e-14,1.8793503416686298e-16,5.196106681045951e-16,5.5440145197946255e-15,0.0,0.0,1.6926469732795983e-13,8.404116676396816e-20,3.6670444288807747e-16,8.19316109130029e-15,9.015055022544863e-26,7.486428084411304e-39,2.0929581185335864e-24,4.89239061520922e-14,1.6965475899217766e-17,1.8549701865192544e-16,1.8358170352275217e-34,2.9447276819438326e-49,5.033807344570003e-30,2.4002470563013738e-29,1.536625355773529e-13,5.4887676249208104e-30,3.118700456509009e-25,4.599973649857499e-33,4.674641116209089e-40,2.7547027580327104e-31,6.438216017691692e-36,6.826666208251647e-36,9.723036183641198e-30,3.786760404082757e-39,2.4690603568640354e-42,6.927964985360804e-45,3.76,0.0,0.9845034437440221,0.9999863655383897,6.502432145524792e-17,6.825232763155045e-22,1.6895459801521342e-13,2.13818176650094e-13,6.21681036520167e-20,3.374777430126097e-20,2.4699273540797456e-15,5.300090448588203e-15,2.152565558256162e-16,1.1733756735544397e-16,3.421121093237456e-22,7.300672704756326e-23,9.585002695562646e-18,6.830948360533407e-19,1.8487166885731373e-19,6.603176942216022e-20,1.3634461429631667e-05,4.289353550009313e-29,2.0612225399928617e-29,1.958948937805419e-29,6.138274302026415e-36,1.8100265354879127e-35,1.3865242795359593e-40,4.063953485735221e-31,1.1682469233417069e-32
5.198935551463963e-09,0.4836013787933995,2.0068897742650897e-14,2.0115263009377978e-16,5.520213172553787e-16,5.6964326551758415e-15,0.0,0.0,1.7358076295801049e-13,8.838054206999612e-20,3.9236974818304966e-16,8.82551838210619e-15,9.865397224445775e-26,8.601576577047011e-39,2.1873224588939818e-24,5.0908460138202644e-14,1.8113487181676485e-17,1.9847978381578492e-16,2.05479471240001e-34,3.451203611293821e-49,5.610274078289626e-30,2.673382064219281e-29,1.5634216091189247e-13,6.1529000681879284e-30,3.4131635899025297e-25,5.266402930871854e-33,5.041792736677393e-40,3.1147627837474473e-31,7.52875842228925e-36,7.792117863685017e-36,1.0889588434972432e-29,4.43479916828175e-39,2.79440492195003e-42,8.304453464370946e-45,3.76,0.0,0.9845034437440122,0.9999863655350731,6.966693538278572e-17,7.470541232242362e-22,1.7325528066550212e-13,2.1926844719231673e-13,6.716944644248592e-20,3.543939458363132e-20,2.5838689898932116e-15,5.434930950157748e-15,2.2636541195831175e-16,1.2338763574068224e-16,3.6124582142941347e-22,7.506026229093188e-23,1.0078856733768186e-17,6.970462647097205e-19,1.9329687079831992e-19,6.943878384144174e-20,1.3634464741000585e-05,4.70295456656209e-29,2.2229167168365638e-29,2.1478313996740616e-29,6.69227272899599e-36,1.9723313075899483e-35,1.5648984605362393e-40,4.353189744634704e-31,1.2849774458579456e-32
5.3281632849124545e-09,0.4836013787933999,2.1492949892181288e-14,2.1490472363718548e-16,5.855616518249491e-16,5.849601485070402e-15,0.0,0.0,1.778969630859441e-13,9.282917540515267e-20,4.190596326076631e-16,9.486390291020967e-15,1.0771352127694718e-25,9.846429283480078e-39,2.2831540897443502e-24,5.2908998789010103e-14,1.9306427564357123e-17,2.119808311686001e-16,2.2928719891174937e-34,4.0314787373526055e-49,6.2337995696156884e-30,2.968501805784382e-29,1.5897442088241076e-13,6.878873622415354e-30,3.727232403121352e-25,6.0072369181966245e-33,5.427795755534277e-40,3.511020282198138e-31,8.76971577476579e-36,8.863288999988992e-36,1.2163571347682478e-29,5.1724384471470815e-39,3.1543063657105896e-42,9.909407038057781e-45,3.76,0.0,0.9845034437440023,0.999986365532749,7.450404088691387e-17,8.158921623859304e-22,1.775557623671813e-13,2.2471871809710258e-13,7.241063238225117e-20,3.7157031235584153e-20,2.6990888268353698e-15,5.569758556933549e-15,2.377535534394243e-16,1.2958940368560648e-16,3.8090490434943937e-22,7.711363195546726e-23,1.0585063852287208e-17,7.109012185151072e-19,2.0186026052908295e-19,7.293138383306483e-20,1.3634467059914279e-05,5.14377864729934e-29,2.3928546347809422e-29,2.3491457179883853e-29,7.282630281330051e-36,2.1442987397532197e-35,1.7600246388611918e-40,4.6544505238218015e-31,1.409898988273257e-32
5.586618751809436e-09,0.48360137879340104,2.4516137667793754e-14,2.440308343448948e-16,6.560572271900842e-16,6.158235306689112e-15,0.0,0.0,1.8652978697156482e-13,1.0205423015151184e-19,4.755443428345126e-16,1.089488031243804e-14,1.2758272828173877e-25,1.276920920117961e-38,2.4790860207208073e-24,5.695372168427801e-14,2.1828464071128654e-17,2.405535569476335e-16,2.830558885232087e-34,5.450124085316127e-49,7.631045353442253e-30,3.628743680667454e-29,1.6410019741986904e-13,8.532709153876776e-30,4.417195906246344e-25,7.735799313176784e-33,6.258317864664743e-40,4.422397151351456e-31,1.1768408091496529e-35,1.1355963696282714e-35,1.5061782884701912e-29,6.95518856042559e-39,3.9892413408010544e-42,1.3930589471370958e-44,3.76,0.0,0.9845034437439826,0.9999863655300097,8.47704419067015e-17,9.671550024163608e-22,1.8615615436948479e-13,2.3561926098786157e-13,8.362475869218806e-20,4.066602174172498e-20,2.9330681123906498e-15,5.83937509103631e-15,2.6136765247801033e-16,1.4244793940286008e-16,4.21798978815781e-22,8.12198644455229e-23,1.1634522270466543e-17,7.383392592409066e-19,2.193908405305492e-19,8.017330779596383e-20,1.3634469788924507e-05,6.110899384366136e-29,2.758282251863106e-29,2.790806908425557e-29,8.578741406594073e-36,2.518385960416841e-35,2.2044526417375905e-40,5.2935562598070515e-31,1.685660385216746e-32
5.8450742187064175e-09,0.4836013787934021,2.7775853473018525e-14,2.753475522393144e-16,7.31144611049075e-16,6.470001548179731e-15,0.0,0.0,1.9516320954460036e-13,1.117163602612383e-19,5.362155829219092e-16,1.2420858016063962e-14,1.4992268620377331e-25,1.6348141036164625e-38,2.6804940402026157e-24,6.104977214570758e-14,2.4534085571041778e-17,2.7124403411441016e-16,3.4575555131739123e-34,7.283179865412092e-49,9.243745164184249e-30,4.389102222821936e-29,1.6904642180652488e-13,1.0484531215203496e-29,5.194658711744525e-25,9.835626482444438e-33,7.170152340394402e-40,5.510343963143158e-31,1.5577835990748012e-35,1.4374667127660986e-35,1.847609304406486e-29,9.219477231141437e-39,4.998441411879211e-42,1.9276248138840994e-44,3.76,0.0,0.9845034437439628,0.9999863655287016,9.584011551883906e-17,1.137653999672792e-21,1.9475583726423865e-13,2.4651980531022703e-13,9.583328229992024e-20,4.426633759308255e-20,3.171296084444919e-15,6.108940060760101e-15,2.860987776043386e-16,1.559129796300852e-16,4.647939206136862e-22,8.532540954340701e-23,1.2733347839484279e-17,7.654432214484417e-19,2.374424088825434e-19,8.775747584393987e-20,1.3634471086642347e-05,7.19831262866073e-29,3.1591466989778615e-29,3.28740200192566e-29,1.0039581165418622e-35,2.934618321045211e-35,2.7278078856563497e-40,5.9822377064380096e-31,1.9982557517652142e-32
6.214506477667126e-09,0.48360137879340365,3.285228483775308e-14,3.239736260312275e-16,8.465248019474038e-16,6.921235199768492e-15,0.0,0.0,2.0750481146867084e-13,1.2628620020047634e-19,6.303022954148327e-16,1.4809886040025717e-14,1.8647450263049444e-25,2.2807868648796955e-38,2.9773978913387335e-24,6.69782952219838e-14,2.8724388805588754e-17,3.1883768977490504e-16,4.526748138317141e-34,1.0823396355366986e-48,1.195950489072803e-29,5.665931872419401e-29,1.758172377341861e-13,1.3865239839308504e-29,6.470065850084977e-25,1.3590038499629592e-32,8.622602383293285e-40,7.4180907413751965e-31,2.276306259243061e-35,1.975455427702886e-35,2.4377392686310958e-29,1.348665536039264e-38,6.798497411035133e-42,2.9914816807356046e-44,3.76,0.0,0.9845034437439345,0.999986365527724,1.1308776178047404e-16,1.4174613642149102e-21,2.0704698671882872e-13,2.6210087774104473e-13,1.1505023735636172e-19,4.955533766015884e-20,3.518132822023206e-15,6.494162562030273e-15,3.23388383791369e-16,1.762123747167552e-16,5.298970564657721e-22,9.119260099175109e-23,1.4389646761895157e-17,8.036702812395494e-19,2.6410971273083864e-19,9.919226433971315e-20,1.363447204893882e-05,8.976506787747044e-29,3.796922144304878e-29,4.099459119030246e-29,1.2440603485638875e-35,3.6073781783071516e-35,3.629269612869179e-40,7.05444345438819e-31,2.5145458217836135e-32
6.5469955107317636e-09,0.4836013787934051,3.7846221099547926e-14,3.7167628906591457e-16,9.585349875724396e-16,7.33314406158602e-15,0.0,0.0,2.1861347053417602e-13,1.4016271376838615e-19,7.224709630845294e-16,1.7172534744461105e-14,2.243814594019415e-25,3.0222780638336844e-38,3.2531710910638152e-24,7.237262330164222e-14,3.282413677597669e-17,3.6546110479986483e-16,5.6834211797577596e-34,1.5206606900715047e-48,1.4856940887528946e-29,7.023791417757448e-29,1.816228926647555e-13,1.758948497586067e-29,7.796513144030389e-25,1.7856611480049605e-32,1.0088534886000136e-39,9.544491823792942e-31,3.140827646130182e-35,2.5849984321326737e-35,3.0863532780026036e-29,1.861288611553391e-38,8.846548525527207e-42,4.345635810839459e-44,3.76,0.0,0.984503443743909,0.9999863655274165,1.3007351349832317e-16,1.7085924427404022e-21,2.1810804886388588e-13,2.761238453888932e-13,1.3415896975120802e-19,5.444299297064357e-20,3.835575701278683e-15,6.840772777161189e-15,3.589000879128017e-16,1.955405472152811e-16,5.921581061035067e-22,9.647184729732947e-23,1.5966429352814994e-17,8.376238802151369e-19,2.889390119999857e-19,1.1008116273341337e-19,1.3634472342344163e-05,1.0818342315018355e-28,4.4396555078699686e-29,4.940579808297526e-29,1.4947186750965512e-35,4.296192461896773e-35,4.613260353946972e-40,8.109448024786876e-31,3.05525308992455e-32
6.8794845437964015e-09,0.4836013787934065,4.324840721579036e-14,4.2316536399135532e-16,1.0783479074235206e-15,7.750738538240385e-15,0.0,0.0,2.2972339457423504e-13,1.5476279141566653e-19,8.218142593988373e-16,1.9740025435200824e-14,2.6748620698773655e-25,3.9487715105297956e-38,3.5364519635201126e-24,7.780471337514655e-14,3.723850348833847e-17,4.1571379765874106e-16,7.050232401202398e-34,2.11278216828683e-48,1.823326907055049e-29,8.600767826058245e-29,1.8717104185686802e-13,2.2075820522332016e-29,9.308941970862267e-25,2.3136950295727177e-32,1.1715765718680316e-39,1.2130705587849168e-30,4.2722389764337694e-35,3.3374942174242173e-35,3.86593842909447e-29,2.5305765706605394e-38,1.1394136532197012e-41,6.217659087999479e-44,3.76,0.0,0.9845034437438834,0.9999863655272949,1.4847788796481332e-16,2.0406885592188962e-21,2.291683627415526e-13,2.901468153472082e-13,1.5502373090491697e-19,5.94328139497707e-20,4.156801311430579e-15,7.1872977214398e-15,3.9626003553742096e-16,2.1587123735557928e-16,6.578931851885326e-22,1.017499259672303e-22,1.7624712636706842e-17,8.712299748287081e-19,3.145047254484329e-19,1.215360224638551e-19,1.3634472449783048e-05,1.2908761861669555e-28,5.151909833651454e-29,5.895224054196951e-29,1.782083801695606e-35,5.070212219742426e-35,5.7838955427008245e-40,9.251602730825985e-31,3.6757508473176374e-32
