Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69)
2.5809060312382273e-06,0.693350084427134,3.7016564208555566e-06,6.157489552036114e-07,9.58222713680886e-07,4.9626646851046646e-05,0.0,0.0,2.129848789396313e-06,2.1664132642986985e-08,1.1134821033158978e-06,2.9577522854840253e-05,2.7193111973842738e-11,4.221810456188593e-17,5.584251416028697e-12,1.1031194326930902e-07,3.4799685443475905e-07,4.7110816245259844e-07,3.125426746115856e-15,6.148898748458047e-19,1.7425877392792989e-12,2.46830110228931e-14,1.1307633022386703e-07,7.59377519940731e-12,4.946311026374488e-12,2.451688859709524e-13,3.858131878721747e-17,9.79946362971328e-12,7.320961372089226e-13,7.43691441334151e-15,2.276325224461059e-13,6.21440202018635e-19,1.657341422117774e-17,1.2574151560689077e-17,3.76,0.0,0.8744996405580103,0.999481881138046,2.2344655295362767e-05,2.451600625755221e-07,6.987483108044539e-05,3.204023044691666e-05,1.0471668899160206e-12,2.010963999848072e-13,4.921755134487294e-09,9.344126114097587e-07,8.939825612821182e-06,6.921314211150586e-08,4.628518360152222e-12,3.871297211460887e-14,1.264619625381537e-07,1.353647144299456e-08,1.0045119886094644e-09,7.011409950317725e-08,0.00046896712228648333,2.786498391439351e-13,1.1466528865684223e-10,1.2500159272357835e-13,2.5031606106084667e-15,2.101368071767315e-17,9.200189364656377e-20,4.4380594612126664e-13
2.6401612466899307e-06,0.6933502673289104,3.705142526188386e-06,6.193138676688382e-07,9.7304628520164e-07,5.087968696911108e-05,0.0,0.0,2.1814003629545835e-06,2.2668566964946534e-08,1.1498190987533374e-06,3.0283421532963637e-05,2.7847007789555062e-11,4.2297930599111484e-17,5.589511769067869e-12,1.1031149449269207e-07,3.5216037766153807e-07,4.822266314681246e-07,3.2415127996621813e-15,6.487262081017139e-19,1.826892755474888e-12,2.468340697531715e-14,1.1307574925051417e-07,8.00829166043076e-12,5.011278495106133e-12,2.601803269140794e-13,3.995103925314688e-17,1.0184403347117755e-11,7.71428956170843e-13,7.629050361461726e-15,2.347018955981335e-13,6.493176820215796e-19,1.723436544183001e-17,1.3439314984581222e-17,3.76,0.0,0.8744965592823075,0.9994804453345302,2.3172943161508692e-05,2.5475504603000796e-07,7.172377974970742e-05,3.280946485128323e-05,1.0471608412201342e-12,2.0109523682626947e-13,4.921727345309515e-09,9.354557971413873e-07,9.397664783314915e-06,7.106733213557802e-08,4.640768448261194e-12,3.876108946980666e-14,1.2662674822826924e-07,1.3554349793961493e-08,1.0311065523118967e-09,7.225255599187346e-08,0.00046896644863118436,2.879857870914066e-13,1.2297994685671839e-10,1.2868341218363327e-13,2.6962789412582902e-15,2.2537612122974195e-17,9.70662185629472e-20,4.716019590606023e-13
2.6994164621416342e-06,0.6933504504740465,3.7085959712252255e-06,6.228775084916938e-07,9.878877319698082e-07,5.213379134994149e-05,0.0,0.0,2.2329316387685922e-06,2.3693291628453967e-08,1.1869201263967818e-06,3.098942905706467e-05,2.8505567207564493e-11,4.2377040276454493e-17,5.594719469172123e-12,1.1031104490907921e-07,3.56211382640475e-07,4.933571732096392e-07,3.3599071036288453e-15,6.837172849564281e-19,1.913436835926831e-12,2.4683810371380417e-14,1.1307516629550652e-07,8.435376066809142e-12,5.074745294863087e-12,2.7573139489538486e-13,4.133992705057951e-17,1.0573921225990091e-11,8.116888257617677e-13,7.818378294083643e-15,2.418469340189489e-13,6.778943484518612e-19,1.7905976640597086e-17,1.4343171835342167e-17,3.76,0.0,0.8744934627456098,0.9994789969141715,2.4013898323378516e-05,2.6446256405305365e-07,7.357560440184506e-05,3.357959612476542e-05,1.0471547712455172e-12,2.01094069582431e-13,4.921699397974974e-09,9.363977699242753e-07,9.867097629824026e-06,7.29244176508976e-08,4.651855849722923e-12,3.880454964787825e-14,1.2677549746680724e-07,1.3570487864318921e-08,1.0577424020067793e-09,7.440114353812846e-08,0.00046896576905884683,2.974299411771324e-13,1.3168318800081028e-10,1.3238336248512992e-13,2.8991368078917647e-15,2.413277012994724e-17,1.022924846029794e-19,5.004349469562399e-13
2.7586716775933377e-06,0.6933506338638172,3.7120203899922952e-06,6.264404961023749e-07,1.0027473375386357e-06,5.3388950434682316e-05,0.0,0.0,2.284442305993827e-06,2.473814020844263e-08,1.224804291891726e-06,3.169553447786892e-05,2.916882321615316e-11,4.2455518999624066e-17,5.599880325314689e-12,1.1031059452096244e-07,3.6015295262231915e-07,5.044999621546976e-07,3.4806729762409816e-15,7.19880832816516e-19,2.002230558871562e-12,2.4684221039967467e-14,1.1307458136208942e-07,8.875132780390663e-12,5.136750934074255e-12,2.918295992890482e-13,4.274806537652652e-17,1.096789511188402e-11,8.528609923622159e-13,8.004850911642768e-15,2.4906799143938246e-13,7.071817175038768e-19,1.8588261984841398e-17,1.5286583937131205e-17,3.76,0.0,0.8744903509572718,0.9994775358691441,2.4867536104062498e-05,2.7427957460185543e-07,7.543027585115418e-05,3.435063248333051e-05,1.047148680009182e-12,2.0109289825627352e-13,4.921671298203819e-09,9.372484784057017e-07,1.0348124079580557e-05,7.478436766096315e-08,4.6618891525327914e-12,3.8843806445256746e-14,1.2690978595204632e-07,1.3585056898936863e-08,1.0844191155714885e-09,7.655987732498028e-08,0.0004689650835574968,3.0698268937644903e-13,1.4078344864163912e-10,1.361015061728924e-13,3.1119739013300377e-15,2.5800701021712502e-17,1.0768242243841241e-19,5.30319920852374e-13
2.817926893045041e-06,0.6933508174996219,3.715419058120213e-06,6.30003383748586e-07,1.0176253544927151e-06,5.464515572981778e-05,0.0,0.0,2.335932090803349e-06,2.580294740092697e-08,1.2634907009759804e-06,3.240172792083952e-05,2.9836808305657204e-11,4.253344385761788e-17,5.604999572881017e-12,1.1031014333056425e-07,3.639880869754593e-07,5.156551748188264e-07,3.60387464403292e-15,7.572347119683469e-19,2.093284529364418e-12,2.4684638814629368e-14,1.130739944529894e-07,9.327665681110423e-12,5.197333893181979e-12,3.084825142653155e-13,4.417554047256671e-17,1.1366206131281422e-11,8.9493055573897e-13,8.188428950320228e-15,2.5636542773346693e-13,7.37191542100241e-19,1.9281238113215966e-17,1.6270414484241424e-17,3.76,0.0,0.8744872239239172,0.9994760621906695,2.5733872054444687e-05,2.8420311900527453e-07,7.728776783598206e-05,3.5122583257003845e-05,1.047142567524056e-12,2.0109172285002603e-13,4.92164305129333e-09,9.380168960243867e-07,1.0840743875301907e-05,7.664715426265424e-08,4.670967182359504e-12,3.8879269783796576e-14,1.2703103492369733e-07,1.359821136057499e-08,1.1111363130469726e-09,7.87287934514401e-08,0.000468964392130174,3.1664444385486563e-13,1.5028915452631537e-10,1.3983792504955862e-13,3.335030148748231e-15,2.7542949115028965e-17,1.1323777604259815e-19,5.612719573239006e-13
2.8771821084967447e-06,0.6933510013829726,3.718794928665497e-06,6.335666672073742e-07,1.0325220084404187e-06,5.590239970218217e-05,0.0,0.0,2.387400752732968e-06,2.6887549033463867e-08,1.302998459190331e-06,3.31080004808057e-05,3.050955453152459e-11,4.261088444703137e-17,5.610081931199391e-12,1.1030969133986214e-07,3.6771970341750386e-07,5.268229897269186e-07,3.729577150375025e-15,7.957969237536207e-19,2.186609400088177e-12,2.4685063533477694e-14,1.1307340557046246e-07,9.793078205523913e-12,5.256531650606705e-12,3.25697783081244e-13,4.56224411703912e-17,1.1768738606100364e-11,9.378825028729058e-13,8.369080598290996e-15,2.6373960856985147e-13,7.679357962821539e-19,1.9984923878093885e-17,1.7295528049366272e-17,3.76,0.0,0.8744840816497043,0.9994745758691302,2.6612921928571244e-05,2.942303196945513e-07,7.914805673310279e-05,3.589545878052914e-05,1.0471364337993879e-12,2.0109054336523862e-13,4.921614661984188e-09,9.387111166335586e-07,1.1344956593931861e-05,7.851275234315589e-08,4.67917981843962e-12,3.891130991524113e-14,1.2714052630834248e-07,1.3610090575518365e-08,1.1378936525185129e-09,8.090794696552091e-08,0.0004689636947754941,3.264156386510731e-13,1.602087225621494e-10,1.435927182682819e-13,3.568545777447775e-15,2.936105707810446e-17,1.1896030405533135e-19,5.93306207815011e-13
2.936437323948448e-06,0.6933511855154837,3.722150664144243e-06,6.371307913041263e-07,1.0474375013100993e-06,5.716067568453438e-05,0.0,0.0,2.4388480813941482e-06,2.7991782073637948e-08,1.3433466716188487e-06,3.3814344126975056e-05,3.118709356925292e-11,4.268790360841879e-17,5.615131654912772e-12,1.1030923855060469e-07,3.7135064019259607e-07,5.380035873853554e-07,3.857846273192963e-15,8.355856182524075e-19,2.2822158901991065e-12,2.468549503908005e-14,1.1307281471634224e-07,1.0271473383772262e-11,5.314380708123147e-12,3.4348312209376867e-13,4.708885849031702e-17,1.2175379970274414e-11,9.817017392439418e-13,8.546780947404377e-15,2.7119090507923e-13,7.994266602112354e-19,2.0699340110318627e-17,1.8362790592314902e-17,3.76,0.0,0.8744809241365644,0.9994730768941604,2.7504701662252538e-05,3.0435837799455474e-07,8.101112130155688e-05,3.666927029480568e-05,1.047130278841112e-12,2.010893598028396e-13,4.921586134387111e-09,9.393384407008903e-07,1.1860761663540427e-05,8.038113930837604e-08,4.6866087523449715e-12,3.894026122749613e-14,1.272394163723655e-07,1.362082021704543e-08,1.1646908264214215e-09,8.309741009152076e-08,0.00046896299147697893,3.3629672760467085e-13,1.7055056263984821e-10,1.473660006276239e-13,3.812761378586354e-15,3.125656624300595e-17,1.2485178097640417e-19,6.264379074518165e-13
2.9956925394001516e-06,0.693351369898861,3.7254886653618114e-06,6.406961555838331e-07,1.0623720141774997e-06,5.841997779043935e-05,0.0,0.0,2.49027389351096e-06,2.9115484635792193e-08,1.384554442655758e-06,3.45207516172504e-05,3.186945676390325e-11,4.276455808860171e-17,5.620152580193441e-12,1.1030878496433686e-07,3.748836581951951e-07,5.49197150254791e-07,3.988748450905539e-15,8.766191014073841e-19,2.380114802414875e-12,2.468593317835588e-14,1.130722218920816e-07,1.076295387499192e-11,5.370916615653381e-12,3.6184632451712016e-13,4.857488528807029e-17,1.2586020688362435e-11,1.0263731177358782e-12,8.72151147820238e-15,2.787196935239493e-13,8.316765064919115e-19,2.1424509405082826e-17,1.9473069469029565e-17,3.76,0.0,0.874477751384418,0.9994715652546883,2.8409227354154554e-05,3.145845719740079e-07,8.287694245207265e-05,3.7444029857982564e-05,1.0471241026521408e-12,2.0108817216319543e-13,4.921557472376033e-09,9.399054530643009e-07,1.2388158378589183e-05,8.225229483858342e-08,4.693328191129404e-12,3.896642569098903e-14,1.273287480374321e-07,1.3630513643572753e-08,1.1915275582146185e-09,8.52972706313625e-08,0.0004689622822368311,3.46288182493346e-13,1.8132307932202312e-10,1.51157901031332e-13,4.067917970734e-15,3.323101698738346e-17,1.309139984038396e-19,6.606823833737762e-13
3.054947754851855e-06,0.6933515545348928,3.728811097381147e-06,6.442631192939967e-07,1.0773257097228698e-06,5.968030083750477e-05,0.0,0.0,2.5416780302479124e-06,3.025849598618802e-08,1.4266408757962192e-06,3.522721642091725e-05,3.255667517532844e-11,4.284089913945734e-17,5.625148166356503e-12,1.103083305824239e-07,3.783214430411897e-07,5.604038627235622e-07,4.122350715739422e-15,9.189158414936645e-19,2.4803170385213843e-12,2.4686377802474334e-14,1.1307162709878706e-07,1.1267622001216627e-11,5.426173995485578e-12,3.807952639472543e-13,5.0080615945246415e-17,1.3000554176148802e-11,1.071881465311077e-12,8.893259576532676e-15,2.8632635496252005e-13,8.646978873135003e-19,2.216045592802752e-17,2.0627233440848262e-17,3.76,0.0,0.8744745633913656,0.9994700409390217,2.9326515249002288e-05,3.24906254353197e-07,8.474550303928025e-05,3.8219750265239734e-05,1.0471179052326398e-12,2.0108698044617096e-13,4.921528679448516e-09,9.404180930920307e-07,1.2927145913729413e-05,8.412620066826762e-08,4.699405507218239e-12,3.8990075978910257e-14,1.2740946199289785e-07,1.3639273106066756e-08,1.2184035993842068e-09,8.75076305224847e-08,0.00046896156705645203,3.5639049136704133e-13,1.9253467340566678e-10,1.5496856111495886e-13,4.334257063150192e-15,3.528594897759063e-17,1.3714876613562951e-19,6.960550626259133e-13
3.1142029703035586e-06,0.693351739425442,3.732119912856993e-06,6.478320057376202e-07,1.0922987343473976e-06,6.094164027820915e-05,0.0,0.0,2.593060354802078e-06,3.1420656546751115e-08,1.4696250734487935e-06,3.593373264889603e-05,3.324877961939184e-11,4.2916973057099974e-17,5.630121533224654e-12,1.1030787540606143e-07,3.8166660708727163e-07,5.716239110817172e-07,4.258720633698039e-15,9.624944750850302e-19,2.582833613451088e-12,2.4686828766754656e-14,1.1307103033725257e-07,1.1785579779835442e-11,5.480186565928049e-12,4.003378976756257e-13,5.160614609924352e-17,1.3418876723195319e-11,1.1182116075928781e-12,9.062018080085335e-15,2.940112749259838e-13,8.985035219199546e-19,2.2907205240715962e-17,2.1826152684025186e-17,3.76,0.0,0.874471360153865,0.9994685039349296,3.0256581722715194e-05,3.353208504677421e-07,8.661678767460902e-05,3.8996444976419736e-05,1.0471116865803112e-12,2.0108578465117106e-13,4.921499758520762e-09,9.40881717977992e-07,1.3477723336271705e-05,8.600284038800137e-08,4.704901837944853e-12,3.901145829135409e-14,1.2748240672092628e-07,1.3647190837313635e-08,1.2453187267458393e-09,8.97286045371992e-08,0.0004689608459145836,3.666041570626429e-13,2.0419374336780404e-10,1.5879813402826198e-13,4.612020718703871e-15,3.742290138817083e-17,1.435579130364316e-19,7.325714796507756e-13
3.173458185755262e-06,0.6933519245724394,3.735416872980514e-06,6.514031060618306e-07,1.107291219985105e-06,6.220399213760352e-05,0.0,0.0,2.644420750234499e-06,3.2601807897543664e-08,1.5135261367675784e-06,3.6640294990838615e-05,3.394580070556131e-11,4.299282166510659e-17,5.635075494638154e-12,1.1030741943628986e-07,3.8492169139947967e-07,5.828574834956674e-07,4.3979262505409416e-15,1.007373812780138e-18,2.687675668069005e-12,2.4687285930567476e-14,1.1307043160799126e-07,1.231692895466699e-11,5.532987164406213e-12,4.2048226981444295e-13,5.315157240914499e-17,1.3840887417306734e-11,1.1653483914842689e-12,9.227784853128346e-15,3.0177484311844003e-13,9.331062852366503e-19,2.3664784144559256e-17,2.3070698799563867e-17,3.76,0.0,0.8744681416668849,0.9994669542296541,3.1199443269281975e-05,3.4582585628705165e-07,8.849078255789567e-05,3.977412805076367e-05,1.0471054466906274e-12,2.0108458477718053e-13,4.92147071241001e-09,9.413011598253273e-07,1.4039889617452338e-05,8.788219926618697e-08,4.709872637691235e-12,3.9030794910267085e-14,1.2754834753773454e-07,1.3654350034289714e-08,1.2722727400149503e-09,9.196031911004404e-08,0.0004689601188118573,3.7692969587388964e-13,2.1630868670442187e-10,1.6264678334184895e-13,4.901451616380696e-15,3.964341324313953e-17,1.5014328808642928e-19,7.702472834169685e-13
3.2327134012069655e-06,0.6933521099778751,3.7387035663136558e-06,6.549766825813067e-07,1.1223032856710277e-06,6.346735295717937e-05,0.0,0.0,2.695759117516269e-06,3.380179277809642e-08,1.5583631655021316e-06,3.73468986584043e-05,3.464776887152198e-11,4.306848274954946e-17,5.640012588571605e-12,1.1030696267401591e-07,3.880891676718249e-07,5.941047699834572e-07,4.540036043178073e-15,1.05357284476964e-18,2.7948544807925723e-12,2.4687749157237467e-14,1.1306983091126082e-07,1.2861771025697989e-11,5.58460777001135e-12,4.412365142529852e-13,5.471699235406313e-17,1.426648807087148e-11,1.2132767059453794e-12,9.39056238774943e-15,3.0961745313408676e-13,9.68519197386246e-19,2.443322054197965e-17,2.4361744823391916e-17,3.76,0.0,0.8744649079240474,0.9994653918099736,3.215511648912129e-05,3.5641883648608825e-07,9.036747532571162e-05,4.055281408805974e-05,1.0470991855570161e-12,2.010833808228112e-13,4.921441543728342e-09,9.416807771227981e-07,1.4613643642616227e-05,8.976426408854611e-08,4.714368185448436e-12,3.904828650996099e-14,1.276079747467316e-07,1.3660825744027235e-08,1.299265459619387e-09,9.420291128065842e-08,0.0004689593857544066,3.8736763635976156e-13,2.288879011719815e-10,1.6651468206666025e-13,5.202793113333212e-15,4.1949023605956846e-17,1.5690676133045638e-19,8.090982442178841e-13
3.291968616658669e-06,0.6933522956437943,3.741981425766205e-06,6.585529717312049e-07,1.1373350389239892e-06,6.47317197442538e-05,0.0,0.0,2.747075373766693e-06,3.502045508772225e-08,1.6041552578634438e-06,3.805353933410085e-05,3.535471441537125e-11,4.314399045254701e-17,5.644935104277406e-12,1.1030650512002261e-07,3.9117144009594333e-07,6.053659623906332e-07,4.685118875930746e-15,1.1011107461494053e-18,2.904381478161595e-12,2.4688218313948656e-14,1.1306922824708709e-07,1.3420207277529048e-11,5.635079525511487e-12,4.626088574616474e-13,5.630250406027147e-17,1.469558314903855e-11,1.2619815010466501e-12,9.550357430054915e-15,3.1753950218185774e-13,1.0047554132930236e-18,2.5212543313396706e-17,2.570016523687033e-17,3.76,0.0,0.8744616589177556,0.9994638166622861,3.312361807869018e-05,3.6709742256908424e-07,9.224685491456892e-05,4.133251817556712e-05,1.0470929031710661e-12,2.0108217278633617e-13,4.921412254503631e-09,9.420245011712847e-07,1.5198984220426875e-05,9.16490230133988e-08,4.718434050547219e-12,3.9064114246501316e-14,1.2766191099181784e-07,1.366668566256856e-08,1.3262967247282536e-09,9.64565277406874e-08,0.00046895864671603327,3.979185182809928e-13,2.4193978593951977e-10,1.7040201178487415e-13,5.51628930643727e-15,4.434127171107494e-17,1.6385022443448882e-19,8.491402601707582e-13
3.3512238321103725e-06,0.6933524815722921,3.745251743908727e-06,6.621321867087784e-07,1.1523865769779107e-06,6.599708992631472e-05,0.0,0.0,2.7983694506641337e-06,3.625763988492017e-08,1.6509215104044108e-06,3.8760213125136003e-05,3.60666675256728e-11,4.321937562739075e-17,5.649845106769832e-12,1.1030604677497543e-07,3.9417084718275693e-07,6.166412543667036e-07,4.833243961166517e-15,1.1500068819293364e-18,3.0162682444629873e-12,2.4688693271651563e-14,1.1306862361528782e-07,1.3992338806573773e-11,5.684432758832417e-12,4.846076211583735e-13,5.79082061536455e-17,1.5128079699691536e-11,1.311447805408022e-12,9.707180629920909e-15,3.255413908212523e-13,1.0418282132210293e-18,2.600278220860717e-17,2.7086835977619863e-17,3.76,0.0,0.8744583946393074,0.9994622287725927,3.4104964821176204e-05,3.77859311043864e-07,9.412891143745691e-05,4.211325584014094e-05,1.0470865995227162e-12,2.0108096066571547e-13,4.921382846756061e-09,9.42335877962402e-07,1.5795910091200427e-05,9.353646544105198e-08,4.7221115193425225e-12,3.907844164707842e-14,1.277107178903557e-07,1.3671990855657746e-08,1.353366391469818e-09,9.872132397436349e-08,0.0004689579016943505,4.085828916496927e-13,2.5547274265835294e-10,1.7430896187428363e-13,5.842185093332094e-15,4.682169728172145e-17,1.709755916100639e-19,8.903893634431747e-13
3.410479047562076e-06,0.6933526677655071,3.7485156867748743e-06,6.657145198339468e-07,1.1674579878761378e-06,6.726346130984949e-05,0.0,0.0,2.849641293012943e-06,3.751319338596518e-08,1.6986810179134306e-06,3.946691652178984e-05,3.67836583094859e-11,4.3294666158482904e-17,5.6547444588893966e-12,1.103055876394379e-07,3.970896635371449e-07,6.279308413421736e-07,4.984480823871293e-15,1.2002808118275913e-18,3.1305265305033356e-12,2.4689173904971254e-14,1.1306801701549158e-07,1.4578266547061026e-11,5.732697004018407e-12,5.072412248515096e-13,5.953419763458578e-17,1.5563887285181415e-11,1.3616607421275013e-12,9.861046212970368e-15,3.3362352271583925e-13,1.079750994317588e-18,2.6803967751283796e-17,2.852263445066591e-17,3.76,0.0,0.8744551150789995,0.9994606281265421,3.50991735781696e-05,3.887022616454704e-07,9.601363607242093e-05,4.289504300504846e-05,1.0470802746003906e-12,2.0107974445862895e-13,4.921353322481899e-09,9.426181059552791e-07,1.6404419934448543e-05,9.542658189592835e-08,4.7254379856434535e-12,3.909141631798493e-14,1.2775490201646088e-07,1.3676796408839472e-08,1.3804743313238864e-09,1.009974634835681e-07,0.0004689571507024744,4.193613158778191e-13,2.694951764562469e-10,1.78235728810868e-13,6.180726232929923e-15,4.939184069066573e-17,1.7828480053814907e-19,9.328617262321971e-13
3.4697342630137794e-06,0.6933528542256182,3.751774306293566e-06,6.693001446534179e-07,1.1825493514402757e-06,6.853083204322616e-05,0.0,0.0,2.900890857451474e-06,3.878696296276951e-08,1.7474528733198911e-06,4.017364635986807e-05,3.750571681850482e-11,4.3369887250325386e-17,5.659634841170624e-12,1.1030512771388371e-07,3.999301015866228e-07,6.392349205061562e-07,5.138899269769161e-15,1.2519522949664917e-18,3.2471682616124166e-12,2.46896600921176e-14,1.1306740844715481e-07,1.5178091295890078e-11,5.779901021684569e-12,5.305181882726629e-13,6.118057777315577e-17,1.6002917915780103e-11,1.4126055432959954e-12,1.0011971673489567e-14,3.4178630440335224e-13,1.1185372620781253e-18,2.7616131155477962e-17,3.0008439539923055e-17,3.76,0.0,0.8744518202262205,0.9994590147095214,3.610626128222502e-05,3.99624095607822e-07,9.790102096203073e-05,4.3677895951020374e-05,1.047073928391135e-12,2.0107852416250679e-13,4.921323683049912e-09,9.428740701501623e-07,1.7024512375705884e-05,9.731936392025914e-08,4.728447307590192e-12,3.910317148843209e-14,1.2779492029775838e-07,1.3681152013822425e-08,1.407620429674835e-09,1.032851170891524e-07,0.0004689563937094491,4.302543590165766e-13,2.8401549686295256e-10,1.8218251554906753e-13,6.532159405385276e-15,5.205324300341465e-17,1.8577981259178283e-19,9.76573666519691e-13
3.528989478465483e-06,0.69335304095484,3.755028551488865e-06,6.728892178188625e-07,1.1976607401295743e-06,6.97992005832274e-05,0.0,0.0,2.9521181112872562e-06,4.0078797140093184e-08,1.7972561676104383e-06,4.0880399786837493e-05,3.823287307348604e-11,4.344506168843806e-17,5.664517769738992e-12,1.1030466699869899e-07,4.026943132650226e-07,6.505536907845598e-07,5.29656935663844e-15,1.3050412944962807e-18,3.366205544952911e-12,2.469015171479814e-14,1.1306679790957882e-07,1.5791913736384364e-11,5.826072818969035e-12,5.544471337120603e-13,6.284744602227954e-17,1.6445085984817092e-11,1.464267563189681e-12,1.0159977487050773e-14,3.5003014507777463e-13,1.158200622454979e-18,2.843930425306805e-17,3.1545131620039876e-17,3.76,0.0,0.8744485100695358,0.9994573885066196,3.712624493021521e-05,4.106226939821567e-07,9.979105912265853e-05,4.446183128112475e-05,1.0470675608807654e-12,2.0107729977454743e-13,4.921293929860799e-09,9.431063728197192e-07,1.7656185992711523e-05,9.921480397815912e-08,4.731170133522985e-12,3.9113827405868774e-14,1.2783118488276125e-07,1.3685102497325921e-08,1.4348045845016302e-09,1.0558446230107774e-07,0.00046895563070752566,4.4126259707849417e-13,2.990421186736157e-10,1.8614953097286673e-13,6.896732271525686e-15,5.480744628368341e-17,1.934626136593267e-19,1.0215416536254438e-12
3.5882446939171864e-06,0.6933532279554199,3.7582792785795303e-06,6.764818807709187e-07,1.2127922198083027e-06,7.106856566487065e-05,0.0,0.0,3.003323031446565e-06,4.138854559217479e-08,1.8481099897549965e-06,4.158717423128319e-05,3.896515708711773e-11,4.352021007444053e-17,5.66939461244813e-12,1.103042054941912e-07,4.0538439165216353e-07,6.618873528188421e-07,5.457561368504625e-15,1.3595679821056754e-18,3.487650676204716e-12,2.4690648658132012e-14,1.1306618540192461e-07,1.641983446098553e-11,5.871239668993711e-12,5.790367882672212e-13,6.453490194677529e-17,1.689030820546221e-11,1.516632290226079e-12,1.030508684168597e-14,3.5835545638204916e-13,1.1987547751071264e-18,2.927351943108269e-17,3.313359256860839e-17,3.76,0.0,0.8744451845967635,0.9994557495026459,3.8159141577379945e-05,4.216959960010429e-07,0.0001016837443625699,4.5246865889087984e-05,1.0470611720539822e-12,2.0107607129173772e-13,4.921264064499889e-09,9.433173612262189e-07,1.8299439321007475e-05,1.0111289536899966e-07,4.733634199232123e-12,3.912349259657763e-14,1.2786406753085086e-07,1.3688688298057273e-08,1.4620267051943462e-09,1.0789568275061071e-07,0.0004689548617193232,4.523866134314035e-13,3.1458346275577544e-10,1.9013698940340892e-13,7.27469353174915e-15,5.765599375164336e-17,2.0133521521169904e-19,1.067782313577422e-12
3.64749990936889e-06,0.6933534152296342,3.7615272600907195e-06,6.800782612541702e-07,1.2279438504345872e-06,7.233892627418738e-05,0.0,0.0,3.0545056035270127e-06,4.271605913884648e-08,1.9000334266416249e-06,4.229396737536094e-05,3.9702598885434106e-11,4.359535103834896e-17,5.67426660343725e-12,1.1030374320060124e-07,4.08002372570502e-07,6.7323610894532e-07,5.621945792421563e-15,1.415552742402009e-18,3.611516145685781e-12,2.4691150810565465e-14,1.1306557092322483e-07,1.7061953992927658e-11,5.915428129846646e-12,6.042959860143126e-13,6.624304516614048e-17,1.733850354911711e-11,1.5696853577651127e-12,1.0447325386535295e-14,3.6676265221262545e-13,1.2402135065024577e-18,3.0118809577841976e-17,3.477470577873082e-17,3.76,0.0,0.874441843795042,0.9994540976822408,3.920496833199052e-05,4.328419974867608e-07,0.00010357907120794162,4.603301693072357e-05,1.0470547618944517e-12,2.0107483871087863e-13,4.921234087854068e-09,9.435091526215276e-07,1.8954270859011688e-05,1.0301363214920851e-07,4.735864598847346e-12,3.913226500456654e-14,1.2789390357189149e-07,1.3691945896923714e-08,1.4892867114916616e-09,1.1021896767845362e-07,0.00046895408670997,4.636269982564602e-13,3.3064795680491655e-10,1.9414511015874504e-13,7.666292984389858e-15,6.060042973451035e-17,2.093996541348641e-19,1.1153124343165106e-12
3.7067551248205933e-06,0.6933536027797857,3.7647731930704016e-06,6.836784746803972e-07,1.2431156866787836e-06,7.361028162367274e-05,0.0,0.0,3.105665820943095e-06,4.4061189741190216e-08,1.9530455630193792e-06,4.300077712994814e-05,4.044522852784832e-11,4.367050143063986e-17,5.679134856260438e-12,1.1030328011810607e-07,4.105502361397553e-07,6.846001631750309e-07,5.789793297582116e-15,1.4730161771976945e-18,3.737814643965091e-12,2.469165806378995e-14,1.1306495447239608e-07,1.771837280693097e-11,5.958664063094133e-12,6.302336701106973e-13,6.797197530935084e-17,1.7789593185379484e-11,1.6234125538316039e-12,1.0586720996955294e-14,3.7525214853617584e-13,1.282590683311816e-18,3.097520803693978e-17,3.646935617193666e-17,3.76,0.0,0.8744384876508929,0.9994524330298229,4.026374235056767e-05,4.440587493028881e-07,0.0001054770348360317,4.68203017981632e-05,1.0470483303849176e-12,2.0107360202860058e-13,4.921204000818033e-09,9.436836567969055e-07,1.962067907261619e-05,1.049170090616359e-07,4.737884031505157e-12,3.9140233020692756e-14,1.2792099547776711e-07,1.3694908205077886e-08,1.5165845325158968e-09,1.125545114733083e-07,0.00046895330566290865,4.749843480649377e-13,3.472440360530767e-10,1.9817411716466409e-13,8.071781583565314e-15,6.364229996436823e-17,2.176579934094073e-19,1.1641489707515524e-12
