Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40)
0.00038827583834010664,0.6255742994618249,2.7139600747698344e-06,2.458775308944816e-06,2.9066682950785774e-05,0.00143984490408316,0.0,0.0,8.949635003784559e-05,9.269258982351868e-06,0.02396362779680884,0.00027005839362879015,7.340130024835768e-08,2.1764297595434462e-18,2.435033762491233e-13,4.597332211548294e-09,6.448979046762497e-08,0.00041732574145782593,2.5488842368175956e-11,3.108464156807397e-14,7.356103385177501e-08,5.346014542088581e-15,4.285473842020546e-09,5.800610771141765e-08,6.632261930950894e-12,4.841175179969855e-07,1.4044910138496882e-13,4.5870021270445525e-09,5.290125720368365e-12,1.5169078857210164e-14,1.0060706169363863e-10,4.5805763507409895e-15,3.0075609545987764e-13,2.960523851003321e-12,3.76,0.0,0.8686055033897133,0.9490966050779326,0.05012375196084369,2.962857100971691e-06,0.0018573546220083544,0.0248744252832978,1.6735805920267047e-13,1.6755129587656266e-14,2.07705150907397e-10,3.117612315573168e-07,0.026158837233482085,7.910151241858922e-06,6.199472331773924e-14,1.2119589171100026e-15,4.1398021144937476e-08,2.0147149387675068e-08,1.7202894605999407e-08,0.0002574950802587061,0.0001739444095461262,7.406697415063408e-10,9.499591591006529e-06,6.948169164118938e-10,9.559522388188624e-09,2.7521226072646476e-12,1.1267524994456265e-14,1.6821257511448388e-09,6.704561453447303e-08,7.804160880163038e-09,2.0263783595203049e-13,1.2533754588660094e-15,2.4416381046152503e-08,8.967261778723221e-09,4.312240193321357e-08,3.8442824003768324e-05
0.0003906587079694992,0.6256278289405462,2.731498298158892e-06,2.4730993599738003e-06,2.9233028079570623e-05,0.0014590402657749218,0.0,0.0,9.082425782299716e-05,9.422232525670368e-06,0.02443159147492278,0.000273269601775252,7.54530152978737e-08,2.2071010353738317e-18,2.4511803949512333e-13,4.596603696806074e-09,6.496720962700597e-08,0.0004264817083358922,2.6718954696961404e-11,3.2635039346052185e-14,7.670283350385648e-08,5.581059025718173e-15,4.281696699110329e-09,5.9232491366063306e-08,6.7860117965619045e-12,5.051083918296716e-07,1.4745205886338318e-13,4.790682552823948e-09,5.379801103453064e-12,1.5894336151701623e-14,1.0335606500089084e-10,4.7189492007866285e-15,3.1507192328804313e-13,3.133251376949408e-12,3.76,0.0,0.8678203692753376,0.9483405165042821,0.050868419748085494,2.995422498733819e-06,0.0018677704259795727,0.02535947620358409,1.671843139362004e-13,1.6737733361755472e-14,2.075074218294177e-10,3.152044429212633e-07,0.02643968069731316,7.947528327886652e-06,6.262562081367579e-14,1.2242680543115875e-15,4.191190090063181e-08,2.047646914727126e-08,1.7284196654941013e-08,0.0002634578189312753,0.0001738058386652294,7.613456154812474e-10,9.654776046321605e-06,7.154829181039902e-10,9.9692338672957e-09,2.794620363066949e-12,1.1755580949974817e-14,1.732361742763314e-09,6.894010509949334e-08,7.92469906397888e-09,2.0477972137490634e-13,1.2754268717715712e-15,2.4695547039532215e-08,9.228062472283924e-09,4.433714229542024e-08,3.9772817649699125e-05
0.0003930415775988918,0.6256819193144363,2.748826321556185e-06,2.487160643579227e-06,2.9396240171263703e-05,0.0014783353106090256,0.0,0.0,9.216450621589164e-05,9.577210625135693e-06,0.02490460406700967,0.00027651428337760876,7.753065406530081e-08,2.2372966167296315e-18,2.4671389047037724e-13,4.595874237292917e-09,6.54449565963082e-08,0.00043571766466774393,2.7993938496861907e-11,3.424364317964907e-14,7.99450305302108e-08,5.824062384041539e-15,4.277901403762505e-09,6.047487374795378e-08,6.942011379654219e-12,5.267640287051652e-07,1.5471936686825396e-13,5.001091532462322e-09,5.470759984533666e-12,1.6646774243671425e-14,1.0616121119871799e-10,4.860481411941328e-15,3.2989860096292637e-13,3.3142557184754716e-12,3.76,0.0,0.8670315285715595,0.947580741286475,0.051616647270241865,3.028221211575642e-06,0.0018779772467875631,0.025849726609046237,1.6700981341388398e-13,1.672026153316511e-14,2.0730891414789127e-10,3.186088024601929e-07,0.0267191195741184,7.983901459057413e-06,6.324732684676389e-14,1.2363971613535321e-15,4.2421286430638934e-08,2.080534195678917e-08,1.7363316379899577e-08,0.0002694847316950394,0.00017366659211806102,7.823272621958797e-10,9.809588581191578e-06,7.364802493748246e-10,1.0392815419522083e-08,2.836918213251544e-12,1.2259080218926753e-14,1.7833730378472396e-09,7.086024808666997e-08,8.044670874206352e-09,2.0689472770629512e-13,1.297662700621145e-15,2.4971352260674795e-08,9.492641447215925e-09,4.557237116122368e-08,4.113174174611959e-05
0.00039542444722828437,0.6257365675776557,2.765943479316095e-06,2.5009591373781923e-06,2.955632210013615e-05,0.00149772816435555,0.0,0.0,9.351695079553946e-05,9.734197681983581e-06,0.025382640618136998,0.00027979244287840095,7.963362196864605e-08,2.267261717952059e-18,2.482915520411214e-13,4.595144392468265e-09,6.592299752567204e-08,0.0004450314830642568,2.9314661284290715e-11,3.591161771217966e-14,8.328928048881311e-08,6.075179417991253e-15,4.274088415871736e-09,6.173326987893693e-08,7.100247218160712e-12,5.490948137396032e-07,1.622566220225432e-13,5.218345799815417e-09,5.5630123358394235e-12,1.742697886497058e-14,1.0902312595046081e-10,5.0052108509663015e-15,3.4524580370735905e-13,3.5038248561943613e-12,3.76,0.0,0.8662390774303592,0.9468173722522918,0.05236834336581138,3.0612530255693823e-06,0.0018879752525286964,0.026345148366831852,1.6683457833835047e-13,1.6702716182463314e-14,2.0710964794899902e-10,3.219732235766754e-07,0.026997086733116873,8.019273945984482e-06,6.385964263866494e-14,1.2483423684334288e-15,4.292599379527562e-08,2.1133649481124246e-08,1.7440260989937063e-08,0.0002755747677636934,0.00017352668691745222,8.036112848019953e-10,9.963966949819508e-06,7.578056774476239e-10,1.0830567504336214e-08,2.8789981337177517e-12,1.2778263525592007e-14,1.8351502976602064e-09,7.280559581675296e-08,8.164025180968251e-09,2.0898222061966772e-13,1.3200807588447444e-15,2.524369499183201e-08,9.760941285550721e-09,4.682796898854031e-08,4.251962386924545e-05
0.00039780731685767695,0.6257917705934971,2.7828493184841312e-06,2.5144950312042693e-06,2.9713279118853208e-05,0.001517216954220124,0.0,0.0,9.488143920907598e-05,9.89319714022318e-06,0.025865674948813686,0.0002831040753393676,8.176130942878797e-08,2.2978408599343076e-18,2.498501268603021e-13,4.594413308291045e-09,6.640130027416997e-08,0.00045442101315609394,3.068197798243388e-11,3.764018196597918e-14,8.67372115896416e-08,6.3345643093904e-15,4.270258182017979e-09,6.300769214761701e-08,7.260705124272165e-12,5.721109405021984e-07,1.700693380615743e-13,5.44256044982582e-09,5.656568067579668e-12,1.823553190587841e-14,1.1194238584000035e-10,5.153175082156158e-15,3.611230724819051e-13,3.70225142436666e-12,3.76,0.0,0.8654431116484875,0.9460505019575796,0.053123417192463926,3.0945177007029353e-06,0.0018977647741193293,0.026845712083568198,1.6665863153189084e-13,1.6685099594157006e-14,2.0690964552578723e-10,3.252966896319912e-07,0.027273516547418105,8.053649831544834e-06,6.446238374503999e-14,1.2601000914548558e-15,4.342584725144025e-08,2.1461275593661674e-08,1.751503922997629e-08,0.0002817268566604287,0.00017338614002679009,8.251942029038358e-10,1.0117850028083213e-05,7.794558666183928e-10,1.1282790273921985e-08,2.920842512674601e-12,1.3313367113981056e-14,1.8876833134710284e-09,7.477568823866003e-08,8.282712015439815e-09,2.1104161149588437e-13,1.3426787688637531e-15,2.5512478086582954e-08,1.0032902580695423e-08,4.810380532464182e-08,4.39364750030452e-05
0.0004001901864870695,0.6258475250964566,2.799543568002132e-06,2.527768721341082e-06,2.986711887921195e-05,0.0015367998103599939,0.0,0.0,9.625781131868275e-05,1.0054211469368372e-05,0.02635367968268673,0.0002864491667010242,8.39130931441306e-08,2.327890842161588e-18,2.513896771367055e-13,4.5936814781817985e-09,6.687983438806883e-08,0.0004638840844977536,3.2096728587958134e-11,3.9430478293970434e-14,9.0290423375994e-08,6.602369676559167e-15,4.266411155286743e-09,6.429815035034315e-08,7.423369531876139e-12,5.95822403588296e-07,1.7816300290640966e-13,5.673848844106271e-09,5.751437030120214e-12,1.9073008977692833e-14,1.1491946643357075e-10,5.304411082243363e-15,3.7753978019365946e-13,3.9098325771235e-12,3.76,0.0,0.8646437266001832,0.9452802226196063,0.053881778290849,3.1280149717657946e-06,0.0019073463002206876,0.027351387137635,1.6648199190590387e-13,1.666741364793084e-14,2.0670892369736215e-10,3.2857824911073907e-07,0.02754834493212189,8.087033859525558e-06,6.50553818086578e-14,1.2716670565715442e-15,4.3920679816090834e-08,2.1788106568061174e-08,1.758766145431355e-08,0.0002879399098153875,0.0001732449683467123,8.47072308003673e-10,1.0271177887852491e-05,8.014272198294177e-10,1.1749783297683912e-08,2.9624341753767112e-12,1.386462257196357e-14,1.940960846611124e-09,7.677005429561148e-08,8.400682653932437e-09,2.1307236008062557e-13,1.3654545043707798e-15,2.5777610665963616e-08,1.0308464036807484e-08,4.939973915864875e-08,4.538228971192844e-05
0.00040233476915352284,0.6258981728714021,2.8143874108128462e-06,2.5394913450501713e-06,3.0002917596359608e-05,0.00155450326564709,0.0,0.0,9.750656827123389e-05,1.0200848323283127e-05,0.02679711006912593,0.0002894883375266274,8.586977688790362e-08,2.3544108420278554e-18,2.5275987635816e-13,4.593022959461442e-09,6.731068911351399e-08,0.0004724619186786981,3.341124226178299e-11,4.1095435250503795e-14,9.357962690826658e-08,6.850718897717537e-15,4.262934852608584e-09,6.547327949830399e-08,7.571640544026277e-12,6.177653277355416e-07,1.8569199533539502e-13,5.888148665960405e-09,5.8379500037764125e-12,1.9851938754991443e-14,1.1764874244249017e-10,5.443351023669358e-15,3.927836489169538e-13,4.1047319168168285e-12,3.76,0.0,0.8639214350187073,0.9445841323771008,0.05456703948961424,3.1583611464286563e-06,0.0019157923645410453,0.02781083860697855,1.6632244036945772e-13,1.665143865903743e-14,2.0652767493471867e-10,3.3149508886249733e-07,0.027794269560636006,8.116235915573162e-06,6.558062125159514e-14,1.2819117267339765e-15,4.4361604163235514e-08,2.2081482570585215e-08,1.7651187790281062e-08,0.00029358286905995103,0.00017311739354893034,8.670118405701345e-10,1.0408649735347346e-05,8.21472959023585e-10,1.2182952492497492e-08,2.9996367585545755e-12,1.4374749864569312e-14,1.989538409081537e-09,7.85853389476596e-08,8.506204616559816e-09,2.1487513109581597e-13,1.3861027623442016e-15,2.6013037974467527e-08,1.055949538994105e-08,5.0583138197688094e-08,4.6708269236580046e-05
0.00040447935181997616,0.6259492620511611,2.8290598753364254e-06,2.5510026285142596e-06,3.013620811736036e-05,0.001572280047593474,0.0,0.0,9.876468773614068e-05,1.034911881566326e-05,0.027244521775253723,0.00029255456894586654,8.784499494050475e-08,2.3816118820040413e-18,2.541145970672039e-13,4.592363551749123e-09,6.774168814185133e-08,0.0004810959445404659,3.4765436667898464e-11,4.28121483902221e-14,9.695650237673228e-08,7.106120694199007e-15,4.2594456374385106e-09,6.66614071988723e-08,7.721673333432364e-12,6.402863952673026e-07,1.9345682225304817e-13,6.108348562297316e-09,5.925541728379769e-12,2.065516930937082e-14,1.204257196886738e-10,5.5849970562195265e-15,4.0847852597573476e-13,4.3075134274857295e-12,3.76,0.0,0.8631965194890407,0.9438854217965409,0.05525482518774465,3.1888952622414654e-06,0.0019240710401022725,0.02827438050134463,1.6616236116773212e-13,1.66354108653403e-14,2.0634587645107432e-10,3.343766665531732e-07,0.028038801926771165,8.14464336048695e-06,6.609773880740412e-14,1.2919974141184254e-15,4.479822115422982e-08,2.2374044925599164e-08,1.7712986839069445e-08,0.0002992734984062747,0.00017298933851118107,8.871846032495997e-10,1.0545582449126424e-05,8.417730956459522e-10,1.2628544546437311e-08,3.0366091976388193e-12,1.4898305812080178e-14,2.038702380623953e-09,8.041953553715494e-08,8.61107427242876e-09,2.1665396204489694e-13,1.4068914366943034e-15,2.6245379571422703e-08,1.0813344682075145e-08,5.1782576797499114e-08,4.8057665026957254e-05
0.0004066239344864295,0.6260007900024085,2.843561152023411e-06,2.5623032625027604e-06,3.0267000608248264e-05,0.0015901288048971664,0.0,0.0,0.00010003203742649228,1.0499022660546397e-05,0.027695892469872804,0.00029564783280428025,8.983827020843422e-08,2.408430897763176e-18,2.5545360862462284e-13,4.591703456652233e-09,6.817281270620495e-08,0.0004897845493129397,3.6159891770650084e-11,4.458142031229753e-14,1.0042215151143524e-07,7.368683438202364e-15,4.255943833497628e-09,6.786253537097077e-08,7.873454730654819e-12,6.633924525444653e-07,2.0146133110822695e-13,6.334527227579381e-09,6.0142192703234405e-12,2.1483107274925024e-14,1.2325068899116358e-10,5.7293751198457265e-15,4.246308911836036e-13,4.51840257736684e-12,3.76,0.0,0.8624690484052976,0.9431841571472827,0.05594507047898451,3.219617077030377e-06,0.00193218299081664,0.02874198807613936,1.6600176737802383e-13,1.6619331547926522e-14,2.061635387715876e-10,3.3722242626276435e-07,0.028281898653884457,8.172261012991156e-06,6.660664117106989e-14,1.3019223103389677e-15,4.5230425909727456e-08,2.266571597122408e-08,1.7773069107303767e-08,0.00030501097292684167,0.0001728608153786089,9.075876608783619e-10,1.068193503737333e-05,8.623247268171333e-10,1.3086775535560474e-08,3.073339922471135e-12,1.5435448959309293e-14,2.0884436748332795e-09,8.227227989563356e-08,8.715258795305161e-09,2.1840855104965895e-13,1.4278188636144895e-15,2.6474580108458022e-08,1.1069963765283024e-08,5.2997931683934884e-08,4.9430439813980665e-05
0.00040855405888623746,0.6260475380706166,2.8564661810044238e-06,2.5722943937689312e-06,3.0382587564008693e-05,0.0016062531129084298,0.0,0.0,0.00010118043086963103,1.0635331856676715e-05,0.02810549199812396,0.0002984548554483278,9.164725886814782e-08,2.4320871646679857e-18,2.5664646444497036e-13,4.591109776883138e-09,6.856091748332448e-08,0.0004976496205537442,3.7449794789150093e-11,4.621931716615425e-14,1.0361803035047915e-07,7.611200963380159e-15,4.2527817238420435e-09,6.895466642667475e-08,8.011541759740363e-12,6.846936109673132e-07,2.0887346667291475e-13,6.5432638460928264e-09,6.09496324553106e-12,2.2249707769967815e-14,1.2583451080756108e-10,5.861672438290592e-15,4.395644236803769e-13,4.715323300645601e-12,3.76,0.0,0.8618121956103916,0.9425508897025766,0.056568340869528305,3.2474269812315754e-06,0.0019393418185910658,0.029166290015607325,1.6585680428066e-13,1.660481726189409e-14,2.0599898510290289e-10,3.3975256090989955e-07,0.028499423266572208,8.196445931200156e-06,6.705755915694878e-14,1.3107158753758065e-15,4.56155550108295e-08,2.292739508347803e-08,1.782568466329813e-08,0.00031021406435534544,0.00017274475432081066,9.261448339276711e-10,1.0804123222410362e-05,8.810337545761028e-10,1.351016744051996e-08,3.1061815962477146e-12,1.5930623129491044e-14,2.1336975642919355e-09,8.395530199733216e-08,8.808412657780269e-09,2.199667256611257e-13,1.4467708085414937e-15,2.667813228976235e-08,1.1303248567100915e-08,5.4105252802333445e-08,5.068588711730784e-05
0.00041048418328604543,0.6260946373242673,2.869233092991089e-06,2.58211622136422e-06,3.0496169753991877e-05,0.0016224336538208483,0.0,0.0,0.0001023360868644955,1.0772962125158196e-05,0.02851826236768735,0.00030128371933405793,9.347012876191885e-08,2.4558986069663884e-18,2.578268535040623e-13,4.590515584485722e-09,6.894909741120548e-08,0.000505556405792212,3.877317688597481e-11,4.7900989574397994e-14,1.068874629919279e-07,7.859683195100824e-15,4.249609914359286e-09,7.005732728907862e-08,8.151023979720761e-12,7.064788210009752e-07,2.1648554696086328e-13,6.756961403626841e-09,6.1765975353497036e-12,2.3036935614620627e-14,1.2845776838196473e-10,5.996221948457458e-15,4.548782192541393e-13,4.919163948564485e-12,3.76,0.0,0.8611533770927677,0.9419156545930393,0.057193504546233793,3.2753885173733045e-06,0.0019463668202437648,0.02959384548265714,1.6571144819448663e-13,1.6590263643469567e-14,2.058340180120507e-10,3.4225292239246583e-07,0.02871572068915795,8.219999405849746e-06,6.750169806662134e-14,1.319376780137125e-15,4.599695982341761e-08,2.3188236662751703e-08,1.7876927633050804e-08,0.0003154538136380882,0.00017262833264091373,9.448839345744714e-10,1.0925780483833542e-05,8.999419010024456e-10,1.3944126936869268e-08,3.138810377463841e-12,1.6437039297006232e-14,2.1794059127768166e-09,8.565277445886105e-08,8.900963033654245e-09,2.215048583153044e-13,1.4658325320287234e-15,2.6879062651323836e-08,1.153870080943011e-08,5.522526328900231e-08,5.196019146796637e-05
0.0004124143076858534,0.6261420856902901,2.8818622597229302e-06,2.5917694877243e-06,3.0607757312817146e-05,0.0016386694552192585,0.0,0.0,0.00010349889944652048,1.0911911842090254e-05,0.02893418585088278,0.0003041343931936351,9.530652186616949e-08,2.4796103701074797e-18,2.589949052117602e-13,4.589921171026165e-09,6.933734096854231e-08,0.0005135037192926762,4.0130437116002854e-11,4.962699006269931e-14,1.1023120652769123e-07,8.114206819356726e-15,4.246428639628106e-09,7.117051608695227e-08,8.291890785273748e-12,7.287527640346722e-07,2.243002616047488e-13,6.975674428031862e-09,6.259127225151855e-12,2.3845077085325326e-14,1.3112068711460256e-10,6.133041864943388e-15,4.705767438439369e-13,5.130094148088063e-12,3.76,0.0,0.8604926417495271,0.9412784992836252,0.057820515081444535,3.3035014800584572e-06,0.001953258662163773,0.030024634974690708,1.6556570811727694e-13,1.6575671580466413e-14,2.056686448259442e-10,3.447231934512578e-07,0.028930761597605287,8.242925744091268e-06,6.793900816464356e-14,1.3279040614950443e-15,4.637457472880777e-08,2.3448187857970597e-08,1.7926807386461876e-08,0.0003207296044737799,0.0001725115590379374,9.638027103758647e-10,1.1046878898401581e-05,9.190469072150054e-10,1.4388808999444051e-08,3.1712185005228862e-12,1.695480580356707e-14,2.2255620330470696e-09,8.736442126945817e-08,8.992887891187731e-09,2.2302278576153546e-13,1.485002803870232e-15,2.707733797471851e-08,1.1776283614384464e-08,5.635786130952126e-08,5.325330477390489e-05
0.0004143444320856614,0.6261898810495984,2.8943541201816426e-06,2.6012550056748855e-06,3.071736118277783e-05,0.0016549595496291474,0.0,0.0,0.00010466875980003224,1.1052178929457493e-05,0.029353244286118945,0.0003070068425808123,9.715607803653914e-08,2.5032011132095204e-18,2.6015084910812254e-13,4.589326643878435e-09,6.972563728447889e-08,0.0005214903741156817,4.152196677070037e-11,5.139785741442798e-14,1.136500028275896e-07,8.37484770661285e-15,4.243238132332873e-09,7.229422995014683e-08,8.434131281295967e-12,7.515200202056411e-07,2.323202685844738e-13,7.199456504202625e-09,6.3425573814367145e-12,2.4674414440411913e-14,1.338234974502607e-10,6.272150180912653e-15,4.866643736105583e-13,5.3482850708414416e-12,3.76,0.0,0.8598300381332077,0.9406394709315486,0.05844932636698157,3.3317656554335573e-06,0.0019600180641902664,0.030458638553353522,1.6541959521632168e-13,1.6561042214158992e-14,2.0550287711325862e-10,3.4716308434101563e-07,0.029144517410186303,8.26522948316175e-06,6.836944540508142e-14,1.3362968672479558e-15,4.674833752916345e-08,2.370719704733054e-08,1.7975333786850215e-08,0.00032604081697222293,0.00017239444215455134,9.82898875743165e-10,1.116739118677691e-05,9.383464716755372e-10,1.4844367586716022e-08,3.2033984177225657e-12,1.7484028624393374e-14,2.2721592947740465e-09,8.908996361768706e-08,9.084165814370813e-09,2.245203625001034e-13,1.5042803851203046e-15,2.727292736290296e-08,1.2015959621426248e-08,5.75029415587354e-08,5.456517256578534e-05
0.00041627455648546936,0.6262380212376549,2.9067091820963366e-06,2.6105736563929837e-06,3.082499306895839e-05,0.0016713029748223571,0.0,0.0,0.00010584555631798456,1.1193760853218402e-05,0.02977541908632205,0.00030990102994767646,9.901843494536968e-08,2.5266854417633732e-18,2.612946186073237e-13,4.588731984393745e-09,7.01139761336662e-08,0.0005295151827820068,4.2948149148090263e-11,5.321413211984835e-14,1.1714457833591247e-07,8.641680997008454e-15,4.240038621456555e-09,7.342846502166831e-08,8.5777343030926e-12,7.747850673474195e-07,2.4054818004551994e-13,7.4283602615523724e-09,6.426893052511402e-12,2.552522645329915e-14,1.3656641712296466e-10,6.413564654329664e-15,5.031453987599338e-13,5.57390939033836e-12,3.76,0.0,0.8591656144384987,0.9399986163729325,0.059079892626817315,3.360180821405616e-06,0.0019666457981450565,0.030895835853997872,1.652731196931622e-13,1.654637654308604e-14,2.0533672327056322e-10,3.4957233234678695e-07,0.02935696029220577,8.286915382790838e-06,6.879297131978049e-14,1.3445544559290968e-15,4.711818945649084e-08,2.3965213862522462e-08,1.8022517180444197e-08,0.0003313868280393839,0.00017227699057457786,1.002170124513306e-09,1.1287290727605825e-05,9.578382644190883e-10,1.5310955565866878e-08,3.235342802825105e-12,1.802481134375124e-14,2.319190925330753e-09,9.082912038636459e-08,9.174776015577784e-09,2.2599746073783657e-13,1.5236640339706965e-15,2.746580200549197e-08,1.2257691042404794e-08,5.8660395376248085e-08,5.589573408614021e-05
0.00041820468088527734,0.6262865040485308,2.918928018040771e-06,2.619726387051134e-06,3.0930665423922104e-05,0.0016876987742533978,0.0,0.0,0.00010702917468945971,1.1336654620798225e-05,0.030200691251133328,0.00031281691475519373,1.0089322858398543e-07,2.5500704770846894e-18,2.6242633687200344e-13,4.588137244411509e-09,7.050234792274376e-08,0.0005375769582181063,4.440935932305327e-11,5.5076337033650383e-14,1.207156437905339e-07,8.91478095413939e-15,4.236830335810905e-09,7.457321647534906e-08,8.722688386277283e-12,7.985522795751883e-07,2.4898657078846896e-13,7.662437354999732e-09,6.512139269493003e-12,2.639778825960482e-14,1.3934965691397538e-10,6.5573028030688454e-15,5.200240196089648e-13,5.807141220621573e-12,3.76,0.0,0.8584994184835718,0.9393559821039873,0.05971216843487184,3.3887467479599167e-06,0.0019731426856731795,0.03133620609935226,1.6512629204279088e-13,1.6531675642835985e-14,2.0517019412608373e-10,3.519507011949453e-07,0.02956806316234232,8.307988414619132e-06,6.92095530223597e-14,1.3526761938510553e-15,4.7484075191540445e-08,2.422218921556984e-08,1.806836837369292e-08,0.00033676701192718745,0.00017215921281954908,1.0216141173792808e-09,1.1406551570699271e-05,9.775199128437441e-10,1.5788724605152483e-08,3.2670445540736892e-12,1.85772551220265e-14,2.3666500876883425e-09,9.258160844850455e-08,9.264698343516649e-09,2.2745396991061283e-13,1.5431525095364858e-15,2.7655935354181727e-08,1.250143970549296e-08,5.983011090956525e-08,5.7244922421156096e-05
0.0004201348052850853,0.626335327232867,2.931011263337149e-06,2.6287142080757804e-06,3.1034391405553084e-05,0.0017041459974681684,0.0,0.0,0.00010821949798785377,1.148085677913673e-05,0.030629041378924953,0.0003157544535823573,1.027800936599336e-07,2.5733377760582563e-18,2.63545959328331e-13,4.58754243412184e-09,7.08907436774727e-08,0.0005456745146568077,4.590596406079727e-11,5.698499046258023e-14,1.24363893971275e-07,9.194221021642464e-15,4.2336135011529675e-09,7.572847853348172e-08,8.868981807364479e-12,8.228259260642411e-07,2.576379725864e-13,7.901738446985948e-09,6.59830104729693e-12,2.7292371142892985e-14,1.421734138432136e-10,6.703381898557339e-15,5.373043461806522e-13,6.048156056093973e-12,3.76,0.0,0.8578314976926464,0.9387116142634178,0.06034610873164603,3.4174631974705777e-06,0.0019795095961563087,0.0317797281129372,1.6497912216542326e-13,1.6516940470965893e-14,2.050032972506516e-10,3.54297980698972e-07,0.029777799697960815,8.328453751797938e-06,6.961916302829749e-14,1.3606615539781662e-15,4.784594281070008e-08,2.447807530896131e-08,1.8112898612135556e-08,0.00034218074075984765,0.0001720411173454625,1.0412284948411565e-09,1.1525148446383345e-05,9.973890161721162e-10,1.627782506948435e-08,3.2984967960156575e-12,1.9141458667407322e-14,2.414529828543819e-09,9.434714304884816e-08,9.353913289263905e-09,2.288897965075816e-13,1.562744573589462e-15,2.7843302964945932e-08,1.2747167097518715e-08,6.101197327230325e-08,5.861266463480074e-05
0.0004220649296848933,0.6263844885001092,2.9429596134378287e-06,2.6375381907428695e-06,3.113618485910763e-05,0.0017206437004538848,0.0,0.0,0.00010941640675341477,1.1626363413514962e-05,0.031060449677769723,0.0003187136002243221,1.0467866399423127e-07,2.5964904754953252e-18,2.6465365489963616e-13,4.586947620605553e-09,7.127915502555757e-08,0.0005538066684214869,4.743832169222005e-11,5.894059221806876e-14,1.2809000750046966e-07,9.480073713874727e-15,4.23038834313141e-09,7.689424448263772e-08,9.01660257152029e-12,8.476101701269413e-07,2.6650487764651445e-13,8.14631319394194e-09,6.6853833855335504e-12,2.8209242431248754e-14,1.4503787977335129e-10,6.85181896695199e-15,5.549903952009807e-13,6.297130716372638e-12,3.76,0.0,0.8571618990812285,0.9380655586174536,0.060981668838317425,3.4463299249763648e-06,0.0019857474448075024,0.03222638033125142,1.6483162038677785e-13,1.6502172101722076e-14,2.0483604397177459e-10,3.566139863442879e-07,0.0299861443388783,8.348316759824624e-06,7.0021779222719e-14,1.3685101127955817e-15,4.820374376851715e-08,2.473282564921964e-08,1.8156119558070422e-08,0.0003476273849965377,0.00017192271254006598,1.061010870286738e-09,1.164305677223686e-05,1.0174431375087759e-09,1.677840592692399e-08,3.329692880696998e-12,1.9717518214439997e-14,2.4628231690889216e-09,9.612543797539639e-08,9.442401988392692e-09,2.3030486359899736e-13,1.582438989461982e-15,2.802788260207341e-08,1.299483439822962e-08,6.220586468815852e-08,5.999888189602691e-05
0.00042399505408470127,0.6264339855202009,2.954773822497545e-06,2.6461994648549505e-06,3.12360602791823e-05,0.0017371909459645554,0.0,0.0,0.0001106197790762142,1.1773170146876845e-05,0.03149489597622753,0.00032169430578886604,1.0658857286835078e-07,2.6195214233542245e-18,2.657493896857952e-13,4.586352798555081e-09,7.166757418645889e-08,0.0005619722386681565,4.9006782041361096e-11,6.094363813764218e-14,1.3189464667142212e-07,9.772410688814e-15,4.22715508364533e-09,7.807050668946602e-08,9.165538456397545e-12,8.729090684486276e-07,2.7558973385855646e-13,8.39621023469565e-09,6.7733912693767705e-12,2.9148665441836343e-14,1.4794323277727953e-10,7.0026307818267295e-15,5.730860904637551e-13,6.5542432919959e-12,3.76,0.0,0.8564906692424604,0.9374178605459814,0.061618804469789686,3.4753466784439013e-06,0.0019918571908291867,0.03267614081570767,1.6468379661736818e-13,1.6487371480831287e-14,2.046684413357424e-10,3.5889855885337556e-07,0.030193072290222746,8.367582987378509e-06,7.041738466298796e-14,1.3762215493248015e-15,4.855743284177143e-08,2.4986395054272474e-08,1.8198043272893726e-08,0.0003531063138721185,0.00017180400672028666,1.0809588436710004e-09,1.1760252660809095e-05,1.0376798191455848e-09,1.729061465810785e-08,3.3606263889735224e-12,2.0305527506405694e-14,2.5115230389207046e-09,9.791620590598859e-08,9.530146225968426e-09,2.316991106718529e-13,1.6022345252175909e-15,2.8209654072184966e-08,1.3244402525903351e-08,6.34116646325564e-08,6.140348960749862e-05
