Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37)
8.688807920563235e-07,0.8451235985850747,0.00024143745447548635,5.047257322117268e-05,6.248480460763938e-05,0.0024339067118447177,0.0,0.0,2.4575830360986067e-05,3.460441372210514e-07,3.803101887182687e-05,0.00138259557791852,7.345217323536558e-08,1.379541111021856e-11,2.9389320072471363e-08,1.4265187220096122e-05,2.4686699860543125e-05,1.7839876447439106e-05,5.0440886349667815e-11,8.690838797018172e-14,5.25313524445524e-09,9.7051661178178e-10,1.614339636377407e-05,2.5356556455103918e-09,8.974084423485447e-10,3.588873727204949e-11,3.947787192833537e-12,2.478140521517101e-08,2.6021310254178336e-10,1.1381155176343985e-11,4.6059729193774955e-10,4.811237374106053e-15,8.790027218567747e-13,7.765162089366261e-13,3.76,0.0,0.5551723179961571,0.9981212976984685,0.0006877020907158652,2.1219140617531648e-05,0.003201353302706482,0.0015060540135566109,9.083278541922848e-12,6.8067859084068405e-12,6.003035191355464e-07,0.0002222812743704865,3.150587287394972e-05,2.182970278386362e-07,8.275008374839943e-11,9.738042680919274e-12,2.6309304908585236e-05,9.4966894543762e-06
8.890219149881127e-07,0.8451359137218274,0.0002418099240264136,5.0586888777486964e-05,6.277674718055161e-05,0.002498642342537155,0.0,0.0,2.5138439265369784e-05,3.5905581947294875e-07,3.9071072390652106e-05,0.0014195847016549423,7.509138706450623e-08,1.3836425429867056e-11,2.9425925662485764e-08,1.4260764326324068e-05,2.4985365150130133e-05,1.8261245776026376e-05,5.25399983618478e-11,8.944412006518257e-14,5.384676658665029e-09,9.701724099624203e-10,1.613767965200763e-05,2.669201458454932e-09,9.094862373237931e-10,3.774249185829319e-11,4.094882595072848e-12,2.577397740782013e-08,2.7419438588247076e-10,1.1670063904799791e-11,4.719740918515239e-10,4.982373133981381e-15,9.170229413006616e-13,8.320715343568149e-13,3.76,0.0,0.5550335791212107,0.9980703658682726,0.0007105261409173989,2.2066325337113235e-05,0.003297535199351107,0.0015455931024651783,9.07986803726978e-12,6.804226537087194e-12,6.00078318358061e-07,0.00022335930258663645,3.324238409847377e-05,2.2490830025846696e-07,8.322848828575171e-11,9.784879519400104e-12,2.6454982858663974e-05,9.54774965905003e-06
9.091630379199019e-07,0.8451482383959555,0.00024216369403597652,5.069507521801662e-05,6.306196511088196e-05,0.0025634219775684994,0.0,0.0,2.5698384851782035e-05,3.721490864699216e-07,4.0120990703127494e-05,0.0014566330844940619,7.673965604273769e-08,1.3875139824041315e-11,2.946001923052687e-08,1.425633718812045e-05,2.527595135782318e-05,1.868227046487191e-05,5.46721184407347e-11,9.197908126567655e-14,5.516216971477836e-09,9.698307184112117e-10,1.6131955654675672e-05,2.805884323793025e-09,9.212860439580834e-10,3.964413025794148e-11,4.2434660598812585e-12,2.677806904092636e-08,2.8848160946291443e-10,1.1954769776005515e-11,4.832934913460468e-10,5.155267357704268e-15,9.555237909734745e-13,8.899982314571377e-13,3.76,0.0,0.5548946012039686,0.9980193147815015,0.0007334492072101872,2.292324714667258e-05,0.0033939110136942297,0.001585205969273438,9.076453822617502e-12,6.8016645097637545e-12,5.998528691382601e-07,0.0002243738913691536,3.502564161496994e-05,2.315323650608104e-07,8.367853412038987e-11,9.828915698883666e-12,2.6592007142100756e-05,9.595490608405523e-06
9.293041608516911e-07,0.8451605720012831,0.00024249984336927193,5.079759334148809e-05,6.33409821989787e-05,0.0026282417187747016,0.0,0.0,2.62556548540051e-05,3.8531759401372624e-07,4.118102716745139e-05,0.0014937366435658409,7.839716837643663e-08,1.3911682929065674e-11,2.9491748389556212e-08,1.4251906112154441e-05,2.555873137451226e-05,1.91029421053811e-05,5.68370706084193e-11,9.45131692497076e-14,5.647756936441004e-09,9.694915102126458e-10,1.612622485510388e-05,2.945686260848551e-09,9.328166957368822e-10,4.1593720649327014e-11,4.393501245524574e-12,2.7793351016134623e-08,3.0306812016104335e-10,1.223525872543719e-11,4.945577200144454e-10,5.329907220992954e-15,9.944921611502585e-13,9.503307824199633e-13,3.76,0.0,0.5547553963252011,0.997968148715543,0.0007564688899773335,2.3789625815880053e-05,0.0034904685999128096,0.0016248885796323674,9.073036152759885e-12,6.799100010054013e-12,5.996271884513494e-07,0.00022532862058986374,3.685548733556708e-05,2.3816836059946928e-07,8.41018231200223e-11,9.870309409021592e-12,2.672086668189274e-05,9.640101857269937e-06
9.494452837834803e-07,0.8451729139674727,0.00024281938293369595,5.089485729632869e-05,6.361426706514889e-05,0.0026930978939896455,0.0,0.0,2.6810238779696346e-05,3.985552403385972e-07,4.2251434396098064e-05,0.001530891526778314,8.006408172910445e-08,1.3946175524971082e-11,2.9521251050788983e-08,1.4247471386931673e-05,2.583396916706406e-05,1.9523252496453114e-05,5.903470653352042e-11,9.704629400217334e-14,5.779297294853112e-09,9.691547543768417e-10,1.6120487707208554e-05,3.088589899938318e-09,9.440867550271635e-10,4.359133028094502e-11,4.54495315057344e-12,2.8819505202153797e-08,3.1794729173414346e-10,1.2511527544294378e-11,5.057689269995621e-10,5.50628050919999e-15,1.0339153576110104e-12,1.0131030974888935e-12,3.76,0.0,0.5546159758168829,0.997916871706057,0.00077958297105623,2.4665190498989086e-05,0.0035871965661525497,0.001664637140627587,9.069615267388897e-12,6.796533210757789e-12,5.994012922761719e-07,0.00022622686790287077,3.873175717908841e-05,2.4481547903572086e-07,8.449986660267982e-11,9.909209895898561e-12,2.6842022750542134e-05,9.681762159696489e-06
9.695864067152694e-07,0.8451852637586439,0.00024312326129659676,5.0987240865971237e-05,6.388224074408903e-05,0.0027579870427499663,0.0,0.0,2.7362127790475972e-05,4.1185615827397145e-07,4.3332464212988624e-05,0.001568094099753271,8.174052769622106e-08,1.397873121096385e-11,2.9548656298606674e-08,1.424303328401858e-05,2.610192005191278e-05,1.9943193636213118e-05,6.126490456461284e-11,9.957837727738145e-14,5.9108387757363374e-09,9.688204172282935e-10,1.6114744637621595e-05,3.2345784624096962e-09,9.55104520760206e-10,4.563702568386959e-11,4.697788093962902e-12,2.985622408505899e-08,3.331125369413019e-10,1.2783582853544326e-11,5.169291879983317e-10,5.6843756748914396e-15,1.0737810946122374e-12,1.07834853051604e-12,3.76,0.0,0.5544763503183774,0.9978654875608969,0.0008027893948674695,2.5549679425795656e-05,0.0036840842180268824,0.00170444808702083,9.066191392109717e-12,6.793964274569046e-12,5.991751956595842e-07,0.00022707182018708282,4.0654281528286985e-05,2.514729622596011e-07,8.487409045967021e-11,9.945757968446015e-12,2.695591053610016e-05,9.720640084720414e-06
9.897275296470585e-07,0.8451976208710963,0.00024341236951677832,5.107508272538049e-05,6.414528303778555e-05,0.002822905903212549,0.0,0.0,2.7911314592196952e-05,4.252147075955206e-07,4.442436761459391e-05,0.0016053409335185231,8.342661557103761e-08,1.400945697113639e-11,2.9574085130893786e-08,1.4238592059154925e-05,2.63628309624175e-05,2.0362757714277314e-05,6.352756879257384e-11,1.0210935206178686e-13,6.04238209593546e-09,9.684884633171512e-10,1.6108996047609052e-05,3.3836357422992488e-09,9.6587803596405e-10,4.773087287683448e-11,4.851973691846368e-12,3.090321042870765e-08,3.4855731838894937e-10,1.3051440153739584e-11,5.280405112531046e-10,5.864181877182514e-15,1.1140774888604419e-12,1.1460998948634754e-12,3.76,0.0,0.5543365298266402,0.9978139998731526,0.0008260862522424518,2.6442839602270248e-05,0.0037811215081158672,0.0017443180682904958,9.062764739362715e-12,6.791393354725929e-12,5.989489127756259e-07,0.000227866484326801,4.2622885651886436e-05,2.581400982500672e-07,8.522583998347565e-11,9.980086475572116e-12,2.7062940617626112e-05,9.756894596357502e-06
9.999999999999997e-07,0.8452099848316051,0.0002435544061492738,5.111823566725581e-05,6.427765423031987e-05,0.0028560265694940524,0.0,0.0,2.8190370938346763e-05,4.3204833530091005e-07,4.498553309760102e-05,0.0016243537331316173,8.429030462410535e-08,1.4024455931962151e-11,2.9586330256612963e-08,1.423632580073708e-05,2.6493268309787544e-05,2.0576598099803358e-05,6.46940615207017e-11,1.0339976632774108e-13,6.109473375310117e-09,9.683200645892997e-10,1.6106062121438735e-05,3.4608352605415206e-09,9.71281261010517e-10,4.8817349904656346e-11,4.9311221858957734e-12,3.144106013277547e-08,3.565400912826325e-10,1.3186444726782095e-11,5.33689345157801e-10,5.956543076580219e-15,1.134791764604213e-12,1.1816301592869342e-12,3.76,0.0,0.554265145884863,0.9977877011086026,0.0008380024715527686,2.690163333898318e-05,0.003830667479821498,0.0017646744548269133,9.061016057198294e-12,6.790081405078086e-12,5.98833435520976e-07,0.00022825333843959933,4.364460892199861e-05,2.6154400217193023e-07,8.539699843366153e-11,9.99678082929148e-12,2.7115013552655533e-05,9.774423721717644e-06
1.0098686525788476e-06,0.8452099848316051,0.00024368754539477497,5.1158690882420684e-05,6.440373787971138e-05,0.0028878514000708283,0.0,0.0,2.845779333364928e-05,4.386254675664169e-07,4.552739473443207e-05,0.0016426287928978055,8.512243552797094e-08,1.4038453662099327e-11,2.9597651101560818e-08,1.4234147953286514e-05,2.6616940709693126e-05,2.078193710447969e-05,6.58226281402975e-11,1.0463916201063966e-13,6.1739279602872215e-09,9.681588560734975e-10,1.6103242314809993e-05,3.5357460892980236e-09,9.764150951411662e-10,4.9872937561673046e-11,5.007478830038389e-12,3.196017694496537e-08,3.642751582297815e-10,1.3315122943935531e-11,5.391048424523225e-10,6.045689017531034e-15,1.1547930536380218e-12,1.2163894794393143e-12,3.76,0.0,0.554196523741527,0.9977624120334141,0.0008494717664050236,2.7344426520494746e-05,0.0038782989903858203,0.0017842439364085397,9.059335509265672e-12,6.788820595615077e-12,5.987224569816747e-07,0.00022861369738177222,4.463739009609025e-05,2.6481621779473184e-07,8.555638442281665e-11,1.0012320756217495e-11,2.7163500357073432e-05,9.790675600618284e-06
1.0300097755106366e-06,0.8452223551956279,0.00024394957726987058,5.1238346455100096e-05,6.465791789059493e-05,0.0029528206333321668,0.0,0.0,2.9001559512557815e-05,4.5208322967076277e-07,4.664179481058711e-05,0.0016799546255559736,8.682806132117383e-08,1.4065816444039732e-11,2.961946088789308e-08,1.4229701193520853e-05,2.6864480236730213e-05,2.120072435800718e-05,6.81500354789665e-11,1.0716776086473221e-13,6.3054770618304545e-09,9.67831558315871e-10,1.6097483794817225e-05,3.69089439281906e-09,9.867232514809888e-10,5.206328530866701e-11,5.164273633969538e-12,3.3026845973547465e-08,3.8025964680693294e-10,1.3574661907540841e-11,5.50124068938122e-10,6.228887766124027e-15,1.1959166928786522e-12,1.289249064888199e-12,3.76,0.0,0.554056340906941,0.9977107272413068,0.0008729442807259311,2.8254203877666605e-05,0.003975607778786095,0.0018242227343087012,9.055903890396916e-12,6.786246133332068e-12,5.984958408693317e-07,0.00022931613618369022,4.669761104880172e-05,2.715006915144063e-07,8.586692128107815e-11,1.0042579064036358e-11,2.725795521264639e-05,9.822124461478238e-06
1.0501508984424257e-06,0.8452347315457033,0.0002441992074372966,5.131430689633189e-05,6.490810826102944e-05,0.0030178108678659103,0.0,0.0,2.9542609888112604e-05,4.6558299053845854e-07,4.77678161559536e-05,0.0017173155516598932,8.854355257503443e-08,1.4091635165976953e-11,2.963961479559997e-08,1.4225251993998195e-05,2.7105672865800176e-05,2.1619112196903285e-05,7.050976676997146e-11,1.0969511185597367e-13,6.437030082047204e-09,9.675065326431795e-10,1.609172082262227e-05,3.849066067007704e-09,9.968098238987487e-10,5.430198173148479e-11,5.3223294366922316e-12,3.410294917124955e-08,3.965044503323516e-10,1.3830094161930586e-11,5.611000234495452e-10,6.413769572331853e-15,1.2374376949535364e-12,1.3647099398245665e-12,3.76,0.0,0.5539159896483627,0.9976589485163595,0.0008965022479710026,2.917194330390492e-05,0.0040730395094808695,0.0018642516850041126,9.052470060524461e-12,6.783670096196165e-12,5.982690763110629e-07,0.0002299763263937422,4.880336067909367e-05,2.7819292715227033e-07,8.615858037354954e-11,1.0070972968252331e-11,2.7346649978352443e-05,9.851374487664004e-06
1.0702920213742148e-06,0.8452471134898912,0.00024443713522491717,5.138680874051339e-05,6.515457005193954e-05,0.0030828195236665334,0.0,0.0,3.008094239955477e-05,4.791199450606113e-07,4.890570613100029e-05,0.0017547088541241948,9.0268956721726e-08,1.4115994709180747e-11,2.96582072083689e-08,1.4220800556690625e-05,2.7340734539188286e-05,2.203709350791122e-05,7.290182023187257e-11,1.122211871142961e-13,6.5685876911327455e-09,9.671837417108348e-10,1.6085953713942455e-05,4.010247036582931e-09,1.0066819039028367e-09,5.658909265203947e-11,5.481618745606503e-12,3.5188227210394375e-08,4.1300331766784266e-10,1.4081462566319087e-11,5.720344873830714e-10,6.600326671909961e-15,1.2793457262037083e-12,1.4428029170794764e-12,3.76,0.0,0.5537754778071206,0.9976070787082344,0.0009201442208583504,3.0097424098654378e-05,0.0041705863063569056,0.0019043281813216754,9.049034187275445e-12,6.781092605224249e-12,5.980421745047472e-07,0.00023059665104813577,5.095444745370427e-05,2.848923671012381e-07,8.643242765557944e-11,1.0097607731796719e-11,2.7429909953435367e-05,9.878551391740802e-06
1.090433144306004e-06,0.8452595006603247,0.0002446640197738116,5.1456069941837685e-05,6.53975429979527e-05,0.0031478441667716116,0.0,0.0,3.061655609030862e-05,4.926894796941175e-07,5.0055711118846386e-05,0.0017921319694104026,9.200431063542945e-08,1.4138975294228503e-11,2.967532698970414e-08,1.421634707214835e-05,2.7569874053300664e-05,2.245466133662923e-05,7.532621553167497e-11,1.14745967079128e-13,6.70015054828732e-09,9.668631484146472e-10,1.60801827664415e-05,4.174423723382441e-09,1.016346362294342e-09,5.892468425530588e-11,5.642115207930476e-12,3.628242948630106e-08,4.2975008627712955e-10,1.4328815082615019e-11,5.82929193493266e-10,6.788552091718343e-15,1.3216308241562293e-12,1.5235583498823478e-12,3.76,0.0,0.5536348127717505,0.9975551205063617,0.0009438688437483528,3.1030432975464604e-05,0.004268240749454799,0.0019444497762198712,9.045596428750051e-12,6.7785137745723845e-12,5.978151460140562e-07,0.00023117935861912203,5.315067643233426e-05,2.915984861437283e-07,8.668946883388811e-11,1.012258266799735e-11,2.750804204545714e-05,9.90377372301244e-06
1.110574267237793e-06,0.8452718927118323,0.00024488048257188214,5.152229187231955e-05,6.563724789584903e-05,0.003212882500770456,0.0,0.0,3.114945103712161e-05,5.062871659538734e-07,5.1218076502446044e-05,0.0018295824788479378,9.374964201045018e-08,1.4160652759153267e-11,2.9691057845649437e-08,1.4211891720196745e-05,2.7793293286186342e-05,2.2871808881951066e-05,7.778299299968875e-11,1.172694399167619e-13,6.831719302019344e-09,9.6654471602008e-10,1.6074408260853274e-05,4.341583033489011e-09,1.0258098556960372e-09,6.130882323417566e-11,5.803793575191361e-12,3.7385313833571136e-08,4.4673868741502906e-10,1.4572204185836513e-11,5.937858281032062e-10,6.978439642168865e-15,1.3642833903750694e-12,1.607006147925158e-12,3.76,0.0,0.5534940015067998,0.9975030764490131,0.0009676748452934578,3.1970763814915275e-05,0.004365995845971733,0.001984614173656671,9.042156934094848e-12,6.775933711949936e-12,5.975880008056738e-07,0.00023172657061905426,5.539184954352551e-05,2.983107893779459e-07,8.693065277323373e-11,1.014599147708846e-11,2.7581335810798672e-05,9.92715327571851e-06
1.130715390169582e-06,0.8452842893206458,0.0002450871097824778,5.158566104020793e-05,6.5873888651607e-05,0.0032779323588455742,0.0,0.0,3.167962828372526e-05,5.199087540904523e-07,5.2393046643689905e-05,0.0018670581004460209,9.550497052594743e-08,1.4181098815018313e-11,2.9705478655677382e-08,1.4207434670580137e-05,2.801118741854562e-05,2.328852949076688e-05,8.027221286722427e-11,1.197916009454782e-13,6.963294590452349e-09,9.662284082636836e-10,1.6068630462020344e-05,4.511712344830305e-09,1.0350788329092979e-09,6.374157692443988e-11,5.966629667021097e-12,3.849664625097085e-08,4.639631506179503e-10,1.4811686321401624e-11,6.046060329686679e-10,7.169983904765487e-15,1.407294182881533e-12,1.6931757932421576e-12,3.76,0.0,0.5533530505793881,0.9974509489318588,0.000991561031893165,3.291821742544765e-05,0.004463845003517681,0.0020248192199748064,9.038715844042563e-12,6.773352519004466e-12,5.973607482858482e-07,0.00023224028877455886,5.767776584278212e-05,3.050288103072083e-07,8.715687471048408e-11,1.0167922563644546e-11,2.765006443628499e-05,9.948795473985771e-06
1.1508565131013712e-06,0.845296690183176,0.00024528445439534987,5.164635057563585e-05,6.610765404333395e-05,0.003342991696303257,0.0,0.0,3.220708977864449e-05,5.335501669505826e-07,5.358086486426441e-05,0.001904556681168141,9.727030883225228e-08,1.4200381282333851e-11,2.971866377638108e-08,1.420297608355731e-05,2.8223745148331128e-05,2.3704816652904194e-05,8.27939545264477e-11,1.2231245207317395e-13,7.094877041632718e-09,9.659141894338086e-10,1.606284961985773e-05,4.684799495175527e-09,1.0441595411030334e-09,6.6223013430203e-11,6.130600334609283e-12,3.961620063469437e-08,4.814176075539859e-10,1.5047321406071448e-11,6.153914068906865e-10,7.36318022162359e-15,1.4506543081471215e-12,1.782096355853401e-12,3.76,0.0,0.5532119661837765,0.9973987402160305,0.001015526281834792,3.387260131187107e-05,0.004561782005375751,0.0020650628957744354,9.035273291414047e-12,6.77077029167737e-12,5.971333973332122e-07,0.00023272240179561779,6.000822175432187e-05,3.1175210907405693e-07,8.736897928719106e-11,1.018845933605848e-11,2.7714485665329817e-05,9.96879973488057e-06
1.1709976360331603e-06,0.8453090950148634,0.0002454730382174628,5.170452151872866e-05,6.633871924349343e-05,0.0034080585835594935,0.0,0.0,3.273183831686445e-05,5.472074940174155e-07,5.4781773428135924e-05,0.0019420761896431665,9.90456633864873e-08,1.4218564310061541e-11,2.973068332086613e-08,1.4198516110459212e-05,2.8431148899069604e-05,2.4120663996292197e-05,8.534831581177784e-11,1.2483200125250228e-13,7.226467273837513e-09,9.656020244293143e-10,1.605706597024894e-05,4.860832770474059e-09,1.0530580318386463e-09,6.875320174014797e-11,6.295683424099424e-12,4.0743758519798067e-08,4.990962952852874e-10,1.5279172369023073e-11,6.261435070991743e-10,7.558024678351548e-15,1.4943552127044152e-12,1.8737965091273475e-12,3.76,0.0,0.5530707541641359,0.9973464524357274,0.0010395695400297975,3.4833729451322354e-05,0.004659800987572876,0.002105343308245878,9.031829401581465e-12,6.768187120537175e-12,5.969059563282572e-07,0.00023317469176222335,6.23830112976204e-05,3.18480270825023e-07,8.75677634108286e-11,1.0207680489152748e-11,2.7774842671703245e-05,9.987259810799225e-06
1.1911387589649494e-06,0.8453215035490875,0.000245653353718887,5.176032393901589e-05,6.656724713595917e-05,0.003473131199550648,0.0,0.0,3.3253877485091866e-05,5.60876985627452e-07,5.5996013525541077e-05,0.001979614709288899,1.008310351604298e-07,1.4235708578962682e-11,2.974160341635057e-08,1.4194054894212716e-05,2.8633575022034124e-05,2.4536065282334897e-05,8.793541230223984e-11,1.2735026195703015e-13,7.358065895881228e-09,9.652918787984198e-10,1.6051279735879804e-05,5.039800893492755e-09,1.0617801669324306e-09,7.133221183511576e-11,6.46185774017353e-12,4.187910882960021e-08,5.169935589910765e-10,1.550730473004279e-11,6.36863850423976e-10,7.75451408104493e-15,1.5383886744424351e-12,1.968304544830982e-12,3.76,0.0,0.5529294200356824,0.9972940876053878,0.0010636898132707483,3.5801422076463256e-05,0.004757896417594407,0.0021456586839368806,9.028384292901149e-12,6.765603091094166e-12,5.96678433183529e-07,0.00023359884014978544,6.480192629978902e-05,3.2521290419387254e-07,8.775397895418542e-11,1.0225660270767756e-11,2.78313648838253e-05,1.0004264112347655e-05
1.2112798818967385e-06,0.845333915536144,0.00024582586574954586,5.181389791202513e-05,6.679338945959498e-05,0.003538207825538582,0.0,0.0,3.377321161035285e-05,5.745550473609092e-07,5.7223825258372365e-05,0.002017170431824869,1.0262642024070926e-07,1.425187149136531e-11,2.975148644258976e-08,1.4189592569829416e-05,2.8831193992395223e-05,2.495101440147978e-05,9.055537664419964e-11,1.2986725267996197e-13,7.489673507419348e-09,9.649837187645168e-10,1.6045491127015487e-05,5.221693012712671e-09,1.0703316241577654e-09,7.396011478742155e-11,6.629103010002841e-12,4.3022047632839615e-08,5.351038541967325e-10,1.5731786212417326e-11,6.475539142976194e-10,7.952645936371e-15,1.5827467936414995e-12,2.065648387840005e-12,3.76,0.0,0.5527879690043318,0.9972416476264524,0.0010878861659408927,3.6775505465703133e-05,0.004856063074587361,0.002186007361929905,9.024938077122822e-12,6.7630182840935885e-12,5.964508353711715e-07,0.00023399643351360177,6.726475659477373e-05,3.3194963989195e-07,8.792833530198863e-11,1.0242468733210521e-11,2.7884268762368632e-05,1.001989601280966e-05
1.2314210048285275e-06,0.8453463307422753,0.0002459910131413665,5.1865374375968105e-05,6.701728780637945e-05,0.003603286839281736,0.0,0.0,3.4289845711683806e-05,5.882382346021582e-07,5.846544762685499e-05,0.0020547416511521644,1.0443181033897343e-07,1.4267107349146064e-11,2.9760391253527773e-08,1.4185129264861068e-05,2.902417059948145e-05,2.5365505368969442e-05,9.320835789391274e-11,1.3238299645612756e-13,7.62129069924686e-09,9.646775112449907e-10,1.6039700342226052e-05,5.4064986914519055e-09,1.0787179027911937e-09,7.663698285230459e-11,6.797399847691006e-12,4.4172377908387234e-08,5.534217485516616e-10,1.595268638821499e-11,6.582151376406378e-10,8.152418430086936e-15,1.6274219837916167e-12,2.1658556104841137e-12,3.76,0.0,0.5526464059850162,0.9971891342937405,0.0011121577161155288,3.775581174023662e-05,0.004954296030910612,0.0022263877874060534,9.021490859773757e-12,6.760432775788897e-12,5.9622316994645e-07,0.00023436896885181937,6.977129021029877e-05,3.38690129395291e-07,8.809150175343449e-11,1.0258171970539082e-11,2.793375853383241e-05,1.0034234135257444e-05
1.2515621277603166e-06,0.8453587489487584,0.00024614921020722487,5.1914875887477854e-05,6.72390744973425e-05,0.0036683667095471447,0.0,0.0,3.4803785454702864e-05,6.019232472667283e-07,5.97211185174214e-05,0.002092326757579352,1.0624719322692887e-07,1.4281467521130135e-11,2.9768373384016854e-08,1.4180665099826862e-05,2.921266413128693e-05,2.5779532320765367e-05,9.589452087933928e-11,1.3489752040796867e-13,7.752918053590711e-09,9.643732238652536e-10,1.603390756906521e-05,5.5942078971896535e-09,1.0869443290057051e-09,7.936288955191346e-11,6.966729719312274e-12,4.532990931730639e-08,5.719419231956567e-10,1.6170076353558904e-11,6.688489216605912e-10,8.353830399824881e-15,1.6724069622374176e-12,2.2689534465047398e-12,3.76,0.0,0.5525047356187848,0.9971365493014698,0.001136503632004345,3.8742178667689994e-05,0.005052590634909725,0.0022667985055734854,9.01804274051599e-12,6.7578466381997286e-12,5.959954435726244e-07,0.00023471785866522883,7.232131354339124e-05,3.4543404371962145e-07,8.824410978884725e-11,1.0272832342418643e-11,2.7980026882600732e-05,1.0047352623301932e-05
1.2717032506921057e-06,0.845371169951044,0.000246300848145194,5.196251729141418e-05,6.745887335482615e-05,0.0037334459909418444,0.0,0.0,3.5315037108876034e-05,6.156069246912569e-07,6.0991074691700435e-05,0.0021299242323748603,1.0807255310848608e-07,1.4295000600738694e-11,2.9775485242937056e-08,1.4176200188615562e-05,2.9396828553367705e-05,2.619308950963417e-05,9.861404558070435e-11,1.3741085531642498e-13,7.88455614439604e-09,9.64070824967803e-10,1.6028112984705853e-05,5.784810991075506e-09,1.0950160611138068e-09,8.213790975225428e-11,7.137074908656831e-12,4.6494457982061185e-08,5.906591737503056e-10,1.6384028431612024e-11,6.794566305797475e-10,8.556881309947523e-15,1.7176947407004682e-12,2.374968804608489e-12,3.76,0.0,0.5523629622887879,0.9970838942489316,0.0011609231286938164,3.973444947217562e-05,0.005150942494813579,0.0023072381559397065,9.014593813480466e-12,6.755259939354117e-12,5.957676625444344e-07,0.00023504443573105641,7.491461152523344e-05,3.5218107227575766e-07,8.838675520816624e-11,1.0286508685246982e-11,2.8023255603837798e-05,1.0059321396416069e-05
1.2918443736238948e-06,0.8453835935579438,0.0002464462963552455,5.200840631688239e-05,6.767680038605025e-05,0.00379852331904408,0.0,0.0,3.5823607507311315e-05,6.292862406827174e-07,6.227555177654618e-05,0.002167532642627453,1.0990787093907819e-07,1.4307752554625559e-11,2.9781776293813617e-08,1.4171734638863026e-05,2.957681268226917e-05,2.660617130138785e-05,1.0136712652930464e-10,1.399230352173427e-13,8.016205537605908e-09,9.637702836164205e-10,1.602231675653583e-05,5.9782987176139574e-09,1.1029380946638623e-09,8.496211973353941e-11,7.308418483798461e-12,4.766584627267646e-08,6.095684109691472e-10,1.6594615901280433e-11,6.900395923063166e-10,8.761571228556298e-15,1.763278615734846e-12,2.483928281606277e-12,3.76,0.0,0.552221090135237,0.9970311706458448,0.001185415465155862,4.0732472650559264e-05,0.005249347463663698,0.0023477054669082775,9.011144167582778e-12,6.752672743515038e-12,5.9553983280693e-07,0.0002353499576068652,7.755096777602094e-05,3.589309217989311e-07,8.852000014847217e-11,1.029925651139631e-11,2.806361621942778e-05,1.0070206390704933e-05
1.3321266194874732e-06,0.8454084478832374,0.00024671999935350756,5.20953255759908e-05,6.810746734245627e-05,0.003928667035940688,0.0,0.0,3.683273446838159e-05,6.566203277075838e-07,6.488900546063487e-05,0.0022427769388256285,1.1360828953942318e-07,1.4331084630344361e-11,2.9792080077339364e-08,1.416280202505937e-05,2.9924810572050314e-05,2.7430886700834546e-05,1.0697480460839368e-10,1.4494408019055692e-13,8.27954045661246e-09,9.631746534072681e-10,1.6010719992621578e-05,6.373892902936314e-09,1.118352263598405e-09,9.075842159289673e-11,7.6540367897327e-12,5.002846122991333e-08,6.479430650628004e-10,1.7005993467939108e-11,7.111364075939554e-10,9.175871208208688e-15,1.8553092081918794e-12,2.7107844946367823e-12,3.76,0.0,0.5519370647846638,0.9969255234083602,0.0012346158969207155,4.274519543446284e-05,0.005446301282789714,0.002428718399172107,9.004243050509611e-12,6.7474971003226065e-12,5.950840493558771e-07,0.00023590251457621296,8.295198385257631e-05,3.7243799151196295e-07,8.876037987056075e-11,1.0322173133882507e-11,2.8136371226475334e-05,1.008897018830733e-05
1.3683806407646937e-06,0.8454308240131603,0.00024694846478610385,5.2168512518920905e-05,6.848968986440241e-05,0.004045777514391415,0.0,0.0,3.7731857639256104e-05,6.811783181841454e-07,6.72931155666415e-05,0.0023105214213575724,1.1697247384133298e-07,1.4349824195765793e-11,2.9798987988440036e-08,1.4154761452654912e-05,3.02251054033862e-05,2.8171450369853307e-05,1.1213870646098018e-10,1.4945946571990554e-13,8.516586061125166e-09,9.62644643414257e-10,1.600027878117878e-05,6.739707755581412e-09,1.1317600013147455e-09,9.614411865124906e-11,7.968352805881303e-12,5.2176544966415456e-08,6.830881559001278e-10,1.7365472688136548e-11,7.300515053959367e-10,9.554358691477213e-15,1.9390876365562792e-12,2.9252848459664765e-12,3.76,0.0,0.551681141029835,0.9968302199357305,0.0012791387691479673,4.457490098141702e-05,0.00562370428247357,0.0025017135269795347,8.998030381976314e-12,6.742837896617746e-12,5.946737308428917e-07,0.00023633902784226673,8.795796499090114e-05,3.8460138054006044e-07,8.894958706665126e-11,1.0340117823887588e-11,2.8193572008216857e-05,1.0102738743524796e-05
