Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50)
1.6835817679327481e-06,0.8773030400236402,0.0001980038807476948,4.172239212766026e-05,4.626142223304534e-05,0.005172497220818791,0.0,0.0,4.080396433136489e-05,1.1610141572618738e-06,0.0001109888739643451,0.0026917990237802676,1.3831734112268327e-07,1.0649730674172187e-11,2.738620327035833e-08,1.5196853855394765e-05,6.121384778499967e-05,4.3614386606159595e-05,1.573777702650498e-10,9.293421661611938e-12,4.746801226452917e-08,9.995567241378406e-10,1.7907803240704104e-05,1.241499716808618e-08,1.9546148693483737e-09,1.994431929366521e-10,2.0760765364055623e-11,1.557214807532107e-07,4.976098066117916e-09,7.662328436553574e-11,1.4706401463683459e-09,1.5220492653571995e-14,1.8466922030240234e-12,6.5180983774873124e-12,3.76,0.0,0.9402129515016375,0.9941133627064189,0.001406753281751907,0.0001608858751092608,0.006980662418564408,0.0031309646407133625,1.2570360339099612e-11,7.953179539112257e-12,6.004562957741385e-07,0.0002012872827497546,0.00034984244266747516,6.124118359267525e-07,9.501202815003795e-11,8.192855710992495e-12,2.247729922328621e-05,4.668501198642949e-06,1.8536397659378954e-07,3.282475393996665e-05,0.0021292539616913565,4.183127766225713e-10,3.353909561593855e-07
1.722874905836134e-06,0.8773272468532136,0.00019851203387061885,4.2261297565280034e-05,4.685338590287384e-05,0.005305519458667823,0.0,0.0,4.1659018314567665e-05,1.1985193780114132e-06,0.00011571531353202863,0.0027592977854399713,1.4321359458501676e-07,1.0699060469761944e-11,2.7439482389355e-08,1.5190584517312738e-05,6.144810815515714e-05,4.492003626765619e-05,1.6528044650471282e-10,9.905522580155543e-12,4.998050294998671e-08,9.995066246802876e-10,1.789869646564204e-05,1.302195985581994e-08,1.9665327125659987e-09,2.1114064198283978e-10,2.1487433413384913e-11,1.6073648713784605e-07,5.162345544239409e-09,7.727179667531563e-11,1.5160220137009417e-09,1.5857814838817283e-14,1.9185717536608903e-12,6.963973929382305e-12,3.76,0.0,0.9399214002743401,0.9940087194407691,0.0014549006976588663,0.00016603980131619465,0.007172985250164109,0.0032111384320266064,1.256350636348535e-11,7.948835976163478e-12,6.001288895601351e-07,0.0002014893815115644,0.00036737182662788324,6.292922760147793e-07,9.511554220125174e-11,8.200037006319592e-12,2.2499903841320248e-05,4.671398746938973e-06,1.9044839637468017e-07,3.407700238136048e-05,0.002129029844574961,4.3935269927195494e-10,3.587760002000849e-07
1.7621680437395197e-06,0.8773515133589475,0.00019901836448702904,4.2801184591943726e-05,4.744612729853622e-05,0.00543874518507381,0.0,0.0,4.250859741089094e-05,1.2360103852969236e-06,0.00012059251007359926,0.0028267888649648955,1.482298138532583e-07,1.0748237455864509e-11,2.7492357876070547e-08,1.518430253981399e-05,6.167237845558369e-05,4.62422797436512e-05,1.734608666708773e-10,1.0546254997325743e-11,5.257778639278471e-08,9.9945887220366e-10,1.7889567224525895e-05,1.3643997456202726e-08,1.9781300899657306e-09,2.2328067906133613e-10,2.2223791874670602e-11,1.6576779688091343e-07,5.3493938661475154e-09,7.789736353386161e-11,1.5619956929237563e-09,1.6512766231418302e-14,1.9916233708580016e-12,7.429136770939964e-12,3.76,0.0,0.9396287388337223,0.9939035066755285,0.0015036439265014006,0.00017120971393836778,0.007365815478734181,0.0032915043797420865,1.2556635281216828e-11,7.944481619471304e-12,5.998006644289495e-07,0.00020167175073689707,0.0003853079439012569,6.462127249820307e-07,9.52074712944126e-11,8.20640321020111e-12,2.251995750695707e-05,4.67378011846355e-06,1.9554483706830385e-07,3.5354921167009615e-05,0.002128804507670892,4.609798679370536e-10,3.8316139575599615e-07
1.8014611816429056e-06,0.8773758398218733,0.0001995232593970803,4.3342088716670863e-05,4.803968242711581e-05,0.005572172862746018,0.0,0.0,4.335276435658213e-05,1.2734734068522418e-06,0.00012562399006233778,0.0028942700766418066,1.5336819650588603e-07,1.0797305687788762e-11,2.754488841072698e-08,1.5178008075271296e-05,6.188753234144797e-05,4.758141085581057e-05,1.8192720393914616e-10,1.1216552785654051e-11,5.52615778010784e-08,9.994133784656905e-10,1.7880415698533604e-05,1.4281204434004968e-08,1.9894332957726046e-09,2.358738444592196e-10,2.2969938700057957e-11,1.7081457379664875e-07,5.53718024676387e-09,7.850195282026245e-11,1.6085685591449318e-09,1.7185800023478794e-14,2.0658534907083756e-12,7.913978909138786e-12,3.76,0.0,0.9393349714029934,0.9937977251824303,0.0015529834081234736,0.0001763947492812918,0.007559145649878372,0.003372064742606568,1.2549747246976599e-11,7.940116563132672e-12,5.994716280010713e-07,0.00020183651275183643,0.00040364862742045033,6.631724631008382e-07,9.528904541472476e-11,8.212041485067885e-12,2.2537731682244728e-05,4.6757044844261335e-06,2.0065308551533543e-07,3.66591792639945e-05,0.002128577952630838,4.832006550637521e-10,4.085656490045851e-07
1.8407543195462914e-06,0.8774002265537143,0.00020002706655179825,4.38840414699004e-05,4.863408305318937e-05,0.0057058011568261085,0.0,0.0,4.4191582924502767e-05,1.3108956166186383e-06,0.00013081326633954284,0.002961739461546236,1.5863096589305068e-07,1.0846304992140798e-11,2.7597126679118065e-08,1.5171701261634862e-05,6.209437137511192e-05,4.893772471141863e-05,1.906877349578867e-10,1.1917375696232541e-11,5.8033636519029806e-08,9.99370064827509e-10,1.7871242049993054e-05,1.4933677692737283e-08,2.000466552395219e-09,2.4893092980780773e-10,2.37259768131466e-11,1.75876053242997e-07,5.725647120269921e-09,7.908738936308976e-11,1.655747707508419e-09,1.7877374313106998e-14,2.141269015295458e-12,8.418893752879457e-12,3.76,0.0,0.9390401016316088,0.9936913755303483,0.0016029196145594777,0.00018159411507814578,0.00775296889679591,0.0034528220116597243,1.254284239973005e-11,7.935740891670444e-12,5.991417870816355e-07,0.0002019855723484013,0.0004223917031178399,6.801708238007249e-07,9.536136822096368e-11,8.21703004727742e-12,2.2553469951876573e-05,4.677224970975117e-06,2.0577294420437188e-07,3.799045788181743e-05,0.0021283501806821214,5.060215151385839e-10,4.350072774429595e-07
1.8800474574496772e-06,0.8774246738934863,0.000200530099013107,4.4427070806595464e-05,4.9229357133425805e-05,0.0058396289139186755,0.0,0.0,4.502511780112083e-05,1.3482650832979853e-06,0.00013616383807749788,0.003029195264254674,1.6402037151289558e-07,1.0895271386249636e-11,2.7649119986244986e-08,1.5165382223897962e-05,6.229363100226833e-05,5.031151763017709e-05,1.9975083433185748e-10,1.2649710018052593e-11,6.089576678425395e-08,9.993288615271638e-10,1.786204642428037e-05,1.560151640551437e-08,2.011252176671999e-09,2.6246298018867093e-10,2.4492013758428355e-11,1.8095153621765253e-07,5.9147417544255874e-09,7.96553640462049e-11,1.7035399686051857e-09,1.858795221784181e-14,2.217877278703126e-12,8.944276203218964e-12,3.76,0.0,0.9387441326544536,0.9935844581067654,0.0016534530458377978,0.0001868070845545854,0.007947278879222084,0.003533778885410863,1.2535920864247267e-11,7.931354681021362e-12,5.988111477893679e-07,0.00020212063917192534,0.0004415349915842069,6.972071881220428e-07,9.542543006072154e-11,8.221439087834308e-12,2.256739089545589e-05,4.678389284625473e-06,2.1090422964241798e-07,3.934944963821553e-05,0.002128121192661144,5.294489816843806e-10,4.6250480622286425e-07
1.9193405953530628e-06,0.8774491822043852,0.00020103263850759345,4.497120146793698e-05,4.98255292063626e-05,0.005973655143290718,0.0,0.0,4.585343447692056e-05,1.3855707215464357e-06,0.00014167919075560358,0.003096635911968798,1.6953868933540192e-07,1.0944237456971208e-11,2.770091080675432e-08,1.5159051075283234e-05,6.248598603048051e-05,5.170308707365474e-05,2.091249696119652e-10,1.341456923859258e-11,6.38498184304659e-08,9.992897070168764e-10,1.7852828951532133e-05,1.6284821855932364e-08,2.0218107323502445e-09,2.7648129613456583e-10,2.526816138874557e-11,1.8604038394223813e-07,6.1044158903945205e-09,8.020744263097581e-11,1.751951923390957e-09,1.931800186463381e-14,2.295686016300657e-12,9.49052273800205e-12,3.76,0.0,0.9384470671450262,0.9934769731370239,0.0017045842262166523,0.000192032990988907,0.008142069728567786,0.0036149382475930115,1.2528982752597729e-11,7.926957999360283e-12,5.984797156559407e-07,0.00020224324778959178,0.00046107630954618154,7.142809797335522e-07,9.548211963615018e-11,8.225331598664583e-12,2.2579690661954618e-05,4.6792402725897115e-06,2.160467708871123e-07,4.073685781131605e-05,0.0021278909890458035,5.534896646784502e-10,4.910767644215576e-07
1.9586337332564486e-06,0.8774737518710377,0.0002015349386179502,4.551645530613336e-05,5.042262074228027e-05,0.006107879000002612,0.0,0.0,4.667659914873694e-05,1.4228022456856678e-06,0.00014736279614809052,0.0031640599957875916,1.7518822208203798e-07,1.0993232701973332e-11,2.7752537278847728e-08,1.5152707918293352e-05,6.267205565355452e-05,5.311273157723172e-05,2.1881869675768568e-10,1.4212994706138164e-11,6.689768754123955e-08,9.992525473539508e-10,1.7843589748210504e-05,1.6983697288444124e-08,2.0321611703130703e-09,2.909974355382358e-10,2.6054535586869976e-11,1.91142012892683e-07,6.294625406934827e-09,8.074507422342693e-11,1.8009899175682551e-09,2.0067996059933702e-14,2.374703336936567e-12,1.005803149137288e-11,3.76,0.0,0.9381489073632688,0.9933689207015679,0.001756313700804758,0.00019727122272417567,0.008337335998590432,0.0036963031472116055,1.2522028165399124e-11,7.922550907830787e-12,5.981474955968664e-07,0.0002023547756940626,0.0004810134711818622,7.313916604527043e-07,9.553223446815189e-11,8.228764114370351e-12,2.2590545278990308e-05,4.679816425255704e-06,2.2120040822107853e-07,4.215339566846209e-05,0.002127659570015851,5.781502484590839e-10,5.20741681322608e-07
1.9979268711598344e-06,0.8774983832970263,0.00020203722764968718,4.606285157605321e-05,5.1020650457173125e-05,0.006242299769766292,0.0,0.0,4.749467863273333e-05,1.4599501258148809e-06,0.0001532181123219665,0.003231466253899947,1.8097129946429125e-07,1.1042283837066669e-11,2.7804033647703026e-08,1.5146352845789496e-05,6.285240806023992e-05,5.454075068439462e-05,2.288406560416236e-10,1.5046056294104804e-11,7.004131705993967e-08,9.992173356369487e-10,1.7834328918503534e-05,1.769824776775192e-08,2.0423209580786685e-09,3.060232154806284e-10,2.6851256017698613e-11,1.9625589023856178e-07,6.485330007772282e-09,8.12695992996076e-11,1.8506600752935955e-09,2.0838412419050333e-14,2.454937697829193e-12,1.064720232860003e-11,3.76,0.0,0.9378496551985999,0.9932603007514598,0.0018086420325264597,0.00020252121859387192,0.008533072621021993,0.003777876780645091,1.2515057192850766e-11,7.91813346125962e-12,5.978144920138784e-07,0.00020245645946054196,0.0005013442892914925,7.485387262175196e-07,9.557649028633105e-11,8.231787376172687e-12,2.2600112724969184e-05,4.680152326718138e-06,2.2636499197008388e-07,4.359978586339669e-05,0.0021274269354745997,6.034374894620818e-10,5.515180827559806e-07
2.0372200090632202e-06,0.8775230769026707,0.00020253971120607153,4.661040719692244e-05,5.161963459431731e-05,0.0063769168553561685,0.0,0.0,4.8307740286929166e-05,1.4970055462129248e-06,0.00015924858364406165,0.0032988535565039554,1.868902783818951e-07,1.1091415073495241e-11,2.7855430663662118e-08,1.5139985941956997e-05,6.302756466124698e-05,5.598744488325214e-05,2.3919956836852227e-10,1.5914853067549915e-11,7.328269736013504e-08,9.99184031487709e-10,1.7825046555573378e-05,1.8428580046758433e-08,2.0523061988722207e-09,3.215707139886213e-10,2.765844590775941e-11,2.013815296583627e-07,6.676492930943668e-09,8.178225729477684e-11,1.9009683121988835e-09,2.162973350285551e-14,2.5363978819379547e-12,1.1258436916600811e-11,3.76,0.0,0.9375493122086256,0.9931511131223092,0.0018615697993966589,0.00020778246372715994,0.008729274865661935,0.0038596624755897514,1.2508069915781903e-11,7.913705708805785e-12,5.974807089108918e-07,0.00020254940924380378,0.0005220665763376914,7.657217034651453e-07,9.56155294530737e-11,8.234446928405549e-12,2.260853478808085e-05,4.680279058659634e-06,2.3154038143815646e-07,4.507675989471645e-05,0.0021271930850618632,6.2935821419082e-10,5.834244875286963e-07
2.076513146966606e-06,0.877547833123036,0.00020304257450048073,4.7159136987113554e-05,5.221958717672768e-05,0.006511729764417797,0.0,0.0,4.911585194230734e-05,1.5339603659245974e-06,0.00016545764079616316,0.0033662208922808265,1.929475430827659e-07,1.1140648368121874e-11,2.7906755939615856e-08,1.5133607283084578e-05,6.319800396545805e-05,5.745311554514312e-05,2.499042319831464e-10,1.6820513952277956e-11,7.662386678030285e-08,9.991526005777904e-10,1.781574274268852e-05,1.9174802442628145e-08,2.0621317408955108e-09,3.3765227173130815e-10,2.8476231849135796e-11,2.06518487500546e-07,6.8680806788770885e-09,8.228419379297661e-11,1.95192034780469e-09,2.2442446475263567e-14,2.619092977544589e-12,1.1892138790520492e-11,3.76,0.0,0.937247879653956,0.9930413575467337,0.00191509759207447,0.00021305448570298807,0.008925938304496643,0.003941663676664277,1.250106640666851e-11,7.909267694509568e-12,5.971461498264656e-07,0.00020263462178083582,0.000543178145368115,7.829401458760992e-07,9.564992851820534e-11,8.236783654632274e-12,2.26159387334494e-05,4.6802245624215705e-06,2.3672644394037756e-07,4.658505761930942e-05,0.0021269580182104665,6.559193177488554e-10,6.164794039774389e-07
2.115806284869992e-06,0.8775726524061458,0.00020354598443214392,4.7709053874848884e-05,5.2820520233574365e-05,0.006646738098531485,0.0,0.0,4.9919081841606484e-05,1.570807081427743e-06,0.00017184870079730338,0.0034335673562640194,1.9914550528778218e-07,1.1190003648662222e-11,2.795803427161974e-08,1.512721693830643e-05,6.336416513423497e-05,5.893806486520549e-05,2.6096351954265976e-10,1.7764198406796018e-11,8.006691212633181e-08,9.991230141921682e-10,1.7806417554248253e-05,1.9937024720512148e-08,2.0718112780917005e-09,3.542804936631744e-10,2.930474362519736e-11,2.1166635926216275e-07,7.060062767980568e-09,8.27764673116127e-11,2.003521717340502e-09,2.3277043195247276e-14,2.7030323597891698e-12,1.2548713416693954e-11,3.76,0.0,0.9369453585295162,0.9929310336655702,0.00196922601166687,0.00021833685102419447,0.009123058779440625,0.004023883932504037,1.2494046730441101e-11,7.90481945778876e-12,5.968108179034427e-07,0.0002027129920519507,0.0005646768108324205,8.00193631447797e-07,9.56802049935458e-11,8.238834256400427e-12,2.2622438798087707e-05,4.680013963511503e-06,2.4192305394526955e-07,4.812542681499313e-05,0.0021267217341622816,6.831277621916168e-10,6.50701326666867e-07
2.1550994227733777e-06,0.8775975352113817,0.00020405009144977231,4.8260169087331175e-05,5.342244400328623e-05,0.0067819415433996244,0.0,0.0,5.071749858497712e-05,1.6075387912805456e-06,0.00017842516703234733,0.0035008921389576885,2.0548660428323343e-07,1.1239499016351632e-11,2.8009287926615658e-08,1.5120814970340264e-05,6.352645124080998e-05,6.044259580477899e-05,2.723863755302536e-10,1.8747097097143045e-11,8.361396914503551e-08,9.99095248826473e-10,1.7797071056698417e-05,2.0715357984498095e-08,2.0813574429935105e-09,3.71468250621866e-10,3.01441140557495e-11,2.1682477635867713e-07,7.2524114965374325e-09,8.326005566274611e-11,2.055777782935542e-09,2.413402050089703e-14,2.788225673973094e-12,1.3228568252290066e-11,3.76,0.0,0.9366417495927141,0.9928201410379596,0.0020239556677561065,0.00022362916188471636,0.009320632373327788,0.00410632688418906,1.2487010945175633e-11,7.900361033918618e-12,5.964747160328173e-07,0.00020278532374067154,0.000586560389304486,8.174817598642735e-07,9.570682342881412e-11,8.240631683076734e-12,2.2628137531678633e-05,4.67966986241528e-06,2.47130092304785e-07,4.969862278705398e-05,0.002126484231961921,7.109905749032705e-10,6.861087332464157e-07
2.1943925606767635e-06,0.8776224820080496,0.00020455503122561908,4.881249232049861e-05,5.402536711571949e-05,0.0069173398600402385,0.0,0.0,5.1511171081766486e-05,1.644149162652032e-06,0.00018519042928612063,0.0035681945165742085,2.1197330698292786e-07,1.1289150928597185e-11,2.806053690074527e-08,1.5114401436110297e-05,6.368523225951442e-05,6.196701203552119e-05,2.841818139882814e-10,1.9770432574606845e-11,8.726722297154187e-08,9.990692858180355e-10,1.778770330935498e-05,2.150991457536594e-08,2.0907818919056108e-09,3.892286808874643e-10,3.099447885954834e-11,2.2199340316076034e-07,7.445101729747925e-09,8.373586190470894e-11,2.1086937441828627e-09,2.5013879871174597e-14,2.8746828204772236e-12,1.3932112801913395e-11,3.76,0.0,0.9363370533887847,0.9927086791503402,0.0020792871766274813,0.00022893105320524515,0.009518655383819172,0.004188996254865861,1.2479959102819637e-11,7.895892454464758e-12,5.961378467558284e-07,0.00020285233861801734,0.0006088267001197076,8.34804150130845e-07,9.573020086188534e-11,8.242205519337457e-12,2.263312699932179e-05,4.679212595322394e-06,2.5234744554728964e-07,5.1305408013952585e-05,0.0021262455105119735,7.395148475888425e-10,7.227200814723403e-07
2.2336856985801493e-06,0.8776474932740956,0.00020506092615896117,4.9366031891364815e-05,5.462929675551297e-05,0.007052932876883009,0.0,0.0,5.230016850778471e-05,1.6806323996430244e-06,0.00019214786378240944,0.003635473842275097,2.186081079612743e-07,1.1338974363640178e-11,2.81117991512318e-08,1.5107976387273383e-05,6.384084780727746e-05,6.351161788512113e-05,2.9635891655076474e-10,2.0835459956418993e-11,9.102890855307585e-08,9.990451110077023e-10,1.777831436514996e-05,2.232080797475243e-08,2.1000953832893978e-09,4.075751917094593e-10,3.185597653232313e-11,2.2717193427602524e-07,7.638110700801562e-09,8.420471991391532e-11,2.1622746481203653e-09,2.5917127426862182e-14,2.962413941139178e-12,1.465975867141493e-11,3.76,0.0,0.936031270273602,0.9925966474245557,0.0021352211596768395,0.00023424218991498246,0.00971712429993235,0.004271895840439837,1.2472891249863173e-11,7.89141374764254e-12,5.958002122928899e-07,0.00020291468496201628,0.0006314735659360222,8.521604384466203e-07,9.575071170829608e-11,8.243582330579414e-12,2.2637489860486224e-05,4.678660467919167e-06,2.5757500525396466e-07,5.294655182802678e-05,0.002126005568589681,7.687077351465412e-10,7.605538063980814e-07
2.272978836483535e-06,0.8776725694949524,0.00020556788672603776,4.992079487472827e-05,5.523423880856306e-05,0.007188720482675812,0.0,0.0,5.308456026747715e-05,1.716983213308851e-06,0.000199300833227235,0.003702729538312859,2.2539352945850158e-07,1.138898296877761e-11,2.8163090804493713e-08,1.5101539870741058e-05,6.399360965781319e-05,6.507671828450051e-05,3.0892683075650907e-10,2.194346760948028e-11,9.490131105136052e-08,9.990227144277094e-10,1.7768904271302203e-05,2.3148152715346643e-08,2.1093078500865133e-09,4.265214608070951e-10,3.2728748238560137e-11,2.323600920556318e-07,7.831417826910271e-09,8.46673995925979e-11,2.216525398659385e-09,2.684427435382167e-14,3.0514294069335532e-12,1.5411919619141355e-11,3.76,0.0,0.9357244004342039,0.992484045225173,0.0021917582419793366,0.00023956226445915875,0.00991603578093001,0.004355029501228769,1.2465807427858915e-11,7.886924938650383e-12,5.954618147276517e-07,0.00020297294511087546,0.000654498813226391,8.695502762920071e-07,9.576869214708489e-11,8.244785972546017e-12,2.264130033681484e-05,4.678029964960858e-06,2.6281266750404156e-07,5.4622830127496196e-05,0.002125764404820448,7.985764543475129e-10,7.996283177310153e-07
2.312271974386921e-06,0.8776977111625054,0.00020607601269252902,5.04767872258591e-05,5.584019799336513e-05,0.007324702620118782,0.0,0.0,5.386441596048606e-05,1.7531967932987865e-06,0.00020665268685587145,0.00376996108898204,2.3233212135965655e-07,1.1439189193730784e-11,2.8214426342938753e-08,1.5095091929168823e-05,6.414380404727169e-05,6.666261871639877e-05,3.2189476862523793e-10,2.3095777837136692e-11,9.888676622563184e-08,9.990020900144088e-10,1.775947306991939e-05,2.399206429675496e-08,2.1184284661591346e-09,4.4608143784825934e-10,3.361293771562031e-11,2.37557624307305e-07,8.0250045392799e-09,8.512461171952863e-11,2.2714507654693436e-09,2.7795836605188844e-14,3.1417398068202716e-12,1.6189011604832004e-11,3.76,0.0,0.935416443907271,0.9923708718659799,0.002248899051002861,0.0002448909945136273,0.010115386637331067,0.004438401154478849,1.245870767389646e-11,7.882426050002696e-12,5.951226558871395e-07,0.000203027642238451,0.0006779002727097304,8.8697332870917e-07,9.578444405429405e-11,8.245837871759524e-12,2.26446250801656e-05,4.677335938107873e-06,2.6806033235627754e-07,5.633502511644568e-05,0.002125522017732515,8.291282831374177e-10,8.399619973519141e-07
2.3515651122903067e-06,0.8777229187741676,0.0002065853942023391,5.103401389060313e-05,5.644717797878461e-05,0.007460879280150886,0.0,0.0,5.463980535213284e-05,1.7892687810305943e-06,0.00021420676048312384,0.0038371680342956715,2.3942646114908266e-07,1.1489604410769097e-11,2.826581877262326e-08,1.5088632601359995e-05,6.429169378867817e-05,6.82696251652423e-05,3.3527200548023977e-10,2.4293747569010182e-11,1.0298766079806774e-07,9.989832353454433e-10,1.775002079854221e-05,2.4852659106689787e-08,2.127465707292838e-09,4.662693459115995e-10,3.450869118893544e-11,2.427643021977072e-07,8.218854126048614e-09,8.557701246023166e-11,2.32705539233067e-09,2.8772334763521036e-14,3.2333559376518833e-12,1.699145283635511e-11,3.76,0.0,0.9351074005957544,0.9922571266158391,0.002306644215451122,0.0002502281208892968,0.010315173813829475,0.004522014767653986,1.2451592021100149e-11,7.877917101808355e-12,5.947827373156457e-07,0.0002030792464322595,0.0007016757797265815,9.044292727552208e-07,9.579823853129737e-11,8.246757274868931e-12,2.2647523951192673e-05,4.676591774319654e-06,2.7331790339368485e-07,5.808392506978766e-05,0.002125278405781252,8.603705599516294e-10,8.815731969930145e-07
2.3908582501936925e-06,0.8777481928320486,0.00020709611275511423,5.1592478904194835e-05,5.7055181489654395e-05,0.007597250496821439,0.0,0.0,5.5410798347399636e-05,1.8251952443219886e-06,0.00022196637655643234,0.003904349964311786,2.466791538415669e-07,1.1540239022905147e-11,2.831727977373142e-08,1.5082161922630134e-05,6.443752021107774e-05,6.98980440682023e-05,3.4906787900204467e-10,2.5538769053833286e-11,1.072064328032433e-07,9.989661513983225e-10,1.7740547490635008e-05,2.573005434715346e-08,2.136427407454786e-09,4.870996829361647e-10,3.541615729698684e-11,2.479799183284612e-07,8.412951587274283e-09,8.602520756045168e-11,2.383343804982621e-09,2.9774294581198686e-14,3.3262887950428614e-12,1.781966381445983e-11,3.76,0.0,0.9347972702838506,0.9921428087040203,0.0023649943642229036,0.00025557340561056265,0.010515394373927447,0.004605874352418065,1.2444460499061784e-11,7.873398111999733e-12,5.944420605120917e-07,0.00020312818014624502,0.0007258231745652091,9.21917796111635e-07,9.581031906985865e-11,8.247561471158245e-12,2.2650050717740732e-05,4.675809546826891e-06,2.785852873271312e-07,5.9870324120509153e-05,0.002125033567300933,8.92310682637857e-10,9.244802360673926e-07
2.4301513880970783e-06,0.8777735338422122,0.00020760824208445128,5.215218547993093e-05,5.766421040144399e-05,0.007733816342686189,0.0,0.0,5.617746496803485e-05,1.8609726534042914e-06,0.00022993484421141358,0.003971506514043467,2.5409283189131606e-07,1.1591102561263892e-11,2.8368819835653876e-08,1.5075679925166857e-05,6.45815049379525e-05,7.154818226735117e-05,3.6329178849865473e-10,2.6832270555218188e-11,1.1154557192304544e-07,9.989508423277394e-10,1.773105317602634e-05,2.6624367965306228e-08,2.145320810586203e-09,5.085872231625041e-10,3.6335487025014995e-11,2.532042849714473e-07,8.607283501106592e-09,8.646975624220422e-11,2.440320418496609e-09,3.080224677472684e-14,3.4205495651048194e-12,1.8674067375705396e-11,3.76,0.0,0.9344860526504833,0.9920279173248908,0.0024239501254754584,0.00026092663015324244,0.010716045486109745,0.004689983959238436,1.2437313134179794e-11,7.868869096575383e-12,5.941006268022391e-07,0.00020317482309283735,0.0007503403027432841,9.39438595833849e-07,9.582090439103108e-11,8.248265995705244e-12,2.2652253681339355e-05,4.675000150469285e-06,2.838623936140889e-07,6.169502206680026e-05,0.0021247875005572276,9.249561079404395e-10,9.687013996397964e-07
2.469444526000464e-06,0.8777989423140083,0.00020812184894659878,5.271313608873978e-05,5.827426582512209e-05,0.007870576924674086,0.0,0.0,5.693987533244641e-05,1.8965978582470046e-06,0.00023811545932949418,0.0040386373588921715,2.6167015507996554e-07,1.164220377271159e-11,2.8420448378249113e-08,1.5069186638348008e-05,6.472385151823591e-05,7.32203469628333e-05,3.779531943788256e-10,2.8175717050323668e-11,1.1600761980832007e-07,9.9893731526119e-10,1.772153788130653e-05,2.753571858872462e-08,2.1541526181207116e-09,5.307470185687624e-10,3.726683364661226e-11,2.584372324502227e-07,8.801837900331977e-09,8.691117481692967e-11,2.4979895441969494e-09,3.1856726710364877e-14,3.5161496169576415e-12,1.9555088733714554e-11,3.76,0.0,0.934173747281448,0.9919124516421404,0.0024835121257812502,0.0002662875938287715,0.010917124411404062,0.0047743476725465575,1.2430149949990914e-11,7.864330069821326e-12,5.93758437235464e-07,0.000203219516631923,0.0007752250152496676,9.56991377226002e-07,9.583019099193683e-11,8.248884809787996e-12,2.2654176239194656e-05,4.674173423024249e-06,2.8914913412308617e-07,6.355882419692314e-05,0.0021245402037872213,9.583143511868639e-10,1.014254936529409e-06
2.50873766390385e-06,0.8778244187594766,0.00020863699382837634,5.327533253058748e-05,5.888534818323308e-05,0.008007532380376417,0.0,0.0,5.769809963808207e-05,1.9320680671253e-06,0.00024651150459732577,0.004105742210550196,2.694138103844829e-07,1.1693550698750327e-11,2.84721738606832e-08,1.506268208900972e-05,6.486474692213548e-05,7.491484566697199e-05,3.9306161781578385e-10,2.957061093138307e-11,1.2059517038838526e-07,9.98925580111879e-10,1.7712001630186995e-05,2.8464225464772985e-08,2.1629290327271397e-09,5.535944003050492e-10,3.821035267225658e-11,2.6367860765549145e-07,8.996604158529507e-09,8.734994003206406e-11,2.556355396144955e-09,3.2938275020207004e-14,3.613100495941989e-12,2.0463155518886277e-11,3.76,0.0,0.933860353680349,0.9917964107926818,0.0025436809893683997,0.00027165611230251614,0.011118628492188164,0.004858969606398377,1.2422970967505266e-11,7.859781044473873e-12,5.934154928854016e-07,0.00020326256770836893,0.0008004751687504005,9.745758528294263e-07,9.583835543050159e-11,8.249430460279338e-12,2.2655857388306625e-05,4.673338253984617e-06,2.9444542285422305e-07,6.546254112990794e-05,0.0021242916751279322,9.92392985426183e-10,1.0611590575352347e-06
