Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309)
1.7881386309615146e-09,0.8156079237656458,4.580510957966377e-09,5.042654788329892e-11,8.062501996129386e-11,2.379416561229061e-07,0.0,0.0,8.804702091978042e-09,3.013601289850004e-13,9.30561078591583e-11,1.430685485707711e-09,1.2349812180798903e-16,9.704568162408307e-24,2.2123665048782964e-14,5.236735244904012e-08,4.567661554120283e-10,4.707658505551017e-11,3.8911247963918134e-21,1.3143056454693965e-28,1.5763579826766446e-17,6.295199146177546e-17,6.986288670324564e-07,1.3533476638503697e-19,8.746204612667089e-16,5.690410076655709e-23,1.327706431756791e-21,4.4273843365746405e-18,1.8734624854197595e-22,1.1117418928278127e-22,3.3981578908804045e-19,6.366358987455272e-27,1.226521364781293e-24,4.611259815641735e-30,3.76,0.0,0.8722893008329239,0.9985341748825571,1.6078542643703784e-11,4.636075171582034e-13,9.081392712957528e-09,7.540661506834486e-07,9.413051888146761e-16,9.15300910592084e-15,1.29299028251786e-09,2.3734170922020783e-07,7.66441906669843e-13,1.0840951218528375e-13,1.1785099782221835e-15,5.188027677856983e-15,4.779537071334499e-10,2.66980975753099e-10,1.2007389444518213e-13,1.5840570162357792e-11,0.0014658129666099988,2.536327615345621e-19,3.1052205378194504e-19,3.495992283759909e-19,2.8129456451724234e-22,1.926784986037295e-26
1.821253876735755e-09,0.8156079264400722,4.837024208195138e-09,5.324301156325362e-11,8.51027254558928e-11,2.4235140244170333e-07,0.0,0.0,8.967727577754364e-09,3.126205604100923e-13,9.817493489717643e-11,1.5233393378710505e-09,1.3099602658529705e-16,1.0476413479683023e-23,2.2924611230240833e-14,5.4216358377745284e-08,4.714588356498887e-10,4.9666129340219214e-11,4.254703559503437e-21,1.4656021988147563e-28,1.7033473043833232e-17,6.876500638592571e-17,7.105773146562741e-07,1.4374844091377099e-19,9.140751417614885e-16,6.334107430739816e-23,1.402635543361587e-21,4.7406304513018535e-18,2.0190894693320619e-22,1.2000918635182309e-22,3.6177775387060863e-19,7.027447093522108e-27,1.319580887615817e-24,5.130570313279517e-30,3.76,0.0,0.8722892822816555,0.9985328698692808,1.6978761145286017e-11,4.849847847479157e-13,9.258433224585935e-09,7.680317399936795e-07,9.995136706867049e-16,9.615607640338006e-15,1.3501655627603013e-09,2.417272653398315e-07,7.96426283798458e-13,1.1241235120075687e-13,1.227840344697892e-15,5.337845216278086e-15,4.95698101237131e-10,2.7168986359227905e-10,1.2353136673261214e-13,1.6432270908398084e-11,0.0014671176413029161,2.713041704139626e-19,3.28247532451325e-19,3.6968712817424423e-19,2.9797408202491847e-22,2.0519244033795467e-26
1.8543691225099955e-09,0.8156079291150837,5.102917132213353e-09,5.616181083349474e-11,8.974056952205229e-11,2.4676134405836467e-07,0.0,0.0,9.130754535287275e-09,3.2408741420697353e-13,1.0347272189559447e-10,1.6199910488673232e-09,1.388094834983435e-16,1.1301907761263792e-23,2.3739053981332927e-14,5.609357792163441e-08,4.86480105053101e-10,5.2346206203845905e-11,4.644575345299767e-21,1.6319063329636287e-28,1.838370524675617e-17,7.499080369124442e-17,7.224917226957706e-07,1.5254433455817102e-19,9.54748775481516e-16,7.036658027515055e-23,1.4803245384294603e-21,5.071213677363336e-18,2.1741891760912243e-22,1.294243307142131e-22,3.847789179469641e-19,7.744922171812687e-27,1.4178250841960645e-24,5.699260100364796e-30,3.76,0.0,0.8722892637299183,0.9985316694254707,1.7911628749523506e-11,5.070463929874868e-13,9.435947704467233e-09,7.81997355837762e-07,1.06017406504923e-15,1.0091676592047325e-14,1.408581664425317e-09,2.4611246310921697e-07,8.27022051456222e-13,1.1648696971340478e-13,1.2782882879865377e-15,5.488606608872341e-15,5.137614992583335e-10,2.763945595056087e-10,1.2701313455426542e-13,1.7034804439473992e-11,0.00146831774068809,2.8986116218554664e-19,3.466414303132895e-19,3.9054083386999427e-19,3.1528831174654184e-22,2.182537692184191e-26
1.887484368284236e-09,0.8156079317906927,5.3783479689976085e-09,5.918472772080166e-11,9.4541185708977e-11,2.5117148585538255e-07,0.0,0.0,9.293783043027297e-09,3.357606864887388e-13,1.08952170036356e-10,1.7207249098803183e-09,1.4694633651540293e-16,1.2184310101934623e-23,2.456697114554735e-14,5.799882305531388e-08,5.018349218110552e-10,5.5118182162907015e-11,5.062099663625868e-21,1.8144849060453306e-28,1.9817973330953943e-17,8.165004924034648e-17,7.343721912472182e-07,1.6173450766534132e-19,9.966672230175766e-16,7.80220062900006e-23,1.5608228274343736e-21,5.419865454983361e-18,2.339281198038282e-22,1.3945092491876392e-22,4.088524778615656e-19,8.52262090699756e-27,1.5214418817056499e-24,6.321233715653583e-30,3.76,0.0,0.8722892451777043,0.9985305651688846,1.8877703887324423e-11,5.298075920429826e-13,9.61394459969257e-09,7.959629982076554e-07,1.1233415473583791e-15,1.058129683645074e-14,1.4682333977695594e-09,2.5049730255658803e-07,8.582308858415525e-13,1.2063338253513728e-13,1.3298572372586648e-15,5.640280465132874e-15,5.321436682347901e-10,2.810952843037971e-10,1.305187036383392e-13,1.7648169869695193e-11,0.0014694216469234023,3.0933133955787786e-19,3.657166380114945e-19,4.1217546802073473e-19,3.332485057134805e-22,2.3187504675924095e-26
1.9205996140584764e-09,0.8156079344669115,5.66347400815251e-09,6.231354204920704e-11,9.950719885573799e-11,2.5558183276008183e-07,0.0,0.0,9.456813178517408e-09,3.476403734675e-13,1.1461596248309475e-10,1.8256248464108867e-09,1.5541451018139334e-16,1.312704018558449e-23,2.540834209286361e-14,5.993190664153847e-08,5.17528210860312e-10,5.7983414621395954e-11,5.508678557364999e-21,2.0146943533238277e-28,2.134007755045747e-17,8.876400855629352e-17,7.46218820105287e-07,1.713312848128822e-19,1.0398567014086173e-15,8.63507924180244e-23,1.6441797976414932e-21,5.787339781087957e-18,2.5149089290656683e-22,1.501216341012999e-22,4.340322659509586e-19,9.364579307325481e-27,1.6306224730248898e-24,7.000647801640367e-30,3.76,0.0,0.872289226625005,0.9985295493891475,1.987754388956334e-11,5.532838597029776e-13,9.792432381650541e-09,8.099286670961757e-07,1.1890713461345545e-15,1.1084545523253097e-14,1.5291154123050792e-09,2.5488178371021973e-07,8.900544584297206e-13,1.2485160840827894e-13,1.3825504921807697e-15,5.792836423740082e-15,5.50844375302987e-10,2.8579225790143047e-10,1.3404760552801862e-13,1.8272366313241638e-11,0.001470437070301264,3.2974265822124163e-19,3.854860807915463e-19,4.34606201913493e-19,3.518659197865517e-22,2.460688677425452e-26
1.9868301056069572e-09,0.8156079398212269,6.263436064883431e-09,6.889597129807867e-11,1.0994587201515007e-10,2.644031618242695e-07,0.0,0.0,9.782878638943091e-09,3.720189768534182e-13,1.2650722336413588e-10,2.048256762382647e-09,1.7337692345040986e-16,1.520799686945008e-23,2.7131370630023667e-14,6.388084504186318e-08,5.499497402571802e-10,6.3999033346233e-11,6.49482343138283e-21,2.4739115033205428e-28,2.466351647824713e-17,1.04444150005685e-16,7.698109564169587e-07,1.917952923080648e-19,1.1301553746818467e-15,1.0521282288317377e-22,1.8196672163795582e-21,6.5818873666470926e-18,2.900069237481718e-22,1.7353314018182686e-22,4.878490660101951e-19,1.1258459740463333e-26,1.8664561137854963e-24,8.549763898774024e-30,3.76,0.0,0.8722891895181155,0.9985277554699723,2.1980742357101043e-11,6.024446409600419e-13,1.0150914612263573e-08,8.378600844046155e-07,1.328439003070504e-15,1.2132218680457886e-14,1.6545481513037914e-09,2.636496712496119e-07,9.555524864279438e-13,1.3350359393192836e-13,1.4913224951460435e-15,6.100478150092067e-15,5.892004727656309e-10,2.9517582669126126e-10,1.4117365742836261e-13,1.955324869738231e-11,0.0014722302584036493,3.735022989231075e-19,4.2715954944403157e-19,4.819169020848028e-19,3.911174574958357e-22,2.7622468661733345e-26
2.0464375480005898e-09,0.8156079446423178,6.838117763244471e-09,7.520013688440038e-11,1.1993249057638387e-10,2.723431097890267e-07,0.0,0.0,1.007634388285927e-08,3.946656221557047e-13,1.3786636725198983e-10,2.263707582163678e-09,1.9075737807689772e-16,1.732495938761459e-23,2.8727933610933594e-14,6.752823780647182e-08,5.803354236349012e-10,6.974545983959596e-11,7.49667145529422e-21,2.963135530302033e-28,2.7995276589703356e-17,1.2033713600101173e-16,7.909291423406896e-07,2.1173266231251818e-19,1.2160412576037118e-15,1.2497144994871562e-22,1.9878775708401024e-21,7.36939407165585e-18,3.2887145943926295e-22,1.9716355239264971e-22,5.404200927221742e-19,1.3227549932980467e-26,2.09971933811298e-24,1.0187745136274991e-29,3.76,0.0,0.8722891561201694,0.9985263781278659,2.399466570850565e-11,6.492947584567408e-13,1.0475312931679022e-08,8.629984506212325e-07,1.4631877469564922e-15,1.312243434123704e-14,1.7715886343655685e-09,2.715395449551184e-07,1.016619822698679e-12,1.4153625004494543e-13,1.5930930211458558e-15,6.380087812534206e-15,6.248080267565387e-10,3.0361039744077486e-10,1.4766269870256806e-13,2.0743076023578343e-11,0.0014736069211747132,4.163923093542817e-19,4.671703524699517e-19,5.273724151642827e-19,4.288045711271667e-22,3.054500607802224e-26
2.1060449903942223e-09,0.8156079494655721,7.446614016514843e-09,8.187498906572207e-11,1.304954218431938e-10,2.802838009511582e-07,0.0,0.0,1.036981557471373e-08,4.1798099658944803e-13,1.498637006285394e-10,2.493944006234493e-09,2.0933828905899152e-16,1.969846653917283e-23,3.036783896685525e-14,7.126295701340908e-08,6.118928465865622e-10,7.581473575269083e-11,8.616448923562023e-21,3.5352489829964446e-28,3.16755254101174e-17,1.3806188799246515e-16,8.119392259680868e-07,2.331915570795992e-19,1.306468834516325e-15,1.4768742929307047e-22,2.1661170924745794e-21,8.230687298181024e-18,3.721125772902717e-22,2.2345596878528953e-22,5.971310618647794e-19,1.547750116729776e-26,2.3541315369683977e-24,1.2089424420124795e-29,3.76,0.0,0.8722891227205173,0.9985251929910244,2.6126605369320633e-11,6.987126516253328e-13,1.0801434571659118e-08,8.881369026851948e-07,1.6070985248959722e-15,1.4157844195875896e-14,1.892525907148025e-09,2.7942825823079344e-07,1.079704792582319e-12,1.4980205159521584e-13,1.6985521297441166e-15,6.662126895988746e-15,6.614440273812308e-10,3.1203619377992203e-10,1.5422113654769774e-13,2.1967982059901006e-11,0.0014747913579487373,4.6278237778241775e-19,5.096331406237306e-19,5.756455402662424e-19,4.687964184990583e-22,3.367278918300835e-26
2.165652432787855e-09,0.815607954291059,8.089807035786503e-09,8.893082776350066e-11,1.4164966281952079e-10,2.882252656298278e-07,0.0,0.0,1.0663294145126842e-08,4.419650815256754e-13,1.625142312741102e-10,2.7394411194968614e-09,2.2916885200666887e-16,2.2354973118731296e-23,3.2051025551143873e-14,7.508394292123172e-08,6.44649549573369e-10,8.221445357632046e-11,9.863924475710772e-21,4.202144776151341e-28,3.573025273816967e-17,1.5776454560905152e-16,8.328417785062648e-07,2.562538760548765e-19,1.4016033152022079e-15,1.7369617372520308e-22,2.3546730064365506e-21,9.17103521042499e-18,4.201448317371332e-22,2.5265621226973655e-22,6.582029420293104e-19,1.8040046495966549e-26,2.6309253212822162e-24,1.428998679668371e-29,3.76,0.0,0.8722890893191093,0.9985241732107462,2.8379772932999868e-11,7.507966176691419e-13,1.1129329802427438e-08,9.132754405850632e-07,1.7604938669134685e-15,1.52387738978584e-14,2.0173244231610203e-09,2.8731581124314484e-07,1.1448170983240312e-12,1.5830125003571766e-13,1.807714910997545e-15,6.9464513494434946e-15,6.991071203956998e-10,3.2045446625320096e-10,1.608470557686091e-13,2.3227961642805533e-11,0.0014758104169629185,5.12848139309426e-19,5.546246318431331e-19,6.268266172061082e-19,5.111589134425808e-22,3.701328665640432e-26
2.2252598751814873e-09,0.8156079591188473,8.768568680471113e-09,9.637792950719189e-11,1.5341012136389663e-10,2.961675345915514e-07,0.0,0.0,1.0956780021144663e-08,4.666178593152849e-13,1.7583278449230492e-10,3.00066955817316e-09,2.502991498895724e-16,2.53230544929855e-23,3.3777450644996235e-14,7.899014482826742e-08,6.786327363702865e-10,8.895211351593774e-11,1.1249344781320317e-20,4.9771393647065235e-28,4.01865839757381e-17,1.7959778552640679e-16,8.536373680626131e-07,2.8100457077215095e-19,1.5016133062228574e-15,2.0335943702589572e-22,2.5538323175006914e-21,1.0195976157339743e-17,4.734150208038947e-22,2.850281814558107e-22,7.238637708427236e-19,2.0949626538136063e-26,2.9313672793756384e-24,1.682843883058736e-29,3.76,0.0,0.8722890559158946,0.9985232956928934,3.0757369056396953e-11,8.056472232920183e-13,1.1459049139967725e-08,9.384140643180901e-07,1.923695997795463e-15,1.6365516109647302e-14,2.1459477532487387e-09,2.952022041590675e-07,1.2119664641735143e-12,1.670341380908459e-13,1.9205953995995424e-15,7.232925513253007e-15,7.377959527411933e-10,3.288664562419726e-10,1.6753874562730086e-13,2.4523009609494032e-11,0.001476687191896407,5.667688450301029e-19,6.022219614891415e-19,6.810065595791777e-19,5.559580754735927e-22,4.057400448793439e-26
2.28486731757512e-09,0.8156079639490048,9.483760416611941e-09,1.0422654734295951e-10,1.6579161669377606e-10,3.041106390445582e-07,0.0,0.0,1.1250273627169676e-08,4.919393132818449e-13,1.898340046648693e-10,3.2780954156167968e-09,2.7278016384051053e-16,2.863351530521974e-23,3.554709052457172e-14,8.298052100637779e-08,7.13869276945071e-10,9.603512427796323e-11,1.2783441236616492e-20,5.875111622434742e-28,4.507278974478796e-17,2.037208641304522e-16,8.743265596604139e-07,3.0753170725554735e-19,1.6066707318653766e-15,2.3706647364945546e-22,2.7638818158167985e-21,1.1311326538187106e-17,5.324040752837853e-22,3.2085481910289177e-22,7.943487415064332e-19,2.424354675144226e-26,3.2567579069972998e-24,1.9747936570092674e-29,3.76,0.0,0.8722890225108221,0.9985225405709244,3.3262583602035907e-11,8.633672768968961e-13,1.1790643343161886e-08,9.63552773890151e-07,2.0970266555364604e-15,1.753833182375221e-14,2.278358725193147e-09,3.03087437145809e-07,1.2811626507507206e-12,1.7600104975342897e-13,2.037206636564274e-15,7.521421629901767e-15,7.775091725779053e-10,3.372733960214626e-10,1.7429468664139762e-13,2.5853120797917274e-11,0.0014774415488377972,6.24727348007206e-19,6.525026963176934e-19,7.382768710392763e-19,6.032600366343872e-22,4.436248684408093e-26
2.3444747599687524e-09,0.815607968781599,1.0236233290519938e-08,1.1248691073411449e-10,1.7880887987728933e-10,3.120546106331233e-07,0.0,0.0,1.1543775385752296e-08,5.179294277163687e-13,2.0453235679582375e-10,3.5721801637410255e-09,2.9666378432483287e-16,3.231950049703136e-23,3.7359941026375365e-14,8.7054038635057e-08,7.503857103157014e-10,1.0347080385067399e-10,1.447743636651921e-20,6.912652524107645e-28,5.041829461485394e-17,2.302996546847256e-16,8.949099152544739e-07,3.359265270678681e-19,1.716950756124831e-15,2.7523520604599407e-22,2.985108082756996e-21,1.2523188642177449e-17,5.976290164779032e-22,3.60439110431627e-22,8.699002866647904e-19,2.7962139116259513e-26,3.6084315382352405e-24,2.3096135014332758e-29,3.76,0.0,0.8722889891038411,0.9985218907530502,3.589859577926082e-11,9.240618010257088e-13,1.2124163410741758e-08,9.886915693156756e-07,2.2808069181329045e-15,1.8757451636253966e-14,2.414519547385618e-09,3.1097151037093633e-07,1.3524154685127668e-12,1.8520236027879888e-13,2.1575607272729664e-15,7.811819383625602e-15,8.182454293167774e-10,3.456765088174497e-10,1.811135382645012e-13,2.721829004677613e-11,0.0014780905791284577,6.869100918958828e-19,7.055448488960647e-19,7.987296621245056e-19,6.531310465569827e-22,4.838631703020858e-26
2.404082202362385e-09,0.8156079736166966,1.102682791577429e-08,1.2116922545471873e-10,1.924765543140039e-10,3.1999948143188254e-07,0.0,0.0,1.1837285718263758e-08,5.445881878737599e-13,2.1994212804526777e-10,3.883380588103852e-09,3.220028226584245e-16,3.6416608635908804e-23,3.9216018110497223e-14,9.120967373584926e-08,7.882082473868048e-10,1.1126638027986908e-10,1.6343049945300754e-20,8.10822603364884e-28,5.625368498786833e-17,2.595066792997793e-16,9.15387993746777e-07,3.6628350705489323e-19,1.8326317056909034e-15,3.183133984145613e-22,3.217797496852156e-21,1.3837958458143457e-17,6.696449814016837e-22,4.0410511062232056e-22,9.507681597059183e-19,3.2148928046736197e-26,3.9877562773089294e-24,2.692555964498463e-29,3.76,0.0,0.8722889556949003,0.9985213315326619,3.8668574284303106e-11,9.878380050335332e-13,1.2459660578085084e-08,1.0138304506175792e-06,2.475357038247446e-15,2.0023076975443458e-14,2.5543919185408718e-09,3.1885442400230497e-07,1.425734790396779e-12,1.9463848617587713e-13,2.281668896163877e-15,8.104005466654646e-15,8.600033736494213e-10,3.5407700886264966e-10,1.8799412737338875e-13,2.861851219552305e-11,0.0014786489889349024,7.535071020609591e-19,7.614268924500466e-19,8.624576675857655e-19,7.056374754039463e-22,5.265311853881033e-26
2.4636896447560175e-09,0.8156079784543631,1.1856374472529824e-08,1.3028367347698265e-10,2.0680919620514977e-10,3.2794528394013474e-07,0.0,0.0,1.2130805045462055e-08,5.719155799707523e-13,2.360774292523612e-10,4.212148735613085e-09,3.488510228729354e-16,4.0963007641447164e-23,4.111535842134468e-14,9.54464111070967e-08,8.273627737647164e-10,1.1942899243906083e-10,1.839250483434709e-20,9.482341959188358e-28,6.26107161406281e-17,2.9152113571550655e-16,9.357613510021581e-07,3.9870041777327565e-19,1.953894993950178e-15,3.6677983631300146e-22,3.462236239818019e-21,1.526233345036123e-17,7.490473171990946e-22,4.521990020994142e-22,1.0372095134748984e-18,3.685080052474166e-26,4.3961339312610146e-24,3.129400133906965e-29,3.76,0.0,0.872288922283948,0.9985208502558651,4.157567743918693e-11,1.0548052580006281e-12,1.2797186313873963e-08,1.0389694178271961e-06,2.680996285662783e-15,2.133538128591586e-14,2.697937124474714e-09,3.2673617820803e-07,1.501130563666604e-12,2.043098851950744e-13,2.4095415381623326e-15,8.397873171305715e-15,9.027816575759701e-10,3.624761014527836e-10,1.9493543753286421e-13,3.005378208436332e-11,0.0014791294317146463,8.247119791636683e-19,8.202277761484681e-19,9.295542642040319e-19,7.608458153720385e-22,5.717055617922115e-26
2.52329708714965e-09,0.815607983294664,1.272569271727286e-08,1.398404128537457e-10,2.218212750146766e-10,3.358920510761403e-07,0.0,0.0,1.2424333787970565e-08,5.999115911850468e-13,2.5295219644767226e-10,4.558931872996696e-09,3.7726307391271354e-16,4.599955293198905e-23,4.305801984548432e-14,9.976324425901688e-08,8.678748525516111e-10,1.279656907942884e-10,2.0638532547546683e-20,1.1057741291211303e-27,6.952231846314618e-17,3.265289191431606e-16,9.560305398639969e-07,4.3327838064192824e-19,2.0809250459788535e-15,4.211455110545933e-22,3.7187103026679086e-21,1.680332029655994e-17,8.364737441265279e-22,5.050901811244879e-22,1.1294889764830888e-18,4.2118180281932387e-26,4.834999943552469e-24,3.6264935444853766e-29,3.76,0.0,0.8722888888709327,0.998520436035752,4.46230533294803e-11,1.1250750618770573e-12,1.3136792316644992e-08,1.0641084709842111e-06,2.8980427970975022e-15,2.2694511170468794e-14,2.845116123805969e-09,3.346167731564586e-07,1.5786128210327564e-12,2.1421705631296045e-13,2.541188267110679e-15,8.693322005862125e-15,9.465789344309756e-10,3.7087498300233903e-10,2.0193659896863752e-13,3.1524094554256166e-11,0.001479542793943315,9.0072189508037e-19,8.820269408148311e-19,1.0001134890563774e-18,8.188226807803361e-22,6.194633727975849e-26
2.5829045295432825e-09,0.8156079881376641,1.363559200165413e-08,1.4984957759689132e-10,2.3752717392194836e-10,3.4383981617142307e-07,0.0,0.0,1.2717872366683429e-08,6.2857620965544e-13,2.7058019235474046e-10,4.924172454678826e-09,4.0729462215302063e-16,5.1569908052285936e-23,4.504408206622461e-14,1.0415917534911039e-07,9.097697271188447e-10,1.368834381634766e-10,2.3094378550178016e-20,1.285959466460658e-27,7.702260291627406e-17,3.6472263932137793e-16,9.761961101699308e-07,4.701219238368532e-19,2.213909224513782e-15,4.819548080335319e-22,3.98750549191037e-21,1.8468242584309728e-17,9.326065873150727e-22,5.63172373605524e-22,1.2278787266577283e-18,4.8005205912700947e-26,5.305823328566994e-24,4.1907966059513416e-29,3.76,0.0,0.8722888554558023,0.9985200795060273,4.781383994085477e-11,1.1987610248579921e-12,1.3478530511252577e-08,1.0892476101365932e-06,3.126813433094727e-15,2.4100587491342032e-14,2.9958896239377747e-09,3.424962090161452e-07,1.65819169109573e-12,2.2436053971359368e-13,2.6766179613852757e-15,8.990257332750243e-15,9.913938589072355e-10,3.79274841100019e-10,2.0899687919736886e-13,3.3029444446915833e-11,0.0014798984414907065,9.81737591059996e-19,9.469043350622383e-19,1.074230058201047e-18,8.796348072266648e-22,6.698821295620418e-26
2.642511971936915e-09,0.8156079929834263,1.4586871299269765e-08,1.6032127755246023e-10,2.5394119026685723e-10,3.517886129650808e-07,0.0,0.0,1.3011421203108348e-08,6.579094244827825e-13,2.889750078808829e-10,5.308308098937475e-09,4.3900228422904734e-16,5.772066784734464e-23,4.7073647114596695e-14,1.0863321511790205e-07,9.53072323859677e-10,1.4618911047035393e-10,2.5773807297761298e-20,1.4915714578212985e-27,8.514686573368483e-17,4.0630163295015043e-16,9.962586087675885e-07,5.093390369515977e-19,2.3530377568890656e-15,5.497866981272872e-22,4.268907435830196e-21,2.026474846215882e-17,1.0381750773095519e-21,6.268647799433568e-22,1.332658562679989e-18,5.456991279302286e-26,5.810106607033928e-24,4.829929653092447e-29,3.76,0.0,0.8722888220385042,0.9985197726083004,5.1151165294446106e-11,1.2759788349873296e-12,1.382245304526203e-08,1.1143868353405285e-06,3.36762364169913e-15,2.555370643234109e-14,3.1502181484431002e-09,3.5037448595582866e-07,1.7398774081588232e-12,2.347409167664829e-13,2.815838806874985e-15,9.288590027627774e-15,1.037225087077616e-09,3.8767685456388365e-10,2.1611567426751907e-13,3.456982660481249e-11,0.0014802044323250453,1.067963378024686e-18,1.0149404318468289e-18,1.151999385751889e-18,9.433490499177582e-22,7.230397944231673e-26
2.7021194143305476e-09,0.815607997832015,1.558031923954991e-08,1.712655982729949e-10,2.7107753598786204e-10,3.597384755981095e-07,0.0,0.0,1.330498071965429e-08,6.879112257316553e-13,3.0815006359715503e-10,5.711771571510445e-09,4.724436601676037e-16,6.450148426879185e-23,4.914683991641231e-14,1.1318438282502025e-07,9.978072549214296e-10,1.5588949749288545e-10,2.8691107019287224e-20,1.7256782059386403e-27,9.393159238659682e-17,4.514719716246059e-16,1.0162185795303335e-06,5.510412244368073e-19,2.498503662931242e-15,6.252559314381062e-22,4.5632015908518656e-21,2.2200818242081872e-17,1.1539577196972567e-21,6.966132488844583e-22,1.4441159729422229e-18,6.187441870392502e-26,6.349385742379962e-24,5.552222731962696e-29,3.76,0.0,0.8722887886189865,0.9985195084090911,5.4638147580994874e-11,1.3568462339886927e-12,1.4168612285284482e-08,1.1395261466603541e-06,3.62078732870536e-15,2.7053940523000135e-14,3.30806209668524e-09,3.582516041444101e-07,1.8236803214462305e-12,2.453588100011448e-13,2.9588583374568454e-15,9.588236158305797e-15,1.0840712764148825e-09,3.960821934961802e-10,2.2329250057498923e-13,3.6145235871173026e-11,0.001480467699511307,1.1596071389387313e-18,1.0862162454376507e-18,1.2335176033175214e-18,1.010032381414884e-21,7.790147947963685e-26
2.76172685672418e-09,0.8156080026834917,1.6616714147943324e-08,1.8269260088765418e-10,2.8895033805349227e-10,3.6768943860774254e-07,0.0,0.0,1.359855133987135e-08,7.185816044326565e-13,3.281186112074556e-10,6.1349907758422626e-09,5.076773468126337e-16,7.196519490381101e-23,5.126380883509399e-14,1.1781170618562134e-07,1.0439988209171704e-09,1.6599130360621554e-10,3.1861094249870446e-20,1.9916588457982723e-27,1.0341446083145798e-16,5.004464654016646e-16,1.0360765633730237e-06,5.953435578353359e-19,2.650502683804146e-15,7.0901423263080855e-22,4.8706732479845154e-21,2.4284771949925618e-17,1.280784733947121e-21,7.728914802661028e-22,1.5625462021609351e-18,6.998511304489728e-26,6.925230078019645e-24,6.366768234983483e-29,3.76,0.0,0.8722887551971964,0.9985192809427177,5.827789529375771e-11,1.4414829913223709e-12,1.4517060813265199e-08,1.164665544168492e-06,3.886616734247475e-15,2.8601339626026766e-14,3.4693817964803697e-09,3.661275637509345e-07,1.9096109037626205e-12,2.5621488307825835e-13,3.105683473107396e-15,9.889116682407333e-15,1.131931085809649e-09,4.044920193378617e-10,2.3052698721728806e-13,3.77556670899818e-11,0.0014806942083200377,1.2568803331655271e-18,1.1608133487998983e-18,1.3188815797796863e-18,1.0797518889124799e-21,8.378860376384449e-26
2.8213342991178126e-09,0.8156080075379181,1.7696824091607523e-08,1.946123219706072e-10,3.075736388878278e-10,3.756415369218127e-07,0.0,0.0,1.3892133488649698e-08,7.499205525851959e-13,3.4889373500676713e-10,6.578388749185963e-09,5.447629515352457e-16,8.016795432311604e-23,5.342472620998154e-14,1.2251422130716606e-07,1.0916710136170465e-09,1.7650114852011447e-10,3.5299118118092523e-20,2.29322930638695e-27,1.1363434406134308e-16,5.534446621358948e-16,1.0558330982677654e-06,6.423647268306122e-19,2.809233211793393e-15,8.017514971322173e-22,5.191607539347433e-21,2.652527682063987e-17,1.4195405614814544e-21,8.562022564976225e-22,1.6882523156845215e-18,7.897284951418075e-26,7.539242275592807e-24,7.283476499764565e-29,3.76,0.0,0.8722887217730808,0.9985190850763537,6.207350736017888e-11,1.530010878466496e-12,1.4867851422736363e-08,1.189805027945383e-06,4.165422315493552e-15,3.019593188930068e-14,3.6341375505878405e-09,3.7400236494457254e-07,1.9976797596302143e-12,2.6730984075741595e-13,3.2563205557880045e-15,1.0191157162665602e-14,1.1808031755865512e-09,4.129074849227938e-10,2.378188688502025e-13,3.940111510598135e-11,0.00148088909117153,1.3599980027301653e-18,1.238813891388059e-18,1.4081889413849513e-18,1.1525747712143495e-21,8.997329244485639e-26
2.880941741511445e-09,0.8156080123953555,1.8821406929871228e-08,2.0703477340818948e-10,3.2696139679045274e-10,3.835948058531369e-07,0.0,0.0,1.4185727592384072e-08,7.819280631607004e-13,3.704883533285549e-10,7.0423836638291655e-09,5.83761106218654e-16,8.9169368350708e-23,5.562978888983055e-14,1.272909726265533e-07,1.1408475186194086e-09,1.8742556801094346e-10,3.90210643935701e-20,2.634469724905308e-27,1.2463131198253557e-16,6.106928427251372e-16,1.0754887192596693e-06,6.922270891272761e-19,2.9748962210195283e-15,9.041969874641838e-22,5.5262894447751544e-21,2.8931354735187935e-17,1.5711664428909318e-21,9.47078702574285e-22,1.8215452615372958e-18,8.891314212577313e-26,8.193058254157099e-24,8.313134488026243e-29,3.76,0.0,0.8722886883465869,0.9985189163938726,6.602807327231887e-11,1.6225536434205293e-12,1.522103711504454e-08,1.2149445980794223e-06,4.457512635207234e-15,3.183772466371901e-14,3.802289677759684e-09,3.81876007894605e-07,2.087897632938437e-12,2.786444288614925e-13,3.410775383240071e-15,1.0494287498786028e-14,1.2306862075187666e-09,4.213297345316507e-10,2.451679790119706e-13,4.1081574764672874e-11,0.0014810567637921156,1.4691787804034107e-18,1.32030061734505e-18,1.5015380921237516e-18,1.2285683355038898e-21,9.646353667812401e-26
