Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145)
0.002620843005111426,0.6777721056982875,0.011535425826634483,0.007222502445884722,0.0105309697417803,0.01631469322995535,0.0,0.0,0.00021693076144159204,1.4525221028941981e-05,0.2817126067161795,0.3543519428228939,5.998796976977595e-07,1.3467079372591151e-14,1.1305838740663352e-13,3.300835078859158e-13,2.7284190941621855e-11,5.942002143792619e-09,1.65970059695112e-12,9.118861620181347e-18,1.4220500316023096e-14,5.950932148870562e-18,7.471654678369539e-14,1.488710002055981e-11,1.146736603188904e-13,1.3750234529722444e-10,6.779608743356652e-17,3.3445075915246357e-16,3.7228019601604706e-19,6.906363064428795e-19,1.7716818626997218e-12,4.7963823676626706e-17,2.4555304852855897e-14,1.9535481135604318e-16,3.76,0.0,8.872237132148655e-13,0.1913311072425903,0.6085967859214564,8.563941313340621e-11,4.1050659943048735e-13,0.6360597255610807,7.433282318808393e-17,9.531454020175496e-18,6.74359517006469e-10,1.2708122998979352e-13,2.161613360274506e-09,1.728984800552694e-16,3.799808027917199e-18,1.4418741296922048e-20,6.515439135733543e-11,5.473773139094597e-06,3.229361311899187e-16,2.2659862089527475e-14,5.3695374292152346e-05,1.2828942664179575e-16,3.7780237803577236e-08,1.2588525961124804e-16,8.586004863956787e-10,1.6790410368729932e-15,8.23540209708508e-18,3.3556196989100527e-16,2.9758100683989484e-13,3.231715613278366e-12,4.2031534375625614e-08
0.002621711664605625,0.6777193492075786,0.011511496859977016,0.007201686415281746,0.01051767340648323,0.01630272091946836,0.0,0.0,0.00021648704654317726,1.4511077033690315e-05,0.2808726488837008,0.35519190314644633,5.975848419102264e-07,1.3099148135625281e-14,1.0962556694135585e-13,3.205256366094336e-13,2.6475267950575836e-11,5.917710879476569e-09,1.6117473015770074e-12,8.83897874728322e-18,1.3805370541610173e-14,5.7448535735061305e-18,7.243688055220632e-14,1.4448513846169256e-11,1.1316413809977558e-13,1.3342500282896422e-10,6.552332295070734e-17,3.1223936007105185e-16,3.4621001874027583e-19,6.442638764849874e-19,1.7450127612448173e-12,4.6416352656865405e-17,2.380962604286791e-14,1.8931818491238087e-16,3.76,0.0,8.614642551938874e-13,0.19091334918163963,0.6086276044305816,8.249172468211018e-11,3.9841778168833167e-13,0.6360597329061927,7.417377355036832e-17,9.510822220775644e-18,6.746007398825835e-10,1.2343684906743593e-13,2.1570000441558225e-09,1.674529651405336e-16,3.791670663910295e-18,1.4382509673506225e-20,6.514883228072081e-11,5.46657735881046e-06,3.21565154324956e-16,2.1302155492958673e-14,5.357803444511788e-05,1.2036832454771733e-16,3.7662785775543623e-08,1.1811133806435998e-16,8.314085334859412e-10,1.6703157819410949e-15,7.991199548473024e-18,3.1567977161405e-16,2.8839113726840356e-13,3.2149883449523497e-12,4.2048592653710605e-08
0.002622580324099824,0.677666810817313,0.011487578194716196,0.007180934360908075,0.010504386360177313,0.01629069981453854,0.0,0.0,0.00021604486067260521,1.4496942144983565e-05,0.2800364394729423,0.3560281150375367,5.952987162536561e-07,1.2572438060199517e-14,1.0630308171612643e-13,3.112575260159499e-13,2.5693470921703546e-11,5.893539476424612e-09,1.5651873065026703e-12,8.568352733811202e-18,1.3403412144082019e-14,5.547299560923196e-18,7.023169200829538e-14,1.4024807333274196e-11,1.1169324135527351e-13,1.294691151597839e-10,6.334285971174966e-17,2.918864268055358e-16,3.223744038922081e-19,6.017952201702118e-19,1.7190695602770068e-12,4.492044611267295e-17,2.30865857026242e-14,1.8348982781799501e-16,3.76,0.0,8.36523304877909e-13,0.1904974075449641,0.6086584611633301,7.948870820548342e-11,3.867070438289094e-13,0.6360597402435727,7.401451875857043e-17,9.49017140308659e-18,6.748287338181414e-10,1.1990515670620245e-13,2.1524515035720145e-09,1.621889582469762e-16,3.783535039679087e-18,1.4346470465038555e-20,6.514314112790858e-11,5.459387866535146e-06,3.2020816751218057e-16,2.0050789919253394e-14,5.3461205000338674e-05,1.1307717110229634e-16,3.754584997124197e-08,1.1095571867568903e-16,8.050777539714391e-10,1.661649864714362e-15,7.754271211195146e-18,2.9734444887054466e-16,2.794890548873272e-13,3.198374407800497e-12,4.206481708586496e-08
0.002623448983594023,0.6776144895914932,0.011463671030641328,0.007160246531923181,0.010491109082452845,0.016278631058947,0.0,0.0,0.0002156042002831163,1.448281674133769e-05,0.27920395881433113,0.3568605981658066,5.930213220251576e-07,1.2200931361664388e-14,1.0308638983672953e-13,3.0227864722206394e-13,2.493773653703791e-11,5.869486652616223e-09,1.5199796572789022e-12,8.306629601947794e-18,1.3014109953070757e-14,5.3577888919840535e-18,6.809840158179092e-14,1.3615377481908403e-11,1.1025948100739924e-13,1.256310342936813e-10,6.124949670055107e-17,2.7321662489642867e-16,3.005606373405146e-19,5.628582212792222e-19,1.6938267475515783e-12,4.347429313370716e-17,2.238549515066405e-14,1.7786067182510156e-16,3.76,0.0,8.123712012687703e-13,0.19008327313005097,0.6086893541377905,7.662223742602175e-11,3.753612708318809e-13,0.6360597475730143,7.385502464865106e-17,9.469496120977988e-18,6.750436520759294e-10,1.164821612616389e-13,2.1479636617849274e-09,1.5709982179544484e-16,3.775401327700369e-18,1.431061738506784e-20,6.513731781389072e-11,5.452204902995694e-06,3.188644800032531e-16,1.8896070713587098e-14,5.334488337384128e-05,1.063573149789687e-16,3.742942758181172e-08,1.0436081570803191e-16,7.795808742966802e-10,1.6530428105179115e-15,7.524398599047052e-18,2.8041574248634828e-16,2.708653504451967e-13,3.1818728970717945e-12,4.20802171908357e-08
0.002624317643088222,0.6775623845935126,0.011439776537622839,0.007139623162780144,0.01047784204038458,0.016266515774807165,0.0,0.0,0.0002151650617560212,1.4468701191145951e-05,0.27837518731663374,0.35768937212255664,5.907526594243745e-07,1.2053836821343261e-14,9.997058801667719e-14,2.935902894202384e-13,2.420705305324008e-11,5.845551181485381e-09,1.4760846855893026e-12,8.053482615164073e-18,1.2636977461463025e-14,5.175876900209518e-18,6.603460671415579e-14,1.3219651620595482e-11,1.0886144507349329e-13,1.2190722342723812e-10,5.923843693880542e-17,2.560721075873789e-16,2.805773046985461e-19,5.271188802646882e-19,1.6692599196664455e-12,4.207615894512381e-17,2.170568679391759e-14,1.7242220262669488e-16,3.76,0.0,7.889796414861009e-13,0.18967093676577984,0.6087202814149778,7.388471210246192e-11,3.6436789518793756e-13,0.6360597548943165,7.369526569448582e-17,9.448795064146113e-18,6.752456466318486e-10,1.1316404853141616e-13,2.1435327733559376e-09,1.521792091340235e-16,3.767269707097899e-18,1.427494454086198e-20,6.513136228585154e-11,5.445028702494896e-06,3.175334672737062e-16,1.782925064639276e-14,5.322906699037595e-05,1.0015642391454422e-16,3.731351582264198e-08,9.827527100779163e-17,7.548914845608866e-10,1.6444941492120744e-15,7.301369885337257e-18,2.647670290970748e-16,2.625109614776779e-13,3.1654829165952157e-12,4.209480240015629e-08
0.002625186302582421,0.6775104948864823,0.01141589585632532,0.0071190644736613615,0.010464585688844168,0.016254355063027956,0.0,0.0,0.00021472744140350357,1.4454595852943513e-05,0.2775501054678641,0.35851445641983926,5.884927275812721e-07,1.1582675181192282e-14,9.69553324510074e-14,2.851554938205677e-13,2.3500456608876183e-11,5.821731889224033e-09,1.4334639225786948e-12,7.808527682696022e-18,1.2271554477796472e-14,5.0011537687742585e-18,6.403751874860497e-14,1.283708538627088e-11,1.0749779151290333e-13,1.1829425326678814e-10,5.730524653220499e-17,2.4031053181783757e-16,2.6225181990697974e-19,4.94281927986388e-19,1.6453456960470078e-12,4.072436837728793e-17,2.1046513440184157e-14,1.6716641054883052e-16,3.76,0.0,7.663215419447022e-13,0.18926038931298791,0.6087512410978557,7.12690178379732e-11,3.537148660892581e-13,0.6360597622072827,7.353528226827923e-17,9.428072242583717e-18,6.754348675534576e-10,1.0994717063330395e-13,2.1391553936124944e-09,1.4742104443863006e-16,3.759140362742679e-18,1.4239446310942514e-20,6.51252745200371e-11,5.437859493004277e-06,3.162145542319418e-16,1.684242523317368e-14,5.311375328358788e-05,9.442811078649612e-17,3.7198111932367214e-08,9.265356425145803e-17,7.309840087970186e-10,1.6360034147190223e-15,7.084979682322467e-18,2.5028385920120723e-16,2.544171542925051e-13,3.149203578319875e-12,4.2108582030208016e-08
0.0026260549620766203,0.6774588195330984,0.01139203009874864,0.007098570670806034,0.010451340470735065,0.0162421500036662,0.0,0.0,0.00021429133547075618,1.4440501075606711e-05,0.27672869383593557,0.3593358704898048,5.86241524590647e-07,1.1038728870448988e-14,9.403541843884828e-14,2.7697437139350357e-13,2.2817028136902274e-11,5.798027646655724e-09,1.392079980990871e-12,7.571473471056137e-18,1.1917405371768162e-14,4.833240099952071e-18,6.210485265604244e-14,1.246716126738621e-11,1.0616724131545288e-13,1.1478879909751386e-10,5.544582691931942e-17,2.2580381641274994e-16,2.454290214407548e-19,4.640757490284212e-19,1.6220617050175264e-12,3.941731233945446e-17,2.040734776233642e-14,1.620857582275677e-16,3.76,0.0,7.443708916179752e-13,0.18885162166488387,0.6087822313305954,6.8768498165487e-11,3.4339062224211826e-13,0.636059769511722,7.337503077902013e-17,9.407320695744362e-18,6.756114635914757e-10,1.0682803814939116e-13,2.1348283579051422e-09,1.428194977922708e-16,3.751013482996146e-18,1.4204117372196266e-20,6.511905451988972e-11,5.43069749636537e-06,3.1490720169062687e-16,1.592846849151058e-14,5.2998939696113304e-05,8.912925213273249e-17,3.708321317209669e-08,8.745335220524812e-17,7.078336827908059e-10,1.627570145376305e-15,6.875028865798199e-18,2.3686294276602e-16,2.4657551134951534e-13,3.133034002349495e-12,4.2121565326055687e-08
0.0026269236215708193,0.6774073575964134,0.011368180348837933,0.007078141946882412,0.010438106817258916,0.01622990165632428,0.0,0.0,0.00021385674013849168,1.4426417198578119e-05,0.2759109330693986,0.3601536336839647,5.839990475415122e-07,1.0871901808530606e-14,9.120577023310914e-14,2.690619724302411e-13,2.215589240162078e-11,5.774437369924671e-09,1.351896639272597e-12,7.342060387532174e-18,1.1574117292937994e-14,4.671784149389427e-18,6.023465261016892e-14,1.2109387143844242e-11,1.0486857922776197e-13,1.1138763752797271e-10,5.3656384710169487e-17,2.1243670647315552e-16,2.299693762611881e-19,4.36254406200751e-19,1.5993865374498521e-12,3.815344606149341e-17,1.9787581676479194e-14,1.5717314364479882e-16,3.76,0.0,7.231029170376206e-13,0.18844462474751317,0.6088132502977374,6.637692279538128e-11,3.333840739842938e-13,0.6360597768074483,7.32144769141503e-17,9.386536987257942e-18,6.757755821134987e-10,1.0380331136107515e-13,2.1305487579085103e-09,1.3836898675927933e-16,3.7428892603590315e-18,1.416895270776344e-20,6.511270231621316e-11,5.423542928403826e-06,3.1361091936261293e-16,1.508095045190821e-14,5.2884623679727834e-05,8.422122367148348e-17,3.6968816824409325e-08,8.263672421887137e-17,6.854165290344016e-10,1.6191938837439337e-15,6.671324380004598e-18,2.244109998122571e-16,2.389779169030741e-13,3.1169733168588695e-12,4.2133761441780336e-08
0.0026277922810650184,0.6773561081391782,0.011344347663156841,0.007057778481396767,0.010424885148207292,0.016217611060589287,0.0,0.0,0.00021342365152552764,1.4412344552113171e-05,0.2750968038982264,0.3609677652724073,5.817652925466106e-07,1.0659406034925588e-14,8.846659290402328e-14,2.6138880876337125e-13,2.151621478573935e-11,5.7509600200964954e-09,1.3128787626058703e-12,7.119962034496469e-18,1.1241298366761162e-14,4.516459950713739e-18,5.8424518933953e-14,1.1763294580271927e-11,1.0360064956277544e-13,1.0808764321373105e-10,5.1933400249608266e-17,2.0010523312834697e-16,2.1574702962423798e-19,4.106022898714484e-19,1.5772996577704534e-12,3.693127946999061e-17,1.9186625682722873e-14,1.5242186132019314e-16,3.76,0.0,7.024939152668046e-13,0.18803938952025706,0.60884429622327,6.408845472580196e-11,3.236845741834369e-13,0.6360597840942802,7.305366228238677e-17,9.365726750805592e-18,6.759273688380434e-10,1.008697910415694e-13,2.1263139175195475e-09,1.3406416219140158e-16,3.734767891113956e-18,1.413394754851988e-20,6.510621796567862e-11,5.4163959990443345e-06,3.12325259849116e-16,1.4294057538308193e-14,5.277080269549717e-05,7.967005594145075e-17,3.6854920192604766e-08,7.81703482394459e-17,6.637093294181883e-10,1.6108741763535858e-15,6.473679041317721e-18,2.1284368168997019e-16,2.3161654198792516e-13,3.1010206578647606e-12,4.214517942421044e-08
0.0026286609405592174,0.6773050702245196,0.01132053307150911,0.007037480441066997,0.010411675872231754,0.016205279236440148,0.0,0.0,0.0002129920656910906,1.4398283457506772e-05,0.27428628713450665,0.3617782844431051,5.795402547729323e-07,1.0129962472291608e-14,8.581474761348936e-14,2.5393189461090316e-13,2.0897197355732103e-11,5.727594595045975e-09,1.2749922086963936e-12,6.904898369506561e-18,1.091857600790875e-14,4.366964531383959e-18,5.667214304194644e-14,1.1428437286047283e-11,1.0236234925351483e-13,1.0488578566979774e-10,5.0273601629311995e-17,1.8871554088602313e-16,2.026484208791895e-19,3.869235896803849e-19,1.5557813588745274e-12,3.574937847244186e-17,1.860390828156394e-14,1.478255708970224e-16,3.76,0.0,6.825210196931873e-13,0.18763590697628257,0.6088753673697738,6.18976218241851e-11,3.142818932687231e-13,0.6360597913720413,7.289257574182128e-17,9.344886830264989e-18,6.760669680223563e-10,9.802441056748576e-14,2.122121372409806e-09,1.2989988863074143e-16,3.7266495736265395e-18,1.409909736391873e-20,6.50996015487462e-11,5.4092569124931735e-06,3.1104980327450855e-16,1.3562531020067318e-14,5.265747421388956e-05,7.54443633485544e-17,3.6741520599980513e-08,7.402341076080235e-17,6.426896003206206e-10,1.6026105738696551e-15,6.28191134751993e-18,2.020846422845578e-16,2.2448383125387924e-13,3.0851751691227994e-12,4.215582824132944e-08
0.0026295296000534165,0.6772542429158785,0.011296737577524443,0.007017247980173309,0.010398479387097996,0.01619290718463268,0.0,0.0,0.00021256197863704155,1.4384234227305477e-05,0.2734793636730656,0.3625852103012897,5.773239284706736e-07,9.799714373972026e-15,8.324397722447906e-14,2.4671203917552595e-13,2.0298078269730268e-11,5.704340126214646e-09,1.238203901467773e-12,6.6966629086664905e-18,1.0605595573582731e-14,4.2230153356998046e-18,5.497586496708374e-14,1.1104389919720732e-11,1.0115262673910924e-13,1.0177912615697071e-10,4.867394324908017e-17,1.7818291879114236e-16,1.9057115801832e-19,3.6503680290910506e-19,1.5348127557210598e-12,3.460636497848306e-17,1.803887541779023e-14,1.4337827078641696e-16,3.76,0.0,6.631623431977187e-13,0.1872341681429534,0.6089064620376159,5.9799291880905e-11,3.0516619691196703e-13,0.6360597986405594,7.273116834384859e-17,9.324011045200579e-18,6.76194522550319e-10,9.526422875537645e-14,2.11796885241983e-09,1.258712352636201e-16,3.718534508192989e-18,1.4064397870836305e-20,6.509285316927664e-11,5.402125867370656e-06,3.0978416353633704e-16,1.28816115563012e-14,5.254463571489972e-05,7.151551455551136e-17,3.662861538906577e-08,7.016780830062637e-17,6.223355694366457e-10,1.5944026310186842e-15,6.095845291278938e-18,1.920647286452075e-16,2.1757249125836155e-13,3.069436002074681e-12,4.216571677736604e-08
0.0026303982595476155,0.6772036252773372,0.011272962159148388,0.006997081240852736,0.010385296079897985,0.016180495887022,0.0,0.0,0.00021213338630988576,1.437019716548475e-05,0.27267601449197126,0.36338856186895047,5.75116306997979e-07,9.653843514978504e-15,8.075430329503872e-14,2.3971983376224e-13,1.9718130982269546e-11,5.6811956827051755e-09,1.2024817578218772e-12,6.4949881256110085e-18,1.0302019416879284e-14,4.0843492356957055e-18,5.333378920949695e-14,1.0790747100875499e-11,9.997048082230505e-14,9.876481537528339e-11,4.7131588942788064e-17,1.6843097128441537e-16,1.79422938225841e-19,3.4478195440570144e-19,1.5143757356999785e-12,3.350090977803977e-17,1.7490990011308704e-14,1.3907427642962943e-16,3.76,0.0,6.443970058015573e-13,0.18683416408216116,0.6089375785642763,5.778865276751776e-11,2.9632802815131674e-13,0.6360598058996676,7.256947243339757e-17,9.303104984430299e-18,6.763101738408213e-10,9.258642405674152e-14,2.113854267750608e-09,1.2197347042076922e-16,3.710422897218855e-18,1.4029844998682313e-20,6.50859729537939e-11,5.395003056787548e-06,3.085279891918605e-16,1.2246995216571943e-14,5.24322846881539e-05,6.785836170400787e-17,3.651620192118431e-08,6.657886536541474e-17,6.026261565928716e-10,1.5862499063685578e-15,5.9153102218367655e-18,1.827213775111297e-16,2.1087548108314302e-13,3.0538023157036975e-12,4.217485381449929e-08
0.0026312669190418146,0.6771532163732593,0.011249207769395399,0.006976980353547769,0.010372126327374734,0.01616804630705882,0.0,0.0,0.0002117062846035387,1.435617256772066e-05,0.27187622065327877,0.364188358084089,5.729173828556591e-07,9.341852625924453e-15,7.834333722471168e-14,2.32929326598117e-13,1.9156660028405068e-11,5.658160366852963e-09,1.167794612089664e-12,6.299630236324273e-18,1.0007525270198246e-14,3.950720396180502e-18,5.1743794991470805e-14,1.048712188411988e-11,9.88149544086012e-14,9.584008981584578e-11,4.5643887645030565e-17,1.5939051042229866e-16,1.6912019307692297e-19,3.2601552826789736e-19,1.4944528792047275e-12,3.2431732771575406e-17,1.6959731237588805e-14,1.3490818988362996e-16,3.76,0.0,6.262049284059907e-13,0.18643588589082716,0.6089687153233098,5.586118336145297e-11,2.877582947355704e-13,0.636059813149203,7.240748728173904e-17,9.282166451609482e-18,6.764140618106449e-10,8.998828634751978e-14,2.1097756888992523e-09,1.1820204837489822e-16,3.702314943920888e-18,1.3995434871689762e-20,6.507896104961982e-11,5.387888668540249e-06,3.0728094914151464e-16,1.1654775749572582e-14,5.232041863304076e-05,6.444967546472385e-17,3.6404277575786004e-08,6.323377636045309e-17,5.835409445107422e-10,1.578151962433074e-15,5.740140626725332e-18,1.7399778147451062e-16,2.0438599827903421e-13,3.0382732764053577e-12,4.218324805517629e-08
0.0026321355785360137,0.6771030152690086,0.011225475336786578,0.006956945437264532,0.010358970496111685,0.01615555939007973,0.0,0.0,0.00021128066936093595,1.4342160721546633e-05,0.2710799633034288,0.3649846178003196,5.70727147706355e-07,8.951930695809958e-15,7.600692733259314e-14,2.2633987008506393e-13,1.8612999463583044e-11,5.635233307289979e-09,1.1341122153825043e-12,6.110381290774124e-18,9.721805456506716e-15,3.821898832875052e-18,5.0204175342354604e-14,1.0193144872493919e-11,9.768513371637717e-14,9.300226957994977e-11,4.420836138501979e-17,1.509990254468979e-16,1.5958747323432532e-19,3.0860557389024014e-19,1.4750274562971341e-12,3.1397600795983496e-17,1.6444594163552515e-14,1.3087488427811585e-16,3.76,0.0,6.085667393276203e-13,0.1860393247011787,0.6089998707237415,5.401263816358872e-11,2.7944824584346123e-13,0.6360598203890072,7.224519112249645e-17,9.261192944541518e-18,6.765063249841784e-10,8.746721253421712e-14,2.105731336384043e-09,1.145526011773563e-16,3.694210852338401e-18,1.396116381517197e-20,6.507181762462591e-11,5.380782885205919e-06,3.060427396674563e-16,1.110141381336196e-14,5.220903505879812e-05,6.126843341676847e-17,3.629283975002698e-08,6.011190855998707e-17,5.650601621338759e-10,1.570108365574935e-15,5.570176001028243e-18,1.6584244377672252e-16,1.9809747124049665e-13,3.0228480579481865e-12,4.219090811367845e-08
0.0026330042380302127,0.6770530210310224,0.011201765765812997,0.006936976599847853,0.010345828942733858,0.016143036063614735,0.0,0.0,0.00021085653637593422,1.432816190652023e-05,0.2702872236736656,0.36577735978645204,5.685455923983784e-07,8.774767690122422e-15,7.374289525266585e-14,2.199603576472624e-13,1.8086512969096603e-11,5.612413661262188e-09,1.1014052310406469e-12,5.927032549690637e-18,9.444566093656396e-15,3.697669330039486e-18,4.871344327966635e-14,9.908463454744622e-12,9.658014680038683e-14,9.024875607349261e-11,4.2822692519579307e-17,1.432000901342601e-16,1.507567493191834e-19,2.924325125015554e-19,1.456083412777944e-12,3.0397325943154314e-17,1.5945089322384684e-14,1.2696948765424877e-16,3.76,0.0,5.914639279604958e-13,0.18564447168103856,0.6090310432094274,5.223903115038299e-11,2.7138946037689233e-13,0.6360598276189261,7.208258462224711e-17,9.240185531281945e-18,6.765871004927805e-10,8.502070197012392e-14,2.1017195699328247e-09,1.1102093428273916e-16,3.6861108271618244e-18,1.3927028339107512e-20,6.506454286645485e-11,5.3736858842396705e-06,3.0481308161152667e-16,1.058370513012888e-14,5.2098131484596656e-05,5.82958161645428e-17,3.6181885858343635e-08,5.719479438377669e-17,5.471646670084004e-10,1.5621186859372544e-15,5.405260709302649e-18,1.58208705301281e-16,1.9200355117627912e-13,3.0075258413644015e-12,4.219784251472685e-08
0.0026338728975244118,0.67700323272638,0.011178079937504073,0.00691707393831841,0.010332702014150097,0.016130477237762997,0.0,0.0,0.00021043388139548185,1.4314176394426716e-05,0.26949798308053086,0.36656660272599767,5.663727069954037e-07,8.604432441543332e-15,7.155040053373742e-14,2.137707549034764e-13,1.7576591852305337e-11,5.589700615309666e-09,1.0696452020445811e-12,5.749368552326676e-18,9.175526134931301e-15,3.577830199918658e-18,4.726977529248539e-14,9.632740769489025e-12,9.549915975914097e-14,8.757702944055375e-11,4.1484709081944424e-17,1.3594270185069042e-16,1.4256653939465764e-19,2.773905051509269e-19,1.4376053087962957e-12,2.942976308581516e-17,1.546074216601369e-14,1.2318736348271913e-16,3.76,0.0,5.748787304921916e-13,0.18525131803416947,0.6090622312582701,5.053661676076829e-11,2.63573827427104e-13,0.6360598348388101,7.191968496384166e-17,9.219145150580854e-18,6.766565240460195e-10,8.264635070675633e-14,2.0977388758901906e-09,1.0760301136928721e-16,3.678015073092687e-18,1.3893025118077722e-20,6.505713698115278e-11,5.366597838101242e-06,3.0359171337053917e-16,1.0098745146882708e-14,5.198770543963579e-05,5.551465278910443e-17,3.607141333201812e-08,5.4465577497199305e-17,5.298359238424211e-10,1.5541824974330219e-15,5.245243831924787e-18,1.5105424738960945e-16,1.860981025652433e-13,2.9923058148403934e-12,4.22040596992638e-08
0.002634741557018611,0.6769536494234245,0.011154418709969648,0.0068972375391917915,0.010319590047785186,0.01611788380555239,0.0,0.0,0.00021001270012157268,1.4300204449472416e-05,0.268712222926312,0.3673523652167217,5.642084807990301e-07,8.221879288049681e-15,6.942608502504653e-14,2.0775421471701215e-13,1.7082652224932222e-11,5.56709337889925e-09,1.0388045155381814e-12,5.5772011948839545e-18,8.914416484300098e-15,3.4621919984102816e-18,4.587143429215642e-14,9.365654731142912e-12,9.444137498016444e-14,8.498464600590071e-11,4.019237191634877e-17,1.2918070917941319e-16,1.349612276184228e-19,2.6338334551091143e-19,1.4195782806232093e-12,2.849380852105231e-17,1.4991092590206822e-14,1.1952409386533316e-16,3.76,0.0,5.587939615531899e-13,0.184859855000595,0.6090934333814728,4.8901872685925456e-11,2.55993532647449e-13,0.6360598420485133,7.175648156012988e-17,9.198069965159026e-18,6.767147299297677e-10,8.03418463797448e-14,2.093787855972504e-09,1.0429495013182577e-16,3.669923794620439e-18,1.3859150992275922e-20,6.504960019258955e-11,5.359518914379693e-06,3.023783934242178e-16,9.64389723178067e-15,5.1877754463238627e-05,5.290932029691201e-17,3.596141961877647e-08,5.1908923957769537e-17,5.130559842542357e-10,1.5462993776895033e-15,5.089979011879927e-18,1.4434064710300082e-16,1.8037519430710886e-13,2.9771871736571197e-12,4.220956802280512e-08
0.00263561021651281,0.6769042701916356,0.011130782918914721,0.006877467478779951,0.010306493371800533,0.016105256643282127,0.0,0.0,0.00020959298821310725,1.4286246328466585e-05,0.2679299246994414,0.3681346657702432,5.620529023711735e-07,7.928153184445874e-15,6.736633941868327e-14,2.0192470200418988e-13,1.660413473119532e-11,5.544591182532647e-09,1.0088563686699896e-12,5.410355375130086e-18,8.66097926307098e-15,3.3505764501493676e-18,4.4517158294756454e-14,9.106897276643824e-12,9.340602981864258e-14,8.246923574998604e-11,3.8943763485518263e-17,1.2287230135282367e-16,1.2789050594849993e-19,2.5032209344712053e-19,1.4019880446037958e-12,2.7588398285701937e-17,1.4535694506795957e-14,1.159754650938229e-16,3.76,0.0,5.431931330026931e-13,0.18447007385689207,0.6091246481228275,4.733148456056667e-11,2.4864104522496707e-13,0.636059849247894,7.159295757233538e-17,9.176958625166884e-18,6.767618510480975e-10,7.810496356192329e-14,2.0898652174569405e-09,1.0109301661618252e-16,3.661837195873253e-18,1.3825402956611715e-20,6.504193274196107e-11,5.352449275904904e-06,3.0117289940630954e-16,9.21676538123033e-15,5.176827610493757e-05,5.0465767273490487e-17,3.585190218242881e-08,4.9511045498486376e-17,4.968074677720057e-10,1.5384689079878053e-15,4.9393243035229025e-18,1.3803297888266831e-16,1.7482909166145385e-13,2.9621691201071637e-12,4.221437575395573e-08
0.002636478876007009,0.6768550941019231,0.011107173378063797,0.006857763823440036,0.010293412305276355,0.016092596610805907,0.0,0.0,0.00020917474128754154,1.4272302280970992e-05,0.26715106997480637,0.3689135228117248,5.599059595579852e-07,7.80073702371335e-15,6.537118921938599e-14,1.962766594884539e-13,1.6140504219012148e-11,5.5221932816157175e-09,9.797747301371667e-13,5.248639411399284e-18,8.414967248008927e-15,3.2428157928059433e-18,4.32054992096084e-14,8.856173736970718e-12,9.239239418332073e-14,8.00285004329051e-11,3.77370793002748e-17,1.1697963550148706e-16,1.213088696755863e-19,2.3812768776725487e-19,1.3848208693789465e-12,2.671250607598567e-17,1.4094115463867258e-14,1.1253745592511741e-16,3.76,0.0,5.28060478648009e-13,0.18408196591642156,0.6091558740581269,4.5822334004375436e-11,2.415091054367632e-13,0.6360598564368154,7.142913594383384e-17,9.155813745272254e-18,6.767980189929483e-10,7.59335601275948e-14,2.085969765658194e-09,9.799361670504441e-17,3.653755480302654e-18,1.3791778145890792e-20,6.503413488682521e-11,5.345389080840775e-06,2.9997502284593134e-16,8.815174309205816e-15,5.165926792453788e-05,4.8171211445439025e-17,3.5742858502594224e-08,4.725939484075744e-17,4.810735463419588e-10,1.5306906732476517e-15,4.793142060231561e-18,1.3209950942150203e-16,1.6945424980671055e-13,2.9472508634009294e-12,4.221849107857339e-08
