Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3F(1),O2(2),H2O(3),CH4(4),CH2F(45),HF(38),C1OO1(156),CH2O2(158),CHO2(146),CHF(39),CHFO(46),S(139),CHFO2(186),CHFO2(165),CFO2(148),F(37),CH2FO(131),CH2CHF(55),O2(128),C2H4F(61),CFO(50),C2H4F(62),S(564),CFO3(1309),C2H2O(181),CH2CF(69),CH2CFO(78),CFO3(296),CHO2(145),CHO3(309),CHFO2(220),C2H2F(70),CF(49),CH2F2(40),CHF2(81)
0.0015150186761780132,0.6441607177932642,8.481029443234013e-06,4.5272414592632445e-06,4.068278730516558e-05,0.012424383766597774,0.0,0.0,0.00048420202926390004,5.94308799085958e-05,0.32617444113067023,0.004791535622883078,8.768893838017864e-07,2.717759861968298e-17,7.031781680785885e-13,3.4569578965457386e-09,4.3778863393802194e-07,0.002974373040300708,1.1598642670631616e-08,1.8167123436805118e-11,1.5522243466156e-05,2.16362985197484e-12,2.1479198215306024e-09,1.2521041594467106e-06,1.7587932311288171e-10,0.00010544039358268078,9.012403162642115e-11,1.3081434859422247e-06,5.379276186735216e-10,1.1258972187857562e-11,3.949812635819892e-09,5.829752581049331e-13,1.3400904494723787e-10,7.716737896407458e-09,3.76,0.0,0.3734206905757162,0.6426292298695339,0.3490413541391216,3.3959530272160306e-05,0.0017367617952096619,0.33597253428597956,7.700314979881174e-14,7.99615109509224e-15,1.0766770933674607e-10,5.379918670723294e-07,0.025455062122714905,4.485144791896714e-06,6.725911807369382e-14,1.4062201493648541e-15,6.021002182159173e-08,5.6039380908738244e-08,1.0892475901950112e-08,0.0030630869966553754,0.0001243522429469835,2.337753804736977e-08,1.2974548311267488e-05,2.411582007486438e-08,1.1487927064170442e-06,2.411987118631619e-12,2.7496924906891133e-12,4.4882964245891495e-08,1.1915233436628266e-06,6.517381264706398e-09,6.725387440232842e-13,3.0223727816575634e-14,1.4520446476429385e-08,1.787688028787839e-07,1.4764090403633902e-06,0.0012928095709252648,2.176629337351483e-05
0.0015172606113523475,0.644214168480055,8.492594759876534e-06,4.529542355521414e-06,4.0684898518459796e-05,0.012445086257035531,0.0,0.0,0.0004841908678127039,5.9399780013119584e-05,0.3266411158541544,0.00480450198353809,8.772857042220084e-07,2.7271904728849087e-17,7.042734179805699e-13,3.4555378174550887e-09,4.38991738180044e-07,0.002974500538838611,1.1641369643409876e-08,1.8238490391040817e-11,1.556781086572337e-05,2.1717842256057307e-12,2.145347265444396e-09,1.2545490047609912e-06,1.7627259729307634e-10,0.00010574212397844751,9.051660102735199e-11,1.312671927038765e-06,5.4110112005469e-10,1.131274118424372e-11,3.9543899332940945e-09,5.849895996171593e-13,1.3452097193868036e-10,7.753282699035942e-09,3.76,0.0,0.3729637360959507,0.6421819566658058,0.3494741510547886,3.405192125839108e-05,0.0017358296414810932,0.33645465028183585,7.691182453510024e-14,7.986667298003467e-15,1.0754407866374341e-10,5.380358738874429e-07,0.025424051402794794,4.4792457589935624e-06,6.721219900889064e-14,1.4052396401900429e-15,6.016490596082392e-08,5.601790171213107e-08,1.0878177450597965e-08,0.0030663823155322434,0.00012426569320716908,2.343237015282937e-08,1.2957612304730383e-05,2.4172546158211052e-08,1.1500782095912117e-06,2.406962374161412e-12,2.757526744355929e-12,4.4967506201446766e-08,1.192998861668671e-06,6.503803883304226e-09,6.741667736805993e-13,3.030457922380841e-14,1.4490790083806465e-08,1.7900345149172078e-07,1.4794220786349522e-06,0.0012945082300143288,2.1819008803403436e-05
0.0015195025465266818,0.6442675554045224,8.504173609449282e-06,4.5318494395502816e-06,4.068702271054007e-05,0.01246578311465415,0.0,0.0,0.0004841789927080927,5.936855908741542e-05,0.32710721454045416,0.004817480979019747,8.776800985473995e-07,2.7366520220111895e-17,7.053704316983522e-13,3.454118049969225e-09,4.4019766138153024e-07,0.002974620013582313,1.168417193946495e-08,1.8310021347700157e-11,1.5613402428852236e-05,2.1799521284259687e-12,2.142777670366418e-09,1.2569914942765546e-06,1.7666633242996173e-10,0.00010604396088280113,9.091022206971283e-11,1.3172065350199495e-06,5.442906666586563e-10,1.1366683690501852e-11,3.958957997804457e-09,5.870077123128244e-13,1.3503392503194104e-10,7.789919721415357e-09,3.76,0.0,0.37250732188154884,0.6417351999330837,0.3499064282062549,3.414443317843957e-05,0.001734898367446214,0.3369361908112946,7.682063433109511e-14,7.977197526509296e-15,1.0742061932734626e-10,5.380799691684493e-07,0.025393087595637614,4.473357366094975e-06,6.716535217671693e-14,1.4042606358191608e-15,6.011987508205975e-08,5.5996427930237524e-08,1.0863904760764319e-08,0.003069670473043078,0.0001241792434072632,2.348724539024419e-08,1.2940710084902068e-05,2.422931647690371e-08,1.151358747562215e-06,2.4019512875568915e-12,2.765363630376356e-12,4.5052049416498605e-08,1.1944725095991192e-06,6.490263406745043e-09,6.757999194088989e-13,3.038551791936977e-14,1.4461207671556233e-08,1.7923783766497933e-07,1.4824365663530085e-06,0.0012962041067396005,2.187177197739673e-05
0.001521744481701016,0.6443208786610929,8.51576587023167e-06,4.534162717371544e-06,4.068915976215651e-05,0.01248647433820979,0.0,0.0,0.0004841664091910135,5.933721834766905e-05,0.3275727380333813,0.004830472597549802,8.780725665974114e-07,2.7461445050940997e-17,7.064692028584992e-13,3.4526985981276583e-09,4.4140641096252365e-07,0.002974731501917275,1.17270493814096e-08,1.8381716446694346e-11,1.565901801842066e-05,2.1881335448176633e-12,2.140211032076554e-09,1.2594316233256638e-06,1.7706052940526672e-10,0.00010634590329054403,9.130489259095577e-11,1.3217473028075227e-06,5.474963336782097e-10,1.142079967757724e-11,3.963516905767132e-09,5.890296049458141e-13,1.3554790188726033e-10,7.826648953264276e-09,3.76,0.0,0.37205144707319043,0.6412889588513693,0.3503381864024175,3.423706612388211e-05,0.0017339679740559135,0.3374171567458142,7.672957897415737e-14,7.967741758535842e-15,1.0729733109216944e-10,5.381241527624456e-07,0.025362170663293035,4.467479594093866e-06,6.71185773982387e-14,1.403283132337889e-15,6.007492904706664e-08,5.5974959776761096e-08,1.0849657786299487e-08,0.0030729514803099376,0.00012409289338859245,2.354216320859329e-08,1.2923841611510214e-05,2.428613046078768e-08,1.1526343333985662e-06,2.396953820895974e-12,2.773203122742851e-12,4.5136592937855815e-08,1.1959442887415579e-06,6.476759732776717e-09,6.774381783224211e-13,3.04665437058893e-14,1.4431698990181373e-08,1.7947196021101422e-07,1.485452512816052e-06,0.0012978972078348174,2.1924583051123118e-05
0.0015239864168753504,0.6443741383438386,8.527371697548793e-06,4.536482149983095e-06,4.0691310346345066e-05,0.012507159926384574,0.0,0.0,0.00048415312246161325,5.930575900448337e-05,0.32803768717623505,0.004843476827530059,8.784631384059426e-07,2.7556690255226756e-17,7.075697343633143e-13,3.4512794514175675e-09,4.426179947239091e-07,0.002974835041063617,1.177000208418981e-08,1.8453574868994612e-11,1.5704657497860103e-05,2.1963284627158555e-12,2.1376473463003168e-09,1.2618693872672488e-06,1.7745519174423417e-10,0.00010664795019639297,9.170062131368716e-11,1.326294223284324e-06,5.507181965487994e-10,1.1475089741428185e-11,3.968066852618473e-09,5.910552860138737e-13,1.360629030777598e-10,7.86347038474526e-09,3.76,0.0,0.37159611081352356,0.6408432326015008,0.35076942645050047,3.432982018667498e-05,0.0017330384611591659,0.33789754895638313,7.663865816124433e-14,7.958299962521547e-15,1.0717421364118026e-10,5.38168425892289e-07,0.025331300567441397,4.461612422677546e-06,6.70718747584517e-14,1.4023071318188869e-15,6.003006778046547e-08,5.595349766154449e-08,1.0835436478024967e-08,0.0030762253484285153,0.00012400664299264417,2.3597124397366468e-08,1.2907006845547992e-05,2.4342988927786055e-08,1.1539049801574265e-06,2.391969942268127e-12,2.7810451954484983e-12,4.522114083047753e-08,1.1974142037293656e-06,6.4632927747691496e-09,6.79081579860338e-13,3.05476578080006e-14,1.4402263918873319e-08,1.797058212693377e-07,1.4884699273412055e-06,0.0012995875399996494,2.197744220568861e-05
0.0015262283520496847,0.6444273345471732,8.538991250954168e-06,4.538807777717672e-06,4.0693474465124116e-05,0.012527839877914908,0.0,0.0,0.00048413913770994584,5.927418226007754e-05,0.32850206281172156,0.004856493657456034,8.788518275981255e-07,2.765225310281722e-17,7.086720456210501e-13,3.449860616217901e-09,4.438324212449891e-07,0.0029749306680461373,1.1813030275597506e-08,1.8525597542189e-11,1.5750320731036205e-05,2.2045368682306124e-12,2.1350866088841804e-09,1.2643047815165586e-06,1.7785032291772032e-10,0.00010695010059847898,9.209741085853285e-11,1.3308472894273323e-06,5.53956331130757e-10,1.1529554649111633e-11,3.9726077924225095e-09,5.930847668332094e-13,1.3657893291858977e-10,7.900384005925918e-09,3.76,0.0,0.3711413122460404,0.6403980203654689,0.3512001491571872,3.4422695459080674e-05,0.0017321098290502606,0.3383773683132821,7.654787172628772e-14,7.948872121513587e-15,1.0705126688938272e-10,5.382127916809998e-07,0.025300477269220502,4.455755831390374e-06,6.7025244343174e-14,1.401332636028393e-15,5.998529136183952e-08,5.593204189618782e-08,1.082124078668277e-08,0.003079492088468795,0.00012392049206113036,2.3652129526838708e-08,1.2890205760677826e-05,2.4399892466499692e-08,1.1551707008975436e-06,2.3869996136306775e-12,2.788889822575481e-12,4.530569257942059e-08,1.1988822671428155e-06,6.4498624303789324e-09,6.807301426183122e-13,3.062886000439447e-14,1.4372902209566044e-08,1.799394235693244e-07,1.4914888193081222e-06,0.0013012751099086518,2.203034963178233e-05
0.001528470287224019,0.6444804673651913,8.550624469519412e-06,4.541139648409128e-06,4.069565170541874e-05,0.012548514191669418,0.0,0.0,0.0004841244601018166,5.92424893084552e-05,0.32896586578201675,0.004869523075791454,8.792386297926719e-07,2.7748128570815776e-17,7.097761430318183e-13,3.4484421058135614e-09,4.450496987952924e-07,0.002975018419747585,1.1856133875036895e-08,1.8597785646139996e-11,1.579600758237477e-05,2.212758746110128e-12,2.1325288156978436e-09,1.2667378015580118e-06,1.782459240275661e-10,0.00010725235350135526,9.249525810127355e-11,1.3354064942444681e-06,5.572108136897019e-10,1.1584194650073655e-11,3.977139665042706e-09,5.951180555624415e-13,1.3709599224618336e-10,7.93738980627355e-09,3.76,0.0,0.3706870505147761,0.639953321326391,0.351630355328617,3.451569203408472e-05,0.0017311820787375813,0.33885661568607134,7.645721951545685e-14,7.939458219432139e-15,1.069284906698317e-10,5.38257250999371e-07,0.025269700729287137,4.449909800594423e-06,6.697868615022472e-14,1.4003596447755728e-15,5.994059973232699e-08,5.591059260460962e-08,1.0807070664908141e-08,0.003082751711488779,0.0001238344404359812,2.3707178260162787e-08,1.2873438326017276e-05,2.4456840731062633e-08,1.1564315086785454e-06,2.3820428019993927e-12,2.796736978374813e-12,4.53902452102845e-08,1.2003484865198018e-06,6.436468610101027e-09,6.823838679679723e-13,3.071014954190944e-14,1.4343613690530109e-08,1.8017276664699127e-07,1.4945091981240388e-06,0.0013029599242436528,2.2083305500265122e-05
0.0015307122223983533,0.644533536891976,8.562271249990943e-06,4.543477752070831e-06,4.069784216928146e-05,0.012569182866549044,0.0,0.0,0.0004841090947617723,5.9210681336516195e-05,0.3294290969287648,0.004882565071007479,8.796235496622928e-07,2.7844321342204273e-17,7.108820149262605e-13,3.447023915482351e-09,4.462698350198647e-07,0.002975098332933459,1.189931272203225e-08,1.8670138661813295e-11,1.5841717916539293e-05,2.2209940820521398e-12,2.1299739624610142e-09,1.2691684429324288e-06,1.786419957874439e-10,0.00010755470791338927,9.289416275117307e-11,1.339971830735193e-06,5.604817208217979e-10,1.163900969887309e-11,3.981662605580456e-09,5.971551603676972e-13,1.3761407886919138e-10,7.974487774925382e-09,3.76,0.0,0.3702333247651184,0.6395091346683619,0.3520600457696076,3.4608810005266275e-05,0.0017302552109119847,0.33933529194368395,7.636670127334792e-14,7.930058229486592e-15,1.068058846838302e-10,5.383018035660018e-07,0.025238970907939855,4.444074310812379e-06,6.693220017942584e-14,1.39938815815731e-15,5.989599280768915e-08,5.58891500286132e-08,1.0792926065596014e-08,0.0030860042285352435,0.00012374848795931455,2.3762269919613382e-08,1.2856704501328633e-05,2.4513833022115643e-08,1.1576874165588277e-06,2.377099471802775e-12,2.8045866371945776e-12,4.547479938481493e-08,1.2018128630642644e-06,6.423111218046795e-09,6.840427500666761e-13,3.079152667265426e-14,1.4314398183612549e-08,1.8040584987380095e-07,1.4975310731828924e-06,0.0013046419896826878,2.2136309973506677e-05
0.0015329541575726875,0.644586543221508,8.573931747125676e-06,4.54582207640171e-06,4.070004634166388e-05,0.012589845901345252,0.0,0.0,0.0004840930467560021,5.917875952157779e-05,0.329891757092809,0.004895619631708727,8.800066125336759e-07,2.7940835913201606e-17,7.119896690925153e-13,3.4456060391390946e-09,4.4749283782662063e-07,0.0029751704441543067,1.1942566982344562e-08,1.874265638697082e-11,1.5887451598596564e-05,2.2292428629495718e-12,2.127422044952013e-09,1.271596701242813e-06,1.7903854202340335e-10,0.00010785716284581474,9.329413132980765e-11,1.344543291907915e-06,5.637691295796629e-10,1.1694000437096061e-11,3.9861767182366294e-09,5.991960917564397e-13,1.3813319418336142e-10,8.011677901063055e-09,3.76,0.0,0.3697801341446395,0.6390654595768598,0.35248922128322074,3.4702049466703636e-05,0.0017293292255226625,0.33981339795419746,7.627631675547511e-14,7.920672126530888e-15,1.0668344872138578e-10,5.383464512436129e-07,0.02520828776494327,4.438249342056522e-06,6.688578636669085e-14,1.3984181748011632e-15,5.985147052024574e-08,5.5867714575109844e-08,1.0778806940458135e-08,0.0030892496506232264,0.00012366263447351645,2.381740533481774e-08,1.284000424645376e-05,2.4570870195744656e-08,1.1589384375900343e-06,2.3721695864139653e-12,2.8124387734595516e-12,4.5559357843066566e-08,1.2032754019686692e-06,6.409790155234122e-09,6.857068175766367e-13,3.087299217662572e-14,1.4285255459411836e-08,1.806386754184275e-07,1.5005544538970614e-06,0.0013063213128718693,2.2189363228145235e-05
0.0015351960927470218,0.6446394864477668,8.585606125760807e-06,4.548172651616312e-06,4.070226430116123e-05,0.012610503294922156,0.0,0.0,0.0004840763211478579,5.91467250348451e-05,0.33035384711448773,0.004908686746616581,8.803878344044763e-07,2.8037672013225874e-17,7.130991249810981e-13,3.4441884843674087e-09,4.487187160310462e-07,0.0029752347897889996,1.198589687184535e-08,1.8815339628929664e-11,1.5933208494178636e-05,2.237505074991445e-12,2.1248730590581547e-09,1.2740225721292718e-06,1.7943556615793482e-10,0.00010815971731200877,9.369516776560859e-11,1.3491208708386202e-06,5.670731173464859e-10,1.1749167652092504e-11,3.990682002317543e-09,6.012408598053972e-13,1.3865334220795924e-10,8.048960173982392e-09,3.76,0.0,0.3693274778016845,0.638622295238256,0.3529178826719635,3.4795410512733684e-05,0.0017284041227638265,0.34029093458511817,7.618606577042248e-14,7.911299890689883e-15,1.0656118262596949e-10,5.383911968512438e-07,0.025177651259642646,4.432434873840764e-06,6.683944488889679e-14,1.3974496986262651e-15,5.980703291913316e-08,5.584628653580992e-08,1.076471324007582e-08,0.0030924879887437467,0.00012357687982114617,2.387258516499264e-08,1.2823337534045435e-05,2.4627952935294672e-08,1.1601845848201313e-06,2.367253112513026e-12,2.8202933616520048e-12,4.564392054212853e-08,1.2047361158098576e-06,6.3965053314223395e-09,6.873760935080153e-13,3.095454607810238e-14,1.4256185363762817e-08,1.8087124594402224e-07,1.5035793497476375e-06,0.001307997900431267,2.2242465456088885e-05
0.0015374380279213561,0.644692366664606,8.597294317889978e-06,4.55052951112034e-06,4.070449573992229e-05,0.012631155046312202,0.0,0.0,0.0004840589229908822,5.911457904023656e-05,0.33081536783360943,0.004921766404449768,8.807672122018813e-07,2.813482871703918e-17,7.142103853350963e-13,3.4427712603525828e-09,4.4994747812668144e-07,0.0029752914060846673,1.2029302305062445e-08,1.8888189047843303e-11,1.5978988469508616e-05,2.245780703317332e-12,2.122327000627604e-09,1.2764460512921468e-06,1.7983306921700806e-10,0.00010846237033075515,9.409726951984946e-11,1.3537045606350493e-06,5.70393761882245e-10,1.1804511523742647e-11,3.995178462089655e-09,6.032894734201886e-13,1.3917452344866096e-10,8.086334582550313e-09,3.76,0.0,0.3688753548850706,0.6381796408399447,0.3533460307378272,3.488889323842399e-05,0.0017274799035174359,0.3407679027032688,7.60959481402593e-14,7.901941503459854e-15,1.0643908621680556e-10,5.384360412387001e-07,0.025147061350955877,4.426630886426705e-06,6.679317578583967e-14,1.396482730228983e-15,5.976267999283526e-08,5.582486606292511e-08,1.0750644916874302e-08,0.00309571925387571,0.00012349122384496116,2.3927808908276185e-08,1.2806704334829478e-05,2.4685080723517923e-08,1.1614258712945283e-06,2.3623500164569537e-12,2.8281503763958265e-12,4.5728485285300294e-08,1.2061950130635506e-06,6.383256655875894e-09,6.890505746016562e-13,3.1036187782702733e-14,1.4227187714958543e-08,1.811035614106426e-07,1.5066057702452055e-06,0.0013096717589835753,2.2295616835661114e-05
0.0015396799630956904,0.644745183965916,8.60899622278325e-06,4.552892660406054e-06,4.0706740572928136e-05,0.01265180115453304,0.0,0.0,0.00048404085728252587,5.90823226929163e-05,0.3312763200893039,0.004934858593893326,8.811447469560202e-07,2.823230680980002e-17,7.153234431486228e-13,3.441354367322203e-09,4.511791318242615e-07,0.0029753403291571463,1.2072783121381157e-08,1.896120471261132e-11,1.6024791390998704e-05,2.2540697333547412e-12,2.119783865437308e-09,1.2788671345061828e-06,1.8023105217874874e-10,0.00010876512092617328,9.450043503397851e-11,1.3582943544014727e-06,5.737311413817145e-10,1.1860032077365622e-11,3.999666152538852e-09,6.05341941542601e-13,1.3969673612709772e-10,8.123801115038713e-09,3.76,0.0,0.36842376454498676,0.6377374955705613,0.35377366628154644,3.4982497739547744e-05,0.0017265565685932298,0.34124430317464094,7.600596365020921e-14,7.892596942464174e-15,1.0631715925335646e-10,5.384809842749831e-07,0.025116517997396545,4.420837360696871e-06,6.674697892851508e-14,1.395517266860432e-15,5.971841161566841e-08,5.5803453359271416e-08,1.0736601924654086e-08,0.003098943456985959,0.00012340566638795847,2.3983076040628638e-08,1.279010460669411e-05,2.4742253019102067e-08,1.1626623100583258e-06,2.357460261184611e-12,2.8360097924519252e-12,4.581305143455389e-08,1.2076520949406229e-06,6.370044028580891e-09,6.907302583140605e-13,3.1117917159585205e-14,1.4198262285763715e-08,1.813356208189158e-07,1.5096337248820654e-06,0.0013113428951534458,2.2348817527138685e-05
0.0015419218982700247,0.6447979384451715,8.620711937334117e-06,4.5552620734740075e-06,4.070899938632368e-05,0.012672441618577168,0.0,0.0,0.0004840221289921957,5.9049957142546823e-05,0.33173670472013805,0.004947963303796422,8.815204630365881e-07,2.833010999265555e-17,7.164382960690331e-13,3.4399377918897693e-09,4.524136850136202e-07,0.0029753815949746317,1.2116339415565421e-08,1.903438597629413e-11,1.607061712555924e-05,2.262372151839557e-12,2.1172436492036678e-09,1.2812858175741274e-06,1.8062951784179128e-10,0.00010906796812298444,9.490467020229472e-11,1.3628902452202813e-06,5.770853342972082e-10,1.1915729739078009e-11,4.00414519962729e-09,6.073982730378715e-13,1.4021998049700666e-10,8.161359760117033e-09,3.76,0.0,0.36797270593341735,0.6372958586195788,0.3542007901022914,3.507622411224329e-05,0.0017256341178863983,0.34172013686470215,7.59161120204562e-14,7.883266178537352e-15,1.0619540144704833e-10,5.385260271417177e-07,0.025086021157149516,4.415054276437629e-06,6.670085440305788e-14,1.394553310619103e-15,5.967422773003309e-08,5.578204882103096e-08,1.0722584214486286e-08,0.0031021606090164164,0.0001233202072932965,2.40383869298134e-08,1.2773538309236255e-05,2.4799470202905217e-08,1.1638939141441846e-06,2.352583814236054e-12,2.84387158459924e-12,4.589762255740639e-08,1.2091073660323709e-06,6.3568673614958585e-09,6.924151636025732e-13,3.11997352814312e-14,1.4169408941905354e-08,1.8156742614871231e-07,1.512663223161455e-06,0.0013130113155345,2.240206771282857e-05
0.001544163833444359,0.6448506301963264,8.632441690748676e-06,4.557637781817791e-06,4.071127236129027e-05,0.012693076437406303,0.0,0.0,0.00048400274306650186,5.9017483531563626e-05,0.3321965225640383,0.004961080523122885,8.81894381688537e-07,2.842824014114322e-17,7.175549698628384e-13,3.4385215437529826e-09,4.5365114653888677e-07,0.0029754152393146566,1.2159971493223867e-08,1.9107733691907336e-11,1.6116465540520975e-05,2.2706879453090344e-12,2.11470634787554e-09,1.2837020963451554e-06,1.8102847080049745e-10,0.0001093709109484743,9.530998095102728e-11,1.3674922262447595e-06,5.804564194828626e-10,1.1971605480104364e-11,4.008615630874126e-09,6.094584801669981e-13,1.4074426120098513e-10,8.199010506502789e-09,3.76,0.0,0.36752217820347954,0.6368547291775657,0.35462740299847495,3.51700724528823e-05,0.0017247125513576637,0.3421954046382023,7.582639307333602e-14,7.873949193539289e-15,1.0607381268995429e-10,5.385711731562789e-07,0.025055570787956418,4.409281613424435e-06,6.665480223986744e-14,1.3935908619945935e-15,5.963012837143937e-08,5.576065279176333e-08,1.0708591737675818e-08,0.003105370720880466,0.00012323484640434695,2.4093742709787753e-08,1.27570054120481e-05,2.4856733446064074e-08,1.1651206965832703e-06,2.347720638363936e-12,2.8517357276850494e-12,4.5982199190462024e-08,1.2105608390970747e-06,6.343726554379258e-09,6.941053243778846e-13,3.128164229472461e-14,1.414062743983292e-08,1.817989806044597e-07,1.5156942746487787e-06,0.0013146770266914058,2.245536758973828e-05
0.0015464057686186933,0.6449032593128361,8.644185422027114e-06,4.5600198319824405e-06,4.071355902312296e-05,0.012713705610197353,0.0,0.0,0.0004839827044416264,5.898490299263519e-05,0.3326557744581641,0.004974210240845604,8.822664962736568e-07,2.852669660323073e-17,7.186734724868711e-13,3.4371056379047155e-09,4.548915252453501e-07,0.002975441297762788,1.2203679284082719e-08,1.9181248862299142e-11,1.616233650394572e-05,2.2790170988501774e-12,2.112171957363631e-09,1.286115966748199e-06,1.814279118913687e-10,0.00010967394843666153,9.571636397175729e-11,1.3721002907004145e-06,5.838444763327499e-10,1.2027659552325115e-11,4.0130774219802584e-09,6.115225713770791e-13,1.412695797023322e-10,8.236753342377778e-09,3.76,0.0,0.36707218050890017,0.6364141064365014,0.35505350576789513,3.526404285865145e-05,0.0017237918699639018,0.3426701073589134,7.57368066480686e-14,7.864645970614858e-15,1.0595239281249766e-10,5.386164234936328e-07,0.02502516684699375,4.4035193517755805e-06,6.660882258214276e-14,1.3926299240664416e-15,5.958611355784613e-08,5.573926536630215e-08,1.0694624446228764e-08,0.0031085738034727483,0.0001231495835647547,2.4149142835931775e-08,1.2740505887993964e-05,2.49140421892648e-08,1.166342670403921e-06,2.342870701864859e-12,2.8596021967321916e-12,4.6066777973392015e-08,1.2120125245166813e-06,6.33062152106913e-09,6.958007358188255e-13,3.136363728872524e-14,1.4111917641703334e-08,1.8203028418642226e-07,1.5187268889667724e-06,0.0013163400351855969,2.2508717341632525e-05
0.0015486477037930275,0.6449558258882369,8.655942978839486e-06,4.562408219608081e-06,4.071585929528818e-05,0.012734329136146912,0.0,0.0,0.00048396201800689545,5.8952216651946757e-05,0.3331144612391346,0.004987352445881508,8.826368056455307e-07,2.8625478975120204e-17,7.197937892091698e-13,3.4356900694903817e-09,4.561348287921289e-07,0.0029754598058271747,1.2247462544834009e-08,1.9254931325365375e-11,1.6208229884116176e-05,2.287359597771268e-12,2.109640473404021e-09,1.2885274247721827e-06,1.8182784158083717e-10,0.00010997707962640998,9.612381683059205e-11,1.3767144317729917e-06,5.872495845630609e-10,1.2083891820995911e-11,4.017530622303593e-09,6.135905553062553e-13,1.4179593311710516e-10,8.274588255360847e-09,3.76,0.0,0.36662271200450214,0.6359739895893151,0.35547909920722437,3.535813542750695e-05,0.0017228720745529975,0.3431442458899446,7.564735251732031e-14,7.855356486064129e-15,1.0583114154388104e-10,5.386617772986918e-07,0.024994809291169047,4.397767472526269e-06,6.656291526380438e-14,1.3916704930873137e-15,5.954218313002155e-08,5.571788672529658e-08,1.0680682294351626e-08,0.0031117698676832012,0.00012306441861834746,2.420458653873771e-08,1.2724039692642643e-05,2.497139563720657e-08,1.1675598486301e-06,2.3380339688930497e-12,2.867470966889017e-12,4.615135845318152e-08,1.2134624217596105e-06,6.317552165184179e-09,6.975013903582321e-13,3.144572020394292e-14,1.4083279333825236e-08,1.8226133527564256e-07,1.5217610757013692e-06,0.0013180003475910867,2.2562117128929723e-05
0.0015508896389673618,0.6450083300159544,8.667714476368128e-06,4.564802927754201e-06,4.071817371803597e-05,0.012754947014325748,0.0,0.0,0.0004839406886000779,5.891942562874133e-05,0.33357258374286597,0.005000507127264629,8.830053339127453e-07,2.8724589404967686e-17,7.209159217095605e-13,3.434274828700996e-09,4.573810650429575e-07,0.0029754707988560005,1.2291321396021497e-08,1.9328780707204284e-11,1.625414554948373e-05,2.295715428704381e-12,2.1071118917712424e-09,1.2909364664499155e-06,1.822282631342414e-10,0.00011028030355786954,9.653234546279461e-11,1.3813346426473599e-06,5.906718242470988e-10,1.2140302796338003e-11,4.021975340336232e-09,6.156624422160931e-13,1.423233219954451e-10,8.312515233203514e-09,3.76,0.0,0.36617377184715594,0.6355343778300001,0.3559041841114529,3.545235025768652e-05,0.001721953165012254,0.3436178210936912,7.555803042410928e-14,7.846080713204275e-15,1.057100586346013e-10,5.387072358897362e-07,0.02496449807705745,4.392025955913665e-06,6.65170802622659e-14,1.3907125688923496e-15,5.949833700437249e-08,5.5696517260063296e-08,1.066676523421118e-08,0.003114958924376499,0.00012297935140915864,2.4260074353294723e-08,1.2707606780560517e-05,2.5028794342509124e-08,1.1687722442783169e-06,2.333210402938161e-12,2.8753420133368855e-12,4.623594385201977e-08,1.214910533671992e-06,6.304518387929955e-09,6.992073103105732e-13,3.152789200247602e-14,1.4054712313112398e-08,1.8249213560569519e-07,1.524796844440809e-06,0.0013196579704517523,2.2615567127584447e-05
0.0015531315741416961,0.6450607717893632,8.67950014793599e-06,4.567203984319508e-06,4.0720502538266896e-05,0.012775559243818768,0.0,0.0,0.00048391872104585953,5.888653103535815e-05,0.3340301428045933,0.005013674274183173,8.833721036272261e-07,2.882403185592653e-17,7.220398952730418e-13,3.4328599243868673e-09,4.5863024297437504e-07,0.002975474311997104,1.2335256153070632e-08,1.9402797706788634e-11,1.6300083369065337e-05,2.304084578359873e-12,2.1045862084289867e-09,1.2933430878543042e-06,1.8262918089360573e-10,0.00011058361927321296,9.69419563554703e-11,1.3859609165753321e-06,5.941112758540104e-10,1.2196893446069285e-11,4.026411632717375e-09,6.177382433931494e-13,1.428517510765732e-10,8.350534263886828e-09,3.76,0.0,0.36572535919495,0.635095270353624,0.35632876127469154,3.554668744767084e-05,0.0017210351412040898,0.3440908338318186,7.546884017842274e-14,7.836818632460034e-15,1.0558914394847863e-10,5.387528025333845e-07,0.024934233160802528,4.386294781481209e-06,6.647131771151907e-14,1.3897561543424314e-15,5.945457522819828e-08,5.5675157304216185e-08,1.0652873216460235e-08,0.0031181409843859752,0.0001228943817814303,2.4315607356762295e-08,1.269120712048077e-05,2.5086239419058986e-08,1.1699798703575585e-06,2.3283999703059512e-12,2.8832153113131465e-12,4.6320535146879545e-08,1.2163568729508914e-06,6.2915200980737505e-09,7.009185289533739e-13,3.161015298654662e-14,1.4026216402205621e-08,1.827226885612818e-07,1.5278342048458155e-06,0.0013213129102764164,2.266906753528242e-05
