Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63)
3.1403047398076376e-07,0.6714329403272907,6.330160397470629e-07,3.280118146090706e-08,6.619478266922601e-07,4.444722540317249e-07,0.0,0.0,8.278938721857766e-07,1.171353565107774e-10,3.1283254507138357e-09,1.8514813602390576e-15,3.537026806520353e-14,3.4232280651126804e-26,3.281463473301201e-20,5.917506839687166e-15,3.333183296896256e-13,4.622915655039984e-14,3.0621772077154476e-16,3.579113857674682e-17,8.774389971388987e-09,4.336602298530729e-15,7.096735009173103e-16,8.015388599830106e-20,4.471641831764202e-18,2.411957313148598e-13,1.1948893088826408e-13,1.1156869838426605e-15,1.6662595628300661e-26,6.555406104498651e-23,7.085636663685321e-19,8.189778174308578e-19,1.1539455691164889e-12,2.169236554222743e-21,3.76,0.0,0.5238506708554538,0.9994053614549334,2.3109829170362642e-07,3.920960413429338e-15,0.0027726725742573885,0.0027726960338555896,1.1259200839617521e-10,9.956694335128898e-14,0.0005929611396934864,4.578432589171933e-10,4.888188438886451e-10,3.1146286688253774e-07,5.4313529117342986e-08,6.878154681137639e-07,4.802185245364679e-07,8.89645267669901e-05,3.562994444305775e-10,7.693203652291033e-07,9.924815598204964e-10,2.4435344431005054e-12,3.6844641906790417e-10
3.229904599954958e-07,0.6714431251061692,6.604976021044923e-07,3.454524332203075e-08,6.963878129159712e-07,4.761732145977177e-07,0.0,0.0,8.523582230522079e-07,1.2394950589485915e-10,3.404994774060476e-09,2.088349789116026e-15,3.877005901074687e-14,4.1331946193812326e-26,3.7812369428892685e-20,6.475544736452828e-15,3.787970751929287e-13,5.1491362803726015e-14,3.5031522957471893e-16,4.0127339073364904e-17,9.281858580451998e-09,4.62521821753085e-15,7.719126143513535e-16,9.876378928170066e-20,5.113309197249616e-18,2.742589181803792e-13,1.2900762170802156e-13,1.2432096060143692e-15,2.2178167179256476e-26,7.644628104871456e-23,8.316199434119744e-19,9.066555134493049e-19,1.2724123397858379e-12,2.626629447953759e-21,3.76,0.0,0.5237704232699046,0.9994052869709663,2.5043154099215015e-07,4.590749616010142e-15,0.0028515645632472913,0.0028515895256335695,1.15810483224377e-10,1.0244539094328067e-13,0.0005929610955395024,5.012672966937467e-10,5.506876004254794e-10,3.2218924320966046e-07,5.620798869379427e-08,7.268836071298038e-07,5.06767900000341e-07,9.147327181961115e-05,3.9365946091478487e-10,8.13578139538395e-07,1.0351848255153116e-09,2.5851658511601164e-12,3.905301986157092e-10
3.319504460102278e-07,0.6714533086115052,6.886033285681217e-07,3.633236255694277e-08,7.315076505441913e-07,5.092317944163565e-07,0.0,0.0,8.768843049332715e-07,1.309592027333871e-10,3.6976531338254477e-09,2.3475703310387037e-15,4.237591197388726e-14,4.9657992270485734e-26,4.3401345393610296e-20,7.0681314317471664e-15,4.2884410505327853e-13,5.717777298417278e-14,3.9921940634302373e-16,4.484426398112328e-17,9.803570712890665e-09,4.923418150738514e-15,8.37642311328523e-16,1.2095134257680436e-19,5.8230892345306985e-18,3.106708658996768e-13,1.3898606129204703e-13,1.3818945928601387e-15,2.927249921381317e-26,8.884281672094616e-23,9.711690494265488e-19,1.0007129988122074e-18,1.398821580183485e-12,3.1630450420853044e-21,3.76,0.0,0.5236901854130585,0.9994052109473904,2.707550577188526e-07,5.350310954291925e-15,0.0029304444431477767,0.002930470965792782,1.1902846405650744e-10,1.053233967739381e-13,0.000592961050472236,5.473190159439785e-10,6.181902706379787e-10,3.33159242178218e-07,5.814578376456181e-08,7.673064565769471e-07,5.342263665777478e-07,9.398038331296408e-05,4.337404648426191e-10,8.590582898375462e-07,1.0789656386850122e-09,2.7308070427381597e-12,4.1351599736671917e-10
3.409104320249598e-07,0.6714634908498566,7.173470257308775e-07,3.8163408269011556e-08,7.672974507630031e-07,5.436785299362e-07,0.0,0.0,9.014736775804583e-07,1.3816479076776204e-10,4.006770423411161e-09,2.630561220798769e-15,4.6193313460957005e-14,5.938499909536728e-26,4.9634040486449825e-20,7.696448708564018e-15,4.837573510574639e-13,6.33096037667401e-14,4.533027429103888e-16,4.996359889707535e-17,1.0339524620806981e-08,5.231203823691661e-15,9.069759602462937e-16,1.4726780647753477e-19,6.605725039887697e-18,3.506540821149686e-13,1.4943449290351996e-13,1.5324958696981306e-15,3.83303063657351e-26,1.0291728741177882e-22,1.128785483049059e-18,1.1014075731591731e-18,1.5334193832010907e-12,3.789306660997775e-21,3.76,0.0,0.5236099572293789,0.9994051333777672,2.9208806545375966e-07,6.208494071737559e-15,0.0030093122149117252,0.0030093403563182654,1.222459509315682e-10,1.0820096088110531e-13,0.0005929610044879082,5.960695245872309e-10,6.916455939096309e-10,3.443751603676889e-07,6.012733481820474e-08,8.091148036452694e-07,5.62614436426657e-07,9.648586201460187e-05,4.766559749855072e-10,9.057595873530024e-07,1.1238572036045955e-09,2.880460396020024e-12,4.3743170496996084e-10
3.4987041803969183e-07,0.6714736718278372,7.46742188848662e-07,4.003927748574048e-08,8.037478113156465e-07,5.795446131893481e-07,0.0,0.0,9.261279275504611e-07,1.4556662727669586e-10,4.332818867409768e-09,2.9387942231063873e-15,5.0227751025075886e-14,7.070797227889914e-26,5.656639079116705e-20,8.361705156448297e-15,5.438434798419142e-13,6.99085848954581e-14,5.129568405718971e-16,5.55076638869355e-17,1.0889718556691809e-08,5.548576587537024e-15,9.800300728418665e-16,1.7832912714308094e-19,7.466114279566934e-18,3.9443810062211817e-13,1.6036333985178062e-13,1.6958098329907627e-15,4.9814406044059845e-26,1.1886044811439044e-22,1.3061339316140332e-18,1.208999909112838e-18,1.6764491815784369e-12,4.517357999701398e-21,3.76,0.0,0.5235297386628681,0.9994050542555066,3.144495135200051e-07,7.174713313311305e-15,0.00308816787947295,0.00308819769918724,1.2546294388778343e-10,1.1107808330208895e-13,0.0005929609575824574,6.475895230456942e-10,7.713793519207001e-10,3.558392790540668e-07,6.215305793728256e-08,8.523397310873289e-07,5.919528134354385e-07,9.898970869445041e-05,5.225206928977918e-10,9.536808041131787e-07,1.1698932932346585e-09,3.0341283876893246e-12,4.623057264725318e-10
3.5883040405442385e-07,0.6714838515521189,7.768020165189385e-07,4.1960889773643374e-08,8.408498030282258e-07,6.168618764975457e-07,0.0,0.0,9.508486676961125e-07,1.5316508330540386e-10,4.676273081245424e-09,3.2737960744368756e-15,5.448472007223235e-14,8.384432205877809e-26,6.425796943667709e-20,9.06513712113789e-15,6.094177754744741e-13,7.699696643927264e-14,5.785930551084671e-16,6.149941852467497e-17,1.1454150773432073e-08,5.875537483130821e-15,1.0569242914824044e-15,2.148212140065928e-19,8.40930757700068e-18,4.422594394930487e-13,1.717832088695306e-13,1.8726774505429828e-15,6.427851802157356e-26,1.3688167628129319e-22,1.5049709403579956e-18,1.3237542265242198e-18,1.828151761904355e-12,5.360344780068406e-21,3.76,0.0,0.5234495296570678,0.9994049735738694,3.378580906488884e-07,8.258963687530382e-15,0.003167011437746176,0.0031670429963690174,1.2867944296259912e-10,1.139547640736634e-13,0.0005929609097519783,7.019493420976232e-10,8.577242548226283e-10,3.6755386801917305e-07,6.422336587661987e-08,8.970126145780343e-07,6.222623921387046e-07,0.00010149192412486407,5.71450470131796e-10,1.0028207129494019e-06,1.21710823518563e-09,3.191813595623475e-12,4.881669693138942e-10
3.6779039006915587e-07,0.6714940300294309,8.075394253157981e-07,4.39291825484381e-08,8.785949562847641e-07,6.556627779255724e-07,0.0,0.0,9.756375366906878e-07,1.609605438909864e-10,5.037610129876678e-09,3.637149966630237e-15,5.896973031215327e-14,9.903600066966134e-26,7.277217200716683e-20,9.808009530620876e-15,6.808040231112596e-13,8.459752617299093e-14,6.506431530641869e-16,6.796246711412877e-17,1.2032819524318268e-08,6.21208729484169e-15,1.1377813700651008e-15,2.5750546156268064e-19,9.440506900615585e-18,4.943615614190711e-13,1.837048927798226e-13,2.063986439180002e-15,8.238167471872845e-26,1.5721057134253254e-22,1.7271465580950232e-18,1.4459384783433987e-18,1.9887652922884354e-12,6.3327002126588006e-21,3.76,0.0,0.5233693301550579,0.9994048913259705,3.62332238249749e-07,9.471836595441471e-15,0.003245842890627018,0.003245876249824909,1.318954481926819e-10,1.1683100323207661e-13,0.000592960860992486,7.592189807001214e-10,9.51019833600521e-10,3.795211885248081e-07,6.633866890096222e-08,9.43165120685478e-07,6.535642568890194e-07,0.00010399250908068049,6.235622782717948e-10,1.0531780874968722e-06,1.2655368990842989e-09,3.3535187015405274e-12,5.150448314850395e-10
3.767503760838879e-07,0.6715042072665577,8.389670642049585e-07,4.594510700046378e-08,9.169752475262135e-07,6.959803874674731e-07,0.0,0.0,1.0004961985827961e-06,1.6895340828428086e-10,5.417309585615466e-09,4.030497068000009e-15,6.36883118535614e-14,1.1655180883909256e-25,8.217640856904944e-20,1.0591616607747605e-14,7.583343942224927e-13,9.273357705968402e-14,7.295599784468259e-16,7.49210640951468e-17,1.2625723063052192e-08,6.558226595803602e-15,1.2227271494181454e-15,3.0722451740664913e-19,1.056506396253408e-17,5.509948366794631e-13,1.961393725600704e-13,2.2706735221939607e-15,1.049043834403164e-25,1.8009867419401988e-22,1.9746059666934957e-18,1.5758245470820056e-18,2.1585253620955978e-12,7.450234370212756e-21,3.76,0.0,0.5232891400994546,0.9994048075047818,3.8789016329536936e-07,1.0824535329909473e-14,0.0033246622389919377,0.0033246974615081283,1.351109596139176e-10,1.1970680081305452e-13,0.0005929608112996344,8.194681435951348e-10,1.0516123385353385e-09,3.917434956550018e-07,6.849937543943891e-08,9.908292053132737e-07,6.858796812275718e-07,0.00010649146433927408,6.789741816584203e-10,1.1047517021956558e-06,1.3152146851971202e-09,3.519246493595584e-12,5.429691907617212e-10
3.857103620986199e-07,0.6715143832703417,8.710973286906472e-07,4.8009624572077037e-08,9.559830858262177e-07,7.378483739391881e-07,0.0,0.0,1.0254263423800734e-06,1.7714409016839613e-10,5.815853585110088e-09,4.455538078595868e-15,6.864602094791969e-14,1.366898822482428e-25,9.254230236650675e-20,1.141728247740545e-14,8.423493337814943e-13,1.0142897481779644e-13,8.158181291129605e-16,8.24001196333463e-17,1.3232859643755007e-08,6.913955785757571e-15,1.3118905284155691e-15,3.649082999379911e-19,1.1788478636447302e-17,6.124165090747067e-13,2.090978188781045e-13,2.4937267690945153e-15,1.3276669144224065e-25,2.0582131451753196e-22,2.2493911007867285e-18,1.7136884511412658e-18,2.3376650324808745e-12,8.730227597197546e-21,3.76,0.0,0.5232089594324115,0.9994047221031354,4.145498508243889e-07,1.2328890348352509e-14,0.0034034694836982036,0.0034035066333637037,1.3832597726140973e-10,1.2258215685180623e-13,0.0005929607606692177,8.827662785651563e-10,1.1598546436828662e-09,4.042230401156514e-07,7.070589258251498e-08,1.040037112556198e-06,7.192301274311037e-07,0.00010898879068060921,7.378053126945918e-10,1.1575403322916916e-06,1.3661775142105743e-09,3.688999868926128e-12,5.719703949377735e-10
3.946703481133519e-07,0.6715245580476822,9.039423746134835e-07,5.012370392802892e-08,9.956112995925005e-07,7.813009925568964e-07,0.0,0.0,1.0504296816597753e-06,1.8553301787414752e-10,6.233726885541532e-09,4.9140348163939715e-15,7.38484453877258e-14,1.5978036858706572e-25,1.0394589520854409e-19,1.2286361676616415e-14,9.3319744977885e-13,1.1070812555731978e-13,9.099146421819086e-16,9.042520539235491e-17,1.385422752097547e-08,7.279275122588675e-15,1.4054034323097168e-15,4.315802686924096e-19,1.3116397402400361e-17,6.788906651397342e-13,2.2259159317431645e-13,2.734188020094014e-15,1.6704831062969857e-25,2.346795940882846e-22,2.5536422644462636e-18,1.8598105601587766e-18,2.526414896483165e-12,1.0191528077107536e-20,3.76,0.0,0.5231287880956174,0.9994046351137247,4.4232907606385273e-07,1.3997374323131609e-14,0.003482264625583833,0.003482303767328389,1.415405011694771e-10,1.2545707138302886e-13,0.000592960709097066,9.49182613219336e-10,1.2761061572612421e-09,4.1696206960470554e-07,7.295862645361896e-08,1.0908213738927218e-06,7.536372462043567e-07,0.0001114844888872921,8.001758496199042e-10,1.2115427538378316e-06,1.4184618180609988e-09,3.862781836146603e-12,6.020792529690359e-10
4.0363033412808394e-07,0.6715347316055327,9.375141314892028e-07,5.2288318363301266e-08,1.035853123440385e-06,8.263730731860381e-07,0.0,0.0,1.0755079542042499e-06,1.941206345926165e-10,6.6714169200832525e-09,5.407811831330845e-15,7.930120956604448e-14,1.8618830628713518e-25,1.1646785956103321e-19,1.3200239576300317e-14,1.0312354054018e-12,1.2059599346998997e-13,1.0123696878170227e-15,9.902256048614177e-17,1.4489824949698487e-08,7.65418474865713e-15,1.50340077921882e-15,5.083639501589658e-19,1.4554611825844902e-17,7.506882069370698e-13,2.3663224836088856e-13,2.9931553977296263e-15,2.0901096588269127e-25,2.670025145624572e-22,2.8895997514658686e-18,2.0144758185352716e-18,2.7250031474759024e-12,1.1854653680124118e-20,3.76,0.0,0.5230486260302972,0.9994045465291083,4.712454161758359e-07,1.5843116974429032e-14,0.0035610476654675365,0.003561088865330571,1.4475453137165145e-10,1.283315444409117e-13,0.0005929606565785846,1.018786191201724e-09,1.400732737827066e-09,4.2996282988706104e-07,7.525798249336395e-08,1.1432148076221825e-06,7.891228764803468e-07,0.000113978559744622,8.662069966385997e-10,1.2667577436948919e-06,1.4721045316821194e-09,4.040595517792653e-12,6.333270269230126e-10
4.1259032014281596e-07,0.6715449039509054,9.71824315308735e-07,5.450444359593803e-08,1.0767021852788578e-06,8.731000092413744e-07,0.0,0.0,1.1006629216594492e-06,2.029073985850512e-10,7.1294138526749525e-09,5.938758044305538e-15,8.500997920623391e-14,2.1631671695612336e-25,1.3019371736737747e-19,1.4160332723751409e-14,1.1368278141829826e-12,1.3111810856021543e-13,1.1237272707742533e-15,1.0821909760945099e-16,1.513965018535384e-08,8.038684712896711e-15,1.6060204453172755e-15,5.964897217870975e-19,1.6109057077662756e-17,8.280868287043868e-13,2.512315292039178e-13,3.2717859080012456e-15,2.601231380893322e-25,3.0314925866782237e-22,3.259605475599024e-18,2.1779739765058486e-18,2.9336556548302482e-12,1.3741898214477294e-20,3.76,0.0,0.5229684731772108,0.9994044563417112,5.013162616335065e-07,1.787991969124002e-14,0.0036398186041486464,0.0036398619292901846,1.4796806790067497e-10,1.3120557605914093e-13,0.0005929606031092571,1.0916459077289068e-09,1.5341066161026265e-09,4.432275656828695e-07,7.76043656872117e-08,1.1972505184722912e-06,8.257090452983192e-07,0.00011647100404064206,9.360209662848771e-10,1.3231840795327404e-06,1.5271430855665862e-09,4.222444152716229e-12,6.657454246593303e-10
4.21550306157548e-07,0.6715550750908674,1.0068844407808315e-06,5.677305589823121e-08,1.1181524936400205e-06,9.215177472108879e-07,0.0,0.0,1.1258963692150182e-06,2.1189378339030346e-10,7.608210632158806e-09,6.508828408659826e-15,9.098046577335005e-14,2.5060992423771755e-25,1.4521406564282e-19,1.516808911419656e-14,1.2503471383723704e-12,1.423005744063335e-13,1.244555939182896e-15,1.180424093440264e-16,1.5803701483825168e-08,8.432774989415739e-15,1.7134032292055599e-15,6.973018570971458e-19,1.7785810500893488e-17,9.113709975968036e-13,2.6640137244274644e-13,3.571298133450373e-15,3.2208738078584565e-25,3.4351163423991036e-22,3.666104616507387e-18,2.3505998281685165e-18,3.152596045773542e-12,1.5877442209817902e-20,3.76,0.0,0.5228883294766525,0.999404364543827,5.325588272331287e-07,2.0122269946565994e-14,0.003718577442407045,0.0037186229611186243,1.51181110788497e-10,1.3407916627090365e-13,0.0005929605486847372,1.167830544386707e-09,1.6766063223074762e-09,4.567585214264278e-07,7.999818075311868e-08,1.2529618973394595e-06,8.634179677447187e-07,0.00011896182256618898,1.0097409639134918e-09,1.3808205398313923e-06,1.583615399070307e-09,4.4083310984330754e-12,6.993665931881565e-10
4.3051029217228e-07,0.6715652450325438,1.0427058330340146e-06,5.909513052571791e-08,1.1601984252746524e-06,9.716627767730857e-07,0.0,0.0,1.1512101053047826e-06,2.2108027802997438e-10,8.108303045824272e-09,7.120045592019309e-15,9.721843058054009e-14,2.8955711218940747e-25,1.6162480889596725e-19,1.622498839903353e-14,1.3721735907395857e-12,1.5417007594430955e-13,1.3754495000999013e-15,1.2852077463767633e-16,1.648197710145916e-08,8.836455493145877e-15,1.8256928160375124e-15,8.122658350015524e-19,1.9591090228998444e-17,1.0008319387324096e-12,2.821539066909421e-13,3.892975020631983e-15,3.9687039701520383e-25,3.8851669106784006e-22,4.11164728674338e-18,2.532653455852156e-18,3.3820457925439423e-12,1.8287468365594415e-20,3.76,0.0,0.5228081948684505,0.9994042711276204,5.649901627493901e-07,2.2585355513286334e-14,0.00379732418100308,0.003797371962718661,1.5439366006627096e-10,1.3695231510889232e-13,0.000592960493300221,1.2474088031351634e-09,1.8286166188407158e-09,4.7055794192067976e-07,8.243983229672892e-08,1.3103826211470366e-06,9.022720469519673e-07,0.00012145101611494244,1.087491174208357e-09,1.4396659038821395e-06,1.6415598743998931e-09,4.5982598334241965e-12,7.342231126537298e-10
4.39470278187012e-07,0.6715754137831139,1.0792996387954649e-06,6.147164040852698e-08,1.2028347130317116e-06,1.0235721214793222e-06,0.0,0.0,1.17660596132656e-06,2.3046738721143662e-10,8.630189772406007e-09,7.774501676667547e-15,1.0372968860435114e-13,3.336961366166738e-25,1.795273984321366e-19,1.733254203781878e-14,1.502695039979546e-12,1.6675388726751695e-13,1.5170277414283407e-15,1.396831654524921e-16,1.717447529507499e-08,9.24972609299118e-15,1.9430357419189354e-15,9.429759165871404e-19,2.1531253859834858e-17,1.096767624726133e-12,2.985014521570808e-13,4.238166764445489e-15,4.8673607069418435e-25,4.386295210140662e-22,4.598890224798247e-18,2.7244404803225794e-18,3.6222243040303333e-12,2.1000281801191352e-20,3.76,0.0,0.5227280692919662,0.9994041760851292,5.986271632419365e-07,2.5285078487489633e-14,0.003876058820677484,0.003876108935984351,1.5760571576435087e-10,1.3982502260530844e-13,0.0005929604369508749,1.3304493394845772e-09,1.9905284381568843e-09,4.846280729081003e-07,8.4929724940414e-08,1.3695466528090264e-06,9.422938741506914e-07,0.00012393858548347386,1.1693967496059598e-09,1.4997189517886942e-06,1.7010153912216088e-09,4.7922339593934395e-12,7.703479908861467e-10
4.4843026420174404e-07,0.6715855813498152,1.1166768370545932e-06,6.390355507321699e-08,1.246056434036674e-06,1.0772833299758159e-06,0.0,0.0,1.2020857913802449e-06,2.4005563152889216e-10,9.174372434578432e-09,8.474359876844028e-15,1.105201120230038e-13,3.8361760337956328e-25,1.990290785942251e-19,1.8492293400814384e-14,1.6423069198687621e-12,1.8007987943714905e-13,1.6699371598325264e-15,1.5155925357847006e-16,1.7881194321973954e-08,9.672586622890503e-15,2.065581358925067e-15,1.091162992673089e-18,2.3612797189024694e-17,1.1994827698794592e-12,3.154565202201594e-13,4.608293791800628e-15,5.94281654398031e-25,4.943562523761355e-22,5.130598519020717e-18,2.926272316453963e-18,3.873349021147354e-12,2.4046435247293135e-20,3.76,0.0,0.5226479526860933,0.9994040794082641,6.334865790213725e-07,2.8238069126348e-14,0.003954781362151273,0.003954833882800958,1.6081727791228754e-10,1.4269728879186695e-13,0.000592960379632171,1.4170207948147042e-09,2.162738825675311e-09,4.989711615839267e-07,8.74682634338332e-08,1.430488241282599e-06,9.835062287690747e-07,0.00012642453147129436,1.2555838005334722e-09,1.5609784644683588e-06,1.7620213018368924e-09,4.990257203483558e-12,8.077746584747936e-10
4.6635023623120807e-07,0.6716059129608425,1.1938245475671732e-06,6.893745518753703e-08,1.3342381377327771e-06,1.1902641105419297e-06,0.0,0.0,1.2533049020827195e-06,2.598376885724481e-10,1.0331647086834844e-08,1.0019301587218244e-14,1.2496224855030104e-13,5.034609621786008e-25,2.43289193673457e-19,2.097472256472314e-14,1.9504210243242987e-12,2.090729223058543e-13,2.0124734805294325e-15,1.7757475042160176e-16,1.933728790729717e-08,1.0547076684897268e-14,2.3268919576491313e-15,1.4476245438119564e-18,2.822669011780129e-17,1.4265040146281315e-12,3.512402219187934e-13,5.4294054407713656e-15,8.74717994145261e-25,6.249010220486074e-22,6.3390239533263086e-18,3.361346630077729e-18,4.409297596034578e-12,3.127301098693063e-20,3.76,0.0,0.5224877461394174,0.9994038811184416,7.069389906107921e-07,3.497409659425148e-14,0.004112190153281919,0.004112247704583498,1.6723892167189397e-10,1.4844049735986027e-13,0.0005929602620666414,1.6010311432712122e-09,2.539673755045513e-09,5.284852108480605e-07,9.269289817330179e-08,1.5578425156941317e-06,1.0695945799438709e-06,0.0001313915565178313,1.4413115181571897e-09,1.687112011891383e-06,1.8888440517896887e-09,5.398466594729956e-12,8.866691719581251e-10
4.824782110577257e-07,0.6716242074356964,1.2660437446482516e-06,7.366707893306227e-08,1.4155611155922532e-06,1.2984963448570345e-06,0.0,0.0,1.2997083497543935e-06,2.783349769608315e-10,1.1454540758606638e-08,1.158824369488706e-14,1.3897510833329924e-13,6.382613056362972e-25,2.8979577638936196e-19,2.3403562817958433e-14,2.2629318888377593e-12,2.379970208415404e-13,2.366567357722173e-15,2.037417884059682e-16,2.0696389911388513e-08,1.136691322094208e-14,2.5814194809836245e-15,1.848666459150093e-18,3.293066658414877e-17,1.6572038885156724e-12,3.8565268814207115e-13,6.269483754377614e-15,1.221938386455337e-24,7.676265848359976e-22,7.608699218277832e-18,3.790518829407807e-18,4.931231941502438e-12,3.9274201274713285e-20,3.76,0.0,0.5223435903042869,0.9994036969843842,7.773922302774153e-07,4.2084919390176113e-14,0.004253816696279489,0.0042538790324618625,1.7301671339391462e-10,1.5360787609967735e-13,0.0005929601528924167,1.779405613763358e-09,2.9182428716020427e-09,5.560039606626983e-07,9.756550466623414e-08,1.6788900549271164e-06,1.1513780820490398e-06,0.0001358563351802478,1.6243936158127708e-09,1.8047461009588066e-06,2.0086911895175524e-09,5.779743065981018e-12,9.624702365195593e-10
4.986061858842434e-07,0.6716424981899557,1.3409652351892786e-06,7.859106118202983e-08,1.4987188897232714e-06,1.4131737516175277e-06,0.0,0.0,1.3464137216998608e-06,2.9749278648779566e-10,1.2657614511849894e-08,1.3341366793040535e-14,1.5398672326616856e-13,8.03886074807552e-25,3.434435810765016e-19,2.6026987437420987e-14,2.6113825405178986e-12,2.6978734742178874e-13,2.7687274394038976e-15,2.3271540165437173e-16,2.210154033597159e-08,1.2217817802367935e-14,2.8552516737795423e-15,2.3403864606687002e-18,3.819993221485447e-17,1.914916696777295e-12,4.2223677746614755e-13,7.215990581999733e-15,1.686657565382061e-24,9.386507095794974e-22,9.070587575530901e-18,4.257372216278541e-18,5.491934314891602e-12,4.8947649004778806e-20,3.76,0.0,0.5221994625621658,0.9994035074235839,8.520609650176351e-07,5.0309670785254415e-14,0.004395404051408481,0.004395471423554051,1.7879290643589466e-10,1.587738254669506e-13,0.0005929600404994286,1.970290357566557e-09,3.3366285703321808e-09,5.844421571054095e-07,1.026020340360803e-07,1.8062426118535647e-06,1.2373817792575288e-06,0.00014031586666252374,1.8233520672712255e-09,1.9262702140306467e-06,2.1341948059470278e-09,6.174202604073619e-12,1.0430279098208654e-09
5.147341607107611e-07,0.6716607852678791,1.4186482142832532e-06,8.371485319028606e-08,1.5836937568407742e-06,1.5345333207838054e-06,0.0,0.0,1.3934326232859813e-06,3.1731475361006846e-10,1.3943907028484667e-08,1.5294090303565206e-14,1.7003378571883672e-13,1.0063359815596764e-24,4.0510258140548595e-19,2.8855151754351445e-14,2.9983421723216897e-12,3.04629061843278e-13,3.2237877316650995e-15,2.64694896440149e-16,2.3552729036415907e-08,1.3099789150612143e-14,3.1493571738491352e-15,2.938955906255811e-18,4.40772246193253e-17,2.201664354669973e-12,4.610722832019059e-13,8.280181130826238e-15,2.3021914715264428e-24,1.1428852320637905e-21,1.0744974922161565e-17,4.763967882551957e-18,6.0926150711605595e-12,6.057124338488871e-20,3.76,0.0,0.5220553625396638,0.9994033123845171,9.310388454849255e-07,5.977343018757487e-14,0.004536952222147015,0.0045370248885260415,1.8456750094056305e-10,1.6393834562955187e-13,0.0005929599248562981,2.1740891174879837e-09,3.797361630877145e-09,6.138130180114763e-07,1.0780486316157922e-07,1.940110300340398e-06,1.327745353383302e-06,0.00014477015573989907,2.0389562847196073e-09,2.051677270996444e-06,2.2656010351078253e-09,6.581871760199189e-12,1.1285519619711847e-09
5.308621355372788e-07,0.6716790687143268,1.4991508074739509e-06,8.904383768616379e-08,1.6704707963547629e-06,1.6628170156240083e-06,0.0,0.0,1.4407768827012893e-06,3.3780469707564363e-10,1.5316491952684582e-08,1.7462722095486994e-14,1.8715379054670444e-13,1.2526015966862747e-24,4.757257109372171e-19,3.189854340054839e-14,3.426453544219182e-12,3.42714214172808e-13,3.73692248643039e-15,2.998875231009481e-16,2.5049945874002938e-08,1.4012826082614032e-14,3.4647318255945513e-15,3.6627048911418755e-18,5.0606654526427585e-17,2.5195408462718583e-12,5.022409495716564e-13,9.474323375090809e-15,3.1095938203202853e-24,1.3859934523288877e-21,1.2653437384700551e-17,5.312449687865633e-18,6.734472153528193e-12,7.445834364345557e-20,3.76,0.0,0.5219112898584019,0.9994031118144442,1.0144186895246496e-06,7.06099689860752e-14,0.004678461211757144,0.00467853943794498,1.9034049704184816e-10,1.6910143675054912e-13,0.000592959805932273,2.391207760421331e-09,4.303034019335087e-09,6.441298114213462e-07,1.1317637695049492e-07,2.08070626325764e-06,1.422610482974154e-06,0.0001492192072221781,2.271985487896768e-09,2.180960200387047e-06,2.403160745803514e-09,7.002778567247895e-12,1.2192563558637943e-09
5.469901103637964e-07,0.671697348574763,1.5825302015446823e-06,9.458332904705184e-08,1.7590377016468878e-06,1.7982716789130704e-06,0.0,0.0,1.4884585484248552e-06,3.589666215071478e-10,1.6778478830625433e-08,1.9864493066793025e-14,2.05385067156967e-13,1.5507996120765109e-24,5.563547570316093e-19,3.516798034793446e-14,3.898431957251494e-12,3.8424189224622873e-13,4.313660784536176e-15,3.385086300321352e-16,2.6593180716149356e-08,1.4956927566326356e-14,3.802398275163539e-15,4.5323196678082704e-18,5.783369368862996e-17,2.870712999351309e-12,5.45826458184541e-13,1.081177347906908e-14,4.159073707131721e-24,1.6744909578582356e-21,1.4818882363165735e-17,5.905049784821916e-18,7.41869307117356e-12,9.096111234092394e-20,3.76,0.0,0.521767244134985,0.9994029056594262,1.102292620588201e-06,8.29619872066133e-14,0.0048199310232823174,0.004820015082277698,1.9611189486477424e-10,1.7426309898827888e-13,0.0005929596836960198,2.622054742394175e-09,4.856298524902329e-09,6.754058635166565e-07,1.1871896979167875e-07,2.2282466835058508e-06,1.52212085139011e-06,0.00015366302595458232,2.5232287528256715e-09,2.3141119394002406e-06,2.5471295180847998e-09,7.436952576637242e-12,1.315359217624771e-09
