Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55)
8.060040805075726e-08,0.9697252647406687,6.210368750260388e-05,2.0351760374737987e-06,8.00651046248594e-06,4.6178394495756636e-05,0.0,0.0,2.7002983580238124e-05,1.4035299641470147e-08,4.778508126113143e-08,7.886056765068815e-09,3.51399607629949e-10,2.300367823110111e-16,3.859371566680125e-12,3.8498019804695216e-09,3.911601483489297e-06,2.800292622545868e-08,1.099797949077071e-11,7.171364910445492e-11,1.5505210618341488e-05,1.3927322833468733e-10,2.06219299382649e-09,5.590000356187028e-12,1.2931342490407995e-10,4.0936682906560605e-08,5.1667953051265885e-09,1.9077810441014906e-09,2.0255035530065178e-13,1.3284890737740753e-13,4.060363634668107e-12,3.4565214292678075e-14,2.8495283540443786e-10,1.0840261934504703e-11,3.76,0.0,0.8600560285359492,0.9964538277380253,1.8040586080857994e-06,1.7903569608249638e-07,0.09074644717888879,0.09078012081935424,3.136354651965789e-07,1.7908917209426908e-09,0.00351142731946807,6.905278694925843e-07,1.6044965249592966e-07,1.051256711506272e-05,7.907035045007144e-07,3.187104422862253e-05,6.648699431186593e-05,0.005676923795963704,5.634471698071412e-07,3.2892209005248887e-06,3.6843883960329525e-07,3.3286584090192787e-09,8.176505998276787e-08,1.688413388476706e-07,1.162810586980745e-09,7.004650434671409e-10,1.3573929254827026e-07,3.554283341488253e-11,4.090594165981915e-06,1.322660345730923e-10,4.874996997805967e-07,2.049566130578397e-11,1.165975256867205e-11,2.2518811614868023e-08,1.0750219880778379e-12,5.29051360121115e-15,2.5307711923922458e-19,9.810603125601092e-18,1.8023464993274105e-16,9.95883130353584e-12,5.843079908945409e-20,1.414933551002001e-10,1.3592305086202684e-15,1.2380502674857556e-11,1.6894117187748375e-15,1.9506641827621835e-11,4.397890758887991e-09,1.1797185118678066e-10,1.2805349081041148e-12,5.165270039778069e-10,8.543365364326948e-10,1.3868570199386003e-14,4.611900794784205e-13,2.470553974802211e-05,1.7521310496756396e-16,2.8414788792286546e-08,3.389324075920388e-13,5.252205290323733e-08
8.249530465662194e-08,0.970074719520948,6.44686838640744e-05,2.1374373882117406e-06,8.442082576686178e-06,4.895674910507158e-05,0.0,0.0,2.7595692050434763e-05,1.4694956256137151e-08,5.193635606275164e-08,8.429647260491053e-09,3.8289504589311093e-10,2.573293567353725e-16,4.1188969218437534e-12,4.072837213872691e-09,4.09879020192321e-06,3.0772879389516735e-08,1.2367653120185164e-11,8.015388208792553e-11,1.623385295668882e-05,1.483852350546012e-10,2.1212370524116127e-09,6.035219277927212e-12,1.3590493091132515e-10,4.500056025460633e-08,5.49488006733365e-09,2.0496782564986073e-09,2.268105880398652e-13,1.469937604571855e-13,4.471738966151085e-12,3.795200453235689e-14,3.089048875260734e-10,1.2020897489538526e-11,3.76,0.0,0.8579642472539971,0.9964528038566416,1.949105472509267e-06,1.9113891528158876e-07,0.09276847841729823,0.09280378968970457,3.206930107727409e-07,1.8318718445278586e-09,0.0035114237205311227,7.474814768103453e-07,1.7721590851070004e-07,1.0808187333037692e-05,8.116589693482918e-07,3.3409548132985586e-05,6.969180367223211e-05,0.005802783504238914,6.088995435020952e-07,3.4432027989790554e-06,3.782444813707019e-07,3.483761741990986e-09,8.483433142783154e-08,1.737335138435207e-07,1.2884541934289146e-09,7.717477124442917e-10,1.435200870486499e-07,4.0000653875959964e-11,4.289282100236019e-06,1.3597405942399693e-10,5.219370677228341e-07,2.2626152736752535e-11,1.2251052295359481e-11,2.475840308798952e-08,1.1828032206110657e-12,5.965444557464173e-15,2.851388523216132e-19,1.1258257427824316e-17,2.047708659955999e-16,1.0658883228425432e-11,6.579599014788445e-20,1.496575180293125e-10,1.4399193837292315e-15,1.274027047726257e-11,1.7872591896737243e-15,2.11254569833594e-11,4.550888202083271e-09,1.2442782411264968e-10,1.3680440758634536e-12,5.407178133188696e-10,8.985402650002483e-10,1.4613550419199125e-14,4.952289123842684e-13,2.5818871605523835e-05,1.875449688236572e-16,2.9845353830452605e-08,3.5607511187571375e-13,5.645197300002215e-08
8.439020126248662e-08,0.9704233549388732,6.68688671445106e-05,2.242349553894809e-06,8.890395197723031e-06,5.183350732643644e-05,0.0,0.0,2.8186628130165934e-05,1.5369284081098433e-08,5.637001458355638e-08,9.004460342744567e-09,4.1643639598759076e-10,2.8723332915289663e-16,4.391664223960296e-12,4.306667046631315e-09,4.291083014122422e-06,3.374718716804679e-08,1.3870783675685934e-11,8.935626506458365e-11,1.6978809363657796e-05,1.5784809190852865e-10,2.1820658755776306e-09,6.5071734125513765e-12,1.4269030484439858e-10,4.93600611577781e-08,5.83487796170324e-09,2.198631049224034e-09,2.534109643374311e-13,1.6230924314876855e-13,4.9167472927831445e-12,4.1577473152998776e-14,3.3419294147458714e-10,1.3295834207227532e-11,3.76,0.0,0.8558774001671416,0.9964517671959912,2.102149355308677e-06,2.037822263030642e-07,0.09478556702676391,0.09482255833380146,3.277333059579635e-07,1.8727518122198705e-09,0.0035114200767245424,8.076826290135959e-07,1.9529150190528236e-07,1.1106349440727709e-05,8.327377432555028e-07,3.498871925909661e-05,7.298493670963247e-05,0.005928307543474199,6.568830610553545e-07,3.600633476940171e-06,3.881261945829873e-07,3.6422588733354713e-09,8.797329360847939e-08,1.7866962149052316e-07,1.4247719835950985e-09,8.485829329488075e-10,1.5160065091379784e-07,4.490602919690223e-11,4.493526446023633e-06,1.3971231159714434e-10,5.580455423395013e-07,2.493063648073356e-11,1.2859615370512248e-11,2.7160788062392446e-08,1.2984639319139168e-12,6.7091803729716325e-15,3.2044679587249717e-19,1.2885116317409658e-17,2.3208264622015323e-16,1.139163568469714e-11,7.390321702733805e-20,1.582157348826516e-10,1.5248402801412488e-15,1.310313740487692e-11,1.889878487933251e-15,2.2838453488956196e-11,4.708234113070223e-09,1.311209088794631e-10,1.4596045167611728e-12,5.655106874027218e-10,9.442503904198272e-10,1.538512024021212e-14,5.308989697620696e-13,2.6953974937613758e-05,2.0046460922277888e-16,3.131377676600687e-08,3.7366821559444985e-13,6.05774708240577e-08
8.62850978683513e-08,0.9707711731600143,6.930391947241754e-05,2.3499289396993784e-06,9.351487257331797e-06,5.480977491772683e-05,0.0,0.0,2.8775801882549946e-05,1.605824565996303e-08,6.110103977658058e-08,9.61198689664496e-09,4.521125847022073e-10,3.1994951254977805e-16,4.678256079480823e-12,4.551582682079054e-09,4.488521578373143e-06,3.693585594535607e-08,1.551696606296552e-11,9.936959143635021e-11,1.7740052781137425e-05,1.6766563483463705e-10,2.2446993933444747e-09,7.0070876553678e-12,1.4967145474176476e-10,5.402935492828493e-08,6.186888858250316e-09,2.354830468531083e-09,2.825259693166148e-13,1.7886591526245476e-13,5.397455739240053e-12,4.545219205999615e-14,3.6085337142309664e-10,1.4669886205321894e-11,3.76,0.0,0.8537954742883374,0.9964507175378167,2.263435900021125e-06,2.1697812927305663e-07,0.09679772436482847,0.09683643841515178,3.347563904042352e-07,1.9135318543759987e-09,0.0035114163872799844,8.712354407828023e-07,2.1474533233746062e-07,1.1407000384517912e-05,8.53936839062106e-07,3.660880510698505e-05,7.636710220624243e-05,0.006053496797565873,7.074773807895823e-07,3.7615111306621445e-06,3.980855110036552e-07,3.804141724426627e-09,9.118285443931671e-08,1.836487716484865e-07,1.5724395137198377e-09,9.312777493058771e-10,1.5998844088978172e-07,5.029335307810931e-11,4.703375083710345e-06,1.4348008628159479e-10,5.958728917399615e-07,2.7419766431499844e-11,1.348570443465363e-11,2.9733536658458298e-08,1.4223705649684066e-12,7.527076434438264e-15,3.5925190986966984e-19,1.4709384777779022e-17,2.624232174659954e-16,1.215789806670965e-11,8.280956487347635e-20,1.6717847928633614e-10,1.614137300298285e-15,1.3469033622514106e-11,1.997399200159567e-15,2.4648940853653406e-11,4.869963849417106e-09,1.3805642089187933e-10,1.5553182869255462e-12,5.909089706453553e-10,9.915020378848695e-10,1.618390640388481e-14,5.682396059584561e-13,2.811068299950006e-05,2.1398720110322115e-16,3.282014877180177e-08,3.917124675910173e-13,6.490366125440547e-08
8.817999447421598e-08,0.9711181763411322,7.177352520106454e-05,2.460192409949039e-06,9.825394271447887e-06,5.7886636066677296e-05,0.0,0.0,2.9363223301443254e-05,1.6761803152810195e-08,6.614502198466798e-08,1.0253756824277232e-08,4.900151914093745e-10,3.5569151831182084e-16,4.979279467748795e-12,4.80787462840288e-09,4.691146765064158e-06,4.034912719453215e-08,1.7316258275284438e-11,1.102445461112991e-10,1.851755624015441e-05,1.7784159099132843e-10,2.3091567804574653e-09,7.53623282043925e-12,1.568502592013634e-10,5.902297533425312e-08,6.5510090466194806e-09,2.5184691655852913e-09,3.143394612134379e-13,1.967370411163946e-13,5.916011088091915e-12,4.9586942347224134e-14,3.889223387673061e-10,1.6147967711227368e-11,3.76,0.0,0.8517184566843938,0.9964496546628888,2.433212209470531e-06,2.3073914026495288e-07,0.09880496175378892,0.09884544156738448,3.4176230364039815e-07,1.9542122006377557e-09,0.003511412651425697,9.382445781805589e-07,2.3564818553495046e-07,1.171008776116783e-05,8.752533074367711e-07,3.8270047360329333e-05,7.983899241573777e-05,0.006178352147645257,7.60762652925219e-07,3.925834221020947e-06,4.08123927656279e-07,3.969402314291028e-09,9.446389994820163e-08,1.8867008536946852e-07,1.7321609840167958e-09,1.0201494285131035e-09,1.6869105834569287e-07,5.619888993126169e-11,4.918874928021534e-06,1.4727668812806918e-10,6.354673925636303e-07,3.010464803972075e-11,1.4129589862992795e-11,3.248436702789532e-08,1.5548965357236763e-12,8.424781967168222e-15,4.018188270693372e-19,1.675073758541312e-17,2.960635575852791e-16,1.2958482751281837e-11,9.257521308731517e-20,1.7655618295630905e-10,1.7079531927181905e-15,1.3837890252380205e-11,2.1099503020931508e-15,2.656027476817766e-11,5.036111948213479e-09,1.4523973771186396e-10,1.6552876417184674e-12,6.169160315917331e-10,1.0403313482102271e-09,1.7010550995863674e-14,6.072903908101021e-13,2.9288830279739314e-05,2.2812796052595875e-16,3.4364549031135133e-08,4.1020846989024954e-13,6.94356706790774e-08
9.007489108008066e-08,0.9714643666302479,7.427737089640732e-05,2.5731572745387684e-06,1.0312148447267756e-05,6.10651536537796e-05,0.0,0.0,2.9948902312225732e-05,1.7479918345632954e-08,7.151817355600595e-08,1.0931338911061346e-08,5.302385437352414e-10,3.9468646170659664e-16,5.295366314455546e-12,5.075832991117532e-09,4.898998670166218e-06,4.399747569226788e-08,1.9279194233854432e-11,1.2203373317736727e-10,1.9311292863081888e-05,1.8837958232985107e-10,2.375456575022937e-09,8.095926927312514e-12,1.6422856782807983e-10,6.435582441163264e-08,6.927331360024803e-09,2.6897414102205716e-09,3.490449827421466e-13,2.1599863037976851e-13,6.474640618536561e-12,5.3992714297279975e-14,4.184357806907358e-10,1.773509085017857e-11,3.76,0.0,0.8496463344755733,0.9964485783509822,2.6117267849808253e-06,2.4507778835144375e-07,0.10080729048087529,0.10084957939437286,3.487510850727727e-07,1.99479307993452e-09,0.0035114088683864367,1.0088152161571167e-06,2.5807273095349094e-07,1.2015559811436925e-05,8.966842365008894e-07,3.9972681959100535e-05,8.340128327006878e-05,0.0063028744721029106,8.168194908791405e-07,4.093601472152189e-06,4.1824290730688584e-07,4.138032759738632e-09,9.78172945776301e-08,1.9373269478543894e-07,1.9046698223872236e-09,1.1155255574396577e-09,1.777162516895305e-07,6.266083446162522e-11,5.140071939501608e-06,1.5110143114358796e-10,6.768778253518138e-07,3.2996849233492355e-11,1.4791549847052183e-11,3.542114273805681e-08,1.6964220942072947e-12,9.408249390239693e-15,4.484262844081757e-19,1.9030408899011882e-17,3.3329326583368057e-16,1.3794204968013977e-11,1.032635323177682e-19,1.8635924701605845e-10,1.806429486822844e-15,1.420963936308284e-11,2.2276603020582643e-15,2.8575856753261073e-11,5.206712136322176e-09,1.526762992120266e-10,1.7596150065769848e-12,6.435352690636714e-10,1.0907755205930448e-09,1.786571205479434e-14,6.480911166056319e-13,3.0488252495640783e-05,2.4290214081576596e-16,3.594704494176619e-08,4.2915668038171573e-13,7.417863539056418e-08
9.196978768594534e-08,0.9718097461667115,7.681514532537016e-05,2.6888412756795893e-06,1.0811778787379051e-05,6.434636951243828e-05,0.0,0.0,3.053284877257678e-05,1.821255265965142e-08,7.723734336827561e-08,1.1646340732341784e-08,5.728798159259842e-10,4.3717569715190386e-16,5.6271740661728524e-12,5.355747742130667e-09,5.112116628455593e-06,4.789160766398055e-08,2.1416796816744247e-11,1.3479170341784702e-10,2.012123586584165e-05,1.9928312905699807e-10,2.443616783249996e-09,8.687536495124017e-12,1.7180820167415115e-10,7.004317637226372e-08,7.315945292642463e-09,2.868843103821167e-09,3.868460759381223e-13,2.3672947808498594e-13,7.075652900017997e-12,5.86807074329628e-14,4.494293993626865e-10,1.9436363412626496e-11,3.76,0.0,0.8475790948351879,0.9964474883808564,2.7992294670840342e-06,2.600066127330176e-07,0.10280472179842857,0.10284886347035613,3.557227739857787e-07,2.035274720487145e-09,0.0035114050373833963,1.0830529968263662e-06,2.8209351860189643e-07,1.2323365413844135e-05,9.182267514619456e-07,4.171693917147003e-05,8.705463458413609e-05,0.006427064646612691,8.757289428771326e-07,4.2648118700352996e-06,4.2844387894162305e-07,4.31002527550472e-09,1.012438814832406e-07,1.988357430012018e-07,2.090729260932855e-09,1.2177441359331783e-09,1.8707191885282018e-07,6.971937150705444e-11,5.367011135866059e-06,1.5495363858868109e-10,7.201534699883453e-07,3.6108411371394465e-11,1.547187047795146e-11,3.855187010233221e-08,1.847334183227001e-12,1.0483743704805472e-14,4.99367555817568e-19,2.157128561817651e-17,3.744214562388482e-16,1.4665882671839832e-11,1.149411817529561e-19,1.965980524018268e-10,1.9097066287433764e-15,1.4584213959262036e-11,2.3506573734025203e-15,3.0699133806337424e-11,5.381797340526343e-09,1.6037160770747534e-10,1.8684029487583705e-12,6.707701183416566e-10,1.142872856226608e-09,1.8750064193760388e-14,6.906818046207015e-13,3.1708786588713654e-05,2.5832502881966126e-16,3.756769232811238e-08,4.485574156108287e-13,7.913770000946839e-08
9.386468429181002e-08,0.9721543170812671,7.938653944453168e-05,2.80726257494543e-06,1.1324311191033102e-05,6.773130468641842e-05,0.0,0.0,3.111507247324229e-05,1.8959667160497383e-08,8.332003125543458e-08,1.2400408597206957e-08,6.180391298107257e-10,4.834155837708154e-16,5.975386266291915e-12,5.647908966883039e-09,5.330539226490506e-06,5.2042458863322176e-08,2.37405910797436e-11,1.4857498167961553e-10,2.094735856009849e-05,2.1055565299122089e-10,2.5136549720004353e-09,9.312477843328317e-12,1.7959095367253147e-10,7.61006816040017e-08,7.716937110866922e-09,3.055971791338426e-09,4.2795660038262837e-13,2.590112038081461e-13,7.721438541187178e-12,6.366233061527205e-14,4.819386517351454e-10,2.1256986603804512e-11,3.76,0.0,0.845516724989202,0.996446384530233,2.9959713776893718e-06,2.7553815994117334e-07,0.10479726692407737,0.10484330534006002,3.626774095425536e-07,2.075657349811578e-09,0.00351140115763413,1.161063988514264e-06,3.077869750537174e-07,1.2633454078494136e-05,9.398780142510286e-07,4.3503043665011324e-05,9.079969025842802e-05,0.006550923544155624,9.375724638899799e-07,4.4394646610274295e-06,4.3872823823962755e-07,4.485372174402438e-09,1.0474448282918647e-07,2.039783839892121e-07,2.2911329049228598e-09,1.327153665854354e-09,1.9676610984132583e-07,7.741673608870002e-11,5.599736603250426e-06,1.588326428759099e-10,7.653441012066113e-07,3.945186022412071e-11,1.617084583126634e-11,4.1884695459906584e-08,2.008026294831835e-12,1.1657851908076298e-14,5.5495088610808285e-19,2.439800460722824e-17,4.1977767380569463e-16,1.5574336417782457e-11,1.2767820663362263e-19,2.0728296941315444e-10,2.017924116152594e-15,1.4961547971484584e-11,2.4790694765193906e-15,3.293359804696318e-11,5.561399697575392e-09,1.6833122806686348e-10,1.9817541499567415e-12,6.986240573805797e-10,1.1966628027780995e-09,1.9664299234466476e-14,7.351027112388224e-13,3.295027072015499e-05,2.74411941280307e-16,3.9226535659518155e-08,4.684108536494899e-13,8.431801593722911e-08
9.57595808976747e-08,0.9724980814961244,8.19912463892328e-05,2.9284397406060757e-06,1.184976855263015e-05,7.122095968462318e-05,0.0,0.0,3.169558313879277e-05,1.972122256727207e-08,8.978440233136855e-08,1.3195227526433656e-08,6.658196582638003e-10,5.336782817266933e-16,6.340713132641459e-12,5.952607091095234e-09,5.554304315348114e-06,5.6461192590006014e-08,2.626261767249271e-11,1.634420941039568e-10,2.17896343554452e-05,2.2220048081536913e-10,2.585588350600704e-09,9.972218398312892e-12,1.8757858906371996e-10,8.254437075888648e-08,8.130389958811896e-09,3.2513266724518444e-09,4.72601054714405e-13,2.829282900174718e-13,8.414470894711638e-12,6.894920218340094e-14,5.159987399081168e-10,2.3202252778239786e-11,3.76,0.0,0.8434592122158389,0.9964452665757797,3.2022048636803013e-06,2.9168498111468645e-07,0.1067849370409138,0.10683291651881646,3.696150307855661e-07,2.115941194722456e-09,0.0035113972283524913,1.242954645580665e-06,3.3523139866506434e-07,1.2945775940926992e-05,9.616352231609206e-07,4.533121457721938e-05,9.463707847966597e-05,0.0066744520350436095,1.0024318879021937e-06,4.617559350350034e-06,4.4909734804062283e-07,4.664065867485319e-09,1.0831990008022044e-07,2.0915978248327584e-07,2.5067052938852014e-09,1.4441132360599225e-09,2.068070293493413e-07,8.57972736287605e-11,5.838291507359103e-06,1.6273778546881025e-10,8.124999841606617e-07,4.304021698079609e-11,1.6888778053382122e-11,4.542790240811681e-08,2.1788983246977893e-12,1.2937492425619766e-14,6.154999255857418e-19,2.753705388162253e-17,4.697128334193407e-16,1.6520389237887386e-11,1.4154813591276702e-19,2.1842436646851627e-10,2.1312206306163503e-15,1.534157624600732e-11,2.6130244711074487e-15,3.528278636145307e-11,5.745550564132571e-09,1.7656078780326186e-10,2.099771379763339e-12,7.271006130592519e-10,1.2521859997409921e-09,2.060912685427499e-14,7.81394333669623e-13,3.421254426637613e-05,2.9117822132215016e-16,4.092360827292886e-08,4.887170370236846e-13,8.972473983860965e-08
9.954937410940404e-08,0.9731831992732874,8.729938212850548e-05,3.1791379042530893e-06,1.2939535268052237e-05,7.851833001852085e-05,0.0,0.0,3.2851503936418996e-05,2.1287497295505202e-08,1.0393426577847739e-07,1.4914052377046715e-08,7.696729491362718e-10,6.47444830135529e-16,7.125688589310956e-12,6.600778627119223e-09,6.018009766609871e-06,6.6148086108839e-08,3.195219082569825e-11,1.966720946517039e-10,2.3522539390424144e-05,2.46619897751025e-10,2.7352081313897476e-09,1.1402230256659014e-11,2.041754350214896e-10,9.665635009862013e-08,8.994996291396565e-09,3.6675201466508824e-09,5.734449024570173e-13,3.3602101056783594e-13,9.952586688777294e-12,8.04862124699345e-14,5.889109049365896e-10,2.7488325537551783e-11,3.76,0.0,0.8393587072588334,0.9964429874566658,3.6441617490591778e-06,3.258746572896315e-07,0.11074569680887944,0.11079769271855527,3.834393859004891e-07,2.1962134350767755e-09,0.003511389218028594,1.4188024697575783e-06,3.956956636448802e-07,1.3576922891996413e-05,1.005456452175614e-06,4.9114604973764746e-05,0.00010259128792583238,0.006920521264896967,1.1415275128412698e-06,4.984073729689517e-06,4.700951090779194e-07,5.031463772686978e-09,1.1569828638846249e-07,2.196355640946212e-07,2.986812422852546e-09,1.702172259477399e-09,2.279626624129751e-07,1.0479616358427151e-10,6.333057752346289e-06,1.7062389608218955e-10,9.129109920123366e-07,5.100628228486842e-11,1.8382762575642394e-11,5.317926473800901e-08,2.5528128480069818e-12,1.5842757937092537e-14,7.528693721119577e-19,3.4867989382845695e-17,5.848362929594809e-16,1.8528595896092024e-11,1.729988286909937e-19,2.421181107011099e-10,2.3736021424621727e-15,1.6109459483822827e-11,2.8980746589173083e-15,4.033970445719736e-11,6.12761941073474e-09,1.9385254903934497e-10,2.3502152912577157e-12,7.859359642864579e-10,1.3686009426574381e-09,2.2593491826734582e-14,8.797529504149124e-13,3.6798823158380464e-05,3.2681036825297233e-16,4.4432520393081386e-08,5.306871500442584e-13,1.0123805572500978e-07
9.999999999999998e-08,0.9737970681613078,8.793921626233545e-05,3.209692855081735e-06,1.3072564823391647e-05,7.941450943104471e-05,0.0,0.0,3.298849921431597e-05,2.1477552364201594e-08,1.0573073914015239e-07,1.513039742675809e-08,7.827888971191384e-10,6.622362740543449e-16,7.224066608350531e-12,6.6813726057053e-09,6.074591801481703e-06,6.737860246408573e-08,3.268978027792722e-11,2.0095153779711716e-10,2.3732871879806382e-05,2.4962459261873123e-10,2.7535137409720597e-09,1.1582526395972667e-11,2.0620450539887084e-10,9.84478144241848e-08,9.101168227535293e-09,3.7193263003180384e-09,5.865325195444601e-13,3.4282662026083704e-13,1.0149728724277168e-11,8.194693566588515e-14,5.980154954704142e-10,2.803462212160743e-11,3.76,0.0,0.8388724204396821,0.996442712560273,3.6994015441504286e-06,3.301117601640104e-07,0.1112153614657222,0.11126784696107778,3.850786704153366e-07,2.2057320765895734e-09,0.0035113882518711032,1.4408127117597662e-06,4.0340341157930675e-07,1.3652532404537634e-05,1.010693453487791e-06,4.957579754213605e-05,0.00010356203902051869,0.006949692799833859,1.1589220996281815e-06,5.0285699842448145e-06,4.7261524110934624e-07,5.076035047963612e-09,1.1659601406841107e-07,2.20890976768411e-07,3.0485002964805157e-09,1.7351081399607242e-09,2.305758786848693e-07,1.0726791591993086e-10,6.3934658501222475e-06,1.71568137328961e-10,9.254061091096105e-07,5.202758081391198e-11,1.856565223750441e-11,5.4162386387631376e-08,2.6002455122245272e-12,1.6221113450562227e-14,7.707501539642541e-19,3.584201180011658e-17,5.999939859107902e-16,1.8777917519542183e-11,1.7709114824646203e-19,2.4506354872104174e-10,2.4038623460707713e-15,1.620144082620218e-11,2.9335256145485063e-15,4.0973844117415436e-11,6.174278942749903e-09,1.959841377999161e-10,2.3813019596412338e-12,7.930997888654454e-10,1.3829319584506983e-09,2.283805976053704e-14,8.919723416237764e-13,3.711177503012026e-05,3.31237858017328e-16,4.4859929852871135e-08,5.357979640973262e-13,1.0267060620194947e-07
1.0296018799996045e-07,0.9737970681613078,9.218759993464447e-05,3.4143854858500154e-06,1.3964700149210224e-05,8.545373064193687e-05,0.0,0.0,3.3886070302484083e-05,2.2746131601268465e-08,1.1817085299751393e-07,1.661806105238063e-08,8.732067580616616e-10,7.666765344991731e-16,7.898390240093261e-12,7.229936692933292e-09,6.453981091735091e-06,7.589902425861643e-08,3.788259550878509e-11,2.3091487320705992e-10,2.5137132854288612e-05,2.699021870370704e-10,2.8765151891390375e-09,1.2824068302720279e-11,2.1983045420397751e-10,1.108466350328187e-07,9.816532316183685e-09,4.072260452115688e-09,6.787719554903386e-13,3.9030484446794817e-13,1.1525003900707004e-11,9.203432244174715e-14,6.601833308377606e-10,3.182694840338708e-11,3.76,0.0,0.835684737417256,0.9964408857516515,4.076938843635765e-06,3.588755179508867e-07,0.11429381955772748,0.11434958525945031,3.95823505775798e-07,2.268122869872092e-09,0.003511381831371653,1.5914084450498855e-06,4.569254091905595e-07,1.415210503495494e-05,1.045230519152728e-06,5.266561109865963e-05,0.00011007184095694676,0.007140862258151773,1.2778557216065909e-06,5.3257082438391225e-06,4.892959566283579e-07,5.373493808857731e-09,1.226023311094815e-07,2.2918815542280841e-07,3.4797104421685566e-09,1.9640684334316862e-09,2.482741162757792e-07,1.2472183337717407e-10,6.7986986279458665e-06,1.7780436399762409e-10,1.0105162080306292e-06,5.915448833591881e-11,1.979538064869374e-11,6.096080688056129e-08,2.928288847800978e-12,1.8894942800350998e-14,8.970622587291107e-19,4.2841433831931104e-17,7.080997351480006e-16,2.0472873867621184e-11,2.0599140978912684e-19,2.6510788848824847e-10,2.6104947623255965e-15,1.680913354030441e-11,3.17486060627167e-15,4.5319673119943105e-11,6.487336219490702e-09,2.1039606673051867e-10,2.5926045209798253e-12,8.410537355352849e-10,1.479735860376121e-09,2.4491555626086806e-14,9.750849334975416e-13,3.919598730854346e-05,3.6135708183716263e-16,4.7721399965480254e-08,5.700063974676314e-13,1.1242614282345002e-07
1.0637100189051686e-07,0.9744083566116917,9.717907743770248e-05,3.658868153209188e-06,1.5031970454029716e-05,9.27430712368345e-05,0.0,0.0,3.4915234725030774e-05,2.42509286385527e-08,1.3395849487975786e-07,1.8482081826049303e-08,9.86988732554487e-10,9.039879153966583e-16,8.738869385694128e-12,7.904266753462989e-09,6.9078184289540095e-06,8.670169222195342e-08,4.4667556204558305e-11,2.6967379653847654e-10,2.6803653536052373e-05,2.944384523294658e-10,3.024220788511444e-09,1.4383952204637105e-11,2.361755266267363e-10,1.2655529434519803e-07,1.067960249168082e-08,4.506828209918297e-09,7.995612698984427e-13,4.513358463905854e-13,1.3292813266844757e-11,1.0476172219144895e-13,7.370153710380103e-10,3.665564550995688e-11,3.76,0.0,0.8320263089894714,0.9964387348268818,4.544443457718967e-06,3.940649991446678e-07,0.11782631963731287,0.1178860041171241,4.081531010119395e-07,2.3397157389087394e-09,0.0035113742718277984,1.7782536748709412e-06,5.251308678007989e-07,1.473377519342283e-05,1.0853059037441995e-06,5.6356075001150094e-05,0.00011786062358538331,0.00736014614940494,1.4252426033549093e-06,5.6784984762810675e-06,5.0879113813965e-07,5.726253944113072e-09,1.2976032791555928e-07,2.388538117549815e-07,4.036049822928402e-09,2.256503304265527e-09,2.6984392914859393e-07,1.4765348565724614e-10,7.28385728029737e-06,1.850596816770706e-10,1.1152925228726994e-06,6.83225124781115e-11,2.1274496259349526e-11,6.955878384266017e-08,3.3432438646652487e-12,2.2412794201508142e-14,1.0631275482242316e-18,5.233494731025668e-17,8.527370766015295e-16,2.2551873290667863e-11,2.4396767618940228e-19,2.897386034231401e-10,2.8659759866931744e-15,1.7516564516821683e-11,3.471599428811821e-15,5.072836195212302e-11,6.862243234430928e-09,2.2790457580109554e-10,2.8517113362463328e-12,8.982465386495568e-10,1.5971779944885723e-09,2.6500663596570163e-14,1.0771193797862274e-12,4.165806622104607e-05,3.9834441994790843e-16,5.1134176047278556e-08,6.107873209908486e-13,1.244280748294965e-07
