Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271)
0.0024996777539379863,0.5153566184850078,2.815639991082056e-07,2.8169192821415985e-08,6.666624652758887e-07,0.0005198289505681306,0.0,0.0,0.00046864327919333607,0.00014700182615686363,0.0003772190813788699,2.1466286394998457e-06,1.9395308372113708e-10,2.12288437914706e-23,3.469650513222749e-17,6.11692338250585e-12,2.073344469026027e-06,1.4200274703046639e-05,9.228263125112757e-12,1.071457963639168e-15,9.508777884137671e-07,4.6895840013584745e-15,2.735982790874996e-13,5.807222857377914e-08,1.669494699819193e-09,9.245097753512372e-06,2.3611513794521394e-13,1.7897978100170664e-08,3.1856478488511374e-08,2.540478518898405e-12,9.076751972518512e-12,4.447008037740458e-14,1.871197047607538e-10,5.424099231272312e-09,3.76,0.0,0.49002840306139495,0.9983839628575039,0.0012898963277901694,5.400369197899814e-05,0.0452257812696949,0.04568068259291933,5.228205878769017e-12,3.8393496142931504e-16,5.6453401289171485e-05,3.061919693186179e-09,5.862004990950138e-07,1.1834036016989032e-06,3.634783099654608e-07,0.0017257869899614372,0.0002492130250900074,1.2287660821911978e-06,2.096357664576135e-09,0.0001754772007067973,7.322123596167782e-08,1.4290034871025448e-08,8.733119503587392e-08,3.6531396692623856e-08,4.042621471691287e-10,4.981762668693036e-10,1.9750246247705793e-07,2.3285463309544076e-08,1.3851445079217686e-06,7.059019801581478e-09,8.404456268455038e-08,7.506708218668213e-06,1.4921338811521916e-14,7.260394073050207e-07,8.354170890003267e-09,2.2229484930585497e-09,3.234478367390245e-15,2.6329877145989833e-12,2.954902404466438e-14,5.232904103098748e-10,2.452256963055412e-16,1.9491665015602354e-12,1.2223544371705104e-15,3.5287622763885153e-09,5.637790995267867e-17,1.4745133616267514e-15,1.3237878165114666e-12,6.926850929451134e-06,3.3802386181627194e-14,9.48134157394154e-07,1.715305572461476e-09,2.3978610658664722e-11,4.795475359227981e-17,3.696535933356625e-06,2.443078236518522e-16,2.1486483713410835e-09,1.2189009637238463e-11,7.120174864519214e-07,8.84457648805128e-12,6.907869248956663e-16,1.9008804659405476e-10,7.17716332462055e-08,1.1920455988966007e-07,6.077375120928776e-12,1.316798574892237e-10,6.773038452997378e-06,1.7688500985610746e-10,9.427406865430843e-14
0.002530714340032044,0.5154125593658142,2.876750641792805e-07,2.9022431090147617e-08,6.846909230574049e-07,0.0005343665438482418,0.0,0.0,0.0004754877244900569,0.00015145082872493348,0.0003871319744155939,2.2762770707144907e-06,2.070861682770641e-10,2.3133892079746727e-23,3.700610593219176e-17,6.38266794765386e-12,2.145694185637428e-06,1.4982132309502875e-05,9.913626364208807e-12,1.1297863841701757e-15,9.742976667102512e-07,4.806982934281313e-15,2.8946840761914463e-13,6.163049569499395e-08,1.7525896810898078e-09,9.708899164814697e-06,2.46067423971406e-13,1.892813387160495e-08,3.43680128468625e-08,2.7411619469311235e-12,9.619381564845443e-12,4.6947182205282863e-14,1.944969407749274e-10,5.671982918335376e-09,3.76,0.0,0.4894285155615948,0.9983446332120043,0.0013308182179809904,5.6321089986110236e-05,0.04575654031579975,0.046225062076064936,5.289562959688818e-12,3.884534173707451e-16,5.645117740361114e-05,3.179459058757601e-09,6.088117565451558e-07,1.212568878390282e-06,3.725694932976202e-07,0.0017780153730265382,0.00025654352639970483,1.245286336970422e-06,2.173365312538542e-09,0.00017842398434586711,7.544495096782649e-08,1.4996976335242122e-08,8.995879522788737e-08,3.798969890166653e-08,4.275936654134966e-10,5.260474421357444e-10,2.0558250216944586e-07,2.4630700386441445e-08,1.4098915290036536e-06,7.231924731438209e-09,8.755264861461105e-08,7.824265891665138e-06,1.5656668178317956e-14,7.527126525976216e-07,8.65980838390707e-09,2.351028581166133e-09,3.42083852406479e-15,2.7339027071586e-12,3.074855255351604e-14,5.507436941112939e-10,2.593547235739124e-16,2.0565294478096803e-12,1.2752745080730361e-15,3.669469778499716e-09,5.88186961649627e-17,1.5360866016408647e-15,1.362726478720851e-12,7.285018584579216e-06,3.5321891525696574e-14,9.866259078058604e-07,1.8158474593743598e-09,2.5379815399813235e-11,4.9982168438723405e-17,3.765909527453379e-06,2.544173477568912e-16,2.2109691225954695e-09,1.2540702768769952e-11,7.378471518891777e-07,9.124509022060607e-12,7.40273058553471e-16,1.958704904608192e-10,7.3942425878083e-08,1.2373156966171006e-07,6.465586686301144e-12,1.3564257180321233e-10,7.023675921022201e-06,1.8001800533422677e-10,9.59438909659115e-14
0.002561750926126102,0.5154685336393651,2.9389398369235577e-07,2.989890008766672e-08,7.031472668574056e-07,0.0005492010813632678,0.0,0.0,0.0004823869593729853,0.00015599842699648157,0.00039727254846717077,2.4129991863560806e-06,2.210424886250837e-10,2.5200321933711832e-23,3.94577301080882e-17,6.658452538795966e-12,2.2200260206727664e-06,1.580064421243674e-05,1.064543671438519e-11,1.1908325892415248e-15,9.979932616734488e-07,4.925883731329273e-15,3.061849060901264e-13,6.538026319713212e-08,1.8392021585189754e-09,1.0192218022903039e-05,2.563793898933783e-13,2.0013928842815567e-08,3.7056366306354766e-08,2.9566996764129323e-12,1.0191454891412619e-11,4.9549554053244955e-14,2.0211791206233292e-10,5.9290918217443945e-09,3.76,0.0,0.4888277939189959,0.9983043934098942,0.0013728311916709117,5.871904812648855e-05,0.04628640838953851,0.046768924996399994,5.35081704236658e-12,3.9296516844876093e-16,5.644890205346068e-05,3.30074808710267e-09,6.321470317816978e-07,1.2423549783801426e-06,3.8185988368800516e-07,0.0018315206407545446,0.0002640432227717134,1.2623554387452656e-06,2.252710131530875e-09,0.0001814632161474435,7.771867906643321e-08,1.573339930124573e-08,9.264418284860939e-08,3.950149216084566e-08,4.521592189591561e-10,5.55337846413214e-10,2.140006348370374e-07,2.604712175706912e-08,1.4351170073816222e-06,7.408473513548491e-09,9.117939070585769e-08,8.154390916388442e-06,1.642262300877794e-14,7.801871226470234e-07,8.974563304113863e-09,2.485862364655729e-09,3.6170254427900586e-15,2.8391749273462295e-12,3.200248236883962e-14,5.795993214074867e-10,2.742287706069573e-16,2.1693276258340273e-12,1.3301837083412742e-15,3.815319324035242e-09,6.135122497249916e-17,1.5997431010848637e-15,1.4025638915276622e-12,7.658841148027065e-06,3.689958067554046e-14,1.0266596863359552e-06,1.921909485157013e-09,2.6857677557954696e-11,5.2082726211147155e-17,3.836804161479829e-06,2.649518842757479e-16,2.274712790284211e-09,1.2900349460916306e-11,7.64386786256662e-07,9.412341532369833e-12,7.929897686090192e-16,2.017957581810473e-10,7.616614420383765e-08,1.2839154156699475e-07,6.87610651404094e-12,1.39701050864926e-10,7.2814975984312216e-06,1.8321087253118744e-10,9.764562901701395e-14
0.0025927875122201596,0.5155245433726265,3.002228899830281e-07,3.0799233658859385e-08,7.220414780089732e-07,0.0005643373106960207,0.0,0.0,0.000489341998317374,0.00016064672856308006,0.000407648079787205,2.557150783201965e-06,2.35870220570725e-10,2.7441253708764844e-23,4.2059690129690144e-17,6.944629114882503e-12,2.296382698996092e-06,1.6657264628695892e-05,1.1426614668010367e-11,1.2547077173204752e-15,1.0219642120757547e-06,5.046291713023368e-15,3.23790019720699e-13,6.933068704749887e-08,1.929461411360206e-09,1.0695755454102082e-05,2.670637411397509e-13,2.115830004982773e-08,3.993257925950128e-08,3.1881403810154424e-12,1.0794456247614097e-11,5.2283100666871426e-14,2.0998979248904078e-10,6.195703016106678e-09,3.76,0.0,0.4882262074466532,0.9982632202692997,0.001415960808499816,6.1199786779181e-05,0.04681537697654497,0.047312274943147485,5.411967142537219e-12,3.9747018561206864e-16,5.644657392790652e-05,3.4258926308236084e-09,6.562267665753585e-07,1.2727752040216181e-06,3.9135395289051693e-07,0.0018863296267421538,0.0002717152800657005,1.2799885887845477e-06,2.3344558887050193e-09,0.00018459807614859045,8.004339842934185e-08,1.6500360869245454e-08,9.538845826610665e-08,4.1068637424287296e-08,4.780198204218266e-10,5.86114571360856e-10,2.2277249092255193e-07,2.7538245614887968e-08,1.4608351697823313e-06,7.588743107220337e-09,9.492813406704455e-08,8.497603723232275e-06,1.7220304537817083e-14,8.084840969657022e-07,9.298675134833797e-09,2.627782095871281e-09,3.8235225558377496e-15,2.9490506089024362e-12,3.3313882159572835e-14,6.099285587216777e-10,2.8988448892228694e-16,2.287820362817613e-12,1.3871512739806253e-15,3.966488574827295e-09,6.397868967549463e-17,1.6655415971937894e-15,1.4433168720606856e-12,8.048904076843426e-06,3.8537415934654957e-14,1.0683001266444964e-06,2.0337802793820043e-09,2.841618797897495e-11,5.4258812300714184e-17,3.909287523158979e-06,2.7593076842749423e-16,2.339906356687068e-09,1.3268097755860093e-11,7.916507974281505e-07,9.708286609225003e-12,8.491321445831677e-16,2.0786691054834688e-10,7.844389216432384e-08,1.3318789825606723e-07,7.310119789758798e-12,1.43857260398833e-10,7.5466643037919825e-06,1.8646538029382714e-10,9.938022588285797e-14
0.0026238240983142173,0.5155805906806917,3.066639657673485e-07,3.172408420075627e-08,7.413838006173698e-07,0.0005797800651374673,0.0,0.0,0.0004963538592415829,0.000165397893477776,0.0004182660782106471,2.7091046254777556e-06,2.5162021400010985e-10,2.987085094610811e-23,4.4820778435166693e-17,7.241562042947699e-12,2.374807742746901e-06,1.7553497104231405e-05,1.2260255136238114e-11,1.3215271219648742e-15,1.0462101557473655e-06,5.168212529236456e-15,3.4232801049938274e-13,7.349132425258248e-08,2.023501035614281e-09,1.1220235345505971e-05,2.781337255150901e-13,2.2364337943275017e-08,4.3008301993575666e-08,3.436604799449141e-12,1.1429941408815375e-11,5.515399449195823e-14,2.1811996742668352e-10,6.472100539651952e-09,3.76,0.0,0.4876237248199053,0.9982210900288102,0.0014602332222279928,6.376557601155589e-05,0.04734343731048748,0.047855115624880804,5.473012246808566e-12,4.019684397873039e-16,5.644419168336532e-05,3.55500150006661e-09,6.810719690728014e-07,1.3038431790595298e-06,4.010562871182839e-07,0.0019424697263879908,0.00027956291871427796,1.298201400410892e-06,2.4186681098106976e-09,0.0001878318105609384,8.242010914675839e-08,1.7298952602098385e-08,9.819274626889331e-08,4.269305964322673e-08,5.052393861815787e-10,6.184477412856698e-10,2.3191448713900813e-07,2.9107757339552586e-08,1.4870608100668303e-06,7.772812294068764e-09,9.880231109424696e-08,8.854447824837067e-06,1.8050850163533e-14,8.376254159084771e-07,9.632389567587973e-09,2.7771357204092436e-09,4.040836129379984e-15,3.0637927073600784e-12,3.4686022119373744e-14,6.418062847084588e-10,3.0636026119307423e-16,2.412278995338199e-12,1.4462488594780778e-15,4.1231612382953216e-09,6.670439511939489e-17,1.7335423596581713e-15,1.4850025273531052e-12,8.455812219674648e-06,4.023742100153258e-14,1.1116147085849487e-06,2.151763173815187e-09,3.005953970006683e-11,5.651288833577985e-17,3.983430131878901e-06,2.8737426783607352e-16,2.406577304233771e-09,1.364409834466884e-11,8.196537969517068e-07,1.0012562781100252e-11,9.089064121389552e-16,2.140870741657696e-10,8.077679643354157e-08,1.3812416986805679e-07,7.768872652165941e-12,1.4811320548398123e-10,7.819339786002356e-06,1.89783367783293e-10,1.0114866212222717e-13
0.002654860684408275,0.5156366777278193,3.1321944505878863e-07,3.2674123204860095e-08,7.611847473817029e-07,0.0005955342655108815,0.0,0.0,0.0005034235636976909,0.00017025413524549988,0.0004291342930960975,2.8692512341222803e-06,2.6834613594864336e-10,3.250440336917534e-23,4.7750295340819936e-17,7.549628542853342e-12,2.4553454814689362e-06,1.8490895978734067e-05,1.31496375717441e-11,1.3914105272955252e-15,1.070730729675356e-06,5.291652176327912e-15,3.6184525019559565e-13,7.787214965055683e-08,2.121459077102686e-09,1.1766405066831886e-05,2.8960316300513806e-13,2.363529427275737e-08,4.6295824559145814e-08,3.703290621326992e-12,1.2099540981948099e-11,5.816868759276626e-14,2.2651604004704163e-10,6.758575557010398e-09,3.76,0.0,0.48702031406110036,0.998177978331309,0.0015056751964870009,6.641873660701112e-05,0.04787058036622979,0.04839745087230244,5.533951311870794e-12,4.0645990192254703e-16,5.644175394256967e-05,3.688186542287993e-09,7.06704228774806e-07,1.3355728544445383e-06,4.109715894685008e-07,0.0019999689098537192,0.0002875894146976882,1.3170099094955798e-06,2.5054141257365464e-09,0.0001911677344274686,8.484983359972613e-08,1.8130301626408946e-08,1.0105819646825089e-07,4.437674997151774e-08,5.338848724613771e-10,6.524106469703038e-10,2.4144386721186615e-07,3.075951731846191e-08,1.5138093073330644e-06,7.960761708689148e-09,1.0280544400395421e-07,9.22549088155346e-06,1.891543461377645e-14,8.676334942948108e-07,9.975958646640388e-09,2.9342876053746307e-09,4.269496323102717e-15,3.1836820972684226e-12,3.6122387939049187e-14,6.753111738452444e-10,3.2369628158227994e-16,2.5429874191698355e-12,1.5075506234003558e-15,4.285527272514175e-09,6.953176164243621e-17,1.8038072350839894e-15,1.527638259520632e-12,8.880190416805663e-06,4.200168282092261e-14,1.1566738870576551e-06,2.276176941662423e-09,3.1792138043391324e-11,5.884749457406868e-17,4.059305459886238e-06,2.9930362795607736e-16,2.4747536254909965e-09,1.40285046165206e-11,8.484106017583999e-07,1.0325394673043986e-11,9.725305465488222e-16,2.2045944298942483e-10,8.316600692718986e-08,1.4320399876379852e-07,8.253675427312094e-12,1.5247093139071635e-10,8.09969077412995e-06,1.931667466771413e-10,1.0295195695129362e-13
0.002685897270502333,0.5156928067286511,3.198916137483415e-07,3.3650041801147574e-08,7.814551055099974e-07,0.0006116049220039368,0.0,0.0,0.0005105521370451124,0.00017521772183570013,0.0004402607194752411,3.0379997120913997e-06,2.861046215569591e-10,3.5358415675060555e-23,5.085807889768717e-17,7.869219153451325e-12,2.5380410620626713e-06,1.947106788485505e-05,1.4098236680644399e-11,1.4644821913078208e-15,1.0955255701126312e-06,5.4166170151655004e-15,3.8239031765692346e-13,8.248357337837085e-08,2.2234781678958293e-09,1.2335036214287755e-05,3.014864780009794e-13,2.4974590369993807e-08,4.980810791875818e-08,3.989477703014436e-12,1.2804963913812712e-11,6.133392411975482e-14,2.35185837793775e-10,7.055426525108072e-09,3.76,0.0,0.4864159425240869,0.9981338602074139,0.001552314120868311,6.916164110857562e-05,0.048396796852816254,0.04893928464113625,5.594783263685505e-12,4.109445430367403e-16,5.6439259293631786e-05,3.825562724298614e-09,7.331457318213165e-07,1.3679785137935944e-06,4.2110468229565015e-07,0.0020588557351994582,0.00029579810051433525,1.336430585096762e-06,2.594763120542372e-09,0.00019460923430895447,8.733361692976235e-08,1.899557176774748e-08,1.0398598380527361e-07,4.612176806209075e-08,5.640264179274073e-10,6.880798855603688e-10,2.5137874470526024e-07,3.2497569131639993e-08,1.5410966445785884e-06,8.152673866968022e-09,1.0694114745091573e-07,9.611325815736453e-06,1.981527114926472e-14,8.985313352355693e-07,1.0329640916253317e-08,3.099619301061681e-09,4.510058298459147e-15,3.3090188567321784e-12,3.762669577281782e-14,7.105258894382019e-10,3.4193463976490764e-16,2.6802426643926036e-12,1.5711333179690054e-15,4.4537830996005885e-09,7.246432920741463e-17,1.8763996929396822e-15,1.5712417709175837e-12,9.322684117675978e-06,4.383235348674674e-14,1.2035512266798802e-06,2.407356580252381e-09,3.3618611299782425e-11,6.126525240961558e-17,4.136990058580756e-06,3.1174112001925467e-16,2.5444638332023177e-09,1.4421472707915208e-11,8.779362358537745e-07,1.0647013167946927e-11,1.0402349232094094e-15,2.2698727989937802e-10,8.561269731707368e-08,1.4843114447449926e-07,8.765906046321713e-12,1.5693252442384931e-10,8.387887028010913e-06,1.9661750343583635e-10,1.0479116945187314e-13
0.0027169338565963905,0.5157489799494087,3.266828106373976e-07,3.465255133498967e-08,8.022059428124161e-07,0.0006279971360154898,0.0,0.0,0.0005177406086076035,0.00018029097671802552,0.0004516536044194614,3.2157786079319736e-06,3.049554324175895e-10,3.8450703673399626e-23,5.4154536199097923e-17,8.200738209080958e-12,2.6229404585651865e-06,2.049567328388195e-05,1.5109733738775795e-11,1.5408710725976714e-15,1.120594312697444e-06,5.543113790084913e-15,4.040141001756235e-13,8.733645905270003e-08,2.329705666251331e-09,1.2926925377700648e-05,3.1379873306554236e-13,2.638582585766097e-08,5.3558816444930106e-08,4.2965336304969194e-12,1.3548001159328696e-11,6.465675330281604e-14,2.4413741901565267e-10,7.362959362390721e-09,3.76,0.0,0.4858105768784447,0.9980887100584943,0.0016001780273762337,7.199671487958639e-05,0.048922077206270384,0.049480621015137456,5.655506996653283e-12,4.1542233426954574e-16,5.643670628908316e-05,3.967248215460954e-09,7.604192765131606e-07,1.401074779494903e-06,4.3146050977340833e-07,0.002119159361714408,0.00030419236614863686,1.3564803402258608e-06,2.6867861799314903e-09,0.00019815977100455891,8.98725273969541e-08,1.9895964721933745e-08,1.069773089373148e-07,4.79302444241755e-08,5.957374926561708e-10,7.255355060374019e-10,2.617381480640789e-07,3.4326148102935566e-08,1.5689394280264747e-06,8.348633198161884e-09,1.112131312365146e-07,1.0012571977892802e-05,2.0751612805256278e-14,9.303425441798237e-07,1.0693701569926891e-08,3.2735303362750355e-09,4.763103375868742e-15,3.440123642281227e-12,3.920290823530801e-14,7.475372865228011e-10,3.611194086609756e-16,2.8243554952948793e-12,1.6370763806120892e-15,4.6281318244831564e-09,7.550576162379821e-17,1.95138487309173e-15,1.615831069278757e-12,9.783960016932851e-06,4.5731652196318516e-14,1.252323542635641e-06,2.5456541322796587e-09,3.554382193483716e-11,6.376886690218292e-17,4.2165636902094626e-06,3.2471009127258833e-16,2.6157369703046612e-09,1.4823161551421123e-11,9.082459319928033e-07,1.0977655573067716e-11,1.1122629992314437e-15,2.3367391828761807e-10,8.811806555175015e-08,1.5380948887896383e-07,9.307013659781465e-12,1.6150011277289732e-10,8.684101389663746e-06,2.0013770164673595e-10,1.0666739982106917e-13
0.0027479704426904483,0.5158051997091311,3.3359542791278574e-07,3.568238393757461e-08,8.234486138716613e-07,0.0006447161020116849,0.0,0.0,0.0005249900118146866,0.00018547627992094405,0.00046332145362995884,3.403036819388793e-06,3.2496162374541484e-10,4.180049825706509e-23,5.765067701893669e-17,8.54460434125859e-12,2.7100904817524327e-06,2.1566428038610832e-05,1.6188028567499e-11,1.6207110065210347e-15,1.1459365925840528e-06,5.671149648832535e-15,4.2676989956620966e-13,9.244214269337868e-08,2.440293799927258e-09,1.3542894931788579e-05,3.265556656417024e-13,2.787278780398815e-08,5.756235181685134e-08,4.6259196570787576e-12,1.4330529518838645e-11,6.814454303814456e-14,2.533790798140059e-10,7.681487621477388e-09,3.76,0.0,0.4852041830934533,0.9980425016392516,0.001649295607258809,7.492643718193087e-05,0.049446411582200964,0.05002146420922316,5.716121372758971e-12,4.1989324693909826e-16,5.6434093444889544e-05,4.113364473469218e-09,7.885482892024363e-07,1.4348766181576838e-06,4.420441403303242e-07,0.002180909563444336,0.0003127756600351028,1.3771765428405866e-06,2.781556341493731e-09,0.0002018228823087908,9.246765688754098e-08,2.0832721263790113e-08,1.1003339878570982e-07,4.980438288472387e-08,6.290950543001074e-10,7.648611614871076e-10,2.7254206798392153e-07,3.6249690251805694e-08,1.5973549071794316e-06,8.548726072756505e-09,1.1562520311200891e-07,1.0429876367083757e-05,2.172575367326058e-14,9.630913432087582e-07,1.1068412601917012e-08,3.4564390504409814e-09,5.0292402454573236e-15,3.5773391650016007e-12,4.085525154870028e-14,7.864366251833298e-10,3.8129673622833206e-16,2.9756510382326626e-12,1.7054620302372536e-15,4.8087834632210005e-09,7.865985098847982e-17,2.028829635004533e-15,1.6614244728412878e-12,1.0264706709652407e-05,4.7701867257257644e-14,1.3030710479929797e-06,2.6914395485471414e-09,3.7572878356083e-11,6.636112944652608e-17,4.2981094651914704e-06,3.382350176749878e-16,2.6886026200357686e-09,1.5233732924608993e-11,9.393551333368832e-07,1.1317565788945334e-11,1.188872038012935e-15,2.405227636792042e-10,9.068333438392591e-08,1.5934304161987765e-07,9.878522460507883e-12,1.6617586737014853e-10,8.988509835537336e-06,2.0372948445476996e-10,1.0858179066713421e-13
0.002779007028784506,0.5158614683809253,3.4063191241884075e-07,3.674029314401029e-08,8.451947664381368e-07,0.0006617671093992215,0.0,0.0,0.0005323013843277167,0.00019077606911239488,0.00047527303825411837,3.6002445385545968e-06,3.4618971937033374e-10,4.5428557830657624e-23,6.135814877612945e-17,8.90125098620468e-12,2.7995387884229453e-06,2.2685105023137465e-05,1.7337252173915983e-11,1.7041408829346613e-15,1.1715520445852826e-06,5.800732163540356e-15,4.5071354247665837e-13,9.781245241091154e-08,2.5553998130920357e-09,1.4183793851792121e-05,3.3977372619615436e-13,2.9439460345248476e-08,6.183388835507497e-08,4.9791970324830025e-12,1.515451564927675e-11,7.180499403385133e-14,2.629193610276117e-10,8.011332665195153e-09,3.76,0.0,0.4845967264217879,0.9979952080398548,0.0016996962282201232,7.795334227136569e-05,0.04996978984821495,0.05056181857272388,5.776625220694627e-12,4.243572525978413e-16,5.643141923944097e-05,4.264036330827906e-09,8.175568404220788e-07,1.4693993471787889e-06,4.5286076939472315e-07,0.002244136742919047,0.00032155149001884223,1.3985370270206687e-06,2.879148644956235e-09,0.00020560218580472912,9.512012122616761e-08,2.1807122493751725e-08,1.1315550687218299e-07,5.174646310086361e-08,6.641797109985257e-10,8.061442670093946e-10,2.8381150721039146e-07,3.8272841649854345e-08,1.626360995666617e-06,8.753040836975232e-09,1.2018127167929315e-07,1.0863914907664453e-05,2.273903022325445e-14,9.9680258549517e-07,1.1454052960055192e-08,3.648783462895886e-09,5.3091062318682055e-15,3.7210317695328796e-12,4.2588233862785024e-14,8.273197946924369e-10,4.0251494135361974e-16,3.1344694365407635e-12,1.7763753645791545e-15,4.9959551757187925e-09,8.193052217500783e-17,2.1088026086519556e-15,1.7080406154475624e-12,1.0765635365993145e-05,4.974535814761845e-14,1.3558775077347679e-06,2.8451015907579442e-09,3.971114721727264e-11,6.904492042299791e-17,4.381713985246507e-06,3.523415589971007e-16,2.7630909159702455e-09,1.5653351498213246e-11,9.712794950896089e-07,1.1666994484619842e-11,1.2703338647409434e-15,2.4753729536539437e-10,9.330975190393171e-08,1.6503594576863066e-07,1.0482035726221748e-11,1.7096200275509565e-10,9.301291529563146e-06,2.0739507708650272e-10,1.1053552835518836e-13
0.0028100436148785638,0.5159177883932689,3.4779476582200984e-07,3.7827054483200264e-08,8.674563478264774e-07,0.0006791555444017805,0.0,0.0,0.0005396757681510357,0.0001961928407015023,0.0004875174019317224,3.8078942403387232e-06,3.687098970334736e-10,4.935728833694497e-23,6.528927463374814e-17,9.271126927795314e-12,2.891333890464306e-06,2.3853535769338745e-05,1.856178014237662e-11,1.7913048374211917e-15,1.1974403033276626e-06,5.9318693527849874e-15,4.759034960716091e-13,1.0345972888361674e-07,2.675186116659171e-09,1.485049855416907e-05,3.534701203053639e-13,3.109003479580821e-08,6.638940983981784e-08,5.358033761197221e-12,1.6022020261528518e-11,7.564615462434631e-14,2.7276705547303646e-10,8.352823845972654e-09,3.76,0.0,0.4839881713829658,0.9979468016676286,0.0017514099520158693,8.108002050935325e-05,0.05049220157613432,0.05110168859275801,5.837017334959821e-12,4.2881432310113994e-16,5.642868211251613e-05,4.4193920846708045e-09,8.474696614163388e-07,1.5046586398808194e-06,4.639157218214768e-07,0.0023088719450634065,0.0003305234243088851,1.4205801043247156e-06,2.9796401849046324e-09,0.00020950138169400514,9.783106076937741e-08,2.2820491123487712e-08,1.1634491395908417e-07,5.375884320523891e-08,7.010758924623774e-10,8.494761655513582e-10,2.955685328862747e-07,4.040046821801821e-08,1.6559762929214466e-06,8.961667838306085e-09,1.2488534939260432e-07,1.1315393784787819e-05,2.3792822667612327e-14,1.0315017699884976e-06,1.185090870054577e-08,3.851022182581088e-09,5.603368617893546e-15,3.871593130142291e-12,4.4406664900921946e-14,8.702875490761101e-10,4.248246142042987e-16,3.3011665366178496e-12,1.8499044642203237e-15,5.189871510682616e-09,8.532183763206386e-17,2.1913742471991963e-15,1.7556984516099958e-12,1.1287480425611825e-05,5.1864557630776025e-14,1.4108303997881506e-06,3.0070487868277637e-09,4.196426643618162e-11,7.182321206303647e-17,4.467467492550323e-06,3.670566169676671e-16,2.8392325521924008e-09,1.608218488472361e-11,1.004034886105451e-06,1.2026199273743304e-11,1.3569356756017187e-15,2.547210680776965e-10,9.599859207961882e-08,1.708924837497828e-07,1.1119240095139986e-11,1.75860777945688e-10,9.622628876977012e-06,2.1113678947318366e-10,1.1252984440571256e-13
0.0028410802009726215,0.5159741622313113,3.5508654644873577e-07,3.894346615153664e-08,8.902456116347936e-07,0.0006968868919592594,0.0,0.0,0.000547114209728153,0.00020172915096105002,0.0005000638680763217,4.026501716263053e-06,3.925961813399735e-10,5.361087551315877e-23,6.945709230662812e-17,9.65469683338644e-12,2.9855251635155982e-06,2.5073612150367203e-05,1.9866246744017376e-11,1.8823524388129366e-15,1.2236010034201105e-06,6.064569704787046e-15,5.024009878425029e-13,1.0939684665509644e-07,2.7998204423716226e-09,1.554391376274982e-05,3.676628514457737e-13,3.282892027631776e-08,7.124574786835099e-08,5.764211799324172e-12,1.693520250478116e-11,7.96764361527876e-14,2.829312152763011e-10,8.706298688596967e-09,3.76,0.0,0.4833784817465119,0.9978972542282791,0.0018044675524437758,8.430911949123887e-05,0.051013636034015236,0.05164107889773082,5.897296474939063e-12,4.3326443066738037e-16,5.642588046422087e-05,4.57956358602239e-09,8.783121607822187e-07,1.5406705329534247e-06,4.7521445492480814e-07,0.0023751468713099576,0.0003396950924266743,1.4433245752598414e-06,3.083110162362798e-09,0.0002135242556644993,1.0060164058968395e-07,2.3874192801197964e-08,1.1960292824661125e-07,5.584396246927284e-08,7.39872027891179e-10,8.949522988845701e-10,3.0783633157437756e-07,4.2637665948501264e-08,1.6862201067746634e-06,9.17469946495684e-09,1.297415556651074e-07,1.1785050841457343e-05,2.488855636752215e-14,1.0672150562197082e-06,1.2259273143474342e-08,4.063635356622692e-09,5.912726024643821e-15,4.029442061986069e-12,4.63156769192051e-14,9.154457545840731e-10,4.482787208648582e-16,3.476114601509466e-12,1.926140495191539e-15,5.390764651728003e-09,8.883800211431456e-17,2.276616881525996e-15,1.8044172615501716e-12,1.1831000312396638e-05,5.406197392471802e-14,1.4680210833800367e-06,3.1777104247716124e-09,4.433815872651252e-11,7.469907118715974e-17,4.555464025147467e-06,3.8240839580249634e-16,2.9170587932707826e-09,1.652040368543681e-11,1.0376373904693244e-06,1.2395444899570202e-11,1.4489808717558937e-15,2.620777136592083e-10,9.875115530162731e-08,1.7691708353825927e-07,1.17919100891044e-11,1.808744973142239e-10,9.9527075788981e-06,2.1495701898181068e-10,1.1456601695071231e-13
