Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651)
6.785923174230282e-19,0.5965807421251488,1.794740062613746e-24,1.8627360487917664e-27,3.782174828560816e-31,2.9878533446469536e-36,0.0,0.0,1.5087291687238941e-19,2.321780349597369e-35,1.297774991967829e-45,3.089529129258442e-47,3.1758286706770316e-55,2.127700830171355e-62,1.413223808071346e-43,1.8811953938475073e-35,4.640651358767501e-33,2.0052421704172873e-47,4.1911372677528795e-60,6.315656056432087e-59,1.6974205843992893e-34,1.0764194719787117e-52,3.5892985430906883e-25,8.921742195005503e-75,5.751863174896526e-49,3.885766244247366e-54,5.223499857707556e-52,2.5579029058261754e-68,6.288137655990613e-77,3.139888417400181e-78,4.036615126773737e-62,1.1114955977804689e-72,3.9794519557153505e-61,5.732093942350291e-100,3.76,0.0,0.6104120117661566,0.9999999999996203,4.2101154591484575e-43,1.8649937191453065e-46,4.556036373648496e-16,4.556036373648496e-16,2.7917053346877095e-34,1.8934562065872811e-38,3.7965501869954064e-13,8.874089641139486e-38,1.7014092158209904e-39,1.5087471161184524e-19,3.907061122561045e-31,3.9052017735625915e-41,9.517761561672619e-32,8.463243314856671e-18,6.96856678425272e-37,3.782170339932482e-31,4.405025614057218e-34,3.5286771993248853e-38,5.440378350177043e-35,1.3103179011285957e-32,4.192211258183591e-62,3.6446909248288256e-52,3.589298543304232e-25,1.1999507163247043e-73,4.6406513587715906e-33,8.503400784328356e-33,4.95608012434959e-49,1.6058402448270466e-63,1.2137539148158464e-60,2.0426363431621046e-48,1.2820043432349663e-61,1.1454357259060695e-86
1.3577742024545906e-18,0.5965807421251488,3.5910395924951736e-24,3.727090461721208e-27,1.5138555946288587e-30,1.1959200461967772e-35,0.0,0.0,3.018769136029862e-19,9.293172132603717e-35,1.0390090963268191e-44,2.473501869266952e-46,2.54259399833298e-54,1.7034543971906527e-61,5.656578199516832e-43,7.529684111700106e-35,1.8574699321493028e-32,1.6054130093682418e-46,3.3554582945550067e-59,5.056365034366422e-58,6.7941059433059605e-34,8.617900866974458e-52,7.181715503305321e-25,2.8594339647069213e-73,4.604987918902287e-48,3.111764491219402e-53,4.183030233545648e-51,4.097407544564351e-67,2.015359123211438e-75,1.0063397326928545e-76,6.463843526527412e-61,1.780341476044024e-71,6.374532379846611e-60,3.674998767712043e-98,3.76,0.0,0.6104120117661561,0.9999999999992403,3.3706522977518276e-42,1.4931289713356663e-45,9.116031076031693e-16,9.116031076031693e-16,1.117409673079503e-33,7.578759315323824e-38,7.596398844371453e-13,3.5519485109421312e-37,6.810070872463574e-39,3.018805046401501e-19,1.563842658523359e-30,1.6570833684528178e-40,3.809585024904769e-31,1.6933839577857542e-17,2.789242774607162e-36,1.5138537980093626e-30,1.7631582284128323e-33,1.4123904808350523e-37,2.1775691435800174e-34,5.244686391494085e-32,3.588840597715093e-61,2.9179688679635155e-51,7.181715504160049e-25,2.0480678226182112e-72,1.857469932151016e-32,3.403576363729532e-32,3.9678776083617614e-48,2.572334480179682e-62,1.944266280793258e-59,1.6353645187664996e-47,2.05289534550823e-60,3.9065722484546523e-85
2.716137972517716e-18,0.5965807421251489,7.18363919140385e-24,7.45579929037976e-27,6.057394266725884e-30,4.785238353192649e-35,0.0,0.0,6.038849070639823e-19,3.7184793447667123e-34,8.315230531347187e-44,1.9795532429423564e-45,2.0348479801018126e-53,1.3632812320956285e-60,2.263368082994955e-42,3.0128544311552156e-34,7.432299195187099e-32,1.2848183252001547e-45,2.6853865711234782e-58,4.0466287599874086e-57,2.718527350603546e-33,6.896939849474904e-51,1.4366549422604387e-24,9.157356963521506e-72,3.685389884852308e-47,2.4906728082533126e-52,3.348117152316949e-50,6.559665024181139e-66,6.45420149586555e-74,3.2228099365879157e-75,1.0346359200376608e-59,2.850146540711008e-70,1.0205183093294368e-58,2.354070575045434e-96,3.76,0.0,0.6104120117661552,0.9999999999984803,2.697546248238334e-41,1.1949569694387696e-44,1.823602048079808e-15,1.823602048079808e-15,4.471094184197333e-33,3.0324909049975884e-37,1.5196096131016955e-12,1.4212420670816174e-36,2.7249154088350694e-38,6.038920906934559e-19,6.257407633365006e-30,7.382616264535585e-40,1.5243302313812628e-30,3.3875032103856994e-17,1.1160604255312341e-35,6.0573870779205644e-30,7.054929533469357e-33,5.651401657437674e-37,8.713112989425667e-34,2.098557708618584e-31,3.244340619615778e-60,2.335261924656835e-50,1.4366549426024412e-24,3.683239347236727e-71,7.432299195194567e-32,1.3618738816821352e-31,3.1755080056859295e-47,4.118128807074618e-61,3.1126352403644914e-58,1.3087940086796217e-46,3.2859839476126763e-59,1.4029804396011963e-83
5.432865512643966e-18,0.5965807421251491,1.436884054580448e-23,1.4913216958895537e-26,2.4233521405034824e-29,1.9144072656652006e-34,0.0,0.0,1.2079008939851844e-18,1.4876338707392003e-33,6.653447799290622e-43,1.5839433574074977e-44,1.628187604986679e-52,1.0908321154027882e-59,9.054946146823371e-42,1.2053379575211845e-33,2.9734036403026944e-31,1.0280498688542726e-44,2.1487174901779962e-57,3.2379178322808496e-56,1.08758796011159e-32,5.518599765708442e-50,2.8736217256681723e-24,2.9315016277076605e-70,2.948871847287553e-46,1.9930428573315646e-51,2.6791710733552387e-49,1.049851584519682e-64,2.066153181815851e-72,1.031702993639279e-73,1.655754320545218e-58,4.5616445037919917e-69,1.6333039532143368e-57,1.5072715917549233e-94,3.76,0.0,0.6104120117661533,0.9999999999969604,2.158446850169898e-40,9.561471312851036e-44,3.6475999290330786e-15,3.6475999290330786e-15,1.7887288125500077e-32,1.2131938257498004e-36,3.0395490591881617e-12,5.685893725469245e-36,1.090143605002612e-37,1.2079152627868527e-18,2.5033705111635342e-29,3.5553246604127344e-39,6.0983135096857885e-30,6.775741715584668e-17,4.464968436968202e-35,2.423349264523546e-29,2.8224312027078405e-32,2.2609286683929596e-36,3.4858125595712784e-33,8.395597333049382e-31,3.191562392071685e-59,1.8685643476249768e-49,2.8736217270364047e-24,7.190448931663848e-70,2.9734036403061714e-31,5.448382324452103e-31,2.5408888752230898e-46,6.590921629728524e-60,4.981664186873697e-57,1.0472362074918657e-45,5.258655702158678e-58,5.465588200666526e-82
1.0866320592896466e-17,0.5965807421251494,2.873925188093887e-23,2.9828052340721823e-26,9.694197485738433e-29,7.658254926416749e-34,0.0,0.0,2.4159328678244283e-18,5.9510197831031565e-33,5.3232636430652855e-42,1.2672750036448512e-43,1.3026738531980609e-51,8.727485526345984e-59,3.6222732415249057e-41,4.821744226708977e-33,1.1894582554411146e-30,8.225179867456523e-44,1.7191375779441709e-56,2.59058022169245e-55,4.3507059054006336e-32,4.4152990115874786e-49,5.7475552906753204e-24,9.382641427711285e-69,2.3593214773143785e-45,1.5946361570373057e-50,2.1436078323423648e-48,1.6800068620662e-63,6.6129843746476284e-71,3.3020958156400916e-72,2.649476424854972e-57,7.3001739153357084e-68,2.6136661139326595e-56,9.648712983214391e-93,3.76,0.0,0.6104120117661497,0.9999999999939205,1.726921438268331e-39,7.649903350689657e-43,7.295595690939598e-15,7.295595690939598e-15,7.15549756162269e-32,4.853170257436619e-36,6.079427906390555e-12,2.2745425947301735e-35,4.3609293620245425e-37,2.4159616069207873e-18,1.0014297017739218e-28,1.9037227340364523e-38,2.4395239347985182e-29,1.3552218725978932e-16,1.7861327320700841e-34,9.694185980964801e-29,1.129064365428948e-31,9.044450786283376e-36,1.3944385046436416e-32,3.358512252314587e-30,3.506537982159417e-58,1.4949934163791778e-48,5.747555296148697e-24,1.565357451939579e-68,1.1894582554428968e-30,2.179530301181634e-30,2.0329041090437595e-45,1.0547007289138596e-58,7.9718210511249e-56,8.3786937464904e-45,8.414714337243908e-57,2.3732823570240655e-80
2.1733230753401467e-17,0.5965807421251504,5.748010905654018e-23,5.965772328355347e-26,3.8778367845918603e-28,3.063428724233957e-33,0.0,0.0,4.831996815490274e-18,2.3805047767137512e-32,4.2588130866370625e-41,1.0138681320053604e-42,1.0421887011000003e-50,6.982319873155207e-58,1.4489682543358688e-40,1.928776171652626e-32,4.758026627146824e-30,6.580456274778816e-43,1.3753759402503221e-55,2.0725625647599137e-54,1.7403531776724942e-31,3.53240689749678e-48,1.1495422413456345e-23,3.002739082210843e-67,1.8875467861007474e-44,1.27578968260515e-49,1.7149946619405757e-47,2.6882069122256643e-62,2.1163620920674255e-69,1.0567740693970591e-70,4.239377901526968e-56,1.168283900783793e-66,4.182169638099071e-55,6.175925722622987e-91,3.76,0.0,0.6104120117661423,0.9999999999878407,1.381602737348391e-38,6.120213216050993e-42,1.459158721475255e-14,1.459158721475255e-14,2.8623154848499e-31,1.9413470957227067e-35,1.2159185420913189e-11,9.098540600644339e-35,1.7444427627829446e-36,4.832054294977219e-18,4.0058818070471466e-28,1.1467174548600707e-37,9.758492814813348e-29,2.710517274675275e-16,7.144821652900077e-34,3.8778321825610615e-28,4.516441236458352e-31,3.617927581865121e-35,5.577980988075264e-32,1.343459566623993e-29,4.3303089659798746e-57,1.1960515113787827e-47,1.149542243535074e-23,3.8320142912383696e-67,4.758026627157085e-30,8.7184759539585e-30,1.6264004948689935e-44,1.6876437907748282e-57,1.2755840185212987e-54,6.703276645806786e-44,1.3464235142872263e-55,1.1589380479592204e-78
4.3467051074411465e-17,0.596580742125152,1.1496196142907307e-22,1.1931706588593475e-25,1.5511662724046124e-27,1.2253981020531247e-32,0.0,0.0,9.664124710771404e-18,9.522212837203887e-32,3.4071313402374705e-40,8.111137568444072e-42,8.337709819702265e-50,5.585988471897761e-57,5.795990927434963e-40,7.715261642141434e-32,1.903249372503694e-29,5.264489971454302e-42,1.1003278081950993e-54,1.6580894075078045e-53,6.961554344235793e-31,2.8259925945393045e-47,2.2991156630085294e-23,9.609235207151726e-66,1.5100732710091722e-43,1.0206640555843447e-48,1.3720390892867753e-46,4.3012892697577154e-61,6.772690058516401e-68,3.381842483592071e-69,6.783177141183824e-55,1.8698835892069849e-65,6.691714515222966e-54,3.952900633235979e-89,3.76,0.0,0.6104120117661276,0.9999999999756812,1.1053084252373563e-37,4.89628678985368e-41,2.9183570262378106e-14,2.9183570262378106e-14,1.1449494814103463e-30,7.765546363583417e-35,2.43186997304299e-11,3.6394902854861536e-34,6.977913305949267e-36,9.664239670244338e-18,1.6023853230141477e-27,7.668604835107167e-37,3.903476542169335e-28,5.421108078824157e-16,2.8579868068813794e-33,1.5511644316075736e-27,1.806613249792263e-30,1.4472005183948579e-34,2.2312377897696966e-31,5.37394759930115e-29,5.904299963800243e-56,9.568639209097782e-47,2.2991156717664654e-23,1.0378885107825413e-65,1.9032493725103042e-29,3.4874613277322727e-29,1.3011512797163924e-43,2.7003281686915375e-56,2.0410084716036184e-53,5.362749974281251e-43,2.1543329972912123e-54,6.265226087944429e-77
8.693469171643147e-17,0.5965807421251552,2.29926218259461e-22,2.386357539575814e-25,6.204728206890051e-27,4.9016557228335616e-32,0.0,0.0,1.9328380501131412e-17,3.8089238812602697e-31,2.7257374208239528e-39,6.48898704618742e-41,6.670250711501808e-49,4.468843789978399e-56,2.318419947234556e-39,3.0861360408809803e-31,7.613074933027289e-29,4.211641952033711e-41,8.802741957164269e-54,1.3264872679948465e-52,2.7846500646555712e-30,2.260820905742363e-46,4.5982624947610815e-23,3.562493291098422e-64,1.2080729530049825e-42,8.1654417762452e-48,1.0976486155637962e-45,6.882196038404995e-60,2.510890743019749e-66,1.2537761085127035e-67,1.085322141412118e-53,2.9936755779292392e-64,1.0706937702683233e-52,3.3423764689038455e-87,3.76,0.0,0.6104120117660982,0.9999999999513622,8.842572344167754e-37,3.917075918844388e-40,5.836753635762779e-14,5.83675363576278e-14,4.579844461121118e-30,3.106250135760247e-34,4.863772547134942e-11,1.4558109230243676e-33,2.79119394667105e-35,1.9328610417395585e-17,6.409606490024583e-27,5.532811569451607e-36,1.5614065000229907e-27,1.0842289687098393e-15,1.1432063518101504e-32,6.204720844048863e-27,7.226526507089835e-30,5.7888612986355435e-34,8.925041947616674e-31,2.149600906046117e-28,8.62749525727578e-55,7.655002213959573e-46,4.5982625297931823e-23,3.0198612367697434e-64,7.613074933073775e-29,1.394998716480485e-28,1.040933377375163e-42,4.3206035536984435e-55,3.265672461131011e-52,4.2902514347438695e-42,3.446977084491989e-53,3.6410963795483256e-75
1.7386997300047146e-16,0.5965807421251618,4.598569402615346e-22,4.772731415685107e-25,2.4819039059257584e-26,1.9606830236685736e-31,0.0,0.0,3.8656892081042396e-17,1.523577301785582e-30,2.1806028759286328e-38,5.191220410437985e-40,5.336238144224257e-48,3.575096208952634e-55,9.273726893928076e-39,1.2344606872962433e-30,3.0452454611089495e-28,3.3693335413891978e-40,7.042259388614984e-53,1.0611961104309e-51,1.113865691279655e-29,1.8086674553273914e-45,9.196556111973227e-23,1.144884516752475e-62,9.664640955689904e-42,6.532405300604476e-47,8.781258301195123e-45,1.101163692729911e-58,8.069292895527991e-65,4.029281907828699e-66,1.7365264612671465e-52,4.795717132119794e-63,1.713125590513576e-51,2.14748326988396e-85,3.76,0.0,0.6104120117660392,0.9999999999027241,7.074099851615042e-36,3.1336793292411924e-39,1.167354685481215e-13,1.1673546854812158e-13,1.8319470596852836e-29,1.2425063675232844e-33,9.727576544073557e-11,5.8232733071083456e-33,1.1164834420120266e-34,3.865735189816613e-17,2.5638556332591108e-26,4.185416657630592e-35,6.245657764664479e-27,2.168465290355274e-15,4.5728486639378393e-32,2.4819009611118e-26,2.890625301964406e-29,2.315556567105271e-33,3.570034935755525e-30,8.59844735359029e-28,1.314847298057438e-53,6.124038107268953e-45,9.196556252102347e-23,9.181334813062826e-63,3.0452454611435816e-28,5.5800232050753155e-28,8.327516432277417e-42,6.913028471786471e-54,5.22512216948649e-51,3.432221716578004e-41,5.5151987300022084e-52,2.2123317071813844e-73
3.477405355685515e-16,0.5965807421251749,9.197272176309447e-22,9.545479626617083e-25,9.927640867372589e-26,7.842838136321895e-31,0.0,0.0,7.731391523762828e-17,6.094324705509711e-30,1.7444874760351689e-37,4.152988600522009e-39,4.269012637455453e-47,2.8600853929291414e-54,3.709500140397222e-38,4.937855243988835e-30,1.218101281411359e-27,2.6954748085319872e-39,5.633862681629816e-52,8.489594054832076e-51,4.455474095978378e-29,1.4469382543576162e-44,1.8393143161225702e-22,3.664137170663413e-61,7.731735675651093e-41,5.2259452270362405e-46,7.025034391124963e-44,1.7618773205632954e-57,2.582530873352502e-63,1.289548546050189e-64,2.778451152833191e-51,7.6917259415394575e-62,2.7410133902612996e-50,1.3747540787144419e-83,3.76,0.0,0.6104120117659213,0.9999999998054481,5.659296670409299e-35,2.506950899895202e-38,2.3347133292908635e-13,2.3347133292908665e-13,7.327806534051658e-29,4.970038057565101e-33,1.9455179932971817e-10,2.3293152436340895e-32,4.465946602440695e-34,7.731483480557941e-17,1.0255448588374162e-25,3.251999546410683e-34,2.4982694572909304e-26,4.336937933608496e-15,1.8291441157077571e-31,9.92762909078678e-26,1.1562530586011061e-28,9.26225198447409e-33,1.4280176047884325e-29,3.439387684584638e-27,2.0513136514627357e-52,4.899245015802058e-44,1.83931437217436e-22,2.8608708776353345e-61,1.2181012814380412e-27,2.2320149244749636e-27,6.662032908859213e-41,1.1060895778010453e-52,8.360229524385178e-50,2.745785579230572e-40,8.82434616709133e-51,1.3781414567536473e-71
6.954816607047114e-16,0.5965807421252012,1.8395031058313964e-21,1.9090977883398226e-24,3.9710613935076856e-25,3.1372081208898437e-30,0.0,0.0,1.5462796153785565e-16,2.437732981696764e-29,1.395592050256014e-36,3.3223957296709163e-38,3.415230306042566e-46,2.2880716125769896e-53,1.4838019021718115e-37,1.975144558869672e-29,4.872411314638121e-27,2.156383010581648e-38,4.507158360015997e-51,6.791685291893583e-50,1.7821919045655764e-28,1.1575523159879976e-43,3.6786316519043418e-22,1.1725318481247448e-59,6.1853976703559904e-40,4.180764951972693e-45,5.620038612011324e-43,2.8190338262186637e-56,8.264154847769333e-62,4.1265833339781157e-63,4.445528854040125e-50,1.2366134932636116e-60,4.385631377302342e-49,8.801989903845085e-82,3.76,0.0,0.6104120117656856,0.9999999996108961,4.527444049663768e-34,2.0055636926198624e-37,4.669430616909254e-13,4.669430616909266e-13,2.9311260685232514e-28,1.9880177093276186e-32,3.8910368290869887e-10,9.3172727983342e-32,1.7863820940007387e-33,1.5462980040389476e-16,4.102184631047914e-25,2.563065969430687e-33,9.993090520000121e-26,8.67388321996435e-15,7.316585753369201e-31,3.9710566850273635e-25,4.625018093906502e-28,3.7049072335629293e-32,5.712077673225221e-29,1.3757568202638217e-26,3.240148022062784e-51,3.9194018174426844e-43,3.678631876111781e-22,9.031335555358074e-60,4.872411314847483e-27,8.928070779614426e-27,5.3296342285728514e-40,1.769747340487905e-51,1.3376385091084024e-48,2.1966317112610472e-39,1.4118976052659964e-49,8.699301414366391e-70
1.0432227858408714e-15,0.5965807421252273,2.7593143274940586e-21,2.863647797516024e-24,8.438508612706046e-25,6.66667091364884e-30,0.0,0.0,2.3194200782513875e-16,5.180184523083153e-29,3.990522537553918e-36,9.49997877829291e-38,9.765453862716055e-46,6.5424571018892465e-53,3.1530801614459832e-37,4.197183683461824e-29,1.0353877906159666e-26,6.165909962152625e-38,1.2887774926584367e-50,1.9419982485743245e-49,3.787159213561109e-28,3.3098774068617822e-43,5.517948913617392e-22,5.183652659448117e-59,1.7686378126189227e-39,1.241165377414284e-44,1.6680966002176543e-42,1.0747600992911854e-55,3.653500623432562e-61,1.8243214287483785e-62,1.6362503994889529e-49,4.689165171437147e-60,1.6720092331812385e-48,4.368836636814473e-81,3.76,0.0,0.6104120117654499,0.9999999994163444,1.2945665256661048e-33,5.734660864361989e-37,7.00414790452674e-13,7.004147904526763e-13,6.2286448252429765e-28,4.2245391511653033e-32,5.836553822888695e-10,1.9799212066209782e-31,3.796065292864908e-33,2.319447657856989e-16,8.717145570992695e-25,7.30046854208728e-33,2.1235325273223675e-25,1.301082850616961e-14,1.5547750521313081e-30,8.4384986103541e-25,9.82816709358972e-28,7.872933732969569e-32,1.2138169581631503e-28,2.923484332102943e-26,1.1891440095406096e-50,1.1207043825746629e-42,5.517949390058373e-22,4.126439067902605e-59,1.0353877906755306e-26,1.8972157103843473e-26,1.523942867043318e-39,6.747165297828585e-51,5.099747750973831e-48,6.288784045804047e-39,5.2014154126319165e-49,4.781694385020999e-69
1.7387050361131915e-15,0.5965807421252797,4.599078104672856e-21,4.77274854991167e-24,2.333000268554835e-24,1.8432112047380648e-29,0.0,0.0,3.8657010034792757e-16,1.4321691725530007e-28,1.8338966799082564e-35,4.365838977795963e-37,4.487877386854503e-45,3.006671277492601e-52,8.717341950682072e-37,1.1603982029305623e-28,2.862543728773353e-26,2.8336242669050054e-37,5.922908968162675e-50,8.924706191353755e-49,1.0470385087661613e-27,1.521097323571728e-42,9.196583140768635e-22,8.359563065214931e-58,8.128005652346733e-39,5.813884652536614e-44,7.812902013922147e-42,8.838312315555143e-55,5.89193215833505e-60,2.942049061863676e-61,1.2589452877110073e-48,3.7344409951963356e-59,1.3748972697287918e-47,1.3830145828757997e-79,3.76,0.0,0.6104120117649785,0.9999999990272416,5.9493493168085695e-33,2.6354381938331117e-36,1.167358247975809e-12,1.1673582479758157e-12,1.7220374275944064e-27,1.1679611969537608e-31,9.727580442553657e-10,5.473901733008521e-31,1.0495020954007236e-32,3.865746956832625e-16,2.4100352014193707e-24,3.340031675668643e-32,5.870944945753215e-25,2.1684719077977775e-14,4.298497251016868e-30,2.3329975054593598e-24,2.7172000837521368e-27,2.176637366480947e-31,3.35584807099588e-28,8.082577180504448e-26,9.11220331499897e-50,5.15034314569131e-42,9.19658445798824e-22,5.438314120912579e-58,2.862543729045495e-26,5.2452450206346e-26,7.003478207858933e-39,5.548441550476398e-50,4.1937016308026014e-47,2.891965125824497e-38,4.0054426632970203e-48,1.078894938674259e-67
2.3646390613582795e-15,0.5965807421253266,6.254979667438133e-21,6.4909398200323334e-24,4.154382781942879e-24,3.282298597131398e-29,0.0,0.0,5.257353835766142e-16,2.5502692974947665e-28,4.1280835662466164e-35,9.827460799437273e-37,1.010221399020637e-44,6.767987493768133e-52,1.552300471155358e-36,2.0663255974681057e-28,5.0973429070514895e-26,6.3784605315856365e-37,1.333264973142203e-49,2.0089426655190263e-48,1.864465604826095e-27,3.4239752502956715e-42,1.2507353705886908e-21,3.1001462929533683e-57,1.829606144435946e-38,1.3416133313879654e-43,1.8026664747125378e-41,2.5777594072257382e-54,2.1850261292600587e-59,1.0910604363062601e-60,3.46718508420518e-48,1.05283240901794e-58,4.0097980755376715e-47,6.344760117566797e-79,3.76,0.0,0.6104120117645542,0.9999999986770496,1.3391927371456526e-32,5.932345704626448e-36,1.5876073597463378e-12,1.5876073597463501e-12,3.0664385070969055e-27,2.0797930615092883e-31,1.3229498448763933e-09,9.747398389956903e-31,1.8688541808663126e-32,5.25741631891517e-16,4.291559169331021e-24,7.507731087822606e-32,1.045441481546683e-24,2.949122059211856e-14,7.654351003146172e-30,4.154377864357545e-24,4.83852888631253e-27,3.875949282210053e-31,5.975771892908818e-28,1.4392677047928878e-25,2.506763171449551e-49,1.1593372241439116e-41,1.2507356051465003e-21,1.8021104734942127e-57,5.097342907662947e-26,9.340228174063266e-26,1.576476123555576e-38,1.6182273596204053e-49,1.2231102968849404e-46,6.515390705952159e-38,1.1038292071490606e-47,4.120267954553239e-67
2.9905730866033675e-15,0.5965807421253738,7.911002069728427e-21,8.209131717838151e-24,6.485050653462371e-24,5.123848911456714e-29,0.0,0.0,6.649006667610319e-16,3.981006675462748e-28,7.802347242975712e-35,1.8574541585129367e-36,1.9093934754408334e-44,1.2791937349617791e-51,2.423163052745136e-36,3.225563573478782e-28,7.95702482467012e-26,1.205570632340615e-36,2.5200005394970546e-49,3.797032681957079e-48,2.9104573494107405e-27,6.471536569944258e-42,1.581812401769216e-21,8.10961192602062e-57,3.4580749467034306e-38,2.5831959245182957e-43,3.470587633837248e-41,5.898459468427052e-54,5.715765945613391e-59,2.8540830700178227e-60,7.809138324608965e-48,2.4214787339627815e-58,9.175207755441004e-47,1.8372682357619725e-78,3.76,0.0,0.6104120117641298,0.9999999983268582,2.531161637736745e-32,1.1212520382217586e-35,2.007856471516557e-12,2.0078564715165763e-12,4.786753629782125e-27,3.24658649346683e-31,1.6731410155457905e-09,1.5215827592518034e-30,2.91731061628887e-32,6.649085673593092e-16,6.699184912866584e-24,1.4176835275846608e-31,1.6319490312094452e-24,3.729772210574433e-14,1.1948550848308958e-29,6.485042981246356e-24,7.553012425101502e-27,6.050416046174258e-31,9.328264970767898e-28,2.246717369141895e-25,5.641485043731142e-49,2.1912229810191196e-41,1.5818127679172869e-21,4.766601108478366e-57,7.957024825824406e-26,1.4580228607948645e-25,2.9796427169563567e-38,3.70282112588889e-49,2.7987136849738354e-46,1.2322595991012832e-37,2.4875824947039185e-47,1.2692053433197038e-66
3.6165071118484555e-15,0.5965807421254209,9.567138617761194e-21,9.927324208595427e-24,9.296792523752967e-24,7.345593883846435e-29,0.0,0.0,8.040659499036328e-16,5.70706307528058e-28,1.304132796119161e-34,3.1046642205779154e-36,3.191493252973576e-44,2.1381238046962248e-51,3.473780649125519e-36,4.624080223281002e-28,1.1406974718518914e-25,2.0150656301471936e-36,4.2121591219384794e-49,6.346596323914119e-48,4.172352630119883e-27,1.0816928281263866e-41,1.9128894090216432e-21,1.869362700520764e-56,5.780041287460727e-38,4.392069158451458e-43,5.900332987876588e-41,1.1664739817942442e-53,1.3175529475198026e-58,6.579005501159136e-60,1.5008961756050934e-47,4.742517960978079e-58,1.814439872704819e-46,4.877541925431137e-78,3.76,0.0,0.6104120117637055,0.9999999979766674,4.2307408286115256e-32,1.8741303218643208e-35,2.428105583286484e-12,2.4281055832865113e-12,6.862159307572277e-27,4.65421813367812e-31,2.023331591160099e-09,2.1812997226488354e-30,4.1821809765223756e-32,8.040755021276563e-16,9.603769537395453e-24,2.368107173854942e-31,2.33951781548515e-24,4.5104223618883615e-14,1.712911802871932e-29,9.29678153081784e-24,1.082779347274661e-26,8.673717857175e-31,1.3372747352522746e-27,3.220833008753362e-25,1.0836911787651408e-48,3.662546230294127e-41,1.9128899339215642e-21,1.047034355858068e-56,1.1406974720446667e-25,2.090181912212543e-25,4.980359968605088e-38,7.322597936402669e-49,5.534654700136682e-46,2.0609415487210994e-37,4.783535092675558e-47,3.132070866950084e-66
4.8683751623386315e-15,0.5965807421255152,1.2879672021106986e-20,1.3363710542429845e-23,1.6017356685340095e-23,1.2656185208227822e-28,0.0,0.0,1.0823965160934727e-15,9.832645483794037e-28,2.7841748377770092e-34,6.62810391685187e-36,6.813525009561385e-44,4.564650270102347e-51,5.984943809708127e-36,7.966784092384454e-28,1.9652969785292376e-25,4.301935282515874e-36,8.992784600583784e-49,1.3549259519020803e-47,7.188507243047275e-27,2.309290854230736e-41,2.575043368958915e-21,6.842389123438268e-56,1.2339729046215403e-37,9.710914179324585e-43,1.3043401354285902e-40,3.262899467359177e-53,4.822615438151279e-58,2.4081015902720934e-59,3.8812746252523424e-47,1.2688718453689276e-57,5.0750666872673855e-46,2.313896143893014e-77,3.76,0.0,0.610412011762857,0.9999999972762873,9.03214932932668e-32,4.001054567398656e-35,3.26860380682567e-12,3.2686038068257173e-12,1.1822747862652312e-26,8.018708482804827e-31,2.723711385379379e-09,3.758140830566141e-30,7.205451703824098e-32,1.0824093700692794e-15,1.6546244371382833e-23,5.051921717677572e-31,4.03073330591156e-24,6.071722664405275e-14,2.9511596814529746e-29,1.6017337762346887e-23,1.865510373021611e-26,1.4943884935321233e-30,2.303978101308194e-27,5.549142982457179e-25,2.8006257770658086e-48,7.8191186186064e-41,2.5750442733040346e-21,3.296581611092702e-56,1.9652969789403959e-25,3.601154618334624e-25,1.0632500726882098e-37,2.0482602547514282e-48,1.548138092300611e-45,4.4055693088846305e-37,1.2381896459369689e-46,1.1512404607606582e-65
