Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783)
3.906361488096681e-18,0.5268101390438068,5.076343877508539e-26,1.5208773215523524e-30,1.2740920245293347e-31,3.2112174394606495e-37,0.0,0.0,1.9879337491058043e-20,4.5813155657379e-36,1.915892793040638e-46,3.30652184565165e-48,8.352729770400568e-58,4.036083071804527e-66,8.162075702967131e-47,3.3358673419530203e-37,1.0913041891606875e-34,1.718258509728197e-48,1.1946739222875563e-64,1.3625693524235622e-63,4.298645729636293e-37,4.619738110959879e-56,9.957678964836534e-28,8.708032202766562e-76,9.957040347018366e-51,1.400982463798791e-57,1.13979918230239e-55,2.7497775573250502e-71,4.1947643909533336e-79,4.9083247140411e-81,1.2286679963095573e-63,5.6859500405731976e-77,2.397762504316245e-62,5.829728053457308e-103,3.76,0.0,0.9528263040047424,0.9999999999996093,8.732613612288517e-43,1.054713001399828e-47,3.9029615839407825e-17,3.9029615839407825e-17,9.316531251604847e-37,6.413049488505844e-42,3.906623477561489e-13,4.678913255096282e-40,3.418739118089916e-42,1.9879388254415746e-20,4.592793547514478e-32,1.333098996350674e-42,7.740519649282938e-33,2.3711427495251115e-19,5.157671237775525e-39,1.2740917854883912e-31,4.3143476354874844e-36,1.3055759003162455e-40,3.84079180814107e-37,8.002117469393398e-34,1.026538413487918e-64,3.2623178478343854e-54,9.957678968382573e-28,1.985039057406058e-75,1.0913041891607948e-34,1.876698788608486e-32,8.404052469982504e-52,2.972238169448042e-65,3.823607708849389e-63,1.1807400391948076e-49,6.272123254937715e-62,1.5732626065785265e-87,5.740212740896522e-92,4.758746448453116e-95,6.74967656750988e-81,1.6173927528294966e-64
7.81611686106573e-18,0.5268101390438068,1.0157098598313417e-25,3.043076044106189e-30,5.09968847772089e-31,1.2853238937899503e-36,0.0,0.0,3.9775946343968024e-20,1.8337201515884515e-35,1.5338791792638016e-45,2.6472279825844615e-47,6.687262725551511e-57,3.2313205670818555e-65,3.266957378396627e-46,1.3352162884824662e-36,4.368060777424541e-34,1.3756515821850382e-47,9.564661311550504e-64,1.0908839823795056e-62,1.7205785512624994e-36,3.698599487129735e-55,1.9924009251375067e-27,2.7909395483995803e-74,7.971686584234427e-50,1.121922234325617e-56,9.127623976309422e-55,4.4047643253504193e-70,1.3444293282874342e-77,1.573126660591479e-79,1.9674696309627767e-62,9.167408303635802e-76,3.8408846552898406e-61,3.737734222580655e-101,3.76,0.0,0.9528263040047424,0.9999999999992183,6.991400692707357e-42,8.444117117752939e-47,7.809314098884119e-17,7.809314098884119e-17,3.729040456742196e-36,2.566891084131916e-41,7.816641011277077e-13,1.8727846619438068e-39,1.3683866113765913e-41,3.9776047914629505e-20,1.838314335523331e-31,7.093274065126129e-42,3.0982250973412214e-32,4.744345570941265e-19,2.0644126229775565e-38,5.099687520969072e-31,1.7268634056187503e-35,5.225706054395367e-40,1.5373176624806264e-36,3.202932399717604e-33,1.102942772710182e-63,2.6118379071689626e-53,1.992400926556847e-27,4.2417518932738194e-74,4.368060777425398e-34,7.511685972043248e-32,6.728351999613183e-51,4.7611154043524056e-64,6.124891869275736e-62,9.453104773880143e-49,1.0043574939508578e-60,6.705956414608532e-86,2.4467381525730205e-90,2.028392853296485e-93,1.4425477797986207e-79,1.7018689234045434e-63
1.5635627607003828e-17,0.5268101390438068,2.0318609439548742e-25,6.087473633232497e-30,2.0405396562427045e-30,5.142970191904879e-36,0.0,0.0,7.956916404978933e-20,7.337269137461359e-35,1.2275695205948265e-44,2.1185869314551544e-46,5.351842723267532e-56,2.586038515299415e-64,1.3072084913777729e-45,5.342604350343365e-36,1.747793277223025e-33,1.1009393538168205e-46,7.654645235565544e-63,8.73038727722585e-62,6.884555362398316e-36,2.9600036692986526e-54,3.985666980441083e-27,8.938003139003879e-73,6.379772025391672e-49,8.979925347308703e-56,7.305793191519772e-54,7.051722090385961e-69,4.305544198929031e-76,5.037948983383801e-78,3.149232717695052e-61,1.4867940615847315e-74,6.14898950840626e-60,2.394457177498146e-99,3.76,0.0,0.9528263040047423,0.9999999999984363,5.59524538348377e-41,6.75786003373799e-46,1.5622019128770791e-16,1.5622019128770791e-16,1.4921019110973266e-35,1.0270907865393087e-40,1.5636675909623054e-12,7.493578062124539e-39,5.475328971756175e-41,7.956936723458534e-20,7.3556518572094754e-31,4.244614578217034e-41,1.2396936014356608e-31,9.490751213765916e-19,8.260339513485438e-38,2.0405392734452964e-30,6.909702966073276e-35,2.0909631208111557e-39,6.151273098842901e-36,1.2815901611221416e-32,1.3326008705629361e-62,2.0902641165750546e-52,3.985666986120295e-27,1.0192847352613105e-72,1.7477932772237108e-33,3.0056528307587064e-31,5.384726483126337e-50,7.622215015789586e-63,9.805526218940643e-61,7.565358832186433e-48,1.6076265352607412e-59,3.2143057589674915e-84,1.1727729859617297e-88,9.7225129844306e-92,3.466991400415404e-78,2.013413818303663e-62
3.1274649098880024e-17,0.5268101390438068,4.0641636720521673e-25,1.2176269387559813e-29,8.163487344349322e-30,2.057523290795948e-35,0.0,0.0,1.5915559946143738e-19,2.935385429258209e-34,9.822421271862469e-44,1.69519143061003e-45,4.282287546152666e-55,2.0692237176617017e-63,5.2296851614750565e-45,2.1373896269657638e-35,6.992311203436572e-33,8.809187533849937e-46,6.124894064308677e-62,6.98563627135969e-61,2.754270440282227e-35,2.3684526630162836e-53,7.972199083031721e-27,2.861280921658196e-71,5.1047869302818525e-48,7.185760028542547e-55,5.846112517903035e-53,1.1286036708063971e-67,1.3783136227975534e-74,1.6127749231925537e-76,5.039797649327654e-60,2.4410127874648705e-73,9.841243398013824e-59,1.5333941994649741e-97,3.76,0.0,0.9528263040047422,0.9999999999968723,4.4770464200623524e-40,5.4073147821432947e-45,3.1247429188544136e-16,3.1247429188544136e-16,5.96937922990161e-35,4.109031946227239e-40,3.1276745029974254e-12,2.997919176837837e-38,2.190488216847214e-40,1.5915600587261015e-19,2.942739714013772e-30,2.8234101976514386e-40,4.95958164567122e-31,1.8983562499384604e-18,3.3046736860876195e-37,8.163485813133997e-30,2.764331119144246e-34,8.365214191229902e-39,2.460909786333785e-35,5.127195165643989e-32,1.7862781959404938e-61,1.672528877430388e-51,7.972199105752265e-27,2.7204566227848787e-71,6.992311203442057e-33,1.2024568482884936e-30,4.3085993145722245e-49,1.2199089481525268e-61,1.5693402399242101e-59,6.053437316179796e-47,2.5727262225078435e-58,1.712134223533445e-82,6.246900304451477e-87,5.178800175173449e-90,9.254590567349866e-77,2.653477278632046e-61
6.255269208263241e-17,0.5268101390438068,8.128771367647666e-25,2.435386320051451e-29,3.265660700391346e-29,8.230765582829656e-35,0.0,0.0,3.1832847028475527e-19,1.1742497333632777e-33,7.858683139795778e-43,1.3562819100428104e-44,3.4261557013513637e-54,1.6555361479935165e-62,2.0920443116542303e-44,8.550254315022557e-35,2.7971521164402953e-32,7.048019169697679e-45,4.900404296010845e-61,5.589039651811506e-60,1.101797841562794e-34,1.894942040095992e-52,1.5945263256146927e-26,9.157891187403307e-70,4.084217309081653e-47,5.74933651973505e-54,4.677481272010313e-52,1.8060287303714206e-66,4.411466938208097e-73,5.161889960819599e-75,8.06449657843109e-59,4.102966757024549e-72,1.574827795851335e-57,9.81933424575901e-96,3.76,0.0,0.9528263040047419,0.9999999999937442,3.5819772175353325e-39,4.3262625715754567e-44,6.249824930809081e-16,6.249824930809081e-16,2.387946015159056e-34,1.6437465472596235e-39,6.255688056531386e-12,1.1992652677759847e-37,8.762666751356506e-40,3.183292831411125e-19,1.177191686561097e-29,2.029759643662859e-39,1.9839941177125626e-30,3.7969185070499494e-18,1.3219770580470568e-36,3.265660088034237e-29,1.1058224405363751e-33,3.3463581302387964e-38,9.844440295663694e-35,2.0510449822309413e-31,2.581259678159473e-60,1.3381501491457626e-50,1.5945263347036503e-26,7.839187352388379e-70,2.7971521164446826e-32,4.810218850758929e-30,3.447206737667413e-48,1.952137999970404e-60,2.511309142762358e-58,4.843210001209628e-46,4.1167810195849606e-57,9.853239145148937e-81,3.5950570679064786e-85,2.9803712793012385e-88,2.6670139443178297e-75,3.791046436789437e-60
1.251087780501372e-16,0.5268101390438069,1.6257995716442316e-24,4.870906004363425e-29,1.3063174344596004e-28,3.2924422769331347e-34,0.0,0.0,6.366742119314776e-19,4.697190063578719e-33,6.28724497631708e-42,1.0850770332007273e-43,2.7410552860671786e-53,1.3244917831461392e-61,8.368517718847497e-44,3.4202408795567516e-34,1.1189063751673018e-31,5.638682990797635e-44,3.920547615806851e-60,4.471443983807921e-59,4.407370703536305e-34,1.5160255988871153e-51,3.1891391474113085e-26,2.9308119674290497e-68,3.267528960606411e-46,4.599761444763135e-53,3.7422215345850564e-51,2.8898572475255395e-65,1.4118075696778276e-71,1.6519664371270627e-73,1.290385082664722e-57,7.195047535668312e-71,2.5199075698463605e-56,6.28949469400762e-94,3.76,0.0,0.9528263040047412,0.9999999999874882,2.8657178136428015e-38,3.4611743642559735e-43,1.2499988954718414e-15,1.2499988954718414e-15,9.552172658927482e-34,6.57525372993096e-39,1.251171408145438e-11,4.7972562696803255e-37,3.505209943930619e-39,6.366758376479277e-19,4.708958354236485e-29,1.532209122329808e-38,7.93629940091944e-30,7.594043021223938e-18,5.288123405569403e-36,1.3063171896498915e-28,4.423469753727843e-33,1.3385978189893339e-37,3.937936353782926e-34,8.204513771602626e-31,3.9085555805509365e-59,1.0705709408502301e-49,3.189139183768616e-26,2.369914804846865e-68,1.1189063751708107e-31,1.9241658328186167e-29,2.7578963112411045e-47,3.123647764767271e-59,4.0183860216762724e-57,3.874752068379385e-45,6.58718489813623e-56,5.95260248021588e-79,2.17186908429899e-83,1.8005211527709847e-86,8.063244459317213e-74,5.702009277420329e-59
2.502209499851468e-16,0.526810139043807,3.2516480244446274e-24,9.741949059879581e-29,5.225376047378445e-28,1.3170053640921689e-33,0.0,0.0,1.2733656952252692e-18,1.8789142521374625e-32,5.02991536942198e-41,8.680822230869403e-43,2.1928972438616984e-52,1.0596185600451545e-60,3.3474751559799243e-43,1.3681241727562767e-33,4.47571655912861e-31,4.5110534314269565e-43,3.1365734481958353e-59,3.57724008966896e-58,1.762984149510079e-33,1.2128492651520304e-50,6.378364739698836e-26,1.0865904543827482e-66,2.6140852140611016e-45,3.679927350909062e-52,2.993871836501354e-50,4.623945070253879e-64,5.2342468331453396e-70,6.124630776489602e-72,2.0646686343635985e-56,1.3528072331003865e-69,4.03199859415665e-55,5.2690987032153875e-92,3.76,0.0,0.95282630400474,0.9999999999749761,2.2926286678206208e-37,2.7690052157594586e-42,2.500031700253706e-15,2.500031700253706e-15,3.820946735057476e-33,2.630154996166604e-38,2.5023761802722146e-11,1.9189415463180274e-36,1.4021129959705754e-38,1.2733689465408014e-18,1.883621663382171e-28,1.1891256230639599e-37,3.174584347277865e-29,1.5188292049375946e-17,2.1152923964667825e-35,5.225375069264524e-28,1.7694238999815432e-32,5.354501005324965e-37,1.5752065889844e-33,3.281872277441966e-30,6.0765083782146805e-58,8.564770817384501e-49,6.378364885131024e-26,7.361910038271705e-67,4.4757165591566805e-31,7.696819904743103e-29,2.206369418371776e-46,4.998018002555186e-58,6.429648967006134e-56,3.0998752808679387e-44,1.0539764042955044e-54,3.6965459934238e-77,1.3487233330145813e-81,1.1181175463585944e-84,2.5048403378241634e-72,8.832263891843889e-58
5.004452938551659e-16,0.5268101390438072,6.503359262211312e-24,1.9484049918545294e-28,2.0901716802817216e-27,5.268088316136794e-33,0.0,0.0,2.5467486618142407e-18,7.515733462644972e-32,4.0239800505433505e-40,6.944740074454186e-42,1.754340159168255e-51,8.477048807114938e-60,1.3390036544273129e-42,5.4725522512158825e-33,1.7903048352302167e-30,3.608885519491038e-42,2.5093859922938785e-58,2.861826025896523e-57,7.052008334869957e-33,9.702909243714536e-50,1.2756815719051083e-25,3.4920313487158036e-65,2.0912929875428817e-44,2.943991239546535e-51,2.3951353119625092e-49,7.398462078185668e-63,1.6821567705705532e-68,1.968304028390646e-70,3.303511805701707e-55,2.809533079152339e-68,6.45131493646755e-54,3.395141761024813e-90,3.76,0.0,0.9528263040047374,0.999999999949952,1.834124700681551e-36,2.2152304623826186e-41,5.000097309817429e-15,5.000097309817429e-15,1.5283941888141427e-32,1.052072695451239e-37,5.004783993095679e-11,7.675844247143738e-36,5.608512974888946e-38,2.546755163843521e-18,7.534563292841511e-28,9.366433804847109e-37,1.2698466562053078e-28,3.0376790104896097e-17,8.461255645484529e-35,2.0901712899480533e-27,7.077767593812428e-32,2.1418228231096175e-36,6.300890449828325e-33,1.3127622641170265e-29,9.580663901513934e-57,6.85189796965768e-48,1.2756816300785733e-25,2.320319057097125e-65,1.790304835252672e-30,3.0787592653904165e-28,1.7651164819887605e-45,7.996974069055034e-57,1.0287618582326542e-54,2.4799296711259753e-43,1.6863836986060184e-53,2.329589710500089e-75,8.499750639211385e-80,7.046456763497129e-83,7.894847162861577e-71,1.3898858909060128e-56
1.0008939815952042e-15,0.5268101390438077,1.3006839066408492e-23,3.89683106269269e-28,8.360729237841461e-27,2.1072566605787003e-32,0.0,0.0,5.093514594997738e-18,3.006308675947189e-31,3.2192031409978165e-39,5.55582481977137e-41,1.4034829254980632e-50,6.781678842738086e-59,5.35604162770852e-42,2.189031946836546e-32,7.161255762038807e-30,2.8871254586663266e-41,2.0076766331261283e-57,2.289474390726616e-56,2.8208176813777595e-32,7.76237340714478e-49,2.5513716856864394e-25,1.117610462694952e-63,1.6730443129897521e-43,2.3552160638724133e-50,1.9161233846315335e-48,1.1837696473324684e-61,5.383674494235733e-67,6.299477182276828e-69,5.285652444795945e-54,6.559323809804539e-67,1.0322197639947884e-52,2.1864641835720274e-88,3.76,0.0,0.9528263040047324,0.999999999899904,1.4673084661683889e-35,1.7721948853777787e-40,1.0000228528944848e-14,1.0000228528944848e-14,6.113607427821021e-32,4.208312144273352e-37,1.0009592693031833e-10,3.0703532987291777e-35,2.2434197511678e-37,5.09352759651685e-18,3.0138406412717532e-27,7.434517668145316e-36,5.079412457901845e-28,6.075378621280097e-17,3.384519462492478e-34,8.360727683825921e-27,2.831121433377974e-31,8.56733993388332e-36,2.5203689974687245e-32,5.251075756956981e-29,1.5215660575485997e-55,5.48155089973338e-47,2.551371918381476e-25,7.368232333771199e-64,7.161255762218448e-30,1.231509957699221e-27,1.412101563379625e-44,1.2795274719973992e-55,1.6460318040188405e-53,1.9839555084680434e-42,2.6982310630462917e-52,1.4793532502556673e-73,5.397574097553248e-78,4.474693047235707e-81,2.5070475744675086e-69,2.2051978635008757e-55
2.001791357075281e-15,0.5268101390438086,2.6014027989460018e-23,7.793706801202344e-28,3.3443001935901277e-26,8.429133007592233e-32,0.0,0.0,1.018704646138694e-17,1.2025265285652187e-30,2.5753701505423023e-38,4.444672710479502e-40,1.122793623636839e-49,5.4253584587843484e-58,2.1424219137412766e-41,8.75614935419607e-32,2.864509587293956e-29,2.309707077336284e-40,1.6063955551422273e-56,1.831584921809942e-55,1.1283299420434408e-31,6.209917071232724e-48,5.102751584892673e-25,3.5763871360777614e-62,1.3384394137817517e-42,1.884187407180518e-49,1.5329047582993632e-47,1.8940559173433052e-60,1.722792052440512e-65,2.015851670278345e-67,8.45707063739063e-53,1.709989476911998e-65,1.6515591191937514e-51,1.4165308850230593e-86,3.76,0.0,0.9528263040047225,0.999999999799808,1.1738502535875967e-34,1.4177601136912735e-39,2.000049096719958e-14,2.000049096719958e-14,2.4454488519302007e-31,1.683329104935697e-36,2.0019182390137717e-10,1.2281444294152457e-34,8.973727030801425e-37,1.0187072454135064e-17,1.2055393183060406e-26,5.924162191026273e-35,2.0317701484902065e-27,1.215077784160689e-16,1.3538112197032467e-33,3.3442995778440073e-26,1.13245145013753e-30,3.4269487412858507e-35,1.0081501614624308e-31,2.100435638164076e-28,2.4254334637568447e-54,4.385253725417125e-46,5.102752515675123e-25,2.3487480061171533e-62,2.864509587437667e-29,4.926052260443215e-27,1.129684599936162e-43,2.0472532508256527e-54,2.63365606510902e-52,1.587169104082583e-41,4.317183365169206e-51,9.430790823187382e-72,3.4409216969227386e-76,2.85259085022577e-79,7.991663484081019e-68,3.513426671779426e-54
3.002688732555358e-15,0.5268101390438096,3.9021446227170635e-23,1.1690606136958676e-27,7.106643217332619e-26,1.7912045778548813e-31,0.0,0.0,1.528057832779836e-17,2.5553707845712055e-30,7.363954630103991e-38,1.2708995169452922e-39,3.210497070568865e-49,1.5513144993962653e-57,4.552649699050858e-41,1.8606830265246796e-31,6.087087422571192e-29,6.604323473393694e-40,4.593727057317348e-56,5.237192085699303e-55,2.397702920276614e-31,1.7756495026115856e-47,7.654131155742518e-25,1.581086752827377e-61,3.8271031023382674e-42,5.5936996413939086e-49,4.549826726001741e-47,7.221115139435704e-60,7.616294988989241e-65,8.911882865685233e-67,3.1127657767965066e-52,7.67154760749209e-65,6.29657479038384e-51,7.086927490271427e-86,3.76,0.0,0.9528263040047125,0.9999999996997123,3.3564806229933025e-34,4.0539109124372164e-39,3.000075340545421e-14,3.000075340545421e-14,5.196582200415763e-31,3.5770769740707556e-36,3.0028744384553845e-10,2.60980884489588e-34,1.9069223709537002e-36,1.5280617304024834e-17,2.5617729616093022e-26,1.6922178676305852e-34,4.317514792388387e-27,1.8226177060679504e-16,2.8768509816095944e-33,7.106641917480474e-26,2.4064611268459907e-30,7.282278360912939e-35,2.142320693490424e-31,4.46342906039551e-28,8.919754821724404e-54,1.2539094417120248e-45,7.65413313365661e-25,1.0720121445958227e-61,6.087087422982115e-29,1.0467868739234194e-26,3.2301943602211572e-43,7.805161267332724e-54,1.004081497829248e-51,4.5386814552527293e-41,1.5891047062281525e-50,5.179946468918861e-71,1.8899570439816016e-75,1.5668111350996064e-78,3.645974525600309e-67,1.291952352860982e-53
4.003586108035435e-15,0.5268101390438105,5.202909377954226e-23,1.5587529070375031e-27,1.2123101990654095e-25,3.0556050708308466e-31,0.0,0.0,2.0374110194231993e-17,4.3591636356142045e-30,1.553271958454913e-37,2.6806961818330046e-39,6.771883746678766e-49,3.272172722960679e-57,7.76628739672459e-41,3.1741074219750367e-31,1.038385908049439e-28,1.393043636257204e-39,9.69041749223797e-56,1.1046759472114373e-54,4.090200702837293e-31,3.745360614702727e-47,1.0205510398236017e-24,5.403008646329335e-61,8.072472218548053e-42,1.2188412320302265e-48,9.91203733818991e-47,1.9429058586729783e-59,2.602699347747426e-64,3.045437677206924e-66,7.894651150740247e-52,2.3157634819848934e-64,1.6941399629569492e-50,3.0086140014541575e-85,3.76,0.0,0.9528263040047025,0.999999999599617,7.079792708179849e-34,8.550875800374994e-39,4.000101584370874e-14,4.000101584370874e-14,8.864760566229584e-31,6.102074799715271e-36,4.003827867635689e-10,4.45202856751377e-34,3.2529928814145434e-36,2.037416214618616e-17,4.370084991380012e-26,3.5673671705026144e-34,7.365175176322172e-27,2.430157627849794e-16,4.90757122655545e-33,1.2123099786781207e-25,4.105141171371521e-30,1.2422726398236759e-34,3.6545484949249053e-31,7.614087838252672e-28,2.2611354407995066e-53,2.6448592802798085e-45,1.0205513772325938e-24,3.198571054693696e-61,1.038385908136115e-28,1.7856959329695515e-26,6.813418291721836e-43,2.1000376826575975e-53,2.7015533723376334e-51,9.574090343326849e-41,4.030545405199437e-50,1.782152095864241e-70,6.502366029175277e-75,5.390588145812124e-78,1.0862560254760506e-66,3.2748572975631844e-53
6.005380858995589e-15,0.5268101390438124,7.804492707176121e-23,2.3381430320753564e-27,2.5099352405239863e-25,6.326312322009639e-31,0.0,0.0,3.05611739271514e-17,9.02509808115927e-30,4.242469277155671e-37,7.321815348834109e-39,1.8496181582085254e-48,8.937321377565586e-57,1.6079116289526082e-40,6.571588212934345e-31,2.149846952634129e-28,3.80483565101231e-39,2.647237097215558e-55,3.017213884110327e-54,8.468244278115035e-31,1.0229745728412368e-46,1.5308268112590911e-24,3.3221765222864476e-60,2.204843463276806e-41,3.5379389921040496e-48,2.8762254800140567e-46,7.85852254232068e-59,1.6003373748287094e-63,1.872566549480364e-65,2.7607989259750083e-51,1.0928392464099427e-63,6.852232116332152e-50,2.7619555357747185e-84,3.76,0.0,0.9528263040046824,0.9999999993994271,1.9337117930853116e-33,2.3355103847679332e-38,6.000154072021753e-14,6.000154072021753e-14,1.835336511923194e-30,1.263357538236689e-35,6.005728224386399e-10,9.217363094033955e-34,6.734934430528716e-36,3.0561251812370644e-17,9.047709337450013e-26,9.737967232238248e-34,1.5248665534457472e-26,3.6452374711191324e-16,1.0160506710800136e-32,2.5099347889131814e-25,8.499176606974808e-30,2.571973061281941e-34,7.566281359925393e-31,1.576400774637688e-27,7.903110148000345e-53,7.223934081838061e-45,1.5308275098217692e-24,1.4062823277360914e-60,2.149846952870866e-28,3.697057955229259e-26,1.8609566466223517e-42,8.493968634819036e-53,1.092686848502256e-50,2.6153534500713797e-40,1.4096569044024987e-49,9.617803255150814e-70,3.5091546721913223e-74,2.9091579818102203e-77,4.752215615995055e-66,1.1445501662185725e-52
8.007175609955743e-15,0.5268101390438141,1.0406160363579134e-22,3.117541835157854e-27,4.26874336835166e-25,1.0759512202002926e-30,0.0,0.0,4.074823766015252e-17,1.534933134461818e-29,8.876667048233854e-37,1.5319689810712174e-38,3.870031882213085e-48,1.869986864820296e-56,2.734636895829875e-40,1.1176551863155071e-30,3.656327376394543e-28,7.96099052092583e-39,5.539813868469905e-55,6.31302222079957e-54,1.4402268669306539e-30,2.140405506511664e-46,2.0411024619462767e-24,1.1152653516194378e-59,4.613271180058808e-41,7.737107033407924e-48,6.288573972889999e-46,2.128677691794565e-58,5.372386416634792e-63,6.286268915397146e-65,6.898486487955137e-51,3.352471791484346e-63,1.8560806339435095e-49,1.1015242637263947e-83,3.76,0.0,0.9528263040046623,0.9999999991992379,4.04597290542967e-33,4.886670174346707e-38,8.000206559672594e-14,8.000206559672594e-14,3.12142694271772e-30,2.1486407011057004e-35,8.007618393961937e-10,1.5676323672033553e-33,1.1454400565711982e-35,4.074834145013491e-17,1.5387787125387106e-25,2.0368192205833038e-33,2.593399180141533e-26,4.860317313927264e-16,1.728036435384566e-32,4.26874260784237e-25,1.4454876429304511e-29,4.374260882767305e-34,1.2868265633776217e-30,2.681045405908987e-27,1.974164667269329e-52,1.5114890275893914e-44,2.041103650018603e-24,4.106036514873084e-60,3.6563273768898773e-28,6.287728499126412e-26,3.893744763226141e-42,2.3007835078486493e-52,2.959782507560921e-50,5.472790258911153e-40,3.5226602993927406e-49,3.212006804450863e-69,1.1719337470459583e-73,9.715561191453719e-77,1.3841486502476202e-65,2.858931116869901e-52
1.0008970360915896e-14,0.526810139043816,1.3007918370534632e-22,3.89694993642162e-27,6.521676228657817e-25,1.6438277152652937e-30,0.0,0.0,5.093530139324119e-17,2.3450313341566442e-29,1.6159635972794555e-36,2.788891314095874e-38,7.045266900568633e-48,3.404239875975223e-56,4.1779074857426984e-40,1.7075246840662984e-30,5.586042848241646e-28,1.4492680880403985e-38,1.0086711266215186e-54,1.1492617609131397e-53,2.2003415363262764e-30,3.89652707733741e-46,2.551377983260308e-24,3.0139921724377952e-59,8.398285329787829e-41,1.4515928230695857e-47,1.179648743850406e-45,4.782055035513258e-58,1.4518818917266236e-62,1.6988576948748942e-64,1.4635893602704395e-50,8.478200466735556e-63,4.169626945164552e-49,3.518730678310155e-83,3.76,0.0,0.9528263040046422,0.9999999989990501,7.365540345858947e-33,8.895997871996649e-38,1.0000259047323394e-13,1.0000259047323394e-13,4.7688350560046145e-30,3.282637889838178e-35,1.0009497648758179e-09,2.394988353207609e-33,1.7499798789960768e-35,5.0935431057448955e-17,2.3509065011850902e-25,3.70707539097186e-33,3.962128510575107e-26,6.075397156241246e-16,2.640049570226811e-32,6.521675078598081e-25,2.2083788080574513e-29,6.682894778618318e-34,1.9659804982484362e-30,4.0960321491921986e-27,4.1874638120654025e-52,2.751608495626886e-44,2.551379798366498e-24,9.98709843232104e-60,5.586042849143382e-28,9.60622955888406e-26,7.088414779508323e-42,5.168640359127819e-52,6.649045201984985e-50,9.963772947292944e-40,7.4742629695915e-49,8.808420822107919e-69,3.2138428723525833e-73,2.6643391698758116e-76,3.359863336280756e-65,6.064008148299471e-52
1.4012559862836203e-14,0.5268101390438197,1.8211711111408418e-22,5.4557946194230745e-27,1.2540954171000485e-24,3.161099389659309e-30,0.0,0.0,7.130942885968673e-17,4.509412856567714e-29,4.2666215064664023e-36,7.363496187462771e-38,1.8601734803090225e-47,8.988196920360632e-56,8.033967619699653e-40,3.283509337604442e-30,1.0741764095260647e-27,3.8264956061048546e-38,2.6643437893871283e-54,3.034390643813105e-53,4.231179459387359e-30,1.0287982879391894e-45,3.571928629642633e-24,1.6899884355084882e-58,2.217395522978114e-40,3.971864593447323e-47,3.2271905649834755e-45,1.8544661938216924e-57,8.140909220100207e-62,9.525737832510567e-64,5.362138204165814e-50,4.639987279710011e-62,1.6169278794757844e-48,3.05581098192671e-82,3.76,0.0,0.952826304004602,0.9999999985986775,1.9447203429474265e-32,2.3488063686517976e-37,1.4000364022624862e-13,1.4000364022624865e-13,9.170299201363096e-30,6.312397014382539e-35,1.4013222728757073e-09,4.605478328078006e-33,3.365176515757245e-35,7.130961017881373e-17,4.520710559856146e-25,9.784491589220591e-33,7.619033889692492e-26,8.505556839355721e-16,5.07672248394113e-32,1.2540952012243089e-24,4.246634821823488e-29,1.2851022614932664e-33,3.7805114056533304e-30,7.876525840943801e-27,1.533574039131539e-51,7.2650596864058e-44,3.57193212002748e-24,5.176184331464751e-59,1.0741764097641495e-27,1.847244101750217e-25,1.8715510011662645e-41,2.0043327566098332e-51,2.5783968925638523e-49,2.6309779211992803e-39,2.738679686723409e-48,6.597759458932749e-68,2.4072598625076625e-72,1.9956666887804976e-75,1.737343457437977e-64,2.2207285936934308e-51
