Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82)
1.7688282365697862e-18,0.5408312095348582,2.812374409481022e-25,5.798590557560862e-29,2.296157977920314e-31,2.5010822084449105e-26,0.0,0.0,4.835850276958693e-20,7.99295420173427e-36,5.758095767603237e-46,1.1993609383915835e-47,1.911275998287381e-56,3.4351037074170165e-64,3.561773868516051e-45,2.6397540815437594e-36,7.039509736299011e-34,6.713185590492268e-48,2.511937230708229e-62,2.9803650026128085e-61,8.211256203547312e-36,2.3407543604566035e-54,1.7690623340922514e-26,5.079404749802356e-63,8.419893687327469e-50,7.9867692621205485e-56,6.758967368880768e-54,3.078444395561148e-63,5.911967739876321e-78,1.3668322977758227e-79,8.737815866842638e-63,7.685582570906738e-75,1.0338754580470174e-61,6.684788989485986e-75,3.76,0.0,0.6072800264127486,0.9999999999995806,5.610845930953606e-43,3.847205287323812e-47,1.1782948527727357e-16,1.1782948527727357e-16,1.5492086747300238e-35,3.3864831387664423e-40,4.1944432751896914e-13,6.417157574605652e-39,7.477927304925101e-41,4.835878400683963e-20,1.3268883375948096e-31,3.1501102191822404e-38,1.9463352361417563e-32,1.2886355643271481e-18,6.054621218609079e-38,2.2960228001559395e-31,3.440040665504702e-35,2.1073020257985153e-39,3.6158019343909886e-36,3.2151391607279835e-33,2.3638850149334285e-44,1.6363995966809206e-45,1.7690623343747176e-26,1.9673321725200256e-55,7.039509736301354e-34,1.2766860275163913e-32,1.46422330103714e-50,2.144650136306669e-64,8.089954312640117e-62,5.590930561407506e-49,1.165330210644075e-61,6.55749104650815e-68,2.930460235670568e-72,8.670587819623344e-75,9.953336011800574e-61,1.6007514798138634e-59,2.8743682770541185e-72,2.8724022639213483e-46,4.924303437561559e-53,3.570919134020473e-45,1.9260482181086408e-51,5.508210898913005e-70,2.5010822076240283e-26,1.341115206034402e-35,3.530513704599131e-53,2.945674670909115e-46,6.41208754877446e-41
3.5391932483233865e-18,0.5408312095348583,5.627192518593861e-25,1.160221900858101e-28,9.190615872042643e-31,5.0043373816110984e-26,0.0,0.0,9.675901987692433e-20,3.199264704674555e-35,4.609977782796576e-45,9.602180564841582e-47,1.5301849251199031e-55,2.7501716554059285e-63,1.4256377722452212e-44,1.0565895721221157e-35,2.8176384436941706e-33,5.374630375677752e-47,2.0110774041741176e-61,2.3861041915483216e-60,3.2866423965438097e-35,1.8740267671841857e-53,3.539661646226125e-26,8.133665578634297e-62,6.741034605553537e-49,6.3958929756824554e-55,5.412647786897197e-53,4.93124312302144e-62,1.8947960067853118e-76,4.380721321474451e-78,1.3991889925572697e-61,1.2314004326220231e-73,1.6561258002994674e-60,2.1417048195790256e-73,3.76,0.0,0.6072800264127485,0.9999999999991608,4.492088379281377e-42,3.0801034953674527e-46,2.357613419579157e-16,2.357613419579157e-16,6.200872051130182e-35,1.355475798398153e-39,8.392530696239525e-13,2.56853538932525e-38,2.9931197380737286e-40,9.675958259542274e-20,5.311011321134405e-31,1.2608955795353423e-37,7.790413240553492e-32,2.5783907077714102e-18,2.4234263672470764e-37,9.190074808723976e-31,1.3769127666609996e-34,8.434699909520986e-39,1.4472630789334055e-35,1.2868935537290346e-32,9.461700519393534e-44,6.549863078872895e-45,3.539661647356725e-26,1.575061960040458e-54,2.817638443695267e-33,5.110071249491206e-32,1.1722689512780214e-49,3.4354335039422565e-63,1.2958990410042346e-60,4.476152727985607e-48,1.8660505606498728e-60,1.0500529457639623e-66,4.69255448403728e-71,1.3884237458370391e-73,7.96872085339311e-60,1.2816034957891365e-58,4.602734253084903e-71,2.2996683498282397e-45,3.9424370177587396e-52,2.8589065788387444e-44,1.542009692941789e-50,8.82031411077309e-69,5.0043373783254316e-26,5.367955871216728e-35,2.8265576618129598e-52,2.358330833012192e-45,2.5665060577437715e-40
7.079923271830587e-18,0.5408312095348583,1.1256829581321857e-24,2.3209475975325554e-28,3.677443481950593e-30,1.0010847728427821e-25,0.0,0.0,1.9356005409155024e-19,1.2801226053951872e-34,3.689383292562442e-44,7.68466343842962e-46,1.2246161779175399e-54,2.2009731566081917e-62,5.70440806641285e-44,4.2277345580343634e-35,1.1274223918745111e-32,4.301337758911102e-46,1.6094735377456187e-60,1.9096085389254862e-59,1.3150850636147013e-34,1.4997909686726244e-52,7.080860268907994e-26,1.3019161950317834e-60,5.394876422263132e-48,5.1193066865417985e-54,4.332308855708406e-52,7.894577674813932e-61,6.068097283752431e-75,1.4029290073525473e-76,2.2396136054663224e-60,1.97249974843123e-72,2.651342343916535e-59,6.857574061861723e-72,3.76,0.0,0.6072800264127483,0.9999999999983211,3.5950359407684067e-41,2.4650189026123823e-45,4.716250553192e-16,4.716250553192e-16,2.481156519747959e-34,5.423668781904528e-39,1.6788705456487422e-12,1.027748722921573e-37,1.1976377767372196e-39,1.9356117977149353e-19,2.125096319674257e-30,5.045469185858593e-37,3.117180044516887e-31,5.157900994658554e-18,9.696862127821055e-37,3.67722698616417e-30,5.509444578486428e-34,3.3749786493577723e-38,5.790937463175659e-35,5.149250471322882e-32,3.785912649337698e-43,2.620798480132174e-44,7.080860273431868e-26,1.2605282612610904e-53,1.127422391875076e-32,2.044694117093558e-31,9.381714374829438e-49,5.499890329072094e-62,2.074644323062132e-59,3.58228607758533e-47,2.986899284169288e-59,1.680768556658644e-65,7.511143177514266e-70,2.2223821999025151e-72,6.377398522929926e-59,1.0257186981320827e-57,7.367372265769255e-70,1.8404335882499326e-44,3.155147929998918e-51,2.287994143007895e-43,1.2340764004701217e-49,1.4118246779886222e-67,1.0010847715280871e-25,2.147881557106151e-34,2.2621051694752606e-51,1.8873814112597542e-44,1.0269367259866005e-39
1.4161383318844987e-17,0.5408312095348583,2.251610708478712e-24,4.64239901676317e-28,1.471216853501729e-29,2.0023868423998652e-25,0.0,0.0,3.871621225206064e-19,5.121323987358663e-34,2.952067180311057e-43,6.148899420583327e-45,9.798840987311013e-54,1.7611129284200445e-61,2.282134673902219e-43,1.691369115070965e-34,4.5104237008198184e-32,3.4417237282860036e-45,1.2878240167076597e-59,1.5279769673023595e-58,5.261196586425358e-34,1.2000606455170723e-51,1.4163257507928211e-25,2.083489779562994e-59,4.3167208078229073e-47,4.0964825462175313e-53,3.4667235489132567e-51,1.263499642458359e-59,1.9425514555760746e-73,4.491130646586819e-75,3.5841109239308293e-59,3.1606636303831077e-71,4.243381004915782e-58,2.195082913382332e-70,3.76,0.0,0.6072800264127478,0.9999999999966419,2.876574964237622e-40,1.9723896446258526e-44,9.43352482041768e-16,9.43352482041768e-16,9.9262416975493e-34,2.1698206803211105e-38,3.3581054649576125e-12,4.111664121172988e-37,4.791331038706312e-39,3.871643741192535e-19,8.501769057996867e-30,2.018711827540605e-36,1.2470749963647141e-30,1.031692156842732e-17,3.879376272716896e-36,1.471130241104048e-29,2.2041365848074115e-33,1.3502112371631758e-37,2.316752068458447e-34,2.060035487525581e-31,1.5146115819733218e-42,1.048490119739389e-43,1.4163257526026657e-25,1.0086141269156478e-52,4.5104237008230907e-32,8.180107890767426e-31,7.506796910210421e-48,8.802382742584501e-61,3.320395876452283e-58,2.8663745366268435e-46,4.7800138068718774e-58,2.689776900972104e-64,1.2020274474991004e-68,3.556535065035692e-71,5.1028877413813755e-58,8.20805048795065e-57,1.1790194057741991e-68,1.4726264843737718e-43,2.524597927241637e-50,1.8307429404951594e-42,9.874486163545092e-49,2.2593791355566526e-66,2.0023868371402292e-25,8.59292484480269e-34,1.8100278147610783e-50,1.5101918881780638e-43,4.1084156049348794e-39
2.832430341287379e-17,0.5408312095348583,4.503467560375471e-24,9.285301958751275e-28,5.885346369453961e-29,4.0049909822889846e-25,0.0,0.0,7.743662593779356e-19,2.0486963199701523e-33,2.361877986641867e-42,4.919588375484847e-44,7.839898639151327e-53,1.4090241163082155e-60,9.129281634735709e-43,6.766027073101316e-34,1.8043163174180172e-31,2.7536404160927854e-44,1.0303580800184673e-58,1.2224976405352758e-57,2.104649913160673e-33,9.601396742544975e-51,2.8328051960594574e-25,3.333922783209313e-58,3.4537045488830482e-46,3.277601000533891e-52,2.773729467590614e-50,2.021893247545259e-58,6.217381429263693e-72,1.4374431167966456e-73,5.735160873585044e-58,5.0699340739218716e-70,6.790396373045368e-57,7.025320249520504e-69,3.76,0.0,0.6072800264127468,0.9999999999932835,2.3014784793431575e-39,1.5780615406946119e-43,1.8868073354869028e-15,1.8868073354869028e-15,3.97081981761724e-33,8.679989103452276e-38,6.716575172612527e-12,1.6447995037240107e-36,1.9166884590721975e-38,7.743707627972466e-19,3.4009843985761075e-29,8.077069526246255e-36,4.98870597138597e-30,2.0634962715942765e-17,1.5518768023061167e-35,5.884999891780498e-29,8.817263896715149e-33,5.401284606857362e-37,9.267762493837727e-34,8.240812595506038e-31,6.058939397950788e-42,4.194302387937299e-43,2.8328052032994254e-25,8.069679163891547e-52,1.8043163174201353e-31,3.2723094582751855e-30,6.006007753119348e-47,1.4085859295980351e-59,5.313405360418858e-57,2.2933179220209164e-45,7.648802147215132e-57,4.304080861668064e-63,1.9234395649091843e-67,5.6910350109738524e-70,4.082697771591749e-57,6.568251960454112e-56,1.8866229048424407e-67,1.178213030031762e-42,2.0198704427712182e-49,1.464733417425733e-41,7.900338954374446e-48,3.6153743832673037e-65,4.0049909612487267e-25,3.437449681059031e-33,1.4481597217428487e-49,1.2082682263982036e-42,1.6434999916670737e-38
5.665014360093139e-17,0.5408312095348586,9.00718666898382e-24,1.857110825683549e-27,2.3542343421988157e-28,8.010199265167045e-25,0.0,0.0,1.5487745330894624e-18,8.195118741792194e-33,1.8895920909563523e-41,3.935860359874055e-43,6.27234709766916e-52,1.127272802178902e-59,3.651861240246511e-42,2.7065209476382983e-33,7.2175589540614e-31,2.203016907162961e-43,8.243272633223257e-58,9.780445413132107e-57,8.418942222020958e-33,7.681482042818046e-50,5.665764076443102e-25,5.334547777591761e-57,2.7630948065091353e-45,2.6222468505625835e-51,2.219123833915162e-49,3.235264270694181e-57,1.9897567608333685e-70,4.60026811584268e-72,9.176724138061802e-57,8.151443382244645e-69,1.0865423673199752e-55,2.2482712828334227e-67,3.76,0.0,0.6072800264127449,0.9999999999865665,1.8412701912635224e-38,1.2625091657138034e-42,3.773717042377166e-15,3.773717042377166e-15,1.5883925505665698e-32,3.472136920241254e-37,1.343351406407108e-11,6.579465733539954e-36,7.667066303618203e-38,1.548783540083126e-18,1.3604491163228614e-28,3.2322113487126196e-35,1.9955635885507964e-29,4.1271045010885307e-17,6.207759803920614e-35,2.3540957455810783e-28,3.527049074941518e-32,2.1606018351637903e-36,3.707255846840872e-33,3.296459171780871e-30,2.4236743690769833e-41,1.677789682840969e-42,5.6657641054041505e-25,6.456049799062021e-51,7.217558954076347e-31,1.3089770444204127e-29,4.8050343044967904e-46,2.2539012533176088e-58,8.502065758517687e-56,1.834741658643902e-44,1.2238707510178732e-55,6.886879647920494e-62,3.077659811131901e-66,9.106119167516551e-69,3.26631320553291e-56,5.2567520376417384e-55,3.0187500044694106e-66,9.426151395463188e-42,1.615973594217644e-48,1.1718423625053313e-40,6.320571124138324e-47,5.7848932444136844e-64,8.0101991810025825e-25,1.3750358229961743e-32,1.1585827420242168e-48,9.666604698050182e-42,6.574267475345145e-38
1.133018239770466e-16,0.540831209534859,1.8014646505459878e-23,3.714272250943981e-27,9.417128960376895e-28,1.602061584332247e-24,0.0,0.0,3.097591080499989e-18,3.2781141902746943e-32,1.5117095542120677e-40,3.1487675359290604e-42,5.018205485014693e-51,9.018396409202755e-59,1.4607742084870112e-41,1.0826303966574861e-32,2.8870823193500724e-30,1.762455349071169e-42,6.594801316893048e-57,7.824542046651632e-56,3.3676454039037513e-32,6.145331494371399e-49,1.1331681796611873e-24,8.535493506710116e-56,2.210528312525137e-44,2.0978639898640212e-50,1.7753551726238223e-48,5.17661089949187e-56,6.367533175591667e-69,1.4721578233183364e-70,1.4683132008811303e-55,1.316755175821896e-67,1.7385309482553998e-54,7.194738201088628e-66,3.76,0.0,0.6072800264127411,0.9999999999731326,1.4730511169631743e-37,1.0100313064098152e-41,7.54753645615767e-15,7.54753645615767e-15,6.353699399598337e-32,1.3888830222887316e-36,2.6867389751583425e-11,2.631839836979638e-35,3.0668893112576517e-37,3.0976090943744563e-18,5.441907179814883e-28,1.2939125198499735e-34,7.982416756445922e-29,8.2543209600417e-17,2.483154440817833e-34,9.41657456335621e-28,1.4108483334574365e-31,8.642583789824393e-36,1.482932509081794e-32,1.3186104956831117e-29,9.69489463860295e-41,6.711298936641518e-42,1.1331681912458423e-24,5.164962417148639e-50,2.8870823193612316e-30,5.23601469236093e-29,3.8441186865756995e-45,3.6063730231939004e-57,1.3603797586650556e-54,1.4678282550901864e-43,1.958243126185631e-54,1.101928763307707e-60,4.9243808383977856e-65,1.4570161185346258e-67,2.6131124791199593e-55,4.20854314571407e-54,4.8301222569035145e-65,7.541099601120617e-41,1.2928104050135877e-47,9.374961413552946e-40,5.056576783088464e-46,9.256064582546993e-63,1.6020615506657724e-24,5.500255194744694e-32,9.268881380090556e-48,7.733467316380348e-41,2.6297604926386336e-37
2.26605184729277e-16,0.5408312095348597,3.6029652655449654e-23,7.428595764042295e-27,3.766889902277281e-27,3.2041449049230785e-24,0.0,0.0,6.195224175270936e-18,1.3112590149307365e-31,1.2093819958707566e-39,2.519051139936385e-41,4.0149459580546313e-50,7.214802644455764e-58,5.843156215965023e-41,4.330565570470366e-32,1.1548446752312809e-29,1.409980996829806e-41,5.275946352714446e-56,6.2597079178060395e-55,1.3470718647025408e-31,4.9163235350573685e-48,2.266351707455536e-24,1.3656963251628807e-54,1.7684436355564943e-43,1.6783179358106624e-49,1.4203065803872684e-47,8.282727892095063e-55,2.360683859441214e-67,5.457789596039367e-69,2.3493309877972768e-54,2.1467807058531976e-66,2.7817000462017727e-53,2.3023594402719513e-64,3.76,0.0,0.6072800264127336,0.9999999999462649,1.1784548791831599e-36,8.08034634687938e-41,1.509517528371858e-14,1.509517528371858e-14,2.5415055579290475e-31,5.555588581379411e-36,5.373513274499167e-11,1.0527466427052302e-34,1.226768518763123e-36,6.195260201835402e-18,2.1767850140418252e-27,5.183716218625137e-34,3.1929991828030527e-28,1.6508753877806687e-16,9.93271879795778e-34,3.766668141796774e-27,5.643450739052351e-31,3.4570691750343375e-35,5.93179037713267e-32,5.274495635371451e-29,3.87799723944357e-40,2.684549813967045e-41,2.266351753794627e-24,4.1320189454465276e-49,1.1548446752398885e-29,2.094427172519611e-28,3.075331446525117e-44,5.770301652756939e-56,2.176646439492486e-53,1.1742765736571257e-42,3.1332289326569465e-53,1.7631084284810992e-59,7.879109234229467e-64,2.331255426961694e-66,2.090514617878374e-54,3.371741245462916e-53,7.728292006133738e-64,6.032950464371222e-40,1.0342619485420958e-46,7.500058126729569e-39,4.045309214730545e-45,1.4809891645645596e-61,3.2041447702557762e-24,2.200124458347283e-31,7.415192210009734e-47,6.186847274528955e-40,1.0519148975010047e-36
4.532119062337378e-16,0.5408312095348613,7.206001086358151e-23,1.4857245440573518e-26,1.506763624145617e-26,6.408311565943918e-24,0.0,0.0,1.2390490364612397e-17,5.245062737407915e-31,9.67511337304451e-39,2.015264415033498e-40,3.2125101092346716e-49,5.771876193417428e-57,2.337274328211182e-40,1.732234983590621e-31,4.6194021947448557e-29,1.1279914653586853e-40,4.220850424779778e-55,5.007796035492254e-54,5.388314865214166e-31,3.9330821556009033e-47,4.5327186980866135e-24,2.1851280078016565e-53,1.4147633000422457e-42,1.3426652699429093e-48,1.1362542408923796e-46,1.3252484980479555e-53,7.586570442190471e-66,1.7539788019019447e-67,3.7589534574095983e-53,3.5626767813877893e-65,4.450760496007757e-52,7.367619352624484e-63,3.76,0.0,0.6072800264127184,0.9999999998925294,9.427694973808332e-36,6.464315434344542e-40,3.019045293884003e-14,3.019045293884003e-14,1.0166073495271196e-30,2.2222467177165568e-35,1.0747058520536332e-10,4.211007979585568e-34,4.9071015531782194e-36,1.2390562412270443e-17,8.707184332708821e-27,2.0799078577542376e-33,1.2772061687846875e-27,3.3017619712771245e-16,3.97310772244066e-33,1.506674919969153e-26,2.2573917749165244e-30,1.3828350970319215e-34,2.3727282187298803e-31,2.1098089833000524e-28,1.5512067335668206e-39,1.0738277318826792e-40,4.532718883443914e-24,3.305634729040444e-48,4.61940219481244e-29,8.377751221016501e-28,2.46027975556089e-43,9.232566495239936e-55,3.482663830474504e-52,9.3942684380206e-42,5.0131982066801554e-52,2.82099138306752e-58,1.260665398166748e-62,3.7300323786371156e-65,1.6724213375998819e-53,2.7051958890480464e-52,1.2365339826517741e-62,4.8263877068684544e-39,8.274166286971118e-46,6.000082082847675e-38,3.2362662217888267e-44,2.3695977276899216e-60,6.4083110272716935e-24,8.800542592072713e-31,5.932187534143866e-46,4.9495071840183064e-39,4.207680989791882e-36
9.064253492426595e-16,0.5408312095348643,1.4412211091246863e-22,2.9714555395172696e-26,6.027069819688329e-26,1.2816644967343824e-23,0.0,0.0,2.4781022742493596e-17,2.0980304304516505e-30,7.740113654048893e-38,1.6122347869074662e-39,2.5708705679594103e-48,4.617514379179603e-56,9.349120719498962e-40,6.928957113968099e-31,1.8477655756584757e-28,9.023958087674376e-40,3.376799633248324e-54,4.006248691100726e-53,2.1553314273786263e-30,3.146475042054056e-46,9.065452419518293e-24,3.496215910294715e-52,1.1318139924061494e-41,1.0741369424739976e-47,9.090069827187429e-46,2.1204072218357246e-52,2.4280383227362572e-64,5.613508429067308e-66,6.014344581121468e-52,6.109264027456574e-64,7.121249126571089e-51,2.3576492543127993e-61,3.76,0.0,0.607280026412688,0.9999999997850586,7.542178351289146e-35,5.1714676876146555e-39,6.03810082490814e-14,6.038100824908142e-14,4.06643938455889e-30,8.889009334602844e-35,2.149413560204945e-10,1.68440746787075e-33,1.962847628501953e-35,2.478116681519311e-17,3.482882582101687e-26,8.370939310816613e-33,5.108837663211544e-27,6.603535138043866e-16,1.5892471266210255e-32,6.026715005815452e-26,9.02959004390807e-30,5.531357603519893e-34,9.490937008022875e-31,8.439257380158226e-28,6.204842297511626e-39,4.295340607422465e-40,9.065453160949364e-24,2.6445155609098133e-47,1.847765575712032e-28,3.351108946291526e-27,1.9682296427445443e-42,1.4772173465223134e-53,5.572280718067824e-51,7.515437042076764e-41,8.021142564961146e-51,4.513600440104736e-57,2.0170707470971925e-61,5.968070715791759e-64,1.337940590448947e-52,2.1766222079527126e-51,1.978458741612705e-61,3.86111953454751e-38,6.619387229376814e-45,4.800079871505615e-37,2.5890200927742313e-43,3.791368413247815e-59,1.2816642812647249e-23,3.5202259866541635e-30,4.745761811459797e-45,3.9596174860186434e-38,1.6830766749250613e-35
1.812852235260503e-15,0.5408312095348704,2.882518455408489e-22,5.942921771210464e-26,2.4108309897817917e-25,2.563331208758875e-23,0.0,0.0,4.9562087495049144e-17,8.392132392312394e-30,6.192100094468168e-37,1.2898192972501747e-38,2.0580672760739693e-47,3.6940165423452356e-55,3.7396527474965326e-39,2.771586016521489e-30,7.391071690054465e-28,7.21917652509727e-39,2.7016185539088776e-53,3.205003669440636e-52,8.62133667211231e-30,2.5171837391110798e-45,1.813091882305989e-23,5.593954295495477e-51,9.05452528031821e-41,8.593120178564773e-47,7.272070211526648e-45,3.3926592442342696e-51,7.769775330921972e-63,1.796334879319749e-64,9.622966401699752e-51,1.1083508214053086e-62,1.1394024453347624e-49,7.544495302040591e-60,3.76,0.0,0.6072800264126272,0.9999999995701175,6.03375162359216e-34,4.1371802819198015e-38,1.207621188695581e-13,1.2076211886955819e-13,1.6265775380891204e-29,3.5556081412788794e-34,4.298823612296475e-10,6.737638377758088e-33,7.851416621216252e-35,4.956237554924882e-17,1.393154797598392e-25,3.389409411360088e-32,2.0435376602756273e-26,1.3207081470672682e-15,6.356996557656684e-32,2.4106890670404373e-25,3.611840594896499e-29,2.2125483735440224e-33,3.796379627672009e-30,3.3757072323455176e-27,2.4819397417614514e-38,1.7181534327703258e-39,1.8130921788787764e-23,2.1156154775288873e-46,7.391071690480871e-28,1.3404452314381748e-26,1.574586047821899e-41,2.3635531176629087e-52,8.915647903442518e-50,6.012358473668785e-40,1.2833848139812203e-49,7.221771795203842e-56,3.2273173584410834e-60,9.548928124473732e-63,1.0703533413690263e-51,1.7612349660427585e-50,3.1655328741301636e-60,3.0888968710563435e-37,5.29557293585132e-44,3.840069535455915e-36,2.0712182408674267e-42,6.0661990920110846e-58,2.5633303468773924e-23,1.4080921830834284e-29,3.796611407068867e-44,3.1676986731551206e-37,6.732315250056078e-35
2.7192791212783464e-15,0.5408312095348765,4.323871146999477e-22,8.914392243835742e-26,5.123017763823647e-25,3.844997952529098e-23,0.0,0.0,7.434315224439784e-17,1.7833288002190626e-29,1.7705542929164925e-36,3.6881270034122884e-38,5.887035482967326e-47,1.0562581850401508e-54,7.946764626247334e-39,5.889621968777337e-30,1.5706033199381375e-27,2.0642339669616837e-38,7.72525823934263e-53,9.164310796713446e-52,1.8320347279865007e-29,7.197574949108267e-45,2.719638418727984e-23,2.0589473751544977e-50,2.5890292937414533e-40,2.551085277359533e-46,2.1584409348240806e-44,1.2934520181021777e-50,3.4349403583028943e-62,7.941447449377759e-64,3.5418918775285007e-50,4.43133537625236e-62,4.343969527157723e-49,3.5409015137148577e-59,3.76,0.0,0.6072800264125665,0.999999999355177,1.7252765108002595e-33,1.1829754366546774e-37,1.811432294900287e-13,1.8114322949002887e-13,3.456478143950826e-29,7.555669958888529e-34,6.448228300190295e-10,1.4317486817532903e-32,1.668429230378467e-34,7.434358421151492e-17,2.9604550421917786e-25,7.262759678225453e-32,4.3425191469781293e-26,1.9810627802396825e-15,1.350862268963554e-31,5.122716182274499e-25,7.675164112029943e-29,4.701671302522909e-33,8.06730972166813e-30,7.173380533658392e-27,5.274123434334503e-38,3.651099448811498e-39,2.719639048945367e-23,6.0493401305944366e-46,1.570603320059913e-27,2.8484471063390706e-26,4.502333692164597e-41,9.011032504371385e-52,3.399089556225106e-49,1.719666867266752e-39,4.724725514098885e-49,2.6580924654680997e-55,1.187867352130317e-59,3.5146408778131587e-62,3.0605415707355677e-51,5.068778388805117e-50,1.1651256345975562e-59,8.832312371163218e-37,1.5142125461064205e-43,1.0980202915236204e-35,5.922390425646159e-42,2.232764889294052e-57,3.8449961210276826e-23,2.9921970050212337e-29,1.0855933843760445e-43,9.057641819900438e-37,1.4306175241714843e-34
3.62570600729619e-15,0.5408312095348826,5.765279183898773e-22,1.1885866957551832e-25,8.73926730161889e-25,5.126664728046269e-23,0.0,0.0,9.91242169905397e-17,3.0421497259664803e-29,3.7346125700131106e-36,7.779422517851613e-38,1.2421765311444688e-46,2.2279547541192966e-54,1.3556247514117417e-38,1.0047003336246379e-29,2.6792650096542127e-27,4.354067988687371e-38,1.6295493218407534e-52,1.933018957233542e-51,3.1252363250636463e-29,1.518177322198933e-44,3.626184851217827e-23,5.221937376628703e-50,5.461013731221899e-40,5.558685243748549e-46,4.702300018831968e-44,3.480129280331809e-50,1.1738138725531823e-61,2.713796309590887e-63,8.983006408197133e-50,1.2166510569185886e-61,1.1687723460361522e-48,1.1038025979078256e-58,3.76,0.0,0.6072800264125058,0.9999999991402371,3.6391085961203014e-33,2.49523833063121e-37,2.4152434011049325e-13,2.4152434011049355e-13,5.896345569642663e-29,1.2889086311638956e-33,8.597627623899796e-10,2.4423952747019777e-32,2.846148731967404e-34,9.912479280199143e-17,5.050188987573431e-25,1.2484070328361326e-31,7.40782822410759e-26,2.64141741332163e-15,2.3044125501219065e-31,8.738752845769273e-25,1.3092929545711508e-28,8.02050675117006e-33,1.3761883980905925e-29,1.2236945633979566e-26,8.997035088811811e-38,6.228381955958711e-39,3.6261859262947076e-23,1.2759812675251544e-45,2.679265009910897e-27,4.85911648545267e-26,9.496727706545372e-41,2.4244776358813954e-51,9.145492312925564e-49,3.62823568799134e-39,1.1985431219585531e-48,6.741499220912284e-55,3.0126890155362015e-59,8.913892055240968e-62,6.455567660768185e-51,1.075417863215244e-49,2.9550089828391003e-59,1.8629898216684277e-36,3.1939308537449793e-43,2.3160432705725852e-35,1.2492036421572404e-41,5.662776332129174e-57,5.12666160371566e-23,5.104337063069994e-29,2.2898301830039953e-43,1.9105193830318623e-36,2.440465664318984e-34
5.4385597793318764e-15,0.5408312095348948,8.648225149750964e-22,1.7828826339057027e-25,1.809354632496071e-24,7.689998353592542e-23,0.0,0.0,1.486863464752972e-16,6.298385800746299e-29,1.0200387363186495e-35,2.1248442707765944e-37,3.3947264175229915e-46,6.085236094034838e-54,2.8066491586259934e-38,2.0801045407711284e-29,5.5470789370907184e-27,1.1892311698062513e-37,4.451185677703253e-52,5.2796753658067203e-51,6.470406084007981e-29,4.146613968977531e-44,5.439277472275151e-23,1.8261371771444105e-49,1.491572526777821e-39,1.613517152162428e-45,1.364502014252412e-43,1.407598386967422e-49,7.217495416429644e-61,1.6686277258338697e-62,3.1414014769819738e-49,4.9463606751895565e-61,4.727244812996288e-48,5.438506435637288e-58,3.76,0.0,0.6072800264123843,0.9999999987103584,9.939536343496896e-33,6.815271218158014e-37,3.622865613514081e-13,3.6228656135140873e-13,1.2207634624045257e-28,2.6685220245595885e-33,1.2896413681948144e-09,5.056670103854873e-32,5.892606051694471e-34,1.486872098144587e-16,1.0455776774648609e-24,2.617379641894362e-31,1.5336970307807885e-25,3.962126679273204e-15,4.770994367284622e-31,1.8092481233090247e-24,2.7107252634932243e-28,1.6605470768971326e-32,2.849223818749588e-29,2.533504635857646e-26,1.862721926272373e-37,1.2895195811790247e-38,5.439279698085559e-23,3.485101169840106e-45,5.547078937791313e-27,1.0060184995234638e-25,2.59385142510659e-40,9.806146729517489e-51,3.699041350812779e-48,9.914982621891302e-39,4.19304957552622e-48,2.357535347008971e-54,1.0535519369923064e-58,3.1172319859910834e-61,1.7632150940153137e-50,2.9658046226892962e-49,1.033379705564765e-58,5.0883993153914795e-36,8.723696663345909e-43,6.325833751386108e-35,3.4119620158939004e-41,1.980300737241669e-56,7.68999188504762e-23,1.0567883545076424e-28,6.254232500311626e-43,5.218222068520706e-36,5.0526751305501335e-34
