Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330)
5.705399568760733e-07,0.9796442441996126,0.000499754136170405,8.700700726452287e-05,0.00022806359343072893,0.0016114802551964774,0.0,0.0,0.00010706784504193908,3.3680814014302764e-07,9.321240475192001e-05,5.304855445994141e-06,2.846592405813417e-07,1.430878686303291e-12,1.7512249433916014e-09,5.352664370854138e-07,9.388428065512595e-05,2.47700384115243e-05,1.0597117413290059e-07,2.189042727550664e-08,0.0005214734733727773,1.2629970226949182e-08,3.2326117210376027e-08,4.39106612976601e-09,3.872446656501918e-09,5.847941998796455e-05,2.101128425362689e-07,2.955066237603831e-07,7.248480471216619e-10,1.1734095671520622e-10,3.8576816080551054e-09,2.0979052970510233e-11,4.166058722919874e-08,1.28953006344134e-11,3.76,0.0,0.3421311078908302,0.9957507109776562,0.00041882892086400505,1.3760025560024695e-05,0.36431507348655534,0.36607715938576707,1.2868021226050396e-06,7.490982242948597e-09,0.003528288363164355,0.00012453816288292424,0.00016883626866993822,3.0416964163468677e-05,2.086128201710105e-06,0.0006566163725210943,0.0013684130829580603,0.022883396508722384,9.742854750291135e-05,0.00012469705914803567,2.2460293469550717e-06,1.1536224787190269e-07,1.202202445523461e-06,5.155920368971131e-07,1.5324060853755658e-06,4.4481651551302726e-07,2.56994488492614e-05,1.4741635397758223e-07,8.78801664612264e-05,3.809496420666119e-10,7.499205786120571e-05,1.3634398750926894e-08,1.8427865866308672e-09,1.1921388645670804e-05,5.836827804001866e-10,2.3735378623548463e-11,1.1013748898844468e-15,3.556672984409817e-13,7.096186392016274e-13,1.3275671877149978e-09,2.487566974854969e-16,1.9754265679792272e-08,2.382224531094328e-13,3.7894371309684796e-11,2.406811528121644e-13
5.827193920457988e-07,0.980563045246238,0.0005137275432232542,9.161688690308952e-05,0.00023578987229159952,0.001681690060473719,0.0,0.0,0.00010855049146553618,3.482349346180021e-07,0.00010220439646231241,5.795427994124845e-06,3.125290683139332e-07,1.6264646540030838e-12,1.9299047579362975e-09,5.727639007075107e-07,9.827396059953369e-05,2.6607889130631542e-05,1.1863609046121547e-07,2.359619947671468e-08,0.0005423090774300713,1.3215260270059352e-08,3.4637782428425955e-08,4.836338283372492e-09,4.059915403618141e-09,6.40450320258842e-05,2.1802297586642106e-07,3.1567039080998913e-07,8.098613185083927e-10,1.2885805773578485e-10,4.1898067630880746e-09,2.2599076973092204e-11,4.3645997806464623e-08,1.453442141451988e-11,3.76,0.0,0.33667357490609395,0.9957117669370383,0.00044510195411838477,1.454339412859454e-05,0.3694556198729835,0.37131245391642276,1.304993681067257e-06,7.597223637771279e-09,0.003528150542828341,0.0001316467955146159,0.0001816240342940932,3.090759506311453e-05,2.1146478795917438e-06,0.0006825314745926699,0.0014241734177837574,0.02320853610737032,0.00010309226952274248,0.00013025636477032365,2.316582867731344e-06,1.2014978842068368e-07,1.2487778110821138e-06,5.243693330192624e-07,1.6690929394184533e-06,4.81942615598165e-07,2.8134812357545878e-05,1.6172440856425197e-07,9.159392625361615e-05,3.8673762783934405e-10,7.995803313254972e-05,1.4993845616319167e-08,1.9818119008534527e-09,1.2697076048103657e-05,6.211415130434147e-10,2.6023128160591284e-11,1.2073815029267197e-15,4.135171357540534e-13,8.078059463580459e-13,1.4069094313818348e-09,2.7267483508593705e-16,2.112004242650995e-08,2.550438750956954e-13,3.850599350833112e-11,2.5734612741404245e-13
5.948988272155244e-07,0.9814679529486768,0.00052773195892092,9.636398826899898e-05,0.00024354458431682978,0.0017531035831014861,0.0,0.0,0.00011001397444365931,3.597269120275881e-07,0.00011182478997698582,6.3195320603539844e-06,3.424803394747675e-07,1.843478632502937e-12,2.1223595635648294e-09,6.119297536618305e-07,0.0001027674343743012,2.853147525169226e-05,1.3251376879804797e-07,2.5388059406404556e-08,0.0005635012153196481,1.3813398266769417e-08,3.7058917501263826e-08,5.315873345203106e-09,4.2521288014304016e-09,7.000619552508894e-05,2.2600348732374032e-07,3.3675115968370823e-07,9.027335347853487e-10,1.4122406128816857e-10,4.541849686606215e-09,2.429802462470353e-11,4.566383651189277e-08,1.633892095792878e-11,3.76,0.0,0.33130030320213505,0.9956713135156844,0.0004723448218901786,1.5351018433735437e-05,0.3745107614697307,0.37646566644477936,1.322883045807927e-06,7.701700695843006e-09,0.003528007377542367,0.00013894709760202658,0.00019499893259262679,3.13853148643162e-05,2.1422934505592992e-06,0.0007087872552220852,0.0014806884614955614,0.023528660727131567,0.0001089153105115982,0.0001359530585213127,2.38785244778059e-06,1.2504145128591632e-07,1.295934685958404e-06,5.329522952021821e-07,1.8140144683033666e-06,5.211108655084597e-07,3.0749223881889366e-05,1.7699260509513885e-07,9.536930485722532e-05,3.923578067735948e-10,8.513357306990227e-05,1.6458671012193704e-08,2.1292857071358548e-09,1.349896023017927e-05,6.598225972385654e-10,2.8462438104132216e-11,1.3203992592330367e-15,4.791294913791231e-13,9.172819559838985e-13,1.4890243829510485e-09,2.9817298510094134e-16,2.2545197477686154e-08,2.726160942455098e-13,3.910270242756988e-11,2.7473640385967113e-13
6.070782623852499e-07,0.9823591857028037,0.00054176300131467,0.00010124800984698692,0.000251322666908562,0.0018256981696801134,0.0,0.0,0.00011145901185705127,3.7127963868224177e-07,0.000122099686454324,6.878606598602482e-06,3.7461083014664616e-07,2.083648509377737e-12,2.329266590449869e-09,6.527858624433243e-07,0.00010736425751691007,3.054214327609353e-05,1.4769143945193313e-07,2.726779773488865e-08,0.0005850479590038734,1.4424356463390836e-08,3.9591396149897066e-08,5.831414396183182e-09,4.449079119069515e-09,7.638087583966198e-05,2.3405058919276448e-07,3.587689262902113e-07,1.0039956149305837e-09,1.5448053569289944e-10,4.914454216512286e-09,2.607686359287571e-11,4.771259651333775e-08,1.8321153641241227e-11,3.76,0.0,0.3260100097113656,0.9956293216424176,0.0005005647809102871,1.6182885920829232e-05,0.379481735007878,0.3815380904520184,1.3404745930462876e-06,7.804438972891635e-09,0.003527858764119513,0.0001464358116978599,0.000208966672004139,3.184998254204024e-05,2.169062537677171e-06,0.000735372512250597,0.0015379293506534628,0.023843866963738955,0.00011489533683857363,0.00014178815875156748,2.4598099361280703e-06,1.3003839091736246e-07,1.3436493281826395e-06,5.413387261186773e-07,1.9673913491175884e-06,5.623652739441703e-07,3.355138918941235e-05,1.932527597427605e-07,9.920499963674956e-05,3.9780900272248723e-10,9.052214185863894e-05,1.8034691323607756e-08,2.285566389517467e-09,1.4326826266334151e-05,6.997133597613866e-10,3.1058150529974236e-11,1.4406515025798082e-15,5.533065511971729e-13,1.0390556365543285e-12,1.5739337397869231e-09,3.25301373754968e-16,2.403042813991837e-08,2.909487082055749e-13,3.968439107670261e-11,2.928604811497552e-13
6.192576975549754e-07,0.9832369585303131,0.0005558162665479143,0.00010626849829991836,0.0002591190933056302,0.0018994512200893384,0.0,0.0,0.00011288631132977366,3.8288889353254313e-07,0.0001330553505886995,7.474106934690586e-06,4.090189118278321e-07,2.348782748821785e-12,2.5513108576591575e-09,6.9535223669557e-07,0.00011206393039419258,3.264117448613859e-05,1.642603650866787e-07,2.9237155264429378e-08,0.0006069474320190844,1.5048107642588375e-08,4.2236991098530046e-08,6.3847376504171154e-09,4.650756328961076e-09,8.318727522094409e-05,2.421605403447755e-07,3.817434525136579e-07,1.1142002985663902e-09,1.6866991375573614e-10,5.3082598180140254e-09,2.7936436354840892e-11,4.979074726702232e-08,2.0494054340127126e-11,3.76,0.0,0.32080143180891246,0.9955857628648204,0.0005297684078808275,1.7038968791723474e-05,0.38436975843374205,0.38653099989989187,1.35777263251352e-06,7.905463636115234e-09,0.0035277046023307643,0.0001541094723020686,0.0002235322262671945,3.230146479509055e-05,2.1949529838197097e-06,0.0007622760203308072,0.0015958670443451783,0.024154250243563224,0.00012102984052288957,0.00014776265070624083,2.5324264638189877e-06,1.3514179484108683e-07,1.3918977242911074e-06,5.495265332161753e-07,2.1294362665330683e-06,6.057475481572282e-07,3.655015193024742e-05,2.105359567265187e-07,0.00010309970009905006,4.0309012418366904e-10,9.612712137752546e-05,1.9727896535726835e-08,2.4510169850780546e-09,1.5180427778264489e-05,7.407996833095255e-10,3.3814981108372044e-11,1.5683557084373672e-15,6.369044735552314e-13,1.1741943055826142e-12,1.6616579972635544e-09,3.5410890145042663e-16,2.557636389331986e-08,3.100504626838496e-13,4.0250959019351575e-11,3.11726026801865e-13
6.314371327247009e-07,0.9841014831291875,0.0005698873228716858,0.00011142484827366166,0.000266928874566502,0.001974340191787952,0.0,0.0,0.00011429657031416755,3.9455066560591303e-07,0.00014471818015021615,8.107503139500466e-06,4.458033354143716e-07,2.640769566441321e-12,2.789183838632432e-09,7.396469802583987e-07,0.00011686589804318725,3.4829784049031443e-05,1.8231588650106783e-07,3.1297820669026885e-08,0.000629197805656225,1.568462502830493e-08,4.4997370533921456e-08,6.97765040324936e-09,4.85714810616316e-09,9.044381112773188e-05,2.503296427753055e-07,4.056942502792625e-07,1.2339222785117501e-09,1.8383545831722052e-10,5.7239003961604974e-09,2.9877457864288856e-11,5.1896736727006784e-08,2.2871145074856378e-11,3.76,0.0,0.31567332697254114,0.9955406093819432,0.0005599615979267861,1.7919224451758922e-05,0.3891760312706842,0.3914456495254598,1.3747814087333616e-06,8.004799471651415e-09,0.0035275447931325055,0.00016196441258002704,0.00023869983064512106,3.273963594938189e-05,2.219962854208539e-06,0.0007894865343946131,0.0016544723413425028,0.02445990482242764,0.00012731614417034757,0.00015387748373659073,2.6056724528211767e-06,1.403528806291075e-07,1.4406555879739949e-06,5.575137263409233e-07,2.300353325058989e-06,6.512969714816295e-07,3.9754483329974065e-05,2.288724649782998e-07,0.00010705208861874238,4.08200163017047e-10,0.00010195180974553596,2.1544447661229535e-08,2.626004737853613e-09,1.6059487782507704e-05,7.830660509220892e-10,3.673750636129095e-11,1.7037228963695364e-15,7.308341791448852e-13,1.3238239913888145e-12,1.7522164613127393e-09,3.846430105846273e-16,2.718356483357503e-08,3.299292302969445e-13,4.080231219930797e-11,3.3133985789783753e-13
6.436165678944264e-07,0.9849529679230835,0.0005839717058105069,0.00011671630237873113,0.0002747470617680468,0.002050342602982805,0.0,0.0,0.0001156904761595056,4.0626115120127925e-07,0.000157114675535856,8.780278365998323e-06,4.850630112331076e-07,2.961575716150456e-12,3.043582073031261e-09,7.856862457339321e-07,0.00012176955010654027,3.710912022416296e-05,2.0195746052618636e-07,3.345142821226206e-08,0.0006517972951659716,1.6333882186488115e-08,4.7874094754319294e-08,7.611988871613637e-09,5.0682398310965165e-09,9.816909400255794e-05,2.58554238344313e-07,4.3064056570187975e-07,1.3637582968369843e-09,2.0002122528832432e-10,6.162003083041134e-09,3.190051353057292e-11,5.402899354151496e-08,2.5466540674591296e-11,3.76,0.0,0.31062447244795527,0.995493834073115,0.0005911495636339255,1.8823595952794257e-05,0.3939017349751771,0.3962832751304864,1.3915051022834918e-06,8.102470891928393e-09,0.003527379239987289,0.0001699967710289583,0.00025447297926860777,3.31643779213298e-05,2.2440904421696087e-06,0.000816992793144257,0.0017137158970652133,0.02476092378433946,0.00013375140586221787,0.00016013356858845298,2.6795176265685646e-06,1.4567289283843243e-07,1.4898983600061682e-06,5.652984163067975e-07,2.480337476709362e-06,6.990502853034358e-07,4.3173471658148e-05,2.482916562827332e-07,0.00011106084113448231,4.131381938971119e-10,0.00010799941988344714,2.3490673727511606e-08,2.8109006503099505e-09,1.6963699516715304e-05,8.264955890428065e-10,3.9830151189818347e-11,1.846957054532342e-15,8.360619012485226e-13,1.4891295181518166e-12,1.8456272591900402e-09,4.1694955612881714e-16,2.8852520241022354e-08,3.505919910272027e-13,4.1338362833200847e-11,3.51707923680873e-13
6.557960030641519e-07,0.9857916181099854,0.0005980649144027739,0.00012214195135538245,0.00028256874839615876,0.00212743603487248,0.0,0.0,0.00011706870616521536,4.1801675086056265e-07,0.00017027140936338116,9.493927153093632e-06,5.26896785675287e-07,3.313244876706534e-12,3.31520572871997e-09,8.33484192646185e-07,0.00012677422086712528,3.9480263672182735e-05,2.23288689608359e-07,3.5699555448015005e-08,0.0006747441559931145,1.699585292225002e-08,5.086861301219927e-08,8.289615930959226e-09,5.28401459579813e-09,0.00010638190456050694,2.6683070573876893e-07,4.5660136333857333e-07,1.5043272033747948e-09,2.1727202422827664e-10,6.623187002714673e-09,3.4006057461608444e-11,5.618592923841285e-08,2.8294953421007318e-11,3.76,0.0,0.30565366491924434,0.9954454105260717,0.0006233368346896391,1.9752012432462154e-05,0.3985480332871227,0.4010450938656079,1.4079478310338124e-06,8.19850194289834e-09,0.0035272078500318133,0.00017820249811576958,0.0002708544235516592,3.357558023117031e-05,2.26733427799741e-06,0.0008447835226015912,0.0017735682404568416,0.025057399040150467,0.00014033262401793445,0.00016653177477004495,2.7539310239462997e-06,1.5110309992517e-07,1.5396012111630597e-06,5.728788144823801e-07,2.669573965264505e-06,7.490415757570962e-07,4.681631149783028e-05,2.6882192503978677e-07,0.00011512462782268267,4.179033744814945e-10,0.00011427307809000643,2.5573068321397002e-08,3.0060790296012427e-09,1.7892727247384564e-05,8.710701094495493e-10,4.30971766819945e-11,1.9982545770378404e-15,9.536094853066092e-13,1.6713543108289322e-12,1.9419073485761893e-09,4.510726791040923e-16,3.058364727580555e-08,3.7204481429503136e-13,4.185902937796141e-11,3.72835289731804e-13
6.679754382338774e-07,0.986617635710031,0.0006121624084508561,0.00012770073442921993,0.0002903890729044752,0.002205598133154916,0.0,0.0,0.00011843192761955885,4.2981406613537306e-07,0.00018421499613919157,1.0249953699440097e-05,5.714032149975025e-07,3.697895626802564e-12,3.604757117868993e-09,8.830529492700154e-07,0.00013187918938566942,4.1944226864213325e-05,2.4641734266009786e-07,3.804372090979052e-08,0.0006980366800449341,1.7670511174044405e-08,5.398226055555834e-08,9.012418753604772e-09,5.50445321394215e-09,0.00011510117063848772,2.751554576728369e-07,4.835953105598966e-07,1.6562699757595974e-09,2.356333765193061e-10,7.108062017026511e-09,3.619441129658242e-11,5.836594040073733e-08,3.137169663418009e-11,3.76,0.0,0.30075972018427266,0.9953953130675741,0.0006565272581412478,2.070438954987927e-05,0.4031160725744271,0.40573230450938164,1.4241136513654531e-06,8.292916311152425e-09,0.0035270305319030797,0.00018657736290754017,0.00028784617163943766,3.3973140054061774e-05,2.289693139570031e-06,0.0008728474397475844,0.0018339997908642886,0.025349421326159395,0.0001470566422518429,0.00017307292800147438,2.8288810146316745e-06,1.5664479113681733e-07,1.589739045706772e-06,5.802532331403028e-07,2.8682377883187565e-06,8.013021654460086e-07,5.0692292841128945e-05,2.9049060980145515e-07,0.00011924211375474744,4.224949460673768e-10,0.00012077582263289578,2.7798285690696728e-08,3.2119170112880206e-09,1.88462070620305e-05,9.167701499709051e-10,4.654266823712906e-11,2.1578037166167335e-15,1.0845544106611415e-12,1.8717998908846366e-12,2.0410725249091506e-09,4.870546834978782e-16,3.237728980361732e-08,3.942928426716378e-13,4.2364236563423035e-11,3.947261237379631e-13
6.801548734036029e-07,0.9874312196125978,0.0006262596067091907,0.00013339143986399192,0.0002982032214187905,0.0022848066089627478,0.0,0.0,0.00011978079782460424,4.416498961657204e-07,0.0001989720620301162,1.1049870110284635e-05,6.186803368517266e-07,4.117718999397338e-12,3.9129391713056725e-09,9.344025782120171e-07,0.00013708367974386303,4.450195358964137e-05,2.7145536677690926e-07,4.048538179516979e-08,0.0007216731919981146,1.835783090540663e-08,5.721625587411259e-08,9.782306353690988e-09,5.729534234740555e-09,0.00012434594365227206,2.83524938335418e-07,5.116407620431041e-07,1.8202497001675925e-09,2.551514712062386e-10,7.617227455629368e-09,3.8465763441973666e-11,6.056741083191653e-08,3.471268716549241e-11,3.76,0.0,0.29594147283483374,0.9953435167901131,0.000690723999284181,2.1680629918021362e-05,0.4076069821718217,0.410346087742327,1.4400065593715721e-06,8.385737330917176e-09,0.0035268471965988575,0.00019511695971349136,0.00030544948885280883,3.4356962302715724e-05,2.3111660642862494e-06,0.0009011732562752351,0.001894980874990914,0.025637080202667903,0.00015392015424230658,0.00017975780774834798,2.9043353158089967e-06,1.6229927338759468e-07,1.6402865057816853e-06,5.874200862727873e-07,3.0764931783186272e-06,8.558605104843172e-07,5.481079003473809e-05,3.133239167336631e-07,0.00012341195954261377,4.2691223457415704e-10,0.00012751060235529846,3.0173136403169953e-08,3.428794081299819e-09,1.9823747648875064e-05,9.63575014274337e-10,5.017052402903118e-11,2.325784052632556e-15,1.2300295261984687e-12,2.0918250487237697e-12,2.1431374270046992e-09,5.249359166575116e-16,3.4233717356036376e-08,4.173402772708514e-13,4.285391546142897e-11,4.173836828883577e-13
6.923343085733284e-07,0.9882325656226488,0.0006403518859357336,0.00013921270571732656,0.00030600643056630255,0.002365039239366499,0.0,0.0,0.00012111596410827402,4.5352123408604873e-07,0.0002145692147681036,1.1895194620489314e-05,6.688254401020909e-07,4.5749756081239e-12,4.240453875492161e-09,9.87541045822013e-07,0.00014238686139434863,4.715431856098164e-05,2.985188894359155e-07,4.3025931652412456e-08,0.0007456520456485362,1.9057785994770805e-08,6.05716981567748e-08,1.0601207044235923e-08,5.959233960689398e-09,0.0001341353747081137,2.9193562109056635e-07,5.407557444127068e-07,1.9969515120414604e-09,2.7587311858928854e-10,8.151270833803517e-09,4.082016850041125e-11,6.27887137099886e-08,3.833444676458123e-11,3.76,0.0,0.2911977759414237,0.9952899975765803,0.0007259295431903656,2.268062353295466e-05,0.41202187471391394,0.4148876064160541,1.4556304920350368e-06,8.476987990932858e-09,0.003526657759462783,0.00020381671475490265,0.00032366489909998287,3.47269597377115e-05,2.331752362780788e-06,0.0009297496824714256,0.0019564817439746336,0.02592046405250155,0.00016091970862933762,0.00018658714484187829,2.980261012450486e-06,1.6806786812358369e-07,1.6912179791107725e-06,5.943778908994779e-07,3.2944931038052806e-06,9.127421031459059e-07,5.918125059856698e-05,3.373468451539776e-07,0.0001276328219763332,4.311546519177795e-10,0.00013448027529939594,3.270458256470932e-08,3.657091605397209e-09,2.082493106711858e-05,1.0114628110505715e-09,5.398444381538315e-11,2.5023659746658527e-15,1.3912224956430533e-12,2.332844699299082e-12,2.248115541190155e-09,5.647546531833304e-16,3.61531242235301e-08,4.41190364853679e-13,4.332800358177137e-11,4.408103029282921e-13
7.045137437430539e-07,0.9890218665064052,0.000654434580748353,0.00014516302080502507,0.0003137939904103611,0.0024462738675666944,0.0,0.0,0.00012243806382422257,4.6542526327278916e-07,0.00023103301371643829,1.2787449796902854e-05,7.219348334904672e-07,5.071992341088178e-12,4.588000676842957e-09,1.042474195486676e-06,0.0001477878496183159,4.9902127114313884e-05,3.277282108134257e-07,4.566669807655721e-08,0.0007699716203082142,1.9770350123811974e-08,6.404956496547284e-08,1.1471065812143854e-08,6.1935264692926555e-09,0.00014448869041561036,3.0038400643426614e-07,5.709579410562007e-07,2.187082496205981e-09,2.978457016728667e-10,8.710766561853515e-09,4.3257547190236335e-11,6.502821373019499e-08,4.225410228998891e-11,3.76,0.0,0.28652750074251293,0.9952347321283798,0.0007621456968852177,2.3704248200082173e-05,0.41636184646244956,0.4193580058175816,1.4709893283855084e-06,8.566690941212882e-09,0.0035264621377955226,0.00021267189287681786,0.0003424921872301661,3.5083053098169934e-05,2.3514516336156846e-06,0.0009585654312406389,0.002018472590631655,0.026199660079507175,0.00016805171395494132,0.0001935616191879055,3.0566245798100714e-06,1.739519081805261e-07,1.742507607881589e-06,6.011252688870096e-07,3.5223787920738474e-06,9.719693804000372e-07,6.38131839398421e-05,3.6258311529976923e-07,0.00013190335465682385,4.3522169769525406e-10,0.00014168760734850573,3.5399732599966824e-08,3.8971923332154385e-09,2.184931351085771e-05,1.0604104925785509e-09,5.7987918124268014e-11,2.687710184360229e-15,1.5693749292804668e-12,2.596328399505138e-12,2.3560192038340984e-09,6.065469829536413e-16,3.81356286863377e-08,4.658453866764293e-13,4.378644500814509e-11,4.65007388905191e-13
7.166931789127794e-07,0.9897993120363525,0.0006685029842289896,0.00015124072587851723,0.00032156124747197823,0.0025284884028817047,0.0,0.0,0.00012374772434029093,4.773593534469113e-07,0.0002483899401262447,1.3728160723316446e-05,7.781036137257423e-07,5.611158620004414e-12,4.956274858481805e-09,1.0992057248647647e-06,0.00015328570609074186,5.2746115003727596e-05,3.592077858830216e-07,4.840894042296933e-08,0.0007946303172535578,2.0495496664775103e-08,6.76507101296368e-08,1.2393841617404013e-08,6.4323836387902824e-09,0.00015542516844885957,3.088666202103868e-07,6.022646771226678e-07,2.3913715459135556e-09,3.2111712557932255e-10,9.29627465005883e-09,4.5777686735744395e-11,6.72842692350025e-08,4.6489384735826856e-11,3.76,0.0,0.28192953633820617,0.9951776979900842,0.000799373592179754,2.4751369957528775e-05,0.42062797762777293,0.42375841392893693,1.4860868906389878e-06,8.654868499683496e-09,0.0035262602509565947,0.00022167760431387082,0.0003619304023063181,3.5425171245121e-05,2.3702637781076444e-06,0.0009876092222800544,0.002080923566896225,0.026474754307038974,0.00017531244365887006,0.00020068185756719689,3.133391907023098e-06,1.7995273463853577e-07,1.7941292980284312e-06,6.07660949050414e-07,3.760279274456794e-06,1.0335616386110471e-06,6.87161499846264e-05,3.890550984828107e-07,0.0001362222086263685,4.391129609601904e-10,0.00014913527088984425,3.8265835600165106e-08,4.149479895677842e-09,2.2896426069521507e-05,1.1103938928026067e-09,6.218421784765634e-11,2.8819672160235812e-15,1.7657811949834186e-12,2.8837985093992652e-12,2.4668596022828193e-09,6.503467033861339e-16,4.018127238669695e-08,4.913066491030044e-13,4.422919056539879e-11,4.899754076132716e-13
7.288726140825049e-07,0.9905650890355812,0.000682552349208921,0.00015744401501865444,0.0003293036078199639,0.0026116608206268334,0.0,0.0,0.00012504556301627217,4.893210566442798e-07,0.00026666636761214156,1.4718853171282475e-05,8.374254335817989e-07,6.194922225050231e-12,5.3459658947971665e-09,1.157737167137362e-06,0.0001588794395525626,5.56869482881362e-05,3.9308619598167164e-07,5.1253847546507885e-08,0.0008196265562289808,2.123319856728488e-08,7.13758618654726e-08,1.3371504623070964e-08,6.675775177699626e-09,0.0001669641129032802,3.1738001208600994e-07,6.346929047286447e-07,2.6105691804930105e-09,3.457357650415021e-10,9.908339413308362e-09,4.838024142596846e-11,6.955523432995359e-08,5.105862704954813e-11,3.76,0.0,0.27740278938819685,0.9951188735703519,0.000837613689162483,2.5821843496756958e-05,0.4248213326844616,0.42808994168213954,1.5009269453146214e-06,8.741542658704313e-09,0.003526052023212745,0.00023082881152101657,0.00038197786177567944,3.5753251314273396e-05,2.3881890157259944e-06,0.0010168697864103092,0.002143804801475843,0.026745831576445656,0.00018269804114082698,0.00020794843152928657,3.2105283238188076e-06,1.8607169368174267e-07,1.8460567316960636e-06,6.139837693859676e-07,4.008310955425036e-06,1.0975349546663395e-06,7.389974774832996e-05,4.167837497850795e-07,0.00014058803299881923,4.4282812210444975e-10,0.0001568258435001488,4.131027524432985e-08,4.414338326471147e-09,2.3965775487438074e-05,1.1613877652296075e-09,6.657638425016482e-11,3.085276975617949e-15,1.981786911482819e-12,3.1968280126059844e-12,2.5806467745526276e-09,6.961852158082724e-16,4.229001983749248e-08,5.175744759944036e-13,4.465619799005539e-11,5.157138817406068e-13
7.410520492522304e-07,0.9913193814215037,0.000696577890177964,0.0001637709372493394,0.0003370165402126247,0.002695769161967551,0.0,0.0,0.00012633218717170416,5.013081030658571e-07,0.00028588853287584635,1.5761051760130274e-05,8.999922705941373e-07,6.825784688162535e-12,5.757755789215391e-09,1.2180678763082207e-06,0.00016456800658845537,5.8725223308771374e-05,4.2949610955919124e-07,5.4202535574381624e-08,0.0008449587720099037,2.1983428245045007e-08,7.522562112388729e-08,1.4406033362932224e-08,6.923668658238605e-09,0.00017912482949549035,3.2592075428307145e-07,6.682591884083145e-07,2.8454473214107677e-09,3.7175041009828617e-10,1.0547488179545715e-08,5.106473353390911e-11,7.183946098347013e-08,5.598076071916663e-11,3.76,0.0,0.2729461838139305,0.9950582381669841,0.0008768657803538397,2.6915512580474223e-05,0.42894296068112153,0.4323536832096622,1.5155132043294092e-06,8.826735091469194e-09,0.0035258373814262387,0.00024012033607710278,0.00040263215651976274,3.606723887519869e-05,2.405227899840683e-06,0.001046335870063498,0.0022070864177326376,0.02701297554557181,0.00019020452489819942,0.00021536185538209072,3.28799862996245e-06,1.9231013346593224e-07,1.898263381472619e-06,6.200926794929028e-07,4.266577206675564e-06,1.1639021137831346e-06,7.937360386630883e-05,4.4578854345378126e-07,0.00014499947559098018,4.4636695489135754e-10,0.00016476180665664627,4.4540563301652525e-08,4.6921515588829415e-09,2.5056844925118906e-05,1.2133658207419331e-09,7.11672194198224e-11,3.2977683010071342e-15,2.2187871070031797e-12,3.5370379869915926e-12,2.6973896076710007e-09,7.440914266621782e-16,4.4461758074525936e-08,5.446482029037814e-13,4.506743210652329e-11,5.422213857821454e-13
7.532314844219559e-07,0.9920623702489665,0.0007105747857687685,0.0001702193983737717,0.00034469557927455975,0.0027807915338157723,0.0,0.0,0.00012760819404439167,5.133183968189765e-07,0.00030608250670641446,1.6856278109543196e-05,9.658941969502111e-07,7.506296260409738e-12,6.192317400795166e-09,1.2801950165843242e-06,0.00017035031250840077,6.186146675562561e-05,4.685742318573259e-07,5.7256045721147094e-08,0.0008706254110290776,2.2746157462819336e-08,7.920046017073457e-08,1.5499411854039985e-08,7.1760295536479496e-09,0.00019192660065346079,3.3448544056218636e-07,7.029796908215784e-07,3.0967990266914342e-09,3.992102101295818e-10,1.1214230006273402e-08,5.383055473022701e-11,7.413530110852717e-08,6.12753111113504e-11,3.76,0.0,0.2685586605049123,0.9949957719895807,0.0009171289955240766,2.80322104578609e-05,0.4329938955443297,0.4365507160904668,1.529849326075615e-06,8.910467158286316e-09,0.0035256162540927916,0.0002495468656673208,0.0004238901567677508,3.6367088091045464e-05,2.421381332929924e-06,0.001075996239928108,0.0022707385517939283,0.027276268687286807,0.00019782779374673344,0.000222922584279466,3.3657671256515137e-06,1.9866940099727265e-07,1.9507225245062167e-06,6.259867431469224e-07,4.535167987347663e-06,1.232672544236623e-06,8.514736110500345e-05,4.7608741115284366e-07,0.0001494551835562337,4.497293284602284e-10,0.00017294554447609052,4.7964332724157264e-08,4.983302903332716e-09,2.616909472466473e-05,1.2663007653329977e-09,7.595927719434299e-11,3.5195585445447663e-15,2.4782240380085034e-12,3.906094704111997e-12,2.8170958345703767e-09,7.940916537634927e-16,4.669629645670674e-08,5.725261731041194e-13,4.546286502380238e-11,5.694955437248353e-13
