Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408),S(2271),S(529),S(1906),S(3064),S(517),S(139),S(1923),S(1777),CHO2(158),S(476),S(980),S(5430),CFO(51),S(7338),S(1061),CHFO2(175),S(11877),S(5944)
6.618860403145875e-05,1.190469451619786,0.0022839814019815358,0.00016337626827792162,0.0006189545018843055,0.20414316266974886,0.0,0.0,0.0003509018139873325,5.156976942473685e-06,0.7271203416847084,0.0538010466421403,0.00010743188611515724,1.291982137748265e-08,1.1573447520219556e-06,2.34273337523595e-05,0.010011895657008326,0.003885964666802593,0.0007252740166751607,6.108196611659393e-05,0.10261001529443081,5.760721225345597e-06,6.382595713394109e-06,0.00012169002138738127,2.9730740481360433e-07,0.02578941109440403,7.279430667776338e-06,0.003398347220934515,0.0003252837390537576,2.0608262754418987e-06,2.2846526517971306e-06,6.280439334523863e-09,2.389419474626881e-07,2.346341583128049e-05,3.76,0.0,2.50925607838288e-05,0.39434544281675393,0.31495934226715383,0.06374774024728046,0.17518392469973132,1.336971721674867,2.889705040974947e-07,1.1634089825944107e-09,0.0010305318354253425,0.00041683919817778485,0.0004601856673786117,4.4281774334287254e-07,1.1702285502894867e-06,0.024786119659757702,0.000628092312833162,0.03148800242286777,0.0003174246359454936,0.00220715875894931,4.783182087677801e-06,3.750078616049114e-08,3.2869990761904618e-06,2.2332184933626806e-06,0.00012786557748425457,1.7718005316369014e-05,0.028423426340609764,8.996369292408717e-06,0.024373460897081013,2.656026318272429e-12,0.1268567354788086,0.024613293970068152,2.7163264699208127e-07,2.6622376679994105e-05,5.950103351910075e-10,7.186281825630326e-10,2.7966217324717712e-14,8.945008865488234e-11,3.640858589493915e-10,7.237143507395667e-08,5.64914302755801e-15,2.735799313959326e-07,5.4015573509208616e-12,8.868247661133895e-11,4.046902976206025e-12,5.652903280021421e-06,1.8299188392288246e-08,5.246729772570898e-08,9.931051066557103e-12,6.1655639090846535e-06,0.00784834020241756,6.311679868100282e-08,1.2647592485272975e-10,0.04532772880777045,3.309297059317312e-11,2.5742702916914465e-06,1.4805379139181125e-11,0.005460875490349415,8.582519785901773e-06,3.8765082053637396e-05,7.229507670024386e-07,1.8672964004429857e-05,0.00015947095757670192,0.0012846144866795997,7.383982543988177e-11,4.9592873621129465e-06,1.1790348175482315e-06,4.81737744630601e-08,2.3560393857740377e-09,5.833193683373413e-09,5.465887443608809e-06,1.9734549969579485e-11,2.205742097649563e-09,3.285244412156582e-05,2.617613869388451e-08,6.953650036036219e-10,4.951870863485936e-05,3.6497656323670643e-06,8.729625159899908e-11,3.103627009100686e-05,1.3550954094053572e-07,6.400917206975335e-08,2.3610405021184673e-10,6.900338665981901e-13,3.813261548754647e-07
6.646230924757978e-05,1.1907495388467095,0.002288718725166574,0.00016266900227951026,0.0006190961865021708,0.20448872628966167,0.0,0.0,0.0003489484194676205,5.117819875218628e-06,0.728798908604084,0.05399629120155012,0.00010715097388226411,1.3004504102659657e-08,1.1589324035755737e-06,2.3459215116871754e-05,0.010023378695796803,0.0038756964379161036,0.0007241484633117704,6.097053164101413e-05,0.10281010489039732,5.784608109049922e-06,6.383989555441443e-06,0.00012186533568532914,2.9623003679566376e-07,0.025593395402427024,7.302403291863809e-06,0.0034090232032814687,0.00032600600577499154,2.064300582868673e-06,2.284063517438471e-06,6.2873743281829795e-09,2.3837125003144135e-07,2.3548272006675016e-05,3.76,0.0,2.4998673256325388e-05,0.3929903689534812,0.3157445227951239,0.06382129775063927,0.17413016457751557,1.338069760922516,2.8723230818624266e-07,1.1564130830299243e-09,0.0010269906350055358,0.0004156030927024446,0.00045710107597707415,4.415495162449447e-07,1.1648345302215063e-06,0.024710791165594815,0.0006260147893205558,0.03143379737443692,0.00031639989865703917,0.002198081211157575,4.763161307419728e-06,3.711168923291429e-08,3.2732298677335723e-06,2.230989388205338e-06,0.00012766474904853223,1.7692774894631005e-05,0.028349157809702055,8.948159353681654e-06,0.024386379823882108,2.6386805090834457e-12,0.12707137746995525,0.024701444454222697,2.696569028331311e-07,2.643560017483956e-05,5.886670805577061e-10,7.121534811885772e-10,2.7714246959933952e-14,8.864120311332446e-11,3.6254562084282206e-10,7.188146682521232e-08,5.598245434324631e-15,2.7293461372774043e-07,5.389049341382593e-12,8.825154071017431e-11,4.037534848820118e-12,5.662477032988916e-06,1.8239200869586427e-08,5.198973819377686e-08,9.841607464991627e-12,6.141042679608838e-06,0.007843010548401311,6.284233939639317e-08,1.2566965561479328e-10,0.04520987621209676,3.294120951240888e-11,2.5790998806380547e-06,1.477866008616022e-11,0.005474908640340831,8.571587714834307e-06,3.867703222171654e-05,7.245723016257836e-07,1.8693763815435318e-05,0.0001589092073194387,0.0012850329528655484,7.365073435568736e-11,4.964086959200678e-06,1.1753336231872312e-06,4.802252421043693e-08,2.348864940395719e-09,5.815516937865955e-09,5.421120939482003e-06,1.9661864205405706e-11,2.1826308234072135e-09,3.288226691749682e-05,2.6264834440515598e-08,6.991371531504539e-10,4.897757176567571e-05,3.628644692042232e-06,8.647249089873263e-11,3.0904298536616666e-05,1.357788337343164e-07,6.373225905786747e-08,2.3709825140306417e-10,6.845775928068619e-13,3.814439169997053e-07
6.67360144637008e-05,1.191028356506674,0.0022934644947623594,0.00016196659066924438,0.0006192385592769099,0.2048334221471277,0.0,0.0,0.00034701000252677493,5.079044217915246e-06,0.7304686163009751,0.05419120300080326,0.00010687108595383761,1.3089731316697956e-08,1.160524926773457e-06,2.349124688700328e-05,0.010034753585793005,0.003865443699927966,0.0007230268853423708,6.0859431277155645e-05,0.10300930278384733,5.808451897707949e-06,6.38537519933287e-06,0.00012203800103160087,2.9515649221195833e-07,0.02539893796210067,7.325366506633638e-06,0.0034196355093541104,0.00032672062570624774,2.0677451903341007e-06,2.2834862364061975e-06,6.294300359151966e-09,2.378027761193446e-07,2.3632607303399962e-05,3.76,0.0,2.4904987934305165e-05,0.3916410685372505,0.3165261963669384,0.06389320070265181,0.17308324123519658,1.339164142687012,2.8550538969466387e-07,1.1494625719982005e-09,0.0010234645224702047,0.00041437160691803934,0.000454041248085494,4.4028776887291884e-07,1.1594739067206892e-06,0.02463536541315065,0.0006239444131957257,0.031379579191299765,0.0003153796936848464,0.00218905770794961,4.743240472297147e-06,3.672712711891286e-08,3.2595294663978686e-06,2.2287340237900935e-06,0.00012746286953130263,1.766738509970727e-05,0.02827499324916233,8.900153884181002e-06,0.02439901541295196,2.621475396291058e-12,0.12728464061074596,0.024789348859200703,2.6769662257111654e-07,2.6250359145365297e-05,5.823987605300813e-10,7.057356471884191e-10,2.746448966067511e-14,8.784059918399248e-11,3.61016268588222e-10,7.13943166895087e-08,5.547794877278711e-15,2.722931925289849e-07,5.3766161407628555e-12,8.782202825699187e-11,4.028222834259917e-12,5.671989311262947e-06,1.8179388854632065e-08,5.151724783743512e-08,9.753100227856769e-12,6.1165834957908865e-06,0.007837637832665322,6.256894985491282e-08,1.2487114001073907e-10,0.04509176029900427,3.2790110406687396e-11,2.5839046928277215e-06,1.4751854465629552e-11,0.00548881270331169,8.560746647338892e-06,3.8589492307433155e-05,7.26187105274024e-07,1.8714397793146175e-05,0.00015835087926279663,0.0012854077652675806,7.346167744491486e-11,4.968803514541367e-06,1.1716347158917076e-06,4.7871367876207224e-08,2.341686504766216e-09,5.7978296455224584e-09,5.376670688747187e-06,1.9589332662590055e-11,2.1597929586326138e-09,3.291146337893371e-05,2.635362296860568e-08,7.029169646378949e-10,4.8443288266522804e-05,3.6076453740104656e-06,8.565682967323836e-11,3.077323861984654e-05,1.3604533422483554e-07,6.345642640955567e-08,2.3809154060871853e-10,6.791748986749176e-13,3.8154875738346237e-07
6.700971967982184e-05,1.191305912444719,0.002298218756559253,0.00016126899358595085,0.0006193816386787022,0.20517725686464794,0.0,0.0,0.000345086431031425,5.0406458190667995e-06,0.732129524849009,0.05438578412095367,0.00010659222619721771,1.3175508332913345e-08,1.1621224671240384e-06,2.3523431467903898e-05,0.010046021244380964,0.0038552068049605495,0.0007219093477609355,6.0748668961430645e-05,0.10320761396976161,5.832252308607584e-06,6.386753492347102e-06,0.00012220804088045257,2.940867870452675e-07,0.025206031975572227,7.348320241136688e-06,0.003430184105994569,0.0003274276414170142,2.071160359120362e-06,2.2829209720513925e-06,6.301217221025799e-09,2.3723652230612687e-07,2.3716421215790167e-05,3.76,0.0,2.481150634987346e-05,0.3902975048684599,0.31730437902679814,0.06396346131766442,0.1720431014485399,1.3402548860341503,2.8378966082770203e-07,1.1425570961504064e-09,0.0010199534019103187,0.00041314471541926013,0.0004510059316747613,4.3903247692344084e-07,1.154146586455215e-06,0.024559848909603027,0.0006218811233304125,0.03132534910196849,0.0003143639896686771,0.002180087837836142,4.723418935965802e-06,3.6347040000355e-08,3.245897430005466e-06,2.226452881812736e-06,0.0001272599678081757,1.764183986176329e-05,0.028200932318612346,8.852353653661954e-06,0.024411370640734148,2.604409723186013e-12,0.12749652865182493,0.02487700793088031,2.657517402058142e-07,2.6066638021753113e-05,5.762043618273519e-10,6.993742741125339e-10,2.721692961751293e-14,8.704819164447856e-11,3.5949775104060407e-10,7.09099826847867e-08,5.4977881644918885e-15,2.716556488132289e-07,5.364257645489413e-12,8.73939510712856e-11,4.018966713761124e-12,5.681440281879421e-06,1.8119751341687892e-08,5.104976166571158e-08,9.66551773096601e-12,6.0921871076257445e-06,0.007832222205764225,6.229662503503168e-08,1.2408031468829054e-10,0.04497339068014809,3.263967100653271e-11,2.5886847944850136e-06,1.4724963868605457e-11,0.005502587559006651,8.549996118076302e-06,3.850246004610014e-05,7.277951823687948e-07,1.8734867273162747e-05,0.0001577959420848748,0.00128573923420913,7.327266228160323e-11,4.973437653685172e-06,1.1679382758798196e-06,4.7720312827421964e-08,2.334504699225257e-09,5.780133340886177e-09,5.332536099605217e-06,1.9516957919399556e-11,2.1372248491948514e-09,3.294003540752652e-05,2.6442505282132118e-08,7.067044830458412e-10,4.791575745711346e-05,3.586767170952019e-06,8.484918696058498e-11,3.064308247752733e-05,1.363090546299085e-07,6.318166906065503e-08,2.3908392195217577e-10,6.738251493397965e-13,3.816407686672216e-07
6.728342489594287e-05,1.1915822144556916,0.0023029815556103264,0.00016057617145616866,0.0006195254426164117,0.20552023699215322,0.0,0.0,0.00034317757371714693,5.002620566443111e-06,0.733781693994347,0.05458003664103996,0.00010631439820804538,1.3261840499242354e-08,1.1637251680635743e-06,2.3555771221826158e-05,0.01005718258030049,0.0038449860940621135,0.0007207959127844508,6.063824848777966e-05,0.10340504340039247,5.856009063907915e-06,6.388125263270372e-06,0.0001223754785864811,2.930209361647899e-07,0.025014670510654615,7.371264425380576e-06,0.0034406689649107043,0.00032812709551762045,2.074546347587285e-06,2.2823678805730723e-06,6.308124714136279e-09,2.3667248488507275e-07,2.379971328430379e-05,3.76,0.0,2.4718229993247022e-05,0.3889596415109521,0.3180790867599958,0.0640320917803423,0.1710096925121925,1.3413420098890902,2.820850346462018e-07,1.1356963055816063e-09,0.00101645717810531,0.000411922392796198,0.0004479948776517128,4.377836155015463e-07,1.148852468005141e-06,0.024484248077081147,0.0006198248624377415,0.031271108315473216,0.000313352755405768,0.0021711711913018276,4.703695974001015e-06,3.5971368931672996e-08,3.232333256143872e-06,2.2241464402219967e-06,0.00012705607240975268,1.7616143068207857e-05,0.02812697466250853,8.804759388914665e-06,0.02442344845098822,2.587482165622931e-12,0.12770704536844088,0.024964422417543812,2.6382218833743367e-07,2.5884421410236173e-05,5.700828955556803e-10,6.930689567155445e-10,2.6971551051839107e-14,8.626389723561599e-11,3.579900165235445e-10,7.042846247639425e-08,5.448222107178348e-15,2.710219865545414e-07,5.351973717667671e-12,8.696732072756045e-11,4.009766513667459e-12,5.690830112974023e-06,1.8060287416024017e-08,5.058721594569791e-08,9.578848764387482e-12,6.067854247069748e-06,0.007826763812607796,6.202535987413038e-08,1.2329711726808625e-10,0.04485477681583175,3.248988890644939e-11,2.593440249781055e-06,1.4697989780486058e-11,0.005516233095543958,8.539335667012417e-06,3.841593317101457e-05,7.293965368329441e-07,1.8755173564172887e-05,0.0001572443647648773,0.001286027669783844,7.308369614201733e-11,4.977989996899451e-06,1.1642444792362674e-06,4.756936623811403e-08,2.327320131620557e-09,5.76242952931045e-09,5.288716542319108e-06,1.944474238277057e-11,2.1149228887043624e-09,3.2967984896021196e-05,2.6531482367210997e-08,7.104997537595339e-10,4.739488028869924e-05,3.5660095745437876e-06,8.404948306715056e-11,3.0513822301963542e-05,1.3657000739440086e-07,6.290798189014471e-08,2.400753995951938e-10,6.685277247237299e-13,3.8172004341145256e-07
6.75571301120639e-05,1.191857270285963,0.0023077529360591483,0.00015988808498733925,0.000619669988452669,0.2058623690075313,0.0,0.0,0.0003412833002023234,4.964964387168304e-06,0.7354251831530529,0.05477396263778215,0.00010603760531348411,1.3348733186632467e-08,1.1653331711218976e-06,2.358826847407046e-05,0.01006823849364917,0.0038347818974314787,0.0007196866399050863,6.052817350838775e-05,0.10360159598570569,5.8797218905628375e-06,6.389491325284245e-06,0.00012254033740134504,2.919589533681222e-07,0.024824846506122225,7.394198990571574e-06,0.003451090062615677,0.0003288190306487494,2.0779034115161643e-06,2.2818271112331866e-06,6.315022632383297e-09,2.3611065983249005e-07,2.3882483094874043e-05,3.76,0.0,2.4625160313767204e-05,0.38762744229149165,0.3188503354918781,0.06409910424424688,0.16998296223485357,1.3424255330372916,2.8039142505897204e-07,1.1288798537997214e-09,0.0010129757565217456,0.0004107046136416276,0.0004450078398120353,4.36541160264728e-07,1.143591450439477e-06,0.02440856925274433,0.0006177755768605272,0.03121685802156863,0.0003123459598364402,0.0021623073608518476,4.68407095105616e-06,3.5600055822927914e-08,3.2188365107372525e-06,2.2218151712674965e-06,0.0001268512115181154,1.7590298563223108e-05,0.028053119911220992,8.75737177411023e-06,0.024435251754994256,2.570691490298581e-12,0.12791619455993938,0.02505159306971062,2.619078982804866e-07,2.5703694089696482e-05,5.64033378924478e-10,6.868192887903906e-10,2.6728338161956725e-14,8.548763208155789e-11,3.5649301268951484e-10,6.994975338469078e-08,5.399093514696336e-15,2.703921873571769e-07,5.3397642313442676e-12,8.654214817850421e-11,4.0006220204437885e-12,5.700158973759227e-06,1.8000996248578533e-08,5.012954815935977e-08,9.493082108891132e-12,6.043585628205699e-06,0.007821262792663878,6.175514932711696e-08,1.2252148498527412e-10,0.044735928016934316,3.234076174386197e-11,2.5981711203405286e-06,1.4670933722088413e-11,0.005529749209332071,8.528764828662387e-06,3.832990940010699e-05,7.309911720760851e-07,1.8775317948541216e-05,0.00015669611658502248,0.0012862733818277741,7.289478617607867e-11,4.982461159128847e-06,1.1605534979535824e-06,4.7418535138048156e-08,2.320133400639205e-09,5.744719691997217e-09,5.245211350001244e-06,1.9372688490520476e-11,2.0928835271485088e-09,3.2995313728626985e-05,2.662055519423818e-08,7.143028217342025e-10,4.688055932146885e-05,3.545372075384637e-06,8.325763862127707e-11,3.0385450340233273e-05,1.368282048104758e-07,6.263535980990846e-08,2.4106597774328503e-10,6.63282006143161e-13,3.817866740874943e-07
6.783083532818492e-05,1.1921310876330606,0.002312532941333075,0.00015920469518260492,0.000619815293014158,0.20620365931739035,0.0,0.0,0.00033940348099287655,4.927673247729885e-06,0.7370600514090322,0.05496756418519566,0.00010576185058118549,1.3436191803295954e-08,1.1669466162892644e-06,2.362092552060535e-05,0.010079189875927501,0.003824594534649703,0.0007185815859522628,6.041844753697311e-05,0.10379727659387324,5.903390520309249e-06,6.390852474597418e-06,0.00012270264047078056,2.9090085138246535e-07,0.02463655277703603,7.417123868685211e-06,0.003461447380348251,0.00032950348947121847,2.081231803861065e-06,2.2812988065338037e-06,6.3219107754581e-09,2.3555104284769105e-07,2.396473027821606e-05,3.76,0.0,2.4532298720187243e-05,0.3863008712988447,0.3196181410869479,0.06416451083049704,0.1689628589343233,1.3435054741255998,2.787087468145858e-07,1.1221073976917295e-09,0.001009509043310887,0.0004094913525660789,0.0004420445748172696,4.3530508621746e-07,1.1383634248830455e-06,0.02433281868900059,0.0006157332163641974,0.031162599390999735,0.0003113435720755522,0.0021534959410528733,4.664543150242421e-06,3.523304342872712e-08,3.205406696042895e-06,2.2194595436137423e-06,0.00012664541297076676,1.7564310147948122e-05,0.027979367682075682,8.710191451416803e-06,0.024446783431799884,2.554036399575817e-12,0.12812398004919762,0.025138520639971493,2.6000880006086387e-07,2.5524441013371006e-05,5.580548517815952e-10,6.80624865286984e-10,2.6487275178574463e-14,8.47193143501086e-11,3.550066866730577e-10,6.947385239296398e-08,5.350399200421738e-15,2.6976625248746764e-07,5.327629030075816e-12,8.611844421221957e-11,3.991533224106947e-12,5.709427034499509e-06,1.7941877090599438e-08,4.9676696961223124e-08,9.408206917600027e-12,6.019381947382168e-06,0.007815719280178386,6.148598831678902e-08,1.2175335597312849e-10,0.04461685344698535,3.219228703580301e-11,2.6028774655810273e-06,1.464379712400454e-11,0.0055431358049763775,8.518283143839587e-06,3.824438644918039e-05,7.325790909852284e-07,1.8795301682059917e-05,0.0001561511671295745,0.0012864766798927724,7.270593925529667e-11,4.986851749974816e-06,1.15686550002653e-06,4.726782637268178e-08,2.3129450929103595e-09,5.727005281882146e-09,5.20201981942852e-06,1.930079850809985e-11,2.0711032643093724e-09,3.302202378143285e-05,2.6709724715295644e-08,7.181137321946699e-10,4.637269869939123e-05,3.5248541629493578e-06,8.247357544031074e-11,3.0257958895522313e-05,1.3708365936668548e-07,6.236379768574859e-08,2.4205566063843996e-10,6.580873887272094e-13,3.8184075307044896e-07
6.810454054430595e-05,1.1924036741462594,0.002317321613980495,0.0001585259633281227,0.0006199613726071329,0.2065441142577271,0.0,0.0,0.00033753798749386847,4.890743153951514e-06,0.7386863575123396,0.05516084335430552,0.00010548713682402085,1.3524221802923386e-08,1.1685656419518737e-06,2.36537446256578e-05,0.010090037610070315,0.0038144243149231876,0.0007174808051544909,6.030907395489267e-05,0.10399209005178926,5.927014689644051e-06,6.392209492061153e-06,0.00012286241083174656,2.898466419134254e-07,0.024449782020112925,7.440038992897973e-06,0.003471740904005331,0.0003301805146558181,2.0845317749644753e-06,2.280783102362501e-06,6.3287889379112505e-09,2.3499362934407288e-07,2.404645450908802e-05,3.76,0.0,2.443964658175613e-05,0.38497989288261203,0.32038251934803025,0.06422832362648019,0.16794933143160481,1.3445818516634778,2.7703691549168725e-07,1.1153785974853915e-09,0.001006056945305674,0.00040828258418983625,0.0004391048421640562,4.340753689121086e-07,1.133168283338488e-06,0.02425700255380763,0.0006136977339354283,0.031108333575746053,0.00031034556138236736,0.0021447365285728113,4.645111946563118e-06,3.487027533355998e-08,3.1920433856678624e-06,2.2170800201717222e-06,0.00012643870426059785,1.753818158053695e-05,0.027905717580403104,8.663219021594953e-06,0.024458046328496928,2.5375156825700886e-12,0.12833040568205945,0.025225205882824217,2.581248225218006e-07,2.534664730517892e-05,5.521463611150097e-10,6.744852805129489e-10,2.624834631848917e-14,8.395886151105305e-11,3.5353098499817934e-10,6.900075615529355e-08,5.3021359771934e-15,2.6914416420873073e-07,5.315567966995046e-12,8.569621894385366e-11,3.982499916598999e-12,5.718634466485726e-06,1.788292926857695e-08,4.922860213755907e-08,9.324212357488721e-12,5.995243883420997e-06,0.007810133404382048,6.121787178289509e-08,1.209926680865573e-10,0.04449756212437726,3.204446233435309e-11,2.6075593425486897e-06,1.4616581439698732e-11,0.005556392795178709,8.507890147435415e-06,3.81593620218851e-05,7.3416029596435e-07,1.8815125994517064e-05,0.00015560948628475405,0.0012866378732205824,7.25171621194991e-11,4.991162373666796e-06,1.153180649484251e-06,4.711724664492628e-08,2.305755785897968e-09,5.70928772789616e-09,5.159141211900419e-06,1.9229074737364527e-11,2.0495786527290316e-09,3.304811692287593e-05,2.679899186859385e-08,7.21932530058883e-10,4.587120412457311e-05,3.50445532548154e-06,8.169721572370188e-11,3.01313403258927e-05,1.373363834233372e-07,6.209329041400986e-08,2.4304445256170845e-10,6.529432697414586e-13,3.818823726309366e-07
6.837824576042698e-05,1.1926750374258694,0.0023221189958919203,0.00015785185100688243,0.0006201082430244153,0.206883740094775,0.0,0.0,0.0003356866920113134,4.854170150927396e-06,0.7403041598777004,0.05535380221279797,0.00010521346660859277,1.3612828675542403e-08,1.1701903847468864e-06,2.368672801839951e-05,0.010100782570509977,0.003804271537317908,0.0007163843492030799,6.0200056010069215e-05,0.10418604114560037,5.950594139778162e-06,6.393563142356436e-06,0.00012301967140973858,2.887963356618168e-07,0.024264526818957265,7.462944297236648e-06,0.003481970624057039,0.0003308501488735286,2.0878035724029954e-06,2.2802801281400822e-06,6.335656919261705e-09,2.3443841447020156e-07,2.412765550556266e-05,3.76,0.0,2.4347205228483678e-05,0.38366447165196954,0.32114348601551135,0.06429055468461922,0.1669423290454951,1.345654684024226,2.7537584749003063e-07,1.1086931167125407e-09,0.0010026193700174,0.000407078283160275,0.00043618840415934353,4.3285198321233963e-07,1.128005910039736e-06,0.024181126931017004,0.0006116690855897108,0.031054061709315687,0.0003093518971955534,0.002136028722216103,4.625776630245512e-06,3.451169594123366e-08,3.17874608617584e-06,2.21467706040131e-06,0.00012623111254026398,1.7511916576388104e-05,0.02783216920052895,8.61645504514729e-06,0.024469043260503073,2.5211280665698428e-12,0.12853547532674936,0.025311649554513798,2.562558933287436e-07,2.5170298260221067e-05,5.463069748313083e-10,6.684001299100696e-10,2.601153583291472e-14,8.320619315648505e-11,3.5206585369781097e-10,6.853046100457683e-08,5.254300662758328e-15,2.6852592144638224e-07,5.303580869069375e-12,8.527548241053012e-11,3.9735220569695785e-12,5.727781442009391e-06,1.7824152179284628e-08,4.8785204567221994e-08,9.24108792525686e-12,5.9711720977828766e-06,0.0078045052897085035,6.095079464234039e-08,1.202393600034738e-10,0.0443780629245406,3.1897285087173376e-11,2.612216806038373e-06,1.458928804495939e-11,0.005569520100637201,8.497585381662093e-06,3.80748338192691e-05,7.357347888894653e-07,1.8834792089717807e-05,0.00015507104423723934,0.001286757270717695,7.232846124995326e-11,4.995393629050582e-06,1.149499106497244e-06,4.6966802482366373e-08,2.298566045457805e-09,5.6915684316604475e-09,5.116574754079685e-06,1.9157519307269384e-11,2.028306294773224e-09,3.3073595014194965e-05,2.688835757394382e-08,7.25759260398653e-10,4.5375982830985615e-05,3.4841750501600633e-06,8.092848277016449e-11,3.0005587045892286e-05,1.3758638950613973e-07,6.182383285598338e-08,2.440323578276763e-10,6.478490592397514e-13,3.819116249282435e-07
6.865195097654801e-05,1.1929451850239912,0.0023269251281028244,0.0001571823200832261,0.0006202559195614865,0.2072225430256784,0.0,0.0,0.00033384946776302227,4.81795032296564e-06,0.7419135165830943,0.05554644282474603,0.0001049408422607265,1.370201794314769e-08,1.1718209796474221e-06,2.371987789533748e-05,0.010111425623209441,0.0037941364909934564,0.0007152922673105572,6.0091396825572284e-05,0.10437913462120485,5.974128616588154e-06,6.3949141749347664e-06,0.00012317444501614916,2.87749942364433e-07,0.02408077964917816,7.48583971698531e-06,0.0034921365354799545,0.0003315124347858753,2.091047441137363e-06,2.2797900069857614e-06,6.342514514939046e-09,2.3388539311300005e-07,2.4208333028297562e-05,3.76,0.0,2.4254975952240588e-05,0.38235457247444093,0.3219010567665852,0.0643512160211707,0.16594180158675267,1.3467239894461953,2.7372546002090085e-07,1.1020506221711442e-09,0.0009991962256325365,0.0004058784241475837,0.00043329502588182776,4.316349045463705e-07,1.1228761905307135e-06,0.024105197820719088,0.0006096472301890473,0.030999784906986357,0.0003083625491016639,0.0021273721229589488,4.606536587352166e-06,3.415725046107563e-08,3.165514379429253e-06,2.212251117894023e-06,0.0001260226646209383,1.7485518808053666e-05,0.0277587221267538,8.569900042944605e-06,0.024479777011840384,2.504872363230581e-12,0.12873919287330726,0.02539785241287751,2.5440193906488484e-07,2.499537934003535e-05,5.405357686458679e-10,6.623690086164028e-10,2.5776827969793527e-14,8.246122808727839e-11,3.5061123827227177e-10,6.806296296020519e-08,5.2068900760453374e-15,2.679115068926852e-07,5.291667569884197e-12,8.48562439185844e-11,3.964599439480401e-12,5.736868134337104e-06,1.7765545285192594e-08,4.8346446184702024e-08,9.158823147836819e-12,5.947167234784571e-06,0.007798835055989666,6.068475182946222e-08,1.1949337020826607e-10,0.04425836458210538,3.175075277121932e-11,2.6168499086446788e-06,1.456191833070359e-11,0.005582517649947158,8.4873683820315e-06,3.799079953325334e-05,7.373025711921705e-07,1.8854301146126278e-05,0.00015453581147414515,0.0012868351809308572,7.213984299522054e-11,4.999546109565404e-06,1.1458210274237268e-06,4.6816500273398195e-08,2.291376428331671e-09,5.673848771059648e-09,5.074319638837043e-06,1.908613438987666e-11,2.0072828428634685e-09,3.3098459909877374e-05,2.697782273894163e-08,7.295939680828657e-10,4.488694355943569e-05,3.464012823048734e-06,8.016730030784695e-11,2.9880691525179816e-05,1.3783369003142895e-07,6.155541990239471e-08,2.4501938078556306e-10,6.428041699753939e-13,3.8192860200268254e-07
