Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70)
3.737573381217218e-14,0.5018043279445437,5.59898215361298e-37,1.3385912811876948e-27,1.028226902093733e-45,4.551699357213777e-59,0.0,0.0,2.6252833429838263e-33,1.2634803894108017e-58,1.9576579480954185e-59,3.4523100914045507e-72,2.368265526656437e-52,4.514192511966947e-92,9.029456249839128e-73,7.87393990670964e-65,9.770329408988896e-79,1.0600459644751372e-70,1.4906676688333652e-57,6.835790484671551e-54,1.951166112137868e-30,4.8282147965790175e-46,6.48723271515307e-73,2.3065073002545982e-130,1.9556786963597368e-91,3.3016696963755736e-79,1.4556392440294392e-63,6.285176782920716e-104,6.737334606997145e-164,1.1727434523522964e-147,6.551367898397189e-101,6.5606340133664265e-83,1.799801316804154e-69,1.276619190356234e-123,3.76,0.0,0.9295904682817953,0.9999999976526521,1.217907858131049e-66,1.3894816560184074e-103,1.0166385208001347e-13,1.0166385208001347e-13,4.55414666639008e-30,1.6703505719745886e-35,2.3473476865837234e-09,2.625843241200216e-33
5.730946076506797e-14,0.5018043279445483,1.3130928060255401e-36,2.0525067105659075e-27,3.73453433530051e-45,2.6022065411604465e-58,0.0,0.0,6.1569058357953005e-33,7.22331727373077e-58,1.7279735571158095e-58,3.187867663915813e-71,1.3559293052864984e-51,4.186894699046024e-91,8.33748930324159e-72,4.501531074508795e-64,1.475056539835311e-77,9.788351853518664e-70,8.521923713489326e-57,2.48276668675479e-53,4.5759426561166974e-30,1.7536130110856152e-45,5.990236983355081e-72,3.2073534537738793e-128,4.943704321434039e-90,4.984964852465995e-78,8.321889119213567e-63,1.5660160627965087e-102,6.995076688358834e-161,1.594295866139957e-145,2.8212853830088657e-99,9.904784442029283e-82,1.6524293723955167e-68,9.702874650403938e-122,3.76,0.0,0.9295904682817411,0.9999999964008324,1.1180786065493068e-65,6.146264527787898e-102,1.5588457931781343e-13,1.5588457931781343e-13,1.0680527430903221e-29,3.917363550180013e-35,3.5991676097152985e-09,6.15821892860506e-33
9.717691467085954e-14,0.5018043279445579,3.770928466060871e-36,3.480337566641384e-27,1.8662101063058855e-44,2.2863531279134664e-57,0.0,0.0,1.7681347594987868e-32,6.346557427375882e-57,2.7846505320120885e-57,5.202790453682832e-70,1.218441079802176e-50,6.889851943429848e-90,1.3606127618976772e-70,3.9551386302946157e-63,4.43030938627458e-76,1.5974674771450154e-68,7.48713966440262e-56,1.2406797120922897e-52,1.3141151576981962e-29,8.76309565706011e-45,9.776100493118874e-71,9.575054778440075e-126,2.874657660599667e-88,1.4965657104991037e-76,7.3117849635977585e-62,7.675178334563137e-101,1.2612750656072424e-157,4.46345382705489e-143,3.2142703057495684e-97,2.9748828972227598e-80,2.6075360544614913e-67,1.6499449143598347e-119,3.76,0.0,0.9295904682816326,0.9999999938973997,1.763344909035338e-64,6.147705248824628e-100,2.6432603379340386e-13,2.643260337934039e-13,3.067214931918398e-29,1.1249845554499336e-34,6.102600301944175e-09,1.768511852347259e-32
1.7691182248244268e-13,0.5018043279445772,1.2492319080454482e-35,6.335999268070385e-27,1.1568870636575375e-43,2.6450974859896093e-56,0.0,0.0,5.85747026183317e-32,7.342374741718713e-56,6.345573657665116e-56,1.175513693483505e-68,1.449474424559733e-49,1.687981458116574e-88,3.0736284565704744e-69,4.575724921337494e-62,1.9245216721523146e-74,3.609063003325208e-67,8.661001702708349e-55,7.691121528482083e-52,4.353395829026294e-29,5.432348102109954e-44,2.2086477309904026e-69,5.147536719736798e-123,2.4795507893259025e-86,6.498775498651278e-75,8.459051414859075e-61,5.828685166876975e-99,4.75842735832645e-154,2.241462363937686e-140,5.524272307991574e-95,1.2922823127973185e-78,5.741510554536767e-66,4.7244776863654424e-117,3.76,0.0,0.9295904682814157,0.9999999888913629,3.880986848180085e-63,9.679078350064047e-98,4.812089427445466e-13,4.812089427445469e-13,1.016099398596241e-28,3.726841697013364e-34,1.1108637212468385e-08,5.858719493752784e-32
2.5664673029402584e-13,0.5018043279445962,2.628799940407377e-35,9.191660955205604e-27,3.401644283474488e-43,1.0631763237445352e-55,0.0,0.0,1.2326066954947654e-31,2.951210136744065e-55,3.1812328151554706e-55,6.012143591219484e-68,5.695699390450729e-49,9.593700636909759e-88,1.5718504878585019e-68,1.839176547957794e-61,1.2271126993323664e-73,1.8457962881940334e-66,3.480928153366923e-54,2.2614517295189087e-51,9.160993782560516e-29,1.5972955157588979e-43,1.1295747752684744e-68,6.245724785667694e-122,1.8880569358981974e-85,4.144376055167065e-74,3.400049273757251e-60,4.932948374912517e-98,6.020214865152748e-153,2.9981078674091247e-139,4.911902777729093e-94,8.239833957601769e-78,2.985150449497529e-65,5.299155473245152e-116,3.76,0.0,0.9295904682811987,0.9999999838864303,2.018389962930099e-62,8.805751494797123e-97,6.980918516956389e-13,6.980918516956393e-13,2.1381997846522093e-28,7.842510011896788e-34,1.6113569657828755e-08,1.232869575492208e-31
4.1611654591719217e-13,0.5018043279446345,6.910220103035771e-35,1.4902984286611018e-26,1.457439096208417e-42,7.531185583947973e-55,0.0,0.0,3.2401027556783303e-31,2.0905381893332236e-54,3.709451123869483e-54,7.122238223384629e-67,4.0147441093844634e-48,1.3477901555685586e-86,1.8614913434885516e-67,1.3028102185744002e-60,2.5099096755146904e-72,2.1863736592200703e-65,2.4652509354410033e-53,9.689204747892315e-51,2.4081129470464057e-28,6.843624406833514e-43,1.3379896716475277e-67,1.6959003255107373e-119,6.626712460241012e-84,8.479524019050267e-73,2.4084800423586313e-59,1.871878833619796e-96,1.618969361778726e-149,7.984298794865642e-137,2.9971427276880914e-92,1.685349088635519e-76,3.603179122555647e-64,6.88398970460489e-114,3.76,0.0,0.929590468280765,0.9999999738798775,2.437040378143404e-61,6.009282724291748e-95,1.1318576695976714e-12,1.1318576695976724e-12,5.620531054434229e-28,2.0615254047734404e-33,2.6120122413037314e-08,3.2407937777032093e-31
5.755863615403585e-13,0.5018043279446727,1.3221353067931722e-34,2.061430756087986e-26,3.762506354340652e-42,2.5887330441041218e-54,0.0,0.0,6.199301098597172e-31,7.185913204097197e-54,1.5930190818281364e-53,3.1029588994190593e-66,1.3577494932910243e-47,6.568881866884988e-86,8.108373883311997e-67,4.4782141816099356e-60,1.3660096889394458e-71,9.52484771325379e-65,8.472480522312576e-53,2.501349649113505e-50,4.607451819947958e-28,1.7667394327968753e-42,5.828875434794663e-67,1.7981790170488226e-118,4.346876039761392e-83,4.615461978634087e-72,8.278789274228847e-59,1.3176356203574676e-95,1.9558529460556768e-148,8.98462109379075e-136,2.321039716602072e-91,9.172430059688957e-76,1.5900219335003238e-63,6.559129839253039e-113,3.76,0.0,0.9295904682803312,0.9999999638777395,1.0756542629703597e-60,4.7070220393861045e-94,1.5656234874995013e-12,1.5656234874995031e-12,1.0753667581538084e-27,3.944319158209566e-33,3.6122260286444415e-08,6.2006232339415915e-31
7.350561771635248e-13,0.501804327944711,2.156219941794577e-34,2.6325630778036356e-26,7.682734654022162e-42,6.574611764759359e-54,0.0,0.0,1.0110201525612932e-30,1.8250079372746015e-53,4.769720797223942e-53,9.419925244707091e-66,3.394649857461406e-47,2.1879727093853725e-85,2.461061826682011e-66,1.1373326477515308e-59,4.93603230700623e-71,2.8913888362746065e-64,2.151391987267667e-52,5.107548135373644e-50,7.51411586289625e-28,3.607535634477505e-42,1.7694232592905975e-66,1.4442812726354512e-117,1.8112259687059863e-82,1.6682061558192523e-71,2.1025655406144887e-58,6.125463884137387e-95,3.198024216052977e-147,6.827240292050666e-135,1.1007672466062696e-90,3.314420270510826e-75,4.911359934469603e-63,4.1420941574060426e-112,3.76,0.0,0.9295904682798974,0.9999999538800147,3.3234933052454997e-60,2.3703474211574565e-93,1.9993893054011283e-12,1.9993893054011316e-12,1.7537558053826094e-27,6.432629787849814e-33,4.611998514933915e-08,1.0112357745631556e-30
8.945259927866912e-13,0.5018043279447493,3.1932760019040134e-34,3.2036953938105365e-26,1.365727529808559e-41,1.3984053679871798e-53,0.0,0.0,1.4972803957850661e-30,3.8817509770658e-53,1.1638563014182218e-52,2.3267331487896905e-65,7.127881508127746e-47,5.851943335207971e-85,6.077701319947927e-66,2.41908025107799e-59,1.4174568496969133e-70,7.141402892501983e-64,4.575180122702224e-52,9.07946330546381e-50,1.1128105031202976e-27,6.412958078493053e-42,4.3702601913461076e-66,8.724269387359814e-117,5.870352640474597e-82,4.7919485734611754e-71,4.4721090239858335e-58,2.2119885047673115e-94,3.515633698744357e-146,4.064501789737929e-134,3.987362073485217e-90,9.517840435681897e-75,1.2359253579002707e-62,2.0074381320384064e-111,3.76,0.0,0.9295904682794637,0.999999943886701,8.36595543998177e-60,9.289219157913224e-93,2.433155123302553e-12,2.4331551233025576e-12,2.59721499632408e-27,9.526454831529752e-33,5.611329892325014e-08,1.4975997233989142e-30
1e-12,0.5018043279448257,3.990707851927521e-34,3.5814447082049724e-26,1.8935499899060616e-41,2.154701918480684e-53,0.0,0.0,1.871184316618975e-30,5.981109382799327e-53,1.9565475403394457e-52,3.942681581504919e-65,1.0899820412135128e-46,1.0484624684246818e-84,1.0297201397469862e-65,3.7273849466338817e-59,2.6762229054972572e-70,1.2100731582413351e-63,7.048685229402647e-52,1.2588458130976522e-49,1.3907038224424147e-27,8.891413430592805e-42,7.405156335620794e-66,3.4434595186113214e-116,1.2187288525602932e-81,9.049740610952041e-71,6.89074859328219e-58,5.018475146102122e-94,3.0284589360025123e-145,1.7185405569367452e-133,9.114572671603913e-90,1.7970078898385525e-74,2.1236886525733778e-62,6.257529923473918e-111,3.76,0.0,0.9295904682791768,0.9999999372795039,1.4378381642990997e-59,2.332785949518742e-92,2.7200496608513726e-12,2.7200496608513787e-12,3.2457745597398925e-27,1.1905410345762817e-32,6.272049599355046e-08,1.8715833874231038e-30
1.2134656240330238e-12,0.5018043279448257,5.87630275779081e-34,4.345960008707288e-26,3.339367009633128e-41,4.54855449923922e-53,0.0,0.0,2.7553114734112757e-30,1.2626060640340373e-52,4.7574605993141944e-52,9.705116850094777e-65,2.27258890813798e-46,2.809233387835865e-84,2.5340748671436423e-65,7.868468027816303e-59,7.725403654247276e-70,2.9784655320472397e-63,1.4876279671465954e-51,2.2200320036987345e-49,2.047805871817269e-27,1.56804160222284e-41,1.8226919052447274e-65,1.8568486889444566e-115,3.9748616738440904e-81,2.6133237222289393e-70,1.4546296589816257e-57,1.8072894464169483e-93,2.0787128673601434e-144,9.594096388094688e-133,3.3124264157370504e-89,5.187374881175794e-74,5.345701811568572e-62,2.9546545059894264e-110,3.76,0.0,0.9295904682785961,0.9999999239132996,3.620551802764349e-59,9.320724760312391e-92,3.300686759104794e-12,3.3006867591048027e-12,4.779324420609831e-27,1.753063917323897e-32,7.608670030638298e-08,2.755899103720449e-30
1.5324052552793565e-12,0.5018043279449023,9.371216352723976e-34,5.488224600798117e-26,6.648546952953878e-41,1.1262336410325242e-52,0.0,0.0,4.3940233197167264e-30,3.1262438778451677e-52,1.3964886099649186e-51,2.8885453015759688e-64,5.5509320142871156e-46,9.259611310118034e-84,7.539612339288184e-65,1.948250967351002e-58,2.76261828725812e-69,8.864066839228065e-63,3.682188634057066e-51,4.419985248283344e-49,3.2657312821078204e-27,3.121902135756834e-41,5.424392332635626e-65,1.3567158166219168e-114,1.6418661165125608e-80,9.34797974669506e-70,3.601697951780352e-57,8.153236189866605e-93,2.4218192415962245e-143,7.005324766933059e-132,1.5550685323735804e-88,1.855007516069282e-73,1.622558394919145e-61,1.806702932716044e-109,3.76,0.0,0.9295904682777286,0.9999999039575201,1.0992593937381098e-58,4.68378391711389e-91,4.1682183949062235e-12,4.168218394906239e-12,7.621653090096975e-27,2.795685273788553e-32,9.604247979469903e-08,4.394960441418485e-30
1.851344886525689e-12,0.5018043279449788,1.367801761618221e-33,6.630489170103928e-26,1.1663098405267176e-40,2.3629524066601914e-52,0.0,0.0,6.413415915362695e-30,6.55917509520461e-52,3.3870420674320145e-51,7.078438467781358e-64,1.1545466042456894e-45,2.4775722098795603e-83,1.84697216440904e-64,4.087624594439251e-58,7.881648876087866e-69,2.171971473744043e-62,7.723069232944202e-51,7.753664629066614e-49,4.7665867313221806e-27,5.476531589864212e-41,1.329136583659054e-64,7.33954947162572e-114,5.310533116665865e-80,2.667479732337708e-69,7.556723389769043e-57,2.8219972921464752e-92,2.074423895499501e-142,3.780228332163746e-131,5.632349973052465e-88,5.292248523871013e-73,4.0249121128805424e-61,8.241032667777918e-109,3.76,0.0,0.9295904682768611,0.9999998840193465,2.7273187596538185e-58,1.7874578624618641e-90,5.035750030706844e-12,5.0357500307068655e-12,1.1124156872323763e-26,4.0805075089929425e-32,1.1598065354057542e-07,6.414783717240944e-30
2.4892241490183545e-12,0.5018043279451319,2.472728642876568e-33,8.915018240441673e-26,2.824729030975323e-40,7.777718249305829e-52,0.0,0.0,1.1594243304561127e-29,2.1589679311358625e-51,1.5142448194401705e-50,3.2099525594450835e-63,3.7684199924975595e-45,1.4001345289390776e-82,8.367038247559655e-64,1.3454490896228274e-57,5.099056730852946e-68,9.846820207847375e-62,2.5400529179199664e-50,1.8778791050914758e-48,8.61708775468151e-27,1.3263754654961074e-40,6.025641707558163e-64,2.287642305458432e-112,5.0588644599072534e-79,1.725732078947581e-68,2.4873111939282355e-56,2.6212655333222426e-91,2.2172707571818684e-140,1.3610980145677875e-129,8.196444765743232e-87,3.4237858271279e-72,1.824701626294297e-60,1.7731889940993185e-107,3.76,0.0,0.929590468275126,0.9999998441957534,1.2364349448417237e-57,2.6203339756214152e-89,6.7708133023056535e-12,6.770813302305691e-12,2.0109518128030222e-26,7.376746680347748e-32,1.558042465292864e-07,1.1596716033486478e-29
3.1271034115110198e-12,0.5018043279452848,3.902411567819449e-33,1.1199547219882047e-25,5.5956347562766135e-40,1.9378482160706427e-51,0.0,0.0,1.8297793519566915e-29,5.379148071019969e-51,4.697785392833626e-50,1.0021114725632516e-62,9.358568089227075e-45,5.087146056682737e-82,2.609865077575547e-63,3.352230938313817e-57,1.9836521401009206e-67,3.0733560203849028e-61,6.324066702518024e-50,3.7199576576397613e-48,1.3599308941962874e-26,2.6274660187120664e-40,1.8806730600643728e-63,1.955432097204266e-111,2.434011698208396e-78,6.713529122028946e-68,6.197222533816433e-56,1.262031678697846e-90,3.120662112109598e-139,1.1367848097890975e-128,4.81981090943901e-86,1.3319181231592395e-71,5.688413719775971e-60,1.2553336611837973e-106,3.76,0.0,0.929590468273391,0.9999998044423958,3.854454392806992e-57,1.534491966428673e-88,8.505876573901218e-12,8.50587657390128e-12,3.1735066482683667e-26,1.1641765621733301e-31,1.95557604077238e-07,1.8301695931694298e-29
4.40286193649635e-12,0.5018043279455909,7.736048121956152e-33,1.5768604906709796e-25,1.561167291389343e-39,7.709553020015481e-51,0.0,0.0,3.6273061952614034e-29,2.140042554306672e-50,2.7040704205774603e-49,5.799988598356841e-62,3.7152947487683265e-44,3.96466506456209e-81,1.5073904275607178e-62,1.3336485099326635e-56,1.6966746705475294e-66,1.777751201526352e-60,2.5120159639078637e-49,1.0378473606716625e-47,2.6958911812581764e-26,7.330492303737107e-40,1.0878132001094281e-62,8.284471980551534e-110,3.1950538501154944e-77,5.741292688715008e-67,2.4655012178740376e-55,1.5484996732089962e-89,4.883983361192052e-137,4.982903132232018e-127,9.982529898960053e-85,1.1391932547977898e-70,3.257813425123403e-59,3.6029929048207824e-105,3.76,0.0,0.9295904682699209,0.9999997251458933,2.2071579922705113e-56,2.9911579032722603e-87,1.1976003117082624e-11,1.197600311708274e-11,6.290536870622822e-26,2.3078080077173196e-31,2.748541066799657e-07,3.628079800229715e-29
5.678620461481681e-12,0.5018043279458969,1.2868716577744565e-32,2.033766223186634e-25,3.349280433848447e-39,2.1255486562028227e-50,0.0,0.0,6.033922025157116e-29,5.900159923054275e-50,9.487125160202109e-49,2.0389920528688412e-61,1.0237338175841917e-43,1.677101216727217e-80,5.290535984482602e-62,3.6768971165092596e-56,7.49305440567049e-66,6.246828233618059e-60,6.915952065410293e-49,2.226543358281551e-47,4.4845395341248876e-26,1.5726473063602878e-39,3.8223412566508686e-62,8.264235104185729e-109,1.7487356752145018e-76,2.535555232147408e-66,6.797448375888005e-55,8.584873231629353e-89,7.882077049631596e-136,4.766459095256817e-126,6.657886575411816e-84,5.030934057226689e-70,1.1442922875749252e-58,2.933272434082856e-104,3.76,0.0,0.9295904682664508,0.9999996461288504,7.752495624558908e-56,1.9911706044680286e-86,1.544612966025106e-11,1.5446129660251252e-11,1.0463234645599124e-25,3.8389325125244485e-31,3.5387114972422325e-07,6.035208897149821e-29
8.230137511452342e-12,0.5018043279465091,2.703116979768024e-32,2.9475775802251366e-25,1.0196183101980536e-38,9.491928370575204e-50,0.0,0.0,1.2674420264698224e-28,2.6347906422730253e-49,6.334677253276909e-48,1.3645805751821887e-60,4.570257300278573e-43,1.6099717415240684e-79,3.525765691279187e-61,1.6419535007558127e-55,7.620737802576127e-65,4.175638352865889e-59,3.078664548558324e-48,6.778100541627412e-47,9.419900437754984e-26,4.787505481295452e-39,2.554805678002122e-61,4.811899668284185e-107,2.800517719816483e-75,2.578337946935662e-65,3.0354749907612845e-54,1.2960198046644832e-87,1.9638756148606597e-133,2.8858607082721416e-124,1.721733687193894e-82,5.116344371184171e-69,7.580441258096486e-58,1.113390428026942e-102,3.76,0.0,0.9295904682595105,0.9999994889292134,5.1349968785229995e-55,4.9303654497154187e-85,2.238638274654903e-11,2.2386382746549433e-11,2.1974546735486855e-25,8.063610414264765e-31,5.110707866374121e-07,1.267712338269761e-28
1e-11,0.5018043279470368,3.9907216948361317e-32,3.5814437061654357e-25,1.8290123380754263e-38,2.0588712328059193e-49,0.0,0.0,1.8711727175713903e-28,5.7150520339873705e-49,1.6438909587541302e-47,3.544243098047528e-60,9.912667504163362e-43,4.831949959663955e-79,9.137452655586666e-61,3.561501903590783e-55,2.3332498413799435e-64,1.083877366688166e-58,6.66494499962372e-48,1.2158525930678e-46,1.3906957173284126e-25,8.58781984677311e-39,6.631277625081527e-61,2.9176110635381636e-106,9.91301339413871e-75,7.894795688006618e-65,6.584151468748608e-54,4.769561548116552e-87,2.0666249043734223e-132,1.7135523219686515e-123,6.906144849768904e-82,1.5664351347090547e-68,1.9724193761196485e-57,5.6209095137018515e-102,3.76,0.0,0.9295904682546964,0.9999993805376944,1.3361672597989307e-54,2.078322920677428e-84,2.7200496608155157e-11,2.720049660815575e-11,3.2437999162355784e-25,1.1904435984162781e-30,6.194623055891416e-07,1.8715717899237748e-28
1.0429848583006065e-11,0.5018043279470368,4.3411784701651956e-32,3.735391506903473e-25,2.075156326896169e-38,2.4269500979064777e-49,0.0,0.0,2.035494222434457e-28,6.7367699451845175e-49,2.0017363913260252e-47,4.3163906700791736e-60,1.1684729516856126e-42,6.024770926991883e-79,1.1123803186046669e-60,4.19821191629033e-55,2.91807546972904e-64,1.319866915369499e-58,7.853401198696494e-48,1.3794746926768393e-46,1.5128230125789718e-25,9.743520430405981e-39,8.075027900043691e-61,3.9536166506082953e-106,1.2657548430239554e-74,9.873777784977998e-65,7.761240776663484e-54,6.127369762081811e-87,2.901369907332833e-132,2.317718566258053e-123,8.961142854317811e-82,1.9590516793336343e-68,2.4034391735124895e-57,7.489204028109595e-102,3.76,0.0,0.9295904682535272,0.9999993542925457,1.6281671689879166e-54,2.7145772020695043e-84,2.8369706100544973e-11,2.836970610054562e-11,3.5285600559314624e-25,1.294980551170595e-30,6.45707454363077e-07,2.035928340488989e-28
1.2629559654559787e-11,0.5018043279475644,6.365448856750366e-32,4.523205327835063e-25,3.684532135147557e-38,5.184464981541526e-49,0.0,0.0,2.9846281970308707e-28,1.4391100715670055e-48,5.097910361879665e-47,1.1002729887796343e-59,2.4960187154259216e-42,1.7822658244944356e-78,2.8278375506816333e-60,8.968184563643106e-55,8.80145767578177e-64,3.361880030156517e-58,1.6736861317418051e-47,2.4492766214547173e-46,2.2182399617755e-25,1.7299791971559436e-38,2.056714867687237e-60,2.186889359509977e-105,4.465233482468668e-74,2.9781537584778556e-64,1.6579534970843954e-53,2.2063959095827637e-86,2.2224136092635268e-131,1.2487173910867412e-122,3.66854695109765e-81,5.908661868047133e-68,6.144735266944626e-57,3.544015282508108e-101,3.76,0.0,0.9295904682475439,0.9999992204729723,4.162875732392702e-54,1.102439538777271e-83,3.435302945450236e-11,3.435302945450331e-11,5.173133646647358e-25,1.8987839313585888e-30,7.79527027796973e-07,2.985264742284999e-28
