Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58),CF2O(49),C2H2O(134),S(435),S(2464),S(1651),S(1682),CF3CHO(75),CF2CO(76),S(783),S(2674),CHO2(159),S(3132),S(537),S(1330),C2HF(1925),S(125),S(977),S(975),S(990),CHF2(82),S(499),C2H2O(450),CH3F(39),S(3133),C2H2F3(67),S(5616),CHFCF2(55),F(37),C2F(1924),C2H2F3(68),S(698),CHF3(42),S(5948),S(3043),S(706),S(2408)
3.658092854565306e-06,0.7589131844214769,0.0010518560097597328,7.268386745154402e-05,0.00038939179346775385,0.008230995080689536,0.0,0.0,0.00022413032752493543,5.126421542143088e-07,0.00020022603249970886,6.110432295699288e-06,2.00570932483206e-06,2.2140998640578e-12,1.0945471984491537e-09,1.0516803622613105e-07,0.00025450975453327217,5.688243615321701e-05,5.7920529335694925e-08,1.222836399566267e-09,1.489944031619369e-05,7.583676226936685e-11,2.2168622417728645e-08,2.8654175504233114e-07,1.4108302995752357e-08,7.162830941823406e-05,1.3151271409412174e-08,1.86737840232024e-06,9.517016598233462e-08,2.7118512016823963e-09,2.4080503649720258e-08,8.200148959074746e-11,4.427826332411967e-08,1.6728801924406343e-08,3.76,0.0,0.7275280657973826,0.9973398041240067,0.0019084645033422066,7.360936914486339e-05,0.10598698360261559,0.10666518293749346,9.450245098982815e-09,1.178386653572768e-11,0.0008096622123282399,2.600615046223508e-05,0.0001519645041967707,0.00031844408234424435,4.6644988643346737e-05,0.005714980312206949,0.0046491510640159555,0.003562659265734294,2.3455758709594508e-05,0.0003431098995519991,1.1175299896749763e-05,2.858869695234694e-08,9.032423825909295e-06,1.2868685214940306e-05,8.115940628786188e-06,2.5223770604662882e-06,6.523451202111261e-05,7.99010551362133e-06,0.0002755063667692261,3.410688291496197e-08,1.1456667424428477e-05,1.1100162411913923e-06,5.317339941373882e-11,3.212033090831428e-05,1.0530631352640611e-08,1.2127993908421571e-08,2.0808249199092294e-13,6.201203707134334e-10,1.4519694386106837e-10,2.6536494547881694e-09,2.972242775715459e-14,4.850987791574643e-09,4.4621545468436646e-13,1.1570450789822381e-08,1.3256223620640667e-13,4.088277613467688e-11,9.061875371460966e-09,1.4610616305353924e-07,3.283158158781015e-11,1.190245786943245e-06,2.8879316783596437e-06,5.775587099384926e-10,3.506966273706246e-12,0.00015395706988591252,9.15952453599784e-14,6.942937081265048e-07,7.127765063641606e-11,4.244057397915065e-06,5.651364284212605e-07,2.0882910808697964e-09,6.621888700180919e-08,4.393920981207201e-06,6.758300890394649e-08,6.773352899656672e-11,2.468650167257318e-10,3.2781772568052004e-06,2.651570887135299e-14
3.6794789884500063e-06,0.7590239924918794,0.0010734014088401166,7.435161983836642e-05,0.0003972011029072697,0.008424469553193866,0.0,0.0,0.00022890676562616107,5.282679450019907e-07,0.00020656007167258657,6.332263951458409e-06,2.1004649279024674e-06,2.380574952666387e-12,1.1530500470865215e-09,1.0857058157422414e-07,0.0002604829212398785,5.855128968957737e-05,6.110073903687813e-08,1.2705792938730241e-09,1.5174569507113376e-05,7.87842599674469e-11,2.3108491278231214e-08,3.000824599154443e-07,1.4650485955523944e-08,7.405443043401853e-05,1.3518466454453825e-08,1.9330511733779063e-06,1.0005656273015043e-07,2.8443082061866103e-09,2.5130736349608538e-08,8.442967275944019e-11,4.542546638923108e-08,1.721757848211156e-08,3.76,0.0,0.7266840259411462,0.9972969828301587,0.0019536269512548665,7.561292352012925e-05,0.10654658351328072,0.1072446442069868,9.500168724532352e-09,1.185322948988081e-11,0.0008096274619576495,2.6677371977675396e-05,0.00015613638352042416,0.0003246931686372964,4.757392850427799e-05,0.005848463734845644,0.004756326868913547,0.0035806438223807188,2.4066406036117854e-05,0.0003480687366732225,1.1460639404252773e-05,2.9458997708371022e-08,9.264687854509438e-06,1.3181057009315974e-05,8.479353800270346e-06,2.634014408714157e-06,6.725483173115861e-05,8.361774732731823e-06,0.00028218703888851116,3.4769895657224996e-08,1.1848409755985343e-05,1.1649172131836913e-06,5.4995778958785665e-11,3.300127213995336e-05,1.0817598725769097e-08,1.2690697611546224e-08,2.177305555067178e-13,6.618118724967147e-10,1.5465171419861007e-10,2.7620649511014317e-09,3.1099985638174876e-14,5.013455247137245e-09,4.606072952105343e-13,1.18491343843694e-08,1.3682937336437398e-13,4.229042708921433e-11,9.270807776038423e-09,1.5148390106944206e-07,3.430545610044606e-11,1.2418431739667953e-06,3.033878291737828e-06,6.066531088536372e-10,3.605886093434213e-12,0.00015584824944959232,9.601228334054738e-14,7.098880450645698e-07,7.286570689765611e-11,4.36422970473379e-06,5.765162359054309e-07,2.191947987800338e-09,6.778487089808497e-08,4.497036216217107e-06,7.085633187679245e-08,7.185889381962005e-11,2.526148910378027e-10,3.372132411031142e-06,2.7261042365439417e-14
3.7008651223347067e-06,0.7591353600774288,0.0010953147830314173,7.605290480702748e-05,0.00040514516901079536,0.008621683533086993,0.0,0.0,0.00023377143262964158,5.443866761723825e-07,0.0002130719420999646,6.5615474674643825e-06,2.19929915162164e-06,2.5590341802637043e-12,1.214508334331933e-09,1.1207579903627173e-07,0.00026657245005704786,6.0262953281135385e-05,6.444355218619618e-08,1.3200860077097132e-09,1.5455188056515944e-05,8.18540558359587e-11,2.4085361565018697e-08,3.142118508645839e-07,1.521295330737122e-08,7.655344787601714e-05,1.3895764353047763e-08,2.0008060076996304e-06,1.0517218733491985e-07,2.982734237655396e-09,2.6223799494956628e-08,8.69232580774266e-11,4.659841234596573e-08,1.7718843309842886e-08,3.76,0.0,0.7258356564979667,0.9972532683926466,0.0019997173489822474,7.766218930574666e-05,0.10710515497279782,0.1078235874734133,9.550000970862697e-09,1.1922820917936249e-11,0.0008095919869963912,2.7363191005467585e-05,0.0001604032355111318,0.0003310433398653591,4.8518497587787094e-05,0.005984535103557886,0.004865514624217181,0.0035986255017054175,2.469040225285417e-05,0.00035309231881974106,1.1752064491933436e-05,3.035312801438025e-08,9.501930746856004e-06,1.3501069979379293e-05,8.857595466643606e-06,2.7501491758150887e-06,6.932963258655412e-05,8.749159924221588e-06,0.0002890094337875567,3.544343245210404e-08,1.2252925878897152e-05,1.2223271875104616e-06,5.6874451236480007e-11,3.39023864390371e-05,1.1111059796035059e-08,1.3277093196131166e-08,2.277845712902092e-13,7.061891740181328e-10,1.646974432137913e-10,2.8748127355824123e-09,3.2535481890640887e-14,5.181040186912383e-09,4.754306780758071e-13,1.2134562868164699e-08,1.4122426108472784e-13,4.3743985435156245e-11,9.483663797565008e-09,1.5706203604400308e-07,3.584004750819994e-11,1.2956355757103334e-06,3.186595217023071e-06,6.370909380331712e-10,3.707224100349991e-12,0.00015775893038700857,1.0062657329123984e-13,7.257581994014127e-07,7.448137861116708e-11,4.487342516850312e-06,5.880771206830259e-07,2.300216748948311e-09,6.938042427592672e-08,4.602036459382489e-06,7.430308452626563e-08,7.622310734090122e-11,2.5846819621023514e-10,3.4683353659570907e-06,2.8024272679767164e-14
3.722251256219407e-06,0.7592472969235213,0.0011176009050049745,7.778830350798171e-05,0.00041322582955941094,0.008822694480449124,0.0,0.0,0.00023872558597847794,5.610147683942649e-07,0.00021976613244471748,6.798519051372667e-06,2.3023705451595335e-06,2.750301698414955e-12,1.2790627608483217e-09,1.156866089563585e-07,0.0002727801244227257,6.201839643425682e-05,6.795666683315508e-08,1.3714195635403894e-09,1.5741432732605243e-05,8.505137071270336e-11,2.510056565909741e-08,3.2895335036782604e-07,1.5796425166038675e-08,7.912731678840874e-05,1.4283454042997891e-08,2.070703288196631e-06,1.1052680137926967e-07,3.1273769552905085e-09,2.7361308226909282e-08,8.948391054209276e-11,4.7797592012393334e-08,1.8232886231535346e-08,3.76,0.0,0.7249828834006857,0.9972086438652256,0.0020467526059925576,7.975803289485536e-05,0.1076626865350841,0.10840201267721418,9.599740829267205e-09,1.1992652735633196e-11,0.0008095557729696653,2.806385765503126e-05,0.0001647667419835313,0.00033749578192662023,4.947890433494556e-05,0.006123235030190386,0.004976743074946682,0.0036166051985055655,2.5327976495318372e-05,0.0003581817573487623,1.2049675104259484e-05,3.127166526561268e-08,9.744234737904225e-06,1.3828920574746084e-05,9.251210682703512e-06,2.8709440377346663e-06,7.146019344819833e-05,9.152859999006468e-06,0.00029597633306795905,3.6127610122299606e-08,1.2670634195048997e-05,1.2823521061821056e-06,5.881099680910075e-11,3.482404072866919e-05,1.141112958393788e-08,1.388807713740144e-08,2.382598887694623e-13,7.534159397321087e-10,1.7536924883763536e-10,2.9920622340851616e-09,3.4031106166033976e-14,5.353894959270638e-09,4.906977587517528e-13,1.2426907287878002e-08,1.457504897817141e-13,4.524494743701595e-11,9.700499533336791e-09,1.6284800182935744e-07,3.743761416216651e-11,1.3517125256835625e-06,3.3463690617897665e-06,6.689286766961813e-10,3.811032388119396e-12,0.00015968954415962854,1.0544612702464717e-13,7.419076106814442e-07,7.612499341939807e-11,4.613464600404872e-06,5.998207404789953e-07,2.4132811317384586e-09,7.100597279165103e-08,4.708945628964738e-06,7.793339149212348e-08,8.083947597904226e-11,2.6442618324498785e-10,3.566832496738365e-06,2.8805773771992146e-14
3.7436373901041075e-06,0.7593598128740021,0.0011402645583970497,7.955840411976657e-05,0.0004214449294082338,0.009027560411414264,0.0,0.0,0.00024377049001001784,5.781692132399311e-07,0.00022664723501417713,7.043422023003984e-06,2.409843083083439e-06,2.9552554474365352e-12,1.3468602464762738e-09,1.194060074761138e-07,0.0002791077418304715,6.381860787049946e-05,7.164811396257526e-08,1.4246451735684655e-09,1.603344392272571e-05,8.83816496996691e-11,2.6155478050301275e-08,3.4433121880376045e-07,1.6401644535574366e-08,8.177803889008969e-05,1.4681833440381118e-08,2.142805023575588e-06,1.1613053779714629e-07,3.278493370677925e-09,2.8544932304383232e-08,9.2113337076742e-11,4.9023503223030015e-08,1.876000383329626e-08,3.76,0.0,0.7241256318694367,0.9971630920240414,0.0020947498967972132,8.190133381890634e-05,0.10821916655901011,0.10897991977298384,9.64938727402125e-09,1.2062737275062096e-11,0.0008095188065482549,2.877962417012104e-05,0.0001692286004221054,0.0003440516790175387,5.045535811847184e-05,0.006264604552288449,0.005090041151260889,0.0036345838158514587,2.5979359856779496e-05,0.0003633381844522369,1.2353571883741345e-05,3.2215198751711656e-08,9.991682650854449e-06,1.416481020229604e-05,9.660761917127884e-06,2.9965667379828934e-06,7.364781892332269e-05,9.573493899537836e-06,0.0003030905723114943,3.682254502241509e-08,1.3101967349279808e-05,1.3451020294269015e-06,6.080703864101033e-11,3.5766605877285296e-05,1.1717924215377868e-08,1.4524575520637104e-08,2.491723638177599e-13,8.036651486647893e-10,1.867042097550969e-10,3.1139892312721165e-09,3.558912040671195e-14,5.532176036608473e-09,5.064210034810577e-13,1.2726342913808072e-08,1.5041174117908402e-13,4.679486009360413e-11,9.921371443568922e-09,1.6884949369941908e-07,3.910048732081024e-11,1.4101669606002063e-06,3.5134973365093806e-06,7.022249288612048e-10,3.9173608740401985e-12,0.00016164053720709958,1.1047938188737685e-13,7.583397275600903e-07,7.779687915112116e-11,4.742666720314933e-06,6.117487241233712e-07,2.5313315944235783e-09,7.266194589700794e-08,4.8177877024559395e-06,8.175799641955238e-08,8.572203025841817e-11,2.7049010370448106e-10,3.6676711477442837e-06,2.960592675470484e-14
3.765023523988808e-06,0.7594729178702815,0.0011633105354509907,8.13638017950699e-05,0.00042980431966138313,0.009236339892011992,0.0,0.0,0.0002489074155829993,5.958675931603919e-07,0.00023371994793334387,7.29650701073338e-06,2.5218863161078674e-06,3.1748304401616543e-12,1.418054174873607e-09,1.232370680596489e-07,0.0002855571133997431,6.566459581589381e-05,7.552627022307851e-08,1.4798303114390029e-09,1.6331365720445603e-05,9.185057178355464e-11,2.7251516363758858e-08,3.6037057998981403e-07,1.702937787903704e-08,8.450766350234308e-05,1.5091209737874408e-08,2.217174888179251e-06,1.2199391294712926e-07,3.4363501570658265e-09,2.977639762041685e-08,9.48132875920933e-11,5.027665084529796e-08,1.9300499651954153e-08,3.76,0.0,0.7232638264199088,0.9971165953666825,0.00214372666348217,8.409298485940514e-05,0.10877458320687303,0.10955730873030584,9.698939262254796e-09,1.213308729525399e-11,0.0008094810737729431,2.9510744852985064e-05,0.00017379052354012917,0.0003507122128601096,5.144806916009706e-05,0.006408685129985576,0.0052054379609715136,0.003652562264832619,2.664478531910546e-05,0.0003685627533802368,1.2663856134405854e-05,3.318432983418694e-08,1.0244357867634561e-05,1.4508945324979173e-05,1.0086829480874183e-05,3.1271902052189447e-06,7.58938397599357e-05,1.0011701139058577e-05,0.0003103550421046192,3.752835294897924e-08,1.3547372725123468e-05,1.410691280895795e-06,6.286424050694656e-11,3.6730456629646274e-05,1.2031560893244327e-08,1.5187544816383845e-08,2.6053837198123933e-13,8.571195794947198e-10,1.987414654835792e-10,3.240776090928196e-09,3.721186056930104e-14,5.716044149009196e-09,5.22613195322301e-13,1.3033049319224254e-08,1.552117900537276e-13,4.839532291022783e-11,1.014633633685673e-08,1.7507447646893388e-07,4.083107296622101e-11,1.4710953362452184e-06,3.6882888113502147e-06,7.370404914529072e-10,4.026259482679396e-12,0.00016361237139441318,1.157351349185418e-13,7.750580066377724e-07,7.949736368146682e-11,4.875021724373787e-06,6.23862669420988e-07,2.6545655235511478e-09,7.434877682386866e-08,4.928586707492905e-06,8.578829933155886e-08,9.088556386937601e-11,2.766612091282004e-10,3.770899659772698e-06,3.042512002820169e-14
3.7864096578735083e-06,0.7595866219503576,0.0011867436345486043,8.320509859900419e-05,0.0004383058568040506,0.009449092031431338,0.0,0.0,0.00025413763968680026,6.141281021188128e-07,0.0002409890773544648,7.5580321523354505e-06,2.6386755241661726e-06,3.410022227037441e-12,1.4928046455631908e-09,1.2718294302026152e-07,0.0002921300634185077,6.755738828990732e-05,7.959987104751617e-08,1.5370447859441003e-09,1.6635346014259677e-05,9.546405986070519e-11,2.8390142393814175e-08,3.770974472647906e-07,1.768041569354819e-08,8.731828848576699e-05,1.551189971269643e-08,2.2938782625741485e-06,1.2812783897452725e-07,3.6012239664956293e-09,3.1057487741375e-08,9.758555608424386e-11,5.1557546792204966e-08,1.9854684370469295e-08,3.76,0.0,0.7223973908723821,0.997069136110338,0.002193700618186222,8.633389215683666e-05,0.1093289244429307,0.1101341795346122,9.748395733830183e-09,1.2203715992804417e-11,0.0008094425592278503,3.025747598315147e-05,0.00017845423880578776,0.0003574785618964883,5.245724844346776e-05,0.006555518642506959,0.005322962781637329,0.0036705414642853973,2.7324487678774924e-05,0.00037385663866112555,1.29806297830215e-05,3.4179672123535726e-08,1.0502344297539276e-05,1.4861537560676367e-05,1.053001195898337e-05,3.262992671323308e-06,7.81996132418859e-05,1.0468142348389138e-05,0.00031777268907822506,3.824514905094203e-08,1.4007312957079802e-05,1.4792385972990851e-06,6.498430633024194e-11,3.771597153151414e-05,1.2352157867776247e-08,1.587797266548871e-08,2.7237482188985667e-13,9.139723177701247e-10,2.1152232258814978e-10,3.3726119824910967e-09,3.890173855862017e-14,5.905664279303399e-09,5.392874401935059e-13,1.3347210460150018e-08,1.6015450599044263e-13,5.0047989730993906e-11,1.03754513548197e-08,1.8153119280463696e-07,4.2631853634745925e-11,1.5345977465616838e-06,3.871063881634997e-06,7.734384240107939e-10,4.137782999660136e-12,0.00016560552446997264,1.212223068692743e-13,7.920659112568586e-07,8.122677479651187e-11,5.010604631450159e-06,6.36164140961497e-07,2.7831874803076315e-09,7.606690256895042e-08,5.041366712418719e-06,9.003639613672366e-08,9.634567483693622e-11,2.8294075045260933e-10,3.876567398300637e-06,3.1263749415577205e-14
3.8077957917582087e-06,0.7597009352477436,0.0012105686576283127,8.508290343831061e-05,0.0004469514017897503,0.009665876474687456,0.0,0.0,0.0002594624450323032,6.329695668999042e-07,0.0002484595397030589,7.828263300046478e-06,2.760391871729581e-06,3.6618905502635e-12,1.5712787336333188e-09,1.3124686505237691e-07,0.00029882842885737334,6.949803339377522e-05,8.387802417165363e-08,1.5963608167708986e-09,1.6945536577907443e-05,9.92282911829808e-11,2.9572863144708418e-08,3.9453875011319495e-07,1.8355573089946027e-08,9.021206118598511e-05,1.594423004444898e-08,2.3729822748831473e-06,1.3454363646327688e-07,3.7734017548403565e-09,3.239004546850702e-08,1.00431981764636e-10,5.286671003103514e-08,2.0422876020484046e-08,3.76,0.0,0.7215262483615585,0.9970206961863625,0.0022446897455216256,8.862497531656061e-05,0.10988217803200045,0.11071053218806631,9.797755611226106e-09,1.227463701252001e-11,0.0008094032488654242,3.1020075730862666e-05,0.00018322148793414072,0.0003643519004502573,5.348310762247098e-05,0.006705147384272558,0.005442645052227426,0.0036885223405015593,2.8018703467956584e-05,0.000379221036318154,1.3303995338027012e-05,3.520185165614587e-08,1.0765726343989916e-05,1.5222803780979931e-05,1.0990926645347072e-05,3.4041577897774297e-06,8.056652358421487e-05,1.094349982988089e-05,0.00032534651696255307,3.8973047732340464e-08,1.4482266459877008e-05,1.550867282572856e-06,6.71689854158199e-11,3.872353284771513e-05,1.2679834403622661e-08,1.659687867248696e-08,2.8469916878311304e-13,9.744272860142212e-10,2.2509036457036057e-10,3.509693114504891e-09,4.0661244318029057e-14,6.101205776958237e-09,5.564571729046654e-13,1.3669014753992991e-08,1.6524385511074608e-13,5.175457063298013e-11,1.0608773955906062e-08,1.8822817172997847e-07,4.4505390267207034e-11,1.6007780460041794e-06,4.062154941987731e-06,8.114841199194154e-10,4.251984077240245e-12,0.00016762049053465854,1.269502873447935e-13,8.093669102621345e-07,8.298544004456949e-11,5.1494927239714404e-06,6.486546678694719e-07,2.917409456053244e-09,7.781676387880764e-08,5.156151816489173e-06,9.451512038339917e-08,1.0211880891182327e-10,2.8932997738479264e-10,3.984724782812033e-06,3.212221830014334e-14
3.829181925642909e-06,0.7598158679902871,0.001234790407487016,8.69978319813468e-05,0.00045574281908187495,0.00988675339467131,0.0,0.0,0.00026488311962407957,6.524114691131299e-07,0.00025613636396043396,8.10747422993101e-06,2.8872225652766626e-06,3.9315631980808405e-12,1.6536507571830795e-09,1.3543214875932935e-07,0.00030565405885442365,7.148759959785755e-05,8.837022355691423e-08,1.6578531122999284e-09,1.7262093162302273e-05,1.0314970824087848e-10,3.080123187651239e-08,4.1272236132776363e-07,1.9055690376505767e-08,9.319117938753996e-05,1.6388537643085188e-08,2.4545558428600843e-06,1.4125304737824422e-07,3.953181114793282e-09,3.377597442060853e-08,1.03354450198746e-10,5.4204666587839476e-08,2.100540019230107e-08,3.76,0.0,0.7206503213472152,0.9969712572393693,0.0022967123049321752,9.096716751145841e-05,0.11043433153812669,0.11128636671046954,9.847017799427587e-09,1.2345864458083513e-11,0.0008093631283698244,3.179880406489183e-05,0.00018809402634384337,0.0003713333978537503,5.4525858924834534e-05,0.0068576140605851755,0.005564514364342124,0.0037065058269172614,2.8727670870467304e-05,0.00038465716408219087,1.3634055846116997e-05,3.625150707067783e-08,1.1034588869380024e-05,1.55929662097373e-05,1.147020997992878e-05,3.550874754178569e-06,8.299598232845342e-05,1.1438478118163196e-05,0.0003330795876571478,3.971216255044131e-08,1.4972727975195397e-05,1.6257053666750217e-06,6.942007120916293e-11,3.975352647336806e-05,1.3014710744349363e-08,1.7345315207011728e-08,2.9752942817314265e-13,1.0386997974514595e-09,2.39491565731302e-10,3.65222297491791e-09,4.24929475906431e-14,6.302842525239624e-09,5.741361631687209e-13,1.3998655157428792e-08,1.704839017947822e-13,5.351683388406586e-11,1.0846361898335977e-08,1.9517423732441035e-07,4.6454324070947953e-11,1.6697439752033104e-06,4.261906769184419e-06,8.512453791896179e-10,4.368913971123378e-12,0.00016965778052197703,1.3292891708005934e-13,8.269644767253894e-07,8.47736865817827e-11,5.291765644879261e-06,6.613357414943429e-07,3.0574511373579017e-09,7.959880523532689e-08,5.272966139721892e-06,9.923808737633482e-08,1.0822230530376443e-10,2.9583013774983894e-10,4.095423317244755e-06,3.300093776520806e-14
3.8505680595276095e-06,0.7599314304988909,0.0012594136849626188,8.895050656932028e-05,0.00046468197564866125,0.010111783483562432,0.0,0.0,0.0002704009563136876,6.724739679077916e-07,0.00026402469398270785,8.395946855812096e-06,3.0193610128089955e-06,4.220240066715005e-12,1.7401025523124105e-09,1.3974219217465424e-07,0.0003126088141699541,7.352717602768582e-05,9.308636372267102e-08,1.7215989494941613e-09,1.7585175589062955e-05,1.0723503009976171e-10,3.207684915466901e-08,4.3167712470559296e-07,1.9781633646326032e-08,9.625789227545008e-05,1.6845169987197564e-08,2.5386697167016874e-06,1.4826824829808404e-07,4.140870616838799e-09,3.521724063634357e-08,1.0635489448208336e-10,5.557194954761206e-08,2.1602590252586092e-08,3.76,0.0,0.7197695316257118,0.9969208006265519,0.002349786832983714,9.336141558110465e-05,0.11098537232332162,0.11186168314019124,9.896181185822058e-09,1.2417412902697685e-11,0.0008093221813568834,3.2593922654404075e-05,0.00019307362257770777,0.0003784242175404898,5.558571505084034e-05,0.0070129617828887415,0.005688600452980216,0.003724492863781793,2.9451629632399624e-05,0.00039016626160034225,1.3970914846370346e-05,3.7329289783522436e-08,1.1309017157904415e-05,1.5972252521180472e-05,1.1968517987882797e-05,3.703338416708674e-06,8.54894287374935e-05,1.19538045472857e-05,0.0003409750223157031,4.046260611611289e-08,1.5479209136321825e-05,1.7038857691107098e-06,7.173939905185244e-11,4.0806341838089006e-05,1.3356908075994349e-08,1.812436821331979e-08,3.1088418967443834e-13,1.107017134219843e-09,2.5477441205086316e-10,3.800412577826297e-09,4.4399499864275706e-14,6.510752923730811e-09,5.923385215828117e-13,1.4336329244642977e-08,1.7587881041549875e-13,5.533660796624207e-11,1.1088273222161152e-08,2.0237851761791579e-07,4.8481378389069924e-11,1.7416072899840978e-06,4.470676913715047e-06,8.927924828535022e-10,4.488630018400938e-12,0.0001717179226893587,1.391681167235469e-13,8.448620866348109e-07,8.659184102687527e-11,5.437505499251855e-06,6.742088130406897e-07,3.2035401808766512e-09,8.141347484197468e-08,5.39183381238663e-06,1.0421974077677441e-07,1.1467444488337939e-10,3.024424768534528e-10,4.2087156216003395e-06,3.390032673625556e-14
3.87195419341231e-06,0.7600476331861222,0.0012844432859949499,9.094155611724619e-05,0.000473770739909391,0.010341027943584734,0.0,0.0,0.0002760172523335807,6.931779234181507e-07,0.0002721297908562909,8.693971447477512e-06,3.1570069853117838e-06,4.529197437253129e-12,1.8308237558882592e-09,1.441804782833693e-07,0.00031969456661029615,7.561787274832659e-05,9.803675449335539e-08,1.78767825592325e-09,1.7914947845634434e-05,1.114912642072794e-10,3.340136390235579e-08,4.514328832718922e-07,2.0534295367459957e-08,9.941450140383823e-05,1.7314485472917772e-08,2.6253965225900954e-06,1.5560186393832825e-07,4.3367901582254835e-09,3.6715874195547153e-08,1.0943529645632557e-10,5.6969099049936265e-08,2.22147875701015e-08,3.76,0.0,0.7188838003423722,0.9968693074117282,0.0024039321455818015,9.580868012722747e-05,0.11153528754638319,0.11243648153512341,9.945244640102706e-09,1.248929739968821e-11,0.0008092803929313328,3.3405694764937675e-05,0.00019816205768570706,0.00038562551610199416,5.666288906703821e-05,0.007171234063581697,0.005814933186841199,0.0037424843978055844,3.019082096733419e-05,0.0003957495906400563,1.4314676321869264e-05,3.8435864163498055e-08,1.1589096876331542e-05,1.636089593747828e-05,1.2486526720018154e-05,3.861749406361076e-06,8.804833018964358e-05,1.249022982376941e-05,0.0003490360024456273,4.122448998587043e-08,1.600223905121054e-05,1.7855464672840207e-06,7.412885253706457e-11,4.1882371802850155e-05,1.3706548486994314e-08,1.8935158025964863e-08,3.2478263090323397e-13,1.1796191508534846e-09,2.709900265200262e-10,3.954480717517234e-09,4.6383636586996236e-14,6.725119974733124e-09,6.110787055683633e-13,1.4682239283897234e-08,1.8143284703336368e-13,5.7215783666246174e-11,1.1334566230418643e-08,2.0985045368164295e-07,5.0589360584670924e-11,1.8164838937774731e-06,4.688836100046445e-06,9.36198268852462e-10,4.6111879214550705e-12,0.00017380146312066536,1.456783085881984e-13,8.630632175501579e-07,8.844022930211639e-11,5.586796960793386e-06,6.872752911390429e-07,3.3559124983942847e-09,8.326122461109997e-08,5.512778964135984e-06,1.0947540181228603e-07,1.2149450098569186e-10,3.0916823679623715e-10,4.324655464761002e-06,3.482081212552701e-14
3.89334032729701e-06,0.760164486554709,0.0013098839985621342,9.297161600419293e-05,0.00048301098063087275,0.010574548477084772,0.0,0.0,0.00028173330881133235,7.145449209568035e-07,0.0002804570352897495,9.001846853150683e-06,3.3003667800299557e-06,4.859792480564015e-12,1.926012096227985e-09,1.4875057653217463e-07,0.00032691319841991463,7.776082104665405e-05,1.0323213616496415e-07,1.8561736939172229e-09,1.8251578181983822e-05,1.1592571869006042e-10,3.4776474453907545e-08,4.720205080239577e-07,2.1314594975044258e-08,0.00010266336167085597,1.7796853773661868e-08,2.7148108069588102e-06,1.6326698096386696e-07,4.541271319946597e-09,3.8273970857954934e-08,1.1259768792857049e-10,5.839666227984874e-08,2.2842341749786534e-08,3.76,0.0,0.7179930480047756,0.9968167583641915,0.002459167340111087,9.83099356052157e-05,0.11208406416179492,0.1130107619736585,9.99420701417905e-09,1.256153349306754e-11,0.0008092377485139152,3.423438514827661e-05,0.00020336112456923854,0.00039293844230849935,5.775759429481576e-05,0.007332474810370126,0.005943542558151159,0.003760481381786924,3.094548745595672e-05,0.0004014084352883704,1.466544464878316e-05,3.957190770551481e-08,1.1874914032704893e-05,1.6759135325526152e-05,1.3024932693977377e-05,4.02631424671365e-06,9.067418257145784e-05,1.304852860506446e-05,0.0003572657710221156,4.199792454706587e-08,1.6542364904435084e-05,1.8708306697749982e-06,7.659036319122374e-11,4.2982012549245175e-05,1.406375492478452e-08,1.977884019088687e-08,3.3924453145957327e-13,1.2567589037488665e-09,2.8819229821874614e-10,4.114654229869864e-09,4.844817896178697e-14,6.946131488159983e-09,6.303715252566398e-13,1.503659231245453e-08,1.871503810658914e-13,5.915631623539139e-11,1.1585299469356787e-08,2.1759980891497458e-07,5.2781163931667e-11,1.8944939734612049e-06,4.916768635552305e-06,9.815382094209578e-10,4.73664007696643e-12,0.00017590896623994627,1.5247049151683753e-13,8.815713472247562e-07,9.031917646422274e-11,5.739727383396355e-06,7.005365393570901e-07,3.5148125523555153e-09,8.514251015260489e-08,5.635825712776444e-06,1.1502132122792404e-07,1.2870279295535288e-10,3.160086557486339e-10,4.443297798559746e-06,3.576282897902641e-14
