Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289),C2H4F(63),C2H3F2(65),CF2CH(73),C2HF2(72),CH2F2(41),S(787),CF2(43),S(495),C2HF(58)
6.078497527894359e-07,0.6220787543266182,1.1467701407026796e-07,3.849957382215702e-09,1.970524919601089e-07,1.1924732774712486e-07,0.0,0.0,2.335668683572179e-07,3.072483133557959e-11,6.70577405651834e-10,2.5888285762058035e-13,4.923315091233849e-16,7.308198869647346e-26,3.312982668559329e-19,2.131433868893704e-13,3.6162650796712296e-09,2.9644011219285524e-12,1.3051387207665505e-18,7.26805730507387e-20,2.0100808442158407e-10,1.540206893606462e-17,1.2040636949925078e-14,1.4276653424077522e-15,3.235965548203003e-14,2.029377028888686e-12,8.223740838473732e-16,5.78775418699487e-17,1.3426732513159215e-17,5.120355352964307e-19,3.0971601488114894e-16,4.0549875943926167e-20,1.058177563059556e-13,6.402195026617519e-23,3.76,0.0,0.7895919672117361,0.9997780635473592,1.6599375161730117e-07,9.716168415808775e-11,0.0006415234344740612,0.0006415247638280188,2.2296306243674734e-12,6.917083353334482e-16,0.0002213488431288805,2.0880302293929392e-11,5.266415956529149e-11,1.6464605770377358e-07,4.688741247763882e-08,2.0739084927859204e-07,7.013895964632725e-08,1.209123568861244e-05,2.2350780337211774e-11,3.4015567516761546e-07,1.3098908017836047e-10,6.636590651295471e-14,6.056375948375153e-11,4.733979940636307e-09,1.7061630990249694e-14,6.8385271718821906e-15,3.828697255631147e-11,1.1651606484702962e-14,3.7162623942932107e-09,1.214954723448981e-10,3.829469947357215e-13
6.253186329986147e-07,0.622080841585009,1.2092080340777492e-07,4.082829400515661e-09,2.0581016523295103e-07,1.2906843416545625e-07,0.0,0.0,2.4166104536327754e-07,3.2620657752861515e-11,7.299082976934063e-10,2.744681183643872e-13,5.515394575959108e-16,8.548718166887174e-26,3.6757567812964304e-19,2.2519180245602003e-13,3.856072356755822e-09,3.234982940135194e-12,1.5053780955094722e-18,8.11185017031587e-20,2.1272657028037736e-10,1.636981709220444e-17,1.2242665449074756e-14,1.6333075083320818e-15,3.459704175299606e-14,2.278218467730016e-12,8.943768751318835e-16,6.572703796540066e-17,1.56169823480602e-17,5.913657731303856e-19,3.376059388416325e-16,4.4902513561893984e-20,1.163697362814232e-13,7.752290105515348e-23,3.76,0.0,0.789573330429709,0.9997780346968232,1.78829890325828e-07,1.061166080644115e-10,0.0006599522614708993,0.0006599536923418517,2.2939006087053494e-12,7.118664772278962e-16,0.0002213488367112,2.2625278057023778e-11,5.881060681739335e-11,1.7192583574584992e-07,4.907403842583383e-08,2.2210638820837182e-07,7.480991367121443e-08,1.242868453286142e-05,2.4660426791119392e-11,3.5977388543896753e-07,1.3796649126467553e-10,7.046531363341249e-14,6.510649907140684e-11,4.982833934371681e-09,1.9405315127609126e-14,7.762692382136187e-15,4.192579792278604e-11,1.3634978748897099e-14,3.96528654044715e-09,1.2690558972408947e-10,4.2333769625523813e-13
6.427875132077935e-07,0.6220829288829652,1.273559643798637e-07,4.32345504622339e-09,2.1465623704829229e-07,1.3941788249516356e-07,0.0,0.0,2.498648469894977e-07,3.4581181884398306e-11,7.926347198727036e-10,2.9093971233682424e-13,6.165573424033944e-16,9.984941736253776e-26,4.076693843918778e-19,2.380687502227641e-13,4.10625082411933e-09,3.5233158774275792e-12,1.729619640484087e-18,9.024323626331177e-20,2.2477699093498216e-10,1.736725292035279e-17,1.2458672448446382e-14,1.86200854023515e-15,3.6935742893785806e-14,2.549420956322301e-12,9.705648845824562e-16,7.443823712666257e-17,1.810389407731079e-17,6.807737382495843e-19,3.6738253518089715e-16,4.95753853164032e-20,1.2759159707282895e-13,9.336882004162326e-23,3.76,0.0,0.7895546929460929,0.9997780051372066,1.9222688515536895e-07,1.1565857999876021e-10,0.0006783806525386565,0.0006783821900317054,2.3581690729937115e-12,7.320241446820578e-16,0.0002213488301776383,2.4454147459436914e-11,6.545049264540485e-11,1.7938345758847254e-07,5.131795573946133e-08,2.3750395725190118e-07,7.968541094068293e-08,1.2765583282494282e-05,2.7130411603115918e-11,3.799299032189943e-07,1.4520983048817338e-10,7.470782786421689e-14,6.989586017281965e-11,5.23909621656312e-09,2.199241227188212e-14,8.782473895984204e-15,4.582101112463457e-11,1.5885397179829635e-14,4.225286079536259e-09,1.3244903670606463e-10,4.669267220733652e-13
6.602563934169724e-07,0.6220850162227305,1.3398439908102332e-07,4.571945270013127e-09,2.2358770646314718e-07,1.5031168406957467e-07,0.0,0.0,2.5818126329541473e-07,3.660727501023009e-11,8.588508650075993e-10,3.083578483055693e-13,6.878691217420066e-16,1.1645338274363274e-25,4.519475064506373e-19,2.518099833743082e-13,4.367041973800493e-09,3.830173418250219e-12,1.980019301909831e-18,1.000883751201648e-19,2.371593447493162e-10,1.8394376983145554e-17,1.2689275776328381e-14,2.1156752991378777e-15,3.937833824620143e-14,2.8443494159921297e-12,1.0510775983541738e-15,8.408791623363243e-17,2.0920234928423594e-17,7.812846260964603e-19,3.9913654237150155e-16,5.458220763494037e-20,1.395010281125298e-13,1.1188564555253317e-22,3.76,0.0,0.7895360547376992,0.9997779748646436,2.061902661180587e-07,1.2581272229768998e-10,0.0006968086076344946,0.0006968102569863921,2.422436016992314e-12,7.521813378878589e-16,0.00022134882350997875,2.6368038250829195e-11,7.260592925892718e-11,1.8701902516752618e-07,5.361924619237805e-08,2.5360128930562173e-07,8.477038954242675e-08,1.3101932803426107e-05,2.9766522372045076e-11,4.006227557565235e-07,1.527279733358267e-10,7.909585028808986e-14,7.49405238246124e-11,5.502828135161201e-09,2.484070372023801e-14,9.904965324963943e-15,4.9984823319534866e-11,1.843000172327022e-14,4.49652835729221e-09,1.3812589491225196e-10,5.138889582447497e-13
6.777252736261512e-07,0.6220871036065494,1.408078590558334e-07,4.828404990940767e-09,2.3260179748851687e-07,1.617660013196179e-07,0.0,0.0,2.666132969771747e-07,3.869983257445305e-11,9.286509263354921e-10,3.267852924309919e-13,7.65992867973591e-16,1.356201716205784e-25,5.008056165184845e-19,2.664516499476781e-13,4.638686905480408e-09,4.156347527331765e-12,2.258869116213324e-18,1.106881677339809e-19,2.498736303423472e-10,1.9451189892059767e-17,1.2935101415887668e-14,2.3963207630497088e-15,4.1927412993775335e-14,3.1644181279275635e-12,1.1360559216408178e-15,9.475839158622092e-17,2.410163651468085e-17,8.940036162609303e-19,4.329611713121679e-16,5.993696294111174e-20,1.5211537387077534e-13,1.334341332606161e-22,3.76,0.0,0.7895174157813487,0.999777943875313,2.207253791615053e-07,1.3660473387952415e-10,0.0007152361267149439,0.0007152378932941634,2.486701440142139e-12,7.723380570423395e-16,0.00022134881661414342,2.836806024604524e-11,8.029923527869422e-11,1.948326200217456e-07,5.5977976720409746e-08,2.704161445832209e-07,9.00697900971374e-08,1.3437733960078299e-05,3.257455687444962e-11,4.218514718595514e-07,1.6052981577597068e-10,8.36318685685582e-14,8.024921085798783e-11,5.77408608953045e-09,2.7968767394162724e-14,1.1137594539632293e-14,5.442974045841857e-11,2.1297863840668592e-14,4.779280920640041e-09,1.4393622978189546e-10,5.644045251201263e-13
6.9519415383533e-07,0.6220891910366693,1.4782795506184067e-07,5.092933060135586e-09,2.416959426605666e-07,1.7379713560374628e-07,0.0,0.0,2.7516396215111053e-07,4.0859774289300255e-11,1.0021290992726924e-09,3.462873958407772e-13,8.514824017711888e-16,1.5771109345510054e-25,5.546680242352663e-19,2.820302755337767e-13,4.921426293259871e-09,4.502648640962688e-12,2.568602326342769e-18,1.2207751358646366e-19,2.6291984659605036e-10,2.0537692310779416e-17,1.3196783297167388e-14,2.7060672920939736e-15,4.4585558006077536e-14,3.511091090241894e-12,1.2256420426928836e-15,1.0653781881784078e-16,2.7686781693199695e-17,1.0201202150891043e-18,4.689521230816736e-16,6.565390672401793e-20,1.6545164046420291e-13,1.584125454586193e-22,3.76,0.0,0.7894987760538738,0.9997779121651672,2.3583739997330792e-07,1.4806088920654596e-10,0.0007336632097359076,0.0007336650990427038,2.550965342627963e-12,7.924943023290547e-16,0.00022134880959493816,3.0455307540607414e-11,8.855292964267038e-11,2.0282430584588044e-07,5.839420185583539e-08,2.879663061782712e-07,9.558855523321301e-08,1.3772987615383581e-05,3.5560322029562145e-11,4.4361508189262227e-07,1.686242682233686e-10,8.831845755467045e-14,8.58306747958033e-11,6.052921879496581e-09,3.139599225055714e-14,1.2488130840815925e-14,5.916856201737606e-11,2.452006966297594e-14,5.073811483435704e-09,1.4988009267306317e-10,6.186587829562396e-13
7.126630340445089e-07,0.6220912785153372,1.5504616653031303e-07,5.3656223100177936e-09,2.508677677144366e-07,1.8642151585259508e-07,0.0,0.0,2.8383628325501504e-07,4.3088044230481546e-11,1.0793795831307846e-09,3.6693212078307337e-13,9.449289561886765e-16,1.8313177361195587e-25,6.139890659832227e-19,2.9858274248636004e-13,5.215500356470834e-09,4.869905655651915e-12,2.911798532970419e-18,1.3429196134819266e-19,2.762979926633419e-10,2.1653884958250336e-17,1.3474963007039004e-14,3.047149918481945e-15,4.735536975097679e-14,3.885882322334077e-12,1.319979304836068e-15,1.1952050203417073e-16,3.1717599401523077e-17,1.1609127218099884e-18,5.07207607283415e-16,7.174757446576076e-20,1.7952650291041887e-13,1.8725947484897902e-22,3.76,0.0,0.7894801355321153,0.9997778797302249,2.5153134677570064e-07,1.6020803717482752e-10,0.0007520898566526676,0.0007520918743191229,2.615227724466498e-12,8.126500739479394e-16,0.00022134880246348678,3.2630860500358955e-11,9.738972611527944e-11,2.1099413061199757e-07,6.086796569743774e-08,3.062695762865719e-07,1.0133162912271248e-07,1.4107694630790937e-05,3.872963299190283e-11,4.659126177742103e-07,1.7702025041580053e-10,9.315827979084537e-14,9.16936956430859e-11,6.33938303439292e-09,3.514259253567915e-14,1.3964692090476752e-14,6.421437974816026e-11,2.812980447464879e-14,5.380387896163766e-09,1.5595752256281855e-10,6.768423369430122e-13
7.301319142536877e-07,0.6220933660448017,1.624638506401929e-07,5.6465596686898865e-09,2.601150773006657e-07,1.9965568799400886e-07,0.0,0.0,2.9263329405203327e-07,4.538561092471748e-11,1.1604965827941604e-09,3.887900651616595e-13,1.046962871432615e-15,2.1233655866960753e-25,6.792543953699208e-19,3.161462669008913e-13,5.521148833855003e-09,5.258965914356448e-12,3.2911888819729812e-18,1.4736770824339298e-19,2.900080679759849e-10,2.2799768611469616e-17,1.3770289451613015e-14,3.4219196611483727e-15,5.0239450263759235e-14,4.290356122719997e-12,1.4192120868113744e-15,1.3380721218984435e-16,3.6239467606764356e-17,1.317752817507432e-18,5.478283608620633e-16,7.823278843317562e-20,1.9435631289507523e-13,2.204568057773763e-22,3.76,0.0,0.7894614941929243,0.9997778465666282,2.678120921831514e-07,1.730735999405829e-10,0.0007705160674198894,0.0007705182192099507,2.6794885850818097e-12,8.328053721292588e-16,0.00022134879508509456,3.489578754462633e-11,1.0683252833526808e-10,2.1934212835258058e-07,6.339930351614888e-08,3.2534377296048713e-07,1.0730395706816651e-07,1.4441855866270475e-05,4.208831235656451e-11,4.887431129741106e-07,1.8572668707330906e-10,9.81540859405803e-14,9.784707446714996e-11,6.63351312212138e-09,3.9229621897372243e-14,1.5575751804646305e-14,6.95805764419943e-11,3.216243850352129e-14,5.699278118937541e-09,1.621685474720859e-10,7.391510417285229e-13
7.476007944628665e-07,0.6220954536273121,1.7008225098247072e-07,5.935826325144024e-09,2.694358416908362e-07,2.1351630511729451e-07,0.0,0.0,3.0155803672723796e-07,4.775346743012989e-11,1.2455743103619383e-09,4.1193448537927144e-13,1.1582553210481083e-15,2.4583323539552135e-25,7.509822738251048e-19,3.3475837413812087e-13,5.838610960758581e-09,5.6706951904234115e-12,3.7096612895992694e-18,1.6134159958093799e-19,3.0405007225247056e-10,2.397534410799425e-17,1.4083418498017685e-14,3.832846864896729e-15,5.32404071671468e-14,4.726127285016584e-12,1.5234856913443156e-15,1.4950551474799918e-16,4.130142453326355e-17,1.4921102767474872e-18,5.909176673098786e-16,8.512466432098778e-20,2.0995710695071012e-13,2.585328163352384e-22,3.76,0.0,0.7894428520131626,0.9997778126702542,2.846843741816226e-07,1.8668557168847844e-10,0.0007889418419916239,0.0007889441338011298,2.7437479244078214e-12,8.529601971164789e-16,0.00022134878756620226,3.7251146738399346e-11,1.1690442535172913e-10,2.2786832065116723e-07,6.598824305602296e-08,3.4520672732193456e-07,1.1351048513505516e-07,1.477547218031826e-05,4.564218946537468e-11,5.121056025108246e-07,1.947525042376654e-10,1.033087151382766e-13,1.0429962867618498e-10,6.935352039008729e-09,4.3678987364318164e-14,1.7330146209399804e-14,7.528082470507501e-11,3.665561400238626e-14,6.030750197456208e-09,1.685131856759466e-10,8.057860054970576e-13
7.650696746720454e-07,0.622097541265118,1.7790250579028818e-07,6.233497932921297e-09,2.7882818441757723e-07,2.2802011833816669e-07,0.0,0.0,3.106135610672867e-07,5.019263141014877e-11,1.3347069867573902e-09,4.364413174421215e-13,1.2795200700423667e-15,2.841880737398337e-25,8.29724859715279e-19,3.5445687364296593e-13,6.168125448955675e-09,6.105977669409661e-12,4.170265707387773e-18,1.762511284264372e-19,3.184240055058732e-10,2.5180612348224672e-17,1.4415012602342183e-14,4.282524563924322e-15,5.636085373589273e-14,5.194861276914948e-12,1.6329462418414078e-15,1.6673010664552974e-16,4.695638831913288e-17,1.6855578013640487e-18,6.365813762021315e-16,9.243861773425446e-20,2.2634461495462248e-13,3.020654245181457e-22,3.76,0.0,0.7894242089697007,0.9997777780370114,3.0215280628827925e-07,2.0107251734777393e-10,0.0008073671803213102,0.0008073696181780119,2.8080057426121093e-12,8.731145491576948e-16,0.00022134877996373158,3.9697987210757914e-11,1.2762868759878834e-10,2.365727178915168e-07,6.863480558492473e-08,3.6587628116281657e-07,1.199561598239734e-07,1.5108544429961088e-05,4.939709980296746e-11,5.35999122948945e-07,2.041066262043973e-10,1.086250952750505e-13,1.1106018791945282e-10,7.2449362810518565e-09,4.8513463203010206e-14,1.923708126141505e-14,8.132908574289115e-11,4.164933360607324e-14,6.375072241537492e-09,1.7499144671006068e-10,8.769535936542533e-13
7.825385548812242e-07,0.6220996289604684,1.8592565570269595e-07,6.539644841110819e-09,2.8829037079463826e-07,2.4318396833003244e-07,0.0,0.0,3.19802923713586e-07,5.2704145201596256e-11,1.427988843307908e-09,4.623891962857766e-13,1.4115152653368773e-15,3.2803120623141214e-25,9.16069494769874e-19,3.7527983373946967e-13,6.509930468672006e-09,6.5657159289600804e-12,4.676219428683751e-18,1.9213443538615422e-19,3.331298680516799e-10,2.6415574297562996e-17,1.4765740427177287e-14,4.773671869526163e-15,5.960340899905603e-14,5.698274386559003e-12,1.7477405870749795e-15,1.856031625734435e-16,5.326138524496433e-17,1.8997759756461443e-18,6.849279229839139e-16,1.0019037051678391e-19,2.4353426885921724e-13,3.516855815209257e-22,3.76,0.0,0.7894055650394203,0.999777742663023,3.2022188694952897e-07,2.162635712625808e-10,0.0008257920823617755,0.0008257946724253516,2.872262039244129e-12,8.93268428516161e-16,0.00022134877209992242,4.2237350416839546e-11,1.3902876326096062e-10,2.454553203225847e-07,7.133900674848005e-08,3.873702848597672e-07,1.2664592777570492e-07,1.5441073470761213e-05,5.335888447227926e-11,5.604227123965595e-07,2.137979729615894e-10,1.14106243221022e-13,1.181375905348198e-10,7.56229919691752e-09,5.3756704661418756e-14,2.1306139634302598e-14,8.773960815117707e-11,4.7186049946869205e-14,6.732512405804047e-09,1.8160333220894878e-10,9.528654321730628e-13
8.00007435090403e-07,0.6221017167156133,1.94152651041915e-07,6.854332342892635e-09,2.97820797262294e-07,2.590247774849952e-07,0.0,0.0,3.29129187480188e-07,5.528907587756622e-11,1.5255141232983657e-09,4.898594733185522e-13,1.5550452588195891e-15,3.78062356439949e-25,1.0106399867910118e-18,3.9726555696309456e-13,6.864263632439067e-09,7.050830916920457e-12,5.230912438927009e-18,2.0903030848189804e-19,3.4816766051559415e-10,2.768023098853632e-17,1.513627646181279e-14,5.309137381780203e-15,6.297069787391804e-14,6.238133840573779e-12,1.8680162136565875e-15,2.0625469057170413e-16,6.027778667036361e-17,2.136558342033022e-18,7.360683489443832e-16,1.083959569304001e-19,2.615412115758938e-13,4.0808081513842017e-22,3.76,0.0,0.7893869201992134,0.9997777065441252,3.388960082338638e-07,2.322884358219092e-10,0.0008442165480652367,0.0008442192966273029,2.9365168140069408e-12,9.134218354762249e-16,0.00022134876406730653,4.487027125944124e-11,1.511282749845348e-10,2.5451611898733557e-07,7.410085727434317e-08,4.097065955393285e-07,1.3358473550340958e-07,1.577306015682106e-05,5.753338973971771e-11,5.853754105026482e-07,2.2383545805859306e-10,1.1975526500077859e-13,1.255406804756944e-10,7.887471223246337e-09,5.943326160870112e-14,2.3547287672155558e-14,9.452692671125946e-11,5.3310756510610086e-14,7.103338872159503e-09,1.8834883663679068e-10,1.0337384106495965e-12
8.174763152995819e-07,0.6221038045328018,2.0258435860803377e-07,7.1776209339083085e-09,3.074179815051231e-07,2.7555954266425784e-07,0.0,0.0,3.385954207294496e-07,5.794851530562079e-11,1.6273770835003488e-09,5.189362322282384e-13,1.710962463178534e-15,4.350569272497268e-25,1.1140978880997371e-18,4.2045255630203145e-13,7.231361980536453e-09,7.562261927840272e-12,5.837912812044968e-18,2.2697818309976323e-19,3.635373838413158e-10,2.897458352289142e-17,1.552730065738496e-14,5.891902625021773e-15,6.646535132769194e-14,6.816257897459429e-12,1.9939211659721086e-15,2.288228969402795e-16,6.807155481593598e-17,2.3978165964715948e-18,7.901163213312791e-16,1.1707172967729813e-19,2.803803059456204e-13,4.719989262807665e-22,3.76,0.0,0.7893682744259829,0.9997776696761128,3.581794638713564e-07,2.491773800537869e-10,0.0008626405773832989,0.0008626434908674141,3.0007700670762547e-12,9.335747703383186e-16,0.00022134875598530597,4.759777908382766e-11,1.639510168962626e-10,2.637550965439083e-07,7.69203635602962e-08,4.329030754493126e-07,1.4077752914828773e-07,1.6104505340787862e-05,6.192646664138577e-11,6.108562584544741e-07,2.3422798683997543e-10,1.2557535592684271e-13,1.3327830465655456e-10,8.220480103165833e-09,6.556859207883018e-14,2.5970882311586064e-14,1.0170586118854172e-10,6.00710797178125e-14,7.487819833816332e-09,1.952279479409658e-10,1.1197946851084398e-12
8.349451955087607e-07,0.6221058924142832,2.1122156801144713e-07,7.50956657474907e-09,3.170805532915797e-07,2.9280532849657797e-07,0.0,0.0,3.4820469679999186e-07,6.068358020174319e-11,1.7336719956794056e-09,5.497063031348326e-13,1.8801692406079393e-15,4.998724593070352e-25,1.2271437693669093e-18,4.448795325806011e-13,7.611461967867886e-09,8.100966578006864e-12,6.500972155465219e-18,2.4601814199723155e-19,3.792390392982949e-10,3.029863307362754e-17,1.5939498080013784e-14,6.525085506936319e-15,7.009000656471373e-14,7.434515919625054e-12,2.1256039731639193e-15,2.5345456046798663e-16,7.671349752940301e-17,2.685585902626298e-18,8.471881535756749e-16,1.2623436576630676e-19,3.0006614374078353e-13,5.442518416444866e-22,3.76,0.0,0.7893496276966429,0.999777632055103,3.7807645668708747e-07,2.6696123818674035e-10,0.0008810641702669551,0.0008810672552286242,3.0650217981936844e-12,9.537272334160779e-16,0.00022134874763549676,5.042089855763732e-11,1.7752095189571944e-10,2.7317222799438495e-07,7.97975281682399e-08,4.569775905074395e-07,1.4822925425652048e-07,1.643540987385834e-05,6.654397064286929e-11,6.368642989750064e-07,2.449844549916071e-10,1.3156980068655764e-13,1.4135931066409492e-10,8.561351089103642e-09,7.218907572498443e-14,2.858767797339904e-14,1.092915151334856e-10,6.751737221613906e-14,7.886223480724422e-09,2.022406481276589e-10,1.2112616805891142e-12
8.524140757179395e-07,0.6221079803623062,2.200649975662331e-07,7.850220953287228e-09,3.268072459873765e-07,3.1077926118594983e-07,0.0,0.0,3.579600934822485e-07,6.349541218044123e-11,1.844493148082215e-09,5.822592751845725e-13,2.0636198243914007e-15,5.7345547070515775e-25,1.3505184886113876e-18,4.705853531358061e-13,8.004799452138605e-09,8.66792077914569e-12,7.224031106229764e-18,2.6619091535293127e-19,3.9527262848946196e-10,3.16523808869936e-17,1.6373558581387777e-14,7.211943801095184e-15,7.384730723698148e-14,8.094828426922703e-12,2.2632135827192218e-15,2.803054159776404e-16,8.627953217353386e-17,3.0020303240946374e-18,9.074028256040292e-16,1.3590087223200073e-19,3.206130546513647e-13,6.257196255843549e-22,3.76,0.0,0.7893309799881186,0.9997775936769251,3.9859110547221913e-07,2.856714081816197e-10,0.0008994873266665855,0.0008994905897932606,3.1292720069219782e-12,9.738792250391538e-16,0.00022134873907476903,5.3340650447032334e-11,1.9186220919098556e-10,2.827674813333581e-07,8.273235024054788e-08,4.819480090044894e-07,1.5594485557557846e-07,1.6765774605783277e-05,7.139176134593732e-11,6.633985763203339e-07,2.561137473535338e-10,1.3774197340010903e-13,1.497925447876002e-10,8.910107130940313e-09,7.932202719045232e-14,3.1408833424845677e-14,1.1729927468490493e-10,7.57028073714669e-14,8.298817986271092e-09,2.0938691376559995e-10,1.3083720935406244e-12
8.698829559271184e-07,0.6221100683791193,2.2911529976460086e-07,8.19963174345049e-09,3.365968886970631e-07,3.2949852279298554e-07,0.0,0.0,3.678646925372032e-07,6.638517780137625e-11,1.959934846905406e-09,6.166875076817144e-13,2.26232227328866e-15,6.568486894671524e-25,1.4850044551676368e-18,4.976090318938945e-13,8.411609683196189e-09,9.264118710922505e-12,8.011224880642527e-18,2.875378808448597e-19,4.1163815335893373e-10,3.303582828447097e-17,1.683017648942346e-14,7.955878652753333e-15,7.773990367595635e-14,8.799167134254533e-12,2.4068993002381684e-15,3.0954054718137666e-16,9.685095877024899e-17,3.3494483737036162e-18,9.708820042143442e-16,1.4608859170790212e-19,3.420351152144362e-13,7.173546541998185e-22,3.76,0.0,0.7893123312773475,0.9997775545372547,4.1972745133394447e-07,3.0533985023672374e-10,0.0009179100465319553,0.0009179134946430343,3.1935206933281958e-12,9.940307455556829e-16,0.0002213487305020067,5.635805229969288e-11,2.06999082049695e-10,2.9254081812967624e-07,8.572482585358682e-08,5.078322004402784e-07,1.6392927686784005e-07,1.7095600384872113e-05,7.647570223614356e-11,6.904581362770643e-07,2.676247369601895e-10,1.4409533765570917e-13,1.5858685032820476e-10,9.266769050416968e-09,8.699570940128298e-14,3.444591861334335e-14,1.257448073754096e-10,8.46834749450708e-14,8.725871495117697e-09,2.1666671643839764e-10,1.4113638940489335e-12
8.873518361362972e-07,0.6221121564669699,2.3837306635179485e-07,8.557842857698158e-09,3.4644839899044944e-07,3.4898034595665375e-07,0.0,0.0,3.7792157925424503e-07,6.935406861286755e-11,2.0800914177476175e-09,6.530861398561236e-13,2.477340458589476e-15,7.511986899219267e-25,1.6314268885050657e-18,5.259897109145632e-13,8.832127293405359e-09,9.890572792380851e-12,8.866888879847393e-18,3.1010106374599834e-19,4.283356161996951e-10,3.444897666472169e-17,1.7310050322602223e-14,8.760438107723635e-15,8.17704531438781e-14,9.549554975567565e-12,2.5568107349703137e-15,3.413347888377814e-16,1.0851474253235675e-16,3.7302786789056474e-18,1.0377500634935018e-15,1.5681520785331717e-19,3.6434615765124947e-13,8.201859546263988e-22,3.76,0.0,0.789293681541278,0.9997775146322047,4.414894635631827e-07,3.259990852690212e-10,0.0009363323298122136,0.0009363359698590378,3.2577678573333824e-12,1.0141817953320175e-15,0.00022134872166800737,5.947411904438512e-11,2.2295602574002726e-10,3.0249219405378963e-07,8.877494832158799e-08,5.346480344726833e-07,1.721874607395697e-07,1.7424888057997488e-05,8.180166046590477e-11,7.180420261597678e-07,2.7952628427408895e-10,1.5063344650824166e-13,1.6775106615212852e-10,9.631355702655481e-09,9.523934678552283e-14,3.7710921472544926e-14,1.3464406093882374e-10,9.451847794469601e-14,9.167652112046157e-09,2.2408002315850265e-10,1.5204803279200112e-12
9.04820716345476e-07,0.6221142446281055,2.478388330235518e-07,8.924894691107223e-09,3.5636077617264337e-07,3.692420090242415e-07,0.0,0.0,3.8813384204455063e-07,7.24033011925911e-11,2.2050572070461976e-09,6.915530993693902e-13,2.7097960836483435e-15,8.577639436554672e-25,1.7906550718998752e-18,5.557666434284417e-13,9.266586288952912e-09,1.054831365243591e-11,9.795564353733394e-18,3.3392313703025807e-19,4.453650196612573e-10,3.5891827505537625e-17,1.7813882528592554e-14,9.629320664144707e-15,8.594162010293557e-14,1.034806611629728e-11,2.71309775071301e-15,3.7587313820191163e-16,1.2136380591254352e-16,4.147105762269925e-18,1.1081341052616567e-15,1.6809875064102214e-19,3.875597785816621e-13,9.353237125193858e-22,3.76,0.0,0.7892750307568713,0.9997774739576355,4.6388104505624863e-07,3.4768219337391247e-10,0.0009547541764558915,0.0009547580155217427,3.3220134984756526e-12,1.0343323747515338e-15,0.00022134871256541852,6.268986351591039e-11,2.397576556388487e-10,3.1262155935948835e-07,9.188270846118764e-08,5.624133799640467e-07,1.8072434848373174e-07,1.775363847059979e-05,8.737550666823206e-11,7.461492948084139e-07,2.9182723658437125e-10,1.5735994246040853e-13,1.772940254574489e-10,1.0003884125660627e-08,1.0408313842359561e-13,4.1216254701632875e-14,1.4401326211947082e-10,1.0527003063774433e-13,9.62442789171421e-09,2.3162679674241349e-10,1.6359699186375413e-12
9.222895965546549e-07,0.622116332864772,2.5751308377082576e-07,9.300824355639528e-09,3.663330950589061e-07,3.9030083155876174e-07,0.0,0.0,3.985045720669212e-07,7.553411718575616e-11,2.3349265834997875e-09,7.321891096658819e-13,2.9608707356719685e-15,9.779232957659925e-25,1.9636036010648813e-18,5.869791783514926e-13,9.71522004200425e-09,1.1238390099537355e-11,1.080200412552269e-17,3.5904742148245288e-19,4.6272636675729393e-10,3.736438236580394e-17,1.834237924580206e-14,1.0566378846960484e-14,9.025607650110656e-14,1.1196825956057813e-11,2.87591042166309e-15,4.13351175758853e-16,1.3549733029799491e-16,4.602665936053676e-18,1.1821639795325434e-15,1.7995760151159629e-19,4.116893475909513e-13,1.063963950728039e-21,3.76,0.0,0.789256378901101,0.9997774325090989,4.869060373239601e-07,3.704228122656332e-10,0.0009731755864108996,0.0009731796317109974,3.3862576166549343e-12,1.0544824842148746e-15,0.0002213487034870751,6.600629691322426e-11,2.5742874548687257e-10,3.229288593253267e-07,9.504809482383752e-08,5.911461041135376e-07,1.895448799355121e-07,1.808185246669168e-05,9.32031147968604e-11,7.747789925857797e-07,3.045364275456677e-10,1.6427855743779123e-13,1.8722455472732257e-10,1.0384369678674282e-08,1.1355827113379967e-13,4.497476251863466e-14,1.538689154834112e-10,1.170035577155037e-13,1.0096466829242866e-08,2.393069961505504e-10,1.75808646921125e-12
