Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H4F2(1),O2(2),H2O(3),CH4(4),CH2CHF(56),HF(38),C2H3F(137),C2H3F(136),O2(141),CH2CF(70),CH2CFO(79),C2H3F2(66),C2H3F2(64),CH2CF2(57),C2H2F2(59),CH2F(46),C2H2F(71),CHFO(47),C2H4F(62),S(289)
3.751009058691047e-08,0.8124020719004255,1.70410037711176e-06,3.912061464827833e-08,2.236116376520231e-07,2.9261632956560313e-07,0.0,0.0,2.2659811141449475e-06,1.702074555001167e-10,4.599718791713969e-10,3.823811367505908e-15,1.917672391920358e-13,1.5764259450610132e-24,4.622948289413964e-19,1.221945036516159e-13,4.7229007067324337e-14,1.4328728852228499e-13,7.999372936516989e-16,1.3664414099257415e-15,1.3282808188819828e-07,2.3798280403880124e-13,4.861841132598632e-15,1.4475056947350945e-22,7.3218867735330865e-19,4.466931910072225e-14,4.864061310152966e-12,2.1405415116560427e-15,2.07650408355562e-29,1.5570967635296497e-22,4.027202636433261e-20,5.885521685218817e-19,3.5572909988068604e-13,8.634078126566411e-23,3.76,0.0,0.5220814880066273,0.9978688003603998,1.2230788517989909e-08,1.9633884713841482e-16,0.007606676296499562,0.00760695965024684,7.385055204245571e-09,2.430919422530616e-11,0.00212870725019604,5.316606293501272e-10,5.962277828902098e-11,6.392449458829923e-07,5.539215489145094e-08,6.738933182657444e-07,1.2957905757322858e-06,0.0004121012000761773,4.5493467624503446e-10,1.7696067641752732e-07,8.738391690068464e-09,3.21105848115023e-11
3.853863458435608e-08,0.8124346887802595,1.7656852025615562e-06,4.152509527864447e-08,2.366030828014897e-07,3.124291089124039e-07,0.0,0.0,2.3275390551069405e-06,1.796454954482227e-10,4.988423585032524e-10,4.277237226178218e-15,2.1276225501148594e-13,1.7975184708839353e-24,5.299925772794146e-19,1.3294100222491916e-13,5.383879004522831e-14,1.5935485093625715e-13,9.225636875954434e-16,1.5320069671433431e-15,1.401970100945891e-07,2.570230754833186e-13,5.385653244298757e-15,1.7948982921813814e-22,8.469338103416375e-19,5.097400683032776e-14,5.258701304532335e-12,2.352533117132894e-15,2.6527290287487785e-29,1.7550641095669968e-22,4.674046248642353e-20,6.567429719790939e-19,3.9464035933595613e-13,1.0506354563336166e-22,3.76,0.0,0.5218687959800301,0.9978687257961939,1.3300607841961041e-08,2.300207616573134e-16,0.007813663089871777,0.007813961789671716,7.590999723612952e-09,2.501932469502136e-11,0.002128707091419144,5.833193459603685e-10,6.696077375401103e-11,6.461520504284571e-07,5.610163404226399e-08,7.028521772541892e-07,1.3471446170120056e-06,0.0004233100957633251,4.959531193776587e-10,1.8675806729939588e-07,8.998293563972883e-09,3.3890454659471407e-11
3.956717858180169e-08,0.8124672925688818,1.8274963047395775e-06,4.39930258709415e-08,2.499693680813713e-07,3.3293923012389453e-07,0.0,0.0,2.389066637442159e-06,1.8933682486830435e-10,5.398451423501021e-10,4.769933262786623e-15,2.3537381412119495e-13,2.044992498606568e-24,6.05710545518242e-19,1.4429784032976737e-13,6.115439111907739e-14,1.7670775360665005e-13,1.0596390132655583e-15,1.7121965872575309e-15,1.4776402151253635e-07,2.7699702757784984e-13,5.9471760712003564e-15,2.2127896000904467e-22,9.756097908490318e-19,5.795842085209315e-14,5.6728577181549076e-12,2.5784849718713882e-15,3.375408932386737e-29,1.9713193344228203e-22,5.405797381431414e-20,7.305662807940038e-19,4.365364572731587e-13,1.2714603034836534e-22,3.76,0.0,0.5216561896634874,0.9978686508806364,1.443192513470553e-08,2.683294388402405e-16,0.008020565356266362,0.008020879807422875,7.796860142203437e-09,2.5729165243929867e-11,0.002128706931893059,6.383962800856666e-10,7.498436998601602e-11,6.530428276251506e-07,5.680828825345831e-08,7.321788198889557e-07,1.399049845217662e-06,0.0004345141516510856,5.39510885958199e-10,1.968172102839065e-07,9.258541545377446e-09,3.5718032680696195e-11
4.05957225792473e-08,0.8124998832712548,1.889528700167855e-06,4.6523487809083706e-08,2.637104116488708e-07,3.5414875021063136e-07,0.0,0.0,2.450563894891551e-06,1.9928133399888074e-10,5.830376138226291e-10,5.304095436228051e-15,2.596747911846021e-13,2.321621068496655e-24,6.901485005642447e-19,1.5628126998073928e-13,6.922856652646761e-14,1.9540869331123822e-13,1.2123703852780638e-15,1.9078406183268944e-15,1.5552905089603524e-07,2.979217381871017e-13,6.54774576202498e-15,2.7129995319161244e-22,1.119429584521294e-18,6.567398279285577e-14,6.106872482616258e-12,2.818876594786079e-15,4.27829149944847e-29,2.2069430205856467e-22,6.231277948317084e-20,8.103052253821816e-19,4.81550193790139e-13,1.5307109198344913e-22,3.76,0.0,0.5214436690172927,0.9978685756133455,1.562650737074629e-08,3.117489532832345e-16,0.008227383129542595,0.008227713737545954,8.002636493710837e-09,2.6438715965446404e-11,0.002128706771616964,6.970164087346464e-10,8.373745092869192e-11,6.599237282840181e-07,5.751279746452462e-08,7.618719592932179e-07,1.451505219037596e-06,0.00044571336955586446,5.856961781861667e-10,2.0713793447793202e-07,9.519136731357197e-09,3.759329628355483e-11
4.162426657669291e-08,0.8125324608924696,1.95177828053822e-06,4.9115577824228844e-08,2.7782610007503593e-07,3.7605967210916325e-07,0.0,0.0,2.5120308615534406e-06,2.0947891279542657e-10,6.284772234181381e-10,5.881977207552745e-15,2.8573890798198885e-13,2.6304351107375867e-24,7.840444302841735e-19,1.6890749289355952e-13,7.811634533649364e-14,2.1552145138038474e-13,1.3820251454084142e-15,2.1197914465741583e-15,1.634920330168364e-07,3.1981396904342626e-13,7.188688701396737e-15,3.308930658863474e-22,1.2796702384235634e-18,7.417437354783983e-14,6.561079794657227e-12,3.074190323878966e-15,5.402028053176078e-29,2.4630454309886786e-22,7.159996851575506e-20,8.962479389501685e-19,5.298157556940688e-13,1.8337439666969924e-22,3.76,0.0,0.5212312340018349,0.997868499993947,1.6886122059576147e-08,3.607986710943648e-16,0.008434116443539781,0.008434463614070457,8.20832881180917e-09,2.714797696021071e-11,0.0021287066105900553,7.593058174036857e-10,9.32654366758735e-11,6.66800395977707e-07,5.821575662228245e-08,7.919306391123864e-07,1.5045101794652309e-06,0.0004569077512934773,6.345980684773487e-10,2.1772006906643367e-07,9.780080441408664e-09,3.9516222903890156e-11
4.2652810574138516e-08,0.8125650254377206,2.014241700211041e-06,5.176840916960246e-08,2.9231629044473354e-07,3.9867395406969594e-07,0.0,0.0,2.573467571859493e-06,2.1992945093305272e-10,6.762214925455439e-10,6.505889361418042e-15,3.1364069290299625e-13,2.9747422594499936e-24,8.881753760790921e-19,1.8219266216058468e-13,8.787505086494101e-14,2.3711086966158185e-13,1.5699318055462721e-15,2.3489234717330466e-15,1.716529026643152e-07,3.4269017147410505e-13,7.87132110085611e-15,4.015728584797732e-22,1.4576739169602428e-18,8.351555699399917e-14,7.035806317021048e-12,3.3449113841527826e-15,6.795388456609147e-29,2.7407665698313075e-22,8.20218551355504e-20,9.886874452693118e-19,5.814686407003599e-13,2.186484340438015e-22,3.76,0.0,0.5210188845775892,0.9978684240220707,1.8212537102383427e-08,4.160347104350261e-16,0.00864076533207735,0.008641129471009831,8.41393713015271e-09,2.7856948333881952e-11,0.002128706448811538,8.253916882508413e-10,1.0361529415897678e-10,6.736777676832744e-07,5.89176862736887e-08,8.223541922291964e-07,1.5580645894859823e-06,0.0004680972986791555,6.863065019026051e-10,2.2856344331243514e-07,1.0041374198155762e-08,4.148679000468846e-11
4.3681354571584126e-08,0.8125975769122964,2.0769162778892826e-06,5.448111256948324e-08,3.0718081226855413e-07,4.2199351781970537e-07,0.0,0.0,2.634874060553377e-06,2.306328378090971e-10,7.263280170726149e-10,7.178199833488818e-15,3.434554416098271e-13,3.3581464388745354e-24,1.0033582554113233e-18,1.9615288383092392e-13,9.856432081042775e-14,2.6024282710911914e-13,1.7774809661460544e-15,2.5961330868183284e-15,1.8001159464534442e-07,3.665664920246681e-13,8.59694867507098e-15,4.85045344520559e-22,1.6548488901373185e-18,9.375580248563557e-14,7.531371374223678e-12,3.6315279558630474e-15,8.516652127031954e-29,3.0412762674303823e-22,9.368834182141295e-20,1.0879215504144647e-18,6.366455842949758e-13,2.595467033274554e-22,3.76,0.0,0.520806620705108,0.9978683476973511,1.9607520658006406e-08,4.780514127433007e-16,0.00884732982895494,0.008847711342361548,8.619461482376013e-09,2.8565630195657546e-11,0.00212870628628063,8.954022882421654e-10,1.1483554765279872e-10,6.805601618083116e-07,5.961904183073921e-08,8.531422046601318e-07,1.612168681336358e-06,0.0004792820135275509,7.409122983599702e-10,2.3966788655699826e-07,1.030301970985706e-08,4.350497507577089e-11
4.4709898569029735e-08,0.8126301153215658,2.139799910491968e-06,5.725283697609872e-08,3.2241946923046864e-07,4.4602025567547367e-07,0.0,0.0,2.696250362671751e-06,2.415889625456395e-10,7.788544708950874e-10,7.901333543440004e-15,3.75259178839418e-13,3.784568222992388e-24,1.1304506744945924e-18,2.1080421839513662e-13,1.1024612615981724e-13,2.849842169820421e-13,2.006126211812705e-15,2.8623386616979656e-15,1.8856804378417087e-07,3.914587779802662e-13,9.366866394097342e-15,5.832262945852556e-22,1.8726704754906026e-18,1.0495570617935964e-13,8.048087143193748e-12,3.934531242630295e-15,1.0635195122361127e-28,3.365774288265855e-22,1.0671728984586779e-19,1.194252738325232e-18,6.954844891773778e-13,3.067880728889807e-22,3.76,0.0,0.5205944423450144,0.9978682710194247,2.1072841017212317e-08,5.474828237199131e-16,0.009053809967952502,0.009054209262107173,8.824901902094004e-09,2.9274022657061996e-11,0.0021287061229965532,9.694669572246786e-10,1.2697628910005554e-10,6.87451355357603e-07,6.032022169230411e-08,8.842944839116283e-07,1.6668230102805861e-06,0.0004904618976527404,7.985071544405183e-10,2.5103322821919847e-07,1.0565018854490308e-08,4.5570755633497565e-11
4.5738442566475344e-08,0.8126626406709693,2.2028909976462188e-06,6.008275016129664e-08,3.380320407904352e-07,4.707560367389653e-07,0.0,0.0,2.7575965135272895e-06,2.5279771399195097e-10,8.338586095272325e-10,8.677772233212646e-15,4.0912862131123613e-13,4.258265970796541e-24,1.2703517315799783e-18,2.2616268217848522e-13,1.2298478891107754e-13,3.114029246323436e-13,2.257384985504027e-15,3.148480530173512e-15,1.9732218492229498e-07,4.173825827872668e-13,1.0182358303406964e-14,6.982607334094588e-22,2.1126819351171576e-18,1.171782112353302e-13,8.586258838837508e-12,4.254415539141571e-15,1.3233294649492867e-28,3.7154904614649475e-22,1.2123489703532018e-19,1.307988070076332e-18,7.581243571980168e-13,3.6116131415252637e-22,3.76,0.0,0.5203823494579948,0.9978681939879294,2.2610266484555316e-08,6.250041832012079e-16,0.009260205782830343,0.009260623264212432,9.030258422902055e-09,2.9982125831016903e-11,0.0021287059589585357,1.047716095908219e-09,1.4008918825462287e-10,6.943546516459512e-07,6.102157437097313e-08,9.158110312186073e-07,1.7220284140610143e-06,0.0005016369528682315,8.591836449726743e-10,2.626592977960998e-07,1.0827373665238502e-08,4.7684109220483465e-11
4.676698656392095e-08,0.8126951529660069,2.2661883756579213e-06,6.2970039162364e-08,3.540182836557985e-07,4.962027122791582e-07,0.0,0.0,2.818912548693525e-06,2.642589807268859e-10,8.91398273713602e-10,9.510054310225357e-15,4.451411417159629e-13,4.783857742949344e-24,1.424002811047689e-18,2.4224424864575753e-13,1.3684699865038622e-13,3.3956780586965715e-13,2.5328394426027007e-15,3.4555209801927006e-15,2.0627395291835394e-07,4.4435317137649093e-13,1.1044697405245926e-14,8.325436735684697e-22,2.37649532891835e-18,1.3048862693080285e-13,9.14618489456502e-12,4.591678298224668e-15,1.6408174225112553e-28,4.091684833036686e-22,1.3737608254077229e-19,1.4294390867669923e-18,8.247052237256096e-13,4.235298115324054e-22,3.76,0.0,0.5201703420047927,0.9978681166025044,2.422156526727529e-08,7.113334231890984e-16,0.009466517307329217,0.009466953382627258,9.235531078376035e-09,3.068993983128703e-11,0.0021287057941658046,1.1302811537429975e-09,1.542275026417385e-10,7.012729395708224e-07,6.172340473169177e-08,9.476920172489255e-07,1.7777859774138283e-06,0.0005128071809869664,9.23035224232143e-10,2.7454592486273113e-07,1.1090086317248825e-08,4.98450134053263e-11
4.779553056136656e-08,0.8127276522122345,2.329691259861761e-06,6.5913910600613e-08,3.703779331348993e-07,5.223621203932832e-07,0.0,0.0,2.880198503991314e-06,2.7597265106122397e-10,9.515313930616152e-10,1.0400774695244306e-14,4.83374733757832e-13,5.366344004063205e-24,1.5923883685865188e-18,2.5906484962329414e-13,1.5190182802279867e-13,3.6954866588740085e-13,2.834137286088644e-15,3.7844442469254916e-15,2.1542328264800768e-07,4.72385525389752e-13,1.1955145594909255e-14,9.887421271919612e-22,2.665792325276534e-18,1.4495464672442863e-13,9.728157137872848e-12,4.946820197178625e-15,2.0274314300445386e-28,4.495647839155372e-22,1.5528487838619627e-19,1.5589217159433927e-18,8.953680943724635e-13,4.948364496473628e-22,3.76,0.0,0.5199584199462054,0.9978680388627884,2.590850537070798e-08,8.072326732946711e-16,0.009672744575170365,0.009673199651285843,9.440719902072387e-09,3.139746477221365e-11,0.002128705628617592,1.2172946166943242e-09,1.694460873339368e-10,7.082087454223113e-07,6.242597944503415e-08,9.79937760872266e-07,1.834097001063283e-06,0.0005239725838213268,9.90156226817986e-10,2.8669293907206165e-07,1.1353159115597834e-08,5.205344578234597e-11
4.882407455881217e-08,0.8127601384152523,2.3933991942809617e-06,6.89135908908231e-08,3.8711070438598036e-07,5.492360900408537e-07,0.0,0.0,2.9414544154767076e-06,2.8793861303996775e-10,1.0143159896946188e-09,1.1352584674625158e-14,5.239079782224406e-13,6.011131113731568e-24,1.7765367077064127e-18,2.7664037644380866e-13,1.682207471367692e-13,4.0141623873486703e-13,3.1629925840568257e-15,4.136256508396977e-15,2.2477010900382824e-07,5.014943483114546e-13,1.2914953645716717e-14,1.1698184366713503e-21,2.982324970435738e-18,1.6064636531066253e-13,1.0332460961085196e-11,5.3203452032540834e-15,2.4966054943287588e-28,4.928700499752653e-22,1.751148275480637e-19,1.6967561814536273e-18,9.702548840037713e-13,5.761086788819667e-22,3.76,0.0,0.5197465832430775,0.9978679607684191,2.7672854499686092e-08,9.135097728484365e-16,0.009878887620055588,0.009879362104106683,9.645824927528153e-09,3.210470076855723e-11,0.0021287054623131234,1.308889994916615e-09,1.8580140454183595e-10,7.151642781817506e-07,6.312953175516221e-08,1.012548710602792e-06,1.8909629746233395e-06,0.0005351331631831379,1.060641868196448e-09,2.9910017015497686e-07,1.1616594484382298e-08,5.430938397133505e-11
4.985261855625778e-08,0.8127926115807014,2.457312007613965e-06,7.196832635810284e-08,4.042162935734705e-07,5.768264445357527e-07,0.0,0.0,3.00268031943007e-06,3.001567544446019e-10,1.0798101819250263e-09,1.2368191756656723e-14,5.668200100410672e-13,6.724055608958385e-24,1.977520747869417e-18,2.9498668102018933e-13,1.858776369433978e-13,4.352421673193916e-13,3.5211865707925644e-15,4.511985883432577e-15,2.3431436689519195e-07,5.316940705071102e-13,1.3925361236791404e-14,1.3790549645222473e-21,3.327916417907759e-18,1.776362947041948e-13,1.0959375487376232e-11,5.7127606382196246e-15,3.0640519004406955e-28,5.392194631693553e-22,1.9702938831062575e-19,1.8432669166309685e-18,1.0495083579548515e-12,6.684637601379861e-22,3.76,0.0,0.5195348318562986,0.997867882319033,2.951637996544383e-08,1.0310197889371827e-15,0.010084946475667256,0.010085440774992602,9.850846188261045e-09,3.2811647935346545e-11,0.002128705295251627,1.405201810333841e-09,2.0335153301928417e-10,7.221414691829557e-07,6.383426565443848e-08,1.045525428356581e-06,1.9483855528820298e-06,0.0005462889208836738,1.1345882449189647e-09,3.117674479202546e-07,1.1880394956836756e-08,5.661280561732021e-11
5.088116255370339e-08,0.8128250717142581,2.5214297747337617e-06,7.507738327584032e-08,4.216943789417169e-07,6.051350045670032e-07,0.0,0.0,3.063876252346261e-06,3.1262696279532e-10,1.148072187947148e-09,1.3450359531761383e-14,6.121904863241398e-13,7.511409281343537e-24,2.1964587845077634e-18,3.141195768539905e-13,2.0494880162880068e-13,4.710989839235704e-13,3.910568432540482e-15,4.912682431692405e-15,2.440559912481744e-07,5.629988541705146e-13,1.4987597018458555e-14,1.6200801828771093e-21,3.7044616191766576e-18,1.9599937939193847e-13,1.1609173732194789e-11,6.124577241973134e-15,3.7480886162006337e-28,5.887513080851021e-22,2.212023446495684e-19,1.9987824807057324e-18,1.1332720753847828e-12,7.731141896509048e-22,3.76,0.0,0.5193231657467983,0.9978678035142649,3.1440848597611246e-08,1.1606665396705863e-15,0.010290921175668396,0.010291435697830812,1.0055783717769466e-08,3.351830638774191e-11,0.0021287051274323223,1.5063655841348602e-09,2.221561772822743e-10,7.291420068603051e-07,6.454035954094646e-08,1.0788685752263384e-06,2.0063665350337723e-06,0.0005574398587336607,1.212092334521891e-09,3.2469460225454134e-07,1.2144563166371858e-08,5.89636883903341e-11
5.1909706551149e-08,0.812857518821628,2.5857527830312443e-06,7.824004783591022e-08,4.3954462181449387e-07,6.341635908061704e-07,0.0,0.0,3.125042250925788e-06,3.253491253532213e-10,1.2191603295493458e-09,1.4601907536332096e-14,6.600995553380345e-13,8.379965052968976e-24,2.434515241188429e-18,3.34054839984194e-13,2.2551298005566855e-13,5.09060091223315e-13,4.333056079024098e-15,5.3394181556056076e-15,2.53994917005449e-07,5.954225981812243e-13,1.6102878710721858e-14,1.8968962032288784e-21,4.1139279769247095e-18,2.1581301058786166e-13,1.2282122760216472e-11,6.556309235186963e-15,4.570005025315123e-28,6.416069972437303e-22,2.478182224046737e-19,2.1636354783527587e-18,1.221690334698909e-12,8.913733047633984e-22,3.76,0.0,0.5191115848755447,0.9978677243537468,3.344802666094875e-08,1.3034041220225744e-15,0.010496811753702704,0.010497346906492924,1.0260637549532576e-08,3.4224676240949574e-11,0.00212870495885443,1.612517824194767e-09,2.4227667664100054e-10,7.361673671783545e-07,6.524796942153654e-08,1.1125788990290803e-06,2.0649078465026207e-06,0.000568585978543282,1.2932519951178504e-09,3.378814631223288e-07,1.240910183844475e-08,6.136200998519734e-11
5.293825054859461e-08,0.8128899529085444,2.650281503023207e-06,8.145562606077176e-08,4.57766667527548e-07,6.639140261515754e-07,0.0,0.0,3.186178352066797e-06,3.3832312912248117e-10,1.2931330358451381e-09,1.5825711120005594e-14,7.106278264003396e-13,9.33700365506698e-24,2.6929014141645385e-18,3.548082098815687e-13,2.476513562885801e-13,5.49199743793071e-13,4.790636901722127e-15,5.793287004023437e-15,2.6413107912618654e-07,6.289789428739201e-13,1.7272413230737687e-14,2.2139077869808713e-21,4.5583559619693804e-18,2.371570396245103e-13,1.2978483837948431e-11,7.008474380991013e-15,5.554469437548316e-28,6.979310978974824e-22,2.770727110057477e-19,2.338162482283476e-18,1.314908120975284e-12,1.02466107152244e-21,3.76,0.0,0.5189000892035405,0.9978676448371088,3.5539679776511955e-08,1.4602384436219282e-15,0.010702618243394581,0.01070317443483497,1.0465407717010318e-08,3.493075761018766e-11,0.0021287047895171595,1.7237960124344277e-09,2.6377601404451905e-10,7.432188402583296e-07,6.595723171463122e-08,1.146657223415113e-06,2.1240115230470598e-06,0.0005797272821221824,1.3781659646896593e-09,3.5132786056592985e-07,1.267401378319005e-08,6.380774812131028e-11
5.3966794546040216e-08,0.8129223739807624,2.715016562696649e-06,8.472344366621118e-08,4.763601463008398e-07,6.943881376550621e-07,0.0,0.0,3.247284592857812e-06,3.5154886085249713e-10,1.3700488470228846e-09,1.712470131618827e-14,7.638563406690399e-13,1.0390341113379889e-23,2.9728762095528136e-18,3.7639539029392243e-13,2.7144756923701554e-13,5.915930300847547e-13,5.285368519870867e-15,6.275404877427027e-15,2.744644125859597e-07,6.63681274721247e-13,1.8497396845513868e-14,2.575952876995316e-21,5.039859695091604e-18,2.6011379051446355e-13,1.3698512582116153e-11,7.481594045712666e-15,6.729982037430112e-28,7.578713605310588e-22,3.0917309051563996e-19,2.5227039587922764e-18,1.413071055330966e-12,1.1745100548796515e-21,3.76,0.0,0.5186886786918214,0.9978675649639772,3.771757284695769e-08,1.6322287578847852e-15,0.010908340678349173,0.010908918316697457,1.067009425364346e-08,3.5636550610673026e-11,0.002128704619419719,1.840338592131659e-09,2.8671882473772435e-10,7.502975536714949e-07,6.666826570223822e-08,1.1811044383452612e-06,2.183679696864159e-06,0.0005908637712794717,1.466933860099178e-09,3.6503362470545557e-07,1.2939301888748535e-08,6.630088054245457e-11
5.4995338543485825e-08,0.8129547820440554,2.7799587251119305e-06,8.804284588260391e-08,4.953246740565334e-07,7.255877581726201e-07,0.0,0.0,3.3083610105711304e-06,3.650262070400161e-10,1.4499664181136594e-09,1.850186471566832e-14,8.198665428014557e-13,1.1548357044065643e-23,3.275746873381255e-18,3.9883205004738154e-13,2.969877214493375e-13,6.363158548672232e-13,5.8193795151241245e-15,6.786909634545609e-15,2.849948523766484e-07,6.995427309317128e-13,1.9779015346361623e-14,2.988334689994042e-21,5.560627494924183e-18,2.84768071714303e-13,1.444245910396296e-11,7.976193258703769e-15,8.129377153758514e-28,8.215787490105042e-22,3.443386637547521e-19,2.7176041961691086e-18,1.5163253461651452e-12,1.342571572196233e-21,3.76,0.0,0.5184773533014546,0.997867484733975,3.99834699857246e-08,1.820489201900312e-15,0.011113979092152408,0.011114578585905343,1.0874697192853602e-08,3.6342055357604723e-11,0.002128704448561306,1.962284955198173e-09,3.11171404730596e-10,7.574044928241334e-07,6.738117567586592e-08,1.2159214917618784e-06,2.2439145844381174e-06,0.0006019954478237298,1.5596561758243026e-09,3.789985857387923e-07,1.3204969115231189e-08,6.884138501660344e-11
5.6023882540931434e-08,0.8129871771042146,2.845108868848709e-06,9.141319724151539e-08,5.146598531880546e-07,7.575147277748309e-07,0.0,0.0,3.3694076426568002e-06,3.787550539312402e-10,1.5329445227769255e-09,1.996024334316559e-14,8.787402534594223e-13,1.2820023764148995e-23,3.602869714756942e-18,4.22133823808587e-13,3.243603870899624e-13,6.834449221134947e-13,6.394870155757193e-15,7.328961100263514e-15,2.9572233350634803e-07,7.36576203964211e-13,2.111844424196972e-14,3.456855409419881e-21,6.122922393046246e-18,3.112071871226742e-13,1.5210568149592353e-11,8.492800771294632e-15,9.79037896042754e-28,8.892074723260965e-22,3.828011932746484e-19,2.9232112358935907e-18,1.624817742217911e-12,1.5306220307039027e-21,3.76,0.0,0.5182661129935345,0.9978674041467225,4.2339134449847865e-08,2.0261903365039564e-15,0.011319533518370992,0.011320155276268107,1.1079216568043236e-08,3.704727196614385e-11,0.002128704276941113,2.089775429436734e-09,3.3720171907986625e-10,7.645405188042965e-07,6.809605281530641e-08,1.2511093823015843e-06,2.304718475910932e-06,0.0006131223135630103,1.656434282437798e-09,3.932225739415776e-07,1.3471018489257595e-08,7.142923933574121e-11
5.7052426538377043e-08,0.8130195591670458,2.910467970939567e-06,9.48338813334165e-08,5.343652732848095e-07,7.901708949478074e-07,0.0,0.0,3.430424526737106e-06,3.92735287523915e-10,1.6190420571036353e-09,2.1502934536688316e-14,9.405596426380214e-13,1.4214936220736603e-23,3.955650822402489e-18,4.4631631281231304e-13,3.536566191307019e-13,7.330577183234273e-13,7.014113111256667e-15,7.902741074708714e-15,3.066467909992807e-07,7.747943459606828e-13,2.2516848967318547e-14,3.9878515181829555e-21,6.729082617398377e-18,3.3952094634281423e-13,1.6003079236479767e-11,9.031949114920102e-15,1.1756214954526357e-27,9.609150178792067e-22,4.248053429531884e-19,3.1398768065284624e-18,1.7386954873857872e-12,1.740569449544595e-21,3.76,0.0,0.5180549577291845,0.997867323201835,4.47863285761951e-08,2.2505606879980717e-15,0.011525003990552476,0.011525648421579725,1.1283652412595757e-08,3.77522005513991e-11,0.002128704104558325,2.222951265792629e-09,3.648794099834152e-10,7.717063840062703e-07,6.881297683354433e-08,1.2866691529199413e-06,2.366093725785525e-06,0.0006242443703048447,1.7573704248415391e-09,4.0770541966717794e-07,1.3737453099012437e-08,7.406442131569123e-11
5.808097053582265e-08,0.8130519282383658,2.976037091984884e-06,9.83043005414556e-08,5.544405118165644e-07,8.235581176110686e-07,0.0,0.0,3.4914117006015122e-06,4.0696679356940445e-10,1.7083180434363588e-09,2.313309082958165e-14,1.0054072037959365e-12,1.5743342743366323e-23,4.335546774805115e-18,4.713950855586434e-13,3.849699557861153e-13,7.852324962700138e-13,7.679454158098511e-15,8.509453343424769e-15,3.1776815989570834e-07,8.142095730984003e-13,2.39753851059563e-14,4.588230810494709e-21,7.381522045102227e-18,3.6980167423882623e-13,1.6820226786276002e-11,9.594174658464996e-15,1.4076291799651293e-27,1.0368621862660902e-21,4.706091239882023e-19,3.367956260231943e-18,1.8581062772372646e-12,1.974460166981502e-21,3.76,0.0,0.5178438874695527,0.9978672418989247,4.732681372093262e-08,2.494888291003148e-15,0.011730390542225242,0.011731058055618715,1.148800475987549e-08,3.845684122842193e-11,0.0021287039314121146,2.361954625612982e-09,3.942758046878578e-10,7.789027458054447e-07,6.953201741648905e-08,1.322601885316055e-06,2.428042744797603e-06,0.0006353616198562466,1.862567720269419e-09,4.224469533466659e-07,1.4004276089770818e-08,7.674690879595215e-11
5.910951453326826e-08,0.8130842843240027,3.041817363178614e-06,1.0182387575561427e-07,5.748851347810614e-07,8.576782639756641e-07,0.0,0.0,3.552369202202008e-06,4.2144945757474786e-10,1.8008316342060719e-09,2.4853919835166827e-14,1.073365728766108e-12,1.741617662394814e-23,4.7440653442194785e-18,4.973856784835156e-13,4.1839642622176744e-13,8.400482591578212e-13,8.393312877482078e-15,9.150323688535897e-15,3.290863752518484e-07,8.5483406986333e-13,2.5495198623411213e-14,5.26551112171303e-21,8.082730625741651e-18,4.021442198140663e-13,1.7662240254021454e-11,1.0180017664877526e-14,1.6806938370901663e-27,1.1172131275142944e-21,5.204843450706899e-19,3.607808511810635e-18,1.9831982171733253e-12,2.2344857333358046e-21,3.76,0.0,0.5176329021758117,0.9978671602375996,4.99623502020473e-08,2.7605222319435735e-15,0.011935693206898565,0.01193638421214814,1.1692273643227717e-08,3.9161194112206386e-11,0.002128703757501651,2.5069285679268664e-09,4.254639232099616e-10,7.861301785241827e-07,7.025323548284718e-08,1.3589086950582821e-06,2.490567992811821e-06,0.0006464740640237163,1.9721301560718493e-09,4.37447005488797e-07,1.4271490659848393e-08,7.947667963954207e-11
